sat behind females that 215
sin without repenting and 131
sir edward seymour and 58
sir robert walpole and 383
sir robert walpole had 280
sir robert walpole was 506
sir walter raleigh and 80
sir walter raleigh had 42
sir walter raleigh was 242
sir william parsons and 268
sit around forever and 46
sit around together and 110
sit around twiddling her 42
sit around twiddling his 69
sit around twiddling our 50
sit around wondering why 52
sit closer together and 72
sit closer together than 97
sit wavering between two 126
sit without support and 189
sit without support for 104
six active members and 59
six barges reduced our 41
six billion dollars and 154
six billion dollars each 46
six billion dollars for 245
six billion dollars per 179
six billion dollars was 50
six chairs between her 43
six choice spirits who 71
six counts against him 113
six digits forward and 153
six eleanor entered her 117
six english pennies was 43
six english writers and 87
six family members and 213
six family members had 41
six family members who 42
six felony charges and 43
six fluted columns and 142
six french gunners who 190
six french rapiers and 237
six golden florins per 48
six hooded figures one 150
six horses covered with 143
six inches between each 208
six inches between her 45
six inches between him 54
six inches between his 51
six inches between our 43
six inches between them 395
six inches diameter and 156
six inches forward and 64
six inches shorter and 316
six inches shorter than 2558
six inches smaller than 85
six jesuit priests and 659
six jesuit priests who 112
six little brothers and 330
six middle schools and 106
six million barrels per 189
six million brothers and 69
six million dollars and 833
six million dollars each 106
six million dollars for 1355
six million dollars had 191
six million dollars has 55
six million dollars out 44
six million dollars per 284
six million dollars that 142
six million dollars was 551
six million dollars with 59
six million gallons per 151
six million germans had 55
six million germans who 55
six million members and 90
six million persons are 91
six million persons had 50
six million persons who 107
six million volumes and 60
six million workers and 49
six million workers are 57
six million workers had 40
six pounds lighter than 74
six pounds thirteen and 79
six public schools and 105
six secret service men 127
six silver dollars and 41
six special editions and 82
six special editions are 69
six speeds forward and 78
six states account for 110
six states provide for 70
six states require that 162
six vestal virgins who 57
six younger brothers and 718
six younger sisters and 63
sky became blacker and 42
sky became clouded and 67
sky became covered with 441
sky became lighter and 66
sky became spangled with 43
sky became streaked with 66
sky except covered with 63
sky looked threatening and 48
sky seemed covered with 80
sky thickly studded with 48
sob hester gathered her 58
son fights against his 42
song became popular and 49
song passes swiftly and 58
song seldom conveys any 43
son rebels against his 81
son should destroy his 192
son should embrace this 45
son should inherit all 53
son should inherit his 168
son should protect him 78
son should receive his 63
son should respect his 66
son should succeed him 766
son should succeed his 135
son should surpass all 73
son through college and 112
son turned against him 91
son william against his 43
sot enjoying himself with 69
sow common sedition and 69
spy watching everything with 239
sum greatly exceeding all 112
sum oliver stocked his 41
sun blazed overhead and 67
sun flooding everything with 124
sun passed overhead and 56
sun ripening nutmegs and 45
sun shines passage air 70
sun should decline and 73
sun should perform his 45
swing through belgium and 112
swing through southeast asia 81
