sadly abject and repulsive 52
social trends and attitudes 115
social trends and conditions 76
social trends and movements 105
social trends and political 183
social trends and pressures 40
social trends and processes 126
social unrest and commercial 73
social unrest and conflicts 79
social unrest and disruption 53
social unrest and industrial 100
social unrest and injustice 116
social unrest and opposition 42
social unrest and political 2635
social unrest and revolution 234
social unrest and spiritual 48
social unrest and widespread 66
social unrest that prevailed 58
social uplift and political 62
social usages and customary 46
social values and attitudes 2526
social values and behavioral 117
social values and community 71
social values and conditions 139
social values and economics 47
social values and ideologies 462
social values and interests 1369
social values and knowledge 133
social values and normative 43
social values and political 1283
social values and practices 995
social values and pressures 89
social values and priorities 494
social values and privations 61
social values and processes 143
social values and resources 47
social values and spiritual 54
social values and standards 482
social values and structure 55
social values and traditions 383
social values are concerned 213
social values are different 75
social values are expressed 81
social values are important 88
social values are presented 41
social values are reflected 101
social values that determine 77
social values that emphasize 46
social values that encourage 49
social values that influence 73
social values that prevailed 46
social values they represent 43
social virtue and happiness 268
social virtue and political 98
social visions and political 50
social weight and influence 183
social weight and political 69
social worker and assistant 99
social worker and community 346
social worker and counselor 438
social worker and organizer 48
social worker and political 127
social worker and politician 117
social worker and professor 59
social worker and researcher 92
social worker and secretary 126
social worker and sometimes 80
social worker and vocational 55
social worker and volunteer 44
social worker are available 51
social worker can determine 56
social worker can encourage 55
social worker can sometimes 71
social worker had explained 47
social worker had suggested 80
social worker has completed 68
social worker has developed 76
social worker may interview 70
social worker was appointed 166
social worker was available 98
social worker was concerned 201
social worker was contacted 86
social worker was convinced 42
social worker who conducted 87
social worker who counseled 81
social worker who organized 49
social worker who practices 81
social worker who testified 42
social worker with expertise 78
social worker with extensive 95
social worker with knowledge 48
social worlds and histories 44
soils treated with different 98
solar apogee with reference 40
solar arrays and batteries 88
solar cosmic ray intensity 76
solar cosmic ray particles 445
solar energy and inorganic 69
solar energy and nutrients 86
solar energy and renewable 90
solar energy and transform 64
solar energy are available 76
solar energy are discussed 65
solar energy for industrial 103
solar energy for production 45
solar nebula that condensed 122
solar panels and batteries 134
solar panels and windmills 242
solar plexus are connected 40
solar system and elsewhere 79
solar system and planetary 85
solar system are concerned 161
solar system are described 64
solar system are discussed 60
solar system are extremely 41
solar system are generally 46
solar system are inhabited 199
solar system are presented 46
solar system had condensed 55
solar system has completed 40
solar system has developed 45
solar system its magnitude 46
solar system was developed 129
solar system was published 62
solar system with electrons 143
solid animal and vegetable 95
solid belief and persuasion 110
solid bodies are excellent 43
solid curves are theoretical 295
solid dishes was succeeded 104
solid figure can certainly 40
solid ground for complaint 98
solid ground for discussion 45
solid ground for maintaining 73
solid matter has dissolved 43
solid medium and incubated 73
solid phases are separated 40
solid phases with different 62
solid strength and proportion 49
solid tumors and lymphomas 462
solid wastes and hazardous 170
solid wastes and industrial 69
solid wastes are collected 137
solid wastes are deposited 72
solid wastes are generally 50
solid wastes are generated 239
solving skills and abilities 205
solving skills and attitudes 166
solving skills and behavioral 60
solving skills and cognitive 48
solving skills and creativity 212
solving skills and effective 97
solving skills and knowledge 255
solving skills and processes 128
solving skills are developed 324
solving skills are important 284
solving skills are necessary 154
solving therapy for depression 942
solving training for effective 43
soothing lotions and ointments 142
soothing murmur that sometimes 58
soothing sanity and blitheness 73
sorer battle with ungrateful 118
sorry figure our retainers 67
sorry ladies and gentlemen 70
sorting through his collection 52
sound advice and criticism 106
sound advice and practical 169
sound credit and collection 137
sound family and community 149
sound forced and artificial 136
sound hollow and insincere 54
sound levels for different 52
sound memory and discretion 807
sound planning and effective 165
sound planning and efficient 88
sound policy and discretion 49
sound policy and effective 128
sound policy and honorable 65
sound policy had suggested 81
sound reasons for considering 118
sound reasons for distrusting 40
sound reasons for encouraging 106
sound reasons for maintaining 98
sound repose and renovated 100
sound roused her exhausted 45
sound strange and unfamiliar 153
sound system was installed 140
sound wisdom and discretion 1581
space around her sovereign 71
space before each paragraph 176
space before each statement 192
space beside each statement 81
space needed for equipment 40
space needed for inventory 43
space needed for production 44
space planning and furniture 122
space planning for libraries 103
space probes and artificial 94
space travel and computers 43
space travel and satellite 51
space without any reference 51
spacing before each paragraph 57
spans almost two centuries 55
spare rifles and ammunition 93
spare thought and economize 98
speaking actors and actresses 53
speaking clearly and concisely 165
speaking clearly and correctly 73
speaking clearly and precisely 48
speaking common law countries 46
speaking freely with corporate 42
speaking guides are available 638
speaking louder than necessary 49
speaking nations are concerned 42
speaking peoples for centuries 40
speaking peoples who inhabited 197
speaking skills are important 196
speaking slowly and carefully 781
speaking slowly and painfully 195
speaking slowly and precisely 134
speaking softly and reassuringly 45
speaking solely with reference 45
speaking through her delegated 71
speaking through his character 74
speaks always with reverence 44
speaks itself nor disappears 63
speaks slowly and carefully 111
speaks slowly and precisely 46
speaks through you sometimes 95
speed before being connected 53
speed curves for different 76
speed drives are available 132
speed engines are generally 58
speed limits are generally 45
speed limits for different 166
speed manual with overdrive 110
speed motors are available 141
speed record for airplanes 59
speed varies for different 43
speed varies with different 72
spend august and september 256
spend energy and resources 48
spent august and september 492
spent building and maintaining 46
spent itself for centuries 104
sperm counts and disorders 250
sperm counts and fertility 60
sperm output and fertility 113
spies dogged his footsteps 49
split second she hesitated 132
spoke calmly and rationally 45
spoke calmly and reasonably 64
spoke clearly and carefully 43
spoke clearly and concisely 99
spoke clearly and precisely 114
spoke english and afrikaans 43
spoke english and explained 43
spoke english with tolerable 44
spoke french with tolerable 89
spoke kindly and hopefully 49
spoke little and guardedly 70
spoke louder than necessary 57
spoke openly and decidedly 57
spoke simply and naturally 52
spoke simply and sincerely 63
spoke slowly and carefully 1310
spoke slowly and cautiously 67
spoke slowly and enunciated 68
spoke slowly and painfully 53
spoke slowly and patiently 137
spoke slowly and precisely 227
spoke softly and carefully 68
spoke softly and guardedly 66
spoke softly and reassuringly 60
spoke thickly and hurriedly 49
spoke without any hesitation 118
spoke without being addressed 88
spoke without being questioned 53
spoke without his waistcoat 81
sponge kidney and congenital 66
spore release and dispersal 50
sport wreathed his proboscis 48
spots should not intermingle 48
spread across her shoulders 551
spread across his shoulders 334
spread across two different 89
spread around her shoulders 241
spread beyond her shoulders 60
spread butter and marmalade 45
spread dismay and desolation 380
spread evenly and uniformly 43
spread famine and desolation 128
spread further and presently 65
spread horror and desolation 69
spread itself out laterally 43
spread itself out uniformly 56
spread misery and desolation 212
spread strife and bloodshed 95
spread terror and desolation 3448
spread through all conditions 58
spread through all countries 311
spread through our community 201
staff across his shoulders 57
staff meetings and workshops 163
staff meetings are conducted 54
staff meetings are scheduled 42
staff meetings for discussion 161
staff member and indicated 48
staff member and volunteer 157
staff member has completed 45
staff member was appointed 112
staff member was available 68
staff member who conducted 76
staff member who witnessed 43
staff member with expertise 73
staff morale and attitudes 120
staff morale and motivation 518
staff nurses and physicians 227
staff skills and abilities 56
staff skills and expertise 156
staff skills and knowledge 233
staff training and awareness 191
staff training and community 106
staff training and equipment 147
staff training and evaluation 163
staff training and expertise 126
staff training and motivation 253
staff training and personnel 86
staff training and technical 961
staff without his knowledge 44
staff writer and columnist 86
stage actors and actresses 680
stage actors and directors 104
stage design and production 147
stage further and developed 40
stage further and suggested 63
stage tricks with doctrines 80
stage unless its dimensions 54
stage varies with different 49
staging ground for operations 119
staging ground for political 144
staging ground for terrorist 75
staging system for carcinoma 551
staging system for childhood 115
staging system for esophageal 57
staging system for malignant 466
staging system for pancreatic 45
staging system was developed 233
stain deeply and uniformly 87
stand before god justified 90
stand before one embattled 196
stand firmly and faithfully 50
stand firmly and immovably 44
stand guilty and condemned 50
stand hushed and motionless 44
stand hushed and thoughtful 58
stand openly and decidedly 44
stand public and confessed 102
stand seized and possessed 285
stand silent and motionless 518
stand sinful and sorrowful 45
stand without being supported 91
staring through his telescope 60
stars appearing and disappearing 60
stars through his telescope 589
start building new amsterdam 56
start points and endpoints 79
start searching for different 45
start slowly and carefully 56
start slowly and gradually 1073
state actions that interfere 41
state actors and political 45
state actors are important 43
state actors are increasingly 161
state agency that regulated 101
state agency that regulates 396
state assets and resources 89
state before being permitted 46
state before his conversion 82
state beyond his proportion 58
state boards are appointed 44
state boards for vocational 1508
state budget was allocated 110
state building and political 178
state building was completed 49
state builds and maintains 58
state claims and exercises 157
state clearly and concisely 1822
state clearly and correctly 136
state clearly and precisely 654
state clothed with vegetation 48
state common and statutory 148
state common law complaint 95
state common law copyright 970
state common law doctrines 129
state common law protection 165
state courts are authorized 92
state courts are available 66
state courts are competent 137
state courts are concerned 128
state courts are empowered 160
state courts are generally 160
state courts are increasingly 114
state courts are obligated 163
state courts are organized 94
state courts are permitted 196
state courts are precluded 80
state courts are published 46
state courts are reluctant 53
state courts for protection 166
state courts had construed 59
state courts had exercised 49
state courts had previously 274
state courts may entertain 62
state courts may interpret 193
state creates and maintains 67
state diagram that describes 117
state dinner for president 278
state dogmas and mysteries 70
state except new hampshire 295
state exerts its influence 40
state fights its political 50
state grants and contracts 83
state grants and subsidies 249
state grants are available 127
state income and franchise 345
state income tax deductions 640
state income tax exemptions 179
state income tax provisions 199
state income tax structure 78
state itself was explained 47
state itself was incurable 41
state judges are appointed 232
state matching and synchrony 417
state militia was organized 41
state normal and industrial 131
state orders and contracts 46
state papers and addresses 133
state papers and documents 418
state papers and political 243
state planning and ownership 188
state planning and regulation 429
state policy and political 249
state policy and practices 141
state policy and regulation 136
state policy with reference 68
state powers and resources 41
state prison for political 58
state prison for possession 45
state reaction was predicted 60
state remedy not available 45
state remedy was available 50
state rights and liberties 44
state rotten and suspicious 41
state school for dependent 107
state should not encourage 120
state should not interfere 4445
state should not intervene 845
state should not legislate 86
state should not recognize 110
state should not subsidize 54
state should not undertake 118
state system and political 71
state system being temporary 45
state terror and repression 210
state through its executive 53
state through its voluntary 51
state ticket was nominated 143
state unfair and deceptive 590
state vector and covariance 89
state vector that describes 107
state waives its sovereign 93
state whether they preferred 93
state without any hesitation 209
state without any reference 100
state without its permission 150
stating clearly and concisely 103
stating clearly and precisely 52
stating whether this paragraph 152
stays except that everybody 42
steady friend and protector 50
steady friend and supporter 207
steady nerves are necessary 41
steady states with different 102
steady thought and expression 60
steel bridge was completed 84
steel plants and factories 190
steel plants and foundries 114
steel plants and shipyards 44
steel plants are concerned 128
steep ascent and descended 40
steep cliffs and mountains 94
steep slopes and hillsides 98
steep slopes are difficult 44
steep slopes are generally 68
steps draped with sumptuous 40
steps slowly and carefully 197
steps toward its realization 216
steps toward this objective 186
steps without her knowledge 59
stern jewess had evidently 86
stern warrior and commander 41
stick across her shoulders 120
stick across his shoulders 484
still abhors and disclaims 291
still active and available 51
still active and continues 58
still active and effective 68
still active and energetic 197
still active and flourishing 93
still active and important 92
still active and prominent 48
still almost one continued 43
still another and different 165
still another one compelled 67
still around and available 62
still around her shoulders 395
still around his shoulders 98
still awaits his biographer 177
still awaits its realization 48
still awaits its theoretical 47
still better than foresight 51
still better than wordsworth 128
still beyond our knowledge 87
still bright with happiness 129
still called new amsterdam 73
still carrying his briefcase 67
still cheery and undaunted 46
still claiming his innocence 45
still common and widespread 48
still cordial and expansive 62
still decide for themselves 90
still denied all knowledge 87
still denied any knowledge 59
still desire his spiritual 48
still dogged his footsteps 86
still doubts his limitation 58
still dubious and uncertain 47
still editor and publisher 133
still except for occasional 46
still excite our admiration 365
still exerting its influence 170
still exerts its influence 472
still existing and flourishing 164
still exists and continues 279
still exists and possesses 48
still exists with reference 48
still extant and available 58
still extant and flourishing 194
still extant and preserved 51
still farther his ambiguous 56
still farther his influence 63
still farther his pestilent 75
still farther his victorious 80
still feeble and imperfect 91
still feeble and uncertain 112
still fighting for existence 41
still fighting for liberation 55
still filled with admiration 102
still filled with amazement 75
still filled with disbelief 48
still follow this principle 73
still follow this procedure 71
still fought and struggled 62
still further and establish 45
still further and important 40
still further and recognize 42
still further and suggested 59
still further its fertility 173
still further our conception 53
still further our knowledge 52
still further this conception 49
still further this sentiment 48
still galled her extremely 93
still grasping his pitchfork 72
still greater and universal 47
still gripping her shoulders 99
still higher than elsewhere 67
still higher than themselves 71
still images and animations 126
still insist that gladstone 51
still intact and available 86
still intact and functional 104
still looked all amazement 156
still looked with partiality 41
still matter for discussion 124
still pagans and idolaters 93
still placid and reposeful 67
still poorer than themselves 113
still potent and practical 43
still pressing her attentions 46
still pursuing his researches 54
still pursuing his theological 46
still quailing and manageable 69
still recall with amusement 84
still recall with gratitude 269
still recall with unwelcome 51
still remain any defenders 44
still remain for discussion 193
still remain two important 100
still retain for themselves 48
still retain its character 160
still retain its influence 49
still retain its integrity 113
still retain that character 50
still scarce and expensive 202
still searching for effective 62
still secure and confident 253
still silent and motionless 133
still silent and thoughtful 49
still slowly and painfully 52
still something was necessary 120
still sparse and generally 140
still standing and inhabited 202
still stands and continues 59
still strange and unfamiliar 47
still strewn with fragments 46
still strewn with obstacles 50
still strive for existence 57
still striving for perfection 53
still taught and practiced 49
still thought that englishmen 45
still through our intestine 102
still travel long distances 51
still treated with deference 50
still treated with reverence 70
still unclear how important 50
still useful and important 99
still useful and interesting 84
still useful and necessary 130
still useful for determining 67
still useful for identifying 69
still useful for practical 40
still useful for reference 154
still watching her carefully 70
still watching him carefully 92
still watching his movements 59
still wavering and uncertain 85
still weighing and considering 66
still without any appearance 46
still without any indication 41
still without any knowledge 117
still without any reference 41
stock before any dividends 172
stock called for redemption 101
stock issued and outstanding 7835
stock issues and transfers 124
stock market and commodity 340
stock market and corporate 371
stock market and elsewhere 85
stock market and industrial 65
stock market and insurance 110
stock market and investors 60
stock market had collapsed 259
stock market had plummeted 86
stock market had recovered 85
stock market has collapsed 55
stock market has continued 83
stock market has developed 84
stock market has generally 40
stock market has performed 130
stock market has predicted 114
stock market has recovered 52
stock market has undergone 53
stock market was concerned 77
stock market was depressed 89
stock market was dominated 50
stock market was extremely 70
stock market was generally 65
stock options and incentive 399
stock options are available 137
stock options are discussed 150
stock options are exercised 778
stock options are generally 102
stock options are outstanding 44
stock options for employees 138
stock prices and commodity 63
stock prices and corporate 123
stock prices and dividends 1299
stock prices and industrial 243
stock prices are available 63
stock prices are concerned 109
stock prices are depressed 339
stock prices are extremely 41
stock prices are generally 534
stock prices are generated 46
stock prices are sometimes 44
stock prices for companies 61
stock quotes are available 43
stock rights are exercised 133
stock rights are identical 53
stock splits and dividends 1523
stock values and dividends 90
stock watering and irrigation 102
stole across her shoulders 47
stole around her shoulders 414
stole around his shoulders 111
stone bridge that connected 125
stone bridge was completed 58
stone bridge was destroyed 47
stone building was completed 245
stone church was commenced 47
stone church was completed 123
stone church was dedicated 80
stone fences and padlocked 109
stone houses for themselves 45
stone itself are encircled 57
stone knives and whalebone 42
stone masons and sculptors 130
stony saints and patriarchs 46
stood aghast and motionless 42
stood amazed and astounded 42
stood amazed and delighted 43
stood amazed with admiration 54
stood around and discussed 47
stood before her awkwardly 73
stood before her motionless 42
stood before her perfectly 75
stood before her refreshed 40
stood before him bareheaded 56
stood before him glorified 315
stood before him motionless 186
stood before his assembled 84
stood before his audiences 44
stood before his colleagues 138
stood before his commander 69
stood before his disciples 52
stood before his sovereign 98
stood before its amendment 174
stood before that multitude 97
stood behind and supported 65
stood behind him throughout 44
stood beside him motionless 95
stood beside him throughout 59
stood clumps and stretches 96
stood eleven for acquittal 43
stood eleven for conviction 50
stood firmly and immovably 45
stood frozen with indecision 49
stood hushed and motionless 53
stood judged and condemned 47
stood killed and blackened 41
stood purest and prospered 41
stood silent and attentive 60
stood silent and awestruck 116
stood silent and bareheaded 81
stood silent and expectant 90
stood silent and immovable 142
stood silent and impassive 137
stood silent and motionless 5134
stood silent and perplexed 118
stood silent and thoughtful 346
stood silent and uncovered 172
stood silent and undecided 49
stood silent with amazement 48
stood slowly and stretched 41
stood stupid and motionless 109
stood sullen and thoughtful 76
stood sullen and undecided 45
stood watching his departure 44
stood watching his movements 117
stool amount and frequency 42
stool pigeons and informers 91
stool sodium and potassium 62
stool volume and frequency 86
stool weight and frequency 112
store building and equipment 50
store clerks and customers 133
store filled with customers 44
store fronts and entrances 58
store offers its customers 87
store owners and customers 122
store owners and employees 292
store owners and landlords 118
store owners and merchants 85
store owners and operators 189
store owners are compelled 60
store papers and documents 51
store weapons and ammunition 125
storing weapons and ammunition 55
story building that contained 155
story building was completed 461
story building was purchased 43
story clearly and concisely 189
story editor for paramount 45
story filled with adventure 53
story mansion with balconies 97
story office and apartment 108
story reached its conclusion 50
story reaches its conclusion 196
story simply and truthfully 58
story slowly and carefully 66
story toward its conclusion 50
story without any hesitation 42
story without any reference 58
story writer and dramatist 845
stout calves she displayed 44
stout without being corpulent 91
strap across his shoulders 140
strap around his shoulders 51
straw basket lying forgotten 50
stream erosion and deposition 620
stream faster than elsewhere 45
strong before our encounter 87
strong belief and conviction 110
strong belief that political 67
strong beyond all definition 107
strong charge and accusation 56
strong demand for additional 88
strong demand for commercial 74
strong demand for immigrant 52
strong demand for industrial 140
strong demand for livestock 47
strong demand for political 70
strong demand for protection 85
strong demand for qualified 141
strong demand for unskilled 101
strong demand for vocational 45
strong desire and motivation 49
strong desire and willingness 69
strong desire for additional 68
strong desire for adventure 64
strong desire for certainty 51
strong desire for closeness 58
strong desire for community 62
strong desire for consensus 78
strong desire for continued 142
strong desire for democracy 65
strong desire for dominance 48
strong desire for effective 79
strong desire for happiness 77
strong desire for knowledge 542
strong desire for liberation 97
strong desire for liquidity 51
strong desire for maintaining 64
strong desire for motherhood 47
strong desire for parenthood 53
strong desire for perfection 59
strong desire for political 253
strong desire for pregnancy 46
strong desire for protection 50
strong desire for separation 63
strong desire for spiritual 70
strong desire for stability 115
strong desire for unanimity 42
strong desire was expressed 349
strong donors and acceptors 55
strong doubts and jealousies 84
strong emetic and purgative 54
strong enough and competent 44
strong enough and confident 131
strong enough and courageous 155
strong enough and effective 43
strong enough and efficient 57
strong enough and resilient 56
strong enough and widespread 371
strong enough for commercial 65
strong enough for conviction 55
strong enough for defensive 51
strong enough for effective 135
strong enough for efficient 47
strong enough for knowledge 81
strong enough for offensive 144
strong enough for permanent 41
strong enough for practical 104
strong enough for protection 64
strong enough for sustained 105
strong ethical and political 108
strong ethical and spiritual 59
strong family and community 1004
strong family and political 55
strong feelings and affections 63
strong feelings and attitudes 93
strong feelings and conflicts 53
strong feelings are expressed 152
strong feelings being expressed 111
strong feelings that accompany 51
strong fields had previously 127
strong focusing was developed 120
strong france was necessary 51
strong friend and supporter 67
strong ground for complaint 65
strong ground for maintaining 58
strong ground for opposition 48
strong guards and garrisons 57
strong inward and spiritual 40
strong liquor was extracted 72
strong market for corporate 70
strong mental and spiritual 57
strong motive for concerted 94
strong motive for cultivating 45
strong motive for maintaining 62
strong motive for restraining 72
strong nature was especially 47
strong opinion was expressed 297
strong parent and community 89
strong passion for innovation 97
strong passion for mechanics 48
strong points and artillery 51
strong points and drawbacks 147
strong points and fortified 153
strong points and weaknesses 1105
strong public and political 262
strong reasons for attributing 80
strong reasons for considering 392
strong reasons for encouraging 53
strong reasons for identifying 102
strong reasons for maintaining 311
strong reasons for plurality 72
strong reasons for restricting 44
strong reasons for undertaking 45
strong regard and admiration 49
strong thinker who sometimes 73
strong thought and conception 58
strong versus weak arguments 49
strong waters that destroyed 115
strung across his shoulders 107
study abroad are available 83
study amidst her multitude 63
study atomic and molecular 153
study before its completion 85
study biology and chemistry 57
study design and evaluation 133
study design and population 52
study design and procedure 88
study design are discussed 43
study design was developed 81
study findings are discussed 55
study findings are presented 241
study grants are available 48
study groups and discussion 189
study groups and political 49
study groups and societies 110
study groups and workshops 269
study groups are available 59
study groups are organized 221
study groups are presented 141
study guides and discussion 42
study guides and textbooks 51
study guides and workbooks 41
study guides are available 725
study guides that accompany 60
study habits and attitudes 2258
study habits and classroom 42
study habits are important 44
study itself and addressed 50
study itself was conducted 191
study methods and practices 54
study nature for themselves 89
study painting and sculpture 423
study report was published 70
study sample was comprised 74
study showed that americans 85
study showed that cognitive 53
study showed that community 47
study showed that companies 126
study showed that consumers 165
study showed that depressed 40
study showed that different 150
study showed that employees 141
study showed that intensive 47
study showed that mortality 79
study showed that perceived 45
study showed that physicians 111
study showed that production 81
study showed that residents 58
study skills and attitudes 102
study skills and effective 45
study skills and motivation 199
study skills are available 50
study skills are developed 88
study skills are important 175
study tested this hypothesis 89
study tested two hypotheses 58
study theology and classical 48
study theology and philology 55
study without any reference 55
study without being announced 56
study without being disturbed 146
style appears and character 42
style building was completed 107
style options are available 55
style passes for affluence 46
style reached its perfection 92
style sheets and templates 249
style sheets for different 133
style simple and unadorned 50
style sweeps put passengers 86
style without being committed 73
sugar fields and factories 74
sugar levels are monitored 45
sugar levels are regulated 45
sugar prices and production 53
sugar refining and vegetable 43
sunny banner that glorifies 42
surer ground for favorable 54
surly pursue his advantage 42
swamp swarming with mosquitoes 42
sweep across our heartstrings 691
sweep slowly and carefully 188
sweet beyond all expression 42
sweet friend that lightened 51
sweet ladies and gentlemen 42
sweet oranges and mandarins 81
sweet oranges and tamarinds 48
sweet prison for criminals 44
sweet smells are destroyed 45
sweet sounds and harmonies 2084
sweet spices and ointments 51
sweet violets and primroses 87
swell beyond its continent 88
swept across her shoulders 77
swept through and destroyed 106
swept through both countries 54
swept through our societies 40
swept through san francisco 113
swift attack and withdrawal 80
swift motions and intervals 44
swift vessel was instantly 55
swine without his permission 40
swirl around her shoulders 50
sword across his shoulders 166
sword defend all spiritual 42
sword through his adversary 44
sword unless they surrender 80
swore heavily and dreadfully 60
sworn broker and appraiser 89
syringe filled with anesthetic 40
