sagacious reader may probably 44
strengthen rather than challenge 50
strengthen rather than diminish 738
strengthen social and cultural 52
strengthen social and economic 117
strengthen trade and economic 112
stressed first and foremost 276
stressed moral and religious 41
stressed social and cultural 43
stressed social and economic 166
stressed vowel and followed 93
stresses first and foremost 121
stresses social and cultural 146
stresses social and economic 261
stresses which are inherent 40
stresses which are produced 258
stretching bands are observed 56
stretching chill and saddened 48
stretching modes are observed 64
striations which run parallel 48
stricken towns and villages 128
stricken widow and children 83
stricken women and children 1352
stricter guard than formerly 70
strictly legal and strictly 46
strictly liable for injuries 1512
strictly liable for personal 91
strictly liable for physical 75
strictly liable for violations 42
strictly local and personal 40
strictly moral and religious 926
strictly poetic and strictly 49
strictly social and economic 43
strictly speaking not possible 79
strictly within his authority 46
strictly within his province 121
strictly within its province 111
strictly within our province 126
strikers rally and continue 74
strikingly fresh and original 74
strikingly grand and beautiful 41
strikingly large and handsome 129
stripped bonds and stripped 272
stripped naked and deprived 47
stripped naked and examined 84
stripped naked and publicly 132
stripped naked and scourged 107
stripped naked and strapped 91
stripped naked and tortured 150
strongest acids and alkalies 66
strongest likes and dislikes 136
strongest moral and religious 96
strongest naval and military 62
strongest reason for concluding 107
strongest reason for dissolving 61
strongest reason for supporting 51
strongest reason for suspecting 57
strongest which can possibly 93
strongest wines and strongest 152
struggle could not continue 65
struggle could not possibly 87
struggle daily for survival 96
struggle first and foremost 66
struggle vexed that steadfast 69
struggle which had followed 45
struggle which had occupied 60
struggle which had occurred 70
struggle which had preceded 271
struggle which had resulted 165
struggle which has resulted 75
struggle which they believed 44
struggle which they regarded 45
struggle which was commencing 42
struggle which was convulsing 66
struggle which was destined 189
struggle which was developing 82
struggle which was expected 42
struggle which was imminent 121
struggle which was launched 57
struggling about her beautiful 54
struggling light with darkness 59
students after they complete 281
students after they graduate 398
students apply for admission 706
students apply for financial 50
students asked him questions 53
students begin this activity 69
students could ask questions 149
students could not complete 188
students could not conceive 41
students could not continue 74
students could not graduate 101
students could not identify 221
students could not possibly 261
students could not remember 88
students could not tolerate 44
students could not transfer 56
students enjoy this activity 66
students first and foremost 349
students found his lectures 44
students found that students 133
students gather and organize 58
students liked and disliked 69
students might ask questions 66
students might not otherwise 88
students often are required 51
students often ask questions 55
students often get confused 54
students rather than directly 74
students rather than students 106
students rather than subjects 54
students repeat this activity 54
students since its inception 163
students solve math problems 81
students study and practice 45
students today and tomorrow 103
students under her direction 55
students under his direction 334
students under his guidance 115
students under his tutelage 118
students until they graduate 46
students within each category 62
students working for advanced 238
students would ask questions 104
students would not consider 76
students would not continue 56
students would not graduate 49
students would not hesitate 49
students would not normally 77
students would not otherwise 78
students would not tolerate 83
students write one sentence 108
students wrote and produced 85
sturdier limbs and brighter 133
stylized rather than realistic 223
subgroup within this category 55
subjects above our capacity 110
subjects claim our attention 47
subjects could not complete 113
subjects could not describe 49
subjects could not identify 148
subjects could not maintain 53
subjects could not perceive 49
subjects could not possibly 195
subjects could not remember 140
subjects could not tolerate 90
subjects first and foremost 41
subjects grave and didactic 52
subjects liked and disliked 70
subjects rather than children 42
subjects rather than citizens 1237
subjects rather than patients 101
subjects rather than students 42
subjects rather than subjects 53
subjects shall not navigate 82
subjects under each condition 102
subjects under his immediate 43
subjects under his personal 60
subjects under this condition 52
subjects which all students 44
subjects which are actually 96
subjects which are agreeable 62
subjects which are assigned 71
subjects which are commonly 205
subjects which are designed 50
subjects which are directly 302
subjects which are embraced 70
subjects which are entirely 134
subjects which are essential 493
subjects which are included 452
subjects which are intended 54
subjects which are involved 129
subjects which are mentioned 164
subjects which are normally 283
subjects which are obviously 57
subjects which are otherwise 52
subjects which are properly 71
subjects which are proposed 99
subjects which are referred 70
subjects which are regarded 125
subjects which are relevant 192
subjects which are required 718
subjects which are reserved 160
subjects which are somewhat 63
subjects which are specially 88
subjects which are suitable 99
subjects which are supposed 173
subjects which bear directly 111
subjects which can interest 62
subjects which can possibly 307
subjects which had engrossed 44
subjects which had formerly 70
subjects which had inspired 77
subjects which had occupied 372
subjects which had received 93
subjects which may exercise 43
subjects which may interest 51
subjects which may possibly 55
subjects which men consider 95
subjects which now occupied 41
subjects which then agitated 65
subjects which they acquired 80
subjects which they believed 45
subjects which they consider 107
subjects which they embraced 127
subjects which they proposed 43
subjects within each category 50
subjects within each condition 73
subjects within each treatment 90
subjects within her dominions 298
subjects within his dominions 93
subjects within its operation 88
subjects within this province 302
subjects would not tolerate 61
submitting plans for approval 92
subsumed under any category 45
subsumed under each category 74
subsumed under one category 163
subsumed under that category 97
subsumed under this approach 48
subsumed under this category 674
subsumed under this condition 49
subsumed under this umbrella 42
subsumed under two offenses 52
subsumed within this category 74
suburban towns and villages 370
suburban villa had probably 82
succeeding lines are indented 373
succeeding morning his symptoms 74
succeeding units and continue 46
succeeds rather than precedes 129
suddenly alive with activity 46
suddenly alive with interest 93
suddenly appear and disappear 390
suddenly appear and suddenly 50
suddenly arose and advanced 51
suddenly arose and departed 137
suddenly aware that everyone 131
suddenly causing his laughter 52
suddenly change his attitude 52
suddenly change its direction 183
suddenly changing his attitude 64
suddenly changing its direction 75
suddenly could not remember 627
suddenly elude his condition 141
suddenly faced with problems 50
suddenly finds his business 57
suddenly looking him straight 43
suddenly loses all interest 51
suddenly moved and softened 56
suddenly teeming with ambrosial 132
suddenly turning his attention 41
suddenly turns his attention 48
suffered defeat and disaster 44
suffered fatal head injuries 95
suffered first and foremost 41
suffered hunger and privation 79
suffered often and severely 66
suffered rather than profited 47
suffered scorn and contempt 43
suffered since its inception 61
suffered social and economic 157
suffered wrongs and injuries 44
sufferings which had attended 68
sufferings which had befallen 124
suffixes rather than prefixes 169
suffixes which are attached 63
suggesting chaos and eternity 98
suggesting rather than describing 73
suggesting rather than expressing 49
suggests first and foremost 163
suggests rather than explains 72
suicidal threats and attempts 397
suicidal threats and gestures 179
suitable basis for analysis 48
suitable basis for developing 51
suitable basis for estimating 66
suitable books for children 203
suitable cases for operation 62
suitable cases for treatment 328
suitable forum for discussing 57
suitable homes for children 100
suitable method for analysis 43
suitable method for collecting 54
suitable method for describing 43
suitable method for estimating 151
suitable method for evaluating 100
suitable method for monitoring 187
suitable method for separating 65
suitable model for berenice 50
suitable model for describing 108
suitable model for emulation 52
suitable model for imitation 41
suitable moral and religious 69
suitable place for children 106
suitable place for conducting 82
suitable place for depositing 105
suitable place for developing 42
suitable place for discussing 44
suitable place for explaining 70
suitable place for religious 50
suitable place for treatment 88
suitable place was selected 184
suitable sites and premises 46
suitable sites for disposal 43
suitable sites for industry 57
suitable sites for military 46
suitable sites for villages 45
suitable social and economic 157
suitable soils and climates 72
suitable tools and materials 63
suitable viewing for children 42
suitable views for sensible 69
suitable water for domestic 45
suitably armed and equipped 71
suitably large and emphatic 44
sultrier warmth was bestowed 72
summoned thither with unwonted 81
sunshine which was suddenly 47
superbly armed and equipped 42
supplied funds for supporting 55
supplied goods and services 3136
supplied labor and materials 115
supplied parts and materials 46
supplied under this contract 222
supplied water for domestic 174
supplies could not possibly 62
supplies goods and services 1022
supplies grass and therefore 45
supplies water and minerals 65
supplies water for domestic 193
supplies water for irrigating 44
supplies which are consumed 72
supplies which are essential 124
supplies which are provided 62
supplies which are required 229
supplies which they afforded 46
supplies which they obtained 85
supplies which they received 186
supplies which they required 111
supporting cells that surround 44
supporting facts and evidence 50
supporting facts and examples 173
supporting goods and services 282
supporting rather than challenging 174
supporting rather than mutually 48
supporting social and cultural 54
supporting social and economic 493
supporting staff and services 49
supporting tanks and infantry 45
supporting which his lordship 121
supporting wives and children 79
supporting wives and families 57
supporting women and children 285
supports basic and clinical 188
supports learning and authentic 49
supports rather than destroys 40
supports rather than detracts 157
supports rather than replaces 112
supports rather than subverts 64
supports social and economic 155
supports which are attached 49
supposed anything was possible 78
supposed could not possibly 47
supposed crime was punished 102
supposed racial and cultural 86
supposed social and economic 88
supposed under any sinister 113
supposed value for currency 71
supposed witch was detained 42
suppress crime and disorder 96
suppress crime and preserve 388
suppress enemy air defenses 359
suppress rapid eye movement 141
suppress signs and symptoms 146
suppress weeds and conserve 162
surfaces which are admitted 81
surfaces which are composed 40
surfaces which are directly 68
surfaces which are inclined 370
surfaces which are intended 65
surfaces which are normally 106
surfaces which are otherwise 45
surfaces which are parallel 274
surfaces which are partially 55
surfaces which are produced 81
surfaces which are required 125
surgical option for patients 97
surgical shock and collapse 86
surgical skill and judgment 141
surpassing beauty and elegance 135
surpassing beauty and grandeur 385
surpassing beauty and interest 211
surpassing beauty and richness 67
surpassing power and interest 54
surpassing skill and coolness 51
surprise mingled with contempt 41
surprise rather than affection 42
surprise rather than otherwise 48
surprise which this minister 144
surprising force and accuracy 55
surprising given that children 51
surprising nooks and crannies 51
surprising skill and accuracy 49
surprising speed and accuracy 99
surprising speed and precision 43
surveyed could not identify 43
surveyed under his direction 59
survival curve for mammalian 237
survival curve for patients 168
survival first and foremost 105
survival rates and decreased 57
survival rates and increased 98
survival rates are achieved 54
survival rates are constant 62
survival rates are improved 72
survival rates are increased 46
survival rates are observed 48
survival rates are obtained 90
survival rates are probably 52
survival rates are reported 116
survival rates for children 423
survival rates for melanoma 46
survival rates for patients 2629
survival rates for prostate 98
survival rates for selected 165
survival rates for squamous 43
survival rates than patients 212
survival rather than expansion 56
survival times are censored 124
survival times for patients 181
survival times than patients 66
survival value and evolution 57
survival value and therefore 64
survived longer than anywhere 134
survived longer than expected 157
survived longer than patients 177
survived until its conquest 48
survives under two distinct 78
suspending power was agreeable 65
suspense rather than surprise 55
suspicion about his identity 43
suspicion could not possibly 45
suspicion rather than evidence 68
suspicion rather than probable 160
suspicion which had attached 49
suspicion which had dictated 53
suspicion which had occurred 52
suspicion which was attached 72
sustaining goods and services 173
sustaining social and cultural 43
sustaining social and economic 390
sweetening agent for diabetics 99
switched sides and declared 56
switches which are actuated 48
switches which are operated 159
symbiotic rather than societal 55
symbolic forms and cultural 47
symbolic forms are employed 48
symbolic forms are produced 72
symbolic goods and services 375
symbolic links are followed 93
symbolic logic and computer 43
symbolic meanings and cultural 50
symbolic meanings and functions 64
symbolic meanings are attached 71
symbolic names for variables 55
symbolic power and authority 73
symbolic power and cultural 70
symbolic power and symbolic 59
symbolic rather than concrete 117
symbolic rather than directly 54
symbolic rather than economic 156
symbolic rather than military 70
symbolic rather than monetary 51
symbolic rather than personal 117
symbolic rather than physical 646
symbolic rather than pictorial 94
symbolic rather than realistic 618
symbolic rather than specific 43
symbolic rather than strictly 71
symbolic value has invested 90
symmetry rather than symmetry 52
symptoms appear and disappear 172
symptoms appear and progress 45
symptoms calling for treatment 76
symptoms calls for immediate 51
symptoms could not possibly 50
symptoms rather than addressing 129
symptoms rather than attempting 51
symptoms rather than diagnoses 69
symptoms rather than diagnosis 48
symptoms rather than emotional 52
symptoms rather than physical 60
symptoms rather than problems 113
symptoms rather than specific 60
symptoms rather than underlying 767
symptoms signs and symptoms 393
symptoms which are actually 56
symptoms which are apparent 47
symptoms which are ascribed 74
symptoms which are believed 91
symptoms which are commonly 362
symptoms which are directly 145
symptoms which are entirely 93
symptoms which are followed 58
symptoms which are included 72
symptoms which are observed 431
symptoms which are otherwise 49
symptoms which are probably 72
symptoms which are produced 535
symptoms which are referred 162
symptoms which are regarded 159
symptoms which are relieved 121
symptoms which are reported 45
symptoms which are supposed 153
symptoms which had formerly 56
symptoms which had preceded 83
symptoms which may indicate 446
symptoms which may resemble 47
symptoms which may simulate 79
symptoms which they describe 41
symptoms which you describe 63
synaptic cleft and attaches 120
synaptic cleft and combines 122
syndrome signs and symptoms 106
synonymy rather than explaining 103
synthesis rather than analysis 1160
synthesis rather than decreased 50
synthesis rather than increased 141
synthetic crude oil produced 58
synthetic crude oil suitable 51
synthetic drugs with morphine 107
synthetic fiber and synthetic 52
synthetic fiber raw materials 70
synthetic rather than analytic 2349
synthetic resin and plastics 41
synthetic resin and synthetic 53
synthetic tools for assembling 128
systemic rather than personal 233
systemic signs and symptoms 2521
systemic social and economic 120
systemic thinking and practice 229
systemic veins and arteries 52
systolic rather than diastolic 141
