gable was the cottage 83
given him an evasive 42
given him an exalted 143
given him an example 340
given him an express 159
given him an honored 68
given him an hundred 85
given him an immense 305
given him an impetus 52
given him an increase 43
given him an increasing 93
given him an insight 1717
given him an instant 66
given him an intense 117
given him an occasion 120
given him an official 127
given him an outline 196
given him an outlook 80
given him an unasked 84
given him an uncanny 140
given him an unpleasing 46
given him an unusual 463
given him as payment 81
given him as supreme 96
given him at baptism 116
given him by addison 144
given him by admiral 70
given him by article 61
given him by british 103
given him by calypso 108
given him by captain 475
given him by certain 135
given him by charles 435
given him by colonel 335
given him by congress 790
given him by consent 49
given him by douglas 64
given him by emperor 51
given him by express 93
given him by foreign 103
given him by fortune 58
given him by francis 68
given him by friends 327
given him by general 1536
given him by himself 52
given him by history 89
given him by jacques 53
given him by jehovah 48
given him by johnson 45
given him by lincoln 68
given him by members 212
given him by mercury 134
given him by minerva 42
given him by mistake 205
given him by napoleon 186
given him by parents 45
given him by persons 71
given him by rebecca 83
given him by richard 112
given him by russell 43
given him by science 41
given him by several 150
given him by society 118
given him by statute 312
given him by tiresias 51
given him by virginia 41
given him in addition 222
given him in adoption 40
given him in advance 205
given him in america 67
given him in baptism 555
given him in charity 196
given him in chicago 68
given him in command 73
given him in derision 167
given him in exchange 2207
given him in foolish 40
given him in germany 44
given him in happier 116
given him in history 58
given him in infancy 57
given him in ireland 94
given him in january 57
given him in marriage 942
given him in mockery 56
given him in october 86
given him in payment 345
given him in preparing 58
given him in private 237
given him in relation 155
given him in respect 58
given him my address 605
given him my consent 208
given him my message 109
given him my promise 323
given him my support 43
given him no address 56
given him no advance 55
given him no comfort 58
given him no control 50
given him no details 73
given him no especial 78
given him no express 48
given him no grounds 104
given him no mandate 64
given him no occasion 205
given him no offense 60
given him no pleasure 284
given him no present 41
given him no previous 115
given him no promise 71
given him no quarter 50
given him no respite 85
given him no support 107
given him no trouble 509
given him of attaining 75
given him of foreign 48
given him of herself 43
given him of improving 94
given him of success 70
given him on account 1176
given him on arrival 42
given him on october 44
given him on purpose 94
given him so smartly 51
given him the ability 1133
given him the address 1264
given him the answers 152
given him the balance 46
given him the beginning 116
given him the benefit 3433
given him the biggest 133
given him the capital 54
given him the captain 48
given him the comfort 94
given him the command 2092
given him the control 130
given him the correct 245
given him the counsel 99
given him the country 54
given him the courage 1388
given him the coveted 129
given him the decision 40
given him the deepest 81
given him the desired 444
given him the details 324
given him the dignity 109
given him the dominion 76
given him the earliest 175
given him the election 127
given him the example 243
given him the faculty 315
given him the fairest 68
given him the features 43
given him the figures 60
given him the flowers 47
given him the following 980
given him the formula 54
given him the freedom 750
given him the fullest 189
given him the garment 90
given him the general 111
given him the greatest 2329
given him the highest 858
given him the history 156
given him the horrors 60
given him the hundred 128
given him the illusion 258
given him the immense 85
given him the imperial 134
given him the impetus 263
given him the impulse 131
given him the insight 135
given him the keenest 149
given him the kindest 55
given him the largest 135
given him the leisure 111
given him the letters 183
given him the liberty 142
given him the license 62
given him the location 86
given him the mandate 144
given him the mastery 198
given him the matches 98
given him the material 204
given him the maximum 144
given him the message 754
given him the numbers 49
given him the occasion 150
given him the official 117
given him the outward 42
given him the package 93
given him the perfect 627
given him the perusal 79
given him the picture 128
given him the pleasure 259
given him the position 345
given him the preceding 216
given him the precious 80
given him the present 215
given him the pretext 52
given him the previous 953
given him the promise 287
given him the receipt 149
given him the respect 124
given him the results 73
given him the secrets 43
given him the solution 89
given him the stature 64
given him the striped 75
given him the subject 168
given him the support 432
given him the supreme 145
given him the surname 337
given him the sympathy 54
given him the thoughts 41
given him the thousand 85
given him the tickets 65
given him the trouble 229
given him the victory 1767
given him the virtues 60
given him the warmest 149
given him the whiskey 52
given him the willies 72
given him to achieve 53
given him to acquire 60
given him to address 79
given him to advance 58
given him to appoint 86
given him to attempt 41
given him to believe 319
given him to collect 118
given him to command 139
given him to compose 55
given him to conduct 72
given him to confess 40
given him to conquer 89
given him to consult 44
given him to convert 45
given him to correct 175
given him to declare 104
given him to deliver 376
given him to destroy 260
given him to develop 112
given him to discern 54
given him to discuss 70
given him to display 84
given him to dispose 167
given him to enforce 55
given him to examine 134
given him to execute 213
given him to explain 107
given him to express 170
given him to fulfill 59
given him to furnish 47
given him to himself 56
given him to imitate 47
given him to improve 230
given him to increase 62
given him to inspect 49
given him to intrude 76
given him to justify 44
given him to observe 83
given him to perform 490
given him to possess 101
given him to prepare 410
given him to present 135
given him to prevent 246
given him to proceed 151
given him to procure 193
given him to produce 197
given him to promote 66
given him to protect 226
given him to provide 128
given him to publish 76
given him to question 40
given him to receive 168
given him to recover 239
given him to reflect 135
given him to relieve 92
given him to replace 157
given him to restore 79
given him to satisfy 62
given him to signify 52
given him to succeed 40
given him to suggest 51
given him to support 236
given him to suppose 79
given him to suspend 47
given him to sustain 55
given him to swallow 122
given him to withdraw 80
given him to witness 95
given him up because 141
given how to compass 50
given how to proceed 50
given idea or concept 46
given idea or program 112
given idea to contain 74
given job or position 63
given job or project 40
given key is pressed 53
given law of density 47
given law of variation 45
given long in advance 53
given lot of material 311
given lot of product 47
given man an impulse 59
given man the ability 214
given man the faculty 55
given man the freedom 76
given man the mastery 43
given man to satisfy 65
given may be adapted 44
given may be altered 46
given may be applied 251
given may be assumed 48
given may be correct 150
given may be delayed 52
given may be divided 74
given may be helpful 64
given may be misleading 48
given may be reduced 154
given may be repeated 71
given may be revoked 74
given may be subject 67
given may be written 79
given men the occasion 207
given near the beginning 1095
given not of natural 42
given not on account 52
given not to belgium 45
given not to destroy 44
given not to disturb 76
given off as bubbles 57
given off as follows 47
given off as radiation 177
given off at regular 123
given off by animals 448
given off by bacteria 181
given off by certain 736
given off by distant 47
given off by excited 55
given off by females 42
given off by flowers 87
given off by insects 52
given off by krypton 52
given off by mercury 119
given off by natural 77
given off by objects 405
given off by organic 43
given off by patient 92
given off by persons 86
given off by radiation 602
given off by several 61
given off by uranium 705
given off in addition 49
given off in bubbles 106
given off in certain 89
given off is measured 192
given off is smaller 44
given off so rapidly 43
given off the anterior 100
given off the superior 58
given off to objects 131
given one of several 235
given one or several 146
given out as certain 102
given out as follows 87
given out as official 40
given out as private 42
given out as rewards 105
given out at certain 65
given out at present 57
given out by animals 102
given out by certain 185
given out by degrees 45
given out by general 191
given out by himself 82
given out by members 43
given out by objects 49
given out by radiation 78
given out by several 46
given out by teachers 45
given out by uranium 240
given out in advance 1015
given out in america 43
given out in effecting 50
given out in exchange 186
given out in general 105
given out in marriage 219
given out in octaves 85
given out in payment 47
given out in perfect 66
given out in portions 46
given out in sections 56
given out in written 85
given out is exactly 40
given out of charity 167
given out of concern 60
given out of context 268
given out of respect 262
given out of sympathy 64
given out or withheld 45
given out the following 308
given out the preceding 85
given out the previous 92
given out to abandon 86
given out to anybody 40
given out to certain 46
given out to farmers 105
given out to friends 85
given out to members 182
given out to parents 65
given out to persons 63
given out to prevent 64
given out to private 144
given out to satisfy 64
given out to several 67
given out to tenants 83
given out to workers 72
given real or complex 62
given set of ambient 123
given set of answers 94
given set of applied 256
given set of assumed 109
given set of behavior 54
given set of beliefs 1021
given set of capital 173
given set of charges 82
given set of choices 206
given set of circuit 253
given set of classes 189
given set of clauses 305
given set of columns 76
given set of complex 58
given set of content 64
given set of control 450
given set of criteria 1670
given set of crystal 107
given set of culture 52
given set of current 83
given set of decision 291
given set of demands 143
given set of desired 164
given set of desires 127
given set of effects 45
given set of elastic 43
given set of exchange 77
given set of factors 574
given set of factual 44
given set of feasible 119
given set of features 467
given set of figures 223
given set of filters 44
given set of foreign 48
given set of function 41
given set of general 203
given set of genetic 46
given set of lattice 236
given set of learners 96
given set of letters 218
given set of logical 90
given set of machine 96
given set of markers 51
given set of marketing 230
given set of markets 46
given set of material 787
given set of measured 333
given set of measures 246
given set of medical 118
given set of members 53
given set of modules 57
given set of moments 58
given set of motives 42
given set of muscles 206
given set of national 108
given set of natural 463
given set of network 64
given set of neurons 91
given set of nominal 54
given set of numbers 1347
given set of objects 1676
given set of operating 2065
given set of opinions 296
given set of optical 65
given set of ordered 61
given set of outputs 275
given set of outside 56
given set of parents 228
given set of persons 155
given set of players 67
given set of primary 115
given set of problem 123
given set of process 271
given set of product 254
given set of program 45
given set of project 101
given set of quality 118
given set of quantum 596
given set of queries 165
given set of reactions 132
given set of reagents 55
given set of records 230
given set of related 275
given set of research 115
given set of results 482
given set of samples 391
given set of sensors 58
given set of sensory 74
given set of service 256
given set of signals 115
given set of similar 46
given set of solution 72
given set of sources 81
given set of speakers 40
given set of species 154
given set of stimuli 1807
given set of storage 66
given set of studies 42
given set of surface 98
given set of symbols 909
given set of systems 77
given set of targets 164
given set of traffic 221
given set of variable 57
given set of vectors 417
given set of weights 397
given set of workers 117
given sex in relation 48
given sum of capital 202
given sum of dollars 53
given sum of revenue 45
given sum of squares 74
given ten or fifteen 401
given ten to fifteen 187
given than at present 53
given than by shortly 71
given than is usually 51
given than the elector 64
given than the following 1244
given than the tragedy 61
given that an account 53
given that an attempt 54
given that an average 170
given that an election 127
given that an increase 291
given that an increasing 190
given that an officer 51
given that an optimal 54
given that at present 151
given that he accepts 117
given that he himself 705
given that he started 42
given that in addition 80
given that in certain 81
given that in general 165
given that in greatest 98
given that it affects 49
given that it appeared 110
given that it applies 56
given that it assumes 58
given that it becomes 50
given that it depends 139
given that it entails 97
given that it exceeds 65
given that it focuses 54
given that it follows 119
given that it implies 89
given that it relates 42
given that it remains 90
given that it started 663
given that it usually 49
given that my research 43
given that no attempt 55
given that no charges 80
given that no failure 78
given that no foreign 44
given that no officer 42
given that no official 41
given that no persons 40
given that no similar 172
given that on average 186
given that the ability 197
given that the absence 103
given that the account 116
given that the accused 330
given that the addition 61
given that the adoption 65
given that the advance 40
given that the african 165
given that the alleged 165
given that the alliance 49
given that the amounts 70
given that the analyst 61
given that the ancient 106
given that the animals 92
given that the answers 44
given that the arrival 80
given that the article 141
given that the attempt 53
given that the average 3658
given that the balance 283
given that the battery 52
given that the behavior 131
given that the benefit 113
given that the bishops 49
given that the british 1550
given that the buildings 46
given that the canadian 181
given that the capital 183
given that the captain 42
given that the carrier 145
given that the catholic 280
given that the central 548
given that the chances 209
given that the channel 116
given that the charges 71
given that the charter 54
given that the chinese 456
given that the choices 44
given that the circuit 44
given that the climate 52
given that the cluster 43
given that the college 101
given that the colonial 90
given that the company 2024
given that the complex 58
given that the concept 1281
given that the concern 42
given that the conduct 55
given that the congress 57
given that the content 514
given that the context 420
given that the control 309
given that the correct 110
given that the council 272
given that the country 947
given that the creature 46
given that the criteria 174
given that the culture 115
given that the current 2524
given that the deceased 209
given that the decision 573
given that the decline 66
given that the default 67
given that the defense 43
given that the demands 110
given that the density 411
given that the desired 155
given that the details 59
given that the diameter 104
given that the dispute 45
given that the division 105
given that the duration 104
given that the dynamic 56
given that the earliest 131
given that the economy 463
given that the editors 42
given that the effects 581
given that the egyptian 99
given that the elderly 87
given that the election 134
given that the element 71
given that the emperor 232
given that the equation 105
given that the essence 155
given that the european 657
given that the example 56
given that the exchange 337
given that the factors 106
given that the factory 55
given that the failure 343
given that the farmers 53
given that the features 46
given that the federal 547
given that the figures 136
given that the following 2193
given that the foregoing 1176
given that the foreign 179
given that the formula 78
given that the fraction 53
given that the function 238
given that the general 1753
given that the genetic 63
given that the germans 143
given that the greatest 211
given that the heights 41
given that the highest 330
given that the history 280
given that the hungarian 43
given that the husband 117
given that the ideology 41
given that the imperial 52
given that the impetus 48
given that the increase 160
given that the increasing 128
given that the instant 1213
given that the interior 48
given that the invasion 42
given that the journey 66
given that the language 769
given that the largest 435
given that the letters 57
given that the liberal 96
given that the library 50
given that the limited 61
given that the location 88
given that the logical 66
given that the machine 242
given that the manager 106
given that the marketing 55
given that the marriage 102
given that the material 293
given that the maximum 916
given that the measured 155
given that the measures 89
given that the medical 190
given that the members 295
given that the message 112
given that the mexican 138
given that the minimum 335
given that the muslims 44
given that the national 962
given that the natural 281
given that the network 219
given that the nominal 114
given that the northern 42
given that the numbers 196
given that the objects 153
given that the officer 358
given that the official 397
given that the ojibwas 51
given that the optimal 273
given that the origins 50
given that the outcome 499
given that the overall 957
given that the parents 149
given that the parties 852
given that the passage 125
given that the patient 2808
given that the pattern 180
given that the payment 51
given that the persons 147
given that the petition 4790
given that the picture 110
given that the players 104
given that the popular 41
given that the position 204
given that the poverty 43
given that the preceding 450
given that the precise 60
given that the premise 86
given that the present 1547
given that the previous 782
given that the primary 1528
given that the private 452
given that the problem 531
given that the process 1301
given that the product 365
given that the program 776
given that the project 914
given that the promise 44
given that the purpose 1531
given that the quality 237
given that the question 524
given that the railway 50
given that the rational 85
given that the records 46
given that the regional 70
given that the regular 88
given that the relation 429
given that the remaining 194
given that the removal 67
given that the request 93
given that the research 651
given that the resulting 222
given that the results 447
given that the returns 44
given that the revenue 114
given that the russians 287
given that the samples 88
given that the schools 75
given that the science 44
given that the service 474
given that the smaller 86
given that the society 150
given that the solution 109
given that the sources 114
given that the southern 165
given that the soviets 112
given that the spanish 274
given that the species 126
given that the statute 139
given that the stimuli 41
given that the stories 41
given that the student 690
given that the studies 107
given that the subject 2556
given that the success 295
given that the support 55
given that the supreme 167
given that the surface 255
given that the suspect 256
given that the systems 47
given that the taliban 99
given that the teachers 113
given that the traffic 44
given that the treasury 93
given that the trustee 48
given that the turkish 54
given that the typical 198
given that the utility 87
given that the variable 267
given that the variance 259
given that the variation 64
given that the vehicle 56
given that the vessels 51
given that the victims 80
given that the village 81
given that the violence 43
given that the weights 47
given that the welfare 80
given that the western 228
given that the witness 238
given that the workers 331
given that the writers 59
given that the written 100
given that the youngest 43
given that up because 148
given that we believe 283
given that we observe 93
given that we possess 50
given that we started 83
given that we usually 43
given thee an account 50
given thee the extreme 48
given thee the treasure 48
given thee to rejoice 53
given them an ability 51
given them an account 1051
given them an address 67
given them an advance 73
given them an average 49
given them an aversion 106
given them an enviable 47
given them an exalted 50
given them an example 631
given them an express 93
given them an immense 221
given them an impetus 112
given them an increase 53
given them an insight 223
given them an occasion 63
given them an official 789
given them an outline 45
given them an unusual 103
given them as regards 42
given them as rewards 45
given them at baptism 107
given them at present 101
given them by article 51
given them by british 84
given them by captain 204
given them by certain 105
given them by charles 110
given them by chinese 45
given them by colonel 53
given them by congress 275
given them by european 84
given them by foreign 99
given them by fortune 90
given them by friends 148
given them by general 471
given them by history 122
given them by members 87
given them by napoleon 95
given them by natural 47
given them by neglect 47
given them by parents 113
given them by persons 49
given them by previous 49
given them by private 55
given them by punishing 51
given them by richard 71
given them by sailors 57
given them by several 80
given them by society 180
given them by statute 351
given them by teachers 60
given them in addition 105
given them in advance 223
given them in ancient 132
given them in baptism 120
given them in baskets 56
given them in chapter 58
given them in charity 203
given them in command 92
given them in derision 187
given them in exchange 923
given them in marriage 166
given them in matters 63
given them in mockery 96
given them in payment 163
given them in relation 101
given them in respect 47
given them my address 86
given them my sanction 43
given them no occasion 44
given them no offense 71
given them no pleasure 58
given them no quarter 130
given them no support 74
given them no trouble 175
given them of acquiring 121
given them on account 534
given them on purpose 253
given them the ability 830
given them the accents 56
given them the address 216
given them the answers 58
given them the balance 46
given them the benefit 666
given them the biggest 64
given them the comfort 94
given them the command 358
given them the control 166
given them the correct 88
given them the country 66
given them the courage 499
given them the desired 51
given them the details 88
given them the dignity 77
given them the example 301
given them the faculty 55
given them the following 447
given them the freedom 565
given them the fullest 266
given them the general 104
given them the generic 52
given them the greatest 477
given them the highest 241
given them the illusion 110
given them the impetus 82
given them the insight 42
given them the largest 51
given them the leisure 123
given them the liberty 160
given them the location 79
given them the mandate 68
given them the mastery 66
given them the material 55
given them the message 173
given them the minimum 97
given them the occasion 45
given them the perfect 87
given them the pleasure 84
given them the popular 76
given them the position 48
given them the preceding 96
given them the precious 86
given them the previous 149
given them the promise 131
given them the quality 53
given them the respect 48
given them the results 46
given them the sanction 146
given them the support 151
given them the supreme 41
given them the tickets 45
given them the trouble 70
given them the victory 1478
given them to acquire 119
given them to advance 63
given them to appoint 83
given them to believe 316
given them to benefit 51
given them to collect 96
given them to command 40
given them to contend 80
given them to control 47
given them to deliver 82
given them to destroy 73
given them to develop 136
given them to discuss 77
given them to dislike 41
given them to dispose 66
given them to examine 119
given them to exclude 104
given them to execute 86
given them to express 125
given them to friends 84
given them to himself 40
given them to improve 87
given them to increase 62
given them to inhabit 47
given them to inquire 44
given them to justify 166
given them to observe 79
given them to perform 349
given them to possess 141
given them to prepare 377
given them to prevent 125
given them to proceed 107
given them to produce 98
given them to promote 70
given them to protect 127
given them to provide 129
given them to publish 93
given them to receive 43
given them to recover 194
given them to reflect 99
given them to replace 44
given them to stanley 43
given them to support 94
given them to withdraw 111
given them to worship 156
given them up because 377
given this up because 150
given thus an utterly 55
given use of language 170
given using the following 271
given was as correct 57
given was as follows 488
given was the absence 43
given was the correct 64
given was the failure 56
given was the following 160
given was to prevent 62
given way in despair 43
given way in federal 109
given way in several 198
given way on certain 53
given way so utterly 88
given way to african 40
given way to anarchy 288
given way to anxiety 260
given way to boredom 45
given way to british 109
given way to broader 148
given way to buildings 51
given way to careful 73
given way to cautious 94
given way to central 52
given way to certain 82
given way to chronic 94
given way to civilian 65
given way to compact 41
given way to competing 53
given way to complex 137
given way to concern 377
given way to control 89
given way to demands 164
given way to despair 3397
given way to detente 46
given way to devoted 64
given way to dialogue 61
given way to digital 92
given way to disgust 128
given way to division 47
given way to dynamic 51
given way to efforts 92
given way to elected 79
given way to elegant 49
given way to emotions 41
given way to endless 58
given way to equally 50
given way to european 275
given way to extreme 94
given way to factory 58
given way to fatigue 133
given way to foreign 54
given way to freedom 169
given way to general 215
given way to gentler 50
given way to genuine 109
given way to hysteria 182
given way to imperial 45
given way to impulse 87
given way to increasing 273
given way to intense 176
given way to jealousy 114
given way to liberal 89
given way to lighter 161
given way to machine 240
given way to massive 126
given way to medical 70
given way to national 289
given way to natural 195
given way to nervous 72
given way to official 63
given way to orderly 44
given way to passive 45
given way to peaceful 75
given way to perfect 43
given way to plastic 168
given way to pleasure 195
given way to popular 178
given way to private 299
given way to rational 72
given way to regional 105
given way to regular 87
given way to renewed 178
given way to research 152
given way to respect 230
given way to routine 138
given way to sadness 65
given way to science 263
given way to secular 281
given way to service 123
given way to settled 89
given way to several 170
given way to shorter 64
given way to silence 128
given way to similar 46
given way to simpler 91
given way to smaller 286
given way to stories 45
given way to stronger 58
given way to studies 140
given way to subtler 112
given way to support 70
given way to sympathy 67
given way to systems 88
given way to thoughts 79
given way to tourism 57
given way to violence 144
given way to weakness 52
given way to western 186
given way to womanly 42
given why the chinese 47
given why the extinct 46
given why the general 1022
given with an account 42
given with an average 45
given with an example 90
given with an infusion 47
given with an ulterior 123
given with an unsparing 44
given with no attempt 83
given with or against 41
given with the account 76
given with the addition 373
given with the answers 54
given with the antigen 84
given with the article 117
given with the average 64
given with the beginning 89
given with the benefit 46
given with the bromide 56
given with the citation 78
given with the command 76
given with the comment 45
given with the concept 82
given with the consent 703
given with the correct 114
given with the details 41
given with the example 55
given with the express 453
given with the faculty 41
given with the fairest 58
given with the figures 95
given with the following 2301
given with the formula 121
given with the freedom 58
given with the fullest 98
given with the general 121
given with the glucose 143
given with the greatest 2248
given with the highest 151
given with the history 49
given with the infusion 40
given with the initials 43
given with the insulin 63
given with the letters 67
given with the machine 54
given with the material 70
given with the maximum 128
given with the minimum 140
given with the natural 120
given with the notation 42
given with the numbers 77
given with the objects 53
given with the omission 54
given with the package 47
given with the patient 2838
given with the pattern 120
given with the picture 59
given with the preceding 132
given with the present 308
given with the previous 63
given with the primary 134
given with the printed 286
given with the problem 177
given with the product 163
given with the program 45
given with the promise 95
given with the proviso 226
given with the purpose 543
given with the question 159
given with the quinine 92
given with the recipes 42
given with the regular 48
given with the request 96
given with the results 283
given with the sanction 117
given with the solution 60
given with the stomach 84
given with the subject 150
given with the surname 85
given with the symbols 66
given with the trumpet 57
given with the vaccine 50
given with the vitamin 50
given year in relation 71
given year is assumed 65
given year is defined 120
given year is divided 113
given year is largely 64
given year is limited 239
given year is related 62
given year is usually 104
given year of service 64
given year or quarter 45
given year the average 141
given you an account 4938
given you an address 46
given you an example 6642
given you an extract 51
given you an insight 356
given you an outline 492
given you by consent 63
given you by general 92
given you by mistake 60
given you in addition 138
given you in baptism 60
given you in everything 54
given you in exchange 72
given you in marriage 111
given you in relation 47
given you my address 202
given you my decision 142
given you my fortune 40
given you my general 69
given you my message 244
given you my opinions 96
given you my present 162
given you my promise 452
given you my thoughts 330
given you no account 236
given you no affront 61
given you no command 61
given you no grounds 48
given you no occasion 62
given you no offense 45
given you no pleasure 51
given you no trouble 120
given you of finishing 52
given you so perfect 40
given you so precise 93
given you the ability 816
given you the account 106
given you the address 179
given you the admiral 43
given you the answers 149
given you the benefit 554
given you the biggest 64
given you the command 1359
given you the company 95
given you the conduct 97
given you the correct 277
given you the courage 202
given you the desired 45
given you the details 330
given you the example 189
given you the faculty 50
given you the features 41
given you the figures 123
given you the following 1382
given you the formula 64
given you the freedom 639
given you the fullest 80
given you the general 614
given you the greatest 878
given you the highest 158
given you the history 723
given you the letters 41
given you the liberty 89
given you the material 55
given you the message 300
given you the natural 104
given you the noblest 56
given you the occasion 46
given you the official 40
given you the outline 169
given you the pattern 68
given you the perfect 70
given you the picture 153
given you the pleasure 82
given you the pointer 40
given you the position 79
given you the promise 71
given you the results 105
given you the spartan 130
given you the support 68
given you the thoughts 53
given you the trouble 1572
given you the victory 575
given you to believe 170
given you to collect 49
given you to fulfill 57
given you to improve 69
given you to perform 129
given you to possess 146
given you to prepare 127
given you to propose 292
given you to protect 74
given you to provide 72
giver and the patient 84
giver and the subject 70
gives aid or comfort 218
gives all of herself 72
gives all of himself 166
gives all the answers 262
gives all the desired 44
gives all the details 1478
gives all the figures 57
gives all the freedom 47
gives all the general 64
gives all the leptons 59
gives all the letters 71
gives all the material 108
gives all the members 126
gives all the objects 40
gives all the parties 84
gives all the players 66
gives all the pleasure 98
gives all the protein 75
gives all the reactions 263
gives all the results 120
gives all the salient 42
gives all the signals 46
gives all the trouble 57
gives all the variants 51
gives and the equation 79
gives and the solution 90
gives and we receive 54
gives are as follows 169
gives are so refined 132
gives are the following 152
gives being to everything 89
gives both the patient 49
gives both to tragedy 40
gives but an evasive 61
gives but the outline 42
gives death the imprint 85
gives for the average 904
gives for the beginning 59
gives for the benefit 96
gives for the conduct 115
gives for the current 317
gives for the decline 54
gives for the density 107
gives for the desired 135
gives for the diameter 69
gives for the entropy 197
gives for the equation 239
gives for the failure 114
gives for the function 43
gives for the general 82
gives for the greatest 70
gives for the kinetic 61
gives for the maximum 622
gives for the minimum 243
gives for the natural 40
gives for the optimum 105
gives for the overall 87
gives for the position 59
gives for the present 175
gives for the product 78
gives for the purpose 124
gives for the relation 99
gives for the service 55
gives for the solution 65
gives for the support 48
gives for the surface 98
gives for the variance 55
gives for the voltage 65
gives her an account 251
gives her an awkward 41
gives her an immense 78
gives her an insight 139
gives her an unusual 47
gives her in exchange 43
gives her in marriage 692
gives her no pleasure 246
gives her no trouble 82
gives her the ability 533
gives her the address 84
gives her the benefit 187
gives her the command 81
gives her the courage 574
gives her the desired 89
gives her the dignity 47
gives her the flowers 66
gives her the following 294
gives her the freedom 509
gives her the greatest 263
gives her the highest 154
gives her the illusion 158
gives her the impetus 83
gives her the liberty 57
gives her the maximum 110
gives her the message 121
gives her the perfect 58
gives her the position 42
gives her the support 56
gives her the willies 62
gives him an account 1028
gives him an address 65
gives him an advance 68
gives him an approving 50
gives him an assured 180
gives him an average 191
gives him an awkward 40
gives him an ecstasy 72
gives him an enviable 71
gives him an erection 77
gives him an especial 57
gives him an exalted 80
gives him an example 66
gives him an illusion 60
gives him an immense 347
gives him an increase 42
gives him an increasing 43
gives him an insight 675
gives him an instant 134
gives him an intense 74
gives him an occasion 242
gives him an official 53
gives him an overall 42
gives him an unusual 160
gives him in addition 83
gives him in exchange 251
gives him in marriage 53
gives him no comfort 95
gives him no concern 246
gives him no control 81
gives him no grounds 53
gives him no license 46
gives him no pleasure 864
gives him no quarter 51
gives him no respite 181
gives him no support 71
gives him no trouble 292
gives him no warrant 71
gives him or herself 133
gives him the ability 1686
gives him the address 225
gives him the answers 52
gives him the awesome 69
gives him the benefit 919
gives him the biggest 64
gives him the comfort 78
gives him the command 360
gives him the control 206
gives him the correct 165
gives him the courage 1420
gives him the desired 372
gives him the details 95
gives him the dignity 90
gives him the faculty 129
gives him the flowers 43
gives him the following 1923
gives him the freedom 2259
gives him the fullest 111
gives him the general 45
gives him the greatest 1473
gives him the headache 44
gives him the highest 905
gives him the history 44
gives him the illusion 680
gives him the impetus 114
gives him the impulse 109
gives him the insight 82
gives him the islands 46
gives him the keenest 56
gives him the language 85
gives him the largest 236
gives him the leisure 56
gives him the liberty 133
gives him the license 60
gives him the magical 42
gives him the mastery 132
gives him the material 221
gives him the maximum 544
gives him the message 228
gives him the occasion 139
gives him the perfect 191
gives him the pleasure 219
gives him the position 163
gives him the present 126
gives him the pretext 53
gives him the promise 92
gives him the quality 64
gives him the results 67
gives him the shivers 54
gives him the smaller 40
gives him the solution 69
gives him the stature 49
gives him the support 122
gives him the supreme 243
gives him the surname 122
gives him the sympathy 50
gives him the thoughts 116
gives him the treasury 58
gives him the trouble 47
gives him the victory 290
gives him the welcome 45
gives him the willies 54
gives him the wistful 83
gives him to himself 261
gives law to language 358
gives man the ability 312
gives man the courage 96
gives man the freedom 131
gives man the greatest 84
gives man the highest 63
gives man the illusion 70
gives men the ability 63
gives men the courage 100
gives men the freedom 76
gives men the illusion 43
gives off an anterior 348
gives off an ascending 774
gives off an inferior 131
gives off an intense 248
gives off an orbital 121
gives off as bubbles 209
gives off no lateral 249
gives off or absorbs 100
gives off the anterior 2105
gives off the ascending 242
gives off the central 69
gives off the following 4972
gives off the greatest 50
gives off the hepatic 74
gives off the highest 49
gives off the inferior 751
gives off the largest 70
gives off the lateral 792
gives off the peculiar 56
gives off the slender 49
gives off the superior 730
gives off the ventral 52
gives one an immense 55
gives one an insight 898
gives one an intense 52
gives one an uncanny 96
gives one no correct 54
gives one no pleasure 63
gives one no trouble 55
gives one of several 107
gives one of sixteen 97
gives one or several 44
gives one the ability 792
gives one the courage 354
gives one the freedom 261
gives one the general 123
gives one the greatest 218
gives one the highest 96
gives one the horrors 86
gives one the illusion 459
gives one the pleasant 44
gives one the pleasure 104
gives one the shivers 122
gives one to believe 85
gives one to suppose 57
gives one to witness 86
gives out an intense 227
gives out of himself 70
gives out or absorbs 47
gives out the following 369
gives out the greatest 135
gives out the largest 49
gives out the material 53
gives out the message 84
gives out the subject 91
gives out the unearthly 87
gives them an ability 132
gives them an account 223
gives them an address 43
gives them an aesthetic 60
gives them an assured 62
gives them an average 227
gives them an aversion 147
gives them an awkward 148
gives them an element 119
gives them an especial 170
gives them an eternal 42
gives them an example 196
gives them an illusion 144
gives them an immense 281
gives them an impetus 41
gives them an implied 46
gives them an impulse 42
gives them an increase 52
gives them an increasing 101
gives them an insight 428
gives them an instant 94
gives them an intense 122
gives them an occasion 53
gives them an official 94
gives them an organic 41
gives them an overall 279
gives them an uncanny 41
gives them an unusual 340
gives them as follows 293
gives them in exchange 168
gives them in general 50
gives them in marriage 84
gives them in payment 44
gives them no concern 167
gives them no control 50
gives them no impulse 48
gives them no leisure 135
gives them no pleasure 289
gives them no quarter 127
gives them no respite 75
gives them no support 102
gives them no trouble 253
gives them no warrant 48
gives them the ability 3657
gives them the address 56
gives them the answers 65
gives them the benefit 718
gives them the biggest 85
gives them the comfort 148
gives them the command 189
gives them the control 130
gives them the correct 88
gives them the courage 874
gives them the desired 308
gives them the dignity 124
gives them the example 81
gives them the faculty 93
gives them the following 920
gives them the freedom 1569
gives them the fullest 102
gives them the function 42
gives them the general 144
gives them the greatest 1358
