gaff and head braces 53
girl who had engaged 77
girl who had failed 286
girl who had fallen 1828
girl who had filled 99
girl who had forced 44
girl who had formed 74
girl who had fought 221
girl who had gained 61
girl who had gotten 405
girl who had guided 83
girl who had handed 116
girl who had hardly 108
girl who had helped 817
girl who had hidden 139
girl who had jilted 371
girl who had joined 454
girl who had jumped 175
girl who had killed 296
girl who had kissed 313
girl who had landed 71
girl who had lately 389
girl who had learned 487
girl who had lingered 50
girl who had little 321
girl who had locked 59
girl who had looked 511
girl who had mainly 40
girl who had missed 87
girl who had mocked 49
girl who had neither 303
girl who had nursed 251
girl who had opened 490
girl who had passed 722
girl who had paused 45
girl who had picked 147
girl who had placed 158
girl who had played 775
girl who had poured 52
girl who had prayed 64
girl who had proved 114
girl who had pulled 92
girl who had pushed 112
girl who had raised 119
girl who had reached 345
girl who had ridden 373
girl who had risked 202
girl who had robbed 158
girl who had ruined 71
girl who had rushed 92
girl who had sailed 68
girl who had seemed 340
girl who had served 826
girl who had severe 111
girl who had sexual 41
girl who had shaken 56
girl who had shared 416
girl who had showed 47
girl who had simply 75
girl who had sinned 90
girl who had smiled 380
girl who had something 96
girl who had sought 139
girl who had spirit 54
girl who had spoken 1241
girl who had stared 100
girl who had stayed 234
girl who had stolen 552
girl who had struck 142
girl who had talked 229
girl who had taught 242
girl who had tended 59
girl who had thought 206
girl who had treated 111
girl who had turned 609
girl who had visions 48
girl who had waited 593
girl who had walked 631
girl who had wanted 359
girl who had warned 66
girl who had washed 69
girl who had worked 1429
girl who had wronged 44
girl who has access 58
girl who has agreed 42
girl who has already 642
girl who has always 782
girl who has barely 51
girl who has become 991
girl who has broken 210
girl who has caught 160
girl who has chosen 173
girl who has coarse 46
girl who has danced 104
girl who has eloped 59
girl who has enough 44
girl who has failed 140
girl who has fallen 743
girl who has gained 50
girl who has gotten 66
girl who has helped 79
girl who has jilted 44
girl who has joined 48
girl who has killed 143
girl who has lately 50
girl who has learned 657
girl who has little 251
girl who has looked 54
girl who has missed 46
girl who has neither 312
girl who has passed 392
girl who has picked 41
girl who has played 141
girl who has plenty 64
girl who has proved 79
girl who has reached 820
girl who has scarce 78
girl who has served 96
girl who has severe 43
girl who has sexual 81
girl who has shared 52
girl who has sinned 42
girl who has something 70
girl who has sought 62
girl who has stayed 43
girl who has stolen 116
girl who has tasted 43
girl who has turned 144
girl who has waited 75
girl who has walked 53
girl who has worked 410
girl who hath little 65
girl who hid behind 63
girl who hung around 200
girl who lay asleep 43
girl who lay before 41
girl who lay beside 74
girl who lay sleeping 62
girl who may become 43
girl who ran around 66
girl who ran through 47
girl who sat across 233
girl who sat before 147
girl who sat behind 690
girl who sat beside 820
girl who sat meekly 62
girl who saw saints 87
girl who she thought 47
girl who was absent 76
girl who was abused 130
girl who was active 67
girl who was afraid 773
girl who was almost 518
girl who was already 1568
girl who was always 1748
girl who was anxious 98
girl who was around 91
girl who was asleep 148
girl who was awaiting 64
girl who was barely 150
girl who was becoming 122
girl who was behind 168
girl who was beside 60
girl who was better 103
girl who was bitten 90
girl who was bleeding 61
girl who was bright 53
girl who was buried 204
girl who was burned 121
girl who was busily 59
girl who was called 742
girl who was carrying 560
girl who was caught 340
girl who was changed 63
girl who was chosen 222
girl who was clearly 198
girl who was clever 57
girl who was crossing 103
girl who was deeply 136
girl who was denied 57
girl who was drinking 53
girl who was driven 99
girl who was drowning 42
girl who was eleven 41
girl who was engaged 691
girl who was enjoying 42
girl who was entering 65
girl who was famous 51
girl who was fighting 101
girl who was flirting 53
girl who was forced 381
girl who was gathering 142
girl who was greatly 72
girl who was hardly 113
girl who was hidden 79
girl who was highly 56
girl who was honest 54
girl who was hurrying 69
girl who was jealous 55
girl who was jilted 40
girl who was kicked 41
girl who was killed 1514
girl who was kneeling 111
girl who was knitting 51
girl who was laughing 105
girl who was likely 264
girl who was little 104
girl who was locked 59
girl who was lonely 48
girl who was looked 60
girl who was marrying 89
girl who was merely 79
girl who was modest 46
girl who was neither 344
girl who was offering 59
girl who was painting 100
girl who was picked 92
girl who was placed 172
girl who was planning 90
girl who was pleased 91
girl who was pretty 538
girl who was pushed 64
girl who was raised 383
girl who was ruined 51
girl who was scared 120
girl who was screaming 102
girl who was searching 67
girl who was seized 113
girl who was silent 58
girl who was simply 70
girl who was skipping 46
girl who was sleeping 261
girl who was slowly 111
girl who was something 62
girl who was spending 113
girl who was spoken 143
girl who was standing 1787
girl who was starting 48
girl who was stolen 170
girl who was struck 163
girl who was studying 547
girl who was sweeping 107
girl who was swimming 57
girl who was taller 63
girl who was taught 149
girl who was thought 219
girl who was training 61
girl who was treated 190
girl who was turned 141
girl who was twelve 99
girl who was twenty 96
girl who was unable 299
girl who was visiting 473
girl who was watching 462
girl who was without 57
girl who was younger 182
girl who was zealous 111
girl with any spirit 46
girl with big breasts 223
girl with her absurd 52
girl with her basket 119
girl with her breasts 53
girl with her bright 131
girl with her brother 160
girl with her clothes 87
girl with her family 228
girl with her golden 77
girl with her infant 52
girl with her little 213
girl with her pretty 44
girl with her ragged 68
girl with her rattle 42
girl with her seaside 53
girl with her sister 206
girl with her skirts 49
girl with her spirit 80
girl with his brother 43
girl with his rosary 64
girl with long auburn 131
girl with long blonde 805
girl with long braids 335
girl with long flaxen 49
girl with long golden 409
girl with long plaits 118
girl with long yellow 129
girl with red cheeks 331
girl with two braids 44
girl with two little 41
girl with two lovers 71
girl you are engaged 77
girt with its rugged 52
girt with red sashes 41
give aid and advice 594
give aid and relief 50
give aid and strength 42
give aid and succor 528
give all and expect 62
give all and sundry 61
give all due credit 257
give all due effect 43
give all due praise 70
give all due weight 160
give all for christ 45
give all her clothes 43
give all her energy 73
give all her strength 103
give all his custom 69
give all his energy 352
give all his estate 122
give all his little 51
give all his motions 44
give all his orders 72
give all his powers 87
give all his reasons 92
give all his riches 71
give all his salary 54
give all his strength 313
give all his thought 133
give all its energy 94
give all its nights 92
give all its strength 53
give all our energy 97
give all our strength 163
give all our thought 95
give all too little 55
give all who assist 56
give and get advice 109
give and how little 56
give and then forget 56
give any man credit 104
give any new powers 63
give any one answer 42
give any one credit 76
give any one person 177
give any one portion 45
give any real answer 42
give any real measure 54
give any real relief 68
give any real thought 337
give any real weight 43
give are not always 97
give both our shares 75
give but one answer 983
give but one further 76
give but one obvious 40
give but one recent 41
give but one simple 46
give but this answer 406
give due and proper 238
give due and public 53
give due and serious 44
give due and timely 68
give each his portion 44
give each his proper 103
give each its proper 585
give each its special 72
give each one credit 60
give each one enough 40
give each one something 74
give each one twenty 54
give each team member 274
give far too little 399
give for his actions 56
give for his belief 83
give for his choice 97
give for his opinion 78
give for his ransom 212
give for his sister 52
give for not allowing 63
give for not becoming 48
give for our actions 123
give for that little 40
give for this custom 77
give for this injury 109
give for this opinion 84
give for this strange 44
give gay and lesbian 169
give god his chance 60
give heat and energy 450
give her air enough 182
give her all manner 99
give her and myself 48
give her any advice 671
give her any amount 88
give her any answer 258
give her any chance 325
give her any choice 173
give her any clothes 46
give her any credit 205
give her any excuse 108
give her any further 638
give her any greater 47
give her any little 44
give her any notice 49
give her any orders 65
give her any reasons 75
give her any relief 739
give her any rights 67
give her any serious 44
give her any special 156
give her bad advice 58
give her but little 400
give her due credit 175
give her dying blessing 67
give her easy access 43
give her her blessing 151
give her her bottle 147
give her her brother 102
give her her chance 210
give her her choice 243
give her her clothes 50
give her her dinner 177
give her her lesson 139
give her her little 41
give her her marching 46
give her her orders 73
give her her portion 70
give her her proper 193
give her her rights 85
give her her supper 115
give her his advice 317
give her his answer 128
give her his blessing 725
give her his entire 110
give her his number 81
give her his opinion 375
give her his reasons 80
give her his solemn 51
give her his strength 104
give her new clothes 81
give her new strength 180
give her old clothes 40
give her old friend 80
give her one chance 71
give her one dollar 46
give her one lesson 51
give her one little 171
give her one moment 99
give her one myself 99
give her one shilling 40
give her own answer 62
give her own opinion 147
give her own orders 158
give her own version 159
give her son advice 45
give her son something 49
give her ten pounds 98
give her that advice 81
give her that amount 44
give her that answer 41
give her that blessing 63
give her that chance 488
give her that credit 52
give her that letter 88
give her that little 180
give her that special 50
give her that strength 42
give her this advice 209
give her this chance 178
give her this letter 869
give her this little 188
give her this moment 47
give her this number 119
give her this puzzling 53
give her this special 56
give her two kisses 56
give her two little 44
give her two pounds 43
give her yet another 209
give him all credit 229
give him all lawful 139
give him all manner 107
give him all needed 66
give him all praise 82
give him all through 44
give him any active 71
give him any advice 1404
give him any amount 153
give him any answer 1018
give him any better 330
give him any blessing 79
give him any chance 776
give him any choice 199
give him any credit 1683
give him any degree 49
give him any dinner 61
give him any direct 116
give him any except 55
give him any excuse 485
give him any farther 304
give him any formal 52
give him any further 2883
give him any greater 169
give him any greeting 239
give him any ground 84
give him any handle 95
give him any higher 82
give him any leeway 73
give him any letter 41
give him any little 45
give him any notice 371
give him any number 136
give him any office 93
give him any orders 327
give him any physic 43
give him any pocket 48
give him any points 68
give him any portion 45
give him any powers 54
give him any praise 41
give him any public 58
give him any reasons 102
give him any relief 1581
give him any remedy 86
give him any reward 142
give him any rights 223
give him any salary 43
give him any serious 109
give him any special 479
give him any spending 41
give him any supper 83
give him any thought 63
give him any useful 137
give him bad advice 170
give him but little 1748
give him but scanty 43
give him but twenty 43
give him dry clothes 54
give him due credit 1056
give him due notice 331
give him due praise 104
give him easy access 306
give him far better 101
give him far greater 118
give him for dinner 177
give him for supper 53
give him her advice 78
give him her answer 1283
give him her blessing 1029
give him her entire 159
give him her esteem 40
give him her greeting 130
give him her jewels 57
give him her little 83
give him her number 182
give him her opinion 346
give him her orders 51
give him her reasons 125
give him her strength 40
give him his actual 58
give him his advice 521
give him his answer 1479
give him his blessing 1143
give him his bottle 736
give him his brother 73
give him his candle 61
give him his chance 2207
give him his charge 106
give him his choice 1911
give him his clothes 294
give him his coffee 196
give him his credit 83
give him his degree 328
give him his desire 258
give him his dinner 807
give him his divine 60
give him his dollar 44
give him his dressing 116
give him his eldest 135
give him his english 84
give him his entire 364
give him his excuse 52
give him his family 83
give him his formal 106
give him his former 80
give him his french 59
give him his golden 61
give him his honest 48
give him his initial 44
give him his italian 77
give him his latest 40
give him his lesson 207
give him his letter 241
give him his little 146
give him his marching 501
give him his moment 107
give him his native 164
give him his notice 149
give him his number 43
give him his office 86
give him his opinion 960
give him his orders 1130
give him his outfit 90
give him his papers 97
give him his pardon 92
give him his pension 73
give him his physic 85
give him his pistol 41
give him his portion 506
give him his profit 44
give him his proper 1528
give him his rations 63
give him his reasons 124
give him his release 226
give him his report 52
give him his revenge 1211
give him his reward 764
give him his rights 309
give him his salary 105
give him his second 469
give him his sister 1295
give him his solemn 48
give him his special 130
give him his strength 68
give him his supper 563
give him his ticket 437
give him his titles 49
give him his twenty 43
give him his unique 127
give him his wallet 66
give him his weekly 40
give him hot coffee 88
give him hot drinks 63
give him its blessing 46
give him its opinion 108
give him long enough 171
give him new clothes 126
give him new energy 108
give him new orders 64
give him new powers 51
give him new strength 429
give him not merely 111
give him old clothes 50
give him one anyway 50
give him one before 43
give him one bottle 40
give him one caution 100
give him one chance 447
give him one dollar 138
give him one lesson 151
give him one little 100
give him one million 122
give him one minute 155
give him one moment 156
give him one pledge 83
give him one shilling 77
give him one talent 55
give him one without 71
give him our advice 41
give him our answer 79
give him our blessing 144
give him our custom 63
give him our number 45
give him our opinion 87
give him our praise 48
give him ten francs 115
give him ten guineas 141
give him ten lashes 101
give him ten pieces 58
give him ten pounds 330
give him ten rupees 70
give him that advice 118
give him that amount 191
give him that answer 131
give him that chance 1064
give him that choice 95
give him that credit 397
give him that degree 62
give him that excuse 125
give him that letter 323
give him that little 247
give him that notice 173
give him that number 53
give him that office 57
give him that reward 46
give him that simple 160
give him that special 71
give him that status 73
give him that strength 43
give him that supply 151
give him that without 59
give him this advice 291
give him this amount 52
give him this answer 206
give him this caution 115
give him this chance 409
give him this credit 119
give him this golden 46
give him this letter 3692
give him this little 209
give him this number 206
give him this office 50
give him this packet 45
give him this scroll 199
give him this special 61
give him this training 54
give him this volume 41
give him too little 207
give him two francs 52
give him two guineas 116
give him two horses 47
give him two loaves 74
give him two million 61
give him two ounces 103
give him two pieces 115
give him two points 60
give him two pounds 117
give him two rupees 54
give him with regard 72
give him yet another 455
give his dear little 57
give his men orders 62
give his men repose 84
give his men something 60
give his new friend 157
give his new patron 40
give his old friend 540
give his own advice 67
give his own answer 602
give his own family 98
give his own little 59
give his own opinion 2411
give his own orders 247
give his own reasons 244
give his own report 73
give his own sister 94
give his own speech 99
give his own spirit 76
give his own thought 87
give his own tuition 41
give his own version 1488
give his real opinion 258
give his real reasons 61
give his son advice 87
give his son another 108
give his son something 80
give his son twelve 62
give his son william 45
give its due praise 43
give its due weight 398
give its own answer 119
give its own opinion 76
give its own reasons 67
give its own special 42
give its own version 140
give joy and sorrow 224
give long and serious 54
give men and horses 45
give new and better 55
give new and deeper 47
give new and enduring 60
give off and absorb 46
give off any energy 42
give off but little 69
give off heat energy 129
give off heat without 53
give off its energy 73
give off its excess 41
give off its oxygen 87
give off low levels 41
give off this energy 72
give one but little 44
give our men notice 66
give our new rulers 75
give our own answer 84
give our own opinion 128
give our own selves 46
give our own version 51
give out and forget 135
give out any further 193
give out any minute 154
give out any moment 41
give out any second 41
give out but little 83
give out heat energy 76
give out heat enough 123
give out heat slowly 52
give out her number 83
give out his number 95
give out his orders 106
give out his wisdom 123
give out its finest 66
give out its latent 107
give out long before 460
give out that number 92
give out that turpin 51
give out this number 54
give row and column 44
give than any writer 128
give that any thought 173
give that you should 76
give thee for reward 41
give thee his blessing 54
give thee its weight 45
give thee our humble 56
give thee ten pieces 52
give thee this advice 53
give thee this golden 89
give thee this notice 73
give thee this plague 359
give thee two crowns 309
give thee two loaves 95
give them all another 115
give them all credit 297
give them all enough 68
give them all gladly 52
give them all manner 171
give them all needed 66
give them all notice 61
give them all plenty 127
give them all points 66
give them all proper 234
give them all rights 50
give them all something 360
give them all strength 59
give them and myself 50
give them any advice 509
give them any amount 122
give them any answer 326
give them any better 415
give them any chance 785
give them any choice 103
give them any credit 490
give them any degree 74
give them any direct 156
give them any effect 49
give them any excuse 444
give them any farther 46
give them any formal 104
give them any further 1473
give them any greater 157
give them any ground 62
give them any handle 52
give them any higher 166
give them any larger 41
give them any leeway 48
give them any manner 52
give them any notice 170
give them any orders 336
give them any pledge 42
give them any portion 48
give them any powers 58
give them any praise 49
give them any reasons 87
give them any relief 385
give them any reward 50
give them any rights 281
give them any serious 147
give them any special 1347
give them any standing 42
give them any system 52
give them any thought 438
give them any training 115
give them any useful 131
give them any weight 394
give them bad advice 82
give them bad habits 70
give them both credit 41
give them both something 85
give them both strength 40
give them but little 1540
give them but partial 117
give them due credit 612
give them due effect 150
give them due notice 235
give them due praise 60
give them due weight 381
give them each twenty 56
give them easy access 775
give them far better 92
give them far greater 206
give them for dinner 85
give them for public 58
give them for supper 135
give them her answer 40
give them her blessing 619
give them him without 96
give them his advice 515
give them his answer 464
give them his blessing 1647
give them his entire 144
give them his livery 44
give them his opinion 434
give them his orders 130
give them his reasons 139
give them his report 62
give them his special 60
give them his speech 58
give them his spirit 282
give them his version 133
give them hot drinks 149
give them its blessing 65
give them long enough 138
give them low grades 44
give them new clothes 108
give them new energy 108
give them new powers 129
give them new reasons 43
give them new skills 75
give them new strength 403
give them new tastes 42
give them new titles 70
give them new values 64
give them not merely 156
give them old clothes 53
give them one chance 207
give them one common 137
give them one degree 77
give them one dollar 92
give them one little 131
give them one minute 257
give them one moment 88
give them one sermon 53
give them one volley 94
give them our advice 95
give them our assent 40
give them our blessing 160
give them out freely 44
give them six pounds 43
give them ten million 52
give them ten pounds 88
give them that advice 51
give them that amount 73
give them that answer 57
give them that chance 859
give them that choice 259
give them that credit 106
give them that degree 327
give them that effect 115
give them that excuse 175
give them that higher 42
give them that inward 75
give them that little 200
give them that lovely 43
give them that measure 61
give them that proper 60
give them that relief 87
give them that special 94
give them that status 83
give them that strength 105
give them that training 211
give them this advice 269
give them this amount 41
give them this answer 143
give them this chance 251
give them this choice 67
give them this credit 68
give them this letter 111
give them this little 171
give them this notice 43
give them this number 83
give them this relief 81
give them this special 72
give them this training 82
give them this vanity 68
give them too little 421
give them two pieces 59
give them two quarts 41
give them with effect 51
give them yet another 233
give they any divine 43
give things and actions 43
give this any thought 204
give this boy something 43
give this guy another 45
give this man another 47
give this man something 154
give too easy credit 116
give too low values 243
give was not enough 159
give way and accept 679
give way and become 697
give way and follow 177
give way and perish 175
give way and permit 383
give way and release 81
give way and resign 166
give way and retire 511
give way and retreat 787
give way and return 139
give way and submit 110
give way and suffer 109
give way and tumble 43
give way and vanish 40
give way any further 159
give way any minute 239
give way any moment 154
give way any second 205
give way but slowly 105
give way for another 259
give way long before 247
give way too readily 141
give way with regard 80
give why they should 118
give why you should 52
give with any degree 95
give with his weight 45
give you all another 50
give you all credit 172
give you all further 187
give you all manner 66
give you all needed 82
give you all notice 71
give you all plants 98
give you all plenty 85
give you all praise 71
give you all proper 48
give you all something 142
give you all strength 90
give you and myself 203
give you any actual 42
give you any advice 3315
give you any amount 313
give you any answer 709
give you any better 1006
give you any brains 112
give you any chance 331
give you any choice 257
give you any coffee 40
give you any credit 409
give you any deeper 47
give you any detail 128
give you any dinner 129
give you any direct 197
give you any excuse 93
give you any farther 716
give you any formal 47
give you any further 5804
give you any greater 83
give you any handle 40
give you any hassle 53
give you any inside 42
give you any letter 56
give you any little 125
give you any notice 370
give you any number 500
give you any opinion 182
give you any options 68
give you any orders 452
give you any papers 54
give you any pledge 43
give you any points 83
give you any ransom 82
give you any reasons 388
give you any relief 361
give you any reward 107
give you any rights 224
give you any salary 49
give you any second 43
give you any serious 96
give you any special 474
give you any static 43
give you any strength 93
give you any supper 70
give you any useful 268
give you any visual 50
give you bad advice 372
give you both something 127
give you but little 1715
give you but myself 48
give you dry clothes 74
give you due credit 119
give you due notice 560
give you easy access 875
give you far better 428
give you far greater 163
give you for dinner 118
give you for removing 170
give you for supper 90
give you her answer 314
give you her blessing 442
give you her letter 48
give you her number 928
give you her opinion 110
give you her version 49
give you his advice 172
give you his answer 316
give you his blessing 1331
give you his divine 63
give you his honest 54
give you his humble 49
give you his letter 120
give you his notions 64
give you his number 1210
give you his office 54
give you his opinion 775
give you his orders 112
give you his pardon 58
give you his pocket 50
give you his reasons 330
give you his report 68
give you his spirit 989
give you his strength 175
give you his version 110
give you his wisdom 175
give you its weight 51
give you long enough 150
give you lung cancer 158
give you new clothes 98
give you new energy 108
give you new orders 88
give you new skills 76
give you new strength 302
give you not merely 77
give you now another 42
give you one advice 100
give you one answer 202
give you one anyway 111
give you one before 97
give you one caution 336
give you one chance 1215
give you one dollar 248
give you one figure 58
give you one further 69
give you one lesson 75
give you one little 1266
give you one measure 50
give you one million 260
give you one minute 3064
give you one modern 63
give you one moment 331
give you one myself 103
give you one second 136
give you one shilling 66
give you one simple 412
give you one snatch 42
give you one solemn 51
give you one striking 48
give you one thought 128
give you one without 128
give you our advice 132
give you our answer 399
give you our blessing 180
give you our entire 155
give you our latest 58
give you our number 94
give you our opinion 310
give you our pardon 48
give you our public 42
give you our reasons 68
give you our sister 66
give you our solemn 139
give you our special 50
give you our voices 60
give you six shilling 54
give you tax advice 59
give you ten crowns 87
give you ten francs 135
give you ten golden 60
give you ten groats 304
give you ten guineas 163
give you ten million 114
give you ten pieces 115
give you ten points 56
give you ten pounds 711
give you ten reasons 69
give you ten rubles 54
give you ten rupees 90
give you ten tribes 162
give you that advice 409
give you that amount 264
give you that answer 674
give you that blessing 49
give you that chance 607
give you that choice 271
give you that credit 71
give you that damaging 49
give you that desire 43
give you that dollar 49
give you that figure 68
give you that letter 209
give you that little 523
give you that needed 60
give you that number 224
give you that pledge 43
give you that report 58
give you that reward 379
give you that second 56
give you that special 123
give you that strength 100
give you that twenty 46
give you that wisdom 80
give you that without 88
give you this advice 2582
give you this amount 152
give you this answer 339
give you this before 186
give you this blessing 65
give you this bottle 140
give you this candid 101
give you this castle 49
give you this caution 732
give you this chance 482
give you this charge 494
give you this cherry 61
give you this choice 143
give you this course 47
give you this cushion 69
give you this detail 109
give you this dollar 96
give you this earlier 41
give you this figure 98
give you this flower 117
give you this formal 46
give you this further 390
give you this golden 78
give you this instead 47
give you this kindly 43
give you this legacy 70
give you this lesson 69
give you this letter 4474
give you this little 2117
give you this lovely 111
give you this merely 41
give you this moment 47
give you this notice 2099
give you this number 264
give you this opinion 46
give you this packet 53
give you this pledge 121
give you this pretty 101
give you this public 197
give you this recipe 53
give you this report 66
give you this second 83
give you this silver 302
give you this simple 49
give you this sketch 50
give you this solemn 49
give you this special 123
give you this strength 63
give you this thought 170
give you this ticket 139
give you this timely 174
give you this twenty 49
give you too little 122
give you top dollar 69
give you two copies 114
give you two francs 62
give you two guineas 94
give you two horses 123
give you two kisses 47
give you two little 99
give you two loaves 90
give you two million 140
give you two nights 59
give you two options 199
give you two pieces 365
give you two points 51
give you two pounds 332
give you two pretty 48
give you two proofs 66
give you two reasons 421
give you two rupees 104
give you two silver 137
give you two simple 89
give you two warnings 53
give you with regard 117
give you yet another 568
giving aid and advice 195
giving aid and relief 44
giving aid and succor 496
giving all and sundry 68
giving all due credit 241
giving all due praise 68
giving all due weight 213
giving all his energy 113
giving all his estate 51
giving all his gentle 46
giving all his powers 45
giving all his reasons 56
giving all his riches 85
giving all his strength 134
giving all its horror 41
giving any one credit 69
giving any one notice 46
giving any one person 49
giving any real thought 119
giving does not always 55
giving does not depend 95
giving due and proper 93
giving each its proper 400
giving each team member 123
giving far too little 80
giving for his reasons 45
giving gay and lesbian 64
giving her all manner 49
giving her any advice 73
giving her any answer 60
giving her any caution 59
giving her any chance 102
giving her any choice 185
giving her any further 173
giving her any notice 147
giving her bad advice 123
giving her easy access 47
giving her her bottle 51
giving her her chance 78
giving her her choice 57
giving her her supper 52
giving her his advice 45
giving her his answer 54
giving her his blessing 235
giving her his entire 47
giving her his opinion 67
giving her his strength 73
giving her new clothes 41
giving her new friend 61
giving her new strength 111
giving her own dinner 61
giving her own opinion 98
giving her own version 100
giving her real opinion 145
giving her ten lashes 58
giving her that chance 73
giving her that little 49
giving her this advice 90
giving her this chance 99
giving her this little 44
giving her too little 41
giving her yet another 148
giving him any advice 159
giving him any answer 300
giving him any chance 372
giving him any choice 88
giving him any credit 227
giving him any excuse 57
giving him any farther 96
giving him any formal 45
giving him any further 647
giving him any ground 43
giving him any notice 382
giving him any orders 79
giving him any relief 53
giving him any special 87
giving him any useful 81
giving him bad advice 245
giving him but little 306
giving him due credit 280
giving him due notice 334
giving him easy access 189
giving him head enough 82
giving him her answer 212
giving him her blessing 167
giving him her little 294
giving him her number 66
giving him her opinion 58
giving him her reasons 52
giving him her strength 43
giving him her version 44
giving him his advice 115
giving him his answer 199
giving him his blessing 655
giving him his bottle 224
giving him his brother 56
giving him his chance 401
giving him his choice 298
giving him his coffee 48
giving him his dinner 165
giving him his eldest 43
giving him his entire 59
giving him his lesson 43
giving him his marching 56
giving him his opinion 74
giving him his orders 330
giving him his proper 296
giving him his reasons 77
giving him his revenge 57
giving him his reward 126
giving him his rights 103
giving him his second 199
giving him his sister 1077
giving him his supper 139
giving him his teacher 44
giving him his titles 40
giving him his wonted 197
giving him hot drinks 51
giving him leah instead 47
giving him new strength 127
giving him one chance 42
giving him one dollar 44
giving him ten pounds 68
giving him that advice 54
giving him that chance 118
giving him that little 61
giving him this advice 153
giving him this answer 56
giving him this caution 102
giving him this chance 167
giving him this letter 245
giving him too little 138
giving him two cocked 53
giving him two pounds 53
giving him yet another 223
giving his dear brother 57
giving his men orders 75
giving his old friend 155
giving his own advice 77
giving his own answer 150
giving his own caution 44
giving his own killed 41
giving his own opinion 1822
giving his own orders 83
giving his own pencil 98
giving his own reasons 129
giving his own sister 97
giving his own version 1050
giving his real reasons 42
giving his son advice 52
giving its due weight 84
giving its own version 73
giving new and curious 56
giving off heat energy 52
giving off its excess 41
giving off its latent 47
giving off its oxygen 102
giving off this branch 71
giving out but little 92
giving out her number 51
giving out his orders 376
giving out its energy 45
giving out its latent 59
giving out its strength 105
giving out this speech 45
giving them all credit 48
giving them all manner 67
giving them all something 49
giving them any advice 94
giving them any answer 218
giving them any better 91
giving them any chance 304
giving them any choice 187
giving them any credit 79
giving them any direct 48
giving them any excuse 50
giving them any further 785
giving them any motive 40
giving them any notice 581
giving them any orders 44
giving them any powers 46
giving them any proper 53
giving them any relief 63
giving them any rights 56
giving them any serious 43
giving them any special 163
giving them any thought 246
giving them any training 63
giving them bad advice 94
giving them but little 211
giving them due credit 120
giving them due notice 209
giving them due praise 57
giving them due weight 139
giving them easy access 283
giving them far greater 212
giving them her blessing 86
giving them his advice 163
giving them his blessing 895
giving them his opinion 205
giving them his orders 63
giving them his reasons 58
giving them his spirit 63
giving them his version 52
giving them low grades 55
giving them new clothes 46
giving them new powers 60
giving them new skills 51
giving them new strength 106
giving them new values 48
giving them not merely 67
giving them one common 52
giving them that chance 116
giving them that degree 53
giving them that seasoning 127
giving them this advice 54
giving them this chance 58
giving them this credit 47
giving them too little 309
giving them two mothers 44
giving them yet another 174
giving too easy credit 94
giving way and allowing 87
giving way and becoming 57
giving way for ladies 78
giving way too readily 47
giving you any advice 307
giving you any answer 65
giving you any chance 45
giving you any choice 96
giving you any farther 140
giving you any further 279
giving you any notice 102
giving you any orders 66
giving you bad advice 237
giving you both notice 40
giving you due notice 172
giving you easy access 170
giving you his opinion 221
giving you his sister 96
giving you one chance 119
giving you one minute 69
giving you one moment 55
giving you that advice 49
giving you that chance 75
giving you this advice 637
giving you this caution 43
giving you this chance 273
giving you this letter 106
giving you this little 183
giving you this notice 153
giving you this opinion 86
giving you too little 66
giving you two options 81
giving you yet another 121
glad amy has learned 61
glad for any excuse 214
glad for her friend 86
glad for her sister 69
glad for his brother 51
glad for his friend 124
glad for this chance 192
glad for this little 57
glad for this moment 52
glad for two reasons 101
glad she had agreed 192
glad she had already 74
glad she had always 57
glad she had bought 105
glad she had broken 50
glad she had called 265
glad she had changed 172
glad she had chosen 479
glad she had gotten 144
glad she had helped 57
glad she had learned 92
glad she had looked 45
glad she had missed 57
glad she had picked 44
glad she had someone 175
glad she had something 167
glad she had spoken 205
glad she had stayed 179
glad she had talked 87
glad she had thought 352
glad she had turned 76
glad she had waited 138
glad she has someone 76
glad she was already 69
glad she was around 41
glad she was asleep 51
glad she was enjoying 44
glad she was pleased 77
glad she was spared 75
glad she was standing 53
glad that any person 42
glad that god should 62
glad that her brother 197
glad that her cousin 95
glad that her family 77
glad that her friend 243
glad that her little 104
glad that her sister 349
glad that his brother 223
glad that his family 99
glad that his friend 399
glad that his future 214
glad that his little 63
glad that his sister 294
glad that his treason 149
glad that men should 46
glad that our friend 147
glad that our little 51
glad that she forgot 66
glad that she looked 82
glad that she seemed 193
glad that she should 842
glad that she showed 49
glad that she thought 65
glad that she wanted 121
glad that sir walter 131
glad that they seemed 67
glad that they should 701
glad that they wanted 42
glad that things turned 76
glad that things worked 59
glad that this affair 64
glad that this letter 44
glad that this little 108
glad that this matter 126
glad that this should 263
glad that this thought 42
glad that this volume 45
glad that you accept 80
glad that you admire 75
glad that you agreed 106
glad that you always 109
glad that you bought 63
glad that you called 551
glad that you concur 102
glad that you helped 59
glad that you intend 261
glad that you joined 55
glad that you learned 61
glad that you mention 42
glad that you picked 49
glad that you raised 68
glad that you realize 123
glad that you remain 47
glad that you remind 43
glad that you retain 101
glad that you should 1706
glad that you showed 94
glad that you stayed 70
glad that you talked 88
glad that you thought 331
glad that you waited 59
glad that you wanted 80
glad they are pleased 41
glad they had agreed 48
glad they had become 49
glad they had called 44
glad they had chosen 166
glad they had gotten 88
glad they had reached 73
glad they had something 55
glad they had stayed 44
glad they had thought 43
glad they had waited 85
glad things are better 60
