namely hydrogen peroxide 103
number decreased slightly 112
number decreased somewhat 54
number decreases slightly 52
number directly affected 55
number directly employed 90
number directly involved 147
number directly opposite 49
number employed declined 52
number employed directly 53
number employed increased 220
number employed increases 64
number employee business 61
number exported annually 68
number formerly employed 52
number generating algorithm 59
number generating functions 151
number included children 42
number includes articles 52
number includes children 71
number includes students 65
number increased annually 73
number increased fivefold 122
number increased fourfold 98
number increased markedly 152
number increased slightly 338
number increased somewhat 116
number increased thereafter 64
number increased threefold 66
number increases annually 126
number increases markedly 87
number increases slightly 152
number increases somewhat 47
number normally employed 53
number normally expected 56
number normally required 45
number obtained directly 53
number otherwise required 71
number probably amounted 59
number probably exceeded 174
number probably excluded 44
number probably included 211
number probably includes 211
number probably increased 138
number probably reflects 78
number problems involved 53
number produced increases 44
number protocol protocol 100
number randomly selected 115
number received annually 55
number remained constant 709
number remained unchanged 435
number required increases 46
number scarcely exceeded 87
number securely attached 45
number slightly decreased 41
number slightly exceeded 47
number slightly increased 79
number solitary examples 44
number somewhat exceeded 145
number spectrum analysis 48
number speedily increased 45
number suddenly increased 82
number uniquely identify 75
number whenever possible 229
number wherever possible 79
nuptial contract annulled 44
nursed children commonly 42
nursed literary ambitions 129
nurses actively involved 113
nurses directly involved 155
nurses employed directly 41
nurses frighten children 174
nurses randomly selected 46
nurses surveyed reported 112
