fabled lost continent 147
favors from employees 48
favors from employers 126
favors from litigants 195
favors from lobbyists 211
favors from ministers 84
favors from neighbors 49
favors from political 78
favors from railroads 174
favors from relatives 49
favors from suppliers 113
favors more efficient 96
favors some countries 89
favors some interests 87
favors such protection 100
favors their absorption 154
favors their interests 179
favors their production 58
favors those companies 40
favors those organisms 86
favors were available 76
favors were conferred 176
favors were dispensed 148
favors were forgotten 61
favors were requested 50
favors will generally 112
fearful living conditions 41
feasted very elegantly 51
feathers from different 240
feathers have developed 89
feathers have different 42
feathers make excellent 43
feathers very carefully 62
feathers well developed 65
feathers were associated 42
feathers were available 41
feathers were carefully 146
feathers were collected 126
feathers were developed 50
feathers were displayed 41
feathers were especially 57
feathers were generally 65
feathers were important 65
feathers were liberally 62
feathers were necessary 41
feathers were presented 65
feathers were preserved 87
feathers were scattered 459
feathers were sometimes 190
feature also associated 45
feature also contained 206
feature also indicates 61
feature also noticeable 41
feature among different 48
feature film adaptation 250
feature film appearance 140
feature film companies 196
feature film directors 857
feature film libraries 152
feature film narrative 210
feature film producers 702
feature film production 20429
feature five different 42
feature four different 93
feature from different 115
feature from microsoft 102
feature just described 176
feature just discussed 78
feature length production 93
feature made available 47
feature made necessary 62
feature many different 339
feature more difficult 44
feature more elaborate 44
feature more important 312
feature more noticeable 50
feature more prominent 288
feature more regularly 114
feature most associated 42
feature most important 263
feature most interesting 41
feature most noticeable 70
feature most prominent 254
feature only available 82
feature sets available 51
feature size continues 65
feature some important 41
feature some interesting 115
feature such amenities 226
feature three different 167
feature very different 246
feature very important 176
feature very prominent 41
feature well developed 163
feature when considering 404
feature will certainly 55
feature will determine 137
feature will distinguish 50
feature will eliminate 56
feature will generally 79
feature will sometimes 43
feature word processor 43
feature worth considering 118
feature worth emphasizing 54
featuring burt lancaster 54
featuring five different 44
featuring four different 89
featuring male strippers 48
featuring many different 154
featuring some excellent 63
featuring some interesting 43
featuring such favorites 52
featuring such prominent 61
featuring three different 89
featuring vice president 92
feeble from exhaustion 65
feeble health compelled 203
feeble health permitted 112
feeble health prevented 206
feeble means sometimes 46
feeble mind reflected 45
feeble young gentleman 83
feebly acid character 52
feeder cell suspension 61
feeder line operations 57
feeder pigs purchased 178
feedings were continued 73
feelings also influence 53
feelings also possessed 70
feelings among americans 157
feelings among christians 83
feelings among colleagues 43
feelings among consumers 41
feelings among different 116
feelings among employees 218
feelings among neighbors 88
feelings among ourselves 42
feelings among residents 44
feelings among themselves 240
feelings best described 41
feelings come naturally 50
feelings during childhood 142
feelings during meditation 121
feelings during pregnancy 410
feelings find expression 835
feelings find themselves 40
feelings find utterance 74
feelings flow naturally 63
feelings from awareness 172
feelings from childhood 890
feelings from depression 71
feelings from different 111
feelings from influencing 97
feelings from interfering 206
feelings from nonverbal 43
feelings from ourselves 197
feelings from themselves 267
feelings full expression 44
feelings gave virulence 82
feelings have continued 82
feelings have developed 270
feelings have different 58
feelings have existence 48
feelings have expressed 64
feelings have generally 206
feelings have gradually 54
feelings have important 58
feelings have impressed 47
feelings have persisted 92
feelings have preserved 49
feelings have prevailed 88
feelings have reference 51
feelings have severally 59
feelings have sometimes 127
feelings have sustained 81
feelings have undergone 890
feelings having reference 111
feelings here described 101
feelings here expressed 122
feelings into awareness 227
feelings into different 150
feelings into effective 72
feelings into existence 71
feelings into hostility 46
feelings into objective 51
feelings into political 103
feelings into practical 50
feelings into qualities 43
feelings into submission 126
feelings into universal 61
feelings just described 109
feelings just discussed 40
feelings just expressed 42
feelings like compassion 65
feelings like depression 141
feelings like everybody 89
feelings like happiness 134
feelings like ourselves 124
feelings like reverence 43
feelings like themselves 129
feelings make themselves 103
feelings many americans 42
feelings more carefully 73
feelings more difficult 132
feelings more especially 135
feelings more generally 86
feelings more important 159
feelings more indelibly 51
feelings more intensely 185
feelings more manageable 62
feelings more naturally 55
feelings more precisely 183
feelings more thoroughly 113
feelings must determine 132
feelings must evaporate 52
feelings must naturally 94
feelings need restraint 49
feelings over intellect 43
feelings seek expression 46
feelings show themselves 171
feelings take possession 116
feelings there delineated 73
feelings there expressed 48
feelings took possession 296
feelings upon approaching 49
feelings upon discovering 64
feelings vent themselves 56
feelings very carefully 93
feelings very different 1731
feelings very difficult 51
feelings very naturally 50
feelings were activated 54
feelings were addressed 59
feelings were altogether 374
feelings were ambiguous 94
feelings were amplified 49
feelings were associated 629
feelings were augmented 64
feelings were basically 60
feelings were carefully 115
feelings were certainly 541
feelings were channeled 53
feelings were cherished 126
feelings were concerned 5420
feelings were confirmed 448
feelings were connected 246
feelings were consulted 294
feelings were contained 59
feelings were decidedly 238
feelings were described 196
feelings were desperate 86
feelings were destroyed 41
feelings were developed 243
feelings were different 1225
feelings were difficult 170
feelings were disclosed 52
feelings were discussed 225
feelings were dismissed 47
feelings were dispelled 58
feelings were displaced 69
feelings were displayed 260
feelings were disturbed 279
feelings were dominated 80
feelings were doubtless 208
feelings were dreadfully 45
feelings were eminently 167
feelings were energetic 72
feelings were engendered 487
feelings were especially 477
feelings were evidently 446
feelings were exceedingly 160
feelings were exhibited 157
feelings were exploited 120
feelings were expressed 5763
feelings were extremely 323
feelings were flattered 83
feelings were forbidden 47
feelings were forgotten 426
feelings were generally 353
feelings were generated 369
feelings were genuinely 126
feelings were gradually 220
feelings were gratified 201
feelings were identical 128
feelings were important 450
feelings were impressed 86
feelings were increasingly 87
feelings were indicated 72
feelings were instantly 112
feelings were intensely 184
feelings were interfering 60
feelings were invariably 68
feelings were irrational 224
feelings were irritated 60
feelings were justified 908
feelings were lacerated 240
feelings were liberated 78
feelings were magnified 83
feelings were misplaced 44
feelings were mitigated 55
feelings were mobilized 42
feelings were mollified 63
feelings were motivated 47
feelings were naturally 531
feelings were necessary 88
feelings were nourished 59
feelings were nullified 71
feelings were painfully 208
feelings were paramount 56
feelings were peculiarly 250
feelings were perceived 63
feelings were perfectly 266
feelings were permitted 54
feelings were perverted 51
feelings were precisely 116
feelings were presented 76
feelings were prevalent 131
feelings were primarily 71
feelings were projected 192
feelings were prominent 69
feelings were quickened 84
feelings were reflected 855
feelings were rekindled 64
feelings were reluctant 197
feelings were repressed 250
feelings were repugnant 46
feelings were respected 161
feelings were satisfied 127
feelings were secondary 72
feelings were sensitive 62
feelings were sharpened 92
feelings were shattered 66
feelings were similarly 43
feelings were sometimes 440
feelings were subjected 88
feelings were submerged 115
feelings were supported 53
feelings were suspended 121
feelings were sustained 56
feelings were swallowed 198
feelings were temporary 49
feelings were themselves 79
feelings were thoroughly 203
feelings were transient 104
feelings were triggered 257
feelings were unaltered 47
feelings were unfounded 48
feelings were ungrateful 126
feelings were universal 80
feelings were unnoticed 41
feelings were unpleasant 83
feelings were untouched 41
feelings were unusually 174
feelings were uppermost 499
feelings were validated 129
feelings were widespread 274
feelings when confronting 43
feelings when interacting 99
feelings when necessary 164
feelings when presented 42
feelings when questioned 52
feelings will assuredly 51
feelings will certainly 117
feelings will determine 160
feelings will dissipate 79
feelings will doubtless 40
feelings will encourage 62
feelings will fluctuate 64
feelings will generally 92
feelings will gradually 190
feelings will henceforth 49
feelings will influence 253
feelings will intensify 60
feelings will interfere 135
feelings will naturally 182
feelings will overwhelm 75
feelings will sometimes 130
feigning great admiration 129
feigns more submission 52
feline left ventricle 43
fellow among ourselves 63
fellow arab countries 128
fellow asian americans 136
fellow asian countries 134
fellow bank directors 46
fellow city residents 52
fellow died instantly 97
fellow dorm residents 47
fellow feel important 93
fellow fell overboard 47
fellow from baltimore 57
fellow from california 419
fellow from cambridge 60
fellow from cleveland 54
fellow from liverpool 81
fellow from minnesota 56
fellow from princeton 41
fellow from somewhere 106
fellow from tennessee 118
fellow from wisconsin 73
fellow high churchmen 48
fellow jews elsewhere 60
fellow jews throughout 203
fellow just graduated 44
fellow like ourselves 69
fellow like themselves 73
fellow male employees 74
fellow north americans 335
fellow north carolinian 1836
fellow peace activists 63
fellow sits generally 111
fellow some exquisite 45
fellow soon recovered 40
fellow south americans 95
fellow south australian 59
fellow south carolinian 5992
fellow time travelers 67
fellow took advantage 89
fellow true believers 70
fellow vice president 77
fellow whom everybody 401
fellow will certainly 155
fellow will doubtless 50
fellow will recommend 50
fellow will sometimes 49
felons were acquitted 40
felons were sentenced 205
felony drug conviction 329
felony drug offenders 314
felony drug possession 186
felony drug trafficking 84
felony were abolished 58
felony were assembled 48
felony were committed 152
felony when committed 52
female also possesses 48
female asian americans 58
female asian elephants 177
female bank employees 248
female bank executive 121
female bank president 176
female birth attendant 81
female body altogether 41
female body associated 60
female body continued 52
female body continues 97
female body described 65
female body displayed 72
female body functioned 42
female body generally 45
female body precisely 41
female body presented 68
female body signifies 105
female body structure 112
female body throughout 77
female body whatsoever 44
female bone structure 40
female book ownership 59
female born criminals 120
female camp followers 873
female care providers 59
female case histories 149
female city employees 50
female clay figurines 155
female drug injectors 70
female drug offenders 411
female during copulation 4412
female during courtship 3400
female during incubation 1770
female during pregnancy 1012
female farm operators 176
female film directors 106
female film spectator 52
female form approaching 273
female form displayed 108
female form throughout 51
female from california 67
female from childhood 117
female from different 48
female full professor 302
female hand conjoined 151
female have different 343
female heads especially 48
female health personnel 155
female health providers 68
female heart throughout 119
female high achievers 87
female home economics 131
female into submission 228
female jail detainees 75
female jail population 95
female jazz vocalists 53
female land ownership 128
female leading character 114
female life histories 314
female life insurance 50
female line continues 58
female line prevailed 95
female living conditions 64
female love interests 76
female main character 369
female mating frequency 117
female mice developed 92
female mice exhibited 50
female mice immunized 71
female mind nourished 63
female mind possesses 53
female much resembles 51
female news directors 55
female news reporters 47
female nile crocodile 57
female ones sprinkled 113
female paid employees 70
female peace activists 141
female radio announcer 115
female rape survivors 169
female rats castrated 71
female rats developed 74
female rats displayed 65
female rats exhibited 82
female rats pretreated 95
female rats subjected 174
female rats throughout 62
female role conflicts 44
female role definition 99
female role dichotomy 113
female role reversals 103
female shop assistant 585
female time allocation 78
female took possession 62
female twin population 88
female union activists 130
female upon different 151
female vice president 1088
female wage disparity 81
female wage structure 116
female ward politician 86
female well developed 266
female were collected 550
female were described 106
female were different 89
female were necessary 42
female were separated 109
female will construct 40
female will generally 130
female will sometimes 307
female will typically 42
female young offenders 343
fenced among themselves 69
fenced from livestock 77
fenced were gradually 88
fences were completed 58
fences were destroyed 283
fences were generally 82
fences were installed 244
fences were necessary 121
fences were neglected 42
fences were sometimes 105
fermion mass generation 165
fermion mass hierarchy 203
fermion pair production 193
ferric alum indicator 669
ferric iron absorption 87
ferric iron complexes 89
ferric iron compounds 343
ferric iron transport 73
ferrying over passengers 49
fervor took possession 65
fester from generation 60
fester into unrelenting 91
fetching some arguments 66
fetter other societies 74
fetter their discretion 747
fetter upon production 122
fetter your discretion 220
feudal dues abolished 68
feudal land ownership 1102
feudal land structure 56
feudal lord exercised 81
feudal lord paramount 183
feudal lord possessed 82
feuded among themselves 1005
fevers have prevailed 97
fevers were associated 43
fevers were described 56
fevers were generally 54
fevers were prevalent 210
fibers also accompany 48
fibers also influence 54
fibers also innervate 523
fibers also originate 124
fibers also terminate 386
fibers during myocardial 59
fibers during pregnancy 99
fibers form extensive 62
fibers from cellulose 227
fibers from contracting 57
fibers from different 1146
fibers from neighboring 267
fibers from olfactory 92
fibers from receptors 256
fibers from secondary 48
fibers from surrounding 56
fibers have conduction 62
fibers have developed 113
fibers have different 719
fibers have excellent 229
fibers have extremely 72
fibers have irregular 45
fibers have separated 72
fibers have undergone 188
fibers having different 261
fibers into alignment 143
fibers into different 57
fibers into fascicles 60
fibers just described 138
fibers lend themselves 54
fibers like polyester 134
fibers make connection 58
fibers more sensitive 50
fibers more thoroughly 50
fibers pass centrally 52
fibers pass diagonally 47
fibers pass laterally 224
fibers pass obliquely 371
fibers pass ventrally 147
fibers show different 62
fibers turn laterally 71
fibers were activated 222
fibers were associated 88
fibers were available 153
fibers were carefully 77
fibers were collected 154
fibers were conducted 54
fibers were connected 102
fibers were converted 48
fibers were deposited 54
fibers were described 296
fibers were destroyed 136
fibers were developed 674
fibers were discussed 88
fibers were dispersed 68
fibers were dissected 109
fibers were evaluated 98
fibers were extracted 126
fibers were extremely 70
fibers were generally 140
fibers were incubated 89
fibers were irradiated 49
fibers were performed 73
fibers were positioned 54
fibers were preserved 61
fibers were previously 70
fibers were primarily 45
fibers were processed 53
fibers were recovered 103
fibers were recruited 48
fibers were scattered 55
fibers were separated 352
fibers were sometimes 81
fibers were stretched 170
fibers were subjected 167
fibers were suspended 75
fibers were thoroughly 53
fibers were uniformly 66
fibers when subjected 63
fibers will generally 57
fibrin clot retraction 143
fibrin clot structure 54
fibrin into fragments 40
fibula well developed 97
fibula were fractured 62
fiction book published 110
fiction deals primarily 43
fiction ever published 304
fiction film forbidden 304
fiction film production 338
fiction find themselves 147
fiction from different 62
fiction from nonfiction 698
fiction have continued 59
fiction have generally 56
fiction have portrayed 54
fiction have succeeded 44
fiction lies precisely 41
fiction made necessary 42
fiction more difficult 43
fiction more generally 292
fiction more interesting 43
fiction over nonfiction 133
fiction pulp magazines 812
fiction very different 44
fiction view favorites 109
fiction were concerned 154
fiction were generally 48
fiction were necessary 49
fiction were published 546
fiction were ransacked 78
fiction were themselves 43
fiction will certainly 58
fiction will recognize 155
fields among different 45
fields among themselves 140
fields during pregnancy 87
fields during september 49
fields find themselves 126
fields from airplanes 46
fields from appliances 79
fields from astronomy 57
fields from different 1699
fields from economics 105
fields from inanimate 168
fields from interfering 51
fields from inundation 140
fields from neighboring 443
fields from penetrating 51
fields from permanent 56
fields from production 41
fields from satellite 177
fields from surrounding 64
fields have addressed 64
fields have attempted 161
fields have attracted 223
fields have benefited 107
fields have confirmed 46
fields have continued 149
fields have converged 64
fields have developed 2257
fields have different 922
fields have discussed 44
fields have expressed 91
fields have generally 221
fields have generated 75
fields have gradually 67
fields have identical 92
fields have important 102
fields have increasingly 92
fields have indicated 101
fields have presented 67
fields have previously 41
fields have published 89
fields have questioned 42
fields have responded 53
fields have sometimes 98
fields have succeeded 41
fields have suggested 74
fields have themselves 48
fields have undergone 308
fields have virtually 45
fields have witnessed 120
fields having different 164
fields into different 102
fields into factories 46
fields into irregular 43
fields into irrigated 112
fields into pasturage 50
fields into permanent 54
fields into production 373
fields into quagmires 110
fields into vineyards 83
fields just described 141
fields just discussed 110
fields lend themselves 177
fields like advertising 132
fields like astronomy 146
fields like chemistry 277
fields like cognitive 130
fields like community 48
fields like computers 148
fields like economics 840
fields like everybody 43
fields like industrial 96
fields like insurance 56
fields like irrigation 83
fields like linguistics 235
fields like molecular 98
fields like observant 139
fields like political 140
fields like production 45
fields like television 41
fields like transport 63
fields made available 92
fields made necessary 43
fields more carefully 53
fields more difficult 132
fields more extensive 92
fields more generally 68
fields more important 125
fields more precisely 46
fields more thoroughly 56
fields most important 60
fields once dominated 96
fields over different 53
fields over distances 48
fields play important 46
fields show different 60
fields took permanent 49
fields upon graduation 62
fields very carefully 62
fields very different 84
fields very difficult 111
fields were abandoned 1832
fields were abolished 55
fields were activated 77
fields were admirably 42
fields were allocated 158
fields were appointed 75
fields were approaching 43
fields were assembled 41
fields were associated 195
fields were available 549
fields were blackened 84
fields were blanketed 74
fields were burnished 48
fields were carefully 310
fields were certainly 107
fields were collected 187
fields were compelled 56
fields were completed 185
fields were concerned 268
fields were conducted 135
fields were connected 414
fields were consulted 60
fields were continued 51
fields were converted 551
fields were dedicated 45
fields were delivered 70
fields were dependent 75
fields were deposited 80
fields were described 344
fields were desolated 42
fields were destroyed 1148
fields were developed 3272
fields were different 205
fields were difficult 92
fields were disappearing 66
fields were discussed 311
fields were dispersed 44
fields were displayed 55
fields were dominated 140
fields were doubtless 43
fields were enlivened 65
fields were especially 152
fields were estimated 281
fields were evaluated 161
fields were evidently 52
fields were exceedingly 60
fields were exhausted 362
fields were explained 55
fields were exploited 267
fields were extensive 163
fields were extracted 67
fields were extremely 181
fields were flattened 42
fields were flourishing 212
fields were generally 701
fields were generated 495
fields were gradually 329
fields were harvested 432
fields were identical 87
fields were important 202
fields were increasingly 143
fields were indicated 43
fields were inspected 82
fields were installed 45
fields were inundated 287
fields were invariably 45
fields were irregular 53
fields were irrigated 962
fields were literally 187
fields were monitored 84
fields were mortgaged 56
fields were naturally 92
fields were necessary 142
fields were neglected 1025
fields were organized 190
fields were overflowing 42
fields were overgrown 663
fields were overspread 54
fields were perfectly 75
fields were performed 206
fields were permitted 56
fields were plentiful 41
fields were populated 64
fields were preferred 42
fields were presented 291
fields were preserved 44
fields were previously 74
fields were primarily 102
fields were protected 223
fields were published 183
fields were purchased 78
fields were reclaimed 114
fields were recruited 57
fields were reflected 47
fields were regularly 159
fields were repeatedly 72
fields were replanted 96
fields were scattered 418
fields were separated 623
fields were similarly 88
fields were simulated 118
fields were sometimes 456
fields were specified 67
fields were sprinkled 99
fields were stretches 82
fields were subjected 137
fields were submerged 131
fields were suggested 86
fields were supported 55
fields were swallowed 42
fields were themselves 78
fields were thoroughly 81
fields were traversed 43
fields were typically 79
fields were untouched 41
fields were virtually 97
fields when necessary 375
fields will appreciate 42
fields will certainly 158
fields will determine 131
fields will doubtless 89
fields will generally 149
fields will gradually 75
fields will influence 71
fields will naturally 72
fields will penetrate 56
fields will propagate 50
fields will recognize 60
fields will represent 43
fields will sometimes 53
fields will typically 51
fiends were overtaken 48
fierce aerial encounter 42
fierce among themselves 47
fierce arab opposition 52
fierce arab undertook 57
fierce face convulsed 58
fierce face surmounts 54
fierce hard impudence 60
fierce type described 50
fierce union opposition 49
fighting also continued 232
fighting amid hardships 198
fighting among christians 133
fighting among different 346
fighting among employees 105
fighting among ourselves 5156
fighting among political 56
fighting among themselves 66856
fighting down malignity 61
fighting drug trafficking 1118
fighting during september 44
fighting ever witnessed 125
fighting from defensive 120
fighting from fortified 40
fighting from horseback 1742
fighting from september 136
fighting from wednesday 215
fighting grew desperate 81
fighting just described 132
fighting less important 49
fighting like gentlemen 73
fighting like gladiators 45
fighting male domination 45
fighting male supremacy 53
fighting more difficult 377
fighting most gallantly 322
fighting other americans 40
fighting other christians 81
fighting other countries 61
fighting over different 64
fighting over difficult 89
fighting over jerusalem 43
fighting over ownership 326
fighting over political 153
fighting over possession 517
fighting over resources 350
fighting over territory 1946
fighting race prejudice 54
fighting some invisible 87
fighting soon developed 93
fighting their desperate 107
fighting their employers 79
fighting their neighbors 215
fighting their opponents 302
fighting their oppression 60
fighting their political 121
fighting there continued 242
fighting these agitators 61
fighting these conditions 58
fighting took possession 60
fighting very difficult 121
fighting very gallantly 67
fighting were abandoned 93
fighting were compelled 98
fighting were consonant 40
fighting were different 108
fighting were estimated 49
fighting were extremely 104
fighting were forbidden 45
fighting were necessary 572
fighting when necessary 695
fighting when wrongfully 69
fights among different 156
fights among neighbors 44
fights among ourselves 99
fights among prisoners 143
fights among relatives 42
fights among themselves 2512
fights ever witnessed 148
fights from horseback 88
fights have developed 45
fights more carefully 58
fights over leadership 48
fights over ownership 46
fights over political 43
fights over possession 97
fights over resources 105
fights over succession 44
fights over territory 434
fights very carefully 40
fights were concerned 44
fights were conducted 248
fights were described 43
fights were exhibited 143
fights were extremely 60
fights were forbidden 59
fights were generally 89
fights were legendary 65
fights were organized 59
fights were performed 45
fights were scheduled 69
fights were sometimes 143
fights were witnessed 43
figure also describes 104
figure also indicated 44
figure also indicates 6359
figure also possesses 42
figure also reflected 55
figure also resembles 72
figure among americans 43
figure among eighteenth 80
figure among fountains 104
figure among historians 53
figure among nineteenth 61
figure among political 106
figure among posterity 49
figure during childhood 103
figure during pregnancy 65
figure fell prostrate 45
figure from antiquity 583
figure from chemistry 45
figure from childhood 347
figure from classical 340
figure from different 159
figure from mechanics 98
figure from reference 57
figure grid reference 1742
figure have different 92
figure here described 104
figure here presented 127
figure into determining 43
figure into different 108
figure into rectangles 60
figure just described 282
figure just disappearing 229
figure just discussed 79
figure lies somewhere 241
figure like alexander 76
figure like prometheus 41
figure like roosevelt 56
figure more carefully 71
figure more centrally 394
figure more correctly 135
figure more difficult 94
figure more fascinating 43
figure more generally 197
figure more important 324
figure more interesting 86
figure more misshapen 198
figure more precisely 157
figure more prominent 240
figure more resembles 50
figure most associated 429
figure most centrally 110
figure most certainly 44
figure most generally 119
figure most important 42
figure most prominent 40
figure moving cautiously 49
figure much respected 47
figure must certainly 99
figure must establish 60
figure must represent 309
figure once literally 43
figure only indicates 83
figure only surpassed 60
figure rose gradually 48
figure runs throughout 60
figure show different 48
figure their estimated 148
figure these molecules 44
figure upon horseback 76
figure upon household 44
figure used throughout 164
figure very carefully 251
figure very different 815
figure very important 107
figure well developed 40
figure were associated 46
figure were available 101
figure were carefully 45
figure were collected 99
figure were completed 57
figure were described 52
figure were destroyed 42
figure were developed 51
figure were displayed 49
figure were eminently 145
figure were enveloped 53
figure were estimated 58
figure were extremely 62
figure were generated 131
figure were perfectly 46
figure were performed 127
figure were presented 120
figure were projected 56
figure when calculating 107
figure when completed 105
figure when considering 173
figure when determining 47
figure when necessary 62
figure will certainly 213
figure will determine 101
figure will doubtless 106
figure will generally 150
figure will gradually 90
figure will invariably 69
figure will naturally 102
figure will represent 776
figure will sometimes 49
figure worth remembering 42
figure your allowable 315
figure your deductions 90
figure your estimated 738
figure your recapture 75
figuring your allowable 88
figuring your estimated 314
filled bars represent 301
filled bulb connected 46
filled dots represent 125
filled five notebooks 51
filled four different 58
filled four notebooks 62
filled from available 68
filled from childhood 49
filled from different 50
filled from elsewhere 88
filled from fountains 42
filled from inventory 648
filled from somewhere 41
filled from warehouse 53
filled high political 59
filled high situations 71
filled left ventricle 428
filled many americans 43
filled many different 95
filled many honorable 68
filled many important 4357
filled many newspaper 51
filled many notebooks 376
filled many prominent 96
filled many situations 53
filled more important 67
filled most englishmen 41
filled most important 62
filled only gradually 88
filled other important 356
filled some important 339
filled such important 61
filled their afflicted 61
filled their apartment 114
filled their backpacks 63
filled their cartridge 475
filled their champagne 54
filled their contracts 68
filled their galleries 165
filled their granaries 80
filled their histories 66
filled their household 51
filled their intervening 41
filled their knapsacks 484
filled their libraries 118
filled their magazines 153
filled their notebooks 216
filled their patchwork 58
filled their portfolios 76
filled their prologues 100
filled their schedules 77
filled their suitcases 57
filled their treasuries 188
filled their vacancies 74
filled these important 83
filled these mysterious 47
filled these situations 48
filled these vacancies 119
filled third ventricle 53
filled those vacancies 58
filled three centuries 47
filled three different 41
filled three notebooks 183
filled three vacancies 59
filled tube connected 45
filled very important 63
filled when necessary 192
fillings were extracted 52
filmed from different 164
filter bank structure 243
filter break frequency 270
filter cake deposited 120
filter cloth supported 59
filter down gradually 118
filter down throughout 169
filter during filtration 105
filter dust collector 285
filter dust particles 122
filter fine particles 171
filter food particles 638
filter high frequency 55
filter into mainstream 256
filter just described 247
filter just discussed 48
filter media available 101
filter more effective 42
filter must attenuate 62
filter only transmits 55
filter sets available 83
filter time constants 1962
filter were installed 104
filter when necessary 169
filter will attenuate 129
filter will determine 80
filter will eliminate 205
filter will generally 154
filter will introduce 88
filter will typically 44
finals were approaching 46
finals were scheduled 77
finder must determine 273
findings also confirmed 214
findings also correlate 49
findings also emphasize 220
findings also establish 41
findings also highlight 571
findings also implicate 41
findings also indicated 1365
findings also reflected 42
findings also reinforce 114
findings also suggested 1015
findings also supported 340
findings also underline 68
findings among different 224
findings among premature 108
findings among themselves 79
findings during pregnancy 196
findings from additional 83
findings from aggregate 92
findings from autopsies 52
findings from available 93
findings from behavioral 807
findings from biological 95
findings from california 64
findings from carefully 66
findings from classical 52
findings from classroom 161
findings from cognitive 800
findings from community 208
findings from completed 73
findings from countries 45
findings from developed 113
findings from diagnostic 111
findings from different 2906
findings from disparate 89
findings from effective 75
findings from elsewhere 208
findings from empirical 1195
findings from evaluation 247
findings from extensive 171
findings from fieldwork 120
findings from functional 185
findings from industrial 108
findings from inspection 60
findings from intensive 49
findings from interview 100
findings from linguistics 141
findings from molecular 121
findings from objective 80
findings from physiology 117
findings from political 81
findings from population 212
findings from previously 93
findings from published 155
findings from regression 122
findings from researches 53
findings from secondary 102
findings from theoretical 59
findings give additional 59
findings have attracted 98
findings have certainly 71
findings have challenged 243
findings have clarified 60
findings have concluded 53
findings have confirmed 969
findings have continued 97
findings have converged 41
findings have convinced 133
findings have developed 71
findings have disclosed 66
findings have generally 665
findings have generated 338
findings have gradually 40
findings have important 4939
findings have increasingly 65
findings have indicated 2161
findings have interesting 254
findings have motivated 65
findings have naturally 63
findings have permitted 46
findings have practical 409
findings have presented 44
findings have previously 129
findings have questioned 78
findings have relevance 1254
findings have repeatedly 129
findings have sometimes 209
findings have suggested 2344
findings have supported 647
findings have surprised 40
findings have theoretical 76
findings have triggered 48
findings have typically 80
findings have uncovered 144
findings have validated 54
findings help determine 53
findings help distinguish 67
findings help establish 52
findings here presented 222
findings hold important 51
findings into classroom 110
findings into commercial 75
findings into community 51
findings into effective 200
findings into political 63
findings into practical 659
findings just described 715
findings just discussed 395
findings just presented 262
findings lend additional 137
findings lend empirical 77
findings lend themselves 279
findings made available 269
findings make interesting 53
findings make intuitive 95
findings more carefully 41
findings more difficult 163
findings more generally 110
findings more precisely 66
findings more thoroughly 58
findings most pertinent 69
findings seem especially 69
findings seem generally 44
findings seem important 70
findings seem plausible 57
findings seem reasonable 134
findings upon completion 54
findings very different 49
findings very difficult 86
findings well supported 49
findings went unnoticed 41
findings were addressed 60
findings were ambiguous 144
findings were amplified 68
findings were analogous 70
findings were announced 486
findings were arbitrary 52
findings were assembled 53
findings were associated 416
findings were astonishing 109
findings were augmented 51
findings were available 658
findings were basically 138
findings were bilateral 64
findings were carefully 159
findings were certainly 109
findings were challenged 437
findings were collected 167
findings were completed 80
findings were concerned 119
findings were concluded 48
findings were conducted 60
findings were confirmed 12678
findings were conflicting 124
findings were consonant 77
findings were contained 160
findings were contested 85
findings were delivered 99
findings were dependent 53
findings were described 1125
findings were devastating 232
findings were developed 176
findings were diagnostic 123
findings were different 442
findings were difficult 199
findings were disclosed 133
findings were discussed 2008
findings were dismissed 149
findings were displayed 42
findings were distorted 62
findings were encouraging 732
findings were equivocal 302
findings were especially 359
findings were evaluated 319
findings were explained 599
findings were expressed 180
findings were extensive 51
findings were extracted 46
findings were extremely 339
findings were fascinating 84
findings were favorable 195
findings were forwarded 147
findings were generally 1365
findings were generated 214
findings were identical 466
findings were important 584
findings were incorrect 118
findings were increasingly 40
findings were indicated 84
findings were interesting 494
findings were invariably 79
findings were justified 79
findings were necessary 99
findings were noteworthy 169
findings were organized 127
findings were perfectly 57
findings were predicted 105
findings were presented 4459
findings were previously 170
findings were primarily 127
findings were published 9672
findings were pulmonary 57
findings were qualified 101
findings were questioned 206
findings were reaffirmed 84
findings were reasonable 48
findings were reasonably 47
findings were reflected 213
findings were regularly 77
findings were repeatedly 77
findings were secondary 64
findings were similarly 120
findings were sometimes 175
findings were subjected 132
findings were submitted 510
findings were suggested 116
findings were supported 7942
findings were suspicious 80
findings were sustained 173
findings were tabulated 199
findings were tentative 108
findings were thoroughly 41
findings were unanimous 134
findings were uncovered 409
findings were uniformly 84
findings were unrelated 81
findings were unreliable 49
findings were validated 199
findings were virtually 167
findings were warranted 46
findings when available 75
findings when considering 65
findings when different 45
findings will certainly 152
findings will determine 221
findings will doubtless 41
findings will encourage 152
findings will establish 84
findings will generally 99
findings will hopefully 108
findings will influence 189
findings will naturally 47
findings will represent 55
findings will stimulate 164
findings will translate 48
finely made furniture 78
finely spun arguments 53
finest audio equipment 41
finest blue broadcloth 71
finest care available 99
finest clay particles 267
finest dust particles 224
finest early fourteenth 81
finest early specimens 46
finest ever assembled 152
finest ever collected 67
finest ever conceived 68
finest ever delivered 160
finest ever exhibited 40
finest ever presented 53
finest ever published 184
finest ever witnessed 98
finest food available 69
finest game preserves 132
finest gold particles 45
finest lace studiously 118
finest living novelists 62
