fabled fountain hanging 107
farther progress during 63
farther progress from 43
farther progress into 336
farther progress made 195
farther progress must 50
farther progress were 67
farther progress will 57
farther questions were 43
farther separating their 52
farther southward along 179
farther southward from 58
farther southward into 493
farther southwest along 185
farther southwest into 95
farther supplies from 105
farther supplies were 48
farther westward along 230
farther westward from 270
farther westward into 491
farther westward over 76
farther westward there 41
farther westward were 137
farther withdrawn from 42
fashion articles from 43
fashion borrowed from 276
fashion business from 54
fashion commonly used 47
fashion conscious young 95
fashion continue gaming 85
fashion descends here 44
fashion designer bill 79
fashion designer coco 359
fashion designer diane 68
fashion designer elsa 114
fashion designer from 476
fashion designer john 201
fashion designer karl 209
fashion designer like 42
fashion designer mary 343
fashion designer must 75
fashion designer paul 267
fashion designer when 63
fashion designer will 126
fashion designer yves 81
fashion differed from 43
fashion directly from 101
fashion distinct from 178
fashion divorced from 48
fashion garments from 130
fashion historian anne 46
fashion imported from 421
fashion industry also 239
fashion industry came 61
fashion industry during 84
fashion industry from 140
fashion industry have 215
fashion industry into 59
fashion industry must 94
fashion industry there 40
fashion industry took 54
fashion industry uses 58
fashion industry were 126
fashion industry when 55
fashion industry will 165
fashion insisted upon 53
fashion journals were 61
fashion magazine from 194
fashion magazine like 80
fashion magazine when 94
fashion magazine will 56
fashion nowadays among 101
fashion obtrudes some 60
fashion perished also 55
fashion pictures from 41
fashion prevailing among 184
fashion products from 52
fashion products such 86
fashion requires some 44
fashion separate from 46
fashion somewhat akin 59
fashion somewhat like 316
fashion yourself into 240
fasted fourteen days 79
fasten attention upon 780
fasten liability upon 409
fasten reproach upon 45
fasten suspicion upon 431
faster aircraft were 50
faster analysis time 96
faster clearance from 73
faster clearance rate 78
faster computer chip 132
faster computer will 86
faster delivery from 56
faster delivery time 443
faster diffusion rate 409
faster download time 102
faster execution time 499
faster expansion rate 116
faster exposure time 51
faster feedback from 121
faster hardware will 49
faster improves their 86
faster inflation rate 55
faster inherent rate 105
faster injection rate 75
faster machines have 41
faster machines were 85
faster machines will 54
faster migration rate 62
faster oxidation rate 184
faster probably from 43
faster processing time 339
faster progress along 44
faster progress when 141
faster progress will 67
faster recovery from 1188
faster recovery rate 400
faster recovery time 1023
faster recovery when 52
faster relative rate 93
faster response from 257
faster response rate 200
faster response time 16135
faster response when 104
faster students will 66
faster transfer rate 437
faster turnover rate 333
faster turnover time 211
fathering children from 43
fathers abandoning their 76
fathers accepted their 75
fathers acquired their 40
fathers actually were 75
fathers affected their 44
fathers asserted their 56
fathers asserted unto 43
fathers believed their 41
fathers believed there 45
fathers bestowed upon 72
fathers borrowed from 41
fathers concerning their 103
fathers consider their 46
fathers declared their 67
fathers departed from 47
fathers describe their 106
fathers deserted their 82
fathers differed from 148
fathers disappear from 59
fathers dominate their 63
fathers educated their 40
fathers excluded from 44
fathers exercise over 53
fathers exercise their 45
fathers expected their 100
fathers expelled from 61
fathers extended their 70
fathers fastened their 64
fathers followed their 51
fathers increased from 92
fathers increased their 136
fathers insisted upon 194
fathers instruct their 60
fathers interact more 67
fathers invested sweat 78
fathers maintain their 63
fathers migrated from 68
fathers murdered their 42
fathers obtained their 63
fathers perceive their 99
fathers prepared their 46
fathers probably have 72
fathers provided more 40
fathers provided their 58
fathers received from 261
fathers received their 123
fathers regarded their 83
fathers reported having 131
fathers reported less 43
fathers reported more 416
fathers reported their 73
fathers resisted unto 349
fathers retained their 65
fathers returned from 203
fathers returned home 135
fathers socialize their 42
fathers somewhat less 42
fathers straight back 57
fathers suffered from 166
fathoms distance from 310
faulting occurred along 176
faulting occurred during 185
faulting probably took 94
faults detected during 190
faults inferred from 95
faults injected into 92
faults occurred during 101
faults proceeding from 189
faults produced during 57
faults produced many 55
faults resulted from 144
faults scarcely more 111
faulty computer chip 131
faulty decisions made 83
faulty decisions will 49
faulty electric wiring 382
faulty expenses among 60
faulty nutrition during 47
faulty nutrition will 98
faulty operation will 41
faulty products from 107
faunas obtained from 71
faunas recorded from 117
faunas reported from 91
favoring business over 59
favoring children from 136
favoring immediate peace 44
favoring industry over 83
favoring majority rule 124
favoring students from 47
favors bestowed upon 5244
favors business over 41
favors children from 120
favors directly from 87
favors expected from 101
favors lavished upon 106
favors obtained from 55
favors received during 123
favors received from 2920
favors showered upon 546
favors students from 108
fawned abjectly upon 43
fearful apostasy from 50
fearful authority over 51
fearful children have 49
fearful children were 92
fearful citizens were 41
fearful condition from 47
fearful conflict have 48
fearful distance from 214
fearful execution among 247
fearful execution upon 93
fearful explosion took 128
fearful glimpses into 60
fearful isolation from 40
fearful judgment upon 118
fearful lonesome here 63
fearful massacre took 82
fearful midnight hour 52
fearful personal risk 87
fearful presages upon 40
fearful pressure upon 50
fearful rapidity among 52
fearful rapidity down 102
fearful rapidity from 172
fearful rapidity into 62
fearful rapidity over 69
fearful rapidity upon 41
fearful religious wars 57
fearful response from 69
fearful sentence upon 73
fearful severity upon 48
fearful situation when 53
fearful struggle from 53
fearful struggle there 85
fearful struggle took 164
fearful struggle were 42
fearful struggle will 64
fearful subjects were 74
fearful sufferings from 107
fearful sufferings were 40
fearful symptoms were 46
fearful tortures were 48
fearful velocity into 76
feathers borrowed from 155
feathers decorating their 44
feathers elongated into 45
feathers exported from 82
feathers fashioned into 41
feathers fluttering from 125
feathers imported from 67
feathers inserted into 130
feathers obtained from 196
feathers projecting from 375
feathers projecting over 41
feathers protruding from 284
feathers regulate your 72
feathers resemble those 53
feathers resembling those 78
feathers slightly tied 83
feathers sprouted from 128
feathers stripped from 102
feathery branches into 68
feathery branches over 81
feature analysis during 57
feature analysis grid 97
feature analysis will 50
feature animated film 111
feature apparent from 118
feature articles also 52
feature articles dealing 413
feature articles during 48
feature articles from 1688
feature articles have 840
feature articles like 114
feature articles such 191
feature articles were 993
feature articles will 155
feature borrowed from 1824
feature children from 46
feature commonly seen 216
feature commonly used 248
feature concerning these 93
feature concerns what 83
feature deserves more 46
feature designed into 150
feature detection task 213
feature detection theory 244
feature directly from 160
feature directly into 49
feature distinct from 576
feature elements from 59
feature excerpts from 180
feature imported from 81
feature improves their 52
feature insisted upon 205
feature involved here 59
feature observed also 43
feature observed during 103
feature observed from 99
feature observed here 56
feature obtained from 83
feature pictures made 84
feature pictures were 230
feature presents some 282
feature prevails over 55
feature prevents such 53
feature probably will 99
feature products from 202
feature projecting from 74
feature protects your 40
feature provides many 41
feature provides more 140
feature provides some 163
feature remarked upon 111
feature requests from 41
feature requires more 98
feature requires only 44
feature requires some 103
feature resulted from 155
feature retained from 124
feature scantily clad 324
feature scarcely less 91
feature selected from 42
feature selection from 303
feature selection have 161
feature selection must 98
feature selection step 333
feature selection task 99
feature selection were 116
feature selection when 42
feature selection will 144
feature separate from 121
feature separating these 46
feature slightly more 87
feature somewhat more 42
feature underlying these 61
featuring articles from 96
featuring articles such 42
featuring children from 57
featuring episodes from 58
featuring everyone from 101
featuring excerpts from 276
featuring exhibits from 41
featuring extracts from 100
featuring musicians from 96
featuring products from 76
featuring scantily clad 624
fecund conjugal life 76
feeble american army 68
feeble attempts during 46
feeble attempts have 367
feeble attempts made 337
feeble attempts upon 44
feeble attempts were 1200
feeble attempts will 102
feeble authority made 71
feeble authority over 157
feeble barriers were 49
feeble beginnings from 73
feeble childish life 46
feeble children from 40
feeble colonies having 54
feeble colonies into 41
feeble condition from 112
feeble condition were 102
feeble creatures like 57
feeble currents will 45
feeble electric bulb 96
feeble emanation from 43
feeble garrison having 40
feeble garrison there 50
feeble garrison were 42
feeble glimmering over 56
feeble glimmering upon 47
feeble instinct from 53
feeble judgment must 53
feeble kerosene lamp 43
feeble nebulous gleam 82
feeble palisade work 44
feeble pamphlet into 41
feeble physical health 40
feeble pressure from 70
feeble pressure upon 57
feeble protests from 186
feeble protests were 196
feeble remnants from 66
feeble response from 279
feeble security when 65
feeble shoulder from 48
feeble sputtering fire 66
feeble stimulus will 50
feebly alkaline media 59
feebly facetious name 64
feebly indicating will 42
feebly luminous rays 59
feebly shadowed forth 69
feebly staggering along 99
feebly struggling life 43
feebly tottered along 133
feebly tottered into 42
feeder channels from 83
feeder patterns from 42
feeder services from 397
feeder services into 149
feeder services were 123
feeder services will 108
feedings directly into 139
feelings actually were 108
feelings affected their 73
feelings anywhere else 105
feelings children have 276
feelings concealed from 65
feelings concealed what 44
feelings concerning life 141
feelings concerning other 42
feelings concerning self 47
feelings concerning some 57
feelings concerning such 81
feelings concerning their 907
feelings concerning these 236
feelings concerning those 104
feelings concerning what 237
feelings concerning your 237
feelings contains more 46
feelings continue into 41
feelings depended upon 50
feelings detached from 72
feelings differed from 106
feelings directly into 120
feelings directly when 52
feelings disappear when 81
feelings distinct from 162
feelings divorced from 66
feelings dominate your 45
feelings elicited from 54
feelings emanated from 45
feelings enhanced when 96
feelings entirely fall 54
feelings entirely from 41
feelings excluded from 67
feelings exploded into 45
feelings extended even 89
feelings hardened into 46
feelings increased when 57
feelings involved here 80
feelings involved were 106
feelings involved when 77
feelings literary form 75
feelings mirrored those 45
feelings obtained from 62
feelings obviously hurt 46
feelings occurred during 50
feelings occurred when 66
feelings operated upon 47
feelings patients have 73
feelings pertaining only 52
feelings prevailing among 122
feelings probably have 80
feelings probably were 126
feelings probably will 80
feelings proceeding from 51
feelings profound from 46
feelings received from 86
feelings recoiled from 80
feelings remained high 46
feelings rendered more 137
feelings resemble those 233
feelings resembling those 66
feelings respecting their 184
feelings respecting these 76
feelings respecting your 46
feelings resulted from 340
feelings returned when 44
feelings revolted from 134
feelings scarcely less 152
feelings separate from 365
feelings somewhat akin 359
feelings somewhat like 103
feelings somewhat more 125
feelings students have 115
feelings suffered from 40
feelings surfaced when 81
feelings trampled upon 54
feelings underlying their 90
feelings underlying these 84
feelings underlying what 43
feelings vanished when 40
feelings wherewith pius 46
feigning surprise when 88
fellow actually felt 41
fellow actually went 89
fellow africans from 212
fellow africans have 46
fellow africans into 82
fellow africans were 166
fellow american from 55
fellow american jews 140
fellow american john 42
fellow american poets 46
fellow apostles were 208
fellow boarders were 213
fellow boarders will 40
fellow burghers were 59
fellow canadians were 59
fellow captains were 67
fellow captives from 59
fellow captives were 441
fellow catholics from 178
fellow catholics have 53
fellow catholics were 173
fellow catholics will 48
fellow christian baring 57
fellow christian bears 113
fellow christian from 70
fellow citizens acting 90
fellow citizens along 194
fellow citizens also 205
fellow citizens among 119
fellow citizens away 42
fellow citizens back 410
fellow citizens born 52
fellow citizens call 51
fellow citizens came 119
fellow citizens come 81
fellow citizens died 59
fellow citizens down 98
fellow citizens during 489
fellow citizens even 196
fellow citizens ever 182
fellow citizens face 95
fellow citizens feel 200
fellow citizens felt 376
fellow citizens find 117
fellow citizens from 6291
fellow citizens gave 241
fellow citizens give 44
fellow citizens good 176
fellow citizens have 4158
fellow citizens having 77
fellow citizens held 153
fellow citizens here 411
fellow citizens hold 106
fellow citizens into 2286
fellow citizens just 96
fellow citizens knew 130
fellow citizens know 238
fellow citizens lack 69
fellow citizens less 110
fellow citizens like 318
fellow citizens live 248
fellow citizens living 464
fellow citizens look 79
fellow citizens made 202
fellow citizens make 106
fellow citizens more 582
fellow citizens most 50
fellow citizens much 106
fellow citizens must 639
fellow citizens need 113
fellow citizens once 195
fellow citizens only 565
fellow citizens over 602
fellow citizens paid 87
fellow citizens seem 112
fellow citizens sent 76
fellow citizens some 138
fellow citizens soon 53
fellow citizens speak 41
fellow citizens such 91
fellow citizens take 153
fellow citizens their 219
fellow citizens there 530
fellow citizens think 363
fellow citizens those 74
fellow citizens took 204
fellow citizens upon 413
fellow citizens very 189
fellow citizens want 520
fellow citizens well 102
fellow citizens went 61
fellow citizens were 8956
fellow citizens what 734
fellow citizens when 1085
fellow citizens whom 1184
fellow citizens will 2528
fellow citizens wish 76
fellow clansmen from 62
fellow clansmen were 59
fellow climbers were 56
fellow comrades from 47
fellow comrades were 65
fellow convicts were 127
fellow creatures also 72
fellow creatures been 50
fellow creatures born 62
fellow creatures even 48
fellow creatures felt 41
fellow creatures from 1693
fellow creatures have 627
fellow creatures here 106
fellow creatures into 315
fellow creatures lest 55
fellow creatures like 87
fellow creatures live 84
fellow creatures made 47
fellow creatures more 362
fellow creatures must 229
fellow creatures only 170
fellow creatures some 87
fellow creatures such 82
fellow creatures there 56
fellow creatures upon 113
fellow creatures were 792
fellow creatures what 147
fellow creatures when 167
fellow creatures whom 220
fellow creatures will 831
fellow creatures wise 65
fellow cripples over 77
fellow delegate from 284
fellow delegate john 68
fellow democrat from 111
fellow democrat john 49
fellow departed from 62
fellow deputies from 51
fellow deputies were 74
fellow deserves nothing 40
fellow employee during 55
fellow employee from 97
fellow employee told 49
fellow employee went 82
fellow employee were 62
fellow employee when 62
fellow employee whom 43
fellow employee will 77
fellow engineers were 115
fellow escapees from 69
fellow escapees were 65
fellow europeans from 53
fellow europeans were 119
fellow fighters were 66
fellow fighters will 61
fellow freshmen were 54
fellow fugitive from 74
fellow gamblers were 40
fellow generals from 40
fellow generals were 216
fellow graduate from 147
fellow hostages were 100
fellow impudent upon 111
fellow insisted upon 148
fellow justices there 43
fellow justices were 190
fellow laborers from 46
fellow laborers were 207
fellow liberals were 183
fellow managers were 108
fellow migrants from 210
fellow monarchs were 57
fellow murmured some 66
fellow musicians from 108
fellow musicians have 79
fellow musicians like 139
fellow musicians such 49
fellow musicians were 342
fellow nationals from 91
fellow nationals have 51
fellow nationals into 50
fellow nationals living 98
fellow nationals were 87
fellow nigerians from 42
fellow novelist john 59
fellow officers also 81
fellow officers back 42
fellow officers came 151
fellow officers during 169
fellow officers even 46
fellow officers ever 40
fellow officers felt 319
fellow officers from 673
fellow officers gave 88
fellow officers have 292
fellow officers held 45
fellow officers into 96
fellow officers knew 175
fellow officers know 46
fellow officers left 43
fellow officers like 108
fellow officers made 148
fellow officers must 87
fellow officers only 40
fellow officers over 159
fellow officers said 146
fellow officers there 141
fellow officers told 160
fellow officers took 134
fellow officers used 41
fellow officers went 89
fellow officers were 6978
fellow officers what 113
fellow officers when 314
fellow officers whom 68
fellow officers will 228
fellow officials were 142
fellow painters were 80
fellow passenger came 61
fellow passenger during 56
fellow passenger from 468
fellow passenger gave 46
fellow passenger said 169
fellow passenger told 196
fellow passenger took 43
fellow passenger what 135
fellow passenger when 52
fellow passenger whom 72
fellow patients from 58
fellow patients have 68
fellow patients were 347
fellow patients when 43
fellow pilgrims from 107
fellow pilgrims have 49
fellow pilgrims were 178
fellow planters were 90
fellow plotters were 137
fellow preachers were 88
fellow prisoner during 130
fellow prisoner from 193
fellow prisoner john 45
fellow prisoner said 69
fellow prisoner some 55
fellow prisoner told 88
fellow prisoner were 96
fellow prisoner whom 107
fellow prisoner will 54
fellow produced were 58
fellow puritans were 57
fellow radicals felt 42
fellow radicals were 177
fellow recruits were 253
fellow refugees from 383
fellow refugees were 153
fellow religious were 45
fellow remained till 67
fellow reporter from 50
fellow returned from 67
fellow returned home 81
fellow romantic poets 58
fellow scholars from 103
fellow scholars have 144
fellow scholars were 190
fellow scholars will 75
fellow senators from 63
fellow senators were 263
fellow sentient beings 362
fellow servants also 558
fellow servants during 41
fellow servants from 53
fellow servants have 62
fellow servants were 262
fellow settlers from 58
fellow settlers were 102
fellow soldiers also 52
fellow soldiers came 54
fellow soldiers died 49
fellow soldiers down 46
fellow soldiers during 162
fellow soldiers felt 40
fellow soldiers from 579
fellow soldiers have 192
fellow soldiers into 75
fellow soldiers knew 60
fellow soldiers made 57
fellow soldiers must 51
fellow soldiers took 50
fellow soldiers went 45
fellow soldiers were 1594
fellow soldiers when 132
fellow soldiers whom 61
fellow soldiers will 110
fellow spaniards were 61
fellow staggering along 105
fellow staggering from 53
fellow students along 41
fellow students also 217
fellow students among 41
fellow students back 93
fellow students came 334
fellow students come 93
fellow students down 42
fellow students during 625
fellow students even 104
fellow students ever 59
fellow students feel 84
fellow students felt 184
fellow students find 64
fellow students from 2799
fellow students gave 200
fellow students give 117
fellow students have 1142
fellow students having 41
fellow students heard 43
fellow students held 61
fellow students here 94
fellow students into 329
fellow students just 93
fellow students kept 59
fellow students knew 461
fellow students know 92
fellow students learn 56
fellow students left 134
fellow students like 450
fellow students look 73
fellow students made 271
fellow students make 106
fellow students more 221
fellow students must 126
fellow students once 50
fellow students only 153
fellow students over 141
fellow students paid 51
fellow students said 178
fellow students seem 131
fellow students some 83
fellow students soon 74
fellow students such 139
fellow students take 56
fellow students taking 42
fellow students talk 41
fellow students their 50
fellow students there 792
fellow students think 128
fellow students told 129
fellow students took 267
fellow students upon 42
fellow students used 192
fellow students very 54
fellow students want 41
fellow students well 129
fellow students went 202
fellow students were 6744
fellow students what 418
fellow students when 1215
fellow students whom 296
fellow students will 965
fellow subjects from 420
fellow subjects have 335
fellow subjects only 44
fellow subjects there 116
fellow subjects upon 124
fellow subjects were 170
fellow subjects when 105
fellow subjects whom 47
fellow subjects will 60
fellow suffered from 106
fellow sufferer from 190
fellow tourists were 100
fellow townsman from 250
fellow townsman john 52
fellow townsman whom 46
fellow townsmen from 487
fellow townsmen gave 45
fellow townsmen have 435
fellow townsmen into 114
fellow townsmen knew 43
fellow townsmen know 272
fellow townsmen must 42
fellow townsmen over 40
fellow townsmen were 601
fellow townsmen when 85
fellow townsmen will 112
fellow trainees were 184
fellow traveler along 119
fellow traveler down 87
fellow traveler during 56
fellow traveler from 267
fellow traveler into 48
fellow traveler john 48
fellow traveler like 40
fellow traveler said 55
fellow traveler told 70
fellow traveler when 54
fellow traveler whom 47
fellow traveler will 40
fellow troopers were 77
fellow trustees were 106
fellow veterans from 46
fellow veterans were 65
fellow victorian poets 49
fellow villager from 73
fellow virginian john 179
fellow voyagers were 156
fellow wandered into 61
fellow washington post 40
felony criminal case 107
felony offenses were 72
female activity areas 69
female activity during 55
female activity rate 1053
female activity were 51
female admirers were 108
female adultery were 52
female affected male 423
female analysts have 48
female ancestor from 48
female arrivals were 49
female artisans were 57
female ascetics were 164
female assembly line 163
female athletics were 44
female attorney from 74
female audience also 48
female audience during 58
female audience from 88
female audience into 74
female audience were 114
female audience when 54
female audience will 53
female authority from 44
female authority over 114
female autonomy have 45
female autonomy were 51
female behaviors such 41
female behaviors were 67
female benefits from 89
female boarders were 47
female branches only 49
female cadavers were 62
female captives also 78
female captives among 44
female captives from 212
female captives into 44
female captives threw 63
female captives were 758
female cardinal flew 42
female carriers also 42
female carriers have 421
female carriers show 111
female carriers were 55
female carriers will 105
female chastity among 90
female chastity from 41
female chastity were 180
female chickens were 50
female children aged 298
female children ages 357
female children also 233
female children among 191
female children born 1378
female children died 98
female children during 125
female children even 72
female children form 87
female children from 1011
female children grow 127
female children have 1074
female children into 368
female children learn 90
female children less 45
female children live 70
female children living 265
female children more 360
female children must 194
female children need 42
female children only 372
female children over 294
female children seem 48
female children show 47
female children take 52
female children tend 142
female children there 172
female children till 51
female children were 3770
female children when 176
female children whom 71
female children will 658
female children work 81
female christian name 191
female citizens from 106
female citizens have 77
female citizens into 60
female citizens over 138
female citizens were 251
female civilians were 40
female clerical help 59
female clerical jobs 84
female clerical work 171
female colleague from 124
female colleges were 137
female companion died 58
female companion during 226
female companion from 219
female companion gave 49
female companion into 76
female companion only 40
female companion were 350
female companion when 80
female companion whom 101
female companion will 81
female comrades were 82
female concerns such 56
female conflict over 81
female consorts were 49
female contacts were 52
female containing eggs 43
female contains from 53
female contains more 104
female contains only 145
female controls were 131
female convents were 112
female converts from 114
female converts were 180
female convicts from 252
female convicts have 114
female convicts sent 84
female convicts were 1232
female costumes were 81
female creatures were 61
female criminal type 159
female customer base 66
female declined from 42
female delegate from 131
female depositing eggs 209
female depositing from 40
female deposits eggs 633
female deposits four 84
female deposits from 426
female deposits many 42
female deposits only 121
female deputies were 71
female descending from 96
female develops from 55
female develops into 129
female deviations from 44
female devotees were 149
female devotees when 43
female differed from 51
female distress were 83
female divinity from 56
female divinity whom 51
female domestic cats 127
female domestic fowl 230
female domestic help 250
female domestic life 84
female domestic pigs 95
female domestic realm 61
female domestic role 249
female domestic work 152
female drinkers were 54
female dropouts from 48
female dropouts were 87
female economic role 71
female education also 239
female education among 845
female education came 81
female education during 313
female education even 70
female education from 251
female education have 472
female education here 56
female education into 108
female education leads 83
female education made 89
female education more 158
female education must 316
female education over 46
female education seem 49
female education there 298
female education took 80
female education upon 53
female education were 1001
female education when 107
female education will 472
female eighteen years 63
female elements have 51
female elements into 57
female elements must 61
female elements were 139
female elephant from 49
female elephant seals 838
female employee during 78
female employee from 292
female employee must 115
female employee over 77
female employee sued 86
female employee took 99
female employee were 74
female employee when 87
female employee will 112
female energies into 60
female energies were 64
female engineers were 78
female entrance into 126
female entrants into 177
female entrants were 45
female equality have 51
female equality were 84
female equality will 42
female exclusion from 748
female exemption from 44
female exhibits only 45
female exhibits some 44
female fighters were 58
female figurine from 710
female figurine made 42
female football fans 69
female freshmen were 50
female functions such 122
female functions were 117
female gamester hold 54
female garments were 61
female genitalia also 87
female genitalia during 147
female genitalia from 162
female genitalia have 657
female genitalia must 53
female genitalia show 158
female genitalia were 525
female genitalia when 50
female genitalia will 122
female genitals during 145
female genitals from 70
female genitals have 153
female genitals into 51
female genitals were 402
female genitals when 96
female genitals will 81
female germinal cell 63
female graduate from 128
female guardians must 57
female guardians were 127
female gymnasts have 105
female gymnasts were 70
female hamsters were 163
female heretics were 70
female heroines were 64
female homicide rate 140
female hormones also 71
female hormones during 286
female hormones from 118
female hormones have 323
female hormones into 122
female hormones like 54
female hormones make 50
female hormones play 132
female hormones seem 40
female hormones such 178
female hormones tend 43
female hormones used 58
female hormones were 231
female hormones when 89
female hormones will 138
female horseshoe crab 171
female hostages were 51
female housefly lays 60
female identity during 73
female identity from 204
female identity have 102
female identity into 93
female identity must 46
female identity were 100
female identity when 79
female identity will 54
female increased from 373
female increases from 43
female incursion into 104
female initiation among 85
female initiation into 102
female initiation rite 462
female injection drug 200
female instinct told 58
female intrusion into 155
female intuition told 80
female kangaroos have 45
female laborers from 62
female laborers have 56
female laborers were 186
female laughter coming 49
female laughter from 109
female literacy also 82
female literacy among 236
female literacy during 133
female literacy from 153
female literacy have 81
female literacy over 59
female literacy rate 13741
female literacy ratio 97
female literacy rose 99
female literacy were 97
female literacy will 59
female literary fame 61
female lunatics were 79
female majority among 122
female managers also 69
female managers from 177
female managers have 383
female managers more 59
female managers tend 129
female managers were 798
female managers will 125
female marriages were 55
female marsupial frog 49
female midwives from 48
female midwives were 187
female migrants aged 70
female migrants also 76
female migrants came 60
female migrants from 1011
female migrants have 340
female migrants into 91
female migrants tend 58
female migrants were 921
female migrants work 83
female migrates down 46
female migrates from 45
female migration from 519
female migration have 71
female migration into 124
female migration rate 231
female milkweed bugs 61
female monarchs were 57
female monastic life 277
female monopoly over 68
female morality among 40
female mosquito fish 69
female mosquito from 43
female mosquito lays 193
female mosquito must 62
female mosquito will 62
female mountain goat 62
female mountain lions 74
female mourners were 155
female multiple mating 271
female musicians from 120
female musicians have 189
female musicians such 41
female musicians were 344
female networks were 107
female newborns were 44
female nobility were 43
female normally lays 118
female novelist from 45
female obtained from 115
female offender four 58
female offender from 43
female officers also 42
female officers from 177
female officers have 314
female officers into 64
female officers more 57
female officers must 65
female officers tend 46
female officers were 1127
female officers will 111
female officials were 136
female painters were 82
female parallel port 154
female parasite lays 55
female parental care 386
female partners also 128
female partners during 173
female partners from 134
female partners have 299
female partners into 46
female partners more 102
female partners must 45
female partners only 69
female partners over 58
female partners tend 47
female partners were 799
female partners when 56
female partners will 77
female passenger from 99
female patients aged 914
female patients also 183
female patients among 147
female patients came 46
female patients coming 45
female patients died 41
female patients during 263
female patients feel 50
female patients felt 50
female patients from 590
female patients have 1269
female patients having 156
female patients into 136
female patients made 40
female patients more 308
female patients must 154
female patients only 508
female patients over 344
female patients ranging 75
female patients seem 67
female patients seen 163
female patients show 62
female patients take 44
female patients taking 134
female patients tend 139
female patients there 399
female patients told 85
female patients took 41
female patients used 53
female patients were 3515
female patients when 261
female patients whom 94
female patients will 287
female pelicans like 47
female performs most 150
female personal name 239
female physical body 66
female physician from 84
female physique also 42
female pilgrims from 196
female pilgrims were 77
female platypus lays 47
female portrait bust 79
female portrait from 81
female portrait heads 61
female preachers were 217
female preferring dark 43
female presence among 132
female presence from 53
female presence into 76
female presence there 42
female primates have 249
female primates were 65
female prisoner from 75
female prisoner whom 81
female probably lays 60
female problems such 102
female problems were 44
female produced from 49
female produces during 47
female produces eggs 490
female produces five 123
female produces four 117
female produces from 383
female produces living 42
female produces many 82
female produces more 430
female produces only 1294
female produces three 95
female produces young 93
female pronouns when 94
female prophets were 150
female provides only 50
female quarters were 71
female received from 65
female receives from 99
female receives more 120
female recovers from 41
female recruits from 93
female recruits have 59
female recruits into 69
female recruits were 289
female refugees from 123
female refugees were 80
female reindeer have 83
female reindeer were 65
female relations among 252
female relations came 58
female relations come 52
female relations during 45
female relations from 264
female relations have 201
female relations into 51
female relations join 63
female relations live 255
female relations must 56
female relations were 766
female relations when 45
female relations will 87
female relative from 156
female relative having 48
female relative into 40
female relative living 331
female relative must 45
female relative such 81
female relative wage 202
female relative were 73
female relative when 41
female relative whom 124
female relative will 116
female religious from 64
female religious life 615
female religious were 208
female reporter from 437
female reporter said 68
female resemble those 183
female resident said 40
female responds more 88
female response during 40
female returned from 41
female romantic leads 86
female romantic love 66
female runaways were 107
female salvation army 90
female scholars from 96
female scholars have 270
female scholars such 59
female scholars were 142
female seclusion were 60
female seminary there 60
female seminary were 60
female senators were 57
female servants also 61
female servants came 144
female servants from 388
female servants have 136
female servants into 66
female servants like 43
female servants living 105
female servants made 51
female servants must 109
female servants only 242
female servants went 85
female servants were 2342
female servants when 53
female servants will 63
female settlers were 53
female shoppers were 56
female silkworm moths 103
female skeleton from 246
female skeleton were 75
female slightly less 258
female soldiers during 48
female soldiers from 115
female soldiers have 139
female soldiers were 552
female soldiers will 42
female solitary bees 52
female solitary wasp 60
female soloists were 41
female somewhat less 346
female somewhat more 89
female specimen from 923
female spinners kept 46
female spinners were 89
female strangers were 59
female strikers were 52
female students aged 202
female students also 446
female students among 116
female students away 53
female students came 275
female students come 120
female students coming 64
female students drop 115
female students during 285
female students even 85
female students face 147
female students feel 175
female students fell 58
female students felt 191
female students find 91
female students from 3318
female students gave 99
female students grew 56
female students have 1877
female students having 137
female students held 44
female students here 47
female students into 605
female students just 48
female students learn 104
female students left 46
female students like 164
female students live 85
female students living 199
female students made 219
female students make 128
female students more 486
female students must 268
female students need 107
female students only 741
female students over 353
female students ranging 46
female students rose 150
female students said 279
female students seem 119
female students show 93
female students speak 56
female students such 54
female students take 143
female students taking 175
female students tend 416
female students there 376
female students told 77
female students took 246
female students used 115
female students want 63
female students wearing 148
female students went 129
female students were 7646
female students when 261
female students whom 82
female students will 570
female students wore 105
female students work 71
female subjects aged 254
female subjects also 90
female subjects during 194
female subjects felt 45
female subjects from 520
female subjects gave 104
female subjects have 422
female subjects here 53
female subjects into 148
female subjects made 73
female subjects more 123
female subjects must 48
female subjects only 440
female subjects over 278
female subjects ranging 115
female subjects rate 87
female subjects said 46
female subjects show 100
female subjects such 70
female subjects tend 67
female subjects there 133
female subjects used 103
female subjects were 3821
female subjects when 153
female subjects will 89
female suffered from 331
female suffrage bill 140
female suffrage came 72
female suffrage during 70
female suffrage from 130
female suffrage have 73
female suffrage into 121
female suffrage must 46
female suffrage only 53
female suffrage were 382
female suffrage when 58
female suffrage will 126
female suicides were 228
female surgical ward 121
female survival rate 113
female survival ratio 69
female suspects were 84
female swimmers from 44
female swimmers were 123
female theologians have 55
female therapist when 44
female therapist will 80
female tourists from 69
female tourists were 91
female tradition from 45
female trainees were 169
female turnover rate 52
female unionists were 53
female vampires were 47
female veterans were 99
female villeins were 72
female visitors from 135
female visitors have 40
female visitors were 304
female visitors will 46
female vocalist from 57
female wanderer came 55
