fan power requirement 499
for easier enforcement 74
for easier illustration 47
for easier installation 539
for easier introduction 58
for easier maintenance 914
for easier manipulation 795
for easier manufacture 59
for easier manufacturing 69
for easier memorization 88
for easier modification 177
for easier organization 93
for easier portability 79
for easier presentation 98
for easier pronunciation 239
for easier recollection 60
for easier replacement 71
for easier reproduction 45
for easier transmission 121
for easier understanding 2856
for easily discernible 46
for easily identifiable 254
for easily transported 45
for easily understanding 75
for easter celebrations 205
for easter festivities 44
for editing convenience 44
for editing manuscripts 45
for editing photographs 70
for eight battleships 56
for eight combinations 66
for eight commodities 66
for eight consecutive 5698
for eight departments 67
for eight dreadnoughts 116
for eight experiments 99
for eight hypothetical 47
for eight independent 123
for eight individuals 194
for eight institutions 56
for eight instruments 498
for eight manufacturing 91
for eight missionaries 50
for eight observations 57
for eight occupational 79
for eight professional 52
for eight simultaneous 42
for either accelerated 43
for either acceleration 76
for either achievement 47
for either adolescents 49
for either agriculture 466
for either alternative 3938
for either appointment 63
for either apprehension 47
for either assimilation 48
for either belligerent 865
for either centralized 54
for either certificate 74
for either christianity 76
for either citizenship 49
for either compartment 80
for either compensation 88
for either competitive 97
for either confirmation 129
for either conservation 81
for either consistency 45
for either constituent 86
for either construction 307
for either consultation 128
for either contribution 61
for either convenience 95
for either conventional 355
for either cooperative 61
for either corporations 46
for either denomination 45
for either descriptive 148
for either destructive 65
for either development 305
for either differences 47
for either differential 85
for either distribution 120
for either electricity 64
for either environment 89
for either equilibrium 61
for either eventuality 1198
for either experienced 44
for either fermentation 95
for either fundamental 53
for either governments 80
for either harpsichord 58
for either humanitarian 47
for either illumination 40
for either improvement 158
for either independent 267
for either individuals 1049
for either installation 51
for either instructions 65
for either intermediate 83
for either intervention 83
for either intravenous 155
for either legislative 92
for either longitudinal 89
for either maintenance 471
for either manufacturing 235
for either mathematical 55
for either modification 67
for either occupational 71
for either organization 236
for either originality 65
for either participant 325
for either participating 58
for either performance 532
for either personality 298
for either perspective 83
for either philosopher 57
for either polarization 348
for either possibility 685
for either preliminary 62
for either preoperative 48
for either presentation 63
for either preservation 55
for either presidential 78
for either professional 350
for either progressive 96
for either prophylaxis 122
for either prospective 57
for either protagonist 49
for either protestants 61
for either qualitative 230
for either relationship 50
for either replacement 203
for either reproduction 59
for either republicans 73
for either requirement 42
for either respiratory 43
for either satisfaction 61
for either scholarship 84
for either sentimental 44
for either significant 82
for either simultaneous 60
for either statistical 74
for either subsistence 100
for either substantive 83
for either symmetrical 44
for either synchronous 138
for either temperature 369
for either transmission 219
for either understanding 544
for either verification 64
for elder mistreatment 299
for elite competitors 47
for elite development 65
for elite individuals 65
for elite institutions 112
for elite manipulation 102
for elite performance 132
for elite recruitment 782
for eluding performance 106
for email attachments 118
for email distribution 86
for email newsletters 51
for email notification 91
for email transmission 47
for empty abstractions 46
for empty compliments 86
for empty speculations 40
for enemy infiltration 109
for enemy merchantmen 52
for engaging communities 69
for engaging consultants 121
for engaging conversation 45
for engaging effectively 105
for engaging individuals 74
for engaging professional 42
for engine applications 297
for engine compartment 85
for engine construction 80
for engine development 329
for engine installation 124
for engine maintenance 294
for engine manufacture 79
for engine manufacturing 93
for engine performance 561
for engine replacement 52
for engine temperature 150
for entry eligibility 161
for entry examinations 58
for entry restrictions 106
for equal achievement 111
for equal advancement 45
for equal assessments 42
for equal citizenship 13655
for equal coefficients 51
for equal compensation 213
for equal competitive 50
for equal condemnation 45
for equal contribution 105
for equal deformations 87
for equal development 222
for equal differences 347
for equal distribution 2977
for equal enforcement 77
for equal expenditure 97
for equal frequencies 118
for equal guardianship 64
for equal illumination 219
for equal incremental 46
for equal inheritance 346
for equal intensities 170
for equal involvement 47
for equal opportunity 42372
for equal partnership 565
for equal percentages 100
for equal performance 523
for equal probability 205
for equal professional 64
for equal remuneration 248
for equal resistances 100
for equal satisfaction 63
for equal sensitivity 63
for equal sovereignty 63
for equal temperament 1233
for equal temperature 515
for equal transmission 70
for equal workability 58
for error calculations 45
for error compensation 365
for error minimization 307
for error notification 175
for error performance 69
for error probability 261
for essay assignments 76
for essay development 95
for essay examinations 1022
for ethics consultants 156
for ethics consultation 453
for ethnic antagonisms 44
for ethnic assimilation 119
for ethnic authenticity 89
for ethnic communities 908
for ethnic development 52
for ethnic differences 1338
for ethnic distinctions 79
for ethnic distribution 50
for ethnic homogeneity 184
for ethnic maintenance 71
for ethnic mobilization 537
for ethnic nationalists 66
for ethnic organization 69
for ethnic persistence 67
for ethnic preservation 77
for ethnic restaurants 92
for ethnic sovereignty 43
for ethnic understanding 182
for evading conscription 63
for evening conferences 40
for evening continuation 290
for evening conversation 85
for evening festivities 87
for evening illumination 61
for evening observations 67
for evening performance 115
for event descriptions 64
for event notification 708
for event occurrences 103
for event registration 73
for event sponsorship 58
for every abnormality 50
for every accumulation 50
for every achievement 442
for every adjournment 45
for every advancement 132
for every adventurous 47
for every affirmative 297
for every alternative 2070
for every anniversary 81
for every anticipated 131
for every appointment 1188
for every apprehension 117
for every appropriation 254
for every arbitrarily 79
for every archdeaconry 96
for every arithmetical 73
for every atmospheric 64
for every belligerent 207
for every businessman 246
for every candlestick 51
for every catastrophe 131
for every categorical 91
for every certificate 965
for every championship 56
for every civilization 271
for every commandment 238
for every commentator 60
for every commissioned 135
for every commissioner 65
for every commonplace 40
for every communicant 274
for every compartment 182
for every competitive 155
for every complicated 55
for every complication 71
for every conceivable 41218
for every condemnation 50
for every confederate 334
for every confinement 53
for every congressional 296
for every consecration 98
for every consecutive 366
for every consequence 380
for every conservation 48
for every consignment 339
for every conspicuous 80
for every conspirator 43
for every constituent 494
for every constitution 293
for every construction 488
for every constructor 55
for every consultation 188
for every contaminant 102
for every continental 42
for every continuance 92
for every continuation 54
for every contribution 511
for every contributor 107
for every controversy 70
for every convenience 239
for every conventional 111
for every conversation 400
for every cooperative 115
for every corresponding 336
for every countenance 51
for every crystalline 55
for every delinquency 92
for every deliverable 109
for every deliverance 82
for every demographic 122
for every denomination 648
for every descriptive 162
for every determinate 228
for every development 1596
for every differential 188
for every disaffected 42
for every disagreeable 44
for every discrepancy 93
for every disgruntled 48
for every dispensation 146
for every distinctive 172
for every distinguished 245
for every distributed 54
for every distribution 1341
for every distributor 66
for every disturbance 238
for every electrolyte 138
for every emancipated 58
for every endorsement 67
for every enlargement 108
for every enlightened 211
for every environment 409
for every equilibrium 236
for every equivalence 122
for every established 143
for every eventuality 13022
for every evolutionary 67
for every exaggeration 64
for every expenditure 886
for every experienced 306
for every explanatory 69
for every extravagant 145
for every fundamental 389
for every generalized 70
for every geographical 197
for every grammatical 165
for every handicapped 1016
for every householder 559
for every housekeeper 220
for every humanitarian 91
for every hypothetical 119
for every identifiable 155
for every idiosyncrasy 175
for every illustration 193
for every imaginative 41
for every imperfection 173
for every impertinent 125
for every improvement 1162
for every incompetent 58
for every incremental 255
for every independent 940
for every indiscretion 149
for every infantryman 50
for every inflammation 203
for every installation 531
for every instantiation 383
for every intelligent 1447
for every intermediate 434
for every interpreter 124
for every interruption 106
for every intersection 157
for every intervention 223
for every interviewee 43
for every interviewer 140
for every introduction 46
for every involuntary 57
for every irreducible 164
for every jurisdiction 214
for every legislative 377
for every magnanimous 95
for every maintenance 185
for every manufacture 221
for every manufacturing 683
for every masterpiece 107
for every mathematical 221
for every mathematician 109
for every merchandise 59
for every merchantman 47
for every microscopic 53
for every millisecond 74
for every modification 502
for every notification 91
for every observatory 50
for every obstetrician 45
for every occupational 307
for every opportunity 6983
for every optimization 123
for every organization 3574
for every participant 2445
for every participating 314
for every partnership 102
for every pathological 72
for every pennyweight 84
for every performance 8132
for every permissible 213
for every personality 393
for every perspective 105
for every perturbation 110
for every philosopher 764
for every philosophic 74
for every picturesque 49
for every politically 94
for every possibility 1916
for every practicable 169
for every practitioner 1590
for every praiseworthy 61
for every predecessor 53
for every predicament 42
for every prescription 371
for every presentation 384
for every presidential 294
for every probability 399
for every proclamation 53
for every professional 2666
for every progressive 340
for every prospective 648
for every psychiatrist 127
for every qualitative 69
for every questionable 69
for every radionuclide 84
for every recollection 43
for every recursively 99
for every registration 216
for every relationship 914
for every remembrance 226
for every replacement 174
for every reproachful 81
for every requirement 1118
for every respectable 303
for every responsible 339
for every salesperson 578
for every satisfaction 162
for every scholarship 160
for every schoolchild 194
for every schoolhouse 81
for every shareholder 212
for every significant 1488
for every slaveholder 61
for every sociological 43
for every speculative 72
for every stakeholder 345
for every statistical 147
for every stockholder 111
for every subcategory 98
for every subordinate 462
for every subscription 468
for every substantive 129
for every substitution 997
for every superfluous 115
for every superstition 64
for every supervisory 56
for every symmetrical 61
for every temperament 489
for every temperature 3064
for every tetrahedral 73
for every tetrahedron 47
for every theoretically 61
for every topological 64
for every transformer 45
for every transmission 260
for every transmitted 214
for every transmitter 126
for every transparent 53
for every twelvemonths 89
for every unauthorized 104
for every understanding 342
for every undesirable 342
for every unexplained 42
for every unfavorable 85
for every unfortunate 270
for every unnecessary 177
for every ventricular 78
for every vicissitude 184
for exact calculations 554
for exact coincidence 67
for exact comparisons 257
for exact compensation 104
for exact computations 72
for exact descriptions 91
for exact equilibrium 54
for exact equivalence 84
for exact equivalents 77
for exact experiments 104
for exact instructions 276
for exact localization 259
for exact mathematical 212
for exact measurements 1266
for exact observations 195
for exact particulars 92
for exact percentages 75
for exact performance 103
for exact replacement 80
for exact reproduction 439
for exact scholarship 214
for exact statistical 93
for exact temperature 134
for exact terminology 138
for exact understanding 64
for excel spreadsheets 204
for extra achievement 43
for extra assessments 58
for extra assignments 394
for extra authenticity 44
for extra compensation 2351
for extra construction 63
for extra contractual 50
for extra convenience 179
for extra development 69
for extra electricity 65
for extra expenditure 481
for extra flexibility 211
for extra illumination 76
for extra instruments 67
for extra maintenance 127
for extra nourishment 661
for extra performance 305
for extra professional 56
for extra remuneration 387
for extra sensitivity 128
for facial arrangements 46
for facial augmentation 177
for facial deformities 61
for facial development 62
for facial rejuvenation 1045
for failing effectively 50
for failing enterprises 51
for failing institutions 74
for falling temperature 83
for false certificate 257
for false declarations 308
for false descriptions 54
for false endorsement 247
for false expectations 94
for false implications 90
for false propositions 137
for false registration 300
for fancy restaurants 97
for farming communities 540
for farming development 88
for farming enterprises 98
for farming settlements 40
for fasting hypoglycemia 69
for fatal ventricular 43
for father involvement 301
for father substitutes 73
for fatty degeneration 747
for fatty infiltration 381
for fault calculations 82
for fault localization 482
for fauna conservation 66
for feasting sumptuously 41
for feather development 58
for feeding development 110
for feeding experiments 513
for feeding instructions 51
for feeding intolerance 78
for feeding necessitous 40
for feeling comfortable 247
for feeling differently 59
for feeling discouraged 450
for feeling embarrassed 162
for feeling intimidated 111
for feeling overwhelmed 358
for feeling responsible 106
for felix frankfurter 297
for felix mendelssohn 429
for fence construction 340
for fence impregnable 232
for fence maintenance 46
for fermi acceleration 75
for fetal abnormality 1079
for fetal chromosomal 616
for fetal development 4037
for fetal erythrocytes 103
for fetal intervention 349
for fetal malformation 223
for fetal nourishment 57
for fetal obstructive 130
for fetal presentation 53
for fewer commodities 121
for fewer individuals 54
for fewer instruments 97
for fewer legislators 101
for fewer restrictions 431
for fewer supervisors 40
for fiber applications 153
for fiber distributed 508
for fiber manufacture 110
for fiber transmission 188
for field adjustments 52
for field agriculture 112
for field applications 1523
for field assessments 49
for field assignments 252
for field calculations 135
for field computations 56
for field conservation 102
for field construction 213
for field coordination 81
for field descriptions 62
for field development 550
for field distribution 189
for field enhancement 98
for field enterprises 83
for field examinations 98
for field experiences 1046
for field experiments 1966
for field headquarters 112
for field independent 112
for field installation 515
for field instructors 503
for field instruments 95
for field intensities 217
for field maintenance 434
for field measurements 2255
for field naturalists 57
for field observations 865
for field organization 84
for field performance 251
for field photography 250
for field preservation 55
for field replacement 68
for field supervisors 260
for field transplanting 99
for field verification 190
for fifty consecutive 444
for fifty individuals 48
for fifty locomotives 48
for filling permanently 91
for filling requisitions 63
for filling temporarily 46
for filling thermometers 149
for films distributed 41
for final abandonment 45
for final achievement 73
for final adjournment 517
for final adjudication 2189
for final adjustments 568
for final applications 73
for final appointment 141
for final arbitrament 62
for final arrangements 386
for final assessments 70
for final assimilation 46
for final authorization 381
for final blessedness 51
for final calculations 151
for final citizenship 48
for final commodities 314
for final compensation 71
for final computations 43
for final condemnation 59
for final conferences 60
for final confirmation 1272
for final congressional 67
for final construction 245
for final consultation 122
for final consummation 57
for final coordination 80
for final deliberation 124
for final deliverance 447
for final destinations 59
for final development 420
for final disinfection 107
for final distribution 5671
for final emancipation 494
for final endorsement 240
for final equilibrium 60
for final examinations 2015
for final expenditure 106
for final explanations 112
for final fermentation 48
for final fulfillment 68
for final impenitence 64
for final installation 277
for final instructions 2087
for final legislative 78
for final manufacture 116
for final manufacturing 123
for final measurements 79
for final modification 50
for final observations 53
for final optimization 64
for final organization 88
for final performance 452
for final preparations 718
for final presentation 782
for final preservation 84
for final purification 945
for final ratification 1196
for final refinements 46
for final registration 217
for final reproduction 237
for final satisfaction 95
for final settlements 128
for final statistical 46
for final temperature 92
for final transmission 94
for final transplanting 306
for final understanding 142
for final verification 571
for finding alternative 1644
for finding applications 60
for finding approximate 1482
for finding biographical 44
for finding coefficients 62
for finding combinations 92
for finding compromises 70
for finding consultants 51
for finding correlations 94
for finding corresponding 81
for finding derivatives 356
for finding differences 252
for finding eigenvalues 336
for finding equilibrium 228
for finding explanations 109
for finding fulfillment 285
for finding graphically 49
for finding independent 62
for finding individuals 77
for finding inexpensive 56
for finding intermediate 56
for finding jurisdiction 80
for finding percentages 60
for finding percentiles 113
for finding performance 41
for finding permutations 55
for finding portability 58
for finding probability 69
for finding professional 80
for finding prospective 102
for finding publications 42
for finding reciprocals 105
for finding satisfaction 214
for finding significant 325
for finding simultaneous 47
for finding statistical 75
for finding substitutes 177
for finding underground 84
for finding undervalued 58
for finer adjustments 156
for finer distinctions 528
for finer granularity 136
for finer measurements 45
for finer observations 52
for finer subdivisions 47
for firms contemplating 95
for firms established 147
for firms manufacturing 369
for firms participating 106
for first applications 76
for first appointment 816
for first certificate 305
for first citizenship 72
for first construction 91
for first consultation 81
for first demonstrating 260
for first derivatives 233
for first development 95
for first differences 411
for first examinations 95
for first experiences 80
for first experiments 173
for first installation 50
for first installment 129
for first intercourse 618
for first introduction 266
for first lieutenants 133
for first menstruation 338
for first occurrences 69
for first pennsylvania 64
for first performance 555
for first pregnancies 270
for first presbyterian 379
for first presentation 161
for first professional 80
for first registration 1459
for first transplants 77
for first understanding 172
for fishing communities 388
for fishing enterprises 61
for fitting generalized 317
for fitting probability 44
for fixed applications 155
for fixed coefficients 48
for fixed combinations 47
for fixed compensation 156
for fixed coordinates 44
for fixed deformities 99
for fixed differences 92
for fixed frequencies 215
for fixed installation 204
for fixed investments 486
for fixed manufacturing 1164
for fixed percentages 57
for fixed preferences 46
for fixed restorations 295
for fixed temperature 807
for flame photometric 345
for flame temperature 118
for flash applications 58
for flash calculations 83
for flash distillation 96
for flash photography 957
for fleet development 66
for fleet maintenance 136
for fleet replacement 107
for flesh necessarily 55
for float measurements 41
for flock improvement 46
for flock replacement 116
for floor construction 1465
for floor installation 75
for floor maintenance 78
for flour manufacture 93
for fluid accumulation 459
for fluid distribution 161
for fluid infiltration 51
for fluid maintenance 105
for fluid replacement 3300
for fluid restrictions 68
for fluid temperature 103
for fluid transmission 97
for focal illumination 74
for force calculations 97
for force development 1792
for force distribution 59
for force equilibrium 547
for force improvement 54
for force maintenance 57
for force measurements 317
for force transmission 333
for forcing convergence 115
for forcing frequencies 62
for forcing individuals 64
for forging applications 54
for forging friendships 48
for forming alternative 124
for forming attachments 173
for forming combinations 147
for forming communities 147
for forming conjectures 46
for forming cooperative 96
for forming corporations 126
for forming cylindrical 42
for forming derivatives 75
for forming embankments 63
for forming expectations 406
for forming friendships 1603
for forming governments 132
for forming grammatical 51
for forming identifiers 125
for forming independent 242
for forming intelligent 59
for forming mathematical 54
for forming possessives 215
for forming propositions 85
for forming settlements 126
for forms intermediate 192
for forty consecutive 955
for fourth consecutive 53
for frail individuals 77
for frame construction 2844
for frame transmission 208
for framing constitution 49
for frank conversation 104
for frank explanations 75
for fraud perpetrated 221
for freeing individuals 59
for freer development 107
for freer institutions 90
for freer intercourse 89
for fresh acclamations 51
for fresh achievement 58
for fresh acquisitions 235
for fresh adjustments 45
for fresh advancement 147
for fresh applications 179
for fresh arrangements 263
for fresh blueberries 64
for fresh colonization 49
for fresh combinations 146
for fresh competitors 42
for fresh confirmation 42
for fresh construction 125
for fresh contingencies 57
for fresh conversation 41
for fresh deliberation 62
for fresh depredations 70
for fresh development 258
for fresh differences 111
for fresh discoveries 672
for fresh enterprises 393
for fresh excitements 46
for fresh expenditure 217
for fresh experiences 421
for fresh experiments 244
for fresh explanations 50
for fresh exploitation 449
for fresh explorations 73
for fresh groundwater 87
for fresh hostilities 161
for fresh illumination 46
for fresh importations 73
for fresh inscriptions 106
for fresh institutions 40
for fresh instructions 2810
for fresh intervention 52
for fresh investments 281
for fresh legislative 78
for fresh merchandise 51
for fresh nourishment 81
for fresh observations 143
for fresh opportunity 59
for fresh persecutions 92
for fresh perspective 50
for fresh preparations 166
for fresh recruitment 123
for fresh registration 146
for fresh remittances 42
for fresh settlements 96
for fresh territories 50
for fresh translations 136
for fresh understanding 100
for front illumination 120
for fruit development 605
for fruit preservation 156
for fully accomplishing 52
for fully articulated 41
for fully competitive 50
for fully comprehending 165
for fully descriptive 68
for fully distributed 323
for fully established 146
for fully halogenated 110
for fully illustrated 224
for fully implemented 41
for fully incorporating 44
for fully independent 271
for fully interactive 118
for fully investigating 47
for fully participating 76
for fully professional 62
for fully responsible 126
for fully understanding 2832
for funding applications 194
for funding arrangements 68
for funding conservation 64
for funding construction 92
for funding development 545
for funding eligibility 173
for funding independent 43
for funding institutions 115
for funding investments 56
for funds accumulated 47
for funds appropriated 167
for funds contributed 114
for funds denominated 46
for funds distributed 66
for funds established 99
for funds transferred 187
for fungal colonization 137
for fungal development 195
for fungal peritonitis 69
for fungal prophylaxis 120
for fungus development 82
for fusion applications 485
for fusion development 52
for fusion experiments 376
for fuzzy controllers 547
for gaining advantageous 65
for gaining citizenship 97
for gaining competitive 1242
for gaining credibility 152
for gaining experiences 84
for gaining flexibility 60
for gaining fundamental 54
for gaining immortality 102
for gaining indulgences 165
for gaining perspective 454
for gaining professional 132
for gaining proficiency 271
for gaining qualitative 44
for gaining satisfaction 142
for gaining significant 62
for gaining subsistence 107
for gaining sustainable 60
for gaining unauthorized 116
for gaining understanding 1808
for gamma distribution 157
for gated communities 142
for gauging occupational 124
for gauging performance 156
for genes responsible 155
for genes transcribed 137
for getting appreciative 42
for getting approximate 73
for getting assignments 50
for getting comfortable 112
for getting compensation 114
for getting development 62
for getting discouraged 93
for getting electricity 73
for getting established 195
for getting individuals 178
for getting instructions 61
for getting intoxicated 336
for getting perspective 45
for getting photographs 43
for getting professional 161
for getting reacquainted 53
for getting satisfaction 180
for getting sidetracked 215
for getting significant 53
for getting subscribers 47
for girls corresponding 94
for girls established 662
for girls exclusively 178
for girls represented 56
for given alternative 46
for given applications 592
for given arrangements 46
for given atmospheric 97
for given coefficients 75
for given combinations 246
for given commodities 204
for given compositions 51
for given constraints 132
for given coordinates 91
for given development 43
for given differences 101
for given distribution 89
for given expectations 176
for given expenditure 81
for given frequencies 278
for given geographical 66
for given individuals 915
for given institutions 48
for given observations 96
for given occupational 78
for given percentages 137
for given performance 121
for given preferences 119
for given probability 358
for given statistical 48
for given temperature 1460
for given transactions 68
for glass capillaries 52
for glass compositions 85
for glass manufacture 3336
for glass manufacturing 529
for glass replacement 70
for glass skyscrapers 250
for glass thermometers 46
for glazing applications 84
for glide dislocations 61
for gliding experiments 78
for glory accompanied 58
for golgi localization 62
for gonad development 193
for goods accompanied 46
for goods confiscated 104
for goods contributed 45
for goods deliverable 49
for goods distributed 83
for goods distribution 153
for goods temporarily 62
for goods transferred 338
for goods transmitted 81
for goods transported 617
for goods unavailable 74
for grade advancement 103
for grade differences 56
for grade distribution 58
for grade equivalents 63
for grading assignments 44
for grading commodities 46
for grading examinations 66
for grading performance 93
for graft implantation 66
for graft preservation 89
for graft replacement 64
for grain agriculture 102
for grain development 110
for grain distribution 175
for grain procurement 297
for grain transactions 50
for grand celebrations 96
for grand enterprises 46
for grand festivities 43
for grant applications 1294
for grant development 47
for grant distribution 108
for grant eligibility 173
for graph construction 304
for graph isomorphism 419
for graph manipulation 185
for grating instruments 63
for grave apprehension 328
for grave consultation 70
for grave deliberation 297
for grave emergencies 133
for grazing experiments 66
for greek adolescence 67
for greek agriculture 131
for greek antiquities 102
for greek christianity 169
for greek citizenship 90
for greek civilization 707
for greek colonization 375
for greek communities 70
for greek inscriptions 101
for greek institutions 53
for greek intervention 66
for greek manuscripts 514
for greek mercenaries 93
for greek scholarship 168
for greek terminology 44
for greek translations 52
for greek undertakers 53
for green construction 72
for green consumerism 67
for green development 113
for green electricity 364
for green fluorescent 536
for green wonderlands 50
for gross chromosomal 42
for gross comparisons 129
for gross deformities 82
for gross differences 283
for gross exaggeration 214
for gross expenditure 102
for gross investments 104
for gross malpractice 55
for gross measurements 41
for gross misdemeanors 75
for gross pathological 114
for gross professional 66
for gross superstition 63
for group achievement 398
for group advancement 460
for group applications 81
for group assignments 418
for group brainstorming 298
for group comparisons 1668
for group compositions 97
for group conferences 452
for group construction 50
for group consultation 141
for group conversation 167
for group coordination 170
for group deliberation 338
for group development 2773
for group differences 3942
for group distinctions 48
for group distribution 88
for group empowerment 175
for group enterprises 108
for group experiences 1645
for group experiments 86
for group facilitation 434
for group frequencies 59
for group homogeneity 48
for group improvement 97
for group installation 414
for group interactions 794
for group intervention 298
for group involvement 425
for group maintenance 484
for group measurements 71
for group memberships 88
for group mobilization 339
for group organization 710
for group performance 1681
for group photographs 595
for group polarization 665
for group preferences 61
for group presentation 296
for group preservation 148
for group registration 735
for group replacement 164
for group reservations 370
for group satisfaction 52
for group socialization 61
for group understanding 73
for growing adolescents 74
for growing alternative 43
for growing blueberries 82
for growing cauliflower 44
for growing communities 155
for growing cranberries 63
for growing enterprises 70
for growing houseplants 69
for growing individuals 62
for growing replacement 53
for growing spiritually 106
for growing subsistence 149
for growing transplants 82
for growing watermelons 68
for growth acceleration 156
for growth calculations 60
for growth comparisons 63
for growth constitutes 72
for growth development 62
for growth differences 100
for growth disturbance 186
for growth enhancement 326
for growth established 44
for growth experiences 227
for growth experiments 229
for growth independent 45
for growth investments 73
for growth maintenance 121
for growth measurements 261
for growth modification 106
for growth performance 260
for growth temperature 57
for guest convenience 48
for guest registration 48
for guest satisfaction 96
for guiding development 1257
for guiding individuals 116
for guiding intervention 123
for guiding observations 43
for guiding performance 68
for guiding professional 131
for habit persistence 85
for halting construction 63
for happy combinations 193
for harsh environment 109
for harsh punishments 293
for hasty preparations 54
for hauling commodities 51
for hauling construction 77
for hauling merchandise 143
for healthy adolescents 135
for healthy citizenship 48
for healthy communities 1275
for healthy development 12501
for healthy environment 117
for healthy friendships 45
for healthy individuals 3057
for healthy interactions 50
for healthy maintenance 104
for healthy nourishment 62
for healthy personality 983
for healthy perspiration 61
for healthy pregnancies 118
for healthy psychosocial 90
for healthy relationship 82
for healthy reproduction 148
for healthy socialization 64
for healthy subsistence 105
for hearst publications 97
for hearty commendation 55
for heated controversy 163
for hedging instruments 172
for hedging transactions 378
for helping adolescents 807
for helping communities 261
for helping governments 82
for helping handicapped 509
for helping individuals 2609
for helping institutions 52
for helping instructors 50
for helping professional 59
for helping programmers 69
for helping prospective 108
for helping supervisors 100
for helping traumatized 100
for helping unfortunate 70
for henry plantagenet 81
for hindu communities 58
for hindu institutions 61
for hindu nationalists 178
for holding accessories 46
for holding accountable 205
for holding animalcules 44
for holding christianity 48
for holding clandestine 40
for holding commodities 57
for holding competitions 40
for holding competitive 63
for holding conferences 557
for holding congressional 108
for holding consecrated 50
for holding conversation 59
for holding corporations 188
for holding cylindrical 115
for holding electricity 154
for holding examinations 454
for holding governments 189
for holding independent 52
for holding individuals 294
for holding instructions 115
for holding instruments 171
for holding intercourse 412
for holding intermediate 189
for holding inventories 821
for holding investments 111
for holding legislative 78
for holding merchandise 45
for holding photographs 74
for holding plebiscites 50
for holding pluralities 52
for holding preliminary 57
for holding presidential 57
for holding referendums 84
for holding responsible 116
for holding simultaneous 143
for holding tournaments 94
for holding unauthorized 126
for homes constructed 51
for honda motorcycles 61
for hosting applications 49
for hotel construction 623
for hotel development 556
for hotel proprietors 46
for hotel registration 46
for hotel reservations 1875
for hotel restaurants 78
for hours contemplating 411
for hours contentedly 51
for hours undisturbed 322
for house construction 35159
for house illumination 120
for house improvement 260
for house maintenance 183
for house republicans 551
for housing applications 56
for housing arrangements 86
for housing assignments 62
for housing constructed 79
for housing construction 18078
for housing departments 73
for housing development 11345
for housing distribution 46
for housing expenditure 234
for housing improvement 890
for housing individuals 71
for housing investments 282
for housing maintenance 309
for housing subdivisions 72
for housing transactions 57
for human achievement 1175
for human adjustments 57
for human advancement 4050
for human agriculture 72
for human annihilation 87
for human applications 409
for human apprehension 193
for human appropriation 107
for human arrangements 52
for human assimilation 76
for human attachments 174
for human authenticity 311
for human benevolence 88
for human blessedness 72
for human calculations 221
for human carcinogens 94
for human chromosomes 2401
for human civilization 1952
for human colonization 382
for human communities 1306
for human compositions 45
for human comradeship 74
for human conservation 210
for human consistency 87
for human constitution 45
for human construction 101
for human consumptions 72
for human contentment 68
for human convenience 1171
for human conversation 370
for human countenance 88
for human creativeness 56
for human degeneration 54
for human deliberation 70
for human deliverance 118
for human development 111860
for human differences 800
for human discernment 54
for human disturbance 107
for human emancipation 2622
for human empowerment 121
for human enhancement 255
for human enslavement 62
for human enterprises 66
for human environment 730
for human erythrocytes 560
for human evolutionary 802
for human expectations 334
for human experiences 287
for human experiments 378
for human exploitation 5319
for human fallibility 775
for human fibroblasts 365
for human flexibility 84
for human foolishness 41
for human forgiveness 128
for human friendships 149
for human fulfillment 5001
for human geneticists 138
for human governments 174
for human helpfulness 84
for human hypertension 162
for human immortality 689
for human immunization 1142
for human imperfection 585
for human implantation 352
for human improvement 6681
for human individuals 838
for human infertility 377
for human infirmities 672
for human inhabitants 622
for human institutions 1072
for human interactions 826
for human intercourse 1813
for human interleukin 852
for human intervention 8543
for human involvement 585
for human legislators 44
for human livelihoods 72
for human lymphocytes 519
for human macrophages 79
for human maintenance 115
for human manipulation 466
for human merchandise 97
for human misfortunes 118
for human modification 252
for human necessities 213
for human nourishment 735
for human omnipotence 110
for human organization 404
for human performance 3009
for human personality 5704
for human portraiture 74
for human possibility 201
for human potentiality 86
for human preferences 107
for human prescription 223
for human preservation 96
for human programmers 175
for human recombinant 198
for human regeneration 555
for human relatedness 723
for human relationship 861
for human reproduction 4040
for human respiratory 306
for human satisfaction 697
for human selfishness 295
for human sensibility 96
for human sensitivity 148
for human settlements 14302
for human socialization 116
for human sovereignty 50
for human spaceflight 713
for human spermatozoa 241
for human spontaneity 99
for human stewardship 44
for human subsistence 4257
for human therapeutics 116
for human togetherness 127
for human traffickers 71
for human transactions 81
for human transfusions 60
for human translators 206
for human transmission 59
for human transplants 330
for human understanding 12069
for human unhappiness 412
for human ventricular 46
for human verification 49
for humus accumulation 75
for hunger organization 216
for hunting territories 122
for hurling projectiles 129
for hydro development 217
for hydro electricity 44
for image applications 81
for image construction 200
for image descriptions 48
for image development 140
for image digitization 180
for image distribution 97
for image enhancement 4532
for image enlargement 110
for image improvement 113
for image intensifier 257
for image manipulation 1069
for image modification 94
for image optimization 142
for image presentation 138
for image registration 1411
for image reproduction 390
for image segmentation 8350
for image transmission 812
for image understanding 1899
for image verification 223
for imaging applications 1088
for imaging examinations 44
for imaging experiments 153
for imaging inflammation 83
for imago relationship 149
for index calculations 64
