far differently constituted 101
for politically unprotected 63
for polymorphic ventricular 64
for pornography distributed 71
for practically exterminating 91
for precipitating hostilities 51
for preclinical development 213
for predictable differences 49
for predictable performance 94
for preferential accumulation 43
for preferential arrangements 297
for preferential development 79
for preferential localization 48
for preferential transmission 47
for pregnancies complicated 257
for prehistoric agriculture 118
for prehistoric antiquities 46
for prehistoric communities 86
for prehistoric exploitation 45
for prehistoric inhabitants 74
for prehistoric settlements 79
for prehistoric subsistence 352
for preliminary adjustments 50
for preliminary arrangements 152
for preliminary assessments 195
for preliminary bombardment 62
for preliminary calculations 956
for preliminary comparisons 65
for preliminary computations 132
for preliminary conferences 118
for preliminary construction 285
for preliminary consultation 158
for preliminary conversation 47
for preliminary deliberation 64
for preliminary development 319
for preliminary distribution 773
for preliminary examinations 366
for preliminary experiments 629
for preliminary explanations 85
for preliminary explorations 71
for preliminary fractionation 57
for preliminary instructions 91
for preliminary measurements 99
for preliminary observations 185
for preliminary organization 137
for preliminary performance 71
for preliminary preparations 128
for preliminary purification 204
for preliminary registration 169
for preliminary statistical 53
for preoperative chemotherapy 340
for preoperative consultation 46
for preoperative disinfection 98
for preoperative localization 578
for preoperative prophylaxis 107
for preparative applications 386
for preparative experiments 54
for preparative fractionation 79
for preparative purification 111
for presbyterian missionaries 68
for presidential appointment 522
for presidential authorization 44
for presidential coordination 57
for presidential intervention 615
for presidential involvement 114
for presidential performance 155
for presidential preferences 66
for presidential prerogative 105
for pretreatment differences 165
for probability assessments 97
for probability assignments 90
for probability calculations 282
for probability distribution 362
for probationary appointment 47
for problematic interactions 46
for professional accountancy 70
for professional accountants 1365
for professional achievement 1011
for professional advancement 28877
for professional applications 849
for professional appointment 45
for professional assignments 40
for professional astrologers 64
for professional astronomers 704
for professional attainments 73
for professional ballplayers 41
for professional communities 55
for professional compensation 89
for professional conferences 365
for professional construction 89
for professional consultants 171
for professional consultation 627
for professional contribution 58
for professional convenience 54
for professional conversation 57
for professional corporations 614
for professional credibility 139
for professional designations 51
for professional development 151189
for professional disciplines 65
for professional employments 48
for professional enhancement 208
for professional examinations 2112
for professional exploitation 53
for professional footballers 154
for professional fulfillment 389
for professional fundraisers 111
for professional genealogists 72
for professional improvement 3157
for professional individuals 51
for professional installation 131
for professional institutions 118
for professional instructors 45
for professional interactions 117
for professional intervention 1057
for professional involvement 378
for professional journalists 1069
for professional maintenance 56
for professional malpractice 1525
for professional memberships 84
for professional objectivity 84
for professional opportunity 63
for professional organization 281
for professional performance 993
for professional photographs 48
for professional photography 546
for professional playwrights 57
for professional portraiture 85
for professional presentation 107
for professional proficiency 84
for professional programmers 944
for professional prostitutes 105
for professional publications 653
for professional recruitment 82
for professional registration 399
for professional reproduction 64
for professional satisfaction 250
for professional scholarship 51
for professional socialization 234
for professional sociologists 156
for professional speculators 64
for professional tournaments 62
for professional translations 79
for professional translators 351
for professional understanding 80
for proficiency examinations 110
for programmers experienced 61
for progressive accumulation 71
for progressive achievement 80
for progressive advancement 155
for progressive agriculture 166
for progressive christianity 311
for progressive citizenship 102
for progressive civilization 118
for progressive codification 132
for progressive construction 58
for progressive deterioration 283
for progressive development 3876
for progressive disarmament 136
for progressive enlargement 163
for progressive evolutionary 83
for progressive governments 51
for progressive improvement 1081
for progressive intervention 46
for progressive manufacture 75
for progressive mobilization 50
for progressive modification 53
for progressive organization 96
for progressive republicans 97
for progressive respiratory 128
for progressive symptomatic 83
for progressive transmission 322
for progressive ventricular 52
for promiscuous intercourse 216
for proportional differences 105
for proportional distribution 126
for proprietary applications 44
for proprietary institutions 61
for proprietary preparations 52
for prospective advertisers 128
for prospective apprentices 43
for prospective bridegrooms 56
for prospective businessmen 52
for prospective competitors 52
for prospective consultants 61
for prospective contractors 107
for prospective development 219
for prospective franchisees 647
for prospective instructors 65
for prospective investments 40
for prospective journalists 67
for prospective longitudinal 130
for prospective missionaries 134
for prospective presidential 42
for prospective professional 75
for prospective reinsurance 83
for prospective subscribers 78
for prospective supervisors 125
for proterozoic continental 73
for providential deliverance 51
for providential intervention 78
for psychedelic experiences 55
for psychopathic personality 182
for psychosocial development 915
for psychosocial intervention 398
for publishable manuscripts 61
for pyrotechnic compositions 47
for qualitative applications 82
for qualitative assessments 165
for qualitative comparative 58
for qualitative comparisons 385
for qualitative confirmation 118
for qualitative descriptions 176
for qualitative development 129
for qualitative differences 1466
for qualitative disarmament 133
for qualitative distinctions 193
for qualitative examinations 58
for qualitative experiments 127
for qualitative explanations 47
for qualitative improvement 1230
for qualitative interactions 107
for qualitative measurements 192
for qualitative observations 222
for qualitative performance 56
for qualitative understanding 408
for questionable transactions 74
for radiological confirmation 42
for radiological emergencies 71
for radiological examinations 100
for reciprocating compressors 684
for reciprocity arrangements 67
for referendums demonstrate 159
for reflectance measurements 532
for reformatory institutions 45
for regeneration experiments 145
for registration accompanied 68
for registration applications 77
for registration certificate 144
for registration constitutes 48
for registration registration 136
for reinsurance transactions 80
for relationship development 820
for relationship enhancement 193
for relationship improvement 48
for relationship maintenance 280
for relationship satisfaction 281
for renaissance scholarship 315
for replacement construction 50
for replacement investments 119
for repossessed merchandise 54
for resistivity measurements 509
for respectable attainments 80
for respiratory compensation 98
for respiratory emergencies 110
for respiratory involvement 44
for respiratory measurements 148
for respondents interviewed 84
for responsible atmospheric 245
for responsible citizenship 9582
for responsible development 307
for responsible governments 115
for responsible individuals 220
for responsible institutions 45
for responsible involvement 96
for responsible performance 406
for responsible philanthropy 306
for responsible professional 125
for responsible scholarship 55
for responsible stewardship 268
for restructuring agriculture 69
for restructuring enterprises 76
for retroactive adjustments 56
for retroactive compensation 50
for retroactive reinsurance 121
for rotationally symmetrical 74
for scholarship applications 175
for scholarship eligibility 53
for scholarship examinations 226
for schoolhouse construction 382
for scintillating conversation 78
for secondarily generalized 63
for sensitivity calculations 125
for sensitivity coefficients 65
for sensitivity differences 68
for sensitivity enhancement 517
for sensitivity improvement 43
for sensitivity measurements 63
for sentimental attachments 132
for shakespearean performance 55
for sharecropping arrangements 45
for shareholder ratification 163
for significant accumulation 124
for significant achievement 397
for significant adjustments 107
for significant advancement 203
for significant applications 82
for significant breakthroughs 141
for significant coefficients 96
for significant comparisons 118
for significant compensation 42
for significant competitive 61
for significant conservation 42
for significant construction 47
for significant contribution 621
for significant conversation 72
for significant correlations 477
for significant demographic 66
for significant deterioration 79
for significant development 1149
for significant differences 13930
for significant discoveries 134
for significant distinctions 46
for significant divergences 44
for significant enhancement 109
for significant enlargement 47
for significant evolutionary 301
for significant expenditure 46
for significant experiences 86
for significant flexibility 121
for significant fluctuations 123
for significant hypertension 43
for significant improvement 2899
for significant incremental 134
for significant independent 89
for significant individuals 51
for significant interactions 418
for significant intervention 84
for significant investments 213
for significant involvement 272
for significant legislative 67
for significant modification 197
for significant observations 53
for significant percentages 186
for significant performance 259
for significant personality 146
for significant professional 104
for significant qualitative 60
for significant relationship 75
for significant respiratory 57
for significant restrictions 60
for significant restructuring 137
for significant statistical 143
for significant temperature 144
for significant transactions 177
for simultaneous achievement 47
for simultaneous comparisons 88
for simultaneous construction 70
for simultaneous development 435
for simultaneous differential 120
for simultaneous disarmament 154
for simultaneous distribution 151
for simultaneous equilibrium 57
for simultaneous examinations 692
for simultaneous immunization 110
for simultaneous improvement 153
for simultaneous independent 49
for simultaneous introduction 58
for simultaneous localization 204
for simultaneous manipulation 43
for simultaneous measurements 1386
for simultaneous mobilization 155
for simultaneous observations 474
for simultaneous occurrences 47
for simultaneous optimization 156
for simultaneous performance 217
for simultaneous photography 106
for simultaneous presentation 299
for simultaneous purification 57
for simultaneous registration 176
for simultaneous satisfaction 47
for simultaneous segmentation 61
for simultaneous temperature 64
for simultaneous transactions 49
for simultaneous translations 215
for simultaneous transmission 1189
for smallholder agriculture 364
for smallholder development 144
for socialization experiences 158
for sociological experiments 83
for sociological explanations 193
for sociological understanding 269
for southwestern pennsylvania 167
for spaceflight applications 79
for spectacular achievement 85
for spectacular discoveries 51
for spectacular performance 85
for speculative consistency 46
for speculative construction 84
for speculative development 327
for speculative enterprises 203
for speculative investments 507
for speculative manipulation 51
for speculative metaphysics 167
for speculative refinements 45
for speculative transactions 270
for speculative understanding 61
for spherically symmetrical 294
for stakeholder consultation 101
for stakeholder involvement 594
for standardizing permanganate 279
for standardizing terminology 70
for statistical applications 648
for statistical calculations 928
for statistical comparisons 3233
for statistical compilations 122
for statistical computations 388
for statistical confirmation 105
for statistical consistency 77
for statistical consultation 423
for statistical convenience 576
for statistical correlations 263
for statistical descriptions 70
for statistical development 137
for statistical differences 1217
for statistical discrepancy 101
for statistical distribution 219
for statistical equilibrium 370
for statistical experiments 189
for statistical explanations 94
for statistical fluctuations 343
for statistical homogeneity 47
for statistical interactions 120
for statistical manipulation 999
for statistical measurements 124
for statistical optimization 49
for statistical performance 56
for statistical presentation 174
for statistical probability 124
for statistical publications 71
for statistical uncertainty 92
for statistical verification 272
for stereophonic reproduction 143
for stereoscopic photographs 81
for stereoscopic photography 209
for stigmatized individuals 132
for strategical combinations 143
for subcultural differences 51
for subcutaneous implantation 364
for subcutaneous infiltration 87
for subjunctive conditionals 386
for subordinate development 167
for subordinate enterprises 69
for subordinate individuals 67
for subordinate performance 86
for subordinating conjunctions 136
for subsistence agriculture 2503
for subsistence commodities 76
for substandard performance 722
for substantiating instructions 75
for substantive achievement 48
for substantive appointment 56
for substantive citizenship 75
for substantive differences 122
for substantive improvement 80
for substantive observations 87
for superfluous conversation 57
for superlative performance 68
for supermarket distribution 86
for supervisory conferences 175
for supervisory development 172
for supervisory intervention 76
for supervisory jurisdiction 57
for supervisory performance 48
for supplementing conventional 46
for supplementing ineffective 48
for suppressive prophylaxis 71
for susceptible individuals 595
for sustainable agriculture 21096
for sustainable aquaculture 1073
for sustainable biodiversity 55
for sustainable communities 3829
for sustainable competitive 1392
for sustainable conservation 159
for sustainable construction 1065
for sustainable development 363830
for sustainable environment 180
for sustainable exploitation 316
for sustainable groundwater 82
for sustainable improvement 227
for sustainable livelihoods 1515
for sustainable maintenance 77
for sustainable performance 105
for sustainable regeneration 93
for swallowtail butterflies 52
for switchboard instruments 91
for symmetrical arrangements 83
for symmetrical development 166
for symmetrical distribution 53
for symptomatic gallbladder 99
for symptomatic generalized 46
for symptomatic hemorrhoids 68
for symptomatic hypoglycemia 60
for symptomatic improvement 453
for symptomatic individuals 168
for synchronous applications 60
for synchronous demodulation 119
for synchronous interactions 46
for synchronous transmission 993
for synchrotron oscillations 168
for synergistic combinations 46
for synergistic interactions 200
for syntactical correctness 105
for systematizing observations 54
for telegraphic instructions 62
for telegraphic transmission 467
for teleological explanations 274
for temperature adjustments 45
for temperature applications 46
for temperature calculations 150
for temperature coefficients 58
for temperature compensation 2526
for temperature differences 2397
for temperature differential 105
for temperature distribution 839
for temperature equalization 192
for temperature equilibrium 928
for temperature fluctuations 683
for temperature independent 89
for temperature instability 119
for temperature maintenance 257
for temperature measurements 3971
for temperature observations 114
for temperature sensitivity 498
for temperature transducers 52
for tetrahedral coordination 290
for theoretically significant 44
for thermocouple measurements 105
for thermocouple temperature 44
for thermonuclear annihilation 141
for thunderstorm development 239
for topographic applications 52
for topographic measurements 61
for topological optimization 62
for totalitarian governments 138
for transactions consummated 71
for transactions denominated 90
for transformer applications 74
for transgender individuals 126
for transitional arrangements 517
for transitional governments 51
for transmission applications 86
for transmission coefficients 156
for transmission experiments 360
for transmission measurements 800
for transmission performance 50
for transmitted illumination 217
for transmitter applications 159
for transparent backgrounds 41
for transparent transmission 64
for traumatized individuals 183
for tuberculous involvement 48
for tuberculous peritonitis 326
for typographic convenience 51
for typological comparisons 59
for unauthorized appropriation 46
for unauthorized disclosures 327
for unauthorized distribution 82
for unauthorized expenditure 91
for unauthorized individuals 148
for unauthorized interception 73
for unauthorized modification 65
for unauthorized performance 70
for unauthorized reproduction 132
for unauthorized transactions 269
for unavoidable differences 58
for unavoidable infirmities 58
for uncollected receivables 42
for uncommitted transactions 58
for underground applications 178
for underground construction 913
for underground development 178
for underground distribution 299
for underground installation 330
for underground publications 88
for underground transmission 487
for understanding achievement 77
for understanding adolescence 92
for understanding adolescents 161
for understanding agriculture 43
for understanding alternative 252
for understanding applications 56
for understanding atmospheric 116
for understanding biodiversity 145
for understanding bureaucratic 73
for understanding christianity 298
for understanding citizenship 99
for understanding communities 130
for understanding comparative 60
for understanding competitive 158
for understanding complicated 277
for understanding congressional 95
for understanding conservation 85
for understanding cooperative 42
for understanding coordination 42
for understanding delinquency 103
for understanding demographic 140
for understanding development 1019
for understanding differences 1436
for understanding differential 124
for understanding dissociative 84
for understanding distributed 52
for understanding distribution 43
for understanding electricity 57
for understanding environment 49
for understanding evolutionary 594
for understanding experiences 133
for understanding fluctuations 68
for understanding fundamental 381
for understanding generational 45
for understanding geographical 68
for understanding grammatical 45
for understanding individuals 484
for understanding inheritance 43
for understanding institutions 103
for understanding intelligent 106
for understanding interactions 335
for understanding interactive 48
for understanding intervention 46
for understanding kierkegaard 95
for understanding legislative 57
for understanding masculinity 80
for understanding mathematical 211
for understanding motivational 90
for understanding occupational 160
for understanding organization 204
for understanding pathogenesis 79
for understanding pathological 80
for understanding performance 643
for understanding personality 2693
for understanding prehistoric 391
for understanding presidential 85
for understanding probability 86
for understanding professional 165
for understanding psychosocial 77
for understanding qualitative 79
for understanding relationship 188
for understanding renaissance 48
for understanding significant 116
for understanding socialization 114
for understanding statistical 137
for understanding subsistence 46
for understanding sustainable 58
for understanding transactions 140
for undesirable interactions 47
for undistorted transmission 54
for undisturbed communities 56
for undisturbed development 67
for unequivocal confirmation 47
for unexplained differences 48
for unexplained infertility 759
for unfavorable comparisons 48
for unfortunate individuals 181
for unfulfilled expectations 114
for unimportant differences 54
for unnecessary commodities 41
for unnecessary complication 46
for unnecessary compliments 50
for unnecessary conversation 63
for unnecessary expenditure 158
for unorganized individuals 47
for unprotected intercourse 326
for unpublished manuscripts 372
for unqualified condemnation 83
for unqualified emancipation 103
for unqualified individuals 103
for unreasonable accumulation 126
for unreasonable compensation 114
for unreasonable disturbance 186
for unreasonable expectations 96
for unscheduled maintenance 363
for unsolicited manuscripts 1656
for unspecified instruments 201
for ventricular enlargement 285
for ventricular fibrillation 8520
for ventricular hypertrophy 532
for voluntarily participating 65
