labeling bears any statement 72
loaded down with furniture 116
loaded down with groceries 273
loaded down with household 225
loaded down with mortgages 55
loaded down with ornaments 77
loaded down with overcoats 70
loaded down with passengers 146
loaded down with provisions 337
loaded down with purchases 89
loaded down with souvenirs 63
loaded down with suitcases 219
loaded down with traditions 65
loaded high with household 86
loaded into any available 80
loaded only with gunpowder 51
locked away and forgotten 415
locked away for centuries 54
locked away for safekeeping 192
locked door that separated 130
locker room that afternoon 82
lodged during his residence 80
lodgings late that afternoon 42
lonely young men themselves 52
longest time for completion 124
longest time for production 46
looked angry and disgusted 40
looked angry and resentful 50
looked away and continued 751
looked away and pretended 862
looked away and swallowed 211
looked away and whispered 82
looked back and continued 45
looked back and described 82
looked back and evaluated 55
looked back and exclaimed 46
looked back and hesitated 75
looked back and perceived 102
looked back and reflected 113
looked back and regretted 123
looked back and shuddered 44
looked back and whispered 78
looked back with admiration 371
looked back with amazement 102
looked back with amusement 168
looked back with gratitude 464
looked back with nostalgic 168
looked back with regretful 58
looked back with reverence 194
looked back with veneration 75
looked bleak and cheerless 82
looked bleak and uncertain 44
looked busy and important 44
looked calm and collected 230
looked calm and confident 144
looked calm and dignified 69
looked calm and unruffled 52
looked clean and wholesome 84
looked cold and cheerless 146
looked cold and miserable 172
looked cool and collected 202
looked cool and confident 66
looked cool and unruffled 137
looked dark and cheerless 47
looked dark and frightful 98
looked dark and mysterious 227
looked dark and uncertain 66
looked down and carefully 62
looked down and continued 233
looked down and exclaimed 96
looked down and hesitated 96
looked down and perceived 56
looked down and pretended 139
looked down and scratched 108
looked down and shuddered 98
looked down and swallowed 84
looked down and whispered 108
looked down for centuries 57
looked down with admiration 55
looked down with amazement 78
looked down with amusement 47
looked down with compassion 267
looked down with imperfect 111
looked down with ineffable 81
looked down with prodigious 40
looked down with sovereign 75
looked eager and expectant 45
looked fine and soldierly 58
looked firm and confident 71
looked forth with perpetual 65
looked from one detective 133
looked hurt and indignant 42
looked hurt and mortified 46
looked hurt and surprised 237
looked into and corrected 83
looked into and discussed 54
looked into and necessary 102
looked into and rectified 159
looked into and redressed 66
looked into and thoroughly 41
looked into her bloodshot 50
looked into her concerned 46
looked into her terrified 52
looked into her wineglass 45
looked into his bloodshot 122
looked into his concerned 90
looked into his wineglass 52
looked into his wonderful 45
looked into this carefully 53
looked less than convinced 275
looked less than delighted 57
looked less than impressed 85
looked like being fulfilled 56
looked like his handwriting 59
looked like old parchment 57
looked like one altogether 42
looked like one continued 192
looked like one possessed 207
looked like raw hamburger 181
looked like that sometimes 43
looked like that yesterday 58
looked like they contained 56
looked like two centuries 51
looked like two different 115
looked like two immensely 79
looked more than surprised 164
looked more than suspicious 49
looked over and commented 42
looked over and corrected 586
looked over and discussed 131
looked over both shoulders 328
looked over her handiwork 48
looked over her shoulders 374
looked over her sunglasses 42
looked over his collection 116
looked over his handiwork 51
looked over his newspaper 124
looked over his shoulders 607
looked over our shoulders 800
looked over them carefully 119
looked pale and depressed 260
looked pale and disturbed 101
looked pale and exhausted 800
looked pale and miserable 290
looked pale and sleepless 40
looked pale and sorrowful 56
looked pale and terrified 79
looked pale and thoughtful 60
looked pale and tremulous 91
looked pale and uncertain 55
looked poor and miserable 60
looked sick and exhausted 52
looked sick and miserable 63
looked smug and satisfied 97
looked upon all americans 44
looked upon all opposition 50
looked upon all political 48
looked upon and denounced 42
looked upon and described 83
looked upon and respected 189
looked upon for centuries 66
looked upon for leadership 71
looked upon her complaint 40
looked upon her spiritual 47
looked upon him favorably 41
looked upon him wonderingly 41
looked upon his childhood 56
looked upon his connection 57
looked upon his daughters 102
looked upon his departure 222
looked upon his disciples 54
looked upon his domination 43
looked upon his handiwork 172
looked upon his merciless 43
looked upon his nakedness 49
looked upon his profession 129
looked upon his struggles 43
looked upon his sumptuous 52
looked upon his venerable 44
looked upon its completion 45
looked upon its existence 61
looked upon our interview 84
looked upon san francisco 51
looked upon that wonderful 127
looked upon this agreement 55
looked upon this expedition 71
looked upon this exquisite 49
looked upon this resolution 55
looked upon this spectacle 67
looked upon this sumptuous 429
looked upon this wonderful 54
looked upon too favorably 53
looked upon with admiration 2158
looked upon with amazement 316
looked upon with amusement 212
looked upon with compassion 354
looked upon with contumely 207
looked upon with different 136
looked upon with gratitude 99
looked upon with hostility 752
looked upon with jaundiced 42
looked upon with partiality 88
looked upon with prejudice 280
looked upon with reference 99
looked upon with reverence 2160
looked upon with suspicious 276
looked upon with tolerance 203
looked upon with toleration 51
looked upon with uneasiness 206
looked upon with universal 207
looked upon with veneration 958
looked weary and exhausted 45
looked wild and neglected 55
looked worn and exhausted 80
looked young and energetic 46
loomed dark and mysterious 87
looped over her shoulders 110
looped over his shoulders 140
loosed from all restraint 83
loosed from her infirmity 87
loosed from his shoulders 72
lorded over and possessed 61
losses from its operations 64
losses over long distances 85
losses vary with frequency 66
losses were being inflicted 56
losses were being sustained 122
losses were due primarily 90
losses were not available 51
losses were not excessive 169
losses were not sustained 66
louder here than elsewhere 126
loudly upon his associates 119
loudly upon his companions 68
lovely arms and shoulders 63
lovely hand she stretched 134
lovely neck and shoulders 223
lovely rose had blossomed 63
lovely sons and daughters 44
lovely wife and daughters 72
lovers when they recognize 176
lowering their own standards 100
lowest dose that maintains 209
lumber from new brunswick 56
lumber sold and delivered 66
lumped into one parameter 44
luxury cars and expensive 99
lyrics speak for themselves 43
