lab tests would be 68
long march would be 43
long metal table in 60
long months after the 417
long months alone in 60
long months beneath the 47
long months since he 145
long months since the 184
long months since we 102
long months spent at 64
long months spent in 331
long months under the 74
long months until the 77
long months while the 77
long months within my 54
long morning hours in 46
long morning hours of 173
long morning spent in 88
long morning walks in 40
long motor drive to 44
long necks above the 86
long night after the 62
long night alone in 79
long night began to 70
long night ended at 42
long night hours he 40
long night hours in 110
long night hours of 183
long night march by 48
long night march in 66
long night march on 77
long night march to 170
long night sitting in 60
long night spent in 221
long night spent on 52
long night under the 115
long night until the 135
long night while the 54
long night would be 77
long noses stuck in 43
long notes while the 72
long novel about the 358
long novel based on 82
long novel which he 50
long oaken table in 62
long opening scene of 86
long organ point on 86
long paper about the 44
long paper based on 60
long paper trail of 87
long paper which he 132
long pause after he 73
long pause after it 63
long pause after my 108
long pause after the 600
long pause until the 69
long pause which the 44
long pause while he 796
long pause while my 40
long pause while the 895
long pause while we 135
long pedal point on 123
long pending issue of 45
long people began to 137
long people spend in 48
long people would be 92
long period about the 43
long period acted as 41
long period after an 77
long period after he 58
long period after it 211
long period after the 5240
long period appear to 72
long period based on 61
long period could be 195
long period known as 210
long period makes it 79
long period might be 216
long period point of 210
long period seems to 192
long period since it 70
long period since the 1013
long period spent in 583
long period spent on 45
long period tends to 120
long period under the 798
long period until he 45
long period until it 123
long period until the 517
long period waves in 166
long period waves is 47
long period where the 148
long period where we 46
long period which he 154
long period which is 320
long period which it 99
long period which the 227
long period which we 168
long period while he 56
long period while the 417
long period within the 194
long period would be 634
long phone calls to 177
long piece about it 72
long piece about the 215
long plank table in 55
long plumy tufts of 41
long point which is 54
long polar frost of 99
long polar night of 149
long polar night the 60
long poles above the 44
long poles fixed in 111
long poles fixed to 40
long poles resting on 76
long poles stuck in 126
long poles under the 55
long poles until he 98
long poles which the 48
long prove fatal to 44
long quest after it 41
long queue waiting at 52
long queue waiting to 228
long quiet hours in 168
long quiet hours of 150
long quiet rains of 68
long raged about the 136
long rainy season in 158
long rainy season is 76
long rainy season of 171
long rainy season the 57
long ranges where the 47
long raven locks of 41
long reign began in 40
long reign ended in 362
long reign seems to 52
long rides about the 116
long rides rifle in 64
long rides while the 61
long ridge above the 83
long ridge known as 191
long ridge where the 70
long rifle which he 44
long risen above the 79
long robes falling to 46
long robes reaching to 151
long rocky ridge of 45
long rolling lines of 140
long rolling swell of 104
long rolling waves of 264
long roots which go 52
long round locks of 77
long round piece of 99
long route round the 369
long rural walks on 61
long sandy strip of 55
long scale model of 101
long scarf which he 43
long search after the 157
long search ended in 41
long search found the 58
long search would be 51
long season spent in 67
long season would be 44
long shall dwell in 68
long shall mourn the 57
long shape which go 42
long sharp claws on 43
long sharp horns of 48
long sharp knife in 134
long sharp knife or 56
long sharp knife to 49
long sharp piece of 41
long sharp thorns of 89
long shelf above the 110
long shelf waves by 58
long shiny table in 45
long shirt reaching to 107
long shirt which is 47
long short story by 269
long short story in 152
long short story is 207
long short story of 177
long short story or 559
long short story the 124
long shots where the 53
long shown signs of 226
long sides began to 63
long siege would be 85
long silky hairs at 46
long silky hairs of 46
long silky hairs on 98
long since added to 105
long since asked the 69
long since aware of 258
long since began to 479
long since begun in 129
long since begun the 149
long since begun to 8454
long since bowed to 93
long since built by 138
long since built up 240
long since burst the 91
long since caved in 152
long since ceased as 40
long since ceased in 728
long since ceased on 42
long since ceased the 76
long since ceased to 113100
long since ceded to 211
long since cured me 42
long since cured of 144
long since drawn the 449
long since drawn to 212
long since drawn up 238
long since dried in 97
long since dried on 78
long since dried to 89
long since dried up 3968
long since drunk up 41
long since earned the 414
long since either of 245
long since empty of 152
long since ended by 87
long since ended in 332
long since ended the 115
long since faced the 208
long since faded as 46
long since faded by 109
long since faded in 418
long since faded or 40
long since faded to 864
long since fixed in 172
long since fixed the 126
long since flown the 208
long since flown to 134
long since found an 173
long since found in 240
long since found it 882
long since found the 870
long since found to 361
long since freed of 41
long since given by 406
long since given in 374
long since given it 1154
long since given me 391
long since given my 92
long since given the 908
long since given to 1368
long since given up 44727
long since given us 220
long since grown so 96
long since grown to 931
long since grown up 1323
long since known as 605
long since known by 169
long since known in 310
long since known it 59
long since known of 313
long since known the 253
long since known to 1342
long since lived in 108
long since moved in 42
long since moved on 2969
long since moved the 57
long since moved to 2740
long since moved up 128
long since noted by 466
long since noted the 335
long since ought to 464
long since razed to 131
long since reaped the 46
long since risen in 173
long since risen to 343
long since shown by 526
long since shown me 72
long since shown the 450
long since shown to 500
long since shown us 215
long since slain by 90
long since slept in 170
long since spent the 423
long since split up 143
long since spread to 516
long since sprung up 159
long since swept the 155
long since sworn to 108
long since taken an 195
long since taken by 452
long since taken in 171
long since taken it 210
long since taken my 128
long since taken on 1063
long since taken the 2710
long since taken to 1029
long since taken up 1401
long since taken wing 110
long since thrown by 114
long since thrown in 210
long since thrown it 48
long since thrown me 130
long since thrown the 146
long since thrown up 129
long since tired of 2486
long since tried in 121
long since tried to 468
long since under my 115
long since under the 700
long since upset the 54
long since urged by 44
long since urged the 44
long since vowed to 51
long since walking in 118
long since within the 42
long since would the 112
long since wrote to 256
long skirt reaching to 59
long slabs meeting at 51
long sleek lines of 42
long sleep after the 59
long sleep beneath the 128
long sleep under the 390
long sleep until the 43
long sleep would do 48
long slept under the 58
long slope above the 68
long slope where the 70
long sloping banks of 151
long sloping plain in 44
long smooth curve of 51
long smooth slope of 83
long smooth swell of 105
long snowy ridge of 49
long sound sleep in 63
long space under an 87
long spans where the 121
long spiel about the 93
long spine board is 98
long spine board or 73
long staff nearly as 74
long staff resting on 45
long staff which he 118
long stalk which is 84
long stand alone in 119
long state visit to 66
long steady climb up 54
long steady stream of 69
long steady sweep of 80
long steep climb to 94
long steep climb up 192
long steep ridge of 63
long steep slope of 182
long steep slope to 49
long stems above the 78
long stick which he 253
long stick which is 86
long stiff hairs on 212
long stiff robes of 107
long still hours of 58
long stone steps of 51
long stone steps to 104
long stood alone in 240
long stood still in 117
long story about an 360
long story about it 471
long story about my 175
long story about the 2979
long story based on 54
long story began to 40
long story could be 131
long story might be 90
long story short by 132
long story short he 355
long story short in 57
long story short is 61
long story short it 126
long story short my 57
long story short the 352
long story short we 429
long story under the 52
long story which he 101
long story which is 107
long story which the 59
long story which we 97
long story would be 67
long strip which is 46
long strong piece of 48
long study avail me 55
long study would be 53
long sunny hours of 88
long sunny lapse of 48
long sweep round the 90
long sweet hours of 59
long sweet stream of 68
long swell rolling in 94
long swell rolling up 77
long swept under the 64
long sword which he 150
long table below the 64
long table beneath the 151
long table close to 52
long table could be 91
long table lined on 74
long table running the 94
long table spread in 90
long table stood in 216
long table stood on 68
long table under an 58
long table under the 863
long table where he 190
long table where the 919
long table where we 160
long table which is 44
long table while the 107
long table would be 87
long tails swept the 66
long taken pains to 40
long taken place in 168
long taken pride in 409
long tales about the 110
long talking about the 43
long talks about it 242
long talks about my 65
long talks about the 1109
long talks after the 50
long talks under the 70
long terms began to 72
long terms under the 61
long thinking about it 438
long thinking about the 205
long tidal waves of 52
long times after the 231
long times would be 46
long tongue which is 57
long torso curving at 112
long tract signs in 149
long tract signs of 40
long tract signs or 50
long train after it 77
long train began to 104
long train borne by 112
long train drawn by 63
long train loads of 53
long train rides to 96
long train trips to 67
long train would be 46
long trips about the 46
long tunic about my 86
long tunic reaching to 210
long under water as 184
long under water at 43
long uneasy rolling to 67
long until after the 47
long upper story of 58
long usage under it 48
long vista which he 56
long vowel sound as 179
long vowel sound at 43
long vowel sound in 555
long vowel sound is 255
long vowel sound of 217
long vowel sound or 82
long vowel which is 88
long vowel would be 57
long wagon train of 181
long waiting lines at 522
long waiting lines in 245
long waiting lines of 201
long waiting lines to 157
long waiting lists as 44
long waiting lists at 555
long waiting lists in 879
long waiting lists of 2434
long waiting lists or 364
long waiting lists to 629
long waiting period in 259
long waiting period is 263
long waiting period of 116
long waiting period to 288
long waiting times at 299
long waiting times in 427
long waiting times or 47
long waiting times to 334
long waiting under the 59
long waiting until the 40
long waiting would be 46
long waits while the 194
long walking stick in 64
long walking tours in 137
long walking tours of 125
long walking trips in 42
long walks about the 723
long walks after the 42
long walks alone in 282
long walks alone on 111
long walks alone or 52
long walks round the 122
long walks under the 201
long walks which he 168
long walls built by 54
long walls which he 92
long water opening on 193
long waves breaking on 45
long waves rolling in 151
long waves would be 59
long weeks after the 90
long weeks since he 59
long weeks since the 56
long weeks spent in 90
long weeks while the 71
long which could be 264
long which lives in 46
long which shall be 41
long which would be 97
long while about it 272
long while about the 498
long while after he 558
long while after in 136
long while after it 255
long while after my 128
long while after the 2296
long while after we 94
long while alone in 71
long while beneath the 84
long while getting to 109
long while holding me 230
long while later he 211
long while later the 52
long while looking at 1056
long while looking up 105
long while picking up 110
long while revel in 46
long while since he 957
long while since it 41
long while since my 75
long while since the 459
long while since we 1203
long while staring at 396
long while talking to 63
long while thinking of 185
long while under the 444
long while until he 208
long while until it 74
long while until the 292
long while until we 74
long white apron of 55
long white beards at 47
long white boots in 41
long white cloud of 85
long white cloud the 157
long white curve of 78
long white dress in 81
long white dress of 156
long white dress on 54
long white dress to 44
long white feather in 103
long white fingers as 46
long white fingers at 48
long white fingers in 81
long white fingers of 289
long white fingers on 111
long white fingers to 65
long white front of 121
long white front or 83
long white glove on 53
long white hairs at 89
long white hairs in 81
long white hairs of 145
long white hairs on 673
long white hands in 60
long white hands of 62
long white hands on 99
long white hands to 63
long white horns of 221
long white house on 41
long white lines of 369
long white lines on 57
long white locks of 47
long white piece of 105
long white plume of 124
long white ranks of 52
long white ridge of 81
long white roads of 45
long white robes as 43
long white robes of 323
long white robes on 41
long white sheet of 121
long white shirt of 78
long white staff in 45
long white stick in 50
long white streak of 105
long white strip of 190
long white table in 55
long white tails in 52
long white threads of 73
long white track of 48
long white trail of 77
long white train of 51
long white tunic of 59
long white walls of 80
long winding drive to 84
long winding lines of 92
long within sight of 194
long words bother me 84
long words which he 142
long working hours as 264
long working hours at 251
long working hours by 88
long working hours he 120
long working hours in 1516
long working hours is 242
long working hours of 1248
long working hours on 553
long working hours or 320
long working hours to 283
long would begin to 82
long yarns about the 107
lot about crime in 104
lot about getting the 59
lot about growing up 182
lot about people by 685
lot about people in 231
lot about playing the 53
lot about running the 47
lot about setting up 103
lot about wanting to 152
lot about where he 58
lot about where the 227
lot about where to 54
lot about where we 149
lot about women in 65
lot about working in 61
lot could change in 78
lot could never be 44
lot could still be 71
lot easier after the 50
lot easier later on 98
lot easier since the 41
lot falls holds the 62
lot falls shall be 77
lot fewer people in 46
lot known about the 77
lot lines shall be 269
lot might still be 106
lot right after the 164
lot seems never to 40
lot short sales by 65
lot short sales to 110
lot sizes based on 76
lot sizes equal to 43
lot sizes would be 151
lot still needs to 1003
lot still owned by 51
lot today about the 175
lot until after the 59
lot which could be 158
lot which falls to 184
lot which might be 108
lot which seems to 53
lot which shall be 117
lot which would be 138
lot while growing up 107
lot while working on 44
lot worse after the 48
lot would admit of 53
lot would appear to 129
lot would begin to 78
lot would never be 44
lot would still be 85
low added value of 43
low adobe walls of 54
low alloy steel at 47
low alloy steel in 139
low alloy steel is 159
low alloy steel of 72
low alloy steel to 55
low angles above the 44
low basal level of 478
low basal rates of 75
low basic level of 49
low basic rates of 50
low bench under the 54
low black tents of 89
low blood level of 629
low blood sugar as 588
low blood sugar at 151
low blood sugar by 172
low blood sugar do 43
low blood sugar if 177
low blood sugar in 767
low blood sugar is 1227
low blood sugar of 114
low blood sugar on 152
low blood sugar or 981
low blood sugar to 143
low bluff above the 243
low bluff which is 57
low boiling point at 97
low boiling point in 107
low boiling point is 230
low boiling point it 48
low boiling point of 1314
low boiling point or 66
low boiling point so 154
low boiling point the 46
low boiling point to 108
low breathing notes of 58
low brick altar in 47
low broad rocks at 59
low brown hills of 50
low brown walls of 52
low carts drawn by 63
low caste people as 120
low caste people in 287
low caste people of 215
low caste people to 192
low caste seems to 84
low caste women in 86
low caste women of 45
low ceiling above the 66
low chair close by 110
low chair close to 274
low chair looking up 58
low chair under the 67
low chair where he 44
low chalk hills of 43
low class people in 59
low class people of 49
low cliff above the 178
low cliff which he 52
low cloud above the 57
low cloud cover in 63
low coast lands of 68
low color index is 53
low cooling rates of 42
low costs could be 61
low costs would be 49
low count rates in 40
low count rates of 41
low count rates the 47
low crime rates as 47
low crime rates in 332
low crime rates of 99
low cunning about it 59
low cunning which in 72
low cunning which is 65
low cunning which no 46
low daily doses of 280
low doses appear to 71
low doses could be 70
low doses would be 56
low error rates in 156
low error rates of 115
low error rates on 73
low feeding value of 48
low field region is 73
low field region of 145
low field shift of 49
low field where the 42
low fixed costs of 89
low fixed price of 42
low fixed rates of 64
low flame under the 139
low flame until it 260
low flame until the 1125
low flash point is 55
low flash point of 131
low fluid level in 123
low front vowel in 48
low fusion point of 51
low glass table in 81
low grade fever in 71
low grade fever is 117
low grade fever of 102
low grade fever or 75
low grade rocks of 58
low grade would be 49
low green banks of 71
low green hills in 56
low green hills of 243
low green hills on 49
low green hills to 40
low groan which he 56
low growth rates as 108
low growth rates at 66
low growth rates in 958
low growth rates is 66
low growth rates of 1202
low growth rates or 116
low growth rates the 125
low growth rates to 75
low hands split the 51
low hills about the 102
low hills above the 281
low hills close to 102
low hills could be 45
low hills forming the 140
low hills known as 259
low hills marking the 41
low hills round the 63
low hills stood on 59
low hills where the 282
low hills where we 59
low hills which we 68
low hills within the 49
low hindu caste or 41
low hissing sound by 41
low holding power of 54
low house built of 47
low house faced us 57
low house where the 48
low hovel built of 50
low humming shook the 69
low humming sound in 72
low humming sound of 78
low index faces of 212
low index plane of 66
low indian throne in 72
low iodine value of 79
low italy shall he 69
low labor costs as 237
low labor costs at 41
low labor costs by 54
low labor costs in 798
low labor costs is 90
low labor costs of 269
low labor costs or 146
low labor costs to 265
low landing speed of 55
low lands about the 113
low lands round the 61
low lands where the 205
low lands within the 60
low level above the 121
low level after the 328
low level based on 47
low level below the 75
low level close to 54
low level could be 105
low level doses of 58
low level feeding of 77
low level forms of 57
low level found in 184
low level might be 56
low level piece of 51
low level plain of 52
low level seems to 47
low level since the 261
low level tract of 92
low level under the 155
low level until it 52
low level until the 937
low level waste in 54
low level waste is 75
low level where it 169
low level where the 201
low level which is 254
low level which it 60
low level which the 65
low level while the 185
low level within the 334
low level would be 188
low light burning in 46
low light fails us 52
low light level in 81
low light level is 65
low light level of 86
low light level tv 167
low light under the 52
low logic level is 89
low logic level to 55
low meadow close at 94
low melting point as 195
low melting point at 71
low melting point in 138
low melting point is 562
low melting point it 100
low melting point of 3389
low melting point or 179
low melting point so 196
low melting point the 55
low melting point to 152
low moaning sound as 56
low moaning sound in 70
low moaning sound of 80
low molar ratios of 122
low money price of 526
low money rates in 76
low money rates of 69
low money wages in 55
low moral level of 306
low moral plane of 40
low moral state of 247
low noise level at 51
low noise level in 220
low noise level is 235
low noise level of 324
low orbit about the 44
low order bytes of 72
low order digit is 49
low order digit of 106
low order model is 58
low order modes of 56
low order terms in 67
low order terms of 50
low peaked porch in 70
low phase noise is 66
low pitch which is 45
low place above the 131
low place given to 58
low place where it 50
low place where the 205
low place which it 91
low plain where the 56
low point about the 69
low point after the 230
low point since the 53
low point under an 66
low point under the 82
low point until the 53
low point where he 52
low point where it 71
low point where the 261
low point which is 64
low point within the 61
low point would be 63
low power field of 145
low power laser is 48
low power level in 49
low power level is 68
low power level of 137
low power level to 42
low power under the 112
low power would be 57
low price after the 53
low price based on 72
low price could be 139
low price fixed by 190
low price given by 66
low price level as 48
low price level in 150
low price level is 122
low price level of 205
low price makes it 282
low price makes the 47
low price might be 115
low price seems to 57
low price tends to 70
low price under the 178
low price which he 224
low price which is 143
low price which it 60
low price which the 243
low price while the 94
low price within the 67
low price would be 279
low quick voice to 56
low railing round the 89
low ranch house of 64
low ranking given to 138
low rates based on 47
low rates could be 109
low rates fixed by 80
low rates found in 182
low rates given to 67
low rates might be 56
low rates under the 67
low rates where the 41
low rates which the 99
low rates would be 163
low ratings given by 46
low ratings given to 112
low resting level of 62
low ridge above the 233
low ridge close to 56
low ridge forming the 55
low ridge known as 144
low ridge where the 121
low ridge which is 71
low rocking chair by 59
low rocky hills in 60
low rocky hills of 73
low rocky hills on 43
low rocky hills to 51
low rolling hills in 102
low rolling hills of 426
low rolling hills on 63
low rolling hills to 116
low round hills on 41
low round table in 132
low round table on 47
low running costs of 100
low sales price of 56
low sandy coast of 128
low sandy point of 145
low sandy point on 58
low sandy shore of 137
low sandy tongue of 46
low savings rates in 90
low savings rates of 46
low score could be 44
low score would be 112
low selling price in 54
low selling price is 43
low selling price of 387
low selling price on 74
low sense which we 162
low serum level of 507
low shall unite in 111
low shelf under the 51
low shelf where the 64
low shore where the 44
low shrub growing in 54
low shrub layer of 59
low skill level in 87
low skill level of 311
low social class in 128
low social class is 209
low social class of 105
low social class or 123
low social class to 72
low social level of 233
low social rates of 77
low social value of 102
low social value on 54
low sound would be 53
low speed makes it 48
low speed until it 185
low speed until the 1269
low speed where the 51
low speed while the 47
low speed would be 69
low sperm count in 250
low sperm count is 263
low sperm count or 704
low sperm count to 60
low spots where the 130
low state until the 59
low stone bench in 44
low stone walls at 57
low stone walls in 114
low stone walls of 273
low stone walls on 175
low stone walls or 141
low stone walls to 105
low stool close by 93
low stool close to 513
low stool under the 51
low stool while the 42
low story above the 52
low sucking sound it 98
low sugar level in 52
low sweet laugh of 161
low sweet music of 78
low sweet sound of 65
low sweet tones of 86
low sweet voice in 47
low sweet voice of 134
low table beneath the 47
low table close to 56
low table stood in 69
low table under the 91
low table where he 114
low table where the 210
low table where we 64
low table which is 57
low tides occur at 105
low tides occur in 85
low tones about my 59
low tones about the 418
low tones after the 44
low tones under the 49
low tones until the 44
low tones while the 136
low total value of 41
low tower above the 66
low trees growing in 44
low until about the 114
low until after the 338
low upper bound on 61
low upper limit of 161
low upper limit on 221
low upper limit to 151
low usage rates of 50
low value added by 49
low value added in 241
low value added to 79
low value after the 63
low value close to 46
low value could be 147
low value found by 44
low value found in 55
low value given by 53
low value given to 222
low value might be 96
low value seems to 40
low value until the 129
low value where the 41
low value which is 213
low value which the 60
low value while the 102
low value within the 58
low value would be 145
low views about the 125
low vines bound to 50
low voice about the 345
low voice after he 43
low voice after the 124
low voice asked if 53
low voice asked me 46
low voice asked the 49
low voice began to 180
low voice broke in 41
low voice broke the 65
low voice close to 226
low voice could be 72
low voice speaking in 47
low voice speaking to 43
low voice spoke to 56
low voice under the 64
low voice which he 79
low voice which is 82
low voice which the 123
low voice while he 76
low voice while the 247
low voice within us 42
low wages based on 47
low wages could be 136
low wages earned by 545
low wages earned in 90
low wages fixed by 44
low wages found in 47
low wages given to 79
low wages might be 59
low wages under the 122
low wages which the 116
low wages while the 70
low wages within the 67
low wages would be 199
low walls built of 80
low water above the 103
low water after the 46
low water below the 51
low water could be 81
low water equal to 68
low water level as 41
low water level at 268
low water level by 55
low water level in 1164
low water level is 287
low water level of 939
low water level on 96
low water level or 112
low water level the 100
low water level to 219
low water lines of 71
low water marks at 52
low water marks in 78
low water marks is 68
low water marks of 214
low water marks on 101
low water might be 66
low water period in 95
low water period of 125
low water rates to 40
low water season is 59
low water season of 136
low water season the 66
low water stage in 59
low water stage of 128
low water table in 110
low water table is 61
low water under the 144
low water until the 41
low water where the 103
low water which is 135
low water within the 42
low water would be 177
low water yield or 60
low which makes it 41
low which makes the 89
low white house in 85
low white house of 43
low white house on 79
low white tents of 71
low white walls of 80
low words please us 101
low world price of 181
low yield could be 48
low yield might be 42
low yield point of 55
lung falls short of 51
lung shows signs of 40
lung takes place in 62
lye water until the 107
lying about after the 51
lying about close to 58
lying about loose in 187
lying about round the 47
lying about under the 387
lying about waiting to 335
lying about wanting to 68
lying about where he 271
lying about where it 63
lying about where the 191
lying about within the 63
lying awake staring at 62
lying awake thinking of 362
lying awake under the 45
lying beneath water in 58
lying black under the 98
lying close about the 93
lying close above the 94
lying close below the 110
lying close beneath the 395
lying close under it 78
lying close under the 1386
lying close within the 62
lying deathly still on 40
lying drunk about the 46
lying drunk under the 52
lying either above or 185
lying either within or 59
lying either within the 85
lying fifty miles to 68
lying forty miles to 43
lying lands where the 45
lying loose about the 182
lying loose under the 40
lying loose within the 168
lying miles below the 75
lying naked beneath the 93
lying naked under the 227
lying nearly under the 109
lying prone beneath the 66
lying prone under the 106
lying quite close to 616
lying quite loose on 58
lying quite naked on 103
lying quite naked to 92
lying quite still in 281
lying quite still on 311
lying rather close to 85
lying right beneath the 45
lying right under the 246
lying right where he 77
lying round about it 218
lying round about me 94
lying round about the 550
lying round about us 95
lying round loose in 45
lying sandy plain of 137
lying seven miles to 70
lying stark naked in 115
lying stark naked on 273
lying still above the 53
lying still beneath the 72
lying still nearer the 44
lying still nearer to 95
lying still sitting at 54
lying still under the 418
lying still until the 53
lying still while the 78
lying still within the 83
lying under cover of 622
lying under water at 78
lying under water in 87
lying waste under the 60
lying waste would be 43
lying white under the 46
lying within sight of 429
