label calling attention to 46
local people resented the 83
local people resulted in 46
local people welcomed the 62
local phase velocity of 60
local plant managers to 60
local power relations at 81
local power relations in 113
local power struggle in 48
local press accounts of 67
local press concerning the 74
local press coverage in 57
local press coverage of 433
local press referred to 162
local press reported in 45
local press reported on 184
local press reported the 216
local rules concerning the 102
local rules designed to 46
local rules directed to 115
local rules pertaining to 74
local rules regulating the 54
local sales managers of 41
local search algorithm in 55
local search algorithm is 292
local search algorithm to 153
local search approach to 61
local social agencies to 56
local social networks in 72
local social networks of 81
local social networks to 54
local social relations as 43
local social relations in 103
local social relations of 108
local social relations to 41
local social security or 106
local social services in 93
local social services or 203
local social services to 161
local staff employed by 62
local staff involved in 40
local state agencies to 54
local state officials in 55
local state officials to 82
local stock exchanges in 73
local store managers to 61
local taxes amounted to 118
local taxes provided the 42
local taxes required to 49
local trade unionists in 52
local trade unionists to 45
local unions composed of 84
local unions enlisted at 42
local unions involved in 82
local units composed of 49
local water authority or 46
local water authority to 71
local water supplies by 56
local water supplies in 137
local water supplies is 49
local water supplies or 78
local water supplies to 83
local weather forecast on 47
local working condition is 59
locks which defended the 48
locus which controls the 269
lodes which traverse the 53
lodging costs incurred by 42
lodging folks disposed to 249
lofty cliff overhanging the 127
lofty ideals embodied in 75
lofty moral standard of 44
lofty voice declares the 55
lofty words suitable to 43
logic based approach to 147
logic block consists of 50
logic chips increases at 130
logic gates required to 102
logic which attempts to 80
logic which connects the 65
logic which consists in 68
logic which consists of 60
logic which contains the 57
logic which controls the 93
logic which explains the 54
logic which governed the 136
logic which includes the 57
logic which preceded the 64
logic which produced the 56
logic which provides the 90
logic which supports the 97
logic which underlay the 78
logic whose validity is 43
logic would probably be 52
logic would tolerate in 70
longer action potential of 85
longer after cessation of 133
longer after exposure to 159
longer allow yourself to 96
longer based entirely on 75
longer calls attention to 42
longer could maintain the 56
longer could restrain the 47
longer could tolerate the 105
longer could withstand the 60
longer delay submitting the 50
longer edges parallel to 60
longer either possible or 281
longer equal partners in 51
longer exist anywhere in 92
longer feeling threatened by 66
longer feels affected by 50
longer feels inclined to 49
longer feels threatened by 111
longer found anywhere in 82
longer fully accepted or 94
longer fully adequate to 100
longer fully conscious of 90
longer fully occupied by 44
longer large compared to 94
longer linear functions of 69
longer looking directly at 54
longer period approved by 85
longer period compared to 107
longer period increases in 87
longer period increases the 49
longer period required by 51
longer period required in 46
longer period required to 155
longer period variations in 45
longer plots designed to 66
longer prime minister of 184
longer quite adequate to 44
longer quite believed in 105
longer quite believes in 42
longer really believed in 308
longer really believes in 66
longer really possible to 124
longer refer directly to 45
longer seems adequate to 200
longer seems isolated in 142
longer seems possible in 40
longer seems possible to 621
longer seems relevant to 148
longer shows evidence of 46
longer sides parallel to 163
longer small compared to 355
longer speaking directly to 43
longer speaks directly to 94
longer spoke directly to 46
longer stand isolated in 43
longer taken seriously as 397
longer taken seriously by 751
longer taken seriously in 244
longer takes seriously the 83
longer times required to 67
longer under contract to 354
longer under direction or 70
longer under pressure to 494
longer under suspicion of 148
longer would children be 49
longer would tolerate the 41
looking about accusingly at 64
looking after children as 162
looking after children at 137
looking after children in 438
looking after children is 597
looking after children of 125
looking after children on 173
looking after children or 448
looking after children to 77
looking after patients in 85
looking after property in 52
looking after thousands of 100
looking after yourself in 114
looking after yourself is 54
looking either backward or 122
looking facts squarely in 118
looking glass reflecting the 45
looking glass reflects the 81
looking people directly in 61
looking people straight in 156
looking quite beautiful in 93
looking quite cheerful as 50
looking quite enviously at 147
looking quite handsome in 78
looking rather absently at 98
looking rather anxiously at 133
looking rather curiously at 145
looking rather intently at 70
looking rather ruefully at 59
looking rather sheepish at 64
looking rather sullenly up 51
looking rather vacantly at 61
looking right straight at 228
looking round absently at 54
looking round anxiously to 81
looking round observed an 43
looking within yourself to 99
looking woman answered the 52
looks after children in 55
looks small compared to 228
looms large relative to 56
looms large whenever we 46
loose fitting wrenches or 79
loose flowing garments of 130
loose sheet inserted in 74
loose twining branches of 163
loose white garments of 48
looting which followed the 198
lords chief justices of 60
lords would continue to 48
loses sight entirely of 186
loses value relative to 133
lounge chair designed by 53
lounging about sleepily on 68
lounging about villages in 46
loved might secretly be 42
lover might continue to 41
lover never ventures on 70
lover whose mistress is 40
loves shall moralize my 595
lower after exposure to 56
lower binding affinity of 237
lower binding affinity to 85
lower binding capacity of 53
lower binding energies of 87
lower blood pressure as 738
lower blood pressure at 293
lower blood pressure by 5012
lower blood pressure if 187
lower blood pressure in 8584
lower blood pressure is 900
lower blood pressure of 292
lower blood pressure on 158
lower blood pressure or 761
lower blood pressure to 1370
lower blood pressure via 64
lower boiling fractions of 313
lower bound estimate is 250
lower bound estimate of 2774
lower bound estimate on 67
lower bound obtained by 346
lower bound obtained in 119
lower bound provided by 384
lower chord consists of 94
lower civil servants in 116
lower class boundary of 327
lower class children as 107
lower class children do 89
lower class children in 295
lower class children is 89
lower class children of 75
lower class children on 51
lower class children to 222
lower class composed of 164
lower class consisting of 134
lower class consists of 278
lower class elements in 59
lower class families in 212
lower class families is 60
lower class families of 71
lower class families the 42
lower class families to 75
lower class includes the 46
lower class students in 90
lower costs achieved by 107
lower costs compared to 496
lower costs incurred by 45
lower costs involved in 224
lower costs prevailing in 145
lower costs relative to 433
lower court accepted the 75
lower court admitted the 40
lower court affirmed the 52
lower court approved the 58
lower court authority to 45
lower court concerning the 64
lower court decisions as 163
lower court decisions by 97
lower court decisions in 868
lower court decisions is 83
lower court decisions it 44
lower court decisions of 84
lower court decisions on 404
lower court decisions or 122
lower court decisions the 50
lower court decisions to 292
lower court declared the 119
lower court declined to 68
lower court directed the 49
lower court dismissing the 164
lower court enjoined the 89
lower court judgment in 138
lower court judgment is 108
lower court judgment of 42
lower court judgment on 66
lower court referred to 40
lower court rejected the 228
lower court rendered the 64
lower court requesting the 42
lower court reversed the 69
lower court sustaining the 62
lower crust consists of 73
lower doses compared to 46
lower earnings compared to 41
lower earnings relative to 160
lower earthly goodness to 58
lower entry barriers in 43
lower entry barriers to 218
lower eocene deposits of 89
lower first bicuspid is 130
lower first premolar is 231
lower first premolar of 74
lower first premolar to 50
lower floor consists of 87
lower floor contains the 94
lower floor occupied by 53
lower grade deposits of 43
lower graph displays the 50
lower group consisting of 44
lower group consists of 108
lower house accepted the 48
lower house approved the 49
lower house composed of 145
lower house consisting of 141
lower house consists of 244
lower house elections in 124
lower house elections of 112
lower house insisted on 84
lower house objected to 57
lower house proposed to 71
lower house rejected the 90
lower house resolved to 111
lower inner quadrant of 642
lower layer composed of 80
lower layer consisting of 197
lower layer consists of 504
lower layer containing the 122
lower layer contains the 65
lower leaves followed by 42
lower level adjacent to 44
lower level compared to 368
lower level consisting of 66
lower level consists of 330
lower level contains the 161
lower level elements of 66
lower level functions as 88
lower level functions of 57
lower level includes the 47
lower level managers do 46
lower level managers in 220
lower level managers is 45
lower level managers or 62
lower level managers to 314
lower level officials in 164
lower level officials to 94
lower level positions in 213
lower level relative to 208
lower limbs followed by 65
lower limit assigned to 56
lower limit estimate of 127
lower limit obtained by 41
lower lines indicate the 52
lower medial quadrant of 205
lower molar consists of 64
lower moral standard in 44
lower motor neurones in 148
lower motor neurones of 176
lower motor neurones to 83
lower nasal branches to 43
lower nasal quadrant of 142
lower order compared to 45
lower outer quadrant of 1083
lower panel compares the 55
lower panel contains the 85
lower panel displays the 187
lower panel presents the 136
lower parts continuing to 174
lower price compared to 164
lower price decreases the 49
lower price increases the 239
lower price received by 76
lower price relative to 119
lower pumping chambers of 63
lower ranking officers in 108
lower ranking officers of 135
lower ranking officials in 129
lower rates compared to 111
lower rates prevailing in 78
lower rates relative to 140
lower right indicate the 40
lower right quadrant in 108
lower right quadrant is 279
lower right quadrant of 4699
lower right quadrant or 45
lower right quadrant to 94
lower right quarters of 41
lower stage consists of 102
lower story consists of 172
lower story contains the 88
lower story occupied by 43
lower total quantity of 91
lower tract infection in 61
lower tract infection is 78
lower trade barriers as 116
lower trade barriers in 450
lower trade barriers on 332
lower trade barriers to 211
lower value attached to 71
lower value compared to 133
lower value relative to 94
lower value required by 43
lower vapor pressure at 283
lower vapor pressure in 86
lower vapor pressure is 70
lower vapor pressure of 666
lower wages compared to 337
lower wages prevailing in 163
lower wages received by 230
lower wages relative to 351
lower water contents the 58
lower water contents we 83
lower water potential in 81
lower water potential of 60
lower world consisting of 96
lower yield compared to 50
loyal white citizens of 55
lunar rocks returned by 65
lunch stand corporal in 46
lunch which followed the 66
lurid light whenever the 154
lurid press accounts of 41
lurid press coverage of 46
lurking about anywhere in 50
lurking house trespass or 67
lusty plain abundant of 113
lymph nodes adjacent to 1653
lymph nodes affected by 389
lymph nodes alongside the 101
lymph nodes compared to 179
lymph nodes consists of 109
lymph nodes continue to 139
lymph nodes detected by 266
lymph nodes embedded in 179
lymph nodes enlarged by 137
lymph nodes followed by 446
lymph nodes increases the 44
lymph nodes involved by 1387
lymph nodes involved in 537
lymph nodes involved is 44
lymph nodes involved or 41
lymph nodes obtained at 60
lymph nodes occurred in 195
lymph nodes palpable in 109
lymph nodes posterior to 116
lymph nodes proximal to 228
lymph nodes relative to 51
lymph nodes situated at 115
lymph nodes situated in 255
lymph nodes surround the 69
lyric poetry ascribed to 42
