lab coat entered the 72
long been praised by 154
long been praised in 54
long been preached by 157
long been preached in 95
long been preached to 58
long been precious to 91
long been preparing an 42
long been preparing at 69
long been preparing in 239
long been preparing it 124
long been preparing the 544
long been preparing to 550
long been present as 45
long been present at 52
long been present in 2987
long been present on 130
long been present to 766
long been pressed by 64
long been pressed to 77
long been printed in 61
long been promising to 53
long been promoting the 50
long been pursued as 50
long been pursued by 317
long been pursued in 311
long been puzzled as 241
long been puzzled by 1205
long been puzzled to 132
long been rampant in 144
long been ravaged by 153
long been realized as 69
long been realized by 454
long been realized in 281
long been receiving the 41
long been reduced by 41
long been reduced to 1197
long been refuted by 121
long been related to 376
long been removed by 104
long been removed to 129
long been reports of 47
long been reputed as 171
long been reputed the 60
long been reputed to 518
long been resisting the 47
long been revealed to 57
long been revered as 846
long been revered by 190
long been revered in 133
long been reviled by 41
long been revolving in 247
long been riveted on 60
long been routine in 93
long been rumored in 72
long been rumored to 313
long been scorned by 76
long been secured by 119
long been seduced by 56
long been settled as 100
long been settled at 452
long been settled by 1240
long been settled in 8569
long been settled on 605
long been settled to 101
long been severed by 78
long been shunned by 105
long been similar to 144
long been simmering in 237
long been skilled in 143
long been sneered at 75
long been sources of 415
long been spoiled by 48
long been spurned by 44
long been stained by 48
long been stalled by 48
long been staples in 75
long been staples of 361
long been starved of 170
long been steeped in 328
long been stifled by 141
long been stopped up 46
long been straining at 72
long been stressing the 73
long been studied as 846
long been studied at 42
long been studied by 1265
long been studied in 1061
long been stymied by 90
long been subdued by 69
long been subject in 57
long been subject of 138
long been subject to 8033
long been suffering in 40
long been suffering the 80
long been superior to 157
long been supplying the 52
long been supreme in 156
long been suspect as 223
long been suspect in 188
long been suspect to 68
long been symbols of 300
long been tainted by 78
long been targets of 240
long been tempted by 126
long been tempted to 235
long been tenants of 96
long been theorized to 46
long been threatening in 45
long been threatening the 105
long been threatening to 231
long been thwarted by 102
long been tottering to 55
long been touched by 48
long been towards the 50
long been trained at 41
long been trained by 46
long been trained in 382
long been trained to 760
long been trapped in 81
long been traveling is 88
long been trembling at 89
long been trembling on 47
long been troubling me 68
long been troubling the 61
long been trusted in 41
long been typical of 271
long been unaware of 100
long been unequal to 69
long been unknown in 415
long been unknown to 226
long been unwilling to 278
long been unworthy of 43
long been usurped by 133
long been vacated by 127
long been vassals of 66
long been victims of 465
long been violated by 55
long been visible at 44
long been visible in 196
long been visible on 128
long been visible to 128
long been visited by 273
long been wandering in 124
long been watched by 101
long been weakened by 118
long been welcome in 64
long been witness to 86
long been wondering at 57
long been worried by 220
long been wracked by 58
long been wrapped in 144
long been written by 58
long been written in 234
long been written on 44
long been wrought up 66
long blue shadows of 199
long blue shadows on 103
long blue stretch of 56
long boat journey to 58
long body against the 95
long bond between the 44
long bone between the 216
long bony student in 54
long bore witness to 50
long break between the 176
long call position is 88
long canoe journey to 58
long case against the 43
long case history of 78
long chin assumed the 84
long clear stretch of 45
long coat against the 50
long cold winters in 296
long cold winters of 216
long cool shadows of 51
long dark columns of 55
long dark hallway to 85
long dark history of 107
long dark journey of 47
long dark passage at 41
long dark passage in 49
long dark passage to 75
long dark shadows of 430
long dark shadows on 113
long dark strands of 94
long dark stretch of 60
long dark tresses of 93
long dark winters of 149
long days dragged by 44
long days measured by 48
long days together in 63
long deep shadows of 40
long done service in 47
long duel between the 598
long duet between the 53
long early history of 111
long edge against the 61
long ever floated in 56
long face because he 47
long face because the 71
long felt herself to 40
long felt himself to 169
long felt obliged to 46
long felt towards the 44
long feud between the 1082
long fine strands of 83
long finger against the 68
long finger pointed at 59
long finger pointed to 86
long finger towards the 71
long flat expanse of 51
long flat stretch of 613
long folk history of 63
long from antwerp to 45
long from beginning to 141
long from northeast to 331
long from southeast to 90
long full sleeves of 47
long gaps between the 412
long gave trouble to 44
long gone against the 55
long gray columns of 55
long hair against the 52
long hair appeared to 55
long hair arranged in 121
long hair because he 51
long hair because it 93
long hair because of 57
long hair becomes an 48
long hair between the 111
long hair braided in 208
long hair brushed the 79
long hair covered the 43
long hair dressed in 121
long hair floated in 157
long hair floated on 48
long hair gathered at 53
long hair gathered in 125
long hair gathered up 73
long hair knotted on 73
long hair plaited in 68
long hair streamed in 104
long hair twisted in 61
long hair twisted up 120
long hair wrapped in 84
long half century of 49
long hall between the 53
long hall divided by 53
long hall outside the 68
long hall towards the 84
long hand towards the 61
long hanging sleeves of 123
long hard journey in 55
long hard journey to 143
long hard process of 82
long haul against the 55
long haul because it 41
long haul because of 58
long haul because the 51
long haul between the 87
long haul depends on 41
long haul towards the 57
long haul traffic to 42
long have availed to 194
long have boasted of 139
long have brooked to 60
long have debated the 41
long have delayed the 46
long have desired to 241
long have endured the 235
long have enjoyed the 212
long have escaped the 890
long have existed in 153
long have occasion to 604
long have opposed the 114
long have refused to 91
long have reigned the 100
long have settled the 47
long held against the 82
long held ambition to 154
long held captive by 161
long held captive in 65
long held concept of 54
long held control of 103
long held himself in 113
long held position of 95
long held suspect by 41
long held together by 156
long held together in 63
long held together the 51
long hill between the 42
long hill towards the 94
long hour together in 41
long just because of 97
long just outside the 45
long kept outside the 40
long kept together in 74
long lags between the 206
long lain dormant in 704
long lain dormant or 60
long lain useless in 41
long land journey to 105
long lane between the 102
long last allowed to 61
long last appeared to 48
long last arrived at 125
long last arrived in 65
long last beginning to 575
long last brought the 90
long last brought to 114
long last capable of 41
long last decided to 354
long last entered the 84
long last managed to 168
long last realized the 55
long last returning to 41
long last started to 63
long leading article in 109
long leading article on 96
long leads between the 63
long leans against the 51
long legs against the 111
long legs between the 89
long legs covered in 64
long legs covered the 249
long legs crossed at 599
long legs crossed in 153
long legs crossed on 43
long legs crossed the 76
long legs devouring the 42
long legs doubled up 192
long legs encased in 1379
long legs propped on 98
long legs propped up 307
long legs towards the 130
long legs wrapped in 66
long life according to 43
long life because he 89
long life because it 118
long life because of 246
long life because the 66
long life covered the 67
long life depends on 44
long life devoted to 1715
long life enjoyed by 179
long life exposed to 89
long life history of 79
long life spanned the 208
long life together in 51
long line against the 321
long line between the 266
long line outside of 45
long line outside the 577
long line towards the 165
long link between the 60
long live together in 47
long living together of 40
long look forward to 137
long look towards the 116
long lost friends or 45
long lost history of 59
long lost treasure of 104
long love letters to 138
long made against the 54
long made efforts to 78
long made familiar to 63
long main streets at 45
long nave flanked by 95
long neck because he 50
long neck because it 98
long neck between the 79
long neck enables it 99
long neck towards the 73
long nose against the 66
long nose inclining to 49
long note written by 62
long ocean journey to 46
long ocean voyages by 50
long ocean voyages in 136
long ocean voyages of 63
long ocean voyages to 93
long odds against it 169
long odds against the 315
long odds against us 47
long only because he 200
long only because it 276
long only because of 581
long only because the 271
long open stretch of 174
long paid tribute to 267
long past history in 54
long past history of 701
long peace between the 278
long peace brought us 46
long peace enjoyed by 144
long peace following the 55
long pike planted in 86
long pipe against the 194
long pipe between the 40
long poems written by 74
long poems written in 217
long pole against the 127
long pole between the 46
long pole carried by 58
long pole carried on 47
long pole glanced by 64
long pole planted in 51
long prior history in 48
long prior history of 491
long pull against the 99
long rail journey to 179
long rake against the 44
long range against the 92
long range aspects of 89
long range because of 77
long range behavior of 133
long range benefit of 65
long range benefit to 54
long range between the 128
long range bombers in 48
long range bombers to 68
long range effects in 90
long range effects of 1269
long range effects on 329
long range efforts to 43
long range problem of 83
long range program in 50
long range program is 58
long range program of 616
long range program to 174
long range project of 41
long range purpose of 89
long range results of 178
long range solution of 67
long range solution to 256
long range studies of 69
long range success of 118
long range surface to 41
long range welfare of 49
long reach between the 51
long rich history of 53
long ride brought us 61
long rift between the 43
long road between the 290
long road remains to 59
long road towards the 252
long roll sounded in 51
long room between the 96
long room divided by 81
long room towards the 54
long rows against the 115
long rows between the 76
long rows outside the 46
long seen himself as 232
long shot against the 119
long shot because he 42
long shot because it 40
long shot because the 43
long shut against us 62
long shut himself up 46
long side against the 116
long side towards the 96
long sigh escaped me 48
long sigh escaped the 43
long skin incision is 109
long slow billows of 69
long slow decline in 75
long slow decline of 77
long slow journey to 195
long slow process of 2109
long slow process to 57
long slow strokes of 111
long slow whistle of 51
long some members of 54
long span between the 182
long span bridges in 61
long span bridges of 42
long spear against the 55
long spear carried by 45
long step between the 170
long step forward as 151
long step forward by 288
long step forward in 3104
long step forward is 60
long step forward on 283
long step forward to 325
long step towards an 109
long step towards it 116
long step towards the 1437
long tail doubled up 239
long tail extending to 235
long tail towards the 83
long take pleasure in 98
long talk between the 163
long talk regarding the 43
long talk together at 45
long talk together in 107
long talk together on 93
long term ability of 73
long term ability to 145
long term absence of 83
long term according to 94
long term affects of 90
long term against the 83
long term aspects of 268
long term attempt to 61
long term average is 64
long term average of 431
long term balance of 161
long term because it 654
long term because of 1318
long term because the 588
long term behavior is 62
long term behavior of 984
long term benefit in 105
long term benefit is 78
long term benefit of 610
long term benefit the 46
long term benefit to 369
long term between the 73
long term borrowing by 59
long term borrowing is 41
long term capital in 95
long term capital is 87
long term capital to 192
long term chances of 43
long term charter to 44
long term context of 44
long term control of 635
long term courses of 62
long term credits at 64
long term credits in 55
long term credits or 42
long term credits to 331
long term culture in 64
long term culture of 294
long term decline in 1041
long term decline of 269
long term decrease in 150
long term depending on 140
long term depends on 398
long term despite the 61
long term duration of 48
long term effects as 198
long term effects in 285
long term effects is 76
long term effects it 43
long term effects of 12167
long term effects on 3160
long term effects or 49
long term effects the 57
long term effects to 73
long term efforts of 54
long term efforts to 135
long term failure of 91
long term finance in 82
long term finance is 88
long term finance of 46
long term finance to 371
long term financing in 72
long term financing is 99
long term financing of 324
long term financing to 106
long term function of 113
long term hazards of 50
long term history of 217
long term illness in 80
long term illness or 109
long term impacts of 433
long term impacts on 192
long term increase in 611
long term increase of 103
long term infusion of 66
long term measures in 52
long term measures of 96
long term measures to 343
long term members of 70
long term outcome in 351
long term outcome is 112
long term outcome of 1105
long term outlook is 144
long term outlook of 48
long term pattern of 309
long term perhaps the 43
long term picture of 59
long term position in 73
long term position of 110
long term problem in 67
long term problem is 105
long term problem of 343
long term process in 70
long term process of 716
long term program of 426
long term program to 102
long term project in 81
long term project is 54
long term project of 148
long term project on 63
long term project to 212
long term promise of 50
long term provide the 48
long term purpose of 109
long term quality of 140
long term recording of 44
long term records of 176
long term reduces the 53
long term reliance on 52
long term remains to 344
long term research in 109
long term research is 54
long term research on 129
long term research to 40
long term results in 486
long term results of 2476
long term returns to 43
long term service in 46
long term solution in 43
long term solution is 321
long term solution of 379
long term solution to 1692
long term sources of 217
long term storage as 51
long term storage at 208
long term storage in 253
long term storage is 198
long term storage of 1655
long term storage on 130
long term storage or 139
long term studies in 182
long term studies of 757
long term studies on 218
long term studies to 109
long term success in 352
long term success is 132
long term success of 1646
long term success or 83
long term support of 182
long term support to 72
long term utility of 43
long term variation in 172
long term variation of 256
long term welfare of 232
long text entries in 52
long there because of 81
long think addison an 126
long time according to 377
long time acquire the 45
long time adhered to 136
long time adjusting the 92
long time admired the 49
long time admirer of 112
long time adopted by 42
long time adopted the 73
long time adverse to 85
long time against an 93
long time against it 58
long time against my 48
long time against the 2199
long time allowed by 44
long time allowed the 79
long time allowed to 114
long time although he 40
long time although it 137
long time although the 123
long time answering the 113
long time anterior to 111
long time appealed to 53
long time appeared in 164
long time appeared to 398
long time applied to 155
long time assumed the 126
long time assumed to 115
long time average of 193
long time avoided by 105
long time avoided the 56
long time baffled the 143
long time because he 1702
long time because if 42
long time because in 95
long time because it 2192
long time because my 189
long time because no 270
long time because of 6060
long time because the 3239
long time because we 557
long time behavior is 82
long time behavior of 732
long time belonged to 345
long time between my 88
long time between the 2929
long time between us 59
long time blasted the 53
long time blocked the 42
long time blocked up 87
long time brought up 98
long time capable of 62
long time carried on 1318
long time carried the 69
long time champion of 63
long time checked by 64
long time claimed by 45
long time claimed the 96
long time claimed to 81
long time clasped in 53
long time content to 121
long time covered by 161
long time covered the 102
long time current in 54
long time debated in 57
long time decided to 55
long time delayed the 164
long time depending on 228
long time depends on 44
long time desired to 464
long time despite the 359
long time devoted to 215
long time divided the 95
long time dormant in 82
long time doubted the 42
long time duration of 70
long time effects of 98
long time efforts to 50
long time endured the 53
long time enemies of 91
long time enjoyed an 83
long time enjoyed it 74
long time enjoyed the 663
long time escaped the 164
long time examining it 63
long time examining the 403
long time excited the 95
long time exerted an 45
long time existed as 117
long time existed in 311
long time existed on 48
long time expending the 92
long time exploring the 69
long time exposed to 1183
long time extending to 49
long time faithful to 84
long time familiar to 72
long time finally to 129
long time focused on 321
long time following the 433
long time friends in 44
long time friends of 251
long time haunted by 60
long time haunted the 95
long time history of 60
long time horizon in 167
long time horizon is 243
long time horizon of 251
long time horizon to 125
long time hostile to 118
long time however the 53
long time ignored by 159
long time ignored or 40
long time ignored the 119
long time impeded the 67
long time increase in 79
long time intending the 141
long time intending to 58
long time justice of 44
long time limited by 43
long time limited the 56
long time limited to 506
long time listening to 1905
long time located on 40
long time managed to 208
long time manager of 71
long time married to 63
long time masters of 90
long time measured in 53
long time members of 381
long time objects of 62
long time obliged to 205
long time observing the 100
long time offered me 65
long time offered the 50
long time opposed by 78
long time opposed the 267
long time opposed to 280
long time outside in 41
long time outside of 174
long time outside the 1070
long time peculiar to 132
long time perhaps the 59
long time planned to 59
long time pointed to 87
long time pondering the 97
long time popular in 66
long time preceding the 147
long time preparing the 126
long time preparing to 70
long time present to 61
long time pressed me 43
long time prevent the 239
long time previous the 65
long time previous to 2537
long time proceed in 45
long time program of 69
long time pursued by 64
long time pursued me 66
long time pursued the 51
long time puzzled by 66
long time puzzled me 86
long time puzzled the 76
long time puzzled to 134
long time realized the 41
long time reduced to 186
long time refused the 71
long time refused to 2829
long time refuses to 57
long time regarding the 211
long time reigned in 63
long time require to 96
long time research on 49
long time resided at 171
long time resided in 177
long time resists the 110
long time resulting in 103
long time results in 115
long time returning to 78
long time settled in 313
long time storage of 125
long time striven to 53
long time student of 279
long time studied the 160
long time studies of 58
long time subject to 724
long time succeed in 41
long time superior to 81
long time surveying the 46
long time together at 120
long time together he 53
long time together in 584
long time together on 89
long time together to 186
long time together we 46
long time towards the 238
long time unaware of 188
long time unknown in 169
long time unknown to 437
long time unwilling to 357
long time usurped by 43
long time veteran of 60
long time visible on 165
long time wandering in 51
long time wandering on 100
long time watched the 187
long time wondering if 99
long time wrapped in 93
long trek towards the 104
long trial dragged on 225
long trip because of 49
long trip between the 45
long tube applied to 52
long tube between the 78
long used against the 97
long very popular in 49
long wait because the 43
long wait between the 885
long wait outside in 40
long wait outside the 321
long walk because he 51
long walk between the 259
long walk brought me 49
long walk brought us 65
long walk outside the 219
long walk together in 344
long walk together on 75
long walk together to 41
long walk towards the 177
long wall between the 137
long wars against the 925
long wars between the 1049
long wars betwixt the 52
long wars carried on 445
long wave radiation at 100
long wave radiation by 66
long wave radiation in 108
long wave radiation is 220
long wave radiation of 61
long wave radiation to 95
long weary journey of 48
long weary journey to 40
long were beginning to 42
long were reduced to 41
long were wounded in 42
long when applied to 48
long when exposed to 446
long when measured by 227
long when measured in 107
long wide sleeves of 119
long wide stretch of 86
long will america be 97
long will holland be 67
long will possess the 54
long word address of 57
long years against the 215
long years because he 57
long years because of 97
long years between the 395
long years defeated the 71
long years devoted to 262
long years following the 91
long years preceding the 72
long years previous to 72
long years together in 65
lot also depends on 301
lot fell enjoyed the 42
lot from company to 46
lot from country to 139
lot from listening to 410
lot from members of 53
lot from observing the 49
lot here depends on 64
lot just listening to 42
lot just outside of 111
lot just outside the 615
lot less painful if 70
lot less painful to 211
lot less threatening to 57
lot less trouble if 94
lot less trouble in 202
lot less trouble to 155
lot like listening to 70
lot more accepting of 167
lot more because he 46
lot more because it 100
lot more because of 158
lot more because the 79
lot more because we 107
lot more capable of 171
lot more careful in 277
lot more cautious in 46
lot more certain of 71
lot more chances to 155
lot more complex in 148
lot more complex to 40
lot more control of 163
lot more courage to 343
lot more depends on 47
lot more familiar to 40
lot more focused on 202
lot more forgiving of 41
lot more freedom in 391
lot more freedom of 245
lot more freedom to 423
lot more friends in 60
lot more happening in 66
lot more helpful if 74
lot more helpful to 197
lot more material on 42
lot more material to 84
lot more meaningful to 85
lot more natural to 47
lot more pleasant if 130
lot more pleasant to 737
lot more pleasure in 63
lot more popular in 90
lot more quickly if 83
lot more relaxed if 51
lot more relaxed in 149
lot more remains to 846
lot more research in 57
lot more research is 568
lot more research on 301
lot more research to 175
lot more respect in 42
lot more rewarding to 41
lot more similar to 66
lot more smoothly if 144
lot more studies of 51
lot more support in 88
lot more traffic on 66
lot more trouble if 295
lot more trouble in 129
lot more trouble to 228
lot more variation in 166
lot more variety in 102
lot more worried if 61
lot were beginning to 41
low also because of 144
low among members of 79
low angle against the 77
low angle between the 81
low angle towards the 180
low areas between the 190
low areas subject to 78
low back against the 120
low back because of 41
low back trouble in 68
low birth weights at 62
low birth weights in 288
low birth weights is 68
low birth weights of 142
low birth weights or 99
low birth weights to 40
low bone density as 1252
low bone density at 100
low bone density in 334
low bone density is 188
low bone density or 146
low bulk density is 56
low bulk density of 500
low cell density in 145
low cell density of 56
low clay content in 63
low clay content of 120
low copy numbers in 65
low copy numbers of 319
low cost because it 186
low cost because of 451
low cost because the 288
low cost capital to 44
low cost financing to 41
low cost position in 56
low cost service to 84
low cost solution to 267
low cost sources of 311
low cost versions of 44
low dark current at 46
low dark current is 63
low dark current of 86
low dark outline of 40
low dose aspirin in 250
low dose aspirin is 68
low dose aspirin on 158
low dose aspirin to 57
low dose because of 46
low dose effects of 63
low dose heparin in 198
low dose heparin is 64
low dose heparin or 64
low dose heparin to 45
low dose infusion of 137
low dose radiation in 51
low dose radiation to 50
low dose regimen of 52
low down against the 483
low down because the 157
low down between the 907
low down payment is 44
low down payment on 45
low down payment or 54
low down towards the 1015
low farm incomes in 80
low fees charged by 65
low flat stretch of 45
low flux density in 82
low flux density of 52
low flying attacks on 43
low from january to 54
low from october to 48
low here because of 45
low hill between the 134
low hill country of 85
low hill crowned by 66
low hill outside the 61
low ionic strengths in 56
low ionic strengths is 75
low ionic strengths the 173
low iron content in 236
low iron content is 194
low iron content of 801
low iron content to 52
low land adjoining the 90
low land between it 54
low land between the 573
low land bordering on 55
low land bordering the 149
low land subject to 83
low land towards the 72
low lime content in 47
low lime content of 56
low load factors in 48
low load factors of 41
low load factors on 52
low mach numbers is 58
low mach numbers the 107
low mist covered the 41
low moan escaped the 96
low mole fraction of 137
low only because of 126
low only because the 149
low paid sectors of 104
low paid workers by 42
low paid workers in 701
low paid workers is 51
low paid workers or 42
low paid workers to 118
low pass between the 218
low pass filtering at 48
low pass filtering in 60
low pass filtering is 137
low pass filtering of 261
low pass filtering on 117
low pass filtering the 202
low pass filtering to 92
low pass filters in 130
low pass filters of 69
low pass filters to 129
low rate because it 50
low rate because of 191
low rate because the 113
low rating because of 65
low ratio between the 217
low risk according to 94
low risk because it 49
low risk because of 178
low risk because the 103
low room lighted by 44
low salt content in 115
low salt content is 74
low salt content of 306
low shear modulus of 90
low side because it 45
low side because of 176
low side because the 95
low snow passage or 47
low spot between the 63
low their position in 45
low tide because of 128
low tide because the 43
low tide between the 66
low tide exposes the 40
low tone because of 63
low tone between the 82
low union density in 73
low voting turnout in 77
low wage sectors of 74
low wage workers in 218
low wage workers to 69
low wall between the 326
low wall bordering the 139
low wall divided the 89
low wall enclosing the 129
low wall outside the 213
low were brought in 48
low were content to 130
low when applied to 155
low when measured by 208
low when measured in 137
low when related to 84
low wild animals in 59
low work function is 107
low work function of 286
low work function to 74
low zinc content in 48
low zinc content of 105
lung from rupture of 42
lung lies against the 43
lung lies between the 44
lying areas between the 298
lying areas bordering the 104
lying areas subject to 388
lying back against the 1724
lying dark against the 54
lying deep between the 85
lying down against the 92
lying down because he 88
lying down because it 102
lying down because of 222
lying down because the 100
lying down between the 386
lying down himself on 110
lying down listening to 47
lying down outside the 66
lying down position to 46
lying down quietly in 59
lying down together in 260
lying down together of 85
lying down together on 98
lying down wrapped in 55
lying face upwards in 87
lying face upwards on 199
lying flat against it 58
lying flat against the 1674
lying flat between the 85
lying free between the 114
lying from beginning to 84
lying full stretch on 66
lying half dressed on 131
lying half propped up 84
lying hard against the 66
lying here between the 57
lying here listening to 168
lying idle because it 44
lying idle because of 235
lying idle because the 107
lying just anterior to 377
lying just between the 119
lying just inferior to 68
lying just lateral to 270
lying just northeast of 77
lying just outside it 40
lying just outside of 319
lying just outside the 2873
lying just southeast of 54
lying just ventral to 107
lying land between the 598
lying land bordering the 135
lying land subject to 186
lying like corpses on 41
lying like islands in 41
lying like islands on 43
lying like pebbles on 69
lying limp against the 53
lying more towards the 125
lying open towards the 80
lying over against it 67
lying over against the 575
lying over against us 42
lying rich forever in 62
lying there against the 219
lying there between the 170
lying there between us 59
lying there covered in 133
lying there exactly as 81
lying there exposed to 83
lying there listening to 614
lying there propped up 51
lying there together in 51
lying there wondering if 60
lying there wrapped in 113
lying there wrapped up 62
lying thick against the 65
lying very flushed in 51
lying very quietly in 122
lying very quietly on 51
lying well outside of 55
lying well outside the 277
lying will produce the 65
