lab for dna testing 148
let him not fancy 128
let him not fight 75
let him not force 80
let him not judge 163
let him not laugh 48
let him not lower 253
let him not marry 104
let him not offer 62
let him not raise 111
let him not repeat 49
let him not scorn 47
let him not spare 212
let him not spend 65
let him not stand 118
let him not stint 113
let him not tempt 48
let him not thence 226
let him not touch 170
let him not trust 157
let him not utter 153
let him not waste 157
let him not weaken 53
let him not worry 87
let him not write 81
let him not yield 81
let him now apply 77
let him now smart 47
let him off after 106
let him off again 81
let him off alive 41
let him off easily 601
let him off rather 76
let him off until 131
let him off would 145
let him out about 43
let him out after 328
let him out again 2950
let him out alive 69
let him out alone 169
let him out every 90
let him out first 116
let him out often 50
let him out right 110
let him out today 46
let him out until 640
let him out while 65
let him pay fifty 171
let him pay later 1145
let him pay sixty 49
let him pay thirty 82
let him put anything 80
let him put aside 280
let him read about 236
let him read again 133
let him read aloud 127
let him read anything 47
let him read books 45
let him read every 127
let him run about 1222
let him run after 76
let him run again 70
let him run loose 1775
let him run naked 41
let him run until 95
let him run while 95
let him say again 40
let him say anything 603
let him say hello 53
let him say which 90
let him see again 72
let him see anything 324
let him see every 87
let him see first 126
let him see where 329
let him see which 173
let him set about 671
let him set apart 54
let him set aside 66
let him set hours 296
let him sit alone 170
let him sit close 47
let him sit still 228
let him sit under 60
let him sit where 42
let him that close 40
let him that comes 60
let him that loves 53
let him that moved 57
let him that stole 145
let him that thinks 161
let him that would 166
let him then begin 45
let him then enjoy 263
let him then refer 85
let him thus alone 1264
let him too close 86
let him try again 1404
let him try anything 79
let him use every 70
let him use force 52
let him use words 51
let him wear humid 68
let him who calls 68
let him who comes 86
let him who dares 180
let him who draws 234
let him who finds 114
let him who first 42
let him who holds 65
let him who knows 200
let him who loves 140
let him who makes 51
let him who obeys 48
let him who really 71
let him who seeks 116
let him who shall 162
let him who slays 66
let him who speaks 131
let him who takes 113
let him who thinks 675
let him who wants 225
let him who wills 77
let him who would 1048
let him win again 56
let him win every 76
let his arm brush 46
let his arm dangle 184
let his arm slide 272
let his big hands 43
let his dog loose 101
let his ears droop 69
let his eye drift 67
let his eye dwell 57
let his eye stray 127
let his eye sweep 51
let his head droop 1860
let his head slide 57
let his head slump 446
let his kin claim 109
let his long fingers 48
let his men carry 49
let his men fight 66
let his men loose 41
let his men march 60
let his men shoot 56
let his men sleep 86
let his now short 65
let his old father 163
let his old mother 76
let his own blood 127
let his own breast 95
let his own child 64
let his own father 158
let his own flesh 105
let his own hands 64
let his own horse 101
let his own house 202
let his own inner 41
let his own mother 140
let his own people 209
let his own place 47
let his own views 50
let his own voice 134
let his own words 484
let his own works 90
let his red feather 67
let his son carry 40
let his son drive 44
let his son enter 53
let his son henry 69
let his son marry 337
let his son spend 57
let his son study 206
let his thin gauze 139
let his things alone 44
let its head droop 40
let its own people 46
let law and order 58
let let let light 96
let man and woman 125
let men and angels 47
let men and maids 73
let men and women 670
let not any light 846
let not any woman 43
let not him which 681
let not his ghost 66
let not its folly 41
let not one stone 42
let not our civil 54
let not our hands 52
let not our hearts 448
let not our meeting 52
let not our minds 49
let not our reason 61
let not our souls 49
let not sin reign 471
let not that alarm 145
let not that annoy 154
let not that deter 111
let not that drive 1290
let not that grace 40
let not that serve 43
let not that which 367
let not them blush 78
let not them which 45
let not this alarm 67
let not this deter 57
let not this stain 69
let off any water 43
let off his chain 47
let off his piece 210
let off his rifle 309
let off his spare 51
let off its chain 76
let off peal after 85
let off that easily 87
let off that night 48
let off thus easily 54
let off too easily 450
let off two shots 100
let off with fines 261
let off with light 577
let off with minor 46
let off with small 46
let one bad apple 61
let one man place 117
let our ears alone 44
let our old ships 56
let our one study 74
let our own hearts 52
let our own light 1654
let our own people 158
let our own rugby 53
let out all about 45
let out all kinds 40
let out all sorts 79
let out all stops 78
let out and given 70
let out and people 45
let out and taken 86
let out any sound 96
let out any water 86
let out for grazing 251
let out for longer 269
let out for lunch 100
let out for shops 79
let out for short 51
let out her first 345
let out her voice 74
let out his blood 238
let out his bulge 86
let out his first 264
let out his flock 83
let out his forts 44
let out his horse 78
let out his house 120
let out his money 47
let out his usual 76
let out his voice 218
let out his words 68
let out its first 106
let out one final 161
let out one night 43
let out one scream 71
let out one sharp 57
let out one short 103
let out one small 43
let out our belts 43
let out our breaths 57
let out she would 96
let out that first 51
let out that morning 48
let out that night 79
let out that scream 68
let out that which 69
let out this morning 42
let out this scream 44
let rob roy twirl 48
let set for about 242
let sit for about 864
let that are scoop 97
let that boy alone 374
let that dead woman 155
let that dog loose 83
let that end serve 51
let that fear chill 50
let that flea stick 259
let that idea enter 239
let that jam alone 312
let that man alone 128
let that man stand 78
let that man touch 243
let that old woman 188
let that one alone 108
let that one slide 423
let that one stand 44
let thee now alone 151
let thee out again 99
let thee sit beneath 47
let them act nobly 58
let them act under 70
let them all alone 709
let them all drink 147
let them all drown 47
let them all enter 54
let them all loose 666
let them all share 74
let them all sleep 231
let them all slide 42
let them all stand 316
let them all start 50
let them and others 106
let them bear fruit 41
let them bid adieu 43
let them both alone 198
let them both sleep 125
let them both stand 109
let them bring about 46
let them bring every 82
let them but stand 49
let them die alone 56
let them die rather 50
let them die while 56
let them dry again 65
let them dry until 78
let them dry while 40
let them earn money 90
let them end where 90
let them fear solon 47
let them fly about 271
let them fly again 77
let them for heaven 65
let them fry until 53
let them gang theirs 111
let them get about 83
let them get above 86
let them get anything 94
let them get bored 115
let them get brown 45
let them get close 1887
let them get dirty 99
let them get drunk 165
let them get hungry 66
let them get loose 125
let them get mixed 111
let them get mushy 56
let them get nearer 53
let them get quite 82
let them get really 61
let them get right 199
let them get rusty 52
let them get stuck 90
let them get tired 92
let them get under 211
let them get within 273
let them get worse 45
let them hang about 84
let them hang loose 352
let them hang until 84
let them hear about 166
let them hear henry 57
let them lay aside 346
let them lay hands 193
let them lie about 179
let them lie heaped 203
let them lie loose 86
let them lie still 131
let them lie until 94
let them lie waste 45
let them lie where 341
let them not abuse 47
let them not allow 169
let them not appear 49
let them not blame 260
let them not boast 265
let them not cause 45
let them not change 86
let them not claim 87
let them not count 45
let them not delay 53
let them not doubt 327
let them not drink 111
let them not dwell 105
let them not enter 207
let them not fancy 104
let them not fight 49
let them not force 97
let them not judge 104
let them not laugh 53
let them not pause 49
let them not press 41
let them not raise 64
let them not sleep 61
let them not spare 73
let them not spill 119
let them not stamp 241
let them not stand 55
let them not touch 157
let them not trust 104
let them not waste 53
let them not worry 47
let them now begin 120
let them off after 68
let them off again 56
let them off easily 163
let them off until 48
let them out about 46
let them out after 157
let them out again 1149
let them out every 65
let them out first 119
let them out later 43
let them out under 43
let them out until 452
let them pay taxes 48
let them put anything 150
let them put aside 51
let them read about 194
let them read again 56
let them read aloud 60
let them read anything 63
let them read books 86
let them rot where 46
let them run about 1380
let them run after 77
let them run loose 1482
let them run naked 67
let them run under 41
let them run until 145
let them say anything 229
let them see again 79
let them see anything 192
let them see every 87
let them see jesus 100
let them see reason 56
let them see where 270
let them set about 190
let them set apart 111
let them set aside 44
let them sit close 132
let them sit still 172
let them sit until 214
let them sit where 60
let them sit while 49
let them swing round 303
let them that aught 67
let them then judge 99
let them they would 63
let them try again 243
let them try anything 72
let them use every 41
let them wear coats 66
let things and people 60
let things get worse 99
let things lie where 53
let this cup passe 72
let this end where 88
let this idea shine 133
let this man alone 204
let this man glory 48
let this man touch 168
let this not blind 284
let this old woman 100
let this one alone 73
let this one piece 54
let this one slide 300
let this one stand 132
let you and every 61
let you and mother 43
let you and others 81
let you buy anything 52
let you die alone 107
let you get anything 74
let you get bored 44
let you get close 1459
let you get drunk 81
let you get mixed 86
let you get quite 51
let you get really 50
let you get right 159
let you get under 76
let you get within 152
let you hang until 41
let you hear about 117
let you hear again 47
let you hear every 64
let you lie still 189
let you lie under 53
let you off about 54
let you off after 120
let you off again 47
let you off easier 42
let you off easily 338
let you off light 289
let you off quite 46
let you off right 192
let you off since 58
let you off today 49
let you off under 57
let you off until 76
let you off where 55
let you out after 156
let you out again 1275
let you out alive 53
let you out alone 152
let you out later 43
let you out right 166
let you out today 65
let you out until 302
let you out where 81
let you pay anything 43
let you pay bills 51
let you read about 277
let you run about 262
let you run loose 166
let you run naked 40
let you say anything 354
let you see anything 196
let you see every 59
let you see people 54
let you see where 492
let you see which 163
let you see whose 48
let you set aside 130
let you sit still 47
let you try again 562
let you two alone 41
let you two catch 73
let you two fight 51
let you two visit 133
let you use either 53
let you use theirs 154
liar for his pains 83
liar with his tongue 70
lid and let stand 175
lid and set aside 200
lid does not close 171
lid does not cover 41
lid lag and stare 101
lid off this whole 56
lid was not quite 40
lid with both hands 137
lid with his fingers 101
lid with his right 104
lie all day under 178
lie all his hopes 726
lie all our hopes 91
lie all that night 47
lie all you could 81
lie all you please 96
lie and bear false 130
lie and cry after 135
lie and get drunk 41
lie and had never 42
lie and his people 42
lie and lie again 175
lie and she would 52
lie and you within 41
lie and you would 40
lie but one night 114
lie can not enter 108
lie can not stand 112
lie day and night 380
lie did not appear 78
lie did not bother 54
lie did not doubt 55
lie does not appear 201
lie does not exist 42
lie for any reason 130
lie for its breach 458
lie for its snare 44
lie for long hours 148
lie for long months 73
lie for six months 63
lie for six weeks 163
lie for that which 97
lie for two hours 203
lie for two months 108
lie for two weeks 40
lie for you again 95
lie hid any longer 248
lie hid each under 54
lie low and allow 46
lie low and avoid 194
lie low and await 217
lie low and rally 95
lie low and still 55
lie low and trust 40
lie low and watch 247
lie low for months 45
lie men and women 52
lie men who loved 51
lie near and watch 40
lie near our hearts 193
lie near this upper 58
lie not far above 49
lie not far apart 131
lie not far below 395
lie not far beneath 101
lie now and again 42
lie off all night 43
lie off its coast 49
lie off that coast 41
lie off this coast 199
lie out all night 519
lie out for hours 215
lie she had given 42
lie she had lived 48
lie she was about 221
lie she was telling 202
lie that all women 54
lie that she could 157
lie that she would 193
lie that they could 182
lie that they might 146
lie that they would 127
lie that was worthy 125
lie too far apart 609
lie too far below 129
lie was not aware 100
lie was not really 47
lie with all women 95
lie with any woman 344
lie with earth above 57
lie with her after 49
lie with her again 547
lie with her every 58
lie with her father 127
lie with her hands 105
lie with her lover 55
lie with her mother 109
lie with her until 198
lie with her while 42
lie with him again 131
lie with him alone 41
lie with him every 45
lie with him under 54
lie with him until 91
lie with his father 399
lie with his hands 109
lie with his knees 71
lie with his mother 933
lie with his right 41
lie with his uncle 200
lie with his whole 40
lie with one party 90
lie with our wives 141
lie with that woman 133
lie with them alone 106
lie with them rather 98
lie with you again 150
lie you are telling 157
lion and bear skins 52
lion and had eagles 140
lion can not guard 87
lion did not appear 64
lion does not appear 98
lion does not write 43
lion for two sheep 46
lion led them round 53
lion put his hands 131
lion that goes about 91
lion that was about 41
lion was let loose 295
lion was not hungry 117
lion who goes about 72
lion with his claws 129
lion with his hands 159
lion with his hunting 103
lion with his lance 116
lion with his right 67
lion with his sword 151
lion with his trunk 50
lion with its claws 44
lion with two tails 115
lip and gum above 91
lip and her hands 54
lip and her voice 43
lip and his hands 72
lip and his tongue 62
lip and his voice 53
lip and jaw motion 92
lip and long sliding 40
lip did oft appear 171
lip thin and sharp 128
lip was too short 42
lip with both hands 45
lip with her fingers 114
lip with her front 70
lip with her index 82
lip with her right 48
lip with her small 82
lip with her tongue 770
lip with her upper 158
lip with her white 72
lip with his fingers 342
lip with his index 179
lip with his lower 211
lip with his right 153
lip with his tongue 1801
lip with his upper 167
lip with two fingers 92
lit and its green 41
lit and she could 113
lit and was burning 48
lit day and night 764
lit her gas heater 60
lit his own cigar 341
lit his own house 44
lit now and again 119
lit one and began 53
lit one and leaned 48
lit one and spoke 93
lit out and shook 49
lit out for cover 81
lit out for parts 174
lit out for texas 89
lit them one after 47
lit two oil lamps 169
lit with gas lamps 392
lit with neon tubes 42
lit with oil lamps 1265
lit with red light 152
log and lead lines 51
log and was about 41
log did not start 47
log does not exist 104
log for this period 76
log for two weeks 164
log hut was built 72
log near his cabin 48
log she was sitting 106
log that was burning 167
log top being sound 51
log was too large 57
log with both hands 89
log with his hands 63
log with his rifle 52
long ago all about 214
long ago and about 115
long ago and after 140
long ago and again 103
long ago and asked 428
long ago and began 200
long ago and built 52
long ago and could 660
long ago and every 101
long ago and first 42
long ago and found 774
long ago and given 209
long ago and hence 94
long ago and known 44
long ago and later 92
long ago and lived 145
long ago and maybe 96
long ago and might 108
long ago and moved 80
long ago and nearly 43
long ago and never 1105
long ago and often 330
long ago and others 141
long ago and people 145
long ago and quite 146
long ago and saved 94
long ago and since 378
long ago and spent 97
long ago and spoke 94
long ago and still 1309
long ago and taken 313
long ago and thrown 45
long ago and today 609
long ago and tried 198
long ago and under 254
long ago and where 329
long ago and which 2076
long ago and whose 566
long ago and would 984
long ago and wrote 91
long ago are often 49
long ago are still 889
long ago but could 132
long ago but never 365
long ago but still 629
long ago but which 467
long ago but whose 66
long ago can still 156
long ago did people 152
long ago for people 83
long ago had asked 58
long ago had begun 74
long ago had built 205
long ago had ceased 374
long ago had found 210
long ago had given 713
long ago had grown 143
long ago had known 127
long ago had lived 303
long ago had moved 41
long ago had never 148
long ago had shown 131
long ago had stood 45
long ago had taken 381
long ago had tried 85
long ago has given 135
long ago her father 224
long ago her mother 168
long ago his father 247
long ago his mother 127
long ago may still 122
long ago men lived 103
long ago now since 301
long ago one could 484
long ago one might 129
long ago one would 43
long ago our people 118
long ago put aside 432
long ago set apart 76
long ago set aside 615
long ago she could 646
long ago she found 49
long ago she might 45
long ago she would 896
long ago she wrote 74
long ago that after 201
long ago that anything 127
long ago that broad 64
long ago that china 164
long ago that could 108
long ago that every 677
long ago that george 57
long ago that getting 47
long ago that human 576
long ago that japan 129
long ago that jesus 42
long ago that might 202
long ago that money 95
long ago that morning 49
long ago that nearly 110
long ago that night 47
long ago that people 2030
long ago that right 115
long ago that russia 51
long ago that seems 1655
long ago that since 58
long ago that small 47
long ago that social 141
long ago that still 53
long ago that though 131
long ago that today 91
long ago that under 61
long ago that water 71
long ago that where 151
long ago that while 255
long ago that white 61
long ago that women 694
long ago that working 51
long ago that would 192
long ago they began 53
long ago they could 257
long ago they found 115
long ago they lived 476
long ago they might 109
long ago they ought 224
long ago they still 43
long ago they would 880
long ago this change 161
long ago this morning 149
long ago this would 264
long ago was about 85
long ago was found 121
long ago was given 115
long ago was known 161
long ago was reaped 65
long ago was still 541
long ago was taken 135
long ago who could 61
long ago who lived 47
long ago who loved 113
long ago who would 47
long ago with blood 55
long ago you asked 56
long ago you broke 129
long ago you burnt 88
long ago you could 658
long ago you might 47
long ago you would 592
long ago you wrote 51
long all this would 166
long and all evening 81
long and all night 1570
long and all short 81
long and are about 166
long and are black 101
long and are borne 253
long and are brown 61
long and are easily 110
long and are either 112
long and are found 222
long and are green 58
long and are known 63
long and are light 91
long and are often 713
long and are quite 123
long and are rather 69
long and are still 181
long and are tired 157
long and are white 77
long and big words 53
long and both sides 43
long and can carry 205
long and can cause 43
long and can easily 136
long and can weigh 567
long and day after 199
long and die happy 174
long and dim vista 72
long and easy leases 55
long and easy terms 96
long and far apart 78
long and for short 180
long and for which 301
long and had begun 72
long and had eight 81
long and had given 49
long and had grown 102
long and had large 48
long and had never 165
long and had taken 126
long and has about 218
long and has black 72
long and has eight 60
long and has large 43
long and has never 75
long and has seven 78
long and has short 48
long and has taken 49
long and has twice 42
long and her fingers 42
long and his chest 66
long and his father 46
long and his fingers 53
long and his hands 175
long and his short 41
long and his voice 86
long and hot fight 42
long and hot march 139
long and how broad 66
long and how large 41
long and how often 3188
long and how sharp 55
long and how short 105
long and how strong 41
long and its basin 47
long and its breadth 46
long and its cross 45
long and its inner 93
long and its lower 41
long and its short 45
long and its total 50
long and its upper 141
long and its walls 72
long and jet black 270
long and long after 1052
long and long ceased 50
long and long since 381
long and low whine 129
long and may never 41
long and may weigh 498
long and net short 129
long and not above 63
long and not easily 105
long and not getting 48
long and not known 72
long and not longer 46
long and not nearly 50
long and not quite 1135
long and not really 52
long and not round 83
long and not shave 86
long and not short 130
long and now short 58
long and odd hours 142
long and one about 65
long and one block 104
long and one broad 2487
long and one cubit 91
long and one eighth 191
long and one fourth 173
long and one league 299
long and one meter 233
long and one piece 139
long and one short 10552
long and one story 55
long and red round 76
long and sad night 68
long and sad period 41
long and sad story 514
long and sad trail 80
long and set about 129
long and she could 187
long and she never 76
long and she would 240
long and six broad 1378
long and six miles 1395
long and six short 347
long and six yards 117
long and ten broad 782
long and ten miles 1680
long and ten times 107
long and ten yards 238
long and that would 52
long and then short 85
long and they could 215
long and they might 90
long and they never 69
long and they would 272
long and thin fingers 83
long and thin limbs 42
long and thin necks 50
long and thin piece 63
long and thin rather 40
long and thin shape 60
long and thin while 107
long and thin wires 47
long and this morning 45
long and too broad 161
long and too close 368
long and too easily 59
long and too large 204
long and too loose 159
long and too often 2164
long and too rough 48
long and too sharp 101
long and too short 621
long and too steep 49
long and too strong 95
long and too tight 107
long and too truly 41
long and too wordy 40
long and two broad 2475
long and two fingers 178
long and two lines 121
long and two miles 3044
long and two palms 49
long and two short 12334
long and two sides 73
long and two small 143
long and two spans 52
long and two thirds 99
long and two yards 292
long and was about 172
long and was bound 49
long and was built 558
long and was found 157
long and was getting 51
long and was given 44
long and was happy 55
long and was later 44
long and was lined 47
long and was never 123
long and was often 57
long and was quite 43
long and was still 443
long and was taken 53
long and weak reign 49
long and who could 58
long and who would 44
long and with about 86
long and with large 51
long and with short 97
long and with small 42
long and with walls 44
long and with which 74
long and yet never 89
long and yet still 40
long and you could 226
long and you might 110
long and you never 84
long and you still 54
long and you would 154
long are its sides 59
long are they gonna 143
long are they staying 545
long are they willing 58
long are you bound 44
long are you gonna 1051
long are you keeping 74
long are you staying 11459
long are you talking 61
long are you thinking 144
long are you willing 1148
long are you working 70
long arm and broad 53
long arm and fingers 120
long arm and shook 84
long arm and short 92
long arm and swept 59
long arm that could 87
long beak and tongue 57
long bow and arrow 181
long bow and stern 52
long bus and train 41
long but had never 63
long but not nearly 44
long but not quite 140
long but not reaching 45
long but not really 42
long but not short 98
long but not steep 65
long can one stand 51
long can they stand 61
long can this state 229
long can you carry 79
long can you delay 54
long can you really 46
long can you spare 73
long can you spend 48
long can you stand 630
long can you watch 54
long cut and rather 43
long dam was built 51
long day and after 49
long day and evening 277
long day and longer 157
long day and night 4415
long day and short 144
long day and still 40
long day and would 74
long day had begun 81
long day had ended 75
long day had taken 78
long day had tired 66
long day that began 96
long day they would 48
long day was about 41
long day was closing 78
long day was drawing 79
long day was nearly 56
long day was spent 192
long day was still 43
long dead and could 41
long dead and dried 40
long dead and never 101
long dead and still 113
long dead but still 280
long did she reign 191
long did she sleep 123
long did she spend 139
long did she stand 153
long did they delay 43
long did they enjoy 87
long did they fight 99
long did they reign 95
long did they serve 51
long did they spend 60
long did they stand 372
long did they stick 42
long did this delay 40
long did this period 108
long did this right 133
long did this state 216
long did you breast 42
long did you carry 59
long did you drive 43
long did you serve 765
long did you sleep 627
long did you spend 2033
long did you stand 164
long did you stick 58
long did you study 818
long did you train 40
long did you watch 463
long does not appear 429
long does this feeling 45
long does this period 149
long does this state 52
long does this stuff 52
long doth yet stick 87
long each hop takes 43
long each one lasts 149
long each one takes 95
long ears and bushy 81
long ears and large 99
long ears and short 238
long ears and tails 85
long ears with blood 47
long ere his local 56
long ere its setting 90
long ere our nation 48
long ere she could 444
long ere she would 127
long ere that period 110
long ere they agree 175
long ere they began 45
long ere they could 548
long ere they found 214
long ere they would 244
long ere this begun 52
long ere this could 48
long ere this found 217
long ere this given 136
long ere this period 169
long ere this taken 55
long ere this would 241
long ere thou shalt 90
long fed with hopes 102
long for and enjoy 134
long for and prize 293
long for and which 174
long for any change 222
long for any human 41
long for any piece 83
long for both sides 45
long for but never 68
long for can allay 53
long for each child 43
long for her after 62
long for her father 240
long for her first 47
long for her lover 48
long for her mother 329
long for her small 98
long for her taste 135
long for his blood 78
long for his father 319
long for his first 306
long for his glory 44
long for his money 263
long for his mother 346
long for his people 43
long for his reply 96
long for his short 275
long for his taste 172
long for his torso 153
long for his touch 240
long for his words 41
long for its black 91
long for its breadth 303
long for its first 113
long for its place 83
long for one reason 46
long for one sitting 130
long for one sweet 51
long for our money 42
long for our pages 210
long for our people 50
long for our sakes 154
long for our short 48
long for our space 268
long for real glory 48
long for that feeling 56
long for that first 48
long for that happy 338
long for that period 70
long for that place 167
long for that reason 104
long for that sense 92
long for that which 1594
long for that world 300
long for them again 52
long for things which 183
long for this brief 94
long for this change 102
long for this child 114
long for this event 132
long for this genus 91
long for this group 134
long for this happy 45
long for this meeting 153
long for this night 211
long for this paper 189
long for this period 42
long for this place 1288
long for this reason 161
long for this short 164
long for this space 93
long for this woman 40
long for this world 29778
long for you every 187
long gin and tonic 131
long had and still 74
long had her mother 42
long had him under 87
long had his abode 48
long had his father 102
long had its place 161
long had not known 45
long had one fixed 89
long had she known 1368
long had she lived 216
long had she loved 51
long had she slept 946
long had she spent 45
long had she stood 304
long had they dwelt 51
long had they known 579
long had they lived 391
long had they slept 89
long had this power 123
long had you known 3764
long had you lived 148
long has her father 41
long has she known 776
long has she lived 324
long has this child 73
long has this house 53
long has this piece 40
long has this place 158
long has this state 117
long has this woman 42
long head and broad 43
long head and short 133
long head and snout 124
long hear his voice 57
long his job would 59
long hot dry season 219
long lead off first 185
long leaf and short 48
long let her mourn 42
long long long float 95
long long long short 114
long man has lived 60
long may she enjoy 75
long may she reign 522
long may they enjoy 83
long may they reign 103
long may you enjoy 107
long may you reign 309
long men and women 233
long nor too broad 55
long nor too short 3655
long now and paris 47
long one and after 49
long one and could 55
long one and still 117
long one and would 216
long one has lived 187
long one that would 106
long path that wound 44
long poem that gives 41
long poem that tells 167
long poem that would 114
long poem with which 63
long put and short 176
long put off under 112
long red and black 161
long red and green 123
long red and orange 56
long red and white 410
long rod with which 58
long run all costs 1375
long run all firms 76
long run all would 69
long run and after 135
long run and allow 44
long run and avoid 49
long run and could 119
long run and create 46
long run and hence 202
long run and makes 56
long run and might 67
long run and often 133
long run and short 2257
long run and still 72
long run and under 288
long run and which 263
long run and within 49
long run and would 303
long run are bound 95
long run are often 70
long run bring about 630
long run but which 107
long run but would 81
long run can never 47
long run can prove 70
long run each class 47
long run for every 61
long run for people 43
long run for which 69
long run may cause 63
long run may create 44
long run may prove 482
long run new firms 119
long run one could 87
long run one might 145
long run one would 190
long run our people 43
long run real wages 141
long run she could 102
long run she might 44
long run she would 354
long run than anything 120
long run than could 68
long run than either 244
long run than others 81
long run than relying 42
long run than would 690
long run that could 103
long run that makes 42
long run that might 110
long run that which 66
long run that would 347
long run they cause 53
long run they could 810
long run they found 58
long run they might 339
long run they often 53
long run they prove 63
long run they serve 48
long run they would 1776
long run things would 82
long run this action 55
long run this change 62
long run this could 447
long run this makes 86
long run this method 140
long run this might 734
long run this seems 55
long run this state 65
long run this trend 54
long run this would 1228
long run too strong 83
long run was bound 183
long run you could 112
long run you might 96
long run you would 286
long she can stand 76
long she had begun 94
long she had cried 40
long she had dozed 41
long she had found 140
long she had given 135
long she had known 1464
long she had lived 1587
long she had loved 405
long she had nearly 41
long she had never 58
long she had slept 1956
long she had spent 122
long she had stood 836
long she had taken 258
long she had tried 174
long she has known 93
long she has lived 347
long she has loved 51
long she has slept 40
long she lay awake 205
long she sat alone 40
long she sat staring 42
long she was again 88
long she was running 118
long she was sitting 178
long she was staying 243
long she was still 40
long she was talking 41
long she was telling 134
long she was under 107
long she was working 66
long she was writing 78
long song and dance 858
long sting with which 61
long than for short 329
long than too short 1023
long than with short 66
long that few people 383
long that god would 52
long that her father 62
long that her mother 101
long that his father 186
long that his hands 211
long that his knees 56
long that his mother 241
long that his throat 41
long that his voice 63
long that one could 563
long that one might 175
long that one would 176
long that she asked 149
long that she began 1071
long that she could 3127
long that she feared 118
long that she feels 55
long that she found 102
long that she knows 79
long that she might 271
long that she never 83
long that she really 152
long that she wakes 81
long that she would 887
long that they appear 89
long that they began 173
long that they begin 138
long that they burst 41
long that they could 3889
long that they cover 88
long that they either 41
long that they found 97
long that they might 603
long that they nearly 125
long that they never 300
long that they often 106
long that they really 151
long that they still 53
long that they stuck 83
long that they swept 44
long that they touch 69
long that they trail 44
long that they would 1902
long that this would 99
long that you begin 61
long that you could 1031
long that you might 416
long that you never 72
long that you shall 140
long that you would 566
long they are often 107
long they are staying 76
long they are taken 107
long they are thrown 41
long they are willing 241
long they can stand 203
long they had begun 72
long they had built 103
long they had dwelt 56
long they had found 75
long they had grown 55
long they had known 939
long they had lived 2643
long they had slept 390
long they had spent 367
long they had stood 306
long they had taken 384
long they had tried 92
long they may stand 68
long they too would 42
long thin red tongue 44
long this man would 106
long this one would 205
long this war lasts 49
long this war would 178
long this was after 127
long toes and claws 535
long toes and fingers 60
long toes and nails 58
long toes and sharp 41
long toes and short 86
long ups and downs 81
long use and habit 204
long use and quiet 60
long use had given 45
long use has given 41
long using its tongue 44
long war and would 51
long war for which 58
long war had begun 70
long war had ended 113
long war that ended 73
long war that would 185
long war was ended 78
long war was waged 49
long war with athens 40
long war with china 125
long war with japan 248
long war with louis 94
long war with persia 190
long war with russia 80
long war with spain 1096
long was each piece 227
long was she staying 47
long was that after 575
long was this after 535
long was this period 51
long was this state 52
long way and could 125
long way and finds 50
long way and found 77
long way and makes 45
long way and still 177
long way and would 190
long way but still 94
long way for water 108
long way off after 58
long way off could 40
long way off right 101
long way off shore 93
long way off since 68
long way off still 209
long way off though 115
long way off under 46
long way off until 71
long way off where 224
long way off which 40
long way off while 78
long way off would 87
long way that night 111
long way this morning 334
long way with people 119
long way with women 75
long wig and sword 89
long wings and black 57
long wings and short 150
long wings and tails 339
long with any woman 51
long with her father 131
long with her hands 135
long with her mother 179
long with him about 100
long with his father 282
long with his first 57
long with his hands 175
long with his mother 294
long with his people 151
long with his poetic 41
long with one woman 104
long with this fixed 65
long with two holes 43
long with two large 49
long with two small 104
long you are serving 61
long you are staying 165
long you are willing 345
long you can carry 46
long you can count 102
long you can spend 127
long you can stand 313
long you can store 59
long you can study 52
long you had known 108
lop off our limbs 46
lot and are often 125
lot and are still 49
lot and had never 101
lot and had taken 50
lot and his mother 89
lot and its signs 112
lot and she could 77
lot and she would 229
lot and that makes 65
lot and that would 51
lot and they would 185
lot and was about 51
lot and was given 41
lot and was often 79
lot and was quite 118
lot and was really 54
lot and was still 46
lot and was walking 41
lot and you could 75
lot and you never 41
lot and you would 42
lot but had never 41
lot day and night 86
lot did not bother 85
lot did not change 50
lot does not appear 141
lot does not change 43
lot for each house 54
lot for his father 58
lot for his money 119
lot for his mother 111
lot for his people 107
lot for its money 47
lot for one night 46
lot for one woman 51
lot for our money 79
lot for our people 60
lot for six months 67
lot for this place 43
lot for two hours 53
lot for two people 44
lot for two weeks 41
lot god has given 52
lot had long since 50
lot near her house 50
lot near his house 199
lot near our house 97
lot off his chest 96
lot off his hands 45
lot she had drawn 40
lot she has drawn 59
lot than man gives 58
lot than that which 226
lot than they could 42
lot that day about 122
lot that one could 51
lot that she could 107
lot that she would 47
lot that they could 145
lot that they might 106
lot that they would 90
lot that was empty 54
lot that was never 43
lot that was right 49
lot that was still 41
lot that you could 205
lot that you would 121
lot was far worse 50
lot was not happy 55
lot was not large 58
lot was not quite 77
lot was not really 54
lot was not worse 44
lot was now quite 41
lot was set apart 85
lot was set aside 109
lot was that which 43
lot was too small 179
lot with any human 52
lot with any party 71
lot with any queen 41
lot with any woman 58
lot with few words 54
lot with her father 112
lot with her lover 54
lot with her mother 375
lot with her people 118
lot with his father 660
lot with his hands 181
lot with his mother 112
lot with his people 275
lot with his state 65
lot with one party 95
lot with our people 55
lot with that money 45
lot with that party 83
lot with that which 51
lot with this group 65
lot with this party 41
lot with this people 65
lot with this place 96
low air and water 111
low all year round 96
low and are easily 65
low and are often 233
low and bad blood 72
low and bad minds 104
