lack an alimentary canal 125
like an electrical spark 135
like an electrical storm 799
like an electrical surge 63
like an electronic brain 55
like an enthusiastic child 51
like an enthusiastic crowd 136
like an epistolary novel 95
like an equinoctial storm 49
like an erlenmeyer flask 119
like an examination paper 515
like an exclamation point 3062
like an exhaustive study 150
like an exponential curve 97
like an exponential decay 44
like an extinguished flame 121
like an extinguished light 244
like an extinguished taper 99
like an extinguished torch 51
like an hereditary curse 147
like an historical novel 248
like an hysterical child 59
like an hysterical laugh 77
like an hysterical woman 250
like an illuminating flash 41
like an impassioned lover 89
like an impersonal force 88
like an implacable enemy 50
like an impossible chore 57
like an impossibly large 55
like an incredible fable 90
like an incredible waste 60
like an indigenous plant 80
like an individual human 337
like an individual owner 43
like an individual stock 53
like an individual whose 153
like an inevitable frost 68
like an infinitely large 151
like an infinitely small 65
like an information drawn 128
like an inimitable actor 52
like an iniquitous judge 40
like an inscription stuck 65
like an inscription which 87
like an inspiration which 41
like an institution which 191
like an instrument panel 56
like an instrument which 471
like an instrument whose 149
like an intoxicating drink 185
like an intoxicating fluid 54
like an intoxicating grape 40
like an investment trust 60
like an omniscient author 40
like an oppressive cloud 101
like an oppressive vision 42
like an orchestral score 99
like an ornamental jewel 43
like an overfilled water 114
like an overloaded camel 49
like an overloaded truck 58
like an overturned cereal 90
like an overwhelming flood 1049
like an overwhelming force 48
like an overworked horse 77
like an undercover agent 511
like an undermined tower 59
like an underwater plant 42
like an unexpected blast 69
like an unexpected flash 48
like an unexpected guest 147
like an unexpected meeting 41
like an unexpected piece 141
like an unexpected storm 88
like an unfettered stream 125
like an unfinished story 54
like an uninitiated chess 42
like an unrequited lover 63
like an unresolved chord 157
like my grandfather would 49
like my grandmother would 109
like the aboriginal irish 104
like the aboriginal people 46
like the admonitory tones 53
like the adulterous woman 86
like the alimentary canal 95
like the analytical engine 95
like the apocryphal story 87
like the appalachian trail 143
like the approaches which 76
like the appropriate place 53
like the arrangement shown 161
like the astronomer royal 56
like the atmosphere after 62
like the atmosphere which 481
like the attractive power 54
like the background color 170
like the background image 44
like the background music 344
like the background noise 263
like the benevolent father 41
like the blackboard jungle 182
like the bloomsbury group 55
like the brightness after 85
like the canterbury tales 980
like the capitalist class 163
like the capitalist world 385
like the celebrated beauty 77
like the celebrated tower 48
like the ceremonies which 53
like the characters which 206
like the characters within 47
like the cinderella story 66
like the collective farms 61
like the commonwealth games 56
like the complaints which 175
like the concentric coats 76
like the concentric waves 80
like the conference board 96
like the confidence which 119
like the constantly changing 116
like the constraint which 40
like the consummate actor 62
like the democratic league 52
like the democratic party 1974
like the democratic state 56
like the department store 909
like the description given 546
like the description which 155
like the desperation shown 63
like the detestable harpy 59
like the detestation which 44
like the difference which 50
like the difficulty which 54
like the diplomatic corps 40
like the discordant notes 46
like the distinction which 146
like the educational testing 85
like the elizabethan drama 95
like the elizabethan stage 78
like the epistolary novel 41
like the excitement which 124
like the exclamation point 76
like the experience which 316
like the explanation given 102
like the exponential growth 44
like the fashionable world 70
like the forefathers whose 54
like the franciscan friars 52
like the frightened child 199
like the gladiatorial shows 65
like the government house 40
like the government telling 85
like the government wants 49
like the government which 257
like the government would 44
like the grandfather clock 154
like the grotesques which 48
like the historical books 54
like the historical jesus 83
like the historical novel 390
like the historical plays 294
like the homologous ratios 43
like the humanistic state 56
like the illustrious peter 42
like the illustrious roman 145
like the importance which 415
like the incoherent dreams 151
like the indigenous people 309
like the individual cells 157
like the individual human 374
like the individual notes 94
like the individual parts 133
like the individual souls 79
like the individual whose 118
like the information about 152
like the information given 83
like the instruction given 55
like the instrument panel 327
like the instrument which 49
like the integrated rural 243
like the interwoven threads 47
like the intestinal canal 90
like the intestinal tract 52
like the intoxicating power 155
like the laboratory where 50
like the literature which 64
like the matchlocks which 40
like the melancholy voice 100
like the metacarpal bones 57
like the miraculous blood 188
like the monotonous sound 67
like the nationalist party 95
like the netherlands could 45
like the netherlands where 103
like the netherlands which 53
like the palestinian arabs 97
like the persistent widow 59
like the pestilence which 93
like the phenomenal world 165
like the phosphoric gleams 89
like the photograph taken 41
like the photograph which 59
like the picaresque novel 83
like the playground bully 43
like the polymerase chain 74
like the preference given 266
like the principles which 137
like the prohibition party 105
like the prominence which 107
like the promissory notes 144
like the proportions which 68
like the rainforest action 40
like the recognition scene 53
like the reformation elude 57
like the refractive index 189
like the regularity which 111
like the relatively small 58
like the republican party 1740
like the resistance which 44
like the resistless tides 66
like the restaurant where 95
like the schoolyard bully 53
like the scientific method 678
like the sculptured scene 104
like the settlement house 209
like the simplicity which 49
like the statements about 63
like the stratified rocks 59
like the strawberry leaves 211
like the strawberry plant 44
like the structures which 42
like the submissive voice 66
like the substances which 72
like the substantial forms 114
like the successive falls 67
like the successive notes 77
like the successive parts 66
like the successive skins 42
like the successive steps 135
like the successive waves 286
like the superficial layer 46
like the terrestrial globe 103
like the traditional image 133
like the traditional indian 187
like the traditional method 126
like the traditional model 188
like the traditional music 41
like the traditional notion 113
like the traditional sense 155
like the treacherous people 76
like the triumphant march 49
like the tumultuous waves 109
like the tyrannical state 90
like the vegetative cells 45
like the vernacular press 51
like the versailles treaty 92
like the vietnamese people 146
like the woodpecker tapping 93
like to accomplish today 191
like to accomplish while 175
like to accomplish within 267
like to categorize people 45
like to contribute anything 97
like to disappoint people 212
like to experience again 203
like to generalize about 102
like to photograph people 121
like to understand about 290
like to understand people 109
like to understand where 96
like to understand which 85
liking the appellation given 94
limb is frequently bathed 45
lime is frequently added 42
line in particular cases 69
line in peripheral nerve 71
line in reciprocal space 126
line in successive cases 101
line is constantly changing 131
line is distinctly drawn 150
line is frequently drawn 61
line is relatively large 47
line is relatively short 110
line is relatively small 109
line is relatively steep 58
line of applicants waiting 53
line of application which 60
line of assistance given 50
line of authorities cited 56
line of authorities holding 58
line of authorities holds 128
line of authorities which 210
line of automobile parts 41
line of breastworks about 42
line of breastworks running 52
line of breastworks which 142
line of characters which 119
line of coagulated blood 49
line of collective action 55
line of collimation above 43
line of collimation shall 66
line of collimation would 85
line of compromise which 43
line of continuity linking 65
line of continuity running 73
line of continuity which 156
line of continuous limit 41
line of cottonwood trees 164
line of demarcation about 88
line of demarcation above 179
line of demarcation after 58
line of demarcation based 65
line of demarcation began 73
line of demarcation below 47
line of demarcation comes 75
line of demarcation could 707
line of demarcation drawn 3004
line of demarcation either 54
line of demarcation falls 96
line of demarcation fixed 219
line of demarcation forming 72
line of demarcation forms 1167
line of demarcation marks 123
line of demarcation might 162
line of demarcation often 65
line of demarcation ought 94
line of demarcation passing 95
line of demarcation round 54
line of demarcation running 404
line of demarcation seems 277
line of demarcation setting 46
line of demarcation shall 1469
line of demarcation showing 71
line of demarcation shows 106
line of demarcation still 108
line of demarcation stops 57
line of demarcation until 46
line of demarcation where 858
line of demarcation which 5148
line of demarcation within 252
line of demarcation would 704
line of difference which 97
line of diplomatic action 41
line of dislocation which 71
line of distinction could 152
line of distinction drawn 606
line of distinction often 60
line of distinction ought 40
line of distinction seems 201
line of distinction still 42
line of distinction where 160
line of distinction which 1119
line of distinction would 70
line of electronic parts 51
line of employment which 51
line of enterprise until 110
line of entrenched camps 60
line of eucalyptus trees 269
line of examination which 56
line of excellence which 58
line of experience which 80
line of experiment which 88
line of explanation might 55
line of explanation seems 51
line of explanation which 114
line of explanation would 108
line of exploration which 59
line of fashionable taste 61
line of formidable works 40
line of fortresses built 43
line of fortresses which 476
line of government action 42
line of hereditary prime 52
line of historical study 83
line of illustrious names 168
line of information about 317
line of information which 65
line of inscription which 51
line of intrenched camps 51
line of investment either 94
line of investment round 64
line of legislation which 43
line of literature which 79
line of neutrality which 70
line of observation posts 87
line of observation which 97
line of observation would 41
line of philosophy which 41
line of precedents holding 45
line of precedents which 112
line of preparation which 41
line of progression score 66
line of progression which 129
line of propaganda which 87
line of regimental flags 68
line of resistance could 81
line of resistance drawn 58
line of resistance falls 44
line of resistance makes 44
line of resistance passing 76
line of resistance shall 187
line of resistance under 51
line of resistance where 56
line of resistance which 287
line of resistance within 209
line of resistance would 192
line of settlement moved 154
line of settlement which 41
line of settlement would 48
line of sovereigns which 80
line of speculation about 168
line of speculation might 53
line of speculation which 228
line of speculation would 62
line of subsequent cases 103
line of traditional verse 41
line of unemployed people 44
line of uniformity which 41
line on logarithmic graph 51
line on logarithmic paper 338
line the alimentary canal 303
line the alimentary tract 75
line the intestinal tract 524
lining of alimentary canal 42
lining the alimentary canal 773
lining the alimentary tract 342
lining the convoluted tubes 100
lining the intestinal canal 125
lining the intestinal lumen 123
lining the intestinal tract 834
lining the intestinal villi 50
lining the intestinal walls 68
link of continuity which 42
link to information about 948
list an impressive array 50
list in alphabetic order 407
list in parentheses after 115
list is completely empty 49
list is constantly changing 236
list is constantly growing 229
list is incomplete since 82
list is indicative rather 88
list is relatively short 182
list is relatively small 97
list is reproduced below 414
list is suggestive rather 197
list is surprisingly short 44
list of abbreviated names 70
list of acceptable books 65
list of acceptable foods 182
list of acceptable items 42
list of acceptable names 101
list of acceptable sites 45
list of acceptable terms 65
list of acceptable words 86
list of acceptable working 58
list of accredited sleep 52
list of accusations which 56
list of activities above 64
list of activities below 133
list of activities could 69
list of activities given 116
list of activities might 42
list of activities shows 114
list of activities under 106
list of activities where 49
list of activities which 1546
list of activities within 58
list of activities would 95
list of adjectives which 323
list of advantages which 137
list of amendments which 115
list of anatomical terms 132
list of apocryphal books 101
list of applicants waiting 67
list of appropriate books 106
list of appropriate foods 42
list of appropriate words 66
list of assessment tools 70
list of assumptions about 221
list of assumptions which 106
list of attractions under 77
list of attributes could 70
list of attributes found 42
list of attributes given 64
list of attributes might 50
list of attributes which 845
list of authorities cited 898
list of authorities given 164
list of authorities might 53
list of authorities which 260
list of authorities whose 43
list of background readings 85
list of businesses which 147
list of calamities which 89
list of candidates after 69
list of candidates based 47
list of candidates could 61
list of candidates drawn 388
list of candidates equal 80
list of candidates headed 59
list of candidates might 51
list of candidates named 70
list of candidates rather 46
list of candidates running 72
list of candidates seeking 51
list of candidates shall 399
list of candidates under 151
list of candidates until 54
list of candidates which 666
list of candidates whose 142
list of candidates within 83
list of candidates would 221
list of casualties shows 267
list of casualties which 112
list of casualties would 58
list of categories could 82
list of categories given 79
list of categories might 50
list of categories under 71
list of categories where 56
list of categories which 257
list of categories within 50
list of celebrated names 112
list of characters given 65
list of characters which 243
list of characters whose 54
list of characters would 52
list of collateral readings 88
list of collective nouns 100
list of committees which 49
list of comparable sales 92
list of comparison stars 302
list of complaints about 1825
list of complaints which 175
list of components which 115
list of concessions which 182
list of contraband goods 585
list of contraband items 82
list of contraband which 61
list of controlled drugs 201
list of controlled goods 215
list of controlled items 250
list of controlled terms 85
list of coordinate pairs 95
list of copyrights owned 50
list of corrections which 103
list of criticisms which 79
list of deductible items 57
list of definitions given 67
list of definitions which 110
list of delinquent lands 128
list of delinquent taxes 193
list of department names 169
list of desiderata which 56
list of educational books 101
list of educational films 66
list of educational goals 164
list of educational needs 62
list of engagements which 61
list of enumerated goods 221
list of enumerated items 65
list of equivalent names 45
list of equivalent terms 348
list of exceptional cases 54
list of exportable items 60
list of expressions which 239
list of facilities which 71
list of foodstuffs which 48
list of frequently asked 2873
list of frequently cited 102
list of grievances about 555
list of grievances could 44
list of grievances drawn 203
list of grievances under 91
list of grievances which 1265
list of grievances would 46
list of guidelines which 70
list of historical books 47
list of historical dates 56
list of historical facts 111
list of historical names 48
list of historical sites 81
list of historical works 166
list of identified needs 42
list of identified risks 183
list of illustrious names 577
list of illustrious women 62
list of impressive names 64
list of indicators which 132
list of indigenous trees 52
list of individual cases 117
list of individual files 42
list of individual items 215
list of individual names 101
list of individual needs 42
list of individual words 147
list of industries under 73
list of industries where 309
list of industries which 675
list of industries whose 85
list of influences which 56
list of influential names 41
list of influential people 401
list of information about 812
list of information items 176
list of information needs 376
list of information types 56
list of information which 332
list of innovations which 53
list of interested people 136
list of laboratory tests 157
list of literature cited 709
list of literature which 55
list of localities where 192
list of localities which 53
list of manuscript plays 280
list of medications taken 86
list of medications which 64
list of misspelled words 637
list of newspapers which 136
list of objectives could 48
list of objectives drawn 59
list of objectives given 89
list of objectives might 49
list of objectives which 474
list of objectives would 72
list of obligations which 137
list of occupations given 117
list of occupations where 46
list of occupations which 500
list of orchestral works 75
list of ornamental trees 59
list of palestinian towns 47
list of parameters given 41
list of parameters which 239
list of particular cases 44
list of particular items 63
list of periodicals cited 125
list of periodicals which 246
list of possessions which 49
list of potentially toxic 52
list of predefined color 126
list of predicates which 86
list of predictions about 72
list of preference items 72
list of prescribed books 116
list of prescribed drugs 78
list of prescribed texts 92
list of presidents since 51
list of principles which 405
list of prioritized goals 42
list of prioritized risks 74
list of privileges which 81
list of procedural steps 68
list of procedures which 134
list of professions which 68
list of prohibited bases 171
list of prohibited books 1680
list of prohibited drugs 111
list of prohibited foods 136
list of prohibited forms 41
list of prohibited goods 293
list of prohibited items 373
list of prohibited words 41
list of prohibited works 204
list of properties forming 72
list of properties given 50
list of properties owned 112
list of properties until 80
list of properties which 498
list of proscribed books 239
list of proscribed drugs 60
list of proscribed items 61
list of proscribed works 51
list of publication types 69
list of publishers whose 55
list of punctuation marks 57
list of quantities which 61
list of radiocarbon dates 417
list of references about 108
list of references after 73
list of references below 398
list of references cited 1492
list of references could 117
list of references found 41
list of references given 831
list of references gives 79
list of references makes 66
list of references might 55
list of references shows 121
list of references under 133
list of references where 149
list of references which 1879
list of references would 236
list of registered bills 49
list of registered names 53
list of registered trade 119
list of registered users 208
list of regulations which 149
list of relatively minor 58
list of resolutions which 143
list of restricted foods 52
list of restricted goods 74
list of restricted items 253
list of sacrifices which 53
list of scientific books 99
list of scientific names 337
list of scientific terms 175
list of scientific works 84
list of scriptural books 70
list of securities owned 150
list of securities which 276
list of selectable items 101
list of signatures which 43
list of specialized terms 81
list of statements about 1049
list of statements below 155
list of statements which 468
list of statistics about 89
list of statistics which 101
list of strategies which 53
list of structures which 94
list of substances found 59
list of substances known 107
list of substances which 907
list of substances whose 77
list of successful cases 83
list of successful people 51
list of successful plays 44
list of suggestions about 191
list of suggestions based 78
list of suggestions below 136
list of suggestions given 62
list of suggestions which 367
list of synonymous terms 63
list of synonymous words 46
list of techniques which 124
list of transitive verbs 81
list of translated works 131
list of undertakings which 52
list of unfinished tasks 65
list of vegetables which 106
list of vernacular names 113
list of vocabulary items 277
list of vocabulary terms 142
list of vocabulary words 1562
list the activities which 156
list the individual items 110
list the individual names 88
list the information about 141
list the information which 41
live as minorities within 44
live at government house 74
live by imagination alone 202
live by literature alone 117
live by technology alone 177
live in abstinence while 122
live in affordable housing 72
live in apartments above 115
live in apartments built 89
live in apartments rather 201
live in apartments where 220
live in apartments which 196
live in bloomfield hills 40
live in collective housing 44
live in consensual unions 315
live in degenerate times 50
live in democratic times 134
live in eucalyptus trees 45
live in fellowship under 49
live in freshwater lakes 381
live in freshwater ponds 265
live in government house 77
live in government housing 523
live in households below 209
live in households headed 1448
live in households where 2638
live in households which 380
live in households whose 275
live in inadequate housing 1249
live in individual cells 121
live in individual homes 233
live in integrated housing 141
live in internment camps 290
live in localities where 512
live in monogamous pairs 296
live in particular image 48
live in particular parts 49
live in patriarchal style 41
live in postmodern times 72
live in prosperity under 40
live in prosperous times 43
live in relatively close 360
live in relatively large 521
live in relatively small 982
live in remarkable times 189
live in residential homes 300
live in retirement homes 204
live in retirement until 201
live in retrospect alone 135
live in segregated housing 346
live in segregated slums 44
live in segregated urban 89
live in subsidized housing 849
live in supervised group 49
live in supervised housing 99
live in surroundings where 265
live in surroundings which 243
live in traditional homes 131
live in traditional rural 44
live in traditional style 101
live in underwater caves 89
live in university housing 1534
live in university towns 93
live is constantly changing 165
live of individual human 223
live on collective farms 131
live on inadequate diets 85
live on individual farms 123
live on neighborly terms 61
live on relatively fixed 48
live on reservation lands 189
live on vegetables alone 114
live or attenuated virus 87
live so completely within 45
live so resolutely apart 47
live the democratic people 79
live the hospitable owner 49
living at government house 181
living by illustrating books 47
living by productive labor 43
living by transporting goods 62
living in apartments above 47
living in apartments rather 40
living in apartments where 56
living in apartments which 41
living in attractive homes 44
living in consensual unions 1154
living in contiguous minor 76
living in democratic times 353
living in exceptional times 76
living in freshwater lakes 47
living in government house 174
living in government housing 364
living in historical times 165
living in households below 424
living in households headed 1886
living in households where 2068
living in households which 274
living in households whose 438
living in households within 128
living in inadequate homes 47
living in inadequate housing 994
living in individual homes 123
living in integrated housing 139
living in internment camps 46
living in localities where 365
living in northeastern china 42
living in particular social 105
living in particular times 70
living in patriarchal state 41
living in postmodern times 48
living in relatively close 299
living in relatively large 234
living in relatively small 507
living in remarkable times 48
living in residential homes 712
living in retirement after 172
living in retirement homes 300
living in retirement since 137
living in retirement under 42
living in retirement until 99
living in segregated housing 130
living in subsidized housing 1402
living in surroundings where 55
living in surroundings which 165
living in traditional rural 93
living in university housing 520
living on collective farms 245
living on inadequate diets 191
living on individual farms 54
living on promissory notes 45
living on relatively fixed 131
living on relatively small 114
living on reservation lands 153
load in peripheral blood 221
load is constantly changing 85
load is maintained until 59
load is negligibly small 51
load is relatively large 161
load is relatively light 201
load is relatively small 379
load of atmosphere which 46
load of deleterious genes 199
load of indefinite doubt 45
load of information about 94
load of misfortune which 52
load the dishwasher while 118
loan is relatively small 66
loan of government bonds 87
loan of government funds 57
loan of sufficient money 44
loan or investment shall 70
loan the government money 294
loan to nationalist china 41
lobe is relatively small 86
lode of information about 141
logs in subsequent wells 58
logs of coniferous trees 48
logs of sacrificial staging 57
longing to experience again 50
look at adolescent girls 885
look at assumptions about 41
look at attractive women 135
look at government house 49
look at grandmother stark 41
look at historical facts 42
look at individual cases 838
look at individual cells 40
look at individual firms 117
look at individual items 224
look at individual needs 83
look at individual parts 93
look at individual people 87
look at individual types 45
look at individual words 189
look at individual works 92
look at information about 482
look at particular cases 376
look at particular parts 91
look at particular types 141
look at structured files 46
look at successful people 223
look at therapeutic touch 335
look of abstracted gloom 51
look of confidence which 76
look of deprecation rather 65
look of desperation about 51
look of desperation which 75
look of displeasure which 66
look of distinction about 46
look of distinction which 40
look of expectancy which 54
look of expectation which 50
look of importance which 154
look of indignation which 72
look of inspiration which 44
look of melancholy which 126
look of permanence about 118
look of perplexity which 65
look of prosperity about 93
look of recognition spread 91
look of recognition which 131
look of resignation which 69
look of sensuality about 54
look of shrewdness which 140
look of strangeness which 48
look of sullenness about 52
look of tenderness which 149
look of unspeakable scorn 44
look on helplessly while 1786
look on impotently while 188
look on inactively while 48
look on uneducated women 44
look so helplessly chill 47
look the historical jesus 41
look the tremendous facts 41
look to applicable state 132
look to collective action 56
look to government rather 103
look up individual words 44
look up information about 1802
loop is relatively short 42
loop of transverse colon 205
lose by surrendering human 51
lose my miraculous power 55
lose the advantages arising 46
lose the advantages which 419
lose the amusements which 45
lose the confidence which 151
lose the distinction which 47
lose the friendship which 48
lose the importance which 60
lose the impressions which 42
lose the information about 186
lose the inspiration which 74
lose the nationality which 50
lose the popularity which 58
lose the privileges which 66
lose the profitable trade 70
lose the properties which 55
lose the republican party 48
lose the securities which 62
losing the advantages which 100
losing the information about 75
losing the popularity which 47
losing the privileges which 53
loss as determined under 46
loss by evaporation which 51
loss by evaporation would 94
loss by radioactive decay 141
loss in efficiency which 161
loss in efficiency would 118
loss in expressive power 58
loss in generality since 53
loss in individual cases 84
loss in literature which 48
loss in menopausal women 98
loss in moderately obese 48
loss in nutritional value 110
loss in overweight people 52
loss in overweight women 234
loss in percentage terms 144
loss in peripheral vision 62
loss in predictive power 161
loss in productive power 128
loss in transmitting power 45
loss is calculated based 57
loss is deductible under 169
loss is determined under 166
loss is disallowed under 227
loss is frequently still 140
loss is frequently under 91
loss is negligibly small 186
loss is recognized based 49
loss is recognized equal 165
loss is recognized since 61
loss is recognized under 525
loss is recognized until 340
loss is recognized where 116
loss is relatively large 109
loss is relatively minor 57
loss is relatively small 672
loss of absorptive power 60
loss of accustomed mother 104
loss of adaptations after 122
loss of advantages which 113
loss of affordable housing 329
loss of boundaries which 63
loss of chemically bound 71
loss of competition would 41
loss of confidence about 162
loss of confidence after 124
loss of confidence arising 59
loss of confidence could 174
loss of confidence might 128
loss of confidence since 48
loss of confidence which 816
loss of confidence within 168
loss of confidence would 284
loss of consortium action 325
loss of consortium after 80
loss of consortium arising 179
loss of consortium award 82
loss of consortium based 102
loss of consortium claim 1694
loss of consortium could 61
loss of consortium under 146
loss of consortium where 166
loss of consortium which 55
loss of consortium would 115
loss of continuity which 46
loss of coordinating power 207
loss of democratic ideals 42
loss of democratic votes 63
loss of efficiency after 59
loss of efficiency arising 74
loss of efficiency could 61
loss of efficiency since 77
loss of efficiency under 76
loss of efficiency which 532
loss of efficiency would 193
loss of elasticity which 109
loss of elasticity within 47
loss of electrical power 3830
loss of employment after 42
loss of employment could 65
loss of employment often 40
loss of employment under 47
loss of employment which 217
loss of employment would 278
loss of expressive power 311
loss of generality since 693
loss of generative power 195
loss of government funding 319
loss of government funds 162
loss of government power 59
loss of historical sense 73
loss of illuminating power 171
loss of importance after 86
loss of importance since 44
loss of indigenous lands 51
loss of individual cells 80
loss of individual genes 45
loss of individual lives 103
loss of individual parts 44
loss of individual power 161
loss of individual souls 72
loss of individual trees 67
loss of inflections which 41
loss of information about 2500
loss of information after 98
loss of information could 67
loss of information might 65
loss of information since 192
loss of information which 524
loss of information while 62
loss of information within 60
loss of information would 189
loss of inhibitory input 97
loss of inhibitory power 88
loss of intestinal fluid 114
loss of intestinal villi 50
loss of investment earnings 50
loss of investment funds 73
loss of investment value 66
loss of legitimacy which 61
loss of legitimate trade 45
loss of locomotive power 127
loss of mandibular first 62
loss of mechanical power 175
loss of nationality under 55
loss of nutritional value 491
loss of orientation which 52
loss of oxygenated blood 54
loss of patriarchal power 136
loss of perceptive power 68
loss of peripheral field 150
loss of peripheral nerve 169
loss of peripheral vision 3237
loss of perishable goods 196
loss of popularity after 86
loss of popularity which 239
loss of predictive power 806
loss of privileges under 58
loss of privileges which 103
loss of procreative power 104
loss of productive force 95
loss of productive hours 48
loss of productive labor 340
loss of productive lands 100
loss of productive power 795
loss of productive soils 59
loss of productive value 266
loss of profitable sales 57
loss of profitable trade 77
loss of progenitor cells 47
loss of propulsive power 131
loss of protective cover 40
loss of protective power 151
loss of recreational value 68
loss of refractive power 106
loss of relatively large 88
loss of relatively small 69
loss of reservation lands 63
loss of resistance after 52
loss of resistance method 48
loss of restriction sites 121
loss of scientific rigor 81
loss of structural order 54
loss of structural water 169
loss of substantial parts 44
loss of superficial cells 67
loss of suppressor cells 138
loss of suppressor genes 120
loss of sympathetic nerve 307
loss of traditional fishing 72
loss of traditional forms 259
loss of traditional grazing 272
loss of traditional hunting 144
loss of traditional indian 42
loss of traditional lands 268
loss of traditional moral 64
loss of traditional roles 100
loss of traditional rural 68
loss of traditional social 169
loss of unaffected piety 73
loss of unrecorded words 60
loss of vegetative cover 531
loss of vestibular input 73
loss on subsequent sales 65
loss or acquisition quite 52
loss or deficiency which 66
loss or destruction shall 386
loss or destruction thereof 342
loss or destruction would 66
loss or misfortune which 118
loss to comprehend where 153
loss to conjecture where 78
loss to literature would 79
loss to substitute others 54
loss to understand anything 67
loss to understand either 205
loss to understand until 40
loss to understand where 276
loss to understand which 88
lost by evaporation while 43
lost by radioactive decay 104
lost in background noise 112
lost in discussions about 84
lost in importance since 52
lost in melancholy musings 53
lost in reflections which 121
lost in speculation about 117
lost is relatively small 54
lost my peripheral vision 50
lost or extinguished until 40
lost or miscarried within 45
lost the advantages which 315
lost the ascendancy which 74
lost the ascendency which 211
lost the confidence which 109
lost the democratic party 106
lost the fierceness which 44
lost the heavyweight title 133
lost the importance which 260
lost the impressions which 57
lost the information about 75
lost the inspiration which 48
lost the popularity which 201
lost the privileges which 78
lost the simplicity which 48
lost the superiority which 98
lost to evangelical pagan 75
lost to republican george 50
lots of assumptions about 73
lots of attractive girls 46
lots of attractive women 60
lots of background noise 133
lots of complaints about 493
lots of discussions about 208
lots of excitement about 40
lots of exclamation marks 206
lots of experience working 111
lots of influential people 51
lots of information about 4963
lots of information which 96
lots of relatively small 40
lots of speculation about 116
lots of statistics about 47
lots of successful people 46
lots of suggestions about 79
loud in declamation about 48
loud or boisterous noise 76
loud or unexpected noise 52
love is incomplete until 172
love is intimately bound 44
love of accumulating money 203
love of approbation which 188
love of competition which 121
love of compromise which 57
love of destruction which 67
love of disputation which 63
love of distinction which 229
love of enterprise which 74
love of excellence which 134
love of excitement rather 42
love of excitement which 325
love of friendship which 59
love of historical study 41
love of individual human 82
love of intoxicating drink 97
love of literature alone 61
love of literature might 53
love of literature which 668
love of literature would 70
love of ostentation which 80
love of particular facts 43
love of popularity which 60
love of popularity would 46
love of retirement grows 128
love of retirement which 73
love of simplicity which 272
love of speculation which 43
love of traditional music 76
love of tyrannical power 47
love or bitterness thrown 80
love or friendship which 95
love the democratic party 67
love the vietnamese people 47
love to overshadow tombs 45
luck of simpleness which 45
lump of coagulated blood 50
lungs of sensitized guinea 175
lungs or alimentary canal 66
lungs or alimentary tract 55
lungs or intestinal canal 77
lungs or intestinal tract 75
lure of scientific order 47
lust of unhallowed lucre 168
