label schilling test for 63
longer contact time than 47
longer contact time with 155
longer control over his 65
longer control their own 360
longer control these men 48
longer control what was 45
longer counted among its 94
longer depends upon his 86
longer depends upon its 108
longer depends upon this 40
longer derived from its 52
longer differs from that 43
longer divided into two 511
longer dominion over him 86
longer doubted what was 44
longer excerpt from this 107
longer exchange gold for 53
longer extract from this 149
longer familiar even with 45
longer fatigue life than 198
longer forbade those that 63
longer furnish food for 44
longer history when you 107
longer matters what they 55
longer matters what you 81
longer noticed what was 47
longer numbers among his 168
longer operating life and 97
longer operating life than 53
longer operating time and 300
longer operating time than 136
longer produce great men 98
longer produce their own 163
longer protect their own 53
longer provide food for 64
longer provide more than 44
longer provide their own 59
longer publish their own 46
longer reflect upon this 86
longer refrain from doing 97
longer refrain from going 43
longer satisfy those who 42
longer service life and 692
longer service life for 273
longer service life than 856
longer service life with 57
longer storage life and 142
longer storage life than 469
longer streamed into that 54
longer suffering from any 58
longer support their own 146
longer transit time and 46
longer transit time for 58
longer transit time than 69
longer trusted their own 61
longer visible when they 106
longer weighed down with 90
longer weighed upon him 79
longer withheld from him 63
longer withheld from them 72
longer withhold from him 49
longer withhold from them 41
longer withhold from you 122
looking adoringly into his 50
looking askance over his 54
looking askance upon her 42
looking closely into her 243
looking closely into his 227
looking closely into this 68
looking closely over her 66
looking exactly like all 102
looking exactly like any 49
looking exactly like her 340
looking exactly like him 110
looking exactly like his 270
looking exactly like its 53
looking exactly like one 322
looking exactly like rings 40
looking exactly like that 151
looking exactly like this 56
looking exactly like you 59
looking fellows gazing out 65
looking fellows were got 49
looking fellows were they 41
looking figures were led 54
looking fixedly into her 63
looking fixedly into his 125
looking forward from day 44
looking forward from his 47
looking forward from that 97
looking forward more and 134
looking forward more than 439
looking frankly into his 135
looking ghastly pale and 40
looking gravely into her 101
looking gravely into his 87
looking gravely upon him 98
looking however hard for 41
looking outside their own 167
looking outward from this 48
looking outward upon men 59
looking pleadingly into her 52
looking pleadingly into his 99
looking quickly from one 135
looking quickly over her 55
looking quickly over his 92
looking quietly into his 53
looking sharply from one 72
looking sharply over her 81
looking smilingly into his 63
looking steadily from one 51
looking steadily into god 99
looking steadily into her 1189
looking steadily into his 564
looking steadily upon him 54
looking sternly from one 41
looking sternly into one 52
looking sternly over her 201
looking sternly upon him 55
looking timidly into her 87
looking timidly into his 49
looking timidly over his 85
looking towards india for 85
looking towards last things 655
looking towards their own 131
looking uneasily over his 69
looking upwards into his 41
looking utterly worn out 44
looks bespoke what they 84
looks closely into his 49
looks closely will see 99
looks exactly like all 350
looks exactly like any 477
looks exactly like fat 141
looks exactly like her 1424
looks exactly like him 623
looks exactly like his 1487
looks exactly like its 505
looks exactly like one 1137
looks exactly like our 171
looks exactly like that 1370
looks exactly like them 45
looks exactly like this 368
looks exactly like you 2631
looks forward more than 88
looks intense when all 99
looks poorest when you 292
looks quickly over his 63
looks roughly like this 485
looks steadily into his 82
loose because there was 93
loose control over his 124
loose control over its 164
loose control over them 95
loose himself from all 47
loose himself from his 109
loose reports were not 102
loose strands from her 104
loose surface soil and 57
loose tobacco from his 65
loose tresses were for 70
looting occurring during and 73
lords against whom they 49
lords receded from them 54
loses command over his 77
loses control over both 52
loses control over her 405
loses control over his 1558
loses control over how 82
loses control over its 516
loses control over one 135
loses control over that 62
loses control over them 159
loses control over who 56
loses himself more and 68
loses perhaps more than 44
loved america more than 96
loved animals more than 125
loved chinese food and 69
loved cordelia most and 52
loved country life and 127
loved depends upon his 47
loved everything else that 65
loved flowers more than 65
loved freedom more than 236
loved herself more than 98
loved himself more than 329
loved ireland more than 45
loved jonathan more than 48
loved justice more than 137
loved letters more than 53
loved liberty more than 324
loved mankind more than 54
loved moments like this 73
loved outdoor life and 85
loved perhaps more than 95
loved pleasure more than 152
loved religion more than 54
loved science more than 95
loved slavery more than 52
loved stories like that 46
lover escaped from his 82
lover frowned upon her 85
lover several years her 53
lover wonders what they 93
loves america will act 319
loves angelica more than 43
loves animals more than 85
loves country life and 56
loves freedom more than 90
loves herself more than 66
loves himself more than 1010
loves himself only for 53
loves justice more than 56
loves liberty like his 228
loves liberty more than 62
loves mankind more than 78
loves pleasure more than 70
loves pleasure must for 52
lower animals also are 53
lower animals have all 41
lower animals have any 70
lower animals have not 323
lower animals have this 194
lower animals keep all 72
lower animals meant not 43
lower animals show any 66
lower animals show that 371
lower animals there are 340
lower animals were not 152
lower animals were thus 42
lower animals when they 87
lower animals will not 50
lower anterior teeth and 1395
lower anterior teeth are 1809
lower anterior teeth can 85
lower anterior teeth for 54
lower anterior teeth may 175
lower anterior teeth that 107
lower anterior teeth with 144
lower article more than 62
lower average cost and 172
lower average cost for 230
lower average cost per 1242
lower average cost than 852
lower average rate than 152
lower average wage than 87
lower because there are 379
lower because there was 108
lower between june and 40
lower between noon and 71
lower brethren were his 58
lower capital cost and 426
lower capital cost but 64
lower capital cost for 135
lower capital cost per 170
lower capital cost than 392
lower capital gain tax 108
lower classes along with 57
lower classes also had 54
lower classes among them 70
lower classes during this 69
lower classes feel that 93
lower classes felt that 54
lower classes from any 59
lower classes have all 45
lower classes have had 118
lower classes have not 336
lower classes here are 57
lower classes into its 59
lower classes more than 159
lower classes must not 73
lower classes there are 257
lower classes there was 415
lower classes were all 72
lower classes were being 165
lower classes were far 57
lower classes were for 45
lower classes were not 3042
lower classes were now 129
lower classes were then 68
lower classes were thus 84
lower classes were too 91
lower classes when they 182
lower classes whom they 108
lower classes will not 242
lower control arms and 469
lower control arms are 200
lower control arms with 87
lower current ratio than 146
lower default rate than 70
lower default risk and 183
lower default risk than 74
lower divorce rate and 49
lower divorce rate than 489
lower dropout rate and 65
lower dropout rate for 69
lower dropout rate than 206
lower dynamic range than 69
lower exchange rate and 180
lower exchange rate for 314
lower exchange rate than 207
lower expense ratio than 76
lower failure rate and 95
lower failure rate for 102
lower failure rate than 535
lower fatigue life than 61
lower freight rate and 44
lower freight rate for 49
lower freight rate than 188
lower grounds among all 46
lower herself onto him 108
lower herself onto his 141
lower himself from his 109
lower himself into his 155
lower himself into one 40
lower incisor teeth and 577
lower incisor teeth are 316
lower mammals there are 45
lower marriage rate and 60
lower marriage rate for 41
lower marriage rate than 118
lower material cost and 50
lower maximum rate than 43
lower minimum wage and 51
lower minimum wage for 1255
lower minimum wage than 131
lower mutation rate than 94
lower operating cost and 372
lower operating cost for 156
lower operating cost per 288
lower operating cost than 308
lower overall cost and 190
lower overall cost for 153
lower overall cost per 159
lower overall cost than 264
lower overhead cost per 55
lower percent body fat 317
lower poverty rate than 220
lower premium rate than 128
lower product cost and 40
lower quality care and 49
lower quality care for 55
lower quality care than 128
lower radiation dose and 102
lower radiation dose than 149
lower radiator hose and 205
lower relapse rate and 151
lower relapse rate for 45
lower relapse rate than 320
lower royalty rate for 68
lower royalty rate than 49
lower segment ratio and 44
lower success rate and 128
lower success rate for 201
lower success rate than 594
lower success rate with 146
lower suicide rate for 41
lower suicide rate than 534
lower surface areas than 52
lower surface there are 62
lower thoracic cord and 186
lower turnout rate than 75
lower valleys there are 54
lower variable cost per 48
lower variable cost than 51
lower voltage drop and 50
lower voltage drop than 45
lower voltage rating than 60
lower windows gave way 56
lower windows were all 59
lower windows were being 71
lowly cottage door and 60
loyal address from them 88
loyal following among both 60
loyal following among his 69
loyal service from his 159
loyal support from all 66
loyal support from his 208
lucid moments when she 46
lucky because there are 98
lucky because there was 186
lucky epigram from our 113
lucky monarch owes his 61
lumping together into one 55
lumping together those who 55
lumps together those who 147
lumpy forehead having for 42
lunch because there was 103
lunch between noon and 277
lunch together some day 92
lunged forward upon his 97
lymph vessels from all 123
lymph vessels there are 100
