lace cuffs and powdered 40
life which had resulted 125
life which had suddenly 102
life which had survived 109
life which had vanished 67
life which has achieved 55
life which has actually 42
life which has affected 58
life which has attained 49
life which has followed 69
life which has immediate 48
life which has included 70
life which has inspired 67
life which has occurred 215
life which has outlived 59
life which has preceded 80
life which has produced 211
life which has promised 84
life which has received 119
life which has recently 83
life which has remained 249
life which has rendered 42
life which has resulted 263
life which has suffered 88
life which has survived 162
life which has vanished 105
life which his situation 48
life which lie implicit 50
life which may hereafter 57
life which may possibly 72
life which may properly 56
life which now prevails 60
life which she believed 114
life which she portrays 48
life which she regarded 52
life which they affected 80
life which they believed 221
life which they consider 158
life which they describe 156
life which they followed 43
life which they formerly 73
life which they indicate 51
life which they observed 44
life which they proposed 54
life which they received 70
life which they regarded 72
life which they supposed 46
life which was actually 72
life which was apparent 42
life which was awakened 61
life which was believed 52
life which was bestowed 41
life which was contrary 52
life which was demanded 59
life which was destined 384
life which was developing 60
life which was embodied 49
life which was entirely 212
life which was essential 59
life which was expected 52
life which was followed 97
life which was formerly 164
life which was intended 124
life which was involved 81
life which was observed 41
life which was otherwise 100
life which was possible 84
life which was probably 84
life which was produced 74
life which was prolonged 54
life which was promised 118
life which was regarded 59
life which was rendered 47
life which was singularly 59
life which was somewhat 45
life which was supposed 105
life which was threatened 71
life which yet remained 87
life which you consider 66
life which you describe 44
life while she remained 56
life whole and complete 72
life within easy distance 71
life within its confines 192
life working with children 70
life would not continue 181
life would not otherwise 54
life would not tolerate 43
life would you consider 52
like abbot and costello 103
like about doing business 147
like about this activity 161
like about this approach 100
like about this business 154
like acids and alkalies 49
like action for children 121
like adams and hamilton 98
like angels with outspread 138
like anything had happened 48
like anything was possible 201
like april than february 49
like athens and florence 59
like bacon for breakfast 83
like banks and financial 55
like beasts and cowardly 59
like beauty and goodness 128
like beauty and ugliness 178
like bells and whistles 56
like birds and reptiles 360
like births and marriages 68
like bonds with warrants 47
like books and articles 46
like books and journals 86
like books and pictures 127
like books with pictures 50
like brass and aluminum 42
like brave and generous 51
like breast and prostate 98
like breathing and digestion 138
like brick and concrete 121
like burke and macaulay 53
like burke and sheridan 42
like burma and indonesia 256
like cable and wireless 90
like caesar and augustus 46
like caesar and cleopatra 177
like caesar and cromwell 95
like capes and headlands 111
like cards being shuffled 137
like cells are produced 48
like cells with abundant 121
like cereal for breakfast 51
like chalk and dolomite 45
like chess and checkers 535
like chewing and swallowing 58
like china and indonesia 544
like china and pakistan 158
like civil and criminal 99
like civil and military 45
like civil and religious 46
like class and ethnicity 56
like class and quantity 105
like clothing and textiles 94
like cloud and sunshine 174
like comte and durkheim 47
like crabs and lobsters 368
like danger had occurred 43
like dante and beethoven 110
like dante and boccaccio 43
like dante and petrarch 819
like david and bathsheba 58
like delhi and calcutta 103
like devon and cornwall 153
like dreams and illusions 155
like dreams than memories 41
like dreams than realities 183
like drill and practice 94
like drugs and analgesia 340
like ducks and chickens 42
like eagles and vultures 70
like egypt and babylonia 71
like egypt and indonesia 68
like egypt and pakistan 117
like ethics and aesthetics 130
like ethics and politics 92
like ethnic and religious 112
like father and daughter 1446
like first and foremost 342
like force and authority 182
like force and validity 233
like force and velocity 123
like forms are produced 89
like freud and einstein 48
like frost and robinson 44
like garbo and dietrich 49
like giants and finished 297
like glass and ceramics 125
like glass and plastics 46
like goods and chattels 355
like goods and services 499
like gouty old aldermen 60
like grade and quantity 121
like grape and canister 48
like greek and sanskrit 175
like harding and coolidge 99
like hawks and vultures 41
like haydn and beethoven 43
like hearst and pulitzer 67
like heroes and heroines 261
like herring and mackerel 209
like holds with drainage 63
like housing and education 333
like hurst and robinson 50
like intel and motorola 113
like islam and buddhism 78
like islam and hinduism 91
like italy and portugal 46
like japan and australia 450
like japan and indonesia 55
like jesus and mohammed 119
like jesus and socrates 98
like jones and robinson 124
like joyce and faulkner 78
like joyce and lawrence 108
like keeping her monument 40
like kenya and zimbabwe 93
like korean and japanese 153
like labor and materials 149
like latin and sanskrit 105
like leaves and branches 145
like leaves and clusters 194
like leaves and numerous 113
like leaves are produced 46
like leeds and birmingham 59
like leeds and bradford 56
like light and darkness 2661
like local area networks 136
like locke and berkeley 107
like meanings are traceable 48
like meeting with kinsfolk 86
like milan and florence 126
like moral and religious 95
like moses and mohammed 40
like moses and muhammad 44
like mother and daughter 3110
like nails being hammered 44
like nearly all american 128
like night and darkness 99
like noble and generous 42
like noise and confusion 50
like nouns and pronouns 97
like ogden and richards 112
like opium and morphine 150
like order and condition 418
like order was observed 113
like order was restored 393
like others that followed 169
like others that preceded 78
like others who followed 94
like pains and pleasures 117
like paper and aluminum 50
like paper being crumpled 108
like people are supposed 118
like people who complain 137
like peter and barnabas 49
like pitch and loudness 58
like plato and socrates 595
like plato and xenophon 90
like playing with children 167
like playing with dynamite 246
like playing with yourself 117
like poles are adjacent 314
like poles are opposite 46
like power and authority 2819
like power and prestige 42
like pride and humility 53
like quiet was restored 69
like quine and davidson 58
like reason and judgment 50
like roads and railways 309
like rocks and boulders 120
like roots and branches 43
like sacco and vanzetti 589
like sayings and mutinous 46
like scott and thackeray 144
like seers and prophets 50
like sense and judgment 40
like shade and moisture 61
like shell and unilever 52
like ships and aircraft 106
like signs and symptoms 506
like small and marginal 287
like smiths and colliers 45
like social and cultural 206
like social and economic 595
like social and religious 92
like socks and underwear 173
like sodom and gomorrah 6203
like solon and lycurgus 142
like solving new problems 157
like spain and portugal 2211
like stars and galaxies 286
like stars his children 42
like state and condition 137
like steel and aluminum 307
like steel and concrete 410
like steel and textiles 310
like story and marshall 42
like strong and graceful 69
like sugar and caffeine 45
like sugar and textiles 80
like sugar ray robinson 530
like swift and voltaire 104
like tanks and aircraft 72
like teaching and medicine 210
like terms and simplify 150
like terms are combined 137
like texas and arkansas 46
like texas and louisiana 96
like texas and oklahoma 104
like thomas and heinrich 94
like thoreau and melville 46
like titian and correggio 49
like tokyo and yokohama 156
like tools and machines 43
like towns and villages 164
like trade and business 111
like trade and commerce 516
like trade and industry 184
like train oil thickened 53
like trees with branches 144
like trees you imagined 114
like twigs and branches 48
like until you actually 43
like veins and arteries 754
like virus was isolated 94
like wages and benefits 139
like wages and interest 66
like wages and salaries 244
like wales and scotland 195
like water and alcohols 143
like water and electric 91
like water and sewerage 175
like water for impurity 42
like weber and durkheim 163
like weeding and harvesting 52
like wives and children 156
like women and children 2723
like women are supposed 68
like words and gestures 50
like words and pictures 83
like working for yourself 134
like working with children 844
like working with machines 69
like working with patients 44
like working with students 224
like yours for instance 40
like zambia and zimbabwe 78
liking darcy and elizabeth 102
limb bones and vertebrae 321
limb until you separate 75
lime juice and cilantro 518
lime juice and continue 109
lime juice and coriander 123
lime juice and sprinkle 135
lime kilns and quarries 45
lime salts are absorbed 58
lime stone and dolomite 102
line above and parallel 118
line after each sentence 144
line agent for patients 173
line agent for treatment 204
line basis for financial 165
line below and parallel 107
line below each sentence 84
line breaks are inserted 137
line broke and retreated 73
line canal for auditory 68
line color and thickness 56
line could not possibly 208
line could not withstand 61
line curve was obtained 138
line cutting two parallel 111
line drugs for patients 43
line drugs for treatment 250
line equal and opposite 92
line equal and parallel 794
line goods and services 51
line graph that compares 104
line graph that displays 133
line joining two adjacent 187
line joining two distinct 87
line joining two opposite 290
line meets two straight 90
line method for amortizing 77
line method for financial 924
line method for personal 77
line method for property 132
line motion with constant 370
line owned and operated 253
line plots are obtained 55
line poles and fixtures 88
line rather than directly 87
line shape was observed 106
line shift and broadening 57
line shows one possible 45
line since its inception 117
line spacing and minimizing 317
line staff and managers 158
line style and thickness 162
line under each sentence 133
line under his direction 50
line which had occupied 63
line which had produced 54
line which had recently 100
line which had subsided 59
line which has produced 41
line which has received 42
line which has remained 69
line which led directly 44
line which ran parallel 213
line which they followed 124
line which they occupied 51
line which was accepted 41
line which was actually 66
line which was attached 369
line which was defended 42
line which was designed 41
line which was destined 145
line which was extended 67
line which was fastened 124
line which was followed 194
line which was formerly 64
line which was initially 93
line which was intended 247
line which was observed 90
line which was obtained 68
line which was occupied 52
line which was parallel 59
line which was probably 118
line which was supposed 340
line wires are attached 142
line wires are required 168
line would not normally 40
line would run parallel 62
line would run straight 97
lining cells are columnar 124
link fence that bordered 99
link fence that enclosed 135
link fence that encloses 41
link layer and physical 428
link local area networks 91
link rather than separate 43
link social and cultural 81
link social and economic 318
link state and distance 157
link takes you directly 103
link towns and villages 101
lips beneath his mustache 55
lips could not restrain 41
lips curling with contempt 48
lips moist and slightly 84
lips moved and trembled 57
lips moved and twitched 85
lips touch that hallowed 44
lips under his mustache 76
lips which had suddenly 51
lips while they crouched 42
list books and articles 370
list clothing and ordinary 115
list could not possibly 59
list helps you organize 52
list items are numbered 48
list items are preceded 54
list price and discount 95
list shall not preclude 83
list signs and symptoms 572
list since its inception 50
list under each category 120
list which has survived 58
list which was compiled 124
list which was prepared 102
list words that describe 364
live action and animated 530
live action and animation 2703
live action and computer 208
live action with animated 58
live action with animation 705
live action with computer 51
live after its apparent 42
live alone and isolated 61
live alone and maintain 105
live alone and therefore 80
live alone has increased 44
live alone with children 42
live births and abortions 279
live births and accounts 91
live births and maternal 234
live births are affected 66
live births for children 78
live births has declined 89
live births has increased 41
live births that occurred 239
live crabs and lobsters 155
live ducks and chickens 173
live first and foremost 350
live fully and joyfully 123
live fully and joyously 104
live happy and fulfilling 98
live happy and tranquil 44
live healthy and fulfilling 60
live loads and moderate 40
live longer and maintain 50
live longer and therefore 379
live longer than american 134
live longer than continuing 45
live longer than controls 53
live longer than expected 944
live longer than formerly 151
live longer than ordinary 117
live longer than patients 394
live noble and virtuous 47
live parts are enclosed 101
live rather than recorded 68
live stock and domestic 52
live stock and personal 63
live stock and products 190
live stock and supplies 54
live stock and vehicles 47
live stock are exported 97
live today and tomorrow 247
live trees for firewood 129
live under bad hygienic 52
live under his authority 220
live under his direction 148
live under his guidance 45
live under his lordship 48
live under his ministry 70
live under his tutelage 48
live under its authority 175
live under its constant 95
live under this pressure 53
live under two distinct 51
live viral and bacterial 52
live which was formerly 53
live within easy distance 261
live within his physical 53
live within its confines 772
live within its unyielding 67
live within two cultures 72
live women and children 107
living alone and families 83
living alone and isolated 125
living alone and supporting 175
living alone has increased 424
living alone with children 343
living cells and therefore 255
living cells are composed 343
living cells are examined 197
living cells are immersed 122
living cells are involved 114
living cells are observed 114
living cells are produced 43
living cells are required 100
living cells that contains 45
living costs and increased 46
living costs and inflation 40
living costs had increased 181
living could not possibly 132
living flesh that animates 43
living force and movement 116
living force for education 65
living force that animates 131
living force that supports 55
living forms are composed 60
living human being crippled 47
living image and likeness 127
living index had increased 216
living index has increased 134
living longer and therefore 103
living longer than expected 172
living loses one essential 50
living plant and elevated 47
living power and presence 191
living proof that miracles 128
living rooms and bathrooms 156
living rooms and bedrooms 4652
living rooms and hallways 45
living rooms and kitchens 2017
living ruler thus simulating 48
living social and cultural 140
living space and economic 51
living space for everyone 49
living space for families 56
living space for yourself 138
living space per occupant 127
living space that includes 49
living space was provided 45
living today and tomorrow 124
living today can possibly 95
living today can remember 163
living today who remember 170
living trees are attacked 41
living trees for firewood 41
living trust and transfer 136
living under and supporting 87
living under bad hygienic 226
living under his authority 254
living under its authority 52
living under our authority 46
living under that condition 88
living voice and presence 57
living wages and benefits 183
living warmth and pressure 60
living water that quenches 59
living which has improved 47
living which has occurred 91
living which has resulted 147
living wills and advanced 112
living within easy distance 234
living within its confines 663
living within its defended 56
living within two cultures 174
living women and children 147
load lines are assigned 45
load tests are required 111
load under any condition 79
load under this condition 60
load which its fruitful 56
load which now devolves 83
load within its capacity 58
loan could not disguise 48
loan funds are obtained 64
loan funds are provided 63
loan funds for students 343
loan shall bear interest 291
loan terms and interest 64
loan which they received 60
loan which was demanded 57
loan which was followed 47
loan which was obtained 62
loan would bear interest 56
lobe alone was involved 57
lobe crease and coronary 55
loci which are involved 93
loci which are surfaces 58
lone fancy him beguiles 427
lone place his children 49
lone women and children 49
lone women with children 126
look about and consider 203
look about and discover 145
look about for applause 87
look about for evidence 68
look about for possible 61
look about for somebody 180
look about for subjects 42
look about for suitable 146
look about her beautiful 62
look about him curiously 135
look about him doubtingly 130
look about his eyebrows 56
look above that standard 58
look after all business 119
look after all children 112
look after and discover 60
look after and maintain 542
look after and preserve 206
look after and regulate 110
look after any business 115
look after any children 165
look after but yourself 112
look after her business 459
look after her children 7760
look after her comforts 124
look after her daughter 2224
look after her disabled 40
look after her domestic 183
look after her education 161
look after her financial 123
look after her grandson 155
look after her interest 210
look after her mistress 369
look after her patients 125
look after her personal 88
look after her physical 115
look after her properly 1501
look after her property 727
look after her wardrobe 51
look after her yourself 234
look after him properly 1708
look after him yourself 369
look after his accounts 54
look after his business 3193
look after his children 4974
look after his comforts 243
look after his companion 165
look after his concerns 78
look after his condition 41
look after his daughter 1850
look after his digestion 56
look after his domestic 425
look after his education 162
look after his employer 115
look after his finances 54
look after his financial 340
look after his interest 1296
look after his mistress 91
look after his numerous 45
look after his orphaned 81
look after his patients 628
look after his pecuniary 51
look after his personal 1308
look after his physical 411
look after his practice 191
look after his property 3866
look after his security 91
look after his servants 112
look after his soldiers 83
look after his subjects 335
look after his wardrobe 129
look after its business 202
look after its children 177
look after its citizens 271
look after its execution 55
look after its interest 149
look after its property 69
look after its salvation 52
look after its security 79
look after our business 500
look after our children 1796
look after our daughter 228
look after our domestic 92
look after our families 313
look after our interest 194
look after our patients 41
look after our personal 153
look after our physical 125
look after our property 366
look after our security 109
look after our soldiers 70
look after our supplies 49
look after six children 97
look after that business 40
look after thee properly 65
look after them actually 75
look after them properly 3026
look after them yourself 332
look after things properly 112
look after things yourself 133
look after this beautiful 116
look after this business 351
look after this property 194
look after two children 465
look after you properly 1218
look again and consider 137
look again and discover 61
look anything but beautiful 143
look anything but cheerful 117
look anything but handsome 49
look black but yourself 130
look every man straight 58
look first and foremost 1331
look first for children 111
look first for evidence 134
look fresh and beautiful 123
look fresh and cheerful 51
look happy and cheerful 64
look happy was beautiful 45
look healthy and cheerful 47
look healthy and vigorous 209
look light and graceful 62
look older than eighteen 100
look older than fourteen 44
look queer and conscious 66
look round and consider 439
look round and discover 89
look round and projecting 132
look round for applause 57
look round for evidence 110
look round for somebody 147
look round for suitable 101
look round for vestiges 54
look round with curiosity 107
look small and helpless 55
look smiling and cheerful 51
look strong and powerful 97
look strong and vigorous 48
look sweet and innocent 277
look tired and strained 40
look under all possible 123
look under his eyebrows 103
look under this scrutiny 58
look vague and quixotic 235
look which had preceded 51
look which had startled 40
look which long sickness 67
look which they exchanged 82
look which was intended 149
look which was probably 107
look which was properly 71
look within and discover 327
look within for guidance 106
loop holes for musketry 232
lord asked his servants 935
lord could not decently 69
lord could not possibly 155
lord essex was murdered 132
lord mayor and alderman 493
lord mayor and aldermen 13854
lord mayor and citizens 452
lord mayor and recorder 246
lord mayor and sheriffs 1996
lose focus and direction 41
lose money and therefore 47
lose power and authority 95
lose power and prestige 177
lose sleep and appetite 100
lose speed and altitude 53
lose touch with concrete 69
lose touch with everyday 70
lose touch with humanity 97
lose touch with ordinary 118
lose touch with realities 55
lose touch with yourself 143
lose wages and benefits 44
lose water and collapse 48
losing games are finished 50
losing power and authority 99
losing power and prestige 187
losing social and economic 53
losing speed and altitude 81
losing touch with humanity 66
losing touch with ordinary 75
loss could not possibly 73
loss rates and terminal 85
loss rather than ordinary 54
loss rather than physical 50
loss shows how complete 76
loss since its inception 87
loss under this condition 57
loss under this provision 58
loss which had befallen 706
loss which had occurred 248
loss which had resulted 113
loss which has befallen 290
loss which has happened 148
loss which has occurred 509
loss which has resulted 234
loss which she suffered 102
loss which they incurred 42
loss which they suffered 236
loss which was expected 45
loss which was incurred 122
loss which was severely 43
loss which was suffered 80
loss would not outweigh 50
lost cells are replaced 186
lost earnings and benefits 196
lost earnings and foregone 54
lost flesh and appetite 41
lost goods and services 146
lost homes and families 51
lost homes and property 91
lost lives and property 391
lost mines and treasures 63
lost money and prestige 41
lost money and property 60
lost nearly all interest 176
lost parts are restored 137
lost power and authority 219
lost power and autonomy 84
lost power and prestige 1766
lost sales and customer 257
lost sales and goodwill 54
lost sheep and prodigal 41
lost sheep had returned 42
lost sleep and appetite 203
lost social and cultural 98
lost social and economic 235
lost speed and altitude 99
lost state and condition 74
lost touch with american 71
lost touch with economic 55
lost touch with everyday 69
lost touch with everyone 579
lost touch with humanity 395
lost touch with ordinary 473
lost touch with politics 131
lost touch with realities 317
lost touch with tradition 67
lost touch with whatever 44
lost touch with yourself 43
lost towns and villages 115
lost track and demolish 45
lost wages and attorney 115
lost wages and benefits 2859
lost wages and emotional 47
lost wages and expenses 121
lost whose low descending 457
lost within this tideless 114
lost wives and children 286
lost women and children 171
lots which are adjacent 95
lots which are rejected 49
lots which had increased 54
loud alarm and frequent 207
loud appeal they challenge 74
loud cries and laughter 63
loud cries and vehement 43
loud cries they demanded 45
loud music and laughter 189
loud noise and commotion 42
loud noise and confusion 43
loud noise was produced 121
loud sound was produced 102
loud tales and exploits 49
loud talking and laughter 781
loud voice and commanding 49
loud voice and distinct 46
loud voice and ferocious 49
loud voice and frequent 64
loud voice and imperious 50
loud voice and laughter 54
loud voice and overbearing 41
loud voice and vehement 90
loud voice for everyone 86
loud voice his intention 49
loud voice that everyone 160
loud voice that followed 89
loud voice that startled 63
loud yells and whistles 72
love about this business 48
love alone can supplant 60
love books and pictures 155
love breaks out furiously 72
love civil and religious 253
love could not overcome 74
love could not possibly 335
love could not withstand 111
love equal and impartial 42
love first and foremost 265
love fresh and unabated 44
love given and received 965
love given and returned 269
love lacks its specific 49
love makes him overcome 95
love makes man conscious 47
love makes one solitary 43
love order and exercise 56
love poetry and religious 103
love poetry and romantic 40
love rather than authority 95
love rather than economic 159
love rather than judgment 143
love rather than physical 90
love rather than politics 114
love shade and moisture 49
love tales and sketches 189
love urged and trembled 43
love which all children 42
love which can securely 79
love which god requires 121
love which had inflamed 271
love which had inspired 120
love which had prompted 295
love which has actually 47
love which has inspired 80
love which has prompted 228
love which has provided 91
love which has redeemed 58
love which has remained 49
love which has survived 80
love which her children 46
love which his children 46
love which she believed 67
love which she bestowed 91
love which she inspired 311
love which she inspires 114
love which she lavished 95
love which they describe 43
love which they manifest 46
love which was destined 42
love which you expected 57
love which you yourself 88
love while she remained 81
love women and children 51
love working with children 561
love working with students 57
loving father and daughter 143
loving father his children 51
loving father who delights 50
loving father who forgives 44
loving hands had prepared 124
loving homes for children 96
loving learning and hindered 71
loving mercy and kindness 60
loving mother and daughter 159
loving mother and obedient 153
loving mother who protects 67
loving people with phantoms 780
loving wives and beautiful 41
loving wives and children 78
loving wives and husbands 42
loving words and caresses 241
loving words and gestures 108
luck could not continue 82
luck could not possibly 60
luck rather than judgment 110
luck which had attended 297
luck which had befallen 314
luck which had combined 115
luck which had followed 93
luck which has attended 111
luck which has befallen 123
luck which has followed 60
lull power and authority 129
lull which had followed 58
lure which had produced 107
