labial and palatal aspects 152
lords was chiefly exerted 57
lords who possess everything 279
loses his natural liberty 97
loses his position because 81
loses its central position 155
loses its fetters becomes 59
loses its fibrous texture 81
loses its primary function 62
loses its rounded contour 60
loses its upright position 59
lotus and papyrus columns 102
lotus and papyrus flowers 225
lounge with picture windows 44
louts who dragged baskets 48
loved and admired because 125
loved and revered because 146
loved and sorrowing friends 138
loved and trusted friends 42
loved her adopted country 55
loved her husband because 63
loved him despite everything 168
loved his adopted country 316
loved his country because 97
loved his majesty according 92
loved one commits suicide 48
loved our comrade although 81
lover and beloved together 101
lover and commits suicide 46
loves and admires himself 43
loves and watches endymion 67
loves her husband because 103
loves his adopted country 91
loves his country because 86
loves his country prefers 48
loves his enemies betrays 41
loves his marriage partner 55
lower and anterior borders 48
lower and anterior portions 52
lower and anterior surface 50
lower and central portions 160
lower and fiercer passions 96
lower and grosser element 167
lower and lateral aspects 87
lower and lateral margins 62
lower and lateral portions 174
lower and lateral thoracic 59
lower and smaller division 41
lower for married couples 55
lower for married persons 53
lower leaf closely involving 52
lower lip clamped between 44
lower lip lightly against 50
lower lip lightly between 40
lower lip pressed against 40
lower lip started quivering 50
lower lip started trembling 47
lower tax bracket because 60
lower than average ability 241
lower than average amounts 83
lower than average because 115
lower than average capital 52
lower than average density 242
lower than average figures 46
lower than average incomes 483
lower than average increase 70
lower than average numbers 60
lower than average profits 50
lower than average quality 239
lower than average returns 97
lower than average revenue 52
lower than average variable 112
lower than national average 528
lower than official figures 51
lower than previous reports 42
lower than previous results 41
lower than previous studies 98
lower than private returns 57
lower than several hundred 42
lower than socially optimal 167
loyal and ancient borough 51
loyal and capable officer 42
loyal and capable service 45
loyal and devoted citizen 116
loyal and devoted comrade 82
loyal and devoted efforts 41
loyal and devoted following 99
loyal and devoted friends 617
loyal and devoted husband 132
loyal and devoted members 314
loyal and devoted servant 688
loyal and devoted service 857
loyal and devoted soldier 61
loyal and devoted subject 802
loyal and devoted support 57
loyal and devoted workers 46
loyal and dutiful address 1204
loyal and dutiful subject 493
loyal and faithful citizen 132
loyal and faithful comrade 60
loyal and faithful friends 147
loyal and faithful husband 63
loyal and faithful members 93
loyal and faithful servant 513
loyal and faithful service 628
loyal and faithful sisters 42
loyal and faithful subject 840
loyal and faithful support 61
loyal and gallant conduct 58
loyal and gallant soldier 128
loyal and helpful friends 73
loyal and liberal support 45
loyal and peaceable conduct 55
loyal and peaceable subject 164
loyal and sincere friends 75
loyal and trusted friends 93
loyal and trusted servant 130
loyal and upright citizen 43
loyal and upright veteran 85
lucid and concise account 136
lucid and concise summary 42
lucid and readable account 96
lucid and thorough account 41
lucky and unlucky numbers 411
lunar and command modules 129
lunch and between classes 43
lunch with several members 73
