um core diameter and 53
us next imagine that 133
us next inquire how 295
us next observe how 88
us next observe that 314
us next suppose that 3554
us note briefly how 65
us note briefly that 88
us note finally that 517
us note however that 377
us note several things 44
us nothing because they 43
us only because god 76
us only because its 70
us only because our 247
us only because she 56
us only because they 1083
us only because this 40
us only imagine that 120
us only observe that 490
us only reflect for 42
us only reflect how 83
us only suppose that 416
us onto totally new 40
us other grounds for 70
us over unknown seas 61
us part company with 54
us poor brethren any 52
us poor fellows who 94
us poor mortals for 45
us poor mortals that 212
us poor mortals who 153
us poor peasants who 63
us poor savages and 43
us poor sinners and 61
us poor sinners who 40
us pray heartily and 170
us pray together and 51
us pray together for 240
us pray together that 349
us pull together and 50
us quit religion for 44
us rest assured that 976
us rest content with 422
us ride forward and 40
us show respect for 46
us some anxiety for 71
us some benefit that 41
us some comfort and 51
us some comfort that 42
us some cookies and 79
us some criteria for 54
us some general idea 195
us some glasses and 41
us some grounds for 363
us some hammers and 58
us some hundred and 43
us some insight and 41
us some lessons that 45
us some liberty for 46
us some popcorn and 50
us some potatoes and 54
us some privacy and 46
us some stories that 101
us some sympathy with 56
us some tickets for 45
us some tobacco and 47
us some trouble and 181
us some trouble with 52
us some trouble yet 71
us some warrant for 68
us soon claimed all 42
us soon realized that 115
us speak frankly and 48
us speak plainly and 51
us stay focused and 55
us stay together and 60
us such dreadful and 40
us such glorious things 56
us take comfort and 40
us take comfort now 261
us take counsel with 90
us take courage and 289
us take courage then 51
us talk together and 44
us talk together for 49
us talk together with 42
us their blessings and 78
us their company for 42
us their freedom and 139
us their friends and 61
us their history and 51
us their language and 85
us their natural and 79
us their opinions and 88
us their reactions and 40
us their stories and 210
us their stories with 41
us their support and 313
us their sympathy and 221
us their thoughts and 296
us there because they 67
us there remains but 51
us these emotions are 84
us these matters for 74
us these stories and 48
us think foolish things 52
us three carried his 88
us three dollars and 53
us three dollars for 62
us three hundred and 295
us till everything was 52
us true freedom and 65
us turn briefly now 92
us unto himself and 54
us upon obtaining and 96
us upon promoting his 60
us upon receiving any 94
us very briskly for 53
us very careful how 91
us very careful not 48
us very civilly and 90
us very closely and 143
us very closely who 278
us very evident that 42
us very familiar with 127
us very frankly that 257
us very gravely that 111
us very peaceful and 102
us very plainly how 69
us very plainly that 1078
us very popular with 80
us very quickly and 113
us very quickly that 188
us very quietly and 42
us very strongly that 175
us very thankful for 47
us very thankful that 128
us very vividly how 50
us very welcome and 164
us vote against our 46
us want certain things 119
us well because they 67
us well stocked with 53
us went outside and 104
us went together and 43
us were blessed with 139
us were brought out 84
us were careful not 89
us were carried out 104
us were certain that 129
us were charged with 116
us were cheered and 57
us were competing for 45
us were content with 145
us were covered with 774
us were crowded with 85
us were dressed for 53
us were excited and 81
us were familiar with 544
us were gathered for 45
us were invited for 43
us were knocked out 100
us were marched off 65
us were marched out 64
us were married and 107
us were mounted and 42
us were nervous and 60
us were ordered out 139
us were preparing for 84
us were present and 60
us were present for 40
us were several who 47
us were shocked and 88
us were stunned and 40
us were together all 40
us were together and 122
us were together for 126
us were unaware that 85
us were wondering how 79
us were worried that 54
us were wounded and 193
us what brought you 183
us what congress had 51
us what details are 42
us what exactly they 47
us what exactly was 48
us what exactly you 50
us what factors are 41
us what general was 61
us what happens and 54
us what happens but 49
us what happens with 51
us what history can 72
us what letters they 80
us what measures they 69
us what objects are 46
us what objects may 53
us what secrets you 77
us what stories they 71
us when everything was 53
us will believe that 168
us will concede that 122
us will confess that 246
us will contend with 56
us will increase our 49
us will perhaps use 74
us will prevent our 42
us will quarrel with 41
us will receive our 85
us will respond with 44
us will survive this 196
us wise counsel and 53
us work together and 283
us work together for 648
us work together that 97
us work together with 146
us your address and 234
us your blessings and 51
us your friends and 51
us your opinions and 70
us your prayers and 49
us your priests and 50
us your problem and 70
us your support and 62
us your sympathy and 66
us your thoughts and 73
