wan crescent scarcely 137
was therefore implicit 140
was therefore implored 134
was therefore imported 184
was therefore impotent 44
was therefore improper 799
was therefore improved 219
was therefore inactive 50
was therefore incensed 60
was therefore inclined 4706
was therefore included 4183
was therefore increased 3403
was therefore indebted 165
was therefore indicted 86
was therefore indirect 166
was therefore indulged 153
was therefore inferred 1439
was therefore informed 1698
was therefore ingeniously 69
was therefore inherent 154
was therefore inimical 88
was therefore initially 571
was therefore initiated 932
was therefore injected 183
was therefore injurious 63
was therefore innocent 336
was therefore insecure 77
was therefore inserted 688
was therefore insisted 138
was therefore inspired 245
was therefore integral 115
was therefore intended 2330
was therefore interred 157
was therefore invented 328
was therefore invested 560
was therefore involved 714
was therefore ironical 51
was therefore isolated 640
was therefore joyfully 77
was therefore judicious 44
was therefore launched 731
was therefore lawfully 55
was therefore lengthened 138
was therefore lessened 99
was therefore licensed 66
was therefore likewise 81
was therefore listened 98
was therefore mandated 89
was therefore manifest 233
was therefore marginal 71
was therefore markedly 97
was therefore meaningless 292
was therefore mentally 65
was therefore mentioned 273
was therefore midnight 158
was therefore military 43
was therefore mistaken 419
was therefore moderate 78
was therefore modified 2901
was therefore murdered 149
was therefore mustered 94
was therefore mutually 110
was therefore narrowed 144
was therefore narrower 49
was therefore narrowly 84
was therefore needless 184
was therefore negative 209
was therefore nineteen 61
was therefore nonsense 50
was therefore normally 161
was therefore notified 105
was therefore notorious 47
was therefore nugatory 41
was therefore numbered 47
was therefore objected 137
was therefore obnoxious 101
was therefore obscured 106
was therefore observed 493
was therefore obsolete 95
was therefore obtained 1581
was therefore obviously 869
was therefore occupied 961
was therefore offended 58
was therefore operated 83
was therefore ordained 2027
was therefore oriented 163
was therefore outlawed 183
was therefore outraged 143
was therefore overcome 78
was therefore parallel 177
was therefore pardoned 155
was therefore partially 270
was therefore patently 48
was therefore perforce 100
was therefore performing 57
was therefore perilous 40
was therefore personal 214
was therefore pictured 54
was therefore politely 52
was therefore positive 175
was therefore possible 13481
was therefore possibly 265
was therefore powerful 100
was therefore preceded 140
was therefore premised 76
was therefore prepared 13466
was therefore presumed 2007
was therefore probable 1118
was therefore probably 7436
was therefore proceeding 79
was therefore procured 296
was therefore produced 807
was therefore profound 87
was therefore prolonged 384
was therefore promised 130
was therefore promoted 348
was therefore prompted 242
was therefore promptly 434
was therefore properly 1929
was therefore proposed 16568
was therefore provided 2779
was therefore provoked 69
was therefore publicly 174
was therefore punished 499
was therefore purified 103
was therefore ratified 88
was therefore realistic 47
was therefore reassured 51
was therefore recalled 1015
was therefore received 1501
was therefore recently 53
was therefore reckoned 268
was therefore recorded 387
was therefore referred 1812
was therefore refreshing 81
was therefore regarded 13171
was therefore rejected 3688
was therefore rejoiced 67
was therefore relative 98
was therefore relevant 374
was therefore relieved 1217
was therefore religious 84
was therefore remanded 455
was therefore reminded 59
was therefore remitted 173
was therefore rendered 845
was therefore repaired 67
was therefore repelled 70
was therefore replaced 1901
was therefore reported 355
was therefore repulsed 145
was therefore requesting 67
was therefore required 12880
was therefore resented 144
was therefore reserved 691
was therefore resigned 81
was therefore resisted 146
was therefore resolved 11905
was therefore resorted 735
was therefore responding 61
was therefore restored 539
was therefore retained 1007
was therefore retarded 114
was therefore returned 902
was therefore reversed 939
was therefore reviewed 109
was therefore rewarded 241
was therefore satisfying 41
was therefore scarcely 797
was therefore scrapped 97
was therefore screened 59
was therefore secreted 55
was therefore secretly 205
was therefore securely 40
was therefore selected 3423
was therefore sensible 170
was therefore separate 55
was therefore seriously 469
was therefore severely 458
was therefore silenced 105
was therefore silently 40
was therefore singularly 403
was therefore situated 225
was therefore slightly 613
was therefore solemnly 180
was therefore solitary 42
was therefore somewhat 9106
was therefore specially 599
was therefore specific 65
was therefore speedily 430
was therefore spirited 42
was therefore sporadic 45
was therefore squeezed 47
was therefore standard 42
was therefore startled 392
was therefore stationed 152
was therefore strangely 46
was therefore strangled 46
was therefore stressed 132
was therefore stricken 246
was therefore strictly 926
was therefore strikingly 40
was therefore stripped 306
was therefore strongest 59
was therefore suddenly 247
was therefore suffered 625
was therefore suggesting 102
was therefore suitable 439
was therefore suitably 62
was therefore summoned 1921
was therefore supplied 276
was therefore supporting 48
was therefore supposed 6123
was therefore surmised 142
was therefore surprising 1252
was therefore surveyed 53
was therefore switched 120
was therefore symbolic 133
was therefore tailored 52
was therefore targeted 91
was therefore tempered 109
was therefore tendered 57
was therefore terrible 70
was therefore terribly 66
was therefore therefore 52
was therefore threatened 374
was therefore threefold 165
was therefore tolerant 84
was therefore troubled 147
was therefore unbroken 122
was therefore uncalled 48
was therefore unchanged 57
was therefore undergoing 46
was therefore unfairly 52
was therefore unfitted 66
was therefore uniquely 311
was therefore unjustly 52
was therefore unlawful 753
was therefore unlikely 2132
was therefore unloaded 55
was therefore unstable 105
was therefore unsuited 204
was therefore untimely 80
was therefore unusable 67
was therefore urgently 486
was therefore utilized 242
was therefore valuable 269
was therefore verified 62
was therefore violently 94
was therefore voidable 116
was therefore weighted 146
was therefore welcomed 876
was therefore withdrawing 97
was therefore withdrawn 1654
was therefore worthless 259
was therefore wretched 55
was thereupon absolved 51
was thereupon accepted 159
was thereupon adjudged 183
was thereupon admitted 457
was thereupon advanced 52
was thereupon affirmed 53
was thereupon approved 119
was thereupon arrested 845
was thereupon assigned 161
was thereupon attacked 165
was thereupon banished 145
was thereupon baptized 48
was thereupon besieged 60
was thereupon bestowed 41
was thereupon canceled 51
was thereupon captured 58
was thereupon confined 59
was thereupon convened 72
was thereupon declared 976
was thereupon demanded 59
was thereupon demurred 149
was thereupon deprived 172
was thereupon detached 40
was thereupon directed 537
was thereupon effected 60
was thereupon employed 47
was thereupon entitled 79
was thereupon escorted 45
was thereupon examined 99
was thereupon excluded 45
was thereupon executed 154
was thereupon expelled 236
was thereupon extended 114
was thereupon formally 198
was thereupon increased 77
was thereupon indicted 172
was thereupon informed 313
was thereupon inserted 49
was thereupon invested 103
was thereupon knighted 198
was thereupon launched 52
was thereupon murdered 41
was thereupon notified 71
was thereupon objected 53
was thereupon observed 42
was thereupon obtained 91
was thereupon occupied 110
was thereupon ordained 64
was thereupon outlawed 46
was thereupon pardoned 59
was thereupon prepared 248
was thereupon produced 129
was thereupon promised 49
was thereupon promoted 129
was thereupon promptly 188
was thereupon proposed 185
was thereupon provided 52
was thereupon ratified 51
was thereupon recalled 161
was thereupon received 99
was thereupon referred 282
was thereupon regarded 43
was thereupon rejected 86
was thereupon relieved 85
was thereupon remanded 86
was thereupon remitted 41
was thereupon rendered 181
was thereupon replaced 104
was thereupon reported 111
was thereupon required 216
was thereupon reserved 45
was thereupon resolved 876
was thereupon restored 247
was thereupon returned 190
was thereupon reversed 77
was thereupon selected 111
was thereupon stripped 46
was thereupon suddenly 41
was thereupon summoned 484
was thereupon supposed 44
was thereupon withdrawn 369
was thermally anchored 54
was thermally isolated 287
was thermally oxidized 117
was thermally unstable 109
was threatened directly 160
was threatened seriously 131
was threatened severely 41
was threatened whenever 72
was thriftily reserved 44
was thrillingly beautiful 61
was tiberius claudius 368
was tiberius gracchus 360
was ticklish business 870
was tightening monetary 43
was titrated directly 136
was tortured brutally 65
was tortured horribly 115
was tortured severely 86
was touchingly beautiful 176
was touchingly grateful 460
was touchingly reminded 54
was township assessor 182
was township treasurer 203
was traceable directly 255
was traceable wherever 45
was tranquil compared 51
was transfer payments 94
was trivially achieved 67
was tropical compared 40
was tropical medicine 50
was troubled concerning 106
was troubled somewhat 82
was troubled suddenly 61
was troubled whenever 47
was trundled southward 49
was unbroken darkness 46
was unceasingly directed 89
was unceasingly employed 201
was unceasingly occupied 383
was unceasingly vigilant 67
was unchanged compared 263
was unchanged relative 73
was uncovering evidence 43
was undercut somewhat 77
was undergoing analysis 212
was undergoing clinical 69
was undergoing complete 60
was undergoing constant 411
was undergoing counseling 130
was undergoing critical 56
was undergoing dramatic 729
was undergoing economic 212
was undergoing enormous 223
was undergoing evolution 80
was undergoing expansion 185
was undergoing financial 142
was undergoing frequent 51
was undergoing hospital 43
was undergoing internal 231
was undergoing military 71
was undergoing numerous 49
was undergoing overhaul 203
was undergoing personal 44
was undergoing physical 166
was undergoing profound 1335
was undergoing reduction 60
was undergoing religious 41
was undergoing rigorous 50
was undergoing scrutiny 60
was undergoing sentence 96
was undergoing terrible 42
was undergoing tortures 46
was undergoing treatment 5701
was undergoing vigorous 57
was unerringly accurate 89
was unevenly balanced 124
was unevenly enforced 143
was unfairly assessed 46
was unfairly attacked 190
was unfairly burdened 56
was unfairly critical 120
was unfairly deprived 143
was unfairly excluded 80
was unfairly exploiting 48
was unfairly maligned 92
was unfairly obtained 151
was unfairly punished 85
was unfairly selected 69
was unfairly targeted 62
was unfairly weighted 170
was uniquely affected 151
was uniquely american 1962
was uniquely assigned 61
was uniquely beautiful 144
was uniquely christian 57
was uniquely dangerous 52
was uniquely designed 371
was uniquely equipped 2244
was uniquely horrible 45
was uniquely inspired 48
was uniquely japanese 398
was uniquely original 96
was uniquely personal 223
was uniquely possible 72
was uniquely powerful 114
was uniquely prepared 807
was uniquely satisfying 41
was uniquely situated 710
was uniquely suitable 100
was uniquely tailored 80
was uniquely talented 175
was uniquely unsuited 67
was uniquely valuable 163
was unitarian minister 76
was unjustly acquired 161
was unjustly arrested 215
was unjustly ascribed 111
was unjustly assailed 75
was unjustly attacked 443
was unjustly banished 135
was unjustly believed 70
was unjustly censured 309
was unjustly confined 119
was unjustly demanded 94
was unjustly deprived 1079
was unjustly detained 313
was unjustly directed 53
was unjustly enriched 1365
was unjustly excluded 128
was unjustly executed 329
was unjustly expelled 142
was unjustly extended 41
was unjustly maligned 253
was unjustly murdered 74
was unjustly punished 460
was unjustly regarded 73
was unjustly required 42
was unjustly summoned 83
was unjustly supposed 69
was unjustly withholding 98
was unkindly disposed 135
was unkindly received 41
was unkindly referred 49
was unkindly remarked 41
was unlawful assembly 51
was unlikely therefore 162
was unloaded directly 94
was unmarked therefore 77
was unstable artifice 76
was unveiled december 64
was unveiled november 70
was unveiled recently 105
was unwisely invested 45
was unwisely rejected 50
was unwisely selected 42
was unwonted activity 76
was uplifted relative 53
was upstairs collecting 246
was urgently admitted 43
was urgently besought 112
was urgently convened 55
was urgently demanded 987
was urgently desirous 82
was urgently directed 42
was urgently entreated 251
was urgently essential 59
was urgently insisted 54
was urgently recalled 371
was urgently reminded 59
was urgently requesting 173
was urgently required 19850
was urgently soliciting 43
was urgently summoned 1297
was usefully directed 64
was usefully employed 3063
was usefully exchanged 120
was usefully occupied 243
was usefully supplied 109
was utilized directly 102
was utilized initially 88
was utilized whenever 69
was valiantly attempting 142
was valiantly defended 1231
was valiantly executed 47
was valiantly repulsed 58
was valiantly resisted 46
was valiantly seconded 75
was valiantly struggling 133
was valuable evidence 110
was valuable property 458
was variously affected 340
was variously answered 112
was variously ascribed 634
was variously asserted 93
was variously assessed 127
was variously assigned 187
was variously attached 55
was variously attacked 83
was variously believed 109
was variously censured 171
was variously combined 40
was variously compared 67
was variously composed 128
was variously computed 169
was variously credited 67
was variously depicted 160
was variously diagnosed 255
was variously directed 50
was variously disposed 41
was variously disputed 60
was variously employed 1596
was variously entitled 87
was variously extended 47
was variously imagined 43
was variously involved 66
was variously modified 383
was variously observed 77
was variously occupied 775
was variously pictured 47
was variously proposed 65
was variously punished 50
was variously received 1927
was variously reckoned 115
was variously recorded 125
was variously referred 1157
was variously regarded 557
was variously rendered 173
was variously reported 4267
was variously supposed 98
was ventured concerning 63
was verbally accepted 69
was verbally accosted 61
was verbally accurate 48
was verbally approved 49
was verbally attacked 524
was verbally conveyed 61
was verbally dictated 45
was verbally directed 48
was verbally harassed 265
was verbally informed 548
was verbally inspired 564
was verbally promised 47
was verbally reported 67
was verbally threatened 55
was verified directly 127
was verified recently 77
was verified visually 83
was vicarious liability 75
was viciously assailed 89
was viciously attacked 2383
was viciously murdered 198
was viciously tortured 121
was vigorous activity 99
was vigorous agitation 47
was vigorous applause 118
was vigorous objection 49
was violently affected 1345
was violently agitated 7919
was violently allergic 148
was violently arrested 180
was violently assailed 3849
was violently attached 177
was violently attacked 9084
was violently awakened 165
was violently censured 129
was violently combated 96
was violently critical 278
was violently delirious 134
was violently denouncing 58
was violently deprived 104
was violently disliked 56
was violently disposed 63
was violently disputed 286
was violently expelled 323
was violently incensed 293
was violently inclined 53
was violently inflamed 390
was violently insulted 62
was violently murdered 327
was violently nauseated 121
was violently negative 71
was violently objected 104
was violently offended 75
was violently outraged 49
was violently partisan 135
was violently protesting 55
was violently rejected 541
was violently repelled 108
was violently repulsed 117
was violently resented 383
was violently resisted 714
was violently reversed 63
was violently snatched 110
was violently startled 113
was violently strained 53
was violently struggling 53
was violently threatened 82
was violently troubled 111
was violently uprooted 48
was violently wrenched 180
was viscount berkeley 44
was viscount hereford 44
was visually apparent 210
was visually assessed 229
was visually beautiful 60
was visually compared 100
was visually depicted 48
was visually detected 100
was visually dramatic 51
was visually examined 235
was visually impaired 498
was visually isolated 103
was visually observed 1360
was visually oriented 101
was visually recorded 61
was visually verified 51
was vladimir horowitz 120
was vladimir zworykin 68
was volcanic activity 282
was vulgarly believed 151
was vulgarly reported 124
was vulgarly supposed 198
was wantonly attacked 240
was wantonly deprived 41
was wantonly insulted 79
was wantonly murdered 222
was wantonly provoked 55
was wardrobe mistress 101
was weighted slightly 54
was weighted somewhat 50
was welcomed cordially 548
was welcomed initially 71
was welcomed joyfully 155
was welcomed joyously 122
was welcomed politely 50
was welcomed riotously 49
was welcomed wherever 434
was wesleyan methodist 49
was westward expansion 330
was whatever happened 125
was whatever remained 48
was whenever possible 90
was wherever possible 140
was whispering earnestly 84
was whispering fiercely 80
was whispering furiously 79
was whispering hoarsely 125
was whispering urgently 242
was wickedly handsome 41
was wickedly murdered 74
was wireless operator 122
was withdrawing financial 65
was withdrawing northward 40
was withdrawn abruptly 91
was withdrawn directly 53
was withdrawn entirely 221
was withdrawn pursuant 62
was withdrawn recently 44
was withdrawn slightly 109
was withdrawn suddenly 151
was withdrawn therefrom 107
was witheringly scornful 41
was withholding approval 59
was withholding delivery 48
was withholding evidence 200
was withholding judgment 123
was withholding valuable 41
was witnessing firsthand 191
was wondrous beautiful 102
was worthless compared 102
was wrenched backward 68
was wrenched sideways 82
was wrenched suddenly 46
was wrenched violently 170
was zachariah chandler 134
was zealously affected 65
was zealously assisted 259
was zealously attached 1335
was zealously defended 271
was zealously embraced 55
was zealously employed 193
was zealously emulated 44
was zealously endeavoring 49
was zealously enforced 43
was zealously followed 161
was zealously fostered 135
was zealously occupied 80
was zealously promoted 300
was zealously seconded 336
wax cylinder recorder 51
wax cylinder recordings 384
wax eloquent concerning 107
wax transfer printers 532
way actively involved 87
way affected directly 87
way affected otherwise 132
way american business 263
way american children 211
way american citizens 115
way american education 51
way american families 95
way american industry 232
way american managers 46
way american officials 73
way american politics 157
way american soldiers 94
way american students 85
way attracting attention 61
way autistic children 44
way benjamin franklin 68
way biblical scholars 47
way business decisions 55
way business functions 61
way business managers 79
way business operates 663
way children actually 121
way children approach 169
way children interact 341
way children normally 49
way children organize 68
way children perceive 410
way christian doctrine 43
way christian theologians 43
way citizens perceive 63
way clustering analysis 99
way columbus disposed 83
way commonly supposed 80
way compound interest 67
way computer networks 45
way computer programs 106
way computer software 44
way consumer products 70
way cultural exchanges 42
way cultural products 40
way deserves grateful 45
way deviously westward 53
way directly affected 327
way directly contrary 313
way directly involved 385
way directly opposite 275
way directly relevant 127
way distance education 107
way distance traveled 163
way divinely inspired 50
way economic activity 409
way economic analysis 64
way economic decisions 101
way economic policies 102
way economic relations 170
way education destroys 40
way employee benefits 54
way entirely contrary 98
way entirely distinct 43
way everyone benefits 56
way everyone expected 231
way everyone involved 76
way evolution proceeds 196
way exhausts american 52
way exhibits increased 40
way factorial analysis 670
way families interact 130
way families organize 42
way financial decisions 52
way financial managers 67
way financial services 98
way fourteen families 54
way friendly relations 43
way graduate students 93
way immersion education 343
way immersion programs 1064
way industry operates 48
way infinite sequence 50
way internet explorer 235
way japanese children 44
way japanese managers 52
way literary scholars 53
way managers actually 68
way managers approach 63
way managers interact 44
way managers perceive 65
way managers schedule 49
way mentally impaired 41
way mentally retarded 60
way mountain climbers 53
way mountain villages 109
way normally reserved 52
way ordinary citizens 151
way patients describe 46
way patients perceive 115
way personal identity 99
way personal relations 41
way physical activity 66
way physical education 269
way politics actually 43
way politics operates 67
way provides evidence 70
way questions concerning 47
way religious authority 59
way religious education 52
way remotely resembling 58
way rendered harmless 112
way rendered possible 52
way requires attention 40
way requires constant 47
way scarcely possible 63
way scholars approach 59
way seriously affected 182
way seriously threatened 52
way somewhat parallel 79
way somewhat resembling 101
way specially prepared 124
way specific cultural 106
way specific problems 57
way stopcock attached 366
way stopcock connecting 44
way students actually 95
way students approach 543
way students interact 364
way students organize 45
way students perceive 623
way subjects perceive 103
way whatever affected 47
way whatever happened 99
way whatever impaired 44
way whenever possible 780
way wherever possible 268
weak academic programs 50
weak alkaline condition 50
weak alkaline solutions 1245
weak american republic 95
weak american response 41
weak antibody response 272
weak astringent injection 48
weak astringent solutions 102
weak backward linkages 146
weak bargaining capacity 70
weak bargaining positions 538
weak business concerns 63
weak chemical affinity 138
weak chemical solutions 44
weak constant electric 49
weak constant magnetic 53
weak currents produced 48
weak diuretic activity 48
weak domestic currency 81
weak domestic economic 66
weak domestic financial 207
weak economic activity 386
weak economic bargaining 56
weak economic condition 292
weak economic policies 50
weak economic positions 92
weak economic potential 49
weak economic recovery 193
weak economic sanctions 41
weak economic situation 433
weak elective monarchy 40
weak electric currents 1134
weak electric impulses 77
weak electron acceptor 200
weak estrogen activity 44
weak evidence suggesting 85
weak evidence suggests 76
weak evidence supporting 132
weak extension services 86
weak external controls 44
weak external electric 156
weak external magnetic 666
weak external positions 48
weak external potential 74
weak external rotators 67
weak external stimulus 47
weak external validity 93
weak eyesight rendered 62
weak feminist movement 47
weak financial capacity 85
weak financial condition 1683
weak financial controls 110
weak financial positions 247
weak financial situation 478
weak galactic magnetic 77
weak galvanic currents 287
weak hydrogen peroxide 317
weak induction currents 223
weak infantry brigades 54
weak infantry divisions 182
weak internal controls 619
weak internal validity 83
weak inversion operation 156
weak mercurial ointment 530
weak metrical positions 99
weak military situation 47
weak moderate moderate 131
weak negative feedback 64
weak negotiating positions 54
weak november sunshine 52
weak operator topology 478
weak parental coalition 51
weak pecuniary interest 43
weak personal pronouns 67
weak physical condition 1105
weak positive feedback 68
weak positive response 108
weak pressure gradient 818
weak promoter activity 63
weak religious enthusiasm 98
weak residual magnetic 42
weak response suggests 43
weak selection pressure 262
weak sequence homology 156
weak socialist movement 40
weak solutions containing 62
weak solutions dissolve 43
weak stimulus produces 101
weak sunlight filtered 46
weak supporting evidence 113
weak syllable followed 66
weak syllable omissions 130
weak tectonic activity 72
weak tropical cyclones 49
weak volcanic activity 47
wear american uniforms 250
wear authentic costumes 40
wear beautiful costumes 250
wear beautiful garments 58
wear christian breeches 108
wear clerical garments 46
wear colorful costumes 625
wear colorful uniforms 153
wear complete dentures 301
wear corduroy trousers 232
wear costumes designed 92
wear flowered garments 73
wear handmade garments 89
wear handsome uniforms 83
wear homespun garments 40
wear military uniforms 2090
wear ordinary business 69
wear particle analysis 440
wear particle formation 322
wear patterns indicate 151
wear patterns indicating 53
wear patterns observed 186
wear patterns produced 306
wear personal flotation 181
wear priestly garments 102
wear religious garments 117
wear sackcloth meanwhile 43
wear shoulder holsters 41
wear specially designed 649
wear standard uniforms 151
wear suitable garments 93
wear tailored garments 47
wear tattered garments 92
wear uniforms designed 122
wear uniforms provided 44
web document clustering 137
web enhanced cultural 45
web ontology languages 100
web presence provider 130
web publishing software 81
web services approach 183
web services directly 61
web services paradigm 179
web services platform 152
web services protocol 179
web services provided 163
web services provider 114
web services security 834
web services standard 119
web thickness required 114
wet basement problems 80
wet chemical analysis 3974
wet chemical approach 48
wet chemical oxidation 850
wet chemical processing 1498
wet chemical synthesis 228
wet chemical treatment 386
wet concrete surfaces 105
wet epithelial surfaces 278
wet glistening pavement 60
wet granular materials 80
wet hydrogen chloride 62
wet magnetic particle 141
wet metallic surfaces 133
wet oxidation followed 41
wet tropical climates 679
wet tropical lowlands 648
wet twilight deepened 67
who abandons property 64
who abruptly informed 48
who abruptly resigned 56
who abstains entirely 40
who accepted american 258
who accepted authority 42
who accepted benefits 96
who accepted buddhism 143
who accepted christian 433
who accepted delivery 83
who accepted deposits 147
who accepted elizabeth 84
who accepted evolution 264
who accepted financial 47
who accepted japanese 52
who accepted medicaid 51
who accepted military 119
who accepted muhammad 194
who accepted partition 92
who accepted payments 43
who accepted personal 103
who accepted positions 343
who accepted presents 90
who accepted religious 65
who accepted salaries 44
who accepted treatment 90
who accepted whatever 157
who achieved academic 57
who achieved american 413
who achieved artistic 46
who achieved brilliant 47
who achieved complete 710
who achieved critical 69
who achieved divinity 58
who achieved economic 144
who achieved eminence 1211
who achieved enormous 113
who achieved financial 118
who achieved greatness 805
who achieved immediate 46
who achieved literacy 60
who achieved literary 172
who achieved military 85
who achieved miracles 52
who achieved moderate 48
who achieved personal 84
who achieved positions 249
who achieved promotion 50
who achieved remission 715
who achieved sainthood 97
who achieved salvation 46
who achieved sanctity 44
who achieved triumphs 67
who achieves artistic 47
who achieves complete 80
who achieves eminence 92
who achieves financial 46
who achieves greatness 278
who achieves salvation 53
who acquired american 195
who acquired authority 112
who acquired complete 51
who acquired education 115
who acquired enormous 82
who acquired fortunes 102
who acquired immortal 57
who acquired infection 190
who acquired literacy 105
who acquired monastic 51
who acquired numerous 50
who acquired personal 59
who acquired positions 67
who acquired prestige 42
who acquired property 952
who acquired syphilis 238
who acquired valuable 50
who acquires american 101
who acquires education 44
who acquires personal 62
who acquires prestige 60
who acquires property 1040
who actively advocate 87
who actively assisted 450
who actively attempts 98
who actively campaign 93
who actively challenge 95
who actively concerns 42
who actively controls 56
who actively defended 102
who actively directed 74
who actively disliked 367
who actively dislikes 104
who actively embodies 42
who actively embraced 89
who actively employed 47
who actively endorsed 50
who actively espoused 62
who actively exercise 169
who actively followed 56
who actively fostered 95
who actively identify 107
who actively initiates 43
who actively interact 109
who actively involved 106
who actively involves 51
who actively maintain 77
who actively negotiate 69
who actively objected 42
who actively organize 41
who actively practice 548
who actively promoted 1277
who actively promotes 183
who actively provides 45
who actively rejected 95
who actively resented 51
who actively resisted 815
who actively responds 47
who actively solicits 95
who actively struggle 66
who actively supports 285
who actually accepted 248
who actually achieved 368
who actually achieves 80
who actually acquired 123
who actually acquires 57
who actually admitted 169
who actually advanced 67
who actually advocate 67
who actually allocate 65
who actually answered 276
who actually approved 113
who actually arrested 156
who actually ascended 41
who actually assemble 184
who actually asserted 54
who actually assisted 199
who actually attacked 244
who actually attained 111
who actually attempts 130
who actually attended 2000
who actually believed 2484
who actually believes 961
who actually benefits 1161
who actually betrayed 83
who actually borrowed 59
who actually captured 217
who actually collects 97
who actually commands 76
who actually competed 66
who actually compiled 105
who actually complain 43
who actually complete 720
who actually composed 479
who actually composes 45
who actually comprise 74
who actually conducts 421
who actually confront 46
who actually consider 122
who actually consumed 103
who actually consumes 109
who actually continue 80
who actually contract 48
who actually controls 815
who actually conveyed 55
who actually declared 156
who actually declares 44
who actually defended 72
who actually delights 44
who actually delivers 309
who actually demanded 75
who actually deserted 48
who actually deserved 186
who actually deserves 155
who actually designed 520
who actually destroys 60
who actually develops 103
who actually directed 459
who actually disliked 117
who actually dislikes 46
who actually dominate 67
who actually effected 131
who actually embarked 87
who actually embodied 55
who actually embodies 71
who actually embraced 66
who actually employed 171
who actually enforced 49
who actually enforces 61
who actually enlisted 123
who actually enrolled 579
who actually examined 142
who actually executed 410
who actually executes 267
who actually exercise 542
who actually expected 163
who actually fashioned 48
who actually financed 71
who actually finished 153
who actually followed 412
who actually functions 48
who actually generate 69
who actually governed 457
who actually graduate 216
who actually happened 54
who actually identify 63
who actually improved 56
who actually included 43
who actually increased 104
who actually incurred 114
who actually inflicts 47
who actually initiated 406
who actually initiates 100
who actually insisted 91
who actually inspired 114
who actually intended 179
who actually interact 231
who actually invented 855
who actually invested 65
who actually launched 86
who actually listened 491
who actually maintain 117
who actually manifest 68
who actually mentioned 71
who actually migrated 298
who actually mislabel 46
who actually murdered 272
who actually negotiate 49
who actually numbered 55
who actually observed 734
who actually observes 51
who actually obtained 392
who actually occupied 1152
who actually occupies 187
who actually operated 338
who actually operates 217
who actually organize 46
who actually outlived 45
who actually perceive 93
who actually performs 1422
who actually perished 124
who actually pioneered 62
who actually practice 1128
who actually preceded 59
who actually prepared 966
who actually prepares 207
who actually presents 98
who actually presided 149
who actually procured 85
who actually procures 57
who actually produced 1295
who actually produces 362
who actually profited 154
who actually promised 46
who actually promoted 71
who actually proposed 377
who actually provided 492
who actually provides 338
who actually provoked 71
who actually purchase 621
who actually received 3159
who actually receives 961
who actually recorded 158
who actually referred 72
who actually regarded 133
who actually register 77
who actually rejected 69
who actually relished 44
who actually remained 209
who actually remember 175
who actually rendered 123
who actually replaced 46
who actually reported 230
who actually required 70
who actually requires 57
who actually resigned 128
who actually resisted 71
who actually resorted 56
who actually responds 59
who actually retained 54
who actually returned 331
who actually reviewed 49
who actually selected 141
who actually solicits 68
who actually succeeds 138
who actually suffered 1033
who actually supplied 210
who actually supplies 57
who actually supports 254
who actually survived 360
who actually sustains 77
who actually threatened 174
who actually transact 63
who actually transfer 100
who actually traveled 288
who actually ventured 144
who actually welcomed 130
who admitted committing 126
who admitted liability 84
who admitted patients 70
who admitted publicly 76
who admitted visitors 58
who advanced cordially 88
who advanced directly 166
who advanced southward 46
who advanced supplies 117
who advocate abandoning 87
who advocate abolishing 99
who advocate abolition 188
who advocate absolute 82
who advocate autonomy 41
who advocate complete 267
who advocate continuing 46
who advocate critical 49
who advocate cultural 100
who advocate economic 171
who advocate education 81
who advocate equality 157
who advocate euthanasia 215
who advocate feminism 68
who advocate feminist 55
who advocate holistic 43
who advocate immediate 230
who advocate increased 279
who advocate legalizing 44
who advocate military 92
who advocate operation 47
who advocate overthrow 94
who advocate personal 53
who advocate physical 44
who advocate policies 236
who advocate positions 56
who advocate positive 51
who advocate programs 54
who advocate progress 70
who advocate religious 68
who advocate retention 85
who advocate sanctions 46
who advocate secession 94
who advocate separate 96
who advocate separating 45
who advocate socialism 182
who advocate specific 93
who advocate stricter 100
who advocate surgical 50
who advocate treatment 43
who affected business 48
who affected elegance 58
who affected infinite 47
who affected surprise 56
who annually assemble 96
who annually attended 94
who annually emigrate 75
who annually expended 44
who annually frequent 55
who annually migrated 54
who annually performs 86
who annually produced 45
who annually purchase 127
who annually received 91
who annually resorted 77
who annually traverse 42
who answered directly 428
who answered informed 123
who answered numerous 115
who answered politely 57
who answered promptly 257
who answered questions 2611
who answered reported 47
who answered somewhat 72
who answered specific 85
who anxiously expected 244
who anxiously followed 57
who anxiously inquired 353
who appoints officials 42
who approach economic 64
who approach patients 42
who approach politics 66
who approach problems 212
who approach tourists 43
who ardently advocate 65
who ardently believed 335
who ardently believes 56
who ardently defended 177
who ardently espoused 62
who ardently promoted 54
who arrested hundreds 61
who ascribed divinity 57
who ascribed partners 54
who assailed washington 53
who assemble annually 96
who assemble products 45
who asserted authority 48
who assessed children 51
who assigned specific 42
who assisted directly 113
who assisted fugitive 57
who assisted governor 53
who assisted hercules 123
who assisted included 45
who assisted mohammed 51
who assisted washington 48
who associate entirely 51
who associate partners 324
who astutely observed 135
who attached enormous 41
who attacked american 311
who attacked caravans 62
who attacked children 44
who attacked christian 109
who attacked hercules 47
who attacked innocent 64
who attacked property 57
who attacked religious 73
who attacked villages 40
who attacked washington 60
who attained adulthood 108
who attained advanced 102
who attained complete 121
who attained divinity 66
who attained eminence 761
who attained greatness 99
who attained literary 93
who attained majority 209
