wade considerably in 41
were deliberately or 326
were deliberately re 163
were deliberately so 133
were deliberately to 1062
were deliberations on 47
were deliberative in 44
were demagnetized by 89
were demagnetized in 223
were democratized by 61
were democratized in 137
were demonstrable as 138
were demonstrable at 140
were demonstrable by 402
were demonstrable in 2143
were demonstrable it 46
were demonstrable on 173
were demonstrable to 89
were demonstrably at 80
were demonstrably in 251
were demonstrably of 126
were demonstrably so 119
were demonstrably the 313
were demonstrated as 2770
were demonstrated at 5177
were demonstrated by 17130
were demonstrated in 55690
were demonstrated on 4866
were demonstrated or 148
were demonstrated so 182
were demonstrated the 265
were demonstrated to 13189
were demonstrated via 49
were demonstration of 65
were denominations of 49
were dependencies of 1873
were dependencies on 178
were depositories of 353
were desegregated as 109
were desegregated by 321
were desegregated in 1548
were desensitized by 147
were desensitized in 44
were desensitized to 222
were destabilized by 390
were destabilized in 47
were destructible by 59
were determinable at 128
were determinable by 346
were determinable in 125
were determinants in 108
were determinants of 701
were determination of 138
were developments at 130
were developments in 3287
were developments of 2184
were developments on 214
were developments to 91
were diametrically at 56
were diametrically in 40
were diametrically the 116
were differentials in 154
were differentiating in 50
were differentiating the 63
were difficulties as 584
were difficulties at 793
were difficulties he 74
were difficulties in 17306
were difficulties of 1943
were difficulties on 570
were difficulties or 76
were difficulties so 123
were difficulties the 41
were difficulties to 1832
were disagreement on 42
were disappearance of 56
were disappointed as 2466
were disappointed at 10065
were disappointed by 16087
were disappointed he 210
were disappointed if 553
were disappointed in 51770
were disappointed is 93
were disappointed it 144
were disappointed no 43
were disappointed of 3585
were disappointed on 1749
were disappointed or 688
were disappointed so 54
were disappointed the 341
were disappointed to 11455
were disappointed we 137
were disassembled at 54
were disassembled by 114
were disassembled in 112
were disassembled to 68
were disbelievers in 266
were disciplinary in 102
were discomforted by 327
were disconcerted at 598
were disconcerted by 4932
were disconcerted in 170
were disconcerted on 47
were disconcerted to 1242
were disconnected as 138
were disconnected at 159
were disconnected by 168
were disconnected in 280
were disconnected on 70
were disconnected or 148
were disconnected so 55
were disconnected to 113
were disconsolate at 136
were disconsolate in 59
were discontented as 110
were discontented at 1790
were discontented by 190
were discontented if 80
were discontented in 312
were discontented on 208
were discontented or 337
were discontented the 120
were discontented to 168
were discontinued as 3196
were discontinued at 2489
were discontinued by 2468
were discontinued he 40
were discontinued if 76
were discontinued in 24136
were discontinued is 57
were discontinued it 74
were discontinued on 3741
were discontinued or 883
were discontinued so 186
were discontinued the 532
were discontinued to 265
were discountable at 55
were discoverable at 92
were discoverable by 779
were discoverable in 1163
were discoverable on 102
were discoverable the 74
were discoverable to 203
were discretionary in 134
were discretionary or 49
were discriminating in 520
were discriminating on 118
were discriminating the 65
were disemboweled by 69
were disemboweled in 49
were disenchanted by 625
were dishonorable in 69
were dishonorable or 54
were dishonorable to 148
were disillusioned as 331
were disillusioned at 249
were disillusioned by 4281
were disillusioned in 260
were disillusioned of 111
were disillusioned on 93
were disillusioned or 137
were disillusioned to 332
were disinherited by 406
were disinherited in 124
were disinherited of 121
were disinherited or 44
were disintegrating as 275
were disintegrating at 74
were disintegrating in 314
were disintegrating on 60
were disintegrating or 73
were disintegrating the 192
were disobedience of 48
were disobedience to 54
were disorganized as 130
were disorganized at 68
were disorganized by 744
were disorganized in 409
were disorganized or 153
were disorganized to 72
were dispensations of 90
were displacement of 45
were dispossessed as 317
were dispossessed at 207
were dispossessed by 3752
were dispossessed in 1150
were dispossessed of 9545
were dispossessed on 57
were dispossessed or 244
were dispossessed so 81
were dispossessed the 42
were dispossessed to 138
were disqualified as 1759
were disqualified at 181
were disqualified by 2693
were disqualified if 149
were disqualified in 489
were disqualified on 668
were disqualified or 190
were disqualified to 730
were disquisitions on 43
were disregardful of 60
were disreputable in 42
were disrespected by 45
were dissatisfied as 432
were dissatisfied at 2224
were dissatisfied by 973
were dissatisfied he 72
were dissatisfied if 71
were dissatisfied in 762
were dissatisfied it 49
were dissatisfied on 366
were dissatisfied or 771
were dissatisfied the 47
were dissatisfied to 437
were disseminated as 622
were disseminated at 432
were disseminated by 2691
were disseminated in 7463
were disseminated on 249
were disseminated or 51
were disseminated so 157
were disseminated the 100
were disseminated to 2554
were disseminated via 159
were dissertations on 88
were distillations of 188
were distributions in 51
were distributions of 470
were distributions to 48
were distributors of 378
were disturbances as 133
were disturbances at 783
were disturbances in 3875
were disturbances of 706
were disturbances on 253
were documentation of 52
were domesticated as 758
were domesticated at 766
were domesticated by 1680
were domesticated in 8692
were domesticated is 74
were domesticated on 78
were domesticated or 289
were domesticated so 116
were domesticated to 316
were dramatically at 72
were dramatically in 55
were dramatically on 52
were dramatically to 110
were dysfunctional in 205
were dysfunctional or 76
were dysfunctional to 176
were ecclesiastics in 72
were ecclesiastics of 214
were ecclesiastics or 127
were economically as 435
were economically at 104
were economically in 635
were economically no 166
were economically of 86
were economically on 107
were economically or 328
were economically so 161
were economically the 549
were educationally the 45
were electrocuted at 182
were electrocuted by 191
were electrocuted in 414
were electrocuted on 293
were electrolyzed at 64
were electrolyzed in 109
were emphatically in 264
were emphatically of 374
were emphatically on 92
were emphatically so 46
were emphatically the 801
were emphatically to 80
were encapsulated as 148
were encapsulated at 47
were encapsulated by 739
were encapsulated in 4066
were encapsulated to 42
were encumbrances on 53
were encumbrances to 55
were encyclopaedic in 126
were encyclopedias of 54
were encyclopedic in 173
were endorsements of 154
were enfranchised as 360
were enfranchised at 201
were enfranchised by 1356
were enfranchised if 51
were enfranchised in 2293
were enfranchised on 291
were enfranchised or 70
were enfranchised the 72
were enfranchised to 186
were enhancements of 77
were enhancements to 43
were enlargements of 437
were entertainers as 120
were entertainers in 74
were entertainers of 72
were entertainers or 74
were environments in 60
were epiphenomena of 109
were episcopalians in 86
were episcopalians on 87
were episcopalians or 103
were exaggerations in 92
were exaggerations of 699
were exaggerations or 146
were exceptionable in 45
were exceptionally so 64
were excrescences of 50
were excrescences on 56
were expectorated in 56
were expenditures by 51
were expenditures in 45
were expenditures of 139
were expenditures on 141
were experimental at 42
were experimental in 885
were experimental or 239
were experimented by 67
were experimented in 186
were experimented on 2572
were experimented to 48
were exploitative in 78
were exploitative of 81
were exploitative or 46
were extemporized by 91
were extemporized in 50
were extemporized on 99
were exterminated as 978
were exterminated at 587
were exterminated by 7005
were exterminated en 139
were exterminated in 8993
were exterminated on 347
were exterminated or 1626
were exterminated so 53
were exterminated the 185
were exterminated to 381
were externalized by 55
were externalized in 172
were externalized to 56
were extrapolated as 232
were extrapolated at 61
were extrapolated by 518
were extrapolated in 164
were extrapolated on 425
were extrapolated to 4869
were extrapolated up 47
were extravagance in 45
were eyewitnesses of 4035
were eyewitnesses or 103
were eyewitnesses to 2558
were facilitators of 107
were fictionalized in 136
were foregrounded as 190
were foregrounded by 93
were foregrounded in 326
were foreshadowed as 214
were foreshadowed at 223
were foreshadowed by 2997
were foreshadowed in 3683
were foreshadowed on 40
were foreshadowed the 105
were foreshadowed to 62
were fortuitously in 59
were fountainheads of 52
were fragmentation of 53
were fraternities of 91
were fraudulently or 53
were frontiersmen in 61
were frontiersmen of 91
were functionaries in 183
were functionaries of 590
were functionaries or 40
were fundamentals in 61
were fundamentals of 137
were ghostwritten by 189
were glorification of 58
were governmental in 104
were governmental or 110
were grandfathered by 79
were grandfathered in 844
were grandparents in 59
were grandparents of 309
were grandparents or 45
were grandparents to 87
were grasshoppers in 55
were headquartered at 554
were headquartered in 3490
were headquartered on 125
were helicoptered in 189
were helicoptered to 175
were henceforward at 44
were henceforward in 87
were henceforward no 44
were henceforward on 52
were henceforward the 137
were henceforward to 3032
were heterogeneous as 193
were heterogeneous at 45
were heterogeneous by 59
were heterogeneous in 1813
were heterogeneous on 68
were heterogeneous or 41
were heterogeneous to 51
were heterosexual in 141
were heterosexual or 142
were heterozygous at 813
were heterozygous in 331
were heterozygous or 97
were hierarchical in 344
were hierarchical or 42
were historically an 107
were historically as 118
were historically at 130
were historically in 260
were historically no 40
were historically of 184
were historically on 55
were historically or 74
were historically so 241
were historically the 1883
were historically to 55
were horsewhipped by 63
were hospitalized an 113
were hospitalized as 1195
were hospitalized at 3423
were hospitalized by 135
were hospitalized in 6581
were hospitalized on 537
were hospitalized or 578
were hospitalized the 60
were hospitalized to 121
were householders in 166
were householders of 71
were householders or 226
were humanitarians in 70
were hydrogenated at 127
were hydrogenated by 83
were hydrogenated in 560
were hydrogenated to 135
were hypertensive at 173
were hypertensive in 48
were hypertensive or 73
were hypocritical as 45
were hypocritical in 556
were hypocritical or 117
were hypocritical to 43
were iconoclastic in 42
were ideologically as 82
were ideologically at 108
were ideologically in 165
were ideologically or 83
were ideologically so 45
were idiosyncratic in 108
were idiosyncratic or 90
were idiosyncratic to 399
were illegitimate as 122
were illegitimate at 45
were illegitimate by 57
were illegitimate in 484
were illegitimate or 334
were illegitimate the 66
were illuminations at 77
were illuminations in 282
were illuminations of 95
were illuminations on 66
were illustrations by 81
were illustrations in 215
were illustrations of 2717
were illustrations to 267
were illustrative of 2754
were immortalized as 452
were immortalized by 1582
were immortalized in 2553
were immortalized on 258
were impenetrable as 157
were impenetrable by 257
were impenetrable in 50
were impenetrable to 1144
were imperfections in 513
were imperfections of 57
were imperialistic in 110
were impersonated by 864
were impersonated in 204
were impoverished as 492
were impoverished at 69
were impoverished by 8261
were impoverished in 1193
were impoverished of 49
were impoverished or 401
were impoverished to 231
were imprisonment or 62
were improvements at 47
were improvements in 5161
were improvements of 304
were improvements on 918
were improvements or 98
were improvements to 612
were inaccessible as 153
were inaccessible at 262
were inaccessible by 621
were inaccessible in 537
were inaccessible on 175
were inaccessible or 346
were inaccessible to 10444
were inaccuracies in 505
were inaccuracies of 43
were inadequacies in 359
were inadequately or 171
were inadmissible as 2177
were inadmissible at 303
were inadmissible by 61
were inadmissible if 70
were inadmissible in 1076
were inadmissible on 223
were inadmissible or 122
were inadmissible to 363
were inapplicable as 101
were inapplicable in 775
were inapplicable on 43
were inapplicable or 153
were inapplicable to 4068
were inappropriate as 598
were inappropriate at 217
were inappropriate if 59
were inappropriate in 1983
were inappropriate on 71
were inappropriate or 986
were inappropriate to 3787
were inarticulate in 92
were inarticulate or 102
were incalculable in 134
were incarcerated as 759
were incarcerated at 1922
were incarcerated by 644
were incarcerated in 21574
were incarcerated on 1266
were incarcerated or 474
were incarcerated the 119
were incarcerated to 141
were incidentally in 79
were incidentally of 41
were incidentally the 142
were incidentally to 110
were incomparable as 112
were incomparable in 231
were incomparable to 157
were incomparably the 794
were incompatible as 229
were incompatible at 93
were incompatible by 60
were incompatible if 40
were incompatible in 1115
were incompatible on 121
were incompatible or 181
were incompatible to 157
were incompetents or 41
were incompletely or 101
were inconclusive as 1602
were inconclusive at 206
were inconclusive in 942
were inconclusive on 270
were inconclusive or 359
were inconclusive so 53
were incongruities in 46
were inconsistent as 562
were inconsistent at 155
were inconsistent if 46
were inconsistent in 4316
were inconsistent on 335
were inconsistent or 566
were inconsistent the 44
were inconsistent to 253
were inconsolable at 362
were inconsolable in 93
were inconsolable on 99
were inconvenient in 243
were inconvenient or 240
were inconvenient to 1433
were incorporated as 22405
were incorporated at 1939
were incorporated by 14406
were incorporated in 199353
were incorporated is 80
were incorporated on 2754
were incorporated or 632
were incorporated so 486
were incorporated the 1050
were incorporated to 4281
were incorporated up 40
were incorporated via 72
were incorrigible in 127
were incriminated as 478
were incriminated by 176
were incriminated in 338
were incrustations of 57
were indefensible in 153
were indefensible on 124
were independence of 84
were independence or 58
were independents in 220
were independents or 404
were indifference to 46
were indigestible or 40
were indigestible to 42
were indisputably an 55
were indisputably at 79
were indisputably in 260
were indisputably of 203
were indisputably on 74
were indisputably the 1293
were indissoluble in 41
were individually as 320
were individually at 94
were individually in 528
were individually no 49
were individually of 283
were individually or 258
were individually so 163
were individually the 322
were individually to 324
were individuated by 102
were individuated in 62
were indoctrinating the 116
were industrializing in 40
were industriously at 253
were inequalities in 388
were inequalities of 279
were inexplicable at 50
were inexplicable by 228
were inexplicable in 279
were inexplicable on 226
were inexplicable to 808
were inexplicably to 42
were inextricable in 59
were infiltrations of 58
were inflammatory in 154
were inflammatory or 53
were inflammatory to 56
were informational in 79
were infrequently in 48
were inhospitable to 755
were inspirational in 170
were inspirational to 401
were installations in 40
were installations of 54
were installments of 106
were instantaneous in 97
were instantaneous or 41
were instantiations of 51
were institutional as 91
were institutional in 162
were institutional or 47
were instructional in 78
were instrumental as 496
were instrumental at 173
were instrumental by 46
were instrumental in 314449
were instrumental of 261
were instrumental on 49
were instrumental or 88
were instrumental to 4587
were instrumented as 117
were instrumented at 84
were instrumented by 115
were instrumented in 159
were instrumented on 67
were instrumented so 40
were instrumented to 558
were insubstantial as 137
were insubstantial in 104
were insubstantial or 57
were insufferable as 112
were insufferable in 106
were insufferable to 118
were insufficient as 1379
were insufficient at 358
were insufficient by 405
were insufficient he 117
were insufficient if 113
were insufficient in 9197
were insufficient it 63
were insufficient of 160
were insufficient on 199
were insufficient or 1312
were insufficient so 110
were insufficient the 204
were insufficient to 88788
were insurrections in 512
were insurrections of 141
were intellectual as 443
were intellectual in 191
were intellectual or 153
were intelligible as 167
were intelligible at 75
were intelligible by 76
were intelligible in 290
were intelligible or 180
were intelligible to 2719
were intentionally or 382
were intentionally so 192
were intentionally to 190
were intercessors to 51
were interference in 47
were intermarried in 61
were intermediates in 284
were interminable to 43
were intermittent at 106
were intermittent in 334
were intermittent or 150
were internalized as 465
were internalized at 61
were internalized by 1022
were internalized in 451
were internalized to 103
were international as 218
were international in 4782
were international or 138
were interpolated as 292
were interpolated at 400
were interpolated by 1700
were interpolated in 2335
were interpolated on 693
were interpolated or 123
were interpolated so 102
were interpolated the 54
were interpolated to 1511
were interpreters in 70
were interpreters of 882
were interpreters to 74
were interpretive in 44
were interrelated as 354
were interrelated at 92
were interrelated by 516
were interrelated in 3388
were interrelated is 67
were interrelated on 47
were interrelated or 96
were interrelated so 163
were interrelated to 384
were interrogated as 1309
were interrogated at 727
were interrogated by 4420
were interrogated in 2721
were interrogated on 1679
were interrogated or 75
were interrogated the 47
were interrogated to 240
were interruptions by 41
were interruptions in 596
were interruptions of 283
were interruptions or 44
were interruptions to 247
were intersections of 46
were interspersed as 203
were interspersed at 357
were interspersed by 1048
were interspersed in 3175
were interspersed on 138
were interspersed or 46
were interspersed so 93
were interspersed the 118
were interspersed to 161
were interventions by 121
were interventions in 198
were interventions of 57
were intransigent in 395
were intransigent on 129
were introductions of 91
were introductions to 405
were introductory in 48
were introductory of 83
were introductory to 495
were investigated as 12927
were investigated at 10703
were investigated by 54897
were investigated in 86279
were investigated is 100
were investigated it 286
were investigated of 220
were investigated on 7030
were investigated or 280
were investigated so 252
were investigated the 524
were investigated to 6382
were investigated up 139
were investigated via 290
were invulnerable at 97
were invulnerable in 118
were invulnerable to 1577
were irregularity of 52
were irreplaceable as 94
were irreplaceable in 143
were irresistible as 155
were irresistible at 46
were irresistible by 48
were irresistible in 747
were irresistible to 1631
were irrespective of 340
were irreversible in 96
were isolationists in 163
were journalistic in 46
were justification by 76
were knowledgeable as 135
were knowledgeable in 1960
were knowledgeable of 1034
were knowledgeable on 236
were knowledgeable or 88
were knowledgeable to 46
were laboratories in 159
were laboratories of 103
were legitimately at 42
were legitimately in 150
were legitimately on 70
were legitimately the 108
were legitimately to 86
were linguistically or 44
were maintainable at 67
were maintainable to 46
were malformations of 55
were malnourished as 270
were malnourished at 87
were malnourished by 42
were malnourished in 642
were malnourished on 56
were malnourished or 175
were malnourished to 69
were manifestation of 113
were manipulations of 80
were manipulators of 81
were manufactured as 2922
were manufactured at 8504
were manufactured by 24919
were manufactured in 78932
were manufactured is 187
were manufactured of 1427
were manufactured on 7911
were manufactured or 1493
were manufactured so 378
were manufactured the 335
were manufactured to 3488
were manufactured up 110
were manufactures in 86
were manufactures of 369
were marginalized as 1060
were marginalized at 110
were marginalized by 1830
were marginalized in 1901
were marginalized on 65
were marginalized or 599
were marginalized to 163
were masterminded by 718
were masterpieces by 125
were masterpieces in 433
were masterpieces of 5264
were materialistic in 101
were mathematicians in 46
were mathematicians of 199
were mathematicians or 80
were matriculated as 137
were matriculated at 192
were matriculated in 455
were matriculates or 154
were mechanically at 138
were mechanically or 80
were mediterranean in 94
were merchandised by 52
were merchandised in 106
were metaphorical in 40
were metaphorical or 59
were metaphysical in 166
were metaphysical or 53
were metropolitan in 117
were militaristic in 64
were miraculously in 54
were miraculously to 344
were miscellaneous in 171
were miscellaneous or 43
were miscellanies of 96
were misconceived in 128
were misconceived or 91
were misconstrued as 445
were misconstrued by 487
were misconstrued in 127
were misconstrued or 67
were misconstrued to 58
were modernization of 42
were modifications in 598
were modifications of 3729
were modifications or 101
were modifications to 370
were moneylenders in 47
were moneylenders to 50
were monopolistic in 197
were monopolistic or 86
were monosyllabic in 85
were monotonously the 126
were mountaineers of 66
were multilateral in 76
were multinational in 115
were nationalistic in 423
were nationalistic or 42
were nationalistic to 44
were naturalistic in 187
were necessitated as 212
were necessitated at 40
were necessitated by 10015
were necessitated in 484
were necessitated on 64
were necessitated so 163
were necessitated to 7455
were newspapermen in 48
were noncommittal as 67
were noncommittal at 40
were noncommittal in 101
were noncommittal on 153
were noncommittal or 97
were nonfunctional in 43
were nonpolitical in 106
were nonresidents of 609
were notwithstanding in 43
were notwithstanding the 131
were notwithstanding to 134
were nutritionally at 83
were objectionable as 432
were objectionable in 669
were objectionable on 429
were objectionable or 116
were objectionable to 2626
were observational in 66
were oligarchical in 73
were opportunists in 129
were opportunists of 66
were opportunists or 72
were orchestrated as 138
were orchestrated at 54
were orchestrated by 2958
were orchestrated in 379
were orchestrated on 40
were orchestrated so 99
were orchestrated to 564
were organizations in 410
were organizations of 1909
were organizations or 47
were organizations to 167
were outdistanced by 480
were outdistanced in 103
were outperformed by 649
were outperformed in 48
were outstretched as 818
were outstretched at 92
were outstretched in 682
were outstretched on 146
were outstretched to 1535
were overambitious in 42
were overbalanced by 1055
were overbalanced in 131
were overburdened by 728
were overburdened in 74
were overestimating the 334
were overextended by 67
were overextended in 269
were overextended on 45
were overextended to 47
were overgenerous in 45
were overmastered by 174
were overpopulating the 44
were overproduced in 63
were overshadowed as 209
were overshadowed at 191
were overshadowed by 33927
were overshadowed in 1586
were overshadowed on 67
were overshadowed or 67
were overshadowed to 47
were overstressed by 47
were overstressed in 43
were overwhelmingly an 70
were overwhelmingly at 60
were overwhelmingly in 10189
were overwhelmingly of 1463
were overwhelmingly on 1318
were overwhelmingly so 123
were overwhelmingly the 1533
were overwhelmingly to 141
were overwintered in 114
were paradigmatic in 47
were paradigmatic of 213
were parametrized by 62
were parliamentary in 72
were parliamentary or 45
were participants as 334
were participants at 364
were participants in 18245
were participants of 555
were participants on 175
were participants or 275
were participants to 90
were participated by 208
were participated in 6058
were participation in 447
were particularly an 51
were particularly at 2016
were particularly co 46
were particularly in 6682
were particularly of 224
were particularly on 762
were particularly so 2281
were particularly the 1451
were particularly to 1109
were partnerships in 101
were partnerships of 167
were partnerships or 131
were peculiarities in 572
were peculiarities of 485
were perambulated by 132
were peremptorily to 119
were performances at 278
were performances by 574
were performances in 580
were performances of 1985
were performances on 177
were performances to 51
were perpetrators in 109
were perpetrators of 590
were perpetrators or 46
were persistently at 60
were persistently in 142
were persistently on 42
were persistently to 155
were personalized as 121
were personalized by 137
were personalized in 327
were personalized to 79
were perturbations in 65
were philanthropic in 114
were philanthropic or 41
were philosophers as 305
were philosophers at 54
were philosophers by 107
were philosophers in 950
were philosophers of 905
were philosophers or 404
were philosophers to 84
were philosophies of 187
were photographed as 2022
were photographed at 4063
were photographed by 6559
were photographed in 18555
were photographed on 7648
were photographed or 227
were photographed so 295
were photographed the 116
were photographed to 511
were photographic in 51
were physiological in 127
were physiological or 79
were pornographic in 88
were pornographic or 51
were practitioners as 41
were practitioners at 41
were practitioners in 303
were practitioners of 2492
were practitioners or 61
were precautionary in 50
were precipitated as 2164
were precipitated at 1435
were precipitated by 14973
were precipitated in 5870
were precipitated on 2008
were precipitated or 183
were precipitated the 103
were precipitated to 1060
were precipitates of 163
were precipitation to 50
were preconditions of 237
were preconditions to 155
were predecessors in 98
were predecessors of 1264
were predecessors to 308
were predetermining the 41
were predominated by 319
were preeminently an 87
were preeminently in 43
were preeminently of 67
were preeminently the 690
were premeditated by 62
were premeditated or 133
were preoccupations of 166
were preponderant in 781
were preponderant on 52
were prepossessed by 125
were prepossessed in 439
were preposterous in 134
were preposterous to 369
were preprocessed by 178
were preprocessed in 52
were preprocessed to 164
were prerequisite to 1152
were prerogatives of 405
were presbyterians at 43
were presbyterians by 89
were presbyterians in 467
were presbyterians of 324
were presbyterians or 301
were preschoolers at 60
were prescriptions in 278
were prescriptions of 47
were prescriptive in 128
were presentations at 50
were presentations by 241
were presentations in 62
were presentations of 469
were presentations on 313
were presentations to 111
were presumptuous in 333
were presumptuous to 453
were privatization of 53
were prizewinners in 56
were proclamations of 205
were proclamations or 44
were proclamations to 49
were professionals as 234
were professionals at 324
were professionals by 69
were professionals in 1894
were professionals of 431
were professionals on 69
were professionals or 1735
were professionals to 118
were programmatic in 71
were progressives in 174
were progressives or 49
were proliferated by 68
were proliferated in 95
were proliferation of 60
were propagandist in 76
were propagandizing in 46
were propagandizing the 48
were prophetesses as 53
were prophetesses in 66
were proportionate in 171
were proportionate to 3782
were propositioned by 171
were proselytized by 145
were protagonists in 568
were protagonists of 698
were protectionist in 162
were protestations of 203
were prototypical of 150
were provisionally in 64
were provisionally to 158
were psychiatrists in 73
were psychiatrists or 82
were quantitative as 103
were quantitative in 286
were quantitative or 64
were ramifications of 161
were ramifications to 61
were ratifications of 70
were rationalistic in 80
were rattlesnakes in 133
were rattlesnakes or 86
were reaffirmations of 126
were rearrangements of 80
were recalcitrant in 193
were recalcitrant or 97
were recalcitrant to 315
were recalculated as 585
were recalculated at 113
were recalculated by 535
were recalculated in 418
were recalculated on 469
were recalculated so 104
were recalculated to 1207
were recapitulating the 177
were rechristened as 69
were rechristened by 81
were rechristened in 61
were rechristened the 169
were reciprocally as 48
were reciprocally to 109
were reciprocated by 1746
were reciprocated in 725
were reciprocated on 87
were reciprocated or 60
were reciprocated to 53
were recirculated in 70
were recirculated to 54
were reclassified as 10236
were reclassified at 77
were reclassified by 491
were reclassified in 533
were reclassified on 169
were reclassified or 67
were reclassified so 52
were reclassified to 644
were recognizable as 4061
were recognizable at 326
were recognizable by 1553
were recognizable in 1191
were recognizable on 211
were recognizable the 42
were recognizable to 800
were recognizably in 54
were recognizably of 93
were recognizably the 202
were recollections of 915
were reconcilable in 63
were reconcilable to 104
were reconditioned at 105
were reconditioned by 132
were reconditioned in 106
were reconditioned to 102
were reconfigured as 664
were reconfigured by 99
were reconfigured in 309
were reconfigured so 104
were reconfigured to 558
were reconnoitering in 109
were reconnoitering on 41
were reconnoitering the 748
were reconnoitering to 59
were reconsidered as 148
were reconsidered at 92
were reconsidered by 360
were reconsidered in 538
were reconsidered on 43
were reconsidered to 40
were reconstituting the 84
were reconstructing the 680
were redetermined at 54
were redetermined by 140
were redetermined in 68
were rediscovered as 644
were rediscovered at 421
were rediscovered by 3305
were rediscovered in 4683
were rediscovered on 94
were rediscovered or 76
were rediscovered to 64
were redistributing the 67
were redundancies in 54
were reduplicated in 76
were reemphasized by 68
were reemphasized in 241
were reenactments of 210
were reestablishing the 82
were reformulated as 675
were reformulated by 291
were reformulated in 996
were reformulated so 172
were reformulated to 475
were refreshments at 41
were refreshments in 130
were refreshments of 95
were refreshments on 40
were refrigerated at 893
were refrigerated by 43
were refrigerated in 128
were refrigerated or 51
were refrigerated to 73
were registrations of 47
were regularities in 177
were regurgitated by 73
were regurgitated in 47
were rehabilitating the 108
were reimbursable by 64
were reincarnated as 1084
were reincarnated in 567
were reincarnated to 46
were reintegrated by 46
were reintegrated in 163
were reinterpreting the 210
were reintroduced as 1005
were reintroduced at 353
were reintroduced by 918
were reintroduced in 3621
were reintroduced on 642
were reintroduced or 78
were reintroduced the 50
were reintroduced to 2273
were relationships in 150
were relationships of 369
were relationships to 60
were relentlessly to 40
were relinquished as 312
were relinquished at 107
were relinquished by 1177
were relinquished in 1212
were relinquished on 77
were relinquished or 73
were relinquished to 1059
were remembrances of 435
were remunerative in 43
were remunerative or 41
were remunerative to 78
were rendezvoused at 194
were reorganization of 69
were repercussions in 418
were repercussions of 254
were repercussions on 94
were repercussions to 44
were replacements in 61
were replacements of 254
were replacements or 47
were replacements to 41
were repositories of 1895
were reproducible at 97
were reproducible by 83
were reproducible in 427
were reproducible on 95
were reproducible to 976
were reproductions in 142
were reproductions of 3052
were reproductions or 57
were reprogrammed to 210
were requirements in 85
were requirements of 483
were requirements to 138
were requisitioned as 1254
were requisitioned at 324
were requisitioned by 4087
were requisitioned in 893
were requisitioned on 542
were requisitioned or 126
were requisitioned to 2079
were resemblances in 82
were resemblances of 123
were resemblances to 131
were respectfully to 76
were respectively an 206
were respectively as 1310
were respectively at 643
were respectively by 53
were respectively in 2746
were respectively of 834
were respectively on 197
were respectively re 117
were respectively rs 475
were respectively so 101
were respectively the 6210
were respectively to 1402
were restatements of 366
were restructured as 690
were restructured at 58
were restructured by 298
were restructured in 2001
were restructured on 311
were restructured or 154
were restructured so 414
were restructured to 1441
were resurrections of 43
were resuscitated as 195
were resuscitated at 79
were resuscitated by 557
were resuscitated in 484
were resuscitated on 59
were resuscitated or 40
were resuscitated to 139
were reverberated by 63
were reverberated in 64
were revolutionary as 173
were revolutionary at 342
were revolutionary by 106
were revolutionary in 8845
were revolutionary or 275
were revolutionary to 216
were revolutionizing the 1359
were romantically in 80
were romanticized as 330
were romanticized by 120
were romanticized in 225
were satisfactions in 73
were satisfactions to 54
were satisfactory as 1598
were satisfactory at 477
were satisfactory by 80
were satisfactory he 203
were satisfactory if 148
were satisfactory in 3314
were satisfactory it 59
were satisfactory on 467
were satisfactory or 806
were satisfactory so 353
were satisfactory the 299
were satisfactory to 6962
were satisfactory up 65
were satisfactory we 43
were scandinavians or 65
were scholarships to 85
were scrupulously to 103
were secessionists at 70
were secessionists in 54
were secessionists or 40
were semantically or 49
were semicircular in 155
were semicircular or 59
were sequestrated by 581
were sequestrated in 229
were sequestrated on 167
were sequestrated or 51
were sequestrated to 111
were shareholders as 115
were shareholders at 562
were shareholders in 2605
were shareholders of 1230
were shareholders on 191
were shareholders or 131
were shareholders to 58
were shipbuilders in 64
were shortsighted in 214
were shortsighted or 68
were similarities as 482
were similarities in 2576
were similarities of 261
were similarities or 54
were similarities to 398
were slaveholders in 202
were slaveholders or 146
were smallholders in 54
were smallholders or 40
were socioeconomic in 50
were specifically at 60
were specifically in 662
were specifically of 134
were specifically on 208
were specifically or 46
were specifically so 137
were specifically the 615
were specifically to 678
were spontaneously in 156
were spontaneously or 49
were spontaneously to 137
were stabilization of 92
were stakeholders in 163
were standardized as 1896
were standardized at 844
were standardized by 3149
were standardized in 4922
were standardized on 5535
were standardized or 88
were standardized so 1114
were standardized the 52
were standardized to 3354
were steamrollered by 76
were stepchildren of 58
were steppingstones to 149
were stereotypical of 75
were stipendiaries of 111
were stockholders at 281
were stockholders in 1764
were stockholders of 919
were stockholders or 152
were stockholders to 45
were storekeepers in 60
were storytellers in 47
were straightened as 41
were straightened at 56
were straightened by 365
were straightened in 358
were straightened on 49
were straightened or 59
were straightened to 191
were straightened up 152
were strawberries in 109
were strawberries to 58
were structurally as 48
were structurally in 124
were structurally of 55
were structurally or 57
were structurally so 41
were structurally the 212
were subordinated as 346
were subordinated at 93
were subordinated by 776
were subordinated in 1074
were subordinated on 47
were subordinated or 182
were subordinated the 140
were subordinated to 37042
were subordinates in 170
were subordinates of 692
were subordinates or 49
were subordinates to 189
were subscriptions to 126
were subsequently as 42
were subsequently at 215
were subsequently by 231
were subsequently co 196
