cabin he slipped and fell 42
court by experts who come 44
court me because she fears 49
court of castile for taking 69
court of castile was busy 44
court of election was held 82
court of inquiry had been 282
court of inquiry has been 157
court of inquiry was held 1045
court of inquiry was made 45
court of justice and other 55
court of justice and taking 50
court of justice and trial 83
court of justice can have 68
court of justice for many 43
court of justice for such 49
court of justice for their 115
court of justice for trial 96
court of justice for trying 54
court of justice had been 178
court of justice has been 172
court of justice has ever 47
court of justice hath laws 128
court of justice that your 40
court of justice was anew 139
court of justice was held 311
court of justice was made 45
court or officer who will 164
court to account for their 57
court to declare that there 50
court to dismiss for lack 52
court to enforce any lien 161
court to perform its duty 92
court to present his case 98
court to prevent him from 183
court to prevent them from 51
court to protect him from 64
court to protect them from 43
court to relieve him from 72
court to relieve them from 93
cover it loosely with foil 561
cover of machine gun fire 57
cover the capital and also 63
cover the country with good 142
cover the country with their 70
cover the expense and risk 40
cover the following key areas 45
cover the potatoes with cold 126
cover the skillet and cook 142
cover the surface with some 49
cover the surface with their 79
cover to protect him from 42
cover to protect them from 690
crack the benches and bend 52
craft is wrecked and sunk 50
craft of brewers who have 67
create an account that will 48
create an illusion that there 55
create an outline for your 108
create the biggest and most 42
create the climate for such 50
create the content for your 64
create the effects you want 66
create the greatest and most 50
create the illusion that nothing 67
create the illusion that some 42
create the illusion that such 48
create the illusion that their 213
create the illusion that there 510
create the illusion that these 126
create the illusion that those 50
create the illusion that time 46
create the illusion that what 132
create the illusion that your 140
create the largest and most 100
create the picture you want 42
create the results they want 46
create the results you want 195
creating the illusion that their 73
creating the illusion that there 225
creating the illusion that these 61
creating the largest and most 84
creating the results you want 74
cried an officer who held 87
cried the captain with some 49
cried the general was cast 43
cried the husband and wife 178
cried to pharaoh for bread 503
cried to pharaoh for food 43
cries of despair had been 52
cries of infants are clear 60
cries of pleasure and pain 85
cries of remorse and love 112
cries to express his meaning 133
crime he himself had been 44
crime in america has been 65
crime in general and drug 122
crime in question had been 43
crime in question has been 41
crime in question was less 94
crime is visited with more 114
crime of defending his city 44
crime of murdering his wife 85
crime of violence has been 65
crime or offense had been 163
crime or offense had there 297
crops as potatoes and corn 41
crops as tobacco and rice 46
crops in rotation with rice 52
crops of beauties had come 53
crops of potatoes and corn 176
crops of potatoes and oats 112
crops of potatoes and other 111
crops of potatoes and wheat 64
crops of tobacco and corn 123
crops of tobacco and rice 64
crops to prevent them from 41
crops to protect them from 150
crops to succeed each other 51
cross the channel and come 130
cross the channel and find 43
cross the channel and join 63
cross the channel and land 174
cross the channel and make 63
cross the channel and seek 45
cross the channel and take 128
cross the country with your 92
cross the equator and move 67
cross the highway and walk 93
cross the pacific and reach 40
cross the potomac and give 752
cross the potomac and make 40
cross the potomac and move 44
cross the potomac and take 52
cross the rockies and reach 55
cross the rubicon with their 53
cross the synapse and bind 99
cross to forgive our sins 56
crowd of artists who have 56
crowd of beauties and fine 195
crowd of beggars who were 49
crowd of company was such 49
crowd of fancies that kept 52
crowd of farmers and their 58
crowd of friends and well 148
crowd of friends who were 57
crowd of natives and leaning 40
crowd of natives who were 75
crowd of persons who were 250
crowd of princes and great 156
crowd of thoughts that were 49
crowd of warriors and young 52
crowd of workers and their 98
crowd of workers who were 47
crowd of writers who have 69
crowd to provide for their 50
crown my thoughts with acts 787
crown of germany had been 45
crows or magpies for lack 49
cruel to exclude him from 40
cruel to oppress any heart 99
cunning the natives had told 40
cures us against our will 60
curse of ireland has been 43
curse of ireland than there 95
curse of mankind for four 54
curse of mankind that these 253
curse of slavery had been 51
curse of slavery has been 87
cutting of forests for fuel 105
cutting the british off from 79
cutting the country off from 111
cutting the germans off from 43
cutting the patient off from 45
cutting the russians off from 46
cycle in monkeys and apes 197
cycle is repeated each time 45
cycle is started all over 62
cycle of pleasure and pain 71
cycle of poverty and debt 118
cycle of poverty and high 46
cycle of poverty and lack 50
cycle of poverty and poor 76
cycle of receiving and giving 48
cycle of violence has been 95
cycle of violence that will 43
