cabin and warmed and fed 78
could see through them and 145
could see through them with 48
could see through things and 55
could see whether she was 47
could see whether they had 48
could she forget her own 40
could she forget that her 77
could she forget that she 74
could sit around all day 115
could sit beside her and 107
could sit beside him and 61
could sit higher than her 88
could then figure out how 43
could then neither hear nor 43
could they expect but that 49
could they expect now that 41
could they expect than that 112
could they expect that this 69
could they forget that they 64
could you affirm that that 43
could you expect but that 229
could you expect with his 94
could you expect with that 45
could you figure out how 67
count for something and that 100
court and agency are not 81
court and answer for his 76
court and charge him with 79
court and defend his own 73
court and treated for all 154
court and treated him with 44
court can accept his plea 47
court can clearly see that 146
court had reasons for being 60
court has agreed with this 48
court has sifted out all 83
court may commit him for 44
court may decide that you 105
court may direct that all 144
court may direct that any 207
court may direct that not 363
court may direct that one 146
court may remove him and 52
court may resort for its 76
court nor threaten any one 41
court then points out that 96
court was famous for its 172
court was filled with men 121
court was formed for her 70
court was whether this was 44
cover and simmer for one 124
cover both tariff and all 55
cover her breasts with her 260
cover our losses with our 62
coves and creeks that lay 42
cramp and fetter his own 71
crash and thunder has for 66
crash they looked that way 96
crave his pardon for not 76
craving for something new and 162
craze had reached its peak 47
crazy with desire for her 47
creams and lotions that are 93
create and manage its own 55
create for itself its own 224
create new heavens and new 126
create new layers that are 46
create new values and new 73
create new worlds and new 50
create our reality with our 40
creating new values and new 53
creed and follow one path 54
crews that sailed with him 51
cried and begged for him 46
cried and begged for his 46
cried and begged her not 102
cried and begged him not 172
cried and begged them not 46
cried and called out for 40
cried and pleaded with her 90
cried and pleaded with him 192
cried and prayed for her 42
cried and thanked god for 64
cried with relief and joy 141
cries and sounds and has 54
crime and misery than any 47
crisp and lively than they 117
crops and cotton for its 270
crops are better this year 114
crops are raised each year 177
crops for export and for 91
cross had prayed for his 40
cross one another and are 170
cross one another and who 41
cross with myself for being 50
cross with myself for not 45
crowd all bright with one 53
crowd and pushed his way 71
crowd had forced its way 44
crowd had thinned out and 175
crowd had turned out for 73
crowd that turned out for 114
crowd that turned out was 40
crowd was denser now than 67
crowing and clapping his wings 54
crowing and clapping its wings 41
crowing and flapping his wings 100
crowing and flapping its wings 71
crown and caress thee and 46
crown had turned his head 110
crown its honors and its 123
crown was united with that 76
crude oil prices did not 48
cruel man defeats not her 67
crust was harder cut off 86
cuffing and prodding him for 42
cuffs and kisses that day 236
cupping her breasts with his 50
curls all around her head 44
cursing his brother and his 47
cushy and shunts you off 51
cutting and slashing his way 60
cycle has almost run its 52
cysts are common and are 68
