tab and choose page setup 189
then with another finger streak 47
then you already know about 84
then you better think again 47
then you should have known 49
then you should have taken 133
then you should know about 59
then you should make every 58
then you should take steps 62
then you should think about 273
then you should think twice 98
then you should wait until 44
they all changed their minds 112
they all craned their necks 79
they all daubed their faces 60
they all derive their power 47
they all looked just alike 93
they all looked like dolls 64
they all looked much alike 125
they all looked very happy 53
they all opened their mouths 151
they all placed their hands 43
they all played their parts 42
they all raised their hands 385
they all seemed very happy 105
they all signed their names 110
they all thought there could 66
they all turned their backs 432
they all turned their faces 211
they all washed their faces 59
they all washed their hands 111
they and divers other stars 48
they and myself were still 42
they are almost full grown 223
they are almost like large 51
they are almost lost sight 122
they are almost three times 88
they are already very close 95
they are already well aware 212
they are already well known 489
they are always eager after 56
they are always kept under 115
they are always making sport 55
they are always moving about 43
they are always very close 41
they are always very small 104
they are around other people 80
they are barred from social 44
they are become mere words 56
they are becoming more acute 47
they are becoming more alike 105
they are becoming more aware 309
they are becoming more willing 40
they are better left alone 475
they are broken into parts 40
they are broken into small 214
they are building their nests 98
they are buried deep within 53
they are called from within 48
they are called here gills 45
they are called holy heroes 67
they are called into action 746
they are called like terms 52
they are called term bonds 83
they are carrying heavy loads 45
they are caught like white 75
they are clapping their hands 46
they are clothed like birds 75
they are denied their right 141
they are devoting their lives 128
they are driven back again 52
they are driven from place 59
they are driven into exile 50
they are exempt from local 64
they are exempt from state 202
they are exempt from taxes 139
they are fairly well grown 98
they are fairly well known 202
they are fooled into thinking 45
they are forced into action 47
they are forced into close 57
they are forced into exile 45
they are forced many times 140
they are formed during sleep 50
they are formed from verbs 69
they are formed from water 43
they are formed into large 54
they are formed into rafts 71
they are formed into rolls 42
they are formed only after 55
they are formed only under 46
they are grassing their royal 49
they are greedy dogs which 348
they are ground into flour 118
they are hardly ever found 172
they are hardly worth quoting 97
they are hauled into court 95
they are hidden from sight 310
they are intent upon finding 40
they are landed from ships 47
they are listed here under 47
they are little used today 54
they are loaded into carts 46
they are loaded into space 41
they are locked into place 84
they are looked upon rather 68
they are milked three times 51
they are misled into thinking 72
they are mostly just looking 221
they are mostly very small 64
they are mostly young people 59
they are offering their lives 68
they are packed into boxes 63
they are placed very close 64
they are plunged into boiling 45
they are plunged into water 86
they are poured from glass 98
they are pretty good about 53
they are pretty good people 41
they are pretty much alike 568
they are pretty well grown 60
they are pretty well known 119
they are raised high above 91
they are ranked into sorts 124
they are rarely seen after 42
they are rarely seen today 115
they are rarely used alone 94
they are rarely used today 254
they are reached only after 86
they are rolled into balls 46
they are scarce worth sending 105
they are seldom seen above 74
they are seldom seen today 51
they are seldom sent empty 51
they are seldom used alone 81
they are seldom used today 163
they are seldom very large 83
they are shedding their blood 92
they are shifting from place 47
they are simply left alone 67
they are simply those which 41
they are slowly moving round 137
they are something else again 104
they are something much worse 89
they are spaced well apart 45
they are spending more money 143
they are spending other people 60
they are spending their lives 135
they are spending their money 961
they are starting into growth 57
they are thought past danger 54
they are through their teens 83
they are touching more vital 46
they are treated like human 96
they are treated more fully 113
they are treated very badly 64
they are turned into money 95
they are turned into stone 40
they are turned into words 638
they are twenty years older 48
they are united into local 63
they are verses worth writing 97
they are viewed from above 248
they are viewed from below 42
they are viewed from within 53
they are washed three times 58
they are widely used today 59
they are without their hands 50
they are worrying much about 51
they both changed their minds 52
they both opened their mouths 49
they both raised their hands 77
they both signed their names 41
they both termed their defeat 51
they both turned back again 90
they both turned their backs 113
they both turned their faces 49
they but defend their lives 203
they can adjust more easily 58
they can always meet again 92
they can appease their hunger 46
they can assist their child 43
they can attain their goals 153
they can become more aware 251
they can become more fully 61
they can become very large 104
they can better their lives 40
they can borrow from banks 56
they can choose their goals 40
they can devote their lives 74
they can devote their whole 83
they can enrich their lives 46
they can expand their loans 44
they can expect from others 238
they can handle just about 44
they can hardly have given 67
they can hardly have known 59
they can hardly help feeling 130
they can hardly move about 82
they can hardly wait until 64
they can impart their skill 46
they can invest their funds 64
they can invest their money 155
they can invest their savings 62
they can manage their lives 88
they can obtain from others 47
they can obtain their goals 63
they can pursue their goals 94
they can quench their thirst 331
they can rarely reach alone 72
they can realize their dreams 63
they can realize their goals 57
they can realize their labor 46
they can reduce their costs 126
they can relate more easily 48
they can render other people 53
they can retain their power 53
they can seldom think alike 63
they can supply their wants 82
they did employ their times 73
they did manage those seeming 67
they earn beyond these needs 41
they goes pretty much hover 46
they got safely along until 80
they had abused their power 175
they had agreed upon terms 52
they had already been asked 66
they had already been beaten 78
they had already been drawn 74
they had already been found 134
they had already been fully 75
they had already been given 601
they had already been known 44
they had already been moved 80
they had already been playing 40
they had already been saved 51
they had already been shown 93
they had already been taken 298
they had already been talking 84
they had already been thinking 60
they had already been tried 148
they had already been under 83
they had already been waiting 149
they had already been working 187
they had already come under 67
they had already done would 43
they had already heard about 257
they had already made plans 144
they had already many times 50
they had always been about 65
they had always been aware 80
they had always been beaten 58
they had always been close 864
they had always been found 45
they had always been given 132
they had always been happy 76
they had always been known 135
they had always been looking 47
they had always been loyal 253
they had always been proud 105
they had always been quite 103
they had always been right 127
they had always been ruled 112
they had always been since 121
they had always been strong 53
they had always been taken 45
they had always been under 332
they had always been waiting 49
they had always been willing 150
they had always done since 105
they had always heard about 48
they had become more aware 197
they had become more human 43
they had become more prone 63
they had become much worse 87
they had become such close 44
they had become such under 64
they had become very close 638
they had become very wealthy 48
they had become well known 119
they had before their minds 81
they had better have borne 67
they had better keep quiet 124
they had better look after 61
they had better look sharp 59
they had better make haste 183
they had better stay where 130
they had better take action 52
they had better think about 64
they had better think again 192
they had better think twice 90
they had better wait until 229
they had bought their farms 44
they had bought their first 79
they had bought their house 93
they had bought their lands 56
they had bought three miles 57
they had broken into simon 46
they had broken their first 42
they had broken their ranks 50
they had burned their boats 45
they had burned their fingers 115
they had camped last night 57
they had carved their names 47
they had caught their breaths 46
they had caught their first 44
they had changed their abode 55
they had changed their clothing 43
they had changed their dress 58
they had changed their lives 40
they had changed their minds 3774
they had changed their names 228
they had changed their party 48
they had changed their place 102
they had changed their plans 304
they had changed their teaching 65
they had changed their views 224
they had chosen their major 48
they had closed their doors 95
they had closed their gates 65
they had closed their minds 57
they had closed their ranks 54
they had cooked their evening 41
they had dipped their hands 67
they had driven into exile 73
they had fallen from above 73
they had fallen from grace 162
they had fallen from heaven 133
they had fallen from power 84
they had fallen into decay 170
they had fallen into error 62
they had fallen into quite 48
they had filled their boats 50
they had filled their water 121
they had formed during eight 43
they had fought like brave 48
they had fought like heroes 44
they had fought their first 71
they had gained their cause 48
they had gained their first 79
they had gained their point 861
they had gained their power 47
they had gotten from others 62
they had gotten their first 58
they had gotten their hands 74
they had gotten their money 146
they had hardly been aware 75
they had hardly been talking 138
they had helped their father 52
they had hidden their canoes 137
they had hidden their goods 71
they had hidden their money 260
they had hunted their enemy 51
they had instead been speaking 60
they had killed many people 47
they had killed their father 109
they had killed their first 75
they had killed their pasha 40
they had learned from books 127
they had learned from jesus 126
they had learned from luther 40
they had learned from others 246
they had learned from working 55
they had learned more about 524
they had learned much about 307
they had learned nothing about 64
they had learned their craft 85
they had learned their first 90
they had learned their trade 521
they had loaded their ships 40
they had masked their small 55
they had missed their train 118
they had opened their doors 126
they had opened their first 41
they had opened their gates 69
they had opened their hearts 129
they had opened their mouths 226
they had parted last night 58
they had passed from sight 153
they had passed from under 44
they had passed nine pitch 72
they had passed their exams 40
they had passed their final 51
they had passed their first 91
they had passed their lives 398
they had passed their prime 235
they had pinned their hopes 352
they had placed their chief 113
they had placed their hands 40
they had placed their hopes 266
they had placed their lives 53
they had placed their money 47
they had placed their order 75
they had placed their trust 316
they had placed their whole 43
they had placed three lines 47
they had played many times 99
they had played their cards 109
they had played their parts 204
they had pooled their money 76
they had proved most fully 81
they had proved their merit 47
they had proved their point 77
they had proved their power 58
they had proved their right 158
they had proved their value 97
they had raised their faces 44
they had raised their first 58
they had raised their hands 157
they had raised their lofty 64
they had raised their siege 95
they had raised their voice 88
they had reached open water 44
they had reached their final 242
they had reached their first 134
they had reached their goals 63
they had reached their homes 142
they had reached their hotel 49
they had reached their house 58
they had reached their limit 258
they had reached their place 156
they had reached their point 81
they had reached their prime 99
they had reached their rooms 60
they had reached their teens 137
they had reached their zenith 112
they had repaid their debts 48
they had rested their hopes 77
they had ridden from santa 63
they had ridden many miles 81
they had ridden some miles 43
they had risked their lives 1413
they had risked their necks 67
they had scored their first 40
they had served their terms 196
they had shared last night 367
they had shared their first 84
they had shared their lives 109
they had signed their names 236
they had slaked their thirst 164
they had something worth while 102
they had spoken many words 63
they had spoken their minds 46
they had spoken these words 170
they had staked their claim 88
they had staked their lives 174
they had struck their tents 89
they had supped last night 53
they had talked much about 116
they had talked only about 49
they had tasted nothing since 112
they had thought more about 80
they had thought much about 56
they had thought there would 49
they had turned from idols 51
they had turned their backs 2170
they had turned their faces 275
they had turned their minds 50
they had turned their steps 50
they had turned their whole 91
they had twenty years since 60
they had waived their right 376
they had walked down gaunt 53
they had walked many miles 66
they had washed their faces 84
they had washed their hands 828
they had washed their robes 83
they had wasted their lives 126
they had wasted their money 94
they had worked from seven 66
they had worked their mines 70
they hung around their necks 176
they may admire their happy 60
they may affect other parts 48
they may already have begun 58
they may already know about 129
they may assume their first 50
they may become less willing 52
they may become more aware 247
they may become more fully 107
they may become more willing 84
they may become very large 182
they may choose their mates 74
they may demand more money 54
they may devote their lives 54
they may devote their whole 79
they may differ from others 77
they may expect from others 46
they may quench their thirst 88
they may report what people 147
they may scorch other people 50
they may submit their views 56
they nor anyone else could 358
they nor anyone else knows 62
they nor anyone else would 81
they not measure areas round 150
they now changed their minds 61
they now closed their gates 64
they now excite such acute 173
they now number only about 52
they now pledge their honor 166
they sat around their fires 90
they say almost nothing about 134
they sit behind their walls 50
they then changed their minds 54
they then turned their backs 48
they then turned their faces 47
they thus opened their ranks 42
they thus result from power 48
they too should have known 52
they wear around their necks 289
they who before were rather 56
they who devote their lives 133
they who devote their whole 50
things and learned their names 82
things are better left alone 911
things are called uses which 72
things are formed from under 211
things are hardly ever equal 43
things are indeed worth anything 74
things are lovely warm still 43
things are settling down again 49
things are upheld even until 61
things can happen when people 134
things had become even worse 58
things had become much worse 49
things had changed much since 86
things had fallen into place 176
things had gotten even worse 77
things had gotten much worse 50
things had reached their worst 60
things not without their poetry 74
things now behold more fresh 75
things one should know about 56
things she already knew about 53
things she should have known 79
things she should know about 50
things that affect their daily 47
things that affect their lives 290
things that anyone else would 42
things that happen when people 140
things that looked like lamps 56
things that nobody else cares 176
things that nobody else could 257
things that nobody else knows 132
things that nobody else wants 107
things that nobody else would 249
things they already knew about 55
things they already know about 238
things they should have known 64
things they should know about 124
things you already knew about 52
things you already know about 410
things you should have known 48
things you should know about 3919
things you should know first 99
things you should learn about 66
things you should note about 137
things you should think about 489
this act enters into force 325
this act should take place 117
this act unless there shall 50
this and various other cases 52
this can happen even though 103
this can happen more easily 47
this can happen only after 167
this can happen only under 79
this can happen only where 97
this can happen very easily 60
this can hardly take place 67
this day twenty years hence 78
this did indeed take place 48
this does indeed take place 43
this earth should give place 42
this for removing what would 129
this had already been given 125
this had already been noted 58
this had already been shown 70
this had already been taken 128
this had already been tried 115
this had always been known 56
this had scarce been known 44
this has already been amply 50
this has already been begun 43
this has already been cited 157
this has already been dwelt 41
this has already been found 129
this has already been fully 110
this has already been given 1798
this has already been noted 494
this has already been shown 585
this has already been taken 272
this has already been tried 222
this has already come about 186
this has always been found 70
this has always been known 163
this has always been taken 84
this has always been weaker 69
this has indeed been found 104
this has indeed been shown 79
this head arises from hence 74
this his speech went quite 48
this idea enters into social 49
this law enters into force 108
this man prizes best seems 102
this may happen even though 151
this may happen more often 45
this new edition will prove 104
this new edition will serve 60
this new reform bill essex 44
this new relief were still 53
this odd passion into human 52
this our pinching cave shall 86
this sad moment were never 45
this they ground those ample 44
this they rested their hopes 107
this they washed their hands 45
this was almost three times 49
this was already taking place 104
this was already well known 80
this was another case where 123
this was another good reason 51
this was beyond their power 126
this was eleven years after 44
this was ground upon which 67
this was pretty heady stuff 70
this was something else again 771
this was something from which 48
this was something over which 74
this was something upon which 56
this was something worth looking 59
this was twenty years after 79
this way before making known 64
this way tribes were either 92
thou art always raving about 65
thou art become great after 40
thou art stepping down below 90
thou long enough hast acted 111
thou who earnest from above 120
thus far onward from egypt 143
tie her clothes very close 55
tie them around their necks 65
too long amidst true taste 47
too long before taking action 125
too long before three white 78
too they rested their hopes 49
top and bottom back rails 142
top and bottom coil sides 172
top and bottom line growth 47
top and bottom side rails 153
try and borrow some money 42
tub and rushed home naked 69
two and twenty years after 105
two and twenty years later 63
two and twenty years since 79
two and twenty years which 42
two dead bodies were found 128
two had always been close 286
two had become very close 208
two men became very close 254
two men behind their backs 69
two men raised their hands 75
two men smoked their pipes 53
two men turned their backs 119
two new houses were built 61
two new states were added 48
two new tribes were added 44
two old houses were ruddy 45
two old ladies were sitting 63
tying his cravat when david 42
