tablets of clay or wax 65
trouble of bringing it out 113
trouble of buying the things 70
trouble of coming so far 599
trouble of coming to her 79
trouble of coming to him 118
trouble of coming to his 143
trouble of coming to see 295
trouble of coming to them 63
trouble of coming to this 78
trouble of coming up with 105
trouble of having to deal 94
trouble of having to get 72
trouble of having to put 52
trouble of having to read 62
trouble of having to say 51
trouble of making it for 44
trouble of making up his 167
trouble of reading so long 63
trouble of taking it out 51
trouble of trying to get 224
trouble of trying to put 44
trouble so great as this 44
trouble the peace of his 176
trouble the peace of our 104
trouble the peace of that 151
trouble the rest of his 125
trouble to call at his 47
trouble to call at this 57
trouble to call on her 42
trouble to call on him 184
trouble to come at all 90
trouble to come in and 55
trouble to come so far 875
trouble to come to her 264
trouble to come to him 357
trouble to come to his 230
trouble to come to our 104
trouble to come to see 586
trouble to come to them 86
trouble to come to this 203
trouble to come to you 204
trouble to come up with 198
trouble to cook it for 92
trouble to find it out 571
trouble to find me out 174
trouble to give me any 49
trouble to help me with 61
trouble to keep up with 283
trouble to learn the art 163
trouble to learn to read 336
trouble to learn to use 140
trouble to look at any 141
trouble to look at her 341
trouble to look at him 408
trouble to look at his 221
trouble to look at them 920
trouble to look at things 43
trouble to look at this 109
trouble to look at you 94
trouble to look up and 97
trouble to look up his 131
trouble to make it out 191
trouble to make the long 106
trouble to make up for 93
trouble to make up his 129
trouble to roll up his 94
trouble to seek it out 178
trouble to seek me out 127
trouble to send me any 121
trouble to show me how 41
trouble to show me that 73
trouble to show us that 50
trouble to speak to her 144
trouble to speak to him 271
trouble to speak to you 89
trouble to stay up than 44
trouble to take it off 98
trouble to take it out 46
trouble to take it with 85
trouble to talk of them 49
trouble to talk to her 200
trouble to talk to him 363
trouble to talk to them 137
trouble to talk to you 218
trouble to tell me all 108
trouble to tell me how 85
trouble to tell me that 457
trouble to tell me why 88
trouble to tell us that 294
trouble to think at all 460
trouble to think it out 258
trouble to think of him 145
trouble to think of them 120
trouble to vote at all 259
trouble to walk so far 101
trouble to wipe it with 67
trouble to work it out 292
trouble we took to get 64
troubling to look at him 54
trudges as slow as his 57
trussed up during the war 64
trusted as much as any 117
trusted as much as she 47
trusted as much as they 45
trusted me there is not 53
trusted my life to him 43
trusted no more in his 43
trusted so much in his 51
trusted so much to his 110
trusted the care of her 48
trusted the deck to that 116
trusted to come up with 155
trusted to keep an eye 165
trusted to luck to get 52
trusted to make up for 59
trusted to move at any 68
trusted to obey the law 61
trusted to play the men 84
trusted to pray in his 63
trusted to time to bring 69
trusted to what he had 46
trustee as such is not 76
trustee to sell the real 61
truthful in what we say 64
tumbler he held in his 154
tutored at home by her 87
tutored at home by his 187
twigged at once he had 41
twinkle of hope in his 50
twirled the ends of her 43
twirled the ends of his 358
twirled the stem of her 187
twirled the stem of his 203
twirled the tips of his 41
twisted in pain as she 42
twisted in time to see 45
twisted the brim of his 129
twisted the cloth in her 127
twisted the edge of her 74
twisted the ends of her 163
twisted the ends of his 511
twisted the meaning of her 94
twisted the meaning of his 42
twisted the meaning of this 40
twisted the neck of his 43
twisted the stem of her 130
twisted the stem of his 126
twisted the tail of his 48
twisted to look at her 231
twisted to look at him 314
twisted to look at his 63
typical at once of her 114
typical of many if not 49
typical of many in his 82
typical of many in its 56
typical of many in that 234
typical of many in this 180
typical of many of her 162
typical of many of his 801
typical of many of its 100
typical of many of our 313
typical of many of them 98
typical of many of this 54
typical of most of his 275
typical of most of our 181
typical of most of them 194
typical of most of this 79
typical of much in his 55
typical of much of her 55
typical of much of his 305
typical of much of our 97
typical of much of this 137
typical of some of his 85
typical of those in all 92
typical of those in any 47
typical of those in his 41
typical of those in this 118
typical of those in use 269
typical of those of all 197
typical of those of any 99
typical of those of his 159
typical of what he had 81
typical of what he was 76
typical of what is being 216
typical of what is going 352
typical of what is now 79
typical of what my own 65
typical of what we are 88
typical of what we can 79
typical of what we may 120
typical of what we mean 52
typical of what we see 65
tyranny of jove in its 74
tyranny of some of our 68
tyrants by whom it was 79
