tact is required in handling 43
time he returned to france 271
time he returned to london 451
time he returned to mexico 57
time he returned to moscow 97
time he returned to oxford 69
time he returned to school 222
time he returned to vienna 72
time he suffered no damage 60
time he supplies in temper 58
time in attempting to reduce 49
time in attempting to remove 44
time in attempting to secure 63
time in children of school 149
time in collecting the voices 104
time in committing to memory 107
time in correcting the faults 65
time in discussing the knotty 49
time in discussing the matter 132
time in discussing the merits 109
time in discussing the various 49
time in endeavoring to efface 53
time in endeavoring to secure 40
time in exhibiting the golden 47
time in explaining the matter 88
time in explaining the nature 47
time in forwarding to england 52
time in petitioning the proper 64
time in presenting the affair 61
time in proceeding to london 51
time in recrossing the bridge 49
time in response to changed 107
time in response to changes 1616
time in response to events 133
time in response to evolving 57
time in response to market 253
time in response to shifting 65
time in response to shifts 100
time in response to various 217
time is attested by various 44
time is computed by dividing 70
time is consumed in drinking 45
time is declared the winner 122
time is depicted in figure 185
time is directly the measure 45
time is employed in stirring 44
time is expected to exceed 64
time is extended by mutual 71
time is obtained by dividing 239
time is obtained by measuring 67
time is probably the result 94
time is required to access 162
time is required to adjust 107
time is required to answer 65
time is required to arrive 118
time is required to assess 79
time is required to attain 269
time is required to become 174
time is required to charge 224
time is required to decide 65
time is required to design 54
time is required to detect 59
time is required to effect 322
time is required to enable 266
time is required to ensure 164
time is required to finish 77
time is required to handle 58
time is required to locate 104
time is required to master 77
time is required to mature 69
time is required to measure 52
time is required to obtain 984
time is required to permit 73
time is required to record 44
time is required to reduce 186
time is required to remove 259
time is required to repair 63
time is required to return 99
time is required to secure 102
time is required to supply 61
time is required to switch 40
time is required to travel 51
time is restored to normal 65
time is suffered to elapse 111
time is supposed to elapse 127
time it executes the sender 66
time it happened it seemed 57
time it increases in weight 43
time it remained in session 54
time it requires to travel 73
time it threatened to become 73
time no interest in defaming 61
time of abjection is double 57
time of admission to school 225
time of attempting to commit 87
time of augustus it became 52
time of augustus the limits 52
time of augustus the romans 59
time of catherine the second 224
time of chartering the golden 41
time of collecting the sample 66
time of committing the felony 75
time of committing the murder 66
time of delivery or allowing 97
time of describing the portion 43
time of diagnosis of cancer 76
time of diagnosis the disease 42
time of distress to invoke 102
time of elizabeth in england 59
time of elizabeth of england 46
time of entrance to school 319
time of exposure is varied 44
time of exposure to various 63
time of expressing an opinion 241
time of ignatius of antioch 167
time of initiation of therapy 306
time of issuance of policy 70
time of moderate or severe 97
time of operation the surgeon 59
time of presenting the budget 65
time of purchase by section 48
time of purchase in excess 54
time of scarcity or famine 104
time of shipment to select 131
time of sickness or sorrow 44
time of submitting the budget 69
time of submitting the report 65
time of suspending the effort 51
time of theodosius the younger 283
time of threatened or actual 78
time of transfer of assets 264
time on questions of policy 43
time on saturday or sunday 102
time or accident to lessen 80
time or attention to bestow 53
time or attention to devote 66
time or distance of travel 467
time or interest to become 41
time or interest to devote 81
time or patience to follow 44
time or patience to listen 140
time or sequence of events 56
time or situation to another 61
time so desirous to oblige 52
time so numerous as almost 64
time the abhorred of nations 51
time the attention of europe 41
time the biography of william 87
time the chapters on reasoning 67
time the citizens of london 74
time the computer is booted 348
time the computer is turned 586
time the concrete is placed 86
time the concrete is poured 58
time the contract is agreed 78
time the contract is closed 52
time the contract is formed 420
time the contract is issued 192
time the contract is signed 1560
time the database is created 80
time the database is opened 203
time the document is loaded 40
time the document is opened 307
time the employee is absent 92
time the fortunes of english 91
time the garrison at quebec 51
time the intention of prince 43
time the interest is created 182
time the invention of printing 96
time the labrador sea opened 58
time the minister of police 44
time the minister of public 81
time the ministry of public 87
time the mortgage is signed 107
time the physician in charge 115
time the physician is called 83
time the poultice is changed 42
time the practice of england 43
time the presence of another 41
time the progress of events 44
time the property is placed 141
time the quantity of oxygen 44
time the secretion of saliva 41
time the security is issued 74
time the sentence is spoken 54
time the sequence of events 257
time the situation in europe 53
time the tendency is toward 46
time the treatment of choice 46
time the villages of england 65
time the wavelength is changed 55
time the workbook is opened 183
time to actually do something 95
time to announce the winner 75
time to assemble at button 53
time to challenge the makeup 58
time to commence the attack 50
time to commence the duties 78
time to complete an entire 143
time to complete it before 289
time to complete the building 188
time to complete the circle 65
time to complete the course 707
time to complete the degree 177
time to complete the design 104
time to complete the entire 807
time to complete the initial 57
time to complete the lesson 59
time to complete the mission 82
time to complete the puzzle 48
time to complete the reaction 153
time to complete the repair 67
time to complete the report 94
time to complete the review 65
time to complete the second 128
time to complete the series 47
time to complete the survey 611
time to complete the thought 160
time to complete the training 222
time to complete the various 71
time to conclude my letter 61
time to consider an answer 77
time to consider in detail 230
time to consider in greater 54
time to consider it before 448
time to consider it further 310
time to consider my answer 75
time to consider my future 123
time to consider my options 89
time to consider my various 45
time to consider the actual 102
time to consider the advice 50
time to consider the answer 77
time to consider the budget 52
time to consider the causes 45
time to consider the changes 48
time to consider the claims 67
time to consider the course 125
time to consider the demand 155
time to consider the design 46
time to consider the effect 355
time to consider the entire 46
time to consider the ethical 62
time to consider the events 81
time to consider the extent 90
time to consider the feelings 56
time to consider the future 700
time to consider the impact 164
time to consider the issues 371
time to consider the larger 84
time to consider the latter 45
time to consider the matter 5903
time to consider the measure 155
time to consider the merits 220
time to consider the nature 298
time to consider the options 293
time to consider the points 45
time to consider the policy 132
time to consider the proper 47
time to consider the reasons 97
time to consider the report 166
time to consider the rights 73
time to consider the scheme 50
time to consider the second 138
time to consider the special 54
time to consider the various 346
time to consider the wisdom 345
time to continue my letter 41
time to convince the french 44
time to convince the public 240
time to describe in detail 236
time to describe the events 55
time to describe the nature 82
time to describe the various 84
time to disclose my motive 143
time to discover the causes 42
time to discover the deceit 50
time to discover the extent 113
time to discover the nature 66
time to discover the secret 169
time to discover the source 76
time to distress the french 45
time to estimate the amount 103
time to estimate the effect 47
time to estimate the extent 51
time to estimate the number 91
time to evacuate the building 87
time to evaluate the effect 89
time to evaluate the extent 42
time to evaluate the impact 151
time to evaluate the options 42
time to evaluate the various 46
time to exercise the powers 64
time to extinguish the flames 302
time to hannibal to attack 54
time to identify the source 76
time to identify the target 44
time to maintain the existing 83
time to maintain the proper 109
time to maintain the status 120
time to maintain the system 84
time to manifest the spirit 67
time to minimize the effect 101
time to minimize the impact 43
time to minimize the number 56
time to nominate the person 85
time to organize an attack 63
time to overcome the inertia 167
time to overcome the initial 79
time to perceive the inward 54
time to perceive the object 58
time to persuade the public 46
time to practice the skills 200
time to preserve the feathers 43
time to preserve the fruits 45
time to preserve the spirit 2859
time to prohibit the preaching 40
time to reanimate the drooping 78
time to register it before 41
time to struggle in behalf 56
time we returned to england 60
time we returned to london 54
timing of initiation of therapy 64
told an audience in boston 98
told an audience in london 142
told as forcibly as simply 51
told it happened in france 43
told me concerning the estate 42
told the children at school 40
told the children to follow 44
told the citizens of london 63
told the coachman he wanted 42
told the coachman to return 47
told the corporal in charge 49
told the governor he should 47
told the messenger to inform 84
told the messenger to return 103
told the minister of marine 57
told the officers in charge 74
told the operator he wanted 43
told the operator the number 49
told the spaniards of golden 95
told to evacuate the building 91
told to maintain it without 66
tomb of catherine of austria 109
tomb of margaret of austria 125
tomb of mohammed at medina 97
tomb of muhammad at medina 48
tomb of muhammad in medina 49
tone in pictures is caused 58
tone in response to changes 50
tone is delicious in itself 43
tone is produced by striking 263
tons of hydrogen to helium 55
tons of sulphate of ammonia 1551
tons of supplies to berlin 84
took an interest in africa 43
took an interest in almost 42
took an interest in another 46
took an interest in botany 52
took an interest in building 53
took an interest in church 64
took an interest in english 159
took an interest in events 54
took an interest in french 48
took an interest in german 48
took an interest in horses 46
took an interest in issues 46
took an interest in italian 47
took an interest in jewish 92
took an interest in modern 63
took an interest in nature 48
took an interest in painting 249
took an interest in public 784
took an interest in russian 42
took an interest in school 52
took an interest in something 79
took an interest in sports 92
took an interest in studying 62
took an interest in various 104
took an overdose of heroin 53
took an overdose of sleeping 1896
took an overdose of something 60
took an overdose of valium 130
took as trophies the entire 48
took it entirely to pieces 56
took it unkindly he should 81
took my recreation by flitting 86
took no interest in anyone 44
took no interest in family 41
took no interest in jewish 44
took no interest in nature 50
took no interest in public 217
took no interest in school 143
took no interest in sports 57
took no interest in trivial 59
took the boldness to affirm 73
took the children to another 57
took the children to church 629
took the children to england 81
took the children to school 864
took the children to sunday 159
took the direction of public 49
took the diversion of puzzling 50
took the diversion of shooting 125
took the fortress of verdun 51
took the incident in stride 89
took the medicine the doctor 58
took the passages of jordan 208
took the prisoner in charge 48
took the property of another 78
took the situation in stride 124
took to complete the course 43
took up chambers in bombay 43
took up positions at various 54
took up positions in various 55
took up positions to defend 71
tool is depicted in figure 47
tool is designed to assist 73
tool is designed to measure 53
tool is required to remove 89
tool to evaluate the effect 56
tool to evaluate the extent 45
tool to evaluate the impact 65
tool to maintain the status 135
tooth is composed of dentin 249
tooth is composed of enamel 56
tore the document in pieces 51
tore the document to pieces 61
torn or tattered in twelve 95
tour the capitals of europe 142
town by lampoons in english 111
town in oklahoma the greeting 64
town of birmingham to return 95
town of johnston is hereby 143
town of lawrence in kansas 47
town of westerly is hereby 283
town on saturday or sunday 57
town or district to another 67
town or province to another 86
town the garrison of english 65
treat my physical or mental 97
treat the contract as broken 1276
treat the contract as existing 41
treat the contract as voided 62
treat the incident as closed 137
treat the innocent as guilty 63
treat the situation of public 44
treat the symptoms of disease 161
treat the symptoms of mental 134
treat the symptoms of stress 110
tree as depicted in figure 56
tree is depicted in figure 163
tree is regarded as sacred 57
trial he provided no stable 62
trial is designed to answer 72
trial is intended to secure 89
trial of civilians by courts 40
trial or argument of causes 83
trial to evaluate the effect 325
trial to evaluate the impact 55
trial to evaluate the safety 481
trial to suppress the heroin 49
trim as soldiers on parade 54
trip to washington on behalf 42
trip to washington to attend 86
trip to washington to confer 76
true of europeans in recent 44
true the premises we design 47
truth by exhibiting the proper 40
truth by reflecting on itself 42
truth in response to proper 43
truth in whatever he should 56
truth is believed to follow 41
truth is expected to emerge 60
truth is supposed to emerge 90
truth of salvation in christ 48
truth of whatever he should 113
truth on hundreds of hotels 58
truth the outworks of london 47
truth to children or madmen 88
truth to estimate the annual 46
truth we perceive no object 51
trying the validity of public 88
trying to alleviate the misery 40
trying to alleviate the tension 44
trying to assemble the pieces 63
trying to civilize the indians 61
trying to classify the various 73
trying to convince the allies 41
trying to convince the client 275
trying to convince the courts 41
trying to convince the doctor 62
trying to convince the english 120
trying to convince the family 66
trying to convince the french 422
trying to convince the german 164
trying to convince the indians 59
trying to convince the leaders 46
trying to convince the little 45
trying to convince the masses 79
trying to convince the person 113
trying to convince the police 100
trying to convince the powers 57
trying to convince the public 2110
trying to convince the readers 44
trying to convince the senate 53
trying to convince the soviet 55
trying to convince the teacher 43
trying to convince the troops 123
trying to convince the united 127
trying to convince the voters 126
trying to decipher the secret 60
trying to decipher the strange 93
trying to describe an object 56
trying to describe in detail 97
trying to describe my feelings 50
trying to describe the actual 46
trying to describe the effect 42
trying to describe the events 47
trying to describe the feelings 56
trying to describe the nature 207
trying to describe the various 63
trying to describe to someone 41
trying to discover is whether 72
trying to discover or invent 67
trying to discover the actual 56
trying to discover the answer 101
trying to discover the causes 242
trying to discover the common 46
trying to discover the effect 61
trying to discover the elixir 42
trying to discover the extent 136
trying to discover the forces 53
trying to discover the future 40
trying to discover the hidden 270
trying to discover the limits 72
trying to discover the motive 46
trying to discover the nature 997
trying to discover the origin 172
trying to discover the proper 166
trying to discover the reasons 557
trying to discover the secret 1795
trying to discover the source 448
trying to dissuade the savage 60
trying to dominate the entire 52
trying to estimate the actual 71
trying to estimate the amount 252
trying to estimate the degree 71
trying to estimate the demand 66
trying to estimate the effect 168
trying to estimate the extent 181
trying to estimate the future 204
trying to estimate the height 51
trying to estimate the impact 117
trying to estimate the number 424
trying to estimate the strength 49
trying to estimate the weight 41
trying to evaluate the effect 113
trying to evaluate the extent 52
trying to evaluate the impact 147
trying to evaluate the nature 47
trying to exorcise the demons 58
trying to extinguish the flames 598
trying to forecast the future 696
trying to foretell the future 501
trying to frighten the public 53
trying to hoodwink the public 67
trying to identify an object 77
trying to identify the actual 46
trying to identify the bodies 61
trying to identify the causal 40
trying to identify the causes 224
trying to identify the common 76
trying to identify the messiah 40
trying to identify the nature 157
trying to identify the object 101
trying to identify the origin 60
trying to identify the person 88
trying to identify the reasons 102
trying to identify the sounds 63
trying to identify the source 996
trying to identify the strange 62
trying to identify the various 237
trying to interest the french 48
trying to interest the public 123
trying to maintain my sanity 51
trying to maintain or regain 50
trying to maintain the existing 179
trying to maintain the facade 48
trying to maintain the family 87
trying to maintain the fiction 126
trying to maintain the spirit 41
trying to maintain the status 2100
trying to maintain the system 62
trying to maximize the amount 110
trying to maximize the number 247
trying to maximize the profit 46
trying to maximize the return 50
trying to minimize the amount 456
trying to minimize the damage 193
trying to minimize the effect 117
trying to minimize the extent 61
trying to minimize the impact 172
trying to minimize the number 367
trying to mobilize the masses 56
trying to multiply the number 43
trying to negotiate the narrow 52
trying to negotiate the release 91
trying to outguess the market 227
trying to overcome the crisis 75
trying to overcome the legacy 57
trying to overthrow the existing 201
trying to overthrow the regime 234
trying to overthrow the soviet 198
trying to overthrow the system 121
trying to overthrow the united 59
trying to overturn the system 43
trying to persuade the chiefs 55
trying to persuade the client 160
trying to persuade the doctor 43
trying to persuade the english 212
trying to persuade the female 94
trying to persuade the french 586
trying to persuade the german 98
trying to persuade the indians 160
trying to persuade the latter 211
trying to persuade the leaders 60
trying to persuade the miners 41
trying to persuade the person 57
trying to persuade the police 56
trying to persuade the powers 54
trying to persuade the prince 190
trying to persuade the public 1254
trying to persuade the rulers 44
trying to persuade the russian 53
trying to persuade the school 41
trying to persuade the senate 45
trying to persuade the soviet 210
trying to persuade the sultan 60
trying to persuade the towers 57
trying to persuade the united 248
trying to persuade the various 73
trying to persuade the voters 43
trying to persuade the younger 43
trying to pinpoint the moment 79
trying to pinpoint the origin 64
trying to pinpoint the source 298
trying to postpone the moment 127
trying to preserve it intact 48
trying to preserve the existing 138
trying to preserve the family 53
trying to preserve the memory 66
trying to preserve the purity 42
trying to preserve the rights 48
trying to preserve the spirit 54
trying to preserve the status 832
trying to quantify the impact 40
trying to rekindle the flames 60
trying to remember if anyone 83
trying to remember the answer 79
trying to remember the events 117
trying to remember the layout 129
trying to remember the little 79
trying to remember the lyrics 75
trying to remember the moment 44
trying to remember the number 185
trying to remember the proper 41
trying to remember the various 52
trying to restrict the number 80
trying to separate the various 64
trying to simulate the effect 43
trying to suppress my feelings 71
trying to suppress the revolt 66
trying to suppress the thought 94
tube is attached to suction 181
tube is immersed in liquid 230
tube is inserted to remove 68
tune of thousands of pounds 77
turn be followed by another 56
turn is expected to result 42
turn is followed by another 375
turn is required to notify 96
turn my attention in another 50
turn my attention to another 216
turn my attention to england 77
turn my attention to myself 63
turn my attention to something 271
turn my reflexion on myself 67
turn the energies of france 42
turn the examples of terror 138
turn to consider in detail 70
turn to consider the actual 89
turn to consider the course 144
turn to consider the effect 241
turn to consider the events 84
turn to consider the extent 165
turn to consider the impact 172
turn to consider the manner 41
turn to consider the matter 45
turn to consider the nature 709
turn to consider the normal 41
turn to consider the second 333
turn to consider the special 51
turn to consider the various 167
type is depicted in figure 102
type is modified of course 48
type is replaced by another 114
type of accident or injury 61
type of activity is called 183
type of activity is clearly 41
type of activity is likely 211
type of activity or another 56
type of activity to another 759
type of addressing is called 58
type of aircraft to another 214
type of analysis is becoming 52
type of analysis is beyond 110
type of analysis is called 619
type of analysis is clearly 51
type of analysis is common 43
type of analysis is crucial 49
type of analysis is highly 97
type of analysis is likely 98
type of analysis is needed 159
type of analysis is rarely 43
type of analysis is termed 63
type of analysis is useful 462
type of analysis to another 61
type of approach is called 128
type of approach is clearly 53
type of approach is likely 113
type of approach is needed 86
type of approach is useful 98
type of argument is called 101
type of arthritis is called 42
type of attention to detail 70
type of business to another 494
type of compound is called 59
type of compound is formed 117
type of computer is called 67
type of computer to another 437
type of condition is called 99
type of conflict is called 56
type of conflict is common 55
type of conflict is likely 95
type of contract by virtue 91
type of contract is called 155
type of contract to another 43
type of corrosion is called 59
type of corrosion is caused 47
type of counseling or therapy 59
type of customer is likely 50
type of database is called 55
type of database to another 92
type of detector is called 63
type of diffusion is called 59
type of disorder is called 60
type of education is needed 126
type of education or training 718
type of education to another 172
type of estimate is called 86
type of evidence is needed 144
type of exercise is called 77
type of exercise is useful 45
type of exercise to another 51
type of facility is needed 40
type of facility to another 60
type of feedback is called 109
type of formatting is called 50
type of fracture is called 112
type of fracture is caused 63
type of fracture is common 69
type of hardware to another 117
type of immunity is called 201
type of impurity is called 77
type of industry to another 153
type of infection is called 97
type of infection is caused 44
type of inflation is called 74
type of insanity or mental 43
type of integral is called 54
type of interest is called 69
type of jaundice is called 47
type of membrane to another 63
type of molecule is called 63
type of molecule to another 104
type of mortgage is called 44
type of movement is called 344
type of movement to another 102
type of nutrition is called 41
type of operation is called 381
type of operation is common 45
type of operation to another 212
type of organism to another 517
type of particle to another 46
type of physical or mental 310
type of placenta is called 50
type of pneumonia is caused 70
type of pollution to another 72
type of pressure or coercion 47
type of proceeding or matter 85
type of processing is called 150
type of property to another 67
type of questions the teacher 45
type of receptor is called 43
type of reduction in access 43
type of resistor is called 40
type of resource to another 45
type of response is called 292
type of response is common 50
type of response is likely 66
type of response is needed 42
type of response is termed 72
type of response to another 100
type of response to stress 146
type of scattering is called 130
type of security is called 66
type of security to another 89
type of sediment to another 99
type of selection is called 144
type of sentence in nature 85
type of sentence is called 113
type of sequence is called 52
type of services it offers 44
type of situation is called 126
type of situation is clearly 41
type of situation is common 128
type of situation is likely 95
type of situation to another 138
type of software is called 126
type of spectrum is called 102
type of stimulus to another 42
type of strategy is called 61
type of symmetry is called 82
type of transfer is called 95
type of treatment is better 41
type of treatment is called 176
type of treatment is chosen 45
type of treatment is likely 59
type of treatment is needed 93
type of treatment or another 46
type of treatment to another 78
type of treatment to reduce 45
type of validity is called 94
type of validity the speaker 75
type of vibration is called 63
