tax cost of doing business 63
that part of his contract 133
that part of his cultural 88
that part of his decisions 41
that part of his district 86
that part of his doctrine 385
that part of his dominions 3077
that part of his education 642
that part of his evidence 461
that part of his financial 43
that part of his greatness 95
that part of his hardware 270
that part of his heritage 302
that part of his identity 251
that part of his infantry 49
that part of his intention 149
that part of his interest 147
that part of his judgment 202
that part of his literary 109
that part of his lordship 281
that part of his military 42
that part of his ministry 159
that part of his original 197
that part of his personal 816
that part of his physical 117
that part of his practice 58
that part of his premises 117
that part of his property 1388
that part of his prophecy 115
that part of his proposal 59
that part of his province 200
that part of his purchase 91
that part of his regiment 140
that part of his sentence 359
that part of his strategy 133
that part of his subjects 364
that part of his treatment 53
that part of his vineyard 121
that part of its boundary 101
that part of its business 704
that part of its confines 43
that part of its contents 516
that part of its heritage 48
that part of its internal 41
that part of its judgment 49
that part of its marginal 81
that part of its operation 92
that part of its original 122
that part of its property 156
that part of its province 43
that part of its velocity 97
that part of our analysis 69
that part of our argument 317
that part of our business 332
that part of our commerce 64
that part of our cultural 151
that part of our currency 83
that part of our dominions 214
that part of our economic 109
that part of our education 184
that part of our frontier 158
that part of our heritage 307
that part of our humanity 118
that part of our identity 189
that part of our internal 103
that part of our literary 41
that part of our military 81
that part of our personal 40
that part of our physical 122
that part of our platform 49
that part of our practice 187
that part of our property 101
that part of our province 140
that part of our struggle 190
that part of our tradition 114
that part of that schedule 438
that part of this activity 300
that part of this apparent 53
that part of this argument 129
that part of this district 145
that part of this elective 91
that part of this increased 42
that part of this movement 42
that part of this nobility 88
that part of this property 135
that part of this province 679
that part of this provision 76
that part of this reduction 162
that part of this schedule 54
that peace be now restored 221
that peace is not possible 346
that peace or war depended 142
that poor king was followed 48
that prior to this incident 141
that race on his personal 49
that rape is not sexually 48
that reads an xml document 85
that reads in two integers 60
that rely on this approach 44
that roar in our chimneys 41
that role in its councils 53
that rose at his approach 60
that rose to his nostrils 40
that rose up and asserted 113
that rule is not absolute 56
that runs in one direction 94
that runs in that direction 171
that runs on atm switches 43
that runs on one computer 239
that said it was possible 97
that seem to bear directly 71
that sees it may convince 60
that show as its specialty 40
that side of his activity 62
that side of his ancestry 45
that side of his business 63
that side of his dominions 55
that side of our emotional 68
that sink of all iniquity 123
that sits on his shoulder 42
that some do not actually 111
that some do not consider 47
that some in his audience 84
that some of her admirers 76
that some of her children 887
that some of her citizens 46
that some of her comments 42
that some of her favorite 48
that some of her happiest 46
that some of her patients 144
that some of her personal 53
that some of her problems 117
that some of her relations 69
that some of her servants 185
that some of her students 543
that some of her subjects 225
that some of her symptoms 100
that some of his accounts 61
that some of his accusers 93
that some of his admirers 370
that some of his advisers 205
that some of his american 69
that some of his articles 133
that some of his audience 419
that some of his auditors 200
that some of his authority 60
that some of his blunders 90
that some of his business 118
that some of his captains 84
that some of his children 661
that some of his christian 87
that some of his comments 167
that some of his comrades 393
that some of his concepts 53
that some of his converts 123
that some of his creatures 255
that some of his decisions 234
that some of his divisions 45
that some of his eclogues 50
that some of his enthusiasm 46
that some of his evidence 83
that some of his examples 175
that some of his exploits 158
that some of his favorite 333
that some of his forebears 107
that some of his generals 117
that some of his happiest 166
that some of his immediate 85
that some of his insights 129
that some of his intimate 190
that some of his japanese 48
that some of his literary 148
that some of his military 85
that some of his officers 794
that some of his officials 98
that some of his original 127
that some of his partners 60
that some of his passages 69
that some of his patients 2543
that some of his personal 230
that some of his pictures 771
that some of his policies 135
that some of his porridge 150
that some of his positions 72
that some of his problems 138
that some of his products 86
that some of his programs 44
that some of his projects 61
that some of his property 165
that some of his questions 217
that some of his relations 276
that some of his religious 174
that some of his requests 50
that some of his scholars 83
that some of his servants 382
that some of his severest 57
that some of his soldiers 976
that some of his speeches 148
that some of his strongest 121
that some of his students 2172
that some of his subjects 2432
that some of his superiors 69
that some of his symptoms 82
that some of his teammates 150
that some of his troubles 54
that some of his visitors 65
that some of its accounts 62
that some of its admirers 48
that some of its articles 237
that some of its benefits 88
that some of its branches 170
that some of its chapters 40
that some of its citizens 739
that some of its concepts 117
that some of its contents 580
that some of its decisions 203
that some of its elements 853
that some of its enthusiasm 44
that some of its essential 169
that some of its founders 85
that some of its functions 319
that some of its materials 40
that some of its noisiest 699
that some of its officers 401
that some of its officials 187
that some of its original 307
that some of its passages 78
that some of its policies 192
that some of its precepts 144
that some of its problems 111
that some of its products 485
that some of its software 43
that some of its specific 40
that some of its students 215
that some of its subjects 126
that some of its symptoms 45
that some of its votaries 55
that some of our american 491
that some of our behaviors 56
that some of our business 48
that some of our chapters 51
that some of our children 855
that some of our christian 92
that some of our churches 119
that some of our citizens 587
that some of our colleges 57
that some of our colonies 51
that some of our comrades 450
that some of our concepts 154
that some of our concerns 53
that some of our cultural 59
that some of our decisions 110
that some of our domestic 94
that some of our economic 71
that some of our emotional 70
that some of our examples 50
that some of our failures 45
that some of our families 43
that some of our favorite 176
that some of our foremost 70
that some of our generals 160
that some of our impulses 55
that some of our jubilant 40
that some of our literary 40
that some of our military 235
that some of our officers 385
that some of our officials 88
that some of our original 149
that some of our patients 733
that some of our policies 52
that some of our preachers 70
that some of our problems 229
that some of our products 71
that some of our questions 106
that some of our religious 81
that some of our scholars 51
that some of our soldiers 372
that some of our strongest 89
that some of our students 652
that some of our subjects 363
that some of our supposed 43
that some of our theologians 46
that some of our treatment 55
that some of our troubles 58
that some of our visitors 74
that some of them accepted 133
that some of them achieved 44
that some of them acquired 83
that some of them actually 1246
that some of them admitted 61
that some of them approach 44
that some of them asserted 56
that some of them attained 94
that some of them attended 70
that some of them believed 760
that some of them coincide 40
that some of them consider 96
that some of them continue 252
that some of them declared 66
that some of them demanded 43
that some of them deserted 41
that some of them deserved 73
that some of them employed 55
that some of them expected 80
that some of them followed 84
that some of them happened 41
that some of them indicate 45
that some of them indulged 53
that some of them intended 58
that some of them involved 93
that some of them meditate 41
that some of them migrated 73
that some of them objected 60
that some of them obtained 52
that some of them occupied 62
that some of them occurred 45
that some of them perished 121
that some of them probably 334
that some of them produced 106
that some of them profited 45
that some of them proposed 47
that some of them provided 78
that some of them received 523
that some of them regarded 136
that some of them remained 619
that some of them required 84
that some of them resemble 127
that some of them resented 57
that some of them resorted 68
that some of them retained 143
that some of them returned 419
that some of them secretly 50
that some of them shrieked 66
that some of them suffered 220
that some of them supposed 45
that some of them survived 201
that some of them threatened 50
that some of them ventured 43
that some of them wondered 48
that some of this activity 394
that some of this apparent 88
that some of this attitude 52
that some of this business 43
that some of this confusion 72
that some of this enthusiasm 59
that some of this evidence 276
that some of this expansion 56
that some of this increased 79
that some of this interest 88
that some of this movement 47
that some of this pressure 111
that some of this property 98
that some of this reduction 46
that some of you conceive 88
that span the tau molecule 123
that speak in his infernal 80
that spring up and flourish 40
that star in its ascension 48
that such an idea concerning 40
that such an idea occurred 91
that such as are admitted 101
that such as are desirous 86
that such as are fanciful 99
that such as are ignorant 113
that such as are obsolete 58
that such as had received 390
that such is her condition 129
that such is her intention 51
that such is his attitude 95
that such is his condition 40
that such is his intention 348
that such is its tendency 342
that such is not actually 41
that such is not possible 244
that such is not required 41
that such is our condition 42
that such is our intention 103
that such of his subjects 172
that such of our frontier 65
that such of our monarchs 61
that sums up his attitude 41
that tend in that direction 78
that tend in this direction 112
that term in its broadest 812
that term in its ordinary 101
that term in its original 59
that term is not confined 282
that term is now commonly 74
that their king had deserted 87
that their king was resolved 59
that theory to its nautical 49
that there be two distinct 122
that there be two justices 44
that there be two separate 175
that there is and probably 55
that there is any absolute 2833
that there is any abstract 49
that there is any activity 58
that there is any adequate 301
that there is any affinity 190
that there is any apparent 55
that there is any approach 102
that there is any argument 167
that there is any authentic 105
that there is any authority 743
that there is any business 58
that there is any chemical 166
that there is any christian 54
that there is any clinical 51
that there is any coherent 125
that there is any compelling 226
that there is any complete 85
that there is any concrete 47
that there is any condition 83
that there is any conflict 1073
that there is any confusion 147
that there is any conscious 325
that there is any constant 160
that there is any continuing 43
that there is any contract 62
that there is any contrast 60
that there is any convincing 130
that there is any credible 46
that there is any criterion 47
that there is any cultural 48
that there is any deception 72
that there is any decisive 58
that there is any definite 720
that there is any direction 56
that there is any disgrace 62
that there is any distance 83
that there is any distinct 212
that there is any divinity 98
that there is any doctrine 43
that there is any economic 163
that there is any efficacy 56
that there is any emotional 51
that there is any equality 48
that there is any essential 2955
that there is any evidence 3279
that there is any evolution 46
that there is any exception 159
that there is any explicit 76
that there is any external 233
that there is any finality 105
that there is any goodness 49
that there is any hardship 81
that there is any identity 147
that there is any immediate 582
that there is any imminent 105
that there is any increased 127
that there is any infinite 53
that there is any inherent 980
that there is any instance 208
that there is any intention 1422
that there is any interest 109
that there is any internal 356
that there is any intimate 52
that there is any judgment 84
that there is any laborious 59
that there is any liability 54
that there is any likeness 81
that there is any literary 60
that there is any military 86
that there is any morality 48
that there is any mountain 293
that there is any movement 96
that there is any mystical 57
that there is any objection 660
that there is any obstacle 46
that there is any ordinary 43
that there is any original 124
that there is any parallel 588
that there is any particle 53
that there is any personal 239
that there is any physical 731
that there is any positive 615
that there is any possible 1187
that there is any potential 79
that there is any practice 61
that there is any pressure 68
that there is any probable 49
that there is any profound 64
that there is any progress 106
that there is any property 158
that there is any prospect 658
that there is any provision 178
that there is any quantity 62
that there is any realistic 57
that there is any reduction 43
that there is any relevant 106
that there is any religious 152
that there is any salvation 71
that there is any scarcity 109
that there is any security 130
that there is any semantic 46
that there is any sensation 70
that there is any sensible 98
that there is any separate 117
that there is any shortage 281
that there is any situation 57
that there is any specially 40
that there is any specific 1268
that there is any standard 390
that there is any struggle 128
that there is any suspicion 64
that there is any systemic 45
that there is any tendency 600
that there is any tradition 67
that there is any transfer 75
that there is any ultimate 204
that there is any underlying 169
that there is any universe 48
that there is any validity 262
that there is for everyone 103
that there is new evidence 435
that there is not absolute 199
that there is not abundant 96
that there is not actually 415
that there is not adequate 1209
that there is not anywhere 461
that there is not business 147
that there is not complete 1967
that there is not conflict 88
that there is not equality 81
that there is not evidence 687
that there is not included 91
that there is not involved 43
that there is not normally 133
that there is not possible 59
that there is not probable 118
that there is not probably 219
that there is not provision 67
that there is not required 98
that there is not salvation 43
that there is not somebody 62
that there is not supposed 123
that there is now abundant 126
that there is now actually 383
that there is now adequate 51
that there is now complete 140
that there is now evidence 691
that there is now increased 59
that there is now probably 44
that there is now provided 85
that there is now scarcely 1043
that there is one absolute 591
that there is one almighty 346
that there is one american 135
that there is one approach 156
that there is one argument 119
that there is one authentic 52
that there is one category 214
that there is one christian 179
that there is one coherent 63
that there is one complete 142
that there is one condition 676
that there is one constant 150
that there is one corporeal 61
that there is one covenant 44
that there is one critical 104
that there is one definite 499
that there is one dimension 79
that there is one direction 255
that there is one distance 52
that there is one distinct 145
that there is one divinity 48
that there is one dominant 658
that there is one drawback 46
that there is one electron 508
that there is one essential 354
that there is one exception 1503
that there is one external 41
that there is one infinite 128
that there is one instance 559
that there is one interest 83
that there is one molecule 124
that there is one morality 180
that there is one negative 49
that there is one objection 142
that there is one original 372
that there is one overriding 190
that there is one particle 107
that there is one personal 69
that there is one physical 242
that there is one positive 78
that there is one possible 427
that there is one potential 118
that there is one powerful 51
that there is one property 107
that there is one sentence 92
that there is one sequence 56
that there is one situation 129
that there is one socrates 168
that there is one solitary 93
that there is one specific 704
that there is one standard 894
that there is one syllable 143
that there is one ultimate 781
that there is one underlying 538
that there is one uniquely 51
that there is one universe 65
that there is real conflict 48
that there is real confusion 49
that there is real evidence 134
that there is real interest 43
that there is real potential 179
that there is real progress 75
that there is sad disorder 129
that there is this constant 58
that there is this distinct 49
that there is this essential 103
that there is this tendency 135
that there is thus initiated 46
that there is weak evidence 108
that these do not coincide 85
that these do not conflict 199
that these do not indicate 61
that those in this category 67
that those of her children 71
that those of his children 65
that those of his lordship 113
that those of his patients 97
that those of his students 40
that those of his subjects 193
that those of its citizens 42
that those of our citizens 85
that those of our subjects 48
that three of her children 272
that three of his children 454
that three of his patients 94
that three of his servants 54
that three of our officers 42
that three of six patients 41
that three of you conclude 65
that threw up that otherwise 44
that till it got daylight 51
that time as has occurred 55
that time at his disposal 56
that time he had accepted 100
that time he had achieved 142
that time he had acquired 481
that time he had actually 122
that time he had advanced 61
that time he had attained 114
that time he had attended 79
that time he had believed 89
that time he had composed 63
that time he had declared 59
that time he had finished 190
that time he had followed 102
that time he had frequent 57
that time he had intended 48
that time he had mastered 83
that time he had observed 173
that time he had obtained 152
that time he had occupied 43
that time he had probably 212
that time he had produced 142
that time he had promised 57
that time he had proposed 52
that time he had received 771
that time he had recently 61
that time he had regarded 72
that time he had remained 150
that time he had resigned 74
that time he had resolved 76
that time he had retained 41
that time he had returned 139
that time he had scarcely 142
that time he had suffered 169
that time he had supposed 51
that time he had traveled 102
that time he had wandered 62
that time he has acquired 73
that time he has attended 55
that time he has confined 46
that time he has designed 42
that time he has directed 72
that time he has employed 46
that time he has followed 89
that time he has operated 43
that time he has produced 137
that time he has received 172
that time he has remained 220
that time he has returned 57
that time he has suffered 86
that time he has traveled 92
that time he was absorbed 59
that time he was actively 96
that time he was actually 90
that time he was admitted 98
that time he was arrested 83
that time he was assigned 119
that time he was attached 54
that time he was attacked 60
that time he was chairman 181
that time he was collecting 48
that time he was completing 40
that time he was conducting 42
that time he was confined 163
that time he was diagnosed 40
that time he was director 86
that time he was eighteen 172
that time he was employed 432
that time he was entirely 140
that time he was entitled 40
that time he was expected 69
that time he was governor 56
that time he was ignorant 72
that time he was inclined 79
that time he was informed 104
that time he was involved 228
that time he was minister 48
that time he was occupied 140
that time he was prepared 69
that time he was probably 406
that time he was promoted 152
that time he was recalled 67
that time he was referred 49
that time he was regarded 347
that time he was relieved 46
that time he was reported 42
that time he was scarcely 90
that time he was secretly 60
that time he was seriously 57
that time he was somewhat 127
that time he was stationed 144
that time he was supposed 80
that time in his paternal 64
that time in his twentieth 59
that time in its original 56
that time in that situation 43
that time in this district 43
that time is not absolute 206
that time is not composed 57
that time is not constant 51
that time is not entirely 41
that time is not infinite 121
that time is not recorded 50
that time is not surprising 48
that time is now somewhat 43
that time is one entitled 77
that time it had acquired 111
that time it had increased 41
that time it had probably 86
that time it had received 62
that time it had remained 156
that time it has acquired 70
that time it has advanced 49
that time it has declined 117
that time it has decreased 45
that time it has expanded 54
that time it has expended 136
that time it has happened 59
that time it has increased 436
that time it has occurred 48
that time it has probably 51
that time it has produced 83
that time it has provided 49
that time it has received 187
that time it has remained 457
that time it has suffered 97
that time it was accepted 199
that time it was actually 69
that time it was apparent 392
that time it was asserted 50
that time it was believed 1867
that time it was commonly 249
that time it was composed 102
that time it was confined 100
that time it was dangerous 103
that time it was daylight 81
that time it was declared 161
that time it was developing 43
that time it was directed 43
that time it was doubtful 126
that time it was enforced 46
that time it was entirely 81
that time it was essential 87
that time it was expected 510
that time it was governed 74
that time it was included 57
that time it was intended 196
that time it was mentioned 52
that time it was midnight 91
that time it was observed 117
that time it was obviously 64
that time it was occupied 221
that time it was possible 1331
that time it was presumed 60
that time it was probably 555
that time it was proposed 304
that time it was provided 71
that time it was reckoned 69
that time it was recorded 42
that time it was referred 72
that time it was regarded 433
that time it was remarked 78
that time it was replaced 79
that time it was reported 427
that time it was resolved 79
that time it was returned 44
that time it was scarcely 106
that time it was situated 44
that time it was somewhat 132
that time it was strictly 41
that time it was supposed 631
that time no one believed 70
that time no one imagined 58
that time on our relations 103
that time on she probably 43
that time on she suffered 45
that time so far advanced 53
that time so that reversion 51
that time the law required 64
that time the oil industry 55
that time the two children 41
that time the two families 50
that time to buy presents 45
that time we had finished 77
that time we had received 70
that told of long practice 45
that truth in its fullness 57
that truth is not absolute 195
that truth is not affected 47
that truth is not confined 47
that truth is not libelous 40
that truth is not relative 253
that truth is not solitary 186
that tune in and transmit 122
that used to cry mackerel 45
that very thing had happened 282
that very thing has happened 48
that vice is his interest 90
that vice of any courtier 69
that view of things dangerous 82
that want to get involved 132
that want to run straight 50
that went in one direction 102
that went in that direction 136
that went on for hundreds 141
that were at all possible 772
that were at all relevant 41
that were at her disposal 41
that were at his disposal 725
that were at its disposal 84
that were at our disposal 134
that were by you relieved 78
that were in all respects 94
that were in bad condition 53
that were in his judgment 53
that were in that fortress 49
that were it not attested 43
that were of any interest 126
that were of real interest 71
that were the earth arrested 55
that were the raw materials 47
that were the sun quenched 69
that were to him colossal 94
that were to lead directly 115
that what he did mattered 57
that what he had accepted 51
that what he had achieved 575
that what he had acquired 88
that what he had actually 671
that what he had advanced 115
that what he had asserted 239
that what he had believed 467
that what he had conceded 105
that what he had declared 112
that what he had effected 46
that what he had expected 428
that what he had foreseen 183
that what he had formerly 616
that what he had imagined 288
that what he had intended 710
that what he had mentioned 60
that what he had mistaken 767
that what he had observed 609
that what he had obtained 45
that what he had overheard 101
that what he had prepared 108
that what he had produced 249
that what he had promised 3185
that what he had proposed 369
that what he had received 595
that what he had regarded 440
that what he had reported 119
that what he had resolved 46
that what he had stumbled 51
that what he had suffered 748
that what he had supposed 411
that what he has achieved 302
that what he has acquired 249
that what he has actually 182
that what he has advanced 83
that what he has asserted 40
that what he has believed 45
that what he has declared 58
that what he has observed 169
that what he has obtained 58
that what he has produced 305
that what he has promised 520
that what he has proposed 137
that what he has received 180
that what he has suffered 107
that what he hath promised 198
that what he was actually 450
that what he was advocating 292
that what he was attempting 556
that what he was describing 614
that what he was involved 96
that what he was lacerating 101
that what he was prepared 141
that what he was presenting 131
that what he was suggesting 557
that what he was supposed 219
that what he was witnessing 560
that what in its immediate 44
that what in our sensation 193
that what is being achieved 108
that what is being affirmed 41
that what is being analyzed 111
that what is being asserted 504
that what is being assessed 226
that what is being attacked 204
that what is being compared 306
that what is being conveyed 170
that what is being defended 193
that what is being demanded 224
that what is being depicted 205
that what is being examined 181
that what is being narrated 140
that what is being observed 927
that what is being produced 361
that what is being promoted 99
that what is being proposed 1328
that what is being provided 141
that what is being recorded 192
that what is being referred 1118
that what is being rejected 119
that what is being reported 413
that what is being required 104
that what is not actually 123
that what is not answered 103
that what is not beautiful 231
that what is not conscious 41
that what is not consumed 120
that what is not included 125
that what is not infinite 58
that what is not mentioned 175
that what is not possible 266
that what is not recorded 95
that what is not required 44
that what is now commonly 111
that what is now proposed 347
that what is now referred 152
that what is now regarded 406
that what is now required 530
that what is too delicate 62
that what it had concealed 233
that what the law commands 100
that what the law requires 1520
that what we are actually 882
that what we are advocating 95
that what we are attempting 526
that what we are conscious 1254
that what we are describing 599
that what we are directly 314
that what we are discussing 1334
that what we are disposed 48
that what we are involved 186
that what we are perceiving 238
that what we are presenting 155
that what we are required 117
that what we are submitting 80
that what we are suggesting 188
that what we are supposed 351
that what we are witnessing 4260
that what we can perceive 40
that what we had achieved 85
that what we had believed 105
that what we had mistaken 157
that what we had observed 115
that what we had supposed 568
that what we now consider 458
that what we now vulgarly 47
that what we pay attention 97
that when he had accepted 209
that when he had achieved 86
that when he had acquired 82
that when he had answered 94
that when he had ascended 83
that when he had attained 490
that when he had attended 64
that when he had children 89
that when he had composed 48
that when he had declared 45
that when he had departed 98
that when he had devoured 50
that when he had disposed 105
that when he had examined 180
that when he had finished 4920
that when he had followed 93
that when he had formerly 44
that when he had informed 110
that when he had listened 44
that when he had mastered 131
that when he had mentioned 282
that when he had obtained 357
that when he had overcome 48
that when he had prepared 55
that when he had produced 71
that when he had promised 110
that when he had proposed 96
that when he had received 1261
that when he had recently 56
that when he had resolved 211
that when he had returned 811
that when he had suffered 116
that when he had traveled 102
that when he has achieved 110
that when he has acquired 122
that when he has attained 223
that when he has finished 1166
that when he has mastered 50
that when he has obtained 201
that when he has offended 62
that when he has received 177
that when he was actually 234
that when he was addressing 91
that when he was admitted 624
that when he was arrested 1432
that when he was assigned 278
that when he was attacked 417
that when he was attempting 40
that when he was attorney 44
that when he was awakened 274
that when he was banished 51
that when he was baptized 335
that when he was captured 560
that when he was chairman 62
that when he was collecting 84
that when he was conducting 146
that when he was confined 50
that when he was contending 51
that when he was deprived 198
that when he was describing 123
that when he was desirous 42
that when he was detained 89
that when he was diagnosed 99
that when he was directed 53
that when he was discussing 162
that when he was disposed 129
that when he was eighteen 722
that when he was employed 262
that when he was examined 174
that when he was expelled 151
that when he was explaining 44
that when he was finished 944
that when he was fourteen 881
that when he was governor 463
that when he was informed 690
that when he was initiated 61
that when he was involved 72
that when he was minister 545
that when he was murdered 133
that when he was negotiating 128
that when he was nineteen 341
that when he was notified 91
that when he was ordained 272
that when he was performing 154
that when he was prepared 91
that when he was promoted 239
that when he was provoked 42
that when he was ransomed 86
that when he was recalled 200
that when he was received 165
that when he was recently 62
that when he was recovering 41
that when he was relieved 47
that when he was required 160
that when he was resident 82
that when he was restored 226
that when he was returned 1010
that when he was scarcely 61
that when he was selected 84
that when he was seriously 44
that when he was stationed 356
that when he was stricken 128
that when he was stripped 41
that when he was struggling 95
that when he was suddenly 115
that when he was summoned 492
that when he was supposed 253
that when he was threatened 94
that when in that condition 44
that when in this condition 105
that when it had happened 85
that when it has attained 130
that when it has finished 155
that when it has happened 91
that when it has occurred 86
that when it was abundant 105
that when it was achieved 42
that when it was actually 132
that when it was attacked 89
that when it was complete 169
that when it was composed 82
that when it was daylight 91
that when it was declared 126
that when it was executed 43
that when it was finished 2072
that when it was injected 108
that when it was intended 70
that when it was launched 94
that when it was mentioned 118
that when it was objected 127
that when it was obtained 87
that when it was ordained 52
that when it was possible 516
that when it was produced 168
that when it was properly 93
that when it was proposed 2220
that when it was received 163
that when it was reported 495
that when it was required 138
that when it was resolved 141
that when it was returned 164
that when it was threatened 103
that when it was withdrawn 112
that when of two compared 44
that when the air pressure 226
that when the boy returned 41
that when the earth exploded 45
that when the gas pressure 133
that when the law requires 60
that when the long expected 42
that when the man returned 40
that when the men returned 261
that when the real interest 72
that when the two children 41
that when the two conflict 120
that when the two elements 108
that when the two equations 109
that when the two orbitals 60
that when the two surfaces 105
that when the two variables 90
that when we are actively 67
that when we are actually 143
that when we are attacked 105
that when we are attempting 217
that when we are baptized 227
that when we are children 86
that when we are conscious 561
that when we are deprived 182
that when we are describing 59
that when we are desirous 50
that when we are discussing 690
that when we are employed 107
that when we are finished 265
that when we are forgiven 81
that when we are involved 202
that when we are prepared 45
that when we are required 86
that when we are stressed 109
that when we are suddenly 111
that when we are summoned 116
that when we ask questions 134
that when we had advanced 86
that when we had children 150
that when we had finished 464
that when we had procured 42
that when we pay attention 204
that will be both satisfying 49
that will be fit subjects 63
that will be his downfall 63
that will be our salvation 60
that will do his business 73
that will do our business 48
that will eat her breakfast 50
that wine is not suitable 47
that word in its broadest 386
that word in its ordinary 180
that word in its original 116
that word in this sentence 117
that word is now commonly 75
that work in its entirety 49
that work in one situation 150
that work in that direction 46
that work in this direction 466
that work of art whatever 47
that worn by our aldermen 52
that youth is its happiest 100
that youth of all religious 90
that zero is not included 41
thee save thy son ikhnaton 165
them among the things expected 90
them away in his portfolio 41
them back as they clutched 51
them back to his comrades 43
them back to that horrible 44
them back to you tomorrow 140
them come up with solutions 55
them coming to our nostrils 92
them down as they advanced 50
them down as they occurred 153
them down at his dictation 53
them down in her notebook 82
them down in his notebook 695
them down in his presence 112
them down in its terrible 51
them down in two parallel 50
them down the long corridor 100
them down to his children 55
them down to our children 134
them even at that distance 69
them even at this distance 62
them even in that struggle 68
them forth on all occasions 130
them from my own personal 52
them from the day destined 50
them from the death sentence 49
them from the gas chambers 63
them from the old teutonic 50
them from the real business 40
them from the real problems 49
them from the rear platform 63
them here in this depressing 60
them into the far distance 42
them into the gas chambers 385
them just as they happened 50
them just as they occurred 83
them know we mean business 96
them like my own children 71
them move in that direction 50
them nothing if they deserted 67
them only by not consenting 50
them only on this condition 43
them over at this distance 98
them over by his fairness 42
them over to his interest 312
them over to his officers 43
them over to his proposal 88
them over to his soldiers 40
them over to our communion 57
them over to our interest 57
them said he had observed 228
them said to his companion 108
them sent in that condition 43
them some of his projects 56
them such as they supposed 65
them such to one ignorant 41
them talk of one deformed 146
them till he had finished 140
them till he had obtained 81
them till he had received 53
them till he was attacked 58
them till we are actually 53
them time to ask questions 116
them treat me with civility 403
them upon the out branches 160
them were in bad condition 79
them what he had achieved 51
them what he had observed 63
them what he had overheard 49
them what he had promised 238
them what he had received 74
them when at all possible 40
them when he had finished 187
them when he has finished 59
them when he was arrested 61
them when he was finished 70
them when he was struggling 47
them when he was suddenly 70
them when in this condition 55
them when it was finished 66
them when it was possible 165
them when we are finished 48
them work in that depressing 44
then adding the two equations 62
then adding the two products 58
then back at her daughter 76
then back at his daughter 88
then back at his employer 41
then back to her daughter 76
then back to his daughter 61
then back to his original 45
then back to its original 370
then bind to and activate 40
then came the big surprise 56
then came to his personal 40
then down the long corridor 58
then drag in any direction 60
then draw it out properly 51
then fell on his greatcoat 47
then free of any liability 169
then gave in and conceded 57
then gave up all pretense 44
then gave up and returned 108
then give it out straight 187
then give up his authority 40
then have at his disposal 77
then have at its disposal 72
then have at our disposal 106
then have the two equations 64
then have to ask yourself 73
then leaving the two nationals 49
then left me and returned 41
then made by his servants 40
then made in its windpipe 58
then made in this direction 52
then made it her business 49
then made it his business 156
then made of his authority 58
then make it his business 40
then make my joy complete 423
then make my way southward 66
then make of his splendid 57
then move in that direction 85
then must we not conclude 63
then none of our soldiers 57
then only in her sixteenth 56
then only in his fifteenth 93
then only in his sixteenth 70
then only in his thirteenth 71
then only in his twenties 62
then only in his twentieth 521
then only in its beginnings 42
then only in its inception 40
then only in one direction 79
then only the two families 46
then paid the sum required 130
then pass an act inflicting 63
then rode on and overtook 44
then rose in his stirrups 48
then said he had received 49
then said he was prepared 47
then said to her daughter 135
then said to his companion 179
then said to his daughter 136
then save the new document 58
then some of our beautiful 64
then some of our gunboats 46
then some of them speedily 48
then talk of his readiness 67
then there be any locality 55
then throw up that worthless 47
then told us how strangely 61
then took my way homeward 53
then took the seat opposite 208
then took up his quarters 255
then took up our quarters 117
then took wing and vanished 53
then upon me with disfavor 41
then used as raw materials 49
then went on and finished 54
then went on with whatever 44
then went to her daughter 53
then went to his companion 62
then went to his daughter 56
then went to his quarters 137
then went to our quarters 41
then went up and procured 40
then were in that direction 51
then what do you consider 45
then what we are witnessing 93
then when he had finished 200
then when he has finished 72
then when he was finished 95
then when it was finished 89
then when it was withdrawn 57
they also do not consider 85
they also do not hesitate 54
they been at all attended 118
they bind to and activate 51
they break up and disappear 66
they call to our attention 64
they came by that property 51
they came in for breakfast 58
they came in for counseling 135
they came in for treatment 45
they came to beg victuals 214
they came to his attention 203
they came to one accurate 40
they came to our attention 74
they came to say farewell 44
they came to them highways 46
they came to was probably 81
they came up with solutions 49
they cease to pay attention 53
they come in for treatment 110
they come in this direction 46
they come to his attention 133
they come to our attention 240
they come up for promotion 44
they come up with solutions 71
they cost to his holiness 65
they drew up they provided 47
they fail to ask questions 48
they fail to pay attention 266
they fall on raw materials 71
they feed on dry articles 43
they feel at all inclined 51
they felt he had betrayed 56
they felt in his presence 88
they felt is thus supposed 42
they felt it was dangerous 51
they felt it was essential 140
they felt it was expected 67
they felt it was possible 113
they felt it was required 42
they felt it was unlikely 41
they find it out otherwise 43
they fled at his approach 96
they fled at our approach 125
they flow in one direction 89
they gave me and barnabas 64
they gave up all attempts 236
they gave up all pretense 69
they gave up and returned 339
they gave up that cavalier 52
they gave up that struggle 67
they gave up this practice 40
they give to our pursuits 49
they grow up and flourish 43
they have an eating disorder 217
they have as yet achieved 40
they have as yet attained 163
they have as yet obtained 54
they have as yet produced 117
they have as yet received 392
they have as yet scarcely 89
they have in all respects 79
they have in any instance 70
they have in being returned 58
they have in one direction 64
they have in this direction 40
they have in this instance 174
they have is not observed 43
they have it and exercise 103
they have no idea whatever 288
they have no job security 309
they have no near personal 50
they have no real affinity 128
they have no real authority 184
they have no real evidence 69
they have no real identity 67
they have no real intention 187
