take along plenty of water 67
took most kindly to henry 52
took much notice of anything 81
took much notice of either 91
took over almost the whole 141
took over austria in march 55
took rama across the ganges 72
took seats across the aisle 53
took seats around the small 40
took seats around the table 279
took some sheets of paper 361
took some solace in knowing 60
took steam enough to drive 41
took their claims to court 113
took their places at either 89
took their places at table 1111
took their places in front 961
took their places in order 163
took their places on board 165
took their places on either 728
took their places on stage 119
took their revenge by burning 117
took their revenge by creating 74
took their revenge by cutting 73
took their revenge by killing 69
took their station in front 241
took three pieces of paper 90
took three sheets of paper 40
took time before he could 58
took upon itself the power 114
took upon itself the right 447
took upon itself the whole 192
took upon myself the devil 61
took upon myself the toils 45
took upon myself the whole 197
took upon myself to reply 146
took upon myself to write 76
took what revenge he could 63
took what solace he could 43
took years before he could 59
tool shed behind the house 71
tore along through the water 72
tore down through the woods 63
town from across the river 110
town grew slowly at first 82
town hall meetings in which 89
town have seldom or never 110
town just across the river 247
town just across the state 83
town left without so large 40
town some twenty or thirty 46
toys from around the world 443
treat those agents of enemy 40
treat will seldom be fully 41
treat your sister or mother 94
tree from twenty to thirty 126
tree from whence we first 645
trip from london to paris 244
true bill should be found 41
true during periods in which 63
true during periods of rapid 79
true ideas before as after 42
true meaning behind the words 103
true moving forces in every 51
truth must sooner or later 40
truth runs through the whole 109
truth will always be found 94
truth will sooner or later 299
trying their powers of sailing 43
trying their strength at others 77
trying what effect it would 50
tube care should be taken 75
tube down through the style 102
tube from cathode to anode 240
tube from cathode to plate 45
tube must remain in place 63
tube pass through the vocal 47
tube will remain in place 103
tuna fish packed in water 78
turf wall raised up close 203
turn back before he could 42
turn back instead of passing 51
turn back through the pages 130
turn back toward the field 73
turn back toward the front 113
turn back toward the house 325
turn back toward the river 128
turn back toward the shore 89
turn down toward the river 52
turn from greece to italy 42
turn from novels to books 54
turn from yellow to brown 40
turn from yellow to green 114
turn from yellow to orange 54
turn into shells to shoot 69
turn left instead of right 755
turn pale before the beauty 53
turn went beyond the point 55
turn will affect the level 44
