the ability which like germs 79
the present study were shown 42
the present study were taken 240
the present study will focus 259
the present study will offer 45
the present study will prove 51
the present study will serve 120
the present tense even though 138
the present tense verb forms 95
the present tense when speaking 81
the present tense when talking 50
the present tense when writing 64
the present treaty there shall 63
the present walls were built 81
the previous evening were still 74
the previous forty years could 53
the previous morning were still 43
the previous night came rushing 81
the previous night were still 266
the previous pages have shown 172
the previous period were still 67
the prickling sleet came driving 82
the priests raise their hands 62
the primary bases upon which 62
the primary basis from which 58
the primary basis upon which 385
the primary datum from which 60
the primary facts from which 48
the primary facts upon which 102
the primary focus from which 85
the primary group from which 42
the primary reason most people 114
the primary rocks from which 48
the primary tumor from which 101
the private nursing home where 43
the private right must yield 140
the problem comes into focus 48
the problem seems more acute 42
the problem still more acute 65
the problem which will arise 44
the process could take months 51
the process could take place 144
the process might have taken 87
the process might take longer 114
the process might take place 59
the process moves from state 65
the process shall make proof 140
the process takes much longer 440
the process which brings about 495
the process which took place 485
the process would have taken 324
the process would take about 99
the process would take longer 251
the process would take place 223
the product meets their needs 112
the profits arising from fishing 131
the profits arising from sales 130
the profits arising from trade 87
the profits arising from which 153
the program meets their needs 59
the program would cost about 47
the program would take place 47
the project would cost about 113
the project would have never 68
the project would have taken 173
the project would lose money 43
the project would take about 88
the project would take place 55
the prophet nathan told david 48
the prophet spake these words 92
the prudent reader will judge 124
the puppies until good homes 259
the pursuit would come quick 105
the quarrel might have ended 41
the quarrel which took place 191
the quarrel would have ended 53
the question about paying taxes 86
the question about what makes 85
the question about what might 66
the question about what would 141
the question arose once again 42
the question asked most often 101
the question comes back again 79
the question might well arise 163
the question which asks about 46
the question which came first 126
the question which many people 42
the question which must appear 43
the question which must arise 62
the question which will arise 43
the question would also arise 67
the question would only arise 40
the question would soon arise 57
the radical change taking place 59
the radical civic union party 118
the railway lines along which 64
the railway lines were getting 41
the rapture would take place 110
the rational basis test under 49
the rational basis upon which 89
the ravages which took place 76
the ravines which were known 55
the reactions which have taken 106
the reactions which take place 5384
the reactions which took place 117
the records would have shown 68
the reforms which have taken 116
the reforms which took place 181
the refusal rests upon reason 145
the regional lymph node basin 139
the regional lymph node where 43
the regular evening game began 45
the regular train five miles 60
the relation which must exist 297
the religion which most truly 74
the religion which will bless 42
the remaining period during which 75
the remaining spark plug wires 58
the remaining whole wheat flour 98
the remains which were found 72
the remorse which must often 146
the removal power also works 44
the removal would take place 56
the renewed morning give fresh 57
the reporting period during which 65
the reports which flew about 63
the reports which were daily 97
the reports which were reaching 44
the reports which were spread 275
the repulse breaks some blood 134
the research would take place 93
the respect which some people 40
the respect within their power 73
the resulting gains from trade 80
the resulting image will appear 75
the results enter into force 49
the results might have shown 58
the results often fall short 62
the results thereof upon which 80
the results which have grown 47
the results which have since 63
the results which have sprung 56
the results which have taken 41
the results which must ensue 73
the results which seem within 40
the results which were found 73
the results which were hoped 92
the results which will ensue 56
the results would fall within 88
the results would have shown 181
the retreating story next above 104
the returning light were alike 48
the revenue arising from either 160
the revenue arising from stock 530
the revenue arising from taxes 55
the revenue earned from sales 51
the revenue earned from selling 104
the revenue would fall short 61
the revenue would lose fifty 60
the reverse action also takes 44
the reverse could also occur 43
the reverse order from which 530
the reverse would take place 163
the reviewing court must first 41
the reviewing stand atop lenin 49
the revised penal code shall 158
the revised penal code which 345
the revision which took place 64
the revival which took place 179
the revolts which took place 89
the revolving doors what dreams 62
the rituals which took place 58
the roadway above high water 42
the robbery which took place 43
the robbery would take place 109
the rockets which were thrown 46
the rotation grows more rapid 77
the rotation would take place 60
the rubbish would sink sixty 54
the rubicon river into italy 69
the ruinous state into which 145
the rupture which took place 170
the russians after their defeat 46
the russians might have taken 46
the russians would have found 79
the russians would have given 88
the russians would have liked 103
the russians would have moved 53
the russians would have taken 109
the salient facts upon which 48
the salient point from which 107
the salween river into burma 61
the samples might have shown 50
the samples which were taken 68
the savages carry their canoes 82
the savages would have taken 206
the scarlet woman will serve 52
the scented stuff like uncut 50
the schools which were built 51
the schools which were springing 85
the schools which were under 147
the scorching words were ended 52
the scratch fours were drawn 49
the scuffle which took place 59
the secrecy which lydia seems 150
the secular world from which 40
the secured party from which 406
the secured party must either 101
the seedlings shall have grown 75
the selfish world from which 48
the sensory image from which 76
the service under such rules 141
the service which took place 62
the service would take place 157
the several books were given 149
the several holes have taken 48
the several hours during which 48
the several local areas which 49
the several months during which 107
the several parts into which 379
the several sects into which 108
the several trees were growing 40
the several wards into which 70
the several weeks during which 49
the several works from which 51
the shadows ceased from weeping 81
the shadows still were falling 201
the shallow canal from which 64
the shallow water along shore 118
the shallow water just below 207
the shallow water wave speed 75
the shelves which hold books 56
the sheriff shall have power 90
the shorter period during which 118
the shorter period over which 51
the shotgun under some rocks 157
the showman thrust back again 44
the shuttle plunge four times 51
the simpler forms from which 45
the slender basis upon which 50
the slender white bust springing 47
the smaller bones were missing 40
the smaller stone when added 53
the smaller units into which 92
the smaller would dart right 84
the smuggling which took place 41
the society shall have power 94
the society which will arise 54
the solution turns dark brown 41
the solution which some people 52
the sources which have acted 41
the southeast indian ocean region 104
the southern indian ocean about 45
the southern mills were running 41
the southern orange free state 282
the southern people were still 58
the southern people will never 58
the southern white ruling class 55
the soviets would have acted 65
the soviets would have liked 46
the soviets would have taken 62
the spacious world from clime 172
the spanish booty over which 56
the spanish civil code which 79
the spanish crown were spent 80
the spanish fleet from cadiz 74
the spanish fleet more nearly 51
the spanish horse rode round 47
the spanish moors were teaching 55
the spanish people from roman 61
the spanish people were still 40
the spanish ships were taken 58
the spartan front like waves 48
the species which were found 61
the spheres stood mute above 57
the stately trees were gayly 45
the statute books ever since 40
the statute books laws which 104
the statute falls well within 89
the steamers which were about 57
the stimuli which these changing 71
the stories about their lives 49
the stories others tell about 114
the stories people tell about 916
the stories people told about 369
the stories still told about 45
the stories which early study 44
the stories which have grown 50
the stories which were later 55
the stories women tell about 102
the straits could take place 44
the straits which have since 81
the stranger named their names 65
the stranger spoke these words 113
the stranger within their gates 1669
the stranger within your gates 373
the streets after days given 49
the streets could have known 48
the streets hawking their wares 40
the streets selling their wares 55
the streets since early morning 43
the streets thereof were paved 62
the streets where cheap people 58
the streets which were lined 41
the strikes which have taken 64
the strikes which took place 213
the stripes which were given 41
the student could have earned 94
the student knows nothing about 81
the student learns more about 82
the student would have quite 48
the studies which have found 58
the studies which have shown 128
the studies which have tried 40
the studies which took place 43
the stumbling block over which 143
the stumbling block upon which 58
the subject again came under 77
the subject could most neatly 59
the subject knows what words 83
the subject might have given 47
the subject state laws which 52
the subject under three headings 104
the subject until much later 45
the subject which have taken 45
the subject which took place 243
the subject while moving round 40
the subject would have shown 218
the subject would have split 53
the suffering saint from human 75
the superior court from which 62
the superior forms also arise 49
the superior human form which 53
the support which these force 564
the supreme court acting under 55
the supreme court also found 107
the supreme court also noted 142
the supreme court also ruled 389
the supreme court came close 219
the supreme court came under 47
the supreme court case brown 67
the supreme court case cited 42
the supreme court case which 102
the supreme court cast doubt 79
the supreme court during world 53
the supreme court even after 43
the supreme court even though 501
the supreme court ever since 107
the supreme court fees order 89
the supreme court four times 56
the supreme court from final 67
the supreme court from holding 111
the supreme court from issuing 60
the supreme court from passing 91
the supreme court from seven 62
the supreme court from state 100
the supreme court from which 90
the supreme court gave legal 49
the supreme court have caved 56
the supreme court have found 58
the supreme court have given 220
the supreme court have never 52
the supreme court have often 96
the supreme court have power 81
the supreme court have ruled 86
the supreme court have shown 108
the supreme court have taken 116
the supreme court having ruled 49
the supreme court heard cases 64
the supreme court hears cases 111
the supreme court held state 98
the supreme court held valid 185
the supreme court made plain 47
the supreme court made under 128
the supreme court many times 95
the supreme court more often 57
the supreme court must apply 63
the supreme court must either 43
the supreme court must first 81
the supreme court once again 767
the supreme court once ruled 65
the supreme court only after 163
the supreme court over cases 107
the supreme court over state 460
the supreme court over which 121
the supreme court play anything 43
the supreme court ruling banning 40
the supreme court ruling which 103
the supreme court ruling would 60
the supreme court said about 157
the supreme court says about 89
the supreme court sets aside 110
the supreme court soon after 158
the supreme court there shall 135
the supreme court there would 61
the supreme court three times 156
the supreme court took action 48
the supreme court took pains 72
the supreme court took place 160
the supreme court upon appeal 244
the supreme court went still 59
the supreme court were again 42
the supreme court were either 46
the supreme court were given 99
the supreme court were right 110
the supreme court were still 65
the supreme court were taken 45
the supreme court were willing 54
the supreme court when sitting 85
the supreme court will adopt 66
the supreme court will again 53
the supreme court will agree 97
the supreme court will allow 201
the supreme court will apply 122
the supreme court will change 40
the supreme court will grant 228
the supreme court will issue 82
the supreme court will never 109
the supreme court will often 46
the supreme court will raise 43
the supreme court will still 56
the supreme danger will arise 42
the supreme junta have shown 50
the supreme power from which 51
the supreme right from which 84
the surface after heavy rains 81
the surface layer from which 60
the surface makes more noise 75
the surface still like gulls 58
the surface would give place 55
the surgery would take place 149
the surplus wages were spent 41
the sympathy arising from known 86
the talents which were given 44
the tancred whose name lives 107
the taxable period during which 253
the taxicab fleet been owned 79
the teachers would have liked 48
the tempest cutting their faces 50
the temples which were built 209
the tenants could make money 45
the tenants where your beasts 60
the tendons which wind round 45
the tertiary birds come within 51
the thickest gloom there burnt 65
the thirteen months during which 50
the thoracic aorta just above 46
the thoughts people have about 45
the thoughts which have given 41
the thoughts which these words 72
the thoughts which were passing 386
the thoughts which were running 72
the thoughts which were working 111
the thousand sects into which 41
the thursday forty days after 42
the torment would have ceased 59
the torrent would have swept 76
the tragedy which took place 199
the trained seaman ever appear 48
the treasure house from which 56
the treasury shall have power 193
the treasury within three months 68
the triumph which their shame 83
the tropics where snow falls 42
the tropics would have cured 48
the trouble about poor adams 64
the trouble would have ended 41
the trustee shall have power 166
the tumults which took place 52
the turkish first army corps 50
the tyrolean harps were harping 64
the unaided human mind could 54
the unequal fight till evening 49
the unhappy error into which 89
the unhappy people upon whose 64
the unhappy state into which 126
the unhealthy state into which 49
the unknown world from which 40
the unknown world into which 40
the untried voice from which 85
the unworthy hands into which 56
the upheaval which took place 62
the upright slabs were about 55
the uprisings which took place 46
the urinary stream during voiding 59
the urinary tract from which 55
the urinary tract were found 48
the uruguay round gary clyde 252
the usurper could have tired 116
the usurper might more easily 80
the utility which good draws 53
the vanishing point from which 56
the vantage point from where 76
the vantage point from which 5197
the vaulted ceiling high above 48
the vehicle which will carry 41
the vendors hawking their wares 56
the vengeful feeling went right 49
the ventral nerve cord ganglia 81
the ventral nerve cord which 141
the vessels which were drawn 73
the vessels which were laden 98
the vessels which were still 62
the vessels which were taken 73
the veteran trade union leader 118
the victors began their march 50
the victory after some sharp 85
the village about three miles 44
the village after their defeat 57
the village green came round 51
the village people were sitting 55
the village setting their chief 70
the village would have known 49
the village would know about 45
the violence which took place 231
the virtues which most adorn 45
the visible world from which 43
the visible world will stand 71
the visitor would have found 113
the voltage drops must equal 162
the voltage pulse will appear 57
the voyager would have found 57
the warlike party some months 48
the warriors faces into mummy 79
the welfare gains from price 154
the welfare gains from trade 194
the welfare state came under 145
the welfare state took place 65
the western front during world 899
the western front took place 61
the western indian ocean region 233
the western lands were ceded 67
the western lands were still 40
the western naval task force 787
the western orange free state 576
the western region high court 53
the western shore from reedy 55
the western white male elite 41
the western white pine region 141
the western world ever since 445
the western world from about 78
the western world from which 100
the western world have about 51
the western world have found 48
the western world have shown 50
the western world have taken 64
the western world took place 111
the western world were still 49
the whistling winds their steady 66
the windows which gave light 129
the windows which give light 47
the witness would have given 93
the wonders which took place 42
the workers would take power 41
the writers might have known 56
the youngest billy goat gruff 56
the zambezi river from zambia 48
thy glorious train firm state 261
to achieve anything worth while 588
to achieve gains from trade 52
to achieve lower unit costs 174
to achieve power over others 105
to achieve power over price 320
to achieve trade union unity 91
to acquire power over others 155
to acquire stock such stock 79
to address child care needs 46
to applaud every step tending 113
to believe anything good about 119
to believe every step taken 51
to believe every word which 49
to believe would take place 47
to britain handing over power 56
to capture gains from trade 65
to certify under their hands 98
to clients under other rules 234
to clifton nearly three weeks 49
to collect basic data about 52
to collect gases over water 47
to collect money from others 57
to collect money from people 157
to collect taxes from people 67
to collect tolls from ships 40
to combine words into short 45
to conceit alone their taste 224
to conform within three months 46
to confuse people into thinking 77
to consult about some small 60
to consume truly lies within 45
to contain about three times 48
to contend which best shall 44
to convert bonds into stock 103
to convert money into goods 70
to convert water into vapor 87
to deceive others into thinking 88
to deceive people into thinking 316
to decline vesting their funds 53
to delight where ever beauty 79
to deliver israel from egypt 273
to deposit within three months 56
to destroy islam from within 57
to develop nursing care plans 146
to discern which came first 43
to discuss anything else until 40
to discuss rather more fully 51
to dismiss peter from court 73
to divorce feeling from action 84
to elderly people living alone 162
to elevate human life above 51
to enforce state laws which 46
to exchange routing data within 44
to exclude every other feeling 81
to exclude others from copying 175
to exclude others from engaging 53
to exclude others from selling 243
to exclude others from sharing 47
to exclude women from civil 118
to exclude women from power 109
to exclude women from unions 49
to exclude women from working 50
to execute every evil which 48
to explain about last night 299
to exploit gains from trade 58
to explore every pass where 94
to express greed have grown 46
to extract every last ounce 103
to extract money from people 131
to extract money from women 78
to extract still more money 47
to extract sugar from beets 100
to extract works from works 111
to federal court from state 75
to fifteen drops three times 92
to fifteen times more blood 43
to foreign lands were blown 49
to furnish within such period 111
to harangue negro youth about 44
to harmony could take place 99
to herbert every three hours 55
to imagine anything more dreary 145
to imagine anything much worse 57
to imagine under what novel 111
to include every case where 56
to include within their scope 149
to inhibit tumor cell growth 146
to initiate change from within 49
to inquire about other people 48
to inquire about their needs 51
to inquire about when booking 41
to inquire after your father 51
to matters which came within 46
to matters which come within 74
to matters which fall within 147
to matters which took place 54
to memphis nearly three months 51
to mergers whose size makes 87
to misfire would have taken 61
to neutral ports from which 44
to objects which come under 54
to objects which have edges 50
to objects which keep alive 54
to objects which were never 65
to observe every other social 79
to parents about their child 666
to patrick henry giving warning 101
to perform daily living tasks 131
to perform every duty which 125
to perform every part which 92
to perform which duty would 53
to predict which ones would 88
to predict which side would 52
to predict which will occur 64
to present within these pages 41
to prevent allan from seeking 69
to prevent anything from falling 154
to prevent anything from getting 84
to prevent anything from passing 43
to prevent banks from engaging 45
to prevent banks from failing 74
to prevent beauty from danger 75
to prevent birds from nesting 68
to prevent blood from backing 48
to prevent blood from flowing 388
to prevent blood from getting 46
to prevent blood from passing 47
to prevent blood from pooling 165
to prevent blood from running 155
to prevent boats from landing 41
to prevent burning your fingers 41
to prevent china from falling 75
to prevent clots from forming 298
to prevent either from learning 50
to prevent firms from getting 44
to prevent flies from getting 43
to prevent frost from forming 43
to prevent germs from getting 72
to prevent girls reading books 42
to prevent goods from reaching 147
to prevent grass from growing 52
to prevent italy from falling 55
to prevent italy from joining 74
to prevent japan from again 49
to prevent japan from falling 47
to prevent japan from gaining 107
to prevent japan from getting 62
to prevent japan from seizing 97
to prevent leaves from falling 55
to prevent light from getting 55
to prevent light from passing 129
to prevent light from reaching 213
to prevent light from shining 85
to prevent lumps from forming 533
to prevent money from flowing 52
to prevent others from bidding 42
to prevent others from breaking 59
to prevent others from causing 44
to prevent others from changing 131
to prevent others from copying 585
to prevent others from driving 49
to prevent others from engaging 217
to prevent others from falling 258
to prevent others from feeling 129
to prevent others from filling 65
to prevent others from finding 101
to prevent others from forming 142
to prevent others from gaining 295
to prevent others from getting 579
to prevent others from harming 63
to prevent others from joining 274
to prevent others from killing 71
to prevent others from knowing 283
to prevent others from learning 325
to prevent others from looking 59
to prevent others from opening 67
to prevent others from passing 66
to prevent others from reaching 51
to prevent others from robbing 221
to prevent others from seeking 40
to prevent others from selling 142
to prevent others from sharing 173
to prevent others from sinning 50
to prevent others from sitting 72
to prevent others from speaking 98
to prevent others from stealing 129
to prevent others from thinking 57
to prevent others from trading 158
to prevent others from viewing 134
to prevent others from working 1234
to prevent paint from seeping 73
to prevent people from abusing 69
to prevent people from breaking 137
to prevent people from changing 78
to prevent people from copying 79
to prevent people from cutting 56
to prevent people from drawing 43
to prevent people from driving 102
to prevent people from engaging 147
to prevent people from falling 872
to prevent people from feeling 130
to prevent people from finding 116
to prevent people from fleeing 70
to prevent people from gaining 51
to prevent people from getting 895
to prevent people from harming 212
to prevent people from holding 42
to prevent people from hurting 82
to prevent people from joining 78
to prevent people from jumping 64
to prevent people from keeping 46
to prevent people from killing 145
to prevent people from knowing 302
to prevent people from learning 202
to prevent people from looking 184
to prevent people from opening 42
to prevent people from passing 91
to prevent people from putting 59
to prevent people from reaching 94
to prevent people from running 125
to prevent people from seeking 66
to prevent people from selling 104
to prevent people from smoking 147
to prevent people from sneaking 40
to prevent people from speaking 110
to prevent people from stealing 238
to prevent people from talking 287
to prevent people from teaching 66
to prevent people from thinking 386
to prevent people from throwing 77
to prevent people from turning 94
to prevent people from walking 205
to prevent people from working 113
to prevent people from writing 44
to prevent rigid body motion 187
to prevent russia from falling 55
to prevent russia from gaining 218
to prevent russia from getting 124
to prevent russia from joining 44
to prevent russia from reaching 45
to prevent russia from seizing 90
to prevent scale from forming 56
to prevent seeds from forming 44
to prevent serbia from gaining 47
to prevent serbia from reaching 43
to prevent ships from passing 48
to prevent ships from reaching 40
to prevent ships from sailing 65
to prevent spain from joining 42
to prevent sperm from reaching 233
to prevent stark from showing 57
to prevent trees from growing 46
to prevent unions from gaining 53
to prevent urine from flowing 68
to prevent users from changing 315
to prevent users from copying 74
to prevent users from creating 116
to prevent users from editing 61
to prevent users from gaining 49
to prevent users from getting 62
to prevent users from logging 140
to prevent users from reusing 61
to prevent users from running 82
to prevent users from sending 65
to prevent users from viewing 95
to prevent wages from falling 197
to prevent water from backing 153
to prevent water from finding 51
to prevent water from flowing 660
to prevent water from getting 628
to prevent water from lodging 148
to prevent water from passing 219
to prevent water from pooling 62
to prevent water from reaching 287
to prevent water from running 828
to prevent water from rushing 49
to prevent water from seeping 649
to prevent water from soaking 71
to prevent water from washing 73
to prevent water from working 66
to prevent waves from breaking 53
to prevent waves from reaching 77
to prevent waves from washing 43
to prevent weeds from growing 300
to prevent women from engaging 72
to prevent women from gaining 116
to prevent women from getting 140
to prevent women from holding 53
to prevent women from joining 66
to prevent women from learning 64
to prevent women from seeking 60
to prevent women from speaking 70
to prevent women from working 436
to proceed round their bases 86
to proceed under sail alone 51
to produce anything worth while 248
to produce order from chaos 46
to produce still more goods 69
to produce sugar from beets 56
to project blame onto others 170
to promote change from within 72
to promote people from within 106
to protect crops from frost 133
to protect crops from pests 125
to protect others from danger 53
to protect people from abuse 53
to protect people from crime 77
to protect people from danger 58
to protect people from falling 105
to protect people from fraud 49
to protect people from getting 86
to protect people from others 46
to protect trade union funds 41
to protect under these rules 98
to protect women from abuse 161
to protect women from working 46
to provide bases from which 127
to provide basic data about 44
to provide child care while 116
to provide funds from which 108
to provide short term loans 48
to provide space into which 54
to rabbits after only seven 42
to reactions which take place 95
to receive calls from people 74
to receive gifts from others 82
to receive grace upon grace 46
to receive light from heaven 63
to receive money from people 64
to receive within their walls 59
to recover money paid under 947
to recover money paid where 277
to recover taxes paid under 372
to respond within three months 45
to restore anything like order 40
to restore order from chaos 163
to rotation about single bonds 92
to satisfy basic food needs 45
to several hours during which 57
to several months during which 45
to several others from which 57
to several times their usual 42
to several weeks during which 51
to signify every truth which 53
to smaller parts from reaching 88
to smuggle opium into china 106
to solicit funds from others 43
to solicit input from others 61
to squeeze every last ounce 118
to squeeze every last penny 187
to storage tanks from which 40
to stories about other people 61
to studies which have shown 50
to subsume under these rules 90
to succeed where many others 74
to suggest lines along which 149
to support every good cause 43
to support rests upon right 46
to suppose would take place 51
to survive under free trade 51
to systems which have grown 77
to trample under foot every 156
to trample under foot mingled 40
to withdraw funds from banks 84
to withdraw money from banks 90
to withdraw money from savings 41
to withhold funds from state 42
