tea and sugar and tobacco 111
the two cases are usually 70
the two cases hang together 60
the two cases thus brought 46
the two cases with respect 144
the two cells are brought 50
the two cells are similar 48
the two cells that contain 50
the two coils are brought 62
the two coils are coupled 46
the two coils are mounted 55
the two could get together 69
the two drove off together 88
the two drugs are equally 140
the two drugs are similar 112
the two edges are brought 82
the two faces are pressed 43
the two facts are related 120
the two facts that beliefs 54
the two firms are assumed 52
the two firms are located 95
the two firms are similar 84
the two first and greatest 81
the two first are limited 53
the two flaps are sutured 41
the two flows are similar 44
the two forks are sounded 95
the two forms are closely 157
the two forms are equally 113
the two forms are exactly 88
the two forms are present 286
the two forms are related 147
the two forms are similar 253
the two forms are usually 75
the two forts that guarded 131
the two gases are allowed 141
the two gases are brought 99
the two gases are present 192
the two genes are located 103
the two girls had brought 91
the two girls had retired 41
the two girls sat together 104
the two girls who brought 40
the two goals are closely 48
the two goats and present 65
the two goods are perfect 167
the two hands are brought 98
the two hands are clasped 64
the two hours had elapsed 63
the two hours had expired 129
the two hours that elapsed 170
the two hours thus granted 72
the two items are related 85
the two items are similar 43
the two knobs are brought 41
the two large wax candles 81
the two lines and between 68
the two lines are closely 48
the two lines are crossed 40
the two lines are equally 42
the two lines are exactly 65
the two lines that contain 59
the two lists are similar 55
the two lords was written 47
the two meanings are closely 80
the two meanings are related 92
the two months had elapsed 53
the two months had expired 79
the two months that elapsed 166
the two moved off together 47
the two names are applied 57
the two notes are sounded 150
the two older men stumbling 44
the two others are derived 46
the two others put together 109
the two others then entered 53
the two parts are brought 228
the two parts are clamped 54
the two parts are closely 119
the two parts are equally 49
the two parts are pressed 66
the two parts are related 121
the two parts are screwed 45
the two parts are together 67
the two parts are usually 42
the two parts are written 54
the two parts fit together 123
the two parts put together 45
the two parts than existed 64
the two parts that compose 42
the two people are married 56
the two people who brought 84
the two people who started 62
the two plans are similar 49
the two plays are similar 93
the two poles are brought 67
the two poles are located 44
the two races are brought 118
the two races met together 44
the two races that inhabit 82
the two ratios are unequal 42
the two rocks are closely 49
the two roots are complex 86
the two salts are present 42
the two sexes and between 75
the two sexes are brought 216
the two sexes are closely 81
the two sexes are equally 369
the two sexes are similar 243
the two sexes are socially 66
the two sexes are together 48
the two sexes are unequal 96
the two sexes are usually 67
the two sexes has usurped 50
the two sexes may subsist 121
the two sexes with respect 167
the two ships hung together 40
the two ships that brought 72
the two ships that carried 58
the two sides act together 119
the two sides and between 68
the two sides are brought 218
the two sides are closely 42
the two sides are divided 54
the two sides are equally 402
the two sides are exactly 117
the two sides are opposed 49
the two sides are pressed 46
the two sides are related 87
the two sides are similar 94
the two sides are thickest 85
the two sides are unequal 113
the two sides are usually 206
the two sides being divided 47
the two sides get together 66
the two sides got together 95
the two sides had decided 63
the two sides had differing 55
the two sides had finally 42
the two sides had settled 60
the two sides off against 89
the two sides that contain 66
the two sides was largely 41
the two sides with respect 109
the two sites are located 61
the two sites are similar 128
the two spins are aligned 53
the two steps that brought 61
the two stood and watched 49
the two tasks are similar 85
the two terms are applied 68
the two terms are brought 56
the two terms are closely 129
the two terms are defined 235
the two terms are equally 50
the two terms are exactly 52
the two terms are largely 46
the two terms are related 239
the two terms are roughly 41
the two terms are similar 79
the two terms are usually 151
the two tests are similar 108
the two texts are closely 56
the two texts are related 54
the two texts are similar 57
the two texts being equally 197
the two themes are brought 47
the two themes are closely 54
the two themes are related 47
the two threads are twisted 90
the two tones are sounded 68
the two tubes are brought 42
the two types are blended 41
the two types are closely 93
the two types are equally 95
the two types are present 168
the two types are related 115
the two types are similar 256
the two types are usually 68
the two types with respect 61
the two views are equally 47
the two waves add together 66
the two waves are exactly 259
the two waves are traveling 47
the two weeks had elapsed 50
the two weeks that elapsed 94
the two which each soldier 45
the two white men accused 48
the two whole and perfect 73
the two wires are brought 62
the two wires are twisted 83
the two wires that connect 47
the two women and between 45
the two women and himself 42
the two women are brought 55
the two women are sisters 75
the two women got together 61
the two women had arrived 63
the two women had brought 42
the two women had decided 54
the two women had endured 74
the two women had entered 92
the two women had managed 43
the two women had retired 70
the two women had settled 63
the two women had stopped 63
the two women sat quietly 54
the two women sat together 189
the two women who appeared 98
the two women who brought 46
the two women who claimed 209
the two women who watched 48
the two words are brought 51
the two words are closely 118
the two words are derived 68
the two words are equally 44
the two words are exactly 54
the two words are related 536
the two words are similar 139
the two words are spelled 52
the two words are usually 92
the two words are written 146
the two words mean exactly 69
the two words put together 43
the two works are closely 77
the two works are related 120
the two works are similar 198
the two works are totally 84
the two works with respect 41
the two would get married 49
the two would get together 83
the two would sit together 142
the use value and exchange 179
the use which they perform 48
the war breaking out between 185
the war breaks out between 43
the war broke out against 78
the war broke out because 286
the war broke out between 3341
the war broke out betwixt 59
the war broke out germany 78
the war broke out shortly 48
the war could not destroy 42
the war ended and lincoln 41
the war ended with germany 83
the war ended with victory 64
the war fever that gripped 45
the war loans that lazarus 56
the war party was returning 52
the war power may include 66
the war raged with increasing 79
the war since its beginning 132
the war tried our devotion 57
the war under his command 100
the war which had brought 203
the war which had dragged 44
the war which had hitherto 52
the war which had started 101
the war which has brought 77
the war which then existed 120
the war which they carried 99
the war which was beginning 84
the war which was brought 41
the war which was carried 158
the war which was chiefly 60
the war which was impending 118
the war which was kindled 215
the war which was started 57
the war which was threatening 70
the war while her husband 48
the war would end quickly 513
the war would end shortly 51
the war would end slavery 81
the wax cools and hardens 53
the way atoms are arranged 90
the way books are written 93
the way cases are handled 77
the way drugs are handled 54
the way files and folders 103
the way firms are managed 93
the way girls are brought 67
the way local and national 54
the way males and females 865
the way marie had settled 43
the way nixon and kissinger 46
the way nooks and corners 57
the way people act towards 42
the way people and animals 149
the way people are brought 199
the way people are dressed 124
the way people are managed 314
the way people are related 52
the way people are trained 68
the way people use language 452
the way rules are applied 46
the way tasks are carried 42
the way tasks are divided 62
the way terms are defined 61
the way texts are written 46
the way until they arrived 63
the way votes are counted 95
the way which god himself 173
the way which has brought 51
the way which they imagine 53
the way which you approve 105
the way which you propose 116
the way which you suggest 71
the way women are brought 66
the way women are injured 80
the way words and phrases 302
the way words are arranged 185
the way words are grouped 43
the way words are ordered 44
the way words are related 42
the way words are spelled 191
the way words are written 80
the way words fit together 119
the weak force and gravity 74
the weak hands and confirm 256
the web pages that contain 124
the web pages that display 46
the web sites that contain 66
the web sites that provide 76
the web sites you visited 175
the wings burning with crimson 53
the wings short and rounded 208
the wings spread and vibrating 47
the wings which are bounded 54
the wit which has excited 49
the wit which she wielded 49
the year about one hundred 50
the year about six hundred 55
the year above all charges 45
the year after her arrival 63
the year after her divorce 42
the year after her husband 387
the year after her marriage 708
the year after her parents 70
the year after his arrival 1155
the year after his baptism 41
the year after his election 373
the year after his marriage 1023
the year after his parents 96
the year after his removal 85
the year after his victory 106
the year after its capture 47
the year after its passage 129
the year after our marriage 63
the year after she married 83
the year after that perhaps 49
the year after they arrived 77
the year after they married 44
the year after this victory 58
the year began with january 71
the year nearly one hundred 44
the year reagan was elected 52
the year since her husband 42
the year since her marriage 42
the year which had elapsed 439
the year which has brought 43
the year which has elapsed 391
the zeal which has erected 57
the zeal which they display 112
thing and beneath his dignity 46
thing but reason can prevail 73
thing for which she searched 178
thing his whole being desires 47
thing she could not control 171
thing she could not explain 54
thing she could not forgive 72
thing she knows for certain 48
thing than either god himself 104
thing that binds men together 74
thing that binds them together 113
thing that bound them together 154
thing that byron and shelley 46
thing that gives him pleasure 41
thing that gives you pleasure 196
thing that holds men together 40
thing that holds them together 157
thing that keeps them together 51
thing that makes this country 42
thing that makes you unhappy 54
thing that people can believe 59
thing they could not control 62
thing too black and hateful 48
thing was quiet and orderly 71
thing was taken for granted 82
thing with exact and perfect 54
thy god shalt thou worship 110
to act about his parents 43
to act alone and outside 313
to act first and consult 45
to act first and explain 87
to act rather than reflect 51
to act under his command 396
to act under its sanction 40
to act under this article 47
to act under this general 223
to act under this statute 53
to act until his arrival 54
to add about one hundred 60
to add about two hundred 40
to add color and pattern 63
to add color and texture 313
to add color and variety 118
to add files and folders 53
to add grace and dignity 89
to add rather than detract 61
to add spice and variety 61
to add value and improve 400
to add value and increase 60
to add words and phrases 94
to all arabs and muslims 49
to all books and records 549
to all calls for service 175
to all cases and persons 56
to all cases not covered 91
to all cells and tissues 117
to all doors and windows 85
to all doubt and dispute 97
to all files and folders 316
to all folly and madness 87
to all forms and degrees 76
to all fours and charged 83
to all fours and crawled 200
to all fours and started 86
to all hands for perusal 49
to all kinds and classes 160
to all kinds and degrees 168
to all known and unknown 93
to all local and national 94
to all local and regional 52
to all males and females 209
to all manly and athletic 64
to all nooks and corners 183
to all others not charged 65
to all others put together 115
to all others who courted 93
to all others who support 58
to all others with respect 63
to all people and animals 48
to all people who believe 166
to all people who possess 45
to all people with diabetes 73
to all piety and religion 123
to all quiet and peaceable 61
to all races and classes 198
to all ranks and classes 851
to all ranks and degrees 288
to all reason and justice 290
to all reason and liberty 94
to all rents and profits 265
to all right and justice 259
to all sects and classes 82
to all sects and parties 485
to all shame and decency 40
to all ships and stations 247
to all ships and vessels 83
to all sides and parties 50
to all sorts and degrees 103
to all state and federal 353
to all state and national 53
to all types and classes 66
to all under his command 249
to all undue and usurped 69
to all which has hitherto 75
to all which things private 41
to all within its borders 123
to and after her marriage 45
to and after his arrival 41
to and claim all british 87
to and taken for granted 195
to ann arbor and detroit 48
to ann arbor and entered 47
to any action for damages 379
to any action for medical 125
to any change that happens 70
to any change that threatens 53
to any claim for damages 824
to any claim for payment 45
to any claim put forward 45
to any cruel and unusual 448
to any earnings and profits 119
to any group that suffers 44
to any house for shelter 47
to any human being besides 112
to any party who desires 45
to any period not exceeding 100
to any place not exceeding 114
to any reader who desires 216
to any sense that studies 71
to any solid and rational 188
to any sound and perfect 51
to any state for natural 83
to any title that conveys 67
to any which had hitherto 60
to any woman that married 43
to are nearly all persons 42
to asia minor and phoenicia 41
to asia minor and settled 66
to ask about and discuss 61
to ask about her husband 354
to ask about her marriage 70
to ask about her parents 81
to ask about his friends 44
to ask about his parents 50
to ask about his sisters 50
to ask after her husband 44
to ask after her welfare 96
to ask anything for herself 141
to ask anything for himself 77
to ask others for support 49
to ask where her husband 49
to bar doors and windows 45
to bear brave men company 77
to bear fewer and smaller 70
to bear leaves and flowers 49
to bear rather than rejoice 644
to bear thorns and thistles 51
to beat after its removal 40
to bed after his exertion 53
to being poked and prodded 52
to being taken for granted 499
to big sandy and sherman 42
to both abuse and neglect 110
to both acute and chronic 2435
to both arabs and israelis 211
to both author and subject 41
to both basic and applied 316
to both birds and mammals 144
to both blind and sighted 46
to both build and operate 51
to both child and parents 340
to both china and vietnam 55
to both create and destroy 121
to both create and sustain 46
to both david and solomon 52
to both drugs and alcohol 86
to both dutch and british 52
to both earthly and heavenly 62
to both elite and popular 69
to both father and husband 55
to both field and current 46
to both files and folders 45
to both firms and workers 121
to both fixed and variable 91
to both gases and liquids 163
to both genus and species 72
to both glass and plastic 49
to both grant and sherman 45
to both greek and egyptian 45
to both greek and turkish 83
to both growth and poverty 51
to both human and machine 153
to both human and material 104
to both human and natural 156
to both indian and european 77
to both indian and foreign 88
to both indian and western 110
to both islam and judaism 85
to both italy and germany 94
to both japan and america 63
to both japan and germany 55
to both known and unknown 206
to both labor and capital 758
to both legal and illegal 385
to both libel and slander 128
to both licit and illicit 43
to both light and gravity 81
to both local and central 138
to both local and distant 112
to both local and federal 68
to both local and foreign 1731
to both local and general 149
to both local and national 782
to both local and network 52
to both local and overseas 83
to both local and regional 163
to both longer and shorter 66
to both lords and commons 68
to both lover and beloved 46
to both males and females 5025
to both medial and lateral 303
to both method and content 52
to both moral and material 45
to both mother and offspring 142
to both motor and sensory 130
to both nearby and distant 44
to both nurse and patient 323
to both people and animals 226
to both people and objects 76
to both price and quality 130
to both russia and america 57
to both russia and britain 75
to both russia and germany 86
to both sales and profits 43
to both sending and receiving 217
to both shape and reflect 64
to both singlet and triplet 155
to both social and natural 105
to both staff and clients 93
to both staff and inmates 101
to both staff and patient 50
to both staff and patrons 43
to both state and federal 2195
to both state and national 495
to both state and private 212
to both state and society 130
to both steady and unsteady 91
to both style and content 296
to both teaching and research 526
to both trade and capital 177
to both users and vendors 44
to both valid and invalid 64
to both water and alcohol 174
to both water and solutes 173
to both white and african 49
to both white and colored 753
to both yield and quality 55
to bring about and develop 52
to bring about and enforce 48
to bring about and justify 42
to bring about and promote 75
to bring about and restore 53
to bring about and support 170
to bring about and sustain 443
to bring about any desired 433
to bring about any drastic 80
to bring about any general 78
to bring about any genuine 86
to bring about any increase 131
to bring about any material 250
to bring about any meaningful 210
to bring about any notable 92
to bring about any radical 366
to bring about any reforms 49
to bring about any results 53
to bring about any solution 85
to bring about any tangible 56
to bring about any visible 45
to bring about bad results 46
to bring about her husband 105
to bring about her marriage 357
to bring about his capture 56
to bring about his country 45
to bring about his designs 53
to bring about his desired 242
to bring about his desires 51
to bring about his election 266
to bring about his eternal 62
to bring about his marriage 334
to bring about his perfect 57
to bring about his purpose 423
to bring about his removal 378
to bring about his success 44
to bring about his victory 45
to bring about its adoption 221
to bring about its decline 147
to bring about its desired 129
to bring about its earliest 46
to bring about its effects 115
to bring about its failure 145
to bring about its general 115
to bring about its gradual 105
to bring about its passage 75
to bring about its present 61
to bring about its purpose 57
to bring about its removal 85
to bring about its results 51
to bring about its revival 78
to bring about its solution 71
to bring about its success 78
to bring about its triumph 50
to bring about long overdue 57
to bring about our marriage 55
to bring about our present 88
to bring about that balance 60
to bring about that behavior 116
to bring about that blessed 52
to bring about that desired 188
to bring about that general 71
to bring about that glorious 74
to bring about that harmony 104
to bring about that increase 58
to bring about that marriage 46
to bring about that miracle 58
to bring about that outcome 142
to bring about that perfect 84
to bring about that radical 41
to bring about that solution 48
to bring about that success 103
to bring about that triumph 59
to bring about that victory 50
to bring about this alliance 145
to bring about this awakening 66
to bring about this balance 135
to bring about this blessed 93
to bring about this contact 50
to bring about this control 51
to bring about this decision 104
to bring about this decline 99
to bring about this decrease 49
to bring about this desired 1296
to bring about this division 53
to bring about this freedom 52
to bring about this general 102
to bring about this glorious 143
to bring about this harmony 156
to bring about this increase 243
to bring about this marriage 458
to bring about this miracle 166
to bring about this national 50
to bring about this optimal 51
to bring about this outcome 197
to bring about this peculiar 42
to bring about this perfect 41
to bring about this position 108
to bring about this present 283
to bring about this process 180
to bring about this purpose 78
to bring about this radical 165
to bring about this renewal 43
to bring about this revival 55
to bring about this rupture 50
to bring about this solution 85
to bring about this success 53
to bring about this triumph 44
to bring about this victory 61
to bring about war between 251
to bring action for damages 144
to bring arabs and israelis 55
to bring beauty and culture 44
to bring cheer and comfort 85
to bring honor and dignity 45
to bring labor and capital 116
to bring light and comfort 57
to bring males and females 109
to bring might and majesty 71
to bring order and clarity 230
to bring order and control 335
to bring order and decency 63
to bring order and dignity 43
to bring order and economy 41
to bring order and harmony 309
to bring order and justice 236
to bring order and purpose 94
to bring round his vessels 48
to bring russia and germany 41
to bring social and private 63
to bring state and federal 44
to bring state and society 41
to bring suits for damages 73
to bring under her control 73
to bring under her dominion 83
to bring under her majesty 131
to bring under his command 44
to bring under his control 681
to bring under his dominion 85
to bring under its control 1537
to bring under one control 70
to bring under one unified 54
to bring under our control 63
to bring unity and harmony 148
to bring warmth and comfort 53
to bring within its compass 55
to bring within its control 59
to bring within its purview 436
to but could not because 73
to buy anything and everything 550
to buy anything for herself 100
to buy anything for himself 55
to buy books and records 54
to buy books for himself 62
to buy drugs and alcohol 78
to buy favor and intrude 126
to buy gauze and stained 187
to buy gifts for friends 86
to buy goods for current 53
to buy opium that anybody 53
to buy paper and pencils 95
to cry again and upbraid 117
to cry aloud for justice 165
to cry aloud for vengeance 132
to cut costs and achieve 91
to cut costs and balance 40
to cut costs and compete 97
to cut costs and control 43
to cut costs and corners 52
to cut costs and develop 65
to cut costs and enhance 105
to cut costs and improve 1835
to cut costs and increase 4153
to cut costs and operate 52
to cut costs and produce 69
to cut costs and promote 48
to cut costs and provide 134
to cut short all inquiry 69
to cut short all useless 67
to cut short any attempt 64
to cut short her holiday 62
to cut short his european 50
to cut short his holiday 387
to cut short his journey 71
to cut short his remarks 40
to cut short his sojourn 95
to cut short his studies 134
to cut short his travels 44
to cut short his vacation 227
to cut short this chicane 72
to cut taxes and balance 83
to cut taxes and increase 240
to cut wages and increase 79
to cut waste and improve 66
to deal under its statute 66
to death about one hundred 59
to death about two thousand 106
to death after being accused 60
to die rather than abandon 496
to die rather than confess 48
to die rather than consent 108
to die rather than deliver 49
to die rather than disobey 185
to die rather than forsake 214
to die rather than languish 113
to die rather than outlive 89
to die rather than receive 51
to die rather than succumb 52
to die rather than survive 320
to die rather than undergo 60
to die rather than witness 146
to die rather than worship 89
to dna testing for genetic 89
to doing anything and everything 42
to each corps and division 63
to each frame are several 139
to each order and division 83
to each state its present 86
to each state its religion 73
to each troop and company 59
to earn anything for himself 41
to earn money and acquire 82
to earn money and improve 57
to earn money and provide 65
to earn money and support 237
to earn money for college 2614
to earn money for herself 182
to earn money for himself 400
to earn money for medical 77
to earn trust and respect 48
to earn wages and acquire 53
to earth about one hundred 84
to eli lilly and company 165
to end hunger and poverty 172
to fat cells for storage 63
to fear either for himself 40
to fix rates and charges 176
to fly close air support 76
to get about one hundred 69
to get about two hundred 69
to get again our present 49
to get anything and everything 100
to get anything for himself 129
to get bathed and dressed 94
to get calls and letters 40
to get close and capture 42
to get close and examine 66
to get facts and figures 119
to get funding for research 105
to get funds for research 41
to get glory for himself 71
to get money and support 124
to get money for alcohol 62
to get money for college 228
to get money for himself 184
to get money for research 135
to get people off welfare 959
to get power and control 111
to get power for himself 92
to get round this problem 2215
to get russia and germany 56
to get state and federal 107
to get taken for granted 54
to get under his control 62
to get under way because 110
to get under way forthwith 58
to get under way quickly 132
to get valid and reliable 81
to get votes for himself 46
to get water and procure 95
to get water for himself 206
to get within one hundred 113
to get within six hundred 42
to get within two hundred 198
to get women off welfare 85
to hang about for kidneys 40
to hear about and discuss 156
to hear about her husband 164
to hear about her marriage 45
to hear about his travels 118
to hear about old friends 45
to hear about our journey 71
to hear about this anymore 52
to hear about this problem 41
to hear anything and everything 125
to hear cases that involve 53
to hear tales and stories 40
to hear words and phrases 66
to heat homes and buildings 121
to heat homes and offices 88
to heat water and buildings 51
to heat water and produce 126
to her about her altered 123
to her about her behavior 122
to her about her conduct 52
to her about her decision 46
to her about her husband 457
to her about her illness 56
to her about her improving 49
to her about her journey 57
to her about her marriage 97
to her about her parents 74
to her about her problem 51
to her about his marriage 63
to her about his parents 44
to her about his worries 40
to her about this problem 64
to her about this subject 46
to her after her arrival 47
to her after her husband 363
to her after her marriage 360
to her aunts and cousins 55
to her bench she stopped 67
to her bosom and comfort 42
to her bosom and covered 103
to her bosom and pressed 69
to her bosom and stroked 47
to her bosom with rapture 71
to her breast and comfort 41
to her breast and covered 67
to her breast and hurried 49
to her breast and pressed 101
to her breast and started 75
to her breast and stroked 119
to her breast and suckled 132
to her breast and watched 77
to her chair and dropped 50
to her chair and resumed 55
to her cheek and brushed 75
to her cheek and forehead 68
to her cheek and pressed 62
to her cheek and stroked 112
to her cheek and touched 58
to her chest and abdomen 108
to her chest and clasped 58
to her chest and covered 44
to her chest and glanced 49
to her chest and hurried 119
to her chest and laughed 59
to her chest and pressed 90
to her chest and started 116
to her chest and stepped 67
to her chest and stomach 55
to her chest and stroked 45
to her chest and watched 104
to her chest and wrapped 626
to her child and husband 63
to her court and council 78
to her creed and herself 47
to her every few minutes 120
to her father and brothers 962
to her father and explain 58
to her father and friends 100
to her father and herself 381
to her father and husband 347
to her father and married 49
to her father and offered 43
to her father and propose 77
to her father and sisters 273
to her father for comfort 133
to her father for support 142
to her father had claimed 68
to her grace and comfort 45
to her heirs and assigns 1710
to her horse and mounted 85
to her house and brought 146
to her house and invited 63
to her house and knocked 214
to her house and offered 84
to her house and started 56
to her house for lessons 40
to her house for shelter 46
to her knees and brought 51
to her knees and brushed 43
to her knees and clasped 565
to her knees and covered 215
to her knees and cradled 111
to her knees and crawled 739
to her knees and crossed 83
to her knees and dropped 54
to her knees and gathered 214
to her knees and grabbed 254
to her knees and grasped 81
to her knees and gripped 46
to her knees and lowered 66
to her knees and offered 43
to her knees and pounded 42
to her knees and pressed 244
to her knees and quickly 101
to her knees and removed 45
to her knees and retched 58
to her knees and scooped 160
to her knees and screamed 84
to her knees and searched 78
to her knees and slipped 51
to her knees and started 526
to her knees and stroked 40
to her knees and touched 116
to her knees and vomited 105
to her knees and watched 95
to her knees and wrapped 164
to her lover and herself 88
to her lover and husband 42
to her mother and brothers 272
to her mother and confess 46
to her mother and friends 245
to her mother and herself 637
to her mother and husband 94
to her mother and refused 67
to her mother and sisters 1504
to her mother and started 87
to her mother and watched 54
to her mother and wrapped 46
to her mother for comfort 345
to her mother for several 58
to her mother for support 298
to her mother for sympathy 55
to her mother that perhaps 55
to her mother was written 46
to her mother with perfect 53
to her music with perfect 82
to her needs and desires 414
to her niece and nephews 63
to her niece for upwards 53
to her people and country 45
to her people and herself 57
to her place and mounted 69
to her pride and ambition 47
to her right and entered 42
to her right and noticed 41
to her right and started 44
to her sides and laughed 42
to her sides and stepped 52
to her since her arrival 205
to her since her husband 102
to her since her marriage 187
to her since his arrival 50
to her since she arrived 107
to her taste and ingenuity 41
to her taste for pleasure 40
to her teaching and research 192
to her throat and touched 61
to her uncle and guardian 46
to her under her husband 96
to her until she finally 71
to her until she married 50
to her until she realized 41
to her until she stopped 57
to her upper and lighter 53
to her waist and pressed 46
to her waist and slipped 48
to her waist and vanishing 288
to her where she conceals 71
to her while her husband 86
to her while she dressed 121
to her while she knitted 52
to her while she mourned 40
to her while she remains 49
to her while she watched 99
to her whims and fancies 233
to him about any subject 86
to him about her husband 148
to him about her illness 48
to him about her marriage 59
to him about his affairs 153
to him about his behavior 312
to him about his conduct 146
to him about his country 45
to him about his decision 46
to him about his illness 127
to him about his manners 41
to him about his marriage 111
to him about his nephews 47
to him about his parents 74
to him about his present 139
to him about his private 45
to him about his problem 106
to him about his religion 58
to him about his studies 70
to him about his travels 42
to him about our marriage 44
to him about ten minutes 48
to him about this because 90
to him about this problem 118
to him about this subject 61
to him about two hundred 50
to him after her husband 51
to him after her marriage 94
to him after his absence 42
to him after his arrival 312
to him after his capture 42
to him after his election 69
to him after his lecture 59
to him after his marriage 125
to him after his parents 44
to him after his victory 102
to him again for several 62
to him easily and quickly 66
to him every few minutes 134
to him fully and frankly 49
to him right and natural 85
to him shall not descend 62
to him since his arrival 392
to him since his boyhood 98
to him since his earliest 90
to him since his marriage 51
to him thorns and thistles 57
to him under his ancient 60
to him under his assumed 58
to him under his majesty 77
to him under ten thousand 95
to him under this article 200
to him under this assumed 52
to him under this chapter 42
to him until his arrival 41
to him views and opinions 42
to him which are usually 76
to hinge round that unhealthy 44
to his action for damages 551
to his appeal for support 53
to his belly and crawled 156
to his blood and dignity 78
to his books and studies 89
to his bosom and pressed 48
to his bosom and shrieking 80
to his breast and covered 105
to his breast and pressed 40
to his breast and watched 44
to his buyer who resells 233
to his cabin and brought 84
to his cabin and started 42
to his cause than columbia 51
to his chair and dropped 129
to his chair and flopped 50
to his chair and lowered 44
to his chair and resumed 79
to his chair and settled 91
to his chair and slumped 99
to his chair and started 42
to his chair and watched 50
to his cheek and stroked 71
to his cheek and touched 72
to his chest and abdomen 282
to his chest and brought 66
to his chest and carried 66
to his chest and clasped 45
to his chest and coughed 51
to his chest and covered 75
to his chest and crossed 42
to his chest and hurried 44
to his chest and lowered 41
to his chest and pressed 158
to his chest and started 127
to his chest and stepped 58
to his chest and stomach 436
to his chest and stroked 163
to his chest and touched 40
to his chest and watched 89
to his chest and wrapped 252
to his civil war service 66
to his claim for damages 338
to his class and country 53
to his class and position 45
to his claws and gallows 56
to his corps and division 184
to his couch for several 45
to his court for decision 43
to his court for justice 97
to his crown and dignity 397
to his dealings with mankind 40
to his deeds and according 56
to his defeat and capture 75
to his dreams and desires 44
to his father and brethren 357
to his father and brothers 1345
to his father and brought 40
to his father and confess 126
to his father and country 41
to his father and devotion 58
to his father and embracing 96
to his father and finally 50
to his father and friends 318
to his father and himself 1252
to his father and loyalty 43
to his father and married 43
to his father and offered 125
to his father and pointed 52
to his father and sisters 369
to his father and started 69
to his father and touched 58
to his father for begetting 311
to his father for comfort 91
to his father for counsel 71
to his father for several 67
to his father for support 234
to his father his decision 44
to his father his defects 59
to his father his purpose 71
to his father that although 43
to his father was written 62
to his first and general 48
to his first and greatest 73
to his freaks and follies 82
to his glory and service 308
to his grace his majesty 71
to his grief and despair 44
to his heels and escaped 145
to his heels for shelter 58
to his heirs and assigns 10353
to his heirs who sustain 47
to his honor and dignity 62
to his honor and service 53
to his honor with dignity 62
to his hopes and desires 44
to his horse and brought 67
to his horse and carried 48
to his horse and charged 135
to his horse and climbed 119
to his horse and escaped 268
to his horse and galloping 64
to his horse and gallops 141
to his horse and grabbed 48
to his horse and hurried 57
to his horse and mounted 822
to his horse and pursued 66
to his horse and quickly 48
to his horse and removed 86
to his horse and spurred 46
to his horse and started 256
to his horse and stepped 79
to his horse and trotted 108
to his horse and vaulted 41
to his house and arranged 59
to his house and brought 324
to his house and carried 73
to his house and dressed 44
to his house and entered 69
to his house and fetched 60
to his house and grounds 155
to his house and invited 86
to his house and knocked 342
to his house and married 59
to his house and offered 409
to his house and ordered 189
to his house and partake 57
to his house and perform 45
to his house and receive 52
to his house and refused 62
to his house and related 42
to his house and searched 77
to his house and settled 50
to his house and started 90
to his house and watched 86
to his house for luncheon 86
to his house for parties 60
to his house for several 249
to his house for shelter 82
to his house was crooked 61
to his knees and brought 131
to his knees and brushed 80
to his knees and checked 41
to his knees and clasped 516
to his knees and covered 638
to his knees and cradled 125
to his knees and crawled 1330
to his knees and crossed 144
to his knees and doubled 62
to his knees and dragged 87
to his knees and dropped 133
to his knees and finally 104
to his knees and flipped 41
to his knees and fumbled 78
to his knees and gathered 186
to his knees and grabbed 353
to his knees and grasped 195
to his knees and gripped 72
to his knees and knocked 44
to his knees and lowered 156
to his knees and managed 43
to his knees and offered 118
to his knees and pitched 248
to his knees and pointed 99
to his knees and pounded 84
to his knees and pressed 373
to his knees and presses 43
to his knees and quickly 98
to his knees and removed 80
to his knees and retched 86
to his knees and scooped 188
to his knees and screamed 114
to his knees and searched 78
to his knees and shouted 107
to his knees and slipped 51
to his knees and slumped 74
to his knees and started 888
to his knees and studied 84
to his knees and toppled 125
to his knees and touched 245
to his knees and uttered 52
to his knees and vomited 321
to his knees and watched 114
to his knees and wrapped 156
to his large and liberal 61
to his learning and ability 186
to his learning and gravity 106
to his learning and ingenuity 78
to his learning and research 40
to his learning and talents 102
to his liver and kidneys 45
to his lodging nor mentioning 44
to his lords and masters 46
to his lords and related 53
to his loyal and faithful 64
to his lusts and desires 45
to his lusts and passions 51
to his mamma and sisters 71
to his meeting with francis 66
to his meeting with general 41
to his merit and ability 47
to his moral and material 40
to his mother and brethren 100
to his mother and brothers 822
to his mother and brought 48
to his mother and climbed 40
to his mother and cousins 49
to his mother and friends 415
to his mother and himself 341
to his mother and perhaps 49
to his mother and recited 139
to his mother and refused 53
to his mother and repeated 72
to his mother and several 65
to his mother and shouted 51
to his mother and sisters 4967
to his mother and started 73
to his mother and touched 51
to his mother and youngest 43
to his mother for comfort 361
to his mother for several 61
to his mother for support 200
to his mother for sympathy 119
to his mother that perhaps 87
to his mother that shocked 150
to his mother this following 62
to his mother was written 113
to his nation and country 149
to his needs and ability 77
to his needs and demands 136
to his needs and desires 1416
to his needs and talents 53
to his needs with devotion 73
to his niece and nephews 96
to his notes and briefly 47
to his offer and entered 48
to his order and control 44
to his paper for details 65
to his party and country 251
to his party and himself 59
to his peers and teachers 58
to his people and country 406
to his people and himself 139
to his people and ordered 41
