tea and other cash crops 48
the year into three equal 66
the year into three parts 162
the year into three terms 56
the year must have begun 48
the year paid even though 233
the year there were about 191
the year there were eight 60
the year there were fifty 49
the year there were forty 76
the year there were nearly 69
the year there were seven 66
the year there were signs 148
the year there were sixty 59
the year there were still 285
the year there were thirty 178
the year were made feasts 46
the year when many people 47
the year when most people 111
the year when there seems 41
the year when there would 60
the year will take place 95
the zip into some store 63
thing all over last night 43
thing but upon good reason 101
thing but what must belong 47
thing can only work where 45
thing for your great nation 60
thing had been done under 64
thing had been done which 94
thing had been said about 134
thing has been done about 52
thing has been done again 56
thing has been done since 57
thing has been done which 320
thing has been gone about 63
thing has been made large 178
thing has been said about 256
thing has been taking place 49
thing has ever been found 56
thing has ever been known 43
thing has just come loose 41
thing nor tree bearing fruit 51
thing she ever said about 54
thing she knew nothing about 46
thing that ever their minds 64
thing that ever took place 132
thing that must take place 101
thing that other poor people 48
thing that such work could 67
thing that will make people 89
thing that will take place 98
thing that young ever wrote 100
thing they have ever known 46
thing they like best about 48
thing they like most about 41
thing was very much wanting 43
thing was very well known 79
thing wet upon their fingers 46
thing with hurt warm breast 43
thing you ever heard about 54
thing you ever think about 49
thing you have been looking 65
thing you have done since 61
thing you have heard about 103
thing you have said since 58
thing you know nothing about 70
thing you like best about 91
thing you like least about 48
thing you like most about 85
thing you must know about 277
thing you must learn about 76
thing you must think about 79
thing you were saying about 42
thing you will find about 44
thing you will learn about 81
thy song must tears beget 98
thy two eyes like stars 639
thy way into thine house 694
thy way unto thine house 46
to act along these lines 345
to act along those lines 40
to act like other people 179
to act like wild beasts 63
to act like your father 45
to act like your mother 44
to act more like women 45
to act some time longer 87
to act upon other minds 41
to act upon such views 45
to act upon their world 73
to act upon these bills 45
to act upon these facts 49
to act upon these rules 40
to act upon those views 56
to act well their parts 88
to add even more value 172
to add more disk space 49
to add some more water 96
to aid these poor people 61
to aid these young people 44
to all four theme parks 50
to all health care staff 235
to all hope from human 45
to all other body cells 45
to all other body parts 48
to all other cell types 79
to all other joys which 150
to all other laws which 41
to all other life forms 531
to all other living forms 47
to all other road users 83
to all other young women 49
to all peace loving people 44
to all save those whose 44
to all their evil deeds 72
to all their young people 42
to all these fine people 47
to all these good people 168
to all these nice people 40
to all these other people 215
to all these poor people 88
to all these were added 95
to all these young people 128
to all those acts which 63
to all those areas which 56
to all those arts which 56
to all those born within 48
to all those ends which 64
to all those from whose 45
to all those good people 120
to all those ideas which 43
to all those into whose 50
to all those kind people 53
to all those laws which 125
to all those living under 66
to all those living within 162
to all those many people 62
to all those means which 79
to all those other facts 50
to all those other people 247
to all those other women 80
to all those poor people 97
to all those young people 129
to all three rock types 137
to all your body cells 51
to and fall from power 95
to and from areas where 58
to and from away games 49
to and from body cells 177
to and from disk files 257
to and from drying rocks 69
to and from just about 56
to and from many parts 62
to and from most major 69
to and from most parts 60
to and from other banks 273
to and from other cells 61
to and from other forms 75
to and from other funds 48
to and from other nodes 69
to and from other parts 579
to and from other people 129
to and from other ports 105
to and from other sites 82
to and from other towns 52
to and from other types 84
to and from other units 58
to and from other users 137
to and from port sudan 62
to and from south wales 96
to and from such place 167
to and from such ports 70
to and from such working 232
to and from their bases 191
to and from their boats 79
to and from their camps 82
to and from their cells 130
to and from their daily 507
to and from their farms 183
to and from their feeding 1282
to and from their fishing 189
to and from their grazing 74
to and from their hives 53
to and from their homes 2811
to and from their hotel 48
to and from their house 64
to and from their hunting 206
to and from their labor 123
to and from their local 50
to and from their mills 41
to and from their nesting 364
to and from their nests 562
to and from their place 924
to and from their ports 87
to and from their posts 289
to and from their rooms 215
to and from their ships 119
to and from their shops 56
to and from their tasks 62
to and from their trials 56
to and from their usual 41
to and from their working 239
to and from these cells 53
to and from these ports 184
to and from these sites 79
to and from these towns 52
to and from these units 49
to and from these world 55
to and from those parts 105
to and from those ports 82
to and from warm springs 49
to and from west point 41
to and from work after 59
to and from work alone 80
to and from work could 88
to and from work daily 564
to and from work every 1394
to and from work might 46
to and from work rather 61
to and from work sites 216
to and from work takes 49
to and from work under 105
to and from work until 67
to and from work where 49
to and from work which 82
to and from work while 92
to and from work would 150
to and from your brain 282
to and from your hotel 664
to and from your house 135
to and from your local 70
to and from your place 154
to and learn from others 212
to and learn from women 46
to and learn more about 125
to and made part hereof 55
to and reading from files 70
to any case coming within 45
to any debt upon which 53
to any great depth below 86
to any harm from which 182
to any health care setting 48
to any lady save queen 41
to any living soul about 65
to any living soul until 40
to any mask work first 95
to any more talk about 104
to any other arab state 53
to any other body which 59
to any other case where 72
to any other city which 40
to any other fact which 63
to any other five within 130
to any other great people 58
to any other great power 94
to any other high court 1185
to any other land which 49
to any other living human 84
to any other means which 61
to any other name which 61
to any other part thereof 241
to any other part until 41
to any other part which 52
to any other plan which 72
to any other port which 74
to any other port within 87
to any other race under 131
to any other ship which 103
to any other single agent 45
to any other single cause 1530
to any other single force 108
to any other single group 90
to any other single human 46
to any other single issue 64
to any other single nation 80
to any other single power 77
to any other single topic 113
to any other such court 243
to any other such state 185
to any other theory which 57
to any other third party 323
to any other time period 47
to any other work which 53
to any other young people 45
to any other young woman 227
to any port from which 62
to any rule made under 58
to any side upon which 142
to any single work which 40
to any such bank shall 112
to any such bill which 74
to any such high court 296
to any such third party 57
to any trial only drove 97
to any work coming within 67
to ask from their looks 84
to ask help from others 119
to ask once more about 41
to ask some very basic 149
to ask upon what terms 239
to ask what else could 76
to ask what else might 46
to ask what meaning words 49
to ask what more could 66
to ask what other people 43
to ask what their party 67
to ask what these people 140
to ask what these units 47
to ask what those words 60
to ask your wife about 51
to beam their holy light 92
to bear rule over others 62
to bear rule over souls 46
to bear such good fruit 58
to bear such rich fruit 98
to bear sway over every 61
to bear their fair share 909
to bear their full fruit 83
to bear their full share 494
to bear their just share 166
to bear upon their cases 46
to bear upon their daily 50
to bear upon their hearts 132
to bear upon their lives 124
to bear upon their minds 167
to bear upon these facts 67
to bear upon these people 66
to bear upon those whose 63
to bear upon young people 48
to bear upon your daily 51
to beat down those walls 60
to beat some time after 48
to beat upon your naked 41
to bed early last night 1424
to bed late last night 349
to bed only when tired 98
to bed some time after 91
to bed very late after 50
to bed very soon after 150
to bed well last night 96
to beg from other people 42
to beg from these swine 45
to beg their bread about 48
to being like other people 66
to bet your life savings 41
to bid these poor irish 197
to bow down their knees 59
to bow down their minds 175
to bow their heads beneath 96
to bow their heads under 155
to bow their heads while 153
to bring along some extra 50
to bring along some water 92
to bring along their wives 127
to bring away some fresh 121
to bring back from italy 70
to bring back from paris 163
to bring back from thence 55
to bring back good times 69
to bring back into focus 336
to bring back into poetry 125
to bring back into power 44
to bring back into print 223
to bring back many sweet 52
to bring back some fresh 55
to bring back some money 55
to bring back some order 66
to bring back some sense 42
to bring back some small 41
to bring back some water 87
to bring back their money 40
to bring back their reason 66
to bring back their wives 91
to bring back those times 86
to bring back those whose 85
to bring back your party 166
to bring down birth rates 200
to bring down from heaven 245
to bring down high blood 167
to bring down their costs 107
to bring down their earnings 46
to bring down their price 71
to bring down their pride 82
to bring down their sheep 70
to bring down unit costs 112
to bring down your blood 83
to bring down your fever 41
to bring even more people 49
to bring fire from heaven 175
to bring forth from within 125
to bring forth good fruit 828
to bring forth good works 248
to bring forth more fruit 286
to bring forth much fruit 823
to bring forth rich fruit 59
to bring forth seed after 42
to bring forth some fruit 68
to bring forth some water 51
to bring forth such fruit 72
to bring forth such works 58
to bring forth their fruit 72
to bring forth their strong 55
to bring from their homes 56
to bring health care costs 137
to bring home more money 152
to bring home rich pearls 117
to bring home some money 124
to bring home their trade 56
to bring into clear focus 660
to bring into clear light 498
to bring into full focus 42
to bring into full light 243
to bring into play again 64
to bring into play every 120
to bring into port every 42
to bring into their grasp 88
to bring into their hands 52
to bring into their homes 137
to bring into their lives 285
to bring into their ports 42
to bring into their ranks 56
to bring many more people 42
to bring more areas under 179
to bring more land under 1681
to bring more young people 94
to bring once more under 90
to bring over from russia 60
to bring over their wives 179
to bring some cold water 48
to bring some warm water 49
to bring such land under 147
to bring such suit within 355
to bring suit even though 46
to bring their bathing suits 69
to bring their case under 44
to bring their case within 135
to bring their ends about 52
to bring their full force 42
to bring their heads alone 55
to bring their land under 90
to bring these also under 45
to bring these areas under 120
to bring these ends about 48
to bring these into focus 44
to bring these last truths 47
to bring these poor people 66
to bring these wild people 44
to bring these young people 121
to bring upon their stage 58
to bring your base money 50
to bring your gray hairs 125
to buy arms from russia 46
to buy back their lands 91
to buy back their stock 159
to buy corn from egypt 79
to buy cuba from spain 553
to buy food from local 65
to buy four more books 72
to buy from other firms 54
to buy from other people 49
to buy from your local 43
to buy into your vision 89
to buy land upon which 47
to buy only from firms 58
to buy only those goods 66
to buy only those items 44
to buy some land which 44
to buy some more books 56
to buy some more stock 60
to buy some time until 125
to buy some time while 104
to buy their dream house 99
to buy time during which 84
to buy what other people 80
to buy your dream house 81
to cry when left alone 47
to cry your lost sheep 54
to cut away their boats 49
to cut away their masts 96
to cut back arms sales 45
to cut back their hours 132
to cut back their lending 64
to cut back your hours 53
to cut down many trees 111
to cut down more trees 270
to cut down pine trees 91
to cut down some small 45
to cut down some trees 723
to cut down such trees 237
to cut down their costs 87
to cut down their daily 42
to cut down their fruit 71
to cut down their hours 54
to cut down their smoking 47
to cut down their staff 41
to cut down their trees 231
to cut down their wages 116
to cut down their woods 96
to cut down their working 100
to cut down these trees 215
to cut down those trees 147
to cut down time spent 42
to cut down young trees 84
to cut food into small 98
to cut health care costs 872
to cut like fine steel 64
to cut their hair close 281
to cut their hair short 1825
to cut their hair until 87
to cut their trip short 210
to cut their work force 46
to cut your asking price 43
to cut your hair quite 84
to cut your hair short 103
to cut your trip short 251
to deal some heavy blows 40
to deal such heavy blows 54
to death during their first 40
to death early next morning 40
to death four years later 52
to death have been found 43
to death like wild beasts 74
to death over slow fires 195
to death some time after 45
to death some years later 78
to death three days later 47
to death three years later 65
to die during their first 176
to die five days later 44
to die five years later 125
to die four years later 230
to die like other people 57
to die many years later 47
to die nine years later 61
to die some years later 46
to die three days later 96
to die three years later 259
to die upon your pikes 83
to die very soon after 89
to die when their lives 56
to dig into their savings 57
to dip into their savings 213
to dip into their works 60
to dip into your savings 127
to dye their hair black 123
to dye their hair blond 57
to dye their hair green 58
to dye your hair black 40
to each acre gave anything 50
to each other during class 144
to each other during times 52
to each other during working 44
to each other even after 178
to each other even though 2237
to each other even while 80
to each other ever after 52
to each other ever again 82
to each other ever since 599
to each other four times 61
to each other from books 54
to each other from either 190
to each other from every 89
to each other from house 54
to each other from which 83
to each other from within 97
to each other into which 50
to each other just about 46
to each other last night 202
to each other like birds 48
to each other like books 78
to each other like ducks 61
to each other like human 120
to each other like light 185
to each other like links 46
to each other like never 43
to each other like people 114
to each other many times 301
to each other more about 55
to each other more easily 222
to each other more fully 107
to each other more often 320
to each other once again 268
to each other only about 173
to each other only after 84
to each other only under 61
to each other only within 56
to each other over large 50
to each other over lunch 54
to each other over phone 65
to each other soon after 57
to each other talk about 78
to each other their deeds 76
to each other their dreams 76
to each other their hands 50
to each other their hopes 81
to each other their lives 489
to each other their plans 43
to each other their vices 124
to each other their views 86
to each other there would 110
to each other three times 201
to each other took place 49
to each other very nearly 121
to each other very often 213
to each other were about 46
to each other were found 43
to each other were often 93
to each other were still 63
to each other when about 69
to each other when alone 75
to each other when anything 43
to each other when apart 55
to each other when either 52
to each other when meeting 111
to each other when passing 57
to each other when speaking 54
to each other when talking 109
to each other when working 50
to each other will appear 108
to each other will cause 47
to each other will change 65
to each other will never 125
to earn back your trust 52
to earn even more money 194
to earn much more money 169
to earn some good money 57
to earn some more money 340
to earn their bread under 76
to earn their bread would 41
to earn their fair share 71
to earn their living after 85
to earn their living under 140
to earn their living while 147
to earn their living within 60
to earn very high wages 62
to earn very much money 55
to earth will rise again 1670
to ease their fears about 43
to ease their life within 45
to ease your mind about 82
to end their days under 51
to end their days where 50
to end their days within 43
to fear from free trade 89
to fear from other people 63
to fear from their power 50
to fear from these people 194
to fear from wild beasts 89
to fear lest there would 58
to fear were those which 77
to fit into other people 85
to fit into their lives 158
to fit into their mouths 46
to fit into their place 70
to fit into their plans 59
to fit into their social 111
to fit into their world 255
to fit into these slots 42
to fit into your daily 64
to fit into your plans 43
to fit into your world 77
to fit upon these bolts 44
to fit very well within 41
to fix upon some place 132
to fix upon some point 236
to fix upon their minds 97
to fling away their lives 184
to fly away from danger 66
to fly away like birds 44
to fly deep into enemy 86
to fly down from heaven 52
to fly from their bases 88
to fly from their homes 480
to fly into their mouths 46
to fly when spring gives 41
to fly will have moved 51
to for help when danger 53
to for some time after 59
to get along more easily 110
to get among some trees 47
to get angry when people 61
to get away ever since 44
to get away from anything 426
to get away from billy 45
to get away from black 131
to get away from books 106
to get away from cairo 75
to get away from china 127
to get away from class 113
to get away from court 73
to get away from crime 215
to get away from daddy 155
to get away from daily 319
to get away from danger 399
to get away from david 89
to get away from delhi 46
to get away from drugs 236
to get away from egypt 67
to get away from either 106
to get away from every 330
to get away from facts 52
to get away from farming 136
to get away from father 99
to get away from feeling 220
to get away from fixed 43
to get away from flies 105
to get away from folks 96
to get away from frank 59
to get away from george 95
to get away from grand 43
to get away from harry 40
to get away from hated 122
to get away from hence 66
to get away from henry 77
to get away from human 318
to get away from italy 60
to get away from james 64
to get away from japan 89
to get away from large 59
to get away from legal 41
to get away from local 62
to get away from logan 42
to get away from looking 58
to get away from meeting 42
to get away from mother 397
to get away from mount 48
to get away from music 329
to get away from nancy 53
to get away from noise 139
to get away from noisy 48
to get away from others 265
to get away from paris 1961
to get away from people 3348
to get away from peter 92
to get away from playing 41
to get away from racial 62
to get away from rigid 125
to get away from rules 42
to get away from russia 154
to get away from sarah 52
to get away from small 145
to get away from social 104
to get away from spain 83
to get away from steve 40
to get away from stone 50
to get away from talking 136
to get away from teaching 214
to get away from texas 100
to get away from thinking 339
to get away from tokyo 64
to get away from towns 72
to get away from uncle 76
to get away from under 513
to get away from urban 174
to get away from where 815
to get away from which 57
to get away from white 103
to get away from women 368
to get away from words 156
to get away from working 100
to get away from writing 121
to get away last night 52
to get away more easily 89
to get away more often 79
to get away next morning 98
to get away soon after 91
to get away their lands 58
to get away till after 68
to get back among people 49
to get back among trees 41
to get back down again 133
to get back ever since 77
to get back from lunch 97
to get back from where 69
to get back here after 52
to get back here again 186
to get back here right 224
to get back here where 42
to get back home after 289
to get back home again 851
to get back home alive 73
to get back home right 98
to get back home where 189
to get back into action 1890
to get back into class 54
to get back into court 183
to get back into farming 98
to get back into favor 134
to get back into focus 92
to get back into heaven 42
to get back into music 91
to get back into place 106
to get back into playing 101
to get back into power 1794
to get back into running 50
to get back into russia 49
to get back into shape 1932
to get back into space 89
to get back into teaching 368
to get back into touch 131
to get back into working 53
to get back into writing 123
to get back last night 47
to get back more money 45
to get back some money 48
to get back their bloom 58
to get back their homes 41
to get back their lands 188
to get back their money 728
to get back there after 41
to get back there again 321
to get back there right 46
to get back your money 101
to get born over again 78
to get clear ideas about 84
to get cold feet about 227
to get done what needs 205
to get down here right 347
to get down their filthy 124
to get down there right 321
to get down there where 50
to get down those steps 47
to get down upon paper 71
to get early into action 48
to get even more money 303
to get even more power 49
to get even more upset 67
to get food when hungry 61
to get free from class 52
to get from other people 409
to get from their homes 232
to get from their wives 43
to get from these people 72
to get from your hotel 44
to get from your house 189
to get good jobs after 70
to get help from either 43
to get help from local 66
to get help from others 689
to get help from people 154
to get help from social 43
to get here from where 46
to get here last night 104
to get home early today 46
to get home even though 42
to get home ever since 42
to get home last night 92
to get home more often 67
to get home soon after 47
to get ideas from others 67
to get into areas where 59
to get into clear water 49
to get into debt again 103
to get into deep water 804
to get into full action 76
to get into full working 45
to get into good shape 117
to get into good working 55
to get into good writing 81
to get into great shape 53
to get into just about 49
to get into north inlet 121
to get into open water 91
to get into other hands 61
to get into other lines 49
to get into other people 358
to get into some action 42
to get into some place 142
to get into some quiet 40
to get into some small 66
to get into their boats 424
to get into their canoes 83
to get into their first 92
to get into their hands 1410
to get into their hearts 70
to get into their holes 57
to get into their homes 129
to get into their house 149
to get into their inner 45
to get into their lives 74
to get into their minds 215
to get into their pants 96
to get into their parts 46
to get into their power 295
to get into their right 48
to get into their roles 84
to get into their rooms 112
to get into their world 113
to get into these kinds 49
to get into those files 43
to get into very close 42
to get into west point 411
to get into your blood 99
to get into your brain 59
to get into your files 44
to get into your first 51
to get into your hands 140
to get into your house 1201
to get into your pants 721
to get into your place 75
to get into your world 45
to get jobs more easily 40
to get many more people 42
to get many other kinds 95
to get meaning from print 148
to get meaning from words 57
to get milk from mules 52
to get more data about 69
to get more ideas about 75
to get more info about 43
to get more land under 57
to get more living space 88
to get more young people 182
to get much more money 165
to get over here quick 54
to get over here right 641
to get over their first 106
to get over their grief 90
to get over their sense 41
to get over their shock 79
to get over there right 568
to get over those walls 64
to get over your grief 61
to get rich from writing 92
to get rich must spend 54
to get sick less often 59
to get sick more often 222
to get some bill headed 142
to get some clear notion 57
to get some clue about 48
to get some cold water 179
to get some cool water 95
to get some data about 55
to get some data which 139
to get some good press 66
to get some good shots 247
to get some good sleep 74
to get some good sport 128
to get some good stuff 67
to get some good water 45
to get some great shots 73
to get some holy water 68
to get some home cooking 40
to get some ideas about 764
to get some more books 51
to get some more facts 51
to get some more fresh 47
to get some more money 899
to get some more people 84
to get some more shots 45
to get some more sleep 1863
to get some more stuff 76
to get some more water 240
to get some news about 222
to get some other people 125
to get some other place 58
to get some ready money 98
to get some rest after 351
to get some rest first 146
to get some rest since 53
to get some rest until 55
to get some rest while 292
to get some time alone 635
to get some warm water 109
to get some word about 53
to get their breath again 50
to get their cars fixed 55
to get their fair share 1194
to get their feet under 144
to get their full share 205
to get their full value 72
to get their heads above 298
to get their heads blown 104
to get their heads round 177
to get their heads under 71
to get their heart rates 48
to get their ideas about 224
to get their legs under 70
to get their sums right 52
to get their teeth fixed 137
to get their timing right 44
to get their work shown 60
to get there even though 49
to get there from where 272
to get there till after 69
to get these young people 142
to get upon their backs 63
to get upon their knees 49
to get very angry about 75
to get very clear about 108
to get very high marks 48
to get very much worse 138
to get what other people 54
to get work done under 52
to get work done while 84
to get work done within 55
to get wrong ideas about 48
to get your best score 134
to get your fair share 272
to get your feet dirty 44
to get your feet under 107
to get your hair fixed 40
to get your heart pumping 315
to get your heart right 125
to get your ideas about 138
to get your ideas flowing 81
to get your legs under 170
to get your life right 60
to get your life under 71
to get your mind right 200
to get your mind thinking 49
to get your mind working 153
to get your name known 161
to get your teeth fixed 132
to get your timing right 243
to god from their hearts 54
to god from your hearts 85
to god must come first 53
to god only knew where 175
to going back there under 41
to had your jaws boxed 70
to hang back from anything 46
to hang down their backs 106
to hang onto their money 60
to hang onto their power 42
to hang these idle people 61
to heap into their hands 51
to hear folk talk about 64
to hear from home again 111
to hear from lord derby 41
to hear from many people 61
to hear from other people 233
to hear from some people 41
to hear from their leader 51
to hear from their loved 54
to hear from their mouths 47
to hear from their peers 50
to hear from these people 83
to hear from those people 56
to hear from those whose 54
to hear from young people 55
to hear from your father 345
to hear from your mother 461
to hear good news about 264
to hear john knox preach 49
to hear more good books 47
to hear more news about 48
to hear much more about 547
to hear much said about 62
to hear much talk about 82
to hear news from heaven 77
to hear news from spain 71
to hear nothing more about 651
to hear only those cases 193
to hear some fine music 148
to hear some good music 412
to hear some home truths 66
to hear some live music 142
to hear some more about 589
to hear some more music 60
to hear some news about 161
to hear some other voice 44
to hear such good tidings 52
to hear such good words 51
to hear such kind words 74
to hear such talk about 46
to hear their ideas about 72
to hear their last words 41
to hear these great names 59
to hear these last words 118
to hear these poor people 48
to hear these very words 58
to hear those last words 57
to hear those same words 102
to hear those songs again 48
to hear those three words 58
to hear those very words 135
to hear very high tones 47
to hear very much about 83
to hear what cato would 58
to hear what miss stacy 62
to hear what other people 923
to hear what some people 44
to hear what their father 105
to hear what their leader 57
to hear what these people 151
to hear what took place 180
to hear what young people 49
to hear what your father 104
to hear what your mother 165
to hear what your plans 67
to hear what your views 66
to hear your ideas about 184
to hear your last words 59
to hear your life story 118
to hear your name again 65
to hear your news about 56
to hear your tune again 62
to her back even under 55
to her dining room table 81
to her during their brief 47
to her during their first 50
to her during these months 46
to her during those first 50
to her during those weeks 46
to her eyes once again 78
to her face once again 44
to her fair skin might 89
to her fall from grace 59
to her feet from where 115
to her feet once again 127
to her fond talk about 76
to her from other towns 40
to her from their first 89
to her hair paid dower 40
to her have been found 80
to her home last night 50
to her home many times 43
to her home town after 68
to her home town where 64
to her just last night 50
to her lady last night 72
to her late last night 52
to her lips once again 61
to her many years later 117
to her many years since 65
to her more from habit 49
to her only last night 56
to her only once since 43
to her room ever since 80
to her room last night 688
to her room soon after 158
to her side were miles 63
to her some more about 60
to her some time after 75
to her some time later 78
to her some time since 110
to her some years later 42
to her three days after 55
to her three days later 80
to her three years later 47
to her very great grief 75
to her very soon after 63
to her what other people 49
to him along these lines 127
to him along those lines 56
to him best worth while 52
to him during such period 117
to him during their brief 49
to him during their first 68
to him during their meeting 53
to him during these months 61
to him during those first 66
to him during those hours 56
to him during those months 69
to him early next morning 56
to him five years later 86
to him four days after 43
to him four days later 69
to him four years later 133
to him from many lands 45
to him from many parts 109
to him from other parts 139
to him from other people 89
to him from some known 115
to him from their first 97
to him from those which 49
to him from those whose 58
to him from what place 254
to him from whom alone 324
to him from whom comes 74
to him from whom every 60
to him have been found 218
to him have been taken 50
to him just last night 48
to him last week about 49
to him late last night 75
to him laws more rigid 56
to him like iron filings 87
to him many years after 187
to him many years later 436
to him more worth while 110
to him nine years later 45
to him once more about 72
to him only last night 62
to him only much later 43
to him only once since 40
to him only three times 45
to him some days later 73
to him some more about 97
to him some time after 318
to him some time later 179
to him some time since 123
to him some years after 161
to him some years later 320
to him some years since 124
to him there were still 89
to him these very words 48
to him three days after 85
to him three days later 185
to him three years later 195
to him till next morning 47
to him unto whom night 59
to him upon their knees 43
to him very much about 48
to him very soon after 241
to him were these rather 66
to him were those which 65
to him what other people 55
to him what took place 57
to him what true poetry 127
to him when other people 47
to him when time would 107
to his ally from whose 66
to his arms will carry 43
to his aunt mary moody 47
to his coming back again 136
to his dark good looks 110
to his dining room table 61
to his ever making anything 72
to his eyes once again 45
to his fair young mother 42
to his fall from favor 63
to his fall from grace 275
to his fall from power 493
to his fate till morning 52
to his feet from where 273
to his feet once again 335
to his great gold watch 49
to his having been given 76
to his having been taken 131
to his having been thrown 40
to his having been willing 50
to his having heard felix 45
to his heart ever since 96
to his home city after 40
to his home four times 73
to his home last night 97
to his home many times 61
to his home soon after 78
to his home three times 43
to his home town after 358
to his home town where 221
to his leading ideas about 51
to his left hand which 47
to his left hand while 114
to his left side where 44
to his lips once again 111
to his living room where 48
to his lord best known 157
to his mind what water 56
to his mind when writing 44
to his most holy mother 123
to his name ever since 53
to his room ever since 64
to his room last night 233
to his room soon after 161
to his room three times 59
to his side once again 67
to his step many times 134
to his taking much drink 123
to his very last works 69
to his wife even after 42
to his wife even though 131
to his wife ever since 43
to his wife from paris 372
to his wife from which 56
to his wife here below 42
to his wife just after 100
to his wife last night 60
to his wife next morning 58
to his wife soon after 274
to his wife talk about 42
to his wife three times 95
to his work ever since 40
to his work next morning 71
to his young wife about 46
to hit some golf balls 81
to hit those three weeks 41
to hit upon some method 102
to hit upon three lucky 52
to hiv have been found 47
to how many more people 193
to how many other people 80
to how much disk space 52
to how much more money 53
to how much time would 84
to how their vote shall 57
to how your body feels 364
to how your body reacts 57
to its coming into force 552
to its ever taking place 44
to its fall from grace 51
to its fall from power 45
to its full face value 85
to its full length while 44
to its full size again 42
to its having been based 43
to its having been blown 61
to its having been built 268
to its having been first 131
to its having been found 106
to its having been given 113
to its having been taken 152
to its last hiding place 61
to its very high melting 81
to jot down ideas about 58
to jot down some facts 46
to jot down some notes 973
to jot down their names 53
to jot down these notes 109
to jot down your notes 68
to law over your shirt 54
to lay bare their hearts 57
to lay bare their souls 91
to lay down arms after 71
to lay down arms under 77
to lay down arms until 819
to lay down clear lines 45
to lay down clear rules 167
to lay down firm rules 124
to lay down laws about 97
to lay down laws which 80
to lay down other rules 62
to lay down some basic 212
to lay down some broad 70
to lay down some first 85
to lay down some fixed 89
to lay down some plain 85
to lay down some rules 1288
to lay down such rules 675
to lay down their arras 54
to lay down their bones 45
to lay down their books 46
to lay down their cards 55
to lay down their lives 22435
to lay down their loads 378
to lay down their money 84
to lay down their packs 106
to lay down their picks 56
to lay down their power 130
to lay down their right 46
to lay down their spears 111
to lay down their tools 937
to lay down these rules 134
to lay down those rules 125
to lay down three rules 58
to lay down what rules 225
to lay down what shall 48
to lay down what would 63
to lay down your coach 56
to lay down your lives 668
to lay down your sword 44
to lay eggs from which 63
to lay hold upon anything 55
to lay hold upon every 50
to lay open other lands 60
to lay open their minds 68
to lay their arms aside 53
to lay their eggs about 76
to lay their eggs under 115
to lay their eggs where 133
to lay their eggs which 55
to lay their eggs within 68
to lay upon their wives 55
to lay upon these chief 44
to lay upon your hearts 54
to lay your ship close 132
to lead away from rather 62
to leap from their court 264
to leap into their faces 101
to leap like living flame 99
to let come what would 50
to let down their guard 2651
to let down your guard 1323
to let drop some words 56
to let fall some words 74
to let fall their leaves 80
to let fall those words 247
to let into their weird 44
to let nothing pass which 65
to let their eyes flash 50
to let their eyes stray 45
to let these angry people 43
to let these early works 42
to let these poor people 43
to let these young people 95
to let what other people 63
to let your body relax 73
to let your eyes close 62
to let your legs dangle 52
to let your mind drift 117
to let your mind dwell 401
to let your mind relax 46
to lie back down again 119
to lie down just where 74
to lie down more often 40
to lie down three times 58
to lie down when tired 42
to lie face down while 47
to lie flat down again 47
to lie over their rocky 44
to lie there till morning 66
to lie upon their backs 90
to man have been found 59
to mean what most people 75
to men over their wives 95
to new york city about 325
to new york city after 1870
to new york city again 152
to new york city alone 852
to new york city banks 99
to new york city began 47
to new york city board 62
to new york city could 74
to new york city daily 96
to new york city either 42
to new york city every 281
to new york city first 64
to new york city later 87
to new york city looking 61
to new york city mayor 226
to new york city might 60
to new york city often 44
to new york city rather 48
to new york city right 154
to new york city seeking 74
to new york city since 150
to new york city today 70
to new york city twice 83
to new york city under 280
to new york city until 147
to new york city where 6860
to new york city which 195
to new york city while 224
to new york city within 87
to new york city would 385
to new york during which 75
to new york during world 181
to new york even though 80
to new york ever since 66
to new york four months 53
to new york four times 67
to new york from china 73
to new york from every 58
to new york from georgia 95
to new york from israel 41
to new york from italy 105
to new york from japan 42
to new york from maine 60
to new york from paris 679
to new york from russia 149
to new york from small 43
to new york from spain 62
to new york from texas 407
to new york from where 108
to new york from which 50
to new york just after 134
to new york last evening 51
to new york last night 623
to new york many times 135
to new york more often 104
to new york next morning 111
to new york once again 101
to new york once every 41
to new york only after 92
to new york some months 89
to new york some weeks 41
to new york soon after 543
to new york three months 105
to new york three times 206
to new york three weeks 97
to new york took about 83
to new york took place 133
to new york very often 253
to new york were often 46
to nor take away anything 232
to not even think about 264
to not feel good about 52
to not just talk about 62
to not only keep track 46
to not only know about 48
to not only learn about 356
to not only make sense 62
to not only talk about 235
to not only think about 138
to now have been based 118
to one half hour after 55
to one hard disk drive 48
to one living five miles 49
to one side during braking 333
to one side from where 46
to one side those cases 44
to one side when braking 172
to one side when looking 64
to one side when opening 41
to one side when walking 189
to one side will cause 87
to one such sale within 95
to one your liking never 241
to our camp from every 47
to our camp last night 127
to our cost when anything 51
to our dining room table 43
to our feast five whole 221
to our free soil water 80
to our good liking ceased 41
to our holy faith rather 66
to our holy work again 65
to our home many times 47
to our most holy father 195
to our said late father 42
to our seats like boors 53
to our very great grief 75
to pay back bank loans 69
to pay back four times 72
to pay back some money 227
to pay back such loans 66
to pay back their debts 878
to pay back their loans 1308
to pay back these debts 123
to pay back these loans 226
