tea and cake were served 116
to dig deep into myself 50
to dig down deep enough 64
to dig down deep inside 61
to dig even more deeply 66
to dig into your pocket 95
to dig much more deeply 50
to dig very deep before 41
to dip into your pocket 56
to don their best clothes 42
to dry away from direct 100
to dye their hair blonde 54
to dye their hair yellow 120
to each item were scored 48
to each other during dinner 68
to each other during periods 58
to each other even before 143
to each other from across 201
to each other from behind 120
to each other from inside 43
to each other from memory 44
to each other from remote 61
to each other from various 42
to each other from window 87
to each other have already 52
to each other have become 104
to each other have changed 68
to each other just before 178
to each other like brazen 146
to each other like brother 60
to each other like drowning 64
to each other like ghosts 53
to each other like little 57
to each other like lovers 125
to each other like siamese 181
to each other more clearly 81
to each other more firmly 63
to each other more freely 130
to each other more openly 86
to each other more readily 74
to each other much better 149
to each other must always 111
to each other must remain 50
to each other only through 1719
to each other over coffee 42
to each other over dinner 81
to each other single person 56
to each other some simple 43
to each other their common 99
to each other their desire 56
to each other their feelings 141
to each other their inmost 40
to each other their little 78
to each other their mutual 501
to each other their secret 170
to each other their sexual 41
to each other their unholy 137
to each other their various 104
to each other upon solemn 87
to each other very little 86
to each other well enough 61
to each other were always 66
to each other when needed 68
to each other when paired 69
to each other when placed 75
to each other when united 41
to each other when viewed 193
to each other will adjust 184
to each other will always 68
to each other will become 132
to each other will depend 99
to each other will differ 93
to each other will remain 140
to each other will result 53
to each other will vanish 45
to each other years before 89
to earn some cash income 62
to earn some much needed 147
to earn their bread through 60
to earn their bread without 50
to earn their high school 123
to earn their keep through 51
to earn their living abroad 57
to earn their living through 491
to earn their living without 180
to earn your keep around 46
to end their love affair 42
to fear from other nations 102
to fear from their armies 42
to fear from their fellow 150
to fear what will happen 57
to fit into main memory 209
to fit into their existing 40
to fit into their family 53
to fit into their places 189
to fit into their proper 174
to fit into their scheme 142
to fit into their system 63
to fit into your budget 42
to fit into your family 46
to fit into your pocket 130
to fit into your scheme 49
to fix also their special 52
to fix upon some special 40
to fix upon some system 48
to fling their arms around 42
to fly from their houses 127
to fly from their native 523
to fly from your native 194
to fly over into france 41
to fly solo from england 235
to fly solo from hawaii 114
to fly solo from london 48
to get along fine without 138
to get along here without 47
to get along much better 670
to get along very nicely 245
to get along well enough 1746
to get along well without 138
to get angry when someone 98
to get away fast enough 252
to get away from adults 53
to get away from africa 64
to get away from another 136
to get away from anyone 125
to get away from berlin 409
to get away from blacks 72
to get away from boston 209
to get away from campus 163
to get away from chance 42
to get away from church 92
to get away from cities 200
to get away from crowds 384
to get away from direct 79
to get away from dublin 65
to get away from england 714
to get away from english 129
to get away from europe 280
to get away from family 708
to get away from fighting 44
to get away from formal 75
to get away from france 205
to get away from german 54
to get away from gloomy 46
to get away from hitler 74
to get away from itself 169
to get away from ladies 52
to get away from lisbon 67
to get away from little 102
to get away from london 3350
to get away from madame 66
to get away from madrid 68
to get away from maggie 51
to get away from matter 57
to get away from michael 67
to get away from modern 62
to get away from moscow 142
to get away from myself 961
to get away from nature 140
to get away from normal 44
to get away from notions 41
to get away from office 164
to get away from oxford 107
to get away from painting 89
to get away from phones 41
to get away from places 85
to get away from poland 44
to get away from police 61
to get away from prison 52
to get away from public 66
to get away from purely 76
to get away from realism 48
to get away from reality 391
to get away from robert 55
to get away from school 1821
to get away from simple 50
to get away from simply 40
to get away from someone 561
to get away from something 1761
to get away from speech 72
to get away from stress 191
to get away from studying 50
to get away from sydney 49
to get away from venice 62
to get away from vienna 175
to get away from whoever 91
to get away from winter 48
to get away just before 81
to get back down before 50
to get back from england 40
to get back from europe 40
to get back from school 82
to get back here before 269
to get back home before 706
to get back home safely 105
to get back home without 138
to get back into active 163
to get back into another 78
to get back into battle 113
to get back into church 127
to get back into coaching 135
to get back into combat 123
to get back into england 74
to get back into fighting 90
to get back into france 97
to get back into myself 41
to get back into normal 144
to get back into office 373
to get back into prison 68
to get back into proper 51
to get back into public 117
to get back into school 1032
to get back into something 67
to get back into stocks 44
to get back into therapy 55
to get back into training 184
to get back their cattle 42
to get back their former 106
to get back their rights 59
to get back their strength 75
to get back there before 135
to get back what belongs 80
to get back your moneys 49
to get back your strength 115
to get clear away before 171
to get clear away without 40
to get cold clear through 48
to get data from another 49
to get done what needed 67
to get down deep enough 49
to get down here before 108
to get down into coarse 40
to get down there before 204
to get down there without 56
to get down those stairs 107
to get even more deeply 63
to get even more exciting 45
to get even more mileage 44
to get even more serious 86
to get from their houses 42
to get from your school 45
to get help from abroad 106
to get help from another 186
to get help from anyone 127
to get help from england 71
to get help from family 77
to get help from france 112
to get help from someone 492
to get help from various 52
to get help when needed 176
to get high test scores 42
to get home early enough 111
to get home from church 79
to get home from school 2000
to get into camp before 112
to get into clean clothes 51
to get into deep waters 64
to get into film school 119
to get into fist fights 120
to get into full stride 64
to get into good habits 82
to get into grad school 117
to get into great detail 49
to get into high school 336
to get into holy orders 48
to get into more detail 126
to get into more direct 53
to get into more fights 57
to get into more serious 77
to get into much detail 46
to get into other fields 55
to get into port before 51
to get into some branch 78
to get into some clothes 100
to get into some houses 45
to get into some little 62
to get into some office 74
to get into some pretty 182
to get into some scrape 85
to get into some serious 138
to get into south africa 86
to get into such habits 47
to get into their bodies 40
to get into their clothes 99
to get into their groups 66
to get into their houses 128
to get into their places 275
to get into their proper 130
to get into their sleeping 111
to get into their stride 323
to get into their system 61
to get into these issues 51
to get into these places 105
to get into these regions 40
to get into those places 84
to get into town before 90
to get into very serious 70
to get into your clothes 52
to get into your garden 68
to get into your little 47
to get into your office 137
to get into your pocket 55
to get into your stride 41
to get into your system 296
to get more from existing 66
to get much more credit 46
to get much more mileage 43
to get much more serious 56
to get news from england 42
to get news from france 57
to get over here before 121
to get over many serious 104
to get over more ground 47
to get over their feelings 54
to get over their fright 63
to get over their initial 167
to get over their passion 57
to get over there before 311
to get over there without 45
to get over these feelings 175
to get over those feelings 59
to get over your feelings 42
to get past their initial 46
to get ready their quotas 56
to get ready three fusees 145
to get some clean clothes 287
to get some cold drinks 48
to get some corn ground 119
to get some food around 55
to get some food before 137
to get some food inside 106
to get some free advice 75
to get some from another 48
to get some good advice 128
to get some good photos 64
to get some good portion 41
to get some good shooting 60
to get some hard knocks 76
to get some help around 48
to get some help before 85
to get some last minute 152
to get some laws passed 50
to get some less direct 50
to get some more before 45
to get some more clothes 159
to get some more coffee 251
to get some more drinks 48
to get some more horses 42
to get some more liquor 56
to get some more silver 185
to get some more training 41
to get some much needed 1826
to get some other fellow 193
to get some other little 46
to get some other person 132
to get some rest before 1348
to get some rest myself 68
to get some soft drinks 40
to get some warm clothes 102
to get such laws passed 62
to get their arms around 808
to get their bill passed 48
to get their bill through 88
to get their breath before 50
to get their cars washed 43
to get their case across 76
to get their case before 111
to get their corn ground 596
to get their eyes opened 44
to get their full effect 81
to get their guns across 49
to get their hair styled 46
to get their hair washed 45
to get their heads around 728
to get their heads broken 107
to get their heads shaved 110
to get their heads through 81
to get their high school 214
to get their ideas across 1666
to get their ideas before 62
to get their living without 71
to get their meaning across 253
to get their shoes shined 50
to get their teeth cleaned 83
to get their wheat ground 106
to get their work before 73
to get there early before 72
to get there early enough 271
to get there fast enough 127
to get there from london 70
to get there just before 107
to get there soon enough 41
to get there well before 91
to get these ideas across 95
to get these laws passed 48
to get those ideas across 43
to get upon their horses 47
to get very good grades 64
to get very high grades 41
to get very high prices 69
to get very much better 135
to get very much further 125
to get well away before 129
to get well clear before 41
to get work done before 42
to get work done faster 77
to get work done through 490
to get work done without 195
to get your arms around 1254
to get your body through 52
to get your body weight 49
to get your butt kicked 119
to get your call through 44
to get your case before 55
to get your full height 92
to get your good letter 124
to get your hair washed 42
to get your hand inside 57
to get your hand through 54
to get your heart broken 205
to get your heart pounding 40
to get your high school 116
to get your ideas across 768
to get your kind letter 192
to get your last letter 631
to get your meaning across 170
to get your mind around 980
to get your mouth around 164
to get your name around 115
to get your name before 73
to get your neck broken 74
to get your next letter 64
to get your nice letter 142
to get your shoes shined 41
to get your site listed 176
to get your soil tested 48
to get your teeth cleaned 108
to god these great powers 45
to hang over your system 64
to hang upon their flanks 55
to hang upon their skirts 51
to hear anew those ladies 44
to hear from other readers 88
to hear from your brother 99
to hear from your doctor 65
to hear from your family 48
to hear from your friend 131
to hear from your letter 268
to hear from your sister 89
to hear have been carved 834
to hear more from another 136
to hear news from england 77
to hear news from europe 48
to hear their last sermon 54
to hear their name called 54
to hear their pleas before 77
to hear their soft voices 71
to hear those three little 59
to hear what their leaders 67
to hear what their wisest 48
to hear what will happen 109
to hear what your answer 45
to hear what your brother 86
to hear what your friend 68
to hear what your opinion 69
to hear your most earnest 66
to hear your name called 142
to hear your name spoken 68
to her best girl friend 88
to her doom were hushed 101
to her eyes fell slowly 69
to her five years before 261
to her five years earlier 68
to her four years before 81
to her four years earlier 99
to her from lord keeper 58
to her from their orbits 240
to her having been stowed 40
to her having just issued 52
to her hearing from almost 42
to her heart were placed 59
to her home over yonder 80
to her ideal body weight 58
to her kind good temper 59
to her living room window 51
to her lord come drawling 43
to her made some regard 76
to her many other duties 98
to her many years before 426
to her many years earlier 86
to her must have seemed 133
to her once more before 64
to her over cafe tables 57
to her room just before 54
to her some days before 217
to her some time before 180
to her some years before 264
to her some years earlier 49
to her sons when ernest 51
to her three days before 171
to her three years before 190
to her three years earlier 68
to her very best friend 111
to her very great regret 60
to her very last moment 45
to her wish were something 53
to him duly paid before 43
to him five days before 62
to him five years before 334
to him five years earlier 227
to him four days before 147
to him four years before 153
to him four years earlier 105
to him from adam without 64
to him from fort edward 49
to him from many places 56
to him from other cities 42
to him from other places 62
to him from some person 83
to him from some source 142
to him from south africa 88
to him from such person 192
to him from such public 40
to him from their graves 60
to him into these errors 45
to him like just another 40
to him like some strange 68
to him like those fabled 73
to him many base actions 243
to him many days before 49
to him many years before 1287
to him many years earlier 208
to him much like treason 47
to him much more kindly 164
to him much more likely 63
to him much more readily 44
to him must have seemed 476
to him nine years before 83
to him nothing more should 45
to him once more before 78
to him once more bright 79
to him only days before 91
to him only once before 162
to him some days before 260
to him some time before 740
to him some time earlier 52
to him some years before 820
to him some years earlier 245
to him their best wishes 49
to him their good wishes 40
to him their most secret 53
to him three days before 483
to him three days earlier 116
to him three years before 468
to him three years earlier 240
to him very much indeed 76
to him what will happen 97
to his army from europe 46
to his best look upward 116
to his call came sounding 41
to his city hall office 51
to his coming into office 75
to his fall from office 55
to his feet even before 48
to his feet from behind 400
to his feet just before 52
to his feet more slowly 108
to his feet very slowly 83
to his feet very softly 117
to his feet when another 47
to his full name arrive 48
to his good young friend 42
to his great barn repair 92
to his having been called 121
to his having been chosen 88
to his having been engaged 84
to his having been forced 68
to his having been guilty 48
to his having been kicked 67
to his having been misled 50
to his having been raised 54
to his having been robbed 57
to his having been roused 56
to his high rank before 47
to his lady some voices 43
to his last step gentle 90
to his left hand before 73
to his living room window 41
to his love must accord 108
to his lyre what vulcan 41
to his many other duties 309
to his many other titles 42
to his mind more clearly 56
to his mind only scraps 161
to his name when called 310
to his next duty station 110
to his only sure refuge 49
to his other great powers 48
to his room just before 90
to his shop much faster 52
to his side many legions 109
to his sons gold buried 53
to his taking holy orders 51
to his very good friend 141
to his very great charge 76
to his very great credit 92
to his very great regret 160
to his very great relief 60
to his very last moment 104
to his very young brother 51
to his wife from berlin 73
to his wife from boston 98
to his wife from england 118
to his wife from france 46
to his wife from harlem 70
to his wife from london 480
to his wife from moscow 42
to his wife from naples 66
to his wife from prison 322
to his wife from venice 56
to his wife from vienna 60
to his wife just before 734
to his wife such weekly 51
to hit upon some device 129
to hit upon some scheme 51
to how many other causes 44
to how many were killed 78
to how much land should 48
to how much time should 261
to how such need should 48
to how well their values 46
to its coming into effect 58
to its deep root system 66
to its full fair market 68
to its full length before 94
to its full length behind 108
to its full length without 94
to its full size before 60
to its full width across 69
to its having been before 51
to its having been buried 59
to its having been created 51
to its having been denied 48
to its having been formed 128
to its having been placed 73
to its having been struck 49
to its health care system 58
to its race some cheering 371
to its rank among nations 44
to its rest mass energy 87
to its very last limits 42
to its very last moment 41
to jot down your feelings 43
to lay down arms before 97
to lay down arms without 81
to lay down bone matrix 187
to lay down life itself 353
to lay down more clearly 46
to lay down some ground 767
to lay down some simple 61
to lay down some tracks 69
to lay down their burden 121
to lay down their charge 105
to lay down their crowns 87
to lay down their office 384
to lay down their powers 51
to lay down their rifles 124
to lay down their rights 47
to lay down their sticks 52
to lay down their swords 194
to lay down their weapons 3101
to lay down these canons 116
to lay down what should 126
to lay down your weapons 300
to lay even more stress 77
to lay hold upon christ 194
to lay hold upon something 57
to lay much more stress 110
to lay open their purses 54
to lay their case before 1921
to lay their eggs before 69
to lay their eggs inside 68
to lay their weary bodies 43
to lay very great stress 157
to lay very much stress 126
to lay your case before 153
to lean even more heavily 94
to lean ever more heavily 61
to lean much more heavily 66
to leap from their horses 109
to let down their guards 105
to let nothing pass without 121
to let slip some public 83
to let slip their cables 88
to let some other fellow 99
to let some other person 77
to let some time elapse 301
to let their eyes adjust 241
to let their eyes wander 195
to let their prey escape 139
to let time pass before 49
to let time pass without 40
to let your body adjust 53
to let your eyes adjust 89
to let your eyes wander 114
to let your mind become 60
to let your mind wander 985
to let your soul shiver 49
to lie flat when opened 130
to lie some time before 40
to lie upon these tables 89
to log into your system 80
to man have such regard 83
to men have such regard 335
to men when their charms 50
to new ideas from abroad 81
to new york city aboard 54
to new york city across 43
to new york city almost 47
to new york city around 184
to new york city ballet 244
to new york city became 50
to new york city before 400
to new york city instead 92
to new york city itself 94
to new york city police 235
to new york city proper 44
to new york city public 141
to new york city school 65
to new york city should 60
to new york city through 191
to new york city without 328
to new york even before 43
to new york from abroad 71
to new york from albany 160
to new york from another 71
to new york from around 44
to new york from berlin 93
to new york from boston 814
to new york from brazil 48
to new york from canada 189
to new york from canton 54
to new york from dallas 40
to new york from denver 83
to new york from england 566
to new york from europe 717
to new york from france 245
to new york from havana 134
to new york from indiana 63
to new york from kansas 138
to new york from lisbon 46
to new york from london 1919
to new york from mexico 224
to new york from moscow 47
to new york from points 41
to new york from poland 57
to new york from seattle 111
to new york from vienna 45
to new york from whence 106
to new york just before 796
to new york last monday 83
to new york last summer 140
to new york last winter 52
to new york next friday 56
to new york next monday 53
to new york next summer 64
to new york next winter 75
to new york once before 105
to not trying hard enough 64
to now have been almost 43
to now have been mainly 48
to now have been treated 43
to now have been unable 54
to one among their number 42
to one foot nine inches 70
to one form over another 53
to one half hour before 50
to one half their former 74
to one having only common 102
to one male over another 48
to one port over another 396
to one race over another 172
to one sect over another 62
to one side flying before 48
to one side just before 227
to one side such pieces 74
to our great high priest 203
to our health care crisis 62
to our health care system 392
to our lips from without 79
to our next duty station 44
to our said good brother 90
to our very good friend 54
to our very great regret 206
to our very great relief 44
to our very great sorrow 53
to pay back their initial 60
to pay down your credit 77
to pay high food prices 46
to pay many such visits 82
to pay over such moneys 174
to pay some other person 90
to pay some other visits 70
to pay such high prices 501
to pay their dues before 75
to pay their last duties 85
to pay their last homage 717
to pay their most pressing 103
to pay these high prices 164
to pay those high prices 46
to pay union dues whether 41
to pay upon such training 51
to pay very high duties 61
to pay very high prices 1118
to pay very much higher 64
to pay what were called 42
to pay your bill before 65
to pay your dues before 61
to pop into your pocket 54
to pry into their hidden 73
to pry into their secret 113
to pry into your family 106
to pry into your inside 91
to pry into your secret 149
to put away their clothes 68
to put away their strange 218
to put away their swords 112
to put away their weapons 250
to put away your former 100
to put down fifth column 58
to put down free speech 103
to put down their burden 62
to put down their clothes 197
to put down their revolt 54
to put down their rifles 89
to put down their rivals 51
to put down their swords 48
to put down their weapons 900
to put down these rebels 100
to put down your weapons 63
to put even more effort 100
to put even more energy 48
to put forth even greater 51
to put forth great effort 232
to put forth high levels 44
to put forth less effort 236
to put forth more effort 842
to put forth more energy 81
to put forth much effort 384
to put forth some effort 463
to put forth such effort 91
to put forth their claims 123
to put forth their energy 46
to put forth their latent 57
to put forth their points 49
to put forth their powers 203
to put forth their shoots 41
to put forth their strength 588
to put forth their united 41
to put forth their utmost 1378
to put forth your strength 80
to put ideas into effect 45
to put into full effect 110
to put into good french 47
to put into rail stocks 48
to put into their bodies 55
to put into their places 97
to put into their proper 87
to put into your charge 86
to put into your letter 53
to put into your pocket 186
to put laws into effect 86
to put mind over matter 99
to put much more effort 146
to put some great trunks 43
to put some pink strips 49
to put their arms around 2301
to put their arms through 62
to put their best effort 87
to put their case across 87
to put their case before 1212
to put their case fairly 42
to put their full weight 157
to put their heads through 253
to put their ideas across 132
to put their ideas before 59
to put their kids through 137
to put their main effort 52
to put their past behind 284
to put their ship ashore 67
to put their sons through 72
to put their work before 89
to put these ideas across 40
to put these into effect 289
to put very damp sheets 81
to put your arms around 2348
to put your best effort 80
to put your body through 46
to put your call through 118
to put your case before 102
to put your finger through 109
to put your fist through 145
to put your foot inside 85
to put your foot through 120
to put your full weight 59
to put your hand inside 150
to put your hand through 181
to put your ideas across 144
to put your kids through 128
to put your name before 57
to put your past behind 175
to put your shoes rashly 48
to ram down their throats 93
to read data from memory 224
to read data from tables 44
to read data into memory 52
to read during their entire 40
to read much more widely 86
to read over your letter 59
to read their most recent 45
to read their most secret 219
to read these other signet 67
to read those many german 48
to read what came before 96
to read what lies behind 51
to read your kind letter 60
to read your last letter 338
to row till past sunset 49
to rub over their bodies 54
to rub salt into wounds 41
to run away fast enough 150
to run away from anyone 63
to run away from battle 277
to run away from dorothy 86
to run away from england 87
to run away from family 52
to run away from itself 73
to run away from london 140
to run away from myself 490
to run away from nature 113
to run away from prison 69
to run away from reality 395
to run away from school 2337
to run away from someone 104
to run away from something 646
to run down even dryden 44
to run down from london 47
to run down like rivers 320
to run down their cheeks 106
to run down their quarry 44
to run down their stocks 76
to run half over london 221
to run home from school 313
to run into great masses 80
to run into some pretty 115
to run into their suction 56
to run into those abuses 49
to run much more slowly 99
to run their full course 449
to run upon some errand 43
to run very fast indeed 81
to run your finger around 83
to run your hand through 44
to saw logs into planks 46
to say from what ground 41
to say from what motive 143
to say from what origin 48
to say from what source 216
to say just what caused 43
to say just what effect 282
to say just what should 136
to say much more clearly 40
to say some other number 131
to say some very serious 63
to say take your choice 51
to say their good nights 46
to say there were plenty 86
to say these were special 54
to say those three little 245
to say upon these points 114
to say upon what course 82
to say what lies behind 53
to say what meant little 48
to say what other course 48
to say what their limits 42
to say what these limits 41
to say what those limits 49
to say what will become 203
to say what will emerge 43
to say what will happen 1855
to say what will offend 45
to say will seem strange 72
to see even more clearly 547
to see even such visions 54
to see ever more clearly 333
to see from what source 228
to see from what special 45
to see from your letter 578
to see good food wasted 45
to see great blue herons 93
to see irving play hamlet 51
to see just what damage 53
to see just what effect 258
to see life from another 133
to see life more clearly 136
to see lucy well without 57
to see many sons around 53
to see much more clearly 623
to see much more detail 75
to see nine young steers 64
to see nothing more exciting 45
to see once more afloat 52
to see once more before 229
to see some good effect 80
to see some other member 42
to see some other person 83
to see some other places 72
to see some poor fellow 120
to see some pure flames 51
to see some sick person 106
to see some such object 60
to see some wild animal 87
to see such fine issues 42
to see such great chiefs 53
to see such just reasoning 171
to see their baby brother 40
to see their best friend 49
to see their city become 50
to see their dogs placed 245
to see their duty clearly 40
to see their good points 77
to see their ideas become 46
to see their ideas through 54
to see their other parent 55
to see their plan through 50
to see their poor little 40
to see their prey escape 156
to see their sons become 99
to see their sons kindle 49
to see their true nature 88
to see their true selves 42
to see their work through 89
to see their young master 52
to see these holy places 49
to see these poor devils 54
to see these poor little 72
to see these wild tribes 42
to see these young ladies 40
to see those poor devils 40
to see upon what ground 871
to see what came before 40
to see what else needed 106
to see what kind feelings 55
to see what lies around 202
to see what lies before 216
to see what lies behind 1919
to see what lies beyond 1996
to see what lies hidden 153
to see what lies inside 57
to see what must happen 122
to see what other answer 44
to see what other changes 110
to see what other course 892
to see what other damage 76
to see what other groups 102
to see what other motive 109
to see what other nations 66
to see what other object 56
to see what other options 158
to see what other places 52
to see what other policy 94
to see what other states 43
to see what their effect 94
to see what their feelings 48
to see what their fellow 117
to see what their future 69
to see what their opinion 49
to see what their policy 45
to see what their reaction 322
to see what their voices 65
to see what these changes 59
to see what these mighty 80
to see what these places 46
to see what these strange 108
to see what those papers 51
to see what those places 50
to see what turn events 130
to see what will become 845
to see what will emerge 134
to see what will follow 109
to see what will happen 11574
to see what will result 113
to see what your brother 47
to see what your changes 48
to see what your friend 47
to see what your future 53
to see what your options 217
to see what your reaction 199
to see what your rights 46
to see what your system 51
to see young live nature 40
to see your best friend 96
to see your face around 280
to see your face before 137
to see your face clearly 56
to see your good friend 41
to see your good nature 49
to see your hand before 83
to see your life through 54
to see your most recent 59
to see your room before 105
to see your wife before 42
to see your work through 57
to set down from memory 45
to set down some ground 105
to set down some little 55
to set down some notions 46
to set down such orders 44
to set down their burden 43
to set down three points 48
to set down what appears 55
to set foot there before 42
to set foot upon english 65
to set forth more clearly 365
to set forth their claims 157
to set forth their reasons 63
to set forth their sorrow 70
to set forth their wisdom 110
to set forth these reasons 99
to set forth those causes 127
to set forth what ground 279
to set free their slaves 196
to set over these troops 95
to set sail from england 106
to set sail from france 51
to set these also before 55
to sex were left without 55
to shy away from direct 169
to shy away from fields 47
to shy away from formal 50
to shy away from further 107
to shy away from humans 40
to shy away from issues 67
to shy away from public 139
to shy away from reality 45
to shy away from something 49
to shy away from studying 44
to sit back down before 43
to sit down over coffee 55
to sit during their recess 55
to sit late some nights 52
to sit over your dinner 116
to sit upon many waters 63
to sit upon their assize 40
to sit upon their chests 101
to six feet five inches 76
to six feet four inches 246
to six feet nine inches 55
to six feet three inches 131
to spy upon their fellow 100
to swing into line behind 43
to swing their guns around 94
to tax years ending before 92
to tax your time without 122
to tear down their altars 43
to tear down their houses 174
to that dirt from whence 153
to that fair young sophie 41
to that from other active 61
to that land from whence 135
to that part from whence 157
to that port from london 52
to that root from whence 46
to that time been almost 43
to that time been little 122
to that time having quoted 50
to that time took credit 56
to that time very little 112
to that time when passion 51
to that very great genius 46
to thee their airs divine 52
to them during their school 88
to them during their training 60
to them during their visits 40
to them during their voyage 45
to them even more severe 74
to them five days before 86
to them five years before 113
to them four years before 98
to them four years earlier 55
to them from other nations 45
to them from other places 87
to them from other remote 64
to them from other rulers 79
to them from other states 56
to them from some source 83
to them from their common 56
to them from their family 59
to them from their fathers 1090
to them from their former 59
to them from their houses 50
to them from their mothers 121
to them from their parent 47
to them from their remote 64
to them from these regions 45
to them have been greatly 71
to them here young ladies 49
to them like dull flames 76
to them like some strange 42
to them many years before 178
to them many years earlier 78
to them more like actual 56
to them much more readily 63
to them must have seemed 366
to them once more before 112
to them seem most likely 98
to them some days before 57
to them some time before 165
to them some years before 112
to them such other states 252
to them their just rights 205
to them three years before 125
to them upon their release 51
to them upon their return 195
to them went into effect 57
to them were born twelve 55
to them were more likely 77
to them what their actions 49
to them what will happen 80
to them will also happen 75
to this book have argued 48
to this book have chosen 41
to this book were chosen 41
to this from having myself 53
to this goal leads through 52
to this goal lies through 75
to this good will itself 314
to this great home market 141
to this lady were indeed 55
to this last great secret 40
to this last rule occurs 83
to this mood when deciding 59
to this pact have agreed 53
to this rule must secure 85
to this safe rule through 44
to this theory there exists 67
to this theory there should 40
to this time been little 100
to this time there appears 62
to this time very little 159
to this very hour stands 55
to this view have already 175
to this view there exists 58
to this when their houses 87
to tie their shoes before 57
to tip over some scales 62
to try once more before 84
to try once more whether 94
to try some other course 47
to try some other doctor 53
to try some other methods 44
to try their case before 87
to try their luck abroad 149
to try their luck across 47
to try their luck another 48
to try their luck before 58
to try their luck farther 59
to try their luck further 95
to try their luck without 47
to try very hard indeed 53
to try your love indeed 92
to two feet four inches 89
to two feet nine inches 79
to two feet three inches 91
to use care when handling 53
to use data from another 73
to use mind over matter 42
to use more gold begets 247
to use much less energy 49
to use much more energy 114
to use only those methods 87
to use some other device 68
to use some other dwelling 84
to use some other measure 56
to use some other methods 63
to use some other source 52
to use some other system 61
to use some such phrase 118
to use their arms except 42
to use their arms readily 49
to use their arms unless 60
to use their body weight 48
to use their cant phrase 63
to use their cell phones 336
to use their eyes without 50
to use their five senses 159
to use their food stamps 41
to use their full powers 139
to use their full strength 138
to use their great powers 74
to use their heads instead 55
to use their home equity 48
to use their land without 48
to use their most earnest 72
to use their most potent 57
to use their other senses 145
to use their reading skills 125
to use their time better 106
to use their time wisely 373
to use their veto powers 57
to use their voting rights 117
to use their voting strength 63
to use their wealth wisely 54
to use their zoning powers 65
to use these same methods 103
to use these same skills 83
to use these three clumsy 48
to use these three methods 71
to use those same skills 75
to use time more wisely 45
to use what were called 50
to use your body weight 134
to use your five senses 75
to use your full strength 42
to use your home office 94
to use your other senses 78
to use your text editor 53
to use your time better 117
to use your time wisely 1080
to use your video camera 101
to wear gold lace except 40
to wear over their clothes 56
to wear over your shroud 52
to wear such fine clothes 55
to wear such good clothes 109
to wear their best clothes 388
to wear upon their breasts 41
to wear what were called 142
to wear your best clothes 123
to wear your good clothes 45
to wear your life jacket 61
to who will have access 50
to win back from public 43
to win back lost ground 506
to win back some measure 51
to win back their former 190
to win back their losses 69
to win back their rights 90
to win back your losses 57
to win five gold medals 166
to win four gold medals 452
to win over their fellow 155
to win over their leaders 41
to win over these groups 40
to win over those english 71
to win some good opinion 141
to win their good graces 157
to win their good opinion 261
to win three gold medals 880
to win your good opinion 62
to you during your review 76
to you during your voyage 77
to you from life itself 40
to you from their graves 193
to you from their stalls 52
to you from what causes 46
to you from your brother 64
to you from your family 53
to you from your fathers 89
to you from your friend 53
to you from your teacher 79
to you have been myself 43
to you like your shadow 57
to you like your sister 41
to you much less guilty 72
to you once more before 461
to you some time before 108
to you their best wishes 87
to you their deep regret 225
to you their most cordial 68
to you upon your release 72
to you upon your return 152
to you what will happen 224
to you when your letter 213
to you your other brother 50
