take an early lunch break 92
three to four months into 58
three to four months most 43
three to four months only 65
three to four months prior 262
three to four months there 53
three to four months time 128
three to four months were 91
three to four months when 113
three to four months will 83
three to four times body 172
three to four times during 505
three to four times from 58
three to four times less 1028
three to four times more 15666
three to four times over 501
three to four times their 790
three to four times those 565
three to four times what 1051
three to four times when 42
three to four times your 78
three to four weeks ahead 123
three to four weeks during 208
three to four weeks from 355
three to four weeks have 48
three to four weeks into 91
three to four weeks post 162
three to four weeks prior 342
three to four weeks there 42
three to four weeks time 108
three to four weeks were 87
three to four weeks when 146
three to four weeks will 110
three to four white eggs 82
three to four working days 110
three to four yards from 54
three to nine miles wide 49
three to nine times more 491
threw an ideal grace over 133
threw it back again time 47
threw so much light upon 105
threw the ball right back 51
threw the ball right into 50
threw the good woman into 80
threw the tory party into 74
threw up their hands when 90
threw up their shade from 59
throw as much light upon 375
throw it back again into 56
throw me back again there 93
throw my arms about their 48
throw my arms about your 82
throw my arms round your 52
throw so much light upon 675
throw so much money into 119
throw the least light upon 246
throw the most light upon 151
throw up their hands over 42
throw up their hands when 257
throw us back again into 100
thumb of their right hand 440
thumb of your right hand 3503
thumb on your right hand 101
thumb to your index finger 101
tide or eddy under foot 307
tide to rise under their 48
tidy up some loose ends 259
tied to reach within half 47
tied to their necks like 51
tied to their tails were 67
tied up some loose ends 190
ties to other human beings 150
ties up some loose ends 195
ties up your phone line 100
tile in time saves nine 64
till an hour after dark 191
till an hour after noon 162
till at last every rank 164
till at last night came 55
till at last percy said 42
till at least fifty years 40
till at least forty years 120
till he came within half 111
till he came within reach 60
till he cast light upon 51
till he grew quiet from 65
till he have mercy upon 72
till he heard again from 363
till it came within reach 65
till it grew nearly dark 41
till it grew quite dark 114
till it were known what 131
till my health broke down 40
till my heart shall grow 45
till the acts since made 46
till the boss comes back 60
till the cold weather sets 55
till the dust stops your 81
till the eyes burst from 44
till the foot could come 40
till the good times come 42
till the heart grows sick 61
till the holy ghost came 47
till the hour comes when 45
till the last agony came 78
till the last brave heart 59
till the last dozen years 43
till the last fifty years 44
till the last thirty years 67
till the lord knows when 55
till the lord shall come 142
till the mist clears away 55
till the moss shall grow 88
till the next morning when 407
till the next taxes fall 45
till the root holds only 46
till the ship comes home 74
till the tenth night cast 48
till the three months were 68
till the three weeks were 58
till the time comes when 2589
till the time shall come 476
till the warm weather came 51
till the week after next 266
till the wood takes fire 46
till the young people were 51
till we came close upon 54
till we fall plump into 50
till we have found some 81
till we have given some 48
till we have taken some 66
till we have tried what 386
till we have wiped away 84
till we meet again next 43
till we meet again when 49
till we were about half 48
till we were close upon 163
till we were fired upon 50
till we were quite sure 41
till we were under sail 79
till we were within four 40
till we were within half 223
till we were within shot 47
till we were within three 64
time as their forms were 43
time as there shall have 69
time as those which were 41
time at last comes when 100
time at least forty years 55
time at least would have 40
time at some point during 85
time be made known unto 194
time by giving thirty days 107
time he came under fire 61
time he ever spoke there 81
time he felt quite sure 41
time he just stood there 443
time he kept aloof from 78
time he knew quite well 52
time he must needs fall 87
time he sent money home 48
time he went sailing over 62
time in areas where there 50
time in fifth grade when 60
time in great danger from 56
time in making known their 77
time in making known your 51
time in many months there 65
time in most lives when 47
time in over eight years 55
time in over fifty years 415
time in over forty years 472
time in over seven years 91
time in over sixty years 112
time in over thirty years 708
time in sixth grade when 62
time in some dusty file 50
time in some forty years 59
time in some thirty years 72
time in their adult life 119
time in their later years 102
time in their lives been 246
time in their lives during 127
time in their lives feel 52
time in their lives felt 58
time in their lives find 41
time in their lives from 127
time in their lives have 569
time in their lives heard 58
time in their lives many 226
time in their lives most 207
time in their lives some 74
time in their lives their 59
time in their lives there 180
time in their lives these 205
time in their lives wearing 56
time in their lives were 500
time in their lives what 208
time in their lives when 4265
time in their lives will 164
time in their mills during 56
time in their whole life 41
time in their working life 45
time in these later years 48
time in third grade when 61
time in three weeks there 43
time in what feels like 49
time in what might have 42
time in what seems like 312
time in your adult life 204
time in your daily life 90
time in your hotel room 60
time in your lives when 67
time in your whole life 198
time in your working life 56
time is also taken into 75
time is fast passing away 85
time is fast passing when 64
time is five hours ahead 67
time is just about over 55
time is like every other 53
time is nearing which will 41
time is nigh spent away 50
time is three hours ahead 54
time is very close when 42
time is well spent when 62
time of duty would come 91
time of good queen anne 42
time of good queen bess 305
time of great change when 43
time of great danger from 95
time of high water from 68
time of high water there 170
time of high water when 75
time of high water will 157
time of life which gave 55
time of life would have 82
time of peace might have 55
time of peace would have 278
time of peace would look 43
time of pope urban viii 71
time of their abode here 46
time of their abode there 391
time of their brief sway 42
time of their changing their 50
time of their entry into 1855
time of their exile from 66
time of their first birth 157
time of their first coming 396
time of their first date 86
time of their first great 55
time of their first love 131
time of their getting into 55
time of their landing during 44
time of their lives have 58
time of their lives there 89
time of their lives till 86
time of their lives when 409
time of their setting sail 161
time of their sitting down 113
time of their visit here 46
time of their visit there 43
time of three months from 52
time of three score years 61
time of your black week 44
time on their hands during 175
time on their hands have 88
time on their hands were 148
time on their hands when 85
time on their hands will 111
time on your hands when 46
time on your right side 44
time so many people have 64
time so many people whom 50
time the army would have 51
time the blue grows more 55
time the boat would have 115
time the body whose soul 54
time the body would fall 64
time the boys would have 68
time the city gates were 101
time the city walls were 49
time the door burst open 41
time the door stood open 43
time the door would open 177
time the firing ceased along 55
time the four sails were 42
time the girl wendy ever 71
time the girl would have 48
time the holy women also 442
time the last child left 44
time the last words were 78
time the left would form 44
time the lord jesus came 56
time the lord jesus went 143
time the moon would rise 46
time the next morning when 109
time the next train left 124
time the pain comes from 52
time the peace terms were 43
time the ruling class will 41
time the same noble lord 54
time the same shall have 256
time the ship would have 97
time the tears which were 51
time the thief would come 53
time the three seamen were 47
time the three women were 47
time the tide would have 46
time the town would have 70
time the trip would take 112
time the user moves from 64
time the wind blows from 474
time the wind blows hard 125
time the wind would blow 111
time the work would take 43
time the young folks were 51
time the young people were 150
time the young women were 58
time to break jests when 44
time to break loose from 59
time to care about what 53
time to come people will 143
time to come shall have 44
time to come women will 53
time to come would have 127
time to dream about what 91
time to give equal care 71
time to have mercy upon 64
time to have quite lost 42
time to have taken part 78
time to hunt after these 49
time to keep watch over 56
time to learn about other 98
time to learn about some 74
time to learn about such 89
time to learn about their 426
time to learn about these 217
time to learn about those 43
time to learn about what 214
time to learn about your 927
time to learn anything else 237
time to look after other 83
time to look after some 54
time to look after such 161
time to look after their 2236
time to look after these 62
time to look after those 49
time to look after your 688
time to look round upon 78
time to look round when 52
time to look twice even 50
time to make anything else 42
time to make anything like 80
time to make known their 44
time to make quite sure 70
time to make right what 47
time to make small talk 104
time to move either hand 116
time to pack anything else 41
time to rest after their 81
time to save damon from 40
time to speak about their 42
time to stop running away 59
time to stop running from 65
time to take action upon 78
time to take anything else 106
time to take under your 43
time to talk about life 84
time to talk about love 59
time to talk about making 46
time to talk about more 45
time to talk about other 139
time to talk about some 219
time to talk about such 465
time to talk about their 2093
time to talk about these 411
time to talk about those 129
time to talk about ways 49
time to talk about what 3006
time to talk about your 853
time to tell people what 148
time to think about adding 73
time to think about buying 166
time to think about food 213
time to think about giving 60
time to think about having 189
time to think about heading 40
time to think about home 291
time to think about ideas 67
time to think about just 196
time to think about last 41
time to think about leaving 159
time to think about life 707
time to think about love 89
time to think about making 300
time to think about many 95
time to think about more 216
time to think about moving 227
time to think about much 366
time to think about next 53
time to think about other 714
time to think about past 85
time to think about peace 43
time to think about saving 108
time to think about some 324
time to think about such 2381
time to think about taking 169
time to think about their 2807
time to think about these 1504
time to think about those 452
time to think about time 77
time to think about trying 41
time to think about ways 153
time to think about what 34856
time to think about when 92
time to think about work 122
time to think about your 3475
time to those within hearing 197
time to throw light upon 69
time to time about some 122
time to time about such 107
time to time about their 247
time to time about these 85
time to time about what 591
time to time about your 141
time to time adopt such 151
time to time after leaving 40
time to time after such 99
time to time after taking 72
time to time after their 52
time to time agree upon 308
time to time alter such 299
time to time alter their 41
time to time amend such 65
time to time apart from 45
time to time appear among 40
time to time apply their 125
time to time arise among 50
time to time arise from 176
time to time arising from 63
time to time arose some 47
time to time based upon 123
time to time breaking forth 41
time to time breaking into 50
time to time broke away 52
time to time broke into 91
time to time burst forth 60
time to time burst into 125
time to time calls upon 41
time to time carry many 91
time to time cases have 113
time to time cause such 182
time to time change such 112
time to time change their 169
time to time comes over 56
time to time could have 45
time to time crept into 317
time to time drawn into 111
time to time drink from 43
time to time elect from 139
time to time elect such 53
time to time enter into 1016
time to time enter upon 89
time to time every good 64
time to time falling into 57
time to time forming part 64
time to time found means 71
time to time found their 280
time to time frame such 51
time to time given rise 147
time to time given some 40
time to time given their 50
time to time gives rise 44
time to time heaped upon 44
time to time heated over 71
time to time human beings 40
time to time issue from 100
time to time issue such 637
time to time large sums 131
time to time looking back 50
time to time looking over 48
time to time makes those 115
time to time might have 101
time to time might seem 52
time to time moved over 109
time to time occur among 45
time to time order such 78
time to time others came 67
time to time others have 95
time to time others were 134
time to time people came 86
time to time people come 57
time to time people from 63
time to time people have 274
time to time people will 80
time to time raise their 74
time to time renew such 83
time to time renew their 69
time to time round some 52
time to time sending forth 84
time to time setting forth 49
time to time shall deem 66
time to time shall give 80
time to time shall have 188
time to time shall make 152
time to time shall seem 140
time to time shall take 104
time to time shall think 137
time to time sheep have 45
time to time shots were 78
time to time since their 111
time to time small sums 98
time to time spread over 107
time to time sweep over 185
time to time swept away 54
time to time swept over 341
time to time taken away 101
time to time taken from 83
time to time taken over 40
time to time taken part 79
time to time tents were 76
time to time thrown into 119
time to time under great 48
time to time under such 159
time to time under their 141
time to time under these 57
time to time until july 56
time to time until june 78
time to time until late 50
time to time until some 53
time to time until such 410
time to time until their 184
time to time until there 189
time to time until these 43
time to time which have 353
time to time which kept 43
time to time which made 54
time to time which must 68
time to time which seem 48
time to time which show 48
time to time which were 298
time to time which will 261
time to time while reading 83
time to time wiped away 53
time to time within their 96
time to time within these 50
time to time within three 64
time to time would also 41
time to time would break 47
time to time would call 52
time to time would come 145
time to time would fill 40
time to time would give 81
time to time would have 297
time to time would look 63
time to time would make 101
time to time would pass 51
time to time would seem 62
time to time would send 109
time to time would show 45
time to time would stop 42
time to time would take 127
time to time would turn 40
time to turn aside from 250
time to turn defeat into 90
time to turn round when 87
time we came round there 74
time we came under fire 45
time we have known from 74
time we have lived here 42
time we have moved from 106
time we have never been 135
time we have never heard 41
time we have never seen 87
time we have really been 43
time we have spent here 94
time we have spent there 224
time we have taken into 46
time we just stood there 55
time we were about five 133
time we were about three 136
time we were driving along 47
time we were driving back 44
time we were driving home 56
time we were eight years 50
time we were getting along 58
time we were getting back 813
time we were getting home 123
time we were getting into 101
time we were getting ready 267
time we were passing over 103
time we were running over 65
time we were shown into 159
time we were sitting down 122
time we were sitting there 95
time we were still living 92
time we were still trying 43
time we were under fire 108
time we were waiting there 269
time we were walking along 102
time we were walking back 55
time we were walking down 191
time we were within three 44
time we will never know 45
timing of cash flows during 55
timing of cash flows from 128
timing of cash flows into 88
timing of such items when 40
timing of their entry into 198
timing of their first birth 57
tingle in their veins when 41
tips of their fingers into 50
tips of their fingers were 63
tips of their noses were 83
tips of their short arms 44
tips of your fingers into 71
tips of your fingers over 80
tips of your fingers will 56
tips of your first three 52
tips of your right hand 72
tithe on corn would take 99
toil to make others rich 85
told me last night there 161
told me last night what 98
told me last night when 244
told me many times during 58
told me many times over 198
told me many times what 59
told me many times when 52
told me more about their 126
told me more about those 61
told me more about what 397
told me more about your 101
told me much about their 110
told me much about those 41
told me much about what 189
told me much about your 392
told me nothing about what 256
told me nothing about your 139
told me tale after tale 120
told me their names were 79
told me there would have 67
told me these people were 55
told me time after time 121
told me years later when 66
told me your father died 51
told me your first name 70
told me your mother died 86
told me your whole life 45
told my wife about what 44
told so many others have 83
told so many times over 143
told the other folks just 45
told the rand daily mail 85
told the same story from 131
told the same story many 54
told the same story more 43
told the same story over 323
told the same story these 49
told the same story when 96
told the truth about having 60
told the truth about life 119
told the truth about their 1055
told the truth about these 105
told the truth about those 59
told the truth about what 2186
told the truth about your 160
told the truth would have 115
told the union league club 65
told to come again next 43
told to come right over 126
told to keep watch over 40
told to look after their 57
told to think about their 55
told to think about what 173
told us more about their 61
told us more about these 43
told us more about what 89
told us much about their 83
told us much about what 93
told us much about your 69
told us nothing about what 106
told us nothing about your 40
told us rain would come 55
told us time after time 70
told us what would have 45
tomb of pope urban viii 60
tone in your voice when 81
tone of limb veins during 46
tone of mild though firm 46
tone of mind which will 62
tone of their engine bell 164
tone of their speaking more 60
tone of their whole talk 41
tone of your voice when 230
tone of your voice will 236
tone of your whole work 40
tons of beet sugar were 68
tons of best welsh coal 100
tons of coal daily from 42
tons of coal every hour 41
tons of coal mined from 78
tons of coal which were 54
tons of coal would have 172
tons of heavy water from 91
tons of high grade coal 70
tons of high grade iron 293
tons of high grade ores 49
tons of iron rails were 67
tons of rock would have 69
took an early morning walk 336
took an early train back 60
took an early train from 81
took an early train home 72
took an even longer time 306
took an even worse turn 71
took as much pains over 50
took at face value what 45
took at least eight years 48
took at least fifty years 40
took at least seven days 56
took at least seven years 72
took it away again from 40
took it back again when 46
took it from every hand 93
took it very badly when 98
took me back fifty years 51
took me back forty years 43
took me back thirty years 43
took me over thirty years 75
took me three whole days 41
took my cell phone from 66
took my time getting back 107
took my time getting ready 96
took my time getting there 82
took my time walking back 93
took my time walking down 46
took my time walking home 53
took on their final form 87
took so much money from 78
took so much pains from 40
took so much pains over 112
took so much water from 49
took the arms which were 345
took the boat train from 104
took the cell phone from 297
took the dish towel from 116
took the early train back 41
took the early train from 60
took the fall river boat 76
took the gold chain from 85
took the gold crown from 50
took the gold watch from 46
took the holy water from 43
took the jews under their 89
took the last drink from 40
took the last train back 95
took the last train from 59
took the last train home 50
took the leading place among 103
took the name urban viii 85
took the news quite well 119
took the news rather well 54
took the next major step 117
took the next plane back 229
took the next plane home 125
took the next train back 1009
took the next train down 103
took the next train from 87
took the next train home 395
took the next train west 40
took the only action open 65
took the only option left 62
took the only option open 140
took the only route open 48
took the road again next 55
took the road which leads 351
took the road which runs 60
took the same route back 424
took the same route from 112
took the same route home 79
took the same train home 40
took the step which made 54
took the step which must 42
took the three books from 64
took the three steps down 127
took the very worst means 65
took the wine glass from 88
took the wrong train from 42
took the wrong turning when 96
took the young woman into 90
took to their heels down 40
took to their heels leaving 77
took to their heels like 121
took to their heels when 452
took to their holes like 47
took up arms again when 59
took up arms under their 46
took up some water from 68
took up their abode along 57
took up their abode among 463
took up their abode during 63
took up their abode here 339
took up their abode there 2127
took up their abode upon 228
took up their abode when 41
took up their march from 92
took up their stand there 55
tool in your right hand 44
tops of some hills were 59
tops of tall trees were 44
tops of their masts were 46
tops of these posts were 42
tops of these trees were 46
tops of those hills next 91
tore it into small bits 164
tore my feet often during 56
tore up page after page 45
torn by their roots from 68
toss to such hungry dogs 48
towing the raft about half 73
town in very knowing gigs 154
town is five miles away 47
town is five miles from 206
town is three miles from 52
town of chan santa cruz 60
town or city shall have 150
town or city where such 363
town or city where there 254
town or city would have 50
town or other place till 118
town to look after some 85
town to look after their 56
town to town seeking work 54
town to town selling their 59
tread it over every part 77
tread of some large game 54
treat in your right hand 198
treat of those which have 51
treat the case where there 51
treat the same facts from 63
treat us like human beings 364
tree in their front yard 306
tree in your front yard 192
tree of life which bare 101
tree of life which bears 80
tree of life which grew 49
tree of life would have 182
tree of very large size 126
tree on your right hand 67
tree to tree after their 42
tree to tree which made 75
trial by jury shall ever 52
trial by jury shall have 340
trial by jury taken away 84
trial by jury under rule 326
trial by jury where such 46
trial by jury where there 61
trial by jury would have 126
trial of home nursing care 44
trial of their manly bearing 46
trip of three steps down 242
trip to mars would take 59
trip to your local health 42
true at some later time 90
true at those times when 50
true in areas where there 123
true in case after case 48
true in many cases when 58
true in most cases even 50
true in most cases when 61
true in most rural areas 56
true in some cases only 42
true in those cases when 51
true is what works well 69
true of most human beings 47
true of only about half 40
true of those which have 148
true of those which were 45
true or very nearly true 74
true to their first love 117
true to what small best 63
true to your inner self 145
truth as mine could have 49
truth at length broke into 322
truth in ways which only 213
truth is like writing fair 255
truth is what works best 309
truth it will prove salt 44
truth of these words from 81
truth of these words when 43
truth of these words will 40
truth of what jesus said 132
truth of what jesus says 46
truth of what might have 49
truth the only force left 55
truth the soul might only 49
trying on pair after pair 53
trying the case shall have 80
trying to break every bone 46
trying to break loose from 521
trying to calm people down 185
trying to draw blood from 103
trying to draw people into 40
trying to draw water from 193
trying to find cover from 59
trying to find inner peace 41
trying to find short cuts 69
trying to find where their 43
trying to fool people into 78
trying to gain entry into 332
trying to gain power over 199
trying to give people what 154
trying to have twins three 69
trying to help human beings 43
trying to help others find 52
trying to help people find 104
trying to help people learn 99
trying to help people like 221
trying to help people live 54
trying to help people make 90
trying to hide anything from 873
trying to hold anything back 45
trying to keep aloof from 46
trying to keep anything back 51
trying to keep anything from 349
trying to keep costs down 671
trying to keep order among 139
trying to keep others from 233
trying to keep people away 116
trying to keep people from 1310
trying to keep women from 43
trying to learn about life 40
trying to learn about other 45
trying to learn about their 141
trying to learn about these 46
trying to learn about what 126
trying to learn about your 68
trying to learn anything from 93
trying to live above their 74
trying to live apart from 58
trying to live within their 54
trying to look after their 127
trying to look after your 124
trying to look right into 51
trying to lure people into 46
trying to make every word 101
trying to make human beings 50
trying to make money from 537
trying to make others feel 182
trying to make others good 70
trying to make others like 47
trying to make others look 44
trying to make others think 111
trying to make people feel 430
trying to make people good 118
trying to make people like 132
trying to make people look 50
trying to make people love 73
trying to make people more 200
trying to make people think 1181
trying to make sense from 106
trying to make small talk 2789
trying to make water flow 189
trying to meet every need 40
trying to move people from 46
trying to pour water into 114
trying to pull loose from 58
trying to push people into 45
trying to rise above their 141
trying to save lives here 40
trying to save others from 136
trying to save people from 133
trying to save souls from 142
trying to sell anything from 41
trying to stay aloof from 42
trying to stay awake during 99
trying to stay awake when 48
trying to steal anything from 47
trying to steal money from 160
trying to stop others from 78
trying to stop people from 655
trying to take anything away 340
trying to take anything from 91
trying to take cover from 53
trying to take money away 47
trying to take money from 140
trying to take power away 65
trying to take power from 60
trying to take short cuts 94
trying to talk about here 43
trying to talk about their 86
trying to talk about what 352
trying to talk about your 89
trying to talk others into 45
trying to talk people into 172
trying to talk sense into 394
trying to tell others what 178
trying to tell people what 703
trying to think about nothing 88
trying to think about other 101
trying to think about these 101
trying to think about what 1943
trying to throw light upon 124
trying to turn every other 54
trying to turn night into 47
trying to turn people into 91
trying to turn round your 46
trying to turn russia into 40
trying to turn women into 40
tube in your right hand 86
tube of very small bore 283
tube the aged angler hears 50
tubing of very small bore 43
tuft of hair growing from 62
tune in week after week 135
tune of three blind mice 56
tune of your first note 56
turn it back again from 64
turn it back again into 104
turn it into anything else 103
turn it into hated toil 257
turn it once again into 58
turn my part thereof into 49
turn of duty never came 61
turn of mind based upon 45
turn of mind could have 58
turn of mind easily took 44
turn of mind might have 297
turn of mind might well 54
turn of mind which leads 145
turn of mind which made 174
turn of mind which sees 43
turn of mind would best 43
turn of mind would have 239
turn on your right side 44
turn the cake right side 56
turn the kingly power into 48
turn the left cheek when 225
turn the other cheek also 323
turn the other cheek just 46
turn the other cheek like 59
turn the other cheek when 3749
turn the tube right side 161
turn the wild goose into 68
turn to keep watch from 46
turn to keep watch over 65
turn to talk about their 87
turn to talk about what 83
turn to those which were 58
turn to your right hand 63
turn to your usual task 92
turn up their noses when 204
turn up their tails like 68
turn up time after time 41
turn up week after week 45
type as those which have 193
type as those which were 180
type in your first name 122
type in your search term 127
type is also found among 43
type is also known from 172
type is best known from 46
type is more often used 60
type is most often seen 82
type is most often used 183
type is well known from 116
type of book which will 53
type of case where there 84
type of cash value life 51
type of curing agent used 74
type of data comes from 64
type of data which will 99
type of form which will 79
type of many which were 41
type of mind which sees 71
type of mind which will 73
type of rating scale used 108
type of test which will 55
type of those which have 43
type of work which must 68
type of work which will 252
type of work would have 94
