tea and biscuits and then 61
the seat opposite her and 162
the seat opposite her own 43
the seat opposite him and 178
the seat opposite him was 41
the seat opposite his own 55
the seat prepared for her 263
the seat prepared for him 911
the seat provided for her 44
the seat provided for him 165
the seat provided for our 96
the seat reserved for her 100
the seat reserved for him 435
the sec requires that all 42
the set containing all and 49
the sex hormones are being 44
the sex hormones are not 52
the sex hormones that are 98
the sex industry and its 92
the sex industry are not 76
the sex instinct and its 128
the sex instinct does not 56
the sex offender and his 50
the shoe business with his 52
the shoe industry now than 49
the six articles act and 47
the six articles act was 79
the six branches going out 482
the six children she had 107
the six children who are 43
the six children who had 145
the six classics are all 108
the six elements that are 40
the six officers who had 68
the six patients who did 72
the six patients who had 257
the six soldiers who had 75
the six students who had 101
the six subjects who had 44
the sky darkened and one 304
the sky overcast with low 43
the son remained with his 60
the sum allotted for his 113
the sum demanded and due 292
the sum demanded does not 138
the sum demanded for his 190
the sum demanded was not 99
the sum demanded was too 50
the sum destined for this 71
the sum involved did not 70
the sum involved does not 218
the sum involved was not 118
the sum involved was too 52
the sum provided for that 87
the sum received for each 113
the sum received for his 65
the sum received was not 59
the sum required for each 95
the sum required for her 52
the sum required for his 224
the sum required for its 112
the sum required for that 158
the sum required for this 310
the sum required was not 49
the sun compared with that 298
the sun declines they get 70
the sun manfully not far 78
the sun occupied his sky 42
the sun reflecting off her 51
the sun reflecting off his 121
the sun reflecting off its 96
the sun suddenly put out 79
the tax authority does not 79
the tax benefits are not 94
the tax benefits that are 133
the tax benefits that can 42
the tax benefits that may 87
the tax deduction you get 55
the tax exemption does not 47
the tax liability can not 47
the tax liability does not 84
the tax liability for all 58
the tax liability for any 180
the tax liability for each 217
the tax liability for that 166
the tax liability has not 145
the tax liability was not 60
the tax revenues that are 77
the tax revenues that they 51
the tax treatment and tax 145
the team develops its own 59
the team prepared for its 47
the ten children she had 60
the ten children who had 61
the ten generals who had 169
the ten patients who had 88
the ten righteous men who 68
the ten students who had 62
the then minister for war 62
the then prevailing idea that 49
the thin descending and thin 43
the things asserted are not 55
the things believed are not 51
the things compared are not 89
the things misnamed death and 129
the things prepared for them 70
the things provided for them 44
the things required for his 43
the things required for our 55
the things wherewith one may 67
the thin mountain air and 123
the thin partition you can 72
the too frequent and too 159
the too manifest and too 66
the too numerous and too 55
the top includes that low 163
the top managers who are 51
the two accounts are not 434
the two accounts can not 179
the two accounts did not 60
the two accounts may not 56
the two agencies are not 63
the two agencies can not 51
the two agencies did not 85
the two agencies that are 45
the two aromatic rings are 91
the two arteries and one 62
the two articles are not 48
the two auricles and two 49
the two bedrooms and bath 100
the two branches and then 42
the two branches are not 204
the two branches can not 91
the two branches did not 68
the two branches does not 44
the two branches for each 53
the two branches that are 49
the two branches then run 41
the two brigades that had 102
the two capitals did not 53
the two captains did not 54
the two captains who had 198
the two captives who had 115
the two censuses are not 58
the two chambers are not 112
the two chambers can not 84
the two chambers did not 51
the two channels are not 105
the two channels can not 42
the two chapters are not 57
the two chapters that are 64
the two chapters that deal 82
the two cherubim that are 262
the two children and her 52
the two children and his 41
the two children and put 45
the two children and that 42
the two children and then 81
the two children and they 61
the two children and two 49
the two children and was 44
the two children are not 108
the two children can not 45
the two children did not 266
the two children had had 41
the two children had not 53
the two children had run 77
the two children let him 53
the two children ran off 91
the two children saw that 57
the two children set off 70
the two children set out 42
the two children she had 724
the two children she has 111
the two children she was 75
the two children than she 51
the two children that are 44
the two children that had 90
the two children that she 90
the two children that they 82
the two children they had 186
the two children was not 49
the two children who are 376
the two children who did 57
the two children who had 897
the two children with her 450
the two children with him 200
the two children with them 42
the two churches are not 77
the two churches are one 47
the two churches did not 106
the two churches that had 48
the two churches was not 74
the two circuits are not 183
the two circuits can not 46
the two citizens who had 81
the two civilians who had 55
the two clusters are not 63
the two clusters that are 118
the two coasters had met 62
the two colonels who had 52
the two colonies did not 42
the two comrades who had 96
the two concepts are not 2041
the two concepts can not 297
the two concepts did not 41
the two concepts does not 76
the two concepts may not 56
the two concepts that are 125
the two concepts was not 49
the two concerns are not 62
the two conflict with each 50
the two contexts are not 72
the two convents are both 112
the two convicts who had 63
the two creatures are not 94
the two cruisers and two 40
the two crystals are not 45
the two culprits who had 62
the two cultures and its 45
the two cultures and that 57
the two cultures and two 45
the two cultures are not 221
the two cultures can not 121
the two cultures did not 147
the two cultures that are 84
the two cultures was not 108
the two currents are not 87
the two currents are out 80
the two decisions are not 113
the two defenses are not 61
the two deputies who had 127
the two discover that they 60
the two divisions are not 138
the two divisions can not 120
the two divisions did not 86
the two divisions that had 140
the two dragoons that are 52
the two elements air and 44
the two elements are both 51
the two elements are for 41
the two elements are not 766
the two elements being now 43
the two elements can not 317
the two elements did not 101
the two elements does not 53
the two elements set out 91
the two elements that are 655
the two elements that can 58
the two elements that had 89
the two emperors did not 55
the two emperors who had 59
the two engineers who had 140
the two enlisted men who 58
the two entities and all 44
the two entities are not 182
the two entities can not 97
the two entities that are 130
the two equations and then 74
the two equations are not 362
the two equations can not 86
the two equations does not 40
the two equations that can 43
the two europeans who had 40
the two examples are not 126
the two examples that are 65
the two extremes and are 66
the two extremes and that 204
the two extremes and then 56
the two extremes are all 64
the two extremes are both 54
the two extremes are not 125
the two extremes being that 119
the two extremes can not 50
the two extremes that are 125
the two extremes that can 47
the two families and all 58
the two families and that 61
the two families are not 255
the two families are now 63
the two families can not 87
the two families did not 388
the two families had had 43
the two families had long 64
the two families had met 102
the two families had not 158
the two families met and 45
the two families that are 69
the two families that had 147
the two families that they 55
the two families was not 135
the two families was now 43
the two families was that 97
the two families who are 78
the two families who had 270
the two families with each 55
the two formulas are not 121
the two fortunes are not 52
the two fractions are not 49
the two functions are both 41
the two functions are not 621
the two functions can not 237
the two functions did not 49
the two functions does not 54
the two functions that are 98
the two generals did not 193
the two generals had not 73
the two generals met each 59
the two generals set off 77
the two generals who had 467
the two generals who led 42
the two hormones are not 41
the two horsemen who had 84
the two husbands she has 42
the two impulses are not 55
the two inspires them with 67
the two interact with each 148
the two interact with one 61
the two internal and two 44
the two invasions was that 76
the two japanese who had 55
the two junctions are not 46
the two justices who had 60
the two languages and are 51
the two languages and for 72
the two languages and that 132
the two languages and then 46
the two languages and two 45
the two languages are not 694
the two languages can not 159
the two languages did not 127
the two languages does not 117
the two languages had not 45
the two languages may not 49
the two languages that are 117
the two languages that they 60
the two languages was not 86
the two locations are not 54
the two machines are not 248
the two machines can not 83
the two machines that are 44
the two materials are not 217
the two materials are then 42
the two materials can not 41
the two materials did not 41
the two materials that are 88
the two matrices are not 87
the two matrices can not 48
the two messages that had 63
the two mexicans who had 45
the two military men met 53
the two military men who 41
the two minerals are not 64
the two minerals can not 64
the two minerals may not 60
the two monarchs did not 68
the two monarchs who had 63
the two murdered men had 71
the two networks are not 82
the two neutrons and two 55
the two noblemen who had 84
the two notaries who had 57
the two occasions are not 55
the two occasions did not 67
the two occasions she had 85
the two occasions that they 43
the two occasions they had 44
the two offenses are not 78
the two officers and two 90
the two officers did not 195
the two officers got out 79
the two officers had not 60
the two officers that had 43
the two officers that they 47
the two officers who are 79
the two officers who had 1298
the two officers who led 49
the two officers with him 95
the two officials who had 187
the two operands are both 45
the two operands are not 108
the two outcomes are not 95
the two painters did not 43
the two parietal and two 52
the two partners are not 154
the two partners can not 119
the two partners did not 80
the two partners was thus 52
the two partners who had 104
the two passages are not 245
the two passages can not 106
the two passages does not 56
the two patients who did 89
the two patients who had 352
the two patterns are not 212
the two patterns can not 46
the two pictures are not 288
the two pictures can not 75
the two pictures that are 89
the two platoons that had 43
the two policies are not 128
the two policies can not 45
the two positions are not 799
the two positions can not 218
the two positions did not 58
the two positions does not 55
the two positions may not 47
the two positions that are 86
the two positions was not 51
the two positions was that 86
the two positive and two 66
the two powerful men who 72
the two prelates who had 50
the two premises are not 53
the two privates had each 110
the two problems are not 363
the two problems are one 163
the two problems can not 109
the two problems that are 96
the two problems that had 83
the two products are not 380
the two products can not 122
the two products did not 41
the two products that are 91
the two products that can 68
the two profiles are not 49
the two programs are not 169
the two programs can not 76
the two programs did not 76
the two programs may not 40
the two programs that are 74
the two programs was not 43
the two programs was that 71
the two projects are not 130
the two projects can not 56
the two proteins are not 114
the two proteins that are 44
the two purposes are not 100
the two purposes can not 89
the two pursuits are not 42
the two questions are not 584
the two questions are one 100
the two questions can not 198
the two questions set out 91
the two questions that are 197
the two questions that had 122
the two questions that you 52
the two relations are not 121
the two relations can not 44
the two religions are not 114
the two religions can not 45
the two religions did not 74
the two religions that are 57
the two religions was not 68
the two remedies are not 51
the two scenarios are not 50
the two scholars and one 229
the two sciences are not 73
the two security men who 52
the two segments are not 94
the two segments can not 49
the two segments that are 62
the two senators who had 156
the two separate that you 49
the two sergeants who had 66
the two servants who had 417
the two services are not 103
the two services did not 47
the two services was not 46
the two soldiers did not 55
the two soldiers that had 47
the two soldiers who are 68
the two soldiers who had 994
the two soldiers with him 107
the two soldiers with his 147
the two solutions and add 178
the two solutions and then 53
the two solutions are not 221
the two solutions are then 113
the two solutions can not 58
the two solutions that are 61
the two solvents are not 46
the two spaniards who had 225
the two sparrows can not 43
the two statutes and this 59
the two statutes are not 117
the two statutes can not 52
the two strangers did not 46
the two strangers who had 442
the two strangers with all 45
the two struggling old men 49
the two students who are 97
the two students who did 54
the two students who had 504
the two subjects are not 276
the two subjects can not 143
the two subjects did not 43
the two subjects that are 92
the two subjects that had 45
the two subjects that you 59
the two subjects who did 61
the two subjects who had 70
the two subunits are not 49
the two suggests that they 61
the two surfaces are not 500
the two surfaces can not 94
the two surfaces does not 79
the two surfaces that are 211
the two trappers who had 105
the two tribunes who had 64
the two troopers saw them 48
the two troopers who had 136
the two variables and that 195
the two variables and then 93
the two variables and thus 48
the two variables are both 101
the two variables are not 1930
the two variables can not 244
the two variables did not 127
the two variables does not 206
the two variables for all 70
the two variables for each 229
the two variables may not 90
the two variables that are 423
the two variables that can 68
the two variables that you 88
the two variables was not 128
the two variables you are 66
the two variances are not 145
the two vehicles are not 62
the two vehicles can not 48
the two vertical and two 76
the two villages are not 54
the two villages did not 63
the two villages was not 47
the two villains who had 58
the two visitors who had 97
the two voltages are not 76
the two watchmen who lay 45
the two wretches who had 87
the war declared for that 57
the war declared that they 42
the war minister and his 158
the war minister did not 50
the war minister who had 115
the war ministry and its 48
the war ministry and that 42
the war ministry and was 89
the war ministry did not 72
the war ministry was not 51
the war probably did not 84
the war provided him with 107
the war provided them with 98
the war situation and its 91
the war situation did not 72
the war situation was not 73
the war veterans who had 59
the way business was being 103
the way business was going 72
the way children are being 100
the way children deal with 86
the way children who are 40
the way decisions are being 54
the way managers deal with 57
the way materials are put 46
the way ordinary men and 49
the way prepared for him 172
the way prepared for his 61
the way prepared for its 87
the way prepared for them 192
the way questions are put 60
the way services are being 41
the way wherever they met 78
the weak disciple who had 122
the web services that are 97
the wet blankets that had 78
the xml document and then 91
the xml document does not 154
the xml document that was 54
the xml document that you 151
the xml document you are 48
the year incurred for amt 83
the year received and not 101
the year succeeding his death 43
the year sufficed for this 43
thing and therefore can not 116
thing for yourself and for 46
thing had happened and that 181
thing had happened that day 47
thing had happened with her 45
thing has happened that has 63
thing has happened that was 41
thing has happened with our 58
thing she expected was for 100
thing she expected was that 105
thing that consoled him was 80
thing that everyone who has 55
thing that happened all day 113
thing that happened long ago 147
thing that happened not long 190
thing that happened one day 52
thing that happened that day 758
thing that happened that was 58
thing that happened that year 165
thing that happened then was 61
thing that happened was not 97
thing that happened was one 69
thing that happened was that 13974
thing that happened was they 63
thing that happened was this 152
thing that includes all that 44
thing that mattered and that 57
thing that mattered now was 649
thing that mattered was being 85
thing that mattered was for 41
thing that mattered was her 101
thing that mattered was his 120
thing that mattered was how 153
thing that mattered was not 93
thing that mattered was that 4150
thing that mattered was this 52
thing that occurred was that 258
thing that remained for him 165
thing that remained for them 77
thing that remained was for 99
thing that solitude has for 44
thing that startled him was 42
thing that troubled her was 332
thing that troubled him was 478
thing that troubled them was 81
thing was possible and that 97
thing was possible for him 124
thing was prepared for his 410
thing was prepared for our 214
thing was prepared for this 57
to act cordially with any 132
to act cordially with him 78
to act cordially with his 56
to act cordially with them 83
to act honestly and with 66
to act otherwise than one 62
to act otherwise than she 86
to act otherwise than they 529
to act otherwise than with 202
to act otherwise than you 62
to act promptly and with 293
to aid children who are 71
to aid students who are 99
to air pollution and its 116
to air pollution are not 41
to air pollution that may 82
to all accounts she was 53
to all authority and all 57
to all business men who 84
to all children and all 231
to all children and are 41
to all children and not 126
to all children and that 225
to all children who are 555
to all children who can 80
to all children who had 92
to all christian kings and 113
to all christian men and 92
to all churches and all 61
to all citizens and all 112
to all citizens and are 48
to all citizens and not 137
to all citizens and that 294
to all citizens that they 60
to all citizens who are 269
to all citizens who can 62
to all citizens who had 145
to all citizens who may 46
to all climates and all 127
to all communion with god 81
to all creatures and all 80
to all creatures and not 75
to all creatures and things 106
to all creatures that are 106
to all creatures that can 51
to all creatures who are 53
to all cultures and all 184
to all cultures and that 47
to all delights that are 102
to all educated men and 68
to all elements that are 57
to all enlisted men and 51
to all enlisted men who 61
to all entities that are 83
to all eternity can you 78
to all eternity for his 95
to all eternity for this 55
to all evidence that can 59
to all families and all 42
to all families who are 47
to all functions and all 53
to all humanity and all 85
to all humanity and not 86
to all humanity and that 168
to all humanity for all 40
to all humanity than this 112
to all impartial men that 217
to all infidels and for 51
to all involved that they 41
to all involved that this 45
to all languages and all 77
to all languages and that 50
to all materials that are 50
to all officers and men 942
to all officers who are 87
to all officers who had 156
to all patience and long 60
to all patients and all 71
to all patients and that 42
to all patients who are 515
to all patients who can 98
to all patients who had 83
to all patients with this 66
to all problems and all 77
to all problems and that 107
to all problems that may 66
to all products that are 50
to all programs that are 43
to all programs that use 46
to all progress and all 42
to all property and all 41
to all purposes but that 83
to all questions and all 64
to all questions and that 52
to all questions that are 77
to all questions that can 50
to all questions that may 215
to all reflecting men that 58
to all religions and all 204
to all religions and that 105
to all remedies but that 85
to all scholars who are 91
to all sciences and all 76
to all sensible men that 44
to all services that are 52
to all shippers who are 65
to all soldiers who had 76
to all strangers who are 60
to all strangers who may 139
to all students and all 133
to all students and are 62
to all students and not 110
to all students and that 294
to all students that they 73
to all students who are 638
to all students who can 93
to all students who had 197
to all students who may 62
to all subjects and all 127
to all subjects that are 61
to all subjects who had 53
to all veterans who had 46
to all visitors that she 52
to all visitors that they 43
to all visitors who are 44
to and affection for her 55
to and affection for him 52
to and affection for his 71
to and communion with god 229
to and compared with all 41
to and connects all its 55
to and enthusiasm for this 66
to and interact with each 406
to and interact with his 43
to and interact with one 222
to and interact with our 40
to and interact with them 49
to and parallel with each 87
to and parallel with its 54
to and parallel with one 71
to and parallel with that 43
to and supplied him thus 50
to and therefore can not 86
to and therefore does not 47
to any accident that may 47
to any activity that can 46
to any activity that does 40
to any activity that has 53
to any american who had 45
to any american who has 89
to any argument that may 91
to any argument you can 54
to any attempts that may 45
to any attorney for any 77
to any authority but his 185
to any authority but that 580
to any authority for his 50
to any benefits that may 50
to any business man that 98
to any business man who 57
to any business that has 46
to any business that may 137
to any business you may 84
to any children she may 50
to any children they may 88
to any children who are 56
to any children who may 93
to any christian who has 77
to any claimant who has 52
to any computer that has 112
to any condition that may 80
to any consumer who has 80
to any contract that any 54
to any contract with any 64
to any creditor who has 71
to any creditor who may 44
to any customer who has 96
to any director who has 87
to any distance that may 61
to any employee for any 82
to any employee who had 112
to any employee who has 353
to any employee who may 66
to any employee who was 96
to any employer who has 101
to any evidence that may 80
to any evidence that they 54
to any illusions you may 50
to any impartial man that 104
to any injuries they may 65
to any instance that may 205
to any interest but his 43
to any judgment that may 69
to any kindness you may 53
to any liability for any 89
to any liability that may 54
to any messages that are 92
to any minister who had 94
to any miseries that may 58
to any objection that may 98
to any observer that they 45
to any observer that this 56
to any observer who has 58
to any officers who may 57
to any passenger who may 47
to any physician who has 104
to any physician who may 60
to any pressure that may 49
to any prisoner who has 68
to any problems that are 57
to any problems that may 316
to any problems they may 60
to any problems you may 90
to any proceeding that was 72
to any property for any 88
to any property that has 43
to any property that may 65
to any property that was 54
to any proposal but that 42
to any proposal for any 47
to any proposal for its 48
to any proposal that may 71
to any proposal that was 49
to any provision that may 69
to any questions that are 88
to any questions that may 298
to any questions that they 74
to any questions that you 501
to any questions they may 168
to any questions you may 795
to any reflecting man that 105
to any sensible man that 147
to any situation that has 42
to any situation that may 234
to any standard but one 109
to any standard that can 49
to any stimulus that may 61
to any students who are 65
to any students who may 93
to any symptoms that may 204
to any taxpayer for any 157
to any taxpayer who has 103
to any taxpayer with due 49
to any variables that are 47
to any visitors who may 46
to arm yourself with all 59
to ask admission for this 51
to ask children how they 74
to ask children why they 41
to ask formally for her 73
to ask patients how they 110
to ask questions and add 169
to ask questions and air 72
to ask questions and all 60
to ask questions and are 154
to ask questions and ask 96
to ask questions and bring 91
to ask questions and can 42
to ask questions and did 61
to ask questions and dig 42
to ask questions and for 182
to ask questions and get 1865
to ask questions and hear 161
to ask questions and how 237
to ask questions and let 75
to ask questions and may 61
to ask questions and not 446
to ask questions and one 85
to ask questions and put 61
to ask questions and read 147
to ask questions and say 85
to ask questions and see 71
to ask questions and set 120
to ask questions and she 87
to ask questions and that 418
to ask questions and then 472
to ask questions and they 148
to ask questions and thus 87
to ask questions and try 221
to ask questions and use 226
to ask questions and was 56
to ask questions and who 74
to ask questions and you 103
to ask questions but not 92
to ask questions but they 45
to ask questions but was 50
to ask questions does not 47
to ask questions for fear 1050
to ask questions for him 165
to ask questions she had 45
to ask questions that are 1739
to ask questions that bring 69
to ask questions that can 858
to ask questions that deal 57
to ask questions that did 72
to ask questions that get 132
to ask questions that had 225
to ask questions that lead 206
to ask questions that may 444
to ask questions that she 73
to ask questions that they 337
to ask questions that you 319
to ask questions they had 44
to ask questions they may 89
to ask questions with all 50
to ask students how they 177
to ask students who are 45
to ask students why they 125
to ask yourself how long 61
to ask yourself how they 43
to ask yourself how this 48
to ask yourself how you 886
to ask yourself who you 78
to ask yourself why she 42
to ask yourself why that 125
to ask yourself why they 111
to ask yourself why this 85
to ask yourself why you 1251
to bear children and are 49
to bear children and bring 70
to bear children and for 57
to bear children and her 71
to bear children and men 62
to bear children and rear 188
to bear children and that 366
to bear children and then 52
to bear children and thus 85
to bear children and who 44
to bear children does not 97
to bear children for her 314
to bear children for him 122
to bear children for them 96
to bear children that they 172
to bear children who are 54
to beat iniquity and death 67
to beat severely any one 40
to being explicit with him 40
to being infected with hiv 85
to being reminded that you 89
to being returned and has 177
to being reunited with her 140
to being reunited with his 137
to being reunited with them 43
to being troubled with them 46
to big business and big 185
to big business and its 74
to big business and that 161
to both academic and non 151
to both australia and new 274
to both business and non 41
to both catholics and non 254
to both christian and jew 77
to both christian and non 294
to both citizens and non 154
to both clerical and lay 71
to both disabled and non 48
to both economic and non 144
to both extremes they run 84
to both financial and non 116
to both hispanic and non 90
to both identify with and 79
to both immediate and long 214
to both military and non 89
to both officers and men 1682
to both personal and real 191
to both questions are not 47
to both questions are yes 103
to both questions may lie 41
to both questions was that 41
to both questions was yes 300
to both religious and non 103
to both resident and non 327
to both specific and non 45
to both straight and gay 73
to both wilmington and new 46
to bring children who are 52
to bring children with them 99
to bring christian men and 82
to bring officers and men 44
to bring servants with them 40
to bring sickness and death 201
to bring sunshine with her 41
to bring warrants for them 58
to bring whatever they had 43
to buy gasoline and oil 88
to buy gasoline for his 72
to buy materials and pay 169
to buy materials for his 56
to buy medicine for her 250
to buy medicine for him 43
to buy medicine for his 265
to buy pictures for him 171
to buy pictures for you 79
to buy policies that are 57
to buy presents for all 119
to buy presents for each 43
to buy presents for her 303
to buy presents for his 377
to buy presents for our 64
to buy presents for them 107
to buy products that are 515
to buy products that they 165
to buy products they did 69
to buy property for his 44
to buy supplies and pay 133
to buy supplies for her 83
to buy supplies for his 284
to buy supplies for our 56
to buy supplies for them 42
to buy whatever they can 68
to buy whatever things are 98
to day developing that law 47
to deal candidly with you 69
to deal directly with all 351
to deal directly with and 52
to deal directly with any 407
to deal directly with both 81
to deal directly with each 967
to deal directly with god 321
to deal directly with her 306
to deal directly with him 509
to deal directly with his 873
to deal directly with its 339
to deal directly with men 82
to deal directly with non 54
to deal directly with one 873
to deal directly with our 203
to deal directly with that 195
to deal directly with them 675
to deal directly with things 42
to deal directly with this 705
to deal directly with top 44
to deal directly with you 248
to deal honestly with all 107
to deal honestly with both 41
to deal honestly with each 133
to deal honestly with her 83
to deal honestly with him 82
to deal honestly with his 199
to deal honestly with its 49
to deal honestly with one 178
to deal honestly with our 86
to deal honestly with them 160
to deal honestly with this 66
to deal honestly with you 84
to deal promptly with all 81
to deal promptly with any 232
to deal properly with all 147
to deal properly with his 77
to deal properly with its 44
to deal properly with them 123
to deal properly with this 212
to deal seriously with any 53
to deal seriously with him 54
to deal seriously with his 59
to deal seriously with its 61
to deal seriously with them 63
to deal seriously with this 260
to deal severely with all 103
to deal severely with any 144
to deal severely with him 191
to deal severely with his 95
to deal severely with men 61
to deal severely with them 147
to deal severely with this 43
to deal severely with you 42
to deal specially with this 51
to deal squarely with his 51
to deal tenderly with her 53
to deal tenderly with him 82
to deal tenderly with his 126
to deal tenderly with them 87
to deal tenderly with this 54
to deal unfairly with them 76
to deal unjustly with any 44
to death innocent men and 42
to death innocent men who 42
to death whenever they are 75
to die violently and not 50
to dig trenches and lay 95
to dig trenches and put 47
to dig trenches and set 42
to doing business with each 45
to doing business with him 120
to doing business with them 110
to doing business with you 603
to doing whatever they can 53
to don fernando and his 51
to dry slightly and then 43
to each category and then 40
to each creditor for his 52
to each creditor who has 306
to each customer for each 47
to each customer who has 46
to each employee and his 42
to each employee for each 65
to each employee who had 41
to each employee who has 134
to each employee who was 59
to each prisoner that each 113
to each situation and each 85
to earn interest for you 48
to earn whatever they can 54
to fit yourself with all 45
to fix breakfast for her 151
to fix breakfast for him 52
to fix breakfast for you 55
to fix problems that are 71
to fly homeward with all 67
to for guidance and for 46
to get anywhere near her 195
to get anywhere near him 313
to get anywhere near his 128
to get anywhere near our 42
to get anywhere near that 211
to get anywhere near them 300
to get anywhere near this 249
to get anywhere near you 87
to get anywhere that way 97
to get anywhere this way 77
to get anywhere with all 41
to get anywhere with any 42
to get anywhere with her 395
to get anywhere with him 382
to get anywhere with his 154
to get anywhere with our 67
to get anywhere with that 235
to get anywhere with them 249
to get anywhere with this 599
to get anywhere with you 112
to get anywhere you had 50
to get approval for all 52
to get approval for any 83
to get approval for his 245
to get approval for its 67
to get approval for new 89
to get approval for our 46
to get approval for that 40
to get approval for this 134
to get attention and that 110
to get attention and then 74
to get attention for her 44
to get attention for his 142
to get breakfast and get 51
to get breakfast and put 40
to get breakfast and then 46
to get breakfast for her 125
to get breakfast for him 50
to get breakfast for them 52
to get business for his 56
to get confused with all 41
to get entangled with any 79
to get entangled with her 60
to get entangled with them 50
to get everyone out and 43
to get evidence but can 144
to get financial aid and 104
to get financial aid for 162
to get finished and get 47
to get finished with this 49
to get fortunes that they 47
to get friendly with her 126
to get friendly with him 141
to get friendly with them 115
to get friendly with you 42
to get husbands for them 68
to get identity with each 89
to get infected with hiv 224
to get intimate with her 78
to get intimate with him 69
to get intimate with you 50
to get involved and get 119
to get involved and not 63
to get involved and see 41
to get involved and that 276
to get involved and then 85
to get involved and they 79
to get involved and try 85
to get involved and you 53
to get involved for fear 118
to get involved one way 45
to get involved that way 64
to get involved with all 687
to get involved with and 215
to get involved with any 1288
to get involved with day 99
to get involved with each 193
to get involved with her 1729
to get involved with him 2119
to get involved with his 490
to get involved with its 50
to get involved with men 279
to get involved with new 93
to get involved with one 771
to get involved with our 201
to get involved with real 48
to get involved with that 2423
to get involved with them 1289
to get involved with things 156
to get involved with this 1725
to get involved with too 64
to get involved with you 1127
to get materials for his 142
to get materials for nap 45
to get medicine for her 303
to get medicine for him 44
to get medicine for his 176
to get physical with her 60
to get physical with him 75
to get physical with you 41
to get pneumonia and die 41
to get pregnant and can 44
to get pregnant and get 46
to get pregnant and had 65
to get pregnant and not 76
to get pregnant and she 61
to get pregnant and that 67
to get pregnant and then 149
to get pregnant and was 48
to get pregnant for six 54
to get pregnant for two 93
to get pregnant with her 96
to get prepared for that 41
to get prepared for this 55
to get recruits for his 66
to get somebody who can 116
to get somebody who has 44
to get somebody who was 45
to get straight with god 53
to get straight with you 93
to get students who are 43
to get supplies for his 302
to get supplies for its 76
to get supplies for our 50
to get treatment for her 185
to get treatment for him 48
to get treatment for his 280
to get upstairs and get 59
to get whatever they can 269
to get whatever you can 125
to get wherever you are 50
to god almighty and his 101
to god almighty for his 281
to god almighty for our 47
to god almighty for this 63
to god almighty now and 41
to god almighty that this 51
to god concerning his own 48
to god entirely and who 54
to hang somebody and get 48
to has occurred and may 59
to head straight for her 60
to head straight for his 83
to head straight for them 64
to heal sickness and sin 245
to hear somebody say that 306
to hear students say that 102
to hear whatever she had 109
to hear whatever they had 63
to hear whatever you can 49
to hear whatever you may 146
to heat treatment and are 65
to her admission she had 96
to her admission that she 84
to her advanced age and 89
to her affection and her 115
to her affection for her 444
to her affection for him 405
to her affection for you 81
to her argument that she 46
to her assertion that she 132
to her associating them with 62
to her attention and she 78
to her attention that her 48
to her attention that she 164
to her attorney and his 43
to her attorney that she 80
to her audience that she 168
to her authority than all 50
to her breakfast she did 64
to her business and her 58
to her buttocks and then 46
to her children and had 66
to her children and her 1811
to her children and how 43
to her children and not 101
to her children and she 159
to her children and that 272
to her children and then 111
to her children and they 117
to her children and was 120
to her children but she 42
to her children for her 48
to her children her own 47
to her children she had 40
to her children she was 80
to her children than her 76
to her children than she 153
to her children that her 71
to her children that she 597
to her children that they 247
to her children was not 68
to her children who are 120
to her children who had 80
to her colonies and her 54
to her commerce and her 106
to her companion and they 42
to her companion she was 95
to her companion that she 287
to her companion that they 54
to her companion who had 48
to her companion who was 52
to her companion with her 51
to her compared with her 69
to her condition and her 56
to her condition and sex 166
to her contempt for her 42
to her councils and her 44
to her daughter and had 75
to her daughter and her 848
to her daughter and not 48
to her daughter and put 99
to her daughter and say 50
to her daughter and she 110
to her daughter and son 1860
to her daughter and that 266
to her daughter and then 153
to her daughter and they 46
to her daughter and was 73
to her daughter for her 152
to her daughter her own 79
to her daughter one day 192
to her daughter she was 74
to her daughter than she 86
to her daughter that her 163
to her daughter that she 1389
to her daughter that they 83
to her daughter was not 48
to her daughter who had 278
to her daughter who has 69
to her daughter who was 497
to her daughter why she 61
to her daughter with her 67
to her distress and that 117
to her distress that she 47
to her education and her 120
to her employer and her 63
to her employer that she 280
to her fifteenth year she 52
to her fingertips and toes 89
to her fondness for her 40
to her friendly lap for 67
to her girlhood with its 43
to her godfather and say 65
to her governor for his 66
to her grandson and his 69
to her greatness and her 43
to her homeland and her 72
to her homeland with her 49
to her hometown with her 44
to her hospital bed and 60
to her identity and her 67
to her indicating that she 49
to her injuries and her 51
to her interest and her 191
to her judgment and her 77
to her ladyship for her 53
to her ladyship that she 79
to her memories and her 51
to her mistress and her 167
to her mistress that her 47
to her mistress that she 330
to her mistress who was 50
to her neighbor that she 57
to her neighbor who was 45
to her nostrils and she 77
to her officers and men 68
to her patience and her 53
to her patients and her 77
to her physician that her 54
to her physician that she 206
to her presence and her 136
to her presence who did 72
to her problems with her 93
to her property and her 66
to her proposal that she 55
to her proposal that they 77
to her relations that she 52
to her relations that they 91
to her relations with her 529
to her relations with him 124
to her relations with men 77
to her relations with this 40
to her requesting that she 41
to her roommate that she 61
to her security and her 51
to her separate use and 279
to her separate use for 134
to her separate use was 42
to her servants and her 73
to her servants that she 46
to her shoulder and her 67
to her shoulder and his 47
to her shoulder and she 164
to her shoulder and then 202
to her shoulder and was 51
to her shoulder bag and 55
to her situation and her 56
to her situation and his 56
to her situation and sex 77
