tail male or tail female 362
there were no such clause 61
there were no such common 91
there were no such courts 59
there were no such dangers 56
there were no such direct 52
there were no such doubts 97
there were no such errors 54
there were no such events 63
there were no such feelings 97
there were no such findings 53
there were no such forces 129
there were no such groups 96
there were no such horrid 40
there were no such houses 49
there were no such limits 332
there were no such matter 57
there were no such meetings 91
there were no such mortal 58
there were no such nations 51
there were no such object 52
there were no such options 44
there were no such orders 126
there were no such papers 67
there were no such person 608
there were no such pieces 49
there were no such places 288
there were no such public 72
there were no such qualms 40
there were no such reality 82
there were no such reasons 158
there were no such rights 157
there were no such scenes 84
there were no such sounds 85
there were no such special 97
there were no such states 49
there were no such system 60
there were no such traces 50
there were no such weapons 98
there were no time clocks 40
there were no time limits 256
there were no tire tracks 264
there were no town meetings 67
there were no truth therein 49
there were no union troops 160
there were no very marked 194
there were no very obvious 73
there were no very serious 252
there were no very striking 66
there were no wild horses 70
there were no wire fences 70
there were no young ladies 114
there were of very little 40
there were so many abuses 53
there were so many active 40
there were so many actors 49
there were so many already 61
there were so many anxious 70
there were so many around 298
there were so many arrows 54
there were so many authors 45
there were so many babies 116
there were so many before 83
there were so many better 434
there were so many bitter 58
there were so many blacks 103
there were so many blanks 104
there were so many bodies 353
there were so many bright 109
there were so many broken 53
there were so many bushes 58
there were so many buyers 43
there were so many cattle 117
there were so many causes 155
there were so many chairs 41
there were so many changes 465
there were so many chosen 45
there were so many cities 155
there were so many claims 125
there were so many clothes 53
there were so many clouds 54
there were so many colors 91
there were so many common 64
there were so many copies 81
there were so many courts 56
there were so many cracks 55
there were so many crimes 70
there were so many curious 80
there were so many damned 45
there were so many dangers 140
there were so many dazzling 49
there were so many delays 197
there were so many dishes 101
there were so many doubts 98
there were so many english 197
there were so many errors 234
there were so many events 87
there were so many exciting 143
there were so many facets 100
there were so many fallen 114
there were so many family 90
there were so many famous 77
there were so many faults 57
there were so many feelings 60
there were so many female 54
there were so many fights 122
there were so many forces 60
there were so many french 279
there were so many german 115
there were so many graves 50
there were so many groups 199
there were so many guards 89
there were so many guests 267
there were so many hidden 136
there were so many horses 287
there were so many houses 334
there were so many indians 355
there were so many issues 206
there were so many italian 44
there were so many jewish 169
there were so many killed 96
there were so many ladies 166
there were so many layers 155
there were so many leaders 54
there were so many learned 426
there were so many levels 61
there were so many lights 188
there were so many little 725
there were so many lonely 44
there were so many lovely 146
there were so many meetings 118
there were so many methods 43
there were so many models 49
there were so many nations 84
there were so many negroes 70
there were so many nights 54
there were so many nobles 41
there were so many noises 63
there were so many obvious 98
there were so many openings 61
there were so many options 84
there were so many orders 95
there were so many papers 97
there were so many pieces 194
there were so many places 814
there were so many planes 106
there were so many plants 75
there were so many points 483
there were so many police 129
there were so many pressing 248
there were so many pretty 572
there were so many public 176
there were so many pupils 81
there were so many reasons 633
there were so many rivers 67
there were so many rumors 262
there were so many saints 87
there were so many salmon 54
there were so many serious 60
there were so many shades 182
there were so many shells 44
there were so many slaves 197
there were so many snakes 151
there were so many sounds 63
there were so many special 77
there were so many stairs 82
there were so many starving 49
there were so many states 62
there were so many stones 167
there were so many strange 386
there were so many tables 47
there were so many theories 53
there were so many thieves 83
there were so many topics 70
there were so many tracks 83
there were so many tramps 42
there were so many tribes 44
there were so many troops 201
there were so many trucks 59
there were so many twists 69
there were so many urgent 87
there were so many useful 53
there were so many vacant 67
there were so many varied 43
there were so many voices 125
there were so many wagons 59
there were so many weapons 55
there were so many whites 71
there were so many wicked 59
there were so many widows 100
there were so many wolves 74
there were so many younger 64
there were the best reasons 146
there were the blue waters 48
there were the four danish 60
there were the least chance 176
there were the least ground 53
there were the like reasons 65
there were the more recent 67
there were the more serious 63
there were the more subtle 54
there were the most serious 81
there were the most urgent 46
there were the poor whites 56
there were the same crowds 75
there were the same feelings 45
there were the same fences 78
there were the same number 1439
there were the same reasons 96
there were the same scenes 74
there were the three little 80
there were the young ladies 98
there were to some extent 61
there when he fell asleep 158
there when the band starts 51
there when the door opened 560
there when the need arises 115
there when we came through 42
there when we were little 152
there when we were younger 46
there will at length remain 88
there will at once result 117
there will be deep mourning 117
there will be even better 126
there will be even further 140
there will be even greater 1849
there will be even larger 52
there will be ever greater 56
there will be ever larger 66
there will be ever widening 179
there will be fine tattling 118
there will be five cities 114
there will be five hindus 44
there will be five million 87
there will be food enough 267
there will be four billion 53
there will be four groups 57
there will be four million 51
there will be four points 67
there will be free access 101
there will be free course 92
there will be good ground 99
there will be good reasons 151
there will be great changes 1071
there will be great damage 43
there will be great demand 127
there will be great fighting 49
there will be great losses 64
there will be great misery 46
there will be great mourning 57
there will be great profit 45
there will be great ravage 78
there will be great sorrow 66
there will be hard feelings 46
there will be hard fighting 153
there will be heavy fighting 105
there will be heavy losses 67
there will be high demand 54
there will be high levels 146
there will be high prices 69
there will be hurt feelings 41
there will be just enough 1074
there will be laid before 59
there will be left behind 300
there will be less bleeding 86
there will be less carbon 44
there will be less chance 2351
there will be less damage 105
there will be less demand 684
there will be less desire 76
there will be less direct 49
there will be less effect 53
there will be less effort 45
there will be less energy 348
there will be less excuse 79
there will be less fighting 100
there will be less ground 163
there will be less hazard 47
there will be less impact 45
there will be less income 63
there will be less output 78
there will be less oxygen 90
there will be less profit 76
there will be less public 86
there will be less sorrow 84
there will be less strain 175
there will be less stress 325
there will be less swelling 93
there will be less tension 108
there will be less weight 70
there will be loss instead 158
there will be love without 240
there will be many another 48
there will be many buyers 64
there will be many causes 93
there will be many changes 934
there will be many claims 62
there will be many common 88
there will be many copies 43
there will be many crises 43
there will be many curious 61
there will be many dangers 58
there will be many errors 108
there will be many events 66
there will be many exciting 46
there will be many further 118
there will be many future 93
there will be many groups 76
there will be many guests 52
there will be many issues 154
there will be many levels 83
there will be many little 146
there will be many openings 71
there will be many options 59
there will be many periods 83
there will be many pieces 40
there will be many places 248
there will be many points 384
there will be many readers 261
there will be many reasons 107
there will be many shades 89
there will be many special 71
there will be many stages 42
there will be many states 58
there will be many topics 41
there will be many voices 72
there will be many yearnings 71
there will be more active 74
there will be more actual 56
there will be more adults 46
there will be more babies 68
there will be more before 177
there will be more bodily 51
there will be more buyers 159
there will be more carbon 49
there will be more chance 577
there will be more changes 346
there will be more choice 61
there will be more copies 44
there will be more damage 50
there will be more delays 64
there will be more demand 585
there will be more detail 79
there will be more direct 117
there will be more effort 45
there will be more energy 281
there will be more errors 61
there will be more events 43
there will be more family 40
there will be more female 104
there will be more fighting 282
there will be more groups 53
there will be more horses 42
there will be more houses 47
there will be more income 92
there will be more killings 40
there will be more likely 43
there will be more liquid 46
there will be more losses 59
there will be more meetings 62
there will be more mobile 53
there will be more mutual 60
there will be more options 85
there will be more orders 43
there will be more output 90
there will be more oxygen 57
there will be more places 82
there will be more points 62
there will be more police 43
there will be more profit 101
there will be more public 237
there will be more raised 50
there will be more reasons 44
there will be more safety 58
there will be more serious 164
there will be more severe 67
there will be more spending 44
there will be more stress 92
there will be more timber 71
there will be more weight 59
there will be most likely 53
there will be much better 231
there will be much chance 69
there will be much debate 118
there will be much demand 85
there will be much direct 77
there will be much fighting 410
there will be much further 231
there will be much greater 1638
there will be much higher 88
there will be much larger 90
there will be much misery 71
there will be much mutual 65
there will be much sorrow 42
there will be much wasted 67
there will be none better 60
there will be none except 60
there will be none unless 64
there will be nothing anyone 41
there will be nothing before 52
there will be nothing better 56
there will be nothing beyond 58
there will be nothing changed 114
there will be nothing except 115
there will be nothing further 704
there will be nothing gained 118
there will be nothing heroic 41
there will be nothing strange 122
there will be only enough 196
there will be only little 131
there will be only modest 57
there will be only partial 100
there will be only slight 180
there will be only twelve 60
there will be only twenty 210
there will be open spaces 46
there will be other babies 49
there will be other bodies 44
there will be other changes 237
there will be other events 52
there will be other forces 54
there will be other groups 86
there will be other guests 75
there will be other issues 126
there will be other matter 63
there will be other meetings 50
there will be other nights 109
there will be other periods 59
there will be other places 122
there will be other points 71
there will be other reasons 63
there will be other states 40
there will be rain before 134
there will be ready enough 81
there will be rich reward 42
there will be room enough 1980
there will be some actual 43
there will be some amount 296
there will be some aspect 47
there will be some better 90
there will be some bleeding 172
there will be some blurring 41
there will be some broken 112
there will be some chance 645
there will be some changes 1121
there will be some charge 41
there will be some choice 134
there will be some common 261
there will be some corner 69
there will be some damage 97
there will be some debate 59
there will be some degree 3123
there will be some delays 47
there will be some demand 253
there will be some direct 77
there will be some dozens 67
there will be some effect 343
there will be some effort 82
there will be some energy 231
there will be some errors 243
there will be some excess 425
there will be some fairly 52
there will be some family 53
there will be some feature 47
there will be some fighting 275
there will be some finite 159
there will be some further 705
there will be some future 381
there will be some golden 236
there will be some ground 81
there will be some groups 111
there will be some higher 56
there will be some impact 174
there will be some income 97
there will be some initial 232
there will be some issues 105
there will be some leakage 483
there will be some leeway 59
there will be some limiting 41
there will be some limits 60
there will be some little 600
there will be some lively 47
there will be some losers 69
there will be some losses 183
there will be some margin 45
there will be some measure 170
there will be some mental 45
there will be some mention 100
there will be some mutual 49
there will be some normal 44
there will be some number 198
there will be some obvious 82
there will be some output 62
there will be some periods 64
there will be some person 58
there will be some places 94
there will be some plants 46
there will be some points 160
there will be some portion 49
there will be some pretty 233
there will be some profit 227
there will be some public 116
there will be some pupils 149
there will be some random 61
there will be some reaction 125
there will be some readers 289
there will be some record 44
there will be some regions 68
there will be some relief 162
there will be some result 69
there will be some return 100
there will be some reward 111
there will be some serious 180
there will be some shifting 128
there will be some shifts 41
there will be some simple 58
there will be some slight 569
there will be some sparring 87
there will be some special 407
there will be some states 62
there will be some strain 71
there will be some strange 87
there will be some subtle 47
there will be some swelling 65
there will be some system 67
there will be some tension 154
there will be some twenty 56
there will be some unique 71
there will be some unused 53
there will be some useful 78
there will be some values 72
there will be such crowds 48
there will be talk enough 150
there will be three forces 68
there will be three francs 63
there will be three groups 106
there will be three images 72
there will be three layers 58
there will be three levels 101
there will be three million 82
there will be three phases 84
there will be three points 71
there will be three rounds 46
there will be three stages 96
there will be three values 64
there will be time before 216
there will be time enough 11828
there will be vast changes 42
there will be very gentle 44
there will be very little 12103
there will be very seldom 69
there will be very serious 242
there will be very slight 96
there will be will depend 43
there will be work enough 518
there will be zero output 51
these also in like manner 42
these also we have already 40
these areas in great detail 65
these areas in more detail 628
these areas in some detail 168
these areas is more likely 68
these areas to some degree 45
these areas to some extent 55
these arms thy neck infold 120
these arts to their utmost 68
these data in more detail 190
these data in some detail 72
these data to test whether 87
these data to what extent 56
these days is more likely 85
these days of book deluge 87
these days of cheap printing 150
these days of fast travel 97
these days of free speech 67
these days of high building 98
these days of high energy 42
these days of high income 91
these days of high prices 789
these days of rising prices 249
these days on shop fronts 105
these days so many novels 47
these days the more bitter 63
these days to come across 83
these days to find someone 46
these days we have become 52
these days we have learned 53
these died in faith without 79
these died of their wounds 52
these eyes of mine should 53
these fail to give relief 65
these fears to some extent 51
these from the other without 59
these give the same result 40
these hanging to their breasts 48
these have as their object 44
these have in some measure 48
these have the same effect 138
these have the same energy 110
these have the same number 55
these have the same origin 49
these have the same values 44
these have to pass through 88
these have to some extent 177
these heads in high relief 68
these ideas in great detail 55
these ideas in great number 42
these ideas in more detail 937
these ideas in much greater 44
these ideas in some detail 178
these ideas to some extent 70
these ideas to their origin 58
these jobs by paying higher 47
these joys be ripe before 65
these last we have little 53
these laws in more detail 64
these laws is very rarely 86
these lips of mine burned 67
these more or less clearly 73
these more or less common 75
these more or less direct 110
these more or less formal 160
these more or less normal 67
these more or less obvious 161
these more or less public 47
these more or less random 65
these more or less remote 50
these more or less stable 62
these more or less subtle 47
these must be done before 48
these must be laid before 53
these must be left behind 163
these must be made before 72
these none is more striking 40
these rays to pass through 170
these seem the best fitted 49
these seem the most likely 42
these seem to have arisen 62
these seem to have become 219
these seem to have failed 43
these seem to have fallen 51
these seem to have formed 72
these seem to have little 177
these seem to have passed 57
these seem to have played 92
these seem to have reached 68
these seem to have served 86
these seem to have something 45
these some of their tenets 42
these such as most deeply 45
these tell us very little 52
these tend to have higher 51
these there is nothing dubious 61
these there is very little 159
these three in more detail 45
these three or four points 42
these till the next session 63
these uses in more detail 41
these vary to some extent 44
these were at least partly 74
these were at their height 69
these were in great demand 142
these were in like manner 88
these were in much greater 69
these were in some degree 233
these were in some manner 47
these were in some measure 148
these were in their nature 59
these were in their places 44
these were of very little 50
these were so deep rooted 40
these were so many reasons 56
these were so many rights 42
these were so many snares 72
these were the days before 2653
these were the great topics 47
these were the high points 45
these were the last public 47
these were the last sounds 63
these were the least likely 54
these were the main causes 96
these were the main issues 48
these were the main points 231
these were the main reasons 161
these were the main source 56
these were the most active 116
these were the most annoying 53
these were the most common 427
these were the most exciting 66
these were the most famous 71
these were the most heavily 40
these were the most highly 148
these were the most likely 194
these were the most obvious 120
these were the most pressing 40
these were the most readily 46
these were the most recent 75
these were the most serious 118
these were the most striking 85
these were the most urgent 45
these were the most useful 69
these were the most widely 65
these were the only causes 80
these were the only changes 150
these were the only cheers 44
these were the only clothes 86
these were the only english 153
these were the only events 52
these were the only forces 147
these were the only groups 70
these were the only images 44
these were the only issues 79
these were the only lights 56
these were the only losses 43
these were the only methods 112
these were the only options 123
these were the only places 347
these were the only points 196
these were the only public 113
these were the only pupils 40
these were the only reasons 257
these were the only sounds 649
these were the only source 47
these were the only states 69
these were the only topics 52
these were the only troops 81
these were the only weapons 87
these were the same indians 54
these were the same person 48
these were the same troops 47
these were the sole object 64
these were the true causes 113
these were the true reasons 91
these were the very forces 88
these were the very groups 40
these were the very issues 97
these were the very places 207
these were the very points 105
these were the very reasons 168
these were the very traits 44
these were the years before 46
these were to some degree 115
these were to some extent 512
these will be gone before 79
these will be more likely 167
these will be more readily 62
these will be more slowly 145
these will be more useful 57
these will be most likely 66
these will be most useful 59
these will be used instead 44
these will be very useful 116
these will in time become 41
these will in turn affect 52
these will to some extent 67
these will we keep bright 57
these years he also became 88
these years he also served 90
these years he also taught 50
these years he also worked 57
these years we have learned 45
these years we have worked 63
thick fringe of dark lashes 111
thick mist in some valley 125
thick wall of dark nights 107
thief will be more likely 58
thine eyes the good behold 129
thine hand so many nations 45
think back to high school 258
think back to your school 55
think best to rest myself 40
think even the most ardent 45
think even the most bitter 40
think ever so much better 116
think from the other person 49
think from the same motive 67
think from the very moment 51
think good to hold myself 48
think have the best chance 86
think less of their public 46
think like the test makers 87
think more of their dinner 48
think more of their duties 43
think more or less clearly 78
think more or less highly 73
think much of your choice 86
think much of your friend 49
think much the most serious 65
think only of poor little 41
think only of their duties 48
think only of their public 42
think over the great changes 75
think there is also another 121
think there is also something 108
think there is good ground 216
think there is great weight 53
think there is just ground 42
think there is less chance 41
think there is less family 45
think there is more before 56
think there is more behind 121
think there is more chance 121
think there is more spirit 60
think there is more wisdom 67
think there is much chance 1101
think there is much future 97
think there is much genius 40
think there is much greater 44
think there is much ground 67
think there is much passion 54
think there is much virtue 47
think there is much weight 71
think there is much wisdom 47
think there is none better 45
think there is nothing before 70
think there is nothing better 587
think there is nothing beyond 72
think there is nothing further 153
think there is nothing serious 43
think there is nothing special 139
think there is room enough 68
think there is some chance 299
think there is some degree 45
think there is some excuse 169
think there is some ground 113
think there is some little 115
think there is some secret 203
think there is some slight 42
think there is some special 126
think there is some virtue 53
think there is such another 113
think there is time enough 113
think there is very little 1779
think well of their fellow 152
think well of their mental 53
think were the main reasons 46
think what the holy virgin 44
think what the other person 47
think what we have learned 49
think will be more likely 52
think will be more useful 121
think will be most damaging 63
think will be most likely 220
think will be most proper 43
think will be most useful 457
think will be very useful 96
third among the leading causes 96
third during the last decade 113
third form of shin splint 46
third from the last column 109
third line of said section 233
third over the last decade 106
third over the next decade 96
third over the past decade 114
third part of their number 182
third part of what should 42
third time in four seasons 96
third time the door opened 47
third type of skin cancer 143
third years of high school 82
thongs tied on their bodies 60
those able to gain access 50
those able to speak english 41
those able to work should 62
those acting on their behalf 455
those areas of west africa 58
those away to their secret 41
those born at other periods 68
those born in other seasons 51
those born in other states 152
those born in south africa 96
those coming up from behind 50
those days in south africa 56
those days it will hardly 40
those days of early summer 71
those days of great repute 78
those days of high infant 127
those days of high prices 45
those days of mild autumn 93
those days of slow travel 312
those days we were always 97
those days we were taught 65
those from the bone marrow 95
those from the free states 44
those from the great island 122
those from the great plains 56
those from the left halves 85
those from the limb regions 66
those from the more recent 86
those from the more remote 90
those from the most recent 78
those from the other groups 114
those from the other methods 59
those from the other parent 333
those from the other regions 135
those from the other senses 50
those from the other source 43
those from the other states 221
those from the same family 54
those from the same source 56
those from the west indies 765
those gods to have bodies 74
those hard to reach places 88
those having an even number 71
those having the least number 45
those having the most direct 58
those having the same family 62
those having the same number 139
those held by other groups 68
those held by other peoples 43
those held by their fathers 112
those held in high esteem 110
those held in high regard 45
those left of your allies 51
those living in more remote 128
those living in other cities 72
those living in other places 85
those living in other regions 149
those living in other states 89
those living in south africa 73
those made by other authors 54
those made by other groups 86
those made by other methods 181
those made in other places 67
those made of hard rubber 58
those more or less enduring 117
those more or less stable 50
those most in need should 45
those only the most obvious 84
those paid in other cities 42
those rays to pass through 83
those seen in other organs 91
those seen in young adults 57
those sold at other places 57
those taking the test scored 55
those three or four inches 50
those trying to lose weight 396
those used by much richer 85
those used by other authors 192
those used by other groups 99
those used by other nations 93
those used by other tribes 53
those used by these authors 44
those used in high school 60
those used in more formal 131
those used in more recent 63
those used in other fields 160
those used in other methods 44
those used in other states 44
those used in south africa 84
those used in their earlier 64
those used to treat cancer 176
those were of very little 62
those were the days before 1215
those were the only clothes 53
those were the only options 68
those were the only places 135
those were the only reasons 72
those were the only sounds 84
those were the only weapons 44
those were the very reasons 42
those whom he came across 122
those whom he gets little 43
those whom he held dearest 117
those whom he left behind 1791
those whom he most valued 42
those whom he most wished 96
those whom he sees before 199
those whom it will affect 147
those whom my book reaches 40
those whom the great spirit 155
those whom the holy spirit 1043
those whom the lord called 63
those whom the lord raises 101
those whom the sick shiver 79
those whom we call deacons 201
those whom we call pagans 42
those whom we call saints 50
those whom we have already 1097
those whom we have always 64
those whom we have before 138
those whom we have buried 82
those whom we have called 571
those whom we have chosen 167
those whom we have created 72
those whom we have failed 45
those whom we have harmed 106
those whom we have helped 136
those whom we have learned 156
those whom we have placed 64
those whom we have pleased 72
those whom we have quoted 86
those whom we have served 73
those whom we have spoken 40
those whom we have taught 46
those whom we have termed 54
those whom we have thinned 84
those whom we have treated 65
those whom we have wronged 449
those whom we leave behind 536
those whom we left behind 256
those whom we love better 49
those whom we love should 53
those whom we most admire 78
those whom we most desire 126
those worn by their elders 46
those worn by their mothers 74
those years he also served 60
those years in high school 132
those years of high school 50
threat from the axis powers 63
three acts of five scenes 51
three acts of last session 45
three areas in more detail 66
three bags of gold through 58
three boys to push behind 48
three cups of milk coffee 50
three days an angel opened 54
three days at home before 110
three days at least before 633
three days he went without 41
three days he will return 68
three days in early august 64
three days in jail before 96
three days in late august 57
three days in those remote 42
three days of hard fighting 1450
three days of hard marching 121
three days of hard travel 79
three days of heavy fighting 1172
three days or more before 155
three days or more without 58
three days so dark without 44
three days to find another 59
three days to pass before 59
three days to pass through 293
three days to pass without 64
three days to reach attica 62
three days to wait before 51
three days to walk across 60
three days to walk around 114
three days to walk through 131
three days we were crossing 70
three deep in some places 73
three died of their wounds 105
three ells of good canvas 45
three feet by three inches 50
three feet in some places 66
three feet of iron through 122
three feet of living silver 67
three feet of muff potter 121
three feet or more across 143
three from the same family 58
three have the same number 58
three heads in three tosses 160
three heads or three bodies 41
three lots of land bought 49
three more of their number 84
three more or less clearly 197
three more or less formal 49
three only of their number 53
three rows of great stones 141
three rows of moving blades 136
three rows of reef points 79
three rows of very proper 84
three sets of data points 70
three were to some extent 50
three when he took office 128
three years as from august 50
three years at high school 209
three years at least before 256
three years he held office 40
three years he went through 50
three years in high school 1163
three years in india before 45
three years in jail before 50
three years in north africa 45
three years in south africa 600
three years in west africa 58
three years in your family 81
three years it went through 50
three years of hard fighting 784
three years of heavy fighting 181
three years of heavy losses 49
three years of high prices 62
three years of high school 14057
three years of leaving school 53
three years of life before 89
three years of such training 148
three years of taking office 84
three years of their career 77
three years of their course 165
three years of their regime 54
three years of their release 329
three years of their school 147
three years of their training 84
three years of very active 40
three years of work before 61
three years of work beyond 41
three years of work without 44
three years on some purely 44
three years or more before 544
three years or more should 65
three years or more without 116
three years to pass before 167
three years to pass through 42
three years to pass without 65
three years to sail around 46
three years to save enough 160
three years to take charge 43
three years to wait before 63
three years to work through 135
three years we have learned 51
three years we have worked 88
threw away in their flight 96
threw away the best chance 89
threw away the last chance 95
threw away the only chance 72
threw down the deer before 77
threw down the high places 77
threw down the last letter 46
threw into the dark places 46
threw into the fire without 50
threw open the door before 158
threw open the door marked 42
threw open the door without 229
threw open the heavy wooden 53
throw away the last chance 63
throw away the only chance 124
throw into the back ground 162
throw over the sheaf before 40
thumb into the left corner 118
tide over the food crisis 141
tide rose to their waists 58
tide there is very little 44
tied down by such strict 220
tied down to their mutual 46
tied down to these little 42
ties into the great family 65
till half an hour before 444
till lost in some larger 45
time back in high school 142
time been at once master 54
time been my only covering 59
time been of much greater 60
time came to leave school 103
time come to their shapes 62
time during my high school 52
time during the coming summer 88
time during the coming winter 77
time during the early middle 43
time during the early phases 42
time during the early stages 456
time during the early summer 125
time during the high school 65
time during the last couple 58
time during the last decade 674
time during the last fiscal 79
time during the last glacial 61
time during the last session 89
time during the last summer 47
time during the last twelve 225
time during the last twenty 887
time during the late summer 168
time during the life course 52
time during the most recent 43
time during the next couple 75
time during the next decade 307
time during the next session 46
time during the next twelve 161
time during the next twenty 275
time during the past couple 45
time during the past decade 395
time during the past summer 113
time during the past twelve 319
time during the past twenty 660
time during the past winter 138
time during the same session 404
time during the term hereby 537
time during the third decade 64
time during the trial before 67
time during the week before 104
time during the years before 48
time even the most ardent 50
time fill the same office 78
time four of their fighting 136
time four or five inches 58
time from the free states 60
time from the high school 55
time from the last sunday 65
time from the most recent 251
time from the most remote 78
time from the road before 79
time from the same height 244
time from the same person 67
time from the same sample 51
time from the same source 282
time from the very outset 45
time from the west indies 121
time gave up their bodies 75
time giving us some slight 56
time half an hour before 51
time have no other market 179
time have the same effect 126
time have we ever thought 46
time held in high esteem 160
time held in high repute 58
time into the holy estate 56
time into the same person 120
time jobs in high school 121
time kept the left column 85
time laid to their charge 42
time left the last houses 47
time like the other little 64
time lost to view behind 99
time made no other answer 55
time making the like effort 41
time meant to have stayed 47
time more or less clearly 76
time more or less evenly 59
time more or less remote 237
time must at last arrive 85
time must be lost before 73
time must be used wisely 73
time over the last couple 88
time over the last decade 110
time over the last twenty 235
time over the life course 195
time over the next couple 153
time over the next decade 197
time over the next twenty 98
time over the past couple 107
time over the past decade 169
time over the past twenty 304
time over the same course 40
time over the same ground 104
time past or time future 293
time plus the time needed 64
time prior to these events 69
time prior to trial through 207
time reading the wall street 45
time seem to have become 51
time seem to have thought 93
time sent to their allies 61
time shun the very thought 46
time side by side without 82
time some of these became 44
time some of these groups 43
time some of these horses 96
time taking in their cargoes 53
time there is least demand 40
time there is only slight 44
time there is some little 66
time there is very little 1014
time till the rain creeps 42
time trying to break through 54
time trying to fall asleep 46
time trying to find another 96
time trying to find someone 161
time trying to find something 250
time trying to learn something 52
time trying to make myself 62
time trying to make something 86
time trying to work through 88
time upon the same person 46
time used to some extent 56
time weary of such trifling 53
time went by very slowly 72
time went on there seemed 96
time went on these became 72
time were in great demand 137
time were the only factor 52
time were to some extent 49
time when he came across 101
time when he fell asleep 64
time when he gave notice 43
time when he grew famous 66
time when he held office 51
time when he left england 50
time when he left london 109
time when he left school 228
time when he most needed 1592
time when he most wanted 125
time when he must choose 59
time when he took charge 101
time when he took office 321
time when he went through 202
time when he will become 79
time when he will return 133
time when it meant something 42
time when it most needed 566
time when it took effect 56
time when it will become 316
time when it will happen 71
time when my good falcon 205
time when my last layers 50
time when my life seemed 92
time when my poor brother 47
time when no other friend 41
time when no such nations 71
time when so many forces 42
time when so many nations 47
time when so much effort 52
time when the arab states 62
time when the army needed 41
time when the axis powers 67
time when the baby begins 51
time when the ball reaches 47
time when the best pieces 66
time when the bill became 82
time when the bill should 44
time when the bone marrow 40
time when the city became 41
time when the city itself 49
time when the city seemed 48
time when the clan system 64
time when the corn begins 96
time when the dark clouds 47
time when the debt became 76
time when the door opened 626
time when the early church 57
time when the fair market 315
time when the fire engines 47
time when the food supply 235
time when the free market 56
time when the full extent 56
time when the full impact 85
time when the full number 41
time when the gods walked 66
time when the great battle 59
time when the great changes 52
time when the great english 118
time when the great nations 87
time when the great powers 277
time when the great spirit 113
time when the heart begins 42
time when the heart muscle 49
time when the high church 44
time when the high priest 120
time when the high school 78
time when the holy spirit 1026
time when the holy temple 101
time when the home market 41
time when the last traces 85
time when the life estate 43
time when the lord should 88
time when the loss occurs 80
time when the mere mention 106
time when the moon passes 67
time when the most active 44
time when the most common 67
time when the most famous 54
time when the most highly 40
time when the most pressing 55
time when the most recent 93
time when the most serious 72
time when the most severe 41
time when the most urgent 68
time when the most violent 99
time when the nazi regime 53
time when the need arises 327
time when the news reached 88
time when the north koreans 42
time when the other nations 90
time when the other person 172
time when the part played 173
time when the play begins 64
time when the post office 191
time when the reading public 386
time when the rich parish 60
time when the risk passes 516
time when the said demand 203
time when the said person 48
time when the same became 124
time when the same should 163
time when the snow begins 51
time when the star passes 45
time when the text simply 43
time when the true nature 64
time when the very nature 43
time when the very object 46
time when the very thought 108
time when the west german 116
time when the west indies 60
time when the work should 119
time when the young couple 62
time when the young ladies 42
time when the young person 483
time when the young soviet 41
time when we have already 129
time when we have become 137
time when we have formed 40
time when we have learned 78
time when we have little 45
time when we have neither 107
time when we have plenty 67
time when we least expect 211
time when we made bricks 46
time when we more needed 87
time when we most needed 444
time when we must choose 49
time when we must decide 85
time when we went through 43
time when we were almost 77
time when we were already 259
time when we were building 72
time when we were called 94
time when we were caught 45
time when we were crossing 44
time when we were engaged 183
time when we were fighting 191
time when we were forced 142
time when we were little 485
time when we were planning 58
time when we were reviling 46
time when we were starting 53
time when we were studying 62
time when we were taught 41
time when we were unable 93
time when we were visiting 101
time when we were without 120
time when we were younger 167
time will at length arrive 74
time will be even better 99
time will be here before 55
time will be less likely 51
time will be less wasted 41
time will be lost before 104
time will be more likely 116
time will be much better 214
time will be much faster 56
time will be much greater 96
time will be much higher 41
time will it take before 57
time will to some extent 41
time work is more common 243
time work is more likely 43
time work is most common 57
tinged more or less deeply 92
tiny beings at work inside 43
tiny bits of living matter 68
tiny mite of life should 44
told from the third person 131
told half an hour before 41
told here in some detail 57
told some of their english 52
told there is very little 64
toll road or toll bridge 57
tone till the last reached 50
tone when he said almost 50
tons over the next decade 105
took arms in their behalf 78
took away the high places 184
took away the last chance 82
took away the soup plates 65
took care of their babies 140
took care of their bodies 112
took care of their clothes 61
took care of their family 70
took care of their horses 265
took care of their houses 64
took care of their little 108
took care of their slaves 57
took care of their wounds 63
took care of their younger 135
took care of what little 49
took care of what needed 48
took care of your brother 42
took care of your family 83
took care of your little 48
took care of your sister 40
took care to give notice 54
took care to have always 57
took care to have common 41
took care to have plenty 153
took care to have something 68
took care to hide myself 48
took care to keep behind 139
took care to keep beyond 43
took care to leave behind 250
took care to make greater 139
took care to make public 53
took care to pass through 45
took care to sell myself 51
took care to send copies 51
took care to speak slowly 44
took down the body gently 47
took down the third volume 54
took fire in many places 47
took from it what looked 61
took from the poor victim 52
took from the post office 68
took from the same drawer 53
took from the same source 58
took from us only knives 55
took half an hour before 297
took hold of their swords 47
took leave of fort gibson 72
took leave of their fellow 43
took leave of their former 50
took leave of their friend 85
took leave of their native 59
took leave of their senses 209
took leave of your senses 56
took many of their cities 83
took more or less specie 44
took most of their slaves 41
took much the same course 384
took much the same ground 56
took much the same stance 59
took nine of these sticks 357
took note of these changes 41
took note of these events 84
