tax rate marginal tax rate 102
that very scarcity has been 115
that wage increases had been 122
that well accorded with their 47
that well deserves its name 156
that went straight and true 46
that were actually being used 90
that were actually put into 46
that were advanced for their 46
that were beautiful and true 58
that were bordered with single 50
that were congruent with their 257
that were congruent with those 71
that were designed for other 188
that were designed for their 54
that were designed not only 55
that were disposed for sale 46
that were equipped and made 48
that were essential for their 251
that were examined for their 60
that were infected and down 51
that were intended for other 119
that were intended for sale 58
that were intended for their 126
that were intended not only 76
that were notorious for their 105
that were opposite each other 47
that were peerless that ever 71
that were possible for work 47
that were prettier than ever 83
that were preventing her from 94
that were preventing him from 296
that were preventing them from 107
that were produced and sold 79
that were promised him from 45
that were proudest and most 99
that were provided for their 42
that were received too late 139
that were renowned for their 84
that were required for such 50
that were required for their 181
that were selected for their 266
that were selected for these 56
that were stricter than those 80
that were suitable for such 94
that were suitable for their 59
that were valuable for their 46
that what children are made 41
that what cromwell had more 61
that what daylight was left 123
that what followed was only 87
that what formerly had been 105
that what happened had been 171
that what happened had nothing 55
that what happened was just 200
that what happened was more 113
that what happened was only 137
that what happened was what 104
that what happened was wrong 267
that what happened was your 40
that what happened with your 72
that what mattered was their 199
that what mattered was what 256
that what prevents men from 111
that what prevents them from 89
that what progress had been 44
that what progress has been 98
that what remained was only 52
that what troubled him most 84
that when attempts are made 567
that when breakfast was over 151
that when children are able 97
that when children are born 345
that when children are left 56
that when children are told 49
that when children are very 118
that when children are young 204
that when children who have 113
that when columbus set sail 133
that when combined they have 80
that when combined with other 442
that when compared with other 237
that when compared with their 77
that when decisions are made 642
that when elections are held 112
that when mistakes are made 216
that when payments are made 193
that when pericles was urging 88
that when politics goes well 62
that when property has been 243
that when recalled they were 51
that when students are able 46
that when subjects are told 52
that will catapult you into 48
that will coincide with your 47
that will conflict with your 106
that will confront them when 70
that will consider may know 50
that will continue far into 44
that will continue for ever 44
that will continue for many 261
that will continue for some 291
that will continue for years 234
that will disappear with time 86
that will distract her from 41
that will distract him from 74
that will distract them from 92
that will distract you from 218
that will indicate how many 52
that will indicate how much 174
that will indicate how well 119
that will interact with your 63
that will interest and help 85
that will interest not only 128
that will interest you more 316
that will interest you most 233
that will interest you very 75
that will liberate him from 77
that will liberate them from 166
that will liberate you from 43
that will manifest any truth 226
that will preserve his name 51
that will preserve them from 94
that will preserve you from 54
that will probably not have 44
that will probably not work 43
that will resonate with many 69
that will resonate with their 61
that will resonate with your 83
that will restrain him from 55
that will restrain them from 41
that will retrieve them from 97
that will separate her from 58
that will separate him from 130
that will separate them from 189
that will separate you from 255
that will transmit his name 85
that wise decisions are made 96
that wise lawgiver who gave 66
that young children and their 195
that young children are able 1048
that young children are also 47
that young children are best 59
that young children are less 525
that young children are more 1473
that young children are most 183
that young children are much 213
that young children are only 114
that young children are ready 40
that young children are very 406
that young children can have 128
that young children can learn 978
that young children can make 298
that young children can only 102
that young children can play 93
that young children may have 440
that young children not only 205
that young children use their 98
that young children who have 602
that young children who were 250
that your affection for your 121
that your appetite has been 44
that your attention has been 666
that your audience can take 43
that your audience may have 123
that your authority has been 103
that your business and your 95
that your business had been 71
that your business has been 229
that your campaign has been 98
that your children and mine 109
that your children and their 258
that your children and your 816
that your children are also 45
that your children are having 100
that your children are more 112
that your children are safe 217
that your children are very 40
that your children are well 316
that your children are your 144
that your children can have 132
that your children can learn 60
that your children had need 50
that your children may have 420
that your children may learn 149
that your children may live 62
that your computer can play 45
that your computer has been 261
that your computer may have 87
that your comrades who will 51
that your curiosity has been 135
that your daughter and your 92
that your daughter had been 160
that your daughter has been 918
that your daughter may have 125
that your daughter was born 47
that your education has been 277
that your eminence has been 48
that your employer may have 44
that your families are poor 51
that your garments are such 69
that your goodness and love 63
that your highness and your 175
that your highness has been 277
that your highness may have 92
that your highness may rest 180
that your identity has been 220
that your immunity can last 50
that your interest has been 206
that your judgment and your 104
that your judgment has been 237
that your kindness has made 147
that your ladyship has done 46
that your ladyship has made 51
that your ladyship was your 84
that your lordship and your 130
that your lordship had been 132
that your lordship had ever 46
that your lordship has been 554
that your lordship has said 314
that your lordship has such 144
that your lordship hath been 41
that your lordship hath said 83
that your lordship may have 406
that your lordship may know 268
that your marginal tax rate 56
that your ministry has been 45
that your neighbor has been 50
that your neighbor was laid 43
that your operation has been 113
that your opponent has been 108
that your opponent may have 94
that your password has been 147
that your patience has been 45
that your payments are made 54
that your practice has been 85
that your presence and your 89
that your presence has been 58
that your presence may work 40
that your problems are over 64
that your progress has been 143
that your property has been 130
that your proposal has been 203
that your questions are clear 46
that your relations with your 203
that your reproofs had been 168
that your sentence has been 85
that your services are worth 90
that your struggle has been 42
that your students are able 129
that your students are ready 44
that your students can learn 65
that your students can take 101
that your students may have 109
that your troubles are over 266
them also statutes that were 389
them been received but upon 50
them crying bitterly with rage 69
them dies suddenly and from 40
them find sureties for their 72
them from associating with other 51
them from associating with their 41
them from committing any more 46
them from continuing with their 107
them from damnation and hell 119
them from delighting too much 50
them from destroying each other 207
them from dispersing and losing 96
them from entirely new ones 42
them from liability for loss 67
them from liability for their 72
them from painters and poets 54
them from patients with other 44
them from performing that work 93
them from proceeding with their 194
them from submerging our hard 61
them from tormenting each other 120
them from wherever they came 56
them from wherever they were 41
them full attention and must 76
them good citizens and good 48
them good drainage and bare 41
them have perished with their 49
them have received all their 217
them have suffered too much 123
them into collision with other 64
them into collision with their 177
them into collision with those 63
them into conflict not only 158
them into conflict with many 63
them into conflict with more 49
them into conflict with other 662
them into conflict with rome 100
them into conflict with some 92
them into conflict with their 1186
them into conflict with these 51
them into conflict with those 235
them into darkness and leaving 72
them into intimacy and into 40
them into laughter and good 57
them into practice for more 41
them leave children that leave 62
them left entirely for your 48
them less frequent and less 100
them make decisions that will 48
them more accurate and more 96
them more actively than ever 46
them more beautiful and more 135
them more beautiful than ever 66
them more dangerous and more 92
them more dangerous than ever 73
them more desirous than ever 56
them more directly and more 47
them more fiercely than ever 52
them more flexible and less 160
them more flexible and more 174
them more friendly and more 41
them more fruitful and bearing 240
them more numerous and more 65
them more powerful and more 100
them more powerful than ever 42
them more securely than ever 43
them more suitable for high 82
them more suitable for some 63
them more suitable for their 108
them more suitable than other 55
them more virtuous than their 91
them much prettier than lady 41
them rich whenever they came 144
them some terribly long walk 44
them such judgment and tact 41
them take whatever they want 46
them their children and their 93
them their families and their 138
them their identity and their 43
them their property and their 60
them their situation and their 136
them their subtlety and their 92
them their tribunes for ever 43
them think whatever they like 193
them think whatever they want 134
them very agreeable and well 53
them very severely for their 51
them well supplied with arms 42
them well supplied with food 102
them were accepted and made 51
them were arrested and held 51
them were arrested and sent 208
them were captured and sent 80
them were captured and sold 45
them were crippled for life 40
them were enforced with much 51
them were indebted for their 42
them were intended for half 123
them were notorious for their 90
them were prepared for what 69
them were probably all made 42
them were received with great 101
them were repulsed with great 47
them were tortured with even 55
them were withdrawn for work 74
them what happened and what 123
them what questions they have 58
them when compared with their 48
them will purchase his book 40
them your wrinkles and your 60
then been actually put into 75
then great progress has been 160
then make decisions and take 65
then more attention has been 61
then more bitterly than ever 62
then more essential than ever 70
then more liqueurs and more 50
then more valuable than when 57
then much attention has been 67
then much progress has been 205
then some progress has been 134
then their relations had been 40
then type whatever you want 40
then union minister for food 67
then went upstairs and told 59
they also asserted that doom 85
they also believed that many 45
they also believed that only 97
they also believed that some 85
they also believed that such 124
they also believed that their 298
they also believed that there 166
they also believed that these 149
they also believed they were 134
they also indicate that many 72
they also indicate that some 78
they also indicate that such 108
they also indicate that there 197
they also indicate that these 103
they also insisted that their 67
they also insisted that there 48
they also interact with other 89
they also interact with their 42
they also maintain that there 53
they also observed that these 43
they also reported that their 82
they also reported that there 58
they also resemble each other 260
they also struggling for life 42
they been arrested and sent 58
they been received and used 80
they come embodied and half 283
they deem essential for their 47
they deem suitable for their 121
they even resemble each other 44
they even stripped off their 118
they face liability for past 42
they feel affection and love 89
they feel contempt for what 83
they fell whenever they left 84
they find sureties for their 104
they form alliances with other 64
they form synapses with other 49
they gave security for their 42
they gave sureties for their 80
they give adequate and fair 204
they grew confused with those 74
they grow wrinkled and gray 70
they have absorbed with their 46
they have accepted each other 61
they have achieved all these 122
they have achieved and their 48
they have achieved and what 190
they have achieved for their 57
they have achieved has been 138
they have achieved that goal 64
they have achieved this goal 82
they have achieved with their 65
they have acquired and their 56
they have acquired for their 118
they have acquired has been 63
they have acquired not only 141
they have admitted that there 45
they have advanced far into 72
they have affected each other 60
they have afforded him much 56
they have afforded you some 52
they have ascended and seen 212
they have attacked not only 91
they have attacked that plan 131
they have attained any size 74
they have attained has been 62
they have attained this size 42
they have authority for their 46
they have beginnings and ends 100
they have believed all along 41
they have believed that such 51
they have believed that their 78
they have believed that there 45
they have borrowed them from 44
they have branched off from 52
they have branched out into 219
they have branches all over 58
they have children and their 45
they have children they will 75
they have children who have 83
they have children who need 49
they have children who will 45
they have commonly too much 45
they have complied with such 73
they have complied with their 203
they have complied with these 101
they have concerning any other 52
they have consumed too much 118
they have contacts with other 45
they have declared that their 44
they have declared that there 53
they have declared they will 47
they have declared war upon 145
they have departed far from 51
they have departed this life 176
they have depended for their 104
they have depended too much 47
they have designed and made 54
they have detained you till 56
they have differed for some 68
they have directed all their 62
they have disliked each other 53
they have employed all their 93
they have estranged them from 76
they have expected too much 117
they have expended all their 124
they have extorted all their 42
they have fashioned with their 45
they have finished all their 58
they have finished they will 77
they have finished with their 226
they have followed each other 191
they have followed for years 93
they have followed has been 52
they have foreseen that their 49
they have forgiven each other 49
they have forsaken all their 45
they have gamboled and gone 42
they have hereunto set their 246
they have imagined that such 42
they have imagined that their 99
they have imagined that there 40
they have included not only 41
they have increased for want 102
they have insisted that their 84
they have insisted that these 51
they have invested all their 81
they have invested too much 271
they have mastered and what 58
they have mastered its main 116
they have murdered all such 45
they have observed and heard 47
they have observed and what 51
they have observed that there 42
they have observed that these 44
they have obtained for their 141
they have obtained them from 49
they have obviously not been 70
they have occupied for many 95
they have occupied for some 55
they have occupied for years 107
they have occurred and have 48
they have occurred but also 101
they have occurred they have 67
they have operated for years 56
they have prepared for their 163
they have probably all been 57
they have probably had more 132
they have probably not been 228
they have problems and need 62
they have problems that need 40
they have problems with other 44
they have problems with their 505
they have produced and sold 54
they have produced and what 85
they have produced has been 165
they have produced not only 99
they have produced this book 46
they have produced too much 690
they have produced with their 59
they have promised each other 104
they have promised they will 48
they have properly any meaning 216
they have provided and laid 50
they have provided for their 305
they have provided has been 60
they have provided not only 44
they have provided with feet 68
they have provoked and stop 41
they have rebelled and have 45
they have rebelled for want 42
they have received all their 110
they have received and have 87
they have received and heard 55
they have received and hold 93
they have received and their 125
they have received and what 201
they have received and will 71
they have received far less 356
they have received far more 218
they have received for their 501
they have received has been 444
they have received not only 160
they have received our most 57
they have received them from 270
they have received this gift 72
they have received this name 75
they have received too much 186
they have received with great 40
they have received with their 52
they have recently had some 46
they have regarded each other 49
they have remained for more 68
they have remained for some 116
they have reserved for their 70
they have retained all their 63
they have returned with their 76
they have scarcely any beard 76
they have scarcely any other 90
they have scarcely had time 447
they have security for good 96
they have selected for their 544
they have suffered and died 88
they have suffered and their 43
they have suffered and what 80
they have suffered and will 75
they have suffered any loss 55
they have suffered far more 269
they have suffered for many 112
they have suffered for their 183
they have suffered for years 59
they have suffered has been 114
they have suffered too much 436
they have supposed that there 47
they have survived and have 62
they have therefore not been 185
they have traveled far from 55
they have wandered far away 51
they have wandered far from 88
they have whatever they need 60
they have withdrawn all their 43
they have wondered why their 63
they having received not their 83
they held communion with those 86
they hold communion with their 40
they hold property and life 45
they just reversed its form 45
they just shrugged and said 53
they keep separate and know 74
they like whenever they like 85
they live securely and have 105
they lost interest and went 88
they lost patience and took 49
they love children and want 82
they made decisions that were 43
they made directly for their 48
they made possible not only 49
they made produced but very 48
they made products that went 42
they made provision for their 54
they made straight for their 59
they make decisions and take 145
they make decisions for their 51
they make decisions that will 56
they make mistakes and have 46
they make mistakes and lose 69
they meant business and were 80
they more frequent than there 77
they most resemble each other 42
they much resemble each other 118
they must approach each other 90
they must consider how their 51
they must consider not only 361
they must continue with their 66
they must exercise due care 59
they must interact with other 116
they must interact with their 67
they must remember that many 62
they must remember that such 122
they must remember that their 221
they must remember that there 155
they must remember that these 60
they must remember they have 46
they must remember they were 43
they must renounce all hope 105
they must resemble each other 59
they must struggle for their 46
they must struggle with their 57
they must tolerate each other 40
they name deputies and stay 72
they need exercise for their 546
they need medicine not only 73
they need whenever they need 85
they omit provision for many 43
they only answered with some 65
they only degraded him from 46
they only increased each other 108
they rush wherever they list 125
they shot fiercely with their 164
they soon discover that their 99
they soon discover that there 70
they soon received yet more 77
they take whatever they want 49
they threw innocent men into 54
they very seriously and very 100
they want capacity for free 127
they want whenever they want 629
they want wherever they want 53
they went backward and fell 475
they were abhorred for some 66
they were accepted and used 52
they were accepted for their 46
they were accepted for what 48
they were accepted with open 54
they were acquired for cash 48
they were actually being paid 42
they were actually being used 97
they were actually doing their 45
they were actually doing what 50
they were actually put into 147
they were addressing each other 116
they were admitted not only 45
they were admitted they were 54
they were affected with such 45
they were airborne and heading 49
they were alongside each other 56
they were ambitious for their 65
they were ambushed and shot 47
they were animated not only 57
they were animated with rage 80
they were anointed with holy 53
they were anywhere but here 71
they were apostles and were 107
they were arrested and held 182
they were arrested and kept 46
they were arrested and sent 697
they were arrested and shot 75
they were arrested and their 152
they were arrested and were 97
they were arrested for their 173
they were arrested they were 138
they were assailed not only 53
they were assailed with such 120
they were attacked and some 43
they were attacked and their 72
they were attacked for their 65
they were attacked they were 45
they were attacked with fury 56
they were attacked with great 120
they were attacked with such 82
they were attempting too much 45
they were attended not only 60
they were attended with great 120
they were attended with many 42
they were attended with much 72
they were attended with some 56
they were attended with such 76
they were attended with very 72
they were attracting too much 40
they were awakened and told 51
they were banished for ever 61
they were banished for life 45
they were baptized with their 44
they were beautiful and good 49
they were beautiful and rich 58
they were beholden for their 47
they were benumbed with cold 61
they were besieged for three 56
they were betrayed and sold 51
they were brighter and more 90
they were brutally put down 42
they were burdened with debt 67
they were burdened with heavy 118
they were burdened with their 60
they were captured and held 165
they were captured and made 59
they were captured and sent 106
they were captured and shot 54
they were captured and sold 81
they were captured and their 59
they were captured they were 180
they were careless with their 69
they were censured for their 53
they were challenging each other 66
they were children and their 97
they were children and were 87
they were children and young 45
they were children they were 112
they were children who were 98
they were combined with other 289
they were combined with some 66
they were combined with those 83
they were comforting each other 51
they were compared with other 118
they were compared with their 114
they were compared with those 341
they were compared with what 53
they were complete and ready 43
they were concealed not only 45
they were confined for some 98
they were confined for three 62
they were conscious that such 46
they were conscious that their 365
they were conscious that there 56
they were conscious that these 48
they were conscious they were 62
they were conspiring his ruin 70
they were contending for their 108
they were conversing with their 79
they were courteous and kind 85
they were credited with having 201
they were credited with more 41
they were credited with saving 42
they were crippled for life 99
they were decorating and leading 43
they were defended with great 43
they were deprived not only 112
they were designed and made 114
they were designed and used 64
they were designed for more 42
they were designed for only 111
they were designed for other 116
they were designed for some 87
they were designed not only 108
they were desirous that their 87
they were desirous that these 75
they were despised for their 114
they were destined for great 44
they were destined for some 101
they were destroying each other 76
they were detained for four 45
they were detained for some 297
they were detained for three 102
they were detained two days 117
they were detected they were 70
they were developing her into 75
they were diagnosed with aids 104
they were directed not only 119
they were disarmed and sent 108
they were disarmed and their 60
they were discussing how best 44
they were discussing with such 45
they were disposed for peace 145
they were divorced two years 84
they were drenched with rain 235
they were drenched with sweat 112
they were educated and well 47
they were eligible for food 85
they were eligible for free 66
they were eligible for such 50
they were embarked was deep 72
they were employed and paid 61
they were employed for some 78
they were employed for their 69
they were employed not only 165
they were entitled for their 74
they were entitled not only 100
they were equipped with arms 43
they were equipped with guns 40
they were equipped with only 110
they were equipped with some 63
they were equipped with such 58
they were esteemed for their 95
they were examined they were 44
they were exchanged for gold 173
they were exchanged for other 94
they were excluded both from 53
they were executed and their 71
they were executed for their 76
they were executed with such 47
they were expected not only 205
they were expected with such 118
they were expelled and their 47
they were expelled for their 45
they were exported all over 46
they were exported and sold 103
they were fatigued with their 56
they were finished and ready 99
they were finished and were 57
they were finished they went 56
they were finished they were 263
they were finished with their 879
they were footsore and weary 51
they were friendly and kind 104
they were generous and wise 99
they were generous with their 357
they were glistening with tears 63
they were grateful for having 51
they were grateful for their 142
they were grateful for what 126
they were grateful that their 58
they were handsome and well 50
they were imported and sold 47
they were incensed with rage 48
they were included with other 53
they were indebted for many 92
they were indebted for much 89
they were indebted for nothing 71
they were indebted for their 2252
they were indebted for these 70
they were indebted for those 50
they were infected with some 58
they were infested with fleas 46
they were infested with lice 76
they were inflamed with anger 67
they were inflamed with love 42
they were inflamed with rage 62
they were inflamed with wine 56
they were informed that lord 53
they were informed that nothing 74
they were informed that only 137
they were informed that some 174
they were informed that such 242
they were informed that their 1172
they were informed that there 665
they were informed that these 115
they were informed that those 41
they were informed that three 58
they were informed they were 124
they were innocent and holy 45
they were innocent and pure 62
they were innocent and were 68
they were instinct with life 241
they were intended for more 46
they were intended for nothing 40
they were intended for other 72
they were intended for sale 68
they were intended for some 183
they were intended for such 52
they were intended for their 73
they were intended for those 70
they were intended not only 106
they were interred with great 103
they were invested with full 103
they were invested with some 47
they were invested with their 143
they were involved not only 57
they were involved with many 108
they were involved with other 55
they were involved with their 180
they were isolated and their 40
they were lectures that were 65
they were martyred for their 54
they were military men their 45
they were murdered and their 68
they were notified that their 153
they were notorious for their 420
they were numbered for their 43
they were numerous and very 54
they were numerous and well 479
they were numerous and were 59
they were numerous they were 55
they were obsessed with their 88
they were obtained and what 56
they were obviously not meant 54
they were occupied with more 109
they were occupied with nothing 42
they were occupied with other 208
they were occupied with their 348
they were occupied with these 40
they were opposite each other 155
they were original and self 91
they were outlawed and their 45
they were overcome with great 69
they were parceled out among 56
they were pardoned for their 50
they were partners for half 159
they were patients and nothing 48
they were performing for their 45
they were powerful and rich 45
they were pregnant with their 45
they were prepared and able 64
they were prepared and knew 95
they were prepared and ready 77
they were prepared for more 93
they were prepared for self 46
they were prepared for some 128
they were prepared for such 172
they were prepared for their 330
they were prepared for what 208
they were prepared not only 129
they were prepared with great 55
they were prepared with their 79
they were pretending they were 67
they were prettier than ever 57
they were preventing her from 46
they were preventing him from 84
they were probably far from 64
they were probably far more 315
they were probably going down 246
they were probably not able 49
they were probably not even 294
they were probably not less 143
they were probably not made 50
they were probably not more 436
they were probably not much 402
they were probably not used 120
they were probably not very 754
they were probably not worth 49
they were probably too busy 108
they were probably too late 53
they were probably too much 43
they were probably too young 55
they were proceeding with their 126
they were produced and sold 80
they were produced and their 47
they were produced and used 106
they were produced for their 49
they were produced has been 46
they were promised not only 47
they were promised that their 177
they were protecting each other 65
they were protecting her from 68
they were protecting him from 84
they were protecting them from 61
they were protesting too much 54
they were provided with arms 261
they were provided with axes 53
they were provided with food 652
they were provided with free 159
they were provided with gold 89
they were provided with good 166
they were provided with land 88
they were provided with more 230
they were provided with only 138
they were provided with some 240
they were provided with such 77
they were provided with their 149
they were provided with three 157
they were provided with what 49
they were provided with work 109
they were punished for having 57
they were punished for their 990
they were punished with great 51
they were reassured that their 81
they were received and paid 47
they were received not only 56
they were received they were 79
they were received too late 204
they were received with cold 66
they were received with eager 115
they were received with even 43
they were received with full 62
they were received with great 5195
they were received with grim 88
they were received with high 63
they were received with loud 244
they were received with many 77
they were received with more 234
they were received with much 1766
they were received with open 1384
they were received with some 184
they were received with such 933
they were received with true 57
they were received with very 42
they were received with warm 77
they were received with what 40
they were received with wild 91
they were recently dug from 41
they were regarded not only 95
they were regarded with deep 60
they were regarded with great 244
they were regarded with more 165
they were regarded with much 223
they were regarded with some 209
they were regarded with such 90
they were relieved that their 60
they were reminded that their 153
they were reminded that there 119
they were renowned all over 63
they were renowned for their 582
they were repelled with great 44
they were repelled with heavy 59
they were replaced with more 166
they were replaced with other 79
they were reproved for their 41
they were repulsed each time 71
they were repulsed with great 2569
they were repulsed with heavy 848
they were repulsed with loss 839
they were repulsed with much 45
they were repulsed with some 255
they were repulsed with such 99
they were repulsed with very 80
they were required for food 48
they were required for some 60
they were required for work 43
they were required not only 314
they were reserved for some 49
they were reserved for such 44
they were reserved for those 60
they were resolved that their 52
they were responding not only 44
they were reunited with their 698
they were rewarded for good 44
they were rewarded for their 1134
they were rewarded with food 128
they were rewarded with land 54
they were rewarded with some 54
they were rewarded with their 65
they were selected for their 605
they were selected for these 42
they were selected not only 43
they were selected with care 59
they were sensible how much 58
they were sensible that their 105
they were showered with rice 46
they were situated far from 52
they were smothered with filth 92
they were soldiers who were 54
they were speedily put down 49
they were splendid and were 70
they were stationed with their 43
they were strapped for cash 93
they were stretching out their 125
they were stripped and tied 55
they were strongest they took 51
they were struggling for life 102
they were struggling for their 326
they were struggling with some 56
they were struggling with their 167
they were students who were 41
they were suddenly set upon 764
they were suffused with tears 56
they were summoned for some 43
they were supplied with arms 396
they were supplied with bread 62
they were supplied with corn 42
they were supplied with food 628
they were supplied with great 88
they were supplied with guns 65
they were supplied with more 117
they were supplied with much 49
they were supplied with only 87
they were supplied with some 66
they were supplied with such 54
they were supplied with their 73
they were supplied with these 46
they were supplied with what 70
they were supporting each other 84
they were terrifying each other 62
they were therefore led forth 72
they were therefore not only 111
they were threatened not only 87
they were threatened with dire 104
they were threatened with having 77
they were threatened with losing 65
they were threatened with loss 145
they were threatened with ruin 90
they were threatened with their 45
they were tortured for days 49
they were trumpets that gave 53
they were undressing each other 56
they were welcomed and made 41
they were welcomed for their 83
they were welcomed not only 65
they were welcomed with great 278
they were welcomed with loud 42
they were welcomed with open 684
they will approach each other 350
they will approach with their 67
they will commence with your 73
they will complain and will 40
they will complete our ruin 42
they will conclude that their 108
they will conclude that there 63
they will confront each other 40
they will continue for ever 207
they will continue for many 133
they will continue for some 145
they will continue with their 152
they will discover far more 135
they will discover how much 50
they will discover that many 60
they will discover that most 41
they will discover that some 78
they will discover that their 269
they will discover that there 231
they will discover that these 54
they will discover they have 57
they will distract you from 53
they will identify with their 71
they will indicate that there 40
they will interact with other 196
they will interact with their 114
they will likewise all have 54
they will maintain with their 44
they will multiply and grow 42
they will overcome all their 42
they will perceive that many 76
they will perceive that their 75
they will perceive that there 88
they will preserve and hand 44
they will probably get into 43
they will probably get their 72
they will probably not come 57
they will probably not even 110
they will probably not feel 58
they will probably not find 75
they will probably not give 41
they will probably not have 393
they will probably not know 63
they will probably not live 76
they will probably not make 70
they will probably not need 40
they will probably not take 86
they will probably not want 89
they will remember all their 114
they will remember that such 52
they will remember that their 69
they will remember that there 76
they will remember that these 79
they will remember you when 86
they will resemble each other 179
they will separate you from 63
they will strengthen each other 72
they will transmit his name 41
they wish whenever they wish 59
they wore uniforms and were 42
they work alongside each other 51
things duly foreseen may have 54
things else distinct and clear 41
things forth surpassing her doings 86
things from materials that cost 64
things have happened and will 204
things have happened not only 41
things have happened than those 53
things have happened that have 226
things have happened that make 79
things have happened that were 55
things have happened this week 92
things less criminal than some 47
things like education and health 100
things more dangerous and more 71
things more opposite one from 73
things more valuable than life 62
things were spotless and pure 204
things will continue for some 45
this also accounts for their 57
this also explains why some 59
this also explains why there 52
this also suggests that there 73
this book attention has been 238
this book contains not only 102
this book emphasis has been 308
this book examines how these 50
this book includes not only 193
this book indicate that there 67
this book possible with their 76
this book provides not only 157
this book sideways and draw 96
this book suggests that many 46
this book suggests that such 70
this book suggests that there 232
this book suggests that these 69
this case included not only 44
this case includes not only 158
this case involved not only 40
this case involves not only 160
this case provided not only 43
this case requires that some 95
this case suggests that such 42
this case suggests that there 65
this clear fountain was once 119
this cold reception has been 212
this data suggests that there 57
this duty requires too very 87
this fact accounts for many 69
this fact accounts for much 193
this fact accounts for some 81
this fact accounts for their 101
this fact suggests that there 151
this fair prospect was soon 104
this food earnestly for some 51
this great conflict has been 42
this great elevation has been 51
this great extension has been 42
this great industry has been 58
this great movement has been 83
this great progress has been 58
this great struggle was over 338
this heavy calamity was only 54
this help requires not only 70
this high latitude was gone 42
this high tribunal had great 65
this huge irishman was what 113
this last assertion has been 41
this last category has been 43
this last condition had been 40
this last condition has been 73
this last farewell did take 80
this last provision has been 51
this last sentence had been 46
this last sentence has been 56
this last struggle for life 61
this list includes not only 126
this living presence than when 44
this means destroying all laws 97
this monk suggests new ideas 52
this more apparent than among 92
this more apparent than during 169
this more apparent than when 436
this most beautiful and most 181
this most dangerous and most 51
this next exercise you will 59
this nice breakfast with your 61
this once befriend and speak 40
this oral tradition has been 48
this plan conceive that there 66
this poesy conduces not only 77
this same american goes into 72
this same approach has been 87
this same argument has been 95
this same argument was used 51
this same exercise with your 54
this same neighbor had heard 77
this saving invention our wood 40
this term includes not only 179
this text emphasis has been 42
this theory suggests that there 46
this third coalition has been 92
this time attacked his work 51
this time attempts had been 47
this time attention had been 60
this time benumbed with cold 51
this time breakfast was ready 42
this time fourteen per cent 87
this time included not only 238
this time interval has been 70
this time nicklaus was nothing 45
this time probably not more 40
this time provision was made 63
this time strained and over 88
this time suggests that there 48
this time tomorrow you will 205
this toil degrades them into 43
this very standard has been 53
this view suggests that good 50
this view suggests that there 77
this vile practice hath been 40
this will continue for many 100
this will continue for some 231
this will indicate how much 155
this will indicate that there 58
this will preserve men from 119
this will preserve them from 73
this will probably not take 50
this work attention has been 84
this work indicate that there 44
this work requires not only 87
this work suggests that there 54
this young montague and young 76
this young nobleman had been 89
this your proposal may have 47
thou fair effusive ray from 82
thou hast prepared for those 529
thou hast provoked with such 50
thou hast quenched for ever 42
thou hast received and heard 1188
thou hast relieved him from 82
thou seek paradise with thine 199
thou wilt perceive how much 78
thus giving solidity and depth 51
thus left desolate and void 83
thus made possible not only 41
thus more confused and hard 113
thus need treatment for only 44
tie more intimate than most 94
too early ripeness and their 44
too great emphasis has been 99
too great fondness for peace 168
too high compared with other 69
too high compared with those 125
too many children are born 128
too many children being born 43
too many children for their 47
too many children had been 51
too many children too early 66
too many children too fast 101
too many children too soon 101
too many children who have 109
too many children who were 49
too many decisions are made 156
too many examples all over 40
too many mistakes and want 50
too many mistakes are made 83
too many mistakes had been 49
too many neutrons are lost 44
too many patients who have 72
too many projects and have 51
too many promises had been 50
too many questions are left 120
too many questions had been 50
too many questions that need 50
too many questions too soon 57
too many students who have 86
too many students who were 41
too many supplies for their 101
too much absorbed with their 73
too much activity too soon 56
too much affection for their 52
too much attention and care 61
too much attention and time 53
too much attention being paid 518
too much attention had been 866
too much attention has been 4528
too much attention may have 66
too much attention was paid 1021
too much authority had been 40
too much contempt and wrath 111
too much credence has been 63
too much despised for taking 67
too much education for their 45
too much emphasis had been 1003
too much emphasis has been 5760
too much emphasis may have 137
too much emphasis was laid 278
too much engrossed with other 154
too much engrossed with their 608
too much engrossed with these 44
too much engrossed with what 43
too much exercise too soon 50
too much fatigued each time 107
too much fatigued with their 42
too much fondness for figs 115
too much involved with other 49
too much involved with their 46
too much isolated them from 43
too much obsessed with their 44
too much occupied with ideas 68
too much occupied with joan 59
too much occupied with making 82
too much occupied with many 40
too much occupied with more 276
too much occupied with other 1749
too much occupied with seeing 55
too much occupied with self 41
too much occupied with some 116
too much occupied with their 2935
too much occupied with these 66
too much occupied with trying 51
too much occupied with wars 58
too much occupied with what 263
too much occupied with your 110
too much pressure has been 140
too much progress has been 61
too much resembling each other 67
too much suffused with tears 43
too very powerful and very 49
too well prepared for such 134
too well prepared her mind 50
too well supplied with good 50
try your patience too much 207
try your patience yet once 40
two army officers who were 126
two best languages that ever 50
two boys balanced each other 53
two cars approach each other 61
two ends approach each other 45
two fond children who were 97
two great soldiers had much 201
two great soldiers who give 82
two heavy cruisers and four 140
two heavy cruisers and three 79
two line segments that meet 49
two living creatures who have 73
two main problems that have 76
two main problems that need 41
two main problems with such 80
two main problems with these 75
two main questions that have 40
