tap root from which they 85
that these guys could not 60
that these guys would not 58
that these have nearly all 54
that these heavy horns may 42
that these high costs are 41
that these high rates are 109
that these ideal types are 68
that these ideas could not 139
that these ideas would not 58
that these jews would not 53
that these kids could not 46
that these last words are 193
that these last words had 47
that these laws could not 230
that these laws exist and 44
that these laws shall not 65
that these laws would not 118
that these other forms are 42
that these other goals are 42
that these other people are 233
that these other people had 42
that these poems could not 44
that these poor people are 489
that these poor people can 83
that these poor people did 59
that these poor people had 270
that these poor people may 126
that these poor people who 51
that these poor souls are 56
that these poor women are 76
that these same facts may 45
that these same people are 729
that these same people can 178
that these same people did 61
that these same people had 205
that these same people may 50
that these same people who 199
that these same words are 56
that these stem cells are 57
that these three books are 104
that these three cases are 120
that these three facts are 45
that these three forms are 236
that these three genes are 61
that these three goals are 46
that these three items are 131
that these three lines are 100
that these three modes are 53
that these three names are 72
that these three needs are 47
that these three parts are 119
that these three people are 91
that these three people had 43
that these three plays are 64
that these three rules are 47
that these three sites are 41
that these three steps are 142
that these three tasks are 107
that these three terms are 233
that these three tests are 45
that these three texts are 47
that these three themes are 51
that these three types are 242
that these three types can 40
that these three views are 67
that these three women are 64
that these three words are 147
that these three works are 183
that these very boxes are 47
that these very facts had 56
that these very people are 89
that these very people who 133
that these very words are 140
that these wave lengths are 50
that these were about all 43
that these were after all 88
that these were anything but 151
that these were falling out 65
that these were fresh and 82
that these were gifts for 44
that these were nearly all 189
that these were often not 44
that these were people that 42
that these were people who 2046
that these were people with 177
that these were risks one 57
that these were signs that 143
that these were small and 62
that these were white men 58
that these were women who 137
that these were words that 46
that these young girls are 225
that these young people and 54
that these young people are 3750
that these young people can 451
that these young people did 137
that these young people get 47
that these young people had 1176
that these young people may 326
that these young people who 381
that these young trees had 199
that these young women and 52
that these young women are 527
that these young women did 67
that these young women had 229
that these young women may 40
that these young women who 93
that those acts which are 167
that those also serve who 44
that those areas which are 154
that those areas which had 41
that those arts which are 50
that those beings which are 47
that those born under this 111
that those coming after them 42
that those even large and 173
that those eyes could see 44
that those great works for 154
that those ideas which are 175
that those lads would not 62
that those laws could not 84
that those laws shall not 43
that those laws which are 92
that those laws which had 73
that those other people are 56
that those other people had 55
that those other towns are 67
that those poor people who 64
that those poor souls who 44
that those rays which are 71
that those same bones was 96
that those same people are 67
that those same people who 80
that those seats which are 85
that those sins which are 60
that those very people who 328
that those very words had 49
that those were right who 185
that those were wanting who 55
that those whom either his 68
that those young people are 60
that those young people had 80
that those young people who 557
that those young women who 118
that three days after her 78
that three days after his 582
that three days after our 62
that three days after she 83
that three days after this 158
that three days later she 91
that three days later they 129
that three days since his 79
that three years after her 104
that three years after his 591
that three years after its 164
that three years after this 67
that three years later his 81
that three years later she 136
that three years later they 234
that three years later was 80
that threw their darts and 43
that time been breaking out 56
that time even though they 48
that time even until now 141
that time have given you 49
that time have shown that 324
that time lord privy seal 44
that time many people did 44
that time many people had 117
that time many people who 48
that time most people had 130
that time much noted for 51
that time much water had 95
that time must needs bring 207
that time only about one 260
that time only about two 146
that time only seven kings 42
that time some people who 41
that time their father had 59
that time their pedro was 45
that time there could not 182
that time there never was 120
that time there really was 102
that time there still was 74
that time there would not 134
that time very badly off 42
that time well known and 43
that time well under way 77
that time were anything but 69
that time were aware that 74
that time were cited with 50
that time were large and 40
that time were looking for 77
that time were nearly all 72
that time were often men 60
that time were small and 113
that time were still being 61
that time were still not 87
that time were still too 47
that time when david saw 49
that time will never heal 45
that time will prove him 113
that time will prove that 363
that time will prove them 161
that time will prove this 82
that time your father was 40
that took full easily all 40
that took many lives and 62
that took more lives than 54
that took much longer than 281
that took their fancy and 105
that took their minds off 145
that true heart which now 228
that true love could not 135
that true theory would bring 40
that truth means facts and 46
that truth more fully real 114
that union from which for 42
that union upon which our 111
that upon these terms you 43
that upon very solid and 81
that uses many words for 51
that uses more labor and 42
that vary over space and 69
that vast mass which was 214
that vast vent which she 87
that very army which had 107
that very body which was 164
that very debt which has 57
that very duke which was 82
that very fact knows that 60
that very fact makes him 43
that very fact shows that 262
that very fire which had 66
that very hard rocks are 57
that very hour which you 137
that very love which had 136
that very many people are 432
that very many people can 94
that very many people had 41
that very many people who 308
that very rich people are 43
that very room where you 41
that very same evening and 41
that very same evening that 44
that very same night and 144
that very soon after her 152
that very soon after his 610
that very soon after its 238
that very soon after our 61
that very soon after she 63
that very soon after that 81
that very soon after they 193
that very soon after this 440
that very spot where they 41
that very spot where you 85
that very time walking that 84
that very town where his 59
that very union which one 42
that very wealth which thou 76
that very well might not 56
that very young girls are 42
that very young people are 124
that very young women are 55
that view soon after his 82
that vile wall which did 335
that wall into shaft that 43
that wash their robes that 54
that ways were found out 60
that weave their threads with 127
that well from which his 84
that well over fifty per 43
that went down could not 104
that went into creating that 125
that went into creating them 117
that went into creating this 323
that went into writing this 224
that were come again out 329
that were even finer than 63
that were even lower than 75
that were even older than 42
that were even worse than 275
that were half burnt out 56
that were half human and 92
that were half white and 40
that were heavy laden with 44
that were held every year 68
that were just right for 424
that were just waiting for 74
that were laid within his 43
that were leaping about and 50
that were left after them 140
that were left could not 75
that were losing money and 56
that were made about her 68
that were made about him 136
that were made about his 75
that were made about how 44
that were made about that 104
that were made about them 67
that were made about this 70
that were made after his 44
that were made after that 54
that were made after this 47
that were made could not 77
that were made every day 40
that were made under his 54
that were many sizes too 45
that were more green than 60
that were more often than 201
that were more social than 43
that were more sweet and 45
that were much longer than 357
that were much lower than 487
that were much older than 114
that were much worse than 148
that were once alive and 87
that were once fresh and 78
that were once taken for 397
that were once white and 53
that were only about one 47
that were only waiting for 54
that were part human and 40
that were raging within him 65
that were said about her 142
that were said about him 360
that were said about his 43
that were said about them 80
that were said about you 48
that were sent after him 174
that were sent after them 97
that were sold after his 52
that were taking place all 840
that were taking place and 653
that were taking place both 69
that were taking place but 42
that were taking place for 76
that were taking place not 45
that were taking place that 133
that were taking place then 47
that were taking place was 65
that were taking place with 183
that were there about him 108
that were three sizes too 119
that were told about her 195
that were told about him 297
that were told about them 155
that were told about this 45
that were used every day 50
that were very large and 315
that were very small and 152
that were very strong and 89
that were very sweet and 59
that were waving above his 65
that were well built and 78
that were well cared for 80
that were well known and 228
that were well known for 96
that were well under way 164
that west side story was 70
that what came after was 95
that what came first was 43
that what last night was 76
that what lies within our 328
that what most people are 155
that what most people mean 166
that what other people did 44
that what other people had 50
that what other people say 126
that what some people say 40
that what their chief hath 54
that what these people are 272
that what these people did 87
that what these people had 54
that what these people say 168
that what those about them 129
that what took place that 85
that what took place then 43
that what took place was 1936
that what your father did 204
that what your father was 147
that when full grown they 44
that when great wrongs are 52
that when life gives you 61
that when many people are 167
that when more people are 43
that when most people are 169
that when other people are 413
that when paul wrote his 137
that when pope wrote long 45
that when sick people are 42
that when some people are 173
that when some people get 135
that when such cases are 44
that when such cells are 42
that when such costs are 46
that when such people are 150
that when such terms are 93
that when such words are 191
that when their father and 88
that when their father was 132
that when their lives are 195
that when their mother was 43
that when their works are 79
that when there comes one 49
that when these birds are 96
that when these cases are 53
that when these cells are 291
that when these debts get 279
that when these drugs are 210
that when these facts are 158
that when these items are 104
that when these lines are 135
that when these needs are 80
that when these parts are 113
that when these people are 306
that when these poles and 104
that when these rules are 48
that when these shall see 76
that when these terms are 232
that when these tests are 133
that when these women are 101
that when these words are 360
that when those terms are 41
that when those words are 85
that when wage rates are 90
that when young people are 234
that when your father and 161
that when your father was 281
that when your hands are 55
that when your mother and 43
that when your mother was 124
that when your turns are 113
that wide port where all 172
that will also allow for 41
that will also allow you 84
that will best allow them 82
that will best allow you 45
that will best avail him 44
that will best carry out 107
that will best cover for 178
that will best equip them 44
that will best serve all 48
that will best serve both 56
that will best serve for 66
that will best serve her 40
that will best serve him 96
that will best serve his 376
that will best serve its 173
that will best serve our 246
that will best serve that 73
that will best serve them 84
that will best serve this 57
that will best serve you 111
that will break rather than 42
that will come about with 56
that will come after her 41
that will come after him 167
that will come after them 133
that will come after this 79
that will come after you 252
that will come under our 138
that will ever change that 109
that will ever endear him 42
that will ever endear his 48
that will ever grace and 134
that will ever haunt him 45
that will find favor with 89
that will give every boy 43
that will give every man 48
that will give money for 41
that will give order and 51
that will give power and 42
that will give pride and 42
that will give scope for 45
that will give shape and 51
that will give unity and 60
that will have every day 51
that will have given you 40
that will have value for 88
that will help carry out 57
that will help carry you 42
that will help guide and 42
that will help guide our 54
that will help guide them 59
that will help guide you 383
that will help others and 48
that will help others who 41
that will help people and 40
that will help people get 53
that will help people use 47
that will help people who 68
that will help people with 102
that will help rather than 209
that will help round out 64
that will help solve this 94
that will hold about two 130
that will hold watch with 53
that will hold water and 162
that will hold water for 65
that will just about fit 45
that will last longer and 129
that will last longer than 2137
that will last until death 40
that will last until you 70
that will live after him 141
that will live after them 113
that will live after you 47
that will live longer than 158
that will look after them 71
that will look after you 46
that will make every man 68
that will make every one 69
that will make human sex 93
that will make money and 54
that will make money for 293
that will make people say 74
that will make people see 47
that will make people sit 122
that will make sense and 127
that will make sense for 184
that will make sense out 144
that will make working with 75
that will only cause you 59
that will only prove that 146
that will only raise her 115
that will open doors for 128
that will play havoc with 84
that will push every day 143
that will save lives and 98
that will save money and 105
that will save money for 73
that will shed water and 40
that will soon drive him 130
that will stay quiet for 49
that will take about one 89
that will take about two 55
that will take longer than 265
that will take place and 446
that will take place are 86
that will take place for 158
that will take place one 51
that will take place that 120
that will take place this 148
that will take place with 273
that will teach people how 70
that will work under all 50
that will wreak havoc with 40
that wise calm which long 79
that word went round that 108
that writ those lines was 46
that young lady could not 41
that young lady would not 101
that your aunt could not 90
that your body gives you 169
that your body knows how 180
that your body needs and 136
that your body needs for 329
that your body sends you 42
that your body tells you 123
that your body would not 41
that your boss tells you 42
that your boss wants you 137
that your eyes could not 89
that your faith might not 2248
that your faith would not 142
that your full glory and 94
that your good looks may 103
that your good sense and 475
that your good sense had 105
that your hand obeys you 48
that your hard drive has 170
that your heart could not 85
that your heart shall leap 43
that your heart tells you 105
that your last visit was 65
that your last works are 71
that your life would not 354
that your main reason for 111
that your mind could not 52
that your name could not 90
that your name shall not 91
that your name would not 40
that your only reason for 857
that your poor father has 40
that your poor father was 86
that your poor mother was 93
that your race might not 104
that your rage would not 51
that your soul longed for 64
that your union jacks and 48
that your very acorn may 78
that your wife could not 246
that your wife loves you 336
that your wife would not 277
that your work would not 159
that your young people are 52
that zeus will guide him 40
thee amid these cruel and 50
thee call great caesar ass 661
thee down here where our 44
thee into great crime and 40
them away from bands and 48
them away from crime and 44
them away from danger and 43
them away from drugs and 78
them away from isaac his 431
them away from where they 198
them away from writing and 143
them back from where they 161
them back here where they 44
them back home where they 71
them back into place and 131
them back into place with 126
them back into shape and 46
them back into touch with 40
them back their money and 84
them bend their knees and 75
them bread from heaven and 69
them bread from heaven for 169
them break your backs with 42
them came from heaven and 106
them came from people who 43
them came their wives and 71
them cast their votes for 60
them chop their wives with 74
them clap their hands and 44
them come back again and 96
them come from homes that 40
them come from people who 66
them come from where they 104
them coming back again and 112
them cool their heels for 72
them died from hunger and 79
them down into parts and 50
them down just where they 69
them down like grass and 46
them down your throat with 51
them during their first few 114
them during their first two 51
them during their first year 281
them during their lives and 229
them even more easily than 44
them even more nearly than 42
them even more often than 49
them even when reason does 43
them fall open where they 54
them feel good about being 121
them feel good about doing 81
them feel good about who 69
them feel good about you 82
them feel less alone and 71
them free from weeds and 111
them from areas where they 74
them from cold winds and 48
them from ever again doing 79
them from ever finding out 43
them from ever seeking for 83
them from great evils and 78
them from just above his 59
them from losing touch with 45
them from other people and 169
them from other people who 160
them from other truths that 46
them from other women who 50
them from paying taxes and 52
them from reading works for 97
them from seeing anything but 53
them from seeing where they 59
them from their apathy and 103
them from their bases and 41
them from their bonds and 89
them from their boxes and 54
them from their caves and 56
them from their cells and 44
them from their debts and 52
them from their doors with 62
them from their dreams with 64
them from their error and 93
them from their farms and 122
them from their father and 78
them from their first day 54
them from their folly and 44
them from their guilt and 54
them from their hands and 168
them from their homes and 2155
them from their homes for 122
them from their homes was 53
them from their homes with 73
them from their lands and 552
them from their livings and 54
them from their lowly bed 2081
them from their mother and 94
them from their nests and 40
them from their peers and 184
them from their peers who 46
them from their people and 60
them from their place and 60
them from their posts and 140
them from their roots and 81
them from their sleep and 120
them from their social and 141
them from their state and 211
them from their stems and 42
them from their towns and 46
them from their wives and 595
them from their words and 47
them from those which are 782
them from those which may 40
them from wild beasts and 103
them gave their lives for 229
them great guns frown out 55
them grow just where she 40
them have been anything but 41
them have been built and 62
them have been built with 83
them have been drawn for 58
them have been faced with 40
them have been found and 121
them have been found near 47
them have been found with 68
them have been known and 108
them have been known for 240
them have been named and 53
them have been noted for 141
them have been singled out 50
them have been small and 46
them have been swept off 42
them have been taken and 59
them have been taken for 81
them have been taken off 81
them have been taken out 238
them have been thrown out 291
them have been tried and 150
them have been tried out 116
them have been waiting for 125
them have been wiped out 111
them have been working for 174
them have been working with 49
them have lost touch with 58
them have more beauty than 57
them have more money than 66
them have their backs cut 60
them have their sleep out 227
them have their wives and 49
them have their wives with 40
them into areas where they 182
them into cold water and 286
them into cold water for 216
them into deep water and 64
them into some brain that 50
them into some order and 57
them into such shape that 50
them into their bills and 77
them into their books out 86
them into their coats and 52
them into their hands and 42
them into their hearts and 73
them into their holes and 44
them into their homes and 486
them into their homes for 127
them into their lives and 100
them into their mouths and 220
them into their mouths with 162
them into their parts and 76
them into their rooms and 40
them into their social and 40
them into their towns and 49
them into those which are 353
them into three parts and 52
them into your hands and 93
them into your house and 48
them into your power and 50
them just what suits our 57
them keep their hands off 211
them know more about this 73
them know nothing about them 46
them know your plans and 44
them last much longer than 43
them learn more about how 58
them leave their homes and 122
them leave their house and 40
them left their homes and 172
them left their homes for 49
them left their wives and 50
them like wild beasts and 44
them live their lives and 52
them live their lives with 41
them look much older than 64
them lose their reason and 57
them lost their footing and 56
them lost their lives and 175
them lost their lives for 111
them love their abbot with 42
them made more money than 41
them make more money than 66
them make what noise they 70
them meet their goals and 50
them meet their needs and 100
them meet their needs for 104
them moving their tents and 41
them much less often than 86
them much more easily and 114
them much more easily than 343
them much more fruit than 41
them much more fully than 43
them much more money than 67
them much more nearly than 56
them much more often than 235
them much more unfit for 44
them must have given him 52
them must have given them 41
them must have known that 636
them only from facts that 41
them only have given her 85
them only once every two 45
them only their clothing and 56
them only when faced with 46
them onto their backs and 60
them open their books and 96
them open their mouths and 110
them over their faces and 43
them over their noses and 40
them rain from heaven and 162
them reach their goals and 137
them risk their lives for 124
them sell their farms and 62
them show their title and 48
them some time after they 41
them speak most truly for 50
them spring from false and 56
them stay there until they 101
them take their boots off 50
them take their coats off 110
them take their minds off 114
them take their place with 65
them tell their story and 46
them their best goods and 62
them their city flowing with 42
them their food every day 226
them their full scope and 48
them there till every year 43
them there were others who 47
them there were people who 49
them these most sweet and 48
them three days after his 168
them till their debts are 50
them till their minds had 44
them turn their backs and 132
them upon such terms and 193
them upon their backs and 54
them upon what terms they 41
them very soon after they 83
them wash their faces and 109
them wash their hands and 99
them wash their mouths with 66
them were also armed with 50
them were born within this 81
them were even worse than 42
them were four miles off 117
them were four yards and 59
them were from people who 112
them were many noble and 51
them were many women and 85
them were many women who 40
them were much older than 215
them were only armed with 58
them were only waiting for 51
them were seen morning and 79
them were their wives and 76
them were those which had 52
them were very large and 179
them were very short and 41
them were very small and 131
them were well aware that 286
them were well built and 42
them were well known and 78
them were well known for 117
them were young people who 102
them were young women who 45
them what their father had 73
them what their gifts are 72
them what their goals are 75
them what their needs are 138
them what their plans are 47
them what their wants are 117
them what your needs are 44
them what your plans are 42
them when back again this 43
them when other people are 47
them when their backs are 138
them when their father was 61
them when their hands are 49
them when their hearts are 89
them when their lives are 49
them when their minds are 47
them when their mother was 80
them will make either them 112
then adding some cursing and 66
then among other parts that 40
then been laid aside for 74
then been left naked and 67
then bend your knees and 99
then bent down again and 54
then came back again and 180
then came back again for 67
then came back again with 66
then came down again and 114
then came john thomas and 45
then cast their votes for 106
then come back after you 42
then come back again and 227
then come back again for 41
then come back again with 53
then come back later and 242
then come back later for 73
then come down again and 51
then come into court and 56
then coming into vogue and 48
then coming into vogue for 41
then down some steps and 40
then drew from beneath his 42
then drew from under his 55
then even more prone than 64
then fell back again and 43
then fell back again with 40
then have been about ten 44
then have been above that 50
then have been aware that 48
then have been faced with 179
then have been false and 61
then have been found that 121
then have been known and 40
then have been ruled and 71
then have been shown that 47
then have been taken for 40
then have been worse off 47
then have dealt truly and 65
then have more cases than 60
then have some basis for 72
then have some faint idea 65
then hold down shift and 268
then lost their nerve and 43
then made into balls and 55
then made into cakes and 47
then mary hall might die 52
then much less proof than 48
then much more tardy than 54
then none will trust you 59
then once more fixed his 47
then once more folding his 40
then once more shook his 47
then only five months old 51
then only four months old 59
then only nine months old 76
then only three months and 54
then only three months old 191
then said good night and 192
then sank back again and 65
then sank down again and 49
then sank down again with 64
then sits down again and 45
then some more people and 43
then take their money and 48
then take your ships and 78
then there flew hither and 63
then there were others that 199
then there were others who 393
then there were people who 277
then there were signs that 256
then there were women who 48
then took their wives and 44
then turn left again and 65
then turn their backs and 53
then type your first and 130
then upon such terms and 56
then used more words than 40
then wash their hands and 66
then wash three times with 97
then wash your hands and 61
then went back again and 91
then went back again for 72
then went down again and 81
then went home again and 49
then went home again for 330
then went into action and 79
then went into court and 45
then went into exile and 63
then were very rough and 73
then what else could she 52
then what else could they 55
then what else could you 47
then what else would you 52
then wipe their mouths and 89
then young ones finding that 43
they also felt sorry for 43
they also have shown that 115
they also have social and 59
they also keep sheep and 55
they also were aware that 149
they also were bound for 49
they also were faced with 56
they also were looking for 69
they also were waiting and 57
they arch their backs and 58
they base their claim for 59
they base their hopes for 1263
they been left alone they 44
they been seen walking off 56
they bend their backs and 69
they bend their knees and 111
they bent their backs and 85
they bent their knees and 103
they bind their hands and 48
they blew their horns and 60
they blew their noses with 45
they bore fire within them 93
they bore these wants with 64
they call hard words and 127
they came back again and 545
they came back again with 123
they came back every year 45
they came back laden with 90
they came back later and 78
they came back looking for 53
they came down again and 92
they came down again they 42
they came from egypt and 59
they came from farms and 64
they came from heaven and 41
they came from people who 165
they came from rather than 51
they came from spain and 42
they came here looking for 83
they came home laden with 88
they came into clash with 63
they came into court and 125
they came into court with 77
they came into italy they 44
they came into power and 99
they came into power they 341
they came into power was 70
they came into power with 81
they came into sight and 54
they came into touch with 498
they came many times and 69
they came more often and 41
they came there might not 45
they came very close and 242
they came well laden with 91
they care more about how 51
they care most about and 42
they care most about now 86
they care nothing about any 64
they care nothing about you 43
they cast down every man 1013
they cast some doubt that 121
they cast their votes and 47
they cast their votes for 536
they clap their hands and 482
they clear their ships for 44
they come back again and 365
they come back again with 70
they come back every year 77
they come back laden with 77
they come back later and 64
they come back looking for 56
they come from arabia and 43
they come from grief and 48
they come from heaven and 143
they come from homes that 199
they come from homes with 66
they come from lanes and 126
they come from people who 400
they come from people with 43
they come from within and 58
they come here after him 63
they come here every day 81
they come here every year 40
they come here looking for 207
they come into court and 62
they come into court they 45
they come into force and 60
they come into power and 43
they come into power they 90
they come into touch with 220
they come unto every man 43
they cost more money than 74
they curl their tails and 67
they damn well please and 47
they damn well please with 42
they daub their faces with 103
they died from hunger and 53
they draw more water than 44
they drop their leaves and 63
they even knew about them 48
they ever been anything but 43
they ever rising above one 90
they ever well began them 79
they ever went under any 77
they fail more often than 101
they fall even below this 173
they fall into decay and 42
they fall into error and 78
they feel good about and 65
they feel good about being 74
they feel good about doing 43
they feel good about you 50
they feel heavy after eating 102
they feel their child has 53
they feel their lives are 200
they feel their needs are 174
they feel when faced with 66
they fell back again and 40
they fell down stone dead 66
they fell from grace and 73
they fell into decay and 41
they felt good about being 54
they felt nothing under his 46
they felt their child was 59
they felt their lives had 62
they felt their power and 42
they felt very sorry for 186
they felt when faced with 47
they fill their homes with 40
they fill their lives with 138
they fill their minds with 116
they fill their mouths with 149
they fill their pages with 84
they find their place and 52
they find their poise and 62
they fled into egypt and 44
they fled into every way 51
they fled their homes and 47
they fled when white fang 70
they fold their hands and 167
they form only about one 106
they form very crude and 49
they gave their blood and 58
they gave their blood with 50
they gave their hands that 158
they gave their hearts and 46
they gave their lives and 71
they gave their lives for 721
they gave their lives that 173
they gave their lives with 51
they gave their names and 122
they gave their votes for 93
they gave their votes was 40
they gave unto jacob all 318
they give good reason for 70
they give good words with 79
they give their labor for 44
they give their lives for 294
they give their money and 64
they give their names and 59
they give their power and 209
they give their votes for 46
they grew very merry and 110
they grow very large and 109
they have also asked for 67
they have also every man 239
they have also found out 85
they have also found that 956
they have also given him 67
they have also given them 43
they have also known that 94
they have also noted that 303
they have also shown how 128
they have also shown that 2108
they have been abusing him 47
they have been added for 60
they have been again and 169
they have been aided and 153
they have been amply and 170
they have been anything but 217
they have been apart for 127
they have been arguing for 67
they have been armed with 90
they have been asked and 73
they have been asked for 360
they have been asked not 125
they have been awake for 49
they have been aware that 260
they have been badly let 56
they have been beaten and 195
they have been beaten out 64
they have been beaten with 133
they have been beset with 58
they have been blown out 128
they have been bored and 44
they have been borne out 256
they have been borne with 197
they have been bound and 48
they have been brave and 57
they have been built and 227
they have been built for 266
they have been built out 47
they have been built with 199
they have been burnt out 42
they have been calling for 105
they have been cared for 400
they have been cited for 62
they have been cured and 51
they have been digging for 64
they have been drawn and 194
they have been drawn are 45
they have been drawn for 59
they have been drawn off 58
they have been drawn out 982
they have been drawn with 164
they have been dried and 353
they have been dried for 71
they have been dried out 143
they have been dried they 42
they have been driving for 51
they have been driving that 41
they have been duped and 209
they have been earned and 84
they have been either too 59
they have been faced and 45
they have been faced with 945
they have been falling for 54
they have been fasting for 45
they have been feeding all 63
they have been feeding and 111
they have been feeding for 53
they have been feeding him 61
they have been feeling for 48
they have been fewer than 56
they have been filed and 113
they have been filed with 135
they have been finding out 54
they have been fired and 75
they have been fired for 44
they have been fishing for 50
they have been fixed and 147
they have been fixed for 82
they have been fixed with 40
they have been forming for 63
they have been found all 81
they have been found and 350
they have been found are 162
they have been found both 80
they have been found dead 127
they have been found fit 52
they have been found for 181
they have been found lying 75
they have been found near 95
they have been found not 431
they have been found out 923
they have been found they 63
they have been found too 79
they have been found with 379
they have been freed and 46
they have been fully and 186
they have been fully met 47
they have been fused with 72
they have been getting for 78
they have been getting out 53
they have been given all 218
they have been given and 832
they have been given any 123
they have been given are 167
they have been given but 92
they have been given due 41
they have been given far 83
they have been given for 418
they have been given has 55
they have been given him 131
they have been given new 163
they have been given one 171
they have been given out 235
they have been given that 370
they have been given them 54
they have been given this 246
they have been given too 236
they have been given two 101
they have been given with 200
they have been grazing all 212
they have been growing and 120
they have been growing for 200
they have been grown and 114
they have been grown for 231
they have been grown with 50
they have been hacking and 59
they have been handing out 97
they have been hanged for 70
they have been happy and 88
they have been happy with 74
they have been hated and 44
they have been healed and 43
they have been heated and 111
they have been heated for 84
they have been heroes for 53
they have been hired and 105
they have been hired for 142
they have been holding for 62
they have been holding with 169
they have been hungry for 43
they have been hunting for 118
they have been killing each 53
they have been known and 398
they have been known for 1147
they have been large and 51
they have been learning and 173
they have been learning for 117
they have been learning how 87
they have been lined with 46
they have been lived and 50
they have been looking for 2264
they have been loved and 105
they have been loved for 50
they have been lower than 106
they have been loyal and 88
they have been meeting for 61
they have been meeting with 48
they have been mined for 84
they have been mingled with 76
they have been missing for 76
they have been missing out 43
they have been mixed and 84
they have been mixed with 520
they have been moved and 156
they have been moved out 178
they have been named and 152
they have been named for 63
they have been nearly all 156
they have been noted and 67
they have been noted for 244
they have been often and 96
they have been often out 168
they have been owned and 55
they have been people who 58
they have been playing all 52
they have been playing and 61
they have been playing are 40
they have been playing for 167
they have been playing with 297
they have been pouring out 52
they have been praying for 220
they have been pushing for 54
they have been putting off 228
they have been putting out 91
they have been quiet and 103
they have been quiet for 70
they have been raped and 71
they have been rather than 41
they have been rather too 62
they have been reared and 260
they have been reared are 42
they have been reared for 52
they have been reared with 92
they have been right all 85
they have been right and 44
they have been ruled out 432
they have been running for 220
they have been saved and 152
they have been saved for 67
they have been sealed and 40
they have been sealed off 70
they have been sealed with 77
they have been seated for 57
they have been seeking all 76
they have been seeking and 42
they have been seeking for 210
they have been selling for 86
they have been shown and 80
they have been shown how 425
they have been shown not 201
they have been shown that 282
they have been shown with 46
they have been since his 67
they have been since that 430
they have been since then 140
they have been since they 407
they have been singled out 2881
they have been sitting for 137
they have been small and 81
they have been smoking for 49
they have been sober for 54
they have been split off 107
they have been spread out 162
they have been staying for 50
they have been staying with 63
they have been strong and 62
they have been stuck with 69
they have been sweating and 43
they have been swept off 47
they have been swept out 164
they have been sworn and 44
they have been taken and 309
they have been taken are 114
they have been taken for 1054
they have been taken off 656
they have been taken out 2783
they have been taken too 85
they have been taken with 248
they have been talking all 58
they have been talking and 71
they have been talking for 143
they have been talking with 86
they have been tamed and 85
they have been teaching and 46
they have been teaching for 198
they have been teaching you 47
they have been telling you 162
they have been thinking all 40
they have been thinking and 156
they have been thinking for 54
they have been thinking that 47
they have been throwing out 146
they have been thrown off 157
they have been thrown out 1314
they have been thrust out 232
they have been timid and 106
they have been toiling for 92
they have been trading with 72
they have been tried and 1128
they have been tried for 158
they have been tried out 1002
they have been tried they 98
they have been tried with 152
they have been turning out 122
they have been twice beat 59
they have been under any 56
they have been under for 55
they have been under his 189
they have been under our 78
they have been under way 46
they have been until now 390
they have been until they 75
they have been urged and 41
they have been waiting all 103
they have been waiting and 86
they have been waiting for 2827
they have been walking for 75
they have been weaned and 77
they have been where they 69
they have been willing and 109
they have been wiped out 587
they have been within our 50
they have been working all 322
they have been working and 270
they have been working each 73
they have been working for 1409
they have been working out 266
they have been working too 49
they have been working with 988
they have been worse than 110
they have been writing and 46
they have been writing for 102
they have been yearning for 116
they have cast aside all 55
they have cast blame and 99
they have clean hands and 63
they have clear goals and 71
they have come about and 103
they have come looking for 55
they have come since then 55
they have come under his 76
they have come under our 84
they have done after they 51
they have done again and 105
they have done amiss and 41
they have done anything but 53
they have done anything for 156
they have done anything that 136
they have done every day 79
they have done every year 78
they have done rather than 181
they have done right and 54
they have done seems but 83
they have done since that 158
they have done since then 43
they have done since they 231
they have done until now 517
they have done which they 50
they have done while they 95
they have done worse than 126
they have ever asked for 54
they have ever found any 48
they have ever found them 197
they have ever known and 107
they have ever known are 42
they have ever known one 130
they have ever since had 58
they have full often read 41
they have full power and 101
they have gone about doing 51
they have gone about this 43
they have gone where they 62
they have good cause for 202
they have good reason for 966
they have good reason not 146
they have good taste and 65
they have great hopes for 48
they have great merit who 43
they have great power and 89
they have great power with 49
they have great races with 40
they have great value for 99
they have heard about and 102
they have heard about but 76
they have heard about him 147
they have heard about his 43
they have heard about how 57
they have heard about them 102
they have heard about this 73
they have heard about you 111
they have heard others say 197
they have heard others use 72
they have high hopes for 136
they have high hopes that 105
they have ideas about how 144
they have just cause for 177
they have just found out 242
they have just given him 44
they have just given you 55
they have just taken off 58
they have kept playing with 77
they have laid aside all 59
they have laid aside for 44
they have less money and 109
they have less money for 50
they have less money than 152
they have less power and 160
they have less power than 309
they have less reason for 48
they have less reason than 67
they have less scope for 79
they have less value than 77
they have lost nearly all 247
they have lost power and 46
they have lost rather than 50
they have lost touch with 1984
they have made about how 52
they have made about this 99
they have made every one 57
they have made money and 65
they have made music both 70
they have made plans for 54
they have made rather than 45
they have made since they 109
they have made sport with 63
they have made tools and 66
they have many names for 76
they have many times red 43
they have many words for 73
they have more force than 43
they have more grace and 48
they have more lives than 42
they have more money and 290
they have more money for 54
they have more money than 953
they have more often than 277
they have more people than 80
they have more power and 255
they have more power than 804
they have more reason and 72
they have more reason for 65
they have more reason than 82
they have more right than 44
they have more scent than 48
they have more scope for 53
they have more sense and 63
they have more sense than 387
they have more space and 48
they have more space for 43
