tax from income other than 61
that will return more than 47
that will revenge upon you 89
that will surely come with 61
that will surely give you 44
that will surely make you 58
that word should seem too 41
that work should fall than 41
that young rascal will not 52
that your actions were not 108
that your actions will not 174
that your advice will not 41
that your answer will not 142
that your brains fall out 420
that your brother will not 189
that your budget will not 105
that your changes have not 130
that your changes will not 123
that your choice will not 234
that your client will not 392
that your clothes will not 56
that your credit card has 93
that your doctor told you 365
that your doctor will not 201
that your earlier life has 47
that your earnest care for 82
that your entire life has 98
that your estate will not 58
that your family will get 82
that your family will not 786
that your fathers came out 93
that your feelings were not 85
that your feelings will not 192
that your flight will not 460
that your friend will not 586
that your future life may 111
that your greater worth than 42
that your guests leave you 94
that your guests take him 132
that your guests will not 200
that your income will not 161
that your inward eyes may 53
that your latter days may 2564
that your learned hand with 40
that your letter will get 199
that your letter will not 140
that your little girl has 188
that your little girl was 101
that your little navy can 254
that your little ones are 151
that your maiden name was 58
that your master will not 100
that your native city and 69
that your passion bears goes 42
that your policy will pay 70
that your prayer will not 133
that your pupils keep you 82
that your readers have not 41
that your readers will not 594
that your readers will see 148
that your resume will not 111
that your sister told you 43
that your sister will not 113
that your speech will not 96
that your spouse will not 480
that your system will not 216
that your temper will not 101
that your troops will not 139
that your useful life may 41
that your visual aids are 68
that your winter fire may 46
thee take nobler form and 144
them away safely when you 75
them away without giving them 91
them away without reading them 83
them back behind their own 66
them back through their own 62
them back toward their own 68
them back without making one 45
them come boldly into one 85
them during twenty years and 115
them even beyond what they 72
them even tumbling upon our 46
them even twenty years ago 46
them feel better when they 189
them feel guilty when they 128
them from becoming more than 57
them from becoming what they 100
them from behind when they 54
them from building their own 80
them from buyers into non 51
them from choosing their own 44
them from crashing into each 41
them from enjoying what they 41
them from entering into any 323
them from entering into that 49
them from entering into war 54
them from office when they 66
them from public life and 114
them from public view and 61
them from pursuing their own 240
them from realizing their own 97
them from settling down and 46
them from someone else and 53
them from someone else who 48
them from spending more than 71
them from spending time with 100
them from spilling down her 46
them from twenty years old 90
them from without when they 69
them hanging across from one 106
them have already been met 45
them have already been put 125
them have become more and 73
them have little more than 50
them have passed away and 69
them have served more than 40
them have worked their way 132
them into another room and 111
them into closer union with 96
them into harder work for 54
them into little bits and 48
them into little more than 206
them into marrying some one 88
them into places wild and 50
them into prison till they 50
them into something else and 46
them into something less than 51
them into something more than 235
them into something other than 313
them into something rich and 92
them into something very near 41
them more bitter even than 56
them more readily when they 66
them much without giving them 44
them over twenty years ago 193
them safe through their long 65
them seem little more than 50
them some twenty years ago 147
them think through their own 53
them think through what they 66
them till nobody will buy 45
them vary greatly from one 41
them very little room for 53
them very little time for 135
them very slowly word for 117
them well enough when they 68
them went something like this 113
them were becoming more and 60
them were broken down and 41
them were broken open and 49
them were carved over with 48
them were driven back with 41
them were floating past her 66
them were hardly more than 181
them were hunted down and 103
them were killed when they 58
them were little more than 1105
them were loaded down with 80
them were looked upon with 49
them were neither more nor 68
them were seized upon and 63
them were stolen away and 42
them were united into one 87
them were without shoes and 60
them were younger sons and 148
them what little there was 138
them when called upon for 63
them will become like them 55
them will become more and 97
them will become void and 54
them will depend upon how 60
them will depend upon our 58
them will scarce find them 41
them work through their own 99
them worth notice from its 57
then been little more than 61
then came another baby and 54
then have parted from you 64
then have turned mine eye 55
then just eleven years old 61
then just entering upon his 89
then just twelve years old 100
then just twenty years old 195
then knew little more than 41
then look abroad into this 108
then look abroad upon this 152
then look something like this 318
then made another sign that 569
then meant simply what was 79
then most active when they 81
then most useful when they 124
then must shrink upon one 88
then only another word for 54
then only eleven years old 583
then only twelve years old 1087
then only twenty years old 833
then over eighty years old 240
then over ninety years old 77
then over twenty years old 50
then rose slowly from his 41
then said something like this 82
then seen straying from her 64
then sent another boat with 96
then some twenty years old 63
then take little heed how 58
then tears flowed from her 85
then there exists only one 130
then there exists such that 498
then there remain only two 44
then these issues must not 105
then took another step and 48
then very little more than 103
then walk around till you 86
then went something like this 98
then were little more than 77
then your spider gets him 100
they also became more and 106
they also become more and 93
they also buried their dead 116
they also clearly show that 128
they also created their own 217
they also differ from all 40
they also differ from each 434
they also differ from one 769
they also differ from them 183
they also formed their own 95
they also learned from him 70
they also learned from them 53
they also looked like they 60
they also served their own 84
they been kindly dealt with 43
they burn inward till they 60
they came across what they 41
they came crashing down all 98
they came wheeling over his 82
they cast anchor very near 108
they come across many things 46
they come across those who 65
they come circling down with 42
they come smashing into earth 87
they cost little more than 105
they draw better maps than 41
they dread entering into new 59
they drew strength from each 75
they drew strength from one 42
they even divide into two 41
they even treated their own 62
they ever attack those who 53
they ever reached their own 166
they ever return from that 137
they fall mainly into two 64
they feel already more than 80
they feel better when they 355
they feel guilty when they 260
they feel little need for 56
they feel toward their own 60
they feel toward those who 47
they fell silent when they 73
they felt almost sure that 45
they felt better when they 117
they felt guilty when they 47
they felt little need for 101
they felt neither cold nor 101
they felt pretty sure that 59
they felt toward their own 102
they find little need for 46
they find little time for 87
they find seldom more than 95
they find someone else who 64
they find something wrong with 128
they form little more than 98
they gain strength from each 43
they give little more than 81
they have agreed upon and 173
they have agreed upon for 48
they have agreed upon this 55
they have almost died out 166
they have already been cut 57
they have already been doing 263
they have already been for 50
they have already been going 41
they have already been put 272
they have already been read 63
they have already been set 156
they have already been too 41
they have already been using 73
they have already been with 199
they have already dealt with 165
they have already done all 64
they have already done and 298
they have already done for 338
they have already done that 240
they have already done this 151
they have already done with 226
they have already gone far 90
they have already gone out 45
they have already gone too 57
they have already heard and 82
they have already heard that 51
they have already laid out 52
they have already lost all 183
they have already lost two 51
they have already made and 193
they have already made for 46
they have already made men 51
they have already made that 51
they have already made with 51
they have already more than 147
they have already paid for 510
they have already said and 43
they have already said that 130
they have already said they 40
they have already seen and 120
they have already seen that 41
they have already sent for 48
they have already sent out 59
they have already told you 119
they have already used and 87
they have always been and 709
they have always been both 41
they have always been but 43
they have always been doing 277
they have always been far 225
they have always been few 63
they have always been for 322
they have always been led 48
they have always been men 76
they have always been met 62
they have always been not 49
they have always been one 321
they have always been our 112
they have always been put 57
they have always been that 374
they have always been this 65
they have always been thus 66
they have always been too 171
they have always been with 397
they have always come out 145
they have always dealt with 79
they have always done and 437
they have always done but 57
they have always done for 121
they have always done that 228
they have always done them 275
they have always done things 160
they have always done this 89
they have always done with 191
they have always felt for 60
they have always felt that 412
they have always heard that 42
they have always held that 194
they have always made use 70
they have always said that 275
they have always said they 48
they have always their own 71
they have always used and 57
they have another name for 101
they have auburn hair and 43
they have become cold and 44
they have become dull and 49
they have become good and 56
they have become great and 159
they have become hard and 115
they have become less and 233
they have become like two 55
they have become more and 1757
they have become more than 298
they have become nothing but 68
they have become part and 492
they have become rare and 80
they have become rich and 148
they have become soft and 49
they have become tame and 43
they have become their own 236
they have become what they 805
they have become worn and 77
they have become worn out 71
they have better bread than 43
they have better jobs than 44
they have better uses for 53
they have bought from you 59
they have bought their own 74
they have broken down and 106
they have broken faith with 100
they have broken their oath 85
they have broken their own 46
they have broken their rod 53
they have broken their vow 82
they have buried their dead 315
they have called home for 62
they have called into being 281
they have called their own 77
they have called upon him 60
they have calmed down and 56
they have caused good men 149
they have caused their own 100
they have changed from being 102
they have changed from one 56
they have changed into our 48
they have changed more than 47
they have changed their own 75
they have changed their sex 49
they have changed their way 52
they have chosen gold and 43
they have chosen their own 792
they have chosen what they 89
they have closed their ears 50
they have cooled down and 45
they have created their own 1060
they have denied their own 50
they have divine gold and 63
they have driven away all 48
they have driven back our 51
they have enough food and 241
they have enough food for 73
they have enough room for 66
they have enough time and 126
they have enough time for 129
they have enough when they 45
they have failed when they 100
they have fallen down and 61
they have fallen from that 119
they have fallen into any 45
they have fallen into his 90
they have fallen into our 181
they have fallen into sin 160
they have fallen into that 120
they have fallen into this 223
they have fallen very low 45
they have filled your ears 258
they have flowed from its 69
they have forced their way 611
they have forged their own 49
they have forgot their own 56
they have formed their own 623
they have fought hard and 71
they have fought hard for 42
they have fought like men 44
they have fought their way 286
they have framed their own 51
they have gained among weak 48
they have gained from being 56
they have gained from this 108
they have gained more than 240
they have gained nothing but 59
they have gained over each 56
they have gained their end 53
they have gained their own 64
they have gained what they 114
they have gotten away with 326
they have gotten what they 249
they have greater need for 78
they have groped their way 44
they have hardly more than 42
they have hidden from thee 40
they have hunted down and 97
they have indeed fangs with 77
they have killed hope and 59
they have killed more than 121
they have killed their own 97
they have lasted more than 48
they have lately felt and 52
they have learned during this 58
they have learned from and 55
they have learned from any 46
they have learned from doing 49
they have learned from each 183
they have learned from her 68
they have learned from him 425
they have learned from his 61
they have learned from one 280
they have learned from our 46
they have learned from sir 64
they have learned from that 61
they have learned from them 227
they have learned from this 514
they have learned from you 141
they have learned many things 110
they have learned more than 139
they have learned nothing and 149
they have learned nothing but 47
they have learned some things 49
they have learned such things 55
they have learned their own 207
they have learned these things 85
they have learned what they 442
they have learned what was 78
they have learned what you 51
they have learned when they 248
they have little care for 45
they have little else but 44
they have little else than 48
they have little faith that 197
they have little hanging ears 98
they have little hope for 157
they have little hope that 182
they have little left for 202
they have little liking for 43
they have little love for 175
they have little meaning and 46
they have little meaning for 163
they have little more than 498
they have little need for 609
they have little other use 42
they have little room for 287
they have little time and 330
they have little time for 2418
they have looked upon her 66
they have looked upon him 54
they have looked upon them 63
they have looked upon this 46
they have merged into one 113
they have missed their aim 177
they have missed their way 119
they have mocked when our 674
they have neither arms nor 71
they have neither bread nor 121
they have neither eyes nor 109
they have neither faith nor 88
they have neither feet nor 127
they have neither food nor 82
they have neither form nor 66
they have neither heard nor 65
they have neither heart nor 107
they have neither ideas nor 41
they have neither land nor 107
they have neither life nor 84
they have neither liking nor 51
they have neither love nor 44
they have neither made nor 58
they have neither meaning nor 91
they have neither means nor 42
they have neither more nor 47
they have neither mouth nor 42
they have neither name nor 63
they have neither part nor 274
they have neither said nor 87
they have neither seen nor 322
they have neither shoes nor 41
they have neither time nor 1262
they have neither truth nor 47
they have neither used nor 125
they have neither will nor 70
they have neither wood for 121
they have opened their own 53
they have options other than 45
they have passed away and 167
they have passed away for 78
they have passed away with 100
they have passed from death 597
they have passed from earth 124
they have passed from one 507
they have passed from our 202
they have passed from this 139
they have passed more than 63
they have passed over and 60
they have passed over things 64
they have passed their peak 138
they have pawned their own 40
they have placed their own 67
they have plants giving them 47
they have played fast and 65
they have proved more than 42
they have proved over and 50
they have proved their own 45
they have proved what they 67
they have pulled down and 55
they have pushed their way 125
they have raised more than 84
they have raised their own 74
they have rarely made any 48
they have reached more than 59
they have reached their end 47
they have reached their own 141
they have reached their peak 319
they have reached what they 106
they have reached when they 42
they have relied upon for 48
they have rights over you 102
they have ruined their own 42
they have scarce ever met 67
they have scarce laid out 44
they have seized their own 50
they have seized upon and 80
they have seized upon this 40
they have seldom more than 134
they have served more than 94
they have served their day 89
they have served their end 271
they have shaped their own 48
they have solved their own 51
they have something like that 157
they have something more than 336
they have something other than 77
they have something wrong with 230
they have sought their own 71
they have special meaning for 62
they have spoken unto thee 501
they have staked their all 136
they have stayed there for 55
they have stolen from him 87
they have stolen from thee 45
they have stolen from them 51
they have stolen from you 133
they have struck upon our 126
they have taught among that 79
they have tended more and 106
they have thereby made that 1062
they have thought their real 43
they have thought when they 62
they have threaded their way 136
they have through their own 44
they have toward their own 54
they have treated their own 85
they have turned away and 42
they have turned more and 137
they have turned your head 92
they have waited here with 51
they have wanted time and 55
they have washed away all 43
they have wasted time and 52
they have wearied more than 42
they have willed their dead 43
they have worked hard all 123
they have worked hard and 474
they have worked hard for 305
they have worked less than 49
they have worked more than 107
they have worked only for 42
they have worked their way 838
they have worked there for 57
they have worked well and 47
they have worked well for 151
they have wormed their way 115
they heard further from him 87
they heard someone call out 51
they heard someone else say 49
they heard voices from out 119
they held little more than 89
they held office only for 55
they hold office during his 100
they just looked into each 45
they just looked like they 57
they just showed their ears 50
they just simply will not 42
they kept repeating over and 58
they knew before whom they 46
they knew better what they 75
they knew better what was 166
they knew clearly what they 41
they knew little more than 382
they knew little what this 51
they knew pretty well how 47
they knew someone else who 52
they knew something more than 42
they know anyone else who 97
they know better what they 72
they know clearly what they 110
they know little more than 312
they know neither good nor 74
they know neither what they 80
they know pretty well that 42
they know someone else who 98
they know something more than 48
they know something when they 68
they know through their own 71
they lack neither wealth nor 49
they learn better when they 63
they learn little more than 138
they learn through their own 75
they learn through trial and 43
they leave behind when they 156
they leave little room for 712
they leave little time for 93
they left behind more than 79
they left behind when they 405
they left little room for 243
they left little time for 50
they look better when they 66
they look beyond their own 63
they look something like this 110
they look without seeing and 56
they love edward more than 60
they made better time than 67
they made little more than 88
they made something else out 52
they make little more than 47
they make without their eye 99
they meant little more than 106
they meant something more than 107
they meant something other than 47
they most likely have not 55
they most likely know that 95
they most likely were not 83
they most likely will not 519
they most valued their own 79
they move freely from one 41
they move through their day 86
they move through their own 43
they move through time and 170
they must accept what they 46
they must already have had 89
they must always give way 48
they must always have had 126
they must always look for 42
they must assert their own 46
they must become more and 240
they must become their own 44
they must bestow upon them 46
they must beware lest they 60
they must charge more for 46
they must choose their own 160
they must choose whom they 40
they must decide what they 170
they must defend their own 104
they must depend upon for 42
they must depend upon his 99
they must derive from this 48
they must devise laws and 41
they must devise some way 68
they must devise their own 55
they must differ from each 105
they must differ from one 79
they must expect nothing but 175
they must follow their own 152
they must handle their own 49
they must hazard much and 53
they must indeed have had 54
they must infringe their own 65
they must invent their own 43
they must manage their own 142
they must measure what they 91
they must remain there for 43
they must remain till they 103
they must remain what they 78
they must retain their own 46
they must return from all 92
they must return home and 82
they must secede from one 244
they must select their own 78
they must settle their own 142
they must supply their own 128
they must surely have had 114
they must surely know that 113
they need little more than 150
they need someone like you 75
they need something from you 80
they need something more than 297
they need something other than 54
they need special care and 175
they once called their own 131
they once depart from that 40
they only betray their own 45
they only differ from each 158
they only differ from one 56
they only follow their own 44
they only looked upon him 49
they only pursue those things 42
they only wanted what was 49
they pass through life with 62
they pass through time and 48
they pour petrol over them 47
they reach school leaving age 46
they rode through town and 117
they rose before dawn and 68
they said something like that 177
they said something like this 141
they seem anxious only for 88
they seem hardly more than 83
they seem little more than 299
they seem taught duty too 124
they show little more than 51
they sink deeper into that 40
they soon become wild and 47
they soon forced their way 44
they soon forget what they 45
they soon learned what had 41
they soon settle down and 71
they speak through their art 77
they sunk deeper into his 72
they take something else with 47
they take special care not 104
they take special care that 209
they their simple vows had 77
they took greater care than 49
they took little heed how 57
they took rivers from end 72
they took special care not 53
they took special care that 101
they turn upside down and 74
they vary across time and 62
they vary greatly from one 208
they vary widely from one 143
they very likely will not 74
they very rarely learn any 92
they very seldom have any 42
they want relief from both 41
they want something from him 88
they want something from you 448
they want something more than 340
they want something other than 44
they want through their own 120
they want without asking for 44
they want without paying for 72
they went beyond their own 46
they went beyond what was 108
they went farther north they 83
they went something like this 225
they went through syria and 59
they went through their own 126
they went through when they 178
they went without food and 69
they went without food for 72
they were absent from one 51
they were abused when they 47
they were afraid lest they 213
they were afraid their own 65
they were afraid there was 88
they were afraid when they 238
they were agreed upon and 44
they were almost done with 66
they were almost even with 63
they were almost like one 42
they were almost made for 69
they were almost more than 68
they were almost ready for 212
they were almost sure that 70
they were almost there and 52
they were almost upon her 172
they were almost upon him 430
they were almost upon them 187
they were almost wild with 53
they were almost worn out 257
they were already busy with 79
they were already dealing with 117
they were already free and 40
they were already half dead 70
they were already half way 114
they were already late for 179
they were already living with 43
they were already making for 44
they were already more than 352
they were already paid for 41
they were already paying for 101
they were already saying that 57
they were already there and 132
they were already very near 123
they were already very old 41
they were already well out 43
they were already worn out 167
they were already young men 40
they were always asking for 169
they were always busy and 50
they were always busy with 59
they were always clean and 112
they were always coming and 88
they were always dealing with 55
they were always eager for 126
they were always giving him 55
they were always giving with 174
they were always good and 87
they were always good for 131
they were always heard with 40
they were always hoping that 99
they were always kind and 147
they were always late for 49
they were always less than 79
they were always like that 331
they were always like this 62
they were always longing for 48
they were always made with 53
they were always more than 211
they were always moving and 80
they were always ready and 352
they were always ready for 787
they were always ready with 189
they were always saying that 131
they were always saying they 55
they were always seen with 41
they were always soft and 67
they were always sure that 65
they were always there and 197
they were always there for 431
they were always there with 62
they were always told that 262
they were always used for 50
they were always well fed 52
they were amazed when they 215
they were amongst their own 47
they were amongst those who 129
they were applying what they 43
they were asleep when they 46
they were awaiting trial and 45
they were banned from all 50
they were barely more than 192
they were barred from all 237
they were barred from any 74
they were barred from doing 79
they were barred from using 79
they were become loud and 64
they were becoming less and 221
they were becoming more and 1447
they were becoming more than 57
they were bedded down for 68
they were before peace was 47
they were better able than 421
they were better paid and 115
they were better paid than 200
they were beyond hope and 54
they were beyond their age 61
they were brimming over with 100
they were broken down and 108
they were broken down with 45
they were broken open and 75
they were bubbling over with 163
they were building their new 83
they were building their own 363
they were buried along with 77
they were buried when that 64
they were burned along with 80
they were burned into his 54
they were called away and 54
they were called away for 91
they were called back and 119
they were called back for 100
they were called back then 167
they were called forth for 40
they were called from one 44
they were called from that 53
they were called from this 80
they were called into being 574
they were called into his 51
they were called upon and 87
they were called upon for 854
they were called upon not 104
they were called when they 138
they were carrying away with 119
they were carrying guns and 42
they were carrying more than 86
they were carrying their own 68
they were changed into two 84
they were chased away and 58
they were chased from one 93
they were chased into new 53
they were chatting like old 155
they were clearly more than 72
they were closed down and 50
they were closed down for 50
they were coated over with 109
they were coerced into doing 74
they were coolly told that 51
they were copied from one 90
they were copied over and 41
they were created male and 85
they were created only for 52
they were curtly told that 99
they were debating what they 55
they were debating what was 68
they were decked from head 74
they were deemed ready for 98
they were defeating their own 86
they were denied even that 54
they were denied food and 62
they were denied their own 53
they were denied what they 47
they were double what they 66
they were drifting more and 40
they were drinking beer and 149
they were drinking more than 43
they were drinking wine and 58
they were driven ahead with 41
they were driven away and 145
they were driven away they 41
they were driven away with 250
they were driven back and 804
they were driven back each 55
they were driven back for 69
they were driven back with 2346
they were driven from all 214
they were driven from her 42
they were driven from his 89
they were driven from one 432
they were driven from that 403
they were driven from them 132
they were driven from this 277
they were driven into any 45
they were driven into that 48
they were driven into this 70
they were driven more and 72
they were driven more than 103
they were driven very near 42
they were eighty years ago 550
they were eighty years old 99
they were eleven years ago 122
they were eleven years old 241
they were engaged upon this 44
they were engaged upon was 60
they were engaged when they 57
they were enjoying peace and 89
they were enjoying their meal 91
they were enjoying their new 72
they were enjoying their own 117
they were enjoying what they 92
they were entering their own 75
they were escaping from him 50
they were exempt from all 584
they were exempt from any 111
they were exempt from being 42
they were exempt from its 87
they were exempt from tax 77
they were exempt from that 61
they were exempt from this 137
they were fairly dealt with 59
they were fairly sure that 328
they were fairly sure they 70
they were fairly well off 456
they were fairly worn out 41
they were fallen into that 56
they were fallen upon and 135
they were farther away and 60
they were farther away than 199
they were farther north than 45
they were fearful lest they 69
they were fighting also for 72
they were fighting only for 174
they were fighting over her 80
they were fighting over him 57
they were fighting over was 54
they were fighting over who 117
they were fighting their own 259
they were fighting their way 429
they were fighting tooth and 46
they were filled only with 66
they were firmly told that 63
they were forced back and 135
they were forced back with 103
they were forced from him 65
they were forced into being 47
they were forced into doing 59
they were forced into one 101
they were forced into that 78
they were forced into them 44
they were forced into this 230
they were forced into war 133
they were forced more and 98
they were forced upon her 135
they were forced upon him 505
they were forced upon his 78
they were forced upon them 60
they were formed from one 44
they were formed into one 132
they were formed into two 248
they were freezing more and 174
they were furious when they 89
they were further away than 80
they were further told that 151
they were handed down and 65
they were handed down for 55
they were handed from one 66
they were handed over for 151
they were handling their own 45
they were hardly dealt with 59
they were hardly ever out 51
they were hardly more than 1355
they were hardly ready for 66
they were hardly seen near 112
they were hardly what she 73
they were hidden away and 49
they were hidden from each 43
they were hidden from her 113
they were hidden from him 111
they were hidden from his 173
they were hidden from our 117
they were hunted down and 788
they were hunted down with 52
they were hurled back and 45
they were hurled back with 133
they were hurled into this 49
they were immune from any 91
they were imposing their own 44
they were indeed dealing with 77
they were indeed their own 54
they were indeed used for 62
they were indeed what they 74
they were inside their own 61
they were joined into one 54
they were joined next day 63
they were killed along with 44
they were killed when they 63
they were laughing when they 90
they were likely some day 40
they were little boys and 141
they were little else than 222
they were little kids and 84
they were little less than 150
they were little more than 22735
they were little used for 99
they were lively young men 69
they were loaded down with 585
they were looked upon and 71
they were looked upon not 83
they were looked upon with 3859
they were mainly used for 303
they were managing their own 71
they were marked down for 83
they were melted down and 254
they were melted down for 102
they were merely acting out 119
they were merely asking for 95
they were merely dealing with 44
they were merely good for 50
they were merely told that 222
they were merely used for 75
they were merged into one 307
they were mostly poor and 62
they were mostly those who 85
they were mostly used for 163
they were mostly young and 107
they were mostly young men 275
they were needed more than 54
they were needed most and 51
they were neither able nor 406
they were neither cold nor 75
they were neither fish nor 146
they were neither free nor 113
they were neither good nor 124
they were neither heard nor 55
they were neither here nor 105
they were neither jews nor 98
they were neither just nor 55
they were neither male nor 58
they were neither many nor 58
they were neither more nor 710
they were neither paid nor 158
they were neither poor nor 75
they were neither ready nor 79
they were neither rich nor 106
they were neither seen nor 123
they were neither sold nor 40
they were neither true nor 81
they were neither wise nor 61
they were neither young nor 58
they were ninety years ago 101
they were ninety years old 63
they were offering their own 45
they were parted from each 103
they were parted from him 42
they were passed from death 51
they were passed from one 270
they were passed into law 104
they were passed over and 52
they were passed over for 345
they were passed over his 180
they were pinned down and 114
they were pinned down for 83
they were placed here for 155
they were placed into one 49
they were placed there for 388
they were placed there with 54
they were placed thick and 48
they were placed when they 75
they were planning their own 87
they were pleased when they 103
they were poorly clad and 62
they were poorly paid and 221
they were positing nothing but 51
they were pretty good and 43
they were pretty good for 40
they were pretty much all 150
they were pretty much out 49
they were pretty sure she 42
they were pretty sure that 760
they were pretty sure they 265
they were pretty well all 48
they were pretty well off 144
they were pretty young but 96
they were pulled down and 233
they were pulled over for 50
they were pursuing their own 279
they were pursuing their way 52
they were pushed back and 131
they were puzzling over this 60
they were rarely more than 186
they were rarely used and 52
they were rarely used for 130
they were relating their day 87
they were relating what they 100
they were remote from each 43
they were repeating what they 47
they were ridden down and 78
they were rolled over and 205
they were rubbed over with 40
they were scarce gone with 40
they were scared when they 43
they were secure from any 152
they were secure from being 41
they were seized upon and 320
they were seized upon with 71
they were seized when they 77
they were seldom less than 89
they were seldom more than 258
they were seldom used for 80
they were serious when they 57
they were served food and 51
they were settling down for 220
they were signed into law 72
they were silent amid this 56
they were silent when they 51
they were simple folk who 68
they were simply acting out 104
they were simply asking for 43
they were simply dealing with 62
they were simply left out 58
they were simply there and 53
they were simply told that 650
they were simply worn out 40
they were smeared over with 47
they were something else than 165
they were something less than 364
they were something like this 114
they were something more than 1446
they were something other than 461
they were spending more and 143
they were spending more than 208
they were spending their own 103
they were spending time with 63
they were spoken there was 43
they were standing facing each 41
they were standing over him 55
they were standing there and 72
they were standing there they 63
they were standing there with 105
they were standing when they 69
they were starting their own 70
they were stolen from her 72
they were stolen from him 270
they were stolen from his 110
they were stolen from them 50
they were stolen from you 40
they were stolen unto this 52
they were stored away for 54
they were streaming down her 61
they were struck down and 107
they were struck down with 168
they were struck dumb and 69
they were struck dumb with 342
they were struck maim and 56
they were suited only for 65
they were taught other things 193
they were taught reading and 122
they were taught when they 232
they were taught years ago 45
they were thought more than 62
they were treated like all 89
they were treated like any 85
they were treated like kings 46
they were treated like men 74
they were treated like this 46
they were treated there with 44
they were treated well and 216
they were treated when they 270
they were tripping over each 54
they were tucked into bed 61
they were tumbling over one 55
they were turned away and 124
they were turned away with 101
they were turned back and 155
they were turned back with 92
they were turned down and 83
they were turned down for 179
they were turned four they 40
they were turned into ice 50
they were turned into two 42
they were turned over and 73
they were turned over for 96
they were turned upon him 88
they were twelve years ago 467
they were twelve years old 1494
they were twenty years ago 13735
they were twenty years old 1087
they were united into one 1081
they were unlike other men 74
they were unsure what had 42
they were upside down and 88
they were useful only for 118
they were valued only for 42
they were violating their own 98
they were washed away and 41
they were washed away long 40
they were washed down for 118
they were washed down with 126
they were washed over with 64
they were watching over her 74
they were watching over him 65
they were watching their own 65
they were welded into one 86
they were widely used and 105
they were widely used for 263
they were wildly angry with 59
they were without arms and 64
they were without food and 241
they were without food for 127
they were without form and 47
they were without their own 81
they were worked over and 43
they were worlds like our 66
they were younger when they 70
they will accept what they 56
they will accuse their own 134
they will already have had 107
they will always come out 175
they will always feel that 184
they will always find that 123
they will always give you 139
they will always have one 57
they will always have our 165
they will always have that 50
they will always have this 57
they will always have with 40
they will always hold that 86
they will always keep one 63
they will always know how 59
they will always know that 160
they will always look for 50
they will always love each 40
they will always love you 96
they will always meet with 57
they will always sell for 43
they will always speak with 74
they will always tell you 267
they will always turn out 45
they will always vote with 43
they will always work for 45
they will arrive safe and 40
they will assert their own 48
they will attain their end 42
they will batter your head 44
they will become angry and 130
they will become clear and 52
they will become cringing and 55
they will become good and 55
they will become hard and 105
they will become lazy and 69
they will become less and 354
they will become more and 1558
they will become more than 84
they will become rich and 78
they will become sick and 43
they will become soft and 111
they will become their own 125
they will become what are 49
they will become what they 107
they will become when they 90
they will before very long 52
they will behave when they 74
they will betray their own 46
they will choose their own 139
they will choose what they 43
they will convey some idea 48
they will decide what are 237
they will decide what they 52
they will defend their own 77
they will demand more and 113
they will demand more than 48
they will derive from its 75
they will derive from them 51
they will derive from this 105
they will design their own 48
they will desire these things 84
they will devise their own 40
they will devour their own 53
they will differ from each 218
they will differ from one 183
they will differ from you 51
they will differ less and 46
they will divide into two 41
they will emerge from this 109
they will escape from this 47
they will expect from you 55
they will expect nothing but 83
they will follow their own 220
they will follow when they 49
they will follow your lead 311
they will forget their old 68
they will forget their own 56
they will forget what they 162
they will forget what you 41
they will gladly give you 144
they will gladly make use 125
they will gladly send you 75
they will gladly tell you 63
they will handle their own 46
they will hardly fail one 324
they will hardly give way 82
they will hearken unto his 61
they will impose their own 72
they will impose upon you 53
they will insist upon being 50
they will invent their own 81
they will invest time and 50
they will likely find that 118
they will likely give you 44
they will likely tell you 58
they will manage their own 82
they will merely leave you 49
they will neither bark nor 42
they will neither give nor 58
they will neither know nor 68
they will neither love nor 44
they will neither make nor 55
they will number more than 46
they will obtain from them 49
they will obtain more than 98
they will obtain what they 104
they will perish from this 146
they will prefer their own 41
they will profit from this 47
they will punish those who 57
they will pursue their own 156
they will readily tell you 79
they will realize their own 52
they will realize what they 105
they will recede from each 156
they will redeem their own 84
they will reduce their own 50
they will regard their own 54
they will regret what they 62
they will reject these and 55
they will remain clean and 58
they will remain firm and 53
they will remain good for 117
they will remain just that 208
they will remain poor and 43
they will remain soft and 46
they will remain there and 62
they will remain there for 196
they will remain till they 77
they will remain what they 149
they will remain when you 44
they will resent more than 183
they will retain their own 82
they will retain what they 48
they will retort upon you 149
they will return here and 48
they will return home and 125
they will return home with 109
they will return into our 40
they will return next year 75
they will return when they 95
they will revolt more and 72
they will reward those who 63
they will secure their own 58
they will select their own 89
they will settle down and 312
they will simply come and 55
they will simply tell you 105
they will snatch away and 71
they will softly fall and 67
they will suffer more and 47
they will suffer more than 122
they will suffer when they 69
they will supply their own 43
they will surely find that 128
they will surely give you 64
they will surely kill you 153
they will surely meet with 49
they will wander away and 47
they will wonder what has 94
they wore little more than 54
they wore seemed only one 53
they work better when they 78
they work through their own 123
things free enough from all 67
things have already gone too 97
things have always been and 259
things have always been that 219
things have always been this 274
things have always been thus 42
things have always gone that 41
things have become more and 95
things have become what they 173
things have calmed down and 84
things have changed less than 45
things have changed more than 43
things have fallen upon our 49
things have passed away and 837
things have passed away for 40
things into something other than 43
things less bright ones can 58
things look pretty good for 73
things more edifying unto art 44
things more remote from our 449
things must become more and 42
things must follow from this 45
things went fairly well for 60
things went fairly well with 47
things went pretty well for 66
things went pretty well with 87
things were becoming more and 137
things were better back then 41
things were better when they 49
things were called into being 47
things were cleared away and 117
things were common unto them 127
