tea parties and dinner parties 48
the pickets and covering parties 133
the pinched and sunken features 44
the pitcher and poured himself 44
the planets and comets revolve 63
the planets are bodies revolving 47
the planned and actual results 64
the plantar and dorsal aspects 100
the players are always demanding 48
the players are evenly matched 55
the pleasure and profit derived 135
the pleasure that always attends 53
the politic and valiant marquis 75
the poorest and lowest classes 159
the poorest and weakest members 150
the poorest and weakest sections 134
the popular and middle classes 93
the popular and middle sectors 42
the position and mutual relation 51
the position was almost exactly 47
the position with marked ability 80
the postage and handling charges 50
the postman had become audible 48
the potatoes are nicely browned 150
the potomac had safely crossed 52
the praises our actions receive 45
the prayers and masses offered 48
the present and earlier studies 84
the present and former british 151
the present and former members 273
the present and future ability 125
the present and future aspects 229
the present and future balance 94
the present and future because 82
the present and future behavior 130
the present and future benefit 243
the present and future blessings 69
the present and future conduct 115
the present and future consuls 42
the present and future context 62
the present and future control 53
the present and future decades 43
the present and future demands 521
the present and future designs 75
the present and future destiny 212
the present and future digital 62
the present and future economy 89
the present and future effects 254
the present and future efforts 53
the present and future european 43
the present and future history 125
the present and future holders 53
the present and future impacts 54
the present and future markets 73
the present and future material 42
the present and future members 431
the present and future national 122
the present and future numbers 52
the present and future outlook 103
the present and future position 464
the present and future problem 49
the present and future product 41
the present and future quality 195
the present and future relation 42
the present and future research 92
the present and future results 106
the present and future society 270
the present and future success 208
the present and future support 46
the present and future together 47
the present and future traffic 201
the present and future welfare 2165
the present and looked forward 60
the present are linked together 44
the present can seldom satisfy 71
the pretext for excusing himself 78
the priests and rulers against 46
the priests and vestal virgins 58
the priests had burned incense 128
the primary and backup servers 74
the primary and backup systems 53
the primary and direct results 73
the primary and higher primary 106
the primary and higher schools 84
the primary and infant schools 55
the primary and middle schools 1223
the primary and normal schools 48
the primate and bishop williams 47
the primate and nobles hurried 94
the princes and clergy against 72
the princes and elders mourned 53
the printed and online versions 56
the printed and spoken thoughts 78
the prisons and insane asylums 111
the prisons and police stations 55
the private and church schools 123
the private and family affairs 96
the private and higher schools 828
the private and public affairs 240
the private and public aspects 739
the private and public behavior 67
the private and public buildings 213
the private and public capital 107
the private and public conduct 117
the private and public demands 43
the private and public designs 47
the private and public domains 1447
the private and public economy 114
the private and public efforts 63
the private and public factors 57
the private and public gardens 43
the private and public history 141
the private and public letters 65
the private and public markets 104
the private and public members 52
the private and public records 45
the private and public schools 783
the private and public sectors 50236
the private and public service 165
the private and public sources 48
the private and public spheres 7628
the private and public systems 169
the private and public treasure 79
the private and public virtues 309
the private and public welfare 110
the private and public worship 154
the problem and partly because 123
the problem but without success 40
the problem had arisen because 86
the problem has always existed 77
the problem has arisen because 377
the problem that arises because 149
the problem that exists between 62
the problem was clearly defined 64
the problem was solved because 93
the problem with greater clarity 55
the process and partly because 59
the process had already started 147
the process has already started 271
the process has become chronic 104
the process may become chronic 146
the process she always adopted 115
the process that occurs between 165
the process was already beginning 48
the procter and gamble company 1364
the proctor and gamble company 421
the producing and laboring classes 55
the product and factor markets 1331
the profits and losses according 86
the profits and losses between 109
the profits and losses derived 49
the profits and losses equally 202
the profits and losses realized 68
the profits and losses resulting 117
the profits are shared between 54
the profits are shared equally 78
the program and accept program 89
the program and partly because 40
the program and return control 73
the program and should include 51
the program are clearly defined 45
the program for training teachers 68
the project had failed because 53
the project has already started 73
the project team should develop 46
the project team should include 44
the project was neither ordered 52
the project was pushed forward 40
the promote and demote buttons 199
the prophet two coptic damsels 55
the prophet was soothed shortly 61
the protein and energy content 114
the prouder and fairer because 45
the prudent and honest conduct 82
the prussian and german service 79
the purport and effect following 211
the pyramid and limped towards 49
the quakers did greatly relieve 47
the quarrel that ensued between 115
the quarrel was always present 73
the quarrel with france against 47
the question and answer between 62
the question and answer choices 329
the question and answer dialogue 68
the question and answer exchange 62
the question and answer pattern 96
the question and answer process 313
the question and answer routine 56
the question and answer segment 63
the question and answer sessions 433
the question for future research 46
the question had arisen between 68
the question has arisen because 65
the question has arisen between 74
the question that should concern 62
the question that should trouble 51
the question was already decided 76
the question was already settled 144
the question was before congress 45
the question was raised between 41
the question was raised regarding 173
the question was simply between 51
the question was warmly debated 74
the question was whether anglican 110
the question was whether britain 44
the question was whether certain 266
the question was whether congress 136
the question who should succeed 111
the question with another question 311
the radiation and energy balance 42
the railway and postal service 45
the railway and postal systems 45
the railway and public utility 61
the railway was opened between 41
the railway was pushed forward 58
the rainbow that licked against 46
the rapport that exists between 157
the rational and almost certain 94
the rational and animal natures 46
the records are sorted according 55
the redness and swelling subside 130
the refined and reasoning classes 50
the refuges and relief stations 73
the regional and branch offices 71
the regional and global balance 133
the regional and global climate 143
the regional and global context 164
the regional and global economy 503
the regional and global effects 60
the regional and global impacts 49
the regional and global markets 129
the regional and global systems 106
the regular and prompt payment 233
the regular and special reports 84
the regular and special sessions 385
the regular and special teachers 76
the regular and stated expense 53
the regular and summer sessions 60
the regular day school program 43
the relation and tension between 50
the relation now existing between 104
the relation that exists between 5673
the relation that should subsist 62
the relation then existing between 71
the religion that abides forever 46
the remarks that passed between 66
the repeated and urgent demands 67
the repeated and urgent request 121
the request was denied because 274
the request was flatly refused 76
the request was readily granted 200
the research and design process 85
the research and planning division 1235
the research and planning process 73
the research and policy agendas 58
the research and policy division 61
the research and public service 107
the research and training program 157
the research for better schools 53
the respect and regret evinced 45
the results are almost certain 155
the results are almost exactly 61
the results are already evident 40
the results are clearly evident 41
the results are clearly visible 65
the results are eagerly awaited 60
the results are fairly reliable 44
the results are fairly similar 144
the results are fairly uniform 77
the results are highly reliable 45
the results are highly similar 43
the results are highly variable 200
the results its actions achieve 44
the results may differ depending 47
the results may simply reflect 81
the retired and lonely student 303
the retired and silent offices 60
the reverse bias leakage current 226
the reviled and pelted stephen 60
the rewards for public service 45
the richest and freest country 54
the richest and rarest quality 49
the rivalry and enmity between 115
the rivalry and hatred between 44
the rivalry and tension between 55
the rivalry that exists between 243
the rivalry then existing between 60
the rookery and seabird habitat 44
the rosebud and little bighorn 225
the rubbish that passed current 46
the russians had already crossed 68
the russians had already started 46
the russians had gained control 41
the saharan and arabian deserts 109
the samples are random samples 97
the sawmill and forest workers 106
the scholar has burned steadily 55
the schools and public buildings 97
the schools and public offices 65
the schools and school buildings 50
the schools and school systems 170
the schools and staffing surveys 51
the schools and sunday schools 53
the schools and training centers 106
the schools are better adapted 53
the science and mental culture 48
the science has various aspects 66
the science that should command 49
the scuffle that ensued between 44
the seasonal and annual variation 65
the seasonal and spatial variation 46
the seconds that elapse between 61
the sections are bolted together 67
the sections are joined together 85
the sections that follow discuss 69
the sections that follow provide 76
the secular and sacred aspects 58
the secular and sacred domains 50
the secular and sacred spheres 73
the segment and offset address 357
the selfish and jealous monarch 95
the seminar for arabian studies 3024
the serpent and lizard exhibit 48
the servant who values himself 45
the service and anthems himself 52
the service and public sectors 282
the service and retail sectors 351
the service for infant baptism 50
the service had already started 117
the sessions are clearly defined 46
the shadows and trivial features 64
the sheriff and deputy sheriff 266
the sherman act claims against 51
the sherman act merely because 51
the shields are locked together 81
the shipper any amount exacted 92
the siberian and eastern chinese 127
the signals and points between 43
the signals that passed between 44
the silence that ensued between 109
the silence that exists between 53
the silence was almost painful 63
the silence was almost tangible 41
the silence was becoming awkward 98
the silence was becoming painful 43
the silence with another question 70
the silurian and permian systems 44
the sincere and earnest efforts 65
the sincere and earnest purpose 44
the sincere and united efforts 63
the sincere and various accents 44
the sisters and female cousins 45
the sisters and younger brothers 46
the skilled and highly skilled 92
the sledges are almost covered 43
the sleeper had wearied himself 61
the slothful and wicked servant 48
the smaller and closer together 46
the smaller and larger bronchi 42
the smaller and larger sections 70
the smaller and poorer country 49
the smaller and poorer farmers 84
the smaller and poorer islands 43
the smaller its angular diameter 40
the smaller new england seaports 45
the smaller war plants division 63
the society for cinema studies 1443
the society for ethical culture 4948
the society for french studies 506
the society for geology applied 106
the society for humane abortion 449
the society for iranian studies 127
the society for italian studies 199
the society for jewish culture 361
the society for libyan studies 329
the society for mental hygiene 147
the society for public welfare 225
the society for utopian studies 430
the society for vector ecology 77
the solution for twenty minutes 70
the solution with silver nitrate 260
the somatic and visual pathways 69
the sources you should consult 46
the southern and eastern african 426
the southern and eastern borders 933
the southern and eastern coastal 364
the southern and eastern deserts 51
the southern and eastern european 3687
the southern and eastern islands 70
the southern and eastern margins 677
the southern and eastern markets 52
the southern and eastern pacific 178
the southern and eastern portions 1700
the southern and eastern seaboard 82
the southern and eastern sections 702
the southern and eastern sectors 176
the southern and eastern steppes 72
the southern and eastern suburbs 198
the southern and middle portions 200
the southern and middle sections 118
the southern and middle western 326
the southern are always divided 78
the soviets had already decided 43
the spaniard who should venture 75
the spanish and english editions 73
the spanish and english empires 40
the spanish and english islands 42
the spanish and english language 171
the spanish and english systems 68
the spanish and english versions 359
the spanish and french bishops 54
the spanish and french colonial 134
the spanish and french empires 90
the spanish and french factions 46
the spanish and french islands 160
the spanish and french parties 65
the spanish and french regimes 45
the spanish and french schools 710
the spanish and french traders 57
the spanish and french versions 127
the spanish and french vessels 68
the spanish and gallic cavalry 181
the spanish and italian markets 65
the spanish and italian parties 45
the spanish and italian schools 158
the spanish and italian versions 125
the spanish and italian writers 48
the spanish war steamer tornado 46
the speakers and deputy speakers 45
the species had become extinct 437
the species has become adapted 52
the species has become extinct 151
the species may become extinct 143
the species that became extinct 134
the species was almost extinct 87
the spokane and little spokane 178
the spouses and family members 90
the squares and public buildings 71
the squares and public gardens 88
the squares and street corners 49
the stanley cup finals against 203
the stately and imposing service 59
the statute for annual sessions 68
the statute not merely because 68
the statute was further amended 54
the sterner and darker passions 83
the sternum are highly variable 156
the steroid and thyroid hormone 377
the stimuli are closer together 40
the stirrup and pulled herself 60
the stirrup and pulled himself 108
the stomach are called gastric 74
the storage and handling charges 58
the stories and novels written 41
the stories had already appeared 69
the stranger had placed himself 82
the stranger who called himself 97
the streets and houses present 51
the streets and market squares 53
the streets and public buildings 1007
the streets and public gardens 163
the streets and public grounds 394
the streets and public squares 1755
the streets are always crowded 60
the streets are better lighted 48
the stronger and active justice 46
the stronger and better element 53
the student and family members 82
the student and teacher together 66
the student can become familiar 100
the student can readily satisfy 55
the student has already studied 119
the student has become familiar 564
the student may absent himself 131
the student may become familiar 351
the student may choose between 58
the student using annual editions 156
the student who enters college 60
the student who stands highest 67
the subdued and sleepy murmurs 131
the subject and object aspects 53
the subject and object markers 93
the subject and object position 117
the subject and object relation 111
the subject and object together 46
the subject and partly because 176
the subject for another article 57
the subject for another chapter 76
the subject for another occasion 61
the subject for further details 60
the subject for further research 84
the subject for future research 86
the subject for twenty minutes 55
the subject had passed between 138
the subject has become familiar 49
the subject has become popular 66
the subject has little control 43
the subject has passed between 63
the subject has thought himself 58
the subject was already beginning 89
the subject was before congress 56
the subject was better avoided 58
the subject was chosen because 103
the subject was further assured 45
the subject was further studied 48
the subject was warmly debated 41
the sublime and aspiring language 157
the suffering that christ endured 42
the sunrise and sunset glories 115
the sunrise and sunset shadows 45
the superior and middle classes 51
the superior and middle frontal 1252
the superior and middle portions 63
the superior man guards against 135
the support for public schools 48
the support for saddam hussein 55
the supreme being abhors cruelty 97
the surface and become trapped 81
the surface and thereby increase 41
the surface are clearly visible 66
the surface may become covered 66
the surface was thickly strewed 48
the surface with another pattern 136
the swedish and danish islands 83
the swedish and german systems 97
the symbols and atomic weights 65
the sympathy and active support 291
the sympathy and covert support 243
the sympathy may become between 41
the sympathy that exists between 266
the synergy that exists between 142
the taliban and saddam hussein 259
the teachers are better trained 144
the teachers are native speakers 46
the teachers are poorly trained 40
the temples and public buildings 951
the temples and public squares 58
the tendons that attach muscles 71
the tensile and impact strengths 71
the tensions that already existed 118
the tensions that emerge between 65
the terrace and walked towards 47
the terrain and partly because 45
the texture and obvious process 45
the thalamus and higher centers 50
the thematic and formal aspects 40
the thoracic and lumbar portions 333
the thoracic and lumbar sections 73
the thoughts and feelings aroused 142
the thoughts and feelings natural 107
the thoughts and feelings related 63
the thoughts that passed rapidly 55
the thursday and friday following 154
the tissues are matted together 46
the toronto and guelph railway 134
the tourist and export markets 80
the traffic was almost stopped 74
the traitor sir william stanley 47
the treasury and inland revenue 161
the treasury may assign offices 93
the treaties now existing between 45
the treaties then existing between 57
the triceps and biceps muscles 144
the trinity and infant baptism 69
the tropics are almost unknown 43
the trouble and formal process 53
the trouble had already started 42
the trouble had arisen because 64
the trouble has arisen because 93
the tsarist and soviet empires 98
the tsarist and soviet regimes 231
the turkish and german empires 55
the turkish and german gunners 64
the turkish and iranian borders 328
the turkish and persian borders 59
the turkish and persian empires 348
the turkish and russian empires 210
the typical and striking features 42
the typical new england village 133
the unified and unifying subject 51
the unknown and violent diseases 68
the unsteady and languid conduct 88
the unsteady eye slides giddily 238
the upright and humane russell 99
the upright and locked position 107
the upright and supine position 98
the uranium and thorium content 383
the uranium and thorium present 41
the urinary and sexual systems 75
the useless and annoying proviso 103
the uterine and ovarian vessels 355
the vacancy with edible lodgers 108
the valleys and become farmers 50
the valleys and plains covered 42
the valleys are neither rounded 40
the vanilla and almond extract 113
the variance and higher moments 85
the variation and annual equation 46
the variation that exists between 235
the variation that occurs between 78
the variety that exists between 43
the vatican and medici presses 186
the ventral and dorsal aspects 305
the ventral and dorsal cochlear 1096
the ventral and dorsal columns 207
the ventral and dorsal lateral 48
the ventral and dorsal margins 165
the ventral and dorsal pancreas 76
the ventral and dorsal pathways 77
the ventral and dorsal portions 171
the ventral and dorsal surface 175
the ventral and dorsal sutures 139
the ventral and dorsal systems 117
the ventral and dorsal vessels 69
the verdict had passed against 64
the vessels and nerves supplying 163
the victims and family members 43
the victims for further suffering 41
the victoria and albert museums 393
the victoria and albert picture 82
the victory was already decided 65
the violence that occurs between 89
the virtues are neither emotions 84
the virtues are neither passions 152
the viruses that attack bacteria 141
the viruses that infect bacteria 228
the visible and obvious effects 198
the volcano has become extinct 59
the voltage that appears between 70
the voltage that exists between 73
the wandering and starving savages 52
the warrant was issued because 97
the weakness has longest endured 45
the wealthier and higher classes 95
the wealthier and poorer classes 50
the website for further details 79
the weights are changed according 43
the western and canary islands 82
the western and copper eskimos 153
the western and eastern borders 478
the western and eastern coastal 147
the western and eastern corners 45
the western and eastern deserts 301
the western and eastern empires 1201
the western and eastern european 478
the western and eastern islands 74
the western and eastern margins 417
the western and eastern pacific 417
the western and eastern portions 678
the western and eastern regional 113
the western and eastern sections 638
the western and eastern sectors 609
the western and eastern suburbs 65
the western and eastern systems 86
the western and eastern tropics 51
the western and middle portions 55
the western and middle sections 60
the western and middle sectors 85
the western and middle western 327
the western and soviet systems 81
the western new england college 55
the western sky partly smothering 149
the wheeler and wilson company 64
the widowed and bereft mourner 42
the williams and walker company 398
the windows and looked outside 124
the windows being almost blocked 43
the windows that looked towards 109
the wintering and breeding grounds 50
the witness and opposing counsel 73
the witness can become familiar 69
the workers and middle classes 162
the workers and poorer peasants 116
the workers are highly skilled 67
the workmen was hardly capable 65
the wounded had sought shelter 74
the wounded man raised himself 65
the writers now carrying forward 41
the written and signed consent 52
the written and spoken language 4335
the written and spoken material 45
the written and spoken versions 81
the written and verbal reports 97
the written and visual records 40
the wrongful death actions brought 43
the youngest and newest members 52
the youngest and oldest cohorts 282
the youngest and oldest members 240
the youngest and oldest workers 118
the youngest son should inherit 91
thy natural and mortal objects 61
thy opinions than secret prayers 49
to abandon all further attempt 68
to abandon all further efforts 68
to abandon all further schemes 53
to abandon any further attempt 266
to abandon any further efforts 53
to abandon his earlier position 47
to abandon his former position 61
to abandon his native country 514
to abandon his native language 58
to abandon its nuclear program 303
to abolish this double slavery 43
to account for almost everything 189
to account for animal behavior 59
to account for animal worship 67
to account for changes occurring 41
to account for deviant behavior 72
to account for english oratory 41
to account for enzyme variation 178
to account for second language 64
to account for secret profits 125
to account for spatial pattern 49
to account for spatial variation 61
to account for strain hardening 158
to account for thermal effects 52
to account for various aspects 247
to account for various factors 93
to account for various features 95
to account for verbal behavior 108
to account with female ingenuity 44
to achieve any marked success 93
to achieve any useful purpose 64
to achieve any useful results 44
to achieve far better results 57
to achieve far greater results 41
to achieve its avowed purpose 153
to achieve its object because 48
to achieve its stated purpose 452
to achieve our common purpose 177
to achieve this result because 83
to acquire and retain control 43
to address all future letters 80
to address all issues related 57
to address any casual remarks 49
to address his younger friends 62
to address this latter question 51
to address this market failure 42
to address this serious problem 145
to advance and attack general 87
to advance and recede together 60
to advance his troops towards 40
to advance with greater freedom 44
to aesthetic and ethical systems 51
to afflict with various diseases 58
to agitate for another miracle 76
to america for further studies 160
to america for higher studies 135
to analyze and design control 54
to analyze and design systems 84
to analyze this highly complex 48
to ancient and modern geometry 48
to ancient and modern history 246
to ancient and modern writers 50
to animals and plants because 52
to appoint and depose bishops 67
to appoint and remove cabinet 45
to appoint and remove certain 76
to appoint and remove federal 57
to appoint and remove members 250
to appoint and remove teachers 85
to appoint any special service 45
to approve his public conduct 88
to attempt any further advance 84
to attempt any further efforts 57
to attempt any injury against 40
to attract and retain capable 222
to attract and retain capital 180
to attract and retain certain 52
to attract and retain clients 197
to attract and retain creative 45
to attract and retain faculty 137
to attract and retain foreign 235
to attract and retain members 400
to attract and retain persons 98
to attract and retain private 74
to attract and retain quality 1258
to attract and retain skilled 605
to attract and retain superior 121
to attract and retain teachers 222
to attract and retain tenants 56
to attract and retain trained 43
to attract and retain workers 738
to attract new equity capital 75
to augment and update research 49
to augment its annual produce 318
to avenues for future research 40
to believe any charge against 50
to believe how deeply painful 58
to believe she killed herself 48
to believe that almost everything 169
to believe that another attempt 40
to believe that anyone outside 46
to believe that better results 118
to believe that family members 53
to believe that further inquiry 52
to believe that further research 115
to believe that future research 54
to believe that keynes himself 45
to believe that lyndon johnson 48
to believe that mental illness 129
to believe that merely because 70
to believe that modern science 82
to believe that modern society 49
to believe that nobler motives 51
to believe that public schools 88
to believe that public service 40
to believe that pursuing certain 159
to believe that saddam hussein 212
to believe that sexual behavior 44
to believe that simply because 119
to believe that something similar 161
to believe that stalin himself 84
to believe that turkey retains 124
to believe that virgil desired 105
to benefit his native country 63
to bishops and parish priests 57
to bolster his flagging spirits 44
to britain and france because 60
to britain for further studies 128
to britain for higher studies 61
to british and french colonial 85
to british and french control 57
to british and french vessels 59
to capture and return runaway 64
to centers for disease control 930
to central and eastern european 2329
to chapter and section numbers 175
to cherish that mutual respect 52
to chicago and eastern markets 42
to clarify and further develop 69
to clarify its policy regarding 47
to clients and family members 103
to climate and source terrain 57
to collect his forces together 93
to collect his routed thoughts 93
to collect our forces together 63
to college and become doctors 49
to collide with another vehicle 74
to collude with another against 203
to colonial and english history 256
to combine all europe against 73
to combine with another element 58
to combine with france against 41
to command his forces against 44
to compare and choose between 150
to compare this border warfare 47
to compete for export markets 74
to compete for mobile capital 106
to compete for public support 82
to compete for through traffic 47
to compete with another company 47
to compete with cheaper foreign 84
to compete with cheaper imports 170
to compete with existing private 55
to compete with native speakers 100
to compete with native species 74
to compete with native workers 64
to compete with public schools 157
to compete with younger workers 77
to compute its excess profits 132
to concede that singular phrases 40
to conduct and report research 55
to conduct her through spacious 40
to conduct him through tuscany 50
to conduct our public affairs 57
to conduct that occurs outside 213
to conduct this trivial pursuit 55
to confirm and extend previous 49
to confirm and settle herself 43
to confirm his earlier results 48
to conform his future conduct 84
to congress his annual message 111
to congress his famous message 79
to connect her parent forever 76
to connect with family members 83
to conquer and obtain dominion 122
to conquer and settle florida 57
to conquer and subdue enemies 126
to conquer him through himself 103
to consult with family members 141
to consult with opposing counsel 75
to contact for further details 68
to contemn all praise betimes 40
to contend not merely against 61
to contend with another problem 67
to contend with purely natural 41
to control and direct behavior 48
to control and direct society 57
to control and direct traffic 49
to control for cohort effects 95
to control for various factors 69
to control her sexual desires 51
to control his animal passions 97
to control his sexual behavior 54
to control his sexual desires 120
to control his violent behavior 47
to control its budget deficit 41
to control its public streets 44
to convert her secret enemies 46
to correct and modify opinions 46
to correct for market failure 441
to correct for matrix effects 263
to correct this market failure 124
to counsel and assign counsel 95
to counter with another question 62
to crucify and humble himself 80
to current and former members 127
to current and future clients 43
to current and future demands 58
to current and future efforts 55
to current and future members 128
to current and future research 70
to customs and inland revenue 135
to damages for mental suffering 51
to deceive and delude mankind 50
to declare for prince charles 45
to declare her further pleasure 43
to decline all further concern 46
to decrease with further increase 126
to defraud them merely himself 51
to degrade its inborn dignity 61
to deliver and unwrap himself 60
to deliver his annual address 99
to deliver his annual message 164
to deliver his famous address 61
to deliver his famous lecture 59
to deliver his native country 53
to deliver them without payment 50
to demands for greater freedom 47
to deprive our public culture 85
to descend its narrow channel 54
to destroy all ardent spirits 49
to destroy his brother sailors 43
to develop and attain victory 41
to develop and become stronger 45
to develop and deploy systems 52
to develop and expand markets 127
to develop his special talents 126
to develop its nuclear arsenal 89
to develop its nuclear program 80
to develop new energy sources 562
to develop new export markets 217
to develop new weapons systems 202
to discard them merely because 88
to discern with greater insight 51
to discuss all public affairs 57
to discuss all public matters 48
to discuss and arrange matters 65
to discuss and decide matters 238
to discuss and settle certain 42
to discuss and settle matters 166
to discuss any matter affecting 51
to discuss any matter together 87
to discuss any public question 47
to discuss far eastern affairs 44
to discuss his family affairs 40
to discuss its various aspects 60
to discuss our future together 50
to discuss this matter because 71
to discuss with family members 115
to dismiss all claims against 51
to dismiss his former friends 82
to dismiss sir robert walpole 55
to display his active talents 67
to display its native beauties 47
to dispute any further advance 44
to dispute her ground bravely 65
to dispute his further advance 51
to dissent and demand payment 74
to dissent and obtain payment 504
to disturb and injure society 53
to divorce her second husband 113
to divulge any further details 57
to dryness and gently ignited 138
to educate and inform parents 43
to educate his younger brothers 43
to elevate his wintry passions 66
to eleventh and twelfth graders 88
to embrace and devour everything 50
to embrace any greater compass 48
to enforce any rights against 42
to enforce any rights granted 96
to enforce his claims against 149
to enforce his demand against 64
to enforce his patent against 59
to enforce his rights against 645
to enforce its claims against 91
to enforce its patent against 117
to enforce its rights against 275
to enforce our rights against 55
to enforce this decree against 59
to enforce this matter roundly 61
to enhance and further develop 66
to enhance its market position 57
to enlarge and become painful 62
to enlarge his mental horizon 98
to everything that passed between 40
to everything that passes between 44
to examine all claims against 104
to examine all school records 94
to examine and become familiar 54
to examine and confer degrees 153
to examine and employ teachers 74
to examine its various aspects 49
to exclude all causes capable 63
to execute any duties imposed 48
to execute any lawful process 80
to execute each detail process 78
to execute his bloody purpose 114
to execute his office according 71
to execute his orders against 42
to execute its duties towards 67
to execute our little function 60
to exhaust his remedy against 89
to exhibit any charge against 47
to exhibit its sexual features 89
to explain and defend herself 40
to explain and defend himself 228
to explain and define general 40
to explain and excuse himself 74
to explain her strange behavior 40
to explain his strange behavior 106
to explain his strange conduct 104
to explain how something happens 78
to explain this strange behavior 51
to explain why neither history 42
to explain why something happens 163
to exploit his initial success 93
to exploit this initial success 40
to explore and become familiar 148
to explore and further develop 59
to explore and settle florida 44
to explore its hidden wonders 43
to explore this tension between 50
to express and assert himself 48
to express and purify foreign 56
to express and realize himself 49
to express any opinion regarding 180
to express her entire sympathy 41
to express her feelings because 43
to express her feelings towards 48
to express his feelings because 43
to express his feelings regarding 79
to express his feelings towards 172
to express his greater science 74
to express his honest opinions 82
to express his honest thoughts 91
to express his opinion against 69
to express his opinion frankly 66
to express his opinion regarding 176
to express his revolt against 46
to express its opinion regarding 73
to express its serious concern 45
to express our serious concern 80
to express our violent passions 74
to factory and office workers 285
to fifteen and twenty dollars 50
to fifteen and twenty thousand 68
to finance its budget deficit 1177
to finance its fiscal deficit 219
to flatten her person against 56
to foreign and remote objects 83
to foreign and second language 47
to forgive and forget because 111
to forgive and forget everything 109
to forgive his fellow servant 104
to forgive our brother seventy 225
to forsake her native country 58
to forsake his native country 93
to fortify her fainting courage 45
to fortify his cheeks against 49
to friends and family because 44
to friends and family members 2304
to friends and family outside 86
to friends and fellow workers 73
to friends and fellow writers 56
to friends and native country 71
to fulfill her sexual desires 48
to fulfill his divine purpose 52
to fulfill his earlier promise 86
to fulfill his proper function 43
to fulfill his sexual desires 88
to fulfill its divine purpose 46
to fulfill its earlier promise 41
to fulfill its initial promise 52
to fulfill its proper function 311
to fulfill its public service 49
to furnish and enrich himself 49
to futures and options markets 164
to general and special damages 126
to germany and german culture 63
to germany for further studies 123
to germany for higher studies 54
to grapple with issues related 50
to grapple with through history 55
to gratify her sexual desires 46
to gratify his enmity against 109
to gratify his malice against 54
to gratify his revenge against 161
to gratify his sexual desires 166
to gratify his spleen against 82
to haughty and violent courses 55
to heroism and opened himself 61
to himself and almost useless 118
to himself and another jointly 42
to himself that always command 105
to history and public matters 46
to holland long before napoleon 64
to imagine and typify because 63
to imagine any greater outrage 50
to imagine that bodily prowess 93
to imagine that modern surgery 60
to imagine them further divided 75
to imitate our mutual concord 78
to imitate with kindly counter 94
to impress his fellow inmates 83
to improve and expand primary 47
to improve and expand service 57
to improve and further develop 168
to improve his native language 40
to improve its fiscal position 44
to improve its market position 306
to improve its profit margins 45
to improve its profit position 81
to improve its readers morally 81
to improve our public schools 215
to improve this vernal delight 74
to include all family members 236
to include all manual workers 57
to include this section because 40
to increase her future federal 44
to increase his annual revenue 66
to increase its direct control 46
to increase its equity capital 75
to increase its nuclear arsenal 85
to increase its oxygen content 72
to increase its profit margins 86
to increase them without shrinking 113
to increase with further increase 75
to indulge his animal passions 54
to inflict his sorest vengeance 51
to initiate and direct behavior 66
to initiate and direct research 43
to inquire and inform himself 68
to inspect and obtain samples 116
to inspect and review records 270
to inspect for latent defects 110
to inspect for safety hazards 113
to involve all family members 164
to justify and defend himself 85
to justify any serious attempt 40
to justify his actions against 81
to justify his future conduct 49
to justify his master against 101
to justify his revolt against 53
to justify its actions against 70
to language and speech behavior 113
to marriage and family affairs 167
to marriage and family matters 103
to marshal its forces against 40
to medical and dental radiation 53
to medical and dental schools 473
to members and former members 338
to mistake our mutual position 43
to monitor and manage network 79
to national and global markets 83
to nervous and mental diseases 214
to network and client variation 54
to northern and eastern markets 132
to nourish and defend freedom 78
to nourish any design against 57
to objects and events according 93
to objects and events outside 126
to observe and become familiar 96
to observe and measure behavior 58
to observe and record behavior 317
to observe and record certain 41
to observe and record details 62
to observe and record everything 137
to observe and record natural 57
to observe and report certain 42
to observe how family members 50
to observe how nature adopted 114
to observing and studying flowers 71
to operate with effect against 42
to operate with greater freedom 197
to operate with greater violence 46
to painful and thermal stimuli 60
to palliate and soften matters 74
to parents and family members 257
to patient and family members 229
to peculiar and narrow classes 58
to perform all duties imposed 94
to perform any divine offices 51
to perform any duties imposed 90
to perform any little service 73
to perform any public function 71
to perform any public service 128
to perform any sacred function 41
to perform any useful function 284
to perform any useful service 93
to perform his duties according 137
to perform his duties because 257
to perform his duties towards 143
to perform his proper function 180
to perform his special function 63
to perform its design function 104
to perform its duties according 44
to perform its normal function 633
to perform its proper function 1475
to perform its public service 51
to perform its special function 141
to perform its unique function 43
to perform that humble service 56
to perform that public function 85
to perform that public service 49
to perform this crucial function 49
to perform this double function 51
to perform this latter function 59
to perform this little service 70
to perform this office because 54
to perform this public service 184
to perform this second function 68
to perform this useful function 66
to persist and become chronic 94
to persons and groups outside 128
to persons with annual incomes 52
to persons with higher incomes 61
to persons with mental illness 872
to pollute its sacred interior 40
to portray any actual persons 239
to possess any clearly defined 56
to possess him without scruple 44
to predict his future behavior 112
to predict its future behavior 234
to predict its future position 87
to prepare and submit budgets 45
to prepare and submit reports 83
to prepare and submit schemes 47
to prepare for active service 236
to prepare for another assault 77
to prepare for another attempt 138
to prepare for another election 42
to prepare for another invasion 87
to prepare for another journey 61
to prepare for battle against 158
to prepare for further studies 45
to prepare for marching against 41
to prepare for public service 50
to prepare for second careers 42
to present and former members 89
to present and future behavior 43
to present and future demands 74
to present and future members 182
to present any serious problem 54
to present any special problem 41
to present any striking novelty 46
