the acetic acid resulting from 56
to defend south vietnam from 126
to defend their beloved city 54
to defend their borders from 92
to defend their capital city 72
to defend their capital from 49
to defend their control over 52
to defend their country during 46
to defend their country even 41
to defend their country from 1049
to defend their country were 43
to defend their country when 141
to defend their exchange rate 131
to defend their freedom from 87
to defend their members from 66
to defend their persons when 85
to defend their position from 92
to defend their position when 46
to defend their religion even 105
to defend their village from 40
to defend their windows from 87
to defend their wrongful acts 61
to defend your country from 56
to define just exactly what 70
to define more closely what 354
to define more exactly what 309
to define their position more 85
to define true madness what 41
to define what happens when 131
to define what success means 184
to delude your suitors into 65
to demand more control over 194
to demand some control over 41
to demand their freedom from 54
to depend more largely upon 90
to depend upon factors other 58
to depend upon imports from 71
to depend upon outside help 51
to depend upon support from 90
to depend very largely upon 900
to derive full benefit from 1604
to derive great benefit from 478
to derive great comfort from 131
to derive great pleasure from 728
to derive less benefit from 53
to derive more benefit from 438
to derive more pleasure from 337
to derive more revenue from 63
to derive most benefit from 213
to derive much benefit from 1502
to derive much comfort from 347
to derive much pleasure from 679
to derive much support from 76
to derive some benefit from 1885
to derive some comfort from 509
to derive some insight into 105
to derive some lessons from 72
to derive some pleasure from 348
to derive some revenue from 124
to derive some support from 419
to derive such pleasure from 77
to derive their descent from 325
to derive their incomes from 63
to derive their offices from 275
to derive their opinions from 85
to derive their support from 112
to derive these results from 40
to design their operating range 59
to detach great britain from 141
to detach south america from 129
to detach their country from 46
to detach their thoughts from 42
to detach these princes from 43
to detach west germany from 69
to detect radio emission from 83
to detect radio radiation from 57
to detect radio signals from 145
to detect some visible sign 54
to devise means whereby these 40
to devote only limited time 46
to devote their leisure time 249
to devote their limited time 57
to devote their precious time 48
to direct their efforts along 123
to direct their efforts into 105
to direct their efforts more 121
to direct their thoughts from 57
to direct their thoughts into 41
to divert their efforts from 78
to divert their thoughts from 566
to divert your thoughts from 272
to divide north america into 46
to divide south america into 50
to divide their classes into 81
to divide their domains among 50
to divide their estates among 84
to divide their estates into 77
to divide their subject into 45
to divide their troughs into 48
to divide these factors into 66
to divide your material into 40
to divide your network into 83
to divide your subject into 55
to double some distant cape 63
to double their natural size 148
to double their present duty 41
to double your failure rate 164
to eastern north america from 113
to effect must emanate from 42
to effect some control over 132
to effect their private ends 48
to effect their purpose were 68
to effect their removal from 150
to effect these objects will 69
to elicit much sympathy from 57
to elicit their opinions upon 40
to embark upon general mass 47
to emerge from colonial rule 120
to emerge from research into 72
to emerge from silence into 136
to employ their critics upon 55
to employ their leisure time 188
to employ their talents upon 45
to employ their thoughts upon 173
to employ your thoughts upon 64
to endure many insults from 40
to enlist more support from 44
to ensure full control over 51
to ensure good patient care 54
to ensure high quality care 80
to ensure high quality data 55
to ensure safe patient care 70
to ensure some control over 108
to ensure their control over 321
to ensure their freedom from 221
to escape from anxiety into 84
to escape from british rule 241
to escape from freedom into 68
to escape from himself into 67
to escape from history into 82
to escape from judaism into 64
to escape more quickly from 49
to escaping from eternal fire 58
to exceed five percent upon 105
to exceed these numbers till 73
to exceed three hundred feet 66
to exceed three thousand five 61
to excite more jealousy among 43
to exempt from customs duty 111
to exempt from taxation those 76
to exempt such persons from 89
to expand their capital base 148
to expand their control into 123
to expand their control over 907
to expand their deposit base 46
to expand their dominion over 42
to expand their efforts into 46
to expand their markets into 51
to expand their product line 202
to expand their product range 87
to expand their revenue base 124
to expand their service areas 45
to expand their support base 107
to expand your comfort zone 145
to expand your product line 58
to expect good results from 301
to expect good service from 50
to expect great benefit from 47
to expect great effects from 40
to expect great results from 193
to expect more pleasure from 46
to expect much benefit from 99
to expect much support from 164
to expect some benefit from 43
to expect such behavior from 116
to expect such results from 51
to expiate such vainglory upon 70
to export five hundred kegs 49
to expose their corrupt arts 136
to expose their persons like 67
to extend over several days 222
to extend over several years 401
to extend their control from 137
to extend their control into 335
to extend their control over 3869
to extend their dominion along 42
to extend their dominion from 191
to extend their dominion into 95
to extend their dominion over 832
to extend their efforts into 49
to extend their product range 139
to extend their ravages over 53
to extend their research into 49
to extend their service into 47
to extend their service life 136
to extend their storage life 84
to extend these parleys into 154
to extort some apology from 40
to faults true critics dare 395
to finish their college work 63
to follow more closely what 56
to follow their example were 75
to follow their example when 120
to follow their masters into 101
to follow their natural bent 797
to follow their parents into 242
to follow what happens when 54
to follow when designing your 42
to follow when selecting among 79
to forbid their members from 147
to forest lawn memorial park 76
to forget some material part 43
to forget those ancient myths 70
to further their control over 77
to further their private ends 90
to further their selfish ends 91
to further those illegal aims 145
to garner more support from 46
to garner much support from 55
to handle more complex data 58
to handle what happens when 57
to hinder great britain from 156
to hinder poor ireland from 41
to hinder their passage over 56
to impart their mystery more 54
to impose heavy burdens upon 93
to impose heavy taxation upon 49
to impose more control over 88
to impose some control over 205
to impose their beliefs upon 141
to impose their burdens upon 43
to impose their control over 282
to impose their culture upon 90
to impose their demands upon 63
to impose their language upon 162
to impose their opinions upon 160
to impose their religion upon 93
to impose those defects upon 47
to impose your weakness upon 57
to income from sources other 52
to inform their decision making 344
to inform your decision making 45
to infuse some courage into 65
to infuse these passions into 48
to inject more capital into 85
to inject some variety into 48
to injure those against whom 51
to injure your returning health 193
to insist more strongly upon 75
to insist very strongly upon 73
to insure their control over 47
to insure their freedom from 109
to invent some tactful line 58
to invest their surplus cash 85
to invest their surplus wealth 75
to invest those persons whom 46
to invite some friends over 287
to invite their friends from 53
to invite their friends home 57
to invite their friends into 41
to invite their friends over 204
to invite your friends over 109
to itself such delight from 661
to joshua tree national park 218
to kidnap those persons whom 66
to lament their several ends 48
to lament your absence from 104
to lessen their control over 43
to little rock central high 114
to loosen their control over 119
to mammoth cave national park 185
to manage their affairs even 45
to manage their affairs from 42
to manage their affairs more 147
to manage their affairs well 109
to manage their exchange rate 48
to market their produce more 70
to matter what subject came 52
to mention more plainly till 41
to mention very briefly some 91
to mention very briefly what 59
to mention what happens when 60
to mention what numbers have 71
to modify their behavior when 88
to muster into service such 51
to myself much success there 75
to narrow your choices down 204
to nature were grafted into 76
to normal over several days 59
to notice very briefly some 46
to notice what happens when 192
to obtain best results from 127
to obtain clear insight into 44
to obtain core samples from 67
to obtain free medical care 69
to obtain full benefit from 522
to obtain full control over 170
to obtain full insight into 111
to obtain full support from 45
to obtain good medical care 70
to obtain good quality data 62
to obtain good results even 50
to obtain good results from 570
to obtain good results when 100
to obtain high quality data 142
to obtain more benefit from 59
to obtain more control over 296
to obtain more details from 56
to obtain more insight into 736
to obtain more precise data 336
to obtain more reliable data 332
to obtain more revenue from 110
to obtain more support from 102
to obtain more thorough rest 73
to obtain much benefit from 75
to obtain much insight into 97
to obtain much support from 41
to obtain prior consent from 94
to obtain soil samples from 51
to obtain some benefit from 281
to obtain some control over 363
to obtain some insight into 2491
to obtain some redress from 175
to obtain some respite from 151
to obtain some revenue from 55
to obtain some shelter from 72
to obtain some support from 124
to obtain some victory over 83
to obtain such consent from 122
to obtain such consent will 111
to obtain such control over 102
to obtain such support from 53
to obtain such waivers from 94
to obtain their freedom from 197
to obtain their medical care 52
to obtain these figures from 40
to obtain these results from 54
to obtain these results were 56
to obtain these several acts 51
to occupy their leisure time 738
to permit their removal from 44
to peruse these writers also 48
to places only dreamers know 50
to pledge your imperial host 56
to profit from exchange rate 85
to prolong their absence from 57
to prolong their service life 66
to prolong their storage life 51
to public health measures such 79
to public health resulting from 80
to purify their country from 62
to pursue such profits from 48
to pursue their creative work 99
to pursue their enemies into 51
to pursue their material well 190
to pursue their private aims 40
to pursue their private ends 161
to pursue their selfish ends 88
to pursue their several ways 44
to pursue their studies more 41
to pursue their studies there 177
to pursue these enemies into 53
to pursue these matters here 56
to ransom their galleys from 81
to ransom their superior lord 52
to realize just exactly what 52
to realize some benefit from 43
to realize what happens when 82
to recall their country from 71
to recall their thoughts from 63
to recall those glorious days 53
to recall what happens when 65
to record their dissent from 185
to record what happens during 63
to record what happens when 63
to redeem their capital from 45
to redeem their country from 134
to redeem what hellish hate 209
to redeem your country from 60
to reduce eddy current loss 109
to reduce risk factors such 41
to reduce side effects such 46
to reduce their control over 140
to reduce their country into 127
to reduce their demands upon 47
to reduce their foreign debt 113
to reduce their imports from 150
to reduce their insulin dose 47
to reduce their overall cost 66
to reduce their overall risk 59
to reduce their reliance upon 92
to reduce your overall risk 66
to regain full control over 226
to regain more control over 78
to regain some control over 1380
to regain their control over 142
to regain their dominion over 57
to regain their freedom from 117
to relate your sorrows past 115
to release great britain from 121
to release more glucose into 50
to release their friends from 67
to release those against whom 61
to remain here several days 204
to remain there several days 204
to remedy these defects were 49
to remedy were crowded into 77
to remove bill clinton from 45
to remove evil spirits from 82
to remove from society those 66
to remove health hazards from 74
to remove life support from 112
to remove lord halifax from 40
to remove such legends from 49
to remove such material from 73
to remove such objects from 47
to remove such persons from 790
to remove their belongings from 57
to remove their capital from 145
to remove their country from 41
to remove their effects from 74
to remove their oysters from 54
to remove their plaints from 60
to remove their support from 40
to remove these thoughts from 41
to remove those persons from 106
to render their position more 166
to render their schemes more 77
to render their victory over 46
to render what follows more 51
to report what measures were 65
to report what repairs were 53
to rescue from impending ruin 155
to rescue from oblivion many 79
to rescue from oblivion some 141
to rescue from oblivion such 180
to rescue from oblivion these 43
to rescue from oblivion those 144
to rescue their brethren from 72
to rescue their comrade from 118
to rescue their country from 1207
to rescue their friends from 91
to resign their offices into 169
to resign their opulent town 46
to resist such measures when 364
to result from certain laws 46
to result from factors other 49
to resume full control over 49
to resume their attacks upon 58
to resume their journey when 72
to resume their married life 52
to resume their natural form 52
to resume their regular work 43
to retain firm control over 112
to retain full control over 563
to retain more control over 231
to retain sole control over 55
to retain some control over 2174
to retain their ancient laws 84
to retain their control over 606
to retain their dominion over 105
to retain their national garb 63
to retain their natural form 42
to retain their natural teeth 49
to retain their offices during 42
to retain their position among 43
to retire from official life 149
to retire from worldly life 48
to retire into himself some 66
to retire into private life 8875
to retreat into private life 130
to return home because their 91
to return home because there 50
to return into private life 65
to review very briefly some 230
to review very briefly what 55
to revise their abortion laws 95
to revise their written work 46
to revive true religion among 80
to reward good behavior during 171
to rights some matters there 44
to secure best results from 63
to secure core samples from 58
to secure firm control over 42
to secure full control over 153
to secure good results from 106
to secure good service from 61
to secure more control over 85
to secure more revenue from 53
to secure more support from 48
to secure some benefit from 49
to secure some control over 244
to secure some insight into 60
to secure some support from 71
to secure their control over 208
to secure their country from 76
to secure their dominion over 64
to secure their election into 43
to secure their freedom from 275
to secure their payment into 41
to secure their persons from 60
to secure their removal from 100
to secure their victory over 62
to secure your network from 42
to securing such freedom among 58
to select their answers from 57
to select their friends from 61
to select those persons whom 110
to settle down quietly into 54
to settle into civilian life 60
to settle into married life 89
to settle their affairs among 75
to settle their dispute over 183
to shield their clients from 53
to shield their country from 43
to shield their members from 110
to shield their offspring from 79
to shield their parents from 48
to shower down blessings upon 123
to shrink from employing other 92
to shrink into himself like 45
to sketch very briefly some 69
to solace your declining years 48
to spending some quality time 92
to starve great britain into 125
to strike back against their 91
to strike back against those 57
to strike down federal laws 71
to submit their dispute over 71
to suffer from chronic health 54
to suffer from chronic pain 78
to suffer from diseases such 44
to suffer from drought during 50
to suffer from unknown want 74
to suffer more acutely from 139
to suffer side effects from 59
to suffer such damages from 82
to survey very briefly some 49
to switch their loyalty from 42
to switch their support from 155
to various other factors such 56
to whether their parents were 46
to whether these animals were 51
to whether these unities have 58
to wonder just exactly what 92
to wonder what happens when 134
