tail and scratching his head 81
thumb and forefinger and put 144
thumb and forefinger and ran 50
thumb and forefinger and rub 49
thumb and forefinger and she 43
thumb and forefinger and then 431
thumb and forefinger and was 51
thumb and forefinger and with 146
thumb and poisoned him with 62
thyme and marjoram are not 316
ties are required for men 127
ties with australia and new 239
till his eightieth year was 227
till she rejoiced with joy 93
till then mirrored for him 52
till then supposed they had 68
time and attention and that 125
time and attention are being 57
time and attention are not 116
time and attention can not 51
time and attention for each 51
time and attention for its 49
time and attention she had 51
time and attention than any 138
time and attention than can 61
time and attention than did 48
time and attention than she 69
time and attention than they 135
time and attention than was 51
time and attention than you 81
time and attention that are 100
time and attention that can 89
time and attention that his 57
time and attention that she 71
time and attention that they 206
time and attention that was 65
time and attention that you 130
time and attention they are 40
time and attention they can 80
time and attention they had 47
time and attention you are 49
time and attention you can 78
time and compares them with 73
time and distance are not 186
time and distance can not 146
time and distance did not 181
time and distance for each 53
time and distance had not 110
time and distance that had 94
time and energies are not 56
time and eternity and all 84
time and eternity are not 232
time and eternity are one 318
time and eternity can not 77
time and eternity that are 53
time and eternity with his 155
time and informed him that 100
time and interact with each 87
time and patience for its 53
time and patience for this 49
time and patience you can 85
time and probably did not 247
time and provided him with 108
time and replaced them with 44
time and therefore are not 130
time and therefore can not 1154
time and therefore did not 504
time and therefore does not 535
time and therefore may not 214
time and therefore they are 131
time and therefore they can 41
time and therefore was not 232
time and wherever they may 284
time are required for each 68
time are required for this 69
time being required for its 46
time both decedent and his 45
time both officers and men 58
time but probably did not 69
time for attempting that feat 71
time for breakfast and his 94
time for breakfast and then 61
time for breakfast and they 47
time for children who are 61
time for communion with god 167
time for delivery has not 40
time for performing any act 74
time for prudence but for 63
time for questions and for 70
time for recreation and for 111
time for students who are 80
time for yourself and for 181
time for yourself and you 45
time for yourself each day 480
time had suffered that this 66
time has befallen any man 471
time has probably not yet 92
time his charters and his 47
time his relations with his 73
time how beautiful she was 108
time men believed that they 47
time she admitted that she 123
time she believed she had 57
time she believed she was 59
time she believed that all 74
time she believed that her 50
time she believed that she 91
time she declared that she 71
time she finished she was 74
time she finished with him 51
time she imagined she saw 56
time she informed him that 91
time she insisted that she 96
time she insisted that they 44
time she presents for its 63
time she received two long 50
time she reported that she 87
time she returned with her 95
time she wondered how she 109
time she wondered why she 91
time that accorded with his 44
time that decisions are being 40
time that remained for them 43
time that washington and his 103
time they believed that they 83
time they believed they had 58
time they declared that they 100
time they detained him and 55
time they discover that they 62
time they finished eating and 68
time they informed him that 75
time they insisted that they 46
time they occurred they had 135
time they probably did not 62
time they received him and 50
time they reported that they 41
time they returned they had 41
time this happened she was 65
time this happened was with 42
time was allotted for each 42
time was compared with that 52
time was computed for each 54
time was conscious that his 42
time was notorious for its 40
time was occupied with his 145
time was probably not far 43
time was recorded for each 134
time was required ere they 43
time was required for each 106
time was required for him 107
time was required for its 104
time was required for them 90
time was required for this 227
time was valuable and that 117
time with children who are 106
time with conscious zeal had 44
time with forfeits and old 48
time with patients than any 48
time with patients who are 67
time with sandoval and his 57
time with students who are 185
time you admitted that you 42
time you discover that you 78
toil and struggle with all 109
told her attorney that she 71
told her audience that she 207
told her children she was 42
told her children that her 69
told her children that she 371
told her children that they 141
told her companion that she 154
told her daughter how she 53
told her daughter she had 78
told her daughter she was 140
told her daughter that her 148
told her daughter that she 1274
told her daughter that they 84
told her directly that she 76
told her employer that she 205
told her grandson that she 55
told her landlady that she 119
told her likewise all that 48
told her mistress she was 41
told her mistress that her 60
told her mistress that she 274
told her outright that she 68
told her physician that she 159
told her roommate she was 40
told her roommate that she 77
told her straight out that 784
told her students that she 131
told her students that they 89
told her therapist that her 62
told her therapist that she 431
told her visitors that she 48
told him candidly that she 40
told him directly that she 52
told him outright that she 70
told him politely that she 55
told him straight off that 58
told him straight out that 1862
told his apostles that they 55
told his audience that for 54
told his audience that his 290
told his audience that one 94
told his audience that they 489
told his audience that this 119
told his children that his 62
told his children that they 149
told his comrades that they 65
told his daughter she was 67
told his daughter that her 130
told his daughter that his 66
told his daughter that she 506
told his employer that his 42
told his generals that they 59
told his lordship this was 206
told his mistress how that 40
told his mistress that his 103
told his mistress that she 48
told his neighbor that his 62
told his officers and men 116
told his officers that they 118
told his patients that they 52
told his scholars that they 68
told his soldiers that they 164
told his students that his 41
told his students that they 311
told his subjects that they 71
told his superiors that his 42
told his therapist that his 47
told his visitors that they 42
told how beautiful she was 60
told one reporter that his 46
told that handsome men are 82
told them outright that they 40
told them straight out that 384
told you sometime ago that 40
told you straight out that 106
tomb was prepared for him 53
tone and declared that this 42
tone old catherine did not 77
tons are exported each year 44
tons are produced each year 352
took any recreation but that 79
took her bandages off and 59
took her children and her 76
took her children with her 535
took her daughter with her 467
took her necklace off and 58
took her scissors and cut 170
took her shoulder bag and 45
took her upstairs and put 62
took him prisoner and put 113
took him prisoner with his 182
took him upstairs and put 75
took his attention off his 41
took his backpack off and 44
took his baseball cap off 73
took his bracelet off his 79
took his children and his 49
took his children with him 286
took his daughter and her 58
took his daughter leah and 183
took his daughter with him 501
took his fountain pen and 57
took his grandson with him 99
took his mistress with him 74
took his notebook with him 58
took his overcoat and hat 66
took his overcoat off and 66
took his penknife and cut 72
took his scissors and cut 49
took his servants and beat 126
took his students with him 43
took his trousers off and 74
took his umbrella with him 44
took our daylight with her 197
took out policies and had 73
took that nobleman for her 41
took them upstairs with him 86
took two servants with him 52
tool for students who are 67
tool that managers can use 130
tool that provides you with 114
tool that students can use 137
tool was designed for use 57
tore his garments and put 69
tore its separate way with 52
tort and contract law and 46
tour you consider does that 54
town for supplies and had 41
town has suffered this year 55
town that provides for its 69
town too frequent for any 43
town was entirely cut off 47
town was notorious for its 48
town was renowned for its 84
toys and materials that are 86
toys and trinkets that are 60
toys for children who say 47
trap being prepared for him 42
treat all attempts that way 65
treat him otherwise than with 60
treat them otherwise than with 42
tree has outlived her who 43
tree that supplied his meal 50
tree was infested and with 63
trip with children easy and 50
true and accurate and that 148
true and complete and that 241
true and righteous are his 1743
true and terrible and not 47
true and therefore can not 56
true for children who are 333
true for patients who are 214
true for patients who had 46
true for products that are 80
true for students who are 201
true his garrison was not 61
true man believes with his 69
true sex education with our 93
true that children are not 66
true that children can not 61
true that children who are 136
true that education can not 51
true that everyone has won 129
true that idleness does not 56
true that morality can not 118
true that patients who are 46
true that reginald had not 81
true that reynolds did not 65
true that socrates does not 42
true that students who are 49
true with children who are 40
truth and goodness and all 81
truth and goodness are not 167
truth and goodness can not 84
truth and goodness that are 65
truth and humanity than that 92
truth and interest are not 161
truth and judgment are its 46
truth and therefore can not 101
truth and validity are not 56
truth and veracity was bad 136
truth and veracity was not 46
truth that education has two 84
tube and contents are then 111
tube heat exchanger with one 267
tube heat exchanger with two 124
turn his attention and his 105
turn his attention that way 60
turn its attention and its 47
turn our attention and our 159
turn out educated men and 43
turn out otherwise than they 104
turn out products that are 109
turn out students who are 138
turn out students who can 142
type and punishes them with 53
type and therefore can not 155
type are suitable for use 49
type has elements that can 60
