team took second place in 78
that these offers would be 86
that these orders could be 63
that these orders might be 55
that these orders shall be 64
that these orders would be 261
that these papers might be 86
that these papers would be 161
that these peoples lived in 45
that these peoples would be 42
that these pieces belong to 48
that these pieces could be 79
that these pieces might be 42
that these places could be 63
that these places might be 54
that these places shall be 66
that these places would be 116
that these planes would be 70
that these plants could be 101
that these plants might be 46
that these plants would be 102
that these points could be 108
that these points might be 73
that these points ought to 50
that these points would be 199
that these powers belong to 52
that these powers could be 211
that these powers might be 146
that these powers ought to 485
that these powers shall be 86
that these powers which it 46
that these powers would be 424
that these prices would be 126
that these proofs would be 76
that these regions could be 90
that these regions might be 76
that these regions would be 87
that these remain within the 76
that these remote parts of 54
that these rights apply to 54
that these rights belong to 205
that these rights could be 358
that these rights might be 145
that these rights ought to 70
that these rights shall be 121
that these rights would be 418
that these rulers belong to 71
that these scenes refer to 46
that these scenes would be 69
that these settings apply to 67
that these shares would be 59
that these should appear at 46
that these should appear in 42
that these should arise so 78
that these should either be 76
that these should first be 53
that these should never be 191
that these should rather be 47
that these should really be 47
that these should serve as 201
that these should still be 49
that these simple forms of 57
that these skills could be 162
that these skills would be 131
that these slaves would be 48
that these sounds could be 67
that these spaces would be 46
that these special forms of 49
that these special types of 48
that these stages could be 44
that these stages occur in 80
that these states belong to 48
that these states could be 98
that these states might be 59
that these states would be 208
that these stocks would be 54
that these strata belong to 55
that these swarming crops of 46
that these theories about the 52
that these theories apply to 43
that these theories could be 119
that these theories would be 56
that these topics could be 48
that these topics would be 53
that these traits could be 121
that these traits would be 58
that these trends could be 57
that these trends would be 74
that these tribes ought to 44
that these troops could be 132
that these troops might be 137
that these troops ought to 46
that these troops shall be 60
that these troops would be 417
that these values apply to 127
that these values could be 336
that these values exist in 82
that these values might be 173
that these values refer to 193
that these values would be 226
that these varied forms of 72
that these various forms of 915
that these various kinds of 348
that these various lines of 53
that these various marks of 50
that these various modes of 126
that these various parts of 65
that these various types of 544
that these verses belong to 57
that these verses could be 56
that these verses refer to 314
that these visits might be 60
that these visits would be 60
that these weapons could be 233
that these weapons might be 118
that these weapons would be 264
that those actions which we 67
that those actions would be 42
that those causes which we 75
that those changes could be 56
that those changes would be 71
that those chosen would be 48
that those claims would be 69
that those envoys would be 67
that those errors would in 95
that those events which we 44
that those fathers lived in 50
that those faults which he 59
that those forces could be 53
that those forces would be 108
that those grants shall be 46
that those issues could be 54
that those issues would be 59
that those marked parts or 65
that those metals could be 214
that those notions would be 68
that those orders which it 99
that those orders would be 51
that those papers might be 88
that those places where the 85
that those powers could be 75
that those powers might be 44
that those powers ought to 51
that those powers which the 283
that those powers would be 96
that those regions where the 89
that those riches might be 63
that those rights belong to 43
that those rights could be 151
that those rights ought to 65
that those rights shall be 50
that those rights would be 167
that those skills could be 42
that those states where the 58
that those states which do 44
that those states would be 186
that those troops would be 77
that those values could be 61
that those various forms of 48
that those yellow leaves of 46
that three jurors voted to 49
that three million acres of 175
that three mortal yards of 63
that three periods would be 82
that throw further light on 103
that time almost every thing 48
that time already begun to 109
that time became known as 139
that time better known as 54
that time hardly known in 43
that time itself seems to 95
that time little could be 51
that time little known in 131
that time little known to 117
that time martin luther king 41
that time onward until the 150
that time should never be 56
that time showed signs of 49
that time stands still in 75
that took center stage in 311
that took effect after the 113
that took office after the 325
that took second place in 91
that took second place to 148
that tree trunks ought to 57
that true wisdom which is 325
that truth should never be 350
that truth should stand in 55
that ugly building which we 44
that union leaders would be 71
that union without which we 47
that upon becoming aware of 85
that used public funds to 60
that uses nested loops to 60
that uses various types of 66
that vast empire which the 163
that vast middle space of 179
that vast tracts would be 75
that very battle where the 42
that very common class of 48
that very injury which the 61
that very little about the 64
that very little blood is 115
that very little change in 670
that very little change is 127
that very little could be 4000
that very little error is 232
that very little force is 212
that very little guilt or 192
that very little labor is 44
that very little light is 362
that very little money is 300
that very little needs to 178
that very little power is 340
that very little seems to 185
that very little space is 249
that very little trace of 129
that very little value is 52
that very little water is 428
that very little which is 191
that very little would be 992
that very measure which he 61
that very moment about to 56
that very moment looking at 108
that very moment lurking in 102
that very moment might be 191
that very moment order is 110
that very moment sitting in 83
that very moment thinking of 139
that very moment under the 268
that very select group of 96
that very simple forms of 111
that very special brand of 40
that very special group of 86
that very sphere where in 52
that very sphere which it 63
that very sphere which the 254
that very system which is 82
that very temple which he 51
that very tension which the 96
that vice should exist in 56
that voting rights would be 42
that wall street would be 107
that walt disney world is 136
that want stasis start by 110
that warm summer night in 44
that wealth should belong to 119
that went beyond anything he 230
that went beyond anything in 85
that went beyond anything the 116
that were active within the 57
that were almost bound to 117
that were almost equal to 69
that were almost human in 41
that were almost twice as 172
that were already close to 58
that were already forming in 63
that were already known by 44
that were already known in 138
that were already known to 547
that were already under the 86
that were already within the 94
that were already working in 81
that were always close to 55
that were awhile since in 94
that were better known to 46
that were buried beneath the 101
that were buried under the 198
that were caught beneath the 52
that were changed since the 130
that were chosen based on 54
that were clearly aimed at 137
that were clearly based on 118
that were clearly within the 128
that were common under the 96
that were created after the 442
that were created based on 86
that were created under the 234
that were created within the 170
that were deemed vital to 105
that were deemed worthy of 299
that were dotted about the 102
that were emerging within the 80
that were fairly close to 245
that were firmly fixed in 49
that were floating about in 179
that were floating about the 101
that were formed after the 393
that were formed under the 196
that were formed within the 154
that were freely given to 133
that were gathering about the 132
that were gathering round the 77
that were hawked about the 46
that were hidden beneath the 137
that were hidden under the 415
that were hidden within the 93
that were hovering about on 68
that were hovering about the 163
that were issued after the 164
that were issued under the 144
that were listed under the 91
that were little known in 47
that were little known or 47
that were little known to 73
that were little short of 1260
that were looked after by 70
that were mainly based on 44
that were mostly based on 47
that were needed could be 53
that were partly based on 86
that were passed after the 112
that were passed under the 55
that were placed about the 62
that were placed above the 86
that were placed beneath it 54
that were placed round the 57
that were placed under the 425
that were placed within the 141
that were posted about the 42
that were posted within as 57
that were prowling about the 65
that were purely local in 59
that were pushed aside by 64
that were raised about the 241
that were raised above the 155
that were raised under the 49
that were rarely found in 75
that were signed after the 42
that were sorely lacking in 64
that were sought after by 93
that were standing about the 61
that were stored under the 73
that were stored within the 43
that were strewn about the 428
that were swimming about in 60
that were talked about in 174
that were thought worthy of 134
that were tucked under the 50
that were tumbling about the 62
that were united under the 71
that were wholly alien to 58
that were wholly owned by 77
that were widely known in 60
that were without sound or 102
that west berlin would be 119
that what africa needs is 165
that what became known as 749
that what exists today is 131
that what little could be 83
that what little money he 120
that what london needs to 64
that what martin luther king 49
that what occurs within the 124
that what passes under the 87
that what should count as 89
that what should really be 40
that when anyone comes to 100
that when anyone tries to 96
that when anyone wants to 89
that when changes occur in 225
that when christ comes at 42
that when christ comes he 130
that when christ comes the 47
that when christ comes to 187
that when christ shall be 50
that when christ speaks of 94
that when christ spoke of 105
that when cicero wrote to 72
that when deeply moved he 48
that when doubts arise on 115
that when doubts exist in 70
that when doubts haunt me 67
that when martin luther king 230
that when nitric oxide is 53
that when passed might be 42
that when placed under the 174
that when pompey began to 65
that when prince henry of 52
that when someone close to 136
that when someone comes in 59
that when someone comes to 356
that when someone looks at 117
that when someone makes an 44
that when someone speaks of 40
that when someone tells me 41
that when someone tried to 93
that when someone tries to 272
that when someone wants to 347
that when something comes up 130
that when something needs to 101
that when venous blood is 70
that wild cattle might be 68
that will affect either the 55
that will affect people in 46
that will almost never be 44
that will always appeal to 80
that will always appear in 53
that will always belong to 119
that will always elude us 46
that will always exist in 149
that will always haunt me 84
that will always occur in 43
that will always serve as 45
that will always stand as 65
that will always stand in 73
that will always stick in 67
that will always yield the 90
that will assist others in 56
that will assist people in 55
that will assist people to 51
that will assist users in 57
that will assist women in 63
that will become every thing 91
that will become known as 381
that will become known to 58
that will better repay the 51
that will better serve the 474
that will compel people to 52
that will decide which of 65
that will elapse until the 51
that will emerge after the 201
that will emerge later in 161
that will enable china to 47
that will enable firms to 63
that will enable japan to 51
that will enable others to 345
that will enable people in 63
that will enable people to 1559
that will enable staff to 108
that will enable users of 47
that will enable users to 565
that will enable women to 614
that will endure after the 58
that will endure until the 114
that will entice people to 55
that will fairly acted on 63
that will follow after the 73
that will follow later in 81
that will further limit the 49
that will further weaken the 41
that will govern facts in 94
that will greatly alter the 45
that will happen after the 86
that will happen later in 102
that will happen until the 58
that will happen within the 51
that will hardly admit of 45
that will induce others to 69
that will induce people to 202
that will likely arise in 49
that will likely never be 245
that will likely occur in 114
that will likely prove to 41
that will likely shape the 79
that will mature after the 46
that will mature within the 85
that will permit growth of 54
that will permit others to 58
that will permit people to 151
that will permit users to 51
that will permit water to 56
that will permit women to 126
that will prompt others to 63
that will prompt people to 55
that will readily occur to 486
that will reappear later in 109
that will remain after the 478
that will remain fixed in 70
that will remain under the 52
that will remain until the 118
that will remain within the 126
that will remind people of 83
that will result after the 69
that will result either in 82
that will richly repay the 58
that will safely carry the 87
that will scarce admit of 43
that will supply power to 51
that will supply water to 69
that will surely appeal to 56
that will surely arise in 63
that will surely never be 52
that will surely occur in 120
that wolf larsen seems to 43
that work should begin at 118
that work should begin in 46
that work should begin on 173
that work should never be 174
that work should start on 111
that young authors write to 85
that young ladies excel us 44
that young ladies ought to 115
that your advice would be 107
that your answer would be 366
that your brother knows the 56
that your brother might be 157
that your brother shall be 102
that your brother simon is 113
that your brother would be 216
that your career would be 89
that your client needs to 201
that your client wants to 176
that your client would be 107
that your common sense is 85
that your cousin fanny is 129
that your cousin ought to 55
that your desire shall be 43
that your doctor needs to 40
that your doubts about the 43
that your drinking water is 116
that your energy level is 224
that your expert comes in 52
that your family lived in 84
that your family lives in 84
that your family might be 105
that your family shall be 60
that your family would be 356
that your feelings about the 142
that your feelings might be 40
that your friend might be 101
that your friend seems to 86
that your friend wants to 116
that your friend would be 144
that your future would be 88
that your higher power is 56
that your honors would be 242
that your income would be 43
that your letter found me 117
that your letter gives me 93
that your letter seems to 46
that your letter tells me 99
that your letter would be 155
that your memory shall be 118
that your mental state is 93
that your nerves could be 64
that your nerves would be 89
that your opinion about the 171
that your opinion would be 109
that your proper place is 101
that your readers might be 160
that your readers would be 118
that your reasons appear to 45
that your retreat might be 303
that your reward shall be 174
that your shadow falls on 86
that your sister comes the 99
that your sister makes to 82
that your sister might be 107
that your sister would be 149
that your spouse wants to 43
that your starting point is 94
that your strength shall be 104
that your stress level is 143
that your system meets the 496
that your system needs to 162
that your thyroid gland is 100
that your weight rests on 118
that your wishes shall be 492
that your wishes would be 132
thee down without breaking thy 147
thee stir afresh within me 41
thee these votive wreaths of 70
them died before reaching the 73
them down without looking at 50
them ever talked about it 51
them feel better about it 93
them feel better about the 296
them feel guilty about it 143
them feel guilty about the 45
them fell little short of 72
them forth without purse or 46
them from another class of 122
them from another group of 66
them from another point of 597
them from becoming aware of 124
them from becoming odious to 50
them from becoming wards of 43
them from building nests in 332
them from deciding about it 41
them from divers parts of 123
them from public trust we 68
them from remote parts of 73
them from securing anything to 43
them from something which is 44
them from spending money on 62
them from various forms of 120
them from various kinds of 71
them from various parts of 409
them from various types of 50
them from worrying about the 76
them have already begun to 296
them have already given up 47
them have always given the 48
them have become aware of 43
them have become known to 44
them have changed color in 40
them have enough money to 77
them have fallen short of 88
them have fallen under my 47
them have fallen under the 56
them have little boxes of 84
them have proved happy in 94
them have spoken words of 55
them have tasted since the 44
them into another state of 83
them into common stock at 47
them into effect would be 82
them into groups based on 317
them into groups which he 66
them into larger units of 53
them into pieces about the 71
them into places where he 62
them into places where the 40
them into regions where the 50
them into something which is 68
them into various forms of 155
them into various kinds of 200
them into various parts of 165
them into various types of 119
them just enough light to 77
them just enough money to 90
them knew enough about the 65
them knew little about the 110
them know little about the 64
them know something about the 98
them learn something about the 53
them make better sense of 83
them make common cause of 81
them more anxious about the 44
them more firmly under the 84
them more keenly aware of 94
them much sought after as 104
them much sought after by 79
them onto another piece of 48
them over various parts of 43
them over without delay to 46
them said something about the 65
them says something about the 51
them some little while to 61
them some useful piece of 42
them their choice either to 41
them their entire stock of 48
them their mantle green the 52
them their opinion about the 117
them their proper place as 85
them their proper place in 1050
them their proper share in 103
them their proper share of 78
them their rights under the 172
them these public marks of 41
them took special pains to 53
them upon another score of 48
them very little about the 76
them very little claim to 86
them very little dearer to 54
them were already aware of 49
them were already known to 160
them were already under the 49
them were already working in 42
them were buried under the 66
them were burned alive in 64
them were clearly aware of 52
them were keenly aware of 52
them were looked after by 43
them were placed under the 296
them were raised above the 41
them were turned loose to 47
them will become aware of 44
them will follow close to 44
then adding enough water to 131
then been placed under the 40
then been placed within my 47
then fair market value of 806
then feel guilty about it 114
then fell asleep under the 49
then felt guilty about it 91
then find another place to 45
then from another point of 47
then gone yachting about the 65
then have enough money to 89
then have little reason to 50
then held another meeting on 54
then held various posts in 66
then just before landing at 72
then just forget about it 103
then knew little about the 48
then know something about the 62
then laid violent hands on 64
then made another thrust in 41
then made another visit to 45
then made eleven knots in 62
then made myself known to 42
then more slowly until it 162
then more slowly until the 246
then much sought after by 47
then nothing should stand in 55
then paid another visit to 116
then poor lights began to 128
then said measure shall be 44
then said notice shall be 81
then said something about the 168
then said without looking up 49
then says something about it 89
then some further doses of 76
then stop worrying about it 58
then such amount shall be 148
then such excess shall be 257
then such notice shall be 538
then such office shall be 85
then such person shall be 545
then such portion shall be 69
then such report shall be 53
then take actions based on 60
then take active steps to 55
then take another piece of 79
then take proper steps to 41
then their object would be 264
then their trains engage in 74
then there neither would be 291
then there remain still to 47
then there should never be 58
then there should still be 63
then there surely would be 45
then took another drink of 85
then took another piece of 66
then took another train to 44
then treat another lover as 43
then very little known in 75
then very slowly began to 67
then were hardly known in 56
then what better place to 41
then when someone looks at 42
then when sorrow damps it 79
they also became aware of 280
they also became known as 127
they also became willing to 89
they also become aware of 316
they also helped create the 50
they also helped shape the 45
they also learned about the 137
they also looked after the 78
they also showed signs of 108
they also talked about the 309
they been placed under the 44
they been polish girls or 41
they came crowding after us 112
they came crowding round by 66
they came fairly close to 55
they came pretty close to 110
they came scouring after us 58
they care deeply about the 206
they care enough about it 47
they care enough about the 99
they care little about it 72
they care little about the 331
they cast little light on 67
they cast serious doubt on 139
they come fairly close to 59
they come flocking about me 91
they come pretty close to 119
they died before reaching the 60
they even talked about it 55
they even talked about the 88
they even thought about it 82
they even thought about the 47
they ever became known to 44
they ever become aware of 58
they ever caught sight of 57
they ever talked about it 72
they ever thought about it 154
they ever thought about the 141
they fall clearly within the 46
they fall greatly short of 73
they fall little short of 89
they fall wholly within the 41
they feel better about it 72
they feel better about the 86
they feel guilty about it 316
they feel guilty about the 218
they feel little sense of 78
they fell asleep under the 85
they fell little short of 160
they felt anxious about the 46
they felt better about it 41
they felt better about the 64
they felt dilate within the 51
they felt guilty about it 98
they felt guilty about the 83
they felt little sense of 73
they felt serious alarm as 60
they find another place to 49
they find little reason to 58
they find someone willing to 76
they gave another piece of 43
they gave praise thereof to 53
they give little sense of 59
they give notice thereof to 55
they grew thickly round the 148
they have agreed about the 52
they have agreed never to 48
they have almost ceased to 721
they have almost given up 138
they have almost twice the 48
they have already began to 41
they have already begun an 42
they have already begun in 77
they have already begun the 163
they have already begun to 3566
they have already built up 147
they have already ceased to 177
they have already dared so 45
they have already found in 103
they have already found it 116
they have already found the 141
they have already given in 105
they have already given it 41
they have already given me 141
they have already given of 43
they have already given or 74
they have already given the 128
they have already given to 263
they have already given up 182
they have already given us 302
they have already moved on 123
they have already moved to 44
they have already risen to 45
they have already shown in 73
they have already shown the 40
they have already spent in 64
they have already spent on 52
they have already taken in 229
they have already taken it 62
they have already taken on 165
they have already taken the 282
they have already taken to 194
they have already taken up 143
they have already tried to 225
they have always acted as 146
they have always acted in 75
they have always aimed at 50
they have always aimed to 77
they have always borne the 69
they have always dwelt in 41
they have always ended by 68
they have always ended in 174
they have always found in 42
they have always found it 265
they have always found the 180
they have always given me 338
they have always given the 70
they have always given to 179
they have always given us 53
they have always hoped to 46
they have always known as 125
they have always known in 44
they have always known it 253
they have always known the 83
they have always known to 85
they have always liked to 65
they have always lived as 50
they have always lived by 49
they have always lived in 1949
they have always lived on 304
they have always longed to 83
they have always loved to 48
they have always shown an 43
they have always shown in 142
they have always shown me 138
they have always shown the 54
they have always shown to 224
they have always shown us 53
they have always stood by 48
they have always stood in 53
they have always taken an 76
they have always taken in 109
they have always taken it 50
they have always taken the 145
they have always taken to 49
they have always tried to 647
they have another method of 49
they have another place to 45
they have argued about the 60
they have barely begun to 232
they have become adept at 228
they have become adept in 46
they have become aware of 2049
they have become blind to 155
they have become bound to 42
they have become easier to 53
they have become equal to 45
they have become fixed in 166
they have become known as 1024
they have become known by 63
they have become known in 251
they have become known to 455
they have become liable to 62
they have become mixed up 42
they have become odious to 68
they have become parts of 225
they have become pawns in 56
they have become since the 160
they have become stuck in 43
they have become tired of 176
they have become tools of 62
they have become under the 85
they have become willing to 56
they have become worthy of 60
they have caught sight of 281
they have caught sight or 52
they have caused egypt to 353
they have caused others to 59
they have changed since the 389
they have chosen rather to 116
they have common roots in 42
they have created within the 51
they have deemed worthy of 92
they have divine power to 1046
they have doubts about the 609
they have english blood in 88
they have enough funds to 76
they have enough money in 92
they have enough money or 52
they have enough money so 40
they have enough money to 1958
they have enough people to 63
they have enough power to 283
they have enough sense to 234
they have enough space to 118
they have enough votes to 160
they have enough water to 67
they have failed either to 60
they have fairly begun to 60
they have fallen afoul of 58
they have fallen below the 219
they have fallen short in 254
they have fallen short of 1518
they have fallen since the 50
they have fallen under my 220
they have fallen under the 726
they have fallen within the 49
they have formed about the 72
they have formed rules of 126
they have further taken to 69
they have gained about the 99
they have gained anything by 65
they have gained entry to 46
they have gained since the 54
they have glided under the 60
they have greater power to 73
they have greater reason to 85
they have greatly added to 94
they have hardly anything in 103
they have hardly anything to 144
they have hardly begun to 403
they have helped create the 91
they have helped shape the 137
they have higher rates of 697
they have indeed found the 43
they have jewish blood in 56
they have kindly given me 106
they have lacked either the 41
they have lacked since the 47
they have lately begun to 159
they have lately given us 63
they have lately taken to 66
they have lately taken up 50
they have lately tried to 59
they have lawful power to 64
they have learned about in 212
they have learned about it 188
they have learned about the 3457
they have learned after the 45
they have learned anything at 41
they have learned anything or 45
they have learned either by 55
they have learned either to 42
they have learned never to 52
they have learned since the 83
they have learned within the 78
they have lesser claim to 69
they have little appeal to 101
they have little basis in 92
they have little beauty to 47
they have little cause to 187
they have little claim to 219
they have little feeling of 91
they have little grasp of 61
they have little hopes of 170
they have little input in 42
they have little money to 211
they have little notion of 126
they have little place in 283
they have little power in 195
they have little power of 343
they have little power or 122
they have little power to 1025
they have little reason to 1999
they have little right to 131
they have little scope to 52
they have little sense of 917
they have little sense or 46
they have little share in 76
they have little skill in 95
they have little skill to 61
they have little stake in 187
they have little taste or 44
they have little trust in 77
they have little value as 517
they have little value in 368
they have little value to 104
they have little voice in 211
they have loaned money to 54
they have looked after the 73
they have looked round on 44
they have loomed large in 47
they have market power in 45
they have merely tried to 57
they have neither dared to 58
they have neither power to 59
they have passed under the 230
they have passed within the 61
they have placed woman on 48
they have played since the 51
they have proved equal to 60
they have proved willing to 56
they have proved worthy of 64
they have raised about the 122
they have reached about the 89
they have rights under the 56
they have rushed weeping to 42
they have served rather to 42
they have simply ceased to 42
they have simply given up 89
they have simply taken the 65
they have simply tried to 48
they have slowly begun to 46
they have something close to 64
they have something vital to 44
they have something which is 113
they have something which the 46
they have something which we 146
they have sought after the 53
they have sought rather to 59
they have special meanings in 57
they have special needs or 80
they have special reason to 73
they have spoken about the 61
they have stayed within the 83
they have struck first is 58
they have talked about it 221
they have talked about the 344
they have tended either to 112
they have tended rather to 65
they have thought about it 500
they have thought about the 583
they have thought worthy of 176
they have turned about the 45
they have turned aside to 48
they have twenty miles to 199
they have vainly tried to 82
they have various forms of 57
they have various kinds of 125
they have various modes of 69
they have various sorts of 72
they have various types of 57
they have waited until the 102
they have walked alone in 85
they have walked round the 61
they have wholly ceased to 51
they have worked under the 50
they have worked within the 92
they held another meeting at 54
they held opposing views on 44
they hold office under the 43
they hold office until the 41
they just caught sight of 40
they just forget about it 73
they just forgot about it 66
they just forgot about me 40
they just forgot about the 40
they just talked about it 48
they just talked about the 51
they keep pretty close to 56
they keep silent about it 70
they keep silent about the 112
they kept crowding after us 107
they kept silent about it 82
they kept silent about the 60
they knew enough about it 111
they knew enough about the 475
they knew hardly anything of 53
they knew little about it 313
they knew little about me 47
they knew little about the 1487
they knew something about it 242
they knew something about me 112
they knew something about the 918
they know already about the 75
they know better where to 61
they know enough about it 138
they know enough about the 569
they know little about it 302
they know little about or 93
they know little about the 1040
they know something about it 397
they know something about me 71
they know something about the 1576
they laid violent hands on 228
they learn enough about the 60
they learn little about the 55
they learn something about the 309
they leave little doubt as 93
they leave little doubt of 42
they left behind would be 136
they left little trace of 63
they look enough alike to 63
they lost market share to 54
they made another appeal to 64
they made common cause in 163
they made common cause of 63
they made common cause to 40
they made enough money to 289
they made enough noise to 127
they made little change in 48
they made little sense to 77
they made sudden darts at 55
they made widely known the 45
they make better sense of 43
they make claims about the 171
they make common cause in 60
they make divers sorts of 78
they make enough money to 220
they make enough noise to 43
they make little appeal to 91
they make little sense in 94
they make little sense to 61
they make various kinds of 56
they most likely belong to 87
they most likely watch or 47
they most likely would be 219
they must always appear in 60
they must always appear to 136
they must always belong to 54
they must always exist in 152
they must always occur in 57
they must always stand in 60
they must become adept at 69
they must become aware of 529
they must become parts of 70
they must borrow money to 88
they must burrow until the 44
they must choose either the 41
they must choose either to 121
they must decide either to 49
they must decide where to 107
they must decide which is 55
they must decide which of 171
they must remain alert to 52
they must remain aware of 80
they must remain close to 53
they must remain loyal to 142
they must remain under the 145
they must remain until the 298
they must remain within the 324
they must reside within the 62
they must return again to 55
they must strike while the 48
they must surely belong to 47
they once formed parts of 61
they only became aware of 115
they only become aware of 88
they only differ about the 46
they only talked about the 84
they only thought about it 58
they paid another visit to 143
they pass through holes in 65
they play active roles in 58
they play crucial roles in 163
they play various roles in 41
they pose serious threats to 63
they rode without order or 45
they said little about it 121
they said little about the 243
they said something about it 83
they said something about my 51
they said something about the 149
they save enough money to 79
they seem hardly worthy of 40
they shed further light on 140
they shed little light on 798
they show little change in 58
they show little sense of 49
they show little signs of 46
they show little trace of 101
they show obvious signs of 128
they show something about the 46
they soon became aware of 355
they soon became equal to 50
they soon became known as 973
they soon became known to 48
they soon became odious in 67
they soon became tired of 71
they soon become aware of 145
they soon caught sight of 100
they soon forgot about it 65
they soon forgot about the 91
they soon showed signs of 106
they take active steps to 127
they take center stage in 78
they take little pains to 134
they take refuge either in 74
they take refuge under the 63
they take second place to 301
they take special pains to 117
they take special pride in 66
they tell another story of 43
they tell anyone about the 42
they tell little about the 253
they tell something about the 196
they tell strange tales of 49
they think another wants it 44
they think christ would do 54
they threw various kinds of 43
they throw further light on 127
they throw little light on 646
they told anyone about the 56
they took active steps to 184
they took another train to 47
they took double money in 170
they took further steps to 42
they took little pains to 189
they took refuge either in 45
they took refuge under the 292
they took refuge within the 125
they took second place in 52
they took second place to 260
they took special pains to 274
they took special pride in 88
they took various steps to 48
they used various forms of 46
they used various kinds of 52
they very rarely occur in 62
they very seldom admit of 45
they want neither sense of 131
they were afraid either to 128
they were afraid might be 69
they were afraid would be 112
they were agreed about the 74
they were almost alone in 389
they were almost bound to 480
they were almost close to 45
they were almost equal in 153
they were almost equal to 136
they were almost grown up 209
they were almost twice as 560
they were almost twice the 41
they were almost under the 142
they were almost within the 48
they were already about to 85
they were already above the 61
they were already aware of 693
they were already below the 40
they were already bound by 94
they were already bound to 177
they were already calling it 50
they were already calling the 75
they were already close on 41
they were already close to 282
they were already closing in 40
they were already dreaming of 41
they were already engaging in 43
they were already feeling the 112
they were already grown up 196
they were already known as 261
they were already known by 47
they were already known in 143
they were already known to 660
they were already learning to 50
they were already looking at 81
they were already lords of 49
they were already privy to 72
they were already seated at 55
they were already seated in 85
they were already seated on 143
they were already serving as 46
they were already serving the 47
they were already setting up 51
they were already short of 141
they were already sitting at 42
they were already sitting in 71
they were already speaking of 55
they were already strong in 50
they were already talking of 161
they were already talking to 49
they were already thinking in 47
they were already thinking of 300
they were already tired of 139
they were already under the 304
they were already willing to 43
they were already within the 253
they were already working at 68
they were already working in 244
they were already working on 633
they were already working to 53
they were always about the 74
they were always about to 88
they were always after me 67
they were always after us 118
they were always aimed at 40
they were always alert to 44
they were always asked if 88
they were always asked to 99
they were always aware of 481
they were always based on 163
they were always bound to 139
they were always built in 55
they were always changing the 41
they were always close to 154
they were always equal to 45
they were always first in 45
they were always found at 72
they were always found in 434
they were always found on 40
they were always found to 232
they were always getting in 53
they were always given in 63
they were always given the 154
they were always given to 109
they were always happy to 353
they were always hated by 56
they were always known as 238
they were always known by 59
they were always known to 58
they were always liable to 808
they were always looking at 222
they were always looking to 83
they were always loyal to 98
they were always mixed in 50
they were always pawns in 44
they were always picking on 52
they were always prone to 101
they were always proud of 65
they were always proud to 71
they were always quick to 280
they were always right in 73
they were always rocking at 64
they were always seeking to 106
they were always setting the 47
they were always short of 404
they were always speaking of 49
they were always taken in 92
they were always taken to 75
they were always talking of 95
they were always talking to 84
they were always telling me 253
they were always telling us 82
they were always tending to 41
they were always thinking of 208
they were always under the 507
they were always waiting to 42
they were always wanting to 165
they were always willing to 1684
they were always within the 67
they were always working on 195
they were always yelling at 45
they were anxious about the 667
they were anyway strong on 139
they were awhile willing to 94
they were barely aware of 126
they were barely getting by 105
they were barely speaking to 136
they were becoming aware of 294
they were becoming known as 47
they were becoming tired of 77
they were before under the 59
they were better known as 166
they were better known by 97
they were better known in 122
they were better known to 140
they were better people to 110
they were beyond doubt the 41
they were beyond sight of 90
they were bitter about it 40
they were bitter about the 128
they were boasting about the 59
they were building would be 65
they were buried after the 65
they were buried alive in 125
they were buried beneath the 288
they were buried close to 47
they were buried under the 673
they were buried within the 109
they were burned alive at 42
they were burned alive in 95
they were busied about the 57
they were called after the 437
they were called again to 58
they were called later on 170
they were called under the 68
they were called until the 46
they were caught breaking the 55
they were caught talking to 50
they were caught within the 57
they were chased thence by 81
they were chatting about the 84
they were chosen based on 46
they were clearly aimed at 68
they were clearly aware of 361
they were clearly based on 50
they were clearly known to 64
they were clearly right in 44
they were clearly under the 48
they were clearly willing to 76
they were clearly within the 121
they were cracking about us 48
they were created above the 170
they were created after the 217
they were created rather to 112
they were created under the 87
they were created within the 69
they were crowding about the 91
they were crowding round the 43
they were cruising about in 51
they were crushing every thing 59
they were curious about it 82
they were curious about me 123
they were curious about my 87
they were curious about the 725
they were curious about us 48
they were debating about the 91
they were deciding where to 78
they were deemed unfit to 70
they were deemed worthy of 411
they were deemed worthy to 370
they were deeply aware of 121
they were deeply moved by 344
they were denied burial in 53
they were denied entry to 121
they were devoid alike of 87
they were doomed never to 233
they were driven about at 117
they were driven about by 76
they were driven about in 44
they were driven about the 129
they were driven apart by 51
they were driven round the 46
they were driven thence by 198
they were driven thither by 96
they were driven under the 46
they were driven within the 205
they were dropping bombs on 55
they were dubious about the 223
they were eagerly taken up 88
they were eagerly waiting to 57
they were engaged would be 82
they were enjoying under the 49
they were enough alike to 92
they were exempt under the 58
they were fairly close to 197
they were fairly within the 139
they were faults which the 51
they were fearful about the 41
they were fighting about the 73
they were fighting under the 353
they were filled about the 103
they were firmly based on 53
they were firmly fixed in 126
they were firmly under the 40
they were floating about in 43
they were floating above the 89
they were floating beneath the 57
they were floating parts of 83
they were forced again to 176
they were forced daily to 89
they were forced either to 570
they were forced first to 54
they were forced under the 40
they were forged after the 46
they were formed after the 356
they were formed under the 341
they were formed within the 161
they were freely given to 54
they were freely voted by 84
they were furious about the 68
they were further asked to 119
they were further bound to 42
they were greatly aided by 803
they were greatly aided in 60
they were greatly feared by 158
they were greatly moved by 205
they were groaning under the 97
they were ground under the 64
