palaeolithic cave paintings 146
personally just because 44
personally knew cartier 45
personally knew several 214
personally know anybody 76
personally know several 372
personally look forward 611
personally made against 80
personally made certain 95
personally made contact 52
personally made himself 52
personally made several 131
personally make certain 93
personally more congenial 77
personally more familiar 95
personally more meaningful 87
personally more pleasure 67
personally more popular 188
personally more rewarding 112
personally most familiar 211
personally most hostile 67
personally most popular 71
personally most rewarding 50
personally much beloved 100
personally much opposed 58
personally must confess 51
personally nothing against 50
personally seen several 133
personally take command 305
personally take control 79
personally taking command 95
personally taking control 44
personally there present 51
personally took command 837
personally took control 172
personally torn between 51
personally upon himself 86
personally very excited 85
personally very familiar 101
personally very helpful 56
personally very meaningful 49
personally very painful 69
personally very pleasant 67
personally very popular 1113
personally very rewarding 130
personally very strongly 111
personally went forward 87
personally will benefit 405
personally will receive 90
personalty from taxation 70
persuasions came together 48
persuasions were brought 55
persuasions were equally 95
persuasions were invited 49
persuasions were present 53
persuasions were useless 146
persuasive case against 688
persuasive here because 55
persuasive link between 76
persuasive loving violence 49
persuasive only because 103
persuasive when applied 456
pessimists were correct 54
pesticides from natural 73
pesticides from surface 52
pesticides have brought 53
pesticides have entered 55
pesticides have reduced 70
pesticides have similar 47
pesticides into surface 110
pesticides like malathion 40
pesticides used against 128
pesticides were applied 794
pesticides were measured 68
pesticides were present 178
pesticides were removed 65
pesticides were sprayed 181
pesticides were studied 45
pesticides when applied 48
pesticides will increase 90
pesticides will require 50
pestilence many buildings 53
pestilence were beginning 62
petitioners also alleged 53
petitioners also claimed 137
petitioners also contend 112
petitioners also pointed 49
petitioners from custody 57
petitioners from reporting 71
petitioners have alleged 152
petitioners have assumed 54
petitioners have brought 91
petitioners have hitherto 54
petitioners must prevail 84
petitioners their request 157
petitioners were accused 50
petitioners were advised 96
petitioners were allowed 212
petitioners were assured 57
petitioners were brought 99
petitioners were careful 52
petitioners were charged 375
petitioners were correct 54
petitioners were defeated 47
petitioners were granted 393
petitioners were illegal 84
petitioners were induced 88
petitioners were invited 74
petitioners were married 55
petitioners were members 308
petitioners were obliged 121
petitioners were occupying 159
petitioners were opposed 78
petitioners were ordered 196
petitioners were parties 82
petitioners were present 129
petitioners were presuming 59
petitioners were reduced 161
petitioners were released 45
petitioners were removed 50
petitioners were roundly 49
petitioners were subject 156
petticoats were usually 40
pharmacies were located 64
pharmacist from atlanta 56
pharmacist from marketing 143
pharmacist must contact 62
pharmacist must provide 51
pharmacist will prepare 52
pharmacist will provide 74
pharmacist will usually 44
phenomenal best sellers 45
phenomenal breath control 59
phenomenal early success 154
phenomenal good fortune 405
phenomenal mass awakening 52
phenomenal rate because 47
phenomenon also affects 184
phenomenon also appeared 129
phenomenon also applies 317
phenomenon also depends 116
phenomenon also evident 50
phenomenon also existed 71
phenomenon also extends 46
phenomenon also happens 89
phenomenon also implies 53
phenomenon also noticed 54
phenomenon also occurring 77
phenomenon also present 48
phenomenon also results 59
phenomenon also visible 42
phenomenon among african 127
phenomenon among animals 191
phenomenon among artists 65
phenomenon among british 42
phenomenon among certain 95
phenomenon among chinese 74
phenomenon among college 84
phenomenon among european 43
phenomenon among insects 104
phenomenon among mammals 103
phenomenon among members 70
phenomenon among mexican 58
phenomenon among teachers 43
phenomenon among writers 40
phenomenon bears witness 57
phenomenon early familiar 93
phenomenon from beginning 41
phenomenon from natural 40
phenomenon from occurring 214
phenomenon from outside 127
phenomenon from several 184
phenomenon have appeared 126
phenomenon have emerged 55
phenomenon have focused 146
phenomenon have pointed 64
phenomenon have revealed 55
phenomenon having appeared 48
phenomenon here alluded 148
phenomenon here because 47
phenomenon here depends 128
phenomenon into account 2289
phenomenon into simpler 113
phenomenon just because 75
phenomenon lies outside 163
phenomenon like language 59
phenomenon like lightning 89
phenomenon like religion 59
phenomenon more broadly 70
phenomenon more closely 1487
phenomenon more complex 104
phenomenon more evident 188
phenomenon more familiar 59
phenomenon more general 57
phenomenon more natural 49
phenomenon more strongly 50
phenomenon more visible 107
phenomenon most closely 166
phenomenon most evident 60
phenomenon most plainly 46
phenomenon must account 59
phenomenon must include 154
phenomenon must involve 144
phenomenon only because 98
phenomenon only becomes 104
phenomenon over against 42
phenomenon over several 52
phenomenon runs counter 190
phenomenon unto himself 65
phenomenon very closely 116
phenomenon very familiar 110
phenomenon very similar 425
phenomenon well deserving 50
phenomenon well studied 41
phenomenon were carried 99
phenomenon were offered 48
phenomenon were present 158
phenomenon were similar 46
phenomenon were studied 95
phenomenon when comparing 62
phenomenon will consist 40
phenomenon will decrease 44
phenomenon will develop 64
phenomenon will increase 169
phenomenon will involve 76
phenomenon will perhaps 44
phenomenon will persist 80
phenomenon will present 104
phenomenon will produce 114
phenomenon will provide 140
phenomenon will receive 58
phenomenon will require 236
phenomenon will suffice 50
phenomenon will suggest 47
phenomenon will usually 49
phenomenon worth examining 61
phenomenon worth exploring 68
phenomenon worth mentioning 326
phenotypes among offspring 101
phenotypes have evolved 48
phenotypes very similar 54
phenotypes were present 334
phenotypes were similar 57
phenotypes were studied 44
philosophy also affects 44
philosophy also appeared 44
philosophy also applies 192
philosophy also assumes 41
philosophy also becomes 94
philosophy also brought 40
philosophy also conceals 192
philosophy also differs 55
philosophy also extends 89
philosophy also implies 77
philosophy bears witness 149
philosophy brings together 83
philosophy came together 87
philosophy come together 329
philosophy even stronger 72
philosophy ever devised 53
philosophy ever realizes 66
philosophy ever written 1181
philosophy from ancient 332
philosophy from beginning 200
philosophy from bondage 52
philosophy from catholic 112
philosophy from chinese 53
philosophy from colonial 42
philosophy from columbia 561
philosophy from cornell 176
philosophy from earliest 51
philosophy from francis 86
philosophy from germany 104
philosophy from harvard 865
philosophy from history 280
philosophy from idealism 80
philosophy from ideology 69
philosophy from leibniz 119
philosophy from natural 155
philosophy from oblivion 68
philosophy from outside 218
philosophy from physics 88
philosophy from religion 994
philosophy from revealed 116
philosophy from russell 50
philosophy from schelling 138
philosophy from science 2260
philosophy from scratch 51
philosophy from several 46
philosophy from spinoza 121
philosophy from variety 164
philosophy from western 196
philosophy from windsor 58
philosophy grad student 56
philosophy have adopted 60
philosophy have appeared 245
philosophy have arrived 85
philosophy have assumed 73
philosophy have brought 134
philosophy have claimed 65
philosophy have devoted 45
philosophy have divided 58
philosophy have emerged 110
philosophy have entered 40
philosophy have eternal 52
philosophy have evolved 63
philosophy have exerted 50
philosophy have existed 49
philosophy have focused 57
philosophy have hitherto 62
philosophy have largely 79
philosophy have offered 67
philosophy have pointed 104
philosophy have revealed 53
philosophy have started 41
philosophy have together 46
philosophy have usually 100
philosophy have written 57
philosophy into account 147
philosophy into ancient 52
philosophy into chinese 48
philosophy into contact 85
philosophy into general 73
philosophy into harmony 180
philosophy into history 185
philosophy into ideology 67
philosophy into inquiring 217
philosophy into judaism 57
philosophy into natural 241
philosophy into physics 409
philosophy into popular 47
philosophy into question 189
philosophy into rational 50
philosophy into relation 77
philosophy into religion 374
philosophy into schools 57
philosophy into science 697
philosophy into western 154
philosophy just because 206
philosophy lies between 55
philosophy lies outside 109
philosophy like bradley 50
philosophy like marxism 166
philosophy like science 61
philosophy like spinoza 43
philosophy made popular 64
philosophy make friends 47
philosophy meet together 196
philosophy more ancient 55
philosophy more broadly 137
philosophy more certain 213
philosophy more closely 313
philosophy more congenial 60
philosophy more correct 104
philosophy more evident 96
philosophy more popular 42
philosophy most closely 170
philosophy most congenial 42
philosophy must abandon 96
philosophy must account 85
philosophy must achieve 56
philosophy must address 185
philosophy must analyze 54
philosophy must attempt 177
philosophy must concern 168
philosophy must confine 58
philosophy must conform 62
philosophy must consist 195
philosophy must contain 115
philosophy must descend 41
philosophy must develop 143
philosophy must disdain 94
philosophy must embrace 86
philosophy must examine 72
philosophy must explain 168
philosophy must express 47
philosophy must finally 106
philosophy must forever 43
philosophy must furnish 47
philosophy must include 500
philosophy must involve 106
philosophy must justify 57
philosophy must operate 63
philosophy must permeate 57
philosophy must possess 50
philosophy must precede 56
philosophy must present 67
philosophy must prevail 56
philosophy must proceed 280
philosophy must produce 44
philosophy must provide 237
philosophy must reflect 181
philosophy must respect 95
philosophy must satisfy 138
philosophy must somehow 89
philosophy only because 260
philosophy only insofar 156
philosophy over against 139
philosophy over history 61
philosophy over religion 228
philosophy over science 95
philosophy part company 47
philosophy puts forward 46
philosophy puts thoughts 41
philosophy runs counter 456
philosophy some exertion 50
philosophy their peculiar 57
philosophy there appeared 41
philosophy there remains 82
philosophy upon european 106
philosophy upon history 42
philosophy upon religion 106
philosophy upon science 125
philosophy very closely 86
philosophy very similar 171
philosophy went against 49
philosophy were adopted 147
philosophy were allowed 46
philosophy were applied 156
philosophy were beginning 166
philosophy were blended 49
philosophy were brought 251
philosophy were capable 48
philosophy were carried 249
philosophy were chiefly 61
philosophy were closely 175
philosophy were correct 44
philosophy were derived 155
philosophy were divided 134
philosophy were equally 164
philosophy were evident 82
philosophy were evolved 76
philosophy were familiar 44
philosophy were finally 41
philosophy were founded 203
philosophy were largely 162
philosophy were limited 52
philosophy were offered 111
philosophy were opposed 50
philosophy were perhaps 60
philosophy were present 59
philosophy were pursued 46
philosophy were reduced 41
philosophy were related 65
philosophy were revealed 49
philosophy were revived 68
philosophy were similar 62
philosophy were strongly 47
philosophy were studied 346
philosophy were totally 40
philosophy were usually 70
philosophy were written 423
philosophy when applied 172
philosophy when history 40
philosophy will achieve 92
philosophy will acquire 155
philosophy will attempt 63
philosophy will benefit 52
philosophy will concern 48
philosophy will confirm 51
philosophy will consist 106
philosophy will contain 54
philosophy will develop 137
philosophy will dictate 103
philosophy will explain 92
philosophy will finally 53
philosophy will furnish 146
philosophy will include 76
philosophy will involve 65
philosophy will justify 54
philosophy will perhaps 109
philosophy will prepare 43
philosophy will present 53
philosophy will prevail 111
philosophy will proceed 56
philosophy will produce 162
philosophy will provide 229
philosophy will receive 117
philosophy will reflect 86
philosophy will require 189
philosophy will restore 50
philosophy will satisfy 81
philosophy will succeed 62
philosophy will suffice 81
philosophy will suggest 128
philosophy will support 83
philosophy will survive 94
philosophy will triumph 63
philosophy will usually 84
philosophy will welcome 201
philosophy worth mentioning 151
phlogiston from nitrous 43
phlogiston must possess 47
phosphates from florida 130
phosphates from laundry 51
phosphates from morocco 167
phosphates from organic 65
phosphates from solution 54
phosphates into soluble 92
phosphates into solution 104
phosphates were applied 94
phosphates were measured 78
phosphates were present 277
phosphates were removed 139
phosphoric acid according 262
phosphoric acid addition 90
phosphoric acid amounts 92
phosphoric acid anodize 137
phosphoric acid anodizing 498
phosphoric acid applied 282
phosphoric acid attacks 151
phosphoric acid because 144
phosphoric acid becomes 229
phosphoric acid behaves 83
phosphoric acid between 70
phosphoric acid brought 54
phosphoric acid cements 108
phosphoric acid complex 297
phosphoric acid contain 95
phosphoric acid content 3775
phosphoric acid depends 69
phosphoric acid derived 218
phosphoric acid diluted 108
phosphoric acid increase 41
phosphoric acid mixture 1493
phosphoric acid present 4981
phosphoric acid process 878
phosphoric acid produce 40
phosphoric acid product 82
phosphoric acid radical 1016
phosphoric acid remaining 132
phosphoric acid remains 432
phosphoric acid removed 210
phosphoric acid renders 41
phosphoric acid residue 5560
phosphoric acid resulting 75
phosphoric acid results 294
phosphoric acid soluble 1651
phosphoric acid solution 9267
phosphoric acid species 91
phosphoric acid systems 98
phosphoric acid together 137
phosphoric acid usually 151
phosphorus from calcium 189
phosphorus from corroding 130
phosphorus from matches 67
phosphorus from natural 42
phosphorus from organic 664
phosphorus from solution 164
phosphorus from surface 47
phosphorus hand grenade 123
phosphorus into organic 97
phosphorus into silicon 350
phosphorus into solution 106
phosphorus mass balance 654
phosphorus more rapidly 52
phosphorus over calcium 113
phosphorus were applied 181
phosphorus were carried 72
phosphorus were measured 176
phosphorus were present 368
phosphorus were reduced 68
phosphorus were removed 125
phosphorus were similar 52
phosphorus were studied 57
phosphorus when exposed 120
phosphorus when present 131
phosphorus will combine 50
phosphorus will increase 89
phosphorus will produce 128
phosphorus will usually 53
phosphorus work together 56
photocopying from tightly 49
photograph also appeared 77
photograph bears witness 67
photograph from national 73
photograph from several 63
photograph made shortly 52
photograph more closely 309
photograph moving objects 175
photograph must contain 76
photograph only because 47
photograph such damages 78
photograph their gardens 95
photograph their paintings 45
photograph their spectra 58
photograph these animals 73
photograph these objects 65
photograph well because 60
photograph were printed 85
photograph wild animals 231
photograph will contain 107
photograph will include 46
photograph will produce 42
photograph will provide 59
photograph will require 56
photograph will usually 76
photograph your subject 432
phrasebook north america 40
phrasebook peru quechua 62
phrasebook south america 155
phraseology very similar 50
phraseology were adopted 41
phraseology when referring 46
physically able persons 79
physically bringing together 122
physically come together 187
physically from society 65
physically harm himself 104
physically held together 72
physically hurt himself 45
physically into contact 71
physically into smaller 47
physically less arduous 57
physically less capable 263
physically less demanding 1140
physically live together 41
physically living together 58
physically make contact 65
physically more arduous 46
physically more capable 208
physically more closely 72
physically more compact 89
physically more complex 174
physically more correct 155
physically more demanding 882
physically more distant 186
physically more fragile 105
physically more intense 62
physically more meaningful 492
physically more natural 100
physically more painful 41
physically more perfect 77
physically more pleasant 46
physically more quickly 56
physically more rapidly 104
physically more relaxed 56
physically more similar 141
physically most demanding 119
physically move between 71
physically move objects 46
physically moving between 48
physically moving objects 51
physically much inferior 41
physically much smaller 785
physically much stronger 424
physically much superior 46
physically sick because 98
physically sick persons 59
physically take control 300
physically tied together 114
physically very complex 55
physically very demanding 838
physically very distant 43
physically very inferior 42
physically very painful 56
physically very similar 627
physically well adapted 151
physically well defined 521
physically well endowed 460
physically well founded 68
physically well matched 41
physically well trained 258
physically work together 405
physicists call entropy 316
physicists from columbia 65
physicists from germany 134
physicists from several 45
physicists have adopted 217
physicists have applied 51
physicists have arrived 155
physicists have assumed 128
physicists have brought 44
physicists have carried 42
physicists have claimed 69
physicists have decided 66
physicists have defined 56
physicists have devised 134
physicists have devoted 129
physicists have finally 40
physicists have focused 43
physicists have hitherto 41
physicists have managed 72
physicists have measured 106
physicists have pointed 80
physicists have pursued 44
physicists have realized 105
physicists have searched 75
physicists have started 77
physicists have studied 270
physicists have theorized 50
physicists have written 63
physicists john bardeen 275
physicists like eddington 65
physicists like himself 136
physicists like stephen 42
physicists soon realized 66
physicists were beginning 225
physicists were brought 44
physicists were content 70
physicists were devoted 54
physicists were divided 62
physicists were exploring 62
physicists were familiar 73
physicists were invited 58
physicists were obliged 42
physicists were present 91
physicists were puzzled 94
physicists were shocked 47
physicists were trained 64
physiognomy more strongly 47
physiognomy were baffled 89
physiologic data suggest 44
physiologic link between 102
physiologic rest position 1304
physiologic risk factors 230
physiologic role remains 86
physiologic salt solution 7582
physiologic side effects 395
pictograph uses symbols 85
pigeonholes were stuffed 42
pilgrimage from bondage 49
pilgrimage from distant 98
pilgrimage from galilee 42
pilgrimage from ireland 64
pilgrimage from memphis 41
pilgrimage from nazareth 42
pilgrimage from village 48
pilgrimage have baffled 87
pilgrimage have enabled 60
pilgrimage like benares 50
pilgrimage save bloated 58
pilgrimage site because 163
pilgrimage were settled 40
pinpointed their location 141
pinpointed their position 106
pinpointed their targets 40
pitilessly tore asunder 66
pitilessly torn asunder 3416
placements were arranged 136
plagiarized from himself 133
plaintiffs also alleged 564
plaintiffs also brought 58
plaintiffs also charged 76
plaintiffs also claimed 378
plaintiffs also contend 251
plaintiffs also offered 65
plaintiffs bank account 85
plaintiffs birth defects 67
plaintiffs came forward 49
plaintiffs case against 211
plaintiffs case because 62
plaintiffs case depends 52
plaintiffs facing summary 54
plaintiffs from accepting 41
plaintiffs from asserting 146
plaintiffs from enforcing 44
plaintiffs from obtaining 299
plaintiffs from receiving 92
plaintiffs have adduced 85
plaintiffs have adopted 48
plaintiffs have alleged 1555
plaintiffs have appealed 647
plaintiffs have brought 595
plaintiffs have carried 65
plaintiffs have charged 116
plaintiffs have claimed 263
plaintiffs have elected 57
plaintiffs have enjoyed 49
plaintiffs have entered 50
plaintiffs have invoked 49
plaintiffs have offered 218
plaintiffs have pointed 74
plaintiffs have pursued 55
plaintiffs have refused 53
plaintiffs have violated 51
plaintiffs having brought 73
plaintiffs into believing 51
plaintiffs jury verdict 75
plaintiffs lost profits 320
plaintiffs must exhaust 129
plaintiffs must present 130
plaintiffs must prevail 53
plaintiffs must produce 71
plaintiffs must provide 69
plaintiffs must recover 66
plaintiffs must satisfy 264
plaintiffs other features 47
plaintiffs seek damages 306
plaintiffs seek redress 51
plaintiffs steam turbine 56
plaintiffs sued prodigy 45
plaintiffs suit against 333
plaintiffs trial counsel 53
plaintiffs upon payment 46
plaintiffs were advised 184
plaintiffs were african 53
plaintiffs were alleged 40
plaintiffs were allowed 825
plaintiffs were asserting 134
plaintiffs were awarded 1414
plaintiffs were bankers 77
plaintiffs were british 42
plaintiffs were brought 62
plaintiffs were capable 48
plaintiffs were charged 169
plaintiffs were content 57
plaintiffs were correct 135
plaintiffs were damaged 203
plaintiffs were excused 47
plaintiffs were exposed 311
plaintiffs were farmers 68
plaintiffs were foreign 58
plaintiffs were granted 416
plaintiffs were holders 131
plaintiffs were husband 47
plaintiffs were induced 529
plaintiffs were injured 1001
plaintiffs were insured 187
plaintiffs were legally 55
plaintiffs were lessees 83
plaintiffs were limited 268
plaintiffs were located 71
plaintiffs were married 64
plaintiffs were members 543
plaintiffs were millers 55
plaintiffs were obliged 318
plaintiffs were offered 71
plaintiffs were operating 41
plaintiffs were ordered 217
plaintiffs were parents 66
plaintiffs were parties 139
plaintiffs were persons 72
plaintiffs were present 113
plaintiffs were private 57
plaintiffs were refused 143
plaintiffs were removed 50
plaintiffs were several 51
plaintiffs were subject 140
plaintiffs were suffering 76
plaintiffs were tenants 145
plaintiffs were unaware 155
plaintiffs were unwilling 54
plaintiffs were victims 43
plaintiffs will attempt 74
plaintiffs will benefit 70
plaintiffs will prevail 182
plaintiffs will receive 183
plaintiffs will recover 66
plaintiffs will succeed 101
plaintiffs will usually 54
plantations also produce 43
plantations also provide 48
plantations during slavery 135
plantations from virginia 49
plantations grew rapidly 53
plantations have brought 85
plantations have existed 41
plantations have largely 43
plantations have yielded 51
plantations into smaller 132
plantations just outside 40
plantations well stocked 40
plantations were allowed 181
plantations were beginning 119
plantations were brought 116
plantations were carried 167
plantations were chiefly 138
plantations were covered 67
plantations were damaged 75
plantations were devoted 125
plantations were divided 506
plantations were equally 46
plantations were exactly 157
plantations were expanding 72
plantations were exposed 47
plantations were finally 47
plantations were founded 229
plantations were granted 63
plantations were grouped 72
plantations were invaded 43
plantations were largely 318
plantations were limited 103
plantations were located 1303
plantations were managed 252
plantations were obliged 54
plantations were offered 61
plantations were operating 82
plantations were ordered 90
plantations were overrun 58
plantations were plagued 53
plantations were planned 107
plantations were planted 299
plantations were present 44
plantations were producing 293
plantations were quickly 69
plantations were rapidly 120
plantations were ravaged 136
plantations were reduced 190
plantations were removed 78
plantations were secured 41
plantations were settled 107
plantations were shipped 45
plantations were similar 47
plantations were smaller 150
plantations were started 1333
plantations were subject 78
plantations were suffering 75
plantations were totally 43
plantations were unknown 58
plantations were usually 346
plantations were visible 53
plantations were visited 106
plantations will increase 83
plantations will produce 74
plantations will provide 80
plantations will require 50
plasterers were brought 45
plasticity into account 53
playfellow from infancy 74
playground just outside 160
playhouses were allowed 47
playhouses were erected 110
playhouses were located 53
playwright alan bennett 187
playwright herb gardner 58
playwright john heywood 56
playwright john osborne 615
playwright john patrick 84
playwright john webster 145
playwright lady gregory 74
playwright will receive 100
pleasurable only because 47
pleasurable over painful 68
pleasurable time together 147
plebiscite went against 62
plunderers were careful 82
politeness from carlyle 47
politeness have hitherto 123
politeness soon invited 102
politeness were unknown 66
politeness will perhaps 42
politicians came forward 135
politicians came together 131
politicians come together 92
politicians during election 176
politicians feel obliged 63
politicians felt obliged 153
politicians from britain 58
politicians from british 63
politicians from central 152
politicians from national 75
politicians from northern 147
politicians from outside 519
politicians from parties 66
politicians from several 146
politicians from southern 53
politicians from virginia 51
politicians from western 119
politicians have accused 99
politicians have adopted 263
politicians have alleged 48
politicians have allowed 142
politicians have appealed 69
politicians have appeared 61
politicians have applied 46
politicians have assumed 135
politicians have avoided 95
politicians have behaved 52
politicians have brought 223
politicians have carried 58
politicians have claimed 273
politicians have debated 155
politicians have decided 307
politicians have devised 117
politicians have devoted 77
politicians have divided 46
politicians have emerged 140
politicians have enjoyed 93
politicians have entered 92
politicians have favored 64
politicians have finally 72
politicians have focused 98
politicians have hitherto 248
politicians have ignored 142
politicians have imposed 52
politicians have injured 51
politicians have largely 102
politicians have limited 79
politicians have managed 341
politicians have noticed 56
politicians have offered 157
politicians have opposed 84
politicians have pointed 136
politicians have pursued 83
politicians have realized 169
politicians have reduced 52
politicians have refused 150
politicians have started 238
politicians have stepped 46
politicians have stopped 56
politicians have striven 57
politicians have studied 58
politicians have trouble 70
politicians have usually 163
politicians have visited 58
politicians have written 162
politicians held together 44
politicians into accepting 58
politicians into believing 87
politicians into contact 43
politicians just because 43
politicians like abraham 57
politicians like baldwin 41
politicians like charles 134
politicians like clinton 45
politicians like disraeli 58
politicians like general 46
politicians like herbert 41
politicians like himself 214
politicians like jackson 48
politicians like johnson 47
politicians like kennedy 75
politicians like lincoln 89
politicians like mccarthy 42
politicians like patrick 52
politicians like richard 197
politicians like senator 525
politicians like thatcher 53
politicians like walpole 40
politicians like winston 79
politicians look forward 77
politicians lost control 70
politicians made capital 44
politicians made similar 88
politicians make choices 48
politicians more closely 56
politicians most closely 97
politicians must address 49
politicians must balance 41
politicians must develop 47
politicians must operate 65
politicians must respond 117
politicians rail against 59
politicians soon realized 93
politicians took control 205
politicians were accused 286
politicians were acutely 62
politicians were against 364
politicians were alarmed 260
politicians were alleged 47
politicians were allowed 316
politicians were annoyed 51
politicians were assured 57
politicians were attacking 58
politicians were beginning 786
politicians were brought 210
politicians were capable 145
politicians were careful 130
politicians were carried 48
politicians were cautious 46
politicians were certain 44
politicians were charged 65
politicians were clamoring 75
politicians were closely 87
politicians were competing 74
politicians were content 261
politicians were correct 49
politicians were corrupt 660
politicians were crooked 139
politicians were defeated 84
politicians were demanding 229
politicians were divided 593
politicians were elected 515
politicians were enabled 44
politicians were enraged 55
politicians were equally 424
politicians were excited 40
politicians were expecting 44
politicians were exposed 88
politicians were familiar 65
politicians were finally 71
politicians were following 45
politicians were gathered 62
politicians were granted 42
politicians were haunted 44
politicians were hostile 103
politicians were invited 381
politicians were largely 257
politicians were lawyers 112
politicians were limited 42
politicians were members 211
politicians were nervous 77
politicians were obliged 344
politicians were operating 47
politicians were opposed 406
politicians were perhaps 57
politicians were preparing 155
politicians were present 744
politicians were promising 55
politicians were promoting 40
politicians were proposing 55
politicians were puzzled 72
politicians were receiving 49
politicians were reduced 51
politicians were released 110
politicians were removed 102
politicians were sharply 52
politicians were shocked 156
politicians were somehow 40
politicians were strongly 134
politicians were stunned 100
politicians were subject 88
politicians were suspect 136
politicians were tempted 123
politicians were threatening 45
politicians were totally 40
politicians were trained 57
politicians were unaware 96
politicians were unhappy 97
politicians were unwilling 519
politicians were usually 298
politicians were utterly 61
politicians were wondering 48
politicians were worried 257
politicians whom america 45
politicians will attempt 127
politicians will control 54
politicians will develop 48
politicians will exploit 42
politicians will increase 51
politicians will promise 79
politicians will provide 47
politicians will quarrel 60
politicians will quickly 47
politicians will respond 210
politicians will support 226
politicians will usually 49
politicians work together 213
pollinated crop species 88
pollinated tree species 107
pollination from outside 95
pollination will produce 58
pollutants from certain 59
pollutants from coastal 53
pollutants from diffuse 70
pollutants from distant 46
pollutants from exhaust 334
pollutants from factory 63
pollutants from natural 137
pollutants from outside 153
pollutants from process 42
pollutants from several 60
pollutants from sources 276
pollutants from surface 143
pollutants from traffic 67
pollutants from upstream 132
pollutants from vehicle 191
pollutants from vessels 53
pollutants have adverse 40
pollutants have dropped 53
pollutants have entered 98
pollutants have reduced 40
pollutants into aquatic 51
pollutants into coastal 125
pollutants into natural 125
pollutants into receiving 103
pollutants into surface 377
pollutants like mercury 61
pollutants were carried 58
pollutants were emitted 160
pollutants were measured 159
pollutants were present 164
pollutants were reduced 68
pollutants were released 196
pollutants were removed 87
pollutants were studied 44
pollutants when released 72
pollutants will increase 113
pollutants will require 47
polychrome cave paintings 58
polychrome wall paintings 103
polychrome wood statues 48
polygamous mating systems 197
polymerase from attaching 74
polymerase from initiating 550
polymerase gene product 87
polymerase will initiate 100
polymerize into fibrils 46
polymerize more rapidly 230
polymerize when exposed 155
popularity also brought 54
popularity among african 327
popularity among amateur 221
popularity among america 40
popularity among ancient 40
popularity among artists 190
popularity among athletes 82
popularity among british 178
popularity among catholic 117
popularity among certain 414
popularity among chinese 390
popularity among college 515
popularity among country 52
popularity among critics 97
popularity among diverse 44
popularity among doctors 64
popularity among european 383
popularity among farmers 325
popularity among foreign 328
popularity among friends 76
popularity among general 93
popularity among germans 63
popularity among growers 48
popularity among italians 47
popularity among liberal 65
popularity among medical 67
popularity among members 447
popularity among mexican 55
popularity among millions 55
popularity among muslims 194
popularity among northern 128
popularity among parents 108
popularity among peasants 84
popularity among persons 63
popularity among players 53
popularity among private 54
popularity among radical 62
popularity among russians 48
popularity among sailors 43
popularity among several 44
popularity among southern 193
popularity among surgeons 53
popularity among teachers 249
popularity among viewers 97
popularity among western 398
popularity among workers 395
popularity among writers 156
popularity even outside 157
popularity fell sharply 75
popularity grew because 153
popularity grew quickly 141
popularity grew rapidly 457
popularity grew steadily 221
popularity into account 54
popularity into support 52
popularity many members 82
popularity more quickly 67
popularity more rapidly 42
popularity must diffuse 54
popularity once enjoyed 79
popularity only because 53
popularity over several 48
popularity rating dropped 89
popularity rose sharply 70
popularity rose steadily 68
popularity soon brought 41
popularity soon excited 291
popularity very general 57
popularity very quickly 169
popularity very rapidly 171
popularity were largely 50
popularity will decline 78
popularity will increase 288
popularize birth control 146
popularize their message 52
popularizing birth control 59
populations also contain 67
populations also exhibit 122
populations also include 100
populations also increase 174
populations also present 55
populations also provide 69
populations also require 46
populations also respond 48
populations also suggest 80
populations born outside 83
populations came together 67
populations come together 153
populations during wartime 116
populations from british 52
populations from capture 49
populations from central 733
populations from certain 78
populations from coastal 65
populations from country 60
populations from crosses 421
populations from diverging 93
populations from diverse 170
populations from endemic 55
populations from european 59
populations from exceeding 47
populations from expanding 63
populations from exploding 57
populations from florida 64
populations from germany 79
populations from increasing 137
populations from migrating 42
populations from natural 114
populations from northern 555
populations from outside 416
populations from previous 43
populations from producing 43
populations from samples 331
populations from several 282
populations from similar 63
populations from southeast 190
populations from southern 468
populations from turkish 61
populations from western 298
populations grew rapidly 529
populations grew steadily 73
populations grow according 40
populations grow rapidly 533
populations have adapted 373
populations have adopted 95
populations have allowed 46
populations have altered 40
populations have appeared 107
populations have arrived 45
populations have brought 151
populations have certain 60
populations have complex 51
populations have crashed 65
populations have differing 52
populations have doubled 199
populations have dropped 198
populations have emerged 112
populations have enjoyed 71
populations have entered 98
populations have escaped 59
populations have evolved 699
populations have exactly 61
populations have existed 185
populations have focused 150
populations have genetic 54
populations have largely 160
populations have limited 164
populations have managed 89
populations have pointed 46
populations have reduced 129
populations have revealed 404
populations have roughly 53
populations have settled 186
populations have several 91
populations have shifted 191
populations have similar 417
populations have smaller 74
populations have started 94
populations have steadily 105
populations have swelled 60
populations have tripled 43
populations have unequal 233
populations have usually 155
populations have yielded 187
populations having similar 76
populations having unequal 82
populations held together 47
populations into account 267
populations into contact 151
populations into managed 209
populations into national 107
populations into several 45
populations into slavery 93
populations into smaller 298
populations into species 73
populations live together 109
populations living between 62
populations living outside 560
populations living together 278
populations lose genetic 88
populations more closely 202
populations more diverse 45
populations more quickly 40
populations more rapidly 90
populations more similar 94
populations most closely 64
populations much smaller 62
populations must include 73
populations over several 208
populations range between 104
populations ranging between 627
populations show genetic 50
populations show similar 104
populations show variation 55
populations tend towards 47
