paced adventure story 324
phase coherence after 44
phase coherence which 113
phase coherence within 110
phase complexes since 57
phase component which 88
phase conjugate waves 286
phase contained about 59
phase contained within 128
phase continued until 419
phase continues until 800
phase correction method 86
phase correction which 91
phase deposition method 48
phase described above 2545
phase described below 135
phase detectors which 94
phase developed after 42
phase discussed above 288
phase dispersed within 79
phase distortion which 253
phase distortion within 56
phase distortion would 45
phase evaluation phase 58
phase extracted twice 59
phase extraction disks 107
phase extraction method 329
phase extraction solid 118
phase frequency shift 588
phase generally lasts 317
phase generally takes 137
phase generator shown 88
phase generator which 84
phase gradually gives 51
phase menstrual phase 167
phase modulated light 115
phase modulated pulse 75
phase modulation index 821
phase modulation method 143
phase modulation noise 121
phase modulation phase 43
phase modulation where 175
phase modulation which 353
phase modulation within 55
phase modulation would 54
phase modulator which 218
phase modulator within 159
phase numerical model 50
phase particles could 43
phase particles which 264
phase particles within 118
phase portraits shown 64
phase processes which 62
phase production phase 55
phase rectifier which 51
phase reference point 623
phase relaxation times 98
phase residence times 110
phase responses which 48
phase retrieval method 56
phase reversals occur 56
phase secondary winding 379
phase secretory phase 681
phase separated block 106
phase separated glass 164
phase separated state 271
phase separation above 182
phase separation after 501
phase separation based 61
phase separation below 128
phase separation could 669
phase separation curve 446
phase separation first 57
phase separation method 1000
phase separation might 215
phase separation model 884
phase separation occur 284
phase separation often 50
phase separation point 101
phase separation rather 102
phase separation region 391
phase separation seems 56
phase separation since 119
phase separation takes 1709
phase separation under 392
phase separation where 215
phase separation which 930
phase separation while 41
phase separation within 621
phase separation would 516
phase sequences which 180
phase stability region 82
phase stability under 197
phase stability which 69
phase stainless steel 518
phase stationary phase 773
phase structure which 152
phase transition above 144
phase transition after 204
phase transition based 78
phase transition below 188
phase transition close 63
phase transition could 1007
phase transition curve 358
phase transition first 139
phase transition found 62
phase transition front 190
phase transition gives 69
phase transition known 65
phase transition lines 631
phase transition metal 187
phase transition might 197
phase transition model 336
phase transition occur 97
phase transition period 46
phase transition point 12442
phase transition rather 78
phase transition region 2534
phase transition seems 141
phase transition shown 40
phase transition shows 78
phase transition since 310
phase transition state 101
phase transition still 45
phase transition takes 3241
phase transition under 846
phase transition where 510
phase transition which 2960
phase transition while 106
phase transition within 647
phase transition would 1171
phase transport method 63
phase turbulent flows 726
phase typically lasts 436
phase typically takes 96
phloem secondary phloem 417
phloem secondary xylem 487
phone companies allow 55
phone companies began 289
phone companies could 513
phone companies might 62
phone companies offer 902
phone companies often 68
phone companies serving 40
phone companies still 123
phone companies would 332
phone complaining about 101
phone directory listing 210
phone directory lists 125
phone directory under 772
phone inquiries about 274
phone interview about 48
phone providers offer 60
phone yesterday about 65
phone yesterday evening 104
phone yesterday morning 223
photo absorption cross 129
photo christmas cards 99
photo researcher photo 2648
picking cigarette butts 69
picking commences about 95
picking medicinal herbs 74
picks mushrooms growing 67
piece contained about 47
piece described above 395
piece discussed above 131
piece orchestra began 154
piece orchestra could 43
piece orchestra playing 1376
piece orchestra plays 274
piece orchestra under 279
piece orchestra which 283
piece orchestra would 117
piece ornaments under 86
piece pinstripe suits 239
piece principal piece 216
piece propeller shaft 564
piece published about 52
piece published after 40
piece published under 147
piece stainless steel 868
piled centuries since 261
piled household goods 50
piles scattered about 349
pills available today 59
pills political would 41
pilot evaluation study 141
pilot intensive rural 52
pilot interview study 120
pilot production lines 276
pilot production phase 267
pilot production plant 471
pilot production stage 94
pilot production units 100
pineal melatonin rhythm 282
pines scattered about 112
pinion mechanism which 54
pints distilled water 113
pints vegetable stock 341
piped classical music 215
piped municipal water 50
pipes described above 111
pipes installed under 62
pipes scattered about 63
pipes sometimes burst 78
pitch gradually rises 55
pitch instantly falls 69
pitch movements which 89
pitch perception which 161
pitch propeller could 49
pitch propeller which 256
pitch propeller would 44
pitch throughout which 50
pixel intensity level 42
pixel intensity value 570
pixel intensity within 99
place additional costs 102
place additional funds 333
place additional items 136
place additional loads 68
place afterward known 100
place altogether apart 96
place altogether within 88
place altogether worse 116
place annapolis royal 41
place appointed about 70
place appointed shall 195
place appointed under 921
place appointed where 206
place appointed within 103
place arbitrary power 264
place available where 84
place california under 137
place california where 124
place centuries after 125
place centuries later 140
place certainly could 49
place certainly looks 61
place certainly would 62
place character above 90
place chocolate chips 143
place commercial banks 41
place commercial paper 404
place conditions which 47
place contained about 271
place contained within 74
place contingency plans 228
place continued until 48
place countless times 411
place described above 627
place described below 65
place different forms 51
place different items 92
place different kinds 500
place different meanings 164
place different parts 229
place different people 56
place different types 696
place different value 279
place distilled water 107
place downstream where 56
place elsewhere under 54
place elsewhere where 41
place elsewhere which 201
place elsewhere within 210
place emergency calls 49
place employees under 106
place especially after 177
place especially since 108
place especially under 64
place especially where 260
place especially within 58
place everybody knows 82
place excessive loads 102
place excessive power 91
place excessive trust 159
place excessive value 161
place exclusive blame 112
place executive power 165
place expressly speaking 71
place expressly tells 82
place extensive trust 116
place extremely large 51
place familiarly known 50
place flourishing within 47
place generally about 89
place generally after 103
place generally known 91
place generally where 61
place generally within 236
place generation after 465
place gradually after 164
place gradually began 44
place gradually rather 97
place gradually since 123
place gradually under 149
place gradually until 104
place gradually while 53
place gradually within 118
place habitable again 60
place habitable would 41
place hazardous waste 54
place henceforth while 117
place hereabouts where 78
place identifying marks 209
place important items 51
place important words 148
place increasingly within 72
place indicated above 271
place indicated below 258
place indicated where 69
place instantly after 68
place intrinsic value 424
place invariably after 42
place jerusalem under 314
place knowledge above 42
place knowledge within 46
place literally under 68
place literally within 43
place medication under 46
place medicines about 70
place municipal power 65
place naturally after 56
place naturally strong 255
place naturally under 207
place naturally within 130
place organized labor 98
place ourselves above 2818
place ourselves again 670
place ourselves beneath 270
place ourselves close 110
place ourselves first 153
place ourselves fully 46
place ourselves right 309
place ourselves thirty 46
place ourselves under 7870
place ourselves where 870
place ourselves within 2960
place overnight while 42
place palestine under 338
place patriotism above 194
place perfectly quiet 51
place political power 969
place popularly known 132
place precisely under 58
place precisely where 385
place precisely within 225
place predicate where 61
place predicate which 554
place predicate whose 287
place presented quite 46
place presently known 42
place prevented caesar 49
place previously fixed 111
place previously known 75
place previously taken 41
place primarily after 125
place primarily under 363
place primarily within 1591
place principle above 510
place privately within 48
place prohibits either 91
place qualified people 45
place reasonably close 281
place reference editing 530
place reference marks 44
place regularly after 90
place regularly every 615
place regularly since 129
place regularly twice 346
place regularly under 90
place regularly until 47
place regularly within 98
place reinforcing steel 187
place repeatedly within 49
place resources where 43
place sacrifice shall 67
place sentinels round 146
place seventeen miles 214
place sexuality within 98
place sometimes after 104
place sometimes within 54
place somewhere about 3740
place somewhere above 304
place somewhere after 43
place somewhere below 249
place somewhere beneath 59
place somewhere close 180
place somewhere nearby 161
place somewhere under 214
place somewhere where 480
place somewhere within 1258
place specified above 58
place specified under 72
place stainless steel 63
place suggested thrift 80
place telephone calls 3049
place temporary files 301
place themselves about 352
place themselves above 13034
place themselves again 1141
place themselves apart 552
place themselves below 1182
place themselves beneath 615
place themselves close 475
place themselves easily 43
place themselves either 585
place themselves first 438
place themselves fully 212
place themselves lower 40
place themselves naked 54
place themselves nearer 41
place themselves quite 129
place themselves rather 57
place themselves right 417
place themselves round 892
place themselves under 114324
place themselves where 1914
place themselves within 6880
place throughout china 425
place throughout egypt 120
place throughout every 114
place throughout human 204
place throughout italy 363
place throughout japan 217
place throughout large 69
place throughout latin 1378
place throughout russia 339
place throughout spain 160
place unbounded trust 47
place unlimited power 176
place unlimited trust 168
place unvisited where 49
place utilities which 47
place virtually every 378
place wednesday evening 97
place wednesday morning 87
place wednesday night 187
place whatsoever shall 49
place whatsoever where 138
place whatsoever within 268
place witnesses under 126
place yesterday about 48
place yesterday after 72
place yesterday evening 668
place yesterday morning 1004
place yesterday under 48
placing additional funds 58
placing commercial paper 121
placing different kinds 155
placing different parts 51
placing different types 171
placing distilled water 48
placing essentials first 169
placing excessive power 41
placing excessive trust 80
placing executive power 50
placing garrisons where 57
placing gorbachev under 49
placing happiness where 56
placing identifying marks 44
placing important words 146
placing indochina under 85
placing jerusalem under 112
placing knowledge within 40
placing ourselves above 193
placing ourselves under 768
placing ourselves where 41
placing ourselves within 293
placing palestine under 155
placing patriotism above 61
placing political power 357
placing principle above 112
placing qualified people 42
placing reinforcing steel 338
placing sexuality within 56
placing sovereign power 101
placing stainless steel 55
placing telephone calls 1132
placing themselves above 1753
placing themselves again 84
placing themselves apart 99
placing themselves below 171
placing themselves beneath 80
placing themselves close 41
placing themselves round 174
placing themselves under 6193
placing themselves where 200
placing themselves within 834
placing unlimited power 54
plaid polyester pants 222
plaid waistcoat would 43
plain abdominal films 2290
plain absorbent gauze 132
plain automatic brake 93
plain capillary tubes 141
plain cardboard boxes 125
plain chocolate candy 70
plain clapboard house 94
plain classical style 91
plain colloquial style 57
plain conclusion which 72
plain conditions which 51
plain described above 164
plain directions about 46
plain directions given 71
plain directions which 57
plain distilled water 917
plain downright yeoman 44
plain englishman would 40
plain forgotten about 41
plain gradually rises 226
plain household truths 76
plain ignorance about 88
plain inference would 81
plain instances where 50
plain integrity speaks 47
plain narrative prose 46
plain narrative style 297
plain neighbors loved 63
plain octagonal piers 276
plain octagonal shaft 43
plain petroleum jelly 329
plain plastered walls 693
plain polarized light 555
plain political facts 41
plain practical people 97
plain practical proof 60
plain practical rules 56
plain practical sense 439
plain practical truths 92
plain principle which 47
plain provisions shall 167
plain scripture proof 46
plain sediments which 44
plain sincerity which 43
plain slumbered below 82
plain stainless steel 150
plain statement about 262
plain statement showing 136
plain statement which 271
plain statement would 110
plain stretched below 43
plain stretches about 45
plain structure built 49
plain structure which 42
plain testimony easily 43
plain unadorned style 279
plain voiceless stops 1122
plain wholesome roast 85
plain yellowish white 44
plane algebraic curve 172
plane contained within 74
plane descended below 46
plane described above 316
plane developed engine 1107
plane discussed above 53
plane impedance plots 115
plane perfectly smooth 47
plane polarized laser 129
plane polarized light 87015
plane polarized waves 1140
plane polarized white 183
plane reference frame 85
plane reflection grating 982
plane separates space 72
plane shuddered again 47
plane stagnation point 75
plane yesterday morning 57
plans authorized under 116
plans available today 250
plans available under 111
plans available which 43
plans carefully drawn 111
plans contained within 54
plans contingency plans 84
plans continued until 57
plans currently exist 161
plans currently under 378
plans described above 3368
plans described below 942
plans described later 101
plans described under 164
plans developed after 135
plans developed since 57
plans developed under 1003
plans developed within 248
plans discussed above 2922
plans discussed below 647
plans discussed later 54
plans envisaged since 67
plans generally allow 135
plans generally cover 423
plans generally offer 162
plans indicated above 56
plans organized under 98
plans patterned after 108
plans presented above 176
plans previously drawn 79
plans proceeded apace 61
plans qualified under 1210
plans regulated under 106
plans strategic plans 60
plans submitted under 494
plans suggested above 224
plans themselves would 139
plans typically allow 116
plans typically cover 371
plans typically focus 102
plans typically offer 201
plant additional acres 93
plant additional crops 109
plant additional trees 169
plant alkaloids which 61
plant association which 210
plant available forms 233
plant available water 4850
plant chemicals found 74
plant chemicals known 93
plant chemicals which 154
plant christmas trees 140
plant commercial crops 215
plant community after 84
plant community change 422
plant community could 114
plant community found 256
plant community growing 188
plant community known 44
plant community level 409
plant community often 54
plant community rather 49
plant community types 1761
plant community under 177
plant community where 154
plant community which 1081
plant community whose 52
plant community within 144
plant community would 273
plant compounds found 71
plant compounds known 66
plant compounds which 237
plant condenser cooling 375
plant conditions change 93
plant conditions could 98
plant conditions which 311
plant contained within 143
plant continued until 44
plant continues growing 50
plant currently under 159
plant deciduous trees 496
plant defensive genes 148
plant described above 1222
plant described below 200
plant described under 68
plant different crops 618
plant different kinds 470
plant different seeds 103
plant different types 57
plant discussed above 179
plant diversity within 270
plant effluents which 90
plant employees would 151
plant epidermal cells 309
plant equipment costs 143
plant equipment could 124
plant equipment items 134
plant equipment which 510
plant equipment would 180
plant evergreen trees 66
plant familiarly known 56
plant formations which 89
plant fragments found 52
plant fragments occur 87
plant fragments which 251
plant functional group 214
plant functional types 3210
plant furnishes light 50
plant furnishes power 82
plant furnishes proof 41
plant generally found 51
plant generally grows 169
plant generally known 217
plant generated power 110
plant generates about 112
plant generates plant 48
plant generates power 57
plant hardiness zones 630
plant installed after 687
plant medicinal herbs 44
plant molecular farming 320
plant naturally grows 145
plant naturally lives 230
plant nutrients added 73
plant nutrients after 74
plant nutrients could 58
plant nutrients found 163
plant nutrients taken 80
plant nutrients under 203
plant nutrients which 1304
plant nutrients within 230
plant nutrients would 124
plant operations began 112
plant operations could 123
plant operations shall 66
plant operations staff 189
plant operations under 159
plant operations until 102
plant operations where 240
plant operations which 288
plant operations within 60
plant operations would 358
plant operators could 168
plant operators often 52
plant operators would 339
plant organisms which 366
plant ourselves again 258
plant panamanian flags 106
plant parasites causing 50
plant parasites which 229
plant parasitic forms 262
plant pathogenic fungus 3670
plant pathogenic virus 148
plant permanent crops 507
plant permanent trees 49
plant personnel could 130
plant personnel would 177
plant physiology began 45
plant physiology texts 151
plant physiology under 195
plant physiology which 428
plant physiology would 161
plant popularly known 375
plant population could 120
plant population growth 144
plant population level 64
plant population might 40
plant population under 64
plant population which 186
plant population within 95
plant population would 174
plant presently under 67
plant previously known 45
plant previously owned 46
plant processes about 49
plant processes which 188
plant production costs 433
plant production could 144
plant production rates 243
plant production takes 43
plant production under 335
plant production units 47
plant production which 236
plant production while 45
plant production within 49
plant production would 186
plant protected under 145
plant protection agent 425
plant protection costs 263
plant protection field 47
plant protection force 72
plant protection staff 361
plant protection under 48
plant protection units 171
plant protection which 186
plant protection would 134
plant reasonable doubt 42
plant reference books 111
plant resources could 57
plant resources found 49
plant resources which 284
plant resources within 75
plant resources would 227
plant responses under 80
plant responses which 162
plant secondary crops 46
plant simulation model 184
plant situations where 47
plant societies which 72
plant sometimes found 57
plant sometimes grown 90
plant sometimes grows 100
plant sometimes known 70
plant specialist knows 44
plant specimens which 140
plant structure which 249
plant substance which 190
plant succession after 527
plant succession which 249
plant succession would 59
plant sunflower seeds 153
plant suspension cells 68
plant themselves right 129
plant themselves under 49
plant themselves where 119
plant themselves within 131
plant uncertain steps 63
plant varieties could 236
plant varieties either 3446
plant varieties found 40
plant varieties grown 104
plant varieties under 423
plant varieties which 1201
plant varieties within 182
plant varieties would 224
plant vegetable seeds 191
plate antarctic plate 93
plate capacitor model 181
plate capacitor shown 208
plate capacitor where 110
plate capacitor which 184
plate capacitor whose 309
plate cartilage cells 46
plate collector which 74
plate condenser model 81
plate condenser where 46
plate condenser which 95
plate condenser whose 70
plate contained within 67
plate described above 644
plate discussed above 117
plate electrode which 50
plate gradually loses 45
plate movements which 45
plate negatives taken 71
plate negatives which 49
plate potentials which 83
plate scattered about 40
plate separation equal 44
plate stainless steel 223
plate structure shown 70
plate structure which 60
plate subducted beneath 83
plate subducted under 52
plate subduction zones 81
plate suspended above 162
plate tectonics began 166
plate tectonics could 154
plate tectonics gives 45
plate tectonics helps 102
plate tectonics holds 89
plate tectonics might 98
plate tectonics model 2187
plate tectonics plays 109
plate tectonics rather 51
plate tectonics seems 81
plate tectonics since 68
plate tectonics today 40
plate tectonics which 239
plate tectonics works 104
plate tectonics would 201
plating processes which 55
platy structure which 53
playing adventure games 454
playing alternate shots 60
playing analogous roles 53
playing australian rules 63
playing blindfold chess 79
playing bluegrass music 133
playing character parts 645
playing character roles 273
playing childhood games 346
playing christmas games 90
playing christmas music 835
playing christmas tunes 104
playing classical music 11344
playing classical roles 43
playing commercial music 64
playing conflicting roles 44
playing continued until 50
playing countless games 48
playing demolition derby 75
playing detective again 239
playing different games 879
playing different kinds 294
playing different music 216
playing different notes 222
playing different parts 1528
playing different roles 8461
playing different social 133
playing different sorts 41
playing different tunes 1204
playing different types 474
playing difficult music 68
playing dixieland music 50
playing effective roles 45
playing elaborate games 167
playing energetic games 59
playing excellent music 41
playing exercises which 66
playing exhibition games 613
playing fantastic games 45
playing forbidden games 112
playing hillbilly music 174
playing identical notes 164
playing identical roles 57
playing imaginary games 209
playing important parts 682
playing important roles 9963
playing impromptu games 42
playing interesting games 46
playing intricate games 70
playing leadership roles 859
playing multimedia files 123
playing organized games 379
playing political chess 52
playing political games 862
playing political roles 116
playing practical jokes 14630
playing principal parts 105
playing principal roles 82
playing prominent parts 331
playing prominent roles 791
playing secondary parts 76
playing secondary roles 940
playing simulation games 197
playing situations where 158
playing situations which 175
playing solitaire again 49
playing solitaire until 65
playing solitaire while 147
playing somewhere nearby 169
playing strategic games 60
playing strenuous games 94
playing subsidiary roles 118
playing surrogate father 57
playing surrogate mother 183
playing sustained notes 49
playing symphonic music 193
playing technique which 129
playing virtually every 83
playing wonderful music 61
plays additional roles 142
plays classical music 3330
plays collected under 49
plays continued after 41
plays continued until 116
plays continues eight 106
plays described above 320
plays different games 44
plays different notes 100
plays different parts 383
plays different roles 4078
plays different tunes 63
plays discussed above 1619
plays discussed below 405
plays generally ended 42
plays generally known 85
plays gentleman usher 50
plays important parts 137
plays important roles 8272
plays performed after 130
plays performed today 219
plays performed under 195
plays performed within 154
plays practical jokes 1285
plays presented under 141
plays prominent roles 91
plays published after 255
plays published since 146
plays published under 738
plays themselves might 45
plays themselves offer 96
plays themselves often 44
plays themselves which 158
plays themselves would 85
plays witnessed within 53
pleading expression which 43
pleading ignorance about 102
pleading permitted under 50
please different people 157
please elaborate below 43
please everybody while 41
please important people 43
please organized labor 47
please ourselves about 110
please ourselves alone 87
please ourselves first 85
please ourselves rather 66
please themselves about 244
please themselves alike 51
please themselves first 65
please themselves rather 211
please themselves which 46
pleasing appearance after 83
pleasing appearance which 320
pleasing appearance while 42
pleasing character which 111
pleasing contralto voice 55
pleasing evidences which 66
pleasing expression which 90
pleasing impression which 382
pleasing incidents which 195
pleasing landscape fades 63
pleasing narrative style 63
pleasing prospects which 513
pleasing qualities force 94
pleasing qualities which 371
pleasing sensations which 357
pleasing solitudes where 51
pleasing spectacle which 51
pleasing surprises which 173
pleasing telephone voice 79
pleasing themselves rather 104
pliant montezuma might 75
plots contrived every 43
plots described above 393
plots described below 48
plots discussed above 225
plots scattered about 109
pluck forbidden fruit 151
plume dispersion model 691
plume themselves thereon 104
plunge themselves again 72
plunge themselves alike 55
plunging anticline which 45
plush executive chair 94
plush executive suite 101
plush terrycloth robes 110
poetic character which 214
poetic conception which 103
poetic convention rather 45
poetic convention which 132
poetic creativity which 137
poetic discourse about 68
poetic discourse which 267
poetic discourse would 54
poetic eloquence seeks 47
poetic eloquence which 85
poetic expression could 79
poetic expression rather 81
poetic expression until 58
poetic expression where 44
poetic expression which 991
poetic expression within 51
poetic expression would 89
poetic fragments which 151
poetic influence which 58
poetic intensity which 169
poetic knowledge which 84
poetic meditation which 42
poetic metaphors which 80
poetic mysticism which 93
poetic narrative about 117
poetic narrative style 59
poetic narrative which 137
poetic perception which 69
poetic practices which 50
poetic principle which 101
poetic production which 171
poetic qualities which 304
poetic quotations which 48
poetic reputation rests 262
poetic revolution which 81
poetic selections which 41
poetic sentiment which 335
poetic statement about 385
poetic statement which 135
poetic structure based 49
poetic structure rather 44
poetic structure which 285
poetic substance which 55
poetic suggestion which 66
poetic symbolism which 99
poetic technique which 303
poetic traditions which 152
poetic utterance which 181
poetry accordingly gives 58
poetry collection about 48
poetry collection black 95
poetry collection which 64
poetry contained within 67
poetry described above 43
poetry describes rural 56
poetry discussed above 187
poetry discussion group 79
poetry generally known 50
poetry naturally falls 295
poetry published after 162
poetry published since 187
poetry published under 206
poetry published within 55
poetry qualities which 62
poetry sometimes seems 110
poetry wordsworth wrote 47
point agreement scale 306
point agreement which 342
point apparatus which 41
point aristotle makes 148
point aristotle would 42
point arithmetic units 674
point arithmetic which 170
point arithmetic would 113
point attractor which 44
point attribute table 105
point capillary tubes 402
point carefully noted 41
point certainly holds 52
point certainly needs 60
point certainly seems 77
point complaining about 131
point compounds which 52
point contained within 279
point continued until 78
point continues under 58
point conversion after 260
point conversion would 41
point crossover method 63
point currently under 73
point delivered price 590
point depression after 56
point depression below 44
point depression curve 418
point depression method 1026
point depression which 149
point depression would 188
point described above 1804
point described below 121
point describes equal 77
point developed above 44
point developed below 136
point developed later 108
point discussed above 2452
point discussed below 1479
point discussed later 816
point discussed under 52
point downstream where 229
point especially since 45
point especially which 60
point especially worthy 100
point estimates alone 96
point estimates based 514
point estimates given 110
point estimates imply 441
point estimates rather 130
point estimates which 191
point estimates would 157
point estimation method 219
point evaluation method 264
point evaluation scale 270
point frequency scale 2390
point functional units 436
point furnishes proof 67
point generally about 50
point gradually moves 64
point gradually rises 164
point happiness scale 121
point heidegger makes 59
point indicated above 1168
point indicated below 54
point indicated where 320
point indicates strong 70
point indicates where 452
point indicates which 51
point intensity scale 1778
point intercept method 238
point iterative method 144
point manifesto which 155
point microwave links 849
point microwave relay 55
point nietzsche makes 51
point numerical scale 1694
point operations could 42
point operations which 196
point operations would 49
point particles which 223
point particles whose 43
point perfectly plain 139
point permanent black 222
point population growth 163
point precisely where 275
point presently under 49
point president nixon 62
point president reagan 58
point previously fixed 62
point previously found 50
point previously noted 293
point processes which 191
point reasonably close 81
point reference point 349
point resolution calling 268
point resolution limit 71
point resolution which 274
point seventeen miles 267
point sometimes urged 49
point sometimes where 92
point somewhere about 780
point somewhere above 2426
point somewhere below 1194
point somewhere close 81
point somewhere short 41
point somewhere within 681
point specified above 128
point speculating about 62
point statement which 221
point suggested above 275
point suspension which 43
point throughout space 125
point virtually every 49
polar adjective pairs 320
polar adsorption sites 65
polar compounds could 51
polar compounds which 484
polar conditions which 40
polar continent where 53
polar countries which 41
polar expedition under 102
polar expedition which 92
polar fisheries could 53
polar flagellum which 67
polar functional group 1442
polar latitudes where 247
polar latitudes would 88
polar molecules under 62
polar molecules where 51
polar molecules which 955
polar molecules whose 97
polar molecules within 49
polar molecules would 83
polar opposites exist 117
polar opposites rather 131
polar opposites which 861
polar opposites whose 118
polar opposites within 471
polar opposition which 60
polar phosphate group 390
polar projection chart 41
polar projection shows 95
polar stationary phase 4390
polar structure which 60
polar subsidiary cells 71
polar transition state 875
poles contained within 46
poles described above 48
poles scattered about 103
polling districts shall 253
polling districts within 179
polls conducted after 525
polls conducted since 310
polls conducted under 54
polls conducted within 58
polls discussed above 41
polls indicated strong 94
ponds described above 49
ponds scattered about 81
pooling agreement under 128
pooling agreement which 256
pooling agreement would 132
pooling resources could 40
pooling resources within 60
pools described above 109
pools scattered about 80
popes themselves could 51
popping champagne corks 1628
ports described above 113
ports determining which 56
ports merchants might 44
ports severally shall 43
posed additional threats 65
posed different kinds 89
posed publicity shots 42
poser insoluble moral 44
poses additional risks 387
poses additional threats 89
poses challenges which 61
poses different kinds 228
poses different risks 99
poses different types 48
poses difficult legal 90
poses difficult moral 43
poses political risks 40
posit different kinds 41
posting artillery under 40
posting themselves under 47
posts described above 48
posts scattered about 120
posts throughout china 97
pound artillery piece 139
pound asparagus spears 148
pound cardboard boxes 120
pound demolition bombs 830
pound explosive shell 276
pound hamburger patty 50
pound incendiary bombs 433
pound invariably found 60
pound offensive guard 45
pound percussion shell 117
pound stainless steel 99
pound swordfish steaks 57
pouring additional money 42
pouring broadside after 251
pouring chocolate syrup 42
pouring continued until 52
pouring distilled water 199
power absorption curve 65
power absorption lengths 126
power advantage which 96
power advocates would 110
power agreement could 55
power agreement which 55
power agreement would 42
power alignment within 44
power allocation within 57
power amplifier based 84
power amplifier chain 262
power amplifier could 199
power amplifier driving 160
power amplifier feeding 105
power amplifier feeds 90
power amplifier input 245
power amplifier needs 107
power amplifier noise 145
power amplifier plate 227
power amplifier power 364
power amplifier shown 338
power amplifier since 111
power amplifier stage 7397
power amplifier tubes 1992
power amplifier under 74
power amplifier units 121
power amplifier where 99
power amplifier which 1914
power amplifier while 47
power amplifier whose 262
power amplifier would 307
power apparatus which 231
power authorized under 47
power available above 98
power available after 248
power available could 41
power available curve 220
power available today 1366
power available under 612
power available where 65
power available which 223
power available within 782
power available would 740
power certainly could 40
power certainly would 66
power challenged under 43
power collapsed after 68
power collapsed under 51
power commission which 40
power commission would 56
power committed within 167
power committee headed 50
power committee under 122
power committee which 53
power companies about 60
power companies alone 52
power companies began 410
power companies built 43
power companies claim 43
power companies could 894
power companies found 159
power companies might 221
power companies offer 231
power companies often 331
power companies owned 93
power companies seeking 43
power companies serving 279
power companies shall 41
power companies since 45
power companies still 146
power companies under 501
power companies which 1294
power companies whose 297
power companies within 61
power companies would 1572
power complexes which 94
power component which 120
power concerned about 60
power conditioning units 313
power conditions which 148
power conferred under 2108
power conflicts which 222
power conflicts within 493
power conflicts would 87
power confronts power 97
power contained within 1332
power continued after 132
power continued under 95
power continued until 285
power continues after 49
power continues today 45
power continues until 200
power controlling human 133
power conversion cycle 165
power conversion units 265
power converter which 52
power delegated under 222
power delivered under 94
power delivered would 93
power densities above 614
power densities below 686
power densities could 110
power densities which 255
power densities within 43
power densities would 44
power described above 1015
power determine social 40
power determine which 47
power developed after 62
power developed under 243
power developed which 100
power developed within 567
power developed would 220
power dimensions within 44
power diplomacy which 52
power diplomacy would 98
power discussed above 939
power discussed below 47
power disguised under 51
power equipment could 122
power equipment plant 77
power equipment where 115
power equipment which 358
power equipment would 183
power especially after 52
power estimates based 126
power estimation method 155
power estimation tools 90
power executive power 87
power exercised either 115
power exercised under 714
power exercised which 49
power exercised within 525
power expressly given 1420
power frequency tests 130
power generally comes 50
power generally found 49
power generated could 101
power generated under 83
power generated within 583
power generated would 775
power generates about 47
power generation after 408
power generation alone 681
power generation based 760
power generation began 385
power generation comes 79
power generation costs 1668
power generation could 975
power generation cycle 580
power generation field 473
power generation level 131
power generation makes 158
power generation method 79
power generation might 235
power generation needs 840
power generation option 46
power generation plans 122
power generation plant 4531
power generation rather 208
power generation seems 43
power generation shows 43
power generation since 407
power generation sites 252
power generation solar 145
power generation still 103
power generation takes 68
power generation today 199
power generation under 263
power generation units 1998
power generation until 200
power generation where 413
power generation which 1228
power generation while 235
power generation within 464
power generation would 2088
power generator plant 51
power generator which 230
power generator would 161
power gradually began 137
power gradually faded 58
power gradually moved 71
power gradually spread 53
power gradually waned 141
power guarantee would 56
power hierarchy which 176
power hierarchy within 190
power imbalance based 45
power imbalance where 49
power imbalance which 262
power imbalance within 278
power imbalance would 58
power indicated above 51
power indicated horse 48
power indicator light 962
power inscribed within 55
power interests could 123
power interests might 44
power interests rather 42
power interests which 418
power interests within 104
power interests would 198
power irrigation pumps 342
power knowledge gives 425
power machinery could 154
power machinery which 335
power machinery would 135
power malignant stars 44
power mechanism which 115
power microwave pulse 163
power microwave tubes 976
power movements which 40
power naturally falls 121
power naturally gives 44
power naturally tends 123
power necessary under 50
power necessary would 99
power objective first 119
power objective until 112
power objective which 55
power operations would 50
power operative within 63
power organized labor 43
power permitted under 44
power persisted until 42
power political party 48
power political power 242
power political terms 211
power possessed under 63
power precisely equal 63
power precisely where 75
power precisely within 64
power previously given 177
power previously known 57
power principle which 175
power principle would 44
power proceeded apace 60
power processes which 149
power processes within 93
power producers could 166
power producers under 73
power producers would 248
power production after 66
power production alone 231
power production based 265
power production began 159
power production costs 2020
power production could 527
power production might 163
power production needs 45
power production plant 296
power production since 176
power production under 111
power production units 123
power production until 90
power production where 41
power production which 642
power production while 72
power production within 100
power production would 1112
power projection force 828
power projection would 58
power rectifier diodes 209
power reference level 134
power reflected power 81
power regression model 108
power regulation which 99
power resolution which 49
power resources based 148
power resources could 239
power resources exist 42
power resources might 62
power resources model 177
power resources rather 85
power resources under 229
power resources which 1662
power resources while 119
power resources within 649
power resources would 505
power rivalries which 110
power rivalries within 136
power satellite would 152
power saturation curve 190
power shortages could 92
power shortages which 268
power signified moses 44
power situations where 42
power sometimes given 44
power sometimes gives 49
power sometimes makes 79
power sometimes seems 48
power sometimes takes 60
power somewhere which 85
power structure above 68
power structure after 626
power structure appear 52
power structure based 1904
power structure began 260
power structure built 196
power structure change 114
