pantaloons strapped under 140
particular temporal order 321
particular temporal period 61
particular temporal phase 44
particular temporal point 46
particular tendency which 134
particular tendency within 146
particular terminal state 41
particular theatrical event 54
particular theatrical style 42
particular threshold level 485
particular threshold value 394
particular titanium alloy 41
particular tradition about 55
particular tradition could 46
particular tradition might 40
particular tradition which 315
particular tradition within 239
particular tradition would 53
particular transfer price 147
particular transfer pricing 172
particular treatment based 46
particular treatment could 105
particular treatment given 206
particular treatment goals 109
particular treatment group 447
particular treatment helps 50
particular treatment level 55
particular treatment method 399
particular treatment might 102
particular treatment model 116
particular treatment needs 278
particular treatment option 266
particular treatment plant 101
particular treatment rather 54
particular treatment setting 289
particular treatment under 95
particular treatment which 267
particular treatment works 294
particular treatment would 185
particular tribunal whose 44
particular triggering event 169
particular tutelary deity 83
particular underlying cause 66
particular underlying stock 78
particular universe which 87
particular valuation method 109
particular valvular lesion 66
particular variables under 132
particular variables which 280
particular variables within 123
particular variations which 106
particular variations within 66
particular velocity field 48
particular velocity group 58
particular vertical plane 147
particular vibration modes 50
particular villages where 41
particular visceral organ 43
particular vocations which 149
particular wavelength bands 56
particular wavelength ranges 46
particular wavelength region 208
particular wavelength which 166
particular wavelength within 56
passionless grandeur which 58
patentable invention shall 43
patentable invention under 60
patentable invention which 50
patentable invention within 44
pathologies mentioned above 83
patriarchal attitude which 81
patriarchal authority based 55
patriarchal authority could 81
patriarchal authority rather 60
patriarchal authority seems 45
patriarchal authority still 47
patriarchal authority under 78
patriarchal authority where 65
patriarchal authority which 465
patriarchal authority while 69
patriarchal authority within 681
patriarchal authority would 71
patriarchal controls within 44
patriarchal cultural forms 46
patriarchal cultural norms 207
patriarchal cultural order 58
patriarchal cultures where 118
patriarchal cultures which 55
patriarchal domestic order 57
patriarchal elements within 46
patriarchal families where 56
patriarchal families which 88
patriarchal families whose 69
patriarchal families would 47
patriarchal literary canon 43
patriarchal positioning would 81
patriarchal relations based 42
patriarchal relations still 44
patriarchal relations which 342
patriarchal relations within 556
patriarchal symbolic order 2363
patriarchal tradition which 219
pawnbroker receives plate 67
peculiarity mentioned above 133
peculiarity observed above 43
pedestrians lawfully within 182
pediatrician benjamin spock 988
pejorative comments about 272
pejorative nickname given 44
penetration occurred after 47
penetration strategy would 48
penicillin molecule which 45
percentage actually found 47
percentage averages about 44
percentage breakdown given 50
percentage computed under 324
percentage declined after 51
percentage declined until 43
percentage decreased until 44
percentage depletion after 75
percentage depletion based 93
percentage depletion could 79
percentage depletion method 842
percentage depletion rates 325
percentage depletion rules 172
percentage depletion since 68
percentage depletion taken 134
percentage depletion under 824
percentage depletion where 72
percentage depletion which 77
percentage depletion would 269
percentage discount based 55
percentage distilling below 49
percentage dividend yield 56
percentage elongation after 96
percentage forecast error 174
percentage increased again 59
percentage increased until 97
percentage increases above 169
percentage increases after 66
percentage increases based 62
percentage increases ranged 45
percentage increases rather 57
percentage increases shown 128
percentage increases since 101
percentage increases under 48
percentage increases until 66
percentage increases which 146
percentage increases would 158
percentage interest rates 100
percentage interest which 53
percentage mentioned above 289
percentage positive cells 63
percentage probable error 235
percentage probably would 67
percentage quantity change 105
percentage recorded since 54
percentage reduction based 42
percentage reduction shall 52
percentage reduction which 63
percentage reduction would 162
percentage relative error 215
percentage remained about 129
percentage remained steady 45
percentage required under 103
percentage response rates 69
percentage slightly above 96
percentage slightly below 41
percentage slightly lower 44
percentage somewhat lower 42
percentage standard error 622
percentage survival after 71
percentage survival rates 52
perceptions mentioned above 98
perceptions outlined above 119
perceptions therefore occur 48
perceptive activity which 73
perceptive analysis which 80
perceptive articles about 75
perceptive comments about 797
perceptive comments which 81
perceptive critical essay 47
perceptive critical study 101
perceptive insights about 185
perceptive judgment which 46
perceptive observer could 172
perceptive observer might 151
perceptive observer noted 101
perceptive observer would 182
perceptive observer wrote 58
perceptive questions about 190
perceptual activity which 209
perceptual capacity which 61
perceptual cognition which 99
perceptual decisions about 45
perceptual deficits after 70
perceptual deficits which 68
perceptual elements which 105
perceptual functions which 61
perceptual implicit tests 229
perceptual judgment about 96
perceptual judgment tasks 55
perceptual judgment which 131
perceptual patterns which 113
perceptual problems might 55
perceptual problems often 44
perceptual problems which 198
perceptual processing rather 41
perceptual processing speed 139
perceptual processing takes 59
perceptual processing which 87
perceptual processing would 49
perceptual response which 81
perceptual schemata which 49
perceptual situation which 179
perceptual stimulus which 55
perceptual variables which 46
percolates downward until 243
percolation threshold value 187
percolation threshold where 141
percolation threshold which 89
peremptory challenge above 94
peremptory challenge after 66
peremptory challenge based 96
peremptory challenge could 158
peremptory challenge shall 77
peremptory challenge under 70
peremptory challenge where 46
peremptory challenge which 57
peremptory challenge would 83
peremptory commands which 40
peremptory mandamus order 61
peremptory messenger might 89
peremptory military order 43
perforated acoustic tiles 52
perforated aluminum plate 128
perforated aluminum sheet 121
perforated asbestos board 141
perforated computer paper 150
perforated cylinder which 85
perforated diaphragm above 45
perforated drainage pipes 297
perforated duodenal ulcer 20933
perforated metallic plate 91
perforated metallic tubes 125
perforated platinum plate 152
performers mentioned above 111
performers remained seated 51
periodicals mentioned above 583
periodicals mentioned below 98
periodontal ligament after 138
periodontal ligament cells 1507
periodontal ligament could 49
periodontal ligament fiber 96
periodontal ligament forms 43
periodontal ligament rather 46
periodontal ligament showing 64
periodontal ligament shows 52
periodontal ligament space 11709
periodontal ligament under 104
periodontal ligament where 56
periodontal ligament which 352
periodontal membrane after 70
periodontal membrane shows 57
periodontal membrane space 1505
periodontal membrane under 52
periodontal membrane where 75
periodontal membrane which 461
periodontal treatment needs 840
peripheral activity which 156
peripheral afferent fiber 70
peripheral afferent input 227
peripheral afferent nerve 619
peripheral androgen action 204
peripheral aromatic amino 137
peripheral arteries which 115
peripheral auditory nerve 111
peripheral auditory organ 45
peripheral branches which 82
peripheral cellular layer 59
peripheral columnar cells 89
peripheral cortical layer 64
peripheral cutaneous nerve 284
peripheral effector cells 114
peripheral effector organ 78
peripheral efferent nerve 49
peripheral electric shock 90
peripheral elements which 123
peripheral elements within 50
peripheral epithelial cells 198
peripheral extension until 48
peripheral feedback loops 145
peripheral hydrogen atoms 116
peripheral locations where 121
peripheral locations within 93
peripheral lymphoid cells 523
peripheral lymphoid organ 582
peripheral lymphoid sites 41
peripheral mammalian axons 84
peripheral maternal blood 127
peripheral mountain ranges 155
peripheral neuritis after 57
peripheral neuritis occur 73
peripheral neuritis which 327
peripheral platelet count 859
peripheral positions within 124
peripheral pressure pulse 48
peripheral problems which 65
peripheral processing route 58
peripheral processing units 164
peripheral proteins which 57
peripheral receptor cells 92
peripheral receptor level 68
peripheral receptor organ 128
peripheral receptor sites 184
peripheral situation within 45
peripheral skeletal sites 102
peripheral stimulus which 161
peripheral supporting cells 44
peripheral surgical space 139
peripheral synaptic sites 53
peripheral systolic blood 53
peripheral temporal field 55
peripheral vascular action 71
peripheral vascular blood 105
peripheral vascular graft 154
peripheral vascular imaging 95
peripheral vascular pooling 164
peripheral vascular shock 85
peripheral vascular signs 157
peripheral vascular smooth 516
peripheral vascular spasm 570
peripheral vascular study 62
peripheral velocity which 72
perishable articles which 156
perishable articles would 53
perishable consumer goods 315
perishable materials could 46
perishable materials which 333
perishable materials would 91
perishable products could 127
perishable products where 40
perishable products which 330
perishable products would 65
perishable property which 190
perishable universe which 63
peritoneum contains large 84
permissive attitude about 189
permissive attitude which 92
permissive authority given 43
permissive situation where 67
permutation matrices which 146
permutation operator which 107
peroxidase activity after 294
peroxidase activity could 177
peroxidase activity which 284
peroxidase activity within 43
peroxidase positive cells 185
perpetuate american ideals 46
perpetuate obsolete forms 108
perpetuate separate ethnic 76
perpetuating economic growth 123
perpetuating separate ethnic 48
persecuted catholics again 108
persecuted catholics under 47
persecuted christian sects 110
persecuted innocent people 65
persecuted minority group 775
persecuted minority under 48
persecuted minority which 99
persecuted minority whose 55
persecuted minority within 208
persecuted religious group 272
persecuted religious sects 576
persecuted wanderer shall 50
persecution entirely ceased 56
persecution occurred under 88
persecution suffered under 103
persistent abnormal liver 93
persistent agitation about 43
persistent agitation which 57
persistent argument about 47
persistent attempts which 112
persistent attention given 63
persistent attention which 64
persistent bronchial cough 41
persistent campaign waged 43
persistent campaign which 72
persistent chemical agent 86
persistent circadian rhythm 65
persistent clinical signs 94
persistent comments about 41
persistent concerns about 622
persistent condition which 42
persistent conflict within 90
persistent confusion about 243
persistent contrary winds 64
persistent curiosity about 449
persistent currents flowing 51
persistent deficits after 46
persistent diastolic blood 85
persistent disputes about 41
persistent distress after 47
persistent divisions within 126
persistent downward trend 567
persistent economic growth 258
persistent economic slump 48
persistent elevated blood 48
persistent elevated serum 66
persistent elevation after 41
persistent emotional state 91
persistent falsetto voice 61
persistent fullness after 51
persistent headaches which 64
persistent illusions about 66
persistent industry which 90
persistent infection after 144
persistent infection could 67
persistent infection which 130
persistent infection within 62
persistent inflation rates 41
persistent inflation which 83
persistent inflation would 56
persistent instinct which 67
persistent interest which 86
persistent irritating cough 53
persistent japanese trade 46
persistent magnetic field 48
persistent metallic taste 149
persistent misgivings about 67
persistent monopoly power 90
persistent negative image 48
persistent negative thinking 45
persistent northerly winds 119
persistent offender whose 108
persistent offshore winds 47
persistent optimism about 65
persistent perennial weeds 143
persistent physical abuse 56
persistent positive blood 87
persistent pressure group 70
persistent pressure which 127
persistent problems after 51
persistent problems arise 49
persistent problems faced 232
persistent problems which 429
persistent problems within 93
persistent purulent nasal 83
persistent questioning about 376
persistent questions about 1809
persistent questions asked 98
persistent questions which 99
persistent reporter asked 43
persistent residual urine 281
persistent sameness within 348
persistent southerly winds 93
persistent spectral holes 163
persistent struggle waged 99
persistent struggle which 47
persistent struggle while 41
persistent symptoms after 669
persistent symptoms which 101
persistent systolic blood 147
persistent tendency which 78
persistent tendency within 75
persistent tradition about 68
persistent tradition which 152
persistent unstable angina 49
persistent westerly winds 552
personages mentioned above 200
personally accented feeling 56
personally accepted jesus 85
personally advanced large 59
personally answered every 89
personally approved every 179
personally approves every 42
personally assailed henry 60
personally assisted others 48
personally believed about 45
personally borrowed money 104
personally careless women 64
personally designed every 43
personally directed every 145
personally entirely agree 49
personally examined cases 49
personally examined every 286
personally examined nearly 45
personally financed order 215
personally friendly terms 208
personally fulfilling lives 115
personally informed about 168
personally inquired about 52
personally inspecting every 118
personally inspects every 60
personally inspired press 81
personally involved either 46
personally involved since 40
personally involved while 65
personally involved would 57
personally observed cases 592
personally observed facts 96
personally overseeing every 65
personally provided funds 41
personally received jesus 72
personally relevant goals 270
personally relevant issue 48
personally relevant learning 147
personally relevant meanings 65
personally relevant social 52
personally relevant terms 87
personally resident within 133
personally reviewed every 106
personally satisfying goals 44
personally satisfying level 73
personally satisfying lives 325
personally selected every 148
personally selected group 47
personally soliciting votes 83
personally suffered under 91
personally tomorrow morning 69
personally verified every 309
persuasive argument about 603
persuasive argument based 162
persuasive argument could 327
persuasive argument might 84
persuasive argument which 247
persuasive argument within 45
persuasive argument would 108
persuasive authority which 109
persuasive evidence about 218
persuasive evidence comes 260
persuasive evidence linking 74
persuasive evidence showing 71
persuasive evidence which 105
persuasive evidence would 54
persuasive literary style 75
persuasive messages about 194
persuasive messages aimed 98
persuasive messages which 73
persuasive rhetoric which 153
persuasive speeches about 55
persuasive speeches often 45
pesticides commonly found 46
pesticides mentioned above 41
petitioners obtained lists 43
pharmacist questions about 43
phenomenal contents which 55
phenomenal economic growth 6045
phenomenal expansion since 61
phenomenal expansion which 86
phenomenal external world 46
phenomenal physical world 47
phenomenal progress since 117
phenomenal progress under 69
phenomenal progress which 138
phenomenal universe which 171
phenomenon actually takes 108
phenomenon commonly found 116
phenomenon commonly known 608
phenomenon concerning which 132
phenomenon exhibits anything 100
phenomenon happened again 92
phenomenon mentioned above 1553
phenomenon observed above 135
phenomenon observed after 126
phenomenon observed under 79
phenomenon observed within 45
phenomenon occurred about 51
phenomenon occurred after 256
phenomenon occurred again 241
phenomenon occurred first 45
phenomenon occurred later 42
phenomenon occurred under 69
phenomenon occurred which 285
phenomenon occurred while 64
phenomenon occurred within 138
phenomenon otherwise known 41
phenomenon outlined above 154
phenomenon variously known 74
philistine illusions about 84
philosophy centered about 44
philosophy commonly known 49
philosophy concealed beneath 120
philosophy concerning human 148
philosophy consists rather 43
philosophy contains within 57
philosophy directly issuing 151
philosophy included logic 40
philosophy lectures given 51
philosophy mentioned above 534
philosophy outlined above 716
philosophy permeates every 49
philosophy possible where 67
philosophy properly speaking 193
philosophy revolves round 115
philosophy strictly speaking 86
philosophy therefore which 74
philosophy underlying social 80
phlogiston doctrine which 51
phonograph recordings which 85
phosphorus chemical shift 755
phosphorus compound which 352
phosphorus excretion rates 264
phosphorus silicate glass 286
phosphorus turnover rates 42
photograph actually shows 84
photograph children under 59
photograph mentioned above 198
photograph opposite shows 582
photograph probably dates 119
photograph probably taken 304
photograph recently taken 104
photograph specially taken 100
physically absorbed water 117
physically accurate model 50
physically adequate housing 110
physically adjacent cells 62
physically adsorbed gases 108
physically adsorbed layer 198
physically adsorbed state 96
physically adsorbed water 1017
physically attacked while 95
physically battered women 77
physically beautiful people 194
physically beautiful woman 204
physically beautiful women 174
physically challenging tasks 68
physically combined water 61
physically confined within 88
physically deformed child 199
physically deformed people 96
physically disabled adult 345
physically disabled after 68
physically disabled child 3297
physically disabled could 71
physically disabled group 187
physically disabled often 40
physically disabled older 251
physically disabled people 5040
physically disabled shall 71
physically disabled since 44
physically disabled users 110
physically disabled while 43
physically disabled woman 153
physically disabled women 450
physically disabled would 137
physically distinct forms 130
physically distinct group 46
physically distinct parts 184
physically distinct region 52
physically distinct sites 53
physically distinct state 59
physically distinct types 112
physically distinct units 56
physically dominate women 46
physically elevated above 53
physically embedded within 57
physically embodied human 133
physically exhausting labor 158
physically exhausting tasks 56
physically impaired child 255
physically impaired older 126
physically impaired people 877
physically impaired users 75
physically inactive lives 51
physically inactive people 200
physically inactive women 48
physically isolated within 44
physically knowable about 53
physically possible after 71
physically possible cases 52
physically possible given 74
physically possible motion 55
physically possible since 82
physically possible state 336
physically possible under 133
physically possible value 64
physically possible within 151
physically possible world 1135
physically powerful woman 90
physically powerful women 77
physically realistic model 340
physically relevant cases 75
physically relevant model 52
physically resident within 49
physically retarded child 58
physically separate files 85
physically separate parts 211
physically separate people 55
physically separate place 53
physically separate sites 66
physically separate units 209
physically situated within 225
physicists commonly refer 42
physicists disagree about 46
physicists mentioned above 43
physiologic activity which 59
physiologic functions which 117
physiologic response which 46
physiologic variables which 49
picaresque tradition which 60
plaintiffs acquired title 129
plaintiffs argument would 65
plaintiffs asserted right 133
plaintiffs attorney asked 61
plaintiffs attorney could 100
plaintiffs attorney files 87
plaintiffs attorney makes 48
plaintiffs attorney might 105
plaintiffs attorney shall 180
plaintiffs attorney stating 178
plaintiffs attorney whose 119
plaintiffs attorney within 98
plaintiffs attorney would 182
plaintiffs attorney wrote 42
plaintiffs complain about 116
plaintiffs condition after 42
plaintiffs condition would 50
plaintiffs contract claim 114
plaintiffs injuries could 57
plaintiffs injuries would 108
plaintiffs operated under 44
plaintiffs original cause 93
plaintiffs original claim 95
plaintiffs personal claim 77
plaintiffs personal stake 52
plaintiffs probably would 58
plaintiffs proceeding under 57
plaintiffs property right 55
plaintiffs property under 53
plaintiffs property which 65
plaintiffs property would 46
plaintiffs recovery under 139
plaintiffs recovery would 105
plaintiffs therefore could 62
plaintiffs thereupon filed 50
plaintiffs underlying claim 62
plantations formerly owned 125
plantations operated under 47
plantations produced about 103
plantations produced sugar 112
plantations regarded rather 48
plantations required large 119
plasticity retention index 326
plasticity underlying learning 145
playground movement began 84
playwright augustus thomas 149
playwright clifford odets 1445
playwright federico garcia 286
pleasurable activity rather 46
pleasurable activity which 160
pleasurable emotional state 238
pleasurable interest which 114
pleasurable sensation which 623
pleasurable sensation would 49
pocketbook containing money 87
polarities mentioned above 118
politeness agreeably vague 42
politicians complain about 193
politicians disagree about 90
politicians maximize votes 52
politicians mentioned above 62
politicians probably would 61
politicians remained loyal 41
politicians suddenly found 41
politicians therefore never 91
pollutants commonly found 166
pollutants mentioned above 194
polyatomic molecule which 109
polyatomic molecule whose 129
polycyclic aromatic hydro 116
polygamous families where 42
polygamous marriages could 48
polygamous marriages where 47
polygamous marriages which 112
polygamous marriages would 101
polyhedral epithelial cells 817
polyhedral granular cells 141
polyhedral nucleated cells 183
polymerase activity after 154
polymerase activity could 191
polymerase activity found 116
polymerase activity which 420
polymerase activity within 51
polymerase initially binds 104
polymerase initiation sites 221
polymerase promoter region 47
polymerase promoter sites 105
polyphonic keyboard music 43
polyphonic religious music 54
pontifical authority which 70
pontifical authority would 40
popularity declined after 271
popularity increased after 227
popularity increased daily 145
popularity increased rather 71
popularity increased still 58
popularity increased until 86
popularity occurred after 43
popularity probably stems 82
popularity remained strong 154
popularizing physical truths 41
populations containing large 58
populations included within 120
populations increased after 85
populations inhabiting small 45
populations mentioned above 483
populations obtained after 46
populations occurred after 49
populations remained small 218
populations remained under 52
populations resident within 44
populations undergoing rapid 115
portentous condition under 52
portentous problems which 51
positively affected growth 44
positively affected women 49
positively cheerful about 96
positively dangerous since 49
positively distinct group 43
positively ecstatic about 108
positively effusive about 54
positively euphoric about 54
positively identify either 148
positively identify every 41
positively identify which 92
positively inclined curve 72
positively paranoid about 104
positively resolved never 53
positively romantic about 43
positively selected amino 231
positively selected cells 184
positively selected group 92
positively selected sites 168
positively supposed false 123
positivist approach which 135
positivist approach would 86
positivist attitude which 53
positivist doctrine which 73
positivist paradigm which 78
positivist tradition which 166
positivist tradition within 49
positivist tradition would 49
possessions acquired after 80
possessions acquired since 141
possessions forcibly taken 55
possessions included within 44
possessions situated within 70
possessive attitude about 63
possessive attitude which 40
possessive instinct which 62
possessive pronouns agree 95
possessive pronouns appear 76
possessive pronouns never 101
possessive pronouns occur 53
possessive pronouns which 212
possessive suffixes which 70
postmodern american novel 115
postmodern american poetry 129
postmodern approach which 45
postmodern approach would 83
postmodern concerns about 178
postmodern condition where 66
postmodern condition which 97
postmodern condition would 53
postmodern critique which 51
postmodern critique would 46
postmodern cultural forms 726
postmodern cultural goods 92
postmodern cultural logic 57
postmodern cultural scene 48
postmodern feminism would 50
postmodern feminist legal 53
postmodern insights about 64
postmodern literary texts 173
postmodern paradigm shift 249
postmodern politics which 56
postmodern questions about 52
postmodern sociology would 59
postmortem verified cases 49
postpartum exercise class 239
postpartum hospital stays 447
postpartum recovery period 375
postulated absolute space 96
postulated entities which 203
postulated rationale might 40
postulates concerning human 68
postulates mentioned above 218
postulates outlined above 102
potentially abnormal cells 44
potentially absolute power 43
potentially affected party 128
potentially affected people 234
potentially affected state 517
potentially allergic child 112
potentially arguable cases 41
potentially castrating father 49
potentially conscious plans 117
potentially contains space 54
potentially contains within 43
potentially criminal class 56
potentially critical issue 105
potentially critical period 40
potentially curative doses 57
potentially curative option 112
potentially dangerous about 96
potentially dangerous action 457
potentially dangerous agent 93
potentially dangerous alien 74
potentially dangerous arena 42
potentially dangerous black 49
potentially dangerous blood 380
potentially dangerous calls 54
potentially dangerous cargo 86
potentially dangerous cases 67
potentially dangerous cause 57
potentially dangerous cells 143
potentially dangerous change 80
potentially dangerous class 256
potentially dangerous crowd 55
potentially dangerous driving 91
potentially dangerous drugs 1727
potentially dangerous enemy 473
potentially dangerous error 71
potentially dangerous event 647
potentially dangerous fault 47
potentially dangerous field 74
potentially dangerous files 79
potentially dangerous fires 49
potentially dangerous flaws 47
potentially dangerous foods 182
potentially dangerous force 440
potentially dangerous forms 255
potentially dangerous fumes 86
potentially dangerous gases 120
potentially dangerous germs 53
potentially dangerous goods 118
potentially dangerous group 319
potentially dangerous habit 89
potentially dangerous herbs 41
potentially dangerous human 166
potentially dangerous indian 93
potentially dangerous issue 192
potentially dangerous items 819
potentially dangerous large 42
potentially dangerous leader 49
potentially dangerous lesion 89
potentially dangerous level 203
potentially dangerous lines 40
potentially dangerous method 155
potentially dangerous notion 51
potentially dangerous parts 110
potentially dangerous people 624
potentially dangerous period 138
potentially dangerous phase 48
potentially dangerous piece 156
potentially dangerous place 624
potentially dangerous plant 174
potentially dangerous point 76
potentially dangerous power 1047
potentially dangerous region 58
potentially dangerous rival 816
potentially dangerous river 45
potentially dangerous route 63
potentially dangerous scene 48
potentially dangerous shift 56
potentially dangerous since 521
potentially dangerous sites 138
potentially dangerous snake 100
potentially dangerous social 503
potentially dangerous space 79
potentially dangerous split 54
potentially dangerous sport 138
potentially dangerous spots 56
potentially dangerous stage 58
potentially dangerous state 337
potentially dangerous stuff 47
potentially dangerous tasks 322
potentially dangerous tests 72
potentially dangerous threats 82
potentially dangerous times 54
potentially dangerous tools 344
potentially dangerous topic 51
potentially dangerous toxic 41
potentially dangerous trend 127
potentially dangerous types 95
potentially dangerous under 120
potentially dangerous until 206
potentially dangerous urban 78
potentially dangerous virus 41
potentially dangerous waste 138
potentially dangerous water 228
potentially dangerous weapon 263
potentially dangerous weather 207
potentially dangerous woman 93
potentially dangerous women 43
potentially dangerous working 140
potentially dangerous world 583
potentially dangerous would 85
potentially dangerous wound 80
potentially dangerous zones 43
potentially decisive force 81
potentially decisive weapon 107
potentially despotic power 55
potentially divisive class 85
potentially divisive ethnic 44
potentially divisive force 230
potentially divisive issue 1225
potentially divisive racial 42
potentially divisive social 154
potentially divisive topic 46
potentially dominant group 51
potentially dominant power 71
potentially dramatic change 65
potentially eligible cases 59
potentially eligible people 91
potentially eligible under 62
potentially eligible women 52
potentially emotional issue 47
potentially enormous costs 163
potentially enormous power 143
potentially enormous scope 61
potentially enormous social 72
potentially enormous value 198
potentially exercising power 51
potentially fruitful arena 41
potentially fruitful field 255
potentially fruitful focus 43
potentially fruitful lines 381
potentially fruitful method 84
potentially fruitful point 81
potentially fruitful study 43
potentially fruitful topic 84
potentially immortal cells 77
potentially included within 40
potentially includes every 47
potentially increased costs 105
potentially increased risks 56
potentially infected birds 47
potentially infected blood 184
potentially infected cases 77
potentially infected field 53
potentially infected people 74
potentially infected sites 131
potentially infected ticks 50
potentially infected water 44
potentially infected wound 250
potentially infinite array 177
potentially infinite chain 167
potentially infinite class 122
potentially infinite cycle 114
potentially infinite field 47
potentially infinite power 40
potentially infinite scope 40
potentially infinite space 95
potentially infinite value 46
potentially injurious light 54
potentially innocent people 48
potentially insolent noble 47
potentially invasive alien 177
potentially involved lymph 146
potentially involved nodes 47
potentially liberating force 260
potentially liberating power 64
potentially lifesaving drugs 118
potentially multiple meanings 61
potentially negative event 49
potentially negative force 56
potentially negative social 481
potentially operable cases 52
potentially positive change 61
potentially positive force 273
potentially positive social 84
potentially positive value 183
potentially powerful agent 75
potentially powerful basis 83
potentially powerful class 43
potentially powerful enemy 55
potentially powerful engine 48
potentially powerful force 840
potentially powerful forms 48
potentially powerful group 633
potentially powerful learning 181
potentially powerful legal 52
potentially powerful lever 84
potentially powerful lobby 40
potentially powerful method 448
potentially powerful model 72
potentially powerful nation 187
potentially powerful people 86
potentially powerful piece 49
potentially powerful rival 182
potentially powerful social 198
potentially powerful state 141
potentially powerful tools 631
potentially powerful voice 86
potentially powerful weapon 500
potentially powerful women 83
potentially pregnant woman 103
potentially pregnant women 571
potentially profound change 50
potentially profound social 46
potentially relevant cases 122
potentially relevant facts 264
potentially relevant genes 48
potentially relevant items 268
potentially relevant rules 72
potentially relevant social 108
potentially relevant texts 48
potentially relevant under 43
potentially suicidal child 62
potentially suicidal people 107
potentially suitable sites 233
potentially treatable cause 374
potentially treatable forms 45
potentially treatable lesion 45
potentially unstable layer 65
potentially unstable region 133
potentially unstable slope 93
potentially unstable social 40
potentially unstable spine 147
potentially unstable state 67
potentially valuable agent 113
potentially valuable asset 723
potentially valuable drugs 125
potentially valuable field 45
potentially valuable genes 64
potentially valuable group 45
potentially valuable human 113
potentially valuable input 81
potentially valuable items 71
potentially valuable lands 67
potentially valuable learning 288
potentially valuable lines 44
potentially valuable local 47
potentially valuable method 199
potentially valuable model 171
potentially valuable option 69
potentially valuable people 43
potentially valuable piece 139
potentially valuable plant 142
potentially valuable right 89
potentially valuable sites 82
potentially valuable social 60
potentially valuable study 46
potentially valuable tools 276
potentially valuable weapon 75
potentially volatile group 53
potentially volatile issue 249
potentially volatile region 83
potentially volatile social 127
potentially volatile trace 59
powerfully affected every 43
powerfully affected later 47
powerfully distance tends 192
powerfully dramatic scene 50
powerfully dramatic story 52
powerfully inspires within 57
powerfully motivating force 72
powerfully positive force 53
powerfully relevant today 58
precautions commonly taken 41
precautions detailed above 168
precautions mentioned above 3392
precautions mentioned below 167
precautions mentioned under 228
precautions normally taken 91
precautions outlined above 1000
precautions outlined below 169
precautions required under 45
precedence diagramming method 1475
precedence relations exist 85
precedence relations which 144
precedents mentioned above 144
precursors mentioned above 103
predefined business rules 121
predefined constant value 94
predefined functions which 77
predefined partition table 63
predefined services rather 49
predefined threshold level 62
predefined threshold value 523
predefined variables input 62
predicates mentioned above 160
predictions concerning human 126
predictions concerning israel 105
predictions concerning jesus 91
predictions concerning price 57
predictions concerning social 56
predictions concerning which 152
predictions mentioned above 325
predictions outlined above 482
predictions possible about 49
predictions subsumed under 46
predictive accuracy about 51
predictive accuracy based 44
predictive accuracy could 84
predictive accuracy which 65
predictive accuracy would 135
predictive computer model 59
predictive equations based 98
predictive equations which 55
predictive judgment about 79
predictive judgment finds 88
predictive negative value 52
predictive positive value 113
predictive validity could 98
predictive validity might 83
predictive validity model 56
predictive validity since 55
predictive validity study 884
predictive validity which 69
predictive validity within 58
predictive validity would 209
predictive variables which 52
predispose pregnant women 193
predisposing condition which 129
preeminent authority within 40
preeminent economic power 362
preeminent maritime power 73
preeminent military leader 44
preeminent military power 1288
preemptive military action 5608
preemptive military force 120
preferable accounting method 46
preferable approach might 73
preferable approach would 575
preferable situation would 62
preferable strategy would 102
preferable treatment would 40
preferably deferred until 65
preferably directly after 42
preferably slightly above 110
preferably slightly below 94
preference category would 80
preference concerning which 63
preference dictates which 58
preference doctrine which 59
preference formation within 53
preference formerly given 52
preference functions which 213
preference involved shall 72
preference mentioned above 120
preference patterns could 47
preference patterns which 93
preference patterns would 52
preference probably would 63
preference relations which 143
preference schedule would 49
preference voidable under 75
prejudiced approach which 49
prejudiced attitude which 51
prejudiced observer could 43
prejudiced observer might 44
prejudiced observer would 59
prejudiced subjects would 51
prejudices concerning woman 49
prejudices concerning women 334
prejudices embraced under 54
prejudices mentioned above 48
prejudices remained strong 45
prejudicial comments about 129
prejudicial evidence might 59
prejudicial evidence which 62
prejudicial operation which 62
premarital counseling would 55
prenatally detected cases 93
prenatally diagnosed cases 559
prenatally diagnosed fetal 54
prenatally stressed males 216
preparation commonly known 80
preparation containing about 228
preparation containing either 52
preparation containing iodine 49
preparation containing large 73
preparation containing opium 105
preparation contains about 270
preparation examined under 102
preparation includes shaving 45
preparation involves learning 56
preparation materials makes 63
preparation mentioned above 489
preparation obtained after 233
preparation outlined above 202
preparation programs based 68
preparation programs could 68
preparation programs focus 62
preparation programs might 66
preparation programs offer 81
preparation programs often 111
preparation programs really 60
preparation programs today 60
preparation programs which 157
preparation programs within 82
preparation programs would 159
preparation requires about 57
preposition connects words 82
prescribed absolute quiet 86
prescribed accounting period 2295
prescribed accounting rules 206
prescribed activity level 205
prescribed authority shall 2229
prescribed authority under 944
prescribed authority which 250
prescribed authority within 558
prescribed boundary lines 48
prescribed boundary value 133
prescribed constant value 70
prescribed contents shall 121
prescribed critical value 53
prescribed cultural norms 131
prescribed definite rules 73
prescribed detailed rules 107
prescribed distance above 90
prescribed distance apart 404
prescribed domestic roles 194
prescribed eighteen months 56
prescribed exercise daily 148
prescribed feminine roles 234
prescribed formulas which 41
prescribed functions which 42
prescribed hypnotic drugs 50
prescribed interest rates 320
prescribed isolation period 40
prescribed medicine which 325
