paced reading experiment 248
people hold membership 61
people hold particular 89
people hold prejudices 66
people hold stereotypes 125
people hold tenaciously 84
people hold traditional 50
people into acceptable 59
people into acceptance 338
people into activities 238
people into aggressive 48
people into apartments 51
people into appropriate 254
people into associations 94
people into automatons 124
people into banishment 100
people into bankruptcy 179
people into boisterous 48
people into capitalist 169
people into categories 3171
people into characters 99
people into classrooms 54
people into collective 318
people into competition 112
people into compromising 51
people into confidence 1262
people into conformity 590
people into contributing 98
people into convenient 77
people into convulsions 203
people into cooperation 110
people into democratic 107
people into dependence 73
people into dependency 97
people into desperation 53
people into destitution 91
people into destruction 121
people into difficulty 76
people into discontent 52
people into discussions 90
people into educational 62
people into employment 1811
people into enthusiastic 60
people into extroverts 54
people into fellowship 232
people into friendship 70
people into government 1652
people into hereditary 46
people into historical 80
people into homogeneous 112
people into households 59
people into ideological 42
people into idolatrous 42
people into illegality 64
people into immorality 56
people into inactivity 65
people into indignation 45
people into individual 123
people into industrious 48
people into inevitable 50
people into infidelity 63
people into interaction 70
people into introverts 55
people into journalism 64
people into lancashire 62
people into legitimate 47
people into literature 97
people into management 543
people into membership 347
people into misfortune 48
people into occupations 213
people into particular 526
people into performers 46
people into pigeonholes 104
people into prescribed 46
people into privileged 47
people into productive 548
people into professions 42
people into profitable 47
people into prominence 96
people into prosperity 80
people into protective 74
people into psychiatric 73
people into recognition 71
people into relatively 159
people into repentance 113
people into residential 99
people into resistance 208
people into retirement 286
people into scientific 132
people into segregated 42
people into specialists 54
people into specialized 52
people into spectators 58
people into stereotypes 84
people into subjugation 43
people into successful 74
people into supporters 77
people into surrendering 327
people into terrorists 173
people into traditional 108
people into transports 40
people into uniformity 43
people into unoccupied 41
people into vegetables 73
people into volunteering 56
people into wickedness 43
people join associations 64
people just contribute 41
people just disappeared 243
people just interested 70
people just understood 42
people keep interrupting 91
people kept constantly 65
people kept interrupting 91
people knew absolutely 100
people knew beforehand 257
people knew immediately 93
people knew intimately 49
people know absolutely 150
people know beforehand 315
people know immediately 189
people know intimately 50
people know relatively 85
people know surprisingly 54
people lack confidence 663
people lack discipline 67
people lack experience 192
people lack imagination 141
people lack information 335
people lack sufficient 528
people leads inevitably 44
people learn aggressive 74
people learn appropriate 93
people learn informally 59
people learn information 83
people learn mathematics 126
people learn particular 69
people learn strategies 42
people learn techniques 68
people least interested 57
people leave employment 54
people leave immediately 43
people leaving employment 52
people left immediately 61
people left unemployed 117
people less accustomed 83
people less acquainted 93
people less aggressive 78
people less attractive 78
people less determined 41
people less employment 52
people less enthusiastic 44
people less formidable 128
people less frequently 214
people less industrious 170
people less interested 362
people less intimately 45
people less optimistic 45
people less privileged 97
people less productive 94
people less prosperous 46
people less republican 54
people less responsive 86
people less scrupulous 45
people less successful 47
people less sympathetic 45
people less vulnerable 228
people like ambassador 77
people like archbishop 147
people like architects 71
people like congressman 227
people like copernicus 100
people like eisenhower 40
people like excitement 49
people like fitzgerald 53
people like government 61
people like housewives 49
people like jacqueline 46
people like khrushchev 102
people like lieutenant 67
people like politicians 135
people like professors 101
people like richardson 57
people like scientists 97
people like shakespeare 189
people like stravinsky 49
people like university 110
people like yourselves 2057
people live communally 136
people live completely 111
people live constantly 157
people live culturally 83
people live determines 80
people live everywhere 115
people live habitually 62
people live influences 73
people live intimately 48
people live relatively 127
people live separately 167
people live surrounded 102
people live vicariously 53
people living communally 134
people living constantly 40
people living downstairs 109
people living everywhere 122
people living immediately 204
people living intimately 56
people living relatively 110
people living separately 157
people living traditional 62
people look attractive 60
people look critically 43
people look prosperous 62
people look ridiculous 166
people lose confidence 1800
people losing confidence 113
people lost confidence 1452
people made acquainted 46
people made allowances 81
people made application 83
people made assumptions 115
people made collections 41
people made complaints 75
people made individual 61
people made invaluable 44
people made pilgrimage 70
people made professions 67
people made prosperous 55
people made remarkable 59
people made sacrifices 400
people made statements 202
people made substantial 105
people made suggestions 175
people made tremendous 90
people made unemployed 43
people made vulnerable 94
people make agreements 89
people make allowances 153
people make appropriate 108
people make assumptions 720
people make collective 75
people make complaints 95
people make concessions 44
people make connections 556
people make consistent 59
people make consumption 60
people make deliberate 80
people make educational 61
people make evaluations 84
people make experiment 41
people make individual 127
people make inferences 725
people make investment 75
people make particular 105
people make pilgrimage 131
people make predictions 248
people make purposeful 370
people make references 62
people make relatively 132
people make remarkable 49
people make resolutions 139
people make revolutions 71
people make sacrifices 436
people make spontaneous 63
people make statements 726
people make subjective 52
people make substantial 82
people make successful 121
people make suggestions 161
people make systematic 135
people make transitions 119
people make tremendous 40
people making assumptions 106
people making complaints 92
people making connections 70
people making deliveries 73
people making individual 128
people making investment 56
people making sacrifices 114
people making statements 176
people making suggestions 86
people many generations 91
people means government 43
people meet frequently 66
people more absolutely 74
people more acceptable 123
people more accessible 188
people more accurately 429
people more accustomed 285
people more adequately 222
people more aggressive 481
people more appropriate 47
people more articulate 121
people more astonished 120
people more attractive 478
people more charitable 66
people more completely 733
people more confidence 308
people more consciously 59
people more constantly 49
people more convenient 78
people more conversant 62
people more convincingly 46
people more definitely 64
people more democratic 73
people more determined 863
people more dissimilar 206
people more distinctly 48
people more emotionally 70
people more employable 165
people more enraptured 60
people more enterprising 90
people more entertaining 44
people more enthusiastic 145
people more forcefully 135
people more formidable 54
people more frequently 1387
people more frightened 55
people more generously 64
people more homogeneous 262
people more hospitable 109
people more immediately 377
people more impressive 56
people more indirectly 43
people more individual 50
people more industrious 354
people more influential 69
people more information 365
people more interested 1804
people more intimately 1299
people more intolerant 52
people more negatively 56
people more optimistic 126
people more perceptive 61
people more personally 78
people more physically 82
people more positively 181
people more powerfully 164
people more prejudiced 112
people more preoccupied 41
people more productive 1760
people more profoundly 316
people more prosperous 634
people more remarkable 138
people more responsive 350
people more submissive 157
people more successful 329
people more supportive 80
people more sympathetic 307
people more vigorously 42
people more vulnerable 2314
people most appropriate 57
people most completely 118
people most definitely 85
people most enthusiastic 68
people most frequently 1437
people most hospitable 73
people most identified 41
people most immediately 818
people most influenced 107
people most influential 204
people most interested 3465
people most intimately 900
people most personally 55
people most powerfully 57
people most profoundly 149
people most remembered 49
people most successful 101
people most vehemently 58
people most victimized 64
people most vulnerable 591
people move constantly 79
people move frequently 340
people move physically 40
people moving everywhere 44
people moving restlessly 44
people much diminished 69
people much interested 113
people must absolutely 55
people must accomplish 192
people must anticipate 77
people must assimilate 68
people must completely 53
people must comprehend 107
people must compromise 65
people must consciously 126
people must constantly 743
people must constitute 103
people must contribute 306
people must coordinate 102
people must definitely 62
people must emancipate 61
people must eventually 427
people must everywhere 48
people must experience 596
people must frequently 295
people must immediately 86
people must inevitably 1059
people must originally 74
people must rediscover 43
people must relinquish 89
people must resolutely 88
people must substitute 72
people must ultimately 647
people must understand 4274
people nearing retirement 426
people need acceptance 45
people need appropriate 53
people need assistance 643
people need confidence 43
people need constantly 50
people need corrective 67
people need discipline 82
people need employment 79
people need experience 121
people need eyeglasses 65
people need friendship 61
people need government 107
people need incentives 98
people need individual 50
people need information 1896
people need instruction 153
people need preparation 47
people need psychiatric 69
people need reassurance 205
people need recognition 126
people need scapegoats 41
people need stimulation 112
people need sufficient 63
people once accustomed 159
people once considered 308
people once understand 125
people once understood 47
people only considered 61
people only experience 564
people only indirectly 264
people only interested 298
people only marginally 107
people only recognized 51
people only remembered 109
people only tangentially 53
people only understand 282
people only understood 597
people over generations 174
people over government 171
people over immigrants 60
people over imperialism 54
people over pensionable 150
people over relatively 90
people over retirement 491
people pass information 67
people past retirement 130
people play basketball 134
people play volleyball 87
people reach agreements 46
people reach conclusions 158
people reach retirement 270
people react emotionally 451
people react immediately 71
people react negatively 1160
people react physically 45
people react positively 319
people reading newspapers 447
people rent apartments 90
people rose everywhere 75
people rose immediately 51
people rule indirectly 68
people seek assistance 156
people seek employment 377
people seek excitement 56
people seek individual 42
people seek information 911
people seek membership 66
people seek psychiatric 117
people seek reassurance 53
people seek recognition 91
people seek stimulation 51
people seem absolutely 52
people seem completely 107
people seem constantly 53
people seem determined 655
people seem fascinated 61
people seem frightened 45
people seem interested 685
people seem positively 43
people seem preoccupied 68
people seem relatively 95
people seem remarkably 107
people seem ridiculous 44
people sell autographs 93
people send information 59
people show disrespect 50
people show particular 56
people show preference 40
people show relatively 60
people show remarkable 132
people show resistance 47
people some assurances 71
people some confidence 60
people some experience 69
people some information 99
people soon discovered 700
people soon recognized 119
people soon understood 223
people speak eloquently 46
people speak frequently 50
people speak negatively 49
people speak portuguese 525
people stay unemployed 51
people such information 121
people take antibiotics 48
people take appropriate 59
people take cognizance 52
people take individual 44
people take information 58
people take initiatives 89
people take medications 106
people take particular 91
people take precautions 324
people take precedence 710
people take preventive 42
people take sufficient 50
people taking antibiotics 258
people taking medications 166
people talk constantly 106
people talk informally 61
people tell researchers 44
people their confidence 74
people their democratic 131
people their dependence 53
people their experience 100
people their government 93
people their identities 54
people their importance 60
people their individual 196
people their iniquities 59
people their legitimate 230
people their livelihood 67
people their nationality 42
people their obligations 57
people their particular 70
people their possessions 95
people their privileges 162
people their respective 128
people their traditional 66
people their trespasses 161
people their wickedness 57
people there apparently 49
people there complained 44
people there considered 546
people there determined 46
people there discovered 49
people there frequently 59
people there immediately 83
people there interested 90
people there recognized 205
people there remembered 162
people there understand 206
people there understood 696
people these activities 66
people these principles 49
people these tendencies 44
people think absolutely 54
people think appropriate 40
people think concretely 42
people think consciously 45
people think critically 252
people think government 269
people think immediately 224
people think influences 51
people think negatively 93
people think positively 93
people think privileges 42
people think reparations 94
people think technology 49
people think yourselves 41
people those principles 90
people three generations 55
people took particular 75
people took precautions 84
people took precedence 434
people unto destruction 45
people unto repentance 129
people used manuscript 47
people used traditional 46
people vary enormously 336
people very accurately 67
people very attractive 55
people very definitely 72
people very enthusiastic 54
people very frequently 379
people very generously 59
people very hospitable 147
people very industrious 72
people very interested 166
people very intimately 104
people very vulnerable 91
people view government 189
people view information 48
people view retirement 77
people view technology 67
people vote democratic 88
people vote republican 339
people walk barefooted 55
people walk everywhere 88
people want employment 214
people want excitement 87
people want government 566
people want information 569
people want integration 53
people want reassurance 60
people want recognition 124
people wearing eyeglasses 82
people wearing protective 63
people wearing spectacles 125
people wearing traditional 183
people well accustomed 61
people well acquainted 942
people well instructed 162
people well integrated 42
people well remembered 71
people well understand 184
people well understood 614
people went absolutely 55
people went barefooted 127
people went completely 65
people went downstairs 59
people went everywhere 142
people went frequently 48
people went immediately 97
people were absolutely 2225
people were abundantly 328
people were acceptable 140
people were accessible 84
people were accompanying 64
people were accumulating 97
people were accurately 53
people were accustomed 27233
people were acquainted 1636
people were adequately 469
people were admittedly 53
people were admonished 698
people were aggravated 122
people were aggressive 167
people were alcoholics 48
people were altruistic 45
people were ambivalent 271
people were answerable 47
people were anticipating 393
people were apparently 2652
people were appreciated 71
people were approached 653
people were appropriating 75
people were articulate 59
people were asphyxiated 111
people were astonished 16130
people were attractive 93
people were attributed 213
people were autonomous 45
people were barefooted 53
people were beautifully 49
people were bewildered 1147
people were blissfully 80
people were brutalized 153
people were calculated 255
people were calvinists 79
people were candidates 55
people were captivated 711
people were casualties 68
people were catapulted 43
people were celebrated 539
people were characters 50
people were charitable 96
people were cheerfully 72
people were christened 55
people were circulated 58
people were classified 2157
people were communists 399
people were comparable 47
people were compatible 80
people were complacent 124
people were completely 4417
people were compressed 48
people were conciliated 133
people were conditioned 591
people were confounded 194
people were confronted 2125
people were congregated 1046
people were consciously 329
people were considered 7141
people were consistent 170
people were constantly 7761
people were constructing 234
people were contracted 134
people were contrasted 62
people were contributing 395
people were controlled 758
people were conversant 317
people were courteously 46
people were critically 123
people were criticized 208
people were cultivated 101
people were culturally 928
people were dangerously 142
people were deferential 40
people were definitely 1114
people were degenerate 76
people were deliberating 115
people were delightful 132
people were democratic 167
people were dependents 47
people were deplorable 54
people were deplorably 65
people were designated 645
people were despondent 182
people were deteriorating 52
people were determined 8385
people were devastated 309
people were diligently 104
people were diminished 97
people were disappeared 85
people were disastrous 49
people were discharged 524
people were discontent 121
people were discovered 976
people were discreetly 55
people were disembarking 74
people were disfigured 58
people were dislocated 178
people were disorderly 46
people were dispatched 389
people were dispirited 321
people were disquieted 73
people were dissenters 340
people were dissipated 51
people were distinctly 468
people were distracted 666
people were distraught 140
people were distressed 2016
people were distributing 121
people were documented 57
people were downstairs 150
people were dumfounded 42
people were economical 44
people were effeminate 40
people were eliminated 551
people were embittered 322
people were emboldened 122
people were emotionally 490
people were emphasized 89
people were encountering 148
people were encouraged 10246
people were enormously 186
people were enraptured 316
people were enterprising 292
people were entertaining 380
people were enthusiastic 2263
people were entrenched 89
people were enumerated 354
people were erroneously 43
people were essentially 2014
people were establishing 260
people were eventually 1381
people were everywhere 3938
people were exaggerating 119
people were exceptional 123
people were exonerated 48
people were expendable 123
people were experiencing 2677
people were explicitly 187
people were extinguished 119
people were extricated 83
people were fascinated 1703
people were fatalistic 51
people were feverishly 108
people were financially 370
people were forcefully 161
people were foreigners 294
people were forewarned 180
people were formidable 56
people were formulated 75
people were fragmented 120
people were frequently 2754
people were friendlier 332
people were frightened 10711
people were frustrated 1739
people were galvanized 108
people were generously 74
people were gentlefolk 55
people were government 93
people were grievously 363
people were guaranteed 707
people were habitually 176
people were habituated 264
people were handcuffed 47
people were headhunters 46
people were heartbroken 65
people were heightened 115
people were helplessly 72
people were hereditary 54
people were homogeneous 197
people were homosexual 71
people were hoodwinked 129
people were hopelessly 539
people were hospitable 680
people were hospitably 148
people were hypnotized 157
people were hypocrites 163
people were hysterical 164
people were identified 2542
people were idolatrous 42
people were illiterate 10429
people were immediately 1779
people were immigrants 571
people were imperative 64
people were implicated 648
people were implicitly 76
people were impossible 208
people were impressive 64
people were imprisoned 3932
people were improperly 59
people were inadequate 131
people were incidental 81
people were incredible 89
people were incredibly 358
people were inculcated 49
people were indentured 140
people were indigenous 130
people were indirectly 176
people were indisposed 282
people were industrious 1125
people were ineligible 123
people were inevitable 59
people were inevitably 441
people were infallible 56
people were infatuated 331
people were infinitely 273
people were influenced 2339
people were influential 216
people were informally 61
people were inherently 1880
people were innocently 87
people were inoculated 1097
people were insensible 82
people were instigated 111
people were instituted 105
people were instructed 2817
people were integrated 711
people were interested 30852
people were intermingled 55
people were internally 693
people were interpreting 154
people were interrupting 42
people were interviewing 69
people were interwoven 58
people were intimately 414
people were intolerant 103
people were introduced 1962
people were invaluable 229
people were inveterate 103
people were invincible 47
people were irrelevant 89
people were irreligious 65
people were jeopardized 71
people were justifiably 132
people were landowners 109
people were legitimate 75
people were liquidated 218
people were maintained 560
people were manifested 92
people were manifestly 175
people were manipulating 72
people were mesmerized 165
people were ministered 62
people were mistakenly 101
people were moderately 113
people were monogamous 119
people were multilingual 62
people were multiplied 405
people were needlessly 203
people were negatively 61
people were neighborly 106
people were nonetheless 206
people were nonplussed 104
people were northerners 173
people were notoriously 391
people were optimistic 754
people were ordinarily 164
people were originally 2597
people were ostensibly 75
people were ostracized 110
people were overlooked 94
people were overweight 242
people were overwhelming 199
people were overworked 112
people were particular 102
people were pauperized 44
people were penetrated 50
people were persecuted 3068
people were persistent 98
people were personally 402
people were physically 1033
people were politicians 58
people were polytheists 66
people were positively 315
people were potentially 301
people were powerfully 190
people were prejudiced 890
people were preoccupied 2422
people were prescribed 74
people were presumably 372
people were principled 44
people were privileged 1020
people were proclaimed 270
people were productive 75
people were professors 52
people were proficient 116
people were profoundly 1392
people were programmed 91
people were prohibited 1663
people were pronounced 147
people were proscribed 49
people were prosecuted 1545
people were prosperous 2160
people were prostrated 131
people were protestant 443
people were recipients 67
people were recklessly 49
people were recognized 992
people were recommending 66
people were reconciled 500
people were redeployed 40
people were regimented 111
people were registered 4578
people were reinforced 202
people were reinstated 59
people were relatively 2027
people were relentless 59
people were religiously 139
people were remarkable 353
people were remarkably 1034
people were remembered 151
people were repatriated 339
people were reportedly 1092
people were representing 58
people were reproached 64
people were republican 123
people were resolutely 132
people were respectful 255
people were responsive 244
people were restlessly 43
people were restrained 896
people were restricted 749
people were retrenched 90
people were ridiculous 44
people were rigorously 74
people were sacrificed 2917
people were sanctified 121
people were scientists 79
people were scrupulous 59
people were scrutinizing 70
people were segregated 418
people were sensitized 56
people were shamefully 72
people were slaughtering 99
people were solicitous 85
people were southerners 120
people were sovereigns 56
people were specialists 110
people were spectators 237
people were speechless 191
people were spellbound 260
people were spontaneous 45
people were stereotyped 111
people were sterilized 653
people were stimulated 577
people were straitened 48
people were stratified 112
people were strengthened 355
people were structured 42
people were stubbornly 97
people were subdivided 45
people were subjugated 329
people were submissive 291
people were subsidized 45
people were substantial 69
people were substituting 53
people were successful 1062
people were sufficient 338
people were suffocated 261
people were summarized 61
people were superficial 68
people were superseded 54
people were supervised 64
people were supplanted 41
people were supporters 129
people were supportive 430
people were supposedly 516
people were suppressed 740
people were surprisingly 262
people were surrounded 1017
people were sympathetic 1343
people were synonymous 46
people were terminated 143
people were terrorists 115
people were terrorized 438
people were thoughtless 86
people were traditional 116
people were trafficked 67
people were tragically 74
people were transferring 80
people were transfixed 123
people were transforming 49
people were transients 61
people were translated 100
people were transmuted 50
people were transporting 53
people were treacherous 96
people were tremendous 77
people were triumphant 94
people were trustworthy 156
people were tumultuous 89
people were ultimately 696
people were unaffected 228
people were uncommonly 232
people were unconscious 300
people were undeceived 99
people were undermined 58
people were understood 390
people were undertaken 90
people were uneducated 659
people were unemployed 5188
people were unfriendly 567
people were uninformed 196
people were university 110
people were unlawfully 54
people were unlettered 61
people were unmolested 171
people were unprepared 1186
people were unprovided 42
people were unspeakably 54
people were vaccinated 921
people were vanquished 83
people were vegetarians 217
people were vehemently 112
people were victimized 566
people were vigorously 122
people were vindicated 44
people were vociferous 45
people were volunteering 161
people were volunteers 102
people were vulnerable 520
people were worshipers 59
people were wretchedly 271
people what bolshevism 62
people what government 73
people what information 108
people what percentage 40
people when approached 56
people when appropriate 92
people when confronted 855
people when government 51
people whom capitalism 96
people whom experience 122
people whom government 109
people whom misfortune 52
people whom providence 409
people whom shakespeare 79
people will absolutely 224
people will abundantly 56
people will accelerate 45
people will accomplish 270
people will accumulate 153
people will administer 72
people will anticipate 198
people will apparently 115
people will assimilate 67
people will categorize 54
people will cheerfully 385
people will compensate 96
people will completely 146
people will compliment 122
people will comprehend 203
people will compromise 85
people will condescend 43
people will consciously 214
people will constantly 361
people will constitute 430
people will contradict 50
people will contribute 1265
people will correspond 65
people will definitely 691
people will degenerate 76
people will deliberate 53
people will deteriorate 107
people will disappoint 129
people will disapprove 268
people will discourage 53
people will distribute 82
people will eventually 5808
people will everywhere 59
people will exaggerate 102
people will experience 6119
people will experiment 349
people will facilitate 93
people will frequently 834
people will generalize 55
people will gratefully 48
people will habitually 79
people will illustrate 82
people will immediately 1519
people will inevitably 2942
people will justifiably 67
people will manipulate 54
people will mistakenly 75
people will needlessly 50
people will nonetheless 87
people will ordinarily 193
people will perpetrate 60
people will perpetuate 81
people will personally 47
people will physically 44
people will positively 84
people will potentially 46
people will presumably 219
people will rationalize 78
people will reconsider 67
people will rediscover 139
people will relinquish 76
people will resolutely 233
people will scrutinize 59
people will sedulously 56
people will stubbornly 46
people will substitute 267
people will supplement 41
people will supposedly 44
people will transgress 47
people will ultimately 2534
people will understand 12224
people will unswervingly 57
people will vigorously 75
people wore traditional 47
people work diligently 162
people work experience 75
people work separately 59
people work tirelessly 48
perch were introduced 83
period also considered 50
period also contribute 113
period also determines 69
period also emphasized 111
period also encouraged 136
period also flourished 126
period also frequently 71
period also illustrate 64
period also influenced 323
period also influences 72
period also introduced 157
period also represents 259
period also stimulated 53
period also strengthened 42
period been accustomed 124
period been celebrated 64
period been considered 81
period been constantly 46
period been cultivated 51
period been determined 51
period been discovered 53
period been essentially 48
period been identified 49
period been introduced 79
period been maintained 53
period been reconciled 40
period been solemnized 50
period been superseded 50
period best calculated 125
period came immediately 54
period drew inspiration 97
period ending immediately 290
period ending subsequent 140
period from acquisition 150
period from application 106
period from capitalism 2174
period from colonialism 44
period from copernicus 82
period from dependence 46
period from elementary 65
period from examination 95
period from germination 396
period from government 119
period from immediately 175
period from individual 78
period from inoculation 131
period from parturition 80
period from pollination 131
period from prehistory 321
period from publication 92
period from retirement 43
period from settlement 73
period from shakespeare 67
period from termination 79
period from traditional 96
period from versailles 45
period full employment 109
period gave indications 44
period great importance 59
period have apparently 100
period have attributed 55
period have completely 156
period have considered 60
period have difficulty 41
period have disappeared 746
period have discovered 75
period have documented 50
period have emphasized 207
period have encouraged 41
period have fluctuated 41
period have frequently 162
period have identified 73
period have inculcated 50
period have influenced 91
period have introduced 57
period have maintained 106
period have recognized 82
period have relatively 45
period have stimulated 61
period here considered 3510
period here designated 51
period into prosperity 63
period into remarkable 76
period just antecedent 53
period just considered 315
period just subsequent 136
period just sufficient 74
period life expectancy 2078
period made substantial 59
period many remarkable 115
period more accessible 46
period more accurately 218
period more appropriate 60
period more completely 177
period more definitely 53
period more distinctly 66
period more frequently 157
period more immediately 171
period more pretentious 48
period more remarkable 92
period more unsuitable 87
period most appropriate 115
period most convenient 121
period most frequently 338
period most productive 90
period much antecedent 61
period much subsequent 102
period must correspond 154
period must eventually 47
period must inevitably 143
period must ultimately 46
period some difficulty 41
period some industries 49
period such characters 41
period such corporation 126
period such individual 145
period their activities 82
period their importance 59
period there flourished 427
period there intervened 41
period these activities 55
period these industries 94
period these influences 68
period these principles 80
period these structures 57
period these tendencies 59
period took particular 49
period union membership 125
period upon application 47
period very accurately 50
period very frequently 97
period very remarkable 40
period well remembered 48
period were abnormally 54
period were absolutely 84
period were accustomed 395
period were acquainted 172
period were aggravated 71
period were apparently 401
period were attainable 55
period were attributed 261
period were calculated 1743
period were celebrated 147
period were classified 714
period were comparable 299
period were completely 373
period were compounded 91
period were conditioned 173
period were confronted 151
period were consciously 60
period were considered 2917
period were consistent 397
period were constantly 584
period were controlled 305
period were correlated 317
period were criticized 55
period were definitely 213
period were democratic 62
period were designated 109
period were determined 962
period were discharged 49
period were discovered 1249
period were distinctly 125
period were documented 77
period were eliminated 243
period were encouraged 143
period were enormously 58
period were enthusiastic 51
period were equivalent 82
period were essentially 753
period were eventually 172
period were everywhere 55
period were exceptional 79
period were experiencing 57
period were explicitly 53
period were fascinated 141
period were foreigners 73
period were formidable 42
period were formulated 124
period were frequently 690
period were government 144
period were grammarians 42
period were historical 46
period were identified 690
period were illiterate 55
period were immediately 92
period were immigrants 56
period were impressive 113
period were inadequate 139
period were incomplete 50
period were incredibly 47
period were indicative 61
period were inevitable 52
period were inevitably 88
period were influenced 873
period were influential 49
period were infrequent 47
period were instituted 156
period were instructed 58
period were integrated 226
period were interested 996
period were intimately 112
period were introduced 368
period were invaluable 40
period were maintained 310
period were manifested 57
period were multiplied 145
period were negligible 283
period were nonetheless 43
period were notoriously 142
period were originally 207
period were ostensibly 75
period were paralleled 59
period were positively 79
period were predicated 53
period were preoccupied 198
period were presumably 91
period were profoundly 145
period were randomized 46
period were recognized 122
period were registered 154
period were reinforced 93
period were reinstated 41
period were relatively 2087
period were remarkable 252
period were remarkably 267
period were reproduced 117
period were restricted 226
period were stimulated 87
period were strengthened 49
period were structured 46
period were substantial 165
period were subtracted 55
period were successful 237
period were sufficient 347
period were summarized 201
period were superseded 53
period were supplanted 83
period were suppressed 43
period were surprisingly 112
period were surrounded 74
period were terminated 42
period were translated 132
period were tremendous 44
period were ultimately 80
period were understood 65
period were undertaken 502
period were uniformity 61
period were university 91
period when absolutism 52
period when activities 56
period when adjustment 46
period when aggressive 47
period when alterations 84
period when appropriate 47
period when architects 165
period when attendance 57
period when boundaries 40
period when brahmanism 56
period when calculated 62
period when candidates 74
period when capitalism 541
period when capitalist 248
period when catholicism 123
period when censorship 54
period when charleston 41
period when classicism 57
period when collective 96
period when colonialism 70
period when communists 81
period when competition 332
period when complaints 42
period when composition 80
period when compulsory 55
period when conceptions 52
period when conclusions 44
period when confidence 117
period when conscience 113
period when consumption 126
period when cooperation 59
period when cultivation 122
period when democratic 141
period when depreciation 59
period when diplomatic 81
period when discipline 83
period when discussions 61
period when economists 104
period when educational 200
period when eisenhower 50
period when electrical 57
period when elementary 49
period when employment 741
period when enrollment 72
period when evaporation 73
period when experience 230
period when exploration 71
period when facilities 63
period when foreigners 112
period when gnosticism 40
period when government 2273
period when hereditary 63
period when historical 334
period when ideological 65
period when imagination 89
period when immigrants 128
period when immigration 261
period when imperialism 102
period when impressions 117
period when indigenous 84
period when individual 937
period when industries 69
period when inequality 46
period when influences 63
period when influential 42
period when information 275
period when instruction 91
period when integration 43
period when interested 43
period when investment 257
period when journalism 57
period when khrushchev 112
period when legislation 96
period when liberalism 124
period when literature 595
period when management 147
period when mathematics 83
period when mechanical 96
period when membership 87
period when mercantile 179
period when misfortune 48
period when nationalism 212
period when nationalist 228
period when naturalism 54
period when negotiations 210
period when newspapers 174
period when observation 92
period when palmerston 40
period when particular 63
period when persecution 159
period when philosophy 308
period when politicians 132
period when populations 86
period when portuguese 98
period when presumably 51
period when principles 44
period when productive 45
period when prosperity 88
period when protestant 122
period when psychology 97
period when publication 43
period when publishers 76
period when puritanism 44
period when rationalism 52
period when recognition 41
period when relatively 192
period when researchers 72
period when resistance 142
period when sacrifices 69
period when scientific 351
period when scientists 163
period when securities 51
period when segregation 65
period when settlement 102
period when shakespeare 589
period when speculation 105
period when spontaneous 80
period when statistics 52
period when structural 121
period when substantial 211
period when successful 56
period when successive 148
period when sufficient 146
period when systematic 161
period when technology 436
period when territorial 45
period when traditional 551
period when tremendous 44
period when university 89
period when witchcraft 102
period will accumulate 91
period will completely 46
period will constitute 265
period will contribute 152
period will correspond 131
period will definitely 59
period will eventually 283
period will experience 139
period will facilitate 71
period will frequently 116
period will illustrate 306
period will immediately 80
period will inevitably 315
period will ordinarily 108
period will presumably 104
period will ultimately 139
period will understand 124
perry rand corporation 154
pesos from circulation 53
pesos into circulation 52
pests were controlled 149
pests were discovered 42
pests were eliminated 53
pests were everywhere 48
pests were identified 56
pests were introduced 153
pests when introduced 50
petty cash procedures 53
petty cash transaction 51
petty cash withdrawals 44
petty theft convictions 44
petty when contrasted 107
phase also determines 48
phase also identifies 130
phase also influences 110
phase also represents 71
phase angle approaches 982
phase angle calculated 143
phase angle dependence 235
phase angle determined 395
phase angle determines 48
phase angle difference 4124
phase angle information 460
phase angle introduced 226
phase angle measurement 487
phase angle represents 125
phase during deformation 115
phase during subsequent 57
phase flow measurement 229
phase flow parameters 440
phase flow properties 64
phase flow simulations 163
phase flow velocities 127
phase form concentric 62
phase from capitalism 100
phase into retirement 393
phase more accurately 118
phase most frequently 48
phase three reinforces 40
phase were calculated 428
phase were completely 49
phase were considered 184
phase were determined 702
phase were discovered 54
phase were identified 193
phase were introduced 61
phase were maintained 46
phase were recognized 40
phase were relatively 85
phase will accumulate 43
phase will contribute 87
phase will correspond 54
phase will eventually 256
phase will experience 46
phase will facilitate 55
phase will frequently 46
phase will inevitably 91
phase will ultimately 62
phasing into retirement 490
phone bank volunteers 102
phone book application 134
phone book information 215
phone booth downstairs 56
phone call beforehand 56
phone call downstairs 42
phone call immediately 232
phone call information 110
phone call interrupts 287
phone card privileges 52
phone down immediately 99
phone from downstairs 118
phone kept interrupting 44
phone line connections 635
phone more frequently 112
phone went unanswered 485
picking wild vegetables 51
piece from shakespeare 90
piece left unfinished 101
piece more accessible 44
piece more attractive 57
piece most convenient 54
piece most frequently 71
piece rate incentives 223
piece rate prescribed 56
piece were introduced 42
piece were originally 44
piece will eventually 174
piece will regenerate 163
piece will ultimately 42
piece wise continuous 208
piers were demolished 48
piers were introduced 42
piers were originally 127
piers were ornamented 85
piers were reinforced 146
piers were strengthened 88
piers were surmounted 47
piety gave refinement 53
piety have undertaken 45
piety took precedence 84
piety were compatible 40
piety were considered 51
