ha circular plots 59
he continuing still 108
he controls about 76
he controls every 196
he controls nearly 49
he controls others 63
he controls people 56
he convened court 46
he converts every 50
he conveyed about 145
he conveyed eight 281
he conveyed james 116
he conveyed thither 155
he conveyed title 68
he conveyed under 86
he convince others 102
he convince people 54
he cordially asked 45
he cordially drank 62
he cordially hated 771
he cordially hates 119
he cordially liked 84
he cordially likes 104
he cordially loved 124
he cordially shook 550
he corrupts others 59
he counsels others 79
he counsels people 68
he covertly could 98
he critical issue 99
he crouched above 261
he crouched again 194
he crouched below 216
he crouched beneath 385
he crouched close 620
he crouched holding 50
he crouched lower 378
he crouched round 50
he crouched still 68
he crouched under 697
he crouched where 54
he crouched while 43
he crouched within 63
he crouches close 89
he crouches still 148
he crouches under 71
he crumbled under 90
he crumpled under 94
he curiously asked 123
he curiously calls 63
he curiously fails 46
he curiously omits 50
he daydreams about 756
he deceived first 57
he deceived others 423
he deceived people 112
he deceives others 519
he deceives people 128
he decently could 3358
he decently might 81
he declaims about 42
he declared about 197
he declared after 1662
he declared again 1087
he declared aloud 603
he declared could 569
he declared dryly 72
he declared egypt 53
he declared either 40
he declared every 260
he declared false 43
he declared first 90
he declared gaily 56
he declared henry 131
he declared hotly 346
he declared japan 44
he declared jesus 153
he declared jihad 108
he declared later 1450
he declared louis 78
he declared luther 45
he declared might 93
he declared money 40
he declared never 84
he declared often 57
he declared ought 188
he declared peter 120
he declared poetry 43
he declared point 47
he declared quite 404
he declared rather 219
he declared right 51
he declared russia 59
he declared sadly 152
he declared spain 50
he declared still 59
he declared thomas 115
he declared under 193
he declared which 109
he declared while 257
he declared within 57
he declared worthy 48
he declared would 4392
he declares about 112
he declares after 131
he declares again 360
he declares aloud 45
he declares could 95
he declares every 89
he declares first 43
he declares jesus 76
he declares later 139
he declares ought 68
he declares point 97
he declares quite 168
he declares rather 58
he declares sadly 48
he declares shall 238
he declares under 97
he declares which 48
he declares would 313
he declined after 107
he declined again 282
he declined anything 44
he declined calls 69
he declined daily 106
he declined either 463
he declined engaging 207
he declined every 260
he declined holding 68
he declined joining 99
he declined lending 50
he declined letting 48
he declined longer 44
he declined meeting 44
he declined playing 60
he declined point 121
he declined putting 106
he declined rather 65
he declined selling 75
he declined sending 93
he declined serving 204
he declined shyly 86
he declined signing 115
he declined since 75
he declined sitting 107
he declined soothing 89
he declined speaking 123
he declined stating 57
he declined still 55
he declined talking 49
he declined telling 73
he declined under 118
he declined until 173
he declined writing 77
he declines again 53
he declines apace 127
he declines either 41
he defended above 281
he defended after 60
he defended civil 59
he defended egypt 55
he defended every 167
he defended freud 40
he defended george 49
he defended henry 51
he defended human 68
he defended indian 100
he defended islam 55
he defended israel 51
he defended james 62
he defended jesus 94
he defended labor 165
he defended louis 139
he defended luther 159
he defended papal 43
he defended people 41
he defended plato 67
he defended queen 64
he defended rather 40
he defended thomas 87
he defended under 49
he defended until 91
he defended women 73
he defended would 128
he deferred action 158
he deferred calling 54
he deferred until 273
he deferred writing 67
he defiantly added 56
he defiantly asked 97
he defiantly tells 44
he defiantly wrote 43
he degraded every 56
he delights rather 153
he delights still 45
he delivers about 54
he delivers after 121
he delivers every 71
he delivers goods 235
he delivers others 40
he delivers under 40
he demanded above 120
he demanded action 598
he demanded after 1272
he demanded again 2305
he demanded aloud 252
he demanded ample 67
he demanded anything 59
he demanded blind 67
he demanded change 40
he demanded could 80
he demanded dryly 40
he demanded eight 78
he demanded either 357
he demanded equal 267
he demanded every 139
he demanded extra 75
he demanded facts 65
he demanded fifty 174
he demanded first 420
he demanded forty 63
he demanded fresh 159
he demanded gaily 42
he demanded hotly 728
he demanded human 78
he demanded icily 169
he demanded large 227
he demanded later 49
he demanded loans 41
he demanded looking 45
he demanded money 2050
he demanded order 43
he demanded point 118
he demanded proof 589
he demanded quick 43
he demanded quite 44
he demanded rather 173
he demanded right 66
he demanded seven 105
he demanded sixty 47
he demanded social 61
he demanded still 127
he demanded strong 43
he demanded terms 47
he demanded thirty 116
he demanded total 388
he demanded turning 40
he demanded twice 87
he demanded under 138
he demanded water 165
he demanded weakly 155
he demanded where 247
he demanded which 74
he demanded while 138
he demanded within 50
he demanded would 322
he demurred about 100
he demurred again 51
he departed about 170
he departed after 708
he departed again 1648
he departed alone 577
he departed cured 91
he departed empty 41
he departed happy 45
he departed hence 446
he departed laden 93
he departed never 40
he departed paris 66
he departed quite 84
he departed rather 74
he departed sadly 53
he departed still 120
he departed thence 6166
he departed thither 96
he departed under 238
he departed weeping 62
he departed while 70
he departed within 72
he depended could 40
he depended rather 47
he depended still 50
he depicted could 41
he depicted every 77
he depicted human 93
he depicted jesus 45
he depicted people 91
he depicted women 92
he depicted would 52
he deplored above 40
he deployed every 57
he deposits money 215
he deprived others 54
he deprived people 40
he deprived queen 42
he deprives others 141
he descends again 484
he descends below 450
he descends beneath 140
he descends lower 128
he descends still 65
he descried alice 57
he descried anything 53
he descried seven 66
he deserted after 240
he deserted again 425
he deserted james 76
he deserted poetry 49
he deserted twice 93
he deserted while 63
he deserved after 288
he deserved anything 221
he deserved blame 141
he deserved defeat 43
he deserved either 161
he deserved equal 83
he deserved every 907
he deserved first 60
he deserved killing 99
he deserved rather 140
he deserved since 61
he deserved still 46
he deserved thanks 87
he deserved under 43
he deserved until 90
he deserved while 100
he deserved worse 110
he deserved would 293
he deserves after 121
he deserves anything 216
he deserves blame 668
he deserves either 55
he deserves equal 287
he deserves every 882
he deserves first 128
he deserves flaying 69
he deserves heaven 70
he deserves honor 127
he deserves knowing 42
he deserves lasting 49
he deserves mercy 49
he deserves moral 71
he deserves nearly 41
he deserves rather 158
he deserves since 40
he deserves small 58
he deserves still 131
he deserves study 47
he deserves thanks 212
he deserves while 40
he deserves worse 76
he deserves would 82
he designed about 134
he designed after 282
he designed anything 185
he designed books 55
he designed could 40
he designed eight 93
he designed either 40
he designed every 251
he designed first 98
he designed homes 59
he designed large 51
he designed later 55
he designed nearly 51
he designed plans 52
he designed sending 64
he designed small 61
he designed stage 392
he designed still 74
he designed under 63
he designed which 79
he designed while 135
he designed would 279
he desisted after 62
he despairs about 65
he despised about 145
he despised above 102
he despised alike 174
he despised anything 115
he despised black 42
he despised books 233
he despised danger 124
he despised every 292
he despised greek 46
he despised human 97
he despised learning 119
he despised might 101
he despised money 486
he despised others 75
he despised party 40
he despised people 208
he despised poetry 40
he despised royal 40
he despised trade 40
he despised while 67
he despised women 256
he despised would 230
he despises alike 47
he despises anything 54
he despises every 83
he despises money 385
he despises others 140
he despises people 109
he despises women 172
he destroys every 109
he destroys others 77
he destroys people 47
he detached about 90
he detached fifty 53
he detached large 53
he detached major 838
he detached seven 71
he detached small 46
he detached thither 152
he detached under 125
he detached wayne 112
he detailed every 95
he detained until 46
he detected about 49
he detected anything 94
he detected beneath 136
he detected every 186
he detected faint 62
he detected fraud 57
he detected irony 52
he detected motion 65
he detected signs 1009
he detected small 50
he detected stealing 48
he detected under 98
he detected within 81
he detector tests 107
he detested about 145
he detested above 295
he detested anything 135
he detested every 138
he detested girls 43
he detested music 151
he detested people 83
he detested still 132
he detested talking 40
he detested thomas 48
he detested women 95
he detested words 42
he detested would 62
he detested writing 40
he developing world 103
he develops about 126
he develops acute 70
he develops after 84
he develops basic 49
he develops chest 65
he develops close 137
he develops either 44
he develops fever 124
he develops first 111
he develops fully 139
he develops later 418
he develops motor 41
he develops plans 54
he develops power 78
he develops quite 57
he develops rather 48
he develops signs 78
he develops skill 237
he develops social 128
he develops still 60
he develops strong 122
he develops themes 72
he develops trust 149
he develops under 90
he develops while 105
he develops within 312
he devoured books 697
he devoured every 520
he devoured rather 45
he devoured while 46
he devoutly added 223
he devoutly asked 49
he devoutly holds 58
he devoutly hoped 1774
he devoutly hopes 84
he devoutly knelt 44
he devoutly loved 58
he devoutly prays 84
he devoutly serve 58
he dictated about 88
he dictated after 67
he dictated either 41
he dictated every 136
he dictated nearly 53
he dictated notes 207
he dictated rather 100
he dictated terms 422
he dictated while 132
he dictates terms 44
he dictates within 381
he differed about 145
he differed quite 44
he diffused about 65
he directed about 56
he directed after 169
he directed count 50
he directed david 43
he directed eight 81
he directed every 685
he directed father 72
he directed films 156
he directed first 95
he directed forty 40
he directed george 72
he directed henry 79
he directed james 57
he directed jones 46
he directed judith 65
he directed large 63
he directed local 45
he directed major 620
he directed moses 95
he directed music 98
he directed naval 52
he directed nearly 89
he directed opera 86
he directed others 271
he directed people 129
he directed peter 77
he directed plays 251
he directed seven 98
he directed strong 41
he directed thomas 114
he directed under 152
he directed until 1186
he directed where 52
he directed which 41
he directed while 98
he directed would 153
he directly after 42
he directly asked 223
he directly avows 59
he directly calls 71
he directly cites 44
he directly faced 170
he directly faces 90
he directly feels 56
he directly gives 61
he directly knows 131
he directly links 163
he directly makes 59
he directly refer 49
he directly seeks 78
he directly speaks 52
he directly takes 57
he directly taxed 43
he directly tells 71
he directly under 48
he directly wrote 45
he disappear after 41
he disappear again 53
he disarmed every 44
he discards every 67
he discerns beauty 65
he discerns every 55
he discerns within 104
he disclose anything 43
he discover about 183
he discover anything 326
he discover heroes 99
he discover where 91
he discover which 45
he disgusts others 69
he disliked about 2676
he disliked above 147
he disliked adams 45
he disliked anything 438
he disliked change 215
he disliked chess 47
he disliked dancing 86
he disliked driving 56
he disliked either 255
he disliked every 184
he disliked farming 120
he disliked feeling 55
he disliked games 69
he disliked george 48
he disliked getting 141
he disliked girls 78
he disliked henry 40
he disliked hurting 61
he disliked italy 46
he disliked james 55
he disliked killing 73
he disliked large 96
he disliked looking 52
he disliked meeting 325
he disliked music 298
he disliked nearly 56
he disliked noise 48
he disliked others 49
he disliked paper 44
he disliked paris 48
he disliked parting 74
he disliked people 429
he disliked playing 102
he disliked poetry 65
he disliked putting 55
he disliked quite 53
he disliked rather 47
he disliked scott 65
he disliked serving 65
he disliked sharing 70
he disliked showing 57
he disliked signing 43
he disliked sitting 87
he disliked small 67
he disliked social 70
he disliked speaking 175
he disliked still 222
he disliked strong 45
he disliked study 62
he disliked talking 342
he disliked teaching 156
he disliked thinking 48
he disliked waiting 53
he disliked walking 102
he disliked wasting 43
he disliked women 384
he disliked working 243
he disliked would 69
he disliked writing 387
he dislikes about 867
he dislikes above 75
he dislikes anything 115
he dislikes change 149
he dislikes learning 80
he dislikes music 56
he dislikes people 172
he dislikes still 76
he dislikes talking 45
he dislikes tries 51
he dislikes washing 43
he dislikes waste 66
he dislikes women 111
he dislikes working 175
he dislikes writing 56
he displays about 51
he displays either 41
he displays equal 80
he displays every 60
he displays human 42
he displays quite 61
he displays rather 52
he displays signs 72
he displays sound 110
he displays strong 59
he displays under 56
he displays while 133
he displays within 65
he disposed about 85
he disposed every 118
he disputed about 1140
he disputed daily 114
he disputed every 181
he disputes about 97
he disputes every 57
he distorts facts 82
he district court 3790
he district judge 165
he disturbs others 62
he disturbs rather 143
he diverted funds 109
he diverted money 45
he diverted water 77
he divorced after 128
he divorced again 43
he divorced under 42
he doctrine under 59
he doggedly stuck 114
he doggedly tried 92
he doubtful about 56
he dribbled water 50
he drowsily quits 46
he earnestly added 258
he earnestly asked 650
he earnestly began 148
he earnestly calls 98
he earnestly hoped 3901
he earnestly hopes 318
he earnestly longed 318
he earnestly pleads 64
he earnestly prays 308
he earnestly seeks 274
he earnestly tried 490
he earnestly tries 103
he earnestly urged 727
he earnestly urges 97
he earnestly wants 77
he earnestly warns 97
he earnestly wrote 45
he eclipsed every 42
he effected about 49
he effected after 251
he effected anything 52
he effected cures 118
he effected every 44
he effected under 208
he effected while 139
he effected within 50
he electric field 117
he elevated above 112
he elevates above 223
he embarked about 222
he embarked after 149
he embarked again 932
he embarked alone 249
he embarked first 44
he embarked under 90
he embodied within 85
he embodies within 85
he embraced after 74
he embraced every 1191
he embraced first 119
he embraced islam 3190
he embraced jesus 60
he embraced roman 124
he embraced within 79
he embraces every 247
he embraces islam 365
he embraces within 98
he employed about 1531
he employed after 113
he employed again 83
he employed began 54
he employed black 64
he employed could 273
he employed craft 40
he employed cunning 59
he employed eight 217
he employed either 306
he employed every 2882
he employed father 47
he employed fewer 49
he employed fifty 126
he employed first 260
he employed force 400
he employed forty 117
he employed george 84
he employed glass 47
he employed greek 197
he employed hands 109
he employed henry 99
he employed hired 56
he employed human 55
he employed humor 42
he employed indian 81
he employed irony 49
he employed james 122
he employed kraft 78
he employed large 129
he employed later 331
he employed latin 41
he employed light 96
he employed local 149
he employed might 109
he employed money 42
he employed music 66
he employed nearly 162
he employed often 142
he employed others 395
he employed people 185
he employed quite 120
he employed rather 98
he employed reason 56
he employed rhyme 131
he employed seven 374
he employed short 40
he employed sixty 87
he employed small 72
he employed spies 210
he employed still 117
he employed strong 112
he employed terms 102
he employed thirty 237
he employed thomas 117
he employed threats 77
he employed under 221
he employed until 80
he employed verse 100
he employed water 44
he employed where 40
he employed which 72
he employed while 370
he employed white 74
he employed whole 144
he employed within 58
he employed women 190
he employed words 208
he employed would 310
he encamped about 355
he encamped after 56
he encamped again 62
he encamped close 200
he encamped round 44
he encamped under 377
he encamped until 66
he encamped where 43
he encamped within 632
he enclosed about 43
he enclosed money 58
he enclosed within 231
he encloses within 59
he endorsed every 130
he endorsed nixon 75
he endorsed notes 68
he endorsed social 47
he endorsed would 43
he endorses every 61
he enforced every 64
he enforced order 79
he enforced rigid 62
he enforces again 46
he enjoined every 47
he enjoined others 46
he enlisted about 111
he enlisted after 68
he enlisted again 593
he enlisted april 72
he enlisted every 51
he enlisted first 60
he enlisted large 108
he enlisted nearly 42
he enlisted others 51
he enlisted sixty 48
he enlisted under 2729
he enlisted until 44
he enriched every 47
he enriches others 105
he enrolled after 131
he enrolled again 95
he enrolled first 59
he enrolled under 208
he entirely agree 46
he entirely alone 59
he entirely broke 396
he entirely ceased 181
he entirely fails 697
he entirely freed 62
he entirely gives 91
he entirely happy 58
he entirely lacks 401
he entirely leaves 100
he entirely lived 58
he entirely loses 523
he entirely loved 255
he entirely loves 114
he entirely omits 532
he entirely razed 50
he entirely shuts 49
he entirely throws 62
he entirely under 251
he entirely within 102
he entitled night 40
he entitled under 77
he entreated abram 173
he entreated again 46
he entreated gates 68
he entrusts tasks 54
he envisions would 147
he equipped ships 50
he escorted mamie 48
he espoused about 68
he espoused after 74
he espoused could 53
he espoused social 46
he espoused while 49
he espoused would 143
he espouses would 52
he essential point 90
he esteemed above 1033
he esteemed brown 45
he esteemed every 63
he esteemed grave 54
he esteemed learning 42
he esteemed others 46
he esteemed worthy 116
he evidence shows 278
he examined about 121
he examined after 193
he examined again 124
he examined blood 47
he examined could 136
he examined eight 40
he examined every 2063
he examined first 357
he examined forty 48
he examined human 118
he examined nearly 98
he examined people 51
he examined seven 45
he examined social 58
he examined thirty 51
he examined under 233
he examined water 44
he examined which 77
he examined while 119
he examined within 59
he examined would 51
he examines cases 47
he examines every 553
he examines first 197
he examines human 70
he examines social 59
he examines under 77
he examines which 58
he examines would 45
he exceeded every 77
he excelled above 142
he excelled alike 70
he excelled every 580
he excelled others 381
he excelled rather 93
he exchanged blows 73
he exchanged books 62
he exchanged cards 43
he exchanged gifts 154
he exchanged jokes 50
he exchanged later 45
he exchanged livings 56
he exchanged looks 404
he exchanged names 104
he exchanged notes 100
he exchanged posts 62
he exchanged quick 47
he exchanged roles 46
he exchanged shots 207
he exchanged small 67
he exchanged views 536
he exchanged words 391
he exchanges goods 59
he exchanges views 53
he exchanges wives 44
he exchanges words 42
he exclaims about 150
he exclaims after 171
he exclaims again 412
he exclaims aloud 83
he exclaims while 51
he excluded every 62
he excluded others 46
he excluded women 174
he excluded works 41
he excludes every 113
he excludes others 95
he excludes place 83
he excludes women 164
he excludes works 59
he executed about 234
he executed after 394
he executed alone 73
he executed busts 80
he executed deeds 56
he executed eight 62
he executed every 206
he executed forty 85
he executed large 87
he executed later 47
he executed nearly 55
he executed others 49
he executed seven 44
he executed sixty 40
he executed small 55
he executed thirty 88
he executed under 152
he executed while 522
he executed within 78
he executed works 349
he executes every 50
he executes under 50
he exercise power 104
he exhausts every 146
he exhibits equal 56
he exhibits every 391
he exhibits forms 52
he exhibits human 40
he exhibits quite 44
he exhibits signs 242
he exhibits strong 51
he exhibits under 79
he exhorted brown 72
he exhorted every 129
he exhorted james 105
he exhorted others 415
he exhorted people 228
he exhorted women 61
he expanded later 60
he expanded under 45
he expected about 500
he expected action 139
he expected after 521
he expected again 124
he expected anything 901
he expected blind 43
he expected carol 43
he expected change 43
he expected china 65
he expected could 187
he expected daily 708
he expected danger 84
he expected david 78
he expected defeat 143
he expected easily 63
he expected either 788
he expected equal 92
he expected every 4274
he expected first 183
he expected frank 51
he expected fresh 85
he expected george 73
he expected gifts 52
he expected given 42
he expected grant 119
he expected henry 61
he expected israel 63
he expected italy 45
he expected james 86
he expected japan 85
he expected jesus 153
he expected julian 72
he expected large 273
he expected later 228
he expected local 63
he expected might 596
he expected money 201
he expected never 572
he expected others 1870
he expected people 856
he expected peter 43
he expected quick 101
he expected quite 70
he expected rather 187
he expected russia 134
he expected sales 71
he expected since 86
he expected small 57
he expected spain 48
he expected sport 55
he expected still 235
he expected strong 84
he expected thanks 82
he expected thence 55
he expected thomas 53
he expected today 99
he expected total 314
he expected under 197
he expected until 58
he expected value 101
he expected water 44
he expected while 41
he expected white 44
he expected within 299
he expected women 227
he expected worse 58
he expected would 20412
he expelled every 52
he expended about 260
he expended above 242
he expended either 95
he expended every 138
he expended large 606
he expended money 145
he expended nearly 135
he expended thirty 42
he explains about 763
he explains after 128
he explains again 208
he explains anything 90
he explains below 303
he explains every 178
he explains first 222
he explains fully 132
he explains human 131
he explains later 1577
he explains quite 300
he explains rather 97
he explains today 127
he explains under 84
he explains where 145
he explains which 74
he explains while 66
he explicit about 46
he exploded about 49
he exploded after 123
he exploded again 362
he exploded within 168
he explodes again 45
he exploits every 82
he exploits others 91
he exploits people 40
he explored about 107
he explored again 54
he explored every 1096
he explored first 42
he explored fully 40
he explored human 40
he explored later 92
he explored nearly 44
he explored parts 113
he explored social 54
he explored themes 50
he explored until 57
he explores again 61
he explores every 172
he explores human 124
he explores themes 47
he exported large 46
he extended cords 53
he extended every 125
he extended mercy 58
he extended roman 271
he extended round 90
he extended still 119
he extended until 59
he external world 50
he extolled above 130
he extorted about 88
he extorted large 237
he extorted money 1259
he extorted under 41
he extorted would 112
he exultingly cried 49
he exultingly tells 41
he exultingly wrote 55
he faltered after 74
he faltered again 157
he faltered badly 66
he faltered under 80
he famously asked 90
he famously calls 115
he famously noted 56
he famously wrote 538
he fashioned after 84
he fashioned reason 60
he fashioned tools 46
he fastened about 139
he fastened ropes 69
he fastened round 836
he fastened under 43
he fatigued easily 59
he fatigues easily 69
he fearfully asked 115
he ferreted about 92
he fidgeted about 639
he fidgeted under 43
he fidgeted while 40
he fiercely added 57
he fiercely asked 66
he fiercely cried 130
he fiercely cries 44
he fiercely hated 49
he fiercely loved 48
he fiercely obeys 47
he fiercely round 309
he fiercely shook 43
he fiercely waged 59
he finished about 356
he finished after 423
he finished basic 291
he finished binding 128
he finished blowing 48
he finished breaking 49
he finished burying 57
he finished calling 90
he finished carving 100
he finished changing 165
he finished chewing 475
he finished cleaning 746
he finished clearing 175
he finished closing 82
he finished combing 46
he finished cooking 144
he finished copying 291
he finished creating 59
he finished cursing 93
he finished cutting 465
he finished dancing 79
he finished digging 192
he finished drawing 210
he finished drily 50
he finished driving 48
he finished dryly 163
he finished editing 203
he finished eighth 501
he finished eight 41
he finished either 54
he finished every 290
he finished faust 93
he finished feeding 140
he finished filling 330
he finished filming 147
he finished first 1670
he finished fishing 52
he finished folding 44
he finished forty 58
he finished fourth 1951
he finished getting 363
he finished grade 342
he finished growing 76
he finished helping 161
he finished jotting 50
he finished junior 115
he finished killing 52
he finished kissing 131
he finished later 61
he finished learning 187
he finished licking 40
he finished loading 1173
he finished locking 74
he finished looking 370
he finished lunch 248
he finished marking 60
he finished mending 43
he finished milking 162
he finished mopping 50
he finished nearly 42
he finished nursing 51
he finished opening 103
he finished packing 618
he finished peeling 45
he finished picking 80
he finished placing 91
he finished playing 1051
he finished plowing 48
he finished pouring 265
he finished praying 777
he finished pulling 171
he finished pumping 57
he finished pushing 59
he finished putting 697
he finished rather 186
he finished rinsing 72
he finished rolling 184
he finished rubbing 81
he finished running 117
he finished sadly 160
he finished selling 45
he finished sending 45
he finished serving 292
he finished setting 260
he finished seven 40
he finished shaking 85
he finished shaving 682
he finished showing 85
he finished signing 237
he finished slicing 50
he finished smoking 539
he finished sorting 62
he finished speaking 17556
he finished strong 113
he finished talking 3528
he finished teaching 420
he finished telling 1770
he finished tending 73
he finished thinking 84
he finished thirty 67
he finished throwing 49
he finished tucking 76
he finished turning 121
he finished under 119
he finished untying 94
he finished walking 85
he finished washing 602
he finished weakly 673
he finished while 122
he finished within 135
he finished working 773
he finished writing 4898
he finished wryly 106
he finished yelling 79
he finishes cleaning 136
he finishes cutting 56
he finishes every 89
he finishes first 73
he finishes growing 41
he finishes packing 43
he finishes playing 309
he finishes praying 45
he finishes putting 81
he finishes serving 106
he finishes shaving 44
he finishes speaking 1571
he finishes talking 297
he finishes telling 224
he finishes washing 57
he finishes working 89
he finishes writing 740
he flatters every 43
he flinched again 66
he flinched every 54
he flinched under 187
he flounced about 153
he flounces about 59
he flutters about 296
he flutters round 41
he followed about 265
he followed adams 40
he followed after 3887
he followed again 250
he followed alice 93
he followed alone 58
he followed andrea 52
he followed annie 87
he followed apace 45
he followed arthur 76
he followed bacon 182
he followed betty 60
he followed billy 77
he followed blake 70
he followed bobby 44
he followed brown 40
he followed burke 56
he followed caesar 145
he followed chris 52
he followed close 3003
he followed could 117
he followed daily 108
he followed david 198
he followed easily 96
he followed eddie 46
he followed either 234
he followed ellen 51
he followed elsie 163
he followed emily 53
he followed essex 169
he followed esther 90
he followed every 1785
he followed fanny 44
he followed farming 4183
he followed father 190
he followed first 230
he followed frank 138
he followed freud 59
he followed galen 46
he followed george 224
he followed gifts 131
he followed grant 52
he followed greek 115
he followed harry 100
he followed hegel 132
he followed helen 40
he followed henry 318
he followed homer 69
he followed indian 116
he followed jacob 63
he followed james 283
he followed jason 49
he followed jenny 43
he followed jerry 47
he followed jesus 1163
he followed jimmy 51
he followed jones 65
he followed julie 48
he followed kitty 45
he followed later 283
he followed laura 70
he followed lenin 149
he followed local 101
he followed locke 146
he followed louis 583
he followed luther 186
he followed major 55
he followed marie 139
he followed mason 94
he followed might 59
he followed moses 74
he followed mother 52
he followed nancy 41
he followed nathan 42
he followed naval 48
he followed nearly 148
he followed older 53
he followed others 120
he followed people 51
he followed peter 418
he followed plato 317
he followed quite 166
he followed rather 424
he followed reason 55
he followed right 604
he followed roger 60
he followed round 63
he followed rules 63
he followed saint 65
he followed sally 51
he followed sarah 89
he followed scott 119
he followed seems 51
he followed simon 81
he followed sound 40
he followed steve 66
he followed still 73
he followed susan 58
he followed teaching 102
he followed terry 43
he followed thither 40
he followed thomas 144
he followed uncle 80
he followed under 106
he followed until 3497
he followed weber 44
he followed where 760
he followed while 175
he followed within 66
he followed women 40
he followed would 280
he forcibly broke 119
he forcibly raped 89
he forcibly takes 91
he forcibly urged 46
he forcibly urges 72
he forecast would 127
he foreknew would 473
he foremost method 49
he foreseen every 69
he foresees defeat 67
he foresees every 41
he foresees shall 49
he foresees would 76
he foretold truly 45
he foretold would 366
he forfeits every 62
he forgives every 46
he forgives others 67
he formally asked 1591
he formally began 121
he formally bowed 44
he formally broke 196
he formally ceded 95
he formally ended 82
he formally makes 50
he formally moved 175
he formally named 81
he formally shook 76
he formally takes 115
he formally wrote 71
he formerly acted 122
he formerly chose 47
he formerly could 693
he formerly dwelt 129
he formerly earned 128
he formerly feared 88
he formerly found 347
he formerly hated 151
he formerly headed 104
he formerly liked 76
he formerly lived 1510
he formerly loved 445
he formerly moved 54
he formerly owned 536
he formerly ruled 139
he formerly spake 174
he formerly spent 255
he formerly spoke 103
he formerly stood 350
he formerly tried 61
he formerly would 357
he formerly wrote 256
he fostered learning 65
he fostered trade 92
he functions ceases 57
he functions quite 59
he functions rather 46
he functions under 194
he functions within 442
he funneled money 47
he furiously asked 48
he furiously began 45
he furiously drove 62
he furiously tried 62
he furiously waves 184
he furiously wrote 71
he furrowed field 79
he futilely tried 137
he futilely tries 55
he galloped about 433
he galloped after 880
he galloped alone 74
he galloped hither 46
he galloped madly 118
he galloped right 243
he galloped round 464
he galloped thither 95
he gamboled about 43
he garnered nearly 69
he gestured about 139
he gestured again 227
he gestured first 41
he gestured round 149
he glimpsed again 62
he glimpsed beneath 45
he glimpsed within 41
he gloomily added 68
he gloomily noted 47
he gloomily shook 54
he gloomily wrote 69
he gossiped about 615
he governed about 110
he governed after 72
he governed alone 95
he governed athens 176
he governed badly 74
he governed egypt 211
he governed fifty 55
he governed israel 69
he governed italy 136
he governed might 73
he governed russia 58
he governed spain 104
he governed under 213
he governed until 290
he governed would 85
he grappled first 64
he grappled jimmy 70
he greedily drank 231
he grimaced again 102
he grimaced wryly 42
he grudgingly added 57
he grudgingly gives 82
he grumbled about 1949
he grumbled after 189
he grumbled again 115
he grumbled aloud 250
he grumbled beneath 52
he grumbled later 74
he grumbled under 509
he grumbled while 95
he grumbles about 919
he guffawed again 66
he hammered again 94
he hammered nails 93
he hankered about 41
he hankered after 2239
he happened again 40
he happened first 121
he happened never 49
he harangued about 136
he harbored about 249
he harbored dreams 66
he harbored grave 46
he harbored hopes 101
he harbored strong 103
he harbored within 127
he hardened again 86
he hastened after 1121
he hastened again 264
he hastened below 176
he hastened first 75
he hastened hither 143
he hastened round 141
he hastened thither 3503
he hazarded every 87
he hesitant about 97
he hesitate about 303
he hesitate under 44
he hiccuped again 54
he hindered others 43
he hindered rather 52
he hoarsely added 152
he hoarsely asked 76
he hoarsely cried 124
he hollered above 122
he hollered after 215
he hollered again 246
he honestly acted 79
he honestly avows 43
he honestly cared 150
he honestly cares 41
he honestly could 1183
he honestly earned 85
he honestly faced 59
he honestly faces 52
he honestly feared 75
he honestly feels 359
he honestly gives 40
he honestly holds 126
he honestly hoped 106
he honestly liked 127
he honestly looks 49
he honestly loved 201
he honestly loves 104
he honestly makes 58
he honestly never 44
he honestly seeks 129
he honestly takes 48
he honestly tells 128
he honestly thinks 923
he honestly tried 629
he honestly tries 250
he honestly wants 161
he honestly would 72
he idealized women 68
he idealizes women 48
he imagined about 191
he imagined after 145
he imagined again 62
he imagined alice 86
he imagined anything 168
he imagined blood 172
he imagined could 694
he imagined every 282
he imagined finding 47
he imagined first 41
he imagined grace 47
he imagined heaven 56
he imagined holding 55
he imagined human 62
he imagined jesus 58
he imagined kissing 72
he imagined looking 43
he imagined might 3453
he imagined others 159
he imagined ought 84
he imagined people 263
he imagined rather 67
he imagined running 80
he imagined sitting 56
he imagined spoke 119
he imagined still 69
he imagined telling 116
he imagined walking 73
he imagined where 56
he imagined while 70
he imagined women 67
he imagined would 9576
he imagined writing 78
he imagines about 100
he imagines after 45
he imagines could 89
he imagines either 41
he imagines every 130
he imagines false 296
he imagines horse 171
he imagines jesus 40
he imagines killing 46
he imagines might 572
he imagines others 287
he imagines people 149
he imagines until 119
he imagines women 56
he imagines would 814
he imagines writing 42
he imitated byron 43
he imitated either 41
he imitated every 95
he imitated homer 82
he imitated jesus 46
he imitated moses 43
he imitated others 99
he imitates anything 73
he imitates homer 44
he imitates others 67
he imitation calls 182
he immediate cause 40
he imparted fresh 42
he implored again 106
he implored heaven 315
he implored henry 45
he implored mercy 259
he implored people 42
he implores mercy 64
he imported about 43
he imported books 58
he imported goods 127
he imported grain 52
he imported large 96
he imported sheep 46
he improved after 107
he improved again 49
he improved daily 146
he improved every 840
he improved still 65
he improved under 85
he improved until 99
he improved within 41
he improves apace 47
he improves daily 147
he improves every 171
he improves under 86
