hail suppression program 255
have encouraged chinese 96
have encouraged citizen 43
have encouraged clients 101
have encouraged congress 89
have encouraged couples 71
have encouraged creative 42
have encouraged critics 194
have encouraged dialogue 44
have encouraged doctors 45
have encouraged efforts 211
have encouraged european 78
have encouraged exports 141
have encouraged faculty 86
have encouraged farmers 683
have encouraged federal 65
have encouraged foreign 622
have encouraged freedom 51
have encouraged general 48
have encouraged germany 111
have encouraged himself 68
have encouraged illegal 69
have encouraged imports 65
have encouraged increasing 150
have encouraged intense 40
have encouraged marriage 132
have encouraged massive 54
have encouraged medical 43
have encouraged members 267
have encouraged mergers 87
have encouraged millions 85
have encouraged national 99
have encouraged overseas 42
have encouraged parents 323
have encouraged parties 44
have encouraged peasants 66
have encouraged perjury 64
have encouraged persons 71
have encouraged popular 98
have encouraged private 635
have encouraged regional 127
have encouraged reliance 49
have encouraged renewed 73
have encouraged research 476
have encouraged schools 158
have encouraged several 355
have encouraged similar 187
have encouraged smaller 63
have encouraged smuggling 48
have encouraged society 43
have encouraged stronger 82
have encouraged student 63
have encouraged studies 91
have encouraged support 84
have encouraged surgeons 42
have encouraged teachers 408
have encouraged traders 50
have encouraged vassals 86
have encouraged victims 42
have encouraged violence 92
have encouraged western 142
have encouraged workers 272
have encouraged writers 122
have encroached largely 43
have encumbered himself 176
have enormously altered 53
have enormously complex 66
have enormously enjoyed 106
have enormously reduced 740
have enormously swelled 40
have enormously swollen 44
have enormously widened 137
have enthusiastic support 127
have entrenched himself 352
have enumerated certain 124
have enumerated several 435
have equivalent ability 45
have equivalent amounts 169
have equivalent degrees 75
have equivalent effects 1141
have equivalent numbers 95
have equivalent optical 64
have equivalent research 89
have equivalent results 143
have equivalent weights 95
have eradicated poverty 83
have erroneously applied 149
have erroneously assumed 2006
have erroneously claimed 232
have erroneously equated 81
have erroneously implied 91
have erroneously labeled 51
have erroneously limited 45
have erroneously written 80
have essentially adopted 285
have essentially allowed 40
have essentially altered 404
have essentially arrived 60
have essentially assumed 124
have essentially avoided 54
have essentially decided 70
have essentially defined 155
have essentially divided 42
have essentially doubled 114
have essentially evolved 66
have essentially focused 142
have essentially ignored 443
have essentially injured 79
have essentially limited 208
have essentially perfect 46
have essentially reduced 203
have essentially removed 101
have essentially repeated 42
have essentially similar 1264
have essentially stopped 147
have essentially uniform 92
have essentially written 48
have evaluative criteria 43
have evaporated because 170
have evaporated quickly 57
have evaporated together 61
have eventually adopted 102
have eventually allowed 60
have eventually appeared 93
have eventually arrived 213
have eventually assumed 64
have eventually brought 451
have eventually carried 41
have eventually decided 167
have eventually defeated 80
have eventually derived 74
have eventually drifted 53
have eventually dropped 62
have eventually emerged 223
have eventually enabled 41
have eventually entered 99
have eventually escaped 53
have eventually evolved 209
have eventually figured 83
have eventually managed 66
have eventually married 165
have eventually realized 160
have eventually reduced 128
have eventually revealed 62
have eventually secured 156
have eventually settled 210
have eventually started 43
have eventually stopped 54
have eventually yielded 101
have everywhere adopted 80
have everywhere aroused 50
have everywhere assumed 132
have everywhere brought 149
have everywhere existed 62
have everywhere greeted 41
have everywhere implied 153
have everywhere imposed 43
have everywhere planted 340
have everywhere striven 64
have everywhere yielded 125
have exceptional ability 932
have exceptional clarity 40
have exceptional control 41
have exceptional courage 48
have exceptional features 96
have exceptional insight 53
have exceptional musical 89
have exceptional natural 185
have exceptional promise 80
have exceptional quality 46
have exceptional records 83
have exceptional rewards 54
have exceptional talents 217
have exculpated himself 111
have exonerated himself 151
have expatriated himself 412
have expectancy defined 67
have experience because 77
have experience designing 101
have experience operating 200
have experience outside 618
have experience preparing 65
have experience producing 41
have experience providing 104
have experience related 71
have experiment stations 88
have explicitly adopted 723
have explicitly allowed 295
have explicitly applied 157
have explicitly assumed 805
have explicitly avoided 126
have explicitly claimed 138
have explicitly decided 97
have explicitly defined 1013
have explicitly derived 40
have explicitly focused 233
have explicitly granted 98
have explicitly invoked 234
have explicitly labeled 48
have explicitly limited 182
have explicitly modeled 154
have explicitly opposed 122
have explicitly pointed 198
have explicitly refused 199
have explicitly related 201
have explicitly studied 129
have explicitly written 588
have exponential failure 64
have exponential service 109
have exponential utility 249
have exportable surplus 64
have expressions similar 83
have expressive content 161
have expressive features 56
have expressive language 215
have expurgated editions 40
have externally exposed 41
have externally imposed 54
have externally visible 81
have extinguished everything 40
have extinguished forever 41
have extinguished slavery 131
have extradition treaties 713
have extricated herself 444
have extricated himself 2286
have eyewitness reports 91
have fabricated several 52
have fabricated stories 66
have facilitating effects 78
have facilities capable 54
have facilities located 74
have facilities similar 63
have fascinated artists 114
have fascinated certain 40
have fascinated mankind 304
have fascinated organic 63
have fascinated several 41
have fascinated western 96
have fascinated writers 78
have feasibility studies 53
have fellowship together 644
have flagrantly violated 427
have floundered because 878
have flourished amazingly 54
have flourished because 1363
have flourished between 963
have flourished briefly 68
have flourished chiefly 214
have flourished despite 217
have flourished equally 85
have flourished hitherto 169
have flourished largely 54
have flourished outside 281
have flourished shortly 49
have flourished spanish 51
have flourished together 268
have flourished towards 226
have fluctuated according 365
have fluctuated because 42
have fluctuated between 3782
have fluctuated depending 94
have fluctuated sharply 370
have forcefully brought 83
have forcefully pointed 259
have formalized systems 41
have formidable enemies 86
have formulated against 42
have formulated certain 705
have formulated criteria 115
have formulated demands 65
have formulated general 220
have formulated matters 45
have formulated national 118
have formulated opinions 117
have formulated precise 42
have formulated regarding 44
have formulated schemes 163
have formulated several 472
have formulated similar 138
have formulated systems 58
have frequently accused 388
have frequently adapted 60
have frequently adduced 45
have frequently adhered 47
have frequently admired 381
have frequently adopted 976
have frequently adorned 43
have frequently advised 361
have frequently alleged 260
have frequently allowed 448
have frequently alluded 1247
have frequently altered 213
have frequently appealed 463
have frequently appeared 2373
have frequently applied 900
have frequently aroused 131
have frequently arranged 56
have frequently arrived 187
have frequently assumed 1932
have frequently assured 632
have frequently availed 411
have frequently avoided 146
have frequently awarded 73
have frequently behaved 96
have frequently blocked 42
have frequently boasted 133
have frequently brought 1061
have frequently carried 352
have frequently charged 717
have frequently checked 48
have frequently claimed 722
have frequently clashed 273
have frequently counted 200
have frequently covered 72
have frequently crossed 563
have frequently debated 393
have frequently decided 207
have frequently decried 47
have frequently defeated 93
have frequently defined 168
have frequently delayed 168
have frequently derived 301
have frequently desired 255
have frequently deviated 82
have frequently devoted 195
have frequently divided 129
have frequently doubled 42
have frequently doubted 90
have frequently dropped 151
have frequently elected 57
have frequently emerged 243
have frequently enabled 113
have frequently enacted 236
have frequently endured 279
have frequently enjoyed 483
have frequently entered 477
have frequently equated 52
have frequently erupted 52
have frequently escaped 182
have frequently essayed 43
have frequently evinced 210
have frequently evolved 117
have frequently excited 348
have frequently exerted 110
have frequently existed 163
have frequently exposed 390
have frequently fancied 233
have frequently favored 148
have frequently featured 104
have frequently figured 149
have frequently focused 625
have frequently gathered 92
have frequently granted 158
have frequently handled 166
have frequently ignored 611
have frequently implied 258
have frequently imposed 425
have frequently incited 51
have frequently induced 282
have frequently injured 52
have frequently invaded 119
have frequently invited 207
have frequently invoked 940
have frequently labeled 60
have frequently laughed 109
have frequently lighted 100
have frequently likened 43
have frequently limited 354
have frequently located 42
have frequently lowered 55
have frequently managed 133
have frequently marched 65
have frequently married 114
have frequently measured 247
have frequently noticed 8241
have frequently obliged 86
have frequently occasion 1328
have frequently offered 676
have frequently omitted 171
have frequently opposed 573
have frequently ordered 191
have frequently painted 67
have frequently perused 53
have frequently plagued 43
have frequently pointed 9156
have frequently praised 148
have frequently preached 160
have frequently pressed 161
have frequently printed 351
have frequently pursued 162
have frequently puzzled 272
have frequently realized 43
have frequently recurring 161
have frequently reduced 283
have frequently refused 729
have frequently related 233
have frequently removed 287
have frequently renewed 138
have frequently repeated 1021
have frequently replied 76
have frequently resided 101
have frequently retired 86
have frequently revealed 641
have frequently revised 47
have frequently searched 115
have frequently secured 171
have frequently settled 124
have frequently several 170
have frequently shifted 127
have frequently sounded 43
have frequently started 287
have frequently stepped 74
have frequently stirred 59
have frequently stopped 223
have frequently strayed 88
have frequently studied 289
have frequently tempted 42
have frequently thwarted 53
have frequently touched 264
have frequently updated 45
have frequently uttered 163
have frequently violated 193
have frequently visited 1885
have frequently watched 895
have frequently weighed 40
have frequently written 1141
have frequently wrought 45
have frequently yielded 364
have friendship between 50
have frightened anybody 121
have frightened cassius 42
have frightened herself 54
have frightened himself 72
have fruitfully applied 73
have fruitfully availed 52
have frustrated efforts 400
have fulminated against 378
have furthermore assumed 82
have furthermore offered 47
have furthermore pointed 64
have galvanized support 54
have generously allowed 3313
have generously devoted 251
have generously donated 386
have generously endowed 128
have generously granted 654
have generously invited 62
have generously offered 2259
have geometrical designs 94
have geometrical tracery 176
have gestational diabetes 1751
have government control 201
have government offices 55
have government permits 89
have government provide 123
have government sanction 195
have government schools 84
have government support 1487
have gracefully retired 58
have gracefully yielded 61
have gramophone records 73
have grassroots support 149
have gratefully adopted 147
have gratefully availed 130
have gravitated together 91
have gravitated towards 1364
have grievances against 2649
have grievously injured 373
have grievously relaxed 61
have grievously tempted 51
have grievously wounded 98
have guaranteed against 87
have guaranteed certain 82
have guaranteed failure 53
have guaranteed freedom 162
have guaranteed himself 48
have guaranteed markets 80
have guaranteed minimum 198
have guaranteed payment 95
have guaranteed results 48
have guaranteed slavery 70
have guaranteed success 347
have guaranteed victory 110
have guarantees against 176
have guidelines regarding 210
have habitually allowed 42
have habitually assumed 141
have habitually carried 42
have habitually ignored 65
have habitually pursued 44
have habitually refused 50
have habitually resided 58
have habitually written 46
have habituated himself 57
have handsomely glossed 122
have heedlessly rambled 113
have heightened anxiety 140
have heightened concern 296
have heightened sensory 65
have heightened tensions 283
have helplessly watched 107
have hereditary defects 84
have hereditary descent 197
have hereditary diseases 73
have hereditary factors 62
have hereditary priests 44
have heretofore accrued 159
have heretofore adopted 368
have heretofore advised 42
have heretofore allowed 316
have heretofore alluded 1848
have heretofore appeared 1185
have heretofore applied 346
have heretofore assumed 904
have heretofore avoided 254
have heretofore baffled 123
have heretofore belonged 230
have heretofore brought 135
have heretofore carried 222
have heretofore charged 89
have heretofore claimed 360
have heretofore decided 180
have heretofore defined 220
have heretofore derived 295
have heretofore desired 157
have heretofore devoted 150
have heretofore divided 550
have heretofore doubted 80
have heretofore enjoyed 2344
have heretofore entered 483
have heretofore escaped 568
have heretofore exerted 54
have heretofore existed 2998
have heretofore favored 56
have heretofore focused 122
have heretofore founded 49
have heretofore granted 602
have heretofore honored 115
have heretofore ignored 268
have heretofore imbibed 123
have heretofore imposed 131
have heretofore invaded 61
have heretofore labored 212
have heretofore largely 92
have heretofore limited 194
have heretofore managed 48
have heretofore menaced 131
have heretofore noticed 722
have heretofore offered 314
have heretofore omitted 143
have heretofore opposed 438
have heretofore pointed 515
have heretofore preached 100
have heretofore pursued 412
have heretofore realized 280
have heretofore refused 241
have heretofore related 222
have heretofore resided 43
have heretofore settled 59
have heretofore several 48
have heretofore studied 368
have heretofore touched 121
have heretofore trusted 69
have heretofore untruly 56
have heretofore usually 180
have heretofore visited 179
have heretofore written 796
have heretofore yielded 96
have heroically endured 46
have historical content 153
have historical effects 101
have historical figures 73
have historical grounds 46
have historical markers 90
have historical material 79
have historical origins 470
have historical priority 68
have historical records 883
have historical sources 122
have historical studies 53
have historical support 63
have homogeneous beliefs 292
have homogeneous classes 41
have homogeneous variance 227
have homosexual affairs 247
have homosexual contact 52
have homosexual desires 231
have homosexual friends 106
have homosexual thoughts 112
have horizontal effects 71
have horizontal grooves 54
have horizontal handles 47
have horizontal stripes 154
have horizontal tangents 120
have hospitably offered 44
have humanistic content 187
have hysterical attacks 118
have identified african 56
have identified alcohol 53
have identified aspects 246
have identified because 109
have identified between 487
have identified central 54
have identified certain 3587
have identified classes 76
have identified closely 179
have identified complex 64
have identified control 47
have identified criteria 129
have identified culture 52
have identified current 61
have identified defects 49
have identified differing 48
have identified diverse 52
have identified effects 51
have identified everything 115
have identified exactly 156
have identified factors 1207
have identified features 243
have identified fifteen 127
have identified following 60
have identified freedom 53
have identified general 239
have identified generic 40
have identified genetic 250
have identified herself 603
have identified himself 3976
have identified include 277
have identified increasing 66
have identified language 194
have identified material 143
have identified measures 43
have identified members 72
have identified mutants 58
have identified national 64
have identified natural 64
have identified neurons 242
have identified obesity 97
have identified objects 71
have identified organic 45
have identified patient 121
have identified perhaps 53
have identified persons 95
have identified poverty 62
have identified primary 73
have identified priority 75
have identified problem 270
have identified program 81
have identified promising 87
have identified protein 49
have identified provide 40
have identified quality 53
have identified reduced 111
have identified reflect 45
have identified regarding 43
have identified regional 89
have identified related 62
have identified religion 154
have identified remains 52
have identified research 214
have identified roughly 57
have identified salient 52
have identified schools 51
have identified science 48
have identified seventy 41
have identified several 17674
have identified similar 1026
have identified sixteen 97
have identified sources 291
have identified species 63
have identified strains 55
have identified strengths 45
have identified strongly 329
have identified student 44
have identified subsets 52
have identified suggest 73
have identified systems 53
have identified thirteen 158
have identified tourism 51
have identified typical 134
have identified violence 60
have ideological content 91
have ideological effects 159
have ignorantly assumed 41
have illiterate parents 71
have illustrious careers 84
have illustrious company 71
have immediately adjoining 40
have immediately adopted 113
have immediately alerted 98
have immediately altered 40
have immediately appealed 87
have immediately appeared 197
have immediately applied 150
have immediately aroused 101
have immediately assumed 194
have immediately availed 128
have immediately brought 438
have immediately carried 97
have immediately charged 76
have immediately claimed 55
have immediately crossed 74
have immediately decided 96
have immediately deduced 42
have immediately dropped 99
have immediately entered 309
have immediately excited 130
have immediately expired 80
have immediately exposed 50
have immediately following 72
have immediately granted 164
have immediately grasped 153
have immediately guessed 52
have immediately invited 52
have immediately marched 170
have immediately noticed 546
have immediately offered 99
have immediately ordered 242
have immediately pointed 99
have immediately pursued 145
have immediately realized 346
have immediately reduced 224
have immediately refused 53
have immediately released 52
have immediately removed 127
have immediately replied 135
have immediately resumed 93
have immediately retired 106
have immediately revealed 160
have immediately revived 61
have immediately secured 54
have immediately settled 44
have immediately shifted 49
have immediately spotted 76
have immediately started 268
have immediately stepped 48
have immediately stopped 188
have immediately weakened 41
have immediately written 245
have immigrated legally 56
have impartially studied 84
have impeccable manners 239
have imperialist designs 51
have implacable enemies 59
have implacably pursued 45
have implicated certain 88
have implicated genetic 62
have implicated himself 128
have implicated members 45
have implicated several 305
have implicated therewith 61
have implicitly adopted 660
have implicitly allowed 87
have implicitly applied 67
have implicitly assumed 16052
have implicitly claimed 79
have implicitly decided 119
have implicitly defined 509
have implicitly equated 54
have implicitly focused 44
have implicitly ignored 55
have implicitly imposed 53
have implicitly invoked 44
have implicitly touched 77
have implicitly trusted 109
have importance because 621
have importance regarding 41
have impressive buildings 44
have impressive effects 93
have impressive numbers 58
have impressive records 215
have impressive results 163
have impressive resumes 49
have imprisoned martyrs 47
have improperly applied 85
have improperly assumed 104
have improperly claimed 46
have improperly refused 55
have inaccurate beliefs 63
have inadequate ability 51
have inadequate amounts 205
have inadequate budgets 82
have inadequate calcium 65
have inadequate caloric 137
have inadequate capital 148
have inadequate control 246
have inadequate dietary 105
have inadequate incomes 315
have inadequate intakes 141
have inadequate language 141
have inadequate library 61
have inadequate medical 196
have inadequate numbers 83
have inadequate parenting 126
have inadequate protein 94
have inadequate records 91
have inadequate schools 51
have inadequate shelter 68
have inadequate sources 43
have inadequate storage 92
have inadequate support 216
have inadequate systems 82
have inadequate vitamin 145
have incarnated himself 124
have incentives similar 40
have incestuous desires 100
have incidental contact 50
have incidental effects 147
have incidental notices 62
have incidental remarks 113
have inclination towards 100
have incomplete closure 43
have incomplete control 132
have incomplete flowers 47
have incomplete primary 55
have incomplete records 175
have incredible amounts 109
have incredible control 46
have incredible courage 51
have incredible insight 41
have incredible respect 54
have incredible stamina 98
have incredible stories 59
have incredibly complex 93
have indefinite borders 40
have indefinite duration 132
have indefinite margins 66
have indigenous origins 54
have indigenous species 51
have indignation against 479
have indirectly brought 138
have indirectly derived 125
have indirectly exerted 41
have indirectly induced 93
have indirectly measured 46
have indirectly reduced 132
have indirectly touched 44
have indisposed towards 109
have indistinct borders 282
have indistinct margins 272
have individual choices 46
have individual clients 79
have individual climate 80
have individual contact 87
have individual control 755
have individual desires 58
have individual effects 97
have individual entries 232
have individual features 301
have individual flowers 95
have individual folders 43
have individual freedom 617
have individual friends 69
have individual gardens 61
have individual incomes 155
have individual lessons 61
have individual liberty 114
have individual lockers 73
have individual marriage 44
have individual members 1449
have individual numbers 65
have individual objects 104
have individual offices 234
have individual operating 40
have individual opinions 189
have individual private 58
have individual reactions 87
have individual records 80
have individual sections 46
have individual sessions 223
have individual spirits 44
have individual stories 51
have individual strengths 212
have individual student 46
have individual success 42
have individual systems 49
have individual talents 145
have individual targets 60
have individual teachers 63
have individual thoughts 52
have individual toilets 49
have individual victims 71
have individual workers 48
have indulgence letters 56
have inevitable effects 157
have inevitable results 45
have inevitably accrued 41
have inevitably altered 131
have inevitably appeared 136
have inevitably aroused 78
have inevitably arrived 56
have inevitably assumed 73
have inevitably brought 848
have inevitably carried 65
have inevitably drifted 73
have inevitably emerged 88
have inevitably entered 56
have inevitably evolved 75
have inevitably exerted 48
have inevitably exposed 76
have inevitably focused 140
have inevitably imposed 40
have inevitably induced 47
have inevitably invited 42
have inevitably omitted 43
have inevitably reduced 109
have inevitably revealed 72
have inevitably touched 110
have inevitably weakened 75
have infallibly brought 99
have infallibly carried 64
have infallibly knocked 345
have infallibly reduced 394
have infallibly secured 105
have infallibly yielded 44
have inferiority complex 348
have infiltrating margins 47
have infinitely elastic 62
have infinitely refined 127
have infinitely stronger 50
have infinitely variable 110
have inflexibly adhered 57
have influenced african 189
have influenced america 137
have influenced ancient 53
have influenced anybody 41
have influenced artists 180
have influenced aspects 66
have influenced behavior 251
have influenced beliefs 45
have influenced bernard 54
have influenced britain 56
have influenced british 747
have influenced canadian 268
have influenced catholic 110
have influenced certain 450
have influenced charles 135
have influenced chaucer 136
have influenced chinese 676
have influenced choices 71
have influenced climate 124
have influenced congress 195
have influenced critics 41
have influenced culture 67
have influenced current 587
have influenced debates 61
have influenced decision 430
have influenced dickens 85
have influenced efforts 46
have influenced egyptian 103
have influenced european 959
have influenced everything 215
have influenced farmers 98
have influenced fashions 61
have influenced federal 83
have influenced foreign 214
have influenced francis 84
have influenced general 342
have influenced germany 46
have influenced history 558
have influenced islamic 62
have influenced johnson 107
have influenced judaism 96
have influenced judicial 101
have influenced kennedy 45
have influenced language 344
have influenced leibniz 99
have influenced leonardo 146
have influenced lincoln 122
have influenced mankind 240
have influenced marketing 127
have influenced marriage 48
have influenced matters 92
have influenced medical 163
have influenced members 98
have influenced mexican 89
have influenced millions 238
have influenced moliere 62
have influenced musical 73
have influenced napoleon 83
have influenced national 535
have influenced official 186
have influenced opinions 69
have influenced outcome 139
have influenced overall 59
have influenced parents 133
have influenced patient 119
have influenced persons 62
have influenced picasso 58
have influenced popular 300
have influenced present 273
have influenced previous 74
have influenced private 84
have influenced program 78
have influenced regional 164
have influenced research 937
have influenced results 454
have influenced richard 79
have influenced schools 53
have influenced science 254
have influenced senates 213
have influenced several 594
have influenced shelley 115
have influenced similar 100
have influenced society 575
have influenced spanish 142
have influenced spenser 360
have influenced spinoza 61
have influenced strongly 147
have influenced student 181
have influenced studies 99
have influenced success 40
have influenced swedish 86
have influenced teachers 160
have influenced village 54
have influenced western 1125
have influenced williams 44
have influenced workers 53
have influenced writers 276
have influential effects 72
have influential friends 1391
have influential support 50
have informally adopted 142
have informally defined 45
have information against 48
have information because 40
have information centers 289
have information content 2180
have information encoded 46
have information equally 41
have information exchange 46
have information gathered 61
have information helpful 69
have information offices 96
have information packets 104
have information printed 74
have information regarding 7332
have information related 360
have information repeated 111
have information similar 40
have information sources 79
have information storage 41
have information systems 863
have information withheld 60
have information written 270
have infrequent attacks 74
have infrequent contact 469
have inherently limited 112
have inherently superior 53
have inhibitions against 82
have inhibitory effects 2442
have injunctions against 75
have innocently assumed 46
have innocently brought 63
have innovative features 58
have inoculated animals 40
have inoculated himself 121
have inordinate amounts 62
have insensibly adopted 48
have insensibly imbibed 101
have insinuated herself 56
have insinuated himself 626
have insolently invaded 56
have inspectors general 43
have instigated against 73
have instigated several 51
have instituted against 272
have instituted between 204
have instituted certain 140
have instituted classes 49
have instituted control 48
have instituted courses 265
have instituted limited 40
have instituted marriage 147
have instituted measures 248
have instituted minimum 44
have instituted national 124
have instituted periodic 48
have instituted private 64
have instituted quality 177
have instituted reforms 232
have instituted regular 199
have instituted research 56
have instituted schemes 53
have instituted schools 63
have instituted screening 43
have instituted several 276
have instituted similar 381
have instituted studies 48
have instituted systems 186
have instructed captain 97
have instructed certain 41
have instructed colonel 102
have instructed counsel 57
have instructed cowards 79
have instructed general 567
have instructed himself 79
have instructed mankind 223
have instruction manuals 79
have integrated aspects 106
have integrated certain 46
have integrated foreign 46
have integrated forward 234
have integrated material 96
have integrated national 46
have integrated quality 46
have integrated research 258
have integrated schools 209
have integrated several 163
have integrated support 148
have integrated systems 158
have intensifying glasses 71
have intentional content 567
have intentional objects 316
have interacted closely 179
have interacted strongly 69
have interacted together 111
have interaction between 207
have interaction effects 280
have interested critics 66
have interested friends 42
have interested herself 268
have interested himself 2287
have interested johnson 102
have interested mankind 104
have interested motives 157
have interested parties 109
have interested several 67
have interested writers 56
have interfaces between 57
have interfered against 68
have interfered because 92
have interfered between 185
have interfered himself 52
have interposed against 109
have interposed between 1214
have interposed betwixt 43
have interposed himself 52
have intervened against 311
have intervened because 256
have intervened between 6698
have intervened several 41
have intestinal diseases 41
have intimately studied 52
have intoxicating effects 76
have intoxicating liquors 102
have intrenched himself 137
have introduced animals 46
have introduced aspects 48
have introduced avarice 42
have introduced because 129
have introduced between 254
have introduced briefly 45
have introduced capital 143
have introduced certain 1518
have introduced charges 67
have introduced chinese 170
have introduced clauses 58
have introduced competing 48
have introduced complex 95
have introduced control 69
have introduced courses 683
have introduced devices 82
have introduced digital 105
have introduced diseases 69
have introduced division 111
have introduced drastic 40
have introduced dynamic 58
have introduced endless 59
have introduced european 120
have introduced exchange 123
have introduced factors 100
have introduced features 106
have introduced figures 62
have introduced foreign 371
have introduced freedom 182
have introduced general 397
have introduced geometry 68
have introduced herself 224
have introduced himself 989
have introduced increasing 108
have introduced language 55
have introduced letters 137
have introduced liberal 42
have introduced limited 181
have introduced massive 47
have introduced material 316
have introduced measures 1789
have introduced medical 48
have introduced millions 60
have introduced minimum 114
have introduced national 274
have introduced natural 50
have introduced numbers 53
have introduced organic 46
have introduced peculiar 86
have introduced popular 48
have introduced private 169
have introduced product 67
have introduced quality 297
have introduced radical 197
have introduced rational 46
have introduced reduced 55
have introduced reforms 468
have introduced regional 67
have introduced regular 100
have introduced religion 61
have introduced schemes 343
have introduced science 44
have introduced screening 42
have introduced service 44
have introduced several 2853
have introduced similar 880
have introduced slavery 86
have introduced smaller 50
have introduced species 49
have introduced stringent 75
have introduced support 43
have introduced symbols 46
have introduced systems 352
have introduced tobacco 79
have introduced unknown 45
have introduced variable 50
have introduced variants 43
have introduced variety 56
have introduced welfare 94
have introduced western 516
have introduced workers 59
have investment bankers 75
have investment capital 100
have investment control 156
have invitations printed 84
have italicized certain 243
have italicized contain 42
have javascript enabled 521
have jeopardized everything 151
have jeopardized national 73
have journalism degrees 143
have judiciously avoided 44
have justifiable grounds 99
have justifiably claimed 51
have justifiably pointed 65
have laboratory results 45
have laboratory studies 93
have laboriously brought 73
have laboriously climbed 72
have laboriously gathered 83
have laboriously guarded 98
have laboriously studied 98
have laboriously written 42
have lamentable results 42
have legislated against 1016
have legislated minimum 62
have legislation affecting 109
have legislation against 191
have legislation drafted 41
have legislation enacted 395
have legislation governing 296
have legislation mandating 82
have legislation providing 353
have legislation regarding 118
have legislation requiring 1248
have legislation similar 120
have legitimacy because 82
have legitimate civilian 61
have legitimate concern 137
have legitimate control 78
have legitimate demands 156
have legitimate excuses 123
have legitimate grounds 905
have legitimate medical 727
have legitimate national 88
have legitimate offspring 352
have legitimate origins 46
have legitimate sources 54
have legitimate worries 104
have liabilities exceeding 49
have libertarian freedom 306
have lieutenant colonel 79
have lifestyles similar 45
have limitations because 1296
have limitations imposed 613
have limitations regarding 176
have limitations related 119
have limitations similar 136
have liquidated damages 82
have literature corrupt 54
have logarithmic utility 257
have logistical support 40
have magnitudes between 127
have magnitudes similar 81
have maintained against 872
have maintained average 161
have maintained balance 44
have maintained besides 83
have maintained between 161
have maintained careful 45
have maintained certain 354
have maintained closest 42
have maintained contact 1731
have maintained control 1176
have maintained freedom 54
have maintained general 114
have maintained harmony 47
have maintained herself 277
have maintained himself 2369
have maintained hitherto 74
have maintained justice 61
have maintained lifelong 46
have maintained national 83
have maintained offices 105
have maintained official 45
have maintained opinions 72
have maintained peaceful 82
have maintained perfect 142
have maintained private 53
have maintained quality 43
have maintained records 174
have maintained regional 57
have maintained regular 385
have maintained research 44
have maintained respect 65
have maintained roughly 50
have maintained schools 164
have maintained secrecy 43
have maintained several 281
have maintained silence 488
have maintained similar 220
have maintained slavery 56
have maintained spanish 44
have maintained stoutly 44
have maintained stronger 48
have maintained support 84
have maintained towards 140
have maliciously charged 55
have management ability 126
have management control 458
have management support 316
have management systems 198
have maneuvered himself 92
have manifested against 41
have manifested between 144
have manifested certain 74
have manifested consent 43
have manifested herself 96
have manifested himself 1278
have manifested increasing 49
have manifested peculiar 110
have manifested similar 97
have manifested towards 944
have manifested unusual 69
have manifestly appeared 46
have manifestly violated 65
have marginally reduced 177
have marketable surplus 197
have maturities between 121
have maturities exceeding 47
have measurement systems 48
have mechanical ability 400
have mechanical defects 48
have mechanical devices 212
have mechanical effects 90
have mechanical ingenuity 49
have mechanical strengths 42
have mechanical support 40
have mechanical systems 53
have mechanical trouble 78
have mechanisms similar 99
have mechanisms whereby 65
have melancholy thoughts 115
have membership criteria 45
have mercifully escaped 51
have ministered occasion 130
have ministered together 65
have ministerial affairs 42
have miraculous effects 149
have miraculous results 107
have miraculous virtues 53
have misbehaved himself 111
have miscarried because 126
have mismanaged affairs 48
have mistakenly adopted 69
have mistakenly allowed 57
have mistakenly applied 138
have mistakenly assumed 1727
have mistakenly claimed 175
have mistakenly defined 47
have mistakenly deleted 103
have mistakenly entered 108
have mistakenly equated 184
have mistakenly focused 49
have mistakenly labeled 63
have mistakenly omitted 56
have mistakenly reasoned 75
have mistakenly written 111
have mobilities similar 52
have moderately complex 50
have moderately reduced 114
have modernized spellings 78
have monumental effects 59
have multiparty systems 908
have multiplied against 66
have multiplied amazingly 239
have multiplied because 375
have multiplied between 65
have multiplied herself 81
have multiplied himself 123
have multiplied largely 53
have multiplied perhaps 61
have multiplied rapidly 3620
have multiplied several 349
have multiplied sixfold 43
have multiplied steadily 43
have multiplied tenfold 377
have multiplied together 50
have multiplied useless 139
have multiplier effects 1179
have needlessly exposed 83
have negatively charged 620
have negligible amounts 308
have negligible control 50
have negligible default 50
have negligible effects 3236
have negligible friction 57
have negligible impacts 124
have negligible kinetic 139
have negligible numbers 51
have negligible overlap 60
have negligible results 58
have negligible salvage 104
have negligible surface 46
have negligible variation 55
have negligible weights 44
have negotiations between 56
have newspapers printed 54
have nightmares anymore 116
have nightmares because 219
have nightmares involving 44
have nightmares tonight 178
have nonetheless adopted 96
have nonetheless allowed 44
have nonetheless assumed 69
have nonetheless brought 82
have nonetheless decided 123
have nonetheless emerged 125
have nonetheless enjoyed 49
have nonetheless entered 75
have nonetheless evolved 49
have nonetheless managed 299
have nonetheless refused 76
have numberless enemies 59
have nutritional effects 47
have objectives related 109
have objectives similar 184
have obligations imposed 103
have obligations outside 109
have obligations regarding 97
have obligations towards 1903
have observable effects 631
have observable results 57
have obsessional thoughts 91
have obstructed efforts 51
have obstructed justice 131
have occupations involving 63
have occupations outside 294
have octahedral geometry 43
have oftentimes gathered 84
