ha sample plots 71
he edited about 53
he edited after 254
he edited alone 105
he edited books 64
he edited first 46
he edited later 75
he edited poetry 131
he edited under 288
he edited until 2307
he edited while 69
he edited works 73
he elects under 46
he eluded every 270
he employ force 41
he endows every 47
he engaged about 77
he engaged after 122
he engaged again 200
he engaged board 88
he engaged daily 45
he engaged every 174
he engaged first 156
he engaged george 96
he engaged henry 111
he engaged jacob 40
he engaged james 91
he engaged marie 90
he engaged never 231
he engaged night 74
he engaged others 83
he engaged people 126
he engaged quite 59
he engaged rooms 133
he engaged thomas 74
he engaged under 155
he engaged until 175
he engaged while 104
he engaged would 69
he engages never 56
he engages people 43
he english people 52
he enjoys about 193
he enjoys above 145
he enjoys after 274
he enjoys alone 41
he enjoys anything 60
he enjoys beauty 43
he enjoys bliss 181
he enjoys boating 64
he enjoys books 52
he enjoys close 101
he enjoys cooking 358
he enjoys creating 114
he enjoys dancing 100
he enjoys drawing 77
he enjoys driving 89
he enjoys equal 77
he enjoys every 546
he enjoys feeling 166
he enjoys finding 70
he enjoys fishing 811
he enjoys fully 49
he enjoys getting 239
he enjoys heaven 45
he enjoys helping 189
he enjoys hunting 335
he enjoys hurting 72
he enjoys keeping 61
he enjoys killing 148
he enjoys knowing 70
he enjoys learning 152
he enjoys looking 320
he enjoys meeting 338
he enjoys music 308
he enjoys people 133
he enjoys playing 3633
he enjoys pleasing 48
he enjoys power 422
he enjoys pushing 58
he enjoys putting 140
he enjoys quiet 48
he enjoys quite 82
he enjoys rather 54
he enjoys reacting 57
he enjoys running 180
he enjoys sailing 199
he enjoys sharing 169
he enjoys showing 157
he enjoys sitting 151
he enjoys smoking 220
he enjoys social 96
he enjoys speaking 127
he enjoys staying 56
he enjoys sucking 65
he enjoys sweet 47
he enjoys talking 553
he enjoys teaching 610
he enjoys telling 684
he enjoys thinking 116
he enjoys today 1144
he enjoys turning 76
he enjoys under 899
he enjoys walking 167
he enjoys which 55
he enjoys while 243
he enjoys within 203
he enjoys women 63
he enjoys working 1947
he enjoys writing 1364
he enough money 170
he enters adult 169
he enters after 302
he enters again 421
he enters alone 196
he enters beneath 65
he enters egypt 66
he enters either 208
he enters every 168
he enters first 852
he enters fully 559
he enters grade 149
he enters heaven 531
he enters human 52
he enters italy 63
he enters junior 141
he enters later 85
he enters libra 276
he enters lists 68
he enters paris 130
he enters persia 109
he enters quite 43
he enters shyly 60
he enters spain 41
he enters stage 61
he enters still 45
he enters under 535
he enters until 123
he enters where 42
he enters while 46
he enters within 293
he entire world 79
he envied every 41
he envied others 55
he envied people 91
he envies every 59
he envies others 50
he envies people 93
he erased every 47
he erects thereon 132
he escape again 74
he escape alive 60
he escape blame 92
he escape falling 41
he espied father 46
he evaded calling 53
he evaded danger 101
he evaded every 225
he evaded rather 50
he evaded under 170
he events which 50
he evoked within 91
he evokes again 50
he exalts above 209
he excels above 54
he excels every 112
he excels homer 66
he excels others 168
he exerts every 166
he exerts force 48
he exerts power 88
he exists after 137
he exists alone 68
he exists apart 166
he exists every 43
he exists rather 42
he exists today 728
he exists under 242
he exists until 53
he exists while 161
he exists within 485
he exists would 66
he exited stage 104
he expect after 262
he expect anything 490
he expect mercy 48
he expect others 357
he expect people 158
he expect would 117
he expend money 44
he extols above 117
he exuded charm 127
he exuded power 210
he exuded warmth 80
he failed after 314
he failed again 2059
he failed alike 69
he failed badly 317
he failed either 983
he failed every 238
he failed first 136
he failed fully 315
he failed later 69
he failed latin 90
he failed nobly 67
he failed often 70
he failed quite 109
he failed rather 101
he failed really 57
he failed sadly 51
he failed seven 41
he failed since 137
he failed today 89
he failed truly 57
he failed twice 764
he failed under 132
he failed until 74
he failed where 375
he failed while 68
he failed within 83
he failed would 135
he faints again 115
he fairly ached 62
he fairly asked 71
he fairly beamed 241
he fairly began 87
he fairly broke 617
he fairly burst 259
he fairly could 97
he fairly cried 108
he fairly dotes 44
he fairly drank 82
he fairly drove 234
he fairly earned 383
he fairly faced 40
he fairly faces 44
he fairly gives 193
he fairly hated 57
he fairly hunts 44
he fairly knows 43
he fairly leaped 389
he fairly lived 95
he fairly makes 54
he fairly might 154
he fairly named 63
he fairly often 109
he fairly oozed 62
he fairly owned 200
he fairly raced 66
he fairly raged 49
he fairly shone 60
he fairly shook 343
he fairly sprang 71
he fairly stood 48
he fairly swept 54
he fairly takes 73
he fairly tells 166
he fairly throws 45
he fairly tired 42
he fairly wrote 47
he fallen alive 40
he fallen short 129
he fallen under 272
he farmed about 175
he farmed under 48
he farmed until 859
he farther added 118
he farther asked 47
he farther speaks 55
he farther tells 143
he farther urges 56
he fasted again 107
he fasted every 330
he fasted forty 809
he fasted often 113
he fasted twice 351
he fasted until 154
he favors would 129
he feasted until 45
he feasted within 43
he feebly asked 184
he feebly cried 59
he feebly moved 61
he feebly shook 95
he feebly tried 158
he feebly tries 62
he feebly waved 99
he feigns sleep 249
he felled trees 421
he fibbed about 42
he fighting daily 218
he fights again 143
he fights alone 162
he fights crime 65
he fights dirty 103
he fights every 104
he fights under 313
he fights until 116
he fights within 52
he filled about 149
he filled after 88
he filled again 178
he filled eight 126
he filled either 111
he filled every 1099
he filled forty 116
he filled heaven 43
he filled might 69
he filled minor 41
he filled nearly 121
he filled pages 187
he filled seven 111
he filled space 63
he filled thirty 54
he filled under 118
he filled until 5657
he filled while 66
he filled whole 88
he finely calls 83
he fingered every 60
he firmly added 55
he firmly asked 62
he firmly avows 124
he firmly bound 110
he firmly doted 52
he firmly fixed 263
he firmly holds 397
he firmly hoped 136
he firmly hopes 45
he firmly ruled 52
he firmly seated 106
he firmly shook 207
he firmly stood 373
he firmly stuck 117
he firmly takes 76
he firmly tells 44
he firmly vetoed 46
he fished about 336
he fished again 50
he fished alone 56
he fished every 60
he fished round 41
he fished under 60
he fishes alone 103
he fitted easily 184
he fitted every 41
he fitted neatly 48
he fitted right 94
he flails about 254
he flatly tells 62
he flayed alive 118
he floating about 53
he floats about 230
he floats above 238
he floats under 80
he flowed right 72
he folded neatly 189
he folded round 139
he folded small 58
he folded under 86
he follow after 96
he follow jesus 56
he follow where 51
he fondly aimed 71
he fondly calls 799
he fondly dreams 216
he fondly dwelt 52
he fondly gazed 63
he fondly hoped 9219
he fondly hopes 927
he fondly loved 677
he fondly loves 156
he fondly named 66
he fondly owned 42
he fondly takes 82
he fondly thinks 206
he fondly throws 126
he fondly weens 93
he fooled about 107
he fooled people 84
he forbear running 59
he forced apart 70
he forced aside 172
he forced athens 57
he forced entry 117
he forced every 184
he forced george 43
he forced henry 57
he forced loans 84
he forced louis 101
he forced others 214
he forced people 318
he forced russia 74
he forced spain 96
he forced under 60
he forced water 84
he forced words 80
he forces every 45
he forces others 212
he forces people 118
he forged close 171
he forged links 176
he forged others 62
he forged strong 100
he forget about 886
he forget anything 83
he forget where 134
he forgot about 34646
he forgot after 60
he forgot again 283
he forgot alice 68
he forgot alike 116
he forgot anything 218
he forgot danger 86
he forgot either 126
he forgot every 912
he forgot hunger 95
he forgot names 82
he forgot nearly 44
he forgot phoebe 119
he forgot until 115
he forgot where 2794
he forgot which 567
he forgot while 99
he forgot words 49
he formed about 296
he formed after 548
he formed again 68
he formed close 1643
he formed eight 49
he formed every 86
he formed first 227
he formed heaven 127
he formed hopes 42
he formed large 72
he formed lasting 765
he formed later 149
he formed links 44
he formed plans 428
he formed quite 98
he formed rather 56
he formed round 42
he formed seven 62
he formed small 75
he formed still 75
he formed strong 277
he formed under 174
he formed which 42
he formed while 912
he formed within 303
he formed woman 71
he formed words 112
he formed would 90
he fought about 250
he fought after 144
he fought again 529
he fought alone 1553
he fought beneath 46
he fought bulls 70
he fought could 71
he fought crime 141
he fought daily 52
he fought dirty 85
he fought duels 261
he fought eight 66
he fought every 729
he fought fifty 69
he fought fires 47
he fought first 491
he fought george 60
he fought goliath 292
he fought larry 62
he fought later 42
he fought louis 49
he fought madly 89
he fought nearly 43
he fought never 45
he fought nobly 216
he fought often 156
he fought panic 42
he fought rather 155
he fought right 218
he fought seven 238
he fought sleep 326
he fought sonny 55
he fought still 64
he fought sword 43
he fought thirty 154
he fought tommy 46
he fought truly 125
he fought twice 75
he fought under 7600
he fought until 954
he fought where 69
he fought while 123
he fought within 184
he fought would 212
he framed plans 56
he freely added 74
he freely broke 45
he freely calls 54
he freely chose 834
he freely draws 143
he freely forms 48
he freely gives 1166
he freely makes 199
he freely mingled 293
he freely mixed 279
he freely mixes 95
he freely moved 98
he freely moves 99
he freely opens 54
he freely owned 270
he freely pours 87
he freely speaks 59
he freely spent 234
he freely spoke 197
he freely takes 139
he freely tells 122
he freely turns 41
he freely wants 70
he freely wills 474
he french blood 54
he french fleet 44
he french people 47
he frisks about 285
he further added 4686
he further aided 112
he further asked 2227
he further avers 165
he further aware 136
he further binds 138
he further bound 142
he further broke 97
he further built 135
he further calls 246
he further cited 70
he further cites 179
he further draws 82
he further fails 43
he further feared 48
he further feels 48
he further finds 452
he further found 1060
he further gives 238
he further holds 644
he further honed 142
he further hoped 158
he further hopes 142
he further knows 236
he further learns 266
he further links 124
he further makes 755
he further moved 80
he further noted 2726
he further notes 2594
he further prays 144
he further ruled 81
he further seeks 71
he further seems 59
he further shews 57
he further shows 1392
he further speaks 239
he further spoke 141
he further swore 58
he further takes 98
he further tells 1241
he further tends 88
he further thinks 222
he further tried 118
he further tries 60
he further urged 457
he further urges 175
he further wants 108
he further warns 160
he further wrote 1179
he fussed about 1535
he fussed round 55
he fusses about 343
he gadded about 55
he gagged again 54
he gained about 466
he gained added 117
he gained after 675
he gained anything 331
he gained broad 118
he gained close 94
he gained could 50
he gained cover 45
he gained daily 166
he gained eight 124
he gained either 50
he gained entry 1926
he gained equal 62
he gained every 282
he gained favor 590
he gained fifty 55
he gained final 45
he gained first 1762
he gained flesh 142
he gained forty 110
he gained fresh 325
he gained glory 113
he gained honor 107
he gained large 193
he gained lasting 190
he gained later 286
he gained legal 48
he gained local 144
he gained merit 48
he gained money 138
he gained nearly 131
he gained others 60
he gained papal 47
he gained power 4549
he gained quick 45
he gained quite 196
he gained rapid 203
he gained rather 126
he gained royal 61
he gained seven 311
he gained sight 211
he gained sixty 46
he gained skill 184
he gained small 50
he gained social 87
he gained solid 141
he gained space 40
he gained speed 700
he gained still 274
he gained strong 85
he gained thirty 123
he gained title 109
he gained trust 51
he gained under 171
he gained voice 125
he gained votes 106
he gained while 640
he gained wider 219
he gained within 57
he gained working 69
he gained world 365
he gained would 206
he gallop withal 488
he gamely tried 121
he gasped after 202
he gasped again 594
he gasped aloud 354
he gasped rather 59
he gasped twice 40
he gasped under 77
he gasped weakly 450
he gasped while 43
he gathers about 529
he gathers balms 51
he gathers every 55
he gathers facts 89
he gathers force 48
he gathers fresh 48
he gathers fruit 92
he gathers honey 41
he gathers leaves 51
he gathers people 47
he gathers round 986
he gathers speed 73
he gathers under 63
he gathers where 48
he gathers within 45
he gently added 174
he gently asked 891
he gently awoke 41
he gently bathed 94
he gently began 306
he gently bends 179
he gently blows 69
he gently bowed 48
he gently broke 461
he gently draws 100
he gently dried 56
he gently edged 62
he gently freed 97
he gently hints 68
he gently holds 51
he gently leaned 124
he gently lifts 169
he gently mocks 159
he gently moved 790
he gently moves 130
he gently opens 54
he gently picks 51
he gently poked 101
he gently pried 254
he gently pulls 165
he gently rises 40
he gently rolls 42
he gently shook 1054
he gently slips 46
he gently spoke 97
he gently spread 180
he gently stole 60
he gently stood 41
he gently swept 43
he gently takes 205
he gently teased 274
he gently tells 122
he gently thrust 111
he gently tried 319
he gently turns 64
he gently undid 98
he gently urged 656
he gently urges 76
he gently waved 196
he gently waves 121
he gently wiped 639
he gently wipes 44
he german people 89
he gingerly began 49
he gingerly moved 73
he gingerly poked 40
he gingerly tried 94
he girded about 67
he girded round 45
he gladly added 62
he gladly chose 63
he gladly found 134
he gladly gives 327
he gladly leaves 402
he gladly makes 111
he gladly moved 43
he gladly shook 50
he gladly spent 225
he gladly spoke 40
he gladly takes 222
he gladly turns 119
he gladly would 2388
he gladly wrote 51
he glared about 381
he glared after 167
he glared again 78
he glared first 91
he glared right 220
he glared round 735
he gleaned about 80
he glided about 165
he glided above 85
he glided beneath 111
he glided close 41
he glided easily 84
he glided round 120
he glided under 65
he glides about 390
he glides easily 49
he gloats about 49
he glowed again 40
he gotten drunk 115
he gotten stuck 40
he govern others 53
he grants cunning 50
he grants every 45
he grants loans 43
he grants mercy 96
he grants power 51
he grants sleep 180
he grasps after 166
he grasps again 53
he grasps every 58
he grasps hands 104
he grasps under 48
he grasps within 62
he grazed sheep 41
he greater power 80
he greatly added 309
he greatly aided 547
he greatly cared 409
he greatly cares 103
he greatly dreads 48
he greatly erred 419
he greatly feared 3673
he greatly hated 98
he greatly hoped 183
he greatly liked 955
he greatly likes 157
he greatly longed 198
he greatly loved 2735
he greatly loves 405
he greatly moved 68
he greatly needs 289
he greatly stood 120
he greatly under 131
he greatly wants 58
he greets every 94
he greets people 187
he grimly added 123
he grimly asked 41
he grimly faced 171
he grimly noted 85
he grimly wrote 41
he grinning about 60
he griped about 241
he gripes about 193
he groans about 83
he groans again 71
he groans aloud 100
he groans beneath 148
he groans under 425
he groped about 4029
he groped after 162
he groped again 49
he groped beneath 82
he groped round 137
he groped under 223
he groped until 58
he groped within 54
he gropes about 1064
he gropes after 154
he ground beneath 125
he ground floor 61
he ground grain 47
he ground under 54
he groups under 679
he growls about 81
he guided every 60
he guided julian 60
he guided others 50
he guided people 54
he guided until 55
he guides people 71
he guilty about 41
he gulped again 100
he gulped water 167
he gushed about 156
he gushes about 49
he hailed again 170
he hailed every 107
he hailed wicks 47
he halted about 169
he halted after 180
he halted again 994
he halted beneath 109
he halted close 55
he halted every 71
he halted right 47
he halted short 86
he halted thirty 52
he halted under 323
he halted until 632
he halted where 148
he halted while 85
he halted within 310
he handed about 173
he handed annie 41
he handed billy 51
he handed david 126
he handed dolly 99
he handed father 71
he handed first 42
he handed frank 87
he handed george 97
he handed grace 44
he handed grant 46
he handed harry 68
he handed henry 69
he handed james 46
he handed jason 47
he handed jesus 245
he handed jimmy 42
he handed laura 44
he handed louis 87
he handed money 65
he handed mother 49
he handed peter 110
he handed power 194
he handed round 1818
he handed sarah 67
he handed steve 50
he hanker after 180
he hardly acted 47
he hardly added 43
he hardly asked 52
he hardly began 73
he hardly broke 92
he hardly cared 1816
he hardly cares 624
he hardly ceased 68
he hardly comes 312
he hardly could 2428
he hardly dared 6876
he hardly dares 2110
he hardly drank 278
he hardly durst 348
he hardly earned 118
he hardly falls 60
he hardly feared 46
he hardly feels 467
he hardly finds 201
he hardly found 650
he hardly gives 565
he hardly hoped 331
he hardly hopes 169
he hardly keeps 61
he hardly knows 8467
he hardly leaves 183
he hardly liked 853
he hardly likes 139
he hardly lived 281
he hardly lives 102
he hardly looks 718
he hardly loves 49
he hardly makes 493
he hardly moved 908
he hardly moves 414
he hardly needs 1731
he hardly noted 113
he hardly opens 63
he hardly owned 66
he hardly plays 56
he hardly ranks 98
he hardly reacts 77
he hardly rises 55
he hardly seeks 80
he hardly seems 2424
he hardly shows 185
he hardly slept 1323
he hardly speaks 661
he hardly spent 328
he hardly spoke 3850
he hardly stood 158
he hardly stops 126
he hardly takes 450
he hardly talks 652
he hardly thinks 803
he hardly treats 50
he hardly tried 180
he hardly tries 169
he hardly wants 98
he hardly works 148
he hardly would 929
he hardly wrote 268
he harped again 70
he hasted thither 127
he hauled goods 48
he hauled round 116
he hauled water 130
he haunts wakes 60
he hawked about 380
he heavily leaned 86
he heavily taxed 46
he hedged about 271
he hedged again 40
he hedged round 55
he helped about 90
he helped adapt 66
he helped alice 55
he helped annie 58
he helped apply 43
he helped arthur 64
he helped author 82
he helped avert 122
he helped begin 165
he helped billy 62
he helped black 52
he helped blaze 48
he helped block 159
he helped bobby 46
he helped boost 108
he helped build 8536
he helped carry 2496
he helped carve 56
he helped catch 113
he helped cause 260
he helped change 681
he helped chart 41
he helped chase 84
he helped check 85
he helped close 50
he helped coach 190
he helped cover 322
he helped craft 346
he helped create 6735
he helped crush 68
he helped david 177
he helped defeat 1256
he helped draft 5380
he helped dress 100
he helped drive 734
he helped elect 900
he helped ellen 58
he helped emily 43
he helped enact 153
he helped erect 272
he helped every 149
he helped father 172
he helped fight 445
he helped first 41
he helped focus 148
he helped force 256
he helped forge 730
he helped found 17225
he helped frame 982
he helped frank 87
he helped gather 193
he helped george 182
he helped guard 156
he helped guide 1142
he helped harry 102
he helped helen 68
he helped henry 152
he helped hoist 42
he helped jacob 57
he helped james 218
he helped jenny 48
he helped julie 42
he helped later 96
he helped laura 75
he helped local 108
he helped louis 185
he helped lower 63
he helped merge 56
he helped moses 51
he helped mother 228
he helped mount 49
he helped nancy 61
he helped nurse 78
he helped others 993
he helped paint 188
he helped people 1006
he helped peter 107
he helped pilot 47
he helped pitch 101
he helped place 428
he helped plant 385
he helped print 44
he helped prove 58
he helped quell 138
he helped quite 46
he helped raise 3018
he helped rally 145
he helped reveal 40
he helped round 135
he helped sarah 115
he helped scott 46
he helped seize 48
he helped serve 106
he helped shape 3794
he helped shift 114
he helped shoot 113
he helped smooth 52
he helped solve 256
he helped spark 163
he helped spawn 113
he helped spread 792
he helped stage 142
he helped start 3173
he helped steady 56
he helped steer 246
he helped susan 48
he helped sweep 89
he helped thomas 129
he helped track 43
he helped train 1340
he helped uncle 96
he helped unite 106
he helped usher 320
he helped where 62
he helped women 78
he helped would 129
he helped write 3876
he herded daily 49
he herded goats 99
he herded sheep 480
he hereby binds 82
he hereby gives 150
he hereby makes 74
he hidden beneath 49
he hidden under 73
he hidden within 43
he highly loved 56
he hinted about 339
he hinted might 80
he hinted rather 97
he hinted slyly 42
he hinted would 68
he hissed after 51
he hissed again 331
he hissed rather 57
he hissed under 470
he hoards money 42
he honest about 54
he honked again 55
he hooted again 51
he hopped about 1356
he hopped after 81
he hopped again 44
he hopped first 44
he hopped nearer 84
he hopped right 428
he hopped round 310
he hovers about 611
he hovers above 381
he hovers round 442
he howled again 327
he howled aloud 221
he howled until 91
he hudson river 45
he hugged about 141
he hugged close 218
he humbly added 61
he humbly asked 858
he humbly bowed 261
he humbly calls 124
he humbly hoped 496
he humbly hopes 1651
he humbly knelt 107
he humbly moved 45
he humbly prays 472
he humbly seeks 74
he humbly takes 58
he humbly thanks 49
he humbly thinks 55
he humbly tried 44
he humbly would 59
he humbly wrote 67
he hummed again 72
he hummed aloud 40
he hummed gaily 110
he hummed tunes 87
he hummed under 175
he hummed while 60
he hungers after 323
he hungers where 52
he hunted about 1165
he hunted after 180
he hunted again 82
he hunted alone 253
he hunted birds 98
he hunted ducks 62
he hunted every 123
he hunted foxes 65
he hunted hares 60
he hunted moose 122
he hunted quail 43
he hunted round 230
he hunted small 69
he hunted twice 60
he hunted until 145
he hunted would 44
he hurled abuse 331
he hurled after 176
he hurled aside 68
he hurled blazing 55
he hurled rocks 70
he hurled threats 51
he hurled words 49
he ideally wants 58
he ideally would 87
he implying about 61
he inched nearer 133
he incurs blame 210
he incurs costs 79
he incurs debts 186
he incurs guilt 159
he incurs rather 42
he incurs under 47
he incurs while 58
he indeed acted 60
he indeed alone 56
he indeed began 84
he indeed build 72
he indeed calls 68
he indeed comes 60
he indeed could 335
he indeed feared 47
he indeed feels 86
he indeed finds 107
he indeed found 446
he indeed gives 146
he indeed hoped 63
he indeed knows 281
he indeed leaves 176
he indeed lived 170
he indeed lives 52
he indeed looks 68
he indeed loved 174
he indeed loves 79
he indeed makes 127
he indeed might 290
he indeed never 246
he indeed often 63
he indeed ought 59
he indeed owned 57
he indeed prove 76
he indeed seems 173
he indeed shall 79
he indeed shows 82
he indeed speaks 100
he indeed spoke 66
he indeed still 126
he indeed stood 83
he indeed takes 89
he indeed thinks 49
he indeed tried 90
he indeed wants 124
he indeed would 543
he indeed wrote 181
he induce others 45
he infect others 80
he infers about 62
he instead asked 142
he instead began 143
he instead calls 53
he instead chose 398
he instead finds 113
he instead found 327
he instead gives 48
he instead makes 64
he instead moved 49
he instead opted 89
he instead seeks 43
he instead spent 138
he instead takes 67
he instead tried 83
he instead turns 60
he instead would 85
he instead wrote 95
he invent anything 49
he invest today 133
he issued about 568
he issued after 468
he issued again 90
he issued bills 86
he issued bonds 96
he issued books 87
he issued brief 52
he issued bulls 55
he issued calls 61
he issued coins 502
he issued daily 122
he issued every 83
he issued false 49
he issued fifty 52
he issued final 97
he issued forty 53
he issued fresh 300
he issued later 91
he issued nearly 79
he issued notes 180
he issued order 205
he issued paper 113
he issued privy 54
he issued quick 43
he issued rapid 48
he issued royal 44
he issued rules 86
he issued seven 73
he issued short 40
he issued stern 87
he issued still 69
he issued stock 55
he issued strong 54
he issued thence 100
he issued thirty 58
he issued threats 111
he issued tract 157
he issued under 413
he issued while 242
he issued within 42
he issued works 54
he issued would 80
he issued writs 1543
he issues every 47
he issues writs 61
he jabbed again 77
he jerked about 265
he jerked again 87
he jerked aside 100
he jerked awake 1602
he jerked erect 239
he jerked loose 425
he jerked round 237
he jested about 275
he jewish people 95
he jogged about 53
he jogged after 99
he jogged easily 40
he jogged every 98
he jogged round 145
he joined aaron 52
he joined about 214
he joined adams 58
he joined after 723
he joined again 250
he joined allen 80
he joined alpha 89
he joined apple 55
he joined arthur 200
he joined astor 51
he joined baron 40
he joined barry 41
he joined basie 79
he joined benny 164
he joined billy 128
he joined black 98
he joined bragg 59
he joined brook 47
he joined brown 302
he joined bruce 67
he joined caesar 116
he joined cecil 54
he joined chief 205
he joined chris 46
he joined clark 94
he joined count 315
he joined cyrus 60
he joined david 270
he joined davis 127
he joined delta 57
he joined dizzy 65
he joined drake 52
he joined eddie 44
he joined edwin 77
he joined eight 85
he joined either 136
he joined essex 73
he joined every 154
he joined fatah 99
he joined father 255
he joined fidel 87
he joined field 53
he joined first 712
he joined fleming 41
he joined frank 226
he joined freud 55
he joined gates 46
he joined george 620
he joined grant 197
he joined hands 2396
he joined harry 194
he joined hearst 52
he joined henri 60
he joined henry 557
he joined indian 246
he joined irene 102
he joined issue 1771
he joined jacob 68
he joined james 546
he joined japan 47
he joined jesse 50
he joined jesus 99
he joined jimmy 66
he joined jones 57
he joined judge 91
he joined julian 69
he joined kelly 74
he joined later 137
he joined laura 74
he joined lenin 186
he joined lewis 109
he joined lionel 85
he joined lloyd 119
he joined local 250
he joined lodge 49
he joined louis 759
he joined luther 60
he joined major 542
he joined march 41
he joined marion 47
he joined merck 62
he joined miles 227
he joined moore 42
he joined nearly 48
he joined nehru 85
he joined nixon 59
he joined noses 59
he joined oscar 45
he joined others 899
he joined peter 246
he joined plato 79
he joined price 91
he joined prime 48
he joined queen 101
he joined ralph 69
he joined ranks 145
he joined right 300
he joined roger 88
he joined russia 133
he joined saint 60
he joined sarah 53
he joined scott 124
he joined seven 87
he joined shell 111
he joined sigma 61
he joined simon 88
he joined steve 49
he joined stone 51
he joined sulla 67
he joined terry 49
he joined texas 80
he joined thirty 107
he joined thomas 441
he joined titus 44
he joined tommy 112
he joined tycho 42
he joined uncle 46
he joined under 99
he joined until 78
he joined villa 59
he joined wayne 44
he joined while 179
he joined white 153
he joined woody 157
he joined words 82
he joined world 46
he joined would 62
he joined xerox 52
he jokingly added 172
he jokingly asked 1065
he jokingly calls 312
he jokingly tells 79
he jokingly wrote 154
he jolted awake 323
he jotted notes 386
he judged about 71
he judged alone 43
he judged amiss 128
he judged badly 43
he judged cases 68
he judged could 197
he judged every 224
he judged fitting 438
he judged human 133
he judged israel 1842
he judged might 1366
he judged naive 69
he judged others 601
he judged ought 86
he judged people 334
he judged quite 71
he judged rather 67
he judged right 1443
he judged truly 189
he judged unfit 112
he judged women 48
he judged worthy 524
he judged would 1979
he judges about 83
he judges amiss 73
he judges every 213
he judges fitting 41
he judges human 88
he judges israel 49
he judges others 579
he judges people 178
he judges right 1004
he judges truly 105
he judges which 66
he judges worthy 196
he judges would 87
he jumped about 1413
he jumped after 320
he jumped again 741
he jumped aside 810
he jumped awake 156
he jumped every 117
he jumped first 248
he jumped nearly 50
he jumped rather 102
he jumped right 4685
he jumped round 728
he jumped short 51
he jumped under 112
he jumped would 50
he justly added 82
he justly calls 2379
he justly claim 56
he justly could 67
he justly deems 47
he justly dreads 86
he justly earned 224
he justly feared 342
he justly feels 92
he justly gives 59
he justly holds 143
he justly hoped 51
he justly loved 44
he justly makes 51
he justly might 419
he justly notes 153
he justly ought 48
he justly proud 42
he justly ranks 107
he justly seeks 130
he justly seems 58
he justly speaks 77
he justly takes 77
he justly terms 521
he justly thinks 226
he justly urged 42
he keeled right 83
he keenly feels 259
he kicked about 568
he kicked again 342
he kicked aside 587
he kicked holes 78
he kicked jesus 45
he kicked loose 184
he kicked right 103
he kicked until 42
he kidded about 64
he killed abner 81
he killed about 486
he killed above 161
he killed after 222
he killed again 642
he killed anything 87
he killed arthur 53
he killed billy 122
he killed birds 113
he killed black 43
he killed bobby 49
he killed caesar 229
he killed could 42
he killed danny 77
he killed david 135
he killed easily 48
he killed eight 856
he killed either 225
he killed every 815
he killed father 77
he killed fifty 221
he killed first 230
he killed forty 279
he killed frank 98
he killed george 126
he killed goliath 720
he killed harry 71
he killed helen 56
he killed henry 96
he killed james 902
he killed jerry 48
he killed jesse 45
he killed jesus 51
he killed jimmy 54
he killed judge 82
he killed laius 345
he killed large 66
he killed major 54
he killed nearly 154
he killed others 148
he killed paris 43
he killed people 908
he killed peter 54
he killed right 51
he killed roger 47
he killed sarah 62
he killed seven 1243
he killed sixty 184
he killed small 63
he killed steve 44
he killed susan 83
he killed thirty 478
he killed thomas 97
he killed today 51
he killed twice 40
he killed uncle 67
he killed under 48
he killed weeds 86
he killed while 338
he killed white 189
he killed women 149
he killed would 182
he kinder bowed 45
he kindly added 339
he kindly asked 1293
he kindly calls 101
he kindly drove 91
he kindly gives 102
he kindly repeat 42
he kindly sends 67
he kindly spoke 127
he kindly state 98
he kindly takes 93
he kindly tells 46
he kindly throws 47
he kindly tried 41
he kindly urged 75
he kindly wrote 503
he kissed after 56
he kissed again 152
he kissed alice 59
he kissed betty 46
he kissed biddy 52
he kissed emily 44
he kissed every 477
he kissed first 774
he kissed george 57
he kissed hands 1011
he kissed jesus 103
he kissed katie 48
he kissed laura 49
he kissed marie 106
he kissed mother 107
he kissed sarah 111
he kissed twice 47
he kisses hands 66
he kneaded dough 42
he kneeling above 57
he kneels again 102
he kneels under 46
he knocks about 273
he knocks again 276
he knocks twice 73
he knocks under 46
he laboring under 93
he labors under 2808
he lacked about 52
he lacked above 52
he lacked anything 524
he lacked basic 106
he lacked breadth 127
he lacked broad 55
he lacked charm 172
he lacked class 48
he lacked close 133
he lacked color 163
he lacked cooke 48
he lacked drive 349
he lacked either 1620
he lacked every 238
he lacked facts 54
he lacked feeling 240
he lacked first 193
he lacked flair 45
he lacked focus 41
he lacked force 310
he lacked funds 659
he lacked grace 90
he lacked guile 91
he lacked human 110
he lacked humor 302
he lacked inner 90
he lacked learning 87
he lacked legal 230
he lacked lenin 44
he lacked local 63
he lacked luther 42
he lacked method 68
he lacked money 1264
he lacked moral 610
he lacked nearly 80
he lacked nehru 50
he lacked nerve 217
he lacked paper 40
he lacked piety 50
he lacked poetic 74
he lacked poise 53
he lacked power 1303
he lacked proof 190
he lacked reason 41
he lacked sense 111
he lacked ships 45
he lacked siege 41
he lacked skill 429
he lacked sleep 41
he lacked small 99
he lacked social 322
he lacked solid 94
he lacked sound 71
he lacked space 87
he lacked speed 60
he lacked staying 130
he lacked strong 225
he lacked style 72
he lacked taste 191
he lacked title 43
he lacked trust 91
he lacked vigor 91
he lacked vision 256
he lacked warmth 206
he lacked water 59
he lacked within 48
he lacked words 284
he lacked would 55
he lamely added 64
he lamely tried 54
he landed about 519
he landed above 210
he landed after 638
he landed again 894
he landed alone 133
he landed badly 133
he landed below 123
