ha would require 128
he could retract 747
he could retrain 42
he could reunite 433
he could reverse 2146
he could revisit 635
he could revolve 144
he could rewrite 745
he could rightly 5125
he could romance 63
he could roughly 218
he could roundly 46
he could rummage 139
he could salvage 3019
he could sanction 446
he could satisfy 10926
he could saunter 271
he could scamper 339
he could scatter 561
he could scavenge 248
he could scourge 77
he could scratch 1390
he could scrounge 897
he could scuttle 220
he could seclude 75
he could secrete 276
he could seemingly 220
he could service 250
he could several 129
he could sharpen 540
he could sharply 73
he could shatter 544
he could shelter 2140
he could shorten 719
he could shortly 364
he could shrivel 56
he could shuffle 477
he could shuttle 106
he could signify 253
he could silence 1530
he could situate 112
he could slacken 146
he could slumber 137
he could smilingly 42
he could smoothly 50
he could smuggle 863
he could snuggle 163
he could soberly 140
he could soldier 58
he could solicit 587
he could someday 646
he could somehow 12926
he could soonest 121
he could sparkle 72
he could specify 863
he could splurge 48
he could sponsor 284
he could sputter 92
he could squeeze 7513
he could squelch 120
he could stagger 751
he could stammer 822
he could startle 273
he could staunch 62
he could steadily 113
he could sternly 94
he could stiffen 144
he could stomach 2816
he could strangle 943
he could stretch 6047
he could strongly 236
he could stumble 531
he could stutter 122
he could subject 607
he could subpoena 126
he could subsist 1137
he could subsume 62
he could subvert 254
he could succeed 20443
he could succumb 286
he could suffice 62
he could suggest 10354
he could sunbathe 41
he could support 16422
he could suppose 2141
he could surface 244
he could surmise 551
he could surpass 1114
he could survive 13777
he could suspect 1148
he could suspend 1552
he could sustain 5499
he could swagger 176
he could swallow 6400
he could sweeten 138
he could sweetly 44
he could swiftly 338
he could swindle 175
he could tacitly 43
he could terrify 354
he could testify 4209
he could therewith 41
he could throttle 362
he could tighten 419
he could together 228
he could tonight 109
he could torment 424
he could torpedo 59
he could torture 1186
he could totally 658
he could towards 4854
he could traffic 98
he could trample 551
he could treasure 217
he could tremble 117
he could trigger 411
he could triumph 639
he could trouble 291
he could trounce 84
he could trumpet 60
he could twiddle 193
he could unaided 195
he could unbosom 648
he could unchain 50
he could unclasp 46
he could uncover 1206
he could undergo 883
he could undress 299
he could unhitch 61
he could unhorse 41
he could unlatch 44
he could unloose 104
he could unnerve 69
he could unravel 860
he could unscrew 156
he could unsheathe 47
he could untangle 255
he could upbraid 85
he could upgrade 133
he could upstage 53
he could urinate 478
he could usually 7645
he could utilize 3211
he could utterly 332
he could vaguely 1144
he could validly 721
he could vamoose 45
he could varnish 47
he could venture 10019
he could versify 63
he could vibrate 57
he could visibly 95
he could vividly 728
he could warrant 178
he could welcome 1063
he could wheedle 632
he could whisper 2668
he could whistle 2120
he could whittle 329
he could willingly 2334
he could withdraw 7599
he could withhold 1481
he could witness 3388
he could worship 2043
he could worthily 214
he could wrestle 982
he could wriggle 918
he count himself 212
he court granted 49
he court ordered 89
he cover himself 178
he crams himself 48
he create himself 105
he create mankind 68
he create passions 213
he crept between 194
he crept forward 5904
he crept outside 151
he crept quickly 63
he crept quietly 808
he crept shivering 50
he crept shoeless 131
he crept swiftly 62
he crept towards 976
he cried against 534
he cried audibly 40
he cried because 2425
he cried between 337
he cried briefly 48
he cried briskly 133
he cried crossly 65
he cried faintly 205
he cried finally 211
he cried genially 225
he cried grandly 91
he cried gruffly 66
he cried happily 951
he cried harshly 763
he cried hastily 524
he cried heartily 689
he cried heatedly 84
he cried himself 1339
he cried huskily 386
he cried jeeringly 82
he cried jovially 333
he cried lightly 140
he cried loftily 57
he cried lustily 150
he cried merrily 239
he cried mockingly 164
he cried pleadingly 47
he cried proudly 320
he cried quickly 478
he cried quietly 172
he cried roughly 455
he cried several 111
he cried sharply 1967
he cried shrilly 707
he cried sternly 351
he cried stoutly 41
he cried tensely 71
he cried testily 92
he cried warningly 109
he cries against 58
he cries because 956
he cries happily 50
he cries himself 171
he cries lustily 60
he cringed against 75
he cross himself 141
he crown himself 49
he curbs himself 56
he cured diseases 259
he cured himself 1652
he cured several 144
he cures diseases 81
he cures himself 436
he curls himself 428
he curse himself 41
he daily becomes 76
he daily brought 113
he daily carried 142
he daily carries 67
he daily commits 226
he daily defiled 102
he daily devoted 103
he daily drilled 43
he daily employs 123
he daily endured 42
he daily enjoyed 49
he daily entered 56
he daily escaped 42
he daily expects 95
he daily invited 134
he daily menaced 50
he daily mounted 77
he daily offered 266
he daily perused 44
he daily preached 58
he daily pressed 63
he daily recited 105
he daily renewed 62
he daily repeated 73
he daily studied 90
he daily studies 197
he daily suffers 93
he daily threatens 42
he daily visited 547
he daily watched 92
he daily wrought 44
he damns himself 253
he dared abandon 71
he dared address 180
he dared advance 310
he dared against 93
he dared anybody 44
he dared attempt 750
he dared because 105
he dared believe 685
he dared confess 348
he dared confide 161
he dared contend 47
he dared declare 102
he dared discuss 50
he dared disobey 166
he dared display 54
he dared disturb 43
he dared entrust 51
he dared everything 306
he dared express 447
he dared himself 135
he dared imagine 93
he dared indulge 50
he dared intrude 105
he dared present 187
he dared presume 117
he dared proceed 55
he dared promise 52
he dared propose 77
he dared publish 86
he dared question 217
he dared suggest 228
he dared towards 62
he dared venture 2043
he dares address 48
he dares attempt 117
he dares believe 74
he dares everything 77
he dares express 40
he dares presume 92
he dares sustain 42
he dares venture 241
he darts forward 290
he darts rapidly 42
he darts towards 71
he dated between 87
he dated several 128
he dates between 189
he dates several 63
he dearly coveted 46
he dearly desired 61
he decks himself 214
he deems capable 116
he deems correct 145
he deems deserving 53
he deems equally 48
he deems feasible 107
he deems fittest 99
he deems harmful 42
he deems helpful 92
he deems himself 4640
he deems immoral 53
he deems inferior 220
he deems justice 112
he deems material 299
he deems morally 61
he deems needful 130
he deems precious 43
he deems prudent 214
he deems superior 79
he deems unworthy 345
he deems useless 78
he demean himself 365
he denying himself 51
he diced himself 205
he dimly divined 41
he dimly foresaw 312
he dimly guessed 107
he dimly realized 483
he dimly realizes 126
he dimly recalls 64
he dined heartily 124
he dined quietly 114
he dined several 98
he dined sparingly 43
he dined together 59
he dined usually 50
he dines between 69
he dived between 94
he dived forward 256
he dived steeply 90
he dived swiftly 54
he dived towards 112
he dives forward 48
he dooms himself 319
he doped himself 55
he dosed himself 604
he doses himself 93
he doubt everything 81
he doubt himself 85
he doubt similar 48
he dozed despite 79
he dozed lightly 62
he drags himself 1829
he drank absinthe 100
he drank according 42
he drank alcohol 674
he drank because 1442
he drank between 50
he drank bourbon 141
he drank brought 82
he drank delight 59
he drank endless 52
he drank everything 141
he drank gallons 111
he drank heartily 197
he drank hemlock 272
he drank himself 4795
he drank largely 176
he drank madeira 116
he drank mineral 69
he drank noisily 92
he drank quickly 175
he drank quietly 48
he drank several 944
he drank socially 47
he drank sparingly 363
he drank spirits 207
he drank steadily 338
he drank thirteen 123
he drank together 79
he drank vinegar 87
he drank whiskey 542
he drawn between 226
he drawn together 50
he drawn towards 60
he draws against 195
he draws animals 46
he draws between 11103
he draws certain 278
he draws chiefly 51
he draws circles 99
he draws comfort 168
he draws diagrams 69
he draws especial 40
he draws everything 138
he draws exactly 58
he draws figures 65
he draws forward 68
he draws general 108
he draws himself 1857
he draws largely 410
he draws lessons 140
he draws material 87
he draws regarding 56
he draws several 262
he draws similar 45
he draws support 182
he draws together 1690
he draws towards 381
he dreads returning 50
he dreams becomes 46
he dreams himself 346
he dress himself 449
he dried himself 2756
he dries himself 300
he drily remarks 309
he drily replied 153
he drink alcohol 109
he drink because 109
he drink himself 126
he drive himself 252
he driving himself 47
he drops everything 394
he drops himself 77
he drops several 61
he drove against 347
he drove because 131
he drove between 445
he drove blindly 41
he drove briskly 76
he drove captain 132
he drove charles 44
he drove eastward 212
he drove fifteen 82
he drove forward 2460
he drove general 59
he drove halfway 43
he drove hastily 93
he drove himself 10718
he drove outside 123
he drove proudly 47
he drove quickly 517
he drove quietly 151
he drove rapidly 814
he drove russell 53
he drove seventy 43
he drove several 256
he drove sixteen 56
he drove smoothly 67
he drove steadily 286
he drove swiftly 303
he drove towards 1247
he drove upstate 48
he drown himself 285
he drugs himself 52
he drunk himself 53
he dryly remarks 301
he dryly replied 287
he duped himself 102
he durst attempt 326
he durst confess 129
he durst confide 54
he durst presume 1077
he durst proceed 49
he durst venture 1542
he dusts himself 78
he dwelt between 123
he dwelt briefly 49
he dwelt chiefly 380
he dwelt happily 75
he dwelt himself 117
he dwelt largely 189
he dwelt quietly 48
he dwelt strongly 187
he dwelt towards 45
he earned acclaim 111
he earned because 267
he earned belonged 64
he earned between 292
he earned degrees 548
he earned enabled 52
he earned everything 49
he earned exactly 66
he earned fifteen 154
he earned general 57
he earned himself 1506
he earned immense 43
he earned letters 104
he earned millions 119
he earned national 105
he earned respect 379
he earned seventy 120
he earned several 291
he earned sixteen 45
he earned smaller 42
he easily accepts 84
he easily adapted 178
he easily adopted 63
he easily allowed 295
he easily allured 43
he easily applied 43
he easily arouses 44
he easily arranged 98
he easily arrived 103
he easily assumed 149
he easily assumes 95
he easily attains 118
he easily avoided 223
he easily becomes 857
he easily believe 49
he easily blocked 85
he easily brought 434
he easily brushed 80
he easily carried 506
he easily carries 101
he easily climbed 84
he easily counted 53
he easily covered 41
he easily crossed 79
he easily crushed 60
he easily deduced 44
he easily defeated 1379
he easily divined 147
he easily drifted 75
he easily endured 42
he easily entered 101
he easily escaped 196
he easily escapes 70
he easily excited 49
he easily fathomed 46
he easily foresaw 367
he easily forgave 140
he easily forgets 321
he easily gathered 138
he easily grasped 111
he easily guessed 297
he easily handled 161
he easily ignored 44
he easily induced 248
he easily knocked 64
he easily located 103
he easily managed 305
he easily manages 59
he easily matched 54
he easily measured 46
he easily mistook 64
he easily obtains 228
he easily pardons 762
he easily parried 112
he easily recalls 51
he easily reduced 141
he easily refuted 89
he easily removed 177
he easily secured 968
he easily shifted 57
he easily slipped 275
he easily spotted 86
he easily stepped 75
he easily subdued 492
he easily yielded 133
he echoed blankly 299
he echoed faintly 101
he echoed harshly 49
he echoed himself 67
he echoed mockingly 87
he echoed quietly 60
he echoed sharply 165
he echoed vaguely 124
he edged between 62
he edged forward 1978
he edged himself 837
he edged towards 482
he edges forward 62
he edges towards 89
he either accepts 354
he either acquits 110
he either adapted 43
he either admires 42
he either adopted 53
he either advised 53
he either affirms 133
he either allowed 171
he either alludes 71
he either altered 124
he either answers 152
he either appeared 56
he either applied 45
he either applies 53
he either asserts 65
he either assumed 251
he either assumes 166
he either attacks 97
he either attains 334
he either attends 43
he either avoided 398
he either becomes 728
he either belonged 68
he either borrows 154
he either brought 456
he either carried 442
he either carries 161
he either chooses 104
he either claimed 40
he either commits 175
he either confers 51
he either crossed 48
he either decided 124
he either decides 75
he either defeated 41
he either derived 56
he either desired 209
he either desires 188
he either directs 55
he either doubted 70
he either dropped 158
he either drowned 69
he either employs 286
he either enjoyed 59
he either entered 89
he either escaped 147
he either escapes 104
he either expects 166
he either feigned 45
he either follows 107
he either foresaw 125
he either forgets 588
he either founded 153
he either granted 105
he either himself 331
he either ignored 1868
he either ignores 1106
he either intends 135
he either invents 45
he either invited 50
he either laughed 75
he either married 106
he either marries 59
he either mistook 40
he either obtains 244
he either offered 105
he either omitted 316
he either opposed 51
he either ordered 100
he either painted 264
he either planned 45
he either pointed 91
he either praised 61
he either praises 45
he either preached 77
he either rebuilt 44
he either reduced 89
he either refused 525
he either refuses 285
he either regards 103
he either rejects 450
he either remains 258
he either removed 402
he either repeated 78
he either replied 60
he either resigns 134
he either retains 54
he either retired 110
he either retires 116
he either returns 393
he either selects 102
he either settled 48
he either settles 57
he either slipped 100
he either started 66
he either starved 46
he either starves 92
he either stepped 51
he either stopped 138
he either strikes 44
he either studied 406
he either submits 109
he either suffers 340
he either totally 117
he either touched 128
he either trusted 58
he either visited 132
he either watched 56
he either whipped 84
he either withdraw 42
he either withdrew 79
he either yielded 56
he emits behavior 62
he empty himself 127
he endear himself 161
he ended between 50
he ended finally 64
he ended forever 53
he ended harshly 42
he ended proudly 85
he ended quietly 127
he ended sharply 59
he ended slavery 49
he ended vaguely 44
he engage himself 267
he enjoy freedom 73
he enjoy himself 610
he enjoy liberty 42
he enjoy listening 59
he enter college 49
he equip himself 136
he erred against 75
he erred because 96
he erred gravely 67
he every instant 429
he exalt himself 266
he exert himself 1326
he exile himself 64
he exist outside 49
he exits quickly 45
he faced against 40
he faced attacks 44
he faced because 521
he faced between 61
he faced bravely 76
he faced capture 49
he faced certain 764
he faced charges 621
he faced demands 64
he faced eastward 54
he faced enemies 60
he faced everything 67
he faced extreme 64
he faced failure 97
he faced forward 1357
he faced general 116
he faced himself 346
he faced hostile 180
he faced increasing 278
he faced intense 83
he faced perhaps 54
he faced poverty 80
he faced quickly 53
he faced regarding 66
he faced renewed 45
he faced repeated 69
he faced richard 41
he faced several 466
he faced similar 235
he faced suffering 122
he faced superior 50
he faced torture 82
he faced towards 319
he faced trouble 149
he faced unknown 45
he faces because 271
he faces between 68
he faces certain 249
he faces charges 112
he faces failure 65
he faces forward 101
he faces himself 312
he faces outward 49
he faces several 111
he faces similar 66
he faces towards 146
he faces trouble 67
he facts alleged 55
he faded quickly 74
he faded rapidly 51
he fails because 2160
he fails chiefly 43
he fails equally 71
he fails finally 45
he fails himself 133
he fails totally 65
he fails utterly 806
he faked illness 107
he falls against 299
he falls because 359
he falls between 525
he falls captive 45
he falls forward 1993
he falls gravely 41
he falls himself 203
he falls outside 1000
he falls pierced 72
he falls quickly 68
he falls towards 73
he falls utterly 50
he falls wounded 123
he fancy himself 399
he fared against 43
he fared equally 40
he fared himself 41
he farms himself 92
he feared adverse 60
he feared america 112
he feared anarchy 133
he feared attacks 42
he feared awaited 42
he feared because 576
he feared britain 86
he feared british 264
he feared capture 111
he feared certain 88
he feared charles 66
he feared congress 72
he feared contact 53
he feared equally 113
he feared eternal 41
he feared everything 261
he feared failure 283
he feared federal 53
he feared foreign 63
he feared general 87
he feared germany 139
he feared himself 604
he feared hostile 47
he feared illness 42
he feared invasion 46
he feared johnson 45
he feared lincoln 42
he feared madness 90
he feared marriage 52
he feared napoleon 128
he feared offending 195
he feared perhaps 120
he feared popular 62
he feared poverty 58
he feared provoking 103
he feared pursuit 208
he feared returning 102
he feared scandal 47
he feared somehow 41
he feared success 90
he feared torture 72
he feared trouble 478
he feared violence 389
he feeding himself 48
he feeds chiefly 59
he feeds himself 1369
he feeling assured 44
he feeling capable 46
he feeling himself 61
he feels abashed 49
he feels acutely 395
he feels against 516
he feels alarmed 88
he feels annoyed 210
he feels anxiety 272
he feels aroused 61
he feels ashamed 2434
he feels assured 2501
he feels aversion 68
he feels awfully 68
he feels awkward 563
he feels baffled 89
he feels because 2097
he feels becomes 120
he feels between 640
he feels blessed 146
he feels bloated 109
he feels blocked 66
he feels buoyant 130
he feels capable 794
he feels certain 3366
he feels chilled 104
he feels cleansed 53
he feels closely 57
he feels closest 404
he feels comfort 47
he feels concern 190
he feels congenial 48
he feels content 329
he feels control 43
he feels cramped 111
he feels crowded 67
he feels crushed 146
he feels defeated 258
he feels delight 143
he feels demeaned 87
he feels depends 48
he feels deserve 72
he feels despair 135
he feels disgust 507
he feels distant 99
he feels divided 66
he feels drained 123
he feels dwarfed 78
he feels emotions 74
he feels equally 429
he feels everything 679
he feels exactly 313
he feels exalted 53
he feels excited 191
he feels exposed 205
he feels extreme 80
he feels familiar 88
he feels fatigue 53
he feels foolish 234
he feels freedom 177
he feels genuine 184
he feels grieved 47
he feels happier 236
he feels haunted 55
he feels himself 61865
he feels honored 138
he feels hopeful 100
he feels hostile 290
he feels humbled 84
he feels ignored 107
he feels immense 80
he feels imposed 62
he feels increasing 74
he feels inferior 2973
he feels injured 128
he feels intense 241
he feels jealousy 60
he feels justice 41
he feels kinship 85
he feels lighter 276
he feels limited 62
he feels loyalty 104
he feels matters 41
he feels menaced 48
he feels merrier 53
he feels morally 510
he feels muddled 52
he feels nauseous 111
he feels nervous 453
he feels obliged 5658
he feels outside 202
he feels peaceful 49
he feels perfect 79
he feels perhaps 180
he feels pleasant 47
he feels pleasure 803
he feels present 126
he feels pressed 131
he feels pursued 40
he feels puzzled 63
he feels reduced 63
he feels regarding 180
he feels related 119
he feels relaxed 813
he feels released 111
he feels remorse 1623
he feels removed 42
he feels renewed 57
he feels require 85
he feels respect 336
he feels results 55
he feels rightly 100
he feels sadness 71
he feels settled 46
he feels shocked 45
he feels similar 123
he feels sincere 43
he feels socially 192
he feels society 156
he feels somehow 449
he feels stifled 147
he feels stronger 473
he feels strongly 3915
he feels superior 2516
he feels support 69
he feels sympathy 547
he feels tempted 565
he feels thankful 217
he feels threatens 53
he feels thwarted 159
he feels totally 563
he feels touched 50
he feels towards 2716
he feels trapped 1465
he feels tricked 46
he feels unequal 173
he feels unhappy 567
he feels unloved 706
he feels unsteady 56
he feels unwilling 89
he feels unworthy 617
he feels useless 242
he feels utterly 534
he feels vaguely 317
he feels violated 56
he feels vividly 74
he feels wakeful 52
he feels welcome 113
he feels worried 120
he feels wounded 100
he feign against 123
he feign illness 45
he fight against 1036
he fight battles 110
he filed against 590
he filed charges 394
he filed patents 46
he filed reports 113
he filed returns 44
he filed several 74
he filed stories 42
he files charges 68
he fills everything 93
he fills himself 463
he fills several 60
he final chapter 72
he final decision 54
he finding himself 415
he finds against 160
he finds america 77
he finds animals 68
he finds answers 315
he finds anybody 102
he finds appalling 48
he finds aspects 43
he finds because 93
he finds between 1921
he finds captain 46
he finds central 119
he finds certain 994
he finds chiefly 66
he finds comfort 1481
he finds company 89
he finds confusing 171
he finds congenial 654
he finds correct 64
he finds courage 160
he finds creative 45
he finds current 108
he finds defects 92
he finds delight 449
he finds depends 51
he finds dignity 49
he finds endless 60
he finds equally 357
he finds eternal 111
he finds european 41
he finds everything 2842
he finds evident 64
he finds exactly 251
he finds exceeding 42
he finds excelling 47
he finds excuses 281
he finds extreme 44
he finds familiar 93
he finds fifteen 85
he finds foreign 107
he finds freedom 415
he finds friends 323
he finds general 51
he finds genuine 132
he finds greatest 56
he finds grounds 223
he finds guarded 40
he finds hardest 185
he finds harmony 59
he finds hateful 41
he finds helpful 286
he finds herself 63
he finds himself 272854
he finds history 67
he finds honesty 70
he finds hostile 66
he finds hurtful 56
he finds immense 42
he finds implied 93
he finds imposed 43
he finds increasing 156
he finds inferior 62
he finds irksome 126
he finds justice 62
he finds language 122
he finds largely 50
he finds leisure 211
he finds liberty 73
he finds limited 43
he finds mankind 61
he finds marriage 53
he finds married 62
he finds material 391
he finds matters 78
he finds meaningful 186
he finds morally 303
he finds motives 45
he finds natural 280
he finds needful 50
he finds nowhere 215
he finds numbers 187
he finds objects 89
he finds obscure 77
he finds occasion 1441
he finds operating 81
he finds outside 482
he finds painful 180
he finds peculiar 52
he finds perfect 134
he finds perhaps 235
he finds persons 144
he finds pleasant 269
he finds pleasure 2248
he finds precious 69
he finds present 583
he finds purpose 113
he finds rampant 90
he finds realized 67
he finds related 40
he finds religion 118
he finds renewed 47
he finds repeated 103
he finds respite 48
he finds revealed 159
he finds revolting 96
he finds rewarding 364
he finds romance 70
he finds several 914
he finds shelter 606
he finds similar 433
he finds slavery 61
he finds society 121
he finds sources 45
he finds stephen 50
he finds stomach 45
he finds success 155
he finds suffering 98
he finds superior 110
he finds support 2768
he finds supreme 60
he finds suspect 106
he finds symbols 41
he finds sympathy 109
he finds threatening 211
he finds totally 106
he finds treasure 41
he finds trouble 152
he finds troubling 97
he finds typical 110
he finds unusual 81
he finds unworthy 46
he finds useless 79
he finds utterly 101
he finds wandering 68
he finds warrant 43
he finds welcome 61
he finds written 629
he fined himself 128
he fired against 60
he fired because 337
he fired between 44
he fired blindly 163
he fired bullets 81
he fired general 144
he fired himself 226
he fired pistols 132
he fired question 52
he fired quickly 124
he fired rapidly 104
he fired rockets 52
he fired several 1228
he fired towards 47
he fires several 45
he first acceded 42
he first accepts 193
he first accosts 83
he first accused 157
he first accuses 239
he first adapted 66
he first address 96
he first adduces 64
he first adjusts 91
he first admired 160
he first adopted 1022
he first advised 231
he first advises 96
he first affirms 76
he first affixed 52
he first against 286
he first alights 106
he first allowed 360
he first alluded 140
he first alludes 143
he first altered 58
he first answers 474
he first appealed 385
he first appeared 18558
he first applied 3959
he first applies 827
he first aroused 158
he first arouses 45
he first arranged 290
he first arranges 92
he first arrived 36109
he first arrives 2759
he first ascends 82
he first aspired 231
he first asserts 277
he first assigns 112
he first assumed 6232
he first assumes 494
he first assured 290
he first assures 69
he first attacks 311
he first attains 115
he first attempt 258
he first attends 178
he first awakens 318
he first becomes 2957
he first beholds 1263
he first believe 67
he first belonged 219
he first betrays 109
he first blessed 135
he first blocked 44
he first boarded 289
he first briefly 196
he first brought 5923
he first brushed 97
he first carried 673
he first carries 85
he first catches 946
he first century 67
he first chanced 67
he first chapter 166
he first charged 81
he first charmed 163
he first charted 58
he first checked 446
he first chooses 264
he first claimed 509
he first clapped 139
he first clashed 54
he first clasped 73
he first climbed 503
he first commits 44
he first consent 93
he first consult 67
he first contact 51
he first counted 153
he first courted 402
he first covered 211
he first crawled 164
he first crossed 1624
he first crosses 244
he first crushed 41
he first dabbled 55
he first decided 1822
he first decides 346
he first decreed 209
he first deduced 69
he first defeated 244
he first defends 50
he first defined 567
he first defines 912
he first delayed 84
he first demands 252
he first depicts 85
he first derived 322
he first derives 53
he first desired 365
he first desires 131
he first detects 176
he first devised 457
he first devoted 415
he first devotes 64
he first directs 124
he first divided 357
he first divides 143
he first doubled 46
he first doubted 77
he first drafted 341
he first dragged 75
he first dressed 96
he first drifted 142
he first dropped 330
he first elected 48
he first embarks 112
he first emerged 1206
he first emerges 334
he first employs 182
he first emptied 63
he first empties 100
he first enabled 43
he first enjoyed 418
he first ensured 45
he first entered 26336
he first erected 311
he first escaped 185
he first essayed 487
he first european 68
he first evinced 160
he first evolved 163
he first exacted 366
he first exalted 176
he first examine 64
he first example 49
he first excited 328
he first exerted 49
he first existed 56
he first exposed 163
he first extends 52
he first favored 122
he first figured 202
he first finally 44
he first flashed 63
he first floated 138
he first focused 121
he first focuses 58
he first follows 91
he first forbade 119
he first foresaw 52
he first forgets 96
he first forsook 50
he first founded 422
he first gathered 263
he first glanced 469
he first glances 149
he first grabbed 114
he first grafted 70
he first granted 158
he first grasped 380
he first greeted 397
he first grounds 72
he first guessed 77
he first handled 395
he first handles 40
he first happens 61
he first himself 66
he first hobbled 57
he first hoisted 92
he first honored 45
he first humbled 53
he first ignored 41
he first imbibed 1027
he first imparts 40
he first imposed 147
he first incited 71
he first induced 171
he first informs 340
he first inhaled 125
he first injured 60
he first inserts 216
he first insists 80
he first intends 60
he first invaded 468
he first invents 49
he first invited 536
he first invites 69
he first invoked 128
he first invokes 128
he first kindled 105
he first knocked 316
he first labored 90
he first laughed 156
he first lighted 365
he first listens 121
he first located 805
he first locates 87
he first majored 52
he first managed 264
he first marched 506
he first married 3583
he first marries 338
he first masters 70
he first measured 387
he first measures 216
he first mentions 3558
he first mistook 165
he first modeled 49
he first mounted 475
he first noticed 6349
he first notices 512
he first obliged 194
he first obtains 945
he first offered 2429
he first opposed 333
he first opposes 54
he first ordered 869
he first painted 698
he first partook 71
he first perused 214
he first pitched 391
he first planned 2205
he first planted 704
he first pledged 83
he first plotted 58
he first plucked 51
he first pointed 1160
he first posited 75
he first praised 268
he first praises 226
he first preached 4525
he first present 51
he first pressed 288
he first presses 64
he first printed 1067
he first priority 44
he first problem 83
he first procure 88
he first produce 213
he first publish 50
he first pursued 283
he first pursues 308
he first quarter 143
he first question 536
he first rallied 54
he first realized 3536
he first realizes 545
he first rebuked 77
he first recalls 261
he first receive 113
he first recited 234
he first recites 97
he first records 190
he first reduced 828
he first reduces 133
he first refused 755
he first refuses 180
he first regains 72
he first regards 119
he first reigned 49
he first rejects 223
he first related 469
he first relates 223
he first released 232
he first remarks 172
he first reminds 136
he first removed 661
he first removes 214
he first renders 79
he first renewed 100
he first repairs 77
he first repeated 140
he first replied 235
he first replies 121
he first reports 534
he first rescued 78
he first resided 275
he first resigns 113
he first resorts 41
he first retired 476
he first returns 752
he first revealed 1341
he first reveres 50
he first reviews 254
he first revised 54
he first revived 93
he first saluted 182
he first salutes 110
he first sampled 141
he first scanned 72
he first scented 112
he first scraped 170
he first searched 119
he first searches 103
he first secured 1634
he first secures 373
he first seduced 121
he first seduces 43
he first selects 471
he first settled 9554
he first settles 119
he first shipped 116
he first shouted 55
he first sighted 1492
he first slipped 90
he first smelled 294
he first sniffed 62
he first sounded 250
he first spelled 90
he first spotted 1880
he first stabbed 63
he first starred 105
he first started 35463
he first steered 42
he first stepped 2359
he first stirred 149
he first stooped 46
he first stopped 689
he first stormed 50
he first strikes 245
he first strongly 42
he first studied 8993
he first studies 594
he first stuffed 50
he first subdued 425
he first subdues 41
he first subject 96
he first submits 285
he first suffers 322
he first summons 143
he first surveys 292
he first tackled 221
he first tempted 102
he first threatens 60
he first touched 1873
he first touches 726
he first trained 552
he first travels 129
he first trusted 71
he first ushered 41
he first usurped 112
he first uttered 1592
he first violated 69
he first visited 13694
he first wakened 71
he first watched 252
he first weighed 83
he first withdrew 177
he first wounded 51
he first wrapped 67
he first written 53
he first wrought 176
he first yielded 130
he fixed between 132
he fixed certain 42
he fixed everything 104
he fixed himself 3150
he fixed january 85
he fixed several 48
he fixes everything 91
he fixes himself 528
he flees because 142
he flees towards 50
he flies against 111
he flies between 54
he flies forward 168
he flies himself 75
he flies overhead 233
he flies rapidly 52
he flies swiftly 65
he flies towards 210
he flies upwards 52
he flips himself 45
he flogs himself 79
he folds himself 145
he fooling himself 291
he fools himself 469
he force himself 983
he forcing himself 99
he forms between 80
he forms certain 133
he forms exactly 56
he forms foreign 122
he forms general 44
he forms himself 333
he forms opinions 120
he forms schemes 297
he found abraham 135
he found absorbing 99
he found according 53
he found acutely 60
he found adapted 65
he found addison 53
he found admiral 318
he found affairs 809
he found affixed 54
he found african 72
he found against 426
he found agrippa 40
he found albumen 176
he found alcohol 55
he found allison 67
he found america 574
he found ancient 199
he found animals 98
he found annette 122
he found answers 332
he found anybody 186
he found appalling 241
he found appeared 48
he found applied 52
he found arrayed 200
he found arsenic 238
he found artists 71
he found aspects 103
he found attending 49
he found augusta 47
he found average 59
he found awkward 89
he found bacilli 155
he found backers 84
he found bacteria 215
he found baldwin 113
he found balfour 107
he found bananas 47
he found barbara 174
he found beatrice 130
he found beauties 69
he found because 303
he found belonged 144
he found benefit 173
he found bennett 47
he found bentley 41
he found bernard 91
he found besides 115
he found between 3190
he found beverly 41
he found bishops 52
he found bizarre 64
he found blanche 44
he found blended 72
he found blocked 45
he found blucher 44
he found boswell 130
he found bradley 46
he found bridget 48
he found britain 153
he found british 748
he found brought 79
he found buffalo 119
he found bundles 43
he found cameron 47
he found camilla 41
he found camille 82
he found candles 87
he found capable 308
he found captain 2171
he found carlyle 115
he found carolyn 44
he found catholic 126
he found celeste 47
he found central 73
he found certain 2472
he found chances 40
he found charles 1108
he found charley 100
he found charlie 260
he found charred 42
he found chicago 96
he found chiefly 224
he found chinese 449
he found chronic 48
he found civilian 52
he found classes 48
he found clement 210
he found clients 62
he found clinton 69
he found closely 106
he found closest 40
he found cocaine 48
he found college 248
he found collins 69
he found colonel 1410
he found columns 75
he found comfort 4179
he found company 294
he found composing 58
he found confining 46
he found confusing 315
he found congenial 2813
he found congress 275
he found contact 67
he found content 300
he found control 110
he found coppola 42
he found corpses 46
he found correct 105
he found corrupt 50
he found country 142
he found courage 1720
he found covered 336
he found creative 94
he found critics 57
he found crouching 43
he found crowded 242
he found crystal 47
he found current 1039
he found deborah 51
he found deceased 117
he found decided 73
he found defects 89
he found degrading 138
he found delight 1288
he found denmark 72
he found derrick 168
he found deserving 130
he found despair 52
he found details 87
he found devoted 64
he found devotion 41
he found diamonds 79
he found dickens 95
he found discord 46
he found disraeli 43
he found diverse 47
he found divided 91
he found division 43
he found doctors 70
he found douglas 97
