ha ammonium sulphate 107
he earnestly cautioned 86
he earnestly commends 89
he earnestly conjured 71
he earnestly contends 89
he earnestly declared 177
he earnestly defended 85
he earnestly demanded 217
he earnestly deplored 46
he earnestly enjoined 102
he earnestly entreated 4737
he earnestly espoused 57
he earnestly examines 48
he earnestly exhorted 2675
he earnestly implored 660
he earnestly implores 115
he earnestly informed 54
he earnestly inquired 196
he earnestly insisted 179
he earnestly promoted 47
he earnestly proposed 40
he earnestly requests 238
he earnestly required 64
he earnestly resolved 48
he earnestly resolves 93
he earnestly solicits 137
he economic situation 49
he effected numerous 74
he embarked directly 102
he embarked secretly 127
he embarked seriously 50
he embarked therefore 41
he embraced buddhism 1075
he embraced christian 44
he embraced cleopatra 46
he embraced everyone 76
he embraced geronimo 40
he embraced islamism 57
he embraced socialism 99
he embraces children 167
he embraces cleopatra 48
he employed adroitly 41
he employed amicable 65
he employed children 52
he employed concepts 45
he employed concerning 82
he employed directly 62
he employed eighteen 116
he employed europeans 43
he employed fourteen 42
he employed glittering 87
he employed hundreds 123
he employed included 56
he employed numerous 246
he employed ordinary 71
he employed phoenician 40
he employed servants 40
he employed sheridan 44
he employed soldiers 50
he employed symbolic 48
he employed thousands 78
he employed treachery 91
he employed whatever 74
he employed whenever 101
he employed wherever 56
he encamped opposite 296
he enjoined absolute 75
he enjoined earnestly 56
he enlarged somewhat 64
he enlarges somewhat 173
he enlisted recruits 52
he enlisted soldiers 43
he entirely abandons 149
he entirely absorbed 44
he entirely abstains 73
he entirely accepted 493
he entirely approved 3650
he entirely approves 344
he entirely ascribes 46
he entirely assented 107
he entirely believed 375
he entirely believes 90
he entirely composed 45
he entirely concealed 58
he entirely confided 128
he entirely confined 56
he entirely confuted 106
he entirely declined 189
he entirely depended 165
he entirely deserted 88
he entirely destroys 89
he entirely differed 255
he entirely disarmed 51
he entirely discards 86
he entirely disowned 93
he entirely dissents 60
he entirely eclipsed 100
he entirely endorsed 70
he entirely eschewed 62
he entirely excluded 89
he entirely excludes 77
he entirely followed 56
he entirely governed 71
he entirely ignorant 71
he entirely innocent 70
he entirely mistakes 122
he entirely neglects 355
he entirely objected 54
he entirely overcame 61
he entirely reformed 127
he entirely regained 122
he entirely rejected 511
he entirely relieved 103
he entirely resigned 48
he entirely restored 54
he entirely reversed 69
he entirely succeeds 46
he entirely supports 54
he entirely verified 50
he entitled paradise 320
he entreated elizabeth 114
he entreated washington 90
he eschewed politics 212
he escorted elizabeth 49
he espoused elizabeth 68
he espoused isabella 133
he espoused margaret 50
he essential elements 51
he essential ingredient 68
he esteemed celerity 41
he evidence suggests 104
he examined american 99
he examined children 45
he examined curiously 50
he examined hundreds 66
he examined included 98
he examined minutely 399
he examined narrowly 52
he examined numerous 63
he examined patients 118
he examined thousands 67
he examines minutely 86
he examines original 44
he examines questions 73
he excelled everyone 54
he exchanged frequent 62
he exchanged friendly 169
he exchanged garments 44
he exchanged intimate 115
he exchanged messages 83
he exchanged numerous 40
he exchanged positions 67
he exchanged presents 67
he exchanged property 43
he exchanges directly 74
he exclaims bitterly 159
he exclaims exultingly 41
he exclaims inwardly 58
he exclaims joyfully 92
he exclaims suddenly 70
he excluded evidence 43
he executed entirely 55
he executed hundreds 55
he executed judgment 148
he executed numerous 640
he executed pictures 97
he executed subjects 43
he executed variations 55
he executes judgment 170
he executes whatever 57
he exercise authority 98
he exercise ordinary 50
he exhibits oddities 70
he exhibits symptoms 97
he exhorted earnestly 41
he exhorted everyone 84
he exhorted students 79
he expanded american 44
he expected absolute 145
he expected affection 55
he expected american 246
he expected applause 241
he expected approval 85
he expected business 64
he expected complete 181
he expected disaster 66
he expected education 54
he expected elizabeth 78
he expected everyone 1465
he expected execution 45
he expected financial 49
he expected franklin 42
he expected governor 46
he expected happened 171
he expected immediate 381
he expected implicit 77
he expected interest 55
he expected military 69
he expected miracles 87
he expected otherwise 62
he expected personal 43
he expected problems 57
he expected progress 44
he expected promotion 103
he expected punctual 40
he expected salvation 117
he expected socialism 43
he expected soldiers 42
he expected somebody 379
he expected speedily 65
he expected students 209
he expected succeeding 197
he expected supplies 122
he expected therefore 47
he expected visitors 92
he expected warrants 63
he expected washington 66
he expended enormous 93
he expended thousands 59
he explains earnestly 53
he explains minutely 42
he explains modestly 44
he explains religious 47
he explains somewhat 76
he exploded bitterly 80
he exploded savagely 58
he exploded suddenly 172
he exploded violently 63
he explored australia 62
he explored numerous 55
he explored possible 47
he explores possible 42
he explores questions 58
he extended generous 47
he extorted frequent 142
he exultingly exclaims 132
he faltered slightly 62
he famously asserted 80
he famously compared 41
he famously declared 1105
he famously declares 93
he famously observed 89
he famously referred 93
he famously remarked 321
he fastened securely 169
he fiercely answered 44
he fiercely assailed 132
he fiercely attacked 791
he fiercely believed 49
he fiercely declared 61
he fiercely defended 235
he fiercely demanded 242
he fiercely disputes 46
he fiercely rejected 76
he fiercely resented 332
he fiercely resisted 145
he fiercely retorted 43
he finished abruptly 398
he finished addressing 76
he finished anxiously 46
he finished assembling 64
he finished bitterly 349
he finished breakfast 620
he finished brightly 56
he finished brokenly 60
he finished business 49
he finished collecting 98
he finished conducting 49
he finished correcting 109
he finished defiantly 65
he finished delivering 148
he finished describing 310
he finished discussing 77
he finished earnestly 47
he finished entirely 53
he finished everyone 105
he finished explaining 562
he finished fiercely 45
he finished gloomily 102
he finished graduate 191
he finished hoarsely 57
he finished inspecting 98
he finished performing 44
he finished politely 61
he finished presenting 64
he finished questioning 95
he finished recounting 129
he finished ruefully 89
he finished savagely 101
he finished scribbling 64
he finished seminary 137
he finished silently 157
he finished solemnly 60
he finished somewhat 90
he finished stretching 45
he finished suddenly 97
he finished swallowing 80
he finished testifying 119
he finished tightening 76
he finished treatment 58
he finished undressing 501
he finished whatever 177
he finishes breakfast 61
he finishes describing 81
he finishes explaining 42
he finishes refection 158
he finishes whatever 47
he fleetingly wondered 61
he flinched slightly 110
he flinched whenever 41
he followed american 63
he followed benjamin 43
he followed catherine 49
he followed christian 43
he followed cleopatra 56
he followed directly 111
he followed doggedly 50
he followed elizabeth 77
he followed entirely 88
he followed franklin 49
he followed hannibal 61
he followed intently 42
he followed lectures 54
he followed margaret 53
he followed marshall 53
he followed minutely 42
he followed monsieur 55
he followed morosely 87
he followed nicholas 43
he followed northward 58
he followed plutarch 167
he followed policies 118
he followed politics 63
he followed protocol 88
he followed required 45
he followed sheridan 44
he followed silently 146
he followed socrates 93
he followed somewhat 102
he followed southward 69
he followed standard 156
he followed straight 90
he followed strictly 217
he followed thereafter 75
he followed tradition 489
he followed voltaire 40
he followed washington 113
he followed westward 50
he followed whatever 47
he followed whenever 46
he followed wherever 157
he fomented rebellion 55
he forcibly abducted 92
he forcibly detained 83
he forcibly expelled 81
he forcibly observes 69
he forcibly occupied 52
he forcibly reminded 134
he forcibly resisted 63
he foresees disaster 49
he foretold disaster 42
he forfeits interest 51
he forfeits whatever 46
he formally abandons 49
he formally absolved 54
he formally accepted 1095
he formally admitted 59
he formally appoints 47
he formally approved 161
he formally ascended 104
he formally asserted 52
he formally assigned 54
he formally attacked 43
he formally betrothed 48
he formally conceded 66
he formally declared 1330
he formally declares 176
he formally declined 189
he formally declines 41
he formally defended 48
he formally demanded 424
he formally disowned 41
he formally divorced 48
he formally embraced 120
he formally endorsed 91
he formally enrolled 86
he formally extended 103
he formally informed 41
he formally invested 66
he formally launched 202
he formally notified 386
he formally objected 45
he formally occupied 41
he formally presents 80
he formally promised 96
he formally proposed 1755
he formally proposes 94
he formally recanted 106
he formally received 363
he formally recorded 54
he formally referred 50
he formally rejected 170
he formally rejoined 44
he formally renounce 67
he formally reported 106
he formally requests 43
he formally resigned 1424
he formally restored 81
he formally retained 52
he formally returned 111
he formally summoned 78
he formally tendered 171
he formally welcomed 70
he formerly accepted 158
he formerly acquired 56
he formerly asserted 44
he formerly attached 52
he formerly attended 80
he formerly believed 474
he formerly bestowed 69
he formerly consumed 47
he formerly declared 62
he formerly defended 64
he formerly despised 248
he formerly directed 90
he formerly embraced 48
he formerly employed 210
he formerly followed 58
he formerly governed 70
he formerly imagined 47
he formerly indulged 135
he formerly inspired 46
he formerly intended 70
he formerly mentioned 110
he formerly objected 45
he formerly observed 49
he formerly obtained 179
he formerly occupied 1906
he formerly operated 46
he formerly presided 108
he formerly produced 88
he formerly promised 79
he formerly proposed 50
he formerly received 1743
he formerly referred 41
he formerly regarded 241
he formerly rejected 126
he formerly rendered 144
he formerly required 74
he formerly suffered 99
he formerly supposed 115
he formerly wandered 143
he fostered education 61
he functions normally 60
he furiously assailed 55
he furiously attacked 330
he furiously demanded 98
he furiously rejected 44
he futilely attempts 61
he galloped alongside 240
he galloped directly 58
he galloped furiously 230
he galloped straight 553
he gestured casually 47
he gestured violently 60
he glimpsed movement 197
he gloomily asserted 48
he gloomily confided 44
he gloomily declared 40
he gloomily informed 94
he gloomily muttered 70
he gloomily observed 88
he gloomily remarked 82
he gloomily reported 52
he gloomily surveyed 43
he governed directly 72
he governed florence 101
he governed scotland 117
he grappled seriously 52
he greedily absorbed 131
he greedily accepted 70
he greedily consumed 48
he greedily devoured 793
he greedily snatched 48
he greedily swallows 93
he grimaced ruefully 46
he grimaced slightly 126
he grudgingly accepted 575
he grudgingly admitted 1698
he grudgingly approved 68
he grudgingly assented 55
he grudgingly complied 56
he grudgingly conceded 473
he grudgingly concedes 129
he grumbled bitterly 96
he grumbled inwardly 101
he grumbled silently 64
he grumbled sleepily 62
he grumbled sullenly 46
he happened suddenly 40
he harbored ambitions 88
he harbored concerning 52
he hastened directly 100
he hastened forwards 165
he hastened homeward 631
he hastened northward 158
he hastened secretly 56
he hastened southward 190
he hastened straight 344
he hastened therefore 53
he hastened upstairs 119
he hoarsely demanded 53
he hoarsely murmured 62
he honestly acquires 136
he honestly admitted 494
he honestly answered 124
he honestly attempts 59
he honestly believed 8889
he honestly believes 4084
he honestly declared 71
he honestly declares 94
he honestly deserved 123
he honestly expected 154
he honestly followed 45
he honestly informed 45
he honestly intended 277
he honestly regarded 410
he honestly reported 65
he honestly resolved 44
he honestly supposed 131
he honestly wondered 78
he imagined distance 77
he imagined everyone 119
he imagined possible 311
he imagined somebody 42
he imagines everyone 61
he imitated achilles 53
he imitates spaniards 54
he imparted religious 91
he implored elizabeth 66
he implored silently 51
he imported directly 68
he imported hundreds 49
he imported thousands 40
he improved markedly 78
he improved relations 215
he improved slightly 160
he improved somewhat 677
he improved straight 52
he inclined slightly 59
he inclined somewhat 67
he included accounts 71
he included american 87
he included articles 72
he included attention 73
he included chapters 72
he included comments 63
he included detailed 101
he included economic 42
he included elements 76
he included everyone 75
he included examples 102
he included excerpts 71
he included extracts 64
he included numerous 115
he included passages 80
he included personal 56
he included physical 40
he included pictures 58
he included questions 53
he included religious 65
he included sketches 51
he included specific 46
he includes chapters 108
he includes detailed 50
he includes elements 83
he includes everyone 51
he includes examples 113
he includes excerpts 51
he includes numerous 145
he includes personal 49
he includes physical 42
he includes religious 53
he increased american 57
he increased military 83
he increased pressure 107
he incurred disfavor 40
he incurred disgrace 55
he incurred enormous 41
he incurred expenses 283
he incurred liability 72
he incurred sentence 46
he incurred suspicion 114
he indulged somewhat 74
he indulged whenever 156
he indulges respecting 56
he infected everyone 70
he inferred therefrom 129
he inflicts physical 41
he informed american 117
he informed anderson 48
he informed benjamin 66
he informed buchanan 93
he informed burgoyne 78
he informed campbell 43
he informed cardinal 96
he informed catherine 65
he informed cromwell 107
he informed elizabeth 98
he informed everyone 253
he informed franklin 129
he informed governor 483
he informed hamilton 124
he informed harrison 61
he informed isabella 57
he informed johnston 70
he informed macarthur 60
he informed margaret 81
he informed marshall 182
he informed nicholas 124
he informed officials 54
he informed portland 53
he informed randolph 52
he informed richmond 159
he informed robinson 51
he informed students 44
he informed trumbull 53
he informed washington 838
he informed wellington 57
he ingeniously attempts 44
he ingeniously combined 110
he ingeniously combines 42
he ingeniously compares 89
he ingeniously proposes 110
he ingeniously suggests 88
he ingeniously supports 42
he inhabits eternity 59
he inherits directly 67
he inherits property 54
he initially accepted 252
he initially acquired 58
he initially attempts 54
he initially attended 45
he initially believed 649
he initially believes 156
he initially declared 45
he initially declined 207
he initially defended 52
he initially demanded 46
he initially designed 40
he initially directed 42
he initially disliked 51
he initially embraced 59
he initially employed 64
he initially endorsed 52
he initially expected 163
he initially followed 130
he initially imagined 74
he initially insisted 67
he initially intended 533
he initially invested 51
he initially mistakes 50
he initially objected 55
he initially observed 113
he initially obtained 54
he initially presents 93
he initially produced 64
he initially promised 49
he initially proposed 340
he initially provided 50
he initially received 547
he initially receives 46
he initially referred 110
he initially regarded 165
he initially rejected 321
he initially remained 52
he initially reported 68
he initially resisted 331
he initially responds 44
he initially retained 46
he initially selected 56
he initially suggests 53
he initially welcomed 110
he initiated contacts 82
he initiated numerous 91
he initiated policies 104
he initiated programs 97
he initiated projects 69
he injected morphine 101
he inquired abruptly 365
he inquired absently 87
he inquired anxiously 2047
he inquired bitterly 73
he inquired brightly 54
he inquired casually 923
he inquired cheerily 53
he inquired concerning 688
he inquired craftily 76
he inquired curiously 311
he inquired dubiously 47
he inquired earnestly 223
he inquired formally 57
he inquired hoarsely 85
he inquired languidly 59
he inquired minutely 177
he inquired placidly 43
he inquired politely 2076
he inquired respecting 96
he inquired seriously 90
he inquired severely 100
he inquired sleepily 62
he inquired sneeringly 45
he inquired solemnly 93
he inquired somewhat 137
he inquired suddenly 451
he inquired tenderly 181
he inquires anxiously 111
he inquires concerning 239
he inquires politely 45
he inserted passages 92
he insisted anxiously 75
he insisted defiantly 48
he insisted doggedly 208
he insisted earnestly 190
he insisted everyone 108
he insisted fiercely 83
he insisted furiously 50
he insisted hoarsely 70
he insisted otherwise 67
he insisted politely 60
he insisted publicly 103
he insisted silently 49
he insisted somewhat 59
he insisted sullenly 56
he insisted therefore 67
he insisted urgently 48
he inspired affection 196
he inspired complete 56
he inspired distrust 51
he inspired enthusiasm 84
he inspired everyone 106
he inspired hundreds 76
he inspired students 133
he inspired thousands 98
he inspires confined 55
he insulted everyone 101
he insulted gracchus 48
he intended actually 82
he intended appointing 69
he intended conducting 63
he intended continuing 86
he intended delivering 56
he intended hereafter 51
he intended honestly 59
he intended likewise 64
he intended mischief 201
he intended otherwise 138
he intended presenting 101
he intended proceeding 171
he intended promptly 45
he intended publishing 276
he intended purchasing 76
he intended secretly 56
he intended seriously 110
he intended sometime 41
he intended speedily 106
he intended submitting 73
he intended thereafter 48
he intended therefore 79
he intended treachery 73
he intently listened 122
he intently observed 58
he intently regarded 82
he inveighs bitterly 208
he inveighs severely 63
he invented baseball 57
he invented bifocals 64
he invented calculus 333
he invented dynamite 267
he invented machines 166
he invented miracles 43
he invented nonsense 45
he invented numerous 89
he invented parables 41
he invented pretexts 40
he invented speeches 58
he invested enormous 40
he inwardly admitted 64
he inwardly believed 102
he inwardly believes 111
he inwardly chuckled 93
he inwardly despised 295
he inwardly despises 67
he inwardly rebelled 71
he inwardly rejoiced 196
he inwardly resented 120
he inwardly resolved 456
he jealously affected 75
he jealously asserted 50
he jealously defended 82
he jocosely observed 124
he jocosely remarked 184
he journeys homeward 99
he journeys northward 73
he journeys southward 46
he journeys westward 44
he joyfully accepted 669
he joyfully advanced 69
he joyfully assented 55
he joyfully declared 80
he joyfully departed 64
he joyfully embraced 152
he joyfully embraces 59
he joyfully exclaims 50
he joyfully hastened 58
he joyfully informed 102
he joyfully prepared 40
he joyfully received 221
he joyfully reported 93
he joyfully returned 187
he joyfully suffered 41
he joyfully welcomed 95
he joyfully welcomes 76
he joyously accepted 69
he joyously declared 49
he lamented bitterly 259
he lamented outright 68
he lamented silently 50
he languidly answered 72
he latterly somewhat 44
he laughingly admitted 190
he laughingly answered 236
he laughingly declared 304
he laughingly declined 59
he laughingly informed 215
he laughingly inquired 47
he laughingly insisted 42
he laughingly observed 116
he laughingly promised 50
he laughingly recalled 77
he laughingly referred 145
he laughingly rejected 44
he laughingly remarked 567
he laughingly reminded 98
he laughingly retorted 49
he launched directly 87
he launched fluently 43
he launched military 61
he launched numerous 79
he launched operation 448
he launched straight 359
he launched vigorous 45
he launches directly 40
he launches straight 101
he lavished affection 167
he lavished attention 446
he lavished caresses 66
he lavished enormous 58
he lavished presents 125
he lavishes attention 80
he lavishly bestowed 174
he lavishly expended 121
he lavishly rewarded 45
he lavishly supplied 44
he lawfully acquired 86
he lawfully acquires 51
he lawfully provides 89
he lawfully receives 59
he learnedly followed 241
he lectured publicly 258
he lectured students 64
he likewise accepted 98
he likewise acquired 66
he likewise acquires 269
he likewise actually 58
he likewise admitted 101
he likewise adverted 76
he likewise affected 88
he likewise affirmed 43
he likewise answered 91
he likewise approved 56
he likewise ascribes 51
he likewise assigned 45
he likewise assisted 67
he likewise attacked 72
he likewise attended 99
he likewise believed 336
he likewise believes 97
he likewise bequeathed 63
he likewise bestowed 85
he likewise betrayed 40
he likewise borrowed 65
he likewise clenched 84
he likewise commands 53
he likewise composed 66
he likewise condoled 67
he likewise deceived 67
he likewise declared 264
he likewise declares 95
he likewise declined 215
he likewise defended 47
he likewise demanded 82
he likewise departed 71
he likewise designed 52
he likewise directed 129
he likewise dislikes 45
he likewise employed 163
he likewise enforced 118
he likewise enlisted 66
he likewise enriched 46
he likewise examined 52
he likewise excelled 64
he likewise executed 206
he likewise exhorted 54
he likewise expected 62
he likewise explains 77
he likewise extended 244
he likewise followed 91
he likewise imitated 101
he likewise includes 65
he likewise informed 232
he likewise insisted 138
he likewise intended 134
he likewise invented 76
he likewise mentioned 73
he likewise murdered 46
he likewise objected 56
he likewise observed 225
he likewise observes 203
he likewise obtained 309
he likewise occupied 72
he likewise operates 40
he likewise overthrew 57
he likewise prepared 136
he likewise presents 57
he likewise procured 54
he likewise produced 97
he likewise promised 263
he likewise proposed 142
he likewise provided 144
he likewise received 1077
he likewise receives 96
he likewise referred 60
he likewise regarded 99
he likewise rejected 173
he likewise remained 118
he likewise rendered 50
he likewise reported 95
he likewise requests 40
he likewise required 49
he likewise requires 47
he likewise resigned 66
he likewise resolved 56
he likewise restored 70
he likewise retained 98
he likewise returned 130
he likewise stressed 54
he likewise stresses 51
he likewise suffered 62
he likewise suggests 77
he likewise supplied 63
he likewise supposes 59
he listened absently 104
he listened anxiously 603
he listened curiously 99
he listened devoutly 88
he listened docilely 133
he listened drowsily 57
he listened earnestly 157
he listened gloomily 46
he listened greedily 69
he listened intently 8874
he listened joyfully 43
he listened politely 1094
he listened seriously 115
he listened silently 609
he listened solemnly 57
he listened somewhat 63
he listened sullenly 49
he listened thereunto 43
he manfully declared 48
he manfully defended 137
he manfully resisted 210
he manfully resolved 48
he manfully withstood 62
he markedly improved 59
he marshals evidence 89
he mastered languages 55
he mastered sanskrit 202
he mastered whatever 72
he mellowed somewhat 124
he memorize passages 68
he mentally compared 348
he mentally compares 84
he mentally composed 97
he mentally examined 43
he mentally inquired 87
he mentally observed 80
he mentally outlines 51
he mentally pictured 194
he mentally prepared 659
he mentally prepares 57
he mentally recalled 52
he mentally referred 52
he mentally rehearsed 322
he mentally rehearses 53
he mentally remarked 52
he mentally replayed 293
he mentally reserved 42
he mentally resolved 456
he mentally retarded 204
he mentally reviewed 704
he mentally selected 47
he mentally shrugged 122
he mentioned casually 1167
he mentioned children 76
he mentioned concerning 52
he mentioned directly 51
he mentioned einstein 40
he mentioned elizabeth 41
he mentioned included 140
he mentioned involved 42
he mentioned numerous 61
he mentioned possible 48
he mentioned somewhat 45
he mentioned specific 69
he mightily inspires 98
he migrated westward 144
he mimicked savagely 80
he minutely detailed 146
he minutely examined 439
he minutely examines 84
he minutely narrates 56
he minutely observed 133
he minutely recorded 80
he minutely surveyed 139
he misnames equality 102
he modestly accepted 185
he modestly admitted 409
he modestly answered 223
he modestly ascribed 65
he modestly ascribes 59
he modestly asserted 104
he modestly believed 60
he modestly compares 50
he modestly concealed 131
he modestly confines 62
he modestly declared 250
he modestly declares 150
he modestly declined 1700
he modestly declines 108
he modestly entitled 169
he modestly entitles 47
he modestly explains 88
he modestly followed 58
he modestly informed 117
he modestly inquired 138
he modestly insisted 62
he modestly intended 51
he modestly mentioned 53
he modestly observed 404
he modestly observes 178
he modestly pretends 44
he modestly proposed 119
he modestly received 52
he modestly referred 136
he modestly refrains 82
he modestly regarded 54
he modestly remarked 238
he modestly reported 62
he modestly required 109
he modestly resigned 55
he modestly retreated 49
he modestly suggests 108
he modestly supposes 89
he modestly ventured 55
he modified slightly 59
he modified somewhat 98
he mortally offended 778
he murdered somebody 192
he murdered thousands 54
he murmured absently 708
he murmured admiringly 204
he murmured anxiously 141
he murmured bitterly 413
he murmured brokenly 1030
he murmured casually 84
he murmured devoutly 57
he murmured drowsily 543
he murmured dubiously 45
he murmured earnestly 165
he murmured fiercely 66
he murmured gloomily 111
he murmured groggily 65
he murmured hoarsely 1293
he murmured inwardly 81
he murmured languidly 57
he murmured modestly 68
he murmured piteously 43
he murmured placidly 47
he murmured politely 452
he murmured raggedly 145
he murmured ruefully 211
he murmured savagely 55
he murmured seriously 41
he murmured silently 66
he murmured sleepily 684
he murmured solemnly 80
he murmured suddenly 126
he murmured tenderly 490
he murmured throatily 271
he murmured urgently 107
he murmured wickedly 166
he muttered abruptly 56
he muttered absently 358
he muttered anxiously 141
he muttered bitterly 892
he muttered brokenly 355
he muttered defiantly 106
he muttered dismally 55
he muttered doggedly 221
he muttered drowsily 198
he muttered earnestly 146
he muttered enviously 44
he muttered fearfully 54
he muttered fiercely 785
he muttered furiously 358
he muttered gloomily 624
he muttered groggily 50
he muttered grudgingly 131
he muttered grumpily 74
he muttered guiltily 40
he muttered hoarsely 2402
he muttered inwardly 117
he muttered languidly 56
he muttered morosely 97
he muttered raggedly 95
he muttered ruefully 132
he muttered savagely 1208
he muttered silently 139
he muttered sleepily 387
he muttered solemnly 61
he muttered somewhat 69
he muttered stupidly 86
he muttered suddenly 184
he muttered sullenly 585
he muttered throatily 55
he muttered urgently 125
he muttered vacantly 46
he muttered viciously 144
he narrowly examined 100
he narrowly observed 362
he narrowly survived 188
he neglects business 41
he neglects education 85
he neglects entirely 141
he negotiate directly 53
he normally accepted 55
he normally acquires 57
he normally attended 108
he normally consumed 49
he normally develops 51
he normally disliked 65
he normally employed 185
he normally expected 89
he normally followed 65
he normally inhabits 40
he normally occupied 125
he normally occupies 59
he normally operated 56
he normally operates 127
he normally performs 116
he normally presided 43
he normally produces 78
he normally provides 42
he normally received 303
he normally receives 231
he normally referred 76
he normally regarded 72
he normally remained 58
he normally required 69
he normally requires 93
he normally reserved 494
he normally reserves 130
he normally returned 41
he normally supplies 88
he normally traveled 50
he notified governor 127
he notified washington 156
he objected bitterly 62
he objected likewise 48
he objected seriously 68
he objected violently 316
he obligingly accepted 78
he obligingly answered 51
he obligingly complied 72
he obligingly promised 91
he obligingly provided 62
he obligingly supplied 51
he observed abruptly 135
he observed admiringly 76
he observed american 125
he observed anxiously 55
he observed astutely 59
he observed bitterly 406
he observed candidly 50
he observed casually 536
he observed children 192
he observed complete 58
he observed concerning 147
he observed directly 121
he observed eclipses 42
he observed everyone 51
he observed evidence 87
he observed firsthand 822
he observed frequent 52
he observed gloomily 357
he observed grinders 40
he observed hundreds 72
he observed increased 64
he observed jocosely 41
he observed laughingly 54
he observed likewise 50
he observed mentally 76
he observed minutely 60
he observed modestly 49
he observed numerous 235
he observed occurred 65
he observed placidly 105
he observed politely 123
he observed rebellion 85
he observed recently 91
he observed religious 54
he observed ruefully 328
he observed seriously 63
he observed severely 93
he observed shrewdly 232
he observed silently 45
he observed solemnly 176
he observed somewhat 366
he observed strictly 112
he observed students 51
he observed suddenly 184
he observed sunspots 60
he observed symptoms 59
he observed thousands 45
he observes bitterly 66
he observes casually 58
he observes children 87
he observes concerning 139
he observes directly 59
he observes respecting 50
he observes shrewdly 51
he observes somewhat 58
he observes strictly 52
he obtained absolute 94
he obtained abundant 142
he obtained accurate 113
he obtained adequate 48
he obtained admission 1389
he obtained advances 44
he obtained american 137
he obtained announce 72
he obtained approval 396
he obtained audience 142
he obtained authority 717
he obtained bachelor 95
he obtained brilliant 93
he obtained charters 49
he obtained clearance 44
he obtained commands 59
he obtained complete 530
he obtained concerning 118
he obtained crystals 133
he obtained cultures 95
he obtained definite 119
he obtained detailed 80
he obtained differed 54
he obtained directly 173
he obtained distinct 43
he obtained eighteen 76
he obtained entrance 316
he obtained evidence 555
he obtained exemption 143
he obtained financial 359
he obtained firsthand 98
he obtained fourteen 160
he obtained frequent 77
he obtained glimpses 50
he obtained hydrogen 53
he obtained immediate 182
he obtained increased 206
he obtained judgment 492
he obtained materials 99
he obtained metallic 46
he obtained military 167
he obtained negative 145
he obtained numerous 263
he obtained pecuniary 85
he obtained personal 62
he obtained pictures 72
he obtained positions 54
he obtained positive 394
he obtained practice 47
he obtained probably 43
he obtained products 49
he obtained promises 621
he obtained promotion 302
he obtained property 99
he obtained recruits 74
he obtained remission 68
he obtained respecting 89
he obtained salvation 110
he obtained scarcely 49
he obtained security 111
he obtained solutions 50
he obtained somewhat 63
he obtained supplies 481
he obtained therefrom 119
he obtained valuable 510
he obtained warrants 50
he obtained whatever 249
he obviously accepted 86
he obviously approved 133
he obviously approves 77
he obviously attached 85
he obviously attaches 56
he obviously believed 1524
he obviously believes 666
he obviously borrowed 101
he obviously confused 45
he obviously delights 53
he obviously depended 53
he obviously deserved 86
he obviously deserves 54
he obviously despised 92
he obviously despises 43
he obviously detested 68
he obviously disliked 330
he obviously dislikes 104
he obviously expected 1011
he obviously followed 121
he obviously imagined 69
he obviously imitated 51
he obviously inclines 81
he obviously included 40
he obviously includes 61
he obviously intended 2948
he obviously observed 84
he obviously received 116
he obviously referred 184
he obviously regarded 1133
he obviously rejected 44
he obviously relished 606
he obviously relishes 100
he obviously remained 81
he obviously required 49
he obviously requires 75
he obviously resented 180
he obviously respects 140
he obviously retained 67
he obviously returned 41
he obviously suffered 107
he obviously welcomed 74
he occupied chambers 104
he occupied columbus 49
he occupied damascus 69
he occupied fourteen 44
he occupied numerous 45
he occupied opposite 43
he occupied peshawar 43
he occupied positions 279
he occupied premises 71
he occupied quarters 60
he occupies positions 47
he occupies presents 82
he offended everyone 52
he oftenest referred 90
he oftenest reverted 58
he operated entirely 62
he operates directly 40
he operates entirely 56
he opposite direction 99
he otherwise acquires 101
he otherwise approved 42
he otherwise complies 349
he otherwise condemns 52
he otherwise deformed 43
he otherwise deserves 75
he otherwise despised 95
he otherwise displays 43
he otherwise disposed 73
he otherwise employed 43
he otherwise followed 66
he otherwise intended 58
he otherwise produces 48
he otherwise provided 45
he otherwise regarded 91
he otherwise rejected 72
he otherwise remained 51
he otherwise reserved 67
he outlined included 47
he outlined possible 48
he outlined specific 62
he outright rejected 45
he outshone everyone 47
he overcame hannibal 69
he overcame whatever 48
he overheard cromwell 44
he overheard snatches 76
he overheard somebody 76
he overthrew hannibal 70
he pardoned everyone 73
he partially accepted 71
he partially achieved 89
he partially admitted 63
he partially believes 41
he partially concealed 84
he partially discerns 40
he partially effected 58
he partially explains 98
he partially explored 42
he partially overcame 111
he partially recovers 59
he partially redeemed 40
he partially regained 161
he partially relented 52
he partially restored 81
he partially retracts 47
he partially reversed 69
he partially succeeds 75
he partially supports 40
he perforce acquired 56
he perforce remained 58
he performs annually 40
he performs functions 138
he performs marriages 56
he performs miracles 759
he performs numerous 46
he performs physical 51
he performs properly 67
he performs religious 70
he performs services 591
he performs superbly 40
he performs virtuous 71
he performs whatever 79
he piteously implored 47
he placidly accepted 84
he placidly observed 52
he placidly resigned 45
he policies underlying 65
he politely accepted 135
he politely answered 281
he politely assented 49
he politely complied 89
he politely declined 3270
he politely declines 217
he politely demanded 45
he politely demurred 50
he politely escorted 113
he politely explains 41
he politely informed 843
he politely inquired 571
