hail suppression projects 199
have eliminated coverage 44
have eliminated distance 74
have eliminated economic 41
have eliminated entirely 134
have eliminated external 45
have eliminated hundreds 64
have eliminated internal 42
have eliminated numerous 72
have eliminated physical 73
have eliminated possible 65
have eliminated potential 65
have eliminated problems 67
have eliminated property 48
have eliminated smallpox 211
have eliminated thousands 136
have eliminated whatever 97
have elimination problems 101
have eloquently defended 89
have embarrassing questions 56
have embittered relations 134
have emotionally accepted 50
have emotionally invested 50
have emotionally satisfying 45
have emphasized american 42
have emphasized children 42
have emphasized concepts 75
have emphasized conflict 116
have emphasized cultural 234
have emphasized developing 70
have emphasized domestic 55
have emphasized economic 373
have emphasized education 213
have emphasized elements 63
have emphasized emotional 41
have emphasized equality 58
have emphasized evidence 49
have emphasized external 44
have emphasized financial 51
have emphasized increased 149
have emphasized internal 113
have emphasized military 61
have emphasized negative 67
have emphasized numerous 40
have emphasized patterns 63
have emphasized personal 180
have emphasized physical 143
have emphasized positive 80
have emphasized possible 57
have emphasized problems 123
have emphasized programs 59
have emphasized questions 91
have emphasized recently 104
have emphasized reduction 46
have emphasized religious 83
have emphasized somewhat 49
have emphasized specific 171
have emphasized variables 42
have emphasized variations 42
have employment agencies 103
have employment policies 73
have employment potential 157
have employment problems 236
have employment provided 44
have employment security 192
have employment services 157
have encouraged academic 42
have encouraged advances 72
have encouraged africans 43
have encouraged agencies 66
have encouraged american 430
have encouraged attempts 183
have encouraged attention 84
have encouraged business 146
have encouraged children 349
have encouraged christian 153
have encouraged citizens 117
have encouraged commerce 43
have encouraged communal 40
have encouraged critical 53
have encouraged cultural 122
have encouraged developing 72
have encouraged domestic 133
have encouraged economic 288
have encouraged education 102
have encouraged elizabeth 44
have encouraged employee 51
have encouraged everyone 87
have encouraged expansion 176
have encouraged families 99
have encouraged financial 61
have encouraged formation 44
have encouraged frequent 66
have encouraged hundreds 88
have encouraged imitation 40
have encouraged improved 87
have encouraged increased 381
have encouraged increases 45
have encouraged industry 147
have encouraged interest 409
have encouraged internal 61
have encouraged japanese 317
have encouraged managers 135
have encouraged migration 213
have encouraged military 97
have encouraged movement 94
have encouraged numerous 83
have encouraged officials 63
have encouraged optimism 51
have encouraged patients 191
have encouraged personal 156
have encouraged positive 57
have encouraged potential 53
have encouraged progress 60
have encouraged rebellion 60
have encouraged religious 120
have encouraged scholars 260
have encouraged separate 48
have encouraged students 782
have encouraged subjects 100
have encouraged suburban 43
have encouraged thousands 154
have encouraged vertical 55
have encouraged visitors 42
have encouraged wasteful 63
have encouraged yourself 52
have endogenous variables 55
have endoscopic evidence 150
have enormously advanced 128
have enormously affected 151
have enormously decreased 93
have enormously elongated 83
have enormously enhanced 505
have enormously enlarged 522
have enormously enriched 679
have enormously expanded 552
have enormously extended 566
have enormously improved 1072
have enormously increased 11235
have enormously powerful 71
have enrichment programs 42
have enthusiastic admirers 79
have entrenched positions 54
have entrenched yourself 41
have enumerated produced 53
have enumerated resemble 41
have equivalent academic 52
have equivalent accuracy 49
have equivalent activity 98
have equivalent authority 45
have equivalent commands 78
have equivalent education 117
have equivalent efficacy 326
have equivalent functions 234
have equivalent outcomes 122
have equivalent positions 100
have equivalent potential 53
have equivalent purchasing 55
have equivalent solutions 53
have equivalent survival 66
have eradicated religious 42
have eradicated smallpox 279
have erroneously accepted 72
have erroneously affirmed 62
have erroneously ascribed 249
have erroneously asserted 332
have erroneously assigned 85
have erroneously believed 461
have erroneously credited 56
have erroneously declared 46
have erroneously followed 83
have erroneously imagined 331
have erroneously included 76
have erroneously inferred 275
have erroneously referred 219
have erroneously regarded 255
have erroneously reported 293
have erroneously supposed 5096
have essentially accepted 167
have essentially achieved 206
have essentially affected 97
have essentially complete 149
have essentially constant 208
have essentially crippled 66
have essentially differed 138
have essentially excluded 49
have essentially finished 45
have essentially followed 291
have essentially improved 79
have essentially increased 69
have essentially infinite 168
have essentially involved 170
have essentially mastered 61
have essentially modified 172
have essentially negative 46
have essentially obtained 40
have essentially opposite 81
have essentially outlived 51
have essentially parallel 65
have essentially promoted 76
have essentially provided 105
have essentially rejected 72
have essentially remained 699
have essentially replaced 550
have essentially resolved 43
have essentially resulted 63
have essentially retained 134
have essentially returned 71
have essentially reversed 49
have essentially vanished 128
have evaluative authority 79
have evaporated entirely 95
have eventually accepted 150
have eventually achieved 339
have eventually acquired 135
have eventually affected 57
have eventually attained 119
have eventually embraced 45
have eventually employed 41
have eventually followed 80
have eventually happened 123
have eventually increased 64
have eventually involved 68
have eventually obtained 129
have eventually occurred 221
have eventually overcome 100
have eventually perished 51
have eventually produced 365
have eventually provided 85
have eventually received 180
have eventually replaced 83
have eventually required 83
have eventually resolved 43
have eventually resulted 491
have eventually returned 300
have eventually suffered 82
have eventually surfaced 44
have everywhere acquired 59
have everywhere advanced 46
have everywhere followed 327
have everywhere increased 121
have everywhere observed 313
have everywhere obtained 78
have everywhere perished 846
have everywhere preceded 85
have everywhere prepared 42
have everywhere produced 201
have everywhere provided 47
have everywhere received 300
have everywhere remained 73
have everywhere replaced 83
have everywhere resulted 58
have everywhere retained 41
have everywhere suffered 367
have everywhere trembled 78
have exceptional academic 44
have exceptional artistic 60
have exceptional capacity 109
have exceptional children 107
have exceptional eyesight 104
have exceptional financial 131
have exceptional interest 136
have exceptional memories 183
have exceptional personal 61
have exceptional physical 85
have exceptional potential 268
have exceptional problems 60
have exceptional treatment 64
have exceptional vitality 44
have experience conducting 157
have experience developing 395
have experience evaluating 61
have experience installing 149
have experience maintain 50
have experience negotiating 95
have experience organizing 174
have experience performing 204
have experience relevant 92
have explicitly accepted 344
have explicitly admitted 80
have explicitly affirmed 108
have explicitly analyzed 87
have explicitly approved 62
have explicitly asserted 108
have explicitly assessed 41
have explicitly assigned 58
have explicitly attacked 53
have explicitly compared 178
have explicitly declared 608
have explicitly declined 41
have explicitly defended 108
have explicitly demanded 55
have explicitly designed 72
have explicitly directed 59
have explicitly embraced 137
have explicitly employed 64
have explicitly endorsed 216
have explicitly examined 559
have explicitly excluded 369
have explicitly exempted 43
have explicitly explored 102
have explicitly extended 70
have explicitly followed 62
have explicitly included 576
have explicitly informed 96
have explicitly mentioned 266
have explicitly proposed 78
have explicitly provided 217
have explicitly referred 231
have explicitly rejected 1679
have explicitly religious 80
have explicitly reported 43
have explicitly required 133
have explicitly reserved 53
have explicitly stressed 81
have explicitly targeted 181
have explicitly verified 85
have exponential solutions 51
have expressive functions 77
have extinguished appetite 42
have extinguished whatever 59
have extirpated paganism 109
have extradition business 91
have extricated yourself 326
have eyewitness accounts 242
have fabricated evidence 175
have facetiously received 85
have facilities adequate 116
have facilities afforded 108
have facilities designed 64
have facilities provided 177
have fancifully supposed 42
have fascinated children 61
have fascinated scholars 261
have fascinated students 108
have fascinated thousands 40
have fascinated visitors 67
have feverishly surveyed 66
have flourished alongside 228
have flourished anywhere 81
have flourished mightily 101
have flourished recently 100
have flourished sometime 111
have flourished somewhat 40
have flourished wherever 51
have fluctuated markedly 243
have fluctuated slightly 115
have fluctuated somewhat 493
have fluctuated violently 282
have forcefully asserted 46
have forcefully defended 45
have forcefully rejected 62
have forcefully reminded 91
have forcefully resisted 46
have formalized policies 53
have formidable military 41
have formidable problems 79
have formulated ambitious 48
have formulated concepts 101
have formulated concerning 72
have formulated concrete 59
have formulated definite 122
have formulated detailed 198
have formulated economic 49
have formulated explicit 50
have formulated numerous 77
have formulated policies 533
have formulated programs 76
have formulated questions 112
have formulated specific 263
have frequented religious 43
have frequently accepted 222
have frequently achieved 340
have frequently acquired 160
have frequently admitted 248
have frequently advanced 390
have frequently adverted 270
have frequently affected 767
have frequently affirmed 131
have frequently afforded 136
have frequently agitated 115
have frequently amounted 62
have frequently analyzed 82
have frequently answered 121
have frequently approved 61
have frequently arrested 61
have frequently ascended 61
have frequently ascribed 173
have frequently assailed 72
have frequently asserted 1140
have frequently assigned 93
have frequently assisted 180
have frequently attached 54
have frequently attacked 473
have frequently attained 102
have frequently attended 596
have frequently believed 96
have frequently bemoaned 89
have frequently bestowed 48
have frequently betrayed 122
have frequently borrowed 271
have frequently captured 108
have frequently cautioned 72
have frequently censured 147
have frequently centered 137
have frequently coexisted 55
have frequently combined 235
have frequently compared 586
have frequently composed 53
have frequently concealed 344
have frequently confined 54
have frequently confused 708
have frequently connived 70
have frequently conveyed 46
have frequently credited 49
have frequently declared 1179
have frequently declined 98
have frequently defended 226
have frequently deferred 52
have frequently demanded 265
have frequently departed 129
have frequently depended 132
have frequently depicted 167
have frequently deplored 154
have frequently deployed 44
have frequently detected 410
have frequently dictated 50
have frequently differed 214
have frequently directed 227
have frequently disputed 156
have frequently diverged 68
have frequently effected 63
have frequently elicited 48
have frequently embarked 41
have frequently embodied 41
have frequently embraced 79
have frequently employed 1922
have frequently endorsed 64
have frequently enforced 59
have frequently enriched 64
have frequently entailed 47
have frequently examined 906
have frequently exceeded 246
have frequently excelled 194
have frequently exchanged 111
have frequently excluded 73
have frequently executed 45
have frequently exhorted 54
have frequently expanded 61
have frequently explored 101
have frequently extended 355
have frequently followed 1092
have frequently happened 838
have frequently hindered 60
have frequently imagined 142
have frequently imitated 60
have frequently improved 108
have frequently included 606
have frequently increased 156
have frequently incurred 42
have frequently indulged 309
have frequently inferred 86
have frequently informed 279
have frequently initiated 58
have frequently inquired 245
have frequently inserted 93
have frequently insisted 738
have frequently inspired 107
have frequently intended 53
have frequently intruded 45
have frequently invented 161
have frequently invested 53
have frequently involved 1520
have frequently isolated 49
have frequently lamented 1621
have frequently lectured 43
have frequently listened 298
have frequently mentioned 3361
have frequently migrated 55
have frequently mistaken 605
have frequently modified 268
have frequently objected 254
have frequently obscured 195
have frequently observed 31696
have frequently obtained 709
have frequently occupied 420
have frequently occurred 4048
have frequently offended 224
have frequently operated 284
have frequently overheard 40
have frequently partaken 71
have frequently perished 90
have frequently pictured 46
have frequently pondered 99
have frequently preceded 158
have frequently prepared 116
have frequently presumed 84
have frequently procured 44
have frequently produced 2071
have frequently profited 78
have frequently promised 123
have frequently promoted 145
have frequently prompted 63
have frequently proposed 295
have frequently provided 838
have frequently provoked 158
have frequently reappeared 65
have frequently rebelled 81
have frequently recalled 157
have frequently received 2874
have frequently recorded 275
have frequently recourse 67
have frequently recurred 316
have frequently referred 5000
have frequently regarded 622
have frequently rejected 361
have frequently relieved 157
have frequently remained 298
have frequently remarked 3863
have frequently reminded 302
have frequently rendered 307
have frequently replaced 134
have frequently reported 1035
have frequently required 721
have frequently resisted 215
have frequently resolved 213
have frequently resorted 1419
have frequently resulted 2151
have frequently retained 151
have frequently returned 480
have frequently reversed 65
have frequently reverted 47
have frequently reviewed 92
have frequently revolted 74
have frequently revolved 185
have frequently selected 99
have frequently stressed 927
have frequently stumbled 56
have frequently suffered 1197
have frequently supplied 110
have frequently supposed 92
have frequently surfaced 73
have frequently survived 116
have frequently switched 44
have frequently targeted 204
have frequently threatened 200
have frequently traveled 135
have frequently troubled 58
have frequently utilized 597
have frequently ventured 357
have frequently verified 277
have frequently wandered 199
have frequently welcomed 51
have frequently withdrawn 49
have frequently wondered 1259
have friendlier relations 63
have friendship networks 149
have frightened children 71
have frightened everyone 85
have frightened yourself 65
have fruitfully employed 64
have fruitfully explored 73
have frustrated attempts 238
have furthermore observed 56
have furthermore provided 51
have generosity dictated 43
have generously accepted 88
have generously accorded 64
have generously admitted 43
have generously afforded 57
have generously answered 120
have generously assisted 863
have generously bestowed 82
have generously extended 228
have generously forgiven 99
have generously provided 1817
have generously received 52
have generously supplied 1346
have generously tendered 81
have geometrical patterns 82
have germicidal activity 47
have glamorized columbus 96
have government agencies 851
have government approval 1409
have government authority 85
have government business 45
have government controls 59
have government licenses 47
have government officials 824
have government policies 616
have government positions 78
have government programs 416
have government regulate 75
have government relations 57
have government servants 45
have gracefully accepted 106
have gracefully withdrawn 65
have gratefully accepted 670
have gratefully borrowed 61
have gratefully followed 66
have gratefully received 569
have gratefully recorded 62
have gratefully welcomed 44
have gratuitous admission 52
have grievously insulted 42
have grievously mistaken 46
have grievously offended 2580
have grievously rebelled 158
have grievously suffered 225
have guaranteed bandwidth 43
have guaranteed complete 46
have guaranteed delivery 74
have guaranteed equality 63
have guaranteed immunity 85
have guaranteed interest 54
have guaranteed security 128
have guaranteed yourself 41
have guidelines concerning 46
have habitually attended 81
have habitually employed 149
have habitually followed 84
have habitually indulged 115
have habitually observed 115
have habitually occupied 83
have habitually referred 92
have habitually regarded 154
have habitually resorted 104
have habituated yourself 59
have handsomely rewarded 52
have heedlessly nurtured 60
have heightened attention 65
have heightened concerns 298
have heightened emotional 47
have heightened interest 592
have heightened security 61
have herbicidal activity 101
have hereditary syphilis 64
have heretofore accepted 312
have heretofore acquired 201
have heretofore actually 55
have heretofore admitted 165
have heretofore advanced 248
have heretofore adverted 374
have heretofore affected 46
have heretofore afforded 177
have heretofore ascribed 63
have heretofore asserted 254
have heretofore assigned 61
have heretofore assisted 41
have heretofore attached 129
have heretofore attended 489
have heretofore believed 780
have heretofore borrowed 287
have heretofore confined 93
have heretofore conveyed 53
have heretofore declared 653
have heretofore declined 181
have heretofore demanded 57
have heretofore depended 236
have heretofore detailed 51
have heretofore differed 85
have heretofore directed 222
have heretofore effected 49
have heretofore employed 448
have heretofore examined 450
have heretofore expended 57
have heretofore extended 130
have heretofore followed 760
have heretofore governed 656
have heretofore happened 181
have heretofore hindered 94
have heretofore imagined 331
have heretofore indulged 117
have heretofore informed 281
have heretofore insisted 250
have heretofore lawfully 118
have heretofore likewise 55
have heretofore mentioned 2132
have heretofore observed 2484
have heretofore obtained 598
have heretofore occupied 1264
have heretofore occurred 594
have heretofore offended 224
have heretofore operated 252
have heretofore outlined 123
have heretofore produced 382
have heretofore promised 180
have heretofore proposed 287
have heretofore provided 286
have heretofore publicly 45
have heretofore received 4820
have heretofore recorded 214
have heretofore referred 1528
have heretofore regarded 728
have heretofore rejected 124
have heretofore remained 440
have heretofore remarked 396
have heretofore rendered 294
have heretofore reported 336
have heretofore required 174
have heretofore resisted 145
have heretofore resulted 140
have heretofore retarded 109
have heretofore suffered 574
have heretofore sufficed 40
have heretofore supplied 112
have heretofore supposed 1705
have heretofore traveled 112
have heretofore ventured 77
have heroically resisted 71
have historical accounts 179
have historical accuracy 48
have historical authority 62
have historical contexts 47
have historical evidence 3659
have historical examples 115
have historical interest 994
have historical memories 65
have historical subjects 65
have historical validity 236
have homogeneous variances 127
have homologous functions 47
have homologous segments 49
have homosexual contacts 130
have homosexual impulses 90
have homosexual relations 755
have homozygous deletions 63
have hopelessly confused 278
have hopelessly perished 134
have horizontal branches 92
have horizontal surfaces 51
have horrendous problems 49
have hospitably received 52
have hypnotized yourself 133
have hysterical patients 62
have hysterical symptoms 78
have identified abnormal 83
have identified american 126
have identified anywhere 59
have identified barriers 142
have identified behaviors 184
have identified benefits 82
have identified business 78
have identified chemical 54
have identified children 173
have identified clinical 124
have identified clusters 144
have identified concepts 64
have identified concerns 241
have identified concrete 41
have identified critical 334
have identified cultural 206
have identified decreased 43
have identified deficits 80
have identified discrete 46
have identified distinct 373
have identified economic 146
have identified education 125
have identified eighteen 80
have identified elements 287
have identified elevated 113
have identified emotional 67
have identified essential 103
have identified evidence 138
have identified examples 137
have identified external 51
have identified families 68
have identified financial 47
have identified fourteen 123
have identified functions 43
have identified hundreds 445
have identified improved 82
have identified increased 259
have identified internal 89
have identified multiple 643
have identified mutations 316
have identified negative 116
have identified nineteen 68
have identified numerous 1897
have identified parental 76
have identified patients 228
have identified patterns 507
have identified personal 203
have identified physical 112
have identified positive 243
have identified possible 602
have identified potential 987
have identified problems 1082
have identified programs 41
have identified projects 52
have identified proteins 317
have identified putative 93
have identified questions 74
have identified relevant 178
have identified religious 55
have identified residues 109
have identified segments 48
have identified separate 117
have identified solutions 41
have identified somewhat 46
have identified specific 3110
have identified students 126
have identified subjects 44
have identified subtypes 65
have identified suitable 79
have identified symptoms 58
have identified thousands 129
have identified underlying 94
have identified variables 250
have identified variations 79
have identified yourself 2259
have identities separate 40
have ideological functions 54
have ideological positions 65
have ideological problems 102
have ignorantly asserted 50
have ignorantly imagined 151
have ignorantly prolonged 48
have ignorantly supposed 179
have illustrious examples 59
have immediately accepted 224
have immediately acquired 45
have immediately advanced 110
have immediately affected 226
have immediately answered 236
have immediately apparent 40
have immediately arrested 61
have immediately attacked 155
have immediately betrayed 61
have immediately combined 45
have immediately complied 88
have immediately declared 106
have immediately demanded 98
have immediately detected 189
have immediately directed 156
have immediately disposed 45
have immediately effected 100
have immediately emanated 77
have immediately embraced 54
have immediately executed 43
have immediately expelled 86
have immediately followed 1795
have immediately improved 81
have immediately increased 97
have immediately incurred 48
have immediately informed 435
have immediately involved 126
have immediately launched 58
have immediately notified 94
have immediately obtained 81
have immediately occupied 73
have immediately occurred 226
have immediately perished 42
have immediately preceded 1435
have immediately produced 219
have immediately proposed 68
have immediately provoked 83
have immediately recalled 68
have immediately received 212
have immediately referred 58
have immediately rejected 254
have immediately relapsed 74
have immediately relieved 48
have immediately remarked 46
have immediately reminded 50
have immediately repaired 68
have immediately replaced 53
have immediately reported 210
have immediately resented 46
have immediately resigned 239
have immediately resorted 40
have immediately restored 75
have immediately resulted 195
have immediately retreated 77
have immediately returned 397
have immediately startled 49
have immediately suffered 59
have immediately thereafter 53
have immediately threatened 56
have immediately vanished 82
have immediately withdrawn 141
have immigrated recently 161
have immigration policies 104
have immigration problems 51
have impartially examined 108
have impartially followed 156
have imperiously demanded 119
have imperiously directed 80
have impersonal passives 48
have implicated dopamine 40
have implicated increased 66
have implicated specific 123
have implicated yourself 40
have implicitly accepted 1119
have implicitly admitted 186
have implicitly answered 157
have implicitly approved 57
have implicitly asserted 68
have implicitly assigned 60
have implicitly believed 306
have implicitly conceded 100
have implicitly confided 58
have implicitly declared 58
have implicitly embraced 63
have implicitly employed 57
have implicitly endorsed 148
have implicitly excluded 71
have implicitly extended 41
have implicitly followed 643
have implicitly included 133
have implicitly involved 40
have implicitly promised 104
have implicitly received 45
have implicitly referred 72
have implicitly regarded 93
have implicitly rejected 357
have implicitly required 74
have implicitly supposed 89
have impressive academic 105
have impressive evidence 124
have impressive physical 41
have impressive potential 108
have imprisoned yourself 60
have improperly acquired 49
have improperly employed 75
have improperly obtained 106
have improperly received 63
have improperly rendered 42
have inactivating mutations 102
have inadequate capacity 201
have inadequate controls 85
have inadequate coverage 294
have inadequate defenses 42
have inadequate drainage 82
have inadequate economic 68
have inadequate education 168
have inadequate evidence 124
have inadequate exposure 67
have inadequate financial 352
have inadequate internal 56
have inadequate nutrition 201
have inadequate physical 67
have inadequate prenatal 116
have inadequate provision 52
have inadequate reserves 141
have inadequate response 46
have inadequate revenues 48
have inadequate sanitary 50
have inadequate security 80
have inadequate services 47
have inadequate steamship 96
have inadequate supplies 176
have inadequate treatment 59
have incestuous relations 231
have incidental benefits 47
have incidental evidence 54
have incomplete coverage 66
have incomplete evidence 43
have incomplete injuries 43
have incomplete proteins 40
have incredible eyesight 42
have incredible memories 128
have incredible patience 59
have incredible potential 408
have incredibly powerful 101
have indefinite articles 45
have indefinite authority 120
have indefinite outlines 46
have indefinite pronouns 57
have indentured servants 46
have indirectly acquired 44
have indirectly admitted 53
have indirectly affected 1030
have indirectly assisted 120
have indirectly fostered 99
have indirectly increased 321
have indirectly inspired 225
have indirectly observed 87
have indirectly obtained 48
have indirectly produced 275
have indirectly promoted 169
have indirectly provided 159
have indirectly received 258
have indirectly referred 54
have indirectly resulted 281
have indirectly surmised 43
have indistinct outlines 88
have individual accounts 368
have individual attention 426
have individual authority 41
have individual autonomy 47
have individual chapters 63
have individual children 218
have individual citizens 43
have individual concerns 43
have individual contacts 47
have individual controls 87
have individual counseling 99
have individual coverage 103
have individual education 200
have individual electric 63
have individual elements 65
have individual energies 51
have individual essences 189
have individual functions 143
have individual identity 126
have individual interest 70
have individual liability 68
have individual patterns 157
have individual personal 53
have individual physical 49
have individual pictures 61
have individual policies 103
have individual problems 705
have individual profiles 45
have individual programs 82
have individual projects 65
have individual property 151
have individual purposes 66
have individual security 59
have individual specific 45
have individual students 688
have individual subjects 62
have individual switches 51
have individual treatment 134
have individual variables 51
have individual variations 195
have inevitably absorbed 125
have inevitably acquired 68
have inevitably affected 1201
have inevitably attended 56
have inevitably betrayed 43
have inevitably declined 64
have inevitably entailed 163
have inevitably extended 55
have inevitably followed 1169
have inevitably happened 159
have inevitably impacted 48
have inevitably included 89
have inevitably increased 209
have inevitably incurred 129
have inevitably insisted 67
have inevitably inspired 55
have inevitably involved 301
have inevitably occurred 443
have inevitably perished 1056
have inevitably produced 535
have inevitably prompted 43
have inevitably provided 51
have inevitably provoked 89
have inevitably received 155
have inevitably remained 113
have inevitably required 59
have inevitably resulted 1309
have inevitably suffered 319
have inexorably increased 57
have infallible authority 166
have infallible evidence 83
have infallible memories 52
have infallibly betrayed 49
have infallibly followed 46
have infallibly happened 45
have infallibly inspired 45
have infallibly perished 199
have infallibly produced 99
have infallibly suffered 43
have inferential evidence 54
have infinitely enriched 62
have infinitely exceeded 82
have infinitely excelled 44
have infinitely extended 44
have infinitely improved 49
have infinitely increased 121
have influenced academic 80
have influenced accounting 135
have influenced american 3473
have influenced artistic 72
have influenced attempts 69
have influenced beethoven 71
have influenced biblical 44
have influenced bismarck 42
have influenced brazilian 62
have influenced buddhism 70
have influenced business 172
have influenced children 183
have influenced christian 720
have influenced clinical 138
have influenced columbus 143
have influenced concepts 43
have influenced consumer 94
have influenced critical 91
have influenced cromwell 49
have influenced cultural 200
have influenced cultures 46
have influenced decisions 733
have influenced directly 217
have influenced domestic 143
have influenced economic 475
have influenced education 455
have influenced einstein 42
have influenced elections 51
have influenced elizabeth 44
have influenced everyone 59
have influenced evolution 86
have influenced families 56
have influenced faulkner 60
have influenced feminist 310
have influenced financial 58
have influenced hawthorne 115
have influenced humanity 85
have influenced hundreds 64
have influenced industry 69
have influenced interest 52
have influenced internal 80
have influenced japanese 257
have influenced lawrence 60
have influenced literary 279
have influenced markedly 52
have influenced marshall 51
have influenced medicine 48
have influenced medieval 75
have influenced melville 83
have influenced migration 139
have influenced military 83
have influenced muhammad 89
have influenced numerous 135
have influenced observed 40
have influenced outcomes 321
have influenced painters 59
have influenced parental 52
have influenced patterns 342
have influenced personal 47
have influenced physical 79
have influenced policies 211
have influenced politics 227
have influenced practice 316
have influenced progress 70
have influenced relations 85
have influenced relative 41
have influenced religious 189
have influenced resource 45
have influenced response 47
have influenced scholars 135
have influenced scottish 47
have influenced selection 125
have influenced senators 41
have influenced sociology 97
have influenced somewhat 175
have influenced specific 122
have influenced students 316
have influenced subjects 150
have influenced succeeding 52
have influenced survival 111
have influenced tennyson 82
have influenced thousands 230
have influenced treatment 157
have influenced twentieth 177
have influenced washington 91
have influenced whatever 40
have influential contacts 110
have influential positions 136
have influential relations 54
have informally observed 198
have informally referred 48
have informally reported 56
have information adequate 54
have information attached 44
have information concerning 3640
have information conveyed 49
have information describing 47
have information directly 59
have information essential 57
have information indicating 361
have information obtained 67
have information officers 153
have information overload 78
have information pertaining 348
have information problems 113
have information processing 662
have information provided 94
have information recorded 127
have information relative 353
have information relevant 968
have information respecting 170
have information security 114
have information services 340
have information specific 144
have information suggesting 99
have information supplied 56
have information transfer 44
have information valuable 135
have infrequent contacts 76
have infrequent episodes 64
have infrequent seizures 63
have infrequent symptoms 43
have inhibitory activity 693
have inhibitory functions 62
have inhibitory synapses 78
have injuriously affected 978
have innocently accepted 63
have innocently acquired 54
have innocently believed 67
have innocently received 40
have innocently suffered 113
have innocently supposed 50
have innovative products 103
have innovative programs 95
have insecurely attached 160
have insensibly acquired 329
have insensibly dwindled 100
have insensibly increased 120
have insensibly infected 55
have insensibly produced 63
have insensibly reverted 88
have insensibly softened 100
have insensibly vanished 126
have insensibly wandered 89
have insinuated yourself 69
have instituted controls 86
have instituted councils 40
have instituted criminal 74
have instituted domestic 56
have instituted economic 45
have instituted employee 88
have instituted flexible 50
have instituted internal 62
have instituted numerous 141
have instituted policies 628
have instituted programs 1357
have instituted separate 57
have instituted specific 86
have instituted treatment 43
have instructed franklin 410
have instructed students 113
have integrated backward 313
have integrated circuits 110
have integrated computer 254
have integrated concepts 52
have integrated elements 106
have integrated forwards 45
have integrated functions 48
have integrated internet 91
have integrated programs 46
have integrated services 47
have integrated software 61
have interacted directly 88
have interested american 62
have interested children 52
have interested everyone 44
have interested scholars 205
have interested students 372
have interested yourself 672
have interfered directly 173
have interfered seriously 704
have interfered somewhat 205
have internship programs 559
have interracial marriages 49
have interstate commerce 68
have intervened actively 117
have intervened directly 479
have intestinal problems 128
have intestinal symptoms 48
have intimately affected 102
have intimately combined 58
have intrepidly followed 56
have introduced accuracy 91
have introduced advanced 329
have introduced american 106
have introduced buddhism 125
have introduced children 210
have introduced complete 67
have introduced computer 382
have introduced concepts 361
have introduced conflict 95
have introduced confusion 356
have introduced controls 123
have introduced cultural 44
have introduced detailed 51
have introduced disorder 120
have introduced domestic 78
have introduced economic 168
have introduced education 89
have introduced electric 93
have introduced elements 542
have introduced employee 50
have introduced enormous 49
have introduced entirely 86
have introduced evidence 474
have introduced examples 94
have introduced explicit 56
have introduced financial 79
have introduced flexible 184
have introduced hundreds 140
have introduced improved 699
have introduced internal 109
have introduced japanese 63
have introduced machines 96
have introduced materials 57
have introduced military 53
have introduced modified 47
have introduced multiple 123
have introduced negative 43
have introduced numerous 571
have introduced personal 89
have introduced physical 110
have introduced policies 473
have introduced positive 66
have introduced powerful 57
have introduced problems 140
have introduced products 283
have introduced profound 68
have introduced programs 419
have introduced questions 60
have introduced recently 78
have introduced religious 103
have introduced rigorous 41
have introduced selection 71
have introduced separate 159
have introduced services 58
have introduced socrates 165
have introduced software 66
have introduced somewhat 74
have introduced specific 376
have introduced standard 166
have introduced stricter 160
have introduced students 167
have introduced subjects 63
have introduced thousands 181
have introduced valuable 60
have introduced variables 71
have introduced variations 256
have introduced yourself 1539
have investment accounts 73
have investment decisions 50
have investment interest 121
have investment policies 163
have investment potential 44
have investment projects 102
have investment property 62
have italicized indicate 107
have javascript disabled 115
have jeopardized american 52
have judiciously observed 68
have judiciously remarked 47
have judiciously repaired 68
have judiciously selected 62
have justifiable concerns 116
have justifiably executed 50
have justifiably expected 50
have justifiably received 78
have laboratory evidence 517
have laboriously acquired 184
have laboriously prepared 55
have legislated directly 58
have legislation addressing 42
have legislation authorizing 385
have legislation concerning 161
have legislation designed 138
have legislation forbidding 53
have legislation permitting 234
have legislation pertaining 96
have legislation protecting 311
have legislation regulating 341
have legitimate authority 1254
have legitimate business 1921
have legitimate children 986
have legitimate concerns 2171
have legitimate economic 84
have legitimate financial 72
have legitimate functions 136
have legitimate interest 205
have legitimate physical 40
have legitimate problems 114
have legitimate purposes 233
have legitimate questions 238
have legitimate recourse 49
have legitimate security 252
have lieutenant governor 60
have limitations compared 108
have limitations concerning 49
have logistical problems 67
have maintained absolute 115
have maintained accurate 49
have maintained adequate 208
have maintained amicable 116
have maintained commerce 112
have maintained communal 49
have maintained complete 274
have maintained concerning 62
have maintained constant 229
have maintained contacts 415
have maintained continuing 56
have maintained cultural 373
have maintained detailed 44
have maintained distinct 136
have maintained domestic 84
have maintained economic 78
have maintained essential 47
have maintained financial 47
have maintained frequent 53
have maintained friendly 648
have maintained informal 48
have maintained interest 323
have maintained internal 68
have maintained intimate 52
have maintained inviolate 162
have maintained military 96
have maintained numerous 67
have maintained opposite 56
have maintained otherwise 70
have maintained patients 41
have maintained personal 124
have maintained policies 52
have maintained positions 90
have maintained positive 104
have maintained pressure 83
have maintained programs 50
have maintained relations 483
have maintained relative 90
have maintained religious 40
have maintained respecting 57
have maintained separate 575
have maintained sobriety 95
have maintained somewhat 71
have maintained strictly 41
have maintained trespass 119
have maintained unbroken 168
