ha active ingredient 174
he cooked breakfast 277
he coolly accepted 48
he coolly adjusted 137
he coolly admitted 54
he coolly affirmed 47
he coolly answered 695
he coolly declared 115
he coolly declined 46
he coolly demanded 106
he coolly directed 75
he coolly disposed 129
he coolly examined 58
he coolly informed 1248
he coolly inquired 82
he coolly observed 1084
he coolly observes 112
he coolly pocketed 113
he coolly prepared 209
he coolly proposed 134
he coolly regarded 59
he coolly remarked 678
he coolly returned 275
he coolly surveyed 306
he copied directly 115
he copied extracts 127
he copied menander 52
he copied numerous 40
he copied passages 174
he copied pictures 131
he copied theocritus 82
he copied verbatim 294
he coughs violently 82
he counts likewise 50
he courts disaster 165
he covets compared 156
he covets somebody 40
he craved admission 86
he craved affection 133
he craved approval 45
he craved attention 150
he craved audience 52
he craved solitude 249
he craves affection 69
he craves attention 143
he created abstract 67
he created beautiful 120
he created cardinal 195
he created children 44
he created confusion 111
he created countess 158
he created dramatic 78
he created eighteen 58
he created enormous 75
he created entirely 68
he created falstaff 67
he created fictional 48
he created fourteen 44
he created humanity 117
he created hundreds 184
he created included 53
he created interest 48
he created melodies 44
he created military 50
he created numerous 358
he created original 74
he created pictures 136
he created powerful 84
he created problems 164
he created programs 51
he created provided 42
he created remained 81
he created separate 44
he created sherlock 45
he created survived 49
he created suspicion 73
he created thousands 95
he created wherever 42
he creates beautiful 64
he creates confusion 108
he creates directly 47
he creates disorder 61
he creates distance 47
he creates dramatic 52
he creates fictional 43
he creates illusions 61
he creates interest 45
he creates opposite 117
he creates original 70
he creates pictures 100
he creates powerful 42
he creates problems 166
he creates suspense 84
he creates ugliness 52
he creates whatever 41
he creeps silently 42
he creeps stealthily 96
he crowed hoarsely 48
he cursed bitterly 218
he cursed everyone 89
he cursed fluently 68
he cursed furiously 66
he cursed hatchway 57
he cursed inwardly 261
he cursed savagely 58
he cursed silently 629
he cursed viciously 65
he cursed violently 81
he curtly answered 131
he curtly declared 45
he curtly declined 188
he curtly demanded 103
he curtly informed 525
he curtly rejected 99
he curtly remarked 119
he curtly reminded 51
he danced backward 125
he danced divinely 91
he danced prettily 55
he danced sideways 147
he danced superbly 56
he dances divinely 276
he dances silently 40
he darkly observed 46
he darkly threatened 79
he darted forwards 109
he darted furiously 40
he darted sideways 65
he darted straight 315
he darted suddenly 213
he darted upstairs 289
he dashed forwards 204
he dashed furiously 197
he dashed straight 836
he dashed suddenly 114
he dashed upstairs 690
he dashes straight 89
he deemed adequate 243
he deemed authentic 87
he deemed contrary 146
he deemed criminal 40
he deemed critical 90
he deemed dangerous 600
he deemed disloyal 61
he deemed eligible 95
he deemed elizabeth 51
he deemed entirely 62
he deemed erroneous 120
he deemed essential 3737
he deemed friendly 109
he deemed heretics 47
he deemed hopeless 70
he deemed improper 168
he deemed inimical 116
he deemed injurious 210
he deemed interest 50
he deemed moderate 114
he deemed otherwise 42
he deemed patriotic 43
he deemed possible 176
he deemed probable 55
he deemed relevant 208
he deemed religious 53
he deemed required 41
he deemed salutary 58
he deemed suitable 1116
he deemed unlikely 42
he deemed valuable 116
he deemed worthless 66
he deeply abhorred 44
he deeply affected 356
he deeply believed 1355
he deeply believes 478
he deeply deplored 951
he deeply deplores 170
he deeply despised 111
he deeply detested 40
he deeply disliked 219
he deeply involved 105
he deeply lamented 1349
he deeply offended 754
he deeply pondered 109
he deeply repented 317
he deeply resented 5871
he deeply respects 408
he defied authority 137
he defied tradition 87
he defies authority 52
he deftly adjusted 43
he deftly combines 40
he deftly fashioned 43
he deftly inserted 105
he deftly inverted 61
he deftly switched 57
he deftly unhooked 50
he delays presenting 40
he demand attention 45
he denied admission 61
he denied committing 182
he denied divinely 59
he denied entirely 77
he denied liability 101
he denied original 96
he denied outright 109
he denied personal 63
he denied possessing 60
he denied publicly 69
he denies absolute 41
he denies liability 129
he denies outright 157
he denies possessing 45
he denies validity 48
he depend entirely 54
he direct attention 63
he dodged questions 44
he dodged sideways 111
he donned overalls 108
he doubts response 182
he dreaded exposure 47
he dreaded intrusion 50
he dreaded personal 46
he dreaded ridicule 41
he dreaded treachery 48
he dreamed possible 111
he drinks greedily 74
he drives directly 47
he drives everyone 71
he drives furiously 119
he drives straight 437
he dubbed mantegna 40
he ducked sideways 68
he ducked slightly 136
he ducked suddenly 47
he ducked underneath 178
he dumbly followed 43
he dwells presents 54
he dwells somewhat 89
he eagerly absorbed 538
he eagerly accepted 6741
he eagerly advanced 89
he eagerly answered 190
he eagerly assented 195
he eagerly assisted 71
he eagerly attended 102
he eagerly besought 168
he eagerly clutched 64
he eagerly complied 62
he eagerly declared 100
he eagerly demanded 399
he eagerly devoured 823
he eagerly embraced 1615
he eagerly embraces 129
he eagerly enlisted 42
he eagerly espoused 67
he eagerly examined 96
he eagerly expected 49
he eagerly explored 86
he eagerly fastened 41
he eagerly followed 1003
he eagerly hastened 60
he eagerly improved 53
he eagerly inquired 1257
he eagerly inquires 77
he eagerly listened 722
he eagerly prepared 105
he eagerly promised 97
he eagerly promoted 77
he eagerly received 140
he eagerly rejoined 90
he eagerly repelled 49
he eagerly reported 45
he eagerly returned 359
he eagerly seconded 50
he eagerly snatched 211
he eagerly sparkled 119
he eagerly unfolded 45
he eagerly welcomed 393
he eagerly welcomes 88
he earlier believed 85
he earlier declared 49
he earlier promised 54
he earlier received 113
he earlier referred 95
he earlier rejected 166
he edited american 67
he edited catullus 55
he edited entitled 236
he edited numerous 111
he elects otherwise 66
he eluded detection 60
he endows isabella 56
he engaged actively 625
he engaged artisans 58
he engaged directly 77
he engaged earnestly 102
he engaged goldsmith 93
he engaged musicians 41
he engaged somewhat 40
he engaged zealously 57
he engages actively 50
he engages directly 88
he enjoys absolute 153
he enjoys baseball 43
he enjoys collecting 140
he enjoys communion 171
he enjoys complete 218
he enjoys describing 43
he enjoys discussing 80
he enjoys enormous 64
he enjoys exercising 50
he enjoys expressing 40
he enjoys football 43
he enjoys greatness 41
he enjoys immunity 159
he enjoys inflicting 62
he enjoys mountain 43
he enjoys performing 98
he enjoys personal 62
he enjoys physical 66
he enjoys pleasures 50
he enjoys politics 43
he enjoys prestige 71
he enjoys security 100
he enough consider 54
he enters adulthood 206
he enters business 254
he enters directly 149
he enters eternity 80
he enters hospital 69
he enters ignorant 74
he enters industry 101
he enters judgment 65
he enters military 110
he enters minutely 102
he enters paradise 429
he enters politics 338
he enters practice 296
he enters premises 50
he enters somewhat 58
he enters treatment 130
he envied achilles 40
he erects barriers 56
he escape detection 130
he escape liability 93
he esteem personal 60
he evaded detection 63
he evaded military 61
he evaded questions 191
he evades entirely 40
he evoked enthusiasm 63
he evoked memories 132
he evokes laughter 42
he evokes memories 62
he excels theocritus 81
he exerts authority 67
he exerts pressure 229
he exists anywhere 61
he exists entirely 69
he expect everyone 50
he expect immediate 48
he expect otherwise 44
he exuded authority 107
he exuded enthusiasm 42
he exuded optimism 83
he exuded vitality 68
he factor analyzed 106
he failed dismally 648
he failed entirely 1324
he failed initially 43
he failed properly 131
he failed signally 773
he failed singularly 45
he failed somewhat 105
he failed whenever 47
he fairly bellowed 210
he fairly bristled 85
he fairly bristles 58
he fairly chuckled 46
he fairly declared 41
he fairly departed 90
he fairly deserved 71
he fairly deserves 73
he fairly devoured 98
he fairly exploded 194
he fairly inferred 43
he fairly launched 89
he fairly quivered 67
he fairly resolves 124
he fairly scuttled 51
he fairly shrieked 206
he fairly snatched 53
he fairly sparkled 75
he fairly thundered 52
he fairly tottered 91
he fairly trembled 209
he fairly worships 49
he farmed directly 41
he farther declared 333
he farther declares 115
he farther explains 72
he farther increases 54
he farther informed 242
he farther observed 147
he farther observes 313
he farther proceeds 42
he farther remarked 68
he fathers children 79
he feebly answered 94
he feebly attempts 101
he feebly clutched 70
he feebly extended 106
he feebly murmured 108
he feebly muttered 47
he feebly returned 46
he feebly tottered 45
he feigns insanity 135
he feigns interest 51
he feigns surprise 77
he fields questions 63
he fights alongside 203
he fights backward 50
he fights fiercely 83
he fights furiously 144
he fights manfully 50
he fights savagely 44
he fights valiantly 187
he filled entirely 79
he filled everyone 72
he filled hundreds 53
he filled notebook 86
he filled numerous 101
he filled positions 150
he filled thousands 40
he finely observes 42
he firmly accepted 52
he firmly anchored 68
he firmly answered 387
he firmly asserted 385
he firmly attached 46
he firmly believed 30428
he firmly believes 7680
he firmly clutched 45
he firmly declared 821
he firmly declares 122
he firmly declined 1541
he firmly declines 53
he firmly defended 246
he firmly demanded 76
he firmly directed 71
he firmly embraced 73
he firmly endorsed 65
he firmly expected 357
he firmly grappled 73
he firmly informed 44
he firmly insisted 465
he firmly intended 458
he firmly promised 40
he firmly promises 58
he firmly regarded 52
he firmly rejected 1683
he firmly reminded 96
he firmly resisted 842
he firmly resolved 988
he firmly resolves 102
he firmly retained 80
he firmly supports 71
he firmly withstood 171
he flatly asserted 295
he flatly declared 1677
he flatly declares 261
he flatly declined 590
he flatly declines 47
he flatly informed 139
he flatly rejected 1427
he fondly believed 2118
he fondly believes 473
he fondly caressed 82
he fondly embraced 95
he fondly expected 355
he fondly imagined 3013
he fondly imagines 2081
he fondly indulged 43
he fondly recalled 661
he fondly referred 204
he fondly regarded 96
he fondly supposed 309
he fondly supposes 101
he fooled everyone 189
he forbear reflecting 82
he forced attention 64
he forced augustus 41
he forced bismarck 56
he forced everyone 136
he forced thousands 55
he forced tiberius 41
he forces contrast 64
he forces everyone 56
he forged alliances 85
he forgot entirely 630
he forgot everyone 46
he forgot personal 45
he forgot politics 45
he forgot prudence 62
he forgot whatever 87
he formed alliances 424
he formed business 51
he formed concerning 123
he formed definite 60
he formed friendly 69
he formed intimate 172
he formed numerous 125
he formed personal 84
he formed relations 78
he formed respecting 77
he formed valuable 74
he formed vertebrae 54
he fought actively 94
he fought alongside 1802
he fought bitterly 526
he fought doggedly 226
he fought fiercely 586
he fought furiously 344
he fought infidels 52
he fought manfully 398
he fought mightily 74
he fought muhammad 40
he fought nineteen 64
he fought numerous 114
he fought opposite 124
he fought savagely 216
he fought shoulder 327
he fought silently 40
he fought unceasingly 82
he fought untiringly 53
he fought valiantly 2071
he fought viciously 52
he fought violently 62
he fought zealously 85
he foully murdered 40
he framed questions 66
he frames questions 48
he freely accepted 569
he freely accorded 60
he freely admitted 6700
he freely answered 115
he freely assented 51
he freely attacked 44
he freely bestowed 792
he freely borrowed 274
he freely censured 76
he freely conceded 335
he freely concedes 170
he freely confided 87
he freely consents 128
he freely declared 350
he freely declares 55
he freely disposed 171
he freely disposes 54
he freely embraces 46
he freely employed 209
he freely expended 53
he freely extended 117
he freely forgives 166
he freely imparted 250
he freely indulged 685
he freely indulges 264
he freely invented 72
he freely lavished 51
he freely mentioned 41
he freely pardoned 292
he freely promised 78
he freely received 187
he freely receives 74
he freely remitted 42
he freely rendered 49
he freely resigned 124
he freely resorted 59
he freely restored 167
he freely supplied 48
he freely tendered 47
he freely utilized 47
he further accepted 108
he further acquired 132
he further admitted 351
he further advanced 486
he further advances 67
he further affirmed 190
he further analyzed 67
he further analyzes 111
he further asserted 958
he further assisted 150
he further attacked 46
he further attempts 85
he further believed 795
he further believes 595
he further bequeathed 91
he further cautioned 95
he further cemented 140
he further comments 351
he further compared 42
he further compares 77
he further concealed 93
he further conceded 73
he further concedes 88
he further confided 97
he further confirms 147
he further confused 217
he further confuses 47
he further contends 635
he further declared 4197
he further declares 1156
he further defended 86
he further demanded 352
he further detailed 71
he further develops 998
he further directed 1212
he further employed 43
he further enforced 40
he further enhanced 578
he further enjoined 56
he further enlarged 501
he further enlarges 105
he further enriched 265
he further entreated 57
he further examined 141
he further examines 51
he further exhorted 85
he further expanded 611
he further expected 66
he further explains 1925
he further explored 276
he further explores 296
he further expounds 60
he further extended 1064
he further imagined 45
he further imagines 103
he further improved 918
he further improves 40
he further increased 1192
he further increases 122
he further incurred 62
he further indulged 57
he further inferred 179
he further inflamed 52
he further informed 2042
he further ingratiated 66
he further inquired 384
he further inquires 54
he further insisted 702
he further intended 190
he further isolated 40
he further lamented 103
he further mentioned 142
he further modified 249
he further modifies 42
he further notified 41
he further objected 114
he further observed 4240
he further observes 2522
he further obtained 139
he further offended 194
he further ordained 127
he further outlined 91
he further outraged 40
he further predicts 61
he further prepared 171
he further proceeds 236
he further produced 97
he further promised 1090
he further promises 302
he further promoted 85
he further proposed 2318
he further proposes 224
he further protests 43
he further provided 253
he further provides 54
he further provoked 49
he further questions 57
he further recalled 100
he further received 443
he further recorded 157
he further referred 47
he further reflects 80
he further regarded 94
he further remarked 1351
he further reminded 126
he further reported 1061
he further requests 69
he further required 470
he further requires 97
he further resolved 99
he further startled 41
he further stressed 549
he further stresses 350
he further suggests 1632
he further supports 268
he further supposed 396
he further supposes 517
he further surmised 81
he further threatened 176
he further ventured 51
he further wondered 51
he gained absolute 103
he gained admission 2548
he gained altitude 729
he gained american 52
he gained applause 51
he gained approval 250
he gained attention 363
he gained authority 186
he gained brilliant 111
he gained business 43
he gained complete 542
he gained concerning 40
he gained converts 75
he gained critical 105
he gained distance 61
he gained eighteen 50
he gained eminence 65
he gained enormous 204
he gained entrance 999
he gained exemption 46
he gained exposure 80
he gained facility 65
he gained financial 118
he gained firsthand 442
he gained fourteen 51
he gained frequent 78
he gained immediate 194
he gained immortal 166
he gained immunity 62
he gained increased 141
he gained insights 183
he gained intimate 90
he gained literary 71
he gained maturity 59
he gained military 155
he gained momentum 232
he gained numerous 218
he gained personal 183
he gained positions 50
he gained powerful 55
he gained practice 49
he gained prestige 307
he gained probable 84
he gained promotion 380
he gained recruits 66
he gained security 63
he gained seniority 73
he gained slightly 42
he gained somewhat 51
he gained thousands 44
he gained valuable 1598
he gasped brokenly 40
he gasped hoarsely 442
he gasped silently 61
he gasped suddenly 90
he gathers evidence 130
he gathers materials 52
he gathers momentum 74
he gently answered 192
he gently assisted 51
he gently awakened 43
he gently caressed 767
he gently caresses 189
he gently corrects 49
he gently declined 132
he gently detached 77
he gently detained 62
he gently directed 60
he gently embraced 95
he gently examined 97
he gently explains 57
he gently explored 103
he gently inclined 141
he gently informed 179
he gently inquired 143
he gently inserted 118
he gently insisted 191
he gently loosened 253
he gently massaged 1063
he gently murmured 117
he gently observed 54
he gently palpated 40
he gently prompted 60
he gently rejected 47
he gently remarked 112
he gently reminded 576
he gently replaced 190
he gently reproved 263
he gently reproves 97
he gently repulsed 142
he gently returned 68
he gently squeezed 957
he gently squeezes 62
he gently stripped 41
he gently suggests 64
he gently untangled 101
he gladly accepted 9538
he gladly accorded 53
he gladly admitted 147
he gladly answered 122
he gladly approved 61
he gladly assented 484
he gladly assisted 105
he gladly attended 65
he gladly complied 294
he gladly conceded 40
he gladly consents 46
he gladly departed 51
he gladly embraced 776
he gladly embraces 137
he gladly employed 60
he gladly exchanged 226
he gladly exchanges 94
he gladly followed 240
he gladly hearkened 46
he gladly listened 155
he gladly occupied 42
he gladly prepared 45
he gladly profited 52
he gladly promised 229
he gladly provided 84
he gladly received 595
he gladly receives 164
he gladly remained 72
he gladly resigned 285
he gladly returned 669
he gladly suffered 99
he gladly supplied 43
he gladly welcomed 572
he gladly welcomes 99
he glared accusingly 77
he glared defiantly 185
he glared directly 72
he glared fiercely 375
he glared furiously 155
he glared menacingly 93
he glared savagely 198
he glared silently 40
he glared straight 133
he glared viciously 55
he glares fiercely 41
he glided silently 192
he glided stealthily 210
he glides silently 104
he glowed inwardly 62
he glumly reported 40
he gotten involved 141
he grants licenses 62
he grants probation 276
he grants remission 109
he grants salvation 47
he grated furiously 48
he grated hoarsely 58
he grated savagely 76
he greatly abhorred 102
he greatly advanced 1165
he greatly affected 811
he greatly approved 1474
he greatly approves 77
he greatly assisted 714
he greatly believed 59
he greatly bettered 44
he greatly bewailed 91
he greatly confided 122
he greatly deceived 98
he greatly deceives 80
he greatly decreased 40
he greatly deepened 82
he greatly delights 352
he greatly depended 265
he greatly deplored 751
he greatly deplores 69
he greatly despised 96
he greatly detested 77
he greatly differed 154
he greatly disliked 1688
he greatly dislikes 201
he greatly enhanced 887
he greatly enlarged 2627
he greatly enlarges 72
he greatly enriched 888
he greatly esteemed 915
he greatly exceeded 301
he greatly excelled 1369
he greatly expanded 1081
he greatly extended 2632
he greatly extolled 189
he greatly furthered 167
he greatly harassed 60
he greatly impaired 122
he greatly improved 7348
he greatly improves 264
he greatly increased 3319
he greatly increases 615
he greatly insisted 47
he greatly inspired 40
he greatly lamented 425
he greatly lessened 122
he greatly marveled 70
he greatly mistakes 153
he greatly modified 712
he greatly multiply 1337
he greatly objected 192
he greatly offended 621
he greatly profited 155
he greatly promoted 360
he greatly reformed 105
he greatly regarded 53
he greatly rejoiced 1015
he greatly rejoices 101
he greatly relieved 97
he greatly relished 601
he greatly repented 40
he greatly reproved 41
he greatly required 105
he greatly resented 1221
he greatly respects 436
he greatly retarded 83
he greatly stressed 80
he greatly suffered 77
he greatly treasured 139
he greatly troubled 175
he greatly welcomed 84
he greatly withstood 65
he greatly wondered 318
he greets everyone 160
he greets visitors 53
he grimly accepted 91
he grimly answered 54
he grimly believed 40
he grimly declared 82
he grimly informed 94
he grimly observed 110
he grimly regarded 53
he grimly remarked 245
he grimly reminded 90
he grimly resolved 46
he grimly wondered 114
he groans bitterly 49
he groans inwardly 99
he growling meaningless 53
he guards jealously 163
he guided students 54
he guided visitors 43
he guides students 55
he gulped greedily 76
he halted abruptly 1106
he halted directly 44
he halted opposite 156
he halted suddenly 545
he handed elizabeth 50
he handed margaret 48
he handle conflict 41
he hardly accepted 46
he hardly acquired 50
he hardly admitted 207
he hardly advanced 54
he hardly affected 42
he hardly answered 237
he hardly approved 104
he hardly approves 59
he hardly attained 58
he hardly attempts 612
he hardly attended 160
he hardly believed 1683
he hardly believes 337
he hardly concealed 301
he hardly credited 55
he hardly deserved 825
he hardly deserves 690
he hardly differed 66
he hardly displays 45
he hardly exchanged 76
he hardly expected 2709
he hardly flinched 65
he hardly followed 102
he hardly foresees 49
he hardly imagined 115
he hardly intended 163
he hardly listened 750
he hardly mentioned 863
he hardly observed 137
he hardly obtained 48
he hardly recalled 71
he hardly received 140
he hardly receives 40
he hardly referred 91
he hardly regarded 270
he hardly relished 110
he hardly remained 48
he hardly required 48
he hardly requires 40
he hardly resented 43
he hardly responds 49
he hardly retained 65
he hardly returned 82
he hardly succeeds 176
he hardly suffered 101
he hardly supposed 112
he hardly suspects 60
he hardly troubled 198
he hardly troubles 100
he hardly ventured 536
he hardly ventures 146
he hauled supplies 66
he heavily depended 43
he heavily stressed 53
he hedges somewhat 44
he helped american 149
he helped assemble 233
he helped catherine 50
he helped complete 150
he helped conceive 110
he helped conclude 42
he helped convince 364
he helped cromwell 42
he helped decorate 166
he helped dedicate 109
he helped discover 152
he helped elizabeth 97
he helped evacuate 81
he helped everyone 184
he helped fugitive 47
he helped generate 145
he helped hercules 43
he helped hundreds 124
he helped identify 103
he helped liberate 258
he helped maintain 278
he helped maneuver 41
he helped margaret 63
he helped mightily 110
he helped mobilize 171
he helped monsieur 55
he helped negotiate 1176
he helped nominate 149
he helped numerous 53
he helped organize 12550
he helped overcome 61
he helped overthrow 394
he helped patients 45
he helped persuade 856
he helped preserve 468
he helped purchase 42
he helped redefine 105
he helped shepherd 77
he helped solidify 45
he helped strengthen 104
he helped students 159
he helped suppress 360
he helped thousands 168
he helped transfer 124
he herded everyone 43
he hereby appoints 141
he hereby declared 55
he hereby declares 108
he hereby promises 75
he highly applauds 57
he highly approved 5429
he highly approves 525
he highly commends 586
he highly deserved 68
he highly deserves 62
he highly esteemed 3895
he highly extolled 758
he highly offended 52
he highly regarded 364
he highly relished 116
he highly resented 380
he highly respects 204
he hissed bitterly 41
he hissed fiercely 126
he hissed furiously 169
he hissed menacingly 71
he hissed savagely 93
he hissed suddenly 91
he hissed urgently 190
he hissed viciously 52
he hopped backward 58
he hourly expected 668
he hovers perilous 55
he howled dismally 165
he howled fearfully 73
he howled furiously 44
he howled piteously 41
he hugged everyone 41
he humbly accepted 376
he humbly admitted 179
he humbly answered 84
he humbly believed 54
he humbly besought 1198
he humbly commends 40
he humbly declared 118
he humbly declined 128
he humbly entreated 217
he humbly followed 94
he humbly implored 177
he humbly implores 94
he humbly presumes 80
he humbly proposed 242
he humbly received 80
he humbly receives 52
he humbly remained 52
he humbly requests 207
he humbly solicits 81
he humbly suggests 49
he humbly ventured 42
he hummed snatches 108
he hurled anathemas 109
he hurled grenades 40
he inched backward 120
he incurs expenses 135
he incurs liability 195
he incurs personal 53
he incurs reproach 77
he indeed accepted 125
he indeed achieved 63
he indeed achieves 71
he indeed admitted 71
he indeed believed 224
he indeed believes 131
he indeed declares 44
he indeed deserved 335
he indeed deserves 85
he indeed intended 178
he indeed obtained 50
he indeed prepared 113
he indeed promised 47
he indeed proposed 44
he indeed received 174
he indeed regarded 53
he indeed remained 79
he indeed returned 65
he indeed suffered 70
he infers therefrom 118
he instead accepted 99
he instead followed 44
he instead proposed 88
he instead received 78
he instead returned 65
he instead suggests 45
he issued annually 47
he issued charters 122
he issued circular 335
he issued commands 476
he issued concerning 49
he issued detailed 496
he issued explicit 64
he issued frequent 60
he issued immediate 156
he issued licenses 91
he issued mandates 63
he issued numerous 217
he issued personal 43
he issued positive 89
he issued precepts 51
he issued publicly 67
he issued rigorous 76
he issued separate 57
he issued specific 111
he issued suddenly 40
he issued thousands 47
he issued vigorous 101
he issued warrants 310
he issues commands 498
he issues warrants 61
he jeered mentally 58
he jerked abruptly 48
he jerked backward 251
he jerked sideways 72
he jerked slightly 71
he jerked suddenly 134
he jerked viciously 40
he jerked violently 141
he jogged alongside 52
he jogged homeward 45
he joined actively 97
he joined american 532
he joined armstrong 49
he joined benjamin 175
he joined braddock 65
he joined carnegie 58
he joined carranza 51
he joined catherine 61
he joined christian 96
he joined chrysler 72
he joined cordially 55
he joined cromwell 113
he joined diaghilev 161
he joined earnestly 46
he joined elizabeth 49
he joined everyone 62
he joined fletcher 118
he joined fortunes 47
he joined franklin 162
he joined governor 174
he joined gustavus 51
he joined hamilton 85
he joined harrison 63
he joined hundreds 83
he joined johnston 72
he joined literary 51
he joined lockheed 41
he joined macarthur 40
he joined margaret 131
he joined marshall 87
he joined military 44
he joined motorola 52
he joined muhammad 69
he joined newsweek 54
he joined numerous 82
he joined pakistan 61
he joined phillips 43
he joined politics 306
he joined randolph 51
he joined schuyler 71
he joined sheridan 50
he joined standard 95
he joined stanford 61
he joined sullivan 81
he joined thousands 140
he joined washington 1495
he joined wellington 77
he jokingly answered 43
he jokingly declared 67
he jokingly inquired 40
he jokingly mentioned 45
he jokingly observed 76
he jokingly promised 41
he jokingly proposed 72
he jokingly referred 643
he jokingly remarked 516
he jokingly suggests 63
he jokingly threatened 93
he judged adequate 55
he judged dangerous 158
he judged discreet 87
he judged essential 82
he judged everyone 46
he judged otherwise 129
he judged probable 61
he judged relevant 59
he judged severely 91
he judged suitable 341
he judged unjustly 85
he judges concerning 60
he judges everyone 103
he judges improper 116
he judges otherwise 86
he judges severely 43
he judges suitable 96
he judges unlawful 135
he judges voltaire 129
he jumped actively 49
he jumped backward 362
he jumped directly 106
he jumped guiltily 42
he jumped headfirst 50
he jumped sideways 209
he jumped slightly 146
he jumped straight 1652
he jumped suddenly 237
he jumped violently 123
he justly acquired 165
he justly ascribed 182
he justly ascribes 88
he justly asserted 49
he justly attached 51
he justly attaches 46
he justly believed 215
he justly censured 182
he justly censures 272
he justly commends 96
he justly compared 40
he justly compares 47
he justly complain 46
he justly condemns 129
he justly contends 94
he justly declared 133
he justly declares 80
he justly deserved 1170
he justly deserves 1234
he justly despised 56
he justly esteemed 329
he justly excludes 58
he justly executed 51
he justly expected 150
he justly imagined 56
he justly incurred 134
he justly inferred 163
he justly observed 2445
he justly observes 3704
he justly obtained 147
he justly perished 44
he justly punishes 56
he justly received 155
he justly reckoned 96
he justly reflects 79
he justly regarded 1642
he justly remarked 703
he justly requires 95
he justly suffered 188
he justly supposed 332
he justly supposes 353
he justly suspects 40
he keenly followed 60
he keenly observed 508
he keenly observes 61
he keenly relished 205
he keenly resented 259
he kicked backward 69
he kicked furiously 169
he kicked savagely 132
he kicked viciously 153
he kicked violently 159
he killed achilles 46
he killed children 76
he killed claudius 59
he killed deserved 41
he killed eighteen 138
he killed elizabeth 116
he killed everyone 261
he killed fourteen 357
he killed hamilton 177
he killed hundreds 156
he killed innocent 81
he killed margaret 77
he killed nineteen 160
he killed numerous 50
he killed outright 113
he killed soldiers 64
he killed somebody 823
he killed tecumseh 46
he killed thousands 224
he killed whatever 44
he kindly accepted 793
he kindly admitted 62
he kindly afforded 58
he kindly answered 210
he kindly assented 79
he kindly assisted 138
he kindly complied 194
he kindly directed 54
he kindly embraces 40
he kindly explains 49
he kindly informed 617
he kindly inquired 224
he kindly insisted 101
he kindly prepared 155
he kindly procured 75
he kindly promised 546
he kindly proposed 239
he kindly provided 352
he kindly provides 43
he kindly received 219
he kindly referred 55
he kindly remarked 99
he kindly returned 116
he kindly supplied 361
he kissed catherine 40
he kissed devoutly 41
he kissed elizabeth 109
he kissed everyone 68
he kissed margaret 70
he kissed mistress 53
he kissed tenderly 166
he labors earnestly 52
he labors mightily 58
he labors unceasingly 104
he lacked academic 107
he lacked accurate 41
he lacked adequate 699
he lacked affection 96
he lacked appetite 45
he lacked aptitude 132
he lacked artistic 120
he lacked authority 1409
he lacked backbone 97
he lacked boldness 115
he lacked business 363
he lacked capacity 428
he lacked charisma 552
he lacked chivalry 45
he lacked complete 140
he lacked criminal 120
he lacked critical 133
he lacked curiosity 75
he lacked definite 75
he lacked delicacy 42
he lacked detailed 67
he lacked direction 133
he lacked dramatic 65
he lacked education 330
he lacked emotional 87
he lacked enthusiasm 399
he lacked entirely 327
he lacked essential 69
he lacked evidence 214
he lacked facility 58
he lacked financial 199
he lacked firmness 312
he lacked firsthand 107
he lacked greatness 66
he lacked humanity 91
he lacked humility 247
he lacked industry 94
he lacked interest 653
he lacked intimate 46
he lacked invention 83
he lacked judgment 1203
he lacked literary 131
he lacked manpower 54
he lacked maturity 76
he lacked military 353
he lacked nobility 55
he lacked ordinary 70
he lacked patience 527
he lacked personal 770
he lacked physical 325
he lacked positive 42
he lacked practice 50
he lacked precision 49
he lacked presence 57
he lacked prestige 75
he lacked probable 125
he lacked prudence 144
he lacked religious 116
he lacked security 54
he lacked seniority 69
he lacked somewhat 291
he lacked specific 140
he lacked subtlety 327
he lacked suitable 93
he lacked supplies 109
he lacked tenacity 45
he lacked virility 59
he lacked vitality 91
he lacked vivacity 43
he lacked washington 73
he lacked whatever 50
he lamely admitted 42
he landed anywhere 78
he landed directly 97
he landed headfirst 72
he landed secretly 77
he landed squarely 545
he landed straight 47
he landed suddenly 48
he lately defended 61
he lately occupied 88
he lately palliated 42
he lately received 369
he lately remarked 48
he lately returned 88
he lately slighted 46
he laughs bitterly 78
he laughs inwardly 44
he laughs outright 111
he laughs ruefully 45
he laughs silently 43
he learned accounting 131
he learned american 103
he learned business 71
he learned concerning 162
he learned directly 245
he learned engineering 104
he learned firsthand 1322
he learned geography 57
he learned humility 332
he learned japanese 367
he learned languages 190
he learned mandarin 43
he learned medicine 164
he learned military 187
he learned mythology 119
he learned norwegian 60
he learned numerous 42
he learned otherwise 355
he learned patience 218
he learned politics 49
he learned prudence 57
he learned recently 40
he learned religious 122
he learned respecting 47
he learned rhetoric 95
he learned sanskrit 539
he learned shorthand 669
he learned somewhat 78
he learned suddenly 99
he learned valuable 189
he learned whatever 150
he levied enormous 45
he levied execution 44
he levied soldiers 79
he lifted frangible 49
he lifted slightly 68
he lifted solemnly 68
he likely acquired 42
he likely believed 54
he likely intended 119
he likely received 163
he limped slightly 794
he limped somewhat 61
he limped thereafter 141
he limped upstairs 49
he lingered somewhat 47
he linked directly 87
he lisped slightly 67
he listed eighteen 128
he listed examples 69
he listed fourteen 113
