hail those achievements 79
have done subsequently 211
have done substantially 334
have done successfully 1043
have done sufficiently 203
have done traditionally 235
have done tremendously 67
have done unconsciously 162
have done unexpectedly 51
have dual appointments 43
have dual capabilities 45
have dual consequences 54
have dual functionality 40
have dual relationships 61
have dual significance 61
have duly acknowledged 252
have duly investigated 42
have early appointments 43
have early consideration 59
have early intelligence 83
have early recollections 59
have eased considerably 392
have eased substantially 77
have eaten contaminated 261
have eaten strawberries 117
have eaten sufficiently 101
have even accidentally 41
have even accomplished 115
have even acknowledged 318
have even administered 41
have even approximated 352
have even collaborated 97
have even communicated 66
have even complimented 44
have even comprehended 49
have even condescended 116
have even consideration 94
have even consolidated 41
have even contemplated 2312
have even contradicted 55
have even countenanced 52
have even deliberately 133
have even demonstrated 650
have even discontinued 48
have even domesticated 85
have even experimented 408
have even incorporated 700
have even intermarried 43
have even investigated 70
have even manufactured 63
have even orchestrated 123
have even participated 372
have even photographed 59
have even precipitated 51
have even retrogressed 55
have even successfully 253
have even superficially 74
have even transfigured 43
have even transgressed 54
have even unconsciously 44
have ever accidentally 80
have ever accomplished 3319
have ever acknowledged 1714
have ever administered 147
have ever approximated 128
have ever collaborated 62
have ever communicated 212
have ever complimented 43
have ever comprehended 184
have ever concentrated 159
have ever condescended 201
have ever consistently 86
have ever contemplated 3346
have ever corresponded 109
have ever countenanced 116
have ever deliberately 156
have ever demonstrated 267
have ever disappointed 279
have ever experimented 171
have ever intentionally 153
have ever investigated 463
have ever manufactured 188
have ever participated 1695
have ever photographed 172
have ever relinquished 67
have ever successfully 325
have ever sufficiently 50
have ever transgressed 67
have evil consequences 1388
have evil repercussions 40
have eyes sufficiently 47
have fair consideration 94
have felt antagonistic 47
have felt apprehensive 672
have felt astonishment 101
have felt complimented 308
have felt considerable 1934
have felt considerably 442
have felt difficulties 68
have felt disappointed 1119
have felt disconcerted 48
have felt disconnected 95
have felt disillusioned 115
have felt dissatisfied 1062
have felt economically 55
have felt exceptionally 41
have felt gratification 40
have felt hypocritical 49
have felt inappropriate 47
have felt inconsolable 46
have felt individually 55
have felt invulnerable 58
have felt irresistibly 91
have felt marginalized 436
have felt overburdened 46
have felt overshadowed 91
have felt particularly 1700
have felt punctiliously 57
have felt sufficiently 872
have felt tremendously 99
have felt unappreciated 77
have felt unconsciously 114
have fine illustrations 45
have firing temperatures 77
have firm determination 87
have five alternatives 113
have five appointments 57
have five commissioners 99
have five compartments 51
have fond recollections 330
have fond remembrances 49
have four alternatives 431
have four appointments 47
have four compartments 215
have four conversations 49
have four experimental 92
have four grandparents 167
have four interrelated 69
have four modifications 64
have four performances 56
have four requirements 51
have four universities 41
have free accommodation 103
have free communication 1118
have from consciousness 138
have from contemporary 63
have from trigonometry 117
have full accreditation 133
have full acquaintance 62
have full bibliographic 79
have full capabilities 86
have full communication 89
have full comprehension 465
have full concentration 72
have full connectivity 186
have full consciousness 318
have full consideration 332
have full discretionary 444
have full documentation 207
have full functionality 177
have full governmental 49
have full gratification 49
have full independence 618
have full intellectual 63
have full intelligence 63
have full international 134
have full justification 190
have full kitchenettes 69
have full participation 707
have full scholarships 60
have full significance 188
have full transparency 60
have gene amplification 102
have gift certificates 76
have goal independence 98
have gone considerable 41
have gone considerably 1310
have gone consistently 65
have gone deliberately 159
have gone disastrously 177
have gone dramatically 41
have gone exhaustively 44
have gone ignominiously 57
have gone international 657
have gone modifications 43
have gone multinational 89
have gone overwhelmingly 160
have gone particularly 148
have gone substantially 191
have gone successfully 195
have gone sufficiently 237
have gone triumphantly 40
have gone unappreciated 304
have gone uncelebrated 43
have gone unchronicled 71
have gone unconsidered 43
have gone undiscovered 1624
have gone undocumented 163
have gone unhesitatingly 40
have gone unidentified 107
have gone unrecognized 5393
have gone unregistered 57
have gone unremembered 54
have good accommodation 348
have good acquaintance 57
have good agricultural 238
have good alternatives 243
have good antibacterial 42
have good approximation 204
have good architecture 296
have good availability 55
have good capabilities 77
have good commentaries 53
have good communication 5465
have good comprehension 411
have good computational 67
have good concentration 393
have good conductivity 211
have good congregational 43
have good connectivity 117
have good consequences 1913
have good consideration 81
have good constitutions 342
have good contemporary 87
have good conversations 361
have good countenances 101
have good discriminant 116
have good discriminating 70
have good documentation 665
have good efficiencies 82
have good experimental 215
have good fundamentals 62
have good illustrations 186
have good intellectual 226
have good intelligence 2356
have good international 113
have good introductions 164
have good justification 211
have good observational 80
have good participation 57
have good performances 127
have good perspectives 63
have good phonological 51
have good photographic 65
have good physiological 43
have good productivity 80
have good psychometric 578
have good quantitative 103
have good reflectivity 54
have good refrigeration 115
have good regenerative 45
have good relationships 6410
have good repeatability 149
have good reproductions 70
have good reproductive 68
have good surveillance 43
have good temperaments 107
have good transparency 146
have good understandings 171
have good universities 67
have good visualization 100
have good vocabularies 233
have great accumulations 97
have great achievements 291
have great acquaintance 78
have great adaptability 151
have great agricultural 173
have great apprehensions 472
have great capabilities 323
have great communication 233
have great compensations 62
have great concentration 118
have great consequences 2388
have great consideration 298
have great consultations 82
have great contemporary 65
have great contributions 129
have great conversations 292
have great deficiencies 78
have great determination 270
have great difficulties 15987
have great discretionary 212
have great excellencies 91
have great gratification 128
have great hydroelectric 57
have great improvements 44
have great independence 331
have great inequalities 53
have great informational 41
have great instructional 42
have great instrumental 57
have great intellectual 565
have great intelligence 510
have great international 236
have great metaphysical 40
have great organizations 98
have great parliamentary 56
have great performances 44
have great perseverance 97
have great philosophers 48
have great physiological 130
have great plausibility 86
have great prerogatives 43
have great ramifications 163
have great recollections 49
have great recuperative 157
have great regenerative 84
have great relationships 510
have great repercussions 665
have great reproductive 81
have great revolutionary 123
have great significance 28883
have great similarities 551
have great supernatural 293
have great universities 56
have grim consequences 137
have half accomplished 123
have half unconsciously 41
have hard exoskeletons 85
have hard intelligence 50
have hazy recollections 108
have health certificates 137
have health complications 72
have health consequences 1153
have health difficulties 88
have health professionals 225
have health significance 78
have heard accidentally 40
have heard acknowledged 89
have heard considerable 376
have heard consistently 47
have heard conversations 278
have heard grasshoppers 82
have heard incidentally 68
have heard indistinctly 130
have heard mademoiselle 115
have heard mathematicians 45
have heard particularly 81
have heard performances 170
have heard philosophers 105
have heard practitioners 52
have heard presentations 84
have heard professionals 68
have heard subsequently 96
have heard sufficiently 153
have heard supernatural 49
have hearing deficiencies 53
have hearing difficulties 517
have hearing disabilities 125
have heavy concentration 52
have heavy consequences 168
have heavy precipitation 89
have held appointments 201
have held communication 370
have held consciousness 51
have held considerable 481
have held consistently 674
have held consultations 305
have held continuously 98
have held conversations 324
have held diametrically 49
have held governmental 74
have held historically 68
have held hypnotically 55
have held inadmissible 160
have held indefinitely 99
have held intelligence 76
have held international 148
have held johannesburg 40
have held parliamentary 42
have held particularly 42
have held scholarships 45
have held significance 100
have held specifically 56
have held substantially 118
have held successively 66
have here accomplished 110
have here acknowledged 45
have here commemorated 78
have here communicated 120
have here concentrated 231
have here considerable 98
have here contemplated 61
have here deliberately 124
have here demonstrated 333
have here incidentally 63
have here incorporated 121
have here intentionally 70
have here investigated 81
have here particularly 214
have here substantially 72
have here sufficiently 113
have here unmistakable 56
have high absorptivity 105
have high adaptability 61
have high agricultural 239
have high amplification 80
have high antibacterial 42
have high availability 331
have high capabilities 64
have high carbohydrate 336
have high cohesiveness 82
have high commissioners 55
have high communication 147
have high computational 229
have high concentration 656
have high conductivity 612
have high connectivity 90
have high consciousness 54
have high consequences 45
have high consideration 47
have high decomposition 63
have high discretionary 103
have high discriminating 78
have high efficiencies 488
have high elasticities 169
have high emissivities 119
have high expectancies 139
have high expenditures 124
have high fluorescence 87
have high functionality 54
have high heritability 322
have high informational 88
have high instructional 49
have high intellectual 449
have high intelligence 2339
have high international 122
have high luminosities 163
have high magnification 54
have high organizations 56
have high participation 421
have high physiological 41
have high precipitation 104
have high productivity 1314
have high propensities 151
have high quantitative 44
have high radioactivity 47
have high reflectivity 357
have high regenerative 121
have high reliabilities 243
have high repeatability 63
have high reproductive 652
have high requirements 493
have high sedimentation 62
have high significance 258
have high socioeconomic 238
have high temperatures 1974
have high testosterone 202
have high transparency 133
have high transpiration 177
have high triglyceride 255
have high unemployment 1534
have high victimization 47
have home demonstration 57
have home environments 78
have huge consequences 693
have huge difficulties 75
have huge international 42
have huge ramifications 166
have huge repercussions 210
have huge significance 89
have into consideration 60
have iron constitutions 332
have iron deficiencies 156
have joking relationships 62
have just accidentally 169
have just accomplished 2819
have just acknowledged 1185
have just administered 197
have just apprehensions 89
have just assassinated 68
have just commemorated 103
have just communicated 865
have just complimented 51
have just concentrated 79
have just condescended 41
have just congratulated 88
have just consciousness 57
have just consideration 71
have just contemplated 486
have just contradicted 91
have just deliberately 57
have just demonstrated 3370
have just incorporated 144
have just investigated 645
have just manufactured 54
have just participated 585
have just photographed 49
have just rediscovered 169
have just relinquished 95
have just successfully 686
have keen intelligence 103
have kept agricultural 103
have kept considerable 65
have kept consistently 77
have kept deliberately 49
have kept domesticated 52
have kept international 47
have kept philosophers 82
have kept productivity 40
have kept scrupulously 63
have kept sufficiently 55
have kept unemployment 115
have laid considerable 744
have lain considerably 43
have lain uncultivated 125
have lain undiscovered 493
have late complications 65
have laws specifically 967
have least acknowledged 99
have least significance 47
have left agricultural 112
have left considerable 639
have left consideration 45
have left contemporary 287
have left deliberately 67
have left disappointed 138
have left imperishable 576
have left ineradicable 128
have left institutional 56
have left insufficient 197
have left masterpieces 44
have left organizations 70
have left particularly 68
have left physiologists 49
have left recognizable 97
have left recollections 105
have left substantially 41
have left sufficiently 132
have left unconsidered 83
have left uncultivated 129
have left undetermined 432
have left undiscovered 164
have left unemployment 52
have left unimpeachable 62
have left unmistakable 334
have left untranslated 312
have lent considerable 383
have lent intellectual 50
have lent plausibility 112
have less acquaintance 193
have less agricultural 99
have less availability 42
have less carbohydrate 50
have less communication 267
have less complications 94
have less comprehension 84
have less computational 88
have less concentrated 133
have less concentration 146
have less consciousness 68
have less conservative 86
have less consideration 210
have less consistently 42
have less contamination 52
have less difficulties 331
have less disagreement 47
have less discretionary 544
have less disincentive 98
have less displacement 145
have less documentation 95
have less functionality 134
have less gravitational 46
have less hierarchical 70
have less independence 512
have less inflammatory 105
have less institutional 117
have less instrumental 51
have less intellectual 331
have less intelligence 1392
have less interference 296
have less international 105
have less justification 382
have less objectionable 44
have less participation 157
have less perseverance 205
have less physiological 219
have less precipitation 158
have less productivity 69
have less recuperative 42
have less reproductive 84
have less satisfactory 458
have less significance 2888
have less specialization 46
have less stereotypical 54
have less successfully 55
have less testosterone 128
have less unemployment 245
have lied deliberately 66
have life appointments 104
have life expectancies 4362
have life imprisonment 47
have like denominators 403
have live performances 58
have living accommodation 49
have living counterparts 55
have living grandparents 226
have lost acquaintance 53
have lost communication 228
have lost concentration 163
have lost consciousness 4752
have lost considerable 2534
have lost considerably 823
have lost consideration 55
have lost incalculably 53
have lost independence 94
have lost individually 48
have lost intellectual 88
have lost international 160
have lost mademoiselle 51
have lost plausibility 49
have lost productivity 56
have lost relationships 68
have lost significance 694
have lost substantially 115
have lost tremendously 46
have love relationships 164
have loving relationships 500
have made accommodation 176
have made achievements 233
have made acquaintance 11015
have made advancements 105
have made agricultural 281
have made announcement 40
have made appointments 680
have made appropriations 418
have made architecture 171
have made astronomical 117
have made authoritative 121
have made collaboration 138
have made collectively 53
have made commensurate 62
have made commentaries 71
have made communication 999
have made completeness 152
have made comprehension 40
have made computerized 43
have made concentrated 120
have made concentration 87
have made conscientious 218
have made conservative 107
have made considerable 36036
have made considerably 549
have made consideration 57
have made consistently 149
have made consolidation 60
have made constructive 747
have made contemporary 379
have made contraception 48
have made contributions 13386
have made controversial 73
have made deliberately 55
have made demonstrable 275
have made demonstration 58
have made determination 78
have made developments 60
have made difficulties 717
have made distributions 61
have made economically 107
have made exceptionally 235
have made expenditures 176
have made experimental 505
have made globalization 184
have made governmental 53
have made historically 115
have made illegitimate 47
have made illustrations 78
have made improvements 3048
have made inaccessible 66
have made inappropriate 186
have made incalculable 102
have made incomparably 48
have made inconsistent 233
have made inconvenient 42
have made incorporation 42
have made independence 109
have made indisputable 42
have made individually 133
have made inflammatory 55
have made instantaneous 179
have made institutional 125
have made insufficient 361
have made intellectual 256
have made intelligence 165
have made intelligible 189
have made interference 101
have made intermittent 93
have made international 2173
have made interventions 46
have made introductions 51
have made investigation 217
have made irresistible 40
have made irreversible 89
have made modernization 50
have made modifications 900
have made neighborhood 40
have made organizations 137
have made parliamentary 103
have made participants 56
have made participation 299
have made particularly 1090
have made partnerships 45
have made philosophers 107
have made photographic 77
have made policymakers 63
have made practitioners 45
have made presentations 580
have made privatization 76
have made proclamations 59
have made productivity 59
have made proportionate 107
have made quantitative 531
have made readjustments 63
have made reconciliation 153
have made relationships 119
have made reorganization 48
have made reproductions 49
have made respectively 48
have made revolutionary 261
have made satisfactory 2304
have made specialization 53
have made specifically 76
have made sterilization 48
have made subsequently 75
have made substantially 323
have made substitutions 54
have made successfully 59
have made sufficiently 866
have made surveillance 48
have made unacceptable 46
have made unbelievable 76
have made unemployment 154
have made universities 53
have made unjustifiable 52
have made unmistakable 62
have made unmistakably 119
have made unparalleled 144
have made unprofitable 111
have made unrestricted 44
have made unsuccessful 450
have male companionship 124
have male counterparts 91
have male protagonists 195
have many achievements 250
have many acquaintance 461
have many agricultural 104
have many alternatives 1552
have many appointments 141
have many apprehensions 83
have many astronomical 51
have many beneficiaries 48
have many capabilities 356
have many certificates 54
have many chloroplasts 68
have many commandments 60
have many commentaries 47
have many commentators 46
have many commonplaces 183
have many communication 99
have many compartments 98
have many compensations 141
have many competencies 64
have many complexities 83
have many complications 301
have many computational 43
have many configuration 79
have many confirmations 77
have many consequences 3416
have many conservative 43
have many considerable 56
have many constituents 108
have many constructive 277
have many constructors 72
have many consultations 62
have many contemporary 223
have many contributions 144
have many contributors 133
have many conveniences 278
have many conversations 673
have many counterparts 457
have many deficiencies 1080
have many denominations 51
have many dependencies 81
have many determinants 236
have many difficulties 4388
have many disabilities 58
have many dysfunctional 43
have many excellencies 128
have many experimental 111
have many governmental 44
have many hierarchical 49
have many illustrations 832
have many imperfections 646
have many improvements 214
have many inaccuracies 89
have many inadequacies 116
have many inequalities 82
have many institutional 99
have many instructional 47
have many intellectual 277
have many international 282
have many interrelated 150
have many interruptions 187
have many intersections 55
have many miscellaneous 57
have many modifications 198
have many nationalities 106
have many objectionable 120
have many organizations 745
have many participants 249
have many peculiarities 785
have many performances 94
have many perplexities 41
have many perspectives 123
have many philosophers 140
have many philosophies 49
have many physiological 357
have many practitioners 68
have many preconceived 160
have many predecessors 105
have many preoccupations 75
have many prescriptions 44
have many professionals 113
have many quantitative 63
have many ramifications 1330
have many recollections 411
have many relationships 746
have many remembrances 94
have many repercussions 497
have many reproductive 45
have many requirements 300
have many resemblances 673
have many satisfactions 71
have many satisfactory 51
have many shareholders 197
have many similarities 28097
have many stakeholders 202
have many stockholders 123
have many subordinates 127
have many supernatural 68
have many superstitions 769
have many superstitious 352
have many technologies 71
have many universities 112
have many vicissitudes 115
have mass communication 65
have mass unemployment 146
have meant acquiescence 78
have meant concentration 45
have meant considerable 521
have meant considerably 63
have meant extermination 56
have meant historically 64
have meant imprisonment 421
have meant independence 50
have meant instantaneous 46
have meant interference 105
have meant international 40
have meant participation 65
have meant particularly 40
have meant postponement 45
have meant specifically 61
have meant substantially 44
have meant unemployment 77
have mild difficulties 51
have mild disabilities 302
have mild intellectual 80
have mild intermittent 57
have mild neurological 48
have mild temperatures 122
have mood disturbances 130
have more accommodation 226
have more acquaintance 653
have more adaptability 90
have more aggressively 220
have more agricultural 221
have more alternatives 1117
have more appointments 114
have more appropriately 583
have more authoritative 147
have more availability 47
have more capabilities 619
have more carbohydrate 141
have more catastrophic 78
have more chloroplasts 41
have more cohesiveness 73
have more collaboration 44
have more communicants 40
have more communication 722
have more companionship 169
have more competencies 47
have more complications 970
have more comprehension 83
have more computational 127
have more concentrated 1172
have more concentration 233
have more conclusively 47
have more configuration 43
have more consciousness 264
have more consequences 302
have more conservative 1083
have more considerable 123
have more consideration 1851
have more consistently 638
have more constituents 59
have more constructive 325
have more consultations 69
have more contemporary 194
have more contributions 62
have more contributors 53
have more conveniences 425
have more conveniently 86
have more conversations 264
have more cosmopolitan 110
have more crystallized 44
have more deficiencies 54
have more deliberately 66
have more demonstrable 43
have more determination 216
have more difficulties 5106
have more disabilities 123
have more disagreement 47
have more disciplinary 137
have more discretionary 1613
have more discriminating 110
have more disturbances 84
have more documentation 126
have more dramatically 117
have more dysfunctional 70
have more economically 63
have more emphatically 168
have more experimental 245
have more extramarital 178
have more functionality 360
have more governmental 82
have more grandparents 62
have more gratification 167
have more gravitational 72
have more heterogeneous 329
have more heterosexual 59
have more hierarchical 105
have more idiosyncratic 118
have more illegitimate 162
have more illustrations 128
have more imperfections 126
have more improvements 62
have more independence 2673
have more industriously 130
have more inflammatory 55
have more informational 79
have more institutional 202
have more instructional 94
have more instrumental 138
have more intellectual 825
have more intelligence 2623
have more intelligible 47
have more interference 137
have more intermittent 86
have more internalized 145
have more international 464
have more interpretive 43
have more interruptions 109
have more investigation 41
have more justification 783
have more knowledgeable 71
have more laboratories 46
have more naturalistic 45
have more neurological 103
have more organizations 155
have more participants 300
have more participation 444
have more particularly 3723
have more performances 45
have more perseverance 134
have more persistently 146
have more personalized 84
have more physiological 140
have more plausibility 285
have more precipitation 503
have more prerogatives 62
have more productively 45
have more productivity 61
have more professionals 86
have more quantitative 212
have more ramifications 111
have more realistically 128
have more recognizable 48
have more relationships 281
have more repercussions 109
have more reproducible 58
have more reproductive 258
have more requirements 219
have more resemblances 143
have more revolutionary 97
have more satisfactions 40
have more satisfactory 905
have more scholarships 44
have more scrupulously 63
have more shareholders 102
have more significance 5995
have more similarities 2152
have more socioeconomic 61
have more specialization 363
have more specifically 519
have more spirituality 76
have more stakeholders 42
have more standardized 199
have more stereotypical 48
have more stockholders 107
have more subordinates 157
have more successfully 1273
have more supernatural 49
have more superstitions 49
have more testosterone 875
have more traditionally 288
have more transparency 112
have more tuberculosis 67
have more unemployment 317
have more universality 51
have more universities 102
have more unrestricted 51
have more unstructured 43
have more unsupervised 57
have most acquaintance 91
have most aggressively 79
have most appropriately 132
have most commentators 109
have most conclusively 51
have most consistently 1822
have most contemporary 51
have most conveniently 47
have most deliberately 63
have most difficulties 129
have most dramatically 171
have most emphatically 418
have most inadequately 55
have most industriously 113
have most intelligence 82
have most particularly 362
have most persistently 238
have most philosophers 73
have most respectfully 227
have most satisfactory 240
have most scrupulously 328
have most significance 547
have most successfully 2603
have most traitorously 146
have most unexpectedly 115
have most unhesitatingly 62
have most unmercifully 57
have most vociferously 177
have much acquaintance 469
have much agricultural 102
have much communication 481
have much companionship 41
have much comprehension 102
have much consciousness 134
have much consideration 324
have much constructive 67
have much contemporary 132
have much difficulties 56
have much disagreement 59
have much disappointed 244
have much discretionary 166
have much documentation 71
have much experimental 110
have much functionality 51
have much gratification 307
have much impoverished 105
have much independence 214
have much institutional 58
have much intellectual 320
have much intelligence 917
have much international 116
have much justification 316
have much ornamentation 53
have much participation 78
have much physiological 60
have much plausibility 180
have much quantitative 97
have much significance 6362
have much unemployment 44
have nine universities 96
have none intelligence 51
have nothing authoritative 50
have nothing considerable 134
have nothing constructive 372
have nothing incompatible 45
have nothing intelligible 60
have nothing objectionable 80
have nothing particularly 1725
have nothing revolutionary 40
have nothing satisfactory 364
have nothing specifically 1154
have nothing sufficiently 395
have nothing supernatural 420
have once accomplished 48
have once acknowledged 89
have once communicated 63
have once comprehended 98
have once contemplated 334
have once deliberately 65
have once demonstrated 44
have once participated 45
have once successfully 58
have once sufficiently 85
have once transgressed 66
have ongoing communication 175
have ongoing consequences 65
have ongoing conversations 128
have ongoing difficulties 82
have ongoing relationships 1049
have ongoing significance 57
have only accidentally 155
have only accomplished 630
have only acknowledged 138
have only administered 61
have only agricultural 63
have only approximated 319
have only asymptomatic 61
have only coincidental 49
have only communicated 128
have only comprehended 51
have only concentrated 639
have only consciousness 64
have only consolidated 133
have only constructive 60
have only consultative 609
have only contemplated 217
have only contemporary 68
have only corresponded 74
have only corroborated 76
have only demonstrated 881
have only disappointed 101
have only disconnected 125
have only exceptionally 504
have only experimental 56
have only experimented 152
have only gravitational 45
have only halfheartedly 41
have only illustrative 52
have only inadequately 61
have only incidentally 655
have only incompletely 119
have only incorporated 169
have only infrequently 1607
have only instrumental 638
have only insufficient 101
have only intellectual 147
have only intermittent 579
have only investigated 596
have only metaphorical 163
have only metaphysical 45
have only participated 204
have only peripherally 63
have only precipitated 97
have only proliferated 45
have only provisionally 49
have only quantitative 125
have only recollections 57
have only rediscovered 74
have only relinquished 74
have only respectfully 47
have only retrospection 41
have only significance 88
have only sporadically 387
have only subjectively 61
have only subsequently 208
have only successfully 57
have only superficially 473
have only supplemented 78
have only translational 964
have open architecture 57
have open communication 1020
have open conversations 115
have open relationships 133
have open tuberculosis 56
have oral communication 57
have other agricultural 63
have other alternatives 1222
have other appointments 609
have other apprehensions 76
have other capabilities 312
have other commentators 103
have other communication 122
have other compensations 113
have other compensatory 43
have other complications 461
have other consequences 2986
have other considerable 41
have other constituents 166
have other contemporary 62
have other contributions 121
have other contrivances 46
have other conveniences 95
have other conversations 60
have other deficiencies 154
have other denominations 75
have other dependencies 44
have other determinants 69
have other developments 62
have other difficulties 1227
have other disabilities 899
have other disturbances 61
have other documentation 50
have other illustrations 79
have other imperfections 68
have other improvements 45
have other institutional 90
have other intellectual 72
have other intelligence 45
have other international 126
have other involvements 58
have other jurisdictions 67
have other malformations 112
have other miscellaneous 109
have other modifications 91
have other nationalities 113
have other neurological 243
have other objectionable 78
have other organizations 327
have other participants 78
have other peculiarities 332
have other perspectives 181
have other philosophers 43
have other physiological 357
have other preoccupations 378
have other professionals 191
have other ramifications 216
have other recollections 40
have other relationships 948
have other repercussions 204
have other reproductive 48
have other requirements 872
have other satisfactions 80
have other shareholders 60
have other significance 287
have other similarities 339
have other supernatural 52
have other superstitions 42
have other technologies 43
have other universities 47
have over subordinates 50
have paid considerable 3409
have paid considerably 374
have paid contributions 689
have paid insufficient 2118
have paid particularly 166
have paid subscriptions 87
have paid substantially 114
have paid sufficiently 88
have paid unemployment 70
have peer relationships 326
have poor accommodation 49
have poor agricultural 61
have poor communication 834
have poor comprehension 283
have poor concentration 471
have poor conductivity 71
have poor connectivity 44
have poor documentation 61
have poor intellectual 47
have poor intelligence 49
have poor performances 50
have poor phonological 131
have poor productivity 65
have poor psychometric 83
have poor relationships 1096
have poor repeatability 44
have poor reproductive 97
have poor vocabularies 73
have prior acquaintance 57
have prior consideration 143
have prior consultations 126
have prior distributions 98
have prior relationships 95
have pure consciousness 74
have radio communication 329
have radio luminosities 216
have radio transmitters 265
have rail communication 53
have reading comprehension 139
have reading deficiencies 73
have reading difficulties 1804
have reading disabilities 596
have ready availability 59
have ready communication 81
have rich agricultural 61
have rich shareholders 85
have rich vocabularies 99
have ripe blackberries 65
have rising unemployment 44
have role relationships 45
have said benevolently 49
have said conscientious 80
have said considerable 42
have said considerably 59
have said consistently 178
have said demonstrates 82
have said emphatically 164
have said incidentally 108
have said specifically 145
have said spontaneously 85
have said subsequently 97
have said substantially 238
have said sufficiently 330
have said unhesitatingly 181
have same significance 70
have saving significance 71
have seating accommodation 82
have seen accomplished 522
have seen agricultural 122
have seen architecture 53
have seen authenticated 115
have seen authoritative 51
have seen battlefields 87
have seen catastrophic 41
have seen caterpillars 62
have seen characterize 60
have seen civilizations 52
have seen communication 49
have seen complications 57
have seen conclusively 61
have seen conscientious 52
have seen consciousness 56
have seen considerable 4746
have seen considerably 166
have seen consistently 175
have seen constitutions 63
have seen contemporary 233
have seen deliberately 50
have seen demonstrated 954
have seen developments 365
have seen difficulties 181
have seen displacement 43
have seen documentation 42
have seen dramatically 61
have seen exceptionally 47
have seen experimental 115
have seen foreshadowed 265
have seen globalization 101
have seen governmental 63
have seen historically 224
have seen illustrations 448
have seen improvements 631
have seen incidentally 127
have seen incorporated 48
have seen independence 61
have seen indisputable 53
have seen institutional 44
have seen intelligence 129
have seen intermittent 58
have seen international 245
have seen justification 49
have seen mademoiselle 648
have seen manufactured 181
have seen modifications 73
have seen mortification 42
have seen organizations 542
have seen participants 61
have seen participation 90
have seen particularly 421
have seen performances 515
have seen philosophers 81
have seen photographic 46
have seen practitioners 50
have seen presbyterians 109
have seen presentations 70
have seen privatization 45
have seen productivity 80
have seen professionals 129
have seen psychiatrists 73
have seen rattlesnakes 105
have seen relationships 186
have seen reproductions 281
have seen resemblances 54
have seen revolutionary 225
have seen satisfactory 80
have seen significance 121
have seen similarities 368
have seen specifically 80
have seen strawberries 60
have seen subsequently 77
have seen substantially 105
have seen successfully 195
have seen successively 116
have seen sufficiently 425
have seen supernatural 96
have seen temperatures 49
have seen tuberculosis 55
have seen unbelievable 78
have seen unemployment 136
have seen unfortunates 45
have seen unidentified 58
have seen universities 49
have seen unmistakable 151
have seen unparalleled 73
have seen wittgenstein 103
have seen wretchedness 150
have self consciousness 87
have self determination 45
have sent commissioners 324
have sent considerable 83
have sent contributions 185
have sent intelligence 95
have sent participants 52
have shed considerable 1304
have shed imperishable 46
have side conversations 308
have size distributions 223
have slow introductions 119
have soft neurological 40
have sold considerable 74
have sold considerably 63
have sold consistently 51
have sold particularly 58
have sold phenomenally 40
have sold successfully 58
have some accommodation 199
have some achievements 260
have some acknowledged 163
have some acquaintance 11687
have some adaptability 45
have some agricultural 446
have some alternatives 645
have some announcement 46
have some antagonistic 91
have some antibacterial 301
have some anticipatory 58
have some antimicrobial 181
have some appointments 283
have some apprehensions 854
have some approximation 571
have some aristocratic 51
have some articulatory 59
have some astrological 49
have some astronomical 124
have some authoritative 346
have some bactericidal 160
have some capabilities 403
have some carbohydrate 161
have some carcinogenic 145
have some certification 43
have some circumstance 163
have some clarification 343
have some collaboration 48
have some commentators 76
have some commiseration 100
have some communication 2359
have some companionship 329
have some compensations 406
have some compensatory 188
have some complexities 40
have some complications 295
have some compositional 43
have some comprehension 3468
have some computational 315
have some concentrated 213
have some concentration 132
have some conductivity 114
have some configuration 143
have some confirmatory 108
have some conscientious 103
have some consciousness 961
have some consequences 1846
have some conservative 120
have some considerable 2914
have some consideration 4689
have some constituents 59
have some constitutive 49
have some constructive 735
have some consultations 80
have some contamination 81
have some contemporary 970
have some contributions 245
have some contributory 79
have some controversial 88
have some conveniences 109
have some conversations 422
have some corroboration 235
have some counterparts 97
have some counterpoise 256
have some countervailing 159
have some deficiencies 745
have some definiteness 43
have some degenerative 60
have some demonstrable 372
have some demonstrated 288
have some demonstration 141
have some departmental 54
have some dependencies 65
have some determination 136
have some developments 53
have some differentiating 116
have some difficulties 5861
have some disabilities 93
have some disadvantage 339
have some disagreement 686
have some disciplinary 152
have some discoloration 94
have some discoverable 45
have some discretionary 938
have some discriminating 89
have some disincentive 147
have some disinfectant 221
have some displacement 62
have some dissatisfied 43
have some disturbances 81
have some documentation 492
have some dysfunctional 68
have some eccentricity 56
have some economically 43
have some etymological 83
have some excellencies 59
have some exceptionally 194
have some experimental 1091
have some functionality 149
have some fundamentals 53
have some governmental 129
have some gratification 94
have some heterosexual 77
have some hierarchical 117
have some histological 57
have some idiosyncratic 156
have some illegitimate 42
have some illustrations 200
have some illustrative 151
have some imperfections 447
have some improvements 231
have some inaccuracies 154
have some inadequacies 106
have some incompatible 42
have some inconsistent 51
have some incontinence 54
have some independence 1948
have some inequalities 44
have some inexplicable 177
have some informational 198
have some insecticidal 71
have some insecurities 85
have some inspirational 67
have some institutional 495
have some instructional 114
have some instrumental 267
have some intellectual 1563
have some intelligence 4113
have some intelligible 509
have some interference 111
have some intermissions 67
have some intermittent 53
have some internalized 100
have some international 1967
have some interpretive 128
have some introductions 71
