ha research institute 52
he finally remembers 151
he finally renounced 422
he finally renounces 128
he finally repudiated 90
he finally repudiates 42
he finally requested 163
he finally responded 1716
he finally retaliated 48
he finally retracted 48
he finally retrieved 313
he finally sanctioned 91
he finally satisfied 403
he finally sauntered 69
he finally scrambled 57
he finally separated 499
he finally separates 40
he finally shattered 64
he finally sputtered 195
he finally staggered 340
he finally stammered 660
he finally straddled 75
he finally stretched 184
he finally struggled 225
he finally stuttered 88
he finally submitted 1157
he finally succeeded 15265
he finally succumbed 3418
he finally suggested 1885
he finally supported 241
he finally swallowed 274
he finally testified 54
he finally triumphed 629
he finally uncovered 242
he finally undertook 597
he finally underwent 192
he finally whispered 2661
he finally witnessed 58
he flipped backwards 150
he floated downstream 340
he floated motionless 41
he floated peacefully 50
he floated somewhere 110
he flouted convention 66
he flushed painfully 90
he focused especially 130
he focused increasingly 148
he focused primarily 701
he focuses especially 115
he focuses primarily 626
he following afternoon 102
he following conditions 58
he following discussion 88
he following paragraph 62
he following resolution 42
he following standards 75
he following statement 104
he follows aristotle 862
he follows augustine 403
he follows carefully 72
he follows classical 47
he follows descartes 123
he follows directions 248
he follows elsewhere 44
he follows faithfully 155
he follows heidegger 134
he follows nietzsche 86
he follows precisely 74
he follows throughout 171
he forbade christians 113
he foresaw approaching 57
he foresaw correctly 89
he foresaw opposition 136
he foresaw political 73
he forever renounced 44
he forgave everybody 83
he forgets altogether 171
he forgets coleridge 65
he forgets sometimes 147
he forgive jerusalem 44
he forthwith abandoned 212
he forthwith addressed 278
he forthwith announced 192
he forthwith appointed 319
he forthwith assembled 53
he forthwith attempted 44
he forthwith commanded 428
he forthwith commenced 812
he forthwith committed 56
he forthwith concluded 147
he forthwith concludes 41
he forthwith condemned 188
he forthwith conducted 361
he forthwith conferred 126
he forthwith confirmed 42
he forthwith converted 145
he forthwith delivered 222
he forthwith discarded 104
he forthwith dismissed 57
he forthwith dismisses 49
he forthwith explained 44
he forthwith nominated 224
he forthwith perceives 91
he forthwith presented 199
he forthwith proceeded 2744
he forthwith published 97
he forthwith purchased 62
he forthwith recrossed 108
he forthwith renounced 136
he forthwith suggested 49
he forthwith undertook 58
he founded academies 43
he founded alexandria 662
he founded continued 269
he founded continues 123
he founded developed 49
he founded hospitals 184
he founded libraries 82
he founded societies 47
he founded throughout 52
he frankly abandoned 129
he frankly addresses 51
he frankly advocated 41
he frankly announced 151
he frankly announces 45
he frankly confessed 3713
he frankly confesses 1734
he frankly described 244
he frankly describes 113
he frankly disclosed 76
he frankly discloses 62
he frankly discussed 158
he frankly discusses 65
he frankly explained 443
he frankly expressed 1605
he frankly expresses 110
he frankly preferred 266
he frankly proclaims 57
he frankly professed 44
he frankly professes 42
he frankly questioned 61
he frankly repudiated 56
he frankly undertook 148
he fretted dreadfully 45
he fretted nervously 43
he frowned ominously 41
he fumbled aimlessly 109
he fumbled awkwardly 121
he fumbled hurriedly 74
he fumbled nervously 113
he gathered abundance 50
he gathered additional 108
he gathered adherents 47
he gathered conflicting 164
he gathered disciples 295
he gathered documents 63
he gathered followers 196
he gathered fragments 63
he gathered important 48
he gathered knowledge 305
he gathered mushrooms 143
he gathered provisions 41
he gathered specimens 140
he gathered testimony 40
he general agreement 46
he general character 49
he general population 43
he general principle 189
he giggled nervously 138
he glanced approvingly 129
he glanced backwards 371
he glanced carefully 86
he glanced cautiously 343
he glanced downwards 200
he glanced furtively 1204
he glanced hopefully 70
he glanced hurriedly 307
he glanced inquiringly 331
he glanced meaningfully 188
he glanced nervously 1396
he glanced obliquely 83
he glanced pointedly 189
he glanced repeatedly 118
he glanced wistfully 115
he glanced worriedly 73
he glances furtively 72
he glances nervously 52
he glowingly described 138
he glowingly describes 48
he grandly announced 205
he grandly described 41
he granted absolution 212
he granted audiences 147
he granted commercial 45
he granted exclusive 48
he granted exemptions 40
he granted extensive 101
he granted favorable 48
he granted important 51
he granted passports 42
he granted permission 1535
he granted protection 88
he granted toleration 175
he granted universal 44
he gravely addressed 129
he gravely announced 275
he gravely collected 46
he gravely concluded 60
he gravely continued 88
he gravely descended 40
he gravely describes 63
he gravely discussed 69
he gravely discusses 58
he gravely explained 243
he gravely maintains 45
he gravely misjudged 64
he gravely permitted 102
he gravely presented 168
he gravely proceeded 88
he gravely questioned 89
he gravely responded 68
he gravely suggested 102
he greatest happiness 45
he greeted everybody 172
he greeted pleasantly 62
he greeted president 90
he greeted reporters 45
he grieved exceedingly 144
he grieved sincerely 65
he grinned awkwardly 62
he grinned crookedly 236
he grinned disarmingly 91
he grinned foolishly 200
he grinned ingratiatingly 47
he grinned nervously 105
he grinned pleasantly 93
he grinned reassuringly 58
he grinned roguishly 64
he grinned wolfishly 145
he groaned miserably 110
he groaned painfully 45
he groaned pitifully 73
he grossly distorted 93
he grossly misjudged 45
he grossly neglected 96
he grossly overrated 84
he grossly satisfied 65
he growled irritably 150
he growled ominously 116
he growled peevishly 78
he growled playfully 162
he growled pleasantly 46
he growled threateningly 168
he grudged josephine 42
he gruffly commanded 43
he gruffly explained 50
he grunted approvingly 65
he guarded carefully 197
he guessed contained 41
he guessed correctly 1308
he guessed instantly 45
he guesses correctly 1174
he haltingly explained 52
he handled carefully 79
he handled difficult 109
he handled important 56
he handled political 42
he handled situations 85
he handled skilfully 46
he handles difficult 80
he handles newcomers 43
he handles situations 81
he happily abandoned 55
he happily announced 229
he happily completed 69
he happily concluded 93
he happily confessed 57
he happily consented 41
he happily continued 60
he happily described 95
he happily describes 60
he happily exclaimed 79
he happily explained 69
he happily expressed 72
he happily expresses 99
he happily performed 106
he happily possessed 64
he happily possesses 40
he happily recovered 313
he happily responded 52
he happily succeeded 406
he hardily undertook 40
he harshly condemned 128
he harshly denounced 47
he harshly intimated 90
he hastily abandoned 283
he hastily addressed 61
he hastily adjourned 51
he hastily announced 45
he hastily assembled 428
he hastily attempted 83
he hastily clambered 65
he hastily collected 482
he hastily completed 110
he hastily concluded 555
he hastily concludes 135
he hastily consulted 43
he hastily continued 256
he hastily corrected 394
he hastily deposited 66
he hastily descended 395
he hastily described 44
he hastily dislodged 54
he hastily dismissed 116
he hastily dissolved 51
he hastily evacuated 149
he hastily exclaimed 461
he hastily explained 412
he hastily extracted 42
he hastily organized 89
he hastily presented 77
he hastily proceeded 172
he hastily published 45
he hastily recrossed 45
he hastily refreshed 89
he hastily requested 104
he hastily retracted 41
he hastily retrieved 44
he hastily scrambled 100
he hastily scribbled 329
he hastily swallowed 464
he hastily undressed 65
he hastily whispered 68
he heartily applauded 92
he heartily coincided 43
he heartily commended 113
he heartily concurred 1391
he heartily condemned 121
he heartily confessed 92
he heartily confirmed 42
he heartily disagreed 73
he heartily regretted 216
he heartily responded 70
he heartily supported 1118
he himself abandoned 581
he himself abdicated 93
he himself abstained 202
he himself accounted 108
he himself acquaints 53
he himself addressed 722
he himself addresses 175
he himself adjourned 60
he himself advocated 791
he himself advocates 383
he himself afterward 606
he himself allegedly 48
he himself altogether 142
he himself announced 812
he himself announces 335
he himself appointed 1162
he himself assaulted 60
he himself assembled 214
he himself associated 372
he himself associates 81
he himself assuredly 46
he himself attempted 1199
he himself attracted 54
he himself augmented 93
he himself authorized 95
he himself benefited 173
he himself blockaded 42
he himself carefully 392
he himself cautiously 71
he himself certainly 1038
he himself challenged 122
he himself challenges 44
he himself championed 64
he himself cherished 493
he himself cherishes 121
he himself clambered 76
he himself collapsed 178
he himself collapses 41
he himself collected 1031
he himself commanded 2120
he himself commenced 298
he himself commended 60
he himself commented 429
he himself committed 3041
he himself compelled 400
he himself complains 683
he himself completed 318
he himself completes 62
he himself conceived 1494
he himself conceives 556
he himself concluded 427
he himself concludes 444
he himself concocted 101
he himself concurred 195
he himself condemned 680
he himself conducted 2248
he himself conferred 113
he himself confessed 6229
he himself confesses 5746
he himself confirmed 492
he himself conformed 160
he himself confronts 44
he himself connected 58
he himself conquered 164
he himself consented 335
he himself considers 2691
he himself construed 41
he himself consulted 185
he himself contained 56
he himself contended 210
he himself continued 3303
he himself continues 839
he himself contrasts 141
he himself contrived 228
he himself contrives 46
he himself conversed 58
he himself converted 186
he himself convinced 173
he himself corrected 350
he himself correctly 151
he himself cynically 48
he himself declaimed 45
he himself dedicated 105
he himself delighted 538
he himself delivered 958
he himself denounced 265
he himself denounces 90
he himself descended 472
he himself described 9553
he himself describes 6375
he himself despaired 284
he himself destroyed 623
he himself determine 57
he himself developed 1098
he himself disagreed 157
he himself disagrees 62
he himself disappears 191
he himself disavowed 48
he himself disbanded 49
he himself discarded 89
he himself discerned 106
he himself disclaims 160
he himself disclosed 177
he himself discloses 173
he himself discovers 486
he himself discussed 164
he himself discusses 188
he himself disdained 115
he himself dismissed 314
he himself dismisses 139
he himself dispensed 89
he himself dispenses 49
he himself displayed 787
he himself dissected 80
he himself dissolved 142
he himself distrusts 69
he himself dominated 82
he himself doubtless 218
he himself elsewhere 724
he himself emigrated 148
he himself endeavored 79
he himself engendered 41
he himself engineered 69
he himself enunciated 139
he himself enunciates 70
he himself envisaged 240
he himself envisages 49
he himself envisioned 81
he himself especially 123
he himself estimated 329
he himself estimates 95
he himself evidently 726
he himself excavated 101
he himself exclaimed 214
he himself exercised 1177
he himself exercises 396
he himself exhausted 60
he himself exhibited 1042
he himself explained 3255
he himself exploited 50
he himself expounded 177
he himself expressed 8238
he himself expresses 4550
he himself expressly 1391
he himself extracted 112
he himself faithfully 130
he himself fervently 49
he himself forfeited 42
he himself forgotten 78
he himself forwarded 47
he himself fulfilled 241
he himself functioned 61
he himself furnished 1188
he himself furnishes 436
he himself generally 510
he himself generated 106
he himself generates 167
he himself genuinely 146
he himself graciously 67
he himself gradually 307
he himself graduated 115
he himself hesitated 304
he himself hesitates 56
he himself hurriedly 49
he himself implanted 49
he himself impressed 75
he himself increasingly 96
he himself indicated 756
he himself indicates 1354
he himself inflicted 201
he himself ingenuously 77
he himself inhabited 235
he himself inherited 407
he himself insatiable 127
he himself inscribed 94
he himself inspected 128
he himself installed 157
he himself instantly 48
he himself instructs 67
he himself intimated 192
he himself intimates 1075
he himself invariably 268
he himself jocularly 123
he himself journeyed 216
he himself justified 54
he himself justifies 59
he himself languished 69
he himself literally 129
he himself maintains 921
he himself manifests 127
he himself meditated 356
he himself naturally 194
he himself neglected 255
he himself negotiated 99
he himself nominated 413
he himself nominates 44
he himself nourished 157
he himself occasioned 66
he himself officially 81
he himself officiated 218
he himself organized 489
he himself organizes 44
he himself overturns 107
he himself painfully 67
he himself perceived 1314
he himself perceives 869
he himself perfected 55
he himself perfectly 144
he himself performed 2072
he himself permitted 120
he himself persisted 130
he himself persuaded 154
he himself petitioned 64
he himself playfully 45
he himself pleasantly 62
he himself pointedly 48
he himself portrayed 76
he himself possessed 8769
he himself possesses 5483
he himself practiced 1801
he himself practices 319
he himself predicted 499
he himself preferred 8304
he himself presented 1260
he himself presently 171
he himself preserved 340
he himself preserves 75
he himself pretended 406
he himself prevented 141
he himself previously 166
he himself privately 347
he himself proceeded 2956
he himself proclaims 269
he himself professed 1426
he himself professes 1145
he himself projected 307
he himself propounds 99
he himself prospered 54
he himself protected 53
he himself protested 398
he himself published 2769
he himself publishes 90
he himself purchased 414
he himself purchases 52
he himself purposely 58
he himself qualified 236
he himself qualifies 123
he himself questioned 312
he himself recognize 49
he himself recounted 195
he himself recovered 185
he himself recruited 100
he himself reflected 123
he himself refrained 288
he himself regretted 445
he himself regularly 237
he himself regulated 64
he himself regulates 60
he himself remembers 306
he himself remounted 51
he himself renounced 164
he himself renounces 100
he himself repeatedly 1109
he himself reprinted 54
he himself repudiated 372
he himself repudiates 125
he himself requested 474
he himself resembled 220
he himself resembles 96
he himself respected 209
he himself responded 190
he himself retouched 45
he himself retracted 75
he himself ridiculed 66
he himself sanctioned 108
he himself satisfied 53
he himself satisfies 55
he himself scrambled 44
he himself sentenced 155
he himself separated 43
he himself shuddered 60
he himself signified 91
he himself sincerely 257
he himself solicited 95
he himself sometimes 2325
he himself somewhere 211
he himself specified 93
he himself specifies 132
he himself sponsored 142
he himself sprinkled 43
he himself staggered 79
he himself stretched 134
he himself stretches 48
he himself struggled 261
he himself struggles 118
he himself studiously 42
he himself subjected 132
he himself submitted 530
he himself succeeded 959
he himself succumbed 714
he himself suggested 2916
he himself supported 695
he himself surpassed 77
he himself surprised 40
he himself suspected 1357
he himself suspended 56
he himself sustained 577
he himself swallowed 72
he himself testified 1067
he himself testifies 2754
he himself thoroughly 235
he himself throughout 95
he himself traversed 121
he himself uncovered 45
he himself undertake 64
he himself undertaking 164
he himself undertook 4528
he himself underwent 1156
he himself undressed 51
he himself unhappily 42
he himself unwittingly 190
he himself venerated 44
he himself virtually 252
he himself witnessed 2764
he himself witnesses 218
he himself worshiped 76
he hitherto consorted 80
he hobbled painfully 222
he hobbles awkwardly 62
he hovered somewhere 46
he however continued 90
he however contrived 43
he however neglected 50
he however possessed 47
he however proceeded 51
he however recovered 103
he however succeeded 91
he however supported 71
he hurried homewards 312
he hurried northwards 229
he hurried southwards 58
he huskily whispered 82
he ignored altogether 293
he ignored everybody 60
he ignored important 44
he ignored political 40
he ignores altogether 238
he ignores important 74
he ignores political 41
he imbibed knowledge 44
he imparts knowledge 164
he imparts spiritual 85
he implies elsewhere 113
he implies throughout 132
he imports qualities 154
he imposed additional 47
he imposed arbitrary 64
he imposed conditions 209
he imposed penalties 64
he imposes conditions 73
he imputed altogether 59
he induced alexander 70
he induced frederick 42
he induced parliament 205
he induced president 82
he insists elsewhere 115
he insists especially 50
he insists repeatedly 385
he insists throughout 361
he intends henceforth 63
he intends introducing 42
he intoned ominously 60
he invaded guatemala 42
he invaded hindustan 107
he invaded jerusalem 52
he invaded neighboring 47
he invaded palestine 598
he invaded venezuela 55
he invents imaginary 45
he invests resources 67
he invited alexander 95
he invited americans 42
he invited christians 65
he invited churchill 98
he invited criticism 199
he invited delegates 58
he invited discussion 126
he invited donatello 43
he invited everybody 352
he invited frederick 67
he invited important 46
he invited jefferson 68
he invited listeners 61
he invited ministers 50
he invited mussolini 64
he invited parliament 41
he invited pleasantly 44
he invited president 442
he invited professor 158
he invited prominent 137
he invited reporters 177
he invited roosevelt 58
he invites criticism 145
he invites discussion 47
he invites everybody 102
he invites informers 141
he invokes aristotle 76
he jointly published 51
he jointly undertook 65
he knocked everybody 49
he knocked repeatedly 51
he knowingly committed 121
he knowingly permitted 185
he knowingly possessed 114
he knowingly restrains 87
he knowingly undertook 41
he labored arduously 118
he labored devotedly 95
he labored endlessly 44
he labored especially 67
he labored faithfully 1141
he labored intensely 45
he labored painfully 57
he labored patiently 113
he labored sincerely 46
he labored throughout 120
he laments sincerely 40
he largely abandoned 549
he largely augmented 43
he largely continued 53
he largely delegated 40
he largely developed 63
he largely dismissed 45
he largely dominated 62
he largely inherited 63
he largely neglected 72
he largely overlooks 45
he largely possessed 65
he largely refrained 50
he largely succeeded 919
he largely supported 238
he laughed accordingly 59
he laughed approvingly 48
he laughed awkwardly 221
he laughed cynically 242
he laughed drunkenly 56
he laughed everybody 47
he laughed exceedingly 88
he laughed excitedly 104
he laughed foolishly 91
he laughed gleefully 269
he laughed maniacally 87
he laughed nervously 1397
he laughed painfully 48
he laughed pleasantly 401
he laughed raucously 106
he laughed reassuringly 71
he laughed sometimes 86
he laughed throughout 40
he laughed unsteadily 47
he legally justified 70
he legally possessed 117
he legally possesses 75
he liberty protected 105
he lightly abandoned 57
he lightly afflicted 835
he lightly dismissed 92
he lightly dismisses 41
he lineally descended 53
he listens carefully 900
he listens patiently 356
he lobbied president 47
he located somewhere 43
he loosely described 41
he loyally blundered 59
he loyally continued 41
he loyally endeavored 44
he loyally fulfilled 92
he loyally performed 50
he loyally supported 2169
he lucidly explained 95
he lunched regularly 52
he lurched awkwardly 42
he lurched backwards 166
he lurched drunkenly 54
he lurched unsteadily 116
he managed admirably 160
he managed gradually 133
he managed invariably 57
he managed painfully 40
he managed perfectly 73
he managed sometimes 48
he managed throughout 84
he marched haughtily 66
he marched homewards 213
he marched hurriedly 42
he marched instantly 66
he marched leisurely 220
he marched northwards 1741
he marched southwards 1203
he marched throughout 59
he marched unopposed 146
he marched westwards 416
he married agrippina 83
he married alexander 40
he married alexandra 359
he married cassandra 152
he married charlotte 2414
he married christina 430
he married christine 408
he married constance 937
he married ernestine 253
he married evangeline 49
he married francesca 96
he married francisca 177
he married francoise 431
he married gabrielle 133
he married genevieve 398
he married geraldine 359
he married guadalupe 44
he married guinevere 44
he married gwendolyn 49
he married henrietta 1116
he married josephine 2587
he married madeleine 826
he married magdalena 454
he married magdalene 138
he married margarita 207
he married millicent 104
he married priscilla 468
he married privately 67
he married scintilla 53
he married september 227
he married seventeen 312
he married stephanie 195
he married unhappily 42
he marries charlotte 62
he measured carefully 102
he measured distances 110
he measures distances 104
he medical profession 114
he mentions alexander 57
he mentions approvingly 51
he mentions aristotle 106
he mentions different 112
he mentions elsewhere 410
he mentions especially 420
he mentions expressly 227
he mentions favorably 42
he mentions instances 77
he mentions pythagoras 103
he mentions repeatedly 169
he mentions seventeen 41
he merited revelation 60
he merrily concluded 70
he mexican revolution 53
he mockingly described 62
he mockingly describes 61
he morally justified 186
he moreover accounted 52
he moreover commanded 44
he moreover expressed 57
he moreover persuaded 40
he motioned hurriedly 51
he mourned exceedingly 44
he mourned sincerely 69
he mumbled apologies 47
he mumbled awkwardly 129
he mumbled drunkenly 78
he mumbled inaudibly 65
he mumbled irritably 47
he mumbled miserably 85
he mumbled nervously 93
he mumbled peevishly 45
he mumbled repeatedly 46
he mumbled unhappily 54
he murders desdemona 219
he murders miserably 41
he naively concluded 48
he naively confessed 183
he naively confesses 262
he naively described 54
he naively describes 52
he naively explained 167
he naively expressed 82
he naively suggested 87
he national association 136
he national committee 45
he national institute 90
he natural resources 54
he notably succeeded 96
he noticed especially 161
he noticed headlights 73
he noticed instantly 99
he noticed occasional 51
he noticed presently 43
he noticed yesterday 40
he notices especially 76
he nowhere addresses 60
he nowhere advocates 50
he nowhere considers 160
he nowhere describes 225
he nowhere discusses 231
he nowhere explained 42
he nowhere expressed 78
he nowhere expresses 201
he nowhere expressly 215
he nowhere indicated 87
he nowhere indicates 311
he nowhere intimates 236
he nowhere professes 40
he nowhere specifies 65
he nowhere suggested 92
he objects altogether 49
he objects especially 45
he obtains absolution 146
he obtains additional 106
he obtains different 55
he obtains estimates 73
he obtains excellent 45
he obtains happiness 53
he obtains knowledge 386
he obtains liberation 42
he obtains ownership 125
he obtains permanent 140
he obtains permission 773
he obtains possession 929
he obtains protection 43
he offered absolution 143
he offered additional 139
he offered alexander 84
he offered americans 58
he offered apologies 78
he offered arguments 82
he offered assurance 52
he offered audiences 41
he offered awkwardly 42
he offered cautiously 66
he offered churchill 49
he offered conditions 64
he offered criticism 76
he offered different 105
he offered elaborate 46
he offered excellent 51
he offered extensive 68
he offered gallantly 189
he offered graciously 115
he offered helpfully 349
he offered hopefully 263
he offered important 69
he offered instantly 42
he offered interesting 57
he offered leadership 45
he offered mussolini 40
he offered objections 44
he offered occasional 44
he offered opposition 55
he offered pleasantly 73
he offered political 73
he offered practical 200
he offered president 71
he offered proposals 94
he offered protection 667
he offered pythagoras 90
he offered reparation 48
he offered repeatedly 42
he offered roosevelt 43
he offered sacrifice 5514
he offered sanctuary 126
he offered sincerely 66
he offered spiritual 47
he offered submission 124
he offered testimony 156
he offered thanksgiving 89
he offered throughout 75
he offered unlimited 104
he offered yesterday 50
he omitted altogether 245
he omitted important 50
he omitted reference 210
he opposed alexander 52
he opposed annexation 475
he opposed communism 217
he opposed concession 41
he opposed corruption 40
he opposed democracy 81
he opposed excessive 81
he opposed gladstone 128
he opposed jefferson 83
he opposed political 181
he opposed president 384
he opposed proposals 91
he opposed roosevelt 210
he opposed separation 42
he opposed universal 77
he opposed virtually 78
he opposes aggression 91
he opposes aristotle 59
he ordered additional 226
he ordered alexander 154
he ordered artillery 104
he ordered augustine 41
he ordered brigadier 742
he ordered brusquely 703
he ordered champagne 481
he ordered charities 89
he ordered chocolate 40
he ordered christians 43
he ordered commander 184
he ordered commodore 100
he ordered companies 45
he ordered delivered 42
he ordered destroyed 80
he ordered different 63
he ordered emergency 42
he ordered everybody 359
he ordered executions 82
he ordered expensive 60
he ordered extensive 71
he ordered francisco 122
he ordered furniture 56
he ordered hephaestus 52
he ordered inquiries 84
he ordered inscribed 89
he ordered instantly 88
he ordered irritably 43
he ordered lafayette 69
he ordered longstreet 620
he ordered mcclellan 176
he ordered mcpherson 106
he ordered production 42
he ordered provincial 48
he ordered provisions 145
he ordered resumption 46
he ordered secretary 176
he ordered sentinels 41
he ordered wholesale 66
he ordered withdrawal 103
he ordered yesterday 40
he oversaw production 44
he overtly expresses 54
he paddled leisurely 245
he painted alexander 45
he painted countless 44
he painted different 48
he painted excellent 64
he painted extremely 46
he painted fantastic 50
he painted imaginary 51
he painted landscape 286
he painted miniatures 273
he painted portraits 4642
he painted primarily 88
he painted regularly 53
he painted repeatedly 101
he painted seventeen 43
he painted throughout 164
he partook liberally 44
he partook presently 40
he partook profusely 47
he peaceably dismissed 112
he peaceably submitted 47
he perhaps altogether 54
he perhaps attempted 41
he perhaps conceived 108
he perhaps considers 107
he perhaps contained 81
he perhaps despaired 58
he perhaps developed 118
he perhaps displayed 50
he perhaps explained 129
he perhaps expressed 47
he perhaps flattered 82
he perhaps forgotten 63
he perhaps inherited 180
he perhaps naturally 47
he perhaps overlooks 40
he perhaps overrated 52
he perhaps perceived 74
he perhaps performed 43
he perhaps possessed 76
he perhaps preferred 116
he perhaps reflected 73
he perhaps regretted 96
he perhaps remembers 70
he perhaps sometimes 79
he perhaps succeeded 90
he perhaps suggested 44
he perhaps surpassed 93
he perhaps surpasses 44
he perhaps suspected 292
he perhaps unwittingly 277
he pitched awkwardly 95
he pitched backwards 192
he pitched horseshoes 45
he plainly announced 108
he plainly bracketed 64
he plainly conceives 43
he plainly confessed 118
he plainly confesses 150
he plainly considers 132
he plainly denounced 64
he plainly describes 68
he plainly discerned 282
he plainly discovers 153
he plainly expressed 219
he plainly expresses 91
he plainly indicated 877
he plainly indicates 232
he plainly intimated 897
he plainly intimates 2521
he plainly perceived 2457
he plainly perceives 198
he plainly preferred 140
he plainly signified 56
he plainly signifies 106
he plainly testifies 72
he planned accordingly 170
he planned campaigns 57
he planned carefully 280
he planned conquests 48
he planned elaborate 43
he planned extensive 61
he planned operations 61
he planted artillery 47
he planted batteries 129
he planted garrisons 124
he planted vineyards 180
he pledged allegiance 337
he pledged continued 80
he pledges allegiance 120
he plodded painfully 41
he plucked nervously 51
he pointed backwards 254
he pointed downwards 642
he pointed especially 86
he pointed excitedly 356
he pointed heavenward 97
he pointed northwards 65
he pointed repeatedly 54
he pointed somewhere 65
he possess knowledge 81
he praised democracy 55
he praised especially 77
he praised mussolini 124
he praised president 335
he praised roosevelt 118
he praised virginity 44
he praised wordsworth 79
he praises alexander 128
he praises aristotle 94
he praises elsewhere 43
he praises especially 85
he praises wordsworth 89
he preached afterward 55
he preached communism 100
he preached conversion 45
he preached doctrines 92
he preached elsewhere 53
he preached extempore 606
he preached faithfully 51
he preached fearlessly 52
he preached fervently 40
he preached generally 120
he preached moderation 182
he preached monotheism 50
he preached obedience 141
he preached pamphlets 75
he preached political 44
he preached privately 151
he preached regularly 1312
he preached repeatedly 191
he preached restraint 44
he preached revolution 124
he preached seventeen 62
he preached sometimes 142
he preached somewhere 74
he preached submission 86
he preached throughout 474
he preached tolerance 144
he preached toleration 47
he preached universal 95
he preaches doctrines 47
he preaches extempore 80
he preaches moderation 54
he preaches regularly 72
he preaches revolution 53
he preaches throughout 68
he preaches tolerance 44
he preaches universal 40
he preceding discussion 48
he preceding paragraph 49
he prefers breakfasting 78
he prefers champagne 97
he prefers classical 43
he present convention 171
he present generation 78
he pressed charlotte 46
he pressed president 60
he pressed repeatedly 66
he pressed roosevelt 47
he primary objective 207
he printed carefully 43
he printed pamphlets 51
he printed privately 444
he printed proposals 182
he proceed gradually 55
he prodded carefully 63
he produce witnesses 104
he proudly announced 5355
he proudly announces 416
he proudly cherished 50
he proudly concluded 64
he proudly confessed 125
he proudly confesses 51
he proudly continued 61
he proudly delivered 58
he proudly described 557
he proudly describes 162
he proudly displayed 1895
he proudly exclaimed 406
he proudly exhibited 455
he proudly explained 473
he proudly inscribed 117
he proudly maintains 40
he proudly presented 576
he proudly proclaims 888
he proudly professed 55
he proudly published 61
he proudly recounted 118
he proudly remembers 41
he proudly responded 60
he pursued additional 69
he pursued classical 92
he pursued descended 55
he pursued different 63
he pursued interests 109
he pursued knowledge 143
he pursued political 87
he pursued theological 248
he pursued throughout 740
he pursues happiness 85
he pursues knowledge 142
he pursues propriety 47
he pursues throughout 117
he queried hopefully 43
he queried presently 67
he question presented 146
he quickly abandoned 1897
he quickly addressed 83
he quickly alienated 427
he quickly announced 309
he quickly appointed 136
he quickly appraised 67
he quickly assembled 443
he quickly associated 58
he quickly attempted 87
he quickly attracted 504
he quickly blossomed 42
he quickly challenged 40
he quickly clambered 42
he quickly clarified 92
he quickly collected 450
he quickly commanded 80
he quickly committed 125
he quickly completed 295
he quickly conceived 89
he quickly concluded 2291
he quickly concludes 134
he quickly condemned 57
he quickly confessed 124
he quickly confirmed 206
he quickly connected 51
he quickly conquered 170
he quickly consented 61
he quickly conspired 70
he quickly consulted 50
he quickly contacted 228
he quickly continued 456
he quickly continues 54
he quickly contrived 47
he quickly converted 494
he quickly convinced 768
he quickly convinces 43
he quickly corrected 1178
he quickly countered 175
he quickly delivered 68
he quickly denounced 47
he quickly deposited 62
he quickly descended 486
he quickly described 79
he quickly destroyed 123
he quickly developed 4602
he quickly disabused 107
he quickly disappears 128
he quickly disavowed 44
he quickly discarded 553
he quickly discerned 276
he quickly discovers 768
he quickly disengaged 111
he quickly disguised 48
he quickly dismissed 1941
he quickly dismisses 456
he quickly dispelled 244
he quickly dispensed 84
he quickly dispersed 145
he quickly displaced 53
he quickly displayed 235
he quickly dissolved 55
he quickly distanced 291
he quickly dominated 151
he quickly estimated 61
he quickly exclaimed 153
he quickly exhausted 141
he quickly explained 1343
he quickly exploited 44
he quickly expressed 104
he quickly extracted 73
he quickly fulfilled 42
he quickly graduated 103
he quickly impressed 331
he quickly indicated 107
he quickly inspected 75
he quickly installed 76
he quickly justified 206
he quickly memorized 71
he quickly mobilized 59
he quickly negotiated 113
he quickly organized 434
he quickly overcomes 133
he quickly perceived 1501
he quickly perceives 175
he quickly performed 53
he quickly persuaded 171
he quickly positioned 64
he quickly possessed 58
he quickly presented 52
he quickly prevailed 97
he quickly prevented 41
he quickly proceeded 378
he quickly prospered 47
he quickly protested 63
he quickly published 197
he quickly purchased 115
he quickly qualified 451
he quickly qualifies 205
he quickly reasserted 42
he quickly rebounded 73
he quickly recounted 41
he quickly recovered 7155
he quickly recruited 111
he quickly rectified 105
he quickly reflected 78
he quickly refocused 56
he quickly regretted 290
he quickly regrouped 55
he quickly remarried 141
he quickly remounted 67
he quickly renounced 81
he quickly repressed 185
he quickly repudiated 138
he quickly requested 44
he quickly rescinded 56
he quickly responded 1605
he quickly retracted 311
he quickly retrieved 599
he quickly satisfied 54
he quickly scampered 48
he quickly scrambled 330
he quickly scratched 65
he quickly scribbled 233
he quickly separated 100
he quickly squelched 154
he quickly stretched 78
he quickly struggled 46
he quickly submitted 99
he quickly succeeded 567
he quickly succumbed 252
he quickly suggested 391
he quickly surpassed 171
he quickly swallowed 346
he quickly tightened 51
he quickly transfers 106
he quickly traversed 110
he quickly unbuckled 49
he quickly uncovered 134
he quickly undertook 117
he quickly undressed 592
he quickly unscrewed 116
he quickly unwrapped 87
he quickly whispered 125
he quietly abandoned 221
he quietly abdicated 40
he quietly announced 392
he quietly assembled 41
he quietly collected 85
he quietly commanded 97
