ideally smooth surfaces 136
injury which initiated 160
injury which involved 73
injury which involves 489
injury which occurred 1141
injury which otherwise 84
injury which prevents 236
injury which produced 205
injury which produces 359
injury which provoked 47
injury which rendered 211
injury which required 309
injury which requires 378
injury which resulted 1448
injury which ruptures 72
injury which seriously 74
injury which threatened 92
injury while attempting 142
injury while employed 190
injury while exercising 96
injury while performing 283
injury while undergoing 55
injury would continue 60
injury would indicate 49
injury would normally 69
injury would otherwise 209
injury would probably 452
injury would unfairly 58
inland farming villages 43
inland fishing industry 159
inland plain stretching 40
inland region stretching 46
inland trade remained 99
inland trading partners 154
inland water carriers 1880
inland water channels 53
inland water commerce 161
inland water pollution 426
inland water resource 41
inland water services 57
inland water supplies 117
inland water surfaces 272
inlets which bordered 81
inmate legal services 59
inmate whose presence 54
inmost heaven consists 126
inmost souls espoused 43
innate action patterns 129
innate force describe 57
innate growth potential 299
innate human capacity 1850
innate human condition 71
innate human curiosity 91
innate human equality 64
innate human goodness 481
innate human instinct 129
innate human interest 40
innate human potential 580
innate human response 101
innate human tendency 615
innate learning capacity 278
innate learning potential 42
innate moral baseness 106
innate moral capacity 126
innate moral goodness 90
innate moral instinct 43
innate motor patterns 563
innate motor programs 106
innate racial capacity 42
innate social instinct 61
innate social interest 59
inputs either directly 45
inputs where possible 42
inputs which generate 88
inputs which includes 46
inputs which produces 47
inputs whose quantity 54
inputs whose relative 63
inputs would generate 54
inputs would probably 87
insane after committing 43
insane after judgment 56
insane after sentence 72
insane people confined 40
insane while committing 41
insane while undergoing 105
insect cells expressing 162
insect cells infected 715
insect could possibly 55
insect could transmit 51
insect growth hormones 259
insect growth regulating 152
insect lives entirely 45
insect molting hormones 129
insect order containing 73
insect pests increased 64
insect pests injurious 66
insect pests recorded 62
insect pests requires 56
insect social evolution 97
insect which advances 42
insect which attacked 63
insect which deposits 291
insect which destroys 244
insect which develops 44
insect which flutters 162
insect which inhabits 95
insect which occasions 61
insect which produced 46
insect which produces 471
insect which undergoes 129
insect would probably 80
insert large extracts 139
insert which contains 61
insert which prevents 90
inside about yourself 58
inside angled brackets 129
inside closing quotation 1571
inside could possibly 108
inside cover contains 115
inside curly brackets 552
inside event handlers 99
inside every american 44
inside every believer 137
inside every christian 41
inside every computer 49
inside every cupboard 96
inside facts concerning 116
inside flange surfaces 55
inside glass surfaces 192
inside latin american 115
inside lipid vesicles 116
inside motor vehicles 134
inside rocky mountain 63
inside round brackets 163
inside space mountain 79
inside space vehicles 49
inside swearing savagely 49
inside under pressure 46
inside water droplets 50
inside where everyone 63
inside which contains 44
inside while everyone 112
inside white churches 40
inside would continue 108
inside would probably 315
inside yucca mountain 141
instead asked questions 78
instead calling attention 48
instead calls attention 101
instead drawing attention 58
instead draws attention 174
instead fluid concepts 67
instead focus attention 220
instead focus directly 50
instead found evidence 61
instead headed straight 170
instead makes possible 46
instead place emphasis 47
instead relying entirely 50
instead thereof assisted 46
instead thereof chimeras 100
instead would continue 73
instead would probably 63
instil moral precepts 81
insult human relations 78
insure equal treatment 420
insure every american 53
insure group survival 95
insure human survival 94
insure quick delivery 59
insure quick drainage 42
insure quiet operation 95
insure racial equality 52
insure rapid progress 91
insure savings accounts 184
insure smooth functioning 74
insure smooth operation 276
insure social progress 100
insure steady operation 45
insure steady progress 117
insure trust property 159
insuring equal treatment 58
insuring money advanced 249
insuring motor vehicles 80
intact after exposure 71
intact after thousands 63
intact after treatment 90
intact basal membrane 47
intact black families 304
intact cells compared 42
intact cells containing 63
intact cells involves 45
intact cells requires 41
intact first marriages 343
intact human basement 53
intact human organism 135
intact human skeletal 148
intact human subjects 308
intact inner membrane 204
intact medial temporal 62
intact older patients 63
intact outer membrane 578
intact outer segments 48
intact phage particle 74
intact plant surfaces 135
intact social networks 47
intact tight junctions 77
intact toxin molecule 69
intact under ordinary 44
intact until december 43
intact until delivery 42
intact until recently 111
intact viral particle 65
intact virus particle 356
intact where possible 51
intact white families 90
intake after exercise 117
intake after midnight 125
intake after treatment 54
intake helps maintain 52
intake valve clearance 270
intake valve deposits 646
intake which increases 90
intake which resulted 42
intake while minimizing 70
intake would normally 93
intake would probably 79
intend anything personal 101
intend mercy colleague 87
intent which pervades 71
intent which prompted 74
intent would probably 160
invade dutch flanders 118
invade every province 58
invading action potential 422
invading enemy aircraft 117
invading every province 40
invading force advanced 43
invading force numbered 55
invading force suffered 42
invading roman soldiers 47
invading white settlers 234
invent anything original 61
invent every possible 113
invent fresh tortures 43
invent novel solutions 49
invert large matrices 86
invert power relations 135
invert sugar contains 40
invert sugar decreases 102
invert sugar obtained 181
invert sugar produced 282
invert sugar solutions 864
invest either directly 79
invest every movement 52
invest funds directly 59
invest funds received 69
invest large financial 85
invest money directly 51
invest money received 110
invest social security 397
invest trust property 183
invest would probably 40
invite close attention 127
invite close scrutiny 654
invite every american 47
invite every possible 46
invite latin american 103
invite louis philippe 59
invite moral judgment 44
invite older children 48
invite prime minister 175
invite senior citizens 45
invite total strangers 54
inviting clime conspire 44
inviting local officials 48
inviting prime minister 84
invoke every possible 70
invoke group selection 110
invoke legal remedies 49
invoke legal sanctions 233
invoke price controls 55
invoke trade sanctions 93
invoking every possible 51
invoking group selection 106
invoking legal sanctions 168
invoking papal authority 43
invoking trade sanctions 43
inward drift velocity 58
inward looking approach 245
inward looking attitude 134
inward looking economic 282
inward looking policies 706
inward looking strategy 377
inward moral struggle 107
inward radial diffusion 313
inward radial direction 174
inward radial movement 53
inward radial velocity 241
inward start betrayed 62
inward under pressure 54
inward voice commanding 93
inward water movement 62
ionized atoms produced 87
ionized donor impurity 336
ionized water molecule 186
island about eighteen 57
island about fourteen 42
island about midnight 56
island above mentioned 215
island above referred 47
island after completing 46
island bases stretching 42
island chain situated 102
island chain stretching 354
island comes clattering 51
island could continue 40
island could maintain 46
island could possibly 141
island could probably 44
island could scarcely 106
island either formerly 67
island every nineteen 74
island ferry services 180
island first occupied 42
island group consists 165
island hopping campaign 152
island hopping strategy 167
island might disappear 40
island might possibly 63
island named atlantis 86
island nation remained 41
island nation situated 179
island nearly opposite 185
island rises abruptly 140
island running parallel 60
island santa catalina 45
island shall continue 88
island still contains 51
island still remained 259
island still retained 56
island sugar industry 56
island trading schooner 44
island under american 309
island under japanese 51
island under military 98
island under sentence 48
island until december 50
island until february 76
island until november 74
island until recently 76
island where achilles 85
island where american 42
island where columbus 466
island where everyone 265
island where evolution 77
island where formerly 76
island where honolulu 65
island where hundreds 46
island where magellan 46
island where odysseus 161
island where polished 49
island where robinson 189
island where thousands 66
island where tourists 51
island where visitors 71
island which abounded 94
island which afforded 100
island which columbus 374
island which commands 165
island which consists 87
island which contains 374
island which extended 79
island which followed 40
island which formerly 175
island which included 67
island which includes 125
island which occupies 62
island which presents 59
island which probably 48
island which produced 190
island which produces 124
island which protects 163
island which provided 62
island which provides 94
island which received 158
island which remained 160
island which required 85
island which resulted 57
island which shelters 96
island which specially 72
island which suddenly 48
island which supplied 54
island which supports 101
island whose nautical 52
island would conclude 84
island would continue 229
island would disappear 134
island would probably 584
island would scarcely 69
island would speedily 206
island would therefore 61
islets which surround 185
isomer shift decreases 149
isomer shift increases 166
isomer shift observed 149
isomer shift relative 533
issued about november 44
issued after approval 133
issued after consulting 51
issued after december 4704
issued after execution 482
issued after february 386
issued after judgment 164
issued after november 989
issued after prolonged 44
issued bench warrants 283
issued bills bottomed 63
issued bonds containing 69
issued calling attention 134
issued draft guidance 118
issued either directly 185
issued every saturday 483
issued false financial 48
issued fewer commands 41
issued final guidance 57
issued first mortgage 182
issued hunting licenses 110
issued khaki uniforms 146
issued local currency 132
issued paper currency 4545
issued paper promises 88
issued quite recently 119
issued royal charters 53
issued rules concerning 133
issued rulings concerning 41
issued search warrants 800
issued shall continue 128
issued since december 367
issued since february 246
issued since november 179
issued social security 338
issued staff accounting 286
issued stock disposed 45
issued strong protests 172
issued trading licenses 54
issued twice annually 98
issued under articles 188
issued under auspices 147
issued under authority 9686
issued under contract 145
issued under direction 79
issued under elizabeth 174
issued under employee 401
issued under essential 91
issued under pressure 481
issued under separate 149
issued under specific 120
issued under statutes 68
issued until december 355
issued until february 353
issued until november 409
issued which contains 119
issued which declared 272
issued which describe 57
issued which directed 91
issued which embodied 42
issued which entitles 83
issued which extended 50
issued which formally 41
issued which included 181
issued which includes 73
issued which promised 53
issued which provided 347
issued which provides 87
issued which required 201
issued which requires 46
issued which resulted 80
issued which stressed 51
issued within fourteen 60
issued would probably 42
issued writs commanding 45
issuer gives adequate 111
issuer makes payments 44
issuer shall disclose 315
issuer shall exercise 296
issuer shall promptly 88
issuer shall register 216
issuer thereof pursuant 56
issuer which proposes 49
issuer would probably 63
issuer would register 42
issues about academic 45
issues about american 105
issues about authority 321
issues about autonomy 56
issues about causation 56
issues about children 612
issues about conflict 51
issues about cultural 399
issues about developing 92
issues about domestic 46
issues about economic 353
issues about education 425
issues about equality 264
issues about evidence 59
issues about fairness 89
issues about families 52
issues about financial 50
issues about identity 695
issues about informed 146
issues about internal 109
issues about intimacy 66
issues about literacy 49
issues about morality 89
issues about parental 85
issues about personal 469
issues about politics 105
issues about possible 116
issues about potential 55
issues about preserving 54
issues about property 186
issues about relations 47
issues about religious 108
issues about security 115
issues about specific 66
issues about students 44
issues about treatment 85
issues about validity 75
issues above mentioned 107
issues arise concerning 2188
issues arise directly 66
issues arise whenever 391
issues arising concerning 43
issues arising directly 327
issues arising therefrom 719
issues arose concerning 222
issues binding decisions 51
issues cause problems 46
issues causing conflict 130
issues causing problems 45
issues could actually 61
issues could continue 55
issues could generate 46
issues could possibly 266
issues could probably 61
issues could usefully 90
issues create problems 107
issues draws attention 59
issues edict commanding 50
issues either directly 241
issues error messages 191
issues exist concerning 113
issues first mortgage 44
issues first surfaced 62
issues focus attention 46
issues helps students 41
issues impinge directly 51
issues local currency 49
issues merit attention 460
issues might usefully 64
issues monroe doctrine 218
issues motor commands 205
issues needing attention 1170
issues needing immediate 120
issues never resolved 40
issues often dominate 99
issues often generate 50
issues often involved 228
issues often involves 100
issues often requires 175
issues paper currency 321
issues paper prepared 81
issues quite directly 58
issues quite distinct 193
issues quite separate 135
issues quite seriously 46
issues raise concerns 90
issues raise problems 44
issues raise questions 616
issues really involved 66
issues shall otherwise 262
issues social security 164
issues staff accounting 104
issues still compelling 68
issues still confront 50
issues still dominate 103
issues still relevant 120
issues still remained 959
issues still surround 54
issues still unsolved 56
issues taken seriously 87
issues under analysis 124
issues under articles 96
issues under pressure 254
issues under scrutiny 376
issues until december 61
issues until recently 185
issues warning messages 166
issues where conflict 58
issues where decisions 46
issues where economic 45
issues where possible 173
issues where progress 51
issues where relevant 46
issues where specific 44
issues where students 49
issues which absorbed 92
issues which actually 219
issues which affected 1743
issues which agitated 328
issues which american 59
issues which animated 56
issues which centered 63
issues which challenge 793
issues which children 80
issues which citizens 76
issues which commonly 342
issues which comprise 198
issues which concerns 70
issues which condition 44
issues which confront 3603
issues which consumed 45
issues which continue 662
issues which demanded 255
issues which depended 125
issues which directly 2544
issues which distract 73
issues which dominate 530
issues which everyone 52
issues which exercise 64
issues which followed 163
issues which formerly 126
issues which generate 467
issues which governed 55
issues which happened 44
issues which impacted 71
issues which included 410
issues which includes 106
issues which indicate 91
issues which informed 54
issues which initially 57
issues which inspired 82
issues which interest 838
issues which involved 1122
issues which managers 73
issues which mattered 180
issues which motivate 147
issues which normally 267
issues which obviously 55
issues which occupied 452
issues which occurred 245
issues which otherwise 473
issues which preceded 60
issues which preclude 121
issues which preoccupy 350
issues which probably 126
issues which produced 420
issues which prompted 328
issues which properly 107
issues which provided 165
issues which provides 58
issues which provoked 633
issues which received 282
issues which recurred 43
issues which reflects 53
issues which remained 510
issues which required 1497
issues which requires 91
issues which resonate 62
issues which resulted 305
issues which revolved 40
issues which scholars 58
issues which separate 938
issues which seriously 104
issues which students 407
issues which surfaced 265
issues which surround 1271
issues which threatened 311
issues which troubled 286
issues which underlay 244
issues which underlie 1329
issues which underpin 675
issues which urgently 66
issues while attempting 72
issues while continuing 113
issues while developing 100
issues while discussing 65
issues while minimizing 48
issues while neglecting 107
issues while presenting 41
issues while preserving 61
issues while supporting 54
issues whose interest 52
issues whose outcomes 43
issues whose solutions 271
issues within american 235
issues within business 117
issues within cultural 62
issues within education 94
issues within families 116
issues within feminism 73
issues within feminist 245
issues within sociology 75
issues within specific 213
issues within yourself 92
issues would actually 60
issues would confront 99
issues would continue 531
issues would disappear 137
issues would dominate 184
issues would generate 158
issues would indicate 58
issues would normally 93
issues would obviously 68
issues would probably 634
issues would seriously 49
issues would therefore 113
isthmian canal projects 99
isthmus which connects 5081
isthmus which formerly 66
italic small capitals 129
itself about collecting 90
itself about education 44
itself about eighteen 41
itself about physical 50
itself above contempt 70
itself above judgment 83
itself above politics 69
itself above reproach 116
itself above suspicion 59
itself after delivery 110
itself after exposure 90
itself after physical 62
itself after prolonged 49
itself after treatment 65
itself again involved 43
itself aimed directly 43
itself alone deserves 55
itself alone excepted 44
itself alone produces 79
itself alone remained 49
itself alone suffices 56
itself ample evidence 217
itself amply rewarded 40
itself anything whatever 50
itself bound hereafter 46
itself calls attention 356
itself cause problems 332
itself cause symptoms 85
itself comes directly 102
itself could actually 129
itself could collapse 65
itself could continue 141
itself could convince 44
itself could directly 62
itself could discover 48
itself could exercise 139
itself could generate 256
itself could identify 41
itself could indicate 102
itself could maintain 93
itself could obviously 44
itself could overcome 95
itself could possibly 590
itself could probably 236
itself could properly 73
itself could purchase 51
itself could scarcely 1985
itself could separate 70
itself could strengthen 45
itself could suppress 271
itself could therefore 122
itself could transmit 43
itself could withstand 84
itself create contract 365
itself create liability 112
itself create problems 244
itself drawn entirely 53
itself draws attention 480
itself easily provided 60
itself either beautiful 51
itself either directly 1284
itself either infinite 50
itself either parallel 126
itself either probable 41
itself either virtuous 45
itself engage directly 41
itself every christian 84
itself every particle 92
itself every possible 287
itself feels threatened 41
itself final authority 62
itself finds entrance 240
itself fully adequate 98
itself fully apparent 66
itself fully entitled 85
itself fully equipped 97
itself fully explains 63
itself fully informed 722
itself fully manifest 164
itself fully occupied 191
itself fully prepared 164
itself getting involved 53
itself gives authority 68
itself gives evidence 546
itself gives symptoms 72
itself helps maintain 58
itself known directly 86
itself lacks precision 48
itself later admitted 78
itself later replaced 77
itself lends credence 76
itself looks beautiful 52
itself looks somewhat 62
itself loose therefrom 68
itself makes decisions 72
itself makes explicit 173
itself makes manifest 238
itself makes nonsense 44
itself makes possible 758
itself makes progress 41
itself makes provision 232
itself makes specific 49
itself makes unlikely 70
itself might actually 206
itself might collapse 185
itself might consider 70
itself might continue 99
itself might directly 41
itself might disappear 166
itself might exercise 64
itself might generate 134
itself might indicate 264
itself might otherwise 83
itself might possibly 359
itself might probably 127
itself might properly 52
itself might suddenly 41
itself might therefore 66
itself nearly parallel 41
itself needs attention 73
itself needs constant 68
itself needs critical 55
itself needs explaining 248
itself never achieved 61
itself never actually 160
itself never attained 63
itself never descending 40
itself never directly 58
itself never entirely 54
itself never exceeded 61
itself never executed 60
itself never formally 40
itself never happened 54
itself never intended 42
itself never occurred 81
itself never produced 104
itself never produces 108
itself never provides 50
itself never received 109
itself never reckoned 143
itself never suggests 68
itself never ventured 87
itself often consists 95
itself often contains 242
itself often controls 75
itself often depended 75
itself often dictates 59
itself often functions 145
itself often includes 82
itself often increases 62
itself often involved 138
itself often involves 271
itself often modified 64
itself often operates 75
itself often presents 90
itself often prevents 53
itself often produced 57
itself often produces 229
itself often provided 66
itself often provides 362
itself often referred 128
itself often reflects 92
itself often regarded 52
itself often required 49
itself often requires 227
itself often suffices 58
itself often suggests 100
itself ought likewise 140
itself posed problems 146
itself poses problems 361
itself poses questions 55
itself proof positive 517
itself prove causation 45
itself prove decisive 57
itself quite accurate 44
itself quite adequate 87
itself quite apparent 41
itself quite beautiful 45
itself quite directly 78
itself quite distinct 226
itself quite harmless 119
itself quite helpless 73
itself quite innocent 82
itself quite meaningless 52
itself quite normally 67
itself quite obviously 126
itself quite otherwise 102
itself quite palpably 44
itself quite possible 99
itself quite possibly 74
itself quite probable 66
itself quite properly 65
itself quite recently 75
itself quite separate 108
itself quite seriously 314
itself quite suddenly 199
itself quite unfitted 53
itself raise problems 45
itself raise questions 107
itself rather abstract 50
itself rather directly 43
itself rather seriously 52
itself rather suddenly 67
itself rather surprising 60
itself rather violently 54
itself really deserves 61
itself rests directly 51
itself rests entirely 137
itself seems adequate 71
itself seems designed 98
itself seems desirous 62
itself seems destined 89
itself seems doubtful 56
itself seems entirely 55
itself seems pregnant 55
itself seems probable 42
itself seems scarcely 98
itself seems sensible 51
itself seems somewhat 380
itself seems strangely 50
itself seems suddenly 218
itself seems threatened 117
itself seems unlikely 171
itself shall continue 116
itself shall disappear 49
itself shall dissolve 112
itself shine brighter 58
itself shows evidence 181
itself small compared 90
itself solve problems 232
itself still abstract 72
itself still contains 164
itself still entirely 50
itself still persists 83
itself still provides 50
itself still remained 822
itself still requires 113
itself still retained 101
itself still survives 120
itself stood deserted 61
itself strong evidence 2295
itself taken seriously 117
itself though prolonged 70
itself under american 120
itself under analysis 84
itself under authority 52
itself under challenge 169
itself under christian 222
itself under constant 426
itself under contract 55
itself under critical 65
itself under elizabeth 52
itself under enormous 112
itself under entirely 57
itself under external 50
itself under financial 45
itself under increased 143
itself under judgment 71
itself under manifold 69
itself under military 93
itself under ordinary 327
itself under pressure 9542
itself under religious 47
itself under scrutiny 569
itself under socialism 93
itself under specific 61
itself under suitable 71
itself under suspicion 192
itself under whatever 115
itself until adulthood 109
itself until december 63
itself until february 41
itself until maturity 47
itself until recently 401
itself where possible 103
itself which accounts 151
itself which actually 135
itself which affected 67
itself which animates 54
itself which attaches 62
itself which attracts 171
itself which combines 62
itself which commands 73
itself which concerns 94
itself which connects 50
itself which consists 242
itself which contains 641
itself which controls 199
itself which declared 45
itself which declares 80
itself which demanded 106
itself which deserves 163
itself which destroys 66
itself which develops 94
itself which dictates 181
itself which directly 130
itself which disrupts 49
itself which embalmed 199
itself which embodies 55
itself which engenders 81
itself which enlarges 46
itself which excludes 51
itself which explains 145
itself which followed 135
itself which functions 148
itself which included 112
itself which includes 292
itself which increases 321
itself which indicate 144
itself which initiated 61
itself which initiates 56
itself which inspired 63
itself which inspires 81
itself which involved 50
itself which involves 228
itself which mattered 56
itself which modifies 44
itself which obviously 44
itself which occupies 84
itself which occurred 55
itself which operates 134
itself which otherwise 72
itself which overcame 42
itself which performs 60
itself which pervades 56
itself which precedes 105
itself which presents 167
itself which preserve 66
itself which prevents 239
itself which probably 50
itself which proceeds 178
itself which produced 353
itself which produces 1168
itself which projects 55
itself which promised 65
itself which prompted 113
itself which provided 305
itself which provides 954
itself which provoked 69
itself which provokes 76
itself which questions 192
itself which received 48
itself which receives 156
itself which reflects 135
itself which remained 109
itself which rendered 89
itself which required 174
itself which requires 743
itself which resulted 175
itself which suffered 67
itself which suggests 229
itself which supplies 99
itself which supports 132
itself which sustains 123
itself which therefore 60
itself which threatened 74
itself which undergoes 75
itself which warrants 46
itself while attempting 79
itself while continuing 65
itself while performing 59
itself while preserving 103
itself while undergoing 45
itself within american 139
itself within eighteen 42
itself within narrower 110
itself within specific 47
itself works directly 124
itself would actually 163
itself would authorize 183
itself would collapse 670
itself would complete 50
itself would comprise 70
itself would consider 102
itself would continue 717
itself would convince 65
itself would diminish 105
itself would directly 89
itself would disappear 1447
itself would dissolve 314
itself would entirely 51
itself would exercise 69
itself would generate 409
itself would hesitate 331
itself would identify 42
itself would indicate 1432
itself would likewise 56
itself would maintain 137
itself would militate 44
itself would normally 345
itself would obviously 188
itself would organize 67
itself would otherwise 526
itself would possibly 95
itself would preclude 184
itself would probably 3509
itself would scarcely 731
itself would separate 70
itself would seriously 71
itself would speedily 86
itself would stagnate 53
itself would strengthen 67
itself would suddenly 61
itself would therefore 358
