idealist philosophy consists 87
invoked diplomatic immunity 45
involve activities designed 46
involve aggressive behaviors 46
involve antibodies directed 48
involve assumptions concerning 135
involve collective bargaining 144
involve conceptual problems 46
involve continuous activity 52
involve continuous monitoring 109
involve continuous movement 43
involve continuous variables 98
involve controlled processing 95
involve deliberate attempts 143
involve exponential functions 78
involve government agencies 272
involve government directly 65
involve government officials 226
involve government policies 44
involve hyperbolic functions 52
involve individual citizens 70
involve individual counseling 68
involve individual decisions 49
involve individual students 74
involve information concerning 44
involve information processing 749
involve information transfer 86
involve interstate commerce 980
involve investment decisions 75
involve management decisions 84
involve mechanical movement 44
involve multiplied impulses 48
involve potentially dangerous 79
involve radioactive materials 66
involve reciprocal exchanges 63
involve reciprocal relations 42
involve relatively specific 53
involve statements concerning 42
involve structural elements 43
involve subjective decisions 66
involve subjective elements 108
involve subjective judgment 247
involve substantial economic 146
involve substantial elements 124
involve substantial financial 292
involve substantial increases 155
involve substantial monetary 53
involve substantial physical 43
involve substantial problems 63
involve substantial questions 73
involve substantial religious 153
involve systematic analysis 44
involve technology transfer 192
involve university students 66
involving abnormally dangerous 104
involving affidavits containing 58
involving appreciated property 45
involving collective bargaining 355
involving collective security 49
involving compensating balances 74
involving compulsory education 41
involving compulsory purchase 51
involving continuous exposure 115
involving continuous functions 58
involving continuous monitoring 82
involving continuous movement 52
involving continuous variables 270
involving deliberate deception 49
involving delinquent children 93
involving disability benefits 47
involving dissimilar materials 40
involving electrical circuits 50
involving electronic commerce 91
involving electronic evidence 56
involving elementary functions 80
involving endogenous variables 46
involving exceptional children 45
involving exponential functions 126
involving government agencies 508
involving government attempts 66
involving government benefits 51
involving government officers 277
involving government officials 860
involving government policies 45
involving government programs 46
involving homosexual activity 60
involving hyperbolic functions 83
involving individual children 56
involving individual citizens 90
involving individual patients 96
involving individual students 91
involving information processing 500
involving information transfer 131
involving inherently dangerous 77
involving interstate carriers 46
involving interstate commerce 2119
involving interstate compacts 43
involving interstate pollution 50
involving investment decisions 40
involving mechanical problems 43
involving potentially dangerous 111
involving psychiatric patients 160
involving radioactive isotopes 260
involving radioactive materials 856
involving reciprocal causation 73
involving reciprocal relations 43
involving regulatory activity 41
involving regulatory agencies 80
involving reinforced concrete 141
involving residential property 156
involving retirement benefits 98
involving scientific concepts 47
involving scientific evidence 270
involving scientific questions 48
involving specialized clinical 80
involving statements concerning 94
involving structural analysis 61
involving subjective judgment 62
involving substantial economic 53
involving substantial exposure 91
involving substantial financial 194
involving substantial increases 125
involving substantial personal 42
involving substantial property 45
involving substantial questions 140
involving substantial violations 41
involving technology transfer 528
involving territorial disputes 90
involving territorial expansion 53
involving university students 282
islands immediately adjacent 718
islands immediately offshore 202
isolate individual colonies 84
isolate individual elements 249
isolate individual functions 86
isolate individual variables 51
isolate particular elements 220
isolate particular problems 50
isolate particular variables 77
isolating individual elements 45
