iceberg settings satirize 47
including church officials 58
including church property 146
including church services 272
including claims processing 276
including client education 51
including closed reduction 51
including combat aircraft 154
including combat veterans 76
including common carriers 121
including common elements 67
including common laborers 300
including common policies 60
including common problems 72
including common property 134
including common soldiers 54
including compaq computer 50
including copious extracts 64
including copper sulphate 75
including cotton textiles 334
including county boroughs 154
including county councils 196
including course materials 64
including course outlines 79
including cranial capacity 42
including crisis counseling 110
including crisis response 100
including cropping patterns 58
including cruise missiles 404
including curved surfaces 75
including cystic fibrosis 1300
including debbie reynolds 50
including degree programs 52
including demand deposits 499
including dental materials 45
including dental problems 68
including dental services 136
including dental treatment 117
including deputy director 208
including deputy governor 46
including deputy minister 80
including design elements 75
including design engineering 70
including design engineers 72
including design patterns 48
including dilute solutions 48
including direct contacts 125
including direct controls 84
including direct elections 119
including direct evidence 44
including direct expenses 57
including direct extension 271
including direct financial 174
including direct injection 115
including direct materials 169
including direct military 404
including direct payments 368
including direct personal 92
including direct physical 72
including direct pressure 48
including direct provision 46
including direct purchase 56
including direct questioning 93
including direct questions 59
including direct response 68
including direct services 150
including direct sunlight 174
including direct toxicity 48
including disease outbreaks 57
including disease severity 65
including docket congestion 81
including donald davidson 54
including donald rumsfeld 172
including driver education 119
including earlier diagnosis 54
including eastern airlines 74
including eastern europeans 92
including eastern orthodoxy 40
including eastern religions 59
including edmund randolph 88
including edward livingston 66
including eighty officers 77
including eleven children 186
including eleven generals 63
including eleven officers 193
including eleven soldiers 43
including elijah muhammad 118
including embryo transfer 43
including energy consumed 41
including energy products 46
including energy recovery 69
including energy security 92
including energy supplies 70
including energy transfer 154
including english breakfast 903
including english heritage 143
including ensuring adequate 71
including entire families 357
including entire villages 102
including enzyme activity 83
including enzyme induction 62
including enzyme kinetics 41
including equity interest 51
including escort carriers 65
including ethical concerns 79
including ethical dilemmas 64
including ethical problems 53
including ethical questions 70
including excess capacity 53
including exempt payments 82
including exempt property 123
including expert evidence 129
including expert judgment 45
including export business 82
including export controls 195
including export processing 211
including export promotion 203
including factor analysis 640
including factor analytic 57
including factor payments 70
including factor services 112
including failed attempts 58
including family benefits 82
including family breakdown 54
including family business 48
including family conflict 297
including family counseling 459
including family coverage 67
including family disputes 41
including family dynamics 140
including family education 53
including family finances 52
including family formation 73
including family functioning 96
including family literacy 60
including family medicine 128
including family patterns 54
including family pictures 47
including family practice 219
including family problems 190
including family relations 389
including feature articles 185
including feature selection 56
including fellow officers 47
including fellow students 149
including female children 137
including female education 275
including female literacy 62
including female officers 47
including female students 82
including female suffrage 357
including ferric chloride 52
including fiscal autonomy 43
including fiscal policies 128
including fission products 114
including forced abortions 72
including forced migration 54
including forces deployed 50
including forest clearance 52
including forest products 421
including forest reserves 143
including formal academic 47
including formal education 616
including former attorney 227
including former chairman 121
including former colonies 114
including former director 50
including former governor 673
including former military 350
including former minister 98
including former officers 118
including former officials 135
including former patients 55
including former socialist 59
including former soldiers 107
including former students 209
including foster children 197
including french canadians 209
including french citizens 51
including french military 42
including french polynesia 115
including further education 271
including further expansion 90
including further increases 42
including further reduction 59
including future advances 84
including future expansion 40
including future interest 65
including future liability 43
including future payments 45
including gender analysis 84
including gender equality 584
including gender identity 450
including gender politics 56
including gender relations 676
including german nationals 76
including german officers 58
including german soldiers 63
including gifted children 114
including gifted students 110
including global economic 89
including global positioning 300
including global variables 67
including greater accuracy 48
including greater attention 209
including greater autonomy 80
including greater economic 86
including greater emphasis 295
including greater equality 213
including greater exposure 43
including greater financial 74
including greater openness 52
including greatly expanded 51
including greatly improved 205
including greatly increased 202
including guided missiles 280
including hazard analysis 50
including hearsay evidence 126
including herbal medicine 220
including herbal products 186
including herbal remedies 481
including herman melville 232
including heroin addiction 52
including hidden variables 46
including higher alcohols 50
including higher education 5684
including higher interest 209
including higher primates 55
including higher salaries 184
including highly advanced 86
including highly detailed 53
including highly educated 253
including highly personal 63
including highly polished 76
including highly regarded 140
including highly specific 55
including hubert humphrey 573
including hughes aircraft 92
including humane treatment 61
including immune response 96
including impact ionization 43
including import controls 114
including import licenses 46
including income foregone 110
including income received 181
including income security 55
including infant children 51
including infant formulas 138
including initial purchase 56
including israeli citizens 47
including israeli military 57
including issues concerning 262
including issues pertaining 167
including jackie robinson 167
including jersey standard 85
including jewish children 74
including jewish education 63
including jewish refugees 135
including jewish religious 60
including johann sebastian 102
including joseph campbell 59
including joseph galloway 42
including joseph pulitzer 49
including joshua reynolds 71
including juliet mitchell 55
including kaiser aluminum 42
including kidney problems 74
including konrad adenauer 95
including lactic acidosis 130
including lagged variables 83
including landed property 147
including lapsed legacies 98
including latent variables 67
including launch vehicles 74
including laurie anderson 76
including leland stanford 85
including liaison officers 54
including lighting fixtures 141
including liquid crystals 124
including liquid hydrogen 66
including liquid nitrogen 74
including little children 588
including london magazine 47
including losses incurred 111
including lumbar puncture 389
including managing director 159
including marcus aurelius 177
including marine engineering 54
including marine pollution 159
including marine products 116
including marine resource 57
including market analysis 219
including market potential 101
including martin marietta 64
including martin scorsese 145
including matrix inversion 45
including mature students 45
including member functions 58
including memory capacity 40
including memory deficits 104
including memory problems 119
including mental activity 138
including mental capacity 42
including mental confusion 217
including mental disorder 128
including mental distress 105
including mental handicap 98
including mental patients 90
including michael harrington 84
including michael redgrave 51
including michel foucault 254
including middle managers 213
including milton friedman 466
including mobile internet 50
including mobile services 55
including modern american 78
including modern education 54
including modern languages 412
including modern maturity 250
including modern medicine 133
including moneys received 97
including monica lewinsky 80
including monthly payments 117
including morgan guaranty 124
including mucous membrane 125
including muscle activity 40
including muscle breakdown 116
including muscle rigidity 59
including muscle spindles 79
including museum curators 53
including nadine gordimer 45
including native american 1685
including native converts 45
including native hawaiians 198
including native officers 43
including nature reserves 106
including nearest neighbor 105
including neural networks 692
including normal business 45
including normal children 57
including normal controls 68
including normal operation 50
including normal pressure 104
including normal subjects 66
including normal variations 82
including norman rockwell 93
including nuclear armament 47
including nuclear arsenals 116
including nuclear envelope 49
including nuclear families 99
including nuclear magnetic 327
including nuclear materials 87
including nuclear medicine 238
including nuclear missiles 148
including nuclear repulsion 64
including nuclear transfer 49
including object oriented 89
including object relations 156
including office expenses 177
including office machines 98
including office supplies 384
including oliver cromwell 347
including oliver goldsmith 104
including online catalogs 55
including online computer 52
including online journals 63
including online services 177
including online tutorials 42
including oswald garrison 122
including oxygen radicals 80
including oxygen toxicity 43
including parent education 338
including parish churches 54
including parish councils 72
including partial payments 52
including partial pressure 41
including partial resection 66
including partial seizures 46
including penguin classics 591
including pension benefits 272
including pension payments 68
including plasma membrane 311
including plasma proteins 698
including plumbing fixtures 67
including police agencies 68
including police functions 47
including police officers 2362
including police officials 153
including police services 75
including policy analysis 276
including policy analysts 59
including policy decisions 148
including policy formation 53
including policy guidance 73
including policy variables 117
including pollen analysis 58
including poorly designed 57
including postal services 179
including prince sihanouk 41
including prison officers 89
including prison officials 53
including proper attention 56
including proper disposal 58
including proper drainage 42
including proper exercise 55
including proper nutrition 246
including proper positioning 71
including proper provision 49
including public accounting 61
including public agencies 372
including public colleges 97
including public comments 57
including public displays 70
including public education 1531
including public employee 54
including public entities 66
including public financial 79
including public highways 55
including public holidays 507
including public interest 396
including public lectures 89
including public liability 162
including public officers 77
including public officials 983
including public policies 159
including public programs 48
including public property 104
including public protests 62
including public relations 1699
including public security 199
including public servants 304
including public services 596
including public speeches 89
including purely domestic 60
including purely personal 58
including purely physical 68
including quartz crystals 52
including random selection 112
including random variables 83
including reaction kinetics 48
including recent additions 96
including recent advances 208
including recent arrivals 106
including recent articles 127
including recent attempts 77
including recent evidence 50
including recent migrants 50
including recent progress 42
including refuse disposal 48
including remote controls 48
including remote locations 74
including remote monitoring 54
including remote villages 79
including rental payments 91
including rental property 112
including repair services 88
including retail services 41
including return migration 65
including return received 59
including review articles 140
including review questions 103
including rhesus macaques 50
including robert anderson 42
including robert benchley 86
including robert livingston 42
including robert mcnamara 181
including robert schumann 70
including roller coasters 167
including rubber products 57
including rudolf bultmann 52
including russian orthodoxy 93
including safety concerns 47
including safety education 63
including salary increases 199
including salary payments 49
including salary reduction 207
including sample chapters 341
including sample questions 102
including sample selection 144
including samuel huntington 92
including scanning electron 545
including school children 1152
including school counseling 72
including school district 369
including school dropouts 86
including school education 96
including school holidays 58
including school officials 212
including school policies 43
including school problems 65
including school programs 66
including school purposes 101
including school students 105
including school supplies 58
including school uniforms 65
including school vouchers 70
including screen displays 125
including second harmonic 94
including second messenger 71
including senate majority 351
including senate minority 109
including septic arthritis 143
including serious criminal 43
including serious financial 41
including serious injuries 53
including serious physical 55
including serious problems 52
including settling disputes 55
including severe arthritis 60
including severe combined 77
including severe droughts 43
including severe economic 73
including severe emotional 69
including severe headaches 162
including severe infection 41
including severe physical 129
including sewage disposal 265
including sewage effluent 46
including sewage treatment 308
including sexual activity 1064
including sexual advances 67
including sexual assaults 299
including sexual behaviors 134
including sexual contacts 45
including sexual education 92
including sexual energies 51
including sexual equality 91
including sexual functioning 106
including sexual identity 404
including sexual impulses 42
including sexual innuendo 49
including sexual interest 54
including sexual intimacy 545
including sexual maturity 60
including sexual morality 146
including sexual offenses 92
including sexual partners 114
including sexual pleasures 41
including sexual politics 89
including sexual problems 217
including sexual relations 1008
including sexual response 46
including sexual selection 160
including sexual services 184
including shares acquired 74
including shipping expenses 62
including shipping services 57
including shower curtains 47
including signal detection 55
including signal processing 747
including simple diffusion 55
including simple equations 60
including simple examples 46
including simple interest 66
including sleeping quarters 73
including sleeping sickness 211
including sludge disposal 84
including smokey robinson 85
including sodium channels 40
including sodium chloride 504
including sodium fluoride 146
including sodium retention 79
including sodium silicate 98
including sodium sulphate 45
including source materials 71
including source reduction 162
including soviet citizens 85
including soviet military 89
including spatial analysis 64
including spatial relations 106
including spatial variations 42
including special accounts 77
including special articles 78
including special attention 401
including special benefits 45
including special chapters 52
including special delivery 52
including special economic 81
including special education 2231
including special elections 86
including special emphasis 138
including special interest 323
including special lectures 41
including special materials 67
including special payments 87
including special problems 111
including special programs 429
including special projects 138
including special provision 95
including special seminars 75
including special services 235
including special students 52
including special treatment 134
including speech pathology 815
including speech patterns 65
including speech processing 125
including speech synthesis 151
including spelling mistakes 50
including spinal muscular 67
including sports injuries 93
including sports medicine 86
including sports programs 46
including sports stadiums 59
including stable isotopes 41
including staffing patterns 91
including starting salaries 57
including stated interest 55
including status offenses 72
including street children 256
including street railways 698
including stress analysis 71
including stress corrosion 157
including stress fracture 45
including stress reduction 243
including strict liability 427
including strict products 49
including summer programs 87
including summer vacations 64
including system analysis 67
including system dynamics 50
including system security 45
including system software 121
including taiwan province 86
including target practice 115
including tariff barriers 51
including tariff reduction 112
including teacher education 732
including teacher salaries 162
including temper tantrums 625
including tension headaches 143
including therein specific 79
including thermal analysis 55
including thermal diffusion 77
including thermal expansion 199
including thermal pollution 92
including thermal stresses 93
including thought disorder 116
including through capacity 42
including through contacts 44
including through education 63
including through enhanced 104
including through financial 59
including through improved 65
including through increased 127
including through military 87
including thyroid hormones 173
including thyroid problems 45
including timber harvesting 378
including timber products 65
including tissue cultures 45
including tissue engineering 106
including tissue necrosis 205
including toilet articles 221
including training materials 133
including training programs 565
including training seminars 50
including travel accounts 115
including travel agencies 200
including travel expenses 942
including travel services 57
including tribal languages 52
including turner syndrome 71
including twelve children 126
including twelve generals 51
including twelve officers 170
including twenty children 77
including twenty generals 47
including twenty officers 126
including unborn children 199
including united airlines 217
including united methodist 42
including unpaid domestic 53
including unpaid interest 266
including unpaid overtime 51
including upward mobility 47
including useful websites 44
including various agencies 52
including various articles 63
including various attempts 67
including various branches 120
including various business 90
including various chemical 46
including various christian 58
including various cultural 49
including various economic 56
including various elements 106
including various examples 43
including various financial 57
including various hormones 46
including various military 51
including various physical 91
including various possible 44
including various religious 93
including various services 46
including various surgical 41
including various vitamins 40
including vector graphics 42
including vendor payments 68
including vested benefits 70
including violent assaults 51
including violent conflict 108
including violent offenses 77
including virgin atlantic 41
including visiting scholars 43
including visual attention 44
including visual displays 57
including visual elements 52
including visual materials 55
including visual problems 48
including volume depletion 97
including volume expansion 54
including volume overload 50
including walter benjamin 145
including walter cronkite 197
including walter lippmann 322
including walter winchell 74
including weight operated 54
including weight reduction 341
including weight watchers 287
including whether children 41
including whether patients 41
including whether students 43
including william bradford 97
including william faulkner 366
including william herschel 46
including william livingston 66
including william marshall 41
including william mckinley 102
including william paterson 42
including william randolph 257
including william shockley 44
including window displays 96
including without exception 47
including worked examples 121
including younger children 171
incomes depend directly 52
incomes greatly increased 41
incomes policy approach 245
incomes policy decisions 87
incomes policy designed 264
incomes policy involves 57
incomes policy operated 47
incomes policy remained 53
incomes policy requires 123
incomes remain constant 288
incomes remain unchanged 349
incomes should continue 44
incomes through improved 122
incomes through increased 270
incomes through increases 52
incomes through transfer 55
incomes without exception 41
increase aerobic activity 48
increase aerobic capacity 911
increase aerobic exercise 62
increase airway pressure 579
increase almost directly 253
increase almost entirely 201
increase almost fivefold 50
increase almost fourfold 378
increase almost threefold 412
increase already mentioned 45
increase angular velocity 48
increase annual capacity 185
increase annual revenues 240
increase aortic diastolic 106
increase aortic pressure 111
increase became apparent 189
increase became possible 46
increase biliary excretion 266
increase biliary pressure 48
increase biliary secretion 55
increase bleeding tendency 255
increase bodily activity 43
increase bodily comforts 213
increase border security 350
increase budget deficits 372
increase budget receipts 61
increase budget revenues 294
increase carbon emissions 184
increase carbon monoxide 208
increase cardiac activity 163
increase cardiac workload 571
increase carrying capacity 1510
increase church revenues 41
increase combat readiness 588
increase copper excretion 103
increase demand deposits 886
increase disease activity 86
increase disease problems 165
increase disease severity 340
increase energy reserves 121
increase energy security 291
increase energy supplies 1674
increase english commerce 49
increase english prestige 44
increase enzyme activity 974
increase enzyme synthesis 92
increase excess capacity 147
increase excess reserves 677
increase existing capacity 103
increase export capacity 285
increase export potential 190
increase export receipts 66
increase export revenues 406
increase factor mobility 185
increase family conflict 157
increase female education 53
increase female literacy 199
increase fiscal pressure 128
increase fiscal revenues 445
increase forces parallel 116
increase french prestige 323
increase french security 52
increase future benefits 484
increase future economic 67
increase future revenues 138
increase gender equality 437
increase german military 47
increase german prestige 45
increase global economic 230
increase global security 54
increase ground clearance 390
increase higher education 395
increase immune activity 113
increase immune response 255
increase import capacity 94
increase income equality 397
increase income security 49
increase infant survival 86
increase itself increases 85
increase leakage currents 113
increase lipase activity 99
increase lithium clearance 46
increase lithium excretion 962
increase lithium toxicity 335
increase mainly reflects 43
increase market activity 142
increase market coverage 344
increase market exposure 150
increase market interest 107
increase market potential 306
increase market presence 120
increase market supplies 51
increase memory bandwidth 97
increase memory capacity 365
increase memory retention 173
increase mental activity 403
increase mental capacity 187
increase merely reflects 89
increase methane emissions 108
increase monthly payments 283
increase mucous secretion 178
increase muscle activity 408
increase muscle glycogen 1574
increase mutual distrust 67
increase mutual security 55
increase mutual suspicion 207
increase muzzle velocity 130
increase native american 44
increase neural activity 182
increase ocular pressure 200
increase output capacity 296
increase output relative 121
increase output somewhat 173
increase output whenever 105
increase oxygen affinity 175
increase oxygen capacity 128
increase oxygen delivery 2700
increase oxygen diffusion 119
increase oxygen transfer 310
increase partial pressure 42
increase partly reflects 102
increase pelvic congestion 52
increase pension benefits 532
increase pension coverage 51
increase pension payments 151
increase plaque formation 188
increase plasma cortisol 1057
increase plasma membrane 249
increase police presence 311
increase portal pressure 186
increase prices received 116
increase prison capacity 47
increase profit potential 419
increase proven reserves 191
increase public attention 246
increase public benefits 65
increase public cynicism 164
increase public distrust 95
increase public education 207
increase public expenses 94
increase public exposure 83
increase public interest 2489
increase public pressure 591
increase public relations 79
increase public revenues 437
increase public scrutiny 142
increase public security 72
increase public services 433
increase public suspicion 84
increase refining capacity 255
increase reflex activity 134
increase relief payments 48
increase russian military 49
increase school autonomy 127
increase school readiness 333
increase school retention 110
increase seedling survival 99
increase sexual activity 1506
increase sexual appetite 101
increase sexual capacity 60
increase sexual interest 1242
increase sexual response 68
increase sexual vitality 129
increase should continue 844
increase should properly 42
increase should therefore 59
increase simply reflects 106
increase slowed markedly 52
increase slowed somewhat 77
increase slowly thereafter 51
increase sodium chloride 47
increase sodium excretion 3200
increase sodium retention 921
increase solute excretion 45
increase soviet leverage 59
increase soviet military 301
increase soviet prestige 191
increase soviet security 49
increase special education 99
increase spelling accuracy 224
increase starting salaries 93
increase static pressure 105
increase stopping distance 159
increase street capacity 136
increase strike activity 171
increase supply capacity 113
increase survey response 59
increase system capacity 1576
increase system pressure 55
increase system security 248
increase tariff barriers 40
increase tariff revenues 53
increase teacher retention 111
increase teacher salaries 782
increase tenure security 301
increase through adulthood 105
increase through exercise 43
increase through improved 185
increase through increased 254
increase through migration 275
increase through practice 95
increase thyroid activity 574
increase timber harvests 149
increase timber supplies 63
increase tissue perfusion 1396
increase tissue pressure 190
increase toward infinity 266
increase upward mobility 232
increase upward pressure 88
increase varies directly 68
increase varies slightly 43
increase varies somewhat 41
increase venous congestion 109
increase venous drainage 201
increase venous pressure 1218
increase verbal imitation 105
increase viewer interest 207
increase visual attention 88
increase visual contrast 52
increase visual interest 289
increase winter survival 112
increase without apparent 131
increase without consulting 224
increase without increased 105
increase without inflation 93
increase worker autonomy 204
increase worker mobility 244
increasing aerobic capacity 148
increasing aerobic exercise 82
increasing airway pressure 276
increasing allied pressure 164
increasing almost fivefold 40
increasing almost threefold 81
increasing angular distance 196
increasing angular momentum 656
increasing angular velocity 1405
increasing annual deficits 203
increasing annual payments 171
increasing annual rainfall 275
increasing aortic diastolic 75
increasing aortic pressure 123
increasing boiler pressure 198
increasing border controls 53
increasing border security 71
increasing budget deficits 2224
increasing budget problems 85
increasing budget revenues 72
increasing buffer capacity 74
increasing building activity 196
increasing cancer patients 57
increasing carbon contents 158
increasing carbon emissions 195
increasing carbon monoxide 556
increasing cardiac activity 83
increasing cardiac workload 90
increasing carrying capacity 752
increasing combat readiness 278
increasing convex functions 150
increasing cranial capacity 282
increasing demand deposits 189
increasing demand pressure 174
increasing disease activity 112
increasing disease severity 379
increasing dosage schedule 61
increasing doubts concerning 115
increasing drinking problems 47
increasing effort required 110
increasing energy security 143
increasing energy supplies 1302
increasing energy transfer 167
increasing enzyme activity 272
increasing ethical dilemmas 104
increasing excess capacity 398
increasing excess reserves 142
increasing export activity 52
increasing export business 161
increasing export capacity 221
increasing export potential 138
increasing export receipts 71
increasing export revenues 350
increasing extent directly 137
increasing extent replaced 43
increasing factor mobility 124
increasing family breakdown 87
increasing family expenses 49
increasing family problems 86
increasing family rendered 43
increasing female autonomy 54
increasing female education 192
increasing female literacy 177
increasing female presence 65
increasing filter thickness 42
increasing fiscal deficits 595
increasing fiscal pressure 503
increasing fiscal problems 88
increasing fiscal revenues 125
increasing flight altitude 64
increasing formal education 259
increasing french activity 51
increasing french interest 81
increasing french military 95
increasing french presence 89
increasing french pressure 82
increasing french prestige 47
increasing gender equality 791
increasing german economic 73
increasing german interest 163
increasing german military 153
increasing german presence 50
increasing german pressure 1440
increasing global attention 66
increasing global economic 1235
increasing global financial 52
increasing global interest 230
increasing global mobility 230
increasing global movement 42
increasing global presence 167
increasing global pressure 49
increasing global security 42
increasing height abruptly 42
increasing higher education 359
increasing immune response 106
increasing impact velocity 803
increasing import capacity 59
increasing income equality 212
increasing initial pressure 170
increasing initial velocity 57
increasing injury severity 123
increasing jewish presence 99
increasing lactic acidosis 51
increasing leakage currents 74
increasing liquid velocity 160
increasing marine pollution 139
increasing market activity 115
increasing market coverage 76
increasing market interest 224
increasing market potential 270
increasing market presence 126
increasing market pressure 706
increasing memory bandwidth 121
increasing memory capacity 424
increasing memory locations 84
increasing memory problems 95
increasing mental activity 388
increasing mental capacity 249
increasing mental confusion 451
increasing mental disorder 69
increasing mental distress 46
increasing mental dullness 47
increasing mental maturity 89
increasing merger activity 147
increasing modern tendency 54
increasing monthly payments 314
increasing motions increased 51
increasing muscle activity 139
increasing muscle glycogen 111
increasing mutual distrust 174
increasing mutual interest 132
increasing mutual suspicion 74
increasing muzzle velocity 45
increasing native american 57
increasing neural activity 73
increasing normal pressure 111
increasing normal stresses 69
increasing nuclear capacity 46
increasing number employed 105
increasing object distance 99
increasing output capacity 59
increasing oxygen affinity 113
increasing oxygen coverage 134
increasing oxygen delivery 748
increasing oxygen diffusion 45
increasing oxygen exposure 143
increasing oxygen pressure 1123
increasing oxygen transfer 78
increasing partial pressure 885
increasing pelvic congestion 47
increasing pension benefits 298
increasing pension payments 62
increasing photon energies 191
increasing plasma membrane 47
increasing police activity 63
increasing police presence 331
increasing police pressure 214
increasing policy attention 79
increasing policy emphasis 85
increasing policy interest 90
increasing portal pressure 59
increasing prison capacity 139
increasing public activity 100
increasing public agitation 61
increasing public appetite 66
increasing public approval 89
increasing public attention 3154
increasing public concerns 390
increasing public cynicism 318
increasing public deficits 234
increasing public disorder 54
increasing public disquiet 224
increasing public distrust 172
increasing public education 407
increasing public exposure 244
increasing public financial 47
increasing public interest 11862
increasing public mistrust 48
increasing public presence 244
increasing public pressure 3118
increasing public protests 46
increasing public provision 136
increasing public relations 131
increasing public response 45
increasing public revenues 259
increasing public scrutiny 1651
increasing public services 392
increasing public suspicion 73
increasing recent evidence 41
increasing recent interest 100
increasing refining capacity 66
increasing russian interest 115
increasing russian military 110
increasing russian presence 54
increasing russian pressure 243
increasing safety concerns 106
increasing sample thickness 571
increasing school autonomy 171
increasing school retention 68
increasing section thickness 207
increasing sexual activity 558
increasing sexual equality 87
increasing sexual interest 353
increasing sexual intimacy 129
increasing sexual maturity 102
increasing silica contents 87
increasing sodium chloride 320
increasing sodium excretion 562
increasing sodium retention 211
increasing soviet activity 128
increasing soviet economic 258
increasing soviet interest 163
increasing soviet military 2792
increasing soviet presence 597
increasing soviet pressure 662
increasing soviet prestige 112
increasing spacer thickness 252
increasing spatial distance 89
increasing spatial mobility 154
increasing special education 97
increasing static pressure 205
increasing street capacity 55
increasing strike activity 232
increasing suction pressure 129
increasing sulfur coverage 127
increasing supply capacity 61
increasing supply pressure 51
increasing supply problems 88
increasing supply relative 60
increasing system capacity 281
increasing system pressure 316
increasing system security 46
increasing target thickness 121
increasing tariff barriers 217
increasing teacher salaries 311
increasing tension followed 45
increasing tension produced 42
increasing tenure security 76
increasing thermal agitation 316
increasing thermal expansion 54
increasing thermal maturity 110
increasing thermal pollution 51
increasing thyroid activity 63
increasing timber supplies 83
increasing tissue perfusion 106
increasing tissue pressure 255
increasing toward infinity 55
increasing toward midnight 86
increasing travel distance 123
increasing upward mobility 370
increasing upward pressure 614
increasing values indicate 106
increasing values indicating 132
increasing venous congestion 68
increasing venous pressure 1117
increasing volume fractions 301
increasing weight attached 89
increasing worker autonomy 99
increasing worker mobility 78
incurring budget deficits 123
incurring further expenses 53
incurring further financial 41
incurring further liability 63
incurring higher interest 41
incurring serious financial 65
incurring serious injuries 47
incurring severe financial 48
incurring severe injuries 89
incurring travel expenses 87
indexes already mentioned 63
indexes differ somewhat 42
indoors versus outdoors 536
induced active immunity 223
induced affect response 254
induced almost complete 53
induced almost entirely 49
induced angular momentum 249
induced angular velocity 86
induced bottom currents 257
induced callus formation 245
induced cancer formation 99
induced cardiac arrhythmia 442
induced cardiac fibrosis 174
induced cardiac necroses 92
induced cardiac necrosis 319
induced cardiac toxicity 1106
induced changes observed 169
induced changes occurred 48
induced charge carriers 368
induced charge transfer 1902
induced clonal expansion 45
induced colony formation 214
induced cyclic electron 197
induced damage threshold 888
induced defect clusters 67
induced defect formation 465
induced dipole potential 660
induced eleven families 45
induced energy transfer 833
induced enzyme activity 682
induced enzyme breakdown 146
induced enzyme formation 760
induced enzyme induction 156
induced enzyme secretion 126
induced enzyme synthesis 8973
induced fibrin formation 48
induced global climatic 56
induced ground currents 48
induced ground failures 50
induced higher antibody 48
induced immune response 1350
induced impact ionization 208
induced inward currents 304
induced lactic acidosis 2510
induced leakage currents 301
induced lithium toxicity 128
induced malaria infection 53
induced marked increases 173
induced memory deficits 582
induced memory problems 46
induced mental confusion 170
induced mental disorder 386
induced muscle activity 388
induced muscle necrosis 250
induced muscle rigidity 612
induced muscle soreness 971
induced neural activity 236
induced ninety agreeable 62
induced nodule formation 59
induced normal velocity 149
induced nuclear magnetic 107
induced ocular toxicity 193
induced output reduction 143
induced oxygen evolution 239
induced oxygen radicals 43
induced partial remission 53
induced penile erections 224
induced plaque formation 51
induced plasma cortisol 100
induced plasma exudation 431
induced plasma formation 206
induced plasma membrane 574
induced policy response 172
induced prince frederic 52
induced proton extrusion 332
induced proton gradient 351
induced proton transfer 157
induced repair synthesis 318
induced second harmonic 1706
induced second messenger 185
induced second neoplasms 114
induced septic arthritis 55
induced sexual activity 51
induced sexual problems 90
induced shower cerenkov 127
induced sodium appetite 790
induced sodium depletion 230
induced sodium retention 640
induced spatial patterns 102
induced sputum specimen 322
induced stress corrosion 1771
induced stress decreases 109
induced stress increases 888
induced stress proteins 164
induced stress response 384
induced thermal expansion 64
induced thermal stresses 472
induced through chemical 50
induced through exposure 116
induced through external 52
induced through hypnosis 231
induced through hypnotic 62
induced through increased 116
induced through internal 50
induced through physical 46
induced thyroid neoplasms 276
induced tissue necrosis 501
induced verbal rehearsal 375
induced volume depletion 583
induced volume expansion 383
induced weight reduction 228
induces active immunity 147
induces charge movement 57
induces clonal expansion 135
induces cooler climates 58
induces enzyme synthesis 134
induces flower formation 46
induces further increases 83
induces further platelet 52
induces immune response 54
induces marked increases 46
induces severe symptoms 44
induces sodium retention 135
induces thermal stresses 92
indulge myself whenever 41
indulge without imminent 55
indulge without suspecting 50
inertial angular velocity 1233
inertial forces dominate 353
inertial forces increases 151
inertial forces involved 83
inertial forces produced 116
inertial forces relative 56
inertial system relative 46
infancy little children 44
infancy through adulthood 4567
infancy through maturity 271
infancy through senility 41
infancy toward adulthood 45
infancy toward maturity 48
infants across cultures 63
infants became attached 90
infants became infected 107
infants become attached 808
infants become children 87
infants become eloquent 69
infants become infected 1163
infants become securely 40
infants become toddlers 157
infants differ markedly 65
infants should continue 163
infants should probably 50
infants should therefore 60
infants showed clinical 41
infants showed evidence 224
infants showed increased 93
infants showed surprise 58
infants tested positive 49
infants through children 42
infants without anesthesia 40
infants without apparent 56
infants without clinical 52
infants without evidence 119
infants without families 315
infecting sexual partners 72
infects almost everyone 111
inferior agents employed 65
inferior artist produces 40
inferior border presents 110
inferior branch supplies 328
inferior building materials 195
inferior cardiac branches 324
inferior church officers 58
inferior clergy followed 58
inferior clergy remained 42
inferior corneal steepening 164
inferior courts includes 51
inferior dental arteries 104
inferior dental branches 227
inferior dental injection 204
inferior desert advanced 90
inferior dorsal vertebrae 255
inferior formal education 115
inferior little questions 63
inferior lumbar vertebrae 61
inferior marine creatures 48
inferior mental capacity 1328
inferior native officers 82
inferior parish officers 44
inferior pelvic aperture 519
inferior police officers 55
inferior public education 285
inferior public officers 69
inferior public services 591
inferior rarely ventures 42
inferior rectal arteries 867
inferior rectal branches 539
inferior silver standard 49
inferior status accorded 529
inferior status ascribed 94
inferior status assigned 379
inferior status compared 208
inferior status positions 83
inferior status relative 141
inferior thyroid arteries 9043
inferior thyroid branches 64
inferior thyroid tubercle 494
inferring causal relations 165
infesting stored products 303
inflame existing domestic 87
inflating tissue expander 130
inflict actual physical 46
inflict bodily injuries 117
inflict direct physical 48
inflict further injuries 74
inflict greater injuries 60
inflict mental distress 100
inflict mortal injuries 76
inflict serious economic 131
inflict serious emotional 200
inflict serious financial 78
inflict serious hardship 64
inflict serious injuries 730
inflict serious personal 56
inflict serious physical 527
inflict severe corporal 207
inflict severe economic 124
inflict severe emotional 328
inflict severe financial 46
inflict severe hardship 128
inflict severe injuries 346
inflict severe physical 482
inflict through eternity 45
inflict untold miseries 41
inflows exceed outflows 148
informing cancer patients 58
informing future practice 62
informing myself concerning 80
