iceberg calving accounts 121
include small deposits 41
include small peptides 41
include small property 41
include small triangular 119
include small villages 45
include smoking cessation 1443
include social approval 64
include social behaviors 51
include social benefits 147
include social casework 46
include social cognition 121
include social concerns 101
include social contacts 67
include social education 46
include social elements 50
include social engineering 54
include social equality 99
include social exclusion 76
include social forestry 62
include social functions 63
include social identity 105
include social isolation 726
include social mobility 81
include social movement 61
include social networks 288
include social policies 87
include social pressure 119
include social problems 251
include social programs 73
include social questions 44
include social relations 177
include social sciences 277
include social security 11422
include social services 708
include social supports 72
include social variables 93
include solid solutions 46
include solving problems 149
include sound recordings 235
include space occupied 49
include space vehicles 46
include spell checkers 215
include sponge spicules 49
include spread spectrum 51
include staff education 59
include staff salaries 233
include staff turnover 55
include stamp collecting 141
include state agencies 260
include state criminal 42
include state education 43
include state liability 178
include state officials 132
include state policies 48
include state statutes 73
include state variables 103
include steel products 78
include still pictures 204
include stock acquired 40
include stock exchanges 64
include stock purchase 53
include stock received 44
include stone formation 41
include stool cultures 53
include strong elements 166
include strong emotional 74
include strong emphasis 53
include study questions 76
include sugar alcohols 56
include taxes assessed 178
include teaching children 305
include teaching materials 75
include teaching patients 123
include teaching specific 40
include teaching students 417
include telling children 48
include terms containing 53
include terms describing 100
include tests designed 101
include tight junctions 76
include topic selection 41
include total receipts 52
include toxic chemical 51
include toxic materials 47
include trace elements 211
include trace minerals 48
include trade accounts 267
include trade barriers 78
include trade embargoes 40
include trade fixtures 53
include trade journals 151
include trade policies 62
include trade promotion 48
include trade relations 41
include trade sanctions 76
include trade unionists 127
include treating patients 41
include trend analysis 130
include trust accounts 106
include trust property 91
include tumor necrosis 1497
include under physical 50
include units produced 46
include urban dwellers 46
include urban education 61
include urban politics 60
include urban sociology 60
include urine analysis 84
include urine cultures 40
include urine retention 47
include value engineering 72
include vapor pressure 468
include vending machines 142
include vinyl chloride 241
include viral antigens 50
include viral cultures 43
include viral infection 443
include viral pneumonia 49
include virus isolation 90
include vision problems 98
include vital capacity 100
include vital elements 45
include washing machines 177
include waste disposal 214
include waste materials 53
include waste products 90
include waste reduction 86
include waste treatment 108
include water activity 47
include water injection 82
include water pollution 365
include water resource 110
include water retention 253
include water supplies 105
include water treatment 192
include where possible 134
include white students 49
include whole chapters 44
include whole families 159
include whole villages 48
include woman suffrage 1115
include women employed 75
include women students 42
include working directly 104
include works composed 48
include works grounded 101
include works produced 57
include wound breakdown 40
include wound infection 682
include writing articles 114
include writing materials 60
including about eighteen 104
including acute bacterial 64
including acute coronary 68
including acute hospital 41
including acute infection 43
including acute toxicity 75
including adobe premiere 64
including adolf eichmann 211
including adult children 354
including adult education 2266
including adult literacy 1023
including adult patients 46
including adult students 65
including adult suffrage 74
including after acquired 128
including agatha christie 138
including allen ginsberg 468
including ample provision 40
including ample supplies 44
including andrea mantegna 48
including apple computer 1159
including armed conflict 341
including armed rebellion 83
including armed services 157
including armed struggle 1665
including array elements 46
including arthur andersen 110
including arthur brisbane 51
including arthur goldberg 50
including auger electron 53
including banking services 100
including barry commoner 48
including basic benefits 41
including basic business 89
including basic concepts 269
including basic economic 60
including basic education 417
including basic elements 61
including basic functions 47
including basic literacy 188
including basic materials 67
including basic physical 115
including basic questions 60
including basic salaries 47
including basic sciences 80
including basic services 131
including batch processing 110
including black africans 73
including black american 190
including black children 95
including black churches 50
including black citizens 48
including black mountain 77
including black soldiers 83
including black students 61
including black suffrage 84
including blast furnaces 578
including blood analysis 58
including blood cultures 312
including blood pressure 8322
including blood products 227
including blood proteins 48
including bonus payments 142
including books containing 139
including bowel resection 44
including brain activity 55
including brain injuries 62
including breast implants 109
including breathing problems 43
including brief accounts 71
including brief articles 45
including brief comments 99
including brief sketches 63
including brown pelicans 87
including burial expenses 79
including cable channels 50
including cable networks 74
including carol gilligan 79
including cases concerning 62
including cases referred 50
including cases reported 45
including changing economic 42
including changing patterns 96
including chief financial 64
including chief justices 146
including chief minister 203
including chief officers 69
including child benefits 55
including child guidance 123
including child nutrition 57
including child physical 48
including child soldiers 161
including cisco engineering 123
including civic education 89
including civil aircraft 92
including civil engineering 543
including civil engineers 115
including civil liability 77
including civil monetary 119
including civil officials 42
including civil servants 1912
including civil twilight 177
including clara schumann 86
including clark clifford 111
including class conflict 305
including class divisions 41
including class relations 138
including class struggle 142
including cleaning products 61
including cleaning supplies 67
including close attention 106
including close monitoring 103
including close personal 73
including close relations 44
including close scrutiny 40
including cloud formation 44
including colin campbell 53
including color graphics 69
including color pictures 77
including cooking utensils 287
including costs incurred 480
including costs involved 44
including court decisions 431
including court officials 71
including cutting machines 54
including cyril connolly 44
including daily exercise 66
including daily routines 57
including dairy products 1571
including david crockett 69
including deadly physical 148
including debts incurred 7807
including delta airlines 69
including donor agencies 117
including dress patterns 132
including dried apricots 50
including dummy variables 923
including earnings foregone 87
including edwin chadwick 69
including eight aircraft 57
including eight american 68
including eight carriers 43
including eight children 330
including eight generals 243
including eight officers 255
including eight patients 73
including eight prelates 69
including eight separate 120
including elder brewster 57
including email messages 81
including emile durkheim 161
including empty elements 52
including entry barriers 57
including equal education 44
including equal treatment 212
including erich honecker 68
including error analysis 83
including error detection 256
including error messages 308
including error recovery 103
including essay questions 85
including ethnic albanians 43
including ethnic conflict 100
including ethnic identity 214
including ethnic minority 385
including ethnic relations 45
including evening primrose 133
including event handlers 44
including every activity 47
including every delicacy 61
including every document 569
including every employee 43
including every instance 55
including every possible 848
including every religious 40
including every splendid 87
including every stimulus 69
including facts concerning 62
including failing eyesight 64
including false positive 68
including false promises 52
including fatal injuries 54
including fault detection 153
including fecal impaction 127
including fetal distress 90
including fetal monitoring 62
including field channels 45
including field marshall 41
including field officers 54
including fifty children 41
including fifty officers 106
including files containing 58
including final approval 103
including final assembly 94
including final disposal 55
including final judgment 146
including finding suitable 41
including first american 128
including fishing trawlers 179
including fishing villages 40
including fixed deposits 129
including fixed expenses 43
including fixed interest 98
including flame ionization 57
including flock chenille 153
including fluid dynamics 106
including fluid overload 223
including fluid retention 243
including focal necrosis 48
including focal seizures 65
including foods containing 75
including forty officers 128
including frank costello 59
including franz schubert 53
including fully equipped 228
including funding agencies 112
including funds earmarked 59
including funds provided 79
including funds received 144
including fungal infection 60
including gamma globulin 169
including genes involved 235
including george armstrong 47
including george bancroft 106
including george buchanan 72
including george gershwin 176
including george harrison 87
including george marshall 77
including george mcgovern 148
including george washington 3565
including gerry mulligan 49
including gifts received 49
including goods imported 102
including goods produced 107
including gouty arthritis 98
including graft rejection 104
including grain boundary 117
including grain products 61
including grant programs 49
including greek mythology 68
including green mountain 42
including gross domestic 193
including gross receipts 192
including group counseling 249
including group dynamics 153
including group formation 46
including group practice 97
including group projects 58
including group selection 42
including group treatment 54
including grown children 57
including growth hormones 115
including growth monitoring 59
including growth patterns 46
including growth potential 48
including guest lectures 44
including harry chandler 47
including helping children 73
including helping students 101
including henry highland 68
including holding elections 49
including hotel expenses 124
including house beautiful 95
including house majority 118
including house minority 81
including house servants 108
including housing benefits 70
including housing expenses 46
including housing policies 43
including housing programs 50
including housing projects 136
including housing services 75
including human activity 229
including human children 78
including human contacts 49
including human cultural 50
including human engineering 63
including human evolution 161
including human genetics 111
including human geography 168
including human interest 91
including human movement 52
including human nutrition 42
including human pathogens 110
including human property 59
including human relations 405
including human resource 1272
including human security 71
including human services 214
including human skeletal 115
including human subjects 169
including image analysis 104
including image processing 776
including indian children 56
including indian citizens 74
including indian languages 56
including indian soldiers 47
including ionizing radiations 62
including irish catholics 98
including items concerning 50
including items pertaining 57
including jacob lawrence 48
including james buchanan 102
including james connolly 77
including james stephens 55
including joint accounts 41
including joint attention 52
including joint military 135
including joint projects 150
including joint ventures 3392
including josiah wedgwood 95
including junior colleges 595
including junior officers 121
including known espionage 54
including labor disputes 120
including labor migration 79
including labor mobility 42
including labor problems 67
including labor relations 621
including labor services 186
including lance armstrong 50
including lance corporal 46
including lands occupied 49
including lands reserved 62
including large boulders 158
including large business 45
including large crystals 73
including large deletions 47
including large deposits 181
including large elements 77
including large expanses 45
including large families 70
including large financial 72
including large increases 175
including large projects 71
including large reserves 40
including large segments 227
including large supplies 59
including large villages 44
including laser printers 183
including laser treatment 61
including later additions 77
including latin american 1919
including learning disabled 222
including learning materials 43
including learning outcomes 102
including learning problems 68
including leased property 45
including leather products 55
including legal advisers 69
including legal authority 82
including legal decisions 66
including legal education 107
including legal entities 96
including legal equality 74
including legal expenses 647
including legal holidays 128
including legal interest 85
including legal liability 87
including legal literacy 87
including legal materials 78
including legal problems 114
including legal questions 67
including legal remedies 51
including legal reserves 53
including legal sanctions 69
including legal scholars 133
including legal services 612
including lengthy excerpts 54
including leonid brezhnev 173
including light aircraft 46
including light cruisers 76
including light engineering 54
including light fixtures 167
including light industry 419
including light infantry 70
including light railways 99
including light scattering 316
including linda ronstadt 64
including lines converge 45
including liver problems 51
including liver toxicity 65
including lobar pneumonia 47
including local agencies 70
including local anesthesia 215
including local authority 524
including local autonomy 61
including local branches 159
including local business 122
including local chambers 45
including local chapters 155
including local churches 80
including local citizens 92
including local councils 133
including local currency 105
including local delivery 58
including local economic 118
including local education 147
including local elections 58
including local industry 59
including local networks 44
including local officials 308
including local politics 140
including local preachers 53
including local processing 40
including local property 48
including local religious 99
including local services 59
including local treatment 130
including local variables 124
including local variations 112
including louis armstrong 741
including louis brandeis 84
including louis marshall 47
including louis philippe 71
including louis sullivan 129
including lower inflation 48
including lower interest 158
including lunch counters 85
including lyman trumbull 58
including major additions 79
including major american 103
including major articles 45
including major business 47
including major decisions 73
including major deposits 43
including major economic 59
including major elements 80
including major financial 70
including major highways 44
including major increases 66
including major military 52
including major projects 87
including major revisions 111
including major yearbooks 142
including marian anderson 147
including martha washington 107
including merit increases 131
including metal processing 104
including metal products 106
including methyl chloride 68
including miles standish 49
including milking machines 87
including minor children 247
including minor elements 71
including minor injuries 72
including minor offenses 62
including minor variations 306
including mixed marriages 100
including model selection 45
including money balances 84
including money borrowed 158
including money invested 54
including money laundering 1508
including money purchase 127
including money received 112
including money transfer 42
including moral education 170
including moral judgment 69
including morning sickness 356
including motion pictures 1461
including motion sickness 269
including motor activity 136
including motor bicycles 78
including motor carriers 65
including motor gasoline 47
including motor scooters 75
including motor vehicles 2060
including mount mckinley 72
including mount mitchell 45
including mount rushmore 52
including mount washington 115
including music education 139
including music publishing 43
including nasal congestion 223
including naval aircraft 83
including naval infantry 40
including naval officers 200
including nearly complete 72
including nearly everyone 90
including needs analysis 96
including negro suffrage 55
including nerve impulses 45
including newly acquired 80
including newly designed 53
including nobel laureates 909
including noise pollution 170
including noise reduction 88
including nurse managers 63
including nurse midwives 41
including nursing diagnoses 140
including nursing diagnosis 102
including nursing education 145
including nursing practice 60
including nursing services 196
including nursing students 83
including obese patients 43
including older children 498
including older patients 109
including older students 84
including opioid peptides 88
including optic neuritis 301
including orbit dynamics 58
including order processing 582
including outer membrane 44
including ozone depletion 250
including packing materials 92
including panic disorder 889
including paper currency 56
including paper products 601
including party chairman 54
including party officials 181
including party politics 134
including peggy ashcroft 61
including penal sanctions 136
including people involved 95
including petty bourgeois 44
including petty offenses 93
including petty officers 88
including phase contrast 82
including pilot projects 502
including plant breeders 82
including plant capacity 83
including plant closures 47
including plant genetics 46
including plant hormones 68
including plant managers 101
including plant materials 73
including plant pathogens 319
including plant pathology 60
including plant products 50
including point mutations 398
including power failures 55
including power generating 136
including power relations 268
including power supplies 401
including press agencies 71
including press coverage 53
including press relations 59
including price controls 1254
including price increases 148
including price policies 61
including price supports 524
including pricing decisions 56
including pricing policies 148
including prime minister 4895
including print materials 97
including print publishing 325
including prose romances 97
including putting pressure 51
including queen elizabeth 1053
including query processing 100
including quite possibly 194
including quite probably 44
including quite recently 42
including racial conflict 51
including racial equality 135
including racial identity 103
including raising children 131
including ralph abernathy 107
including rapid depletion 47
including rapid economic 67
including rapid expansion 71
including rapid increases 63
including rapid inflation 53
including rapid response 70
including renal clearance 49
including renal toxicity 100
including rocky mountain 688
including roger mortimer 47
including roman catholics 2982
including roman citizens 71
including roman emperors 45
including roman numerals 54
including roman polanski 121
including roman soldiers 48
including roofing materials 46
including royal families 57
including royal officials 60
including rules concerning 184
including rules designed 105
including rules regulating 61
including rural education 85
including rural electric 76
including rural industry 90
including rural migrants 46
including rural sociology 68
including sales analysis 41
including sales managers 82
including sales promotion 273
including santa catalina 77
including sarah lawrence 70
including savings accounts 423
including savings deposits 312
including seamen proceeding 88
including search warrants 48
including selling expenses 259
including semen analysis 49
including sending messages 49
including senior citizens 554
including senior managers 579
including senior military 177
including senior officers 574
including senior officials 413
including senior positions 60
including serum alkaline 58
including serum proteins 136
including serum sickness 409
including setting specific 43
including seven american 111
including seven children 417
including seven generals 122
including seven officers 351
including seven patients 89
including seven straight 123
including share croppers 43
including sharp increases 93
including shell programs 45
including shock treatment 74
including short articles 86
including short attention 90
including short circuits 50
including sixty officers 68
including skull fracture 68
including slack variables 174
including slave property 239
including slave quarters 75
including sleep patterns 80
including sleep problems 112
including small branches 41
including small business 2153
including small children 1622
including small deletions 65
including small entities 182
including small portable 46
including small proteins 58
including small villages 64
including smoking cessation 650
including social activism 57
including social activist 47
including social activity 55
including social agencies 128
including social analysis 70
including social approval 49
including social behaviors 65
including social benefits 370
including social casework 53
including social cognition 93
including social concerns 53
including social conflict 119
including social contacts 99
including social education 258
including social engineering 55
including social equality 68
including social exclusion 87
including social forestry 158
including social functioning 66
including social functions 84
including social identity 102
including social inclusion 51
including social isolation 498
including social mobility 110
including social movement 83
including social networking 168
including social networks 269
including social partners 54
including social policies 116
including social pressure 95
including social prestige 48
including social problems 385
including social programs 143
including social progress 41
including social rejection 60
including social relations 412
including social sciences 864
including social security 26099
including social services 1763
including social supports 86
including solid solutions 55
including solving problems 113
including sound economic 65
including sound recordings 331
including space mountain 43
including space occupied 89
including space vehicles 50
including spread spectrum 58
including staff officers 118
including staff quarters 101
including staff salaries 402
including staff selection 74
including state agencies 502
including state archives 41
including state colleges 128
including state education 71
including state elections 42
including state medicaid 51
including state officers 60
including state officials 621
including state policies 87
including state property 72
including state security 49
including state senators 51
including state socialism 46
including state statutes 111
including state troopers 45
including state variables 49
including steel products 105
including still pictures 174
including stinger missiles 101
including stock exchanges 245
including stock purchase 60
including stock received 59
including stool cultures 41
including store managers 67
including strong evidence 60
including study questions 88
including table mountain 56
including taxes assessed 106
including teaching children 72
including teaching machines 109
including teaching materials 153
including teaching positions 86
including teaching practice 110
including teaching students 76
including tests designed 47
including thirty children 58
including thirty generals 58
including thirty officers 155
including thirty regulars 55
including thomas campbell 48
including thomas cromwell 49
including tidal currents 43
including tight junctions 149
including tight monetary 44
including tommy hilfiger 67
including topic selection 58
including total calories 58
including total darkness 42
including total strangers 157
including touch football 52
including toxic chemical 51
including toxic materials 67
including trace elements 886
including trace minerals 209
including track operation 54
including trade accounts 63
including trade barriers 159
including trade disputes 50
including trade fixtures 76
including trade journals 239
including trade policies 216
including trade promotion 86
including trade relations 274
including trade sanctions 153
including trade unionists 546
including trend analysis 165
including trust accounts 197
including tumor antigens 125
including tumor formation 68
including tumor necrosis 4033
including tumor promotion 46
including until recently 247
including upton sinclair 234
including urban dwellers 55
including urban planners 63
including urban problems 53
including urine analysis 74
including value analysis 51
including value engineering 46
including vapor pressure 206
including vending machines 221
including vinyl chloride 380
including viral infection 330
including viral proteins 68
including virus infection 66
including vision problems 65
including vital capacity 212
including vivid accounts 49
including voice recordings 50
including voter education 65
including washing machines 385
including waste disposal 726
including waste materials 104
including waste products 290
including waste reduction 123
including waste treatment 173
including water buffaloes 74
including water harvesting 124
including water injection 45
including water pollution 535
including water pressure 115
including water projects 53
including water resource 149
including water retention 149
including water services 43
including water supplies 399
including water treatment 282
including weather patterns 52
including where essential 56
including where possible 406
including where relevant 163
including where required 215
including which elements 59
including which specific 43
including white liberals 85
including white pelicans 65
including white students 104
including whole chapters 49
including whole families 501
including whole villages 192
including woman suffrage 1211
including women students 79
including working children 86
including working expenses 72
including works councils 59
including works produced 96
including world champions 64
including world heritage 67
including world politics 201
including world religions 46
including wound infection 167
including writing articles 61
including writing materials 60
incomes after deduction 84
incomes under schedule 243
incomes under socialism 59
incomes which averaged 67
incomes which exceeded 117
incomes which increased 40
incomes which occurred 66
incomes which resulted 82
incomes would actually 53
incomes would continue 198
incomes would disappear 85
incomes would generate 63
incomes would indicate 73
incomes would otherwise 117
incomes would probably 253
incomes would therefore 54
increase about fivefold 202
increase about fourfold 508
increase about threefold 559
increase above baseline 2500
increase above controls 101
increase above inflation 182
increase above potential 87
increase above standard 194
increase above threshold 74
increase action potential 606
increase adult literacy 296
increase after cessation 53
increase after delivery 252
increase after exercise 824
increase after exposure 642
increase after february 48
increase after immersion 43
increase after infection 280
increase after inflation 168
increase after initiation 40
increase after injection 332
increase after maturity 61
increase after operation 107
increase after ovulation 139
increase after prolonged 470
increase after systemic 109
increase after transfer 48
increase after treatment 792
increase again slightly 200
increase alpha activity 148
increase asset turnover 177
increase asthma symptoms 48
increase atrial pressure 93
increase binding affinity 316
increase binding capacity 41
increase blood donations 119
increase blood pressure 79078
increase bombing accuracy 103
increase bowel activity 267
increase bowel motility 383
increase brain activity 415
increase brain capacity 280
increase brain dopamine 1099
increase breathing capacity 225
increase cargo capacity 166
increase chest expansion 173
increase child benefits 104
increase child survival 394
increase civil prudence 40
increase civil servants 54
increase class conflict 125
increase cloud formation 43
increase comes entirely 60
increase cooling capacity 153
increase could continue 137
increase could indicate 100
increase could possibly 100
increase could probably 83
increase crown revenues 109
increase daily activity 191
increase daily exercise 149
increase daily physical 247
increase edema formation 176
increase entry barriers 567
increase ethnic minority 111
increase faecal excretion 98
increase false positive 41
increase fault coverage 98
increase fecal excretion 317
increase fetal activity 101
increase filling pressure 49
increase fishing pressure 100
increase fixed expenses 122
increase fluid excretion 140
increase fluid pressure 232
increase fluid retention 732
increase fluid secretion 162
increase fluid velocity 89
increase fruit firmness 106
increase graft survival 265
increase grain supplies 44
increase grazing capacity 61
increase grazing pressure 123
increase gross domestic 386
increase gross receipts 96
increase gross revenues 247
increase growth potential 228
increase growth velocity 183
increase healthy behaviors 91
increase human capacity 161
increase human exposure 225
increase human longevity 251
increase human potential 400
increase human resource 79
increase human security 62
increase image contrast 675
increase joint mobility 1216
increase joint movement 64
increase known reserves 44
increase labor mobility 961
increase labor supplies 53
increase labor turnover 194
increase latin american 375
increase learning capacity 127
increase learning outcomes 112
increase learning potential 276
increase legal security 85
increase light exposure 101
increase light scattering 391
increase lipid oxidation 161
increase liver glycogen 692
increase loading capacity 93
increase local authority 216
increase local autonomy 414
increase local benefits 41
increase local business 112
increase local capacity 430
increase local currency 87
increase local economic 297
increase local financial 109
increase local interest 298
increase local pressure 99
increase local processing 147
increase local property 239
increase local purchasing 45
increase local rainfall 69
increase local revenues 568
increase local supplies 88
increase local vascular 126
increase lymph drainage 44
increase makes possible 58
increase median survival 157
increase might actually 44
increase might indicate 83
increase might possibly 53
increase model accuracy 190
increase money balances 173
increase money supplies 91
increase motor activity 1030
increase mucus secretion 1154
increase nasal congestion 53
increase nearly fivefold 108
increase nearly fourfold 171
increase nearly threefold 293
increase never exceeded 65
increase noise immunity 174
increase organ donations 122
increase plant capacity 1148
increase plant nutrient 98
increase power capacity 98
increase power supplies 156
increase power transfer 151
increase press coverage 40
increase price supports 292
increase pulse pressure 230
increase pumping capacity 145
increase pupil interest 42
increase quite markedly 226
increase racial equality 50
increase rather abruptly 123
increase rather markedly 102
increase rather suddenly 50
increase reader interest 661
increase renal clearance 508
increase renal cortical 88
increase renal excretion 1464
increase renal perfusion 1504
increase renal toxicity 83
increase renal vascular 588
increase repeat business 382
increase royal authority 428
increase royal revenues 658
increase sales potential 260
increase sales promotion 109
increase sales revenues 793
increase sales turnover 187
increase savings deposits 124
increase seems probable 99
increase seems unlikely 76
increase selling expenses 93
increase serum alkaline 87
increase serum cortisol 40
increase shall continue 88
increase since december 182
increase since february 132
increase since november 142
increase small business 304
increase smoking cessation 417
increase social activity 193
increase social behaviors 227
increase social benefits 490
increase social conflict 171
increase social contacts 558
increase social distance 870
increase social divisions 162
increase social equality 176
increase social exclusion 108
increase social functioning 55
increase social inclusion 280
increase social interest 100
increase social isolation 440
increase social mobility 1149
increase social networks 94
increase social pressure 232
increase social prestige 51
increase social problems 157
increase social programs 45
increase social security 5146
increase social services 757
increase social supports 79
increase speed slightly 126
increase sperm motility 493
increase staff retention 122
increase staff salaries 169
increase staff turnover 106
increase state authority 165
increase state autonomy 123
increase state capacity 358
increase state financial 46
increase state revenues 2067
increase steel capacity 149
increase stock turnover 267
increase total activity 40
increase total benefits 123
increase total calories 88
increase total capacity 351
increase total consumer 165
increase total coronary 67
increase total deposits 98
increase total economic 431
increase total emissions 69
increase total industry 442
increase total payments 59
increase total purchasing 336
increase total receipts 345
increase total reserves 220
increase total revenues 862
increase track capacity 170
increase trade barriers 469
increase trade exchanges 142
increase trade relations 389
increase trading activity 145
increase under constant 242
increase under elevated 248
increase under ordinary 43
increase under pressure 482
increase until complete 57
increase until december 53
increase until february 48
increase until fracture 103
increase until maturity 117
increase until midnight 142
increase until november 45
increase until payments 42
increase until recently 61
increase urine excretion 219
increase urine formation 176
increase urine secretion 100
increase vapor pressure 186
increase vital activity 57
increase vital capacity 316
increase vocal loudness 78
increase voter interest 179
increase walking distance 350
increase water excretion 846
increase water hardness 51
increase water movement 131
increase water pollution 358
increase water pressure 453
increase water retention 1716
increase water secretion 43
increase water supplies 2470
increase water treatment 92
increase water velocity 126
increase which accounts 81
increase which actually 263
increase which amounted 88
increase which attaches 93
increase which averaged 63
increase which exceeded 79
increase which followed 149
increase which increases 41
increase which normally 147
increase which occurred 1001
increase which probably 121
increase which produces 94
increase which reflects 191
increase which resulted 453
increase working capacity 73
increase world economic 74
increase world reserves 102
increase world supplies 61
increase would actually 170
increase would continue 533
increase would diminish 104
increase would generate 357
increase would indicate 494
increase would normally 61
increase would obviously 54
increase would otherwise 68
increase would probably 2017
increase would scarcely 41
increase would seriously 54
increase would therefore 292
increase wound infection 67
increase wrist extension 124
increase yield potential 968
increasing action potential 172
increasing adult literacy 570
increasing again slightly 48
increasing again thereafter 41
increasing anode potential 178
increasing argon pressure 75
increasing asset turnover 73
increasing atrial pressure 56
increasing binding affinity 60
increasing binding energies 103
increasing biotic pressure 224
increasing black migration 58
increasing black presence 103
increasing blood pressure 20976
increasing brain activity 60
increasing brain capacity 151
increasing brain dopamine 120
increasing cargo capacity 92
increasing chain mobility 45
increasing child survival 64
increasing civil disorder 187
increasing class conflict 828
increasing class divisions 366
increasing class struggle 345
increasing coating thickness 666
increasing costs incurred 147
increasing costs involved 200
increasing crack extension 93
increasing crack velocity 103
increasing cross sectional 62
increasing daily activity 70
increasing daily exercise 65
increasing daily physical 99
increasing doses prevents 67
increasing doubt concerning 90
increasing drift velocity 115
increasing driving pressure 90
increasing enemy activity 112
increasing enemy pressure 970
increasing entry barriers 227
increasing ethnic conflict 183
increasing ethnic minority 182
increasing fecal excretion 99
increasing fetal maturity 41
increasing filling pressure 100
increasing first ionization 165
increasing fishing capacity 50
increasing fishing pressure 1326
increasing fluid pressure 801
increasing fluid retention 139
increasing fluid velocity 212
increasing graft survival 44
increasing grain boundary 235
increasing grazing pressure 703
increasing gross domestic 312
increasing gross receipts 87
increasing gross revenues 71
increasing group identity 48
increasing growth potential 264
increasing growth velocity 78
increasing healthy behaviors 61
increasing housing shortage 261
increasing human activity 668
increasing human capacity 162
increasing human contacts 67
increasing human exposure 125
increasing human longevity 280
increasing human mobility 181
increasing human potential 466
increasing human presence 169
increasing human pressure 900
increasing human resource 84
increasing human security 47
increasing hunting pressure 358
increasing image contrast 126
increasing inlet pressure 149
increasing input voltages 50
increasing joint mobility 153
increasing joint ventures 105
increasing labor agitation 52
increasing labor disputes 72
increasing labor migration 160
increasing labor mobility 715
increasing labor problems 110
increasing labor scarcity 137
increasing labor shortage 510
increasing labor turnover 117
increasing latin american 496
increasing layer thickness 3225
increasing learning capacity 133
increasing legal liability 125
increasing legal pressure 158
increasing legal problems 40
increasing legal scrutiny 46
increasing light exposure 85
increasing light pollution 100
increasing light scattering 97
increasing linear functions 174
increasing linear gradient 107
increasing linear velocity 267
increasing local authority 115
increasing local autonomy 848
increasing local capacity 112
increasing local economic 87
increasing local interest 213
increasing local pressure 230
increasing local processing 60
increasing local property 198
increasing local purchasing 52
increasing local revenues 129
increasing local supplies 50
increasing metal thickness 202
increasing money supplies 41
increasing moral authority 99
increasing moral maturity 156
increasing moral pressure 62
increasing motor activity 204
increasing mucus secretion 89
increasing naval presence 86
increasing nearly fivefold 41
increasing nearly threefold 49
increasing noise pollution 179
increasing oxide thickness 566
increasing phase velocity 112
increasing plant capacity 427
increasing plate thickness 470
increasing plate voltages 42
increasing power threatened 49
increasing press attention 114
increasing press coverage 330
increasing price inflation 40
increasing price pressure 218
increasing price supports 110
increasing pulse pressure 301
increasing racial conflict 92
increasing racial isolation 67
increasing radial distance 861
increasing radial velocity 55
increasing reader interest 132
increasing renal clearance 47
increasing renal excretion 673
increasing renal perfusion 147
increasing renal vascular 74
increasing right ascension 520
increasing river pollution 41
increasing rolling reduction 82
increasing royal authority 100
increasing royal revenues 161
increasing sales potential 86
increasing sales pressure 91
increasing sales revenues 197
increasing sales turnover 56
increasing sheet thickness 392
increasing shell thickness 174
increasing shock pressure 314
increasing slice thickness 167
increasing sliding distance 90
increasing sliding velocity 252
increasing slope gradient 137
increasing small business 59
increasing smoking cessation 68
increasing social activism 160
increasing social activity 217
increasing social authority 41
increasing social benefits 463
increasing social conflict 422
increasing social contacts 380
increasing social controls 122
increasing social disorder 189
increasing social distance 1719
increasing social distress 127
increasing social divisions 187
increasing social emphasis 137
increasing social equality 638
increasing social exclusion 248
increasing social fluidity 225
increasing social inclusion 124
increasing social inequity 87
increasing social interest 86
increasing social isolation 2577
increasing social maturity 109
increasing social mobility 3719
increasing social networks 55
increasing social presence 57
increasing social pressure 1529
increasing social prestige 133
increasing social problems 1963
increasing social programs 94
increasing social security 5176
increasing social services 709
increasing social supports 77
increasing solar activity 742
increasing solar altitude 51
increasing solar distance 118
increasing solar elevation 246
increasing sound pressure 210
increasing sound velocity 66
increasing space velocity 96
increasing sperm motility 49
increasing staff salaries 59
increasing staff turnover 63
increasing state activity 776
increasing state authority 214
increasing state autonomy 56
increasing state capacity 244
increasing state controls 154
increasing state financial 114
increasing state interest 193
increasing state presence 43
increasing state pressure 64
increasing state provision 76
increasing state revenues 1006
increasing stock turnover 63
increasing stream velocity 74
increasing total capacity 109
increasing total economic 42
increasing total pressure 393
increasing total quantity 45
increasing total revenues 187
increasing total startled 62
increasing track capacity 69
increasing trade activity 388
increasing trade barriers 628
increasing trade contacts 95
increasing trade deficits 1456
increasing trade exchanges 228
increasing trade frictions 89
increasing trade openness 145
increasing trade relations 872
increasing trade turnover 74
increasing trading activity 132
increasing trend observed 154
increasing tumor thickness 144
increasing under pressure 45
increasing until recently 42
increasing urban congestion 277
increasing urban migration 259
increasing urban pressure 158
increasing urban problems 257
increasing urine excretion 53
increasing value attached 332
increasing vapor pressure 2159
increasing viewing distance 163
increasing vital capacity 101
increasing walking distance 78
increasing waste disposal 226
increasing water activity 159
increasing water contents 210
increasing water deficits 100
increasing water excretion 141
increasing water hardness 300
increasing water movement 53
increasing water pollution 802
increasing water potential 125
increasing water pressure 3638
increasing water problems 43
increasing water retention 318
increasing water salinity 125
increasing water scarcity 1362
increasing water shortage 285
increasing water supplies 1005
increasing water velocity 164
increasing white pressure 43
increasing world attention 160
increasing world economic 339
increasing world interest 90
increasing world pressure 42
increasing world supplies 76
increasing yield potential 991
increasing zenith distance 168
incurring civil liability 135
incurring extra expenses 133
incurring large deficits 184
incurring large expenses 163
