he all europe before 77
he had fought enough 180
he had fought fairly 52
he had fought harder 137
he had fought indians 194
he had fought through 644
he had fought twenty 130
he had fought without 196
he had foully wronged 143
he had freely chosen 321
he had further learned 51
he had further orders 310
he had further stated 115
he had further training 51
he had gained abroad 126
he had gained access 1041
he had gained almost 157
he had gained already 66
he had gained amongst 51
he had gained another 477
he had gained before 421
he had gained credit 184
he had gained earlier 153
he had gained enough 1992
he had gained further 149
he had gained greater 278
he had gained greatly 120
he had gained ground 820
he had gained instead 48
he had gained little 1286
he had gained neither 127
he had gained office 61
he had gained public 43
he had gained renown 402
he had gained seemed 59
he had gained something 781
he had gained strength 533
he had gained thereby 217
he had gained through 1879
he had gained twelve 76
he had gained twenty 268
he had gained weight 1735
he had gained whilst 105
he had gained wisdom 120
he had gained without 147
he had genius enough 104
he had gladly agreed 64
he had gleaned enough 119
he had glided through 40
he had gnawed through 103
he had gotten access 44
he had gotten across 71
he had gotten almost 67
he had gotten another 229
he had gotten around 457
he had gotten before 210
he had gotten behind 244
he had gotten better 434
he had gotten beyond 137
he had gotten burned 41
he had gotten caught 532
he had gotten closer 80
he had gotten earlier 143
he had gotten engaged 96
he had gotten enough 482
he had gotten fairly 70
he had gotten further 95
he had gotten hooked 68
he had gotten inside 222
he had gotten killed 58
he had gotten little 227
he had gotten plenty 92
he had gotten pretty 271
he had gotten safely 79
he had gotten scared 60
he had gotten someone 54
he had gotten something 208
he had gotten tangled 121
he had gotten through 1440
he had gotten turned 93
he had gotten twenty 41
he had greater access 69
he had greater powers 96
he had greater strength 155
he had greatly changed 397
he had greatly dreaded 42
he had greatly helped 139
he had greatly missed 63
he had greatly served 81
he had greatly sinned 89
he had greatly valued 51
he had greatly wished 83
he had greatly wronged 76
he had groped through 46
he had ground enough 477
he had guided through 117
he had halted before 194
he had handed eleanor 50
he had hardly become 150
he had hardly breathed 71
he had hardly called 41
he had hardly caught 64
he had hardly changed 196
he had hardly closed 327
he had hardly deemed 76
he had hardly dreamed 117
he had hardly enough 1006
he had hardly fallen 65
he had hardly gained 107
he had hardly gotten 171
he had hardly joined 52
he had hardly landed 187
he had hardly learned 54
he had hardly looked 596
he had hardly missed 55
he had hardly needed 56
he had hardly opened 342
he had hardly passed 215
he had hardly placed 48
he had hardly played 73
he had hardly raised 41
he had hardly reached 1424
he had hardly seemed 109
he had hardly served 63
he had hardly spoken 1288
he had hardly strength 301
he had hardly talked 64
he had hardly tasted 119
he had hardly thought 750
he had hardly turned 326
he had hardly waited 45
he had hardly walked 71
he had hardly worked 71
he had helped another 84
he had helped arrange 247
he had helped before 110
he had helped broker 41
he had helped defend 58
he had helped define 55
he had helped design 1023
he had helped devise 143
he had helped direct 63
he had helped earlier 69
he had helped escape 157
he had helped fashion 72
he had helped foster 153
he had helped greatly 46
he had helped invent 64
he had helped launch 644
he had helped manage 52
he had helped murder 44
he had helped obtain 100
he had helped pioneer 131
he had helped remove 48
he had helped rescue 291
he had helped revive 44
he had helped secure 430
he had helped select 63
he had helped settle 83
he had helped someone 86
he had helped survey 61
he had helped through 120
he had helped unleash 146
he had herded cattle 87
he had herded horses 43
he had hidden before 182
he had hidden behind 1958
he had hidden earlier 82
he had hidden inside 363
he had hidden something 135
he had highly placed 50
he had highly valued 55
he had hinted before 72
he had hinted darkly 58
he had hinted something 73
he had hollow cheeks 84
he had hooked another 99
he had hooked something 53
he had horses enough 86
he had humbly begged 43
he had hunted before 86
he had hunted through 167
he had indeed agreed 52
he had indeed already 220
he had indeed always 91
he had indeed basely 93
he had indeed become 862
he had indeed bought 75
he had indeed broken 158
he had indeed called 116
he had indeed caught 91
he had indeed changed 203
he had indeed chosen 94
he had indeed created 95
he had indeed engaged 92
he had indeed failed 84
he had indeed fallen 590
he had indeed formed 41
he had indeed fought 70
he had indeed gained 132
he had indeed gotten 106
he had indeed helped 88
he had indeed joined 68
he had indeed jumped 68
he had indeed killed 246
he had indeed learned 169
he had indeed little 104
he had indeed looked 76
he had indeed missed 54
he had indeed naught 76
he had indeed neither 45
he had indeed opened 47
he had indeed passed 218
he had indeed picked 85
he had indeed placed 120
he had indeed played 100
he had indeed proved 86
he had indeed raised 56
he had indeed reached 324
he had indeed served 125
he had indeed signed 99
he had indeed something 83
he had indeed sought 62
he had indeed spoken 285
he had indeed stolen 70
he had indeed struck 102
he had indeed talked 102
he had indeed taught 49
he had indeed thought 148
he had indeed turned 142
he had indeed wanted 61
he had indeed worked 143
he had instead become 61
he had instead chosen 69
he had inward checks 51
he had issued another 102
he had issued before 154
he had issued earlier 233
he had issued orders 1955
he had issued strict 144
he had issued warnings 54
he had issued without 45
he had joined another 168
he had joined battle 271
he had joined before 185
he had joined earlier 58
he had joined forces 1161
he had joined morgan 42
he had joined robert 44
he had joined william 51
he had jokingly called 59
he had judged better 263
he had judged wisely 157
he had judged wrongly 51
he had jumped aboard 73
he had jumped across 85
he had jumped through 176
he had justly prided 53
he had justly thought 97
he had kicked around 51
he had kicked before 149
he had kicked something 58
he had kidney disease 70
he had kidney stones 84
he had killed almost 58
he had killed another 853
he had killed anyone 296
he had killed before 1214
he had killed dozens 52
he had killed earlier 429
he had killed eighty 44
he had killed eleven 153
he had killed enough 298
he had killed julius 64
he had killed linton 68
he had killed marina 84
he had killed michael 47
he had killed ninety 93
he had killed nobody 72
he had killed oswald 143
he had killed philip 60
he had killed rachel 50
he had killed robert 52
he had killed someone 1091
he had killed something 143
he had killed timothy 63
he had killed twelve 177
he had killed twenty 499
he had killed william 80
he had killed without 109
he had kindly agreed 47
he had kindly feelings 66
he had kindly placed 71
he had kissed another 55
he had lacked before 678
he had lacked earlier 45
he had lagged behind 567
he had landed almost 41
he had landed before 145
he had landed safely 364
he had landed without 96
he had lasted through 42
he had lately become 1053
he had lately bought 682
he had lately breathed 54
he had lately called 148
he had lately caught 207
he had lately caused 120
he had lately changed 59
he had lately created 81
he had lately driven 66
he had lately engaged 169
he had lately fallen 198
he had lately feasted 60
he had lately filled 107
he had lately formed 402
he had lately fought 76
he had lately gained 239
he had lately helped 84
he had lately issued 131
he had lately joined 127
he had lately killed 80
he had lately lacked 41
he had lately learned 713
he had lately opened 79
he had lately parted 151
he had lately passed 688
he had lately picked 164
he had lately placed 92
he had lately played 109
he had lately plunged 40
he had lately pulled 48
he had lately raised 197
he had lately seemed 75
he had lately seized 44
he had lately served 175
he had lately signed 54
he had lately sought 59
he had lately spoken 251
he had lately thought 193
he had lately treated 79
he had lately turned 83
he had lately walked 70
he had learned aboard 44
he had learned abroad 422
he had learned almost 215
he had learned already 318
he had learned always 55
he had learned another 168
he had learned arabic 365
he had learned before 2375
he had learned better 912
he had learned beyond 86
he had learned caution 312
he had learned earlier 1024
he had learned english 2832
he had learned enough 7162
he had learned fighting 51
he had learned french 830
he had learned further 42
he had learned german 924
he had learned hebrew 176
he had learned italian 107
he had learned little 1688
he had learned merely 53
he had learned neither 52
he had learned plenty 112
he had learned pretty 46
he had learned russian 412
he had learned something 5978
he had learned through 2618
he had learned twenty 88
he had learned whether 153
he had learned wisdom 262
he had learned without 310
he had levity enough 54
he had lingered behind 355
he had little access 168
he had little active 79
he had little actual 241
he had little belief 390
he had little better 182
he had little beyond 99
he had little chance 7188
he had little choice 21618
he had little credit 194
he had little desire 1463
he had little direct 795
he had little dreamed 272
he had little effect 287
he had little empathy 100
he had little energy 583
he had little english 71
he had little enough 3066
he had little esteem 237
he had little except 60
he had little excuse 62
he had little family 48
he had little formal 2051
he had little further 190
he had little future 187
he had little ground 138
he had little impact 300
he had little income 75
he had little indeed 42
he had little margin 41
he had little memory 165
he had little opinion 88
he had little praise 89
he had little public 44
he had little regard 2129
he had little regret 43
he had little relief 43
he had little relish 527
he had little spirit 42
he had little standing 47
he had little status 89
he had little strength 708
he had little talent 899
he had little thought 1594
he had little training 270
he had little visual 62
he had little weight 79
he had little wisdom 72
he had loafed around 83
he had locked behind 59
he had locked inside 45
he had lodged before 308
he had looked abroad 136
he had looked across 381
he had looked almost 118
he had looked around 3293
he had looked before 1362
he had looked behind 413
he had looked better 143
he had looked beyond 463
he had looked closer 79
he had looked deeper 110
he had looked deeply 83
he had looked eagerly 55
he had looked earlier 186
he had looked further 87
he had looked inside 447
he had looked longingly 95
he had looked pleased 319
he had looked pretty 124
he had looked standing 60
he had looked through 2335
he had looked toward 180
he had looked twenty 77
he had looked without 118
he had looked younger 56
he had looped around 172
he had lurked behind 44
he had mainly relied 123
he had marked before 190
he had marked earlier 87
he had matter enough 83
he had medals struck 61
he had melted through 42
he had memory enough 40
he had merely agreed 77
he had merely amused 57
he had merely become 196
he had merely bought 109
he had merely broken 67
he had merely called 247
he had merely caught 53
he had merely caused 47
he had merely changed 240
he had merely chosen 77
he had merely closed 119
he had merely copied 186
he had merely created 56
he had merely dreamed 187
he had merely driven 50
he had merely engaged 42
he had merely failed 107
he had merely fallen 254
he had merely fought 40
he had merely gained 48
he had merely helped 62
he had merely hinted 79
he had merely learned 62
he had merely looked 254
he had merely nodded 110
he had merely obeyed 255
he had merely opened 265
he had merely passed 193
he had merely paused 87
he had merely picked 99
he had merely placed 252
he had merely played 104
he had merely pulled 65
he had merely pushed 61
he had merely quoted 53
he had merely raised 130
he had merely reached 76
he had merely rented 40
he had merely seized 50
he had merely served 58
he had merely shaken 97
he had merely signed 143
he had merely smiled 160
he had merely sought 271
he had merely spoken 224
he had merely stated 345
he had merely stolen 58
he had merely struck 51
he had merely talked 83
he had merely thought 245
he had merely turned 200
he had merely waited 53
he had merely walked 185
he had merely wanted 669
he had merely warned 40
he had merely wished 437
he had messed around 61
he had mighty little 103
he had minded before 145
he had missed almost 68
he had missed another 111
he had missed before 1545
he had missed dinner 136
he had missed earlier 472
he had missed school 79
he had missed something 2645
he had missed supper 43
he had missed through 125
he had missed without 40
he had monthly visits 51
he had nailed across 48
he had needed further 117
he had needed someone 122
he had needed something 114
he had neither actual 62
he had neither belief 44
he had neither bought 66
he had neither broken 127
he had neither brother 119
he had neither called 55
he had neither caused 59
he had neither clothes 78
he had neither collar 53
he had neither desire 144
he had neither energy 148
he had neither enough 250
he had neither failed 43
he had neither family 198
he had neither friend 255
he had neither genius 142
he had neither horses 68
he had neither joined 55
he had neither killed 50
he had neither learned 178
he had neither office 42
he had neither orders 44
he had neither powder 114
he had neither riches 97
he had neither served 43
he had neither shaved 51
he had neither shield 105
he had neither signed 68
he had neither silver 80
he had neither sought 699
he had neither spirit 40
he had neither spoken 216
he had neither stolen 58
he had neither strength 526
he had neither talent 201
he had neither tasted 78
he had neither thought 411
he had neither training 147
he had neither troops 210
he had neither wanted 86
he had neither washed 157
he had neither willed 144
he had neither wisdom 83
he had neither wished 47
he had normal sexual 71
he had notice before 182
he had nuclear weapons 71
he had nursed through 153
he had obeyed orders 467
he had obeyed without 57
he had occult powers 63
he had opened another 236
he had opened before 286
he had opened earlier 60
he had opened secret 57
he had opened through 44
he had openly avowed 831
he had openly broken 135
he had openly called 41
he had openly defied 185
he had openly joined 51
he had openly spoken 117
he had openly stated 205
he had orally agreed 88
he had packed before 100
he had packed behind 44
he had packed earlier 63
he had parked across 42
he had parked before 43
he had parked behind 141
he had partly created 57
he had partly learned 57
he had partly raised 50
he had passed across 173
he had passed almost 160
he had passed already 52
he had passed another 191
he had passed around 550
he had passed before 1132
he had passed behind 187
he had passed better 153
he had passed beyond 5759
he had passed earlier 671
he had passed eighty 184
he had passed eleven 52
he had passed middle 1053
he had passed muster 345
he had passed ninety 97
he had passed orders 45
he had passed safely 267
he had passed secret 96
he had passed seemed 124
he had passed slowly 49
he had passed something 42
he had passed taurus 66
he had passed through 67425
he had passed twelve 164
he had passed twenty 291
he had passed unhurt 42
he had passed without 536
he had paused awhile 195
he had paused before 366
he had pawned twenty 46
he had peeked through 77
he had peeped through 197
he had peered through 274
he had picked another 53
he had picked cotton 53
he had picked earlier 40
he had picked something 56
he had placed across 149
he had placed almost 46
he had placed amongst 46
he had placed another 119
he had placed around 808
he had placed before 1790
he had placed behind 220
he had placed beside 412
he had placed chairs 51
he had placed divine 47
he had placed earlier 120
he had placed enough 41
he had placed guards 79
he had placed inside 434
he had placed little 68
he had placed orders 108
he had placed second 206
he had placed special 62
he had placed therein 92
he had placed twelve 42
he had placed twenty 147
he had played almost 86
he had played another 61
he had played around 494
he had played before 1850
he had played better 112
he had played bridge 99
he had played center 123
he had played earlier 167
he had played enough 221
he had played guitar 42
he had played hamlet 141
he had played hockey 148
he had played little 315
he had played othello 96
he had played poorly 59
he had played rugger 89
he had played second 221
he had played soccer 144
he had played tennis 307
he had played therein 53
he had played through 192
he had played tricks 64
he had played truant 620
he had played twenty 64
he had played without 61
he had pleaded before 188
he had pleaded guilty 2157
he had pleased nobody 105
he had plowed through 121
he had plunged deeper 183
he had plunged deeply 102
he had plunged headlong 442
he had plunged through 130
he had posted around 93
he had posted behind 87
he had posted guards 65
he had poured earlier 44
he had powder enough 54
he had powers beyond 46
he had prated loudly 78
he had prayed before 351
he had prayed without 40
he had proper notice 56
he had proved before 527
he had proved beyond 255
he had proved earlier 46
he had proved fermat 125
he had proved something 300
he had proved through 40
he had proved unable 236
he had proved useful 89
he had public duties 50
he had public opinion 292
he had pulled another 47
he had pulled around 104
he had pulled something 75
he had pulled stroke 89
he had pulled through 357
he had pushed across 104
he had pushed beyond 72
he had pushed further 101
he had pushed through 1134
he had quoted before 59
he had quoted earlier 79
he had raised almost 75
he had raised another 150
he had raised around 147
he had raised before 393
he had raised christ 45
he had raised doubts 52
he had raised earlier 371
he had raised enough 697
he had raised foiled 57
he had raised france 87
he had raised serious 58
he had raised should 46
he had raised through 99
he had raised troops 101
he had raised twenty 51
he had rammed through 45
he had rarely before 117
he had rarely failed 82
he had rarely looked 41
he had rarely missed 60
he had rarely played 52
he had rarely spoken 217
he had rarely talked 42
he had rarely thought 127
he had rashly called 56
he had rashly picked 69
he had rashly placed 46
he had rations enough 53
he had reached across 193
he had reached almost 194
he had reached another 336
he had reached before 759
he had reached behind 87
he had reached berlin 126
he had reached beyond 70
he had reached bottom 113
he had reached corinth 129
he had reached earlier 144
he had reached eighty 125
he had reached england 341
he had reached france 139
he had reached geneva 40
he had reached inside 176
he had reached london 467
he had reached madrid 117
he had reached mature 217
he had reached mexico 89
he had reached middle 2915
he had reached moscow 82
he had reached oxford 99
he had reached safety 282
he had reached school 106
he had reached sicily 81
he had reached something 96
he had reached through 301
he had reached toward 73
he had reached twelve 66
he had reached twenty 348
he had reached venice 51
he had reached vienna 64
he had reached without 58
he had reacted angrily 42
he had readily agreed 454
he had reasons enough 156
he had relied almost 64
he had relied heavily 325
he had relied mainly 48
he had relied solely 141
he had rented another 44
he had rented earlier 41
he had rested awhile 694
he had rested enough 153
he had ridden abreast 42
he had ridden across 384
he had ridden almost 59
he had ridden another 41
he had ridden around 308
he had ridden before 291
he had ridden behind 140
he had ridden beside 85
he had ridden faster 113
he had ridden horses 57
he had ridden through 1220
he had ridden toward 49
he had ridden twenty 173
he had ridden without 55
he had ripped through 42
he had risked enough 124
he had roamed around 175
he had roamed through 176
he had robbed another 47
he had rolled around 69
he had rubbed elbows 141
he had ruined maggie 67
he had ruined perish 119
he had rushed across 90
he had rushed around 104
he had rushed headlong 191
he had rushed through 266
he had rushed toward 60
he had safely hidden 56
he had safely landed 195
he had safely lodged 83
he had safely passed 346
he had safely reached 487
he had sailed aboard 43
he had sailed across 257
he had sailed almost 52
he had sailed around 869
he had sailed became 59
he had sailed before 464
he had sailed beyond 83
he had sailed farther 44
he had sailed through 636
he had sailed twenty 130
he had sailed without 99
he had scarce closed 52
he had scarce enough 102
he had scarce opened 108
he had scarce passed 157
he had scarce reached 67
he had scarce spoken 119
he had scarce strength 203
he had scarce tasted 44
he had scarce turned 56
he had scored another 195
he had scored heavily 120
he had scored higher 110
he had scored points 82
he had scored twenty 58
he had secret meetings 68
he had secret orders 368
he had secret reasons 57
he had seemed almost 568
he had seemed already 50
he had seemed anxious 118
he had seemed before 711
he had seemed better 173
he had seemed earlier 55
he had seemed hardly 94
he had seemed likely 106
he had seemed merely 40
he had seemed pleased 300
he had seemed pretty 60
he had seemed unable 144
he had seized another 50
he had seized before 93
he had seized belonging 44
he had seized without 46
he had seldom before 308
he had seldom failed 199
he had seldom looked 77
he had seldom missed 60
he had seldom spoken 206
he had seldom tasted 74
he had seldom thought 187
he had seldom worked 45
he had sensed before 176
he had sensed earlier 216
he had sensed something 540
he had serious doubts 2563
he had serious faults 78
he had serious qualms 60
he had serious reasons 130
he had served aboard 273
he had served abroad 213
he had served almost 233
he had served another 147
he had served before 1506
he had served christ 158
he had served drinks 47
he had served earlier 356
he had served eleven 128
he had served enough 135
he had served france 102
he had served notice 808
he had served prison 44
he had served through 452
he had served twelve 298
he had served twenty 426
he had served various 52
he had served without 224
he had severe diarrhea 41
he had severe doubts 97
he had sexual feelings 95
he had shared begins 58
he had shared earlier 84
he had shared lodgings 51
he had shared something 72
he had shaved before 69
he had showed already 165
he had showed little 61
he had sifted through 167
he had sighed deeply 46
he had signed another 126
he had signed before 204
he had signed earlier 182
he had signed orders 110
he had signed papers 129
he had signed something 45
he had signed without 231
he had simple tastes 84
he had simply abused 102
he had simply agreed 77
he had simply argued 138
he had simply become 400
he had simply bought 113
he had simply broken 51
he had simply called 257
he had simply caught 67
he had simply changed 228
he had simply chosen 222
he had simply closed 57
he had simply copied 139
he had simply denied 67
he had simply dreamed 44
he had simply driven 109
he had simply failed 318
he had simply fallen 303
he had simply gotten 178
he had simply handed 128
he had simply helped 54
he had simply hidden 44
he had simply learned 193
he had simply lifted 69
he had simply looked 214
he had simply missed 108
he had simply nodded 81
he had simply obeyed 237
he had simply opened 109
he had simply passed 210
he had simply picked 164
he had simply placed 97
he had simply played 92
he had simply pulled 78
he had simply pushed 66
he had simply quoted 50
he had simply raised 48
he had simply reached 104
he had simply reacted 48
he had simply ridden 105
he had simply seized 70
he had simply shaken 66
he had simply signed 42
he had simply smiled 74
he had simply sought 231
he had simply spoken 80
he had simply stared 61
he had simply stated 268
he had simply stayed 99
he had simply stolen 49
he had simply talked 45
he had simply thought 159
he had simply turned 333
he had simply waited 119
he had simply walked 583
he had simply wanted 590
he had simply warned 41
he had simply wished 120
he had simply worked 55
he had sinned before 126
he had sinned beyond 151
he had sinned deeply 42
he had sinned greatly 192
he had sinned through 167
he had sliced through 102
he had slight esteem 96
he had slowly become 128
he had slowly forged 126
he had slowly learned 65
he had slowly passed 42
he had slowly turned 105
he had slowly worked 63
he had smiled before 59
he had smiled slowly 44
he had smoked before 43
he had smoked earlier 44
he had smoked enough 167
he had solved another 41
he had someone special 89
he had someone watching 62
he had something almost 65
he had something behind 88
he had something better 3006
he had something beyond 86
he had something bigger 66
he had something called 113
he had something caught 104
he had something curious 106
he had something exciting 69
he had something further 555
he had something greater 51
he had something hidden 118
he had something inside 315
he had something pressing 162
he had something pretty 157
he had something secret 52
he had something serious 527
he had something special 3104
he had something strange 56
he had something unique 129
he had something urgent 442
he had something useful 134
he had something weighing 55
he had sorely missed 206
he had sorely needed 57
he had sorted through 163
he had sought advice 388
he had sought another 79
he had sought asylum 522
he had sought before 158
he had sought earlier 92
he had sought escape 235
he had sought further 128
he had sought neither 119
he had sought refuge 3688
he had sought relief 787
he had sought repose 218
he had sought revenge 101
he had sought safety 235
he had sought solace 356
he had sought therapy 45
he had sought through 282
he had sought vainly 182
he had sought wisdom 48
he had sought without 85
he had spared neither 623
he had special access 153
he had special charge 119
he had special claims 40
he had special duties 69
he had special feelings 90
he had special orders 133
he had special powers 419
he had special praise 60
he had special reasons 554
he had special regard 75
he had special rights 55
he had special skills 66
he had special status 60
he had special training 113
he had spirit enough 513
he had spoken almost 250
he had spoken already 86
he had spoken angrily 77
he had spoken another 67
he had spoken awhile 46
he had spoken before 4885
he had spoken boldly 154
he had spoken calmly 88
he had spoken clearly 159
he had spoken earlier 1192
he had spoken english 722
he had spoken enough 244
he had spoken filled 51
he had spoken firmly 45
he had spoken freely 378
he had spoken french 286
he had spoken further 47
he had spoken german 177
he had spoken hardly 91
he had spoken hebrew 54
he had spoken highly 165
he had spoken kindly 213
he had spoken little 486
he had spoken loudly 103
he had spoken merely 72
he had spoken openly 251
he had spoken rashly 197
he had spoken rudely 69
he had spoken seemed 73
he had spoken should 47
he had spoken simply 63
he had spoken slowly 65
he had spoken softly 168
he had spoken something 69
he had spoken through 225
he had spoken treason 111
he had spoken twelve 60
he had spoken twenty 153
he had spoken warmly 191
he had spoken wisely 125
he had spoken without 648
he had spoken wrongly 101
he had standing orders 95
he had stared through 41
he had stated already 66
he had stated before 1126
he had stated clearly 142
he had stated earlier 860
he had stated enough 141
he had stated firmly 47
he had stated flatly 97
he had stated merely 48
he had stated openly 76
he had stayed aboard 57
he had stayed abroad 66
he had stayed another 158
he had stayed around 544
he had stayed before 762
he had stayed behind 3767
he had stayed beside 64
he had stayed beyond 56
he had stayed earlier 51
he had stayed hidden 65
he had stayed inside 310
he had stayed silent 77
he had stayed through 50
he had stayed without 76
he had stolen another 156
he had stolen apples 42
he had stolen before 198
he had stolen behind 83
he had stolen cattle 53
he had stolen earlier 92
he had stolen enough 130
he had stolen horses 86
he had stolen jewels 72
he had stolen silver 149
he had stolen something 763
he had stolen twenty 55
he had stored enough 47
he had stored inside 99
he had strange notions 55
he had strange powers 49
he had strange serious 44
he had strange visions 75
he had street smarts 119
he had strength enough 4955
he had strewn around 47
he had strict notions 42
he had strict orders 958
he had struck across 63
he had struck another 214
he had struck before 231
he had struck bottom 58
he had struck feebly 42
he had struck something 158
he had struck terror 209
he had surely become 102
he had surely bought 41
he had surely learned 61
he had surely thought 53
he had sweated through 150
he had talent enough 260
he had talked almost 94
he had talked awhile 75
he had talked before 348
he had talked earlier 131
he had talked enough 511
he had talked freely 288
he had talked little 152
he had talked openly 78
he had talked without 107
he had tasted before 670
he had tasted enough 46
he had tasted liquor 123
he had tasted little 42
he had tasted neither 156
he had tasted something 498
he had taught before 774
he had taught earlier 184
he had taught english 594
he had taught french 262
he had taught german 45
he had taught openly 46
he had taught racine 120
he had taught school 2501
he had taught sunday 171
he had taught theology 90
he had taught twenty 49
he had tended toward 58
he had tender feelings 101
he had thereby become 154
he had thereby created 53
he had thereby gained 201
he had thought almost 59
he had thought already 79
he had thought awhile 131
he had thought before 1989
he had thought better 3244
he had thought beyond 189
he had thought buried 102
he had thought deeply 591
he had thought earlier 332
he had thought enough 435
he had thought further 108
he had thought highly 106
he had thought likely 65
he had thought little 1844
he had thought mainly 45
he had thought merely 56
he had thought proper 3478
he had thought safely 97
he had thought secure 40
he had thought should 45
he had thought someone 57
he had thought something 184
he had thought through 1561
he had thought without 43
he had thumbed through 112
he had timely notice 202
he had toiled almost 106
he had toiled through 240
he had toiled without 67
he had tossed across 54
he had toured england 51
he had toured europe 149
he had traced through 59
he had treated almost 47
he had treated before 306
he had treated christ 86
he had treated earlier 120
he had treated ernest 56
he had treated kindly 66
he had treated twenty 43
he had treated william 47
he had treated without 91
he had troops enough 224
he had tucked behind 149
he had tucked inside 225
he had turned almost 144
he had turned another 63
he had turned around 3881
he had turned before 177
he had turned coward 59
he had turned eighty 235
he had turned eleven 42
he had turned inside 91
he had turned instead 95
he had turned inward 191
he had turned ninety 41
he had turned papist 649
he had turned pirate 131
he had turned quaker 128
he had turned redder 85
he had turned through 40
he had turned toward 721
he had turned twelve 55
he had turned twenty 518
he had turned upside 420
he had turned violent 46
he had twelve copies 45
he had twenty copies 40
he had twenty million 54
he had twenty pounds 201
he had unique access 60
he had united states 52
he had urgent reasons 108
he had vainly begged 52
he had vainly called 52
he had vainly looked 137
he had vainly pleaded 72
he had vainly sought 4164
he had vainly thought 42
he had vainly waited 85
he had various reasons 67
he had verbal orders 44
he had voiced before 87
he had voiced earlier 157
he had waited almost 164
he had waited another 266
he had waited around 146
he had waited awhile 41
he had waited before 652
he had waited behind 91
he had waited eagerly 47
he had waited tables 43
he had waited through 100
he had waited twelve 42
he had waited twenty 182
he had waited vainly 54
he had waited without 46
he had walked across 1137
he had walked almost 202
he had walked another 51
he had walked around 2116
he had walked awhile 54
he had walked before 881
he had walked behind 487
he had walked beside 221
he had walked boldly 55
he had walked calmly 40
he had walked earlier 46
he had walked enough 118
he had walked farther 60
he had walked further 41
he had walked humbly 75
he had walked should 51
he had walked slowly 213
he had walked through 3556
he had walked toward 181
he had walked twelve 69
he had walked twenty 267
he had walked without 146
he had wanted another 150
he had wanted before 130
he had wanted earlier 46
he had wanted further 48
he had wanted merely 63
he had wanted neither 49
he had wanted revenge 111
he had wanted someone 143
he had wanted something 405
he had warned hitler 65
he had warped further 42
he had washed ashore 98
he had washed dishes 105
he had wasted almost 96
he had wasted before 41
he had wasted enough 586
he had wasted little 85
he had weekly meetings 42
he had wholly changed 74
he had wholly failed 210
he had wisdom enough 368
he had wisely chosen 165
he had wisely formed 52
he had wished before 109
he had wished merely 56
he had worked abroad 72
he had worked almost 252
he had worked around 466
he had worked before 3939
he had worked behind 160
he had worked beside 135
he had worked earlier 582
he had worked enough 371
he had worked harder 1461
he had worked little 91
he had worked mainly 139
he had worked mostly 81
he had worked nights 98
he had worked something 46
he had worked through 1844
he had worked toward 396
he had worked twelve 232
he had worked twenty 230
he had worked without 409
he had wronged anyone 71
he has access through 82
he has actual notice 674
he has agents around 47
he has almost always 938
he has almost become 431
he has almost broken 44
he has almost caught 44
he has almost fallen 42
he has almost forgot 86
he has almost killed 99
he has almost reached 531
he has almost ruined 232
he has almost turned 50
he has almost wholly 161
he has already agreed 588
he has already almost 142
he has already argued 390
he has already bagged 87
he has already become 2375
he has already beheld 45
he has already bitten 48
he has already booked 45
he has already bought 649
he has already broken 377
he has already buried 69
he has already called 401
he has already caught 261
he has already caused 248
he has already changed 752
he has already chosen 810
he has already cleaned 43
he has already cleared 132
he has already clearly 78
he has already closed 186
he has already coined 110
he has already created 643
he has already denied 231
he has already driven 105
he has already engaged 227
he has already enough 47
he has already failed 316
he has already fallen 558
he has already filled 197
he has already firmly 40
he has already forged 48
he has already formed 1038
he has already fought 357
he has already framed 62
he has already gained 1565
he has already gotten 330
he has already handed 109
he has already helped 161
he has already hinted 159
he has already issued 165
he has already joined 146
he has already judged 130
he has already jumped 45
he has already killed 652
he has already landed 54
he has already learned 10560
he has already listed 76
he has already loaded 53
he has already locked 41
he has already looked 92
he has already mapped 109
he has already marked 150
he has already missed 114
he has already opened 222
he has already packed 44
he has already parted 145
he has already partly 110
he has already passed 2023
he has already picked 176
he has already placed 475
he has already played 451
he has already pleaded 69
he has already prayed 115
he has already proved 2558
he has already proven 260
he has already pulled 72
he has already pushed 82
he has already quoted 176
he has already raised 250
he has already reached 1738
he has already repaid 58
he has already robbed 136
he has already ruined 95
he has already sailed 71
he has already scored 66
he has already seized 128
he has already sensed 67
he has already served 1004
he has already shared 69
he has already signed 276
he has already sinned 42
he has already solved 268
he has already sought 83
he has already spoken 1280
he has already staked 84
he has already stated 2087
he has already stayed 70
he has already stolen 100
he has already stored 87
he has already struck 73
he has already talked 189
he has already tasted 187
he has already taught 333
he has already tested 102
he has already thought 325
he has already traced 53
he has already treated 325
he has already turned 480
he has already waited 128
he has already walked 150
he has already warned 192
he has already washed 41
he has already wasted 70
he has already willed 54
he has already worked 710
he has always adored 76
he has always agreed 67
he has always already 201
he has always argued 121
he has always before 542
he has always blamed 57
he has always called 500
he has always chosen 300
he has always craved 317
he has always deemed 42
he has always defied 44
he has always denied 379
he has always double 40
he has always dreaded 110
he has always dreamed 523
he has always enough 151
he has always envied 68
he has always evaded 42
he has always failed 214
he has always fallen 53
he has always filled 65
he has always firmly 88
he has always formed 49
he has always fought 689
he has always gotten 156
he has always helped 234
he has always lacked 185
he has always loathed 60
he has always looked 1039
he has always missed 59
he has always needed 587
