he and andrew jackson 79
he had fought battles 116
he had fought because 52
he had fought bravely 1257
he had fought himself 92
he had fought loyally 41
he had fought pitched 58
he had fought several 268
he had fought sixteen 41
he had fought together 53
he had fouled himself 71
he had framed against 104
he had framed himself 64
he had freely entered 41
he had freely granted 64
he had freely offered 145
he had further alluded 44
he had further decided 56
he had further inquiry 51
he had further occasion 54
he had further reduced 40
he had further trouble 45
he had gained against 190
he had gained between 50
he had gained certain 66
he had gained command 60
he had gained control 1743
he had gained courage 121
he had gained everything 115
he had gained fifteen 115
he had gained freedom 55
he had gained friends 65
he had gained himself 146
he had gained immense 64
he had gained insight 171
he had gained laurels 44
he had gained mastery 92
he had gained national 139
he had gained respect 133
he had gained several 305
he had gained stature 40
he had gained success 70
he had gained support 192
he had gained victory 57
he had garbed himself 47
he had german sailors 49
he had girded himself 256
he had gorged himself 455
he had gotten carried 173
he had gotten control 125
he had gotten dressed 153
he had gotten everything 603
he had gotten exactly 102
he had gotten excited 40
he had gotten halfway 85
he had gotten himself 4463
he had gotten married 2053
he had gotten nowhere 288
he had gotten outside 64
he had gotten religion 61
he had gotten settled 59
he had gotten several 88
he had gotten started 319
he had gotten tickets 45
he had gotten together 680
he had gotten trapped 52
he had greater ability 69
he had greater control 141
he had greater freedom 248
he had greater leisure 40
he had greater liberty 45
he had greater numbers 51
he had greater pleasure 95
he had greater respect 139
he had greater success 323
he had greater talents 67
he had greatly admired 831
he had greatly altered 104
he had greatly coveted 42
he had greatly desired 333
he had greatly endeared 267
he had greatly enjoyed 789
he had greatly injured 162
he had greatly obliged 45
he had greatly reduced 281
he had greatly relaxed 55
he had greatly studied 79
he had greatly weakened 68
he had ground himself 50
he had ground together 45
he had guided himself 47
he had handed himself 71
he had hardly allowed 64
he had hardly appeared 49
he had hardly arrived 691
he had hardly assumed 47
he had hardly bothered 68
he had hardly crossed 176
he had hardly deigned 61
he had hardly dropped 42
he had hardly emerged 161
he had hardly enjoyed 97
he had hardly entered 751
he had hardly escaped 180
he had hardly glanced 134
he had hardly grasped 45
he had hardly managed 49
he had hardly mounted 52
he had hardly noticed 1276
he had hardly realized 206
he had hardly resumed 43
he had hardly secured 43
he had hardly settled 323
he had hardly started 414
he had hardly stepped 148
he had hardly stirred 70
he had hardly stopped 89
he had hardly studied 40
he had hardly touched 655
he had hardly uttered 368
he had hardly written 175
he had harmed himself 87
he had hauled himself 210
he had helped capture 199
he had helped conquer 44
he had helped convict 48
he had helped deliver 84
he had helped destroy 180
he had helped develop 671
he had helped engineer 300
he had helped finance 426
he had helped forward 48
he had helped general 82
he had helped himself 2000
he had helped initiate 182
he had helped inspire 86
he had helped install 95
he had helped prepare 814
he had helped prevent 55
he had helped procure 44
he had helped produce 372
he had helped promote 111
he had helped provide 77
he had helped rebuild 54
he had helped recruit 170
he had helped restore 83
he had helped several 94
he had helped smuggle 54
he had helped sponsor 91
he had helped support 147
he had hidden between 118
he had hidden himself 3383
he had hidden talents 41
he had higher motives 43
he had higher objects 72
he had highly merited 44
he had highly praised 116
he had hinted broadly 67
he had hinted strongly 41
he had hooked himself 81
he had hunted buffalo 116
he had hurled against 216
he had hurled defiance 41
he had hurled himself 700
he had imbued himself 59
he had indeed appeared 53
he had indeed applied 45
he had indeed arrived 157
he had indeed assumed 50
he had indeed behaved 49
he had indeed brought 217
he had indeed carried 221
he had indeed crossed 45
he had indeed decided 107
he had indeed desired 65
he had indeed enjoyed 58
he had indeed entered 127
he had indeed escaped 122
he had indeed granted 47
he had indeed managed 90
he had indeed married 124
he had indeed noticed 97
he had indeed offered 111
he had indeed ordered 59
he had indeed planned 51
he had indeed refused 52
he had indeed secured 93
he had indeed started 73
he had indeed stopped 71
he had indeed studied 60
he had indeed touched 78
he had indeed visited 187
he had indeed written 533
he had inside himself 103
he had inured himself 166
he had issued against 365
he had issued general 44
he had issued himself 43
he had issued letters 67
he had issued several 71
he had jammed himself 43
he had jerked himself 104
he had jewish friends 129
he had joined against 55
he had joined because 224
he had joined captain 57
he had joined charles 59
he had joined colonel 60
he had joined general 275
he had joined heartily 45
he had joined himself 805
he had joined several 127
he had joined shortly 46
he had joined together 204
he had judged himself 164
he had judged rightly 356
he had justly merited 132
he had keenly enjoyed 44
he had kicked against 73
he had kicked himself 107
he had kidney trouble 113
he had killed anybody 124
he had killed because 225
he had killed between 65
he had killed captain 99
he had killed charles 67
he had killed enemies 67
he had killed fifteen 217
he had killed general 86
he had killed himself 4990
he had killed richard 53
he had killed seventy 119
he had killed several 1095
he had killed sixteen 93
he had killed thirteen 108
he had killed upwards 61
he had kindly arranged 56
he had kindly brought 47
he had kindly invited 142
he had kindly offered 322
he had kindly written 59
he had kissed thirteen 54
he had lacked courage 105
he had lacked hitherto 99
he had landed fifteen 41
he had landed himself 672
he had lashed himself 455
he had lashed together 52
he had lately adopted 267
he had lately allowed 56
he had lately appeared 88
he had lately arrived 353
he had lately assumed 169
he had lately assured 46
he had lately avoided 51
he had lately belonged 128
he had lately brought 317
he had lately chanced 46
he had lately coveted 54
he had lately crossed 66
he had lately debased 86
he had lately defeated 63
he had lately emerged 104
he had lately endured 109
he had lately enjoyed 180
he had lately entered 433
he had lately erected 215
he had lately escaped 162
he had lately founded 196
he had lately granted 75
he had lately himself 43
he had lately implied 50
he had lately married 1030
he had lately noticed 79
he had lately offered 87
he had lately ordered 86
he had lately preached 125
he had lately printed 46
he had lately pursued 239
he had lately reduced 84
he had lately refused 48
he had lately released 122
he had lately removed 134
he had lately renewed 66
he had lately resided 57
he had lately resumed 51
he had lately retired 103
he had lately secured 46
he had lately started 74
he had lately striven 43
he had lately studied 60
he had lately subdued 83
he had lately visited 775
he had lately written 891
he had leagued himself 262
he had learned against 45
he had learned because 176
he had learned certain 209
he had learned chiefly 80
he had learned chinese 122
he had learned details 44
he had learned everything 2082
he had learned exactly 118
he had learned geometry 62
he had learned grammar 50
he had learned himself 320
he had learned lessons 169
he had learned modesty 49
he had learned quickly 240
he had learned regarding 92
he had learned respect 43
he had learned several 310
he had learned somehow 59
he had learned spanish 514
he had learned tonight 197
he had levied against 74
he had levied several 54
he had lifted himself 558
he had lifted weights 67
he had linked himself 216
he had linked together 76
he had listed himself 126
he had little ability 332
he had little ambition 215
he had little anxiety 53
he had little besides 67
he had little capital 163
he had little comfort 195
he had little command 173
he had little company 55
he had little concept 94
he had little concern 781
he had little contact 1749
he had little control 5918
he had little courage 55
he had little creative 54
he had little decision 43
he had little defense 70
he had little faculty 47
he had little following 179
he had little freedom 181
he had little general 40
he had little genuine 69
he had little himself 61
he had little insight 234
he had little leisure 1513
he had little material 69
he had little natural 240
he had little nervous 57
he had little occasion 388
he had little pleasure 149
he had little popular 146
he had little previous 204
he had little problem 135
he had little purpose 46
he had little quarrel 43
he had little rapport 82
he had little reliance 84
he had little remaining 114
he had little reserve 52
he had little respect 3521
he had little schooling 379
he had little scruple 110
he had little stomach 522
he had little success 3351
he had little support 967
he had little surplus 43
he had little sympathy 7149
he had little trouble 2770
he had little worldly 41
he had loaded himself 268
he had locked himself 2026
he had lodged against 97
he had lodged himself 99
he had looked askance 121
he had looked closely 295
he had looked exactly 69
he had looked familiar 85
he had looked fifteen 40
he had looked forward 25934
he had looked himself 71
he had looked outside 60
he had looked quickly 53
he had looked steadily 87
he had looked towards 134
he had lounged against 44
he had lovely manners 60
he had lovingly arranged 100
he had lulled himself 83
he had lumped together 78
he had malice against 75
he had marked certain 52
he had marked himself 115
he had marked several 58
he had marked success 88
he had merely adapted 40
he had merely adopted 91
he had merely advised 49
he had merely allowed 69
he had merely applied 77
he had merely arranged 42
he had merely assumed 94
he had merely brought 146
he had merely brushed 58
he had merely carried 281
he had merely claimed 57
he had merely decided 83
he had merely desired 116
he had merely dragged 95
he had merely dropped 284
he had merely entered 55
he had merely existed 45
he had merely fainted 77
he had merely glanced 157
he had merely grunted 46
he had merely guessed 59
he had merely laughed 108
he had merely offered 122
he had merely omitted 44
he had merely ordered 80
he had merely planned 40
he had merely pointed 108
he had merely refused 61
he had merely repeated 269
he had merely replied 101
he had merely retired 41
he had merely shifted 124
he had merely skimmed 48
he had merely slipped 77
he had merely stepped 182
he had merely stopped 154
he had merely studied 40
he had merely swooned 134
he had merely touched 184
he had merely visited 50
he had merely watched 52
he had merely wounded 53
he had merely written 437
he had merely yielded 63
he had merged himself 74
he had misled congress 45
he had misled himself 54
he had missed because 410
he had missed everything 241
he had missed himself 81
he had missed several 297
he had mocked himself 60
he had molded himself 58
he had mostly ignored 44
he had nailed against 80
he had nailed together 49
he had narrow escapes 302
he had needed comfort 70
he had neither ability 234
he had neither advised 116
he had neither ambition 91
he had neither appeared 40
he had neither applied 61
he had neither beginning 55
he had neither brothers 55
he had neither capital 65
he had neither conduct 46
he had neither courage 255
he had neither desired 127
he had neither fortune 61
he had neither founded 57
he had neither friends 400
he had neither invited 65
he had neither knowles 46
he had neither leisure 277
he had neither natural 52
he had neither noticed 164
he had neither ordered 211
he had neither parents 55
he had neither planned 95
he had neither preached 45
he had neither private 40
he had neither respect 80
he had neither servant 43
he had neither shelter 40
he had neither studied 79
he had neither sympathy 270
he had neither talents 229
he had neither touched 46
he had neither visited 77
he had neither written 737
he had nerved himself 660
he had nicked himself 199
he had ninety thousand 85
he had nowise receded 73
he had nursed several 47
he had opened between 72
he had opened himself 717
he had opened offices 45
he had opened pandora 82
he had opened several 102
he had openly accused 125
he had openly adopted 44
he had openly assumed 69
he had openly boasted 73
he had openly charged 49
he had openly flouted 53
he had openly opposed 510
he had openly preached 134
he had openly rebuked 81
he had openly refused 44
he had openly violated 42
he had orders against 50
he had packed everything 169
he had packed himself 64
he had parked himself 67
he had parked outside 166
he had parted company 1385
he had parted forever 44
he had partly brought 78
he had partly fretted 56
he had partly written 121
he had passed against 84
he had passed between 171
he had passed certain 60
he had passed fifteen 80
he had passed forward 71
he had passed himself 441
he had passed outside 197
he had passed quickly 54
he had passed quietly 56
he had passed rapidly 62
he had passed secrets 66
he had passed seventy 212
he had passed several 1291
he had passed thirteen 43
he had pasted together 47
he had paused outside 81
he had pawned everything 130
he had penned himself 64
he had picked himself 1063
he had pieced together 2200
he had piously erected 131
he had piqued himself 144
he had pissed himself 105
he had pitted against 65
he had pitted himself 220
he had placed against 310
he had placed between 513
he had placed certain 97
he had placed everything 97
he had placed general 123
he had placed himself 14365
he had placed outside 66
he had placed several 246
he had placed together 42
he had played against 653
he had played between 43
he had played college 71
he had played cricket 590
he had played himself 335
he had played marbles 56
he had played richard 47
he had played several 186
he had played shylock 46
he had played together 75
he had played towards 121
he had played traitor 44
he had played varsity 142
he had pleaded against 62
he had pleaded illness 44
he had pleaded poverty 50
he had pleased himself 585
he had plumed himself 200
he had plunged forward 83
he had plunged himself 751
he had polite manners 75
he had posted himself 1057
he had posted notices 40
he had posted outside 43
he had potent friends 48
he had poured himself 637
he had pressing affairs 45
he had pressing matters 53
he had prided himself 1773
he had primed himself 160
he had proper objects 80
he had proved faithful 120
he had proved himself 17414
he had proved unequal 49
he had proved unworthy 86
he had proved utterly 59
he had proven himself 3060
he had public support 113
he had pulled forward 42
he had pulled himself 2360
he had pulled together 228
he had pumped himself 44
he had purged himself 655
he had pushed against 86
he had pushed forward 1613
he had pushed himself 1109
he had pushed matters 245
he had pushed towards 43
he had railed against 697
he had raised against 807
he had raised between 71
he had raised certain 42
he had raised himself 5103
he had raised lazarus 225
he had raised millions 52
he had raised several 85
he had ranked himself 73
he had ranted against 41
he had rarely allowed 41
he had rarely bothered 51
he had rarely enjoyed 191
he had rarely entered 101
he had rarely married 47
he had rarely visited 123
he had rarely written 46
he had rashly allowed 81
he had rashly assumed 52
he had rashly assured 121
he had rashly entered 68
he had rashly married 73
he had rashly pledged 50
he had reached america 172
he had reached avignon 195
he had reached certain 112
he had reached chicago 54
he had reached detroit 61
he had reached fifteen 57
he had reached forward 67
he had reached germany 49
he had reached halfway 51
he had reached himself 52
he had reached ireland 42
he had reached islands 126
he had reached laramie 111
he had reached manhood 1339
he had reached maximum 96
he had reached plymouth 43
he had reached puberty 299
he had reached regarding 58
he had reached seventy 216
he had reached several 72
he had reached similar 48
he had reached sixteen 52
he had reacted against 332
he had reacted quickly 47
he had reacted strongly 96
he had readied himself 144
he had readily granted 49
he had reeled against 60
he had relied chiefly 53
he had relied largely 61
he had remade himself 83
he had repaid himself 64
he had rested against 122
he had rested content 225
he had rested himself 326
he had richly endowed 68
he had richly merited 201
he had ridden against 40
he had ridden fifteen 42
he had ridden forward 230
he had ridden hastily 49
he had ridden himself 127
he had ridden several 119
he had ridden together 55
he had ridden towards 41
he had rigged himself 164
he had risked everything 1109
he had risked himself 132
he had robbed himself 238
he had robbed several 54
he had rolled himself 351
he had rooted himself 82
he had roused against 227
he had roused himself 688
he had rubbed against 182
he had rubbed himself 151
he had ruined everything 241
he had ruined himself 1303
he had rushed forward 562
he had rushed towards 53
he had safely arrived 274
he had safely brought 96
he had safely crossed 169
he had safely escaped 76
he had safely secured 49
he had sailed between 66
he had sailed eastward 46
he had sanely brought 137
he had scarce appeared 67
he had scarce entered 130
he had scarce leisure 105
he had scarce replied 91
he had scarce talents 61
he had scarce touched 69
he had scarce uttered 215
he had scared himself 89
he had scored against 112
he had scored several 65
he had second thoughts 5440
he had secret advices 49
he had secret enemies 51
he had seemed capable 49
he had seemed content 217
he had seemed distant 65
he had seemed familiar 104
he had seemed nervous 76
he had seemed sincere 51
he had seemed totally 55
he had seemed unaware 41
he had seemed unwilling 43
he had seemed worried 42
he had seized certain 52
he had seized control 289
he had seized several 57
he had seldom appeared 47
he had seldom bothered 46
he had seldom enjoyed 100
he had seldom entered 43
he had seldom occasion 299
he had seldom visited 119
he had seldom written 46
he had sensed outside 96
he had serious defects 80
he had serious designs 80
he had serious grounds 46
he had serious matters 70
he had serious thoughts 1300
he had serious trouble 200
he had served against 447
he had served bravely 76
he had served briefly 1374
he had served capably 58
he had served charles 84
he had served fifteen 141
he had served himself 268
he had served loyally 254
he had served napoleon 65
he had served overseas 103
he had served several 628
he had served sixteen 96
he had served thirteen 164
he had served together 51
he had severe attacks 121
he had severe headache 116
he had severe stomach 142
he had sexual contact 169
he had shaken himself 644
he had shamed himself 149
he had shaped himself 96
he had shared everything 199
he had shared himself 55
he had shaved himself 387
he had shewed himself 127
he had shewed wonders 90
he had showed himself 656
he had showed towards 46
he had sidled himself 53
he had signed because 55
he had signed certain 76
he had signed everything 43
he had signed himself 579
he had signed letters 53
he had signed several 181
he had signed treaties 91
he had signed willingly 76
he had simply adapted 75
he had simply adopted 76
he had simply allowed 116
he had simply appeared 72
he had simply applied 53
he had simply assumed 352
he had simply avoided 62
he had simply brought 108
he had simply carried 172
he had simply climbed 44
he had simply crossed 44
he had simply decided 372
he had simply desired 70
he had simply drifted 44
he had simply dropped 211
he had simply ignored 222
he had simply laughed 82
he had simply offered 52
he had simply ordered 106
he had simply pointed 70
he had simply refused 248
he had simply removed 139
he had simply repeated 108
he had simply replied 117
he had simply settled 56
he had simply slipped 112
he had simply started 48
he had simply stepped 102
he had simply stopped 287
he had simply studied 51
he had simply watched 87
he had simply written 321
he had simply yielded 60
he had singular success 50
he had sinned against 3395
he had sinned himself 43
he had slight attacks 54
he had slight respect 41
he had slowly carried 52
he had smeared himself 56
he had smiled faintly 66
he had smoked himself 76
he had snowed himself 42
he had soaked himself 127
he had soiled himself 324
he had solved several 50
he had something against 469
he had something besides 155
he had something between 90
he had something painful 93
he had something planned 161
he had something pleasant 129
he had something precious 48
he had something private 211
he had something similar 83
he had something stronger 99
he had something tangible 167
he had something unusual 122
he had something weighty 75
he had something wrapped 75
he had something written 41
he had soothed himself 118
he had sorted himself 52
he had sought comfort 272
he had sought contact 49
he had sought counsel 139
he had sought election 97
he had sought medical 119
he had sought pleasure 42
he had sought redress 53
he had sought richard 74
he had sought shelter 1687
he had sought support 113
he had spared himself 356
he had special friends 55
he had special insight 42
he had special license 41
he had special occasion 41
he had special talents 92
he had special warrant 77
he had spoken against 2143
he had spoken because 116
he had spoken bravely 47
he had spoken briefly 468
he had spoken falsely 403
he had spoken fifteen 41
he had spoken frankly 206
he had spoken harshly 387
he had spoken hastily 155
he had spoken himself 207
he had spoken hitherto 203
he had spoken jestingly 104
he had spoken lightly 214
he had spoken plainly 265
he had spoken proudly 48
he had spoken quietly 123
he had spoken rightly 66
he had spoken roughly 117
he had spoken several 222
he had spoken sharply 177
he had spoken spanish 96
he had spoken sternly 50
he had spoken strongly 299
he had spoken vaguely 61
he had staked everything 504
he had staked himself 67
he had stated bluntly 56
he had stated himself 185
he had stated plainly 50
he had stated several 69
he had stayed because 261
he had stayed briefly 67
he had stayed himself 42
he had stayed indoors 52
he had stayed married 72
he had stayed outside 292
he had stayed quietly 94
he had stayed several 150
he had stolen because 60
he had stolen everything 58
he had stolen himself 80
he had stolen millions 48
he had stolen quietly 40
he had stolen several 91
he had stored himself 59
he had stowed himself 127
he had strange thoughts 61
he had strength remaining 45
he had struck against 351
he had struck himself 150
he had styled himself 431
he had subtly watched 45
he had suited himself 81
he had sunned himself 63
he had talked against 79
he had talked briefly 175
he had talked fifteen 62
he had talked himself 1630
he had talked largely 54
he had talked matters 58
he had talked quietly 47
he had talked roughly 78
he had talked several 68
he had talked together 72
he had talked vaguely 61
he had tasked himself 74
he had tasted absinthe 73
he had tasted freedom 164
he had tasted success 65
he had tasted victory 44
he had taught against 43
he had taught anatomy 42
he had taught briefly 143
he had taught certain 51
he had taught classes 43
he had taught courses 50
he had taught himself 7537
he had taught history 154
he had taught lessons 49
he had taught physics 89
he had taught several 123
he had termed himself 42
he had tested himself 137
he had tested several 107
he had thereby brought 48
he had thereby secured 54
he had thought belonged 71
he had thought briefly 45
he had thought everything 242
he had thought existed 71
he had thought forever 123
he had thought forward 65
he had thought himself 6602
he had thought hitherto 80
he had thought lightly 64
he had thought perhaps 166
he had thought prudent 41
he had thought several 67
he had thought soberly 45
he had thought vaguely 66
he had through several 70
he had tidied himself 54
he had tilted against 45
he had tipped glasses 80
he had toured america 57
he had traced between 41
he had traced everything 85
he had treated harshly 77
he had treated himself 438
he had treated several 165
he had tucked himself 62
he had turned against 2588
he had turned catholic 319
he had turned everything 102
he had turned fifteen 115
he had turned himself 1684
he had turned quickly 100
he had turned seventy 354
he had turned several 50
he had turned sharply 123
he had turned sixteen 140
he had turned thirteen 185
he had turned towards 621
he had turned traitor 814
he had twelve hundred 662
he had twelve persons 54
he had twelve thousand 353
he had twenty dollars 135
he had twenty minutes 429
he had twenty thousand 803
he had undone himself 138
he had unduly altered 73
he had unduly decided 78
he had unduly favored 58
he had united against 106
he had united himself 552
he had untied himself 61
he had upheld against 59
he had urgent matters 82
he had urgent occasion 53
he had vainly appealed 49
he had vainly applied 81
he had vainly essayed 51
he had vainly invited 63
he had vainly offered 131
he had vainly opposed 109
he had vainly pursued 52
he had vainly searched 143
he had vainly striven 489
he had vainly trusted 144
he had valued himself 50
he had veered towards 41
he had vented against 58
he had vented himself 82
he had viewed himself 101
he had violent passions 81
he had visual contact 53
he had voiced similar 40
he had voiced support 40
he had waited because 86
he had waited fifteen 93
he had waited outside 603
he had waited quietly 121
he had waited several 166
he had walked between 250
he had walked blindly 74
he had walked briskly 234
he had walked fifteen 136
he had walked forward 76
he had walked guarded 53
he had walked halfway 147
he had walked himself 342
he had walked outside 54
he had walked perhaps 68
he had walked quickly 97
he had walked quietly 65
he had walked rapidly 48
he had walked several 320
he had walked steadily 47
he had walked towards 110
he had walled himself 80
he had wanted chiefly 75
he had warmed himself 415
he had warmly admired 54
he had warmly opposed 112
he had warmly praised 68
he had warned against 1435
he had warned congress 51
he had warned general 52
he had warned germany 66
he had warned himself 191
he had warred against 274
he had washed himself 859
he had wasted himself 117
he had wasted precious 161
he had wasted several 89
he had wearied himself 275
he had wedded himself 70
he had wedged between 52
he had wedged himself 251
he had welded together 235
he had wholly devoted 85
he had wholly dropped 84
he had wholly omitted 44
he had wholly subdued 41
he had willed everything 80
he had willed himself 386
he had wisely adopted 73
he had wisely brought 113
he had wisely decided 141
he had wisely refused 161
he had wisely secured 141
he had wished himself 180
he had without question 57
he had worked against 424
he had worked between 58
he had worked briefly 1131
he had worked closely 2972
he had worked everything 88
he had worked fifteen 147
he had worked happily 42
he had worked hardest 129
he had worked himself 6000
he had worked largely 44
he had worked loyally 92
he had worked outside 161
he had worked quietly 103
he had worked several 194
he had worked sixteen 84
he had worked steadily 422
he had worked summers 156
he had worked together 348
he had worked towards 166
he had worked wonders 145
he had wormed himself 306
he had wreaked vengeance 50
he had wronged himself 73
he had wrongly accused 120
he had wrongly assumed 115
he had younger brothers 71
he has abased himself 109
he has allied himself 818
he has almost arrived 73
he has almost cracked 103
he has almost decided 55
he has almost doubled 49
he has almost everything 131
he has almost stopped 51
he has almost totally 56
he has already accused 50
he has already adapted 43
he has already adopted 416
he has already advised 42
he has already allowed 174
he has already alluded 161
he has already amassed 127
he has already appealed 61
he has already appeared 556
he has already applied 323
he has already arranged 258
he has already arrived 802
he has already assumed 854
he has already assured 94
he has already blessed 44
he has already brought 651
he has already carried 239
he has already charged 51
he has already checked 71
he has already claimed 254
he has already climbed 78
he has already counted 84
he has already covered 392
he has already crossed 305
he has already decided 2098
he has already decreed 66
he has already deduced 55
he has already defeated 107
he has already defined 735
he has already derived 156
he has already devised 89
he has already devoted 163
he has already divided 102
he has already divined 51
he has already dropped 117
he has already emptied 60
he has already endured 274
he has already enjoyed 423
he has already entered 1338
he has already erected 78
he has already escaped 159
he has already evinced 111
he has already evolved 44
he has already exerted 101
he has already exposed 161
he has already fathered 48
he has already figured 131
he has already founded 50
he has already gathered 321
he has already granted 259
he has already grasped 229
he has already guessed 139
he has already handled 66
he has already himself 65
he has already imbibed 54
he has already implied 84
he has already imposed 49
he has already injured 140
he has already invited 87
he has already located 65
he has already managed 163
he has already married 231
he has already measured 51
he has already noticed 177
he has already offered 406
he has already ordered 282
he has already painted 137
he has already planned 503
he has already planted 184
he has already pledged 156
he has already pointed 302
he has already preached 73
he has already printed 231
he has already pursued 83
he has already realized 258
he has already recited 56
he has already reduced 94
he has already refused 250
he has already refuted 109
he has already reigned 51
he has already related 131
he has already released 55
he has already removed 114
he has already repeated 80
he has already replied 141
he has already retired 301
he has already revealed 340
he has already secured 878
he has already seduced 96
he has already settled 231
he has already several 81
he has already shifted 41
he has already slipped 60
he has already stamped 56
he has already started 1239
he has already stepped 77
he has already stopped 127
he has already studied 389
he has already subdued 46
he has already touched 207
he has already trained 158
he has already trodden 47
he has already uttered 193
he has already violated 160
he has already visited 405
he has already weighed 41
he has already wounded 55
he has already written 3680
he has already wrought 407
he has already yielded 82
he has always adhered 282
he has always admired 526
he has always adopted 107
he has always advised 50
he has always allowed 124
he has always appealed 69
he has always appeared 555
he has always applied 79
he has always aspired 146
he has always assumed 232
he has always assured 56
he has always avoided 376
he has always behaved 502
he has always belonged 242
he has always brought 215
he has always carried 430
he has always claimed 365
he has always classed 80
he has always counted 66
he has always coveted 87
he has always desired 450
he has always devoted 159
he has always doubted 45
he has always dressed 43
he has always enjoyed 1233
he has always escaped 81
he has always evinced 427
he has always exerted 76
he has always existed 402
he has always fancied 42
he has always favored 293
he has always granted 79
he has always handled 61
he has always himself 44
he has always hitherto 255
he has always honored 130
he has always ignored 86
he has always labored 54
he has always laughed 55
he has always managed 885
he has always measured 54
he has always noticed 66
he has always objects 90
he has always offered 131
he has always opposed 382
he has always painted 94
he has always planned 73
he has always pointed 54
he has always praised 75
he has always preached 180
he has always present 205
he has always pursued 217
he has always realized 60
he has always refused 1059
he has always repeated 42
he has always replied 106
he has always reposed 42
he has always resided 435
he has always scorned 67
he has always searched 77
he has always shunned 73
he has always stopped 71
he has always striven 306
he has always strongly 41
he has always studied 52
he has always trusted 130
he has always watched 60
he has always written 1011
he has always yielded 53
he has amused himself 618
he has another function 43
he has another problem 253
he has another purpose 140
he has another quality 70
he has another question 59
he has argued against 331
he has argued himself 123
he has argued strongly 80
he has avenged himself 222
he has avowed himself 152
he has barely escaped 146
he has barely managed 44
he has barely touched 81
he has basely injured 131
he has become acutely 106
he has become adapted 89
he has become alarmed 61
he has become america 45
he has become ashamed 60
he has become assured 53
he has become because 60
he has become brahman 70
he has become callous 42
he has become capable 548
he has become certain 60
he has become closely 66
he has become corrupt 142
he has become cynical 62
he has become devoted 43
he has become eminent 40
he has become emperor 153
he has become endeared 73
he has become endowed 72
he has become equally 58
he has become everything 59
he has become familiar 2514
he has become friends 112
he has become himself 314
he has become hostile 91
he has become largely 65
he has become morally 99
he has become nervous 53
he has become patient 121
he has become perfect 272
he has become perhaps 118
he has become popular 114
he has become rational 47
he has become selfish 43
he has become settled 55
he has become skilled 128
he has become socially 81
he has become stronger 109
he has become subject 500
he has become superior 55
he has become tainted 62
he has become totally 303
he has become trapped 83
he has become useless 80
he has become utterly 147
he has become visible 58
he has before written 75
he has better chances 47
he has better control 186
he has better grounds 63
he has better manners 47
he has better muskets 99
he has better success 71
he has bidden defiance 115
he has bitter enemies 65
he has blamed himself 44
he has boldly assured 203
he has booked passage 55
he has bought himself 364
he has bought several 49
he has braced himself 61
he has broken himself 45
he has buried himself 299
he has burned himself 41
he has busied himself 400
he has called according 150
he has called himself 708
he has called several 83
he has called together 213
he has carved himself 86
he has caught himself 214
he has caught several 47
he has caused himself 215
he has caused trouble 85
he has changed himself 211
he has charming manners 51
he has cheated himself 157
he has chosen because 300
he has chosen between 50
he has chosen certain 60
he has chosen himself 467
he has chosen rightly 55
he has claims against 50
he has cleaned himself 68
he has cleared himself 291
he has clearly assumed 51
he has clearly brought 47
he has clearly decided 59
he has clearly defined 196
he has clearly grasped 141
he has clearly implied 42
he has clearly pointed 112
he has clearly revealed 56
he has closed himself 124
he has clothed himself 370
he has created according 192
he has created because 97
he has created between 148
he has created everything 163
he has created himself 635
he has created mankind 42
he has created several 148
he has created systems 40
he has culled several 41
he has damned himself 180
he has deemed himself 50
he has deeply injured 174
he has deeply studied 81
he has denied himself 910
he has direct contact 229
he has direct control 262
he has direct sympathy 64
he has doomed himself 213
he has dreamed himself 56
he has driven himself 188
he has driven several 55
he has dubbed himself 99
he has duties towards 107
he has earlier defined 40
he has edited include 139
he has edited several 378
he has eleven priests 68
he has engaged himself 794
he has enough ability 83
he has enough capital 131
he has enough control 90
he has enough courage 146
he has enough freedom 53
he has enough friends 62
he has enough insight 76
he has enough material 183
he has enough remaining 98
he has enough support 86
he has enough trouble 161
he has entire control 179
he has exiled himself 235
he has failed awfully 48
he has failed because 514
he has failed himself 117
he has failed somehow 46
he has failed utterly 222
he has fairly entered 61
he has fairly settled 41
he has fairly started 43
he has fallen because 140
he has fallen between 98
he has fallen himself 40
he has family members 44
he has fellow workers 58
he has filled himself 225
he has filled several 139
he has firmly decided 87
he has firmly grasped 115
he has fitted himself 553
he has flatly refused 78
he has fooled himself 72
he has forced himself 574
he has forged himself 64
he has forgot himself 105
he has formed against 98
he has formed certain 74
he has formed himself 260
he has formed opinions 112
he has formed regarding 60
he has formed several 50
he has fought against 783
he has fought bravely 263
he has fought several 41
he has framed according 64
he has freely availed 207
he has freely entered 56
he has freely offered 62
he has further assured 52
he has further pointed 97
he has gained command 53
he has gained control 1316
he has gained everything 99
he has gained freedom 101
he has gained friends 110
he has gained himself 139
he has gained immense 55
he has gained insight 248
he has gained mastery 127
he has gained national 63
he has gained respect 84
he has gained success 79
he has girded himself 130
he has gladly availed 40
he has gorged himself 319
he has gotten control 45
he has gotten everything 72
he has gotten himself 817
he has gotten married 80
he has gotten together 51
he has greater ability 143
he has greater command 41
he has greater control 172
he has greater dignity 47
he has greater freedom 254
he has greater insight 43
he has greatly admired 54
he has greatly altered 102
he has greatly enjoyed 69
he has greatly injured 83
he has greatly reduced 80
