he add certain praises 115
he had ulterior motives 645
he had ulterior objects 48
he had unified germany 45
he had unusual ability 137
he had unusual talents 50
he had usually avoided 55
he had usually carried 42
he had usually grasped 55
he had usually managed 101
he had uttered against 691
he had uttered certain 59
he had uttered himself 51
he had uttered hitherto 110
he had uttered several 43
he had utterly crushed 41
he had utterly defeated 145
he had utterly ignored 67
he had utterly refused 118
he had utterly subdued 52
he had utterly wrecked 199
he had vaguely noticed 71
he had vaguely planned 69
he had vaunted himself 40
he had violated article 43
he had violated federal 61
he had violated several 73
he had virtual control 72
he had visited america 321
he had visited briefly 219
he had visited britain 70
he had visited certain 64
he had visited charles 40
he had visited chicago 46
he had visited fifteen 46
he had visited foreign 72
he had visited friends 66
he had visited general 148
he had visited germany 501
he had visited himself 94
he had visited holland 72
he had visited iceland 79
he had visited ireland 174
he had visited jamaica 52
he had visited several 996
he had visited shortly 64
he had visited sixteen 42
he had vomited several 57
he had watched closely 129
he had watched everything 82
he had watched himself 182
he had watched several 57
he had wavered between 267
he had weakened himself 152
he had weighed himself 81
he had weighty matters 52
he had wheeled himself 53
he had whipped himself 74
he had willingly allowed 73
he had willingly assumed 50
he had willingly offered 51
he had willingly yielded 59
he had withheld himself 61
he had worried himself 229
he had wounded himself 354
he had wounded several 87
he had wrapped himself 1353
he had wrecked himself 68
he had wrested control 119
he had written according 57
he had written against 3360
he had written appeared 86
he had written attacking 111
he had written because 493
he had written between 471
he had written briefly 131
he had written certain 231
he had written charles 97
he had written colonel 57
he had written decades 64
he had written enabled 58
he had written everything 338
he had written exactly 63
he had written fifteen 282
he had written following 75
he had written frankly 59
he had written general 419
he had written hastily 81
he had written himself 4426
he had written hitherto 243
he had written johnson 41
he had written largely 56
he had written legends 185
he had written letters 1540
he had written lincoln 46
he had written madison 87
he had written perhaps 79
he had written previous 80
he had written proudly 54
he had written regarding 156
he had written reports 77
he had written reviews 48
he had written richard 68
he had written scathingly 50
he had written scripts 64
he had written senator 70
he had written seventy 146
he had written several 4214
he had written shortly 394
he had written similar 64
he had written sixteen 184
he had written sonnets 66
he had written stanzas 173
he had written steadily 44
he had written stories 266
he had written strongly 70
he had written thirteen 132
he had written together 84
he had written towards 43
he had written tristan 83
he had written volumes 52
he had wrought against 66
he had wrought himself 411
he had wrought towards 43
he had wrought wonders 62
he had yielded because 135
he had yielded himself 863
he has accused himself 99
he has adapted himself 623
he has adhered closely 77
he has adopted against 41
he has adopted certain 47
he has adopted himself 174
he has adopted towards 118
he has adorned himself 69
he has aligned himself 369
he has alleged against 154
he has allowed certain 80
he has allowed himself 5687
he has allowed several 59
he has amassed together 146
he has annexed certain 42
he has annexed effects 101
he has appealed against 64
he has appeared several 45
he has applied himself 1523
he has arranged everything 211
he has arranged matters 104
he has arrayed against 64
he has arrayed himself 83
he has assumed certain 109
he has assumed command 97
he has assumed control 121
he has assumed towards 114
he has assured himself 1039
he has attuned himself 43
he has authored include 61
he has authored several 429
he has availed himself 4160
he has avoided everything 56
he has battled against 58
he has behaved himself 735
he has behaved towards 154
he has betaken himself 407
he has between himself 42
he has blinded himself 230
he has blindly admired 63
he has branded himself 43
he has brought against 903
he has brought everything 74
he has brought forward 6262
he has brought himself 1994
he has brought letters 82
he has brought matters 43
he has brought several 118
he has brought together 7576
he has brought trouble 79
he has brushed against 52
he has carried forward 610
he has carried himself 268
he has certain beliefs 90
he has certain desires 48
he has certain minimum 51
he has certain natural 75
he has certain talents 48
he has chained himself 54
he has charged against 52
he has charged himself 166
he has chiefly devoted 65
he has chiefly resided 46
he has cleansed himself 170
he has closely studied 145
he has cobbled together 64
he has covered everything 54
he has covered himself 601
he has crammed himself 49
he has crossed himself 45
he has crowned himself 42
he has cruelly injured 132
he has damaged himself 104
he has debased himself 124
he has decided against 300
he has defiled himself 63
he has defined himself 357
he has deluded himself 247
he has demeaned himself 162
he has derived benefit 152
he has designs against 40
he has devoted himself 9499
he has devoted several 181
he has divided himself 58
he has dragged himself 209
he has dressed himself 357
he has drowned himself 184
he has effaced himself 115
he has elected himself 79
he has emptied himself 137
he has enabled himself 58
he has encased himself 56
he has endeared himself 1211
he has endured because 59
he has enjoyed himself 401
he has enjoyed perfect 127
he has enjoyed success 73
he has entered college 48
he has entered himself 186
he has entered nirvana 136
he has erected against 207
he has erected between 85
he has erected himself 106
he has erected several 51
he has escaped because 54
he has everything figured 46
he has evinced towards 65
he has exalted himself 318
he has excused himself 193
he has exerted himself 748
he has exposed himself 1883
he has express written 86
he has falsely accused 143
he has falsely assumed 117
he has fancied himself 179
he has fatally wounded 51
he has fifteen hundred 70
he has fifteen minutes 81
he has fifteen thousand 100
he has finally adopted 47
he has finally arrived 336
he has finally brought 63
he has finally decided 516
he has finally emerged 50
he has finally escaped 74
he has finally figured 53
he has finally grasped 45
he has finally located 45
he has finally managed 200
he has finally realized 180
he has finally retired 62
he has finally settled 149
he has finally stopped 49
he has founded himself 66
he has founded several 57
he has gathered everything 55
he has gathered himself 78
he has gathered together 1672
he has general control 58
he has granted himself 47
he has grasped certain 52
he has grasped himself 56
he has grossly violated 50
he has grouped together 269
he has guarded against 161
he has guarded himself 102
he has guessed rightly 45
he has handled himself 105
he has happily applied 47
he has happily escaped 42
he has himself adduced 93
he has himself adopted 173
he has himself allowed 48
he has himself alluded 107
he has himself appealed 230
he has himself applied 166
he has himself aroused 60
he has himself arranged 45
he has himself arrived 92
he has himself assumed 124
he has himself assured 150
he has himself brought 427
he has himself carried 130
he has himself charged 51
he has himself claimed 54
he has himself crowned 44
he has himself decided 82
he has himself decreed 62
he has himself defined 198
he has himself derived 138
he has himself devised 144
he has himself divided 46
he has himself elected 159
he has himself enacted 63
he has himself endured 70
he has himself enjoyed 219
he has himself entered 106
he has himself erected 119
he has himself escaped 58
he has himself exposed 58
he has himself gathered 60
he has himself imposed 205
he has himself invited 137
he has himself invoked 54
he has himself largely 67
he has himself noticed 138
he has himself offered 91
he has himself ordered 59
he has himself painted 121
he has himself planted 118
he has himself pointed 314
he has himself printed 51
he has himself pursued 40
he has himself realized 68
he has himself refused 80
he has himself related 574
he has himself removed 58
he has himself revealed 105
he has himself studied 60
he has himself trained 55
he has himself uttered 44
he has himself visited 112
he has himself written 2853
he has hitherto adopted 223
he has hitherto allowed 96
he has hitherto appeared 165
he has hitherto applied 93
he has hitherto assumed 95
he has hitherto avoided 341
he has hitherto belonged 79
he has hitherto brought 108
he has hitherto carried 142
he has hitherto derived 40
he has hitherto devoted 91
he has hitherto enjoyed 1432
he has hitherto escaped 208
he has hitherto exerted 110
he has hitherto existed 69
he has hitherto ignored 144
he has hitherto imposed 83
he has hitherto laughed 81
he has hitherto managed 43
he has hitherto omitted 56
he has hitherto opposed 52
he has hitherto pursued 706
he has hitherto refused 206
he has hitherto scorned 86
he has hitherto withheld 122
he has hitherto written 337
he has hoisted himself 43
he has honored himself 42
he has however omitted 41
he has humbled himself 452
he has immured himself 47
he has imposed himself 183
he has injured himself 364
he has insured against 84
he has insured himself 114
he has invited himself 85
he has jumbled together 122
he has knocked audibly 50
he has knocked himself 62
he has knowingly allowed 91
he has labeled himself 46
he has largely availed 92
he has largely avoided 43
he has largely devoted 45
he has largely ignored 94
he has leveled against 71
he has limited ability 83
he has limited control 160
he has limited himself 827
he has located himself 517
he has lowered himself 317
he has managed hitherto 210
he has managed matters 57
he has managed several 54
he has managed somehow 133
he has marched against 46
he has married according 66
he has matched himself 46
he has measured himself 79
he has modeled himself 71
he has musical ability 51
he has natural ability 154
he has noticed several 41
he has nowhere written 45
he has obliged himself 174
he has offered against 96
he has offered himself 647
he has offered several 40
he has omitted certain 76
he has omitted several 199
he has opposed himself 48
he has ordered himself 56
he has outdone himself 175
he has painful thoughts 79
he has painted himself 509
he has painted scarlet 45
he has painted several 82
he has perfect command 112
he has perfect control 299
he has perfect freedom 103
he has perfect liberty 80
he has perfect manners 76
he has perhaps written 169
he has planned everything 95
he has planted himself 239
he has pledged himself 2450
he has plotted against 127
he has popular support 62
he has preached against 115
he has present ability 45
he has pressed forward 90
he has pursued research 68
he has pursued studies 46
he has pursued towards 123
he has queered himself 47
he has rational grounds 82
he has realized himself 131
he has reasoned himself 108
he has reduced himself 596
he has refused several 46
he has regular contact 103
he has reigned supreme 108
he has related himself 120
he has released himself 129
he has removed himself 720
he has repeated charges 43
he has repeated himself 123
he has repeated several 169
he has rescued himself 53
he has resided chiefly 79
he has resided several 69
he has revealed everything 56
he has revealed himself 4805
he has revenged himself 205
he has rightly defined 40
he has rightly pointed 185
he has saddled himself 66
he has satiated himself 41
he has scraped together 283
he has screwed himself 103
he has secured himself 312
he has settled everything 68
he has settled himself 265
he has settled matters 67
he has several brothers 45
he has several choices 151
he has several courses 51
he has several friends 125
he has several hundred 190
he has several letters 51
he has several motives 42
he has several thousand 136
he has severed himself 109
he has sixteen hundred 42
he has somehow escaped 44
he has somehow managed 651
he has somehow realized 47
he has spoiled everything 62
he has stabbed himself 138
he has stamped himself 161
he has started against 46
he has started himself 46
he has starved himself 103
he has steadily adhered 92
he has steadily pursued 132
he has steadily refused 300
he has steeled himself 124
he has steeped himself 252
he has stepped forward 172
he has stepped outside 389
he has stomach trouble 72
he has stopped because 68
he has stopped believing 64
he has stopped listening 68
he has stopped payment 91
he has striven against 43
he has strongly opposed 88
he has strongly secured 73
he has studied anatomy 130
he has studied closely 111
he has studied everything 79
he has studied himself 62
he has studied history 96
he has studied several 56
he has stuffed himself 62
he has superior ability 57
he has supreme command 94
he has supreme control 40
he has tacitly appealed 42
he has tacitly assumed 57
he has totally ignored 106
he has totally omitted 116
he has touched several 41
he has towards himself 54
he has trained himself 1667
he has trained several 55
he has trapped himself 179
he has trouble accepting 80
he has trouble believing 89
he has trouble following 54
he has trusted himself 99
he has ulterior motives 189
he has unusual ability 93
he has usually escaped 57
he has usually managed 40
he has usually married 91
he has uttered against 241
he has utterly ignored 50
he has visited america 66
he has visited several 309
he has vomited several 50
he has watched himself 48
he has weakened himself 64
he has weighty affairs 71
he has wounded himself 57
he has wrapped himself 319
he has written according 59
he has written against 573
he has written because 249
he has written besides 43
he has written between 40
he has written certain 45
he has written equally 40
he has written everything 99
he has written fifteen 91
he has written himself 1348
he has written history 63
he has written hitherto 139
he has written include 209
he has written largely 116
he has written letters 264
he has written popular 52
he has written regarding 82
he has written scripts 69
he has written several 4476
he has written sixteen 52
he has written smoothly 43
he has written stories 143
he has written studies 84
he has written volumes 57
he has wrought himself 93
he has yielded himself 239
he hath applied himself 62
he hath behaved himself 266
he hath betaken himself 42
he hath brought himself 111
he hath carried himself 116
he hath demeaned himself 55
he hath devised escapes 72
he hath exposed himself 55
he hath gathered together 96
he hath hitherto appeared 96
he hath humbled himself 76
he hath obliged himself 126
he hath offered himself 52
he hath plainly stamped 112
he hath refused quarter 60
he hath revealed himself 272
he hath revenged himself 43
he hath sported himself 45
he hath striven against 138
he hath written against 105
he hit himself against 69
he lay pressed against 53
he lay propped against 105
he lay reclining against 117
he lay several minutes 44
he led against pizarro 67
he led himself against 54
he led several hundred 113
he led several thousand 54
he let himself believe 421
he let himself decline 116
he let himself imagine 256
he let himself quietly 180
he lit several candles 41
he long reigned supreme 42
he may abandon himself 138
he may account himself 42
he may achieve success 133
he may acquire increase 45
he may address himself 295
he may advance himself 120
he may applaud himself 64
he may appoint himself 72
he may approve himself 131
he may attempt suicide 144
he may believe himself 558
he may benefit himself 113
he may benefit mankind 114
he may comfort himself 327
he may compare himself 112
he may comport himself 48
he may compose himself 92
he may concern himself 199
he may condemn himself 65
he may conduct himself 379
he may confine himself 372
he may confirm himself 49
he may conform himself 67
he may connect himself 52
he may console himself 795
he may content himself 659
he may convene congress 40
he may correct himself 81
he may deceive himself 422
he may declare himself 211
he may delight himself 54
he may deliver himself 115
he may deprave himself 61
he may deprive himself 144
he may descend towards 56
he may destroy himself 204
he may develop certain 56
he may develop chronic 44
he may develop himself 91
he may discern between 216
he may disport himself 67
he may dispose himself 42
he may educate himself 78
he may elevate himself 79
he may endanger himself 146
he may enforce against 100
he may enforce payment 665
he may entitle himself 75
he may exhaust himself 110
he may exhibit himself 43
he may express himself 1019
he may flatter himself 797
he may forthwith suspend 43
he may fortify himself 93
he may furnish himself 63
he may glorify himself 63
he may himself appoint 78
he may himself believe 43
he may himself perhaps 45
he may himself possess 109
he may himself receive 44
he may imagine himself 553
he may immerse himself 106
he may improve himself 201
he may indulge himself 327
he may inherit eternal 89
he may inveigh against 74
he may involve himself 162
he may isolate himself 130
he may justify himself 269
he may nourish himself 87
he may observe migrating 41
he may perfect himself 112
he may perform certain 60
he may perhaps believe 111
he may perhaps cherish 66
he may perhaps delight 83
he may perhaps himself 60
he may perhaps imagine 102
he may perhaps receive 43
he may perhaps recover 48
he may perhaps succeed 113
he may picture himself 64
he may possess certain 40
he may possess himself 226
he may possess regarding 107
he may prepare himself 561
he may present himself 869
he may prevail against 96
he may prevent invasion 137
he may proceed according 46
he may proceed against 773
he may profess himself 64
he may project himself 81
he may promise himself 113
he may protect himself 953
he may protest against 162
he may provide himself 319
he may qualify himself 168
he may quickly descend 46
he may reassure himself 81
he may receive benefit 43
he may receive comfort 192
he may receive eternal 45
he may receive medical 41
he may receive payment 152
he may recover against 484
he may recover damages 1410
he may recover himself 162
he may recover therefor 514
he may recreate himself 50
he may refresh himself 170
he may relieve himself 263
he may require payment 80
he may require reports 43
he may require several 68
he may respect himself 57
he may restore himself 69
he may rightly receive 40
he may satisfy himself 851
he may shelter himself 128
he may stretch himself 71
he may subject himself 228
he may succeed himself 54
he may support himself 379
he may suppose himself 197
he may sustain himself 90
he may testify against 50
he may withdraw himself 135
he may withhold payment 44
he met abraham lincoln 155
he met charles dickens 117
he met charlie chaplin 43
he met colonel hepburn 56
he met general charles 51
he met general sherman 153
he met harriet beecher 70
he met several friends 92
he met several medical 45
he met several members 98
he met several parties 98
he met several persons 114
he nor pegasus escaped 115
he not address himself 141
he not allowed himself 298
he not availed himself 153
he not believe himself 56
he not brought forward 87
he not concern himself 68
he not conduct himself 40
he not confine himself 107
he not content himself 206
he not deceive himself 66
he not deceiving himself 205
he not declare himself 195
he not devoted himself 136
he not dictate letters 62
he not excited against 74
he not excused himself 47
he not exerted himself 86
he not express himself 134
he not fatally delayed 52
he not himself believe 81
he not himself declare 45
he not himself doubted 129
he not himself suggest 52
he not himself written 73
he not indulge himself 47
he not involve himself 45
he not plainly confess 351
he not pledged himself 115
he not present himself 151
he not protect himself 57
he not protest against 98
he not quickly pivoted 85
he not revealed himself 93
he not seemingly affixed 64
he not subject himself 136
he now adopted towards 43
he now allowed himself 394
he now applied himself 794
he now applies himself 62
he now assumed command 56
he now assured himself 79
he now availed himself 169
he now behaved himself 48
he now beholds himself 82
he now brought forward 737
he now carried forward 122
he now carried himself 51
he now commits himself 50
he now decided against 42
he now devoted himself 1637
he now devotes himself 239
he now dragged himself 47
he now exerted himself 306
he now fancied himself 94
he now fancies himself 56
he now hurried forward 51
he now offered himself 249
he now plainly foresaw 44
he now pledged himself 67
he now pressed forward 46
he now regards himself 101
he now revealed himself 69
he now revenged himself 41
he now starved himself 89
he now stepped forward 305
he now strongly desired 51
he now withdrew himself 41
he now yielded himself 57
he pit himself against 43
he put between himself 428
he put everything together 146
he put finishing touches 63
he put forward against 63
he put forward certain 132
he put forward himself 43
he put forward question 50
he put forward several 146
he put himself between 444
he put himself forward 2628
he put himself outside 268
he put himself together 148
he put together himself 110
he put together several 87
he ran against general 48
he ran against hancock 41
he ran against lincoln 47
he ran against senator 41
he ran against stephen 41
he ran forward towards 53
he ran quickly towards 72
he ran several hundred 72
he ran swiftly towards 42
he read herbert spencer 79
he read jonathan edwards 43
he read several memoirs 43
he sat himself between 47
he sat huddled against 45
he sat huddled together 147
he sat hunched forward 138
he sat propped against 169
he sat quietly listening 143
he sat slumped against 49
he sat slumped forward 44
he sat stiffly upright 85
he sat upright against 43
he saw abraham lincoln 67
he saw advancing towards 134
he saw arrayed against 55
he saw between himself 79
he saw candles lighted 50
he saw certain results 46
he saw distant objects 44
he saw general jackson 42
he saw himself allowed 43
he saw himself carried 53
he saw himself courted 63
he saw himself covered 56
he saw himself defeated 46
he saw himself dragged 137
he saw himself dressed 66
he saw himself exposed 244
he saw himself following 79
he saw himself married 43
he saw himself noticed 76
he saw himself obliged 883
he saw himself partaking 51
he saw himself pressed 40
he saw himself pursued 123
he saw himself receiving 45
he saw himself reduced 437
he saw himself returning 90
he saw himself totally 43
he saw himself trapped 44
he saw himself trimmed 41
he saw himself unequal 71
he saw immense numbers 76
he saw napoleon crowned 43
he saw newport dissect 54
he saw ricardo retract 46
he saw service against 89
he saw several figures 139
he saw several hundred 187
he saw several natives 64
he saw several persons 274
he saw several thousand 53
he saw shadowy figures 85
he set forward towards 115
he set himself against 2178
he set himself bravely 52
he set himself forthwith 80
he set himself quietly 66
he set himself steadily 150
he set himself towards 44
he set outside himself 43
he that acquits himself 52
he that exerted himself 49
he that fancies himself 69
he that grieves because 60
he that humbled himself 44
he that humbles himself 269
he that offends against 75
he that praises richard 91
he that presses forward 66
he that scrapes together 67
he that strives against 111
he that suffers himself 159
he then allowed himself 127
he then applied himself 259
he then applies himself 53
he then becomes subject 54
he then betakes himself 47
he then briefly related 62
he then brought forward 147
he then checked himself 60
he then commits suicide 43
he then confers rewards 75
he then devoted himself 549
he then devotes himself 79
he then dressed himself 65
he then excused himself 104
he then lowered himself 67
he then marched against 133
he then marched rapidly 43
he then marched towards 82
he then offered himself 89
he then pledged himself 57
he then stepped forward 55
he thus accuses himself 82
he thus allowed himself 56
he thus brought together 52
he thus commits himself 42
he thus defends himself 81
he thus devoted himself 116
he thus excused himself 85
he thus exerted himself 93
he thus exposed himself 243
he thus exposes himself 72
he thus feelingly alludes 48
he thus feelingly mentions 62
he thus humbled himself 130
he thus revealed himself 56
he thus withdrew himself 86
he too allowed himself 51
he too brought forward 49
he too devoted himself 45
he too hastily adopted 48
he too stepped forward 77
he was abraham lincoln 217
he was absenting himself 114
he was absolving himself 45
he was absorbing everything 129
he was accused because 92
he was accused falsely 105
he was accused moreover 69
he was achieving success 62
he was acutely ashamed 43
he was acutely unhappy 76
he was adamant against 288
he was adjusting himself 165
he was admired because 121
he was adopted because 42
he was advancing against 232
he was advancing rapidly 181
he was advancing towards 829
he was advised against 520
he was against abortion 92
he was against capital 99
he was against employing 40
he was against everything 239
he was against marriage 53
he was against religion 69
he was against slavery 439
he was against society 73
he was against violence 165
he was agitating against 58
he was alarmed because 226
he was alarmed himself 52
he was allowed because 89
he was allowed certain 164
he was allowed counsel 40
he was allowed fifteen 80
he was allowed freedom 143
he was allowed himself 52
he was allowed liberty 59
he was allowed outside 210
he was allowed perfect 71
he was allowed quietly 136
he was allowed several 52
he was annoyed because 1894
he was anointing himself 150
he was answering himself 47
he was arrayed against 132
he was ashamed because 457
he was asserting himself 185
he was assured against 41
he was attaching himself 114
he was attending classes 224
he was attending college 1308
he was attending columbia 59
he was attending congress 47
he was attending harvard 111
he was attending medical 114
he was attending service 74
he was awarded custody 133
he was awarded damages 376
he was awarded several 369
he was balancing between 59
he was balancing himself 172
he was beginning himself 155
he was beheaded outside 66
he was beloved because 40
he was besides himself 82
he was besieging detroit 52
he was bethinking himself 117
he was betraying himself 276
he was between fifteen 158
he was between seventy 260
he was between sixteen 206
he was between thirteen 146
he was blessed because 158
he was blindly devoted 80
he was blindly following 58
he was blindly hastening 111
he was blindly trusted 103
he was blithely unaware 47
he was bluntly refused 59
he was borrowing trouble 41
he was bothered because 113
he was briefly married 281
he was briefly released 53
he was briefly tempted 69
he was british foreign 87
he was broadly correct 41
he was brought captive 121
he was brought finally 43
he was brought forward 2869
he was brought sharply 94
he was brought together 84
he was brought wounded 207
he was captain general 371
he was captain richard 91
he was carried against 51
he was carried between 48
he was carried captive 415
he was carried forward 945
he was carried outside 252
he was carried rapidly 42
he was carried swiftly 82
he was carried towards 99
he was carried wounded 109
he was cautious because 55
he was cementing together 45
he was certain awaited 47
he was certain belonged 42
he was certain everything 90
he was certain existed 86
he was charged because 179
he was charged several 40
he was charlie chaplin 56
he was chiefly admired 52
he was chiefly devoted 123
he was chiefly induced 225
he was chiefly notable 71
he was closely aligned 85
he was closely attuned 105
he was closely examining 95
he was closely familiar 119
he was closely following 261
he was closely guarded 1014
he was closely muffled 189
he was closely observing 115
he was closely pressed 319
he was closely pursued 916
he was closely related 2787
he was closely tracked 49
he was closely watched 3616
he was college material 121
he was commuting between 84
he was comparing himself 250
he was competing against 556
he was composing himself 300
he was concealing himself 160
he was confining himself 306
he was consoling himself 412
he was consuming himself 79
he was content because 107
he was correct because 150
he was crowned charles 95
he was crowned emperor 7187
he was cruelly blinded 59
he was cruelly whipped 72
he was cruelly wounded 43
he was crusading against 65
he was crushed against 147
he was crushed because 205
he was crushed between 384
he was damaged because 55
he was deceiving himself 1660
he was declaring himself 294
he was declining rapidly 69
he was defeated because 871
he was defeated several 42
he was defeated shortly 53
he was defending against 292
he was defending everything 179
he was defending himself 2788
he was degrading himself 126
he was delayed because 199
he was delayed several 70
he was demoted because 123
he was deposed because 301
he was depriving himself 504
he was designing against 60
he was detaching himself 109
he was devoted equally 45
he was dictating letters 124
he was directing against 63
he was directing himself 116
he was directing towards 52
he was directing traffic 195
he was disputing against 43
he was diverting himself 426
he was divesting himself 288
he was divided against 116
he was divided between 1235
he was divided betwixt 131
he was division engineer 103
he was divorcing himself 47
he was dragged against 54
he was dragged forward 194
he was dragged outside 366
he was dragged roughly 60
he was dragged several 63
he was dragged towards 90
he was dressed exactly 277
he was dressed plainly 43
he was dropped because 113
he was drowned between 66
he was educating himself 383
he was ejected because 85
he was elected adjunct 162
he was elected against 128
he was elected auditor 806
he was elected bailiff 55
he was elected because 793
he was elected burgess 51
he was elected captain 3261
he was elected cashier 618
he was elected circuit 1657
he was elected colonel 1620
he was elected congress 76
he was elected coroner 347
he was elected council 61
he was elected curator 99
he was elected despite 45
he was elected emperor 2441
he was elected federal 222
he was elected foreign 185
he was elected foreman 77
he was elected general 4866
he was elected guardian 163
he was elected justice 1808
he was elected largely 45
he was elected liberal 285
he was elected manager 89
he was elected marshal 99
he was elected national 1104
he was elected october 41
he was elected official 47
he was elected pontiff 56
he was elected preacher 150
he was elected premier 365
he was elected presiding 380
he was elected probate 1376
he was elected proctor 90
he was elected provost 1126
he was elected recording 135
he was elected scholar 564
he was elected senator 2754
he was elected sergeant 114
he was elected several 128
he was elected sheriff 4504
he was elected shortly 47
he was elected steward 68
he was elected student 424
he was elected superior 499
he was elected supreme 332
he was elected tribune 635
he was elected trustee 370
he was elected unionist 48
he was elected village 67
he was elevating himself 42
he was employing against 63
he was employing himself 350
he was enabled finally 55
he was enabled shortly 46
he was endowed enabled 40
he was enraged against 350
he was enraged because 374
he was enriching himself 322
he was enrolling himself 57
he was entangling himself 71
he was equally adamant 363
he was equally admired 213
he was equally against 116
he was equally alarmed 229
he was equally annoyed 223
he was equally assured 128
he was equally baffled 40
he was equally beloved 485
he was equally capable 744
he was equally careful 934
he was equally caustic 42
he was equally cautious 140
he was equally certain 1910
he was equally content 177
he was equally correct 101
he was equally decided 120
he was equally demanding 47
he was equally devoted 414
he was equally distant 46
he was equally eminent 219
he was equally excited 82
he was equally faithful 237
he was equally familiar 500
he was equally fearless 96
he was equally hateful 63
he was equally helpful 76
he was equally hostile 288
he was equally liberal 212
he was equally mindful 81
he was equally nervous 50
he was equally obliged 243
he was equally opposed 1259
he was equally patient 94
he was equally popular 351
he was equally puzzled 130
he was equally removed 130
he was equally ruthless 66
he was equally sanguine 53
he was equally shocked 271
he was equally sincere 196
he was equally skilful 251
he was equally skilled 381
he was equally strongly 46
he was equally studious 76
he was equally subject 50
he was equally superior 104
he was equally thorough 71
he was equally unaware 138
he was equally unhappy 154
he was equally unmoved 117
he was equally unsparing 58
he was equally unwilling 558
he was equally welcome 171
he was equally worried 114
he was equipping himself 149
he was estranging himself 148
he was exactly correct 71
he was exactly following 47
he was examining himself 114
he was exchanging glances 64
he was exchanging letters 121
he was excited because 525
he was excluding himself 48
he was excused because 193
he was excused payment 42
he was executing justice 54
he was exhorting himself 48
he was expecting arrived 55
he was expecting company 194
he was expecting friends 55
he was expecting several 53
he was expecting shortly 89
he was expecting trouble 291
he was extending himself 63
he was factory manager 44
he was faintly audible 55
he was falsely accused 2883
he was falsely charged 364
he was familiar because 53
he was fatally injured 1879
he was fatally stabbed 302
he was fatally wounded 4701
he was fifteen because 69
he was fifteen hundred 83
he was fifteen minutes 562
he was finally accepting 40
he was finally accused 85
he was finally admitting 54
he was finally adopted 110
he was finally advised 106
he was finally allowed 5461
he was finally aroused 61
he was finally assured 130
he was finally awarded 326
he was finally beginning 686
he was finally beheaded 247
he was finally brought 1919
he was finally capable 48
he was finally carried 402
he was finally certain 75
he was finally charged 321
he was finally content 65
he was finally crowned 172
he was finally crushed 118
he was finally defeated 2099
he was finally deposed 458
he was finally drafted 43
he was finally dragged 144
he was finally dressed 243
he was finally dropped 121
he was finally drowned 54
he was finally ejected 256
he was finally elected 994
he was finally enabled 308
he was finally evicted 55
he was finally excused 47
he was finally exposed 156
he was finally granted 640
he was finally himself 41
he was finally honored 50
he was finally induced 1016
he was finally invited 187
he was finally knocked 95
he was finally located 280
he was finally married 82
he was finally obliged 3625
he was finally offered 339
he was finally ordered 337
he was finally paroled 243
he was finally pressed 43
he was finally receiving 92
he was finally reduced 275
he was finally refused 57
he was finally released 4381
he was finally removed 1431
he was finally rescued 1549
he was finally retired 144
he was finally returning 65
he was finally secured 82
he was finally settled 332
he was finally shipped 65
he was finally spotted 62
he was finally stopped 245
he was finally subdued 256
he was finally tackled 40
he was finally tracked 177
he was finally trapped 309
he was finally ushered 220
he was finally worsted 53
he was finally wounded 84
he was finally wrought 61
he was finishing college 60
he was following brought 84
he was following closely 175
he was following crossed 72
he was following everything 61
he was following himself 47
he was following lincoln 41
he was fomenting trouble 43
he was forever borrowing 56
he was forever branded 43
he was forever haunted 76
he was forever insisting 45
he was forever reminding 66
he was forever strolling 47
he was forever tinkering 54
he was forthwith carried 68
he was forthwith elected 97
he was forthwith ordered 100
he was forthwith released 56
he was forthwith removed 98
he was frankly puzzled 192
he was frankly worried 87
he was frantic because 63
he was furthest removed 40
he was galloping towards 93
he was general counsel 1051
he was general foreman 95
he was general freight 46
he was general himself 70
he was general manager 3614
he was general officer 134
he was general partner 54
he was grabbed roughly 45
he was granted amnesty 734
he was granted british 70
he was granted certain 160
he was granted control 53
he was granted custody 122
he was granted freedom 86
he was granted letters 231
he was granted liberty 107
he was granted license 73
he was granted official 65
he was granted patents 130
he was granted refugee 61
he was granted several 111
he was granted victory 47
he was gravely assured 40
he was gravely injured 299
he was gravely rebuked 43
he was gravely worried 80
he was gravely wounded 1238
he was greeted heartily 48
he was greeted outside 104
he was grieved because 328
he was grossly fulsome 51
he was grumbling because 86
he was guarded against 151
he was gunnery officer 62
he was halfway between 255
he was halfway towards 40
he was handily defeated 44
he was happier because 58
he was happily brought 49
he was happily carried 57
he was happily enabled 118
he was happily married 5145
he was happily released 73
he was happily rescued 93
he was happily settled 150
he was happily unaware 82
he was hardening himself 70
he was hardest pressed 54
he was hastening forward 123
he was hastening towards 257
he was hastily brought 40
he was hastily elected 61
he was hastily ordered 43
he was hastily removed 61
he was heartily ashamed 552
he was heartily cheered 151
he was heartily devoted 53
he was heartily greeted 79
he was heartily laughed 43
he was heartily opposed 85
he was heartily thankful 117
he was heartily welcome 397
he was himself accused 397
he was himself acutely 75
he was himself against 94
he was himself alarmed 40
he was himself allowed 123
he was himself ashamed 311
he was himself begetting 64
he was himself beginning 151
he was himself beheaded 40
he was himself blinded 102
he was himself brought 365
he was himself capable 275
he was himself careful 42
he was himself carried 303
he was himself certain 63
he was himself charged 208
