head belongs one distinction 94
his family and countrymen 236
his family and dependents 1799
his family and determined 42
his family and disappeared 149
his family and discovered 47
his family and educational 152
his family and employment 77
his family and encouraged 71
his family and establishing 46
his family and eventually 351
his family and frequently 68
his family and friendship 73
his family and girlfriend 189
his family and government 447
his family and immediately 69
his family and imprisoned 72
his family and introduced 42
his family and maintained 47
his family and particular 61
his family and possessions 3189
his family and pretensions 48
his family and settlement 92
his family and successors 107
his family and supporters 622
his family and surrounded 115
his family and surroundings 198
his family and townspeople 106
his family and ultimately 157
his family are attendants 88
his family are considered 90
his family are consistent 73
his family are constantly 96
his family are determined 46
his family are frequently 55
his family are identified 92
his family are imprisoned 46
his family are interested 132
his family are introduced 61
his family are remarkable 40
his family are surrounded 94
his family can understand 73
his family for assistance 98
his family for generations 3453
his family for instruction 62
his family had apparently 98
his family had befriended 41
his family had connections 126
his family had considered 56
his family had controlled 51
his family had cultivated 44
his family had difficulty 43
his family had disappeared 301
his family had discovered 50
his family had encouraged 46
his family had flourished 71
his family had frequented 56
his family had immigrated 142
his family had maintained 126
his family had originally 510
his family had originated 217
his family had sacrificed 81
his family had sufficient 68
his family may experience 40
his family was accustomed 73
his family was apparently 61
his family was completely 88
his family was considered 221
his family was constantly 116
his family was determined 83
his family was devastated 47
his family was distinguishing 56
his family was experiencing 42
his family was extinguished 56
his family was financially 96
his family was florentine 75
his family was frequently 48
his family was identified 40
his family was illustrious 49
his family was immediately 62
his family was imprisoned 76
his family was influential 57
his family was interested 229
his family was maintained 42
his family was originally 570
his family was persecuted 52
his family was prosperous 48
his family was protestant 92
his family was relatively 115
his family was remarkable 157
his family was sufficient 42
his family was supportive 80
his family who understood 45
his family with destruction 45
his family with difficulty 77
his family with implacable 72
his family with information 50
his family with sufficient 102
his family with tenderness 160
his family with vegetables 68
his famous and delightful 45
his famous and disastrous 62
his famous and influential 468
his famous and successful 109
his fathers and forefathers 833
his fathers for generations 72
his faults and iniquities 43
his faults and limitations 370
his faults and shortcomings 914
his faults are superficial 53
his feeble and irresolute 201
his feelings and activities 84
his feelings and aspirations 226
his feelings and associations 76
his feelings and conceptions 79
his feelings and conscience 49
his feelings and consistent 83
his feelings and convictions 567
his feelings and disposition 203
his feelings and experience 584
his feelings and expressions 156
his feelings and imagination 480
his feelings and impressions 251
his feelings and maintained 75
his feelings and motivations 112
his feelings and occupations 51
his feelings and perceptions 631
his feelings and prejudices 167
his feelings and principles 460
his feelings and reflections 223
his feelings and sentiments 1889
his feelings and understand 89
his feelings are ambivalent 57
his feelings are frightened 46
his feelings are understood 105
his feelings with difficulty 87
his fellow man regardless 40
his fellow men regardless 50
his fellow tax collectors 102
his fervid and impassioned 42
his fervid and impressive 45
his fiction and journalism 133
his fields and plantations 77
his fields for cultivation 44
his fierce and implacable 51
his fierce and relentless 41
his fierce and variegated 190
his figure and antiquated 67
his figure and deportment 124
his figure and description 178
his figure and physiognomy 45
his figure and ruefulness 74
his figure had disappeared 63
his findings and conclusions 1800
his findings and impressions 72
his findings and suggestions 82
his findings are applicable 87
his findings are consistent 235
his findings are summarized 214
his findings for publication 112
his flight and banishment 53
his flight and concealment 156
his flight and subsequent 87
his flight was discovered 400
his forces and determined 41
his forces and strengthened 42
his forces with consummate 41
his formal job description 72
his former and subsequent 72
his french was inadequate 43
his friend and accomplice 600
his friend and amanuensis 162
his friend and antagonist 149
his friend and benefactor 9699
his friend and beneficiary 82
his friend and chancellor 229
his friend and chronicler 210
his friend and competitor 134
his friend and confidante 1438
his friend and countryman 2686
his friend and disappeared 72
his friend and fraternity 42
his friend and ideological 56
his friend and immediately 64
his friend and inspiration 64
his friend and instructor 884
his friend and introduced 52
his friend and invaluable 51
his friend and librettist 107
his friend and lieutenant 353
his friend and ostensible 63
his friend and parishioner 435
his friend and schoolmate 461
his friend and scientific 93
his friend and subsequent 128
his friend and supervisor 40
his friend and sympathizer 143
his friend and translator 420
his friend for assistance 97
his friend for information 46
his friend had apparently 83
his friend had disappeared 396
his friend had discovered 126
his friend had introduced 102
his friend had prophesied 80
his friend had undertaken 57
his friend now discovered 62
his friend was accustomed 43
his friend was determined 97
his friend was downstairs 55
his friend was frightened 41
his friend was interested 147
his friend with confidence 48
his fright and desperation 103
his frugal and industrious 44
his fruits and vegetables 666
his furious and implacable 43
his future was determined 77
his future was guaranteed 130
his future with confidence 47
his garden and greenhouse 179
his garden was absolutely 44
his garden was celebrated 54
his genius and application 175
his genius and aspirations 40
his genius and assurances 133
his genius and beneficent 87
his genius and disposition 231
his genius and enterprise 130
his genius and experience 373
his genius and generosity 52
his genius and imagination 166
his genius and inclination 170
his genius and inspiration 50
his genius and observation 68
his genius and penetration 56
his genius and popularity 64
his genius and scientific 46
his genius and simplicity 45
his genius being superhuman 279
his genius for composition 160
his genius for compromise 115
his genius for conciliation 51
his genius for description 41
his genius for destruction 45
his genius for friendship 912
his genius for government 259
his genius for interpreting 83
his genius for literature 48
his genius for management 89
his genius for mathematics 283
his genius for observation 207
his genius for particular 69
his genius for propaganda 73
his genius for speculation 50
his genius for statecraft 154
his genius had discovered 61
his genius was appreciated 103
his genius was calculated 46
his genius was discovered 61
his genius was essentially 415
his genius was immediately 42
his genius was recognized 589
his genius was sufficient 77
his gentle and benevolent 48
his gentle and implacable 47
his gentle and inflexible 127
his gentle and melancholy 40
his gentle and persuasive 222
his gentle and sympathetic 54
his gentle but persistent 94
his gentle old grandmother 62
his gifted pen transmutes 108
his graces and courtesies 56
his grants and commissions 77
his greeks and macedonians 56
his griefs and calamities 172
his groans and complaints 57
his ground and eventually 79
his ground and maintained 60
his ground with consummate 90
his ground with difficulty 91
his ground with sufficient 53
his guards and attendants 428
his guards being discovered 89
his guests and attendants 197
his guides and protectors 48
his habits and activities 72
his habits and amusements 111
his habits and associations 308
his habits and deportment 120
his habits and description 42
his habits and disposition 481
his habits and enjoyments 75
his habits and mannerisms 109
his habits and occupations 103
his habits and prejudices 270
his habits and principles 200
his habits and sentiments 74
his habits and surroundings 97
his habits and tendencies 46
his hatred and abhorrence 97
his hatred and bitterness 121
his hatred and detestation 121
his hatred and displeasure 42
his hatred and frustration 55
his hatred and indignation 102
his hatred and persecution 239
his hatred and resentment 260
his hatred for foreigners 40
his hatred nor exasperate 97
his haunting and revelatory 95
his haunts and description 56
his haunts and strongholds 82
his headlong and determined 47
his hearers can understand 62
his hearers may understand 40
his helmet and breastplate 216
his helmet was surmounted 58
his heroic and successful 125
his hideous and tumultuous 55
his honest and enthusiastic 59
his honest and industrious 78
his honest and serviceable 89
his honors and emoluments 171
his honors and possessions 451
his honors and privileges 53
his horror and detestation 172
his horror and indignation 693
his horses and attendants 130
his humane and benevolent 231
his humane and charitable 190
his humane and sympathetic 46
his humble and respectful 42
his humble and submissive 65
his humble and unlettered 124
his humble but hospitable 61
his humors and sentiments 107
his images and expressions 141
his images and sentiments 58
his images are frequently 55
his income and consumption 47
his income and employment 42
his income and possessions 53
his income for charitable 188
his income for consumption 50
his income had diminished 41
his income tax assessment 100
his income tax liabilities 48
his income tax obligations 123
his income tax statements 63
his income was diminished 48
his income was immediately 44
his income was inadequate 151
his income was substantial 67
his income was sufficient 314
his infant son telemachus 135
his ingenious and successful 52
his ingenious and suggestive 87
his initial and subsequent 89
his injury and subsequent 66
his inside leg measurement 42
his jacket and disappeared 56
his jacket and immediately 52
his jacket and unbuttoned 452
his jacket and unfastened 81
his jacket for cigarettes 53
his jacket was unbuttoned 138
his jealous and vindictive 44
his joints with rheumatism 230
his judges had pronounced 153
his kindly and beneficent 59
his kindly and benevolent 84
his kindly and hospitable 42
his kindly and sympathetic 155
his labors and adventures 76
his labors and contribute 54
his labors and sacrifices 766
his labors and usefulness 136
his labors are appreciated 50
his labors with confidence 59
his lawful and legitimate 51
his lawyer and accountant 132
his lawyer are privileged 44
his lawyer for vindication 48
his lawyer had discovered 48
his leaders and commanders 103
his learned and charitable 89
his learned and entertaining 189
his learned and enthusiastic 41
his learned and exhaustive 107
his learned and scientific 58
his legions and auxiliaries 49
his letter and memorandum 78
his letter for publication 122
his letter had miscarried 75
his letter was calculated 40
his letter was considered 40
his letter was dispatched 58
his letter was postmarked 46
his letter was suppressed 42
his letter with expressions 46
his liaison with marguerite 49
his little red volkswagen 43
his lively and attractive 44
his lively and entertaining 140
his lively and persuasive 50
his lonely and apparently 88
his losses and sacrifices 69
his luxury and effeminacy 53
his malady was productive 44
his malice and presumption 54
his malice and wickedness 63
his manner and composition 52
his manner and deportment 872
his manner and disposition 156
his manner and expressions 128
his manner and sentiments 44
his manner had completely 44
his manner was absolutely 66
his manner was aggressive 58
his manner was completely 130
his manner was deferential 82
his manner was definitely 62
his manner was deliberate 65
his manner was delightful 76
his manner was distinctly 101
his manner was distracted 50
his manner was habitually 45
his manner was impressive 158
his manner was overwhelming 43
his manner was peremptory 70
his manner was profoundly 41
his manner was remarkable 49
his manner was remarkably 206
his manner was respectful 210
his manner was restrained 48
his manner was sympathetic 47
his manual for confessors 59
his masons and carpenters 88
his master and benefactor 1153
his master and eventually 64
his master and instructor 133
his master for punishment 69
his master had determined 46
his master had disappeared 111
his master had discovered 69
his master had frequently 56
his master had instructed 109
his master has instructed 103
his master too prejudiced 185
his master was accustomed 230
his master was acquainted 63
his master was apparently 61
his master was considered 56
his master was deliberating 42
his master was determined 138
his master was entertaining 91
his master was imprisoned 65
his master was indisposed 84
his master was pronounced 141
his master was punishable 40
his master with complaints 59
his mature and considered 132
his mature and deliberate 55
his maxims and principles 89
his maxims and reflections 377
his maxims had prescribed 55
his medals and decorations 779
his meetings and discussions 93
his meetings with eisenhower 56
his meetings with government 96
his meetings with khrushchev 87
his memory and conscience 103
his memory and experience 325
his memory and imagination 1799
his memory and observation 40
his memory and penetration 56
his memory and perpetuate 42
his memory and remembered 40
his memory for generations 52
his memory for information 75
his memory had completely 44
his memory has disappeared 42
his memory was celebrated 522
his memory was completely 46
his memory was confounded 59
his memory was exceptional 43
his memory was infallible 45
his memory was phenomenal 195
his memory was remarkable 195
his memory was remarkably 175
his memory was reverenced 45
his memory was stimulated 73
his memory was treacherous 89
his memory was unimpaired 104
his memory with reproaches 44
his memory with tenderness 135
his mental and educational 87
his mental and scholastic 125
his mentor and benefactor 220
his mentor and inspiration 42
his merits and limitations 52
his merits and pretensions 48
his merits and shortcomings 104
his merits for acceptance 45
his merits with reluctance 56
his methods and approaches 122
his methods and assumptions 123
his methods and conceptions 40
his methods and conclusions 545
his methods and mannerisms 57
his methods and motivations 40
his methods and objectives 105
his methods and philosophy 120
his methods and principles 338
his methods and procedures 201
his methods and techniques 474
his methods are applicable 58
his militia and volunteers 43
his minions and mistresses 54
his minute and scrupulous 41
his misery and degradation 424
his misery and destitution 56
his misery and destruction 215
his misery and frustration 110
his misery and loneliness 347
his misery and misfortune 77
his mission and reverently 119
his mission was apparently 40
his mission was completely 62
his mission was considered 57
his mission was essentially 65
his mission was foredoomed 50
his mission was impossible 44
his mission was introduced 209
his mission was successful 645
his mission was terminated 127
his mission was undertaken 101
his mission with seriousness 45
his mobile and expressive 53
his modest and respectful 83
his modest and unaffected 309
his morals and legislation 48
his morals and principles 80
his mornings and afternoons 164
his mortal and determined 65
his motions and contortions 48
his motions are deliberate 56
his mourning and melancholia 44
his musket and equipments 50
his narrow and contracted 116
his nations and nationalism 367
his nature all excellency 99
his nature and activities 60
his nature and aspirations 87
his nature and assumptions 200
his nature and attributes 3778
his nature and background 56
his nature and capacities 148
his nature and destination 47
his nature and disposition 869
his nature and experience 819
his nature and government 142
his nature and inclination 87
his nature and perfections 1233
his nature and philosophy 55
his nature and politeness 67
his nature and principles 113
his nature and properties 70
his nature and simplicity 67
his nature and surroundings 78
his nature and tendencies 54
his nature was completely 54
his nature was essentially 489
his nature was malevolent 51
his nature was originally 108
his nature was recognized 71
his nature with strictness 124
his nephew and apprentice 150
his nephew and lieutenant 141
his nephew with disrespect 111
his nerves and imagination 43
his nobles and attendants 155
his nobles and landowners 46
his notice and friendship 42
his notice was insensibly 45
his notions and expressions 67
his notions and impressions 53
his novels and biographies 73
his novels and characters 49
his novels and collections 73
his novels and historical 44
his novels and journalism 81
his novels are considered 44
his novels are essentially 52
his novels are frequently 56
his novels are historical 45
his novels are remarkable 66
his novels with characters 59
his nurses and assistants 41
his nurses and attendants 105
his object than hildebrand 68
his object was discovered 239
his object was frustrated 64
his offering any resistance 110
his offering was acceptable 53
his offers with indignation 102
his office and apologized 103
his office and apparently 42
his office and approached 91
his office and complained 90
his office and confronted 161
his office and disappeared 114
his office and discharged 67
his office and discovered 146
his office and emoluments 355
his office and employment 245
his office and encouraged 43
his office and eventually 68
his office and government 53
his office and immediately 426
his office and imprisoned 316
his office and instructed 242
his office and introduced 513
his office and laboratory 471
his office and membership 65
his office and personally 109
his office and possessions 48
his office and privileges 78
his office and telephoned 212
his office being hereditary 46
his office for assistance 46
his office for discussions 48
his office for examination 82
his office for government 44
his office for information 73
his office for misconduct 74
his office that overlooked 51
his office was considered 122
his office was determined 44
his office was equivalent 52
his office was hereditary 252
his office was immediately 48
his office was instituted 48
his office was originally 40
his office was sufficient 49
his office was suppressed 55
his office was surrounded 48
his office with complaints 47
his office with distinction 57
his office with efficiency 95
his office with heretofore 65
his office with information 49
his office with scrupulous 74
his oldest and staunchest 77
his operas and orchestral 96
his operas and symphonies 115
his opinion and assistance 151
his opinion and conclusions 107
his opinion and experience 232
his opinion and inclination 44
his opinion and pronounced 64
his opinion and sentiments 52
his opinion and suggestions 79
his opinion any reservation 164
his opinion its prejudicial 47
his opinion that government 101
his opinion that philosophy 77
his opinion that shakespeare 83
his opinion that stephenson 53
his opinion was calculated 60
his opinion was considered 167
his opinion was frequently 143
his opinion was influenced 61
his opinion was strengthened 53
his opinion was sufficient 56
his opinion with sufficient 117
his oration with lamentable 60
his orders and decorations 251
his orders and directives 139
his orders and dispatches 281
his orders and regulations 119
his orders and suggestions 91
his orders are understood 54
his orders was impossible 82
his orders with promptness 57
his orders with scrupulous 68
his orders with sufficient 70
his organs for transplant 70
his orient beam responsive 41
his origin and background 245
his origin and connections 74
his origin and destination 212
his output was relatively 60
his painting was influenced 66
his palace and surrounded 44
his palace was surrounded 273
his pallor and feebleness 77
his papers and collections 88
his papers and credentials 47
his papers and discovered 81
his papers and memorabilia 104
his papers and parchments 51
his papers and possessions 135
his papers and spectacles 46
his papers for examination 56
his papers for publication 275
his papers for retirement 76
his papers had disappeared 72
his papers was discovered 49
his pardon and acceptance 228
his pardon and restitution 56
his pardon and restoration 145
his passion and commitment 192
his passion and crucifixion 500
his passion and excitement 60
his passion and imagination 75
his passion and resentment 179
his passion and restrained 63
his passion and seriousness 66
his passion and tenderness 57
his passion for antiquarian 142
his passion for basketball 72
his passion for bullfighting 96
his passion for cleanliness 75
his passion for destruction 157
his passion for discipline 40
his passion for distinction 128
his passion for efficiency 154
his passion for exactitude 80
his passion for excellence 148
his passion for excitement 46
his passion for experience 52
his passion for experiment 77
his passion for exploration 161
his passion for friendship 41
his passion for historical 125
his passion for individual 229
his passion for information 41
his passion for journalism 46
his passion for literature 951
his passion for marguerite 54
his passion for mathematics 316
his passion for mechanical 97
his passion for monumental 96
his passion for observation 61
his passion for ornithology 56
his passion for philosophy 239
his passion for retirement 57
his passion for scientific 264
his passion for shakespeare 151
his passion for simplicity 70
his passion for speculation 67
his passion for statistics 156
his passion for technology 105
his passion for uniformity 68
his passion with sympathetic 54
his patron and benefactor 1436
his patron and principles 43
his pencil and memorandum 45
his pension and retirement 62
his perils and adventures 42
his person and activities 68
his person and attributes 110
his person and capacities 151
his person and deportment 296
his person and disposition 64
his person and equipments 102
his person and friendship 58
his person and government 10735
his person and possessions 779
his person and pretensions 98
his person and principles 296
his person and surroundings 106
his person for observation 214
his person had disappeared 48
his person was completely 46
his person was considered 106
his person was diminutive 59
his person was discovered 56
his person was identified 84
his person was impossible 42
his person was imprisoned 55
his person was instituted 65
his person was remarkably 40
his person was sacrosanct 91
his person was sufficient 72
his person was surrounded 151
his person was uncommonly 126
his pieces are disfigured 65
his pistol and approached 97
his pistol and cartridges 117
his pistol and discharged 91
his pistol was discharged 93
his places and emoluments 42
his planning and preparation 76
his planning and supervision 52
his plight was discovered 61
his pocket and apparently 49
his pocket and approached 169
his pocket and brandished 90
his pocket and carelessly 57
his pocket and considered 49
his pocket and disappeared 140
his pocket and discovered 203
his pocket and flourished 128
his pocket and frequently 42
his pocket and immediately 156
his pocket and remembered 94
his pocket for cigarettes 352
his pocket with convulsive 84
his points and authorities 146
his points and establishing 43
his points with references 42
his policy and government 96
his policy and legislation 41
his policy and principles 77
his policy was completely 55
his policy was consistent 46
his policy was determined 92
his policy was distinctly 52
his policy was essentially 144
his policy was friendship 51
his policy was influenced 60
his policy was maintained 53
his policy was successful 199
his portion with hypocrites 139
his powers and activities 232
his powers and aspirations 58
his powers and attributes 363
his powers and authorities 127
his powers and capacities 1999
his powers and disposition 78
his powers and experience 234
his powers and liabilities 45
his powers and limitations 278
his powers and obligations 73
his powers and perceptions 59
his powers and perfections 94
his powers and popularity 156
his powers and possessions 143
his powers and pretensions 45
his powers and principles 49
his powers and privileges 481
his powers and properties 58
his powers and tendencies 69
his powers and usefulness 85
his powers are inadequate 53
his powers are restricted 89
his praise and appreciation 100
his prayer and benediction 46
his prayer and mercifully 48
his prayer was immediately 55
his preaching and instruction 49
his preaching and usefulness 48
his preaching was acceptable 60
his preaching was calculated 61
his preaching was consistent 52
his preaching was successful 43
his prince and discourses 103
his prompt and peremptory 48
his prompt and successful 51
his proofs and refutations 151
his proper and legitimate 90
his proper and sufficient 50
his public and diplomatic 40
his public and ministerial 47
his pupils and assistants 1796
his pupils and successors 595
his pupils was remarkable 54
his pupils with perishable 60
his purity and gentleness 41
his purity and simplicity 122
his quaint and delightful 54
his quarry had disappeared 80
his queens and concubines 105
his quitting his pretensions 49
his rambling and incoherent 43
his reaction was completely 56
his reaction was unexpected 42
his readers and characters 44
his readers and spectators 135
his readers are accustomed 49
his readers are acquainted 128
his readers are interested 138
his readers can understand 114
his readers may understand 60
his readers she understood 53
his readers that shakespeare 48
his readers with confidence 56
his readers with information 73
his readers with reflections 125
his reasoning and conclusions 271
his reasoning and declamation 50
his reasoning and reflective 46
his reasons and authorities 43
his reasons and conclusions 56
his reasons for acceptance 58
his reasons for concealment 85
his reasons for confidence 75
his reasons for disapproving 317
his reasons for disbelieving 142
his reasons for disregarding 144
his reasons for distinguishing 53
his reasons for entertaining 390
his reasons for establishing 201
his reasons for recommending 493
his reasons for resignation 199
his reasons for retirement 74
his reasons for surrendering 42
his reasons for transferring 65
his reasons for volunteering 75
his recall and punishment 40
his record and experience 195
his record was impeccable 44
his record was impressive 105
his reform not considered 54
his refuge and consolation 88
his regard and attachment 194
his regard and confidence 382
his regard and friendship 310
his regard and indulgence 81
his regard for appearances 65
his regard for literature 89
his regard was heightened 72
his regime was essentially 55
his regime was recognized 58
his regret and indignation 102
his regret and repentance 75
his regret and resentment 141
his release and deportation 55
his release and repatriation 40
his release and restoration 158
his release and subsequent 81
his release was celebrated 50
his release was impossible 45
his relief and assistance 50
his remark that shakespeare 58
his renown and popularity 84
his report and conclusions 53
his report for publication 87
his report was considered 93
his report was discouraging 112
his report was incomplete 42
his report was suppressed 45
his report with impatience 95
his rescue and restoration 55
his retreat being discovered 117
his retreat was discovered 563
his return and restoration 73
his return and settlement 119
his return and subsequent 68
his return was celebrated 372
his return was considered 60
his return was immediately 58
his return was impossible 47
his return was imprisoned 47
his return was unexpected 43
his return with impatience 257
his review and suggestions 118
his reviving was immediately 61
his revolt and recantation 90
his revolt was suppressed 53
his reward and punishment 128
his reward and recompense 106
his rhymes and roundelays 79
his rhymes are frequently 135
his rhymes are remarkably 131
his riches and government 50
his riches and possessions 87
his rights and aspirations 43
his rights and immunities 1446
his rights and legitimate 66
his rights and liabilities 1340
his rights and obligations 7384
his rights and possessions 985
his rights and pretensions 500
his rights and privileges 6572
his rights and properties 134
his rights and securities 41
his rights are determined 95
his rights are jeopardized 98
his rights are recognized 76
his rivals and detractors 257
his rivals and successors 181
his sacred and invincible 53
his saddle and saddlebags 66
his safety and prosperity 189
his safety was guaranteed 151
his salary and allowances 1532
his salary and commissions 131
his salary and emoluments 650
his salary was inadequate 220
his salary was sufficient 97
his scenes and characters 886
his scenes and sentiments 48
his scheme for aggrandizing 59
his scheme for establishing 304
his scheme for intercepting 70
his scheme for transforming 45
his scheme had miscarried 41
his scheme had scientific 86
his scheme was discovered 129
his scheme was frustrated 153
his scheme was successful 44
his school and university 2004
his school was frequented 83
his scouts had discovered 76
his second and definitive 83
his second and subsequent 229
his second and successful 304
his secret being discovered 146
his secret was discovered 433
his secure and prosperous 45
his secure and uneventful 56
his senses and discovered 47
his senses and experience 96
his senses and imagination 402
his senses and perceptions 87
his senses and recognizes 43
his senses and remembered 72
his senses and understood 57
his senses are absolutely 41
his senses are controlled 62
his senses are stimulated 77
his senses for information 86
his serene and meditative 56
his serious and deliberate 92
his serious and reflective 47
his sermon for publication 55
his settings and characters 145
his severe and protracted 98
his sexual and aggressive 712
his sexual and procreative 107
his shield and brandished 67
his shield and breastplate 247
his shorts and underpants 61
his shorts and undershirt 419
his shouts for assistance 43
his silent and profoundly 66
his silent and remarkable 58
his silent and respectful 58
his silent and sententious 44
his simple and enthusiastic 68
his simple and passionless 42
his simple and unaffected 285
his simple and unpretending 50
his simple and unquestioning 56
his simple and unsuspecting 70
his simple but impressive 42
his simple yet impressive 56
his singular and disastrous 43
his sirens are indefinite 54
his sister and confidante 138
his sister and girlfriend 41
his sister and grandfather 102
his sister and grandmother 245
his sister and maintained 52
his sister are delightful 51
his sister get acquainted 117
his sister had disappeared 127
his sister this information 86
his sister was constantly 43
his sister was determined 44
his skills and background 50
his skills and capacities 212
his skills and competence 58
his skills and confidence 102
his skills and connections 46
his skills and endowments 157
his skills and experience 1744
his skills and imagination 54
his skills and techniques 195
his skills had diminished 42
his slaves and attendants 71
his slaves and concubines 60
his slaves and dependents 121
his slaves with sufficient 47
his slight and superficial 52
his sneers and invectives 91
his soiled and disordered 163
his solemn and deliberate 122
his solemn and impressive 181
his solemn and melancholy 43
his solemn and triumphant 49
his sorrow and bitterness 52
his sorrow and destruction 62
his sorrow and frustration 58
his sorrow and indignation 323
his sorrow and loneliness 283
his sorrow and perplexity 91
his sorrow and repentance 402
his sorrow and resentment 49
his sorrow was surrounded 55
his source for information 56
his special and individual 46
his special and particular 221
his speech and declaration 111
his speech and deportment 89
his speech and introduced 45
his speech and mannerisms 440
his speech and subsequent 44
his speech and understand 42
his speech and vocabulary 42
his speech being translated 48
his speech for publication 218
his speech was absolutely 45
his speech was calculated 65
his speech was completely 74
his speech was considered 225
his speech was constantly 42
his speech was deliberate 96
his speech was disjointed 92
his speech was essentially 45
his speech was frequently 90
his speech was immediately 51
his speech was impressive 43
his speech was incoherent 224
his speech was indistinct 127
his speech was ornamented 47
his speech was pronounced 41
his speech was punctuated 191
his speech was remarkable 75
his speech was remarkably 53
his speech was translated 231
his speech with appropriate 43
his speech with expressions 82
his speech with references 149
his speedy and successful 45
his spelling and punctuation 963
his spirit and confidence 87
his spirit and conscience 55
his spirit and deportment 116
his spirit and disposition 158
his spirit and enterprise 97
his spirit and experience 46
his spirit and generosity 86
his spirit and imagination 97
his spirit and inspiration 60
his spirit and philosophy 66
his spirit and principles 160
his spirit and providence 135
his spirit for enterprise 49
his spirit was completely 99
his spirit was constantly 54
his spirit was essentially 100
his spirit with melancholy 47
his spleen and resentment 86
his sports and amusements 110
his spouse and dependents 416
his standing and associations 283
his standing and experience 221
his standing and importance 83
his standing and popularity 73
his standing was sufficient 57
his station and experience 103
his station and recommence 43
his statue was demolished 57
his status and connections 45
his status and emoluments 43
his status and experience 117
his status and importance 102
his status and popularity 58
his status and privileges 96
his status was determined 103
his status was recognized 52
his strange and miraculous 45
his strange and unexpected 144
his strange new surroundings 87
his strength and capability 59
his strength and capacities 59
his strength and cleverness 275
his strength and comeliness 115
his strength and commitment 45
his strength and competence 62
his strength and confidence 499
his strength and consolation 70
his strength and determined 55
his strength and efficiency 60
his strength and eventually 65
his strength and experience 340
his strength and fierceness 241
his strength and generosity 49
his strength and gentleness 138
his strength and imagination 55
his strength and importance 123
his strength and inferiority 43
his strength and inspiration 180
his strength and limitations 74
his strength and popularity 194
his strength and prosperity 99
his strength and resilience 49
his strength and resistance 76
his strength and simplicity 59
his strength and superiority 109
his strength and tenderness 214
his strength and usefulness 132
his strength being inadequate 41
his strength had diminished 55
his strength was apparently 41
his strength was completely 146
his strength was diminished 102
his strength was inadequate 276
his strength was sufficient 183
his strength was undermined 51
his strength was unimpaired 93
his striving for excellence 63
his striving for superiority 198
his styles are remarkable 47
his subtle and sympathetic 51
his sudden and apparently 41
his sudden and lamentable 40
his sudden and overwhelming 112
his sudden and unexpected 2370
his sudden and unforeseen 40
his sudden death frustrated 48
his syntax and vocabulary 77
his system and philosophy 49
his system and principles 40
his system had determined 45
his system was completely 40
his system was essentially 115
his system was imagination 120
his system was introduced 65
his system was strictness 128
his tables and sideboards 49
his talent and application 55
his talent and commitment 46
his talent and encouraged 231
his talent and enterprise 58
his talent and experience 961
his talent and imagination 236
his talent and inclination 71
his talent and inspiration 42
his talent and introduced 40
his talent and popularity 56
his talent for caricature 420
his talent for composition 436
his talent for compromise 87
his talent for conciliation 56
his talent for constructing 41
his talent for continuous 58
his talent for declamation 58
his talent for description 489
his talent for friendship 244
his talent for government 68
his talent for historical 65
his talent for literature 68
his talent for management 66
his talent for manipulating 85
his talent for mathematics 172
his talent for mechanical 45
his talent for observation 333
his talent for storytelling 212
his talent for transforming 41
his talent was appreciated 45
his talent was discovered 165
his talent was essentially 61
his talent was immediately 43
his talent was recognized 485
his tastes and activities 56
his tastes and aspirations 289
his tastes and associations 77
his tastes and capacities 196
his tastes and convictions 49
his tastes and disposition 151
his tastes and enjoyments 53
his tastes and inclination 71
his tastes and occupations 151
his tastes and prejudices 493
his tastes and principles 120
his tastes and sentiments 99
his tastes and tendencies 211
his tastes for literature 91
his teacher and benefactor 268
his teacher and classmates 1734
his teacher had instructed 46
his teachings and activities 83
his teachings and admonitions 151
his teachings and philosophy 101
his teachings and principles 59
his temper and deportment 133
his temper and disposition 2029
his temper and forbearance 52
his temper and frustration 45
his temper and impatience 62
his temper and inclination 159
his temper and principles 289
his temper was embittered 45
his temper was productive 44
his temper was remarkably 58
his temper with difficulty 974
his temper with inveterate 52
his tender and respectful 69
his tender and reverential 41
his tender and sympathetic 151
his tension and frustration 54
his theology and philosophy 479
his theology and psychology 40
his theories and activities 69
his theories and assumptions 86
his theories and conclusions 281
his theories and convictions 82
his theories and philosophy 51
his theories and predictions 54
his theories and principles 163
his theories and suggestions 45
his theories and techniques 267
his thought and activities 186
his thought and conscience 64
his thought and experience 1338
his thought and imagination 964
his thought and inspiration 54
his thought and observation 96
his thought and philosophy 278
his thought and suppresses 48
his thought and vocabulary 41
his thought was determined 49
his thought was essentially 104
his thought was influenced 168
his thunder for successful 60
his ticket and identified 50
his titles and attributes 135
his titles and decorations 115
his titles and possessions 335
his titles and privileges 225
his training and associations 111
his training and background 518
his training and competence 86
his training and discipline 485
his training and disposition 56
his training and employment 41
his training and experience 14146
his training and inclination 60
his training and inspiration 60
his training and instruction 80
his training and orientation 95
his training and preparation 195
his training and subsequent 68
his training and surroundings 93
his training was essentially 63
his training was inadequate 42
his traits and mannerisms 50
his travel and attendance 75
his treason was discovered 235
his tricks and impostures 43
his tricks and mannerisms 42
his tricks and stratagems 56
his troops and apparently 53
his troops and attendants 57
his troops and auxiliaries 138
his troops and commanders 82
his troops and fortresses 95
his troops and immediately 50
his troops and maintained 53
his troops and personally 46
his troops and supporters 58
his troops and surrounded 113
